energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
0.17108554,1.37921488,0.62155658,0.05703956,0.05012677,0.06202316,0.36146765,0.36432365,0.48114369,0.00000000
0.17708854,1.35334879,0.61543418,0.05595871,0.04928609,0.05871355,0.35760541,0.35165390,0.48677550,0.00000000
0.18309155,1.32948970,0.61189703,0.05494680,0.04879237,0.05575950,0.35447041,0.33960179,0.49151393,0.00000000
0.18909455,1.30763668,0.61097886,0.05399347,0.04865997,0.05314628,0.35204597,0.32820470,0.49523894,0.00000000
0.19509755,1.28776043,0.61266000,0.05308842,0.04889486,0.05085653,0.35030949,0.31748709,0.49784755,0.00000000
0.20110055,1.26980774,0.61686948,0.05222187,0.04949479,0.04887117,0.34923433,0.30746187,0.49925674,0.00000000
0.20710355,1.25370537,0.62348795,0.05138489,0.05044961,0.04717029,0.34879119,0.29813169,0.49940552,0.00000000
0.21310655,1.23936286,0.63235098,0.05056961,0.05174172,0.04573376,0.34894870,0.28949014,0.49825603,0.00000000
0.21910955,1.22667455,0.64325285,0.04976942,0.05334670,0.04454176,0.34967336,0.28152285,0.49579372,0.00000000
0.22511256,1.21552076,0.65595042,0.04897894,0.05523393,0.04357514,0.35092888,0.27420845,0.49202673,0.00000000
0.23111556,1.20576826,0.67016724,0.04819403,0.05736727,0.04281559,0.35267505,0.26751942,0.48698444,0.00000000
0.23711856,1.19727046,0.68559765,0.04741172,0.05970582,0.04224575,0.35486623,0.26142280,0.48071541,0.00000000
0.24312156,1.18986736,0.70191104,0.04662999,0.06220464,0.04184921,0.35744978,0.25588095,0.47328491,0.00000000
0.24912456,1.18338584,0.71875623,0.04584769,0.06481550,0.04161047,0.36036461,0.25085215,0.46477208,0.00000000
0.25512756,1.17764041,0.73576613,0.04506429,0.06748765,0.04151491,0.36353995,0.24629140,0.45526701,0.00000000
0.26113057,1.17243486,0.75256273,0.04427978,0.07016861,0.04154870,0.36689473,0.24215119,0.44486786,0.00000000
0.26713357,1.16756510,0.76876261,0.04349448,0.07280499,0.04169890,0.37033765,0.23838252,0.43367818,0.00000000
0.27313657,1.16282322,0.78398291,0.04270899,0.07534333,0.04195347,0.37376807,0.23493600,0.42180452,0.00000000
0.27913957,1.15800306,0.79784803,0.04192412,0.07773099,0.04230155,0.37707775,0.23176324,0.40935449,0.00000000
0.28514257,1.15290717,0.80999686,0.04114091,0.07991715,0.04273366,0.38015364,0.22881838,0.39643529,0.00000000
0.29114557,1.14735510,0.82009054,0.04036070,0.08185370,0.04324214,0.38288136,0.22605981,0.38315276,0.00000000
0.29714857,1.14119259,0.82782066,0.03958527,0.08349635,0.04382155,0.38514958,0.22345208,0.36961093,0.00000000
0.30315158,1.13430150,0.83291759,0.03881698,0.08480553,0.04446916,0.38685480,0.22096776,0.35591205,0.00000000
0.30915458,1.12660978,0.83515862,0.03805895,0.08574745,0.04518551,0.38790653,0.21858935,0.34215695,0.00000000
0.31515758,1.11810087,0.83437568,0.03731533,0.08629496,0.04597480,0.38823243,0.21631107,0.32844581,0.00000000
0.32116058,1.10882209,0.83046210,0.03659141,0.08642834,0.04684536,0.38778312,0.21414029,0.31487896,0.00000000
0.32716358,1.09889094,0.82337811,0.03589386,0.08613599,0.04780990,0.38653645,0.21209862,0.30155785,0.00000000
0.33316658,1.08849911,0.81315457,0.03523081,0.08541482,0.04888562,0.38450077,0.21022252,0.28858580,0.00000000
0.33916958,1.07791317,0.79989474,0.03461189,0.08427048,0.05009410,0.38171703,0.20856321,0.27606859,0.00000000
0.34517259,1.06747180,0.78377370,0.03404819,0.08271734,0.05146102,0.37825944,0.20718587,0.26411468,0.00000000
0.35117559,1.05757908,0.76503529,0.03355212,0.08077813,0.05301552,0.37423463,0.20616811,0.25283489,0.00000000
0.35717859,1.04869385,0.74398659,0.03313711,0.07848335,0.05478941,0.36977914,0.20559760,0.24234169,0.00000000
0.36318159,1.04131517,0.72098996,0.03281728,0.07587042,0.05681606,0.36505535,0.20556897,0.23274771,0.00000000
0.36918459,1.03596438,0.69645288,0.03260692,0.07298254,0.05912914,0.36024594,0.20618000,0.22416390,0.00000000
0.37518759,1.03316424,0.67081613,0.03251996,0.06986742,0.06176117,0.35554711,0.20752726,0.21669695,0.00000000
0.38119060,1.03341619,0.64454048,0.03256930,0.06657578,0.06474199,0.35116087,0.20970140,0.21044640,0.00000000
0.38719360,1.03717649,0.61809275,0.03276613,0.06315986,0.06809721,0.34728675,0.21278221,0.20550135,0.00000000
0.39319660,1.04483270,0.59193179,0.03311928,0.05967181,0.07184671,0.34411331,0.21683381,0.20193701,0.00000000
0.39919960,1.05668150,0.56649493,0.03363452,0.05616221,0.07600335,0.34180993,0.22190014,0.19981127,0.00000000
0.40520260,1.07290924,0.54218567,0.03431399,0.05267866,0.08057193,0.34051934,0.22800099,0.19916148,0.00000000
0.41120560,1.09357633,0.51936312,0.03515572,0.04926453,0.08554840,0.34035113,0.23512901,0.20000157,0.00000000
0.41720860,1.11860651,0.49833376,0.03615330,0.04595798,0.09091956,0.34137688,0.24324759,0.20231994,0.00000000
0.42321161,1.14778183,0.47934570,0.03729569,0.04279119,0.09666318,0.34362685,0.25229009,0.20607792,0.00000000
0.42921461,1.18074384,0.46258596,0.03856724,0.03978992,0.10274855,0.34708873,0.26216031,0.21120940,0.00000000
0.43521761,1.21700124,0.44818052,0.03994792,0.03697328,0.10913754,0.35170829,0.27273445,0.21762130,0.00000000
0.44122061,1.25594384,0.43619731,0.04141376,0.03435388,0.11578603,0.35739210,0.28386427,0.22519532,0.00000000
0.44722361,1.29686240,0.42665174,0.04293744,0.03193818,0.12264574,0.36401202,0.29538159,0.23379069,0.00000000
0.45322661,1.33897340,0.41951444,0.04448909,0.02972708,0.12966627,0.37141138,0.30710379,0.24324802,0.00000000
0.45922961,1.38144781,0.41472066,0.04603726,0.02771670,0.13679733,0.37941234,0.31884013,0.25339407,0.00000000
0.46523262,1.42344234,0.41218081,0.04754992,0.02589934,0.14399094,0.38782430,0.33039858,0.26404727,0.00000000
0.47123562,1.46413168,0.41179140,0.04899556,0.02426445,0.15120350,0.39645256,0.34159279,0.27502376,0.00000000
0.47723862,1.50274020,0.41344576,0.05034430,0.02279971,0.15839762,0.40510716,0.35224892,0.28614367,0.00000000
0.48324162,1.53857136,0.41704387,0.05156897,0.02149204,0.16554345,0.41361104,0.36221183,0.29723736,0.00000000
0.48924462,1.57103336,0.42250072,0.05264598,0.02032860,0.17261960,0.42180741,0.37135053,0.30815125,0.00000000
0.49524762,1.59965984,0.42975259,0.05355621,0.01929764,0.17961339,0.42956579,0.37956238,0.31875298,0.00000000
0.50125063,1.62412441,0.43876109,0.05428558,0.01838924,0.18652043,0.43678641,0.38677596,0.32893562,0.00000000
0.50725363,1.64424835,0.44951438,0.05482547,0.01759587,0.19334365,0.44340284,0.39295242,0.33862063,0.00000000
0.51325663,1.66000121,0.46202581,0.05517290,0.01691280,0.20009159,0.44938270,0.39808524,0.34775936,0.00000000
0.51925963,1.67149434,0.47632972,0.05533042,0.01633831,0.20677623,0.45472651,0.40219849,0.35633317,0.00000000
0.52526263,1.67896768,0.49247492,0.05530583,0.01587370,0.21341043,0.45946468,0.40534366,0.36435178,0.00000000
0.53126563,1.68277088,0.51051601,0.05511164,0.01552319,0.22000507,0.46365299,0.40759525,0.37185028,0.00000000
0.53726863,1.68333958,0.53050312,0.05476435,0.01529355,0.22656612,0.46736681,0.40904547,0.37888469,0.00000000
0.54327164,1.68116843,0.55247075,0.05428359,0.01519372,0.23309187,0.47069436,0.40979826,0.38552638,0.00000000
0.54927464,1.67678233,0.57642618,0.05369113,0.01523422,0.23957041,0.47372953,0.40996307,0.39185565,0.00000000
0.55527764,1.67070735,0.60233848,0.05300988,0.01542648,0.24597766,0.47656456,0.40964874,0.39795483,0.00000000
0.56128064,1.66344308,0.63012854,0.05226283,0.01578215,0.25227599,0.47928312,0.40895776,0.40390123,0.00000000
0.56728364,1.65543767,0.65966100,0.05147206,0.01631237,0.25841361,0.48195407,0.40798126,0.40976046,0.00000000
0.57328664,1.64706693,0.69073855,0.05065788,0.01702696,0.26432486,0.48462624,0.40679505,0.41558031,0.00000000
0.57928964,1.63861828,0.72309913,0.04983802,0.01793375,0.26993125,0.48732460,0.40545671,0.42138585,0.00000000
0.58529265,1.63028048,0.75641642,0.04902707,0.01903786,0.27514348,0.49004784,0.40400406,0.42717573,0.00000000
0.59129565,1.62213911,0.79030364,0.04823603,0.02034113,0.27986410,0.49276754,0.40245485,0.43292009,0.00000000
0.59729865,1.61417809,0.82432086,0.04747206,0.02184160,0.28399093,0.49542898,0.40080771,0.43856024,0.00000000
0.60330165,1.60628667,0.85798540,0.04673853,0.02353313,0.28742085,0.49795337,0.39904422,0.44400997,0.00000000
0.60930465,1.59827138,0.89078518,0.04603507,0.02540513,0.29005405,0.50024148,0.39713194,0.44915862,0.00000000
0.61530765,1.58987203,0.92219436,0.04535796,0.02744251,0.29179826,0.50217838,0.39502805,0.45387562,0.00000000
0.62131066,1.58078076,0.95169063,0.04470058,0.02962568,0.29257293,0.50363901,0.39268350,0.45801629,0.00000000
0.62731366,1.57066292,0.97877348,0.04405396,0.03193076,0.29231313,0.50449439,0.39004731,0.46142865,0.00000000
0.63331666,1.55917873,1.00298257,0.04340747,0.03432996,0.29097293,0.50461802,0.38707074,0.46396074,0.00000000
0.63931966,1.54600452,1.02391537,0.04274950,0.03679208,0.28852820,0.50389226,0.38371120,0.46546821,0.00000000
0.64532266,1.53085257,1.04124328,0.04206820,0.03928310,0.28497862,0.50221441,0.37993550,0.46582172,0.00000000
0.65132566,1.51348855,1.05472548,0.04135217,0.04176693,0.28034888,0.49950213,0.37572254,0.46491373,0.00000000
0.65732866,1.49374605,1.06421986,0.04059109,0.04420624,0.27468902,0.49569815,0.37106515,0.46266452,0.00000000
0.66333167,1.47153753,1.06969045,0.03977631,0.04656327,0.26807387,0.49077393,0.36597107,0.45902700,0.00000000
0.66933467,1.44686151,1.07121114,0.03890132,0.04880079,0.26060173,0.48473230,0.36046315,0.45399022,0.00000000
0.67533767,1.41980585,1.06896532,0.03796217,0.05088290,0.25239224,0.47760883,0.35457874,0.44758149,0.00000000
0.68134067,1.39054726,1.06324153,0.03695767,0.05277594,0.24358360,0.46947213,0.34836847,0.43986696,0.00000000
0.68734367,1.35934737,1.05442532,0.03588958,0.05444922,0.23432927,0.46042294,0.34189441,0.43095087,0.00000000
0.69334667,1.32654562,1.04298750,0.03476262,0.05587572,0.22479421,0.45059208,0.33522785,0.42097346,0.00000000
0.69934967,1.29254959,1.02946947,0.03358443,0.05703263,0.21515090,0.44013745,0.32844687,0.41010771,0.00000000
0.70535268,1.25782332,1.01446598,0.03236536,0.05790186,0.20557514,0.42924017,0.32163377,0.39855528,0.00000000
0.71135568,1.22287408,0.99860626,0.03111823,0.05847027,0.19624187,0.41809991,0.31487253,0.38654153,0.00000000
0.71735868,1.18823828,0.98253408,0.02985798,0.05872989,0.18732102,0.40692974,0.30824641,0.37431030,0.00000000
0.72336168,1.15446701,0.96688760,0.02860129,0.05867796,0.17897366,0.39595054,0.30183578,0.36211820,0.00000000
0.72936468,1.12211165,0.95227974,0.02736613,0.05831680,0.17134827,0.38538517,0.29571626,0.35022894,0.00000000
0.73536768,1.09170998,0.93927979,0.02617132,0.05765362,0.16457754,0.37545269,0.28995712,0.33890773,0.00000000
0.74137069,1.06377314,0.92839693,0.02503598,0.05670022,0.15877543,0.36636255,0.28462003,0.32841578,0.00000000
0.74737369,1.03877368,0.92006611,0.02397911,0.05547257,0.15403489,0.35830924,0.27975804,0.31900514,0.00000000
0.75337669,1.01713493,0.91463684,0.02301904,0.05399038,0.15042589,0.35146725,0.27541492,0.31091379,0.00000000
0.75937969,0.99922180,0.91236511,0.02217300,0.05227655,0.14799424,0.34598666,0.27162459,0.30436103,0.00000000
0.76538269,0.98533314,0.91340856,0.02145666,0.05035665,0.14676076,0.34198947,0.26841079,0.29954325,0.00000000
0.77138569,0.97569573,0.91782505,0.02088371,0.04825837,0.14672124,0.33956666,0.26578688,0.29662986,0.00000000
0.77738869,0.97045999,0.92557442,0.02046553,0.04601090,0.14784692,0.33877621,0.26375565,0.29575964,0.00000000
0.78339170,0.96969744,0.93652329,0.02021084,0.04364445,0.15008557,0.33964213,0.26230933,0.29703730,0.00000000
0.78939470,0.97339995,0.95045249,0.02012547,0.04118967,0.15336322,0.34215438,0.26142955,0.30053036,0.00000000
0.79539770,0.98148088,0.96706689,0.02021217,0.03867714,0.15758643,0.34626997,0.26108754,0.30626654,0.00000000
0.80140070,0.99377811,0.98600701,0.02047051,0.03613694,0.16264513,0.35191500,0.26124436,0.31423150,0.00000000
0.80740370,1.01005892,1.00686202,0.02089684,0.03359818,0.16841586,0.35898771,0.26185128,0.32436733,0.00000000
0.81340670,1.03002691,1.02918362,0.02148435,0.03108862,0.17476550,0.36736245,0.26285052,0.33657170,0.00000000
0.81940970,1.05333057,1.05250033,0.02222325,0.02863436,0.18155527,0.37689441,0.26417608,0.35069802,0.00000000
0.82541271,1.07957361,1.07633164,0.02310096,0.02625953,0.18864488,0.38742507,0.26575492,0.36655661,0.00000000
0.83141571,1.10832676,1.10020173,0.02410246,0.02398608,0.19589678,0.39878800,0.26750853,0.38391708,0.00000000
0.83741871,1.13914054,1.12365222,0.02521070,0.02183357,0.20318030,0.41081496,0.26935461,0.40251199,0.00000000
0.84342171,1.17155886,1.14625377,0.02640705,0.01981908,0.21037554,0.42334196,0.27120919,0.42204175,0.00000000
0.84942471,1.20513264,1.16761611,0.02767181,0.01795707,0.21737680,0.43621495,0.27298884,0.44218087,0.00000000
0.85542771,1.23943305,1.18739639,0.02898480,0.01625940,0.22409550,0.44929505,0.27461303,0.46258521,0.00000000
0.86143072,1.27406358,1.20530557,0.03032588,0.01473529,0.23046234,0.46246274,0.27600654,0.48290033,0.00000000
0.86743372,1.30867036,1.22111283,0.03167551,0.01339136,0.23642863,0.47562104,0.27710167,0.50277029,0.00000000
0.87343672,1.34294999,1.23464777,0.03301525,0.01223170,0.24196663,0.48869728,0.27784029,0.52184699,0.00000000
0.87943972,1.37665444,1.24580057,0.03432822,0.01125793,0.24706901,0.50164333,0.27817550,0.53979928,0.00000000
0.88544272,1.40959240,1.25451990,0.03559940,0.01046931,0.25174716,0.51443421,0.27807279,0.55632166,0.00000000
0.89144572,1.44162705,1.26080884,0.03681593,0.00986282,0.25602871,0.52706510,0.27751068,0.57114215,0.00000000
0.89744872,1.47266990,1.26471891,0.03796718,0.00943326,0.25995408,0.53954678,0.27648068,0.58402885,0.00000000
0.90345173,1.50267122,1.26634235,0.03904478,0.00917339,0.26357236,0.55189968,0.27498664,0.59479495,0.00000000
0.90945473,1.53160719,1.26580296,0.04004247,0.00907402,0.26693668,0.56414697,0.27304345,0.60330195,0.00000000
0.91545773,1.55946476,1.26324594,0.04095590,0.00912412,0.27009935,0.57630685,0.27067525,0.60946091,0.00000000
0.92146073,1.58622482,1.25882707,0.04178221,0.00931093,0.27310692,0.58838468,0.26791306,0.61323176,0.00000000
0.92746373,1.61184503,1.25270163,0.04251972,0.00962013,0.27599555,0.60036534,0.26479224,0.61462073,0.00000000
0.93346673,1.63624342,1.24501387,0.04316739,0.01003598,0.27878697,0.61220640,0.26134970,0.61367607,0.00000000
0.93946973,1.65928383,1.23588720,0.04372442,0.01054147,0.28148512,0.62383256,0.25762117,0.61048244,0.00000000
0.94547274,1.68076470,1.22541591,0.04418978,0.01111856,0.28407391,0.63513183,0.25363868,0.60515425,0.00000000
0.95147574,1.70041187,1.21365887,0.04456187,0.01174840,0.28651615,0.64595384,0.24942844,0.59782848,0.00000000
0.95747874,1.71787650,1.20063546,0.04483821,0.01241161,0.28875366,0.65611057,0.24500922,0.58865734,0.00000000
0.96348174,1.73273845,1.18632419,0.04501530,0.01308860,0.29070883,0.66537950,0.24039133,0.57780126,0.00000000
0.96948474,1.74451539,1.17066423,0.04508856,0.01375989,0.29228731,0.67350934,0.23557640,0.56542257,0.00000000
0.97548774,1.75267738,1.15355959,0.04505242,0.01440649,0.29338195,0.68022802,0.23055773,0.55168024,0.00000000
0.98149075,1.75666643,1.13488611,0.04490060,0.01501029,0.29387758,0.68525267,0.22532147,0.53672587,0.00000000
0.98749375,1.75592001,1.11450070,0.04462641,0.01555444,0.29365652,0.68830105,0.21984833,0.52070107,0.00000000
0.99349675,1.74989744,1.09225247,0.04422322,0.01602368,0.29260454,0.68910402,0.21411579,0.50373630,0.00000000
0.99949975,1.73810758,1.06799507,0.04368498,0.01640477,0.29061678,0.68741823,0.20810068,0.48595101,0.00000000
1.00550275,1.72013642,1.04159958,0.04300677,0.01668674,0.28760354,0.68303836,0.20178188,0.46745502,0.00000000
1.01150575,1.69567288,1.01296723,0.04218534,0.01686115,0.28349541,0.67580846,0.19514309,0.44835078,0.00000000
1.01750875,1.66453138,0.98204111,0.04121963,0.01692228,0.27824765,0.66563148,0.18817538,0.42873633,0.00000000
1.02351176,1.62666990,0.94881629,0.04011122,0.01686725,0.27184352,0.65247663,0.18087941,0.40870852,0.00000000
1.02951476,1.58220245,0.91334771,0.03886463,0.01669602,0.26429632,0.63638424,0.17326718,0.38836631,0.00000000
1.03551776,1.53140533,0.87575540,0.03748756,0.01641131,0.25565025,0.61746770,0.16536329,0.36781376,0.00000000
1.04152076,1.47471673,0.83622678,0.03599095,0.01601850,0.24597989,0.59591252,0.15720559,0.34716249,0.00000000
1.04752376,1.41272992,0.79501583,0.03438889,0.01552534,0.23538857,0.57197264,0.14884516,0.32653350,0.00000000
1.05352676,1.34618032,0.75243945,0.03269843,0.01494172,0.22400550,0.54596401,0.14034582,0.30605806,0.00000000
1.05952976,1.27592732,0.70887102,0.03093920,0.01427924,0.21198214,0.51825614,0.13178308,0.28587788,0.00000000
1.06553277,1.20293186,0.66473172,0.02913301,0.01355090,0.19948782,0.48926176,0.12324272,0.26614431,0.00000000
1.07153577,1.12823103,0.62048017,0.02730327,0.01277062,0.18670501,0.45942535,0.11481909,0.24701690,0.00000000
1.07753877,1.05291092,0.57660091,0.02547439,0.01195287,0.17382439,0.42921111,0.10661325,0.22866121,0.00000000
1.08354177,0.97807928,0.53359234,0.02367120,0.01111227,0.16104007,0.39909075,0.09873104,0.21124627,0.00000000
1.08954477,0.90483897,0.49195487,0.02191830,0.01026321,0.14854512,0.36953190,0.09128133,0.19494163,0.00000000
1.09554777,0.83426349,0.45217973,0.02023943,0.00941951,0.13652763,0.34098738,0.08437441,0.17991431,0.00000000
1.10155078,0.76737540,0.41473896,0.01865701,0.00859420,0.12516737,0.31388581,0.07812055,0.16632572,0.00000000
1.10755378,0.70512828,0.38007689,0.01719158,0.00779926,0.11463328,0.28862371,0.07262903,0.15432873,0.00000000
1.11355678,0.64839251,0.34860338,0.01586140,0.00704553,0.10508158,0.26555938,0.06800729,0.14406488,0.00000000
1.11955978,0.59794505,0.32068892,0.01468219,0.00634261,0.09665475,0.24500840,0.06436045,0.13566194,0.00000000
1.12556278,0.55446286,0.29666146,0.01366679,0.00569881,0.08948101,0.22724084,0.06179104,0.12923162,0.00000000
1.13156578,0.51851976,0.27680485,0.01282512,0.00512127,0.08367443,0.21247987,0.06039881,0.12486766,0.00000000
1.13756878,0.49058601,0.26135862,0.01216396,0.00461593,0.07933531,0.20090161,0.06028065,0.12264411,0.00000000
1.14357179,0.47102996,0.25051880,0.01168707,0.00418774,0.07655085,0.19263602,0.06153034,0.12261376,0.00000000
1.14957479,0.46012106,0.24443926,0.01139509,0.00384070,0.07539577,0.18776836,0.06423820,0.12480683,0.00000000
1.15557779,0.45803352,0.24323338,0.01128575,0.00357808,0.07593278,0.18634107,0.06849040,0.12922969,0.00000000
1.16158079,0.46484995,0.24697557,0.01135389,0.00340243,0.07821282,0.18835587,0.07436782,0.13586378,0.00000000
1.16758379,0.48056436,0.25570227,0.01159165,0.00331579,0.08227482,0.19377566,0.08194460,0.14466461,0.00000000
1.17358679,0.50508436,0.26941233,0.01198869,0.00331970,0.08814500,0.20252632,0.09128601,0.15556088,0.00000000
1.17958979,0.53823197,0.28806647,0.01253231,0.00341523,0.09583564,0.21449807,0.10244595,0.16845395,0.00000000
1.18559280,0.57974339,0.31158587,0.01320774,0.00360301,0.10534335,0.22954664,0.11546386,0.18321741,0.00000000
1.19159580,0.62926752,0.33984975,0.01399836,0.00388318,0.11664683,0.24749400,0.13036132,0.19969717,0.00000000
1.19759880,0.68636379,0.37269232,0.01488599,0.00425526,0.12970444,0.26812902,0.14713833,0.21771202,0.00000000
1.20360180,0.75049955,0.40989911,0.01585116,0.00471806,0.14445141,0.29120796,0.16576937,0.23705470,0.00000000
1.20960480,0.82104764,0.45120313,0.01687344,0.00526951,0.16079724,0.31645514,0.18619967,0.25749371,0.00000000
1.21560780,0.89728483,0.49628110,0.01793180,0.00590651,0.17862316,0.34356394,0.20834160,0.27877581,0.00000000
1.22161081,0.97839162,0.54475039,0.01900498,0.00662473,0.19778024,0.37219824,0.23207161,0.30062938,0.00000000
1.22761381,1.06345412,0.59616680,0.02007183,0.00741846,0.21808799,0.40199458,0.25722791,0.32276848,0.00000000
1.23361681,1.15146865,0.65002393,0.02111174,0.00828046,0.23933401,0.43256524,0.28360910,0.34489774,0.00000000
1.23961981,1.24134936,0.70575426,0.02210505,0.00920187,0.26127465,0.46350216,0.31097397,0.36671793,0.00000000
1.24562281,1.33193936,0.76273248,0.02303339,0.01017215,0.28363695,0.49438200,0.33904265,0.38793209,0.00000000
1.25162581,1.42202547,0.82028117,0.02388007,0.01117910,0.30612185,0.52477222,0.36749925,0.40825211,0.00000000
1.25762881,1.51035651,0.87767912,0.02463045,0.01220894,0.32840873,0.55423816,0.39599607,0.42740558,0.00000000
1.26363182,1.59566500,0.93417216,0.02527217,0.01324649,0.35016132,0.58235094,0.42415931,0.44514263,0.00000000
1.26963482,1.67669173,0.98898643,0.02579546,0.01427540,0.37103465,0.60869614,0.45159627,0.46124261,0.00000000
1.27563782,1.75221257,1.04134389,0.02619327,0.01527847,0.39068303,0.63288285,0.47790388,0.47552032,0.00000000
1.28164082,1.82106676,1.09047950,0.02646140,0.01623807,0.40876875,0.65455284,0.50267832,0.48783153,0.00000000
1.28764382,1.88218554,1.13565966,0.02659858,0.01713651,0.42497108,0.67338960,0.52552530,0.49807761,0.00000000
1.29364682,1.93462015,1.17620118,0.02660639,0.01795662,0.43899533,0.68912675,0.54607088,0.50620897,0.00000000
1.29964982,1.97756802,1.21149002,0.02648915,0.01868216,0.45058155,0.70155551,0.56397214,0.51222715,0.00000000
1.30565283,2.01039585,1.24099901,0.02625378,0.01929837,0.45951248,0.71053086,0.57892744,0.51618541,0.00000000
1.31165583,2.03265864,1.26430375,0.02590954,0.01979240,0.46562031,0.71597609,0.59068576,0.51818769,0.00000000
1.31765883,2.04411362,1.28109590,0.02546770,0.02015376,0.46879211,0.71788533,0.59905469,0.51838589,0.00000000
1.32366183,2.04472819,1.29119307,0.02494124,0.02037468,0.46897349,0.71632403,0.60390669,0.51697539,0.00000000
1.32966483,2.03468139,1.29454494,0.02434438,0.02045032,0.46617033,0.71142712,0.60518334,0.51418903,0.00000000
1.33566783,2.01435861,1.29123499,0.02369225,0.02037899,0.46044862,0.70339486,0.60289726,0.51028953,0.00000000
1.34167084,1.98433946,1.28147765,0.02300037,0.02016219,0.45193217,0.69248643,0.59713177,0.50556058,0.00000000
1.34767384,1.94537922,1.26561105,0.02228426,0.01980452,0.44079851,0.67901160,0.58803800,0.50029698,0.00000000
1.35367684,1.89838439,1.24408526,0.02155897,0.01931357,0.42727300,0.66332045,0.57582981,0.49479397,0.00000000
1.35967984,1.84438344,1.21744684,0.02083869,0.01869959,0.41162150,0.64579184,0.56077659,0.48933627,0.00000000
1.36568284,1.78449376,1.18631996,0.02013639,0.01797517,0.39414183,0.62682092,0.54319425,0.48418720,0.00000000
1.37168584,1.71988625,1.15138521,0.01946342,0.01715480,0.37515454,0.60680625,0.52343488,0.47957831,0.00000000
1.37768884,1.65174906,1.11335685,0.01882930,0.01625441,0.35499326,0.58613695,0.50187545,0.47570005,0.00000000
1.38369185,1.58125201,1.07295959,0.01824144,0.01529081,0.33399503,0.56518074,0.47890611,0.47269372,0.00000000
1.38969485,1.50951309,1.03090596,0.01770506,0.01428124,0.31249116,0.54427300,0.45491849,0.47064536,0.00000000
1.39569785,1.43756861,0.98787516,0.01722305,0.01324284,0.29079876,0.52370763,0.43029469,0.46958171,0.00000000
1.40170085,1.36634802,0.94449453,0.01679605,0.01219219,0.26921336,0.50372999,0.40539708,0.46946854,0.00000000
1.40770385,1.29665450,0.90132417,0.01642250,0.01114489,0.24800283,0.48453224,0.38055967,0.47021156,0.00000000
1.41370685,1.22915187,0.85884545,0.01609881,0.01011528,0.22740276,0.46625117,0.35608100,0.47165992,0.00000000
1.41970985,1.16435820,0.81745384,0.01581964,0.00911611,0.20761339,0.44896878,0.33221898,0.47361219,0.00000000
1.42571286,1.10264625,0.77745602,0.01557820,0.00815839,0.18879801,0.43271535,0.30918767,0.47582461,0.00000000
1.43171586,1.04425012,0.73907148,0.01536659,0.00725134,0.17108297,0.41747485,0.28715601,0.47802140,0.00000000
1.43771886,0.98927789,0.70243807,0.01517627,0.00640229,0.15455889,0.40319249,0.26624845,0.47990652,0.00000000
1.44372186,0.93772901,0.66762119,0.01499847,0.00561683,0.13928316,0.38978385,0.24654725,0.48117652,0.00000000
1.44972486,0.88951562,0.63462589,0.01482462,0.00489888,0.12528340,0.37714525,0.22809617,0.48153391,0.00000000
1.45572786,0.84448654,0.60341116,0.01464684,0.00425092,0.11256154,0.36516478,0.21090537,0.48070025,0.00000000
1.46173087,0.80245258,0.57390564,0.01445836,0.00367420,0.10109856,0.35373348,0.19495704,0.47842871,0.00000000
1.46773387,0.76321200,0.54602368,0.01425387,0.00316902,0.09085930,0.34275609,0.18021157,0.47451516,0.00000000
1.47373687,0.72657482,0.51968131,0.01402987,0.00273501,0.08179740,0.33216096,0.16661376,0.46880759,0.00000000
1.47973987,0.69238506,0.49481086,0.01378492,0.00237143,0.07386001,0.32190865,0.15409897,0.46121331,0.00000000
1.48574287,0.66053972,0.47137408,0.01351986,0.00207747,0.06699211,0.31199880,0.14259875,0.45170362,0.00000000
1.49174587,0.63100401,0.44937278,0.01323782,0.00185255,0.06114037,0.30247505,0.13204583,0.44031591,0.00000000
1.49774887,0.60382217,0.42885683,0.01294432,0.00169657,0.05625632,0.29342786,0.12237834,0.42715304,0.00000000
1.50375188,0.57912354,0.40992926,0.01264711,0.00161014,0.05229891,0.28499496,0.11354307,0.41238006,0.00000000
1.50975488,0.55712392,0.39274819,0.01235601,0.00159486,0.04923618,0.27735967,0.10549777,0.39621870,0.00000000
1.51575788,0.53812210,0.37752573,0.01208269,0.00165340,0.04704636,0.27074692,0.09821250,0.37893963,0.00000000
1.52176088,0.52249196,0.36452397,0.01184029,0.00178970,0.04571806,0.26541728,0.09167003,0.36085321,0.00000000
1.52776388,0.51067043,0.35404821,0.01164302,0.00200901,0.04524979,0.26165915,0.08586541,0.34229885,0.00000000
1.53376688,0.50314185,0.34643782,0.01150576,0.00231793,0.04564889,0.25977937,0.08080482,0.32363378,0.00000000
1.53976988,0.50041929,0.34205500,0.01144350,0.00272438,0.04692972,0.26009253,0.07650379,0.30522140,0.00000000
1.54577289,0.50302349,0.34127195,0.01147085,0.00323746,0.04911143,0.26290934,0.07298492,0.28741992,0.00000000
1.55177589,0.51146009,0.34445673,0.01160155,0.00386733,0.05221528,0.26852442,0.07027529,0.27057147,0.00000000
1.55777889,0.52619588,0.35195838,0.01184785,0.00462494,0.05626163,0.27720379,0.06840365,0.25499223,0.00000000
