energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-0.32716358,2.14931007,0.21427096,0.74185921,0.00310584,0.00000000,0.71064282,0.14979859,0.06185713,0.48822401
-0.32116058,2.15231129,0.22521711,0.74502322,0.00301765,0.00000000,0.70141376,0.15110595,0.06265501,0.48672515
-0.31515758,2.15552272,0.23559925,0.74756293,0.00293245,0.00000000,0.69242527,0.15241608,0.06346690,0.48603523
-0.30915458,2.15841074,0.24523099,0.74933328,0.00285031,0.00000000,0.68363678,0.15367848,0.06427410,0.48604675
-0.30315158,2.16032812,0.25393508,0.75016784,0.00277106,0.00000000,0.67496512,0.15483507,0.06505337,0.48660279
-0.29714857,2.16055538,0.26155005,0.74989142,0.00269433,0.00000000,0.66629581,0.15582330,0.06577804,0.48750639
-0.29114557,2.15834712,0.26793662,0.74833422,0.00261959,0.00000000,0.65749622,0.15657961,0.06641933,0.48853198
-0.28514257,2.15298100,0.27298349,0.74534640,0.00254626,0.00000000,0.64842981,0.15704301,0.06694780,0.48943825
-0.27913957,2.14380677,0.27661237,0.74081274,0.00247371,0.00000000,0.63897069,0.15715877,0.06733493,0.48998192
-0.27313657,2.13029328,0.27878200,0.73466613,0.00240139,0.00000000,0.62901771,0.15688178,0.06755469,0.48993172
-0.26713357,2.11207074,0.27949081,0.72689952,0.00232884,0.00000000,0.61850749,0.15617972,0.06758504,0.48908196
-0.26113057,2.08896650,0.27877825,0.71757548,0.00225574,0.00000000,0.60742553,0.15503565,0.06740934,0.48726515
-0.25512756,2.06103247,0.27672470,0.70683281,0.00218202,0.00000000,0.59581500,0.15344998,0.06701748,0.48436299
-0.24912456,2.02856289,0.27344976,0.69488994,0.00210781,0.00000000,0.58378271,0.15144179,0.06640682,0.48031532
-0.24312156,1.99210160,0.26910916,0.68204475,0.00203352,0.00000000,0.57150206,0.14904930,0.06558275,0.47512664
-0.23711856,1.95243852,0.26389028,0.66867073,0.00195984,0.00000000,0.55921269,0.14632961,0.06455894,0.46886991
-0.23111556,1.91059534,0.25800652,0.65520971,0.00188774,0.00000000,0.54721699,0.14335758,0.06335728,0.46168742
-0.22511256,1.86780111,0.25169057,0.64216124,0.00181845,0.00000000,0.53587357,0.14022400,0.06200738,0.45378890
-0.21910955,1.82545874,0.24518705,0.63006906,0.00175347,0.00000000,0.52558789,0.13703310,0.06054584,0.44544664
-0.21310655,1.78510363,0.23874456,0.61950525,0.00169450,0.00000000,0.51680059,0.13389944,0.05901513,0.43698822
-0.20710355,1.74835621,0.23260759,0.61105245,0.00164343,0.00000000,0.50997378,0.13094438,0.05746232,0.42878677
-0.20110055,1.71687002,0.22700849,0.60528499,0.00160230,0.00000000,0.50557600,0.12829223,0.05593756,0.42124940
-0.19509755,1.69227738,0.22215985,0.60274949,0.00157320,0.00000000,0.50406626,0.12606621,0.05449243,0.41480409
-0.18909455,1.67613440,0.21824743,0.60394566,0.00155830,0.00000000,0.50587779,0.12438436,0.05317827,0.40988563
-0.18309155,1.66986739,0.21542402,0.60930792,0.00155968,0.00000000,0.51140203,0.12335563,0.05204447,0.40692088
-0.17708854,1.67472228,0.21380440,0.61918857,0.00157936,0.00000000,0.52097338,0.12307610,0.05113684,0.40631416
-0.17108554,1.69171869,0.21346144,0.63384292,0.00161918,0.00000000,0.53485520,0.12362563,0.05049613,0.40843291
-0.16508254,1.72161016,0.21442368,0.65341709,0.00168076,0.00000000,0.55322755,0.12506498,0.05015666,0.41359424
-0.15907954,1.76485156,0.21667424,0.67793869,0.00176540,0.00000000,0.57617691,0.12743341,0.05014524,0.42205280
-0.15307654,1.82157487,0.22015133,0.70731088,0.00187406,0.00000000,0.60368843,0.13074692,0.05048025,0.43399018
-0.14707354,1.89157387,0.22475007,0.74130996,0.00200725,0.00000000,0.63564073,0.13499722,0.05117105,0.44950633
-0.14107054,1.97429839,0.23032581,0.77958673,0.00216504,0.00000000,0.67180368,0.14015128,0.05221767,0.46861311
-0.13506753,2.06885838,0.23669869,0.82167149,0.00234695,0.00000000,0.71183914,0.14615164,0.05361073,0.49123038
-0.12906453,2.17403777,0.24365929,0.86698290,0.00255194,0.00000000,0.75530477,0.15291748,0.05533169,0.51718461
-0.12306153,2.28831808,0.25097532,0.91484030,0.00277840,0.00000000,0.80166106,0.16034625,0.05735336,0.54621025
-0.11705853,2.40991128,0.25839888,0.96447936,0.00302414,0.00000000,0.85028127,0.16831610,0.05964069,0.57795396
-0.11105553,2.53680127,0.26567434,1.01507072,0.00328636,0.00000000,0.90046435,0.17668876,0.06215173,0.61198155
-0.10505253,2.66679319,0.27254631,1.06574111,0.00356174,0.00000000,0.95145053,0.18531307,0.06483888,0.64778772
-0.09904952,2.79756931,0.27876761,1.11559640,0.00384644,0.00000000,1.00243922,0.19402889,0.06765027,0.68480832
-0.09304652,2.92675024,0.28410687,1.16374606,0.00413621,0.00000000,1.05260892,0.20267139,0.07053131,0.72243504
-0.08704352,3.05195982,0.28835554,1.20932817,0.00442642,0.00000000,1.10113854,0.21107556,0.07342631,0.76003200
-0.08104052,3.17089185,0.29133408,1.25153436,0.00471225,0.00000000,1.14722959,0.21908090,0.07628021,0.79695400
-0.07503752,3.28137664,0.29289705,1.28963373,0.00498873,0.00000000,1.19012856,0.22653598,0.07904028,0.83256576
-0.06903452,3.38144535,0.29293710,1.32299504,0.00525093,0.00000000,1.22914873,0.23330290,0.08165780,0.86626161
-0.06303152,3.46938963,0.29138752,1.35110636,0.00549410,0.00000000,1.26369067,0.23926146,0.08408964,0.89748493
-0.05702851,3.54381468,0.28822345,1.37359126,0.00571379,0.00000000,1.29326056,0.24431277,0.08629966,0.92574660
-0.05102551,3.60368319,0.28346170,1.39022105,0.00590600,0.00000000,1.31748561,0.24838234,0.08826000,0.95064170
-0.04502251,3.64834861,0.27715920,1.40092234,0.00606734,0.00000000,1.33612583,0.25142234,0.08995195,0.97186370
-0.03901951,3.67757570,0.26941018,1.40577950,0.00619511,0.00000000,1.34908149,0.25341309,0.09136667,0.98921555
-0.03301651,3.69154748,0.26034224,1.40503182,0.00628744,0.00000000,1.35639588,0.25436355,0.09250546,1.00261686
-0.02701351,3.69085749,0.25011149,1.39906519,0.00634331,0.00000000,1.35825285,0.25431082,0.09337969,1.01210700
-0.02101051,3.67648737,0.23889699,1.38839853,0.00636264,0.00000000,1.35496928,0.25331869,0.09401036,1.01784359
-0.01500750,3.64977012,0.22689472,1.37366527,0.00634628,0.00000000,1.34698236,0.25147513,0.09442721,1.02009632
-0.00900450,3.61234006,0.21431123,1.35559053,0.00629598,0.00000000,1.33483221,0.24888891,0.09466751,1.01923632
-0.00300150,3.56607124,0.20135743,1.33496468,0.00621435,0.00000000,1.31914032,0.24568550,0.09477453,1.01572129
0.00300150,3.51300659,0.18824247,1.31261444,0.00610477,0.00000000,1.30058478,0.24200215,0.09479564,1.01007697
0.00900450,3.45528045,0.17516816,1.28937241,0.00597125,0.00000000,1.27987315,0.23798274,0.09478032,1.00287571
0.01500750,3.39503781,0.16232387,1.26604645,0.00581834,0.00000000,1.25771431,0.23377221,0.09477793,0.99471297
0.02101051,3.33435353,0.14988229,1.24339007,0.00565093,0.00000000,1.23479039,0.22951109,0.09483551,0.98618287
0.02701351,3.27515497,0.13799591,1.22207504,0.00547412,0.00000000,1.21173026,0.22533020,0.09499564,0.97785376
0.03301651,3.21915156,0.12679444,1.20266755,0.00529305,0.00000000,1.18908565,0.22134589,0.09529444,0.97024498
0.03901951,3.16777417,0.11638302,1.18560875,0.00511268,0.00000000,1.16731121,0.21765582,0.09575983,0.96380591
0.04502251,3.12212706,0.10684146,1.17120071,0.00493772,0.00000000,1.14674934,0.21433575,0.09641014,0.95889809
0.05102551,3.08295449,0.09822408,1.15959834,0.00477243,0.00000000,1.12762066,0.21143721,0.09725313,0.95578148
0.05702851,3.05062334,0.09056048,1.15080750,0.00462050,0.00000000,1.11002042,0.20898631,0.09828548,0.95460518
0.06303152,3.02512236,0.08385678,1.14468961,0.00448499,0.00000000,1.09392118,0.20698367,0.09949278,0.95540328
0.06903452,3.00607799,0.07809751,1.14097234,0.00436824,0.00000000,1.07918150,0.20540550,0.10084998,0.95809579
0.07503752,2.99278568,0.07324781,1.13926595,0.00427184,0.00000000,1.06556010,0.20420575,0.10232236,0.96249465
0.08104052,2.98425535,0.06925601,1.13908447,0.00419663,0.00000000,1.05273497,0.20331913,0.10386698,0.96831448
0.08704352,2.97926841,0.06605639,1.13987087,0.00414269,0.00000000,1.04032611,0.20266508,0.10543445,0.97518755
0.09304652,2.97644394,0.06357196,1.14102493,0.00410945,0.00000000,1.02792108,0.20215220,0.10697103,0.98268217
0.09904952,2.97431064,0.06171737,1.14193268,0.00409571,0.00000000,1.01510184,0.20168316,0.10842098,0.99032377
0.10505253,2.97138164,0.06040169,1.14199616,0.00409978,0.00000000,1.00147157,0.20115976,0.10972900,0.99761757
0.11105553,2.96622848,0.05953106,1.14066213,0.00411956,0.00000000,0.98668035,0.20048794,0.11084271,1.00407193
0.11705853,2.95755153,0.05901121,1.13744868,0.00415268,0.00000000,0.97044834,0.19958252,0.11171501,1.00922140
0.12306153,2.94424358,0.05874973,1.13196858,0.00419666,0.00000000,0.95258540,0.19837147,0.11230629,1.01264832
0.12906453,2.92544444,0.05865818,1.12394859,0.00424899,0.00000000,0.93300656,0.19679953,0.11258637,1.01400236
0.13506753,2.90058433,0.05865380,1.11324404,0.00430731,0.00000000,0.91174237,0.19483111,0.11253606,1.01301703
0.14107054,2.86941464,0.05866112,1.09984811,0.00436949,0.00000000,0.88894417,0.19245224,0.11214838,1.00952256
0.14707354,2.83202519,0.05861316,1.08389578,0.00443374,0.00000000,0.86488391,0.18967166,0.11142928,1.00345480
0.15307654,2.78884753,0.05845241,1.06566226,0.00449874,0.00000000,0.83994878,0.18652091,0.11039791,0.99485968
0.15907954,2.74064462,0.05813148,1.04555608,0.00456363,0.00000000,0.81463101,0.18305353,0.10908641,0.98389324
0.16508254,2.68848737,0.05761349,1.02410743,0.00462808,0.00000000,0.78951339,0.17934336,0.10753924,0.97081713
0.17108554,2.63371935,0.05687219,1.00195194,0.00469232,0.00000000,0.76525111,0.17548204,0.10581205,0.95598993
0.17708854,2.57791094,0.05589174,0.97981073,0.00475706,0.00000000,0.74255079,0.17157581,0.10397015,0.93985447
0.18309155,2.52280484,0.05466633,0.95846744,0.00482349,0.00000000,0.72214748,0.16774176,0.10208662,0.92292184
0.18909455,2.47025488,0.05319949,0.93874292,0.00489315,0.00000000,0.70478038,0.16410366,0.10024008,0.90575241
0.19509755,2.42216010,0.05150321,0.92146844,0.00496787,0.00000000,0.69116825,0.16078747,0.09851233,0.88893487
0.20110055,2.38039660,0.04959690,0.90745820,0.00504965,0.00000000,0.68198518,0.15791674,0.09698570,0.87306380
0.20710355,2.34674912,0.04750619,0.89748205,0.00514048,0.00000000,0.67783739,0.15560806,0.09574038,0.85871667
0.21310655,2.32284469,0.04526164,0.89223897,0.00524223,0.00000000,0.67924179,0.15396667,0.09485177,0.84643123
0.21910955,2.31009046,0.04289738,0.89233228,0.00535649,0.00000000,0.68660677,0.15308234,0.09438784,0.83668394
0.22511256,2.30961772,0.04044972,0.89824718,0.00548446,0.00000000,0.70021577,0.15302577,0.09440670,0.82987036
0.23111556,2.32223381,0.03795586,0.91033119,0.00562678,0.00000000,0.72021398,0.15384551,0.09495435,0.82628824
0.23711856,2.34838380,0.03545257,0.92877824,0.00578346,0.00000000,0.74659852,0.15556558,0.09606277,0.82612400
0.24312156,2.38812299,0.03297508,0.95361675,0.00595380,0.00000000,0.77921239,0.15818378,0.09774837,0.82944312
0.24912456,2.44110152,0.03055602,0.98470225,0.00613633,0.00000000,0.81774239,0.16167093,0.10001084,0.83618481
0.25512756,2.50656172,0.02822459,1.02171479,0.00632880,0.00000000,0.86172115,0.16597088,0.10283251,0.84616139
0.26113057,2.58334849,0.02600591,1.06416143,0.00652825,0.00000000,0.91053329,0.17100141,0.10617814,0.85906224
0.26713357,2.66993277,0.02392052,1.11138388,0.00673099,0.00000000,0.96342579,0.17665600,0.10999536,0.87446248
0.27313657,2.76444750,0.02198409,1.16257124,0.00693280,0.00000000,1.01952238,0.18280644,0.11421551,0.89183585
0.27913957,2.86473526,0.02020739,1.21677766,0.00712898,0.00000000,1.07784172,0.18930614,0.11875508,0.91057149
0.28514257,2.96840615,0.01859630,1.27294463,0.00731452,0.00000000,1.13731912,0.19599414,0.12351762,0.92999403
0.29114557,3.07290429,0.01715211,1.32992731,0.00748433,0.00000000,1.19683128,0.20269960,0.12839608,0.94938607
0.29714857,3.17558079,0.01587188,1.38652419,0.00763335,0.00000000,1.25522352,0.20924672,0.13327555,0.96801242
0.30315158,3.27377084,0.01474893,1.44150948,0.00775678,0.00000000,1.31133875,0.21545988,0.13803631,0.98514491
0.30915458,3.36487238,0.01377339,1.49366696,0.00785026,0.00000000,1.36404741,0.22116878,0.14255702,1.00008702
0.31515758,3.44642364,0.01293286,1.54182442,0.00791001,0.00000000,1.41227752,0.22621351,0.14671816,1.01219729
0.32116058,3.51617675,0.01221303,1.58488759,0.00793301,0.00000000,1.45504380,0.23044930,0.15040530,1.02091057
0.32716358,3.57216498,0.01159832,1.62187216,0.00791710,0.00000000,1.49147494,0.23375078,0.15351239,1.02575638
0.33316658,3.61276099,0.01107252,1.65193297,0.00786105,0.00000000,1.52083805,0.23601562,0.15594476,1.02637369
0.33916958,3.63672406,0.01061938,1.67438910,0.00776461,0.00000000,1.54255926,0.23716744,0.15762176,1.02252151
0.34517259,3.64323460,0.01022310,1.68874402,0.00762853,0.00000000,1.55623987,0.23715779,0.15847907,1.01408511
0.35117559,3.63191466,0.00986882,1.69469987,0.00745453,0.00000000,1.56166712,0.23596733,0.15847041,1.00107759
0.35717859,3.60283362,0.00954295,1.69216527,0.00724522,0.00000000,1.55881931,0.23360589,0.15756872,0.98363686
0.36318159,3.55649918,0.00923350,1.68125639,0.00700401,0.00000000,1.54786474,0.23011170,0.15576672,0.96201837
0.36918459,3.49383381,0.00893026,1.66229107,0.00673497,0.00000000,1.52915476,0.22554964,0.15307685,0.93658382
0.37518759,3.41613794,0.00862489,1.63577628,0.00644273,0.00000000,1.50321080,0.22000865,0.14953062,0.90778657
0.38119060,3.32504135,0.00831103,1.60238937,0.00613228,0.00000000,1.47070609,0.21359845,0.14517732,0.87615432
0.38719360,3.22244473,0.00798419,1.56295384,0.00580883,0.00000000,1.43244259,0.20644567,0.14008227,0.84226983
0.39319660,3.11045410,0.00764169,1.51841066,0.00547762,0.00000000,1.38932425,0.19868950,0.13432455,0.80675064
0.39919960,2.99131050,0.00728252,1.46978645,0.00514380,0.00000000,1.34232745,0.19047713,0.12799447,0.77022839
0.40520260,2.86731803,0.00690712,1.41815962,0.00481228,0.00000000,1.29247000,0.18195914,0.12119070,0.73332877
0.41120560,2.74077314,0.00651717,1.36462624,0.00448758,0.00000000,1.24077991,0.17328500,0.11401730,0.69665274
0.41720860,2.61389781,0.00611535,1.31026679,0.00417376,0.00000000,1.18826525,0.16459880,0.10658078,0.66075979
0.42321161,2.48877941,0.00570510,1.25611536,0.00387432,0.00000000,1.13588621,0.15603548,0.09898715,0.62615376
0.42921461,2.36731924,0.00529037,1.20313251,0.00359216,0.00000000,1.08453063,0.14771764,0.09133926,0.59327162
0.43521761,2.25119168,0.00487537,1.15218283,0.00332954,0.00000000,1.03499375,0.13975302,0.08373434,0.56247570
0.44122061,2.14181508,0.00446437,1.10401796,0.00308809,0.00000000,0.98796301,0.13223269,0.07626198,0.53404920
0.44722361,2.04033500,0.00406153,1.05926564,0.00286882,0.00000000,0.94400819,0.12523008,0.06900242,0.50819536
0.45322661,1.94761994,0.00367072,1.01842491,0.00267218,0.00000000,0.90357709,0.11880072,0.06202532,0.48503972
0.45922961,1.86426873,0.00329540,0.98186729,0.00249810,0.00000000,0.86699672,0.11298278,0.05538899,0.46463553
0.46523262,1.79062862,0.00293853,0.94984352,0.00234604,0.00000000,0.83447928,0.10779821,0.04914004,0.44697158
0.47123562,1.72682226,0.00260251,0.92249491,0.00221514,0.00000000,0.80613254,0.10325444,0.04331339,0.43198218
0.47723862,1.67278157,0.00228914,0.89986852,0.00210424,0.00000000,0.78197356,0.09934653,0.03793275,0.41955845
0.48324162,1.62828594,0.00199966,0.88193470,0.00201196,0.00000000,0.76194474,0.09605954,0.03301130,0.40956043
0.48924462,1.59300248,0.00173472,0.86860588,0.00193685,0.00000000,0.74593105,0.09337108,0.02855268,0.40182926
0.49524762,1.56652554,0.00149446,0.85975513,0.00187742,0.00000000,0.73377729,0.09125378,0.02455217,0.39619880
0.50125063,1.54841324,0.00127854,0.85523326,0.00183218,0.00000000,0.72530427,0.08967761,0.02099794,0.39250604
0.50725363,1.53821882,0.00108622,0.85488333,0.00179977,0.00000000,0.72032288,0.08861187,0.01787239,0.39059994
0.51325663,1.53551509,0.00091644,0.85855153,0.00177894,0.00000000,0.71864522,0.08802681,0.01515348,0.39034799
0.51925963,1.53991074,0.00076787,0.86609394,0.00176860,0.00000000,0.72009230,0.08789475,0.01281598,0.39164053
0.52526263,1.55105790,0.00063904,0.87737867,0.00176785,0.00000000,0.72449784,0.08819066,0.01083266,0.39439246
0.53126563,1.56865081,0.00052832,0.89228339,0.00177594,0.00000000,0.73170822,0.08889224,0.00917533,0.39854248
0.53726863,1.59241628,0.00043407,0.91068875,0.00179230,0.00000000,0.74157881,0.08997946,0.00781573,0.40404991
0.54327164,1.62209697,0.00035465,0.93246807,0.00181650,0.00000000,0.75396712,0.09143377,0.00672623,0.41088945
0.54927464,1.65742919,0.00028849,0.95747446,0.00184819,0.00000000,0.76872366,0.09323683,0.00588047,0.41904436
0.55527764,1.69811721,0.00023414,0.98552652,0.00188712,0.00000000,0.78568118,0.09536912,0.00525368,0.42849847
0.56128064,1.74380634,0.00019029,1.01639368,0.00193302,0.00000000,0.80464363,0.09780839,0.00482301,0.43922762
0.56728364,1.79405731,0.00015582,1.04978287,0.00198564,0.00000000,0.82537562,0.10052821,0.00456760,0.45119132
0.57328664,1.84832403,0.00012984,1.08532756,0.00204464,0.00000000,0.84759368,0.10349662,0.00446866,0.46432497
0.57928964,1.90593725,0.00011171,1.12258049,0.00210960,0.00000000,0.87096011,0.10667518,0.00450935,0.47853354
0.58529265,1.96609554,0.00010106,1.16101106,0.00217996,0.00000000,0.89508022,0.11001832,0.00467469,0.49368693
0.59129565,2.02786527,0.00009787,1.20000799,0.00225502,0.00000000,0.91950363,0.11347324,0.00495137,0.50961768
0.59729865,2.09019014,0.00010245,1.23888769,0.00233394,0.00000000,0.94372980,0.11698035,0.00532757,0.52612104
0.60330165,2.15191050,0.00011555,1.27690832,0.00241571,0.00000000,0.96721778,0.12047420,0.00579276,0.54295778
0.60930465,2.21179201,0.00013837,1.31328904,0.00249921,0.00000000,0.98940006,0.12388499,0.00633754,0.55985952
0.61530765,2.26856251,0.00017262,1.34723385,0.00258318,0.00000000,1.00969970,0.12714055,0.00695355,0.57653650
0.62131066,2.32095545,0.00022065,1.37795887,0.00266633,0.00000000,1.02755015,0.13016862,0.00763327,0.59268740
0.62731366,2.36775782,0.00028544,1.40472176,0.00274732,0.00000000,1.04241668,0.13289951,0.00837008,0.60801083
0.63331666,2.40786006,0.00037076,1.42685173,0.00282485,0.00000000,1.05381817,0.13526881,0.00915816,0.62221779
0.63931966,2.44030538,0.00048123,1.44377871,0.00289770,0.00000000,1.06134831,0.13722011,0.00999256,0.63504460
0.64532266,2.46433582,0.00062240,1.45505987,0.00296478,0.00000000,1.06469481,0.13870759,0.01086923,0.64626553
0.65132566,2.47943246,0.00080084,1.46040227,0.00302520,0.00000000,1.06365566,0.13969823,0.01178512,0.65570446
0.65732866,2.48534751,0.00102421,1.45968017,0.00307833,0.00000000,1.05815143,0.14017365,0.01273820,0.66324498
0.66333167,2.48212643,0.00130129,1.45294610,0.00312380,0.00000000,1.04823295,0.14013144,0.01372755,0.66883830
0.66933467,2.47011866,0.00164205,1.44043493,0.00316156,0.00000000,1.03408385,0.13958573,0.01475336,0.67250846
0.67533767,2.44997614,0.00205756,1.42256070,0.00319190,0.00000000,1.01601777,0.13856729,0.01581691,0.67435461
0.68134067,2.42263939,0.00255997,1.39990620,0.00321546,0.00000000,0.99447031,0.13712276,0.01692047,0.67455004
0.68734367,2.38931166,0.00316239,1.37320564,0.00323320,0.00000000,0.96998602,0.13531337,0.01806714,0.67333790
0.69334667,2.35142191,0.00387864,1.34332141,0.00324638,0.00000000,0.94320115,0.13321292,0.01926063,0.67102382
0.69934967,2.31057837,0.00472304,1.31121563,0.00325654,0.00000000,0.91482276,0.13090534,0.02050488,0.66796559
0.70535268,2.26851436,0.00571004,1.27791803,0.00326544,0.00000000,0.88560527,0.12848177,0.02180375,0.66456026
0.71135568,2.22702883,0.00685375,1.24449146,0.00327500,0.00000000,0.85632545,0.12603733,0.02316051,0.66122927
0.71735868,2.18792387,0.00816749,1.21199653,0.00328721,0.00000000,0.82775690,0.12366775,0.02457738,0.65840217
0.72336168,2.15294190,0.00966318,1.18145681,0.00330408,0.00000000,0.80064510,0.12146600,0.02605500,0.65649955
0.72936468,2.12370494,0.01135068,1.15382623,0.00332752,0.00000000,0.77568405,0.11951901,0.02759196,0.65591592
0.73536768,2.10165838,0.01323713,1.12995959,0.00335930,0.00000000,0.75349527,0.11790458,0.02918432,0.65700328
0.74137069,2.08802135,0.01532625,1.11058759,0.00340094,0.00000000,0.73461010,0.11668882,0.03082526,0.66005601
0.74737369,2.08374552,0.01761766,1.09629702,0.00345365,0.00000000,0.71945558,0.11592385,0.03250473,0.66529771
0.75337669,2.08948378,0.02010621,1.08751681,0.00351823,0.00000000,0.70834457,0.11564624,0.03420936,0.67287057
0.75937969,2.10556972,0.02278149,1.08451015,0.00359508,0.00000000,0.70147008,0.11587587,0.03592241,0.68282764
0.76538269,2.13200868,0.02562738,1.08737274,0.00368411,0.00000000,0.69890396,0.11661553,0.03762393,0.69512836
0.77138569,2.16848021,0.02862175,1.09603710,0.00378473,0.00000000,0.70059964,0.11785113,0.03929107,0.70963762
0.77738869,2.21435188,0.03173643,1.11028223,0.00389584,0.00000000,0.70639887,0.11955245,0.04089858,0.72612816
0.78339170,2.26870359,0.03493735,1.12974823,0.00401588,0.00000000,0.71604165,0.12167447,0.04241941,0.74428651
0.78939470,2.33036131,0.03818491,1.15395496,0.00414280,0.00000000,0.72917921,0.12415924,0.04382549,0.76372204
0.79539770,2.39793884,0.04143464,1.18232381,0.00427416,0.00000000,0.74538914,0.12693811,0.04508856,0.78397887
0.80140070,2.46988586,0.04463806,1.21420162,0.00440716,0.00000000,0.76419214,0.12993424,0.04618115,0.80455016
0.80740370,2.54454057,0.04774380,1.24888573,0.00453876,0.00000000,0.78506975,0.13306537,0.04707742,0.82489429
0.81340670,2.62018462,0.05069891,1.28564910,0.00466572,0.00000000,0.80748227,0.13624669,0.04775418,0.84445222
0.81940970,2.69509855,0.05345030,1.32376451,0.00478472,0.00000000,0.83088632,0.13939364,0.04819169,0.86266548
0.82541271,2.76761550,0.05594634,1.36252706,0.00489250,0.00000000,0.85475141,0.14242464,0.04837441,0.87899413
0.83141571,2.83617129,0.05813841,1.40127397,0.00498589,0.00000000,0.87857486,0.14526360,0.04829162,0.89293386
0.83741871,2.89934912,0.05998250,1.43940121,0.00506197,0.00000000,0.90189486,0.14784212,0.04793787,0.90403189
0.84342171,2.95591725,0.06144067,1.47637636,0.00511814,0.00000000,0.92430096,0.15010128,0.04731321,0.91190077
0.84942471,3.00485842,0.06248234,1.51174742,0.00515221,0.00000000,0.94544195,0.15199305,0.04642326,0.91622990
0.85542771,3.04539014,0.06308536,1.54514737,0.00516249,0.00000000,0.96503087,0.15348119,0.04527906,0.91679411
0.86143072,3.07697526,0.06323679,1.57629455,0.00514779,0.00000000,0.98284706,0.15454167,0.04389673,0.91345925
0.86743372,3.09932272,0.06293337,1.60498911,0.00510752,0.00000000,0.99873540,0.15516264,0.04229697,0.90618448
0.87343672,3.11237887,0.06218163,1.63110581,0.00504166,0.00000000,1.01260279,0.15534385,0.04050438,0.89502129
0.87943972,3.11630992,0.06099766,1.65458383,0.00495080,0.00000000,1.02441233,0.15509572,0.03854673,0.88010946
0.88544272,3.11147676,0.05940654,1.67541422,0.00483607,0.00000000,1.03417538,0.15443804,0.03645408,0.86166998
0.89144572,3.09840353,0.05744143,1.69362569,0.00469911,0.00000000,1.04194217,0.15339835,0.03425789,0.83999558
0.89744872,3.07774156,0.05514246,1.70926974,0.00454206,0.00000000,1.04779131,0.15201015,0.03199013,0.81543903
0.90345173,3.05023064,0.05255537,1.72240578,0.00436739,0.00000000,1.05181888,0.15031093,0.02968243,0.78839996
0.90945473,3.01665949,0.04972994,1.73308726,0.00417793,0.00000000,1.05412771,0.14834028,0.02736526,0.75931066
0.91545773,2.97782736,0.04671849,1.74134949,0.00397666,0.00000000,1.05481727,0.14613797,0.02506723,0.72862157
0.92146073,2.93450864,0.04357422,1.74719987,0.00376672,0.00000000,1.05397479,0.14374229,0.02281448,0.69678689
0.92746373,2.88742201,0.04034972,1.75061111,0.00355124,0.00000000,1.05166816,0.14118848,0.02063026,0.66425112
0.93346673,2.83720552,0.03709552,1.75151774,0.00333329,0.00000000,1.04794065,0.13850763,0.01853450,0.63143680
0.93946973,2.78439854,0.03385888,1.74981625,0.00311576,0.00000000,1.04280811,0.13572576,0.01654371,0.59873408
0.94547274,2.72943123,0.03068273,1.74536873,0.00290134,0.00000000,1.03625837,0.13286337,0.01467083,0.56649229
0.95147574,2.67262161,0.02760489,1.73800994,0.00269240,0.00000000,1.02825318,0.12993529,0.01292528,0.53501387
0.95747874,2.61418020,0.02465750,1.72755744,0.00249100,0.00000000,1.01873222,0.12695097,0.01131318,0.50455062
0.96348174,2.55422130,0.02186673,1.71382416,0.00229881,0.00000000,1.00761924,0.12391500,0.00983747,0.47530236
0.96948474,2.49278032,0.01925270,1.69663285,0.00211713,0.00000000,0.99482970,0.12082800,0.00849833,0.44741789
0.97548774,2.42983560,0.01682964,1.67583158,0.00194690,0.00000000,0.98027963,0.11768770,0.00729344,0.42099787
0.98149075,2.36533352,0.01460618,1.65130942,0.00178867,0.00000000,0.96389512,0.11449013,0.00621845,0.39609947
0.98749375,2.29921513,0.01258588,1.62301158,0.00164267,0.00000000,0.94562189,0.11123098,0.00526728,0.37274237
0.99349675,2.23144286,0.01076778,1.59095298,0.00150885,0.00000000,0.92543448,0.10790686,0.00443261,0.35091569
0.99949975,2.16202570,0.00914709,1.55522963,0.00138688,0.00000000,0.90334441,0.10451657,0.00370618,0.33058536
1.00550275,2.09104133,0.00771584,1.51602705,0.00127624,0.00000000,0.87940691,0.10106219,0.00307919,0.31170166
1.01150575,2.01865414,0.00646368,1.47362525,0.00117628,0.00000000,0.85372586,0.09754991,0.00254260,0.29420635
1.01750875,1.94512804,0.00537849,1.42839978,0.00108620,0.00000000,0.82645650,0.09399072,0.00208738,0.27803924
1.02351176,1.87083344,0.00444707,1.38081879,0.00100520,0.00000000,0.79780587,0.09040074,0.00170481,0.26314367
1.02951476,1.79624794,0.00365570,1.33143594,0.00093243,0.00000000,0.76803080,0.08680120,0.00138662,0.24947096
1.03551776,1.72195091,0.00299070,1.28087933,0.00086710,0.00000000,0.73743352,0.08321826,0.00112515,0.23698343
1.04152076,1.64861203,0.00243883,1.22983695,0.00080845,0.00000000,0.70635503,0.07968235,0.00091352,0.22565612
1.04752376,1.57697452,0.00198770,1.17903888,0.00075582,0.00000000,0.67516654,0.07622740,0.00074567,0.21547712
1.05352676,1.50783384,0.00162605,1.12923721,0.00070863,0.00000000,0.64425930,0.07288971,0.00061645,0.20644663
