energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
0.13506753,2.06706953,0.08057184,0.13929173,0.74287980,0.87613888,0.44878302,0.00000000,0.63456920,0.00637034
0.14107054,2.05750832,0.08343140,0.13695853,0.74523346,0.85252202,0.45247233,0.00000000,0.63169442,0.00642251
0.14707354,2.04862914,0.08599286,0.13491973,0.74774755,0.82999260,0.45573088,0.00000000,0.62958780,0.00647686
0.15307654,2.04014278,0.08819306,0.13326407,0.75025833,0.80856030,0.45840104,0.00000000,0.62823973,0.00653164
0.15907954,2.03172046,0.08997606,0.13207619,0.75257348,0.78820167,0.46032700,0.00000000,0.62760486,0.00658489
0.16508254,2.02301792,0.09129517,0.13143605,0.75448084,0.76887054,0.46136108,0.00000000,0.62760481,0.00663454
0.17108554,2.01370019,0.09211462,0.13141836,0.75575810,0.75050901,0.46137002,0.00000000,0.62813223,0.00667848
0.17708854,2.00346500,0.09241084,0.13209215,0.75618303,0.73305802,0.46024061,0.00000000,0.62905591,0.00671466
0.18309155,1.99206384,0.09217323,0.13352028,0.75554366,0.71646724,0.45788474,0.00000000,0.63022664,0.00674116
0.18909455,1.97931924,0.09140453,0.13575879,0.75364792,0.70070323,0.45424332,0.00000000,0.63148354,0.00675629
0.19509755,1.96513735,0.09012055,0.13885617,0.75033232,0.68575585,0.44928910,0.00000000,0.63266044,0.00675864
0.20110055,1.94951520,0.08834948,0.14285235,0.74546933,0.67164228,0.44302828,0.00000000,0.63359218,0.00674715
0.20710355,1.93254243,0.08613071,0.14777755,0.73897312,0.65840866,0.43550066,0.00000000,0.63412053,0.00672114
0.21310655,1.91439748,0.08351321,0.15365091,0.73080363,0.64612929,0.42677864,0.00000000,0.63409960,0.00668033
0.21910955,1.89533879,0.08055361,0.16047899,0.72096878,0.63490347,0.41696505,0.00000000,0.63340053,0.00662485
0.22511256,1.87569149,0.07731405,0.16825421,0.70952488,0.62485049,0.40618984,0.00000000,0.63191544,0.00655523
0.23111556,1.85583091,0.07385988,0.17695330,0.69657538,0.61610283,0.39460608,0.00000000,0.62956070,0.00647238
0.23711856,1.83616361,0.07025735,0.18653602,0.68226804,0.60879846,0.38238527,0.00000000,0.62627922,0.00637755
0.24312156,1.81710748,0.06657144,0.19694401,0.66679080,0.60307238,0.36971232,0.00000000,0.62204216,0.00627227
0.24912456,1.79907190,0.06286379,0.20810019,0.65036648,0.59904831,0.35678039,0.00000000,0.61684974,0.00615834
0.25512756,1.78243921,0.05919098,0.21990866,0.63324661,0.59683076,0.34378579,0.00000000,0.61073144,0.00603771
0.26113057,1.76754841,0.05560315,0.23225523,0.61570465,0.59649813,0.33092315,0.00000000,0.60374557,0.00591246
0.26713357,1.75468199,0.05214291,0.24500869,0.59802874,0.59809720,0.31838098,0.00000000,0.59597816,0.00578477
0.27313657,1.74405635,0.04884479,0.25802284,0.58051420,0.60163919,0.30633780,0.00000000,0.58754147,0.00565676
0.27913957,1.73581626,0.04573503,0.27113930,0.56345604,0.60709775,0.29495873,0.00000000,0.57857184,0.00553056
0.28514257,1.73003335,0.04283172,0.28419094,0.54714158,0.61440876,0.28439282,0.00000000,0.56922736,0.00540818
0.29114557,1.72670850,0.04014542,0.29700610,0.53184333,0.62347198,0.27477084,0.00000000,0.55968496,0.00529150
0.29714857,1.72577776,0.03767992,0.30941312,0.51781234,0.63415440,0.26620374,0.00000000,0.55013743,0.00518220
0.30315158,1.72712130,0.03543335,0.32124529,0.50527214,0.64629501,0.25878151,0.00000000,0.54079011,0.00508180
0.30915458,1.73057459,0.03339938,0.33234594,0.49441336,0.65971067,0.25257260,0.00000000,0.53185754,0.00499156
0.31515758,1.73594121,0.03156853,0.34257333,0.48538921,0.67420287,0.24762362,0.00000000,0.52355999,0.00491252
0.32116058,1.74300649,0.02992953,0.35180536,0.47831202,0.68956481,0.24395945,0.00000000,0.51612010,0.00484548
0.32716358,1.75155111,0.02847047,0.35994361,0.47325084,0.70558869,0.24158355,0.00000000,0.50975957,0.00479097
0.33316658,1.76136409,0.02718005,0.36691675,0.47023023,0.72207271,0.24047866,0.00000000,0.50469600,0.00474928
0.33916958,1.77225457,0.02604843,0.37268300,0.46923050,0.73882755,0.24060761,0.00000000,0.50113998,0.00472047
0.34517259,1.78406178,0.02506802,0.37723161,0.47018919,0.75568215,0.24191443,0.00000000,0.49929237,0.00470437
0.35117559,1.79666288,0.02423399,0.38058319,0.47300393,0.77248855,0.24432572,0.00000000,0.49934181,0.00470061
0.35717859,1.80997852,0.02354449,0.38278899,0.47753673,0.78912577,0.24775220,0.00000000,0.50146247,0.00470862
0.36318159,1.82397588,0.02300066,0.38392899,0.48361930,0.80550248,0.25209058,0.00000000,0.50581193,0.00472768
0.36918459,1.83866915,0.02260639,0.38410907,0.49105957,0.82155863,0.25722565,0.00000000,0.51252926,0.00475694
0.37518759,1.85411766,0.02236786,0.38345722,0.49964887,0.83726598,0.26303258,0.00000000,0.52173301,0.00479543
0.38119060,1.87042176,0.02229289,0.38211906,0.50916968,0.85262746,0.26937943,0.00000000,0.53351938,0.00484211
0.38719360,1.88771651,0.02239017,0.38025278,0.51940348,0.86767557,0.27612985,0.00000000,0.54796010,0.00489588
0.39319660,1.90616365,0.02266835,0.37802375,0.53013843,0.88246976,0.28314583,0.00000000,0.56510025,0.00495563
0.39919960,1.92594201,0.02313510,0.37559904,0.54117632,0.89709283,0.29029046,0.00000000,0.58495594,0.00502022
0.40520260,1.94723657,0.02379614,0.37314197,0.55233868,0.91164655,0.29743064,0.00000000,0.60751172,0.00508855
0.41120560,1.97022673,0.02465436,0.37080698,0.56347142,0.92624635,0.30443964,0.00000000,0.63271784,0.00515954
0.41720860,1.99507389,0.02570897,0.36873494,0.57444797,0.94101541,0.31119942,0.00000000,0.66048747,0.00523215
0.42321161,2.02190893,0.02695480,0.36704909,0.58517052,0.95607808,0.31760260,0.00000000,0.69069393,0.00530539
0.42921461,2.05081983,0.02838179,0.36585162,0.59556943,0.97155282,0.32355415,0.00000000,0.72316814,0.00537832
0.43521761,2.08183996,0.02997462,0.36522123,0.60560077,0.98754492,0.32897262,0.00000000,0.75769642,0.00545004
0.44122061,2.11493755,0.03171263,0.36521134,0.61524202,1.00413916,0.33379098,0.00000000,0.79401904,0.00551969
0.44722361,2.15000675,0.03356988,0.36584939,0.62448639,1.02139263,0.33795702,0.00000000,0.83182948,0.00558644
0.45322661,2.18686077,0.03551554,0.36713685,0.63333596,1.03932823,0.34143346,0.00000000,0.87077497,0.00564951
0.45922961,2.22522761,0.03751443,0.36905018,0.64179413,1.05792882,0.34419770,0.00000000,0.91045822,0.00570809
0.46523262,2.26474873,0.03952777,0.37154246,0.64985796,1.07713279,0.34624123,0.00000000,0.95044073,0.00576142
0.47123562,2.30498101,0.04151419,0.37454574,0.65751072,1.09683097,0.34756897,0.00000000,0.99024776,0.00580875
0.47723862,2.34540211,0.04343082,0.37797397,0.66471550,1.11686539,0.34819839,0.00000000,1.02937485,0.00584931
0.48324162,2.38541935,0.04523446,0.38172625,0.67141007,1.13703004,0.34815850,0.00000000,1.06729610,0.00588238
0.48924462,2.42438188,0.04688291,0.38569049,0.67750353,1.15707370,0.34748885,0.00000000,1.10347383,0.00590727
0.49524762,2.46159584,0.04833621,0.38974712,0.68287509,1.17670490,0.34623848,0.00000000,1.13736959,0.00592332
0.50125063,2.49634200,0.04955785,0.39377285,0.68737500,1.19559888,0.34446475,0.00000000,1.16845605,0.00592994
0.50725363,2.52789519,0.05051596,0.39764417,0.69082787,1.21340628,0.34223218,0.00000000,1.19622943,0.00592663
0.51325663,2.55554463,0.05118424,0.40124070,0.69303802,1.22976334,0.33961114,0.00000000,1.22022205,0.00591299
0.51925963,2.57861441,0.05154277,0.40444804,0.69379685,1.24430296,0.33667644,0.00000000,1.24001440,0.00588875
0.52526263,2.59648294,0.05157861,0.40716015,0.69289157,1.25666635,0.33350569,0.00000000,1.25524636,0.00585379
0.53126563,2.60860067,0.05128612,0.40928119,0.69011503,1.26651446,0.33017751,0.00000000,1.26562701,0.00580812
0.53726863,2.61450512,0.05066703,0.41072682,0.68527601,1.27353885,0.32676945,0.00000000,1.27094251,0.00575192
0.54327164,2.61383259,0.04973031,0.41142484,0.67820926,1.27747138,0.32335581,0.00000000,1.27106191,0.00568551
0.54927464,2.60632598,0.04849172,0.41131539,0.66878493,1.27809219,0.32000514,0.00000000,1.26594040,0.00560936
0.55527764,2.59183855,0.04697321,0.41035069,0.65691665,1.27523574,0.31677783,0.00000000,1.25561998,0.00552408
0.56128064,2.57033361,0.04520207,0.40849436,0.64256790,1.26879466,0.31372353,0.00000000,1.24022744,0.00543034
0.56728364,2.54188027,0.04320998,0.40572057,0.62575629,1.25872124,0.31087890,0.00000000,1.21996987,0.00532892
0.57328664,2.50664577,0.04103197,0.40201301,0.60655550,1.24502665,0.30826546,0.00000000,1.19512777,0.00522062
0.57928964,2.46488516,0.03870523,0.39736394,0.58509484,1.22777816,0.30588805,0.00000000,1.16604615,0.00510626
0.58529265,2.41692889,0.03626805,0.39177325,0.56155645,1.20709451,0.30373379,0.00000000,1.13312416,0.00498662
0.59129565,2.36316941,0.03375866,0.38524777,0.53617029,1.18313997,0.30177180,0.00000000,1.09680348,0.00486245
0.59729865,2.30404752,0.03121424,0.37780089,0.50920733,1.15611746,0.29995379,0.00000000,1.05755625,0.00473440
0.60330165,2.24003935,0.02867000,0.36945238,0.48097115,1.12626127,0.29821552,0.00000000,1.01587292,0.00460307
0.60930465,2.17164476,0.02615841,0.36022853,0.45178866,1.09382977,0.29647920,0.00000000,0.97225051,0.00446893
0.61530765,2.09937759,0.02370856,0.35016261,0.42200015,1.05909861,0.29465681,0.00000000,0.92718192,0.00433241
0.62131066,2.02375826,0.02134574,0.33929541,0.39194942,1.02235471,0.29265415,0.00000000,0.88114643,0.00419383
0.62731366,1.94530880,0.01909111,0.32767592,0.36197421,0.98389129,0.29037564,0.00000000,0.83460186,0.00405349
0.63331666,1.86455037,0.01696162,0.31536206,0.33239761,0.94400410,0.28772947,0.00000000,0.78797849,0.00391165
0.63931966,1.78200282,0.01496999,0.30242122,0.30352052,0.90298888,0.28463307,0.00000000,0.74167495,0.00376860
0.64532266,1.69818620,0.01312488,0.28893060,0.27561561,0.86113996,0.28101848,0.00000000,0.69605587,0.00362469
0.65132566,1.61362342,0.01143118,0.27497731,0.24892289,0.81874987,0.27683743,0.00000000,0.65145134,0.00348036
0.65732866,1.52884363,0.00989031,0.26065800,0.22364687,0.77610966,0.27206590,0.00000000,0.60815789,0.00333617
0.66333167,1.44438563,0.00850067,0.24607815,0.19995539,0.73350978,0.26670782,0.00000000,0.56644075,0.00319287
0.66933467,1.36080084,0.00725809,0.23135093,0.17797993,0.69124114,0.26079774,0.00000000,0.52653709,0.00305138
0.67533767,1.27865507,0.00615628,0.21659560,0.15781732,0.64959601,0.25440236,0.00000000,0.48865986,0.00291284
0.68134067,1.19852898,0.00518731,0.20193564,0.13953250,0.60886863,0.24762070,0.00000000,0.45300190,0.00277860
0.68734367,1.12101664,0.00434204,0.18749651,0.12316213,0.56935526,0.24058296,0.00000000,0.41974001,0.00265023
0.69334667,1.04672220,0.00361055,0.17340329,0.10871883,0.53135346,0.23344796,0.00000000,0.38903865,0.00252950
0.69934967,0.97625458,0.00298250,0.15977816,0.09619560,0.49516051,0.22639932,0.00000000,0.36105302,0.00241836
0.70535268,0.91022019,0.00244746,0.14673793,0.08557033,0.46107109,0.21964051,0.00000000,0.33593131,0.00231890
0.71135568,0.84921404,0.00199515,0.13439163,0.07681004,0.42937398,0.21338877,0.00000000,0.31381602,0.00223329
0.71735868,0.79380924,0.00161571,0.12283836,0.06987468,0.40034808,0.20786831,0.00000000,0.29484412,0.00216375
0.72336168,0.74454552,0.00129980,0.11216533,0.06472029,0.37425781,0.20330291,0.00000000,0.27914624,0.00211248
0.72936468,0.70191690,0.00103875,0.10244624,0.06130142,0.35134790,0.19990817,0.00000000,0.26684469,0.00208158
0.73536768,0.66635904,0.00082464,0.09374000,0.05957270,0.33183801,0.19788372,0.00000000,0.25805053,0.00207300
0.74137069,0.63823663,0.00065034,0.08608985,0.05948956,0.31591707,0.19740561,0.00000000,0.25285978,0.00208843
0.74737369,0.61783116,0.00050949,0.07952274,0.06100806,0.30373774,0.19861920,0.00000000,0.25134886,0.00212929
0.75337669,0.60532952,0.00039650,0.07404918,0.06408395,0.29541102,0.20163274,0.00000000,0.25356956,0.00219659
0.75937969,0.60081375,0.00030653,0.06966326,0.06867101,0.29100126,0.20651187,0.00000000,0.25954362,0.00229092
0.76538269,0.60425235,0.00023540,0.06634310,0.07471879,0.29052181,0.21327532,0.00000000,0.26925729,0.00241234
0.77138569,0.61549342,0.00017959,0.06405141,0.08216994,0.29393122,0.22189191,0.00000000,0.28265602,0.00256041
0.77738869,0.63425995,0.00013610,0.06273639,0.09095734,0.30113045,0.23227898,0.00000000,0.29963956,0.00273405
0.78339170,0.66014773,0.00010248,0.06233274,0.10100115,0.31196107,0.24430250,0.00000000,0.32005778,0.00293162
0.78939470,0.69262588,0.00007667,0.06276293,0.11220606,0.32620457,0.25777867,0.00000000,0.34370739,0.00315086
0.79539770,0.73104053,0.00005702,0.06393858,0.12445894,0.34358304,0.27247729,0.00000000,0.37032986,0.00338890
0.80140070,0.77462166,0.00004217,0.06576203,0.13762702,0.36376122,0.28812663,0.00000000,0.39961074,0.00364233
0.80740370,0.82249326,0.00003106,0.06812810,0.15155692,0.38635007,0.30441987,0.00000000,0.43118058,0.00390720
0.81340670,0.87368689,0.00002283,0.07092596,0.16607449,0.41091186,0.32102284,0.00000000,0.46461760,0.00417914
0.81940970,0.92715851,0.00001684,0.07404114,0.18098572,0.43696693,0.33758291,0.00000000,0.49945226,0.00445343
0.82541271,0.98180842,0.00001256,0.07735777,0.19607875,0.46400187,0.35373873,0.00000000,0.53517365,0.00472508
0.83141571,1.03650387,0.00000962,0.08076084,0.21112689,0.49147926,0.36913059,0.00000000,0.57123780,0.00498900
0.83741871,1.09010404,0.00000776,0.08413856,0.22589279,0.51884864,0.38341094,0.00000000,0.60707779,0.00524011
0.84342171,1.14148649,0.00000678,0.08738475,0.24013340,0.54555850,0.39625478,0.00000000,0.64211533,0.00547345
0.84942471,1.18957471,0.00000657,0.09040127,0.25360588,0.57106915,0.40736954,0.00000000,0.67577379,0.00568437
0.85542771,1.23336552,0.00000710,0.09310025,0.26607388,0.59486589,0.41650410,0.00000000,0.70749205,0.00586864
0.86143072,1.27195576,0.00000838,0.09540625,0.27731431,0.61647221,0.42345654,0.00000000,0.73673901,0.00602256
0.86743372,1.30456708,0.00001051,0.09725818,0.28712400,0.63546261,0.42808041,0.00000000,0.76302815,0.00614311
0.87343672,1.33056807,0.00001361,0.09861083,0.29532622,0.65147446,0.43028916,0.00000000,0.78593157,0.00622804
0.87943972,1.34949276,0.00001791,0.09943619,0.30177657,0.66421852,0.43005876,0.00000000,0.80509318,0.00627591
0.88544272,1.36105477,0.00002370,0.09972419,0.30636811,0.67348774,0.42742813,0.00000000,0.82024030,0.00628618
0.89144572,1.36515652,0.00003135,0.09948310,0.30903538,0.67916386,0.42249761,0.00000000,0.83119329,0.00625921
0.89744872,1.36189301,0.00004133,0.09873942,0.30975723,0.68122156,0.41542540,0.00000000,0.83787272,0.00619626
0.90345173,1.35154998,0.00005425,0.09753729,0.30855819,0.67972994,0.40642214,0.00000000,0.84030371,0.00609942
0.90945473,1.33459650,0.00007082,0.09593746,0.30550842,0.67485122,0.39574393,0.00000000,0.83861722,0.00597159
0.91545773,1.31167213,0.00009193,0.09401586,0.30072223,0.66683662,0.38368388,0.00000000,0.83304808,0.00581638
0.92146073,1.28356914,0.00011865,0.09186182,0.29435519,0.65601956,0.37056274,0.00000000,0.82392973,0.00563795
0.92746373,1.25121047,0.00015226,0.08957601,0.28659993,0.64280639,0.35671881,0.00000000,0.81168596,0.00544096
0.93346673,1.21562422,0.00019428,0.08726823,0.27768100,0.62766501,0.34249759,0.00000000,0.79681962,0.00523037
0.93946973,1.17791564,0.00024651,0.08505505,0.26784878,0.61111171,0.32824146,0.00000000,0.77989901,0.00501133
0.94547274,1.13923765,0.00031105,0.08305748,0.25737291,0.59369684,0.31427985,0.00000000,0.76154218,0.00478901
0.95147574,1.10076097,0.00039036,0.08139870,0.24653542,0.57598975,0.30092017,0.00000000,0.74239994,0.00456848
0.95747874,1.06364492,0.00048728,0.08020197,0.23562386,0.55856357,0.28843984,0.00000000,0.72313813,0.00435459
0.96348174,1.02901003,0.00060510,0.07958874,0.22492467,0.54198043,0.27707959,0.00000000,0.70441982,0.00415182
0.96948474,0.99791305,0.00074757,0.07967703,0.21471709,0.52677758,0.26703834,0.00000000,0.68688831,0.00396423
0.97548774,0.97132556,0.00091899,0.08058008,0.20526776,0.51345500,0.25846962,0.00000000,0.67115125,0.00379536
0.98149075,0.95011631,0.00112423,0.08240534,0.19682607,0.50246465,0.25147982,0.00000000,0.65776685,0.00364817
0.98749375,0.93503803,0.00136880,0.08525369,0.18962053,0.49420202,0.24612808,0.00000000,0.64723232,0.00352506
0.99349675,0.92671873,0.00165887,0.08921893,0.18385598,0.48899977,0.24242783,0.00000000,0.63997507,0.00342781
0.99949975,0.92565741,0.00200137,0.09438746,0.17971175,0.48712391,0.24034989,0.00000000,0.63634682,0.00335761
1.00550275,0.93222405,0.00240400,0.10083806,0.17734059,0.48877223,0.23982695,0.00000000,0.63662063,0.00331514
1.01150575,0.94666343,0.00287530,0.10864175,0.17686840,0.49407502,0.24075912,0.00000000,0.64099084,0.00330056
1.01750875,0.96910208,0.00342469,0.11786158,0.17839437,0.50309763,0.24302043,0.00000000,0.64957549,0.00331361
1.02351176,0.99955783,0.00406249,0.12855230,0.18199158,0.51584491,0.24646589,0.00000000,0.66242100,0.00335366
1.02951476,1.03795103,0.00479994,0.14075985,0.18770777,0.53226674,0.25093876,0.00000000,0.67950857,0.00341980
1.03551776,1.08411671,0.00564924,0.15452059,0.19556617,0.55226456,0.25627785,0.00000000,0.70076173,0.00351092
1.04152076,1.13781680,0.00662349,0.16986018,0.20556619,0.57569835,0.26232441,0.00000000,0.72605443,0.00362574
1.04752376,1.19875175,0.00773666,0.18679221,0.21768395,0.60239368,0.26892835,0.00000000,0.75521913,0.00376291
1.05352676,1.26657085,0.00900354,0.20531649,0.23187245,0.63214841,0.27595349,0.00000000,0.78805448,0.00392106
1.05952976,1.34088082,0.01043957,0.22541700,0.24806158,0.66473893,0.28328180,0.00000000,0.82433185,0.00409880
1.06553277,1.42125229,0.01206072,0.24705976,0.26615780,0.69992540,0.29081614,0.00000000,0.86380071,0.00429480
1.07153577,1.50722415,0.01388326,0.27019057,0.28604363,0.73745619,0.29848181,0.00000000,0.90619246,0.00450776
1.07753877,1.59830573,0.01592347,0.29473275,0.30757720,0.77707126,0.30622654,0.00000000,0.95122275,0.00473640
1.08354177,1.69397730,0.01819732,0.32058520,0.33059191,0.81850459,0.31401923,0.00000000,0.99859232,0.00497951
1.08954477,1.79368901,0.02072008,0.34762079,0.35489632,0.86148586,0.32184739,0.00000000,1.04798673,0.00523586
1.09554777,1.89685921,0.02350583,0.37568529,0.38027471,0.90574146,0.32971370,0.00000000,1.09907517,0.00550422
1.10155078,2.00287257,0.02656698,0.40459716,0.40648819,0.95099518,0.33763159,0.00000000,1.15150894,0.00578332
1.10755378,2.11107875,0.02991369,0.43414815,0.43327681,0.99696880,0.34562058,0.00000000,1.20491998,0.00607183
1.11355678,2.22079233,0.03355329,0.46410489,0.46036247,1.04338281,0.35370124,0.00000000,1.25891998,0.00636834
1.11955978,2.33129459,0.03748964,0.49421166,0.48745302,1.08995756,0.36189045,0.00000000,1.31310059,0.00667133
1.12556278,2.44183744,0.04172257,0.52419413,0.51424725,1.13641483,0.37019704,0.00000000,1.36703495,0.00697921
1.13156578,2.55164990,0.04624726,0.55376419,0.54044082,1.18248010,0.37861814,0.00000000,1.42028096,0.00729029
1.13756878,2.65994703,0.05105373,0.58262565,0.56573301,1.22788542,0.38713649,0.00000000,1.47238636,0.00760283
1.14357179,2.76594119,0.05612640,0.61048066,0.58983386,1.27237264,0.39571877,0.00000000,1.52289544,0.00791505
1.14957479,2.86885515,0.06144378,0.63703658,0.61247163,1.31569709,0.40431511,0.00000000,1.57135744,0.00822519
1.15557779,2.96793638,0.06697824,0.66201301,0.63340015,1.35763116,0.41285974,0.00000000,1.61733611,0.00853154
1.16158079,3.06247187,0.07269601,0.68514866,0.65240558,1.39796765,0.42127269,0.00000000,1.66041995,0.00883248
1.16758379,3.15180247,0.07855732,0.70620773,0.66931246,1.43652247,0.42946249,0.00000000,1.70023266,0.00912655
1.17358679,3.23533588,0.08451671,0.72498546,0.68398852,1.47313644,0.43732950,0.00000000,1.73644317,0.00941248
1.17958979,3.31255756,0.09052361,0.74131264,0.69634805,1.50767584,0.44476986,0.00000000,1.76877457,0.00968920
1.18559280,3.38303867,0.09652306,0.75505875,0.70635355,1.54003163,0.45167964,0.00000000,1.79701136,0.00995589
1.19159580,3.44644064,0.10245655,0.76613369,0.71401563,1.57011720,0.45795896,0.00000000,1.82100467,0.01021197
1.19759880,3.50251597,0.10826315,0.77448796,0.71939106,1.59786473,0.46351593,0.00000000,1.84067493,0.01045707
1.20360180,3.55110534,0.11388063,0.78011138,0.72257902,1.62322027,0.46827005,0.00000000,1.85601181,0.01069103
1.20960480,3.59213113,0.11924676,0.78303044,0.72371580,1.64613804,0.47215498,0.00000000,1.86707154,0.01091386
1.21560780,3.62558796,0.12430058,0.78330445,0.72296808,1.66657405,0.47512059,0.00000000,1.87397151,0.01112568
1.22161081,3.65153084,0.12898372,0.78102088,0.72052532,1.68447987,0.47713407,0.00000000,1.87688262,0.01132663
1.22761381,3.67006190,0.13324168,0.77629002,0.71659139,1.69979671,0.47818025,0.00000000,1.87601970,0.01151687
1.23361681,3.68131648,0.13702493,0.76923954,0.71137611,1.71245067,0.47826110,0.00000000,1.87163061,0.01169645
1.23961981,3.68544971,0.14028997,0.76000906,0.70508686,1.72234934,0.47739439,0.00000000,1.86398453,0.01186530
1.24562281,3.68262437,0.14300020,0.74874513,0.69792085,1.72938024,0.47561187,0.00000000,1.85336009,0.01202315
1.25162581,3.67300070,0.14512655,0.73559699,0.69005827,1.73341139,0.47295683,0.00000000,1.84003395,0.01216949
1.25762881,3.65672890,0.14664799,0.72071304,0.68165662,1.73429398,0.46948142,0.00000000,1.82427033,0.01230356
1.26363182,3.63394449,0.14755168,0.70423842,0.67284645,1.73186714,0.46524376,0.00000000,1.80631197,0.01242434
1.26963482,3.60476666,0.14783311,0.68631354,0.66372853,1.72596460,0.46030507,0.00000000,1.78637282,0.01253053
1.27563782,3.56929958,0.14749584,0.66707353,0.65437261,1.71642282,0.45472690,0.00000000,1.76463272,0.01262064
1.28164082,3.52763609,0.14655118,0.64664857,0.64481763,1.70309011,0.44856861,0.00000000,1.74123417,0.01269292
1.28764382,3.47986349,0.14501764,0.62516481,0.63507325,1.68583618,0.44188524,0.00000000,1.71628109,0.01274553
1.29364682,3.42607068,0.14292036,0.60274579,0.62512256,1.66456158,0.43472573,0.00000000,1.68983960,0.01277652
1.29964982,3.36635603,0.14029028,0.57951394,0.61492581,1.63920629,0.42713167,0.00000000,1.66194048,0.01278390
1.30565283,3.30083528,0.13716339,0.55559217,0.60442477,1.60975715,0.41913647,0.00000000,1.63258317,0.01276576
1.31165583,3.22964900,0.13357988,0.53110509,0.59354769,1.57625344,0.41076511,0.00000000,1.60174096,0.01272028
1.31765883,3.15296900,0.12958327,0.50617991,0.58221436,1.53879052,0.40203427,0.00000000,1.56936711,0.01264582
1.32366183,3.07100345,0.12521960,0.48094678,0.57034140,1.49752121,0.39295297,0.00000000,1.53540159,0.01254098
1.32966483,2.98400045,0.12053662,0.45553854,0.55784716,1.45265493,0.38352362,0.00000000,1.49977816,0.01240465
1.33566783,2.89225011,0.11558302,0.43008991,0.54465649,1.40445472,0.37374334,0.00000000,1.46243158,0.01223606
1.34167084,2.79608499,0.11040776,0.40473619,0.53070493,1.35323234,0.36360562,0.00000000,1.42330467,0.01203479
1.34767384,2.69587934,0.10505942,0.37961144,0.51594237,1.29934179,0.35310215,0.00000000,1.38235501,0.01180084
1.35367684,2.59204716,0.09958567,0.35484651,0.50033608,1.24317169,0.34222481,0.00000000,1.33956114,0.01153461
1.35967984,2.48503932,0.09403271,0.33056681,0.48387307,1.18513681,0.33096764,0.00000000,1.29492806,0.01123693
1.36568284,2.37534017,0.08844487,0.30689017,0.46656163,1.12566938,0.31932879,0.00000000,1.24849194,0.01090904
1.37168584,2.26346352,0.08286425,0.28392483,0.44843230,1.06521035,0.30731231,0.00000000,1.20032375,0.01055262
1.37768884,2.14994843,0.07733038,0.26176772,0.42953795,1.00420118,0.29492970,0.00000000,1.15053186,0.01016975
1.38369185,2.03535474,0.07187995,0.24050312,0.40995332,0.94307621,0.28220122,0.00000000,1.09926344,0.00976287
1.38969485,1.92025833,0.06654660,0.22020182,0.38977376,0.88225599,0.26915668,0.00000000,1.04670450,0.00933478
1.39569785,1.80524624,0.06136081,0.20092064,0.36911347,0.82214161,0.25583601,0.00000000,0.99307872,0.00888861
1.40170085,1.69091147,0.05634972,0.18270255,0.34810317,0.76311007,0.24228916,0.00000000,0.93864482,0.00842772
1.40770385,1.57784757,0.05153711,0.16557712,0.32688729,0.70551075,0.22857573,0.00000000,0.88369276,0.00795570
1.41370685,1.46664279,0.04694338,0.14956143,0.30562089,0.64966288,0.21476399,0.00000000,0.82853874,0.00747632
1.41970985,1.35787407,0.04258558,0.13466123,0.28446626,0.59585387,0.20092961,0.00000000,0.77351912,0.00699341
1.42571286,1.25210069,0.03847750,0.12087232,0.26358949,0.54433856,0.18715396,0.00000000,0.71898362,0.00651084
1.43171586,1.14985785,0.03462977,0.10818214,0.24315700,0.49533900,0.17352216,0.00000000,0.66528790,0.00603243
1.43771886,1.05165027,0.03105006,0.09657132,0.22333216,0.44904495,0.16012095,0.00000000,0.61278589,0.00556190
1.44372186,0.95794607,0.02774327,0.08601524,0.20427226,0.40561475,0.14703644,0.00000000,0.56182214,0.00510280
1.44972486,0.86917104,0.02471173,0.07648556,0.18612573,0.36517661,0.13435196,0.00000000,0.51272451,0.00465843
1.45572786,0.78570365,0.02195550,0.06795153,0.16902977,0.32783013,0.12214590,0.00000000,0.46579741,0.00423181
1.46173087,0.70787092,0.01947262,0.06038122,0.15310853,0.29364807,0.11048987,0.00000000,0.42131599,0.00382562
1.46773387,0.63594536,0.01725935,0.05374248,0.13847168,0.26267826,0.09944707,0.00000000,0.37952127,0.00344218
1.47373687,0.57014300,0.01531051,0.04800375,0.12521352,0.23494555,0.08907105,0.00000000,0.34061655,0.00308340
1.47973987,0.51062271,0.01361965,0.04313462,0.11341261,0.21045383,0.07940480,0.00000000,0.30476505,0.00275078
1.48574287,0.45748666,0.01217935,0.03910624,0.10313169,0.18918795,0.07048028,0.00000000,0.27208887,0.00244543
1.49174587,0.41078187,0.01098140,0.03589149,0.09441810,0.17111560,0.06231829,0.00000000,0.24266906,0.00216803
1.49774887,0.37050276,0.01001692,0.03346500,0.08730437,0.15618898,0.05492879,0.00000000,0.21654700,0.00191891
1.50375188,0.33659445,0.00927653,0.03180301,0.08180904,0.14434636,0.04831143,0.00000000,0.19372657,0.00169803
1.50975488,0.30895668,0.00875043,0.03088311,0.07793764,0.13551332,0.04245647,0.00000000,0.17417723,0.00150502
1.51575788,0.28744816,0.00842837,0.03068388,0.07568370,0.12960383,0.03734586,0.00000000,0.15783765,0.00133926
1.52176088,0.27189111,0.00829969,0.03118444,0.07502978,0.12652108,0.03295455,0.00000000,0.14461977,0.00119988
