energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-4.30115058,0.82773485,0.06433833,0.00017531,0.01282014,0.62492140,0.46894279,0.47549502
-4.29514757,0.93554661,0.07342690,0.00019691,0.01398801,0.70855397,0.53423777,0.54152210
-4.28914457,1.05677014,0.08364839,0.00022101,0.01522611,0.80252510,0.60659691,0.61519049
-4.28314157,1.19152233,0.09508433,0.00024758,0.01651699,0.90691126,0.68616470,0.69660236
-4.27713857,1.33982553,0.10782493,0.00027661,0.01784211,1.02169219,0.77303369,0.78577732
-4.27113557,1.50158663,0.12196826,0.00030805,0.01918224,1.14673215,0.86723403,0.88263843
-4.26513257,1.67657637,0.13761909,0.00034186,0.02051788,1.28176211,0.96872349,0.98699894
-4.25912956,1.86440955,0.15488699,0.00037797,0.02182972,1.42636350,1.07737790,1.09855014
-4.25312656,2.06452696,0.17388381,0.00041627,0.02309920,1.57995467,1.19298249,1.21685109
-4.24712356,2.27617980,0.19472031,0.00045665,0.02430897,1.74178062,1.31522433,1.34132081
-4.24112056,2.49841742,0.21750189,0.00049894,0.02544341,1.91090722,1.44368616,1.47123363
-4.23511756,2.73007938,0.24232346,0.00054296,0.02648907,2.08622049,1.57784221,1.60571824
-4.22911456,2.96979250,0.26926346,0.00058847,0.02743502,2.26643176,1.71705628,1.74376114
-4.22311156,3.21597389,0.29837708,0.00063520,0.02827318,2.45008927,1.86058250,1.88421477
-4.21710855,3.46684061,0.32968911,0.00068284,0.02899842,2.63559662,2.00756943,2.02581068
-4.21110555,3.72042655,0.36318635,0.00073103,0.02960864,2.82123806,2.15706760,2.16717795
-4.20510255,3.97460691,0.39881029,0.00077936,0.03010469,3.00521059,2.30804101,2.30686668
-4.19909955,4.22713036,0.43645015,0.00082740,0.03049013,3.18566221,2.45938271,2.44337632
-4.19309655,4.47565873,0.47593696,0.00087466,0.03077088,3.36073564,2.60993444,2.57518822
-4.18709355,4.71781349,0.51703897,0.00092066,0.03095484,3.52861604,2.75851020,2.70080161
-4.18109055,4.95122817,0.55945902,0.00096485,0.03105133,3.68758142,2.90392318,2.81877189
-4.17508754,5.17360524,0.60283411,0.00100672,0.03107058,3.83605372,3.04501557,2.92775009
-4.16908454,5.38277567,0.64673759,0.00104575,0.03102313,3.97264854,3.18069009,3.02652180
-4.16308154,5.57675906,0.69068430,0.00108144,0.03091932,4.09622129,3.30994212,3.11404423
-4.15707854,5.75382188,0.73413857,0.00111332,0.03076874,4.20590751,3.43189113,3.18947960
-4.15107554,5.91253136,0.77652518,0.00114100,0.03057993,4.30115515,3.54580974,3.25222333
-4.14507254,6.05180239,0.81724309,0.00116413,0.03035996,4.38174696,3.65114892,3.30192565
-4.13906953,6.17093498,0.85568146,0.00118249,0.03011434,4.44781131,3.74755784,3.33850522
-4.13306653,6.26964013,0.89123746,0.00119593,0.02984696,4.49982031,3.83489682,3.36215403
-4.12706353,6.34805228,0.92333532,0.00120441,0.02956015,4.53857477,3.91324242,3.37333286
-4.12106053,6.40672726,0.95144569,0.00120805,0.02925495,4.56517600,3.98288375,3.37275731
-4.11505753,6.44662506,0.97510449,0.00120706,0.02893136,4.58098525,4.04430967,3.36137459
-4.10905453,6.46907770,0.99393047,0.00120180,0.02858884,4.58757214,4.09818695,3.34033199
-4.10305153,6.47574312,1.00764051,0.00119275,0.02822671,4.58665431,4.14533009,3.31093822
-4.09704852,6.46854688,1.01606197,0.00118052,0.02784464,4.58003072,4.18666385,3.27461915
-4.09104552,6.44961392,1.01914136,0.00116581,0.02744318,4.56951157,4.22318011,3.23287000
-4.08504252,6.42119347,1.01694888,0.00114942,0.02702419,4.55684831,4.25589107,3.18720596
-4.07903952,6.38558032,1.00967847,0.00113224,0.02659120,4.54366675,4.28578103,3.13911353
-4.07303652,6.34503612,0.99764338,0.00111520,0.02614973,4.53140674,4.31375919,3.09000466
-4.06703352,6.30171420,0.98126723,0.00109928,0.02570744,4.52127108,4.34061597,3.04117574
-4.06103052,6.25759135,0.96107102,0.00108546,0.02527423,4.51418626,4.36698503,2.99377306
-4.05502751,6.21440949,0.93765656,0.00107470,0.02486216,4.51077659,4.39331323,2.94876620
-4.04902451,6.17362966,0.91168706,0.00106796,0.02448528,4.51135307,4.41983987,2.90693014
-4.04302151,6.13639995,0.88386564,0.00106613,0.02415929,4.51591691,4.44658664,2.86883654
-4.03701851,6.10353840,0.85491273,0.00107001,0.02390122,4.52417744,4.47335850,2.83485400
-4.03101551,6.07553076,0.82554324,0.00108034,0.02372884,4.53558299,4.49975562,2.80515684
-4.02501251,6.05254249,0.79644446,0.00109772,0.02366021,4.54936265,4.52519556,2.77974122
-4.01900950,6.03444334,0.76825546,0.00112267,0.02371302,4.56457654,4.54894443,2.75844729
-4.01300650,6.02084249,0.74154885,0.00115553,0.02390398,4.58017150,4.57015528,2.74098574
-4.00700350,6.01113160,0.71681542,0.00119653,0.02424820,4.59503912,4.58791168,2.72696682
-4.00100050,6.00453279,0.69445215,0.00124571,0.02475858,4.60807292,4.60127396,2.71593019
-3.99499750,6.00014871,0.67475389,0.00130299,0.02544521,4.61822165,4.60932582,2.70737365
-3.98899450,5.99701175,0.65790878,0.00136807,0.02631487,4.62453618,4.61121883,2.70077945
-3.98299150,5.99412982,0.64399748,0.00144051,0.02737054,4.62620770,4.60621271,2.69563667
-3.97698849,5.99052666,0.63299590,0.00151968,0.02861101,4.62259576,4.59370947,2.69145901
-3.97098549,5.98527506,0.62478120,0.00160478,0.03003058,4.61324539,4.57327998,2.68779734
-3.96498249,5.97752217,0.61914068,0.00169482,0.03161888,4.59789294,4.54468209,2.68424706
-3.95897949,5.96650657,0.61578303,0.00178867,0.03336076,4.57646150,4.50786982,2.68045038
-3.95297649,5.95156764,0.61435146,0.00188504,0.03523635,4.54904676,4.46299380,2.67609445
-3.94697349,5.93214800,0.61443822,0.00198249,0.03722121,4.51589518,4.41039342,2.67090606
-3.94097049,5.90779054,0.61559987,0.00207950,0.03928668,4.47737653,4.35058191,2.66464411
-3.93496748,5.87813169,0.61737291,0.00217443,0.04140030,4.43395290,4.28422543,2.65709109
-3.92896448,5.84289261,0.61928924,0.00226562,0.04352644,4.38614673,4.21211794,2.64804478
-3.92296148,5.80187026,0.62089097,0.00235138,0.04562701,4.33450994,4.13515338,2.63731127
-3.91695848,5.75492970,0.62174430,0.00243007,0.04766238,4.27959616,4.05429678,2.62470011
-3.91095548,5.70199894,0.62145200,0.00250010,0.04959230,4.22193762,3.97055585,2.61002245
-3.90495248,5.64306709,0.61966429,0.00256002,0.05137702,4.16202785,3.88495429,2.59309231
-3.89894947,5.57818610,0.61608791,0.00260853,0.05297834,4.10031067,3.79850782,2.57373100
-3.89294647,5.50747580,0.61049310,0.00264454,0.05436081,4.03717557,3.71220357,2.55177451
-3.88694347,5.43113158,0.60271851,0.00266720,0.05549276,3.97295895,3.62698312,2.52708305
-3.88094047,5.34943355,0.59267388,0.00267593,0.05634741,3.90795024,3.54372928,2.49955202
-3.87493747,5.26275578,0.58034057,0.00267045,0.05690372,3.84240174,3.46325611,2.46912329
-3.86893447,5.17157399,0.56577001,0.00265077,0.05714718,3.77654043,3.38630186,2.43579581
-3.86293147,5.07647020,0.54908008,0.00261722,0.05707034,3.71058044,3.31352400,2.39963435
-3.85692846,4.97813286,0.53044990,0.00257044,0.05667319,3.64473430,3.24549567,2.36077537
-3.85092546,4.87735134,0.51011297,0.00251132,0.05596320,3.57922180,3.18270287,2.31942947
-3.84492246,4.77500418,0.48834918,0.00244102,0.05495519,3.51427525,3.12554172,2.27587953
-3.83891946,4.67204070,0.46547601,0.00236093,0.05367089,3.45014048,3.07431550,2.23047467
-3.83291646,4.56945653,0.44183919,0.00227259,0.05213830,3.38707321,3.02923115,2.18361986
-3.82691346,4.46826388,0.41780343,0.00217768,0.05039082,3.32533101,2.99039538,2.13576174
-3.82091046,4.36945785,0.39374338,0.00207796,0.04846626,3.26516131,2.95781068,2.08737139
-3.81490745,4.27398083,0.37003537,0.00197522,0.04640564,3.20678654,2.93137168,2.03892485
-3.80890445,4.18268686,0.34705020,0.00187121,0.04425203,3.15038755,2.91086270,1.99088275
-3.80290145,4.09630830,0.32514723,0.00176765,0.04204929,3.09608678,2.89595724,1.94367009
-3.79689845,4.01542716,0.30467004,0.00166615,0.03984087,3.04393263,2.88622013,1.89765757
-3.79089545,3.94045285,0.28594374,0.00156819,0.03766872,2.99388653,2.88111333,1.85314552
-3.78489245,3.87160842,0.26927392,0.00147512,0.03557233,2.94581410,2.88000587,1.81035156
-3.77888944,3.80892628,0.25494728,0.00138811,0.03358786,2.89948121,2.88218831,1.76940271
-3.77288644,3.75225415,0.24323359,0.00130820,0.03174755,2.85455593,2.88689195,1.73033250
-3.76688344,3.70127133,0.23438883,0.00123627,0.03007929,2.81061649,2.89331252,1.69308331
-3.76088044,3.65551459,0.22865914,0.00117304,0.02860633,2.76716522,2.90063767,1.65751378
-3.75487744,3.61441249,0.22628508,0.00111913,0.02734723,2.72364797,2.90807750,1.62341090
-3.74887444,3.57732620,0.22750582,0.00107506,0.02631597,2.67947811,2.91489673,1.59050614
-3.74287144,3.54359461,0.23256261,0.00104125,0.02552215,2.63406388,2.92044704,1.55849456
-3.73686843,3.51258099,0.24170123,0.00101810,0.02497128,2.58683762,2.92419779,1.52705586
-3.73086543,3.48371840,0.25517277,0.00100594,0.02466518,2.53728542,2.92576347,1.49587620
-3.72486243,3.45655109,0.27323251,0.00100511,0.02460235,2.48497532,2.92492587,1.46466940
-3.71885943,3.43076911,0.29613639,0.00101591,0.02477835,2.42958262,2.92164957,1.43319651
-3.71285643,3.40623395,0.32413517,0.00103868,0.02518613,2.37091094,2.91608918,1.40128244
-3.70685343,3.38299336,0.35746599,0.00107371,0.02581632,2.30890763,2.90858749,1.36882900
-3.70085043,3.36128419,0.39634171,0.00112129,0.02665743,2.24367286,2.89966393,1.33582343
-3.69484742,3.34152285,0.44093812,0.00118169,0.02769596,2.17546189,2.88999338,1.30234227
-3.68884442,3.32428372,0.49137976,0.00125509,0.02891655,2.10468025,2.88037593,1.26855020
-3.68284142,3.31026658,0.54772481,0.00134160,0.03030192,2.03187234,2.87169878,1.23469424
-3.67683842,3.30025491,0.60994996,0.00144120,0.03183288,1.95770398,2.86489196,1.20109363
-3.67083542,3.29506755,0.67793612,0.00155372,0.03348839,1.88294003,2.86088012,1.16812614
-3.66483242,3.29550650,0.75145587,0.00167878,0.03524550,1.80841818,2.86053291,1.13621167
-3.65882941,3.30230419,0.83016375,0.00181580,0.03707944,1.73502059,2.86461666,1.10579416
-3.65282641,3.31607348,0.91359000,0.00196396,0.03896383,1.66364467,2.87375030,1.07732289
-3.64682341,3.33726357,1.00113877,0.00212216,0.04087084,1.59517480,2.88836818,1.05123429
-3.64082041,3.36612460,1.09209113,0.00228905,0.04277158,1.53045619,2.90869211,1.02793522
-3.63481741,3.40268341,1.18561324,0.00246301,0.04463659,1.47027237,2.93471470,1.00778869
-3.62881441,3.44673192,1.28076982,0.00264218,0.04643634,1.41532711,2.96619529,0.99110261
-3.62281141,3.49782913,1.37654237,0.00282448,0.04814191,1.36623157,3.00266907,0.97812217
-3.61680840,3.55531644,1.47185178,0.00300765,0.04972567,1.32349707,3.04346922,0.96902596
-3.61080540,3.61834574,1.56558426,0.00318932,0.05116203,1.28753328,3.08776120,0.96392584
-3.60480240,3.68591805,1.65661965,0.00336704,0.05242813,1.25865161,3.13458731,0.96287035
-3.59879940,3.75693070,1.74386052,0.00353833,0.05350452,1.23707303,3.18291925,0.96585099
-3.59279640,3.83022973,1.82626094,0.00370081,0.05437574,1.22293936,3.23171561,0.97281083
-3.58679340,3.90466424,1.90285336,0.00385218,0.05503078,1.21632682,3.27998092,0.98365453
-3.58079040,3.97913937,1.97277224,0.00399037,0.05546342,1.21726060,3.32682287,0.99825890
-3.57478739,4.05266425,2.03527345,0.00411351,0.05567238,1.22572912,3.37150402,1.01648319
-3.56878439,4.12439226,2.08974843,0.00422005,0.05566129,1.24169665,3.41348490,1.03817811
-3.56278139,4.19365093,2.13573264,0.00430872,0.05543861,1.26511320,3.45245572,1.06319300
-3.55677839,4.25995987,2.17290821,0.00437863,0.05501722,1.29592083,3.48835443,1.09138053
-3.55077539,4.32303577,2.20110086,0.00442922,0.05441410,1.33405568,3.52137005,1.12259864
-3.54477239,4.38278451,2.22027180,0.00446030,0.05364975,1.37944540,3.55193055,1.15670952
-3.53876938,4.43928130,2.23050544,0.00447199,0.05274767,1.43200220,3.58067592,1.19357589
-3.53276638,4.49274038,2.23199410,0.00446473,0.05173380,1.49161170,3.60841777,1.23305478
-3.52676338,4.54347688,2.22502093,0.00443923,0.05063604,1.55811856,3.63608758,1.27498952
-3.52076038,4.59186348,2.20994251,0.00439644,0.04948374,1.63130978,3.66467661,1.31920053
-3.51475738,4.63828531,2.18717223,0.00433750,0.04830742,1.71089711,3.69517088,1.36547594
-3.50875438,4.68309620,2.15716572,0.00426369,0.04713852,1.79649990,3.72848491,1.41356277
-3.50275138,4.72657962,2.12040913,0.00417641,0.04600930,1.88762998,3.76539831,1.46315973
-3.49674837,4.76891711,2.07741089,0.00407713,0.04495288,1.98368023,3.80649873,1.51391246
-3.49074537,4.81016651,2.02869716,0.00396735,0.04400338,2.08391800,3.85213487,1.56541197
-3.48474237,4.85025182,1.97481084,0.00384860,0.04319607,2.18748479,3.90238229,1.61719687
-3.47873937,4.88896554,1.91631386,0.00372239,0.04256762,2.29340304,3.95702426,1.66875974
-3.47273637,4.92598364,1.85379185,0.00359024,0.04215631,2.40059040,4.01554907,1.71955783
-3.46673337,4.96089252,1.78786048,0.00345364,0.04200216,2.50788184,4.07716406,1.76902788
-3.46073037,4.99322654,1.71917238,0.00331406,0.04214691,2.61405888,4.14082608,1.81660473
-3.45472736,5.02251385,1.64842347,0.00317296,0.04263390,2.71788539,4.20528676,1.86174297
-3.44872436,5.04832797,1.57635794,0.00303178,0.04350764,2.81814834,4.26915026,1.90394082
-3.44272136,5.07034191,1.50377070,0.00289198,0.04481324,2.91370196,4.33094067,1.94276505
-3.43671836,5.08838145,1.43150677,0.00275500,0.04659542,3.00351315,4.38917516,1.97787567
-3.43071536,5.10247413,1.36045707,0.00262229,0.04889745,3.08670580,4.44243922,2.00904914
-3.42471236,5.11289069,1.29155039,0.00249530,0.05175967,3.16260162,4.48945966,2.03619862
-3.41870935,5.12017580,1.22574147,0.00237546,0.05521790,3.23075510,4.52917143,2.05938991
-3.41270635,5.12516557,1.16399564,0.00226420,0.05930163,3.29098030,4.56077466,2.07885199
-3.40670335,5.12898989,1.10727020,0.00216291,0.06403216,3.34336758,4.58377861,2.09498103
-3.40070035,5.13305822,1.05649343,0.00207290,0.06942067,3.38828870,4.59803011,2.10833715
-3.39469735,5.13902847,1.01254184,0.00199544,0.07546649,3.42638943,4.60372493,2.11963349
-3.38869435,5.14875940,0.97621658,0.00193165,0.08215537,3.45856915,4.60140141,2.12971750
-3.38269135,5.16424764,0.94821974,0.00188255,0.08945823,3.48594796,4.59191651,2.13954478
-3.37668834,5.18755164,0.92913166,0.00184896,0.09733012,3.50982209,4.57640568,2.15014602
-3.37068534,5.22070523,0.91938984,0.00183153,0.10570973,3.53160940,4.55622869,2.16258831
-3.36468234,5.26562447,0.91927044,0.00183065,0.11451939,3.55278713,4.53290412,2.17793205
-3.35867934,5.32401167,0.92887299,0.00184649,0.12366568,3.57482454,4.50803618,2.19718524
-3.35267634,5.39726111,0.94810892,0.00187895,0.13304061,3.59911359,4.48323762,2.22125698
-3.34667334,5.48637081,0.97669465,0.00192762,0.14252339,3.62690080,4.46005269,2.25091236
-3.34067034,5.59186498,1.01414939,0.00199182,0.15198284,3.65922362,4.43988413,2.28673075
-3.33466733,5.71373116,1.05979828,0.00207055,0.16128024,3.69685435,4.42392795,2.32906948
-3.32866433,5.85137570,1.11278077,0.00216253,0.17027264,3.74025456,4.41311893,2.37803491
-3.32266133,6.00360072,1.17206461,0.00226622,0.17881653,3.78954223,4.40808977,2.43346245
-3.31665833,6.16860448,1.23646505,0.00237979,0.18677168,3.84447359,4.40914528,2.49490679
-3.31065533,6.34400638,1.30466917,0.00250121,0.19400505,3.90444069,4.41625289,2.56164325
-3.30465233,6.52689649,1.37526474,0.00262827,0.20039461,3.96848512,4.42904946,2.63268063
-3.29864932,6.71390875,1.44677304,0.00275858,0.20583297,4.03532767,4.44686358,2.70678541
-3.29264632,6.90131537,1.51768465,0.00288970,0.21023060,4.10341278,4.46875211,2.78251679
-3.28664332,7.08513941,1.58649734,0.00301914,0.21351861,4.17096602,4.49354857,2.85827123
-3.28064032,7.26128120,1.65175471,0.00314443,0.21565088,4.23606231,4.51992080,2.93233509
-3.27463732,7.42565391,1.71208436,0.00326318,0.21660554,4.29670204,4.54643493,3.00294326
-3.26863432,7.57432261,1.76623418,0.00337314,0.21638572,4.35089171,4.57162229,3.06834155
-3.26263132,7.70364129,1.81310557,0.00347225,0.21501948,4.39672585,4.59404616,3.12685009
-3.25662831,7.81038203,1.85178203,0.00355870,0.21255906,4.43246653,4.61236503,3.17692550
-3.25062531,7.89185086,1.88155224,0.00363095,0.20907932,4.45661710,4.62538987,3.21721874
-3.24462231,7.94598539,1.90192665,0.00368779,0.20467552,4.46798690,4.63213261,3.24662656
-3.23861931,7.97142990,1.91264676,0.00372832,0.19946058,4.46574429,4.63184425,3.26433416
-3.23261631,7.96758481,1.91368699,0.00375201,0.19356174,4.44945550,4.62404102,3.26984722
-3.22661331,7.93462836,1.90524891,0.00375867,0.18711690,4.41910776,4.60851809,3.26301197
-3.22061031,7.87350947,1.88774823,0.00374845,0.18027072,4.37511569,4.58535042,3.24402243
-3.21460730,7.78591236,1.86179522,0.00372182,0.17317058,4.31831070,4.55488153,3.21341446
-3.20860430,7.67419437,1.82816937,0.00367954,0.16596254,4.24991377,4.51770085,3.17204704
-3.20260130,7.54129970,1.78778955,0.00362259,0.15878747,4.17149301,4.47461133,3.12107138
-3.19659830,7.39065282,1.74168081,0.00355221,0.15177737,4.08490756,4.42658889,3.06188943
-3.19059530,7.22603606,1.69093945,0.00346977,0.14505217,3.99224048,4.37473593,2.99610345
-3.18459230,7.05145647,1.63669756,0.00337675,0.13871682,3.89572327,4.32023087,2.92545872
-3.17858929,6.87100723,1.58008845,0.00327472,0.13285905,3.79765529,4.26427605,2.85178191
-3.17258629,6.68872928,1.52221416,0.00316525,0.12754759,3.70032131,4.20804621,2.77691740
-3.16658329,6.50847827,1.46411616,0.00304992,0.12283115,3.60591051,4.15263942,2.70266426
-3.16058029,6.33380180,1.40674996,0.00293023,0.11873784,3.51644019,4.09903237,2.63071609
-3.15457729,6.16783122,1.35096427,0.00280761,0.11527542,3.43368701,4.04804162,2.56260617
-3.14857429,6.01319155,1.29748499,0.00268340,0.11243200,3.35912822,4.00029192,2.49965951
-3.14257129,5.87193209,1.24690423,0.00255879,0.11017739,3.29389512,3.95619268,2.44295368
-3.13656828,5.74547954,1.19967419,0.00243485,0.10846493,3.23873999,3.91592308,2.39328938
-3.13056528,5.63461439,1.15610566,0.00231251,0.10723375,3.19401747,3.87942621,2.35117149
-3.12456228,5.53947059,1.11637076,0.00219256,0.10641133,3.15968065,3.84641209,2.31680103
-3.11855928,5.45955724,1.08050935,0.00207566,0.10591644,3.13529158,3.81636930,2.29007775
-3.11255628,5.39380098,1.04843871,0.00196233,0.10566205,3.12004529,3.78858467,2.27061296
-3.10655328,5.34060635,1.01996573,0.00185298,0.10555839,3.11280597,3.76217008,2.25775171
-3.10055028,5.29793154,0.99480123,0.00174790,0.10551594,3.11215368,3.73609556,2.25060322
-3.09454727,5.26337606,0.97257569,0.00164729,0.10544822,3.11643947,3.70922720,2.24807822
-3.08854427,5.23427704,0.95285606,0.00155125,0.10527436,3.12384666,3.68036882,2.24893162
-3.08254127,5.20781044,0.93516302,0.00145983,0.10492132,3.13245606,3.64830583,2.25180900
-3.07653827,5.18109379,0.91898832,0.00137298,0.10432571,3.14031265,3.61184978,2.25529520
-3.07053527,5.15128684,0.90381184,0.00129063,0.10343526,3.14549147,3.56988229,2.25796340
-3.06453227,5.11568721,0.88911795,0.00121263,0.10220969,3.14616075,3.52139669,2.25842310
-3.05852926,5.07181808,0.87441086,0.00113881,0.10062128,3.14064015,3.46553620,2.25536563
-3.05252626,5.01750545,0.85922862,0.00106899,0.09865487,3.12745265,3.40162739,2.24760571
-3.04652326,4.95094322,0.84315553,0.00100294,0.09630749,3.10536875,3.32920780,2.23411818
-3.04052026,4.87074440,0.82583270,0.00094044,0.09358761,3.07344186,3.24804692,2.21406870
-3.03451726,4.77597758,0.80696649,0.00088126,0.09051410,3.03103434,3.15816010,2.18683797
-3.02851426,4.66618832,0.78633473,0.00082515,0.08711489,2.97783379,3.05981476,2.15203876
-3.02251126,4.54140530,0.76379065,0.00077192,0.08342548,2.91385956,2.95352922,2.10952576
-3.01650825,4.40213206,0.73926428,0.00072135,0.07948737,2.83945977,2.84006407,2.05939798
-3.01050525,4.24932507,0.71276166,0.00067326,0.07534634,2.75529932,2.72040683,2.00199419
-3.00450225,4.08435965,0.68436164,0.00062750,0.07105090,2.66233978,2.59575041,1.93788149
-2.99849925,3.90898533,0.65421073,0.00058393,0.06665068,2.56181189,2.46746641,1.86783802
-2.99249625,3.72527261,0.62251605,0.00054247,0.06219504,2.45518201,2.33707420,1.79283018
-2.98649325,3.53555327,0.58953690,0.00050303,0.05773179,2.34411354,2.20620704,1.71398547
-2.98049025,3.34235619,0.55557509,0.00046561,0.05330612,2.23042457,2.07657621,1.63256192
-2.97448724,3.14834103,0.52096469,0.00043020,0.04895968,2.11604315,1.94993443,1.54991498
-2.96848424,2.95623174,0.48606147,0.00039685,0.04472994,2.00296121,1.82803955,1.46746311
-2.96248124,2.76875175,0.45123244,0.00036562,0.04064972,1.89318855,1.71261945,1.38665282
-2.95647824,2.58856273,0.41684598,0.00033661,0.03674685,1.78870768,1.60533903,1.30892440
-2.95047524,2.41820808,0.38326294,0.00030995,0.03304415,1.69143074,1.50776970,1.23567893
-2.94447224,2.26006253,0.35082876,0.00028580,0.02955941,1.60315919,1.42136222,1.16824753
-2.93846923,2.11628864,0.31986721,0.00026433,0.02630562,1.52554696,1.34742278,1.10786328
-2.93246623,1.98880063,0.29067552,0.00024574,0.02329125,1.46006769,1.28709285,1.05563657
-2.92646323,1.87923605,0.26352120,0.00023024,0.02052067,1.40798652,1.24133263,1.01253391
-2.92046023,1.78893506,0.23864039,0.00021808,0.01799454,1.37033658,1.21090815,0.97936081
-2.91445723,1.71892727,0.21623773,0.00020951,0.01571037,1.34790072,1.19638200,0.95674857
-2.90845423,1.66992576,0.19648736,0.00020480,0.01366301,1.34119827,1.19810741,0.94514519
-2.90245123,1.64232765,0.17953512,0.00020422,0.01184516,1.35047724,1.21622562,0.94481028
-2.89644822,1.63622077,0.16550128,0.00020809,0.01024790,1.37571177,1.25066652,0.95581393
-2.89044522,1.65139558,0.15448383,0.00021670,0.00886115,1.41660496,1.30115223,0.97803924
-2.88444222,1.68736183,0.14656172,0.00023039,0.00767413,1.47259688,1.36720366,1.01118847
-2.87843922,1.74336901,0.14179792,0.00024947,0.00667575,1.54287776,1.44814995,1.05479247
-2.87243622,1.81843007,0.14024188,0.00027426,0.00585494,1.62640605,1.54314057,1.10822310
-2.86643322,1.91134753,0.14193118,0.00030509,0.00520094,1.72193116,1.65115998,1.17070832
-2.86043022,2.02074142,0.14689218,0.00034224,0.00470350,1.82802034,1.77104467,1.24134961
-2.85442721,2.14507809,0.15513950,0.00038600,0.00435304,1.94308933,1.90150220,1.31914135
-2.84842421,2.28269946,0.16667433,0.00043659,0.00414073,2.06543595,2.04113197,1.40299151
-2.84242121,2.43185179,0.18148152,0.00049419,0.00405850,2.19327591,2.18844709,1.49174339
-2.83641821,2.59071336,0.19952562,0.00055892,0.00409900,2.32477986,2.34189694,1.58419771
-2.83041521,2.75742040,0.22074610,0.00063078,0.00425553,2.45811057,2.49988976,1.67913440
-2.82441221,2.93009069,0.24505191,0.00070971,0.00452185,2.59145918,2.66081445,1.77533375
-2.81840920,3.10684422,0.27231582,0.00079551,0.00489208,2.72307922,2.82306110,1.87159608
-2.81240620,3.28582066,0.30236886,0.00088786,0.00536040,2.85131743,2.98503952,1.96675948
-2.80640320,3.46519326,0.33499532,0.00098627,0.00592092,2.97464009,3.14519519,2.05971527
-2.80040020,3.64317931,0.36992873,0.00109012,0.00656737,3.09165426,3.30202232,2.14942061
-2.79439720,3.81804712,0.40684919,0.00119863,0.00729295,3.20112300,3.45407381,2.23490823
-2.78839420,3.98812008,0.44538249,0.00131085,0.00809009,3.30197445,3.59996802,2.31529303
-2.78239120,4.15177832,0.48510129,0.00142567,0.00895030,3.39330456,3.73839267,2.38977584
-2.77638819,4.30745884,0.52552858,0.00154185,0.00986401,3.47437380,3.86810633,2.45764435
-2.77038519,4.45365501,0.56614362,0.00165799,0.01082054,3.54459866,3.98793812,2.51827187
-2.76438219,4.58891656,0.60639023,0.00177260,0.01180802,3.60353862,4.09678658,2.57111426
-2.75837919,4.71185116,0.64568747,0.00188412,0.01281350,3.65088010,4.19361845,2.61570589
-2.75237619,4.82112850,0.68344235,0.00199092,0.01382300,3.68641853,4.27746847,2.65165504
-2.74637319,4.91548793,0.71906427,0.00209137,0.01482173,3.71004020,4.34744113,2.67863971
-2.74037019,4.99375007,0.75198066,0.00218387,0.01579428,3.72170525,4.40271495,2.69640432
-2.73436718,5.05483295,0.78165331,0.00226690,0.01672496,3.72143311,4.44255003,2.70475777
-2.72836418,5.09777239,0.80759475,0.00233903,0.01759811,3.70929155,4.46629895,2.70357342
-2.72236118,5.12174629,0.82938396,0.00239903,0.01839847,3.68539009,4.47342104,2.69279091
-2.71635818,5.12610189,0.84668085,0.00244584,0.01911160,3.64987808,4.46349953,2.67241997
-2.71035518,5.11038480,0.85923875,0.00247864,0.01972423,3.60294752,4.43626078,2.64254582
-2.70435218,5.07436810,0.86691448,0.00249688,0.02022469,3.54484017,4.39159448,2.60333575
-2.69834917,5.01807970,0.86967535,0.00250028,0.02060321,3.47585803,4.32957355,2.55504621
-2.69234617,4.94182617,0.86760287,0.00248888,0.02085227,3.39637615,4.25047208,2.49802963
-2.68634317,4.84621080,0.86089282,0.00246299,0.02096685,3.30685626,4.15478003,2.43274005
-2.68034017,4.73214435,0.84985170,0.00242325,0.02094457,3.20785980,4.04321292,2.35973688
-2.67433717,4.60084680,0.83488948,0.00237054,0.02078580,3.10005880,3.91671546,2.27968581
-2.66833417,4.45383904,0.81650893,0.00230603,0.02049368,2.98424309,3.77645806,2.19335631
-2.66233117,4.29292386,0.79529186,0.00223110,0.02007406,2.86132288,3.62382553,2.10161532
-2.65632816,4.12015612,0.77188270,0.00214732,0.01953531,2.73232561,3.46039795,2.00541668
-2.65032516,3.93780267,0.74696996,0.00205637,0.01888813,2.59838675,3.28792382,1.90578664
-2.64432216,3.74829308,0.72126618,0.00196007,0.01814520,2.46073444,3.10828643,1.80380542
-2.63831916,3.55416284,0.69548719,0.00186024,0.01732092,2.32066834,2.92346449,1.70058559
-2.63231616,3.35799109,0.67033112,0.00175869,0.01643094,2.17953357,2.73548856,1.59724797
-2.62631316,3.16233534,0.64645811,0.00165719,0.01549182,2.03869075,2.54639515,1.49489603
-2.62031016,2.96966582,0.62447133,0.00155739,0.01452058,1.89948365,2.35818031,1.39458972
-2.61430715,2.78230212,0.60489981,0.00146077,0.01353435,1.76320599,2.17275476,1.29732017
-2.60830415,2.60235482,0.58818386,0.00136867,0.01254998,1.63106906,1.99190241,1.20398603
-2.60230115,2.43167438,0.57466340,0.00128217,0.01158368,1.50417167,1.81724391,1.11537275
