energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-0.25512756,3.05539853,0.03629717,0.24798642,0.49319459,0.79506945,0.99562205,1.95236030,0.23382776,0.00000000
-0.24912456,3.00428225,0.03507322,0.24055465,0.48525526,0.79074137,0.97214021,1.91500522,0.22447231,0.00000000
-0.24312156,2.94447119,0.03373138,0.23289777,0.47697473,0.78495105,0.94565353,1.86991303,0.21495865,0.00000000
-0.23711856,2.87651639,0.03229020,0.22504124,0.46824993,0.77762442,0.91641001,1.81781451,0.20538255,0.00000000
-0.23111556,2.80110106,0.03076954,0.21701741,0.45899325,0.76872172,0.88469502,1.75953307,0.19584111,0.00000000
-0.22511256,2.71903624,0.02919033,0.20886777,0.44913818,0.75824512,0.85082605,1.69596526,0.18643196,0.00000000
-0.21910955,2.63125484,0.02757422,0.20064483,0.43864459,0.74624572,0.81514712,1.62806107,0.17725257,0.00000000
-0.21310655,2.53880414,0.02594331,0.19241358,0.42750321,0.73282931,0.77802323,1.55680463,0.16839970,0.00000000
-0.20710355,2.44283663,0.02431992,0.18425258,0.41573918,0.71816077,0.73983489,1.48319593,0.15996896,0.00000000
-0.20110055,2.34459916,0.02272636,0.17625442,0.40341469,0.70246657,0.70097291,1.40823391,0.15205441,0.00000000
-0.19509755,2.24542034,0.02118486,0.16852581,0.39063028,0.68603531,0.66183351,1.33290122,0.14474821,0.00000000
-0.18909455,2.14669615,0.01971736,0.16118701,0.37752516,0.66921605,0.62281391,1.25815069,0.13814027,0.00000000
-0.18309155,2.04987365,0.01834552,0.15437083,0.36427610,0.65241440,0.58430820,1.18489378,0.13231778,0.00000000
-0.17708854,1.95643290,0.01709066,0.14822110,0.35109528,0.63608626,0.54670365,1.11399064,0.12736473,0.00000000
-0.17108554,1.86786724,0.01597378,0.14289069,0.33822694,0.62072960,0.51037741,1.04624194,0.12336123,0.00000000
-0.16508254,1.78566189,0.01501557,0.13853909,0.32594305,0.60687417,0.47569340,0.98238214,0.12038271,0.00000000
-0.15907954,1.71127143,0.01423641,0.13532957,0.31453808,0.59506970,0.44299950,0.92307414,0.11849889,0.00000000
-0.15307654,1.64609626,0.01365643,0.13342601,0.30432311,0.58587269,0.41262486,0.86890501,0.11777266,0.00000000
-0.14707354,1.59145852,0.01329547,0.13298934,0.29561937,0.57983249,0.38487740,0.82038285,0.11825875,0.00000000
-0.14107054,1.54857798,0.01317305,0.13417375,0.28875141,0.57747680,0.36004124,0.77793441,0.12000223,0.00000000
-0.13506753,1.51854828,0.01330826,0.13712251,0.28404016,0.57929725,0.33837430,0.74190358,0.12303700,0.00000000
-0.12906453,1.50231405,0.01371963,0.14196377,0.28179588,0.58573537,0.32010578,0.71255049,0.12738412,0.00000000
-0.12306153,1.50064947,0.01442486,0.14880603,0.28231129,0.59716938,0.30543364,0.69005134,0.13305017,0.00000000
-0.11705853,1.51413858,0.01544050,0.15773365,0.28585497,0.61390221,0.29452211,0.67449874,0.14002574,0.00000000
-0.11105553,1.54315796,0.01678159,0.16880238,0.29266503,0.63615098,0.28749913,0.66590271,0.14828394,0.00000000
-0.10505253,1.58786203,0.01846112,0.18203503,0.30294331,0.66403828,0.28445381,0.66419205,0.15777918,0.00000000
-0.09904952,1.64817139,0.02048948,0.19741749,0.31685000,0.69758538,0.28543392,0.66921637,0.16844617,0.00000000
-0.09304652,1.72376459,0.02287383,0.21489518,0.33449885,0.73670757,0.29044358,0.68074846,0.18019931,0.00000000
-0.08704352,1.81407351,0.02561743,0.23437022,0.35595296,0.78121170,0.29944103,0.69848716,0.19293247,0.00000000
-0.08104052,1.91828268,0.02871892,0.25569944,0.38122118,0.83079599,0.31233674,0.72206061,0.20651924,0.00000000
-0.07503752,2.03533283,0.03217167,0.27869338,0.41025520,0.88505205,0.32899192,0.75102998,0.22081366,0.00000000
-0.06903452,2.16392873,0.03596306,0.30311665,0.44294736,0.94346918,0.34921754,0.78489354,0.23565163,0.00000000
-0.06303152,2.30255169,0.04007399,0.32868946,0.47912921,1.00544081,0.37277400,0.82309134,0.25085278,0.00000000
-0.05702851,2.44947668,0.04447840,0.35509082,0.51857093,1.07027303,0.39937158,0.86501035,0.26622303,0.00000000
-0.05102551,2.60279423,0.04914298,0.38196314,0.56098165,1.13719511,0.42867186,0.90999029,0.28155769,0.00000000
-0.04502251,2.76043696,0.05402707,0.40891841,0.60601073,1.20537179,0.46029010,0.95733024,0.29664513,0.00000000
-0.03901951,2.92021081,0.05908282,0.43554571,0.65325018,1.27391728,0.49379883,1.00629606,0.31127090,0.00000000
-0.03301651,3.07983041,0.06425551,0.46142012,0.70223810,1.34191063,0.52873256,1.05612892,0.32522231,0.00000000
-0.02701351,3.23695837,0.06948425,0.48611258,0.75246336,1.40841240,0.56459373,1.10605479,0.33829323,0.00000000
-0.02101051,3.38924781,0.07470281,0.50920044,0.80337153,1.47248211,0.60085985,1.15529514,0.35028905,0.00000000
-0.01500750,3.53438728,0.07984082,0.53027850,0.85437196,1.53319641,0.63699166,1.20307871,0.36103166,0.00000000
-0.00900450,3.67014722,0.08482510,0.54896985,0.90484609,1.58966736,0.67244234,1.24865437,0.37036419,0.00000000
-0.00300150,3.79442673,0.08958130,0.56493640,0.95415689,1.64106064,0.70666743,1.29130474,0.37815547,0.00000000
0.00300150,3.90529949,0.09403555,0.57788843,1.00165931,1.68661300,0.73913528,1.33036046,0.38430391,0.00000000
0.00900450,4.00105739,0.09811631,0.58759291,1.04671156,1.72564880,0.76933780,1.36521469,0.38874066,0.00000000
0.01500750,4.08025059,0.10175623,0.59388012,1.08868706,1.75759493,0.79680110,1.39533733,0.39143202,0.00000000
0.02101051,4.14172252,0.10489393,0.59664847,1.12698684,1.78199376,0.82109581,1.42028859,0.39238076,0.00000000
0.02701351,4.18463862,0.10747570,0.59586702,1.16105193,1.79851372,0.84184667,1.43973123,0.39162650,0.00000000
0.03301651,4.20850763,0.10945700,0.59157594,1.19037572,1.80695709,0.85874113,1.45344089,0.38924494,0.00000000
0.03901951,4.21319454,0.11080379,0.58388464,1.21451563,1.80726472,0.87153660,1.46131413,0.38534594,0.00000000
0.04502251,4.19892445,0.11149344,0.57296777,1.23310397,1.79951738,0.88006618,1.46337342,0.38007066,0.00000000
0.05102551,4.16627703,0.11151541,0.55905930,1.24585751,1.78393376,0.88424265,1.45976889,0.37358755,0.00000000
0.05702851,4.11617157,0.11087155,0.54244491,1.25258545,1.76086494,0.88406047,1.45077638,0.36608763,0.00000000
0.06303152,4.04984294,0.10957595,0.52345311,1.25319551,1.73078548,0.87959590,1.43679183,0.35777903,0.00000000
0.06903452,3.96880907,0.10765453,0.50244531,1.24769785,1.69428151,0.87100507,1.41832183,0.34888097,0.00000000
0.07503752,3.87483121,0.10514415,0.47980553,1.23620658,1.65203588,0.85852015,1.39597070,0.33961758,0.00000000
0.08104052,3.76986808,0.10209156,0.45592994,1.21893879,1.60481108,0.84244370,1.37042441,0.33021157,0.00000000
0.08704352,3.65602558,0.09855190,0.43121667,1.19621107,1.55343029,0.82314151,1.34243194,0.32087810,0.00000000
0.09304652,3.53550385,0.09458716,0.40605640,1.16843344,1.49875741,0.80103397,1.31278464,0.31181915,0.00000000
0.09904952,3.41054357,0.09026436,0.38082383,1.13610095,1.44167640,0.77658648,1.28229461,0.30321837,0.00000000
0.10505253,3.28337320,0.08565375,0.35587047,1.09978317,1.38307101,0.75029904,1.25177275,0.29523683,0.00000000
0.11105553,3.15615922,0.08082692,0.33151868,1.06011183,1.32380521,0.72269547,1.22200747,0.28800971,0.00000000
0.11705853,3.03096068,0.07585507,0.30805732,1.01776693,1.26470528,0.69431251,1.19374491,0.28164395,0.00000000
0.12306153,2.90968973,0.07080729,0.28573878,0.97346196,1.20654377,0.66568913,1.16767133,0.27621715,0.00000000
0.12906453,2.79407895,0.06574912,0.26477747,0.92792846,1.15002618,0.63735627,1.14439842,0.27177750,0.00000000
0.13506753,2.68565623,0.06074125,0.24534959,0.88190053,1.09578022,0.60982734,1.12445187,0.26834473,0.00000000
0.14107054,2.58572758,0.05583846,0.22759401,0.83609968,1.04434831,0.58358958,1.10826354,0.26591218,0.00000000
0.14707354,2.49536749,0.05108893,0.21161406,0.79122045,0.99618297,0.55909633,1.09616725,0.26444954,0.00000000
0.15307654,2.41541666,0.04653363,0.19748002,0.74791718,0.95164519,0.53676042,1.08839791,0.26390636,0.00000000
0.15907954,2.34648589,0.04220619,0.18523200,0.70679217,0.91100551,0.51694855,1.08509386,0.26421592,0.00000000
0.16508254,2.28896524,0.03813280,0.17488307,0.66838544,0.87444738,0.49997669,1.08630160,0.26529935,0.00000000
0.17108554,2.24303708,0.03433249,0.16642235,0.63316626,0.84207241,0.48610637,1.09198254,0.26706972,0.00000000
0.17708854,2.20869158,0.03081751,0.15981791,0.60152645,0.81390698,0.47554182,1.10202083,0.26943586,0.00000000
0.18309155,2.18574329,0.02759391,0.15501937,0.57377545,0.78990968,0.46842787,1.11623165,0.27230575,0.00000000
0.18909455,2.17384765,0.02466216,0.15196004,0.55013702,0.76997905,0.46484840,1.13436936,0.27558929,0.00000000
0.19509755,2.17251621,0.02201793,0.15055857,0.53074764,0.75396128,0.46482557,1.15613472,0.27920031,0.00000000
0.20110055,2.18113009,0.01965288,0.15072014,0.51565625,0.74165730,0.46831950,1.18118109,0.28305782,0.00000000
0.20710355,2.19895122,0.01755542,0.15233727,0.50482543,0.73282921,0.47522868,1.20911913,0.28708638,0.00000000
0.21310655,2.22513127,0.01571151,0.15529016,0.49813379,0.72720581,0.48539109,1.23952017,0.29121582,0.00000000
0.21910955,2.25871893,0.01410536,0.15944697,0.49537955,0.72448722,0.49858610,1.27191837,0.29538024,0.00000000
0.22511256,2.29866603,0.01272011,0.16466392,0.49628529,0.72434875,0.51453749,1.30581216,0.29951659,0.00000000
0.23111556,2.34383363,0.01153838,0.17078550,0.50050379,0.72644423,0.53291748,1.34066534,0.30356295,0.00000000
0.23711856,2.39299905,0.01054284,0.17764495,0.50762511,0.73040900,0.55335218,1.37590876,0.30745678,0.00000000
0.24312156,2.44486518,0.00971657,0.18506511,0.51718472,0.73586306,0.57542827,1.41094290,0.31113331,0.00000000
0.24912456,2.49807290,0.00904340,0.19285976,0.52867293,0.74241453,0.59870126,1.44514229,0.31452439,0.00000000
0.25512756,2.55121764,0.00850819,0.20083559,0.54154541,0.74966379,0.62270499,1.47786207,0.31755779,0.00000000
0.26113057,2.60287042,0.00809698,0.20879475,0.55523485,0.75720852,0.64696247,1.50844718,0.32015729,0.00000000
0.26713357,2.65160361,0.00779710,0.21653806,0.56916347,0.76464978,0.67099764,1.53624419,0.32224354,0.00000000
0.27313657,2.69602088,0.00759722,0.22386869,0.58275639,0.77159903,0.69434776,1.56061568,0.32373559,0.00000000
0.27913957,2.73479074,0.00748731,0.23059640,0.59545536,0.77768609,0.71657603,1.58095682,0.32455331,0.00000000
0.28514257,2.76668222,0.00745862,0.23654197,0.60673258,0.78256763,0.73728388,1.59671343,0.32462026,0.00000000
0.29114557,2.79060125,0.00750357,0.24154171,0.61610419,0.78593602,0.75612243,1.60740074,0.32386703,0.00000000
0.29714857,2.80562578,0.00761559,0.24545197,0.62314292,0.78752788,0.77280241,1.61262181,0.32223486,0.00000000
0.30315158,2.81103776,0.00778904,0.24815314,0.62748940,0.78713204,0.78710236,1.61208453,0.31967908,0.00000000
0.30915458,2.80634999,0.00801893,0.24955327,0.62886174,0.78459623,0.79887418,1.60561617,0.31617239,0.00000000
0.31515758,2.79132614,0.00830083,0.24959075,0.62706279,0.77983217,0.80804623,1.59317439,0.31170751,0.00000000
0.32116058,2.76599245,0.00863065,0.24823627,0.62198492,0.77281859,0.81462328,1.57485396,0.30629914,0.00000000
0.32716358,2.73064014,0.00900442,0.24549356,0.61361188,0.76360189,0.81868365,1.55088849,0.29998509,0.00000000
0.33316658,2.68581799,0.00941818,0.24139923,0.60201773,0.75229433,0.82037347,1.52164696,0.29282625,0.00000000
0.33916958,2.63231521,0.00986775,0.23602132,0.58736283,0.73906970,0.81989831,1.48762488,0.28490570,0.00000000
0.34517259,2.57113521,0.01034864,0.22945697,0.56988690,0.72415660,0.81751285,1.44943050,0.27632670,0.00000000
0.35117559,2.50346132,0.01085594,0.22182902,0.54989965,0.70782966,0.81350883,1.40776648,0.26720984,0.00000000
0.35717859,2.43061619,0.01138422,0.21328196,0.52776921,0.69039910,0.80820214,1.36340802,0.25768936,0.00000000
0.36318159,2.35401671,0.01192752,0.20397712,0.50390886,0.67219901,0.80191963,1.31717843,0.24790894,0.00000000
0.36918459,2.27512660,0.01247936,0.19408766,0.47876273,0.65357514,0.79498632,1.26992317,0.23801717,0.00000000
0.37518759,2.19540888,0.01303282,0.18379321,0.45279101,0.63487255,0.78771367,1.22248377,0.22816281,0.00000000
0.38119060,2.11628037,0.01358056,0.17327475,0.42645516,0.61642389,0.78038934,1.17567266,0.21849030,0.00000000
0.38719360,2.03907018,0.01411503,0.16270965,0.40020402,0.59853865,0.77326899,1.13025015,0.20913549,0.00000000
0.39319660,1.96498379,0.01462860,0.15226716,0.37446093,0.58149393,0.76657030,1.08690436,0.20022193,0.00000000
0.39919960,1.89507409,0.01511376,0.14210455,0.34961266,0.56552714,0.76046938,1.04623495,0.19185787,0.00000000
0.40520260,1.83022013,0.01556328,0.13236390,0.32600031,0.55083060,0.75509952,1.00874123,0.18413394,0.00000000
0.41120560,1.77111410,0.01597049,0.12316963,0.30391240,0.53754844,0.75055216,0.97481468,0.17712169,0.00000000
0.41720860,1.71825644,0.01632945,0.11462688,0.28358045,0.52577555,0.74687975,0.94473635,0.17087295,0.00000000
0.42321161,1.67195867,0.01663512,0.10682056,0.26517681,0.51555858,0.74410027,0.91867851,0.16541998,0.00000000
0.42921461,1.63235335,0.01688356,0.09981520,0.24881491,0.50689876,0.74220279,0.89671051,0.16077623,0.00000000
0.43521761,1.59940995,0.01707207,0.09365535,0.23455154,0.49975626,0.74115387,0.87880826,0.15693784,0.00000000
0.44122061,1.57295569,0.01719928,0.08836659,0.22239105,0.49405565,0.74090417,0.86486656,0.15388553,0.00000000
0.44722361,1.55269985,0.01726524,0.08395697,0.21229106,0.48969242,0.74139506,0.85471369,0.15158683,0.00000000
0.45322661,1.53826052,0.01727142,0.08041874,0.20416949,0.48653979,0.74256475,0.84812756,0.14999864,0.00000000
0.45922961,1.52919226,0.01722072,0.07773038,0.19791228,0.48445592,0.74435377,0.84485243,0.14906976,0.00000000
0.46523262,1.52501364,0.01711739,0.07585872,0.19338180,0.48329090,0.74670954,0.84461572,0.14874357,0.00000000
0.47123562,1.52523359,0.01696697,0.07476118,0.19042521,0.48289349,0.74959000,0.84714403,0.14896052,0.00000000
0.47723862,1.52937556,0.01677616,0.07438791,0.18888272,0.48311726,0.75296618,0.85217789,0.14966049,0.00000000
0.48324162,1.53699887,0.01655265,0.07468399,0.18859540,0.48382608,0.75682374,0.85948452,0.15078504,0.00000000
0.48924462,1.54771648,0.01630497,0.07559142,0.18941214,0.48489883,0.76116354,0.86886831,0.15227927,0.00000000
0.49524762,1.56120891,0.01604227,0.07705106,0.19119570,0.48623326,0.76600134,0.88017864,0.15409356,0.00000000
0.50125063,1.57723388,0.01577410,0.07900434,0.19382769,0.48774890,0.77136666,0.89331465,0.15618500,0.00000000
0.50725363,1.59563171,0.01551022,0.08139491,0.19721224,0.48938920,0.77730109,0.90822702,0.15851852,0.00000000
0.51325663,1.61632630,0.01526030,0.08417001,0.20127846,0.49112267,0.78385592,0.92491664,0.16106782,0.00000000
0.51925963,1.63932205,0.01503370,0.08728173,0.20598154,0.49294328,0.79108948,0.94343033,0.16381597,0.00000000
0.52526263,1.66469693,0.01483922,0.09068804,0.21130268,0.49487002,0.79906409,0.96385379,0.16675580,0.00000000
0.53126563,1.69259206,0.01468485,0.09435369,0.21724773,0.49694570,0.80784291,0.98630226,0.16988997,0.00000000
0.53726863,1.72319853,0.01457751,0.09825086,0.22384493,0.49923519,0.81748674,1.01090925,0.17323083,0.00000000
0.54327164,1.75674201,0.01452283,0.10235970,0.23114161,0.50182290,0.82805091,1.03781394,0.17679994,0.00000000
0.54927464,1.79346595,0.01452496,0.10666859,0.23920030,0.50480990,0.83958244,1.06714807,0.18062736,0.00000000
0.55527764,1.83361419,0.01458636,0.11117431,0.24809419,0.50831052,0.85211762,1.09902269,0.18475062,0.00000000
0.56128064,1.87741388,0.01470770,0.11588203,0.25790244,0.51244872,0.86568003,1.13351583,0.18921345,0.00000000
0.56728364,1.92505949,0.01488775,0.12080506,0.26870523,0.51735422,0.88027935,1.17066160,0.19406420,0.00000000
0.57328664,1.97669883,0.01512339,0.12596460,0.28057903,0.52315856,0.89591084,1.21044132,0.19935409,0.00000000
0.57928964,2.03242160,0.01540960,0.13138927,0.29359204,0.52999126,0.91255570,1.25277735,0.20513512,0.00000000
0.58529265,2.09225125,0.01573960,0.13711457,0.30780015,0.53797609,0.93018225,1.29752977,0.21145796,0.00000000
0.59129565,2.15614034,0.01610503,0.14318229,0.32324341,0.54722774,0.94874794,1.34449632,0.21836962,0.00000000
0.59729865,2.22396967,0.01649621,0.14963991,0.33994314,0.55784874,0.96820206,1.39341546,0.22591110,0.00000000
0.60330165,2.29555112,0.01690241,0.15653986,0.35789982,0.56992702,0.98848896,1.44397237,0.23411508,0.00000000
0.60930465,2.37063386,0.01731230,0.16393898,0.37709166,0.58353397,1.00955158,1.49580756,0.24300372,0.00000000
0.61530765,2.44891350,0.01771430,0.17189782,0.39747389,0.59872308,1.03133499,1.54852750,0.25258660,0.00000000
0.62131066,2.53004356,0.01809704,0.18048009,0.41897887,0.61552925,1.05378962,1.60171653,0.26285899,0.00000000
0.62731366,2.61364831,0.01844983,0.18975215,0.44151673,0.63396869,1.07687386,1.65494941,0.27380043,0.00000000
0.63331666,2.69933627,0.01876308,0.19978249,0.46497669,0.65403947,1.10055567,1.70780357,0.28537381,0.00000000
0.63931966,2.78671341,0.01902870,0.21064129,0.48922888,0.67572250,1.12481308,1.75987047,0.29752482,0.00000000
0.64532266,2.87539524,0.01924047,0.22240002,0.51412661,0.69898311,1.14963314,1.81076516,0.31018201,0.00000000
0.65132566,2.96501702,0.01939430,0.23513098,0.53950903,0.72377286,1.17500944,1.86013381,0.32325743,0.00000000
0.65732866,3.05524152,0.01948843,0.24890680,0.56520412,0.75003172,1.20093808,1.90765857,0.33664777,0.00000000
0.66333167,3.14576405,0.01952351,0.26379991,0.59103186,0.77769038,1.22741229,1.95305985,0.35023605,0.00000000
0.66933467,3.23631440,0.01950262,0.27988181,0.61680764,0.80667257,1.25441579,1.99609589,0.36389390,0.00000000
0.67533767,3.32665583,0.01943115,0.29722217,0.64234575,0.83689729,1.28191546,2.03656008,0.37748417,0.00000000
0.68134067,3.41658139,0.01931659,0.31588764,0.66746295,0.86828082,1.30985362,2.07427628,0.39086394,0.00000000
0.68734367,3.50590780,0.01916823,0.33594046,0.69198193,0.90073842,1.33814042,2.10909287,0.40388785,0.00000000
0.69334667,3.59446759,0.01899679,0.35743663,0.71573468,0.93418552,1.36664701,2.14087615,0.41641142,0.00000000
0.69934967,3.68209991,0.01881401,0.38042377,0.73856569,0.96853837,1.39519989,2.16950374,0.42829456,0.00000000
0.70535268,3.76864083,0.01863218,0.40493858,0.76033473,1.00371411,1.42357701,2.19485863,0.43940479,0.00000000
0.71135568,3.85391362,0.01846366,0.43100398,0.78091924,1.03962999,1.45150603,2.21682449,0.44962032,0.00000000
0.71735868,3.93771953,0.01832044,0.45862590,0.80021613,1.07620203,1.47866507,2.23528261,0.45883279,0.00000000
0.72336168,4.01982966,0.01821366,0.48778987,0.81814298,1.11334285,1.50468607,2.25011077,0.46694945,0.00000000
0.72936468,4.09997821,0.01815325,0.51845752,0.83463837,1.15095888,1.52916085,2.26118407,0.47389493,0.00000000
0.73536768,4.17785734,0.01814756,0.55056307,0.84966155,1.18894699,1.55164972,2.26837760,0.47961237,0.00000000
0.74137069,4.25311386,0.01820314,0.58401003,0.86319118,1.22719070,1.57169236,2.27157076,0.48406390,0.00000000
0.74737369,4.32534774,0.01832449,0.61866840,0.87522333,1.26555617,1.58882056,2.27065270,0.48723066,0.00000000
0.75337669,4.39411244,0.01851400,0.65437230,0.88576870,1.30388824,1.60257232,2.26552848,0.48911208,0.00000000
0.75937969,4.45891707,0.01877184,0.69091860,0.89484928,1.34200666,1.61250659,2.25612536,0.48972479,0.00000000
0.76538269,4.51923014,0.01909606,0.72806645,0.90249462,1.37970297,1.61821819,2.24239869,0.48910103,0.00000000
0.77138569,4.57448489,0.01948264,0.76553801,0.90873776,1.41673814,1.61935198,2.22433689,0.48728674,0.00000000
0.77738869,4.62408613,0.01992564,0.80302046,0.91361135,1.45284137,1.61561588,2.20196518,0.48433940,0.00000000
0.78339170,4.66741831,0.02041740,0.84016938,0.91714392,1.48771022,1.60679190,2.17534774,0.48032576,0.00000000
0.78939470,4.70385492,0.02094874,0.87661352,0.91935669,1.52101217,1.59274491,2.14458825,0.47531954,0.00000000
0.79539770,4.73276889,0.02150923,0.91196078,0.92026117,1.55238794,1.57342860,2.10982865,0.46939916,0.00000000
0.80140070,4.75354405,0.02208744,0.94580548,0.91985760,1.58145629,1.54888842,2.07124649,0.46264569,0.00000000
0.80740370,4.76558737,0.02267119,0.97773645,0.91813444,1.60782054,1.51926148,2.02905092,0.45514093,0.00000000
0.81340670,4.76834181,0.02324785,1.00734593,0.91506893,1.63107636,1.48477328,1.98347777,0.44696576,0.00000000
0.81940970,4.76129946,0.02380458,1.03423881,0.91062875,1.65082091,1.44573161,1.93478405,0.43819887,0.00000000
0.82541271,4.74401486,0.02432860,1.05804194,0.90477452,1.66666271,1.40251786,1.88324233,0.42891561,0.00000000
0.83141571,4.71611788,0.02480744,1.07841318,0.89746325,1.67823211,1.35557617,1.82913524,0.41918731,0.00000000
0.83741871,4.67732610,0.02522919,1.09504973,0.88865221,1.68519181,1.30540092,1.77275058,0.40908069,0.00000000
0.84342171,4.62745596,0.02558271,1.10769567,0.87830323,1.68724716,1.25252310,1.71437715,0.39865766,0.00000000
0.84942471,4.56643262,0.02585788,1.11614818,0.86638702,1.68415560,1.19749627,1.65430150,0.38797520,0.00000000
0.85542771,4.49429793,0.02604577,1.12026234,0.85288718,1.67573518,1.14088249,1.59280581,0.37708545,0.00000000
0.86143072,4.41121631,0.02613883,1.11995448,0.83780383,1.66187152,1.08323903,1.53016660,0.36603593,0.00000000
0.86743372,4.31747832,0.02613108,1.11520377,0.82115645,1.64252321,1.02510613,1.46665447,0.35486974,0.00000000
0.87343672,4.21350167,0.02601820,1.10605227,0.80298586,1.61772533,0.96699641,1.40253458,0.34362595,0.00000000
0.87943972,4.09982972,0.02579768,1.09260335,0.78335524,1.58759102,0.90938616,1.33806767,0.33233989,0.00000000
0.88544272,3.97712744,0.02546887,1.07501875,0.76235012,1.55231108,0.85270884,1.27351152,0.32104351,0.00000000
0.89144572,3.84617500,0.02503304,1.05351436,0.74007740,1.51215177,0.79735078,1.20912255,0.30976567,0.00000000
0.89744872,3.70785921,0.02449335,1.02835491,0.71666346,1.46745077,0.74364924,1.14515742,0.29853246,0.00000000
0.90345173,3.56316312,0.02385484,0.99984792,0.69225155,1.41861157,0.69189264,1.08187458,0.28736752,0.00000000
0.90945473,3.41315409,0.02312435,0.96833705,0.66699865,1.36609663,0.64232288,1.01953549,0.27629231,0.00000000
0.91545773,3.25897079,0.02231037,0.93419511,0.64107193,1.31041931,0.59513936,0.95840563,0.26532643,0.00000000
0.92146073,3.10180946,0.02142291,0.89781694,0.61464512,1.25213510,0.55050465,0.89875520,0.25448793,0.00000000
0.92746373,2.94290985,0.02047333,0.85961237,0.58789495,1.19183227,0.50855115,0.84085962,0.24379369,0.00000000
0.93346673,2.78354120,0.01947408,0.81999942,0.56099784,1.13012224,0.46938865,0.78499974,0.23325978,0.00000000
0.93946973,2.62498854,0.01843853,0.77939781,0.53412704,1.06762982,0.43311224,0.73146203,0.22290196,0.00000000
0.94547274,2.46853959,0.01738068,0.73822298,0.50745021,1.00498378,0.39981033,0.68053862,0.21273615,0.00000000
0.95147574,2.31547241,0.01631496,0.69688055,0.48112767,0.94280757,0.36957226,0.63252734,0.20277897,0.00000000
0.95747874,2.16704398,0.01525594,0.65576141,0.45531121,0.88171061,0.34249540,0.58773180,0.19304834,0.00000000
0.96348174,2.02447955,0.01421816,0.61523730,0.43014344,0.82228022,0.31869120,0.54646129,0.18356402,0.00000000
0.96948474,1.88896291,0.01321584,0.57565700,0.40575770,0.76507410,0.29829013,0.50903073,0.17434826,0.00000000
0.97548774,1.76162730,0.01226275,0.53734303,0.38227832,0.71061368,0.28144508,0.47576020,0.16542625,0.00000000
0.98149075,1.64354682,0.01137197,0.50058889,0.35982118,0.65937808,0.26833325,0.44697414,0.15682659,0.00000000
0.98749375,1.53572805,0.01055578,0.46565677,0.33849446,0.61179898,0.25915605,0.42299987,0.14858164,0.00000000
0.99349675,1.43910175,0.00982547,0.43277575,0.31839933,0.56825612,0.25413723,0.40416522,0.14072761,0.00000000
0.99949975,1.35451412,0.00919125,0.40214042,0.29963062,0.52907358,0.25351889,0.39079505,0.13330459,0.00000000
1.00550275,1.28271761,0.00866213,0.37390989,0.28227723,0.49451670,0.25755542,0.38320636,0.12635625,0.00000000
1.01150575,1.22436092,0.00824581,0.34820720,0.26642225,0.46478968,0.26650543,0.38170199,0.11992930,0.00000000
1.01750875,1.17997811,0.00794858,0.32511909,0.25214275,0.44003379,0.28062172,0.38656254,0.11407271,0.00000000
1.02351176,1.14997683,0.00777524,0.30469622,0.23950918,0.42032616,0.30013949,0.39803670,0.10883665,0.00000000
1.02951476,1.13462574,0.00772904,0.28695355,0.22858441,0.40567912,0.32526298,0.41633000,0.10427117,0.00000000
1.03551776,1.13404140,0.00781155,0.27187130,0.21942241,0.39604018,0.35615101,0.44159216,0.10042462,0.00000000
1.04152076,1.14817509,0.00802264,0.25939611,0.21206672,0.39129254,0.39290186,0.47390351,0.09734192,0.00000000
1.04752376,1.17680006,0.00836038,0.24944263,0.20654871,0.39125634,0.43553793,0.51326079,0.09506268,0.00000000
1.05352676,1.21950002,0.00882102,0.24189540,0.20288573,0.39569055,0.48399105,0.55956321,0.09361926,0.00000000
1.05952976,1.27565967,0.00939900,0.23661123,0.20107943,0.40429572,0.53808891,0.61259921,0.09303480,0.00000000
1.06553277,1.34445822,0.01008695,0.23342179,0.20111413,0.41671752,0.59754358,0.67203500,0.09332147,0.00000000
1.07153577,1.42486682,0.01087578,0.23213664,0.20295557,0.43255137,0.66194273,0.73740546,0.09447875,0.00000000
1.07753877,1.51565081,0.01175478,0.23254658,0.20655002,0.45134793,0.73074437,0.80810842,0.09649213,0.00000000
1.08354177,1.61537764,0.01271185,0.23442731,0.21182396,0.47261981,0.80327570,0.88340300,0.09933214,0.00000000
1.08954477,1.72243103,0.01373372,0.23754335,0.21868426,0.49584924,0.87873655,0.96241268,0.10295382,0.00000000
1.09554777,1.83503175,0.01480632,0.24165215,0.22701910,0.52049687,0.95620787,1.04413345,0.10729670,0.00000000
1.10155078,1.95126518,0.01591510,0.24650840,0.23669939,0.54601134,1.03466525,1.12744743,0.11228541,0.00000000
1.10755378,2.06911532,0.01704553,0.25186837,0.24758098,0.57183981,1.11299741,1.21114191,0.11783080,0.00000000
1.11355678,2.18650462,0.01818354,0.25749418,0.25950732,0.59743887,1.19002934,1.29393334,0.12383165,0.00000000
1.11955978,2.30133866,0.01931605,0.26315807,0.27231267,0.62228579,1.26454934,1.37449596,0.13017702,0.00000000
1.12556278,2.41155439,0.02043147,0.26864626,0.28582571,0.64588967,1.33533919,1.45149390,0.13674899,0.00000000
