energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.12456228,3.22173756,0.29827810,1.13431880,0.00684668,0.10402186,0.13565551,1.88546880,0.01430010,0.18206204
-3.11855928,3.30557175,0.30419720,1.15814427,0.00652263,0.10826334,0.14004359,1.93961242,0.01455768,0.18898868
-3.11255628,3.38127227,0.30968393,1.17998380,0.00617607,0.11213301,0.14398231,1.98825094,0.01475872,0.19540862
-3.10655328,3.44800709,0.31458333,1.19964609,0.00581307,0.11556854,0.14739860,2.03087339,0.01490009,0.20124779
-3.10055028,3.50511599,0.31876880,1.21698479,0.00543981,0.11851445,0.15023052,2.06707466,0.01497982,0.20644475
-3.09454727,3.55211946,0.32214274,1.23189788,0.00506238,0.12092356,0.15242868,2.09656287,0.01499708,0.21095183
-3.08854427,3.58872489,0.32463654,1.24432655,0.00468664,0.12275822,0.15395727,2.11916514,0.01495221,0.21473581
-3.08254127,3.61482978,0.32620987,1.25425360,0.00431805,0.12399140,0.15479487,2.13483151,0.01484665,0.21777834
-3.07653827,3.63052200,0.32684941,1.26170140,0.00396161,0.12460748,0.15493483,2.14363695,0.01468292,0.22007603
-3.07053527,3.63607685,0.32656703,1.26672961,0.00362169,0.12460271,0.15438527,2.14578114,0.01446452,0.22164014
-3.06453227,3.63195081,0.32539749,1.26943243,0.00330204,0.12398542,0.15316866,2.14158617,0.01419583,0.22249596
-3.05852926,3.61877200,0.32339596,1.26993563,0.00300572,0.12277575,0.15132090,2.13149168,0.01388197,0.22268185
-3.05252626,3.59732718,0.32063517,1.26839315,0.00273509,0.12100516,0.14889011,2.11604764,0.01352871,0.22224800
-3.04652326,3.56854537,0.31720256,1.26498350,0.00249183,0.11871546,0.14593498,2.09590453,0.01314228,0.22125495
-3.04052026,3.53347820,0.31319734,1.25990563,0.00227696,0.11595766,0.14252279,2.07180103,0.01272926,0.21977177
-3.03451726,3.49327727,0.30872768,1.25337463,0.00209092,0.11279042,0.13872729,2.04454934,0.01229636,0.21787421
-3.02851426,3.44916882,0.30390797,1.24561705,0.00193356,0.10927835,0.13462631,2.01501821,0.01185033,0.21564260
-3.02251126,3.40242622,0.29885626,1.23686602,0.00180428,0.10549022,0.13029943,1.98411421,0.01139778,0.21315970
-3.01650825,3.35434095,0.29369191,1.22735612,0.00170206,0.10149695,0.12582557,1.95276146,0.01094501,0.21050854
-3.01050525,3.30619276,0.28853338,1.21731833,0.00162553,0.09736972,0.12128083,1.92188039,0.01049795,0.20777028
-3.00450225,3.25921992,0.28349627,1.20697491,0.00157305,0.09317812,0.11673640,1.89236622,0.01006201,0.20502222
-2.99849925,3.21459028,0.27869152,1.19653457,0.00154276,0.08898841,0.11225691,1.86506768,0.00964201,0.20233588
-2.99249625,3.17337434,0.27422369,1.18618802,0.00153267,0.08486203,0.10789900,1.84076680,0.00924207,0.19977538
-2.98649325,3.13652090,0.27018943,1.17610392,0.00154071,0.08085432,0.10371032,1.82016033,0.00886565,0.19739604
-2.98049025,3.10483650,0.26667606,1.16642565,0.00156478,0.07701356,0.09972897,1.80384366,0.00851545,0.19524335
-2.97448724,3.07896895,0.26376016,1.15726871,0.00160281,0.07338026,0.09598326,1.79229753,0.00819346,0.19335218
-2.96848424,3.05939603,0.26150634,1.14871917,0.00165283,0.06998688,0.09249199,1.78587838,0.00790096,0.19174646
-2.96248124,3.04641928,0.25996607,1.14083298,0.00171299,0.06685771,0.08926493,1.78481243,0.00763858,0.19043917
-2.95647824,3.04016361,0.25917666,1.13363636,0.00178166,0.06400914,0.08630380,1.78919387,0.00740632,0.18943275
-2.95047524,3.04058228,0.25916043,1.12712729,0.00185743,0.06145014,0.08360335,1.79898719,0.00720368,0.18871979
-2.94447224,3.04746742,0.25992414,1.12127790,0.00193920,0.05918301,0.08115274,1.81403345,0.00702968,0.18828414
-2.93846923,3.06046546,0.26145863,1.11603798,0.00202620,0.05720421,0.07893698,1.83406039,0.00688301,0.18810216
-2.93246623,3.07909697,0.26373898,1.11133923,0.00211806,0.05550539,0.07693848,1.85869573,0.00676208,0.18814437
-2.92646323,3.10278015,0.26672493,1.10710038,0.00221484,0.05407447,0.07513857,1.88748331,0.00666514,0.18837708
-2.92046023,3.13085696,0.27036188,1.10323285,0.00231704,0.05289675,0.07351897,1.91990121,0.00659037,0.18876424
-2.91445723,3.16262098,0.27458230,1.09964679,0.00242565,0.05195598,0.07206307,1.95538116,0.00653601,0.18926923
-2.90845423,3.19734582,0.27930773,1.09625742,0.00254215,0.05123538,0.07075716,1.99332846,0.00650038,0.18985666
-2.90245123,3.23431298,0.28445107,1.09299123,0.00266850,0.05071860,0.06959135,2.03314149,0.00648204,0.19049398
-2.89644822,3.27283805,0.28991946,1.08979196,0.00280710,0.05039048,0.06856030,2.07423007,0.00647984,0.19115292
-2.89044522,3.31229416,0.29561733,1.08662601,0.00296078,0.05023773,0.06766372,2.11603197,0.00649294,0.19181068
-2.88444222,3.35213177,0.30144965,1.08348705,0.00313269,0.05024940,0.06690654,2.15802678,0.00652092,0.19245077
-2.87843922,3.39189384,0.30732529,1.08039960,0.00332624,0.05041721,0.06629893,2.19974677,0.00656375,0.19306358
-2.87243622,3.43122596,0.31316015,1.07742125,0.00354497,0.05073565,0.06585596,2.24078427,0.00662183,0.19364646
-2.86643322,3.46988079,0.31888011,1.07464350,0.00379242,0.05120197,0.06559707,2.28079545,0.00669597,0.19420357
-2.86043022,3.50771684,0.32442346,1.07219088,0.00407198,0.05181593,0.06554535,2.31950036,0.00678736,0.19474521
-2.85442721,3.54469151,0.32974282,1.07021841,0.00438674,0.05257943,0.06572657,2.35667953,0.00689746,0.19528692
-2.84842421,3.58084883,0.33480636,1.06890733,0.00473928,0.05349601,0.06616807,2.39216740,0.00702800,0.19584826
-2.84242121,3.61630260,0.33959825,1.06845919,0.00513154,0.05457019,0.06689758,2.42584315,0.00718079,0.19645129
-2.83641821,3.65121569,0.34411833,1.06908837,0.00556459,0.05580679,0.06794185,2.45761950,0.00735767,0.19711898
-2.83041521,3.68577671,0.34838111,1.07101350,0.00603852,0.05721012,0.06932532,2.48743039,0.00756033,0.19787349
-2.82441221,3.72017529,0.35241391,1.07444780,0.00655230,0.05878320,0.07106877,2.51521825,0.00779016,0.19873452
-2.81840920,3.75457728,0.35625462,1.07958904,0.00710363,0.06052694,0.07318802,2.54092188,0.00804816,0.19971767
-2.81240620,3.78910143,0.35994887,1.08660930,0.00768892,0.06243949,0.07569269,2.56446560,0.00833474,0.20083313
-2.80640320,3.82379867,0.36354700,1.09564522,0.00830321,0.06451547,0.07858514,2.58575056,0.00864961,0.20208453
-2.80040020,3.85863548,0.36710096,1.10678906,0.00894024,0.06674554,0.08185962,2.60464883,0.00899169,0.20346822
-2.79439720,3.89348209,0.37066123,1.12008117,0.00959249,0.06911594,0.08550154,2.62100063,0.00935900,0.20497289
-2.78839420,3.92810644,0.37427409,1.13550410,0.01025132,0.07160830,0.08948711,2.63461508,0.00974862,0.20657960
-2.78239120,3.96217416,0.37797924,1.15297882,0.01090713,0.07419958,0.09378321,2.64527441,0.01015666,0.20826229
-2.77638819,3.99525472,0.38180790,1.17236323,0.01154962,0.07686223,0.09834753,2.65274137,0.01057832,0.20998857
-2.77038519,4.02683328,0.38578153,1.19345305,0.01216801,0.07956452,0.10312909,2.65676955,0.01100788,0.21172094
-2.76438219,4.05632773,0.38991111,1.21598506,0.01275135,0.08227109,0.10806902,2.65711578,0.01143889,0.21341823
-2.75837919,4.08310969,0.39419694,1.23964265,0.01328886,0.08494359,0.11310161,2.65355393,0.01186424,0.21503723
-2.75237619,4.10652850,0.39862904,1.26406337,0.01377022,0.08754155,0.11815571,2.64588915,0.01227636,0.21653441
-2.74637319,4.12593661,0.40318781,1.28884813,0.01418593,0.09002332,0.12315627,2.63397152,0.01266741,0.21786760
-2.74037019,4.14071489,0.40784509,1.31357165,0.01452754,0.09234709,0.12802609,2.61770831,0.01302950,0.21899758
-2.73436718,4.15029656,0.41256531,1.33779371,0.01478800,0.09447196,0.13268778,2.59707381,0.01335492,0.21988942
-2.72836418,4.15418826,0.41730670,1.36107069,0.01496182,0.09635904,0.13706567,2.57211610,0.01363638,0.22051359
-2.72236118,4.15198722,0.42202239,1.38296692,0.01504527,0.09797247,0.14108780,2.54296028,0.01386719,0.22084669
-2.71635818,4.14339373,0.42666138,1.40306536,0.01503649,0.09928041,0.14468785,2.50980769,0.01404155,0.22087180
-2.71035518,4.12821821,0.43116931,1.42097732,0.01493553,0.10025594,0.14780691,2.47293131,0.01415463,0.22057855
-2.70435218,4.10638307,0.43548886,1.43635074,0.01474432,0.10087781,0.15039509,2.43266738,0.01420284,0.21996272
-2.69834917,4.07791921,0.43956012,1.44887706,0.01446659,0.10113102,0.15241285,2.38940375,0.01418385,0.21902564
-2.69234617,4.04295791,0.44332058,1.45829627,0.01410776,0.10100730,0.15383207,2.34356574,0.01409674,0.21777328
-2.68634317,4.00171893,0.44670517,1.46440040,0.01367470,0.10050538,0.15463679,2.29560016,0.01394201,0.21621528
-2.68034017,3.95449575,0.44964620,1.46703533,0.01317551,0.09963105,0.15482354,2.24595869,0.01372158,0.21436380
-2.67433717,3.90163930,0.45207345,1.46610120,0.01261926,0.09839712,0.15440134,2.19508139,0.01343876,0.21223250
-2.66833417,3.84354130,0.45391443,1.46155157,0.01201571,0.09682309,0.15339138,2.14338159,0.01309813,0.20983557
-2.66233117,3.78061852,0.45509500,1.45339156,0.01137500,0.09493483,0.15182626,2.09123284,0.01270546,0.20718692
-2.65632816,3.71329908,0.45554037,1.44167544,0.01070737,0.09276390,0.14974904,2.03895887,0.01226756,0.20429975
-2.65032516,3.64201165,0.45517649,1.42650367,0.01002291,0.09034698,0.14721187,1.98682713,0.01179207,0.20118619
-2.64432216,3.56717835,0.45393194,1.40801986,0.00933129,0.08772497,0.14427459,1.93504623,0.01128733,0.19785744
-2.63831916,3.48921162,0.45174026,1.38640778,0.00864158,0.08494217,0.14100303,1.88376751,0.01076211,0.19432407
-2.63231616,3.40851526,0.44854262,1.36188857,0.00796205,0.08204532,0.13746732,1.83309059,0.01022549,0.19059658
-2.62631316,3.32548942,0.44429073,1.33471823,0.00730005,0.07908263,0.13374014,1.78307250,0.00968657,0.18668625
-2.62031016,3.24053893,0.43895000,1.30518546,0.00666194,0.07610278,0.12989500,1.73374001,0.00915436,0.18260602
-2.61430715,3.15408431,0.43250254,1.27360973,0.00605304,0.07315398,0.12600471,1.68510421,0.00863754,0.17837153
-2.60830415,3.06657448,0.42495009,1.24033951,0.00547761,0.07028296,0.12213983,1.63717653,0.00814434,0.17400201
-2.60230115,2.97850003,0.41631653,1.20575051,0.00493890,0.06753418,0.11836753,1.58998536,0.00768238,0.16952123
-2.59629815,2.89040586,0.40664991,1.17024370,0.00443918,0.06494896,0.11475043,1.54359207,0.00725854,0.16495811
-2.59029515,2.80290222,0.39602380,1.13424299,0.00397988,0.06256480,0.11134583,1.49810559,0.00687890,0.16034720
-2.58429215,2.71667280,0.38453782,1.09819230,0.00356164,0.06041480,0.10820512,1.45369465,0.00654864,0.15572880
-2.57828914,2.63247927,0.37231740,1.06255192,0.00318445,0.05852721,0.10537333,1.41059691,0.00627198,0.15114882
-2.57228614,2.55116140,0.35951258,1.02779408,0.00284773,0.05692511,0.10288899,1.36912434,0.00605220,0.14665824
-2.56628314,2.47363236,0.34629590,0.99439754,0.00255051,0.05562629,0.10078410,1.32966460,0.00589157,0.14231231
-2.56028014,2.40086916,0.33285950,0.96284147,0.00229149,0.05464319,0.09908422,1.29267807,0.00579138,0.13816944
-2.55427714,2.33389822,0.31941146,0.93359840,0.00206916,0.05398313,0.09780874,1.25869069,0.00575198,0.13428989
-2.54827414,2.27377668,0.30617145,0.90712673,0.00188186,0.05364861,0.09697111,1.22828291,0.00577277,0.13073421
-2.54227114,2.22156993,0.29336595,0.88386269,0.00172789,0.05363772,0.09657923,1.20207501,0.00585226,0.12756166
-2.53626813,2.17832637,0.28122323,0.86421230,0.00160555,0.05394477,0.09663579,1.18070963,0.00598810,0.12482857
-2.53026513,2.14505032,0.26996803,0.84854340,0.00151318,0.05456095,0.09713855,1.16483207,0.00617717,0.12258675
-2.52426213,2.12267424,0.25981652,0.83717818,0.00144914,0.05547503,0.09808069,1.15506926,0.00641558,0.12088203
-2.51825913,2.11203130,0.25097125,0.83038639,0.00141190,0.05667416,0.09945105,1.15200819,0.00669879,0.11975295
-2.51225613,2.11382935,0.24361667,0.82837957,0.00139995,0.05814460,0.10123430,1.15617470,0.00702163,0.11922977
-2.50625313,2.12862730,0.23791500,0.83130639,0.00141181,0.05987239,0.10341108,1.16801336,0.00737841,0.11933362
-2.50025013,2.15681465,0.23400279,0.83924934,0.00144602,0.06184397,0.10595809,1.18786918,0.00776298,0.12007604
-2.49424712,2.19859477,0.23198808,0.85222277,0.00150107,0.06404664,0.10884811,1.21597167,0.00816883,0.12145876
-2.48824412,2.25397246,0.23194829,0.87017232,0.00157542,0.06646880,0.11204999,1.25242186,0.00858917,0.12347373
-2.48224112,2.32274587,0.23392876,0.89297563,0.00166737,0.06910005,0.11552862,1.29718247,0.00901706,0.12610346
-2.47623812,2.40450305,0.23794208,0.92044430,0.00177514,0.07193108,0.11924495,1.35007158,0.00944550,0.12932149
-2.47023512,2.49862285,0.24396793,0.95232687,0.00189676,0.07495332,0.12315593,1.41075977,0.00986755,0.13309312
-2.46423212,2.60428006,0.25195369,0.98831270,0.00203009,0.07815840,0.12721465,1.47877083,0.01027644,0.13737615
-2.45822911,2.72045449,0.26181540,1.02803653,0.00217279,0.08153745,0.13137038,1.55348582,0.01066576,0.14212185
-2.45222611,2.84594369,0.27343939,1.07108355,0.00232238,0.08508027,0.13556890,1.63415048,0.01102949,0.14727579
-2.44622311,2.97937884,0.28668420,1.11699488,0.00247617,0.08877443,0.13975280,1.71988561,0.01136220,0.15277884
-2.44022011,3.11924363,0.30138292,1.16527327,0.00263137,0.09260435,0.14386196,1.80970026,0.01165913,0.15856803
-2.43421711,3.26389561,0.31734584,1.21538896,0.00278508,0.09655044,0.14783429,1.90250742,0.01191629,0.16457743
-2.42821411,3.41158992,0.33436332,1.26678571,0.00293436,0.10058836,0.15160642,1.99714195,0.01213057,0.17073897
-2.42221111,3.56050482,0.35220900,1.31888688,0.00307630,0.10468851,0.15511476,2.09238031,0.01229977,0.17698321
-2.41620810,3.70876904,0.37064310,1.37110173,0.00320806,0.10881573,0.15829651,2.18696187,0.01242266,0.18324007
-2.41020510,3.85449042,0.38941598,1.42283181,0.00332694,0.11292928,0.16109092,2.27961138,0.01249901,0.18943952
-2.40420210,3.99578555,0.40827183,1.47347760,0.00343047,0.11698323,0.16344056,2.36906207,0.01252951,0.19551230
-2.39819910,4.13081005,0.42695252,1.52244543,0.00351646,0.12092705,0.16529263,2.45407918,0.01251582,0.20139059
-2.39219610,4.25778898,0.44520151,1.56915455,0.00358307,0.12470665,0.16660030,2.53348313,0.01246039,0.20700875
-2.38619310,4.37504690,0.46276795,1.61304456,0.00362884,0.12826559,0.16732398,2.60617209,0.01236643,0.21230406
-2.38019010,4.48103694,0.47941066,1.65358292,0.00365277,0.13154663,0.16743243,2.67114323,0.01223775,0.21721747
-2.37418709,4.57436822,0.49490229,1.69027260,0.00365429,0.13449338,0.16690379,2.72751226,0.01207864,0.22169443
-2.36818409,4.65383109,0.50903327,1.72265965,0.00363335,0.13705204,0.16572632,2.77453062,0.01189367,0.22568574
-2.36218109,4.71841937,0.52161577,1.75034061,0.00359037,0.13917320,0.16389899,2.81160001,0.01168757,0.22914834
-2.35617809,4.76734919,0.53248735,1.77296952,0.00352622,0.14081351,0.16143166,2.83828378,0.01146505,0.23204622
-2.35017509,4.80007383,0.54151445,1.79026431,0.00344226,0.14193720,0.15834516,2.85431492,0.01123065,0.23435115
-2.34417209,4.81629423,0.54859553,1.80201255,0.00334023,0.14251735,0.15467089,2.85960063,0.01098861,0.23604353
-2.33816908,4.81596500,0.55366373,1.80807621,0.00322227,0.14253695,0.15045026,2.85422316,0.01074276,0.23711299
-2.33216608,4.79929584,0.55668921,1.80839540,0.00309082,0.14198947,0.14573385,2.83843737,0.01049642,0.23755906
-2.32616308,4.76674855,0.55768077,1.80299096,0.00294859,0.14087925,0.14058035,2.81266498,0.01025238,0.23739162
-2.32016008,4.71902990,0.55668700,1.79196587,0.00279853,0.13922139,0.13505531,2.77748597,0.01001284,0.23663127
-2.31415708,4.65708080,0.55379674,1.77550543,0.00264371,0.13704137,0.12922984,2.73362761,0.00977947,0.23530953
-2.30815408,4.58206218,0.54913882,1.75387627,0.00248736,0.13437436,0.12317914,2.68195142,0.00955342,0.23346889
-2.30215108,4.49533826,0.54288105,1.72742417,0.00233273,0.13126423,0.11698113,2.62343877,0.00933543,0.23116271
-2.29614807,4.39845760,0.53522854,1.69657086,0.00218317,0.12776238,0.11071506,2.55917531,0.00912589,0.22845494
-2.29014507,4.29313243,0.52642110,1.66180979,0.00204199,0.12392642,0.10446025,2.49033490,0.00892503,0.22541957
-2.28414207,4.18121661,0.51672995,1.62370093,0.00191255,0.11981873,0.09829492,2.41816303,0.00873298,0.22214002
-2.27813907,4.06468251,0.50645350,1.58286474,0.00179818,0.11550503,0.09229520,2.34396022,0.00854997,0.21870813
-2.27213607,3.94559669,0.49591247,1.53997522,0.00170222,0.11105298,0.08653432,2.26906517,0.00837643,0.21522308
-2.26613307,3.82609459,0.48544412,1.49575221,0.00162802,0.10653076,0.08108191,2.19483782,0.00821312,0.21178993
-2.26013007,3.70835381,0.47539576,1.45095269,0.00157895,0.10200587,0.07600354,2.12264212,0.00806125,0.20851795
-2.25412706,3.59456589,0.46611763,1.40636125,0.00155842,0.09754392,0.07136031,2.05382829,0.00792260,0.20551868
-2.24812406,3.48690632,0.45795511,1.36277963,0.00156988,0.09320764,0.06720865,1.98971443,0.00779950,0.20290374
-2.24212106,3.38750253,0.45124055,1.32101527,0.00161680,0.08905600,0.06360011,1.93156723,0.00769493,0.20078232
-2.23611806,3.29839987,0.44628470,1.28186885,0.00170271,0.08514341,0.06058124,1.88058186,0.00761248,0.19925856
-2.23011506,3.22152563,0.44336813,1.24612099,0.00183113,0.08151908,0.05819349,1.83786086,0.00755632,0.19842867
-2.22411206,3.15865149,0.44273272,1.21451810,0.00200554,0.07822648,0.05647300,1.80439238,0.00753111,0.19837808
-2.21810905,3.11135499,0.44457350,1.18775766,0.00222931,0.07530289,0.05545045,1.78102811,0.00754191,0.19917850
-2.21210605,3.08098098,0.44903130,1.16647305,0.00250565,0.07277905,0.05515076,1.76846138,0.00759401,0.20088514
-2.20610305,3.06860404,0.45618625,1.15121860,0.00283745,0.07067883,0.05559269,1.76720623,0.00769280,0.20353415
-2.20010005,3.07499353,0.46605272,1.14245486,0.00322722,0.06901908,0.05678840,1.77757824,0.00784354,0.20714050
-2.19409705,3.10058254,0.47857574,1.14053507,0.00367691,0.06780945,0.05874290,1.79967813,0.00805119,0.21169625
-2.18809405,3.14544249,0.49362939,1.14569293,0.00418776,0.06705241,0.06145342,1.83337903,0.00832018,0.21716952
-2.18209105,3.20926497,0.51101717,1.15803263,0.00476019,0.06674327,0.06490878,1.87831843,0.00865420,0.22350418
-2.17608804,3.29135225,0.53047465,1.17752134,0.00539362,0.06687037,0.06908874,1.93389564,0.00905600,0.23062026
-2.17008504,3.39061755,0.55167433,1.20398495,0.00608632,0.06741535,0.07396339,1.99927544,0.00952720,0.23841532
-2.16408204,3.50559616,0.57423275,1.23710722,0.00683531,0.06835360,0.07949265,2.07339838,0.01006811,0.24676653
-2.15807904,3.63446761,0.59771962,1.27643285,0.00763628,0.06965476,0.08562593,2.15499790,0.01067764,0.25553363
-2.15207604,3.77508897,0.62166882,1.32137434,0.00848353,0.07128347,0.09230192,2.24262410,0.01135315,0.26456257
-2.14607304,3.92503865,0.64559074,1.37122297,0.00936993,0.07320012,0.09944870,2.33467378,0.01209045,0.27368973
-2.14007004,4.08166962,0.66898577,1.42516334,0.01028702,0.07536182,0.10698409,2.42942589,0.01288377,0.28274653
-2.13406703,4.24217053,0.69135820,1.48229137,0.01122506,0.07772342,0.11481629,2.52508141,0.01372588,0.29156435
-2.12806403,4.40363271,0.71223013,1.54163508,0.01217322,0.08023866,0.12284493,2.61980626,0.01460811,0.29997933
-2.12206103,4.56312074,0.73115480,1.60217757,0.01311974,0.08286127,0.13096236,2.71177588,0.01552062,0.30783712
-2.11605803,4.71774428,0.74772881,1.66288138,0.01405225,0.08554620,0.13905533,2.79921986,0.01645257,0.31499713
-2.11005503,4.86472834,0.76160279,1.72271337,0.01495799,0.08825078,0.14700697,2.88046496,0.01739243,0.32133621
-2.10405203,5.00147973,0.77249001,1.78066936,0.01582421,0.09093579,0.15469904,2.95397511,0.01832824,0.32675170
-2.09804902,5.12564723,0.78017275,1.83579758,0.01663848,0.09356651,0.16201434,3.01838690,0.01924802,0.33116351
-2.09204602,5.23517361,0.78450623,1.88722021,0.01738901,0.09611357,0.16883929,3.07253942,0.02014009,0.33451538
-2.08604302,5.32833776,0.78541992,1.93415232,0.01806507,0.09855366,0.17506662,3.11549752,0.02099342,0.33677522
-2.08004002,5.40378590,0.78291647,1.97591768,0.01865723,0.10087004,0.18059790,3.14656790,0.02179799,0.33793459
-2.07403702,5.46055111,0.77706827,2.01196099,0.01915765,0.10305287,0.18534610,3.16530772,0.02254514,0.33800738
-2.06803402,5.49806124,0.76801207,2.04185645,0.01956032,0.10509922,0.18923778,3.17152569,0.02322776,0.33702781
-2.06203102,5.51613530,0.75594187,2.06531237,0.01986116,0.10701289,0.19221506,3.16527614,0.02384057,0.33504799
-2.05602801,5.51496937,0.74110069,2.08217219,0.02005817,0.10880400,0.19423719,3.14684645,0.02438025,0.33213504
-2.05002501,5.49511307,0.72377145,2.09241191,0.02015139,0.11048827,0.19528161,3.11673892,0.02484546,0.32836807
-2.04402201,5.45743804,0.70426756,2.09613441,0.02014284,0.11208613,0.19534455,3.07564782,0.02523687,0.32383518
-2.03801901,5.40310019,0.68292365,2.09356102,0.02003640,0.11362167,0.19444105,3.02443296,0.02555703,0.31863052
-2.03201601,5.33349732,0.66008665,2.08502091,0.01983760,0.11512129,0.19260443,2.96409075,0.02581016,0.31285167
-2.02601301,5.25022409,0.63610774,2.07093872,0.01955339,0.11661242,0.18988525,2.89572410,0.02600193,0.30659735
-2.02001001,5.15502572,0.61133525,2.05182097,0.01919183,0.11812200,0.18634973,2.82051203,0.02613910,0.29996547
-2.01400700,5.04975227,0.58610876,2.02824177,0.01876184,0.11967510,0.18207775,2.73968013,0.02622917,0.29305171
-2.00800400,4.93631465,0.56075433,2.00082826,0.01827283,0.12129344,0.17716045,2.65447270,0.02627996,0.28594843
-2.00200100,4.81664358,0.53558103,1.97024607,0.01773442,0.12299414,0.17169765,2.56612717,0.02629922,0.27874400
-1.99599800,4.69265230,0.51087852,1.93718533,0.01715620,0.12478854,0.16579494,2.47585140,0.02629426,0.27152242
-1.98999500,4.56620367,0.48691563,1.90234729,0.01654743,0.12668130,0.15956088,2.38480417,0.02627151,0.26436320
-1.98399200,4.43908210,0.46393969,1.86643194,0.01591686,0.12866972,0.15310413,2.29407898,0.02623630,0.25734138
-1.97798899,4.31297038,0.44217649,1.83012664,0.01527256,0.13074337,0.14653079,2.20469134,0.02619254,0.25052765
-1.97198599,4.18943140,0.42183059,1.79409599,0.01462183,0.13288401,0.13994197,2.11756917,0.02614260,0.24398840
-1.96598299,4.06989463,0.40308573,1.75897303,0.01397115,0.13506594,0.13343168,2.03354647,0.02608721,0.23778580
-1.95997999,3.95564695,0.38610532,1.72535173,0.01332614,0.13725653,0.12708511,1.95335958,0.02602546,0.23197770
-1.95397699,3.84782758,0.37103261,1.69378092,0.01269162,0.13941718,0.12097739,1.87764603,0.02595495,0.22661733
-1.94797399,3.74742649,0.35799064,1.66475957,0.01207164,0.14150454,0.11517268,1.80694539,0.02587189,0.22175291
-1.94197099,3.65528593,0.34708181,1.63873346,0.01146960,0.14347190,0.10972387,1.74170187,0.02577143,0.21742710
-1.93596798,3.57210459,0.33838701,1.61609329,0.01088837,0.14527088,0.10467260,1.68226830,0.02564794,0.21367620
-1.92996498,3.49844390,0.33196442,1.59717399,0.01033036,0.14685313,0.10004966,1.62891115,0.02549536,0.21052944
-1.92396198,3.43473596,0.32784806,1.58225528,0.00979766,0.14817215,0.09587585,1.58181631,0.02530761,0.20800801
-1.91795898,3.38129282,0.32604611,1.57156336,0.00929217,0.14918510,0.09216297,1.54109546,0.02507894,0.20612425
-1.91195598,3.33831667,0.32653922,1.56527353,0.00881566,0.14985445,0.08891513,1.50679266,0.02480431,0.20488092
-1.90595298,3.30591047,0.32927901,1.56351365,0.00836987,0.15014955,0.08613009,1.47889122,0.02447975,0.20427049
-1.89994997,3.28408900,0.33418688,1.56636810,0.00795659,0.15004797,0.08380073,1.45732058,0.02410261,0.20427476
-1.89394697,3.27278961,0.34115325,1.57388219,0.00757768,0.14953653,0.08191643,1.44196311,0.02367179,0.20486474
-1.88794397,3.27188283,0.35003763,1.58606660,0.00723510,0.14861209,0.08046446,1.43266081,0.02318791,0.20600073
-1.88194097,3.28118227,0.36066931,1.60290181,0.00693091,0.14728192,0.07943109,1.42922175,0.02265336,0.20763289
-1.87593797,3.30045363,0.37284912,1.62434200,0.00666728,0.14556383,0.07880264,1.43142624,0.02207228,0.20970208
-1.86993497,3.32942263,0.38635203,1.65031845,0.00644642,0.14348582,0.07856625,1.43903254,0.02145051,0.21214107
-1.86393197,3.36778160,0.40093079,1.68074209,0.00627057,0.14108551,0.07871040,1.45178209,0.02079536,0.21487608
-1.85792896,3.41519448,0.41632044,1.71550503,0.00614193,0.13840917,0.07922521,1.46940416,0.02011545,0.21782870
-1.85192596,3.47130008,0.43224363,1.75448105,0.00606259,0.13551050,0.08010244,1.49161969,0.01942034,0.22091788
-1.84592296,3.53571343,0.44841664,1.79752488,0.00603443,0.13244919,0.08133531,1.51814429,0.01872030,0.22406227
-1.83991996,3.60802524,0.46455571,1.84447033,0.00605910,0.12928931,0.08291811,1.54869029,0.01802589,0.22718242
-1.83391696,3.68779931,0.48038376,1.89512736,0.00613786,0.12609749,0.08484550,1.58296770,0.01734761,0.23020318
-1.82791396,3.77456813,0.49563687,1.94927828,0.00627152,0.12294115,0.08711186,1.62068407,0.01669560,0.23305573
-1.82191096,3.86782684,0.51007057,2.00667319,0.00646036,0.11988667,0.08971038,1.66154326,0.01607926,0.23567953
-1.81590795,3.96702580,0.52346551,2.06702508,0.00670402,0.11699763,0.09263214,1.70524314,0.01550701,0.23802388
-1.80990495,4.07156233,0.53563224,2.13000493,0.00700144,0.11433320,0.09586522,1.75147241,0.01498602,0.24004902
-1.80390195,4.18077208,0.54641511,2.19523708,0.00735075,0.11194661,0.09939379,1.79990665,0.01452209,0.24172684
-1.79789895,4.29392079,0.55569483,2.26229543,0.00774925,0.10988397,0.10319731,1.85020405,0.01411950,0.24304100
-1.79189595,4.41019703,0.56338992,2.33070080,0.00819337,0.10818321,0.10724991,1.90200095,0.01378103,0.24398655
-1.78589295,4.52870685,0.56945668,2.39991988,0.00867862,0.10687339,0.11151985,1.95490774,0.01350794,0.24456905
-1.77988994,4.64847098,0.57388797,2.46936604,0.00919966,0.10597421,0.11596931,2.00850553,0.01330016,0.24480320
-1.77388694,4.76842534,0.57671080,2.53840237,0.00975028,0.10549591,0.12055432,2.06234389,0.01315641,0.24471113
-1.76788394,4.88742550,0.57798276,2.60634707,0.01032352,0.10543931,0.12522504,2.11594031,0.01307444,0.24432042
-1.76188094,5.00425540,0.57778763,2.67248125,0.01091175,0.10579629,0.12992623,2.16878144,0.01305131,0.24366184
