energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-2.86043022,4.24720516,0.01302685,0.34152125,0.18615078,0.84519345,0.76191469,2.31305189,0.02493116,0.92481172
-2.85442721,4.31733664,0.01317706,0.35002837,0.19059330,0.87106403,0.77974992,2.32865927,0.02534493,0.94777521
-2.84842421,4.38248205,0.01329199,0.35802855,0.19463358,0.89651467,0.79613817,2.34189979,0.02568939,0.96930034
-2.84242121,4.44187013,0.01337050,0.36543113,0.19824021,0.92125705,0.81090069,2.35256569,0.02595805,0.98917971
-2.83641821,4.49481827,0.01341206,0.37215011,0.20139053,0.94501526,0.82388884,2.36048833,0.02614648,1.00722437
-2.83041521,4.54075540,0.01341679,0.37810606,0.20407123,0.96753414,0.83498795,2.36554837,0.02625243,1.02326676
-2.82441221,4.57924254,0.01338543,0.38322783,0.20627863,0.98858745,0.84412044,2.36768472,0.02627593,1.03716336
-2.81840920,4.60998976,0.01331938,0.38745435,0.20801875,1.00798527,0.85124790,2.36690160,0.02621935,1.04879700
-2.81240620,4.63286903,0.01322059,0.39073626,0.20930694,1.02558067,0.85637209,2.36327347,0.02608724,1.05807875
-2.80640320,4.64792193,0.01309156,0.39303731,0.21016736,1.04127494,0.85953463,2.35694713,0.02588625,1.06494939
-2.80040020,4.65536200,0.01293526,0.39433568,0.21063209,1.05502152,0.86081559,2.34814104,0.02562482,1.06938050
-2.79439720,4.65557134,0.01275505,0.39462484,0.21074009,1.06682806,0.86033070,2.33714164,0.02531293,1.07137502
-2.78839420,4.64909163,0.01255463,0.39391421,0.21053588,1.07675681,0.85822753,2.32429677,0.02496169,1.07096745
-2.78239120,4.63660971,0.01233788,0.39222944,0.21006817,1.08492304,0.85468057,2.31000642,0.02458300,1.06822345
-2.77638819,4.61893843,0.01210885,0.38961229,0.20938846,1.09149177,0.84988550,2.29471123,0.02418905,1.06323905
-2.77038519,4.59699349,0.01187161,0.38612011,0.20854953,1.09667269,0.84405278,2.27887921,0.02379197,1.05613937
-2.76438219,4.57176721,0.01163020,0.38182500,0.20760410,1.10071373,0.83740096,2.26299131,0.02340338,1.04707677
-2.75837919,4.54430040,0.01138849,0.37681253,0.20660355,1.10389335,0.83014984,2.24752653,0.02303400,1.03622869
-2.75237619,4.51565334,0.01115018,0.37118021,0.20559686,1.10651208,0.82251381,2.23294713,0.02269337,1.02379481
-2.74637319,4.48687724,0.01091866,0.36503558,0.20462970,1.10888342,0.81469575,2.21968481,0.02238950,1.00999401
-2.74037019,4.45898702,0.01069703,0.35849411,0.20374374,1.11132472,0.80688156,2.20812817,0.02212871,0.99506072
-2.73436718,4.43293660,0.01048796,0.35167693,0.20297623,1.11414825,0.79923568,2.19861224,0.02191550,0.97924102
-2.72836418,4.40959726,0.01029375,0.34470833,0.20235969,1.11765274,0.79189778,2.19141025,0.02175248,0.96278840
-2.72236118,4.38973991,0.01011626,0.33771331,0.20192194,1.12211588,0.78498054,2.18672795,0.02164041,0.94595926
-2.71635818,4.37402142,0.00995692,0.33081504,0.20168611,1.12778772,0.77856884,2.18470063,0.02157827,0.92900820
-2.71035518,4.36297525,0.00981673,0.32413242,0.20167088,1.13488535,0.77272010,2.18539268,0.02156348,0.91218331
-2.70435218,4.35700633,0.00969626,0.31777766,0.20189077,1.14358880,0.76746586,2.18879964,0.02159209,0.89572135
-2.69834917,4.35638988,0.00959570,0.31185417,0.20235639,1.15403823,0.76281433,2.19485238,0.02165906,0.87984316
-2.69234617,4.36127374,0.00951486,0.30645451,0.20307478,1.16633237,0.75875375,2.20342309,0.02175856,0.86474923
-2.68634317,4.37168380,0.00945324,0.30165871,0.20404962,1.18052805,0.75525644,2.21433260,0.02188433,0.85061564
-2.68034017,4.38753188,0.00941005,0.29753281,0.20528144,1.19664085,0.75228308,2.22735868,0.02202998,0.83759049
-2.67433717,4.40862563,0.00938426,0.29412777,0.20676768,1.21464655,0.74978717,2.24224492,0.02218930,0.82579094
-2.66833417,4.43467971,0.00937465,0.29147875,0.20850278,1.23448338,0.74771925,2.25870969,0.02235662,0.81530092
-2.66233117,4.46532820,0.00937983,0.28960472,0.21047814,1.25605493,0.74603082,2.27645500,0.02252705,0.80616972
-2.65632816,4.50013745,0.00939836,0.28850851,0.21268204,1.27923350,0.74467758,2.29517501,0.02269670,0.79841149
-2.65032516,4.53861962,0.00942870,0.28817721,0.21509964,1.30386404,0.74362212,2.31456398,0.02286290,0.79200566
-2.64432216,4.58024638,0.00946933,0.28858300,0.21771293,1.32976842,0.74283562,2.33432363,0.02302433,0.78689840
-2.63831916,4.62446303,0.00951877,0.28968428,0.22050080,1.35675011,0.74229890,2.35416992,0.02318111,0.78300515
-2.63231616,4.67070276,0.00957561,0.29142719,0.22343923,1.38459921,0.74200251,2.37383925,0.02333484,0.78021404
-2.62631316,4.71840129,0.00963857,0.29374739,0.22650153,1.41309789,0.74194619,2.39309413,0.02348860,0.77839020
-2.62031016,4.76701159,0.00970650,0.29657202,0.22965884,1.44202607,0.74213761,2.41172835,0.02364689,0.77738094
-2.61430715,4.81601862,0.00977845,0.29982193,0.23288065,1.47116742,0.74259059,2.42957174,0.02381553,0.77702136
-2.60830415,4.86495380,0.00985368,0.30341391,0.23613559,1.50031545,0.74332299,2.44649433,0.02400150,0.77714048
-2.60230115,4.91340880,0.00993169,0.30726294,0.23939219,1.52927962,0.74435433,2.46240989,0.02421284,0.77756746
-2.59629815,4.96104800,0.01001223,0.31128443,0.24261980,1.55789125,0.74570335,2.47727865,0.02445838,0.77813767
-2.59029515,5.00761905,0.01009531,0.31539619,0.24578946,1.58600891,0.74738552,2.49110894,0.02474753,0.77869842
-2.58429215,5.05296076,0.01018122,0.31952028,0.24887479,1.61352315,0.74941083,2.50395750,0.02509004,0.77911404
-2.57828914,5.09700748,0.01027051,0.32358454,0.25185267,1.64036006,0.75178168,2.51592812,0.02549573,0.77927003
-2.57228614,5.13978947,0.01036401,0.32752373,0.25470389,1.66648360,0.75449108,2.52716836,0.02597416,0.77907611
-2.56628314,5.18142844,0.01046276,0.33128037,0.25741348,1.69189628,0.75752124,2.53786424,0.02653437,0.77846807
-2.56028014,5.22212820,0.01056802,0.33480519,0.25997084,1.71663794,0.76084244,2.54823261,0.02718453,0.77740823
-2.55427714,5.26216007,0.01068120,0.33805716,0.26236959,1.74078273,0.76441230,2.55851144,0.02793164,0.77588452
-2.54827414,5.30184357,0.01080385,0.34100321,0.26460715,1.76443396,0.76817538,2.56894806,0.02878120,0.77390839
-2.54227114,5.34152282,0.01093753,0.34361768,0.26668410,1.78771724,0.77206324,2.57978585,0.02973689,0.77151136
-2.53626813,5.38153977,0.01108383,0.34588152,0.26860327,1.81077186,0.77599482,2.59124985,0.03080033,0.76874081
-2.53026513,5.42220541,0.01124422,0.34778128,0.27036870,1.83374094,0.77987721,2.60353189,0.03197079,0.76565493
-2.52426213,5.46377064,0.01142002,0.34930813,0.27198457,1.85676075,0.78360690,2.61677628,0.03324500,0.76231743
-2.51825913,5.50639854,0.01161232,0.35045679,0.27345401,1.87994987,0.78707138,2.63106664,0.03461699,0.75879203
-2.51225613,5.55013980,0.01182188,0.35122459,0.27477815,1.90339863,0.79015117,2.64641502,0.03607805,0.75513740
-2.50625313,5.59491310,0.01204911,0.35161066,0.27595514,1.92715969,0.79272234,2.66275393,0.03761670,0.75140260
-2.50025013,5.64049213,0.01229396,0.35161536,0.27697963,1.95124040,0.79465932,2.67993215,0.03921881,0.74762343
-2.49424712,5.68650043,0.01255593,0.35123994,0.27784233,1.97559740,0.79583817,2.69771486,0.04086781,0.74381986
-2.48824412,5.73241508,0.01283401,0.35048641,0.27853009,2.00013413,0.79614012,2.71578827,0.04254495,0.73999475
-2.48224112,5.77757970,0.01312665,0.34935780,0.27902625,2.02470161,0.79545529,2.73376910,0.04422971,0.73613380
-2.47623812,5.82122651,0.01343183,0.34785852,0.27931135,2.04910255,0.79368656,2.75121838,0.04590030,0.73220688
-2.47023512,5.86250704,0.01374705,0.34599506,0.27936419,2.07309909,0.79075335,2.76765936,0.04753421,0.72817045
-2.46423212,5.90053009,0.01406936,0.34377675,0.27916317,2.09642368,0.78659525,2.78259863,0.04910882,0.72397102
-2.45822911,5.93440534,0.01439550,0.34121663,0.27868783,2.11879298,0.78117528,2.79554946,0.05060209,0.71954937
-2.45222611,5.96329062,0.01472189,0.33833234,0.27792048,2.13992402,0.77448264,2.80605633,0.05199322,0.71484521
-2.44622311,5.98644026,0.01504484,0.33514695,0.27684787,2.15955203,0.76653469,2.81371923,0.05326335,0.70980197
-2.44022011,6.00325211,0.01536058,0.33168959,0.27546276,2.17744895,0.75737827,2.81821654,0.05439615,0.70437138
-2.43421711,6.01331062,0.01566541,0.32799592,0.27376531,2.19344172,0.74708991,2.81932518,0.05537843,0.69851762
-2.42821411,6.01642349,0.01595584,0.32410831,0.27176420,2.20742941,0.73577517,2.81693690,0.05620056,0.69222061
-2.42221111,6.01264979,0.01622870,0.32007565,0.26947730,2.21939805,0.72356683,2.81106971,0.05685687,0.68547834
-2.41620810,6.00231771,0.01648125,0.31595288,0.26693205,2.22943247,0.71062214,2.80187379,0.05734582,0.67830808
-2.41020510,5.98603068,0.01671128,0.31180008,0.26416526,2.23772414,0.69711902,2.78963144,0.05767011,0.67074629
-2.40420210,5.96466112,0.01691721,0.30768130,0.26122248,2.24457460,0.68325151,2.77475088,0.05783653,0.66284741
-2.39819910,5.93933189,0.01709811,0.30366298,0.25815691,2.25039391,0.66922445,2.75775419,0.05785573,0.65468144
-2.39219610,5.91138575,0.01725378,0.29981220,0.25502789,2.25569406,0.65524765,2.73925987,0.05774184,0.64633052
-2.38619310,5.88234426,0.01738472,0.29619464,0.25189896,2.26107735,0.64152991,2.71996083,0.05751184,0.63788479
-2.38019010,5.85385760,0.01749214,0.29287250,0.24883574,2.26722005,0.62827279,2.70059884,0.05718499,0.62943766
-2.37418709,5.82764768,0.01757786,0.28990241,0.24590357,2.27485197,0.61566478,2.68193663,0.05678202,0.62108094
-2.36818409,5.80544685,0.01764427,0.28733331,0.24316500,2.28473261,0.60387579,2.66472900,0.05632433,0.61289991
-2.36218109,5.78893514,0.01769424,0.28520467,0.24067750,2.29762499,0.59305227,2.64969439,0.05583316,0.60496881
-2.35617809,5.77967869,0.01773096,0.28354480,0.23849112,2.31426813,0.58331330,2.63748801,0.05532878,0.59734692
-2.35017509,5.77907224,0.01775783,0.28236966,0.23664651,2.33534935,0.57474746,2.62867806,0.05482973,0.59007547
-2.34417209,5.78828810,0.01777836,0.28168198,0.23517330,2.36147781,0.56741099,2.62372596,0.05435210,0.58317554
-2.33816908,5.80823408,0.01779596,0.28147085,0.23408880,2.39316015,0.56132698,2.62297134,0.05390903,0.57664705
-2.33216608,5.83952185,0.01781394,0.28171186,0.23339734,2.43077967,0.55648573,2.62662268,0.05351021,0.57046896
-2.32616308,5.88244747,0.01783527,0.28236767,0.23308999,2.47457982,0.55284626,2.63475362,0.05316169,0.56460054
-2.32016008,5.93698444,0.01786260,0.28338903,0.23314487,2.52465284,0.55033881,2.64730511,0.05286573,0.55898377
-2.31415708,6.00278984,0.01789816,0.28471632,0.23352802,2.58093424,0.54886832,2.66409308,0.05262090,0.55354654
-2.30815408,6.07922279,0.01794372,0.28628135,0.23419471,2.64320336,0.54831854,2.68482122,0.05242233,0.54820675
-2.30215108,6.16537460,0.01800062,0.28800955,0.23509119,2.71109001,0.54855682,2.70909789,0.05226210,0.54287684
-2.29614807,6.26010894,0.01806976,0.28982230,0.23615684,2.78408725,0.54943926,2.73645643,0.05212975,0.53746860
-2.29014507,6.36211017,0.01815165,0.29163944,0.23732654,2.86156950,0.55081593,2.76637768,0.05201296,0.53189810
-2.28414207,6.46993770,0.01824650,0.29338174,0.23853324,2.94281551,0.55253621,2.79831364,0.05189820,0.52609040
-2.27813907,6.58208382,0.01835428,0.29497334,0.23971060,3.02703502,0.55445377,2.83171106,0.05177155,0.51998382
-2.27213607,6.69703234,0.01847478,0.29634404,0.24079557,3.11339812,0.55643126,2.86603384,0.05161936,0.51353364
-2.26613307,6.81331564,0.01860772,0.29743128,0.24173078,3.20106583,0.55834439,2.90078337,0.05142905,0.50671504
-2.26013007,6.92956740,0.01875281,0.29818195,0.24246676,3.28922056,0.56008533,2.93551570,0.05118974,0.49952509
-2.25412706,7.04456883,0.01890978,0.29855374,0.24296370,3.37709508,0.56156543,2.96985518,0.05089280,0.49198382
-2.24812406,7.15728644,0.01907845,0.29851617,0.24319290,3.46399841,0.56271698,3.00350372,0.05053233,0.48413431
-2.24212106,7.26689968,0.01925869,0.29805117,0.24313762,3.54933757,0.56349426,3.03624580,0.05010545,0.47604171
-2.23611806,7.37281731,0.01945046,0.29715332,0.24279356,3.63263395,0.56387358,3.06794889,0.04961246,0.46779143
-2.23011506,7.47468207,0.01965372,0.29582966,0.24216866,3.71353338,0.56385261,3.09855958,0.04905693,0.45948639
-2.22411206,7.57236338,0.01986838,0.29409910,0.24128249,3.79180951,0.56344886,3.12809590,0.04844546,0.45124367
-2.21810905,7.66593869,0.02009422,0.29199149,0.24016509,3.86736017,0.56269754,3.15663615,0.04778753,0.44319052
-2.21210605,7.75566464,0.02033078,0.28954642,0.23885546,3.94019685,0.56164875,3.18430518,0.04709506,0.43545996
-2.20610305,7.84193926,0.02057730,0.28681172,0.23739959,4.01042785,0.56036429,3.21125871,0.04638190,0.42818626
-2.20010005,7.92525762,0.02083259,0.28384171,0.23584827,4.07823607,0.55891403,3.23766668,0.04566332,0.42150029
-2.19409705,8.00616297,0.02109498,0.28069536,0.23425478,4.14385250,0.55737218,3.26369649,0.04495537,0.41552499
-2.18809405,8.08519603,0.02136223,0.27743426,0.23267244,4.20752706,0.55581345,3.28949693,0.04427424,0.41037127
-2.18209105,8.16284533,0.02163155,0.27412060,0.23115229,4.26949834,0.55430935,3.31518379,0.04363561,0.40613417
-2.17608804,8.23950095,0.02189959,0.27081515,0.22974085,4.32996418,0.55292469,3.34082761,0.04305411,0.40288976
-2.17008504,8.31541460,0.02216247,0.26757533,0.22847828,4.38905468,0.55171451,3.36644452,0.04254272,0.40069257
-2.16408204,8.39066800,0.02241588,0.26445336,0.22739674,4.44680952,0.55072147,3.39199029,0.04211233,0.39957383
-2.15807904,8.46515160,0.02265521,0.26149470,0.22651927,4.50316094,0.54997390,3.41735819,0.04177142,0.39954053
-2.15207604,8.53855482,0.02287570,0.25873669,0.22585916,4.55792362,0.54948453,3.44238053,0.04152577,0.40057520
-2.14607304,8.61036877,0.02307261,0.25620752,0.22541976,4.61079223,0.54924993,3.46683408,0.04137835,0.40263656
-2.14007004,8.67990123,0.02324143,0.25392555,0.22519481,4.66134701,0.54925087,3.49044880,0.04132932,0.40566088
-2.13406703,8.74630361,0.02337807,0.25189904,0.22516932,4.70906732,0.54945333,3.51291976,0.04137615,0.40956413
-2.12806403,8.80860846,0.02347908,0.25012622,0.22532077,4.75335263,0.54981039,3.53392145,0.04151384,0.41424465
-2.12206103,8.86577573,0.02354180,0.24859579,0.22562076,4.79354985,0.55026471,3.55312389,0.04173528,0.41958645
-2.11605803,8.91674566,0.02356456,0.24728787,0.22603693,4.82898583,0.55075171,3.57020965,0.04203159,0.42546286
-2.11005503,8.96049533,0.02354675,0.24617517,0.22653502,4.85900315,0.55120316,3.58489094,0.04239266,0.43174059
-2.10405203,8.99609622,0.02348893,0.24522457,0.22708101,4.88299758,0.55155110,3.59692590,0.04280762,0.43828385
-2.09804902,9.02276971,0.02339285,0.24439888,0.22764324,4.90045506,0.55173191,3.60613310,0.04326534,0.44495858
-2.09204602,9.03993757,0.02326142,0.24365878,0.22819434,4.91098639,0.55169036,3.61240368,0.04375496,0.45163662
-2.08604302,9.04726499,0.02309862,0.24296479,0.22871290,4.91435782,0.55138342,3.61571022,0.04426637,0.45819964
-2.08004002,9.04469368,0.02290940,0.24227923,0.22918482,4.91051588,0.55078366,3.61611190,0.04479059,0.46454273
-2.07403702,9.03246347,0.02269948,0.24156807,0.22960424,4.89960526,0.54988209,3.61375570,0.04532012,0.47057754
-2.06803402,9.01112120,0.02247516,0.24080252,0.22997393,4.88197873,0.54869025,3.60887332,0.04584922,0.47623494
-2.06203102,8.98151624,0.02224308,0.23996037,0.23030530,4.85819871,0.54724144,3.60177403,0.04637404,0.48146694
-2.05602801,8.94478294,0.02200999,0.23902693,0.23061784,4.82903015,0.54559102,3.59283366,0.04689269,0.48624800
-2.05002501,8.90231066,0.02178248,0.23799562,0.23093807,4.79542528,0.54381572,3.58248022,0.04740520,0.49057551
-2.04402201,8.85570262,0.02156675,0.23686800,0.23129819,4.75850059,0.54201197,3.57117693,0.04791337,0.49446959
-2.03801901,8.80672559,0.02136839,0.23565356,0.23173422,4.71950719,0.54029324,3.55940323,0.04842058,0.49797197
-2.03201601,8.75725234,0.02119217,0.23436889,0.23228403,4.67979571,0.53878652,3.54763494,0.04893147,0.50114430
-2.02601301,8.70919955,0.02104190,0.23303663,0.23298511,4.64077707,0.53762812,3.53632437,0.04945162,0.50406553
-2.02001001,8.66446376,0.02092032,0.23168404,0.23387236,4.60388074,0.53695880,3.52588140,0.04998717,0.50682888
-2.01400700,8.62485790,0.02082905,0.23034137,0.23497595,4.57051199,0.53691862,3.51665650,0.05054441,0.50953817
-2.00800400,8.59205114,0.02076853,0.22904014,0.23631930,4.54200964,0.53764156,3.50892646,0.05112941,0.51230373
-2.00200100,8.56751428,0.02073811,0.22781129,0.23791746,4.51960597,0.53925022,3.50288359,0.05174767,0.51523819
-1.99599800,8.55247289,0.02073609,0.22668356,0.23977575,4.50438985,0.54185086,3.49862892,0.05240379,0.51845204
-1.98999500,8.54786981,0.02075988,0.22568190,0.24188897,4.49727461,0.54552893,3.49616967,0.05310121,0.52204937
-1.98399200,8.55433838,0.02080610,0.22482626,0.24424102,4.49897138,0.55034538,3.49542117,0.05384201,0.52612387
-1.97798899,8.57218720,0.02087080,0.22413066,0.24680510,4.50996890,0.55633383,3.49621317,0.05462685,0.53075520
-1.97198599,8.60139678,0.02094966,0.22360266,0.24954448,4.53052024,0.56349885,3.49830011,0.05545487,0.53600600
-1.96598299,8.64162795,0.02103817,0.22324323,0.25241362,4.56063686,0.57181533,3.50137497,0.05632382,0.54191957
-1.95997999,8.69224154,0.02113185,0.22304709,0.25535997,4.60009002,0.58122913,3.50508596,0.05723013,0.54851843
-1.95397699,8.75232818,0.02122642,0.22300340,0.25832592,4.64841949,0.59165886,3.50905520,0.05816915,0.55580372
-1.94797399,8.82074703,0.02131803,0.22309684,0.26125119,4.70494917,0.60299875,3.51289863,0.05913539,0.56375548
-1.94197099,8.89617159,0.02140333,0.22330892,0.26407533,4.76880894,0.61512258,3.51624600,0.06012283,0.57233391
-1.93596798,8.97714069,0.02147968,0.22361955,0.26674023,4.83896222,0.62788839,3.51876013,0.06112522,0.58148134
-1.92996498,9.06211272,0.02154519,0.22400863,0.26919267,4.91423795,0.64114381,3.52015446,0.06213647,0.59112504
-1.92396198,9.14952054,0.02159877,0.22445773,0.27138655,4.99336619,0.65473174,3.52020799,0.06315087,0.60118051
-1.91795898,9.23782532,0.02164020,0.22495156,0.27328493,5.07501595,0.66849614,3.51877702,0.06416346,0.61155519
-1.91195598,9.32556682,0.02167008,0.22547926,0.27486161,5.15783404,0.68228756,3.51580300,0.06517021,0.62215246
-1.90595298,9.41140844,0.02168980,0.22603541,0.27610223,5.24048363,0.69596830,3.51131615,0.06616820,0.63287548
-1.89994997,9.49417523,0.02170149,0.22662065,0.27700491,5.32168119,0.70941675,3.50543470,0.06715571,0.64363098
-1.89394697,9.57288361,0.02170793,0.22724183,0.27758026,5.40023069,0.72253085,3.49835971,0.06813225,0.65433254
-1.88794397,9.64676184,0.02171240,0.22791184,0.27785088,5.47505393,0.73523039,3.49036570,0.06909844,0.66490334
-1.88194097,9.71526068,0.02171860,0.22864888,0.27785033,5.54521604,0.74745816,3.48178758,0.07005592,0.67527823
-1.87593797,9.77805431,0.02173051,0.22947538,0.27762167,5.60994563,0.75917975,3.47300443,0.07100712,0.68540497
-1.86993497,9.83503190,0.02175226,0.23041666,0.27721548,5.66864881,0.77038216,3.46442091,0.07195493,0.69524464
-1.86393197,9.88628059,0.02178797,0.23149919,0.27668773,5.72091727,0.78107128,3.45644722,0.07290245,0.70477128
-1.85792896,9.93206141,0.02184163,0.23274884,0.27609735,5.76653011,0.79126839,3.44947855,0.07385262,0.71397069
-1.85192596,9.97277948,0.02191697,0.23418899,0.27550379,5.80544992,0.80100593,3.44387504,0.07480791,0.72283864
-1.84592296,10.00895045,0.02201738,0.23583877,0.27496450,5.83781360,0.81032278,3.43994329,0.07576997,0.73137854
-1.83991996,10.04116520,0.02214573,0.23771148,0.27453270,5.86391851,0.81925941,3.43792032,0.07673943,0.73959878
-1.83391696,10.07005457,0.02230435,0.23981329,0.27425526,5.88420494,0.82785319,3.43796075,0.07771563,0.74750990
-1.82791396,10.09625628,0.02249492,0.24214233,0.27417096,5.89923572,0.83613408,3.44012803,0.07869654,0.75512184
-1.82191096,10.12038532,0.02271842,0.24468817,0.27430915,5.90967384,0.84412112,3.44438999,0.07967872,0.76244141
-1.81590795,10.14300948,0.02297509,0.24743183,0.27468879,5.91625920,0.85181981,3.45061903,0.08065734,0.76947010
-1.80990495,10.16463060,0.02326440,0.25034623,0.27531797,5.91978507,0.85922059,3.45859700,0.08162633,0.77620245
-1.80390195,10.18567220,0.02358504,0.25339699,0.27619389,5.92107515,0.86629853,3.46802434,0.08257861,0.78262496
-1.79789895,10.20647336,0.02393495,0.25654374,0.27730317,5.92096180,0.87301408,3.47853309,0.08350630,0.78871571
-1.79189595,10.22728847,0.02431132,0.25974165,0.27862267,5.92026568,0.87931502,3.48970296,0.08440112,0.79444455
-1.78589295,10.24829190,0.02471068,0.26294309,0.28012047,5.91977737,0.88513928,3.50107960,0.08525465,0.79977386
-1.77988994,10.26958650,0.02512889,0.26609948,0.28175722,5.92024088,0.89041843,3.51219401,0.08605871,0.80465986
-1.77388694,10.29121460,0.02556126,0.26916304,0.28348760,5.92233927,0.89508165,3.52258199,0.08680564,0.80905425
-1.76788394,10.31317011,0.02600262,0.27208835,0.28526188,5.92668233,0.89905986,3.53180255,0.08748858,0.81290615
-1.76188094,10.33541038,0.02644739,0.27483378,0.28702751,5.93379622,0.90228970,3.53945440,0.08810168,0.81616413
-1.75587794,10.35786679,0.02688973,0.27736252,0.28873067,5.94411529,0.90471708,3.54518948,0.08864023,0.81877824
-1.74987494,10.38045312,0.02732357,0.27964324,0.29031775,5.95797585,0.90630020,3.54872308,0.08910073,0.82070190
-1.74387194,10.40307138,0.02774279,0.28165050,0.29173672,5.97561219,0.90701177,3.54984009,0.08948086,0.82189367
-1.73786893,10.42561502,0.02814129,0.28336468,0.29293830,5.99715484,0.90684036,3.54839727,0.08977942,0.82231863
-1.73186593,10.44796984,0.02851312,0.28477165,0.29387701,6.02263148,0.90579087,3.54432173,0.08999622,0.82194955
-1.72586293,10.47001335,0.02885260,0.28586226,0.29451214,6.05197046,0.90388429,3.53760598,0.09013190,0.82076779
-1.71985993,10.49161353,0.02915445,0.28663155,0.29480844,6.08500744,0.90115667,3.52830032,0.09018780,0.81876384
-1.71385693,10.51262812,0.02941388,0.28707808,0.29473679,6.12149499,0.89765762,3.51650317,0.09016578,0.81593774
-1.70785393,10.53290546,0.02962672,0.28720312,0.29427475,6.16111550,0.89344852,3.50235047,0.09006812,0.81229927
-1.70185093,10.55228805,0.02978955,0.28701011,0.29340697,6.20349700,0.88860061,3.48600483,0.08989742,0.80786802
-1.69584792,10.57061940,0.02989977,0.28650422,0.29212553,6.24823185,0.88319317,3.46764553,0.08965660,0.80267339
-1.68984492,10.58775465,0.02995570,0.28569225,0.29043027,6.29489759,0.87731193,3.44745988,0.08934898,0.79675455
-1.68384192,10.60357479,0.02995671,0.28458269,0.28832888,6.34307935,0.87104793,3.42563669,0.08897829,0.79016031
-1.67783892,10.61800403,0.02990323,0.28318612,0.28583705,6.39239277,0.86449671,3.40236211,0.08854892,0.78294899
-1.67183592,10.63102923,0.02979681,0.28151576,0.28297837,6.44250649,0.85775794,3.37781786,0.08806606,0.77518811
-1.66583292,10.64271996,0.02964015,0.27958822,0.27978416,6.49316283,0.85093545,3.35218188,0.08753588,0.76695400
-1.65982991,10.65324763,0.02943712,0.27742426,0.27629304,6.54419549,0.84413736,3.32563085,0.08696576,0.75833116
-1.65382691,10.66290148,0.02919267,0.27504955,0.27255041,6.59554310,0.83747639,3.29834414,0.08636441,0.74941136
-1.64782391,10.67209984,0.02891278,0.27249526,0.26860760,6.64725733,0.83106993,3.27050846,0.08574194,0.74029243
-1.64182091,10.68139473,0.02860440,0.26979841,0.26452087,6.69950498,0.82503983,3.24232247,0.08510989,0.73107669
-1.63581791,10.69146836,0.02827522,0.26700195,0.26035013,6.75256315,0.81951167,3.21400062,0.08448110,0.72186896
-1.62981491,10.70312067,0.02793360,0.26415439,0.25615755,6.80680746,0.81461341,3.18577557,0.08386952,0.71277432
-1.62381191,10.71724738,0.02758827,0.26130904,0.25200588,6.86269334,0.81047327,3.15789852,0.08328987,0.70389551
-1.61780890,10.73480885,0.02724818,0.25852282,0.24795678,6.92073101,0.80721690,3.13063733,0.08275724,0.69533011
-1.61180590,10.75679065,0.02692223,0.25585471,0.24406895,6.98145511,0.80496380,3.10427208,0.08228656,0.68716765
-1.60580290,10.78415749,0.02661898,0.25336379,0.24039644,7.04539027,0.80382317,3.07908819,0.08189201,0.67948672
-1.59979990,10.81780250,0.02634646,0.25110713,0.23698690,7.11301429,0.80388929,3.05536748,0.08158647,0.67235232
-1.59379690,10.85849454,0.02611185,0.24913747,0.23388010,7.18472075,0.80523675,3.03337761,0.08138086,0.66581341
-1.58779390,10.90682649,0.02592129,0.24750088,0.23110663,7.26078318,0.80791565,3.01336046,0.08128361,0.65990107
-1.58179090,10.96316744,0.02577968,0.24623460,0.22868689,7.34132262,0.81194723,2.99552041,0.08130012,0.65462713
-1.57578789,11.02762177,0.02569047,0.24536507,0.22663053,7.42628068,0.81732000,2.98001312,0.08143240,0.64998353
-1.56978489,11.09999801,0.02565555,0.24490632,0.22493616,7.51539967,0.82398687,2.96693579,0.08167880,0.64594244
-1.56378189,11.17978948,0.02567518,0.24485881,0.22359153,7.60821145,0.83186325,2.95631946,0.08203386,0.64245706
-1.55777889,11.26616878,0.02574796,0.24520886,0.22257415,7.70403573,0.84082655,2.94812410,0.08248840,0.63946328
-1.55177589,11.35799691,0.02587083,0.24592857,0.22185220,7.80198869,0.85071696,2.94223685,0.08302969,0.63688193
-1.54577289,11.45384745,0.02603917,0.24697642,0.22138588,7.90100184,0.86133981,2.93847376,0.08364181,0.63462169
-1.53976988,11.55204530,0.02624697,0.24829842,0.22112902,7.99985064,0.87246923,2.93658492,0.08430620,0.63258240
-1.53376688,11.65071862,0.02648695,0.24982977,0.22103092,8.09719202,0.88385325,2.93626303,0.08500222,0.63065882
-1.52776388,11.74786203,0.02675084,0.25149709,0.22103831,8.19160932,0.89522004,2.93715489,0.08570793,0.62874445
-1.52176088,11.84140840,0.02702964,0.25322091,0.22109747,8.28166278,0.90628517,2.93887540,0.08640081,0.62673539
-1.51575788,11.92930621,0.02731387,0.25491852,0.22115623,8.36594334,0.91675953,2.94102327,0.08705861,0.62453418
-1.50975488,12.00959883,0.02759394,0.25650695,0.22116596,8.44312754,0.92635773,2.94319790,0.08766013,0.62205312
-1.50375188,12.08050236,0.02786045,0.25790595,0.22108336,8.51203072,0.93480667,2.94501642,0.08818595,0.61921742
-1.49774887,12.14047825,0.02810446,0.25904093,0.22087198,8.57165626,0.94185383,2.94613016,0.08861914,0.61596769
