energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-3.34667334,5.99218385,0.05223140,0.36110218,1.19991527,0.85557919,1.10471282,3.68468670,0.04988574,1.18855421
-3.34067034,5.85971784,0.05300149,0.34979159,1.16162590,0.83182597,1.08510226,3.59045000,0.04943421,1.17528733
-3.33466733,5.71333710,0.05347959,0.33797741,1.12132079,0.80579990,1.06264456,3.48781856,0.04887871,1.15908568
-3.32866433,5.55551722,0.05366124,0.32580640,1.07959395,0.77798180,1.03749190,3.37864497,0.04822132,1.14006287
-3.32266133,5.38894009,0.05354868,0.31342793,1.03703577,0.74887511,1.00986508,3.26487436,0.04746783,1.11841605
-3.31665833,5.21641700,0.05315080,0.30099014,0.99421606,0.71899182,0.98004881,3.14848857,0.04662760,1.09442040
-3.31065533,5.04080888,0.05248289,0.28863633,0.95166849,0.68883855,0.94838436,3.03145066,0.04571326,1.06842028
-3.30465233,4.86494673,0.05156617,0.27650170,0.90987694,0.65890336,0.91526038,2.91565200,0.04474023,1.04081765
-3.29864932,4.69155560,0.05042700,0.26471061,0.86926442,0.62964370,0.88110197,2.80286405,0.04372616,1.01205814
-3.29264632,4.52318505,0.04909603,0.25337444,0.83018480,0.60147599,0.84635874,2.69469659,0.04269029,0.98261560
-3.28664332,4.36214872,0.04760716,0.24259012,0.79291765,0.57476720,0.81149226,2.59256373,0.04165266,0.95297580
-3.28064032,4.21047499,0.04599641,0.23243934,0.75766616,0.54982850,0.77696359,2.49765888,0.04063339,0.92362005
-3.27463732,4.06987028,0.04430075,0.22298836,0.72455819,0.52691132,0.74322122,2.41093900,0.03965192,0.89500948
-3.26863432,3.94169580,0.04255700,0.21428857,0.69365012,0.50620566,0.71069011,2.33311829,0.03872632,0.86757082
-3.26263132,3.82695780,0.04080077,0.20637745,0.66493310,0.48784059,0.67976201,2.26467083,0.03787261,0.84168400
-3.25662831,3.72631081,0.03906549,0.19928003,0.63834139,0.47188679,0.65078747,2.20584147,0.03710423,0.81767237
-3.25062531,3.64007285,0.03738166,0.19301056,0.61376210,0.45836081,0.62406969,2.15666366,0.03643166,0.79579560
-3.24462231,3.56825085,0.03577623,0.18757440,0.59104581,0.44723071,0.59986031,2.11698288,0.03586209,0.77624565
-3.23861931,3.51057440,0.03427223,0.18296986,0.57001761,0.43842271,0.57835706,2.08648414,0.03539930,0.75914561
-3.23261631,3.46653548,0.03288853,0.17918988,0.55048777,0.43182843,0.55970325,2.06472176,0.03504367,0.74455149
-3.22661331,3.43543195,0.03163987,0.17622353,0.53226180,0.42731238,0.54398888,2.05114987,0.03479226,0.73245657
-3.22061031,3.41641231,0.03053700,0.17405708,0.51514935,0.42471932,0.53125310,2.04515221,0.03463914,0.72279790
-3.21460730,3.40851970,0.02958703,0.17267475,0.49897170,0.42388107,0.52148783,2.04606978,0.03457573,0.71546464
-3.20860430,3.41073317,0.02879385,0.17205893,0.48356758,0.42462273,0.51464223,2.05322534,0.03459123,0.71030753
-3.20260130,3.42200473,0.02815862,0.17219004,0.46879730,0.42676791,0.51062772,2.06594404,0.03467316,0.70714913
-3.19659830,3.44129098,0.02768040,0.17304600,0.45454519,0.43014291,0.50932337,2.08356970,0.03480792,0.70579422
-3.19059530,3.46757868,0.02735661,0.17460138,0.44072038,0.43457992,0.51058145,2.10547659,0.03498134,0.70603987
-3.18459230,3.49990404,0.02718362,0.17682634,0.42725626,0.43991909,0.51423289,2.13107693,0.03517926,0.70768479
-3.17858929,3.53736582,0.02715719,0.17968546,0.41410866,0.44600970,0.52009262,2.15982445,0.03538805,0.71053760
-3.17258629,3.57913286,0.02727286,0.18313666,0.40125327,0.45271047,0.52796468,2.19121477,0.03559506,0.71442372
-3.16658329,3.62444672,0.02752620,0.18713027,0.38868236,0.45988929,0.53764704,2.22478318,0.03578912,0.71919076
-3.16058029,3.67262056,0.02791298,0.19160836,0.37640131,0.46742236,0.54893610,2.26010087,0.03596078,0.72471233
-3.15457729,3.72303531,0.02842923,0.19650449,0.36442498,0.47519327,0.56163096,2.29677024,0.03610264,0.73089018
-3.14857429,3.77513416,0.02907117,0.20174398,0.35277447,0.48309179,0.57553732,2.33442025,0.03620950,0.73765485
-3.14257129,3.82841661,0.02983506,0.20724466,0.34147411,0.49101298,0.59047114,2.37270239,0.03627840,0.74496497
-3.13656828,3.88243267,0.03071700,0.21291820,0.33054904,0.49885633,0.60626198,2.41128784,0.03630869,0.75280526
-3.13056528,3.93677819,0.03171260,0.21867195,0.32002339,0.50652539,0.62275605,2.44986600,0.03630188,0.76118360
-3.12456228,3.99109144,0.03281671,0.22441130,0.30991910,0.51392774,0.63981885,2.48814473,0.03626148,0.77012730
-3.11855928,4.04505134,0.03402308,0.23004238,0.30025522,0.52097527,0.65733735,2.52585206,0.03619279,0.77967886
-3.11255628,4.09837718,0.03532407,0.23547503,0.29104789,0.52758499,0.67522167,2.56273910,0.03610260,0.78989137
-3.10655328,4.15082947,0.03671040,0.24062591,0.28231058,0.53368002,0.69340616,2.59858392,0.03599888,0.80082384
-3.10055028,4.20221156,0.03817091,0.24542151,0.27405474,0.53919084,0.71184962,2.63319567,0.03589037,0.81253656
-3.09454727,4.25237140,0.03969251,0.24980102,0.26629057,0.54405664,0.73053489,2.66641859,0.03578624,0.82508667
-3.08854427,4.30120289,0.04126010,0.25371876,0.25902782,0.54822672,0.74946732,2.69813528,0.03569572,0.83852414
-3.08254127,4.34864618,0.04285663,0.25714608,0.25227657,0.55166168,0.76867255,2.72826873,0.03562768,0.85288808
-3.07653827,4.39468649,0.04446332,0.26007270,0.24604778,0.55433446,0.78819317,2.75678277,0.03559031,0.86820368
-3.07053527,4.43935118,0.04605986,0.26250714,0.24035366,0.55623109,0.80808467,2.78368080,0.03559084,0.88447960
-3.06453227,4.48270474,0.04762480,0.26447653,0.23520765,0.55735106,0.82841053,2.80900249,0.03563520,0.90170608
-3.05852926,4.52484194,0.04913597,0.26602541,0.23062422,0.55770735,0.84923682,2.83281885,0.03572789,0.91985352
-3.05252626,4.56587933,0.05057097,0.26721387,0.22661828,0.55732602,0.87062634,2.85522572,0.03587180,0.93887183
-3.04652326,4.60594550,0.05190770,0.26811492,0.22320436,0.55624550,0.89263269,2.87633618,0.03606812,0.95869029
-3.04052026,4.64517071,0.05312492,0.26881122,0.22039565,0.55451559,0.91529455,2.89627242,0.03631639,0.97921808
-3.03451726,4.68367652,0.05420284,0.26939138,0.21820280,0.55219611,0.93863031,2.91515758,0.03661449,1.00034532
-3.02851426,4.72156621,0.05512360,0.26994592,0.21663284,0.54935549,0.96263352,2.93310827,0.03695882,1.02194475
-3.02251126,4.75891663,0.05587185,0.27056313,0.21568805,0.54606915,0.98726936,2.95022823,0.03734449,1.04387379
-3.01650825,4.79577206,0.05643514,0.27132501,0.21536506,0.54241794,1.01247223,2.96660370,0.03776548,1.06597713
-3.01050525,4.83214064,0.05680429,0.27230349,0.21565413,0.53848654,1.03814485,2.98230081,0.03821498,1.08808964
-3.00450225,4.86799361,0.05697364,0.27355704,0.21653882,0.53436194,1.06415870,2.99736536,0.03868560,1.11003954
-2.99849925,4.90326751,0.05694127,0.27512795,0.21799597,0.53013213,1.09035605,3.01182480,0.03916969,1.13165179
-2.99249625,4.93786935,0.05670897,0.27704026,0.21999610,0.52588479,1.11655332,3.02569269,0.03965961,1.15275153
-2.98649325,4.97168429,0.05628221,0.27929863,0.22250425,0.52170628,1.14254573,3.03897496,0.04014793,1.17316751
-2.98049025,5.00458565,0.05566997,0.28188790,0.22548118,0.51768069,1.16811301,3.05167800,0.04062768,1.19273538
-2.97448724,5.03644654,0.05488440,0.28477370,0.22888496,0.51388906,1.19302581,3.06381779,0.04109249,1.21130074
-2.96848424,5.06715244,0.05394051,0.28790379,0.23267281,0.51040883,1.21705266,3.07542969,0.04153670,1.22872182
-2.96248124,5.09661428,0.05285562,0.29121024,0.23680324,0.50731327,1.23996696,3.08657824,0.04195541,1.24487187
-2.95647824,5.12478100,0.05164892,0.29461225,0.24123819,0.50467121,1.26155387,3.09736645,0.04234449,1.25964092
-2.95047524,5.15165134,0.05034081,0.29801954,0.24594532,0.50254670,1.28161657,3.10794403,0.04270054,1.27293716
-2.94447224,5.17728395,0.04895241,0.30133612,0.25090007,0.50099898,1.29998182,3.11851412,0.04302081,1.28468777
-2.93846923,5.20180579,0.04750490,0.30446427,0.25608760,0.50008242,1.31650444,3.12933820,0.04330307,1.29483918
-2.93246623,5.22541808,0.04601899,0.30730864,0.26150442,0.49984670,1.33107077,3.14073889,0.04354550,1.30335691
-2.92646323,5.24840001,0.04451446,0.30978013,0.26715954,0.50033706,1.34360070,3.15310059,0.04374659,1.31022497
-2.92046023,5.27110990,0.04300963,0.31179962,0.27307524,0.50159477,1.35404866,3.16686782,0.04390498,1.31544489
-2.91445723,5.29398394,0.04152107,0.31330120,0.27928728,0.50365768,1.36240329,3.18254150,0.04401939,1.31903444
-2.90845423,5.31753260,0.04006329,0.31423489,0.28584454,0.50656097,1.36868615,3.20067302,0.04408856,1.32102618
-2.90245123,5.34233490,0.03864857,0.31456878,0.29280820,0.51033804,1.37294942,3.22185658,0.04411120,1.32146587
-2.89644822,5.36903065,0.03728686,0.31429040,0.30025027,0.51502143,1.37527300,3.24671978,0.04408603,1.32041090
-2.89044522,5.39831094,0.03598581,0.31340742,0.30825169,0.52064387,1.37576109,3.27591273,0.04401182,1.31792866
-2.88444222,5.43090689,0.03475086,0.31194763,0.31690009,0.52723931,1.37453838,3.31009585,0.04388743,1.31409504
-2.87843922,5.46757691,0.03358539,0.30995815,0.32628704,0.53484381,1.37174624,3.34992662,0.04371201,1.30899306
-2.87243622,5.50909246,0.03249095,0.30750402,0.33650516,0.54349633,1.36753890,3.39604523,0.04348503,1.30271160
-2.86643322,5.55622235,0.03146752,0.30466624,0.34764502,0.55323927,1.36207969,3.44905945,0.04320647,1.29534424
-2.86043022,5.60971571,0.03051380,0.30153924,0.35979199,0.56411859,1.35553761,3.50952872,0.04287694,1.28698820
-2.85442721,5.67028350,0.02962752,0.29822798,0.37302303,0.57618363,1.34808404,3.57794773,0.04249778,1.27774333
-2.84842421,5.73857885,0.02880572,0.29484475,0.38740367,0.58948631,1.33988971,3.65472949,0.04207111,1.26771107
-2.84242121,5.81517628,0.02804498,0.29150580,0.40298511,0.60407991,1.33112179,3.74018836,0.04159992,1.25699337
-2.83641821,5.90055006,0.02734172,0.28832787,0.41980153,0.62001717,1.32194111,3.83452314,0.04108803,1.24569145
-2.83041521,5.99505214,0.02669231,0.28542476,0.43786775,0.63734790,1.31249947,3.93780083,0.04054003,1.23390449
-2.82441221,6.09889031,0.02609325,0.28290408,0.45717719,0.65611605,1.30293691,4.04994134,0.03996119,1.22172798
-2.81840920,6.21210693,0.02554124,0.28086408,0.47770021,0.67635630,1.29337895,4.17070400,0.03935729,1.20925207
-2.81240620,6.33455949,0.02503323,0.27939093,0.49938289,0.69809030,1.28393386,4.29967619,0.03873444,1.19655966
-2.80640320,6.46590347,0.02456639,0.27855629,0.52214622,0.72132269,1.27468995,4.43626510,0.03809888,1.18372442
-2.80040020,6.60557872,0.02413809,0.27841525,0.54588574,0.74603703,1.26571301,4.57969295,0.03745670,1.17080880
-2.79439720,6.75280021,0.02374582,0.27900478,0.57047167,0.77219189,1.25704394,4.72899663,0.03681363,1.15786216
-2.78839420,6.90655391,0.02338715,0.28034268,0.59574960,0.79971711,1.24869687,4.88303186,0.03617481,1.14491908
-2.78239120,7.06559878,0.02305960,0.28242697,0.62154157,0.82851072,1.24065780,5.04048269,0.03554458,1.13199806
-2.77638819,7.22847521,0.02276059,0.28523584,0.64764775,0.85843634,1.23288396,5.19987606,0.03492630,1.11910064
-2.77038519,7.39352021,0.02248740,0.28872804,0.67384860,0.88932157,1.22530408,5.35960171,0.03432227,1.10621112
-2.76438219,7.55888958,0.02223714,0.29284382,0.69990755,0.92095732,1.21781960,5.51793698,0.03373359,1.09329692
-2.75837919,7.72258655,0.02200671,0.29750630,0.72557416,0.95309823,1.21030698,5.67307604,0.03316021,1.08030968
-2.75237619,7.88249645,0.02179286,0.30262324,0.75058768,0.98546431,1.20262097,5.82316282,0.03260097,1.06718697
-2.74637319,8.03642650,0.02159227,0.30808918,0.77468112,1.01774388,1.19459899,5.96632664,0.03205366,1.05385484
-2.74037019,8.18214970,0.02140155,0.31378794,0.79758554,1.04959770,1.18606624,6.10071967,0.03151523,1.04023082
-2.73436718,8.31745140,0.02121743,0.31959532,0.81903476,1.08066434,1.17684164,6.22455480,0.03098193,1.02622753
-2.72836418,8.44017735,0.02103678,0.32538200,0.83877013,1.11056667,1.16674415,6.33614295,0.03044958,1.01175663
-2.72236118,8.54828157,0.02085680,0.33101653,0.85654548,1.13891937,1.15559934,6.43392864,0.02991377,0.99673290
-2.71635818,8.63987274,0.02067504,0.33636841,0.87213207,1.16533714,1.14324587,6.51652267,0.02937012,0.98107848
-2.71035518,8.71325775,0.02048951,0.34131104,0.88532336,1.18944367,1.12954169,6.58273110,0.02881453,0.96472686
-2.70435218,8.76698112,0.02029876,0.34572458,0.89593964,1.21088082,1.11436960,6.63157974,0.02824336,0.94762659
-2.69834917,8.79985938,0.02010188,0.34949869,0.90383229,1.22931796,1.09764204,6.66233370,0.02765367,0.92974458
-2.69234617,8.81100956,0.01989849,0.35253490,0.90888757,1.24446106,1.07930489,6.67451150,0.02704333,0.91106881
-2.68634317,8.79987122,0.01968875,0.35474875,0.91102986,1.25606132,1.05934014,6.66789389,0.02641115,0.89161032
-2.68034017,8.76622166,0.01947326,0.35607160,0.91022434,1.26392297,1.03776748,6.64252720,0.02575696,0.87140457
-2.67433717,8.71018425,0.01925297,0.35645196,0.90647881,1.26791005,1.01464462,6.59872163,0.02508160,0.85051202
-2.66833417,8.63222990,0.01902913,0.35585652,0.89984478,1.26795191,0.99006661,6.53704475,0.02438692,0.82901794
-2.66233117,8.53317185,0.01880312,0.35427068,0.89041774,1.26404715,0.96416403,6.45831080,0.02367574,0.80703158
-2.65632816,8.41415427,0.01857639,0.35169871,0.87833643,1.25626597,0.93710038,6.36356607,0.02295170,0.78468459
-2.65032516,8.27663492,0.01835032,0.34816349,0.86378137,1.24475064,0.90906868,6.25407117,0.02221924,0.76212896
-2.64432216,8.12236261,0.01812613,0.34370585,0.84697233,1.22971430,0.88028753,6.13128043,0.02148336,0.73953438
-2.63831916,7.95334971,0.01790483,0.33838354,0.82816506,1.21143773,0.85099674,5.99681908,0.02074954,0.71708520
-2.63231616,7.77184057,0.01768718,0.33226992,0.80764720,1.19026456,0.82145274,5.85245861,0.02002358,0.69497709
-2.62631316,7.58027611,0.01747360,0.32545228,0.78573339,1.16659475,0.79192386,5.70009054,0.01931144,0.67341342
-2.62031016,7.38125535,0.01726428,0.31802999,0.76275983,1.14087658,0.76268560,5.54169908,0.01861909,0.65260150
-2.61430715,7.17749434,0.01705911,0.31011244,0.73907831,1.11359754,0.73401601,5.37933287,0.01795238,0.63274872
-2.60830415,6.97178303,0.01685780,0.30181676,0.71504982,1.08527412,0.70619125,5.21507591,0.01731694,0.61405868
-2.60230115,6.76694073,0.01665990,0.29326553,0.69103799,1.05644103,0.67948130,5.05101813,0.01671806,0.59672742
-2.59629815,6.56577073,0.01646490,0.28458439,0.66740240,1.02764000,0.65414595,4.88922564,0.01616061,0.58093967
-2.59029515,6.37101469,0.01627229,0.27589966,0.64449203,0.99940862,0.63043101,4.73171094,0.01564894,0.56686534
-2.58429215,6.18530760,0.01608168,0.26733603,0.62263891,0.97226940,0.60856473,4.58040349,0.01518688,0.55465618
-2.57828914,6.01113404,0.01589279,0.25901432,0.60215223,0.94671947,0.58875454,4.43712086,0.01477765,0.54444275
-2.57228614,5.85078643,0.01570559,0.25104940,0.58331293,0.92322118,0.57118396,4.30354098,0.01442384,0.53633165
-2.56628314,5.70632630,0.01552030,0.24354830,0.56636905,0.90219377,0.55600981,4.18117591,0.01412740,0.53040315
-2.56028014,5.57954926,0.01533740,0.23660852,0.55153184,0.88400646,0.54335972,4.07134769,0.01388961,0.52670915
-2.55427714,5.47195461,0.01515766,0.23031665,0.53897269,0.86897303,0.53332990,3.97516685,0.01371110,0.52527168
-2.54827414,5.38472029,0.01498214,0.22474719,0.52882111,0.85734792,0.52598336,3.89351417,0.01359180,0.52608176
-2.54227114,5.31868404,0.01481209,0.21996176,0.52116357,0.84932412,0.52134849,3.82702617,0.01353100,0.52909887
-2.53626813,5.27433110,0.01464898,0.21600854,0.51604331,0.84503256,0.51941812,3.77608503,0.01352732,0.53425092
-2.53026513,5.25178909,0.01449442,0.21292202,0.51346110,0.84454312,0.52014919,3.74081321,0.01357873,0.54143480
-2.52426213,5.25083016,0.01435008,0.21072311,0.51337677,0.84786698,0.52346295,3.72107318,0.01368257,0.55051752
-2.51825913,5.27088052,0.01421763,0.20941947,0.51571154,0.85496023,0.52924590,3.71647242,0.01383560,0.56133796
-2.51225613,5.31103696,0.01409868,0.20900605,0.52035094,0.86572837,0.53735139,3.72637377,0.01403397,0.57370923
-2.50625313,5.37009007,0.01399472,0.20946594,0.52714824,0.88003154,0.54760198,3.74991088,0.01427332,0.58742160
-2.50025013,5.44655335,0.01390706,0.21077131,0.53592820,0.89769004,0.55979253,3.78600848,0.01454878,0.60224598
-2.49424712,5.53869732,0.01383676,0.21288450,0.54649107,0.91849002,0.57369396,3.83340691,0.01485506,0.61793800
-2.48824412,5.64458771,0.01378463,0.21575921,0.55861658,0.94218889,0.58905772,3.89069036,0.01518653,0.63424239
-2.48224112,5.76212632,0.01375114,0.21934176,0.57206799,0.96852023,0.60562075,3.95631784,0.01553723,0.65089788
-2.47623812,5.88909358,0.01373647,0.22357227,0.58659585,0.99719809,0.62311092,4.02865604,0.01590103,0.66764222
-2.47023512,6.02319138,0.01374045,0.22838592,0.60194173,1.02792032,0.64125278,4.10601325,0.01627171,0.68421747
-2.46423212,6.16208506,0.01376257,0.23371413,0.61784149,1.06037116,0.65977337,4.18667314,0.01664304,0.70037518
-2.45822911,6.30344347,0.01380202,0.23948562,0.63402843,1.09422272,0.67840804,4.26892763,0.01700892,0.71588145
-2.45222611,6.44497624,0.01385771,0.24562746,0.65023609,1.12913579,0.69690593,4.35110790,0.01736348,0.73052173
-2.44622311,6.58446741,0.01392827,0.25206599,0.66620094,1.16475991,0.71503499,4.43161283,0.01770120,0.74410505
-2.44022011,6.71980499,0.01401215,0.25872769,0.68166475,1.20073302,0.73258640,4.50893422,0.01801702,0.75646770
-2.43421711,6.84900617,0.01410763,0.26553991,0.69637708,1.23668094,0.74937809,4.58167832,0.01830645,0.76747611
-2.42821411,6.97023800,0.01421289,0.27243159,0.71009755,1.27221709,0.76525723,4.64858345,0.01856567,0.77702881
-2.42221111,7.08183379,0.01432609,0.27933380,0.72259831,1.30694265,0.78010174,4.70853356,0.01879159,0.78505748
-2.41620810,7.18230543,0.01444545,0.28618032,0.73366650,1.34044755,0.79382051,4.76056776,0.01898194,0.79152696
-2.41020510,7.27035209,0.01456926,0.29290810,0.74310691,1.37231256,0.80635255,4.80388606,0.01913534,0.79643413
-2.40420210,7.34486578,0.01469605,0.29945762,0.75074468,1.40211273,0.81766495,4.83785163,0.01925126,0.79980598
-2.39819910,7.40493439,0.01482456,0.30577329,0.75642813,1.42942221,0.82774986,4.86198995,0.01933008,0.80169655
-2.39219610,7.44984261,0.01495385,0.31180367,0.76003160,1.45382058,0.83662058,4.87598536,0.01937305,0.80218329
-2.38619310,7.47907134,0.01508336,0.31750173,0.76145821,1.47490061,0.84430700,4.87967541,0.01938225,0.80136266
-2.38019010,7.49229588,0.01521288,0.32282502,0.76064249,1.49227721,0.85085064,4.87304355,0.01936053,0.79934536
-2.37418709,7.48938317,0.01534264,0.32773578,0.75755257,1.50559729,0.85629948,4.85621046,0.01931140,0.79625135
-2.36818409,7.47038826,0.01547327,0.33220101,0.75219208,1.51455022,0.86070299,4.82942455,0.01923895,0.79220484
-2.36218109,7.43554989,0.01560575,0.33619249,0.74460131,1.51887836,0.86410744,4.79305164,0.01914770,0.78732955
-2.35617809,7.38528521,0.01574142,0.33968678,0.73485774,1.51838709,0.86655187,4.74756427,0.01904250,0.78174432
-2.35017509,7.32018309,0.01588185,0.34266518,0.72307567,1.51295402,0.86806493,4.69353056,0.01892834,0.77555937
-2.34417209,7.24099604,0.01602881,0.34511365,0.70940504,1.50253660,0.86866262,4.63160273,0.01881025,0.76887319
-2.33816908,7.14863008,0.01618408,0.34702270,0.69402917,1.48717782,0.86834716,4.56250523,0.01869310,0.76177025
-2.33216608,7.04413245,0.01634940,0.34838730,0.67716161,1.46700953,0.86710690,4.48702244,0.01858150,0.75431953
-2.32616308,6.92867673,0.01652630,0.34920671,0.65904210,1.44225309,0.86491740,4.40598596,0.01847964,0.74657390
-2.32016008,6.80354523,0.01671597,0.34948432,0.63993158,1.41321712,0.86174338,4.32026133,0.01839115,0.73857015
-2.31415708,6.67010884,0.01691913,0.34922746,0.62010662,1.38029236,0.85754163,4.23073443,0.01831906,0.73032984
-2.30815408,6.52980422,0.01713593,0.34844716,0.59985317,1.34394367,0.85226445,4.13829746,0.01826563,0.72186064
-2.30215108,6.38410898,0.01736581,0.34715785,0.57946006,1.30469945,0.84586367,4.04383486,0.01823237,0.71315814
-2.29614807,6.23451543,0.01760749,0.34537709,0.55921224,1.26313881,0.83829479,3.94820941,0.01821998,0.70420801
-2.29014507,6.08250350,0.01785889,0.34312515,0.53938425,1.21987701,0.82952114,3.85224886,0.01822834,0.69498832
-2.28414207,5.92951401,0.01811715,0.34042465,0.52023384,1.17554968,0.81951790,3.75673363,0.01825659,0.68547200
-2.27813907,5.77692321,0.01837868,0.33730013,0.50199629,1.13079662,0.80827566,3.66238590,0.01830313,0.67562931
-2.27213607,5.62601965,0.01863923,0.33377756,0.48487942,1.08624551,0.79580338,3.56986073,0.01836581,0.66543021
-2.26613307,5.47798443,0.01889404,0.32988395,0.46905950,1.04249665,0.78213081,3.47973958,0.01844198,0.65484664
-2.26013007,5.33387576,0.01913798,0.32564691,0.45467830,1.00010881,0.76731008,3.39252650,0.01852869,0.64385463
-2.25412706,5.19461844,0.01936579,0.32109431,0.44184128,0.95958722,0.75141645,3.30864740,0.01862286,0.63243626
-2.24812406,5.06099878,0.01957224,0.31625392,0.43061699,0.92137367,0.73454837,3.22845228,0.01872146,0.62058138
-2.24212106,4.93366504,0.01975238,0.31115329,0.42103767,0.88583938,0.71682664,3.15222048,0.01882168,0.60828912
-2.23611806,4.81313313,0.01990177,0.30581958,0.41310095,0.85328053,0.69839287,3.08016851,0.01892115,0.59556926
-2.23011506,4.69979714,0.02001671,0.30027957,0.40677264,0.82391656,0.67940725,3.01246010,0.01901810,0.58244315
-2.22411206,4.59394366,0.02009437,0.29455976,0.40199026,0.79789110,0.66004562,2.94921768,0.01911147,0.56894455
-2.21810905,4.49576894,0.02013301,0.28868649,0.39866728,0.77527526,0.64049614,2.89053471,0.01920108,0.55511997
-2.21210605,4.40539748,0.02013206,0.28268622,0.39669773,0.75607290,0.62095531,2.83648783,0.01928764,0.54102873
-2.20610305,4.32290069,0.02009218,0.27658573,0.39596103,0.74022743,0.60162384,2.78714813,0.01937281,0.52674259
-2.20010005,4.24831427,0.02001526,0.27041233,0.39632676,0.72762968,0.58270209,2.74259057,0.01945912,0.51234488
-2.19409705,4.18165310,0.01990440,0.26419404,0.39765912,0.71812632,0.56438554,2.70290099,0.01954996,0.49792927
-2.18809405,4.12292259,0.01976376,0.25795967,0.39982096,0.71152847,0.54686018,2.66818009,0.01964936,0.48359800
-2.18209105,4.07212575,0.01959850,0.25173875,0.40267728,0.70761988,0.53029807,2.63854416,0.01976188,0.46945973
-2.17608804,4.02926578,0.01941452,0.24556141,0.40609795,0.70616454,0.51485326,2.61412229,0.01989237,0.45562707
-2.17008504,3.99434411,0.01921831,0.23945804,0.40995979,0.70691349,0.50065810,2.59505058,0.02004572,0.44221372
-2.16408204,3.96735446,0.01901670,0.23345890,0.41414797,0.70961058,0.48782024,2.58146341,0.02022662,0.42933159
-2.15807904,3.94827368,0.01881669,0.22759356,0.41855672,0.71399723,0.47642036,2.57348280,0.02043934,0.41708779
-2.15207604,3.93705044,0.01862521,0.22189034,0.42308960,0.71981637,0.46651083,2.57120639,0.02068744,0.40558184
-2.14607304,3.93359325,0.01844895,0.21637572,0.42765937,0.72681553,0.45811528,2.57469528,0.02097362,0.39490302
-2.14007004,3.93775904,0.01829424,0.21107374,0.43218770,0.73474948,0.45122931,2.58396246,0.02129953,0.38512826
-2.13406703,3.94934370,0.01816689,0.20600551,0.43660476,0.74338253,0.44582216,2.59896308,0.02166566,0.37632043
-2.12806403,3.96807597,0.01807216,0.20118890,0.44084892,0.75249078,0.44183945,2.61958722,0.02207130,0.36852730
-2.12206103,3.99361540,0.01801471,0.19663823,0.44486672,0.76186456,0.43920673,2.64565596,0.02251454,0.36178116
-2.11605803,4.02555517,0.01799861,0.19236432,0.44861301,0.77131113,0.43783385,2.67692115,0.02299231,0.35609906
-2.11005503,4.06343004,0.01802735,0.18837464,0.45205149,0.78065783,0.43761975,2.71306923,0.02350055,0.35148374
-2.10405203,4.10672901,0.01810390,0.18467357,0.45515541,0.78975555,0.43845758,2.75372878,0.02403430,0.34792502
-2.09804902,4.15491237,0.01823077,0.18126295,0.45790858,0.79848253,0.44023980,2.79848168,0.02458797,0.34540174
-2.09204602,4.20743186,0.01841002,0.17814263,0.46030643,0.80674827,0.44286296,2.84687708,0.02515550,0.34388392
-2.08604302,4.26375285,0.01864335,0.17531110,0.46235698,0.81449729,0.44623190,2.89844741,0.02573062,0.34333505
-2.08004002,4.32337690,0.01893207,0.17276612,0.46408163,0.82171253,0.45026319,2.95272544,0.02630709,0.34371442
-2.07403702,4.38586316,0.01927709,0.17050531,0.46551560,0.82841797,0.45488744,3.00926122,0.02687884,0.34497918
-2.06803402,4.45084695,0.01967891,0.16852658,0.46670778,0.83468025,0.46005057,3.06763793,0.02744023,0.34708612
-2.06203102,4.51805414,0.02013750,0.16682844,0.46772005,0.84060898,0.46571371,3.12748534,0.02798613,0.34999296
-2.05602801,4.58731013,0.02065220,0.16541012,0.46862581,0.84635556,0.47185202,3.18849031,0.02851205,0.35365917
-2.05002501,4.65854246,0.02122165,0.16427142,0.46950784,0.85211031,0.47845227,3.25040319,0.02901419,0.35804621
-2.04402201,4.73177672,0.02184360,0.16341249,0.47045548,0.85809791,0.48550953,3.31303995,0.02948943,0.36311718
-2.03801901,4.80712560,0.02251482,0.16283330,0.47156118,0.86457124,0.49302312,3.37627968,0.02993534,0.36883610
-2.03201601,4.88477163,0.02323100,0.16253305,0.47291669,0.87180368,0.50099213,3.44005746,0.03035009,0.37516662
-2.02601301,4.96494416,0.02398665,0.16250947,0.47460892,0.88008019,0.50941085,3.50435305,0.03073236,0.38207060
-2.02001001,5.04789202,0.02477509,0.16275806,0.47671582,0.88968744,0.51826438,3.56917595,0.03108129,0.38950648
-2.01400700,5.13385304,0.02558846,0.16327141,0.47930240,0.90090340,0.52752486,3.63454760,0.03139632,0.39742762
-2.00800400,5.22302215,0.02641784,0.16403858,0.48241721,0.91398676,0.53714847,3.70048177,0.03167714,0.40578088
-2.00200100,5.31551978,0.02725333,0.16504459,0.48608942,0.92916661,0.54707352,3.76696417,0.03192355,0.41450546
-1.99599800,5.41136208,0.02808434,0.16627020,0.49032670,0.94663277,0.55721978,3.83393252,0.03213549,0.42353206
-1.98999500,5.51043474,0.02889978,0.16769179,0.49511399,0.96652712,0.56748913,3.90125810,0.03231292,0.43278264
-1.98399200,5.61247153,0.02968840,0.16928154,0.50041325,0.98893633,0.57776751,3.96872993,0.03245585,0.44217063
