energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-0.27313657,1.41562162,0.04941209,0.01965027,0.00211459,0.08745310,0.16499413,0.98090560,0.08604096,0.30154682
-0.26713357,1.56742682,0.05475208,0.02174625,0.00234872,0.09632966,0.18206460,1.08653660,0.09533173,0.33348927
-0.26113057,1.72933335,0.06033036,0.02398001,0.00259369,0.10562412,0.19991145,1.20011008,0.10503619,0.36695771
-0.25512756,1.89988770,0.06609690,0.02632735,0.00284737,0.11520589,0.21831668,1.32076696,0.11503744,0.40155265
-0.24912456,2.07753422,0.07199823,0.02876188,0.00310740,0.12493278,0.23704356,1.44760952,0.12520507,0.43683476
-0.24312156,2.26065406,0.07797919,0.03125542,0.00337132,0.13465340,0.25584154,1.57972882,0.13539753,0.47233309
-0.23711856,2.44761266,0.08398496,0.03377858,0.00363658,0.14421010,0.27445227,1.71623759,0.14546509,0.50755550
-0.23111556,2.63681452,0.08996323,0.03630143,0.00390067,0.15344257,0.29261657,1.85630716,0.15525346,0.54200109
-0.22511256,2.82676266,0.09586657,0.03879428,0.00416121,0.16219188,0.31008214,1.99920697,0.16460792,0.57517407
-0.21910955,3.01611994,0.10165470,0.04122854,0.00441604,0.17030484,0.32661157,2.14434414,0.17337773,0.60659868
-0.21310655,3.20376865,0.10729665,0.04357763,0.00466330,0.17763851,0.34199042,2.29130082,0.18142074,0.63583429
-0.20710355,3.38886464,0.11277254,0.04581781,0.00490156,0.18406455,0.35603485,2.43986623,0.18860792,0.66249013
-0.20110055,3.57088205,0.11807503,0.04792905,0.00512981,0.18947342,0.36859840,2.59006084,0.19482760,0.68623878
-0.19509755,3.74964475,0.12321015,0.04989567,0.00534760,0.19377792,0.37957761,2.74214978,0.19998926,0.70682778
-0.18909455,3.92534145,0.12819742,0.05170688,0.00555497,0.19691617,0.38891602,2.89664320,0.20402659,0.72408854
-0.18309155,4.09852156,0.13306933,0.05335717,0.00575251,0.19885359,0.39660629,3.05428189,0.20689967,0.73794211
-0.17708854,4.27007029,0.13786995,0.05484636,0.00594131,0.19958404,0.40269028,3.21600687,0.20859620,0.74840133
-0.17108554,4.44116243,0.14265292,0.05617949,0.00612287,0.19912976,0.40725699,3.38291307,0.20913161,0.75556923
-0.16508254,4.61319540,0.14747858,0.05736640,0.00629904,0.19754036,0.41043833,3.55618766,0.20854813,0.75963344
-0.15907954,4.78770379,0.15241070,0.05842115,0.00647185,0.19489068,0.41240301,3.73703499,0.20691266,0.76085713
-0.15307654,4.96625864,0.15751259,0.05936110,0.00664345,0.19127773,0.41334857,3.92659106,0.20431385,0.75956650
-0.14707354,5.15035605,0.16284312,0.06020593,0.00681590,0.18681690,0.41349226,4.12583124,0.20085823,0.75613579
-0.14107054,5.34130059,0.16845261,0.06097649,0.00699100,0.18163743,0.41306086,4.33547578,0.19666573,0.75097022
-0.13506753,5.54008982,0.17437894,0.06169354,0.00717023,0.17587762,0.41228019,4.55589838,0.19186488,0.74448798
-0.12906453,5.74730646,0.18064411,0.06237655,0.00735451,0.16967978,0.41136482,4.78704295,0.18658770,0.73710201
-0.12306153,5.96302473,0.18725140,0.06304256,0.00754414,0.16318536,0.41050839,5.02835406,0.18096487,0.72920256
-0.11705853,6.18673698,0.19418337,0.06370515,0.00773870,0.15653028,0.40987514,5.27872587,0.17512109,0.72114149
-0.11105553,6.41730582,0.20140085,0.06437363,0.00793703,0.14984085,0.40959312,5.53647376,0.16917107,0.71321892
-0.10505253,6.65294573,0.20884300,0.06505245,0.00813714,0.14323034,0.40974924,5.79933178,0.16321623,0.70567294
-0.09904952,6.89123672,0.21642852,0.06574091,0.00833636,0.13679635,0.41038663,6.06447783,0.15734227,0.69867293
-0.09304652,7.12917066,0.22405784,0.06643314,0.00853129,0.13061908,0.41150421,6.32858686,0.15161772,0.69231646
-0.08704352,7.36322934,0.23161648,0.06711844,0.00871801,0.12476047,0.41305852,6.58791100,0.14609337,0.68663011
-0.08104052,7.58949121,0.23897912,0.06778180,0.00889219,0.11926425,0.41496774,6.83838387,0.14080272,0.68157372
-0.07503752,7.80376232,0.24601446,0.06840481,0.00904925,0.11415676,0.41711744,7.07574493,0.13576328,0.67704794
-0.06903452,8.00172533,0.25259041,0.06896663,0.00918457,0.10944854,0.41936788,7.29567837,0.13097854,0.67290436
-0.06303152,8.17909947,0.25857951,0.06944522,0.00929372,0.10513636,0.42156236,7.49396033,0.12644053,0.66895761
-0.05702851,8.33180376,0.26386430,0.06981857,0.00937261,0.10120579,0.42353611,7.66660746,0.12213282,0.66499870
-0.05102551,8.45611517,0.26834219,0.07006602,0.00941770,0.09763393,0.42512525,7.81001980,0.11803365,0.66080886
-0.04502251,8.54881439,0.27192994,0.07016945,0.00942617,0.09439225,0.42617542,7.92111108,0.11411905,0.65617302
-0.03901951,8.60731187,0.27456718,0.07011438,0.00939607,0.09144933,0.42654950,7.99742038,0.11036587,0.65089231
-0.03301651,8.62974845,0.27621911,0.06989087,0.00932638,0.08877346,0.42613424,8.03719998,0.10675441,0.64479508
-0.02701351,8.61506627,0.27687810,0.06949427,0.00921709,0.08633494,0.42484535,8.03947560,0.10327064,0.63774578
-0.02101051,8.56304714,0.27656426,0.06892559,0.00906923,0.08410793,0.42263107,8.00407683,0.09990787,0.62965158
-0.01500750,8.47431772,0.27532495,0.06819177,0.00888480,0.08207199,0.41947389,7.93163700,0.09666785,0.62046652
-0.00900450,8.35032236,0.27323333,0.06730550,0.00866675,0.08021315,0.41539069,7.82356357,0.09356125,0.61019314
-0.00300150,8.19326623,0.27038607,0.06628498,0.00841882,0.07852460,0.41043135,7.68198150,0.09060757,0.59888182
0.00300150,8.00603280,0.26690036,0.06515331,0.00814546,0.07700698,0.40467582,7.50965322,0.08783453,0.58662794
0.00900450,7.79208079,0.26291046,0.06393777,0.00785162,0.07566836,0.39823023,7.30988013,0.08527700,0.57356740
0.01500750,7.55532649,0.25856387,0.06266893,0.00754263,0.07452398,0.39122205,7.08639090,0.08297555,0.55987069
0.02101051,7.30001757,0.25401745,0.06137970,0.00722398,0.07359584,0.38379477,6.84322232,0.08097477,0.54573605
0.02701351,7.03060450,0.24943357,0.06010433,0.00690119,0.07291206,0.37610226,6.58459830,0.07932143,0.53138211
0.03301651,6.75161525,0.24497640,0.05887734,0.00657961,0.07250626,0.36830322,6.31481218,0.07806252,0.51704041
0.03901951,6.46753824,0.24080864,0.05773259,0.00626429,0.07241690,0.36055586,6.03811708,0.07724346,0.50294805
0.04502251,6.18271744,0.23708853,0.05670241,0.00595988,0.07268657,0.35301309,5.75862769,0.07690626,0.48934086
0.05102551,5.90126249,0.23396740,0.05581674,0.00567047,0.07336135,0.34581830,5.48023639,0.07708804,0.47644725
0.05702851,5.62697570,0.23158761,0.05510253,0.00539960,0.07449014,0.33910184,5.20654518,0.07781971,0.46448282
0.06303152,5.36329632,0.23008101,0.05458316,0.00515015,0.07612399,0.33297829,4.94081400,0.07912488,0.45364584
0.06903452,5.11326191,0.22956774,0.05427805,0.00492435,0.07831543,0.32754451,4.68592521,0.08101916,0.44411367
0.07503752,4.87948546,0.23015532,0.05420240,0.00472375,0.08111769,0.32287839,4.44436285,0.08350972,0.43603990
0.08104052,4.66414640,0.23193813,0.05436702,0.00454930,0.08458383,0.31903836,4.21820536,0.08659511,0.42955243
0.08704352,4.46899341,0.23499687,0.05477826,0.00440132,0.08876574,0.31606343,4.00912920,0.09026540,0.42475205
0.09304652,4.29535624,0.23939827,0.05543810,0.00427960,0.09371302,0.31397387,3.81842153,0.09450250,0.42171181
0.09904952,4.14416440,0.24519467,0.05634424,0.00418345,0.09947164,0.31277225,3.64699929,0.09928072,0.42047677
0.10505253,4.01597030,0.25242364,0.05749025,0.00411173,0.10608242,0.31244494,3.49543282,0.10456745,0.42106429
0.11105553,3.91097483,0.26110743,0.05886584,0.00406295,0.11357941,0.31296381,3.36397193,0.11032398,0.42346468
0.11705853,3.82905388,0.27125236,0.06045702,0.00403533,0.12198809,0.31428826,3.25257312,0.11650634,0.42764222
0.12306153,3.76978466,0.28284800,0.06224644,0.00402684,0.13132355,0.31636729,3.16092664,0.12306620,0.43353647
0.12906453,3.73247101,0.29586633,0.06421358,0.00403527,0.14158859,0.31914177,3.08848281,0.12995167,0.44106399
0.13506753,3.71616764,0.31026081,0.06633504,0.00405828,0.15277197,0.32254669,3.03447715,0.13710813,0.45012028
0.14107054,3.71970321,0.32596546,0.06858481,0.00409344,0.16484675,0.32651344,2.99795435,0.14447887,0.46058212
0.14707354,3.74170264,0.34289409,0.07093453,0.00413831,0.17776893,0.33097207,2.97779126,0.15200568,0.47231013
0.15307654,3.78060940,0.36093971,0.07335376,0.00419041,0.19147637,0.33585335,2.97271936,0.15962934,0.48515167
0.15907954,3.83470824,0.37997436,0.07581026,0.00424733,0.20588822,0.34109090,2.98134712,0.16728987,0.49894395
0.16508254,3.90214924,0.39984934,0.07827033,0.00430671,0.22090478,0.34662295,3.00218290,0.17492682,0.51351738
0.17108554,3.98097380,0.42039603,0.08069912,0.00436631,0.23640794,0.35239412,3.03365874,0.18247943,0.52869904
0.17708854,4.06914314,0.44142746,0.08306107,0.00442406,0.25226231,0.35835686,3.07415560,0.18988664,0.54431621
0.18309155,4.16456951,0.46274058,0.08532029,0.00447806,0.26831679,0.36447277,3.12203012,0.19708726,0.56019985
0.18909455,4.26515047,0.48411937,0.08744116,0.00452665,0.28440697,0.37071368,3.17564319,0.20402002,0.57618803
0.19509755,4.36880581,0.50533871,0.08938884,0.00456844,0.30035792,0.37706249,3.23338987,0.21062376,0.59212901
0.20110055,4.47351688,0.52616905,0.09112995,0.00460238,0.31598761,0.38351382,3.29373074,0.21683772,0.60788412
0.20710355,4.57736743,0.54638172,0.09263325,0.00462780,0.33111068,0.39007451,3.35522368,0.22260191,0.62333009
0.21310655,4.67858514,0.56575469,0.09387041,0.00464446,0.34554253,0.39676384,3.41655565,0.22785772,0.63836101
0.21910955,4.77558237,0.58407867,0.09481679,0.00465257,0.35910366,0.40361363,3.47657338,0.23254861,0.65288964
0.22511256,4.86699500,0.60116328,0.09545222,0.00465289,0.37162389,0.41066812,3.53431190,0.23662101,0.66684813
0.23111556,4.95171757,0.61684291,0.09576175,0.00464672,0.38294667,0.41798370,3.58901990,0.24002527,0.68018823
0.23711856,5.02893329,0.63098229,0.09573634,0.00463594,0.39293294,0.42562840,3.64018050,0.24271684,0.69288081
0.24312156,5.09813738,0.64348108,0.09537348,0.00462306,0.40146474,0.43368124,3.68752652,0.24465736,0.70491494
0.24912456,5.15915229,0.65427764,0.09467761,0.00461116,0.40844820,0.44223120,3.73104899,0.24581584,0.71629644
0.25512756,5.21213357,0.66335151,0.09366047,0.00460394,0.41381593,0.45137614,3.77099821,0.24616975,0.72704617
0.26113057,5.25756565,0.67072449,0.09234116,0.00460564,0.41752873,0.46122121,3.80787645,0.24570599,0.73719796
0.26713357,5.29624675,0.67646031,0.09074603,0.00462099,0.41957644,0.47187705,3.84242217,0.24442164,0.74679651
0.27313657,5.32926298,0.68066276,0.08890834,0.00465513,0.41997804,0.48345761,3.87558543,0.24232456,0.75589520
0.27913957,5.35795188,0.68347240,0.08686766,0.00471353,0.41878096,0.49607760,3.90849500,0.23943364,0.76455403
0.28514257,5.38385613,0.68506186,0.08466905,0.00480180,0.41605952,0.50984951,3.94241766,0.23577877,0.77283773
0.29114557,5.40866870,0.68563004,0.08236203,0.00492559,0.41191275,0.52488028,3.97871084,0.23140048,0.78081408
0.29714857,5.43417095,0.68539538,0.07999937,0.00509038,0.40646143,0.54126769,4.01876982,0.22634930,0.78855257
0.30315158,5.46216588,0.68458835,0.07763570,0.00530130,0.39984471,0.55909631,4.06397132,0.22068475,0.79612323
0.30915458,5.49440856,0.68344370,0.07532606,0.00556293,0.39221618,0.57843340,4.11561520,0.21447406,0.80359583
0.31515758,5.53253641,0.68219255,0.07312436,0.00587907,0.38373966,0.59932461,4.17486654,0.20779074,0.81103920
0.32116058,5.57800179,0.68105469,0.07108185,0.00625254,0.37458483,0.62178977,4.24270027,0.20071282,0.81852073
0.32716358,5.63200960,0.68023139,0.06924570,0.00668500,0.36492278,0.64581884,4.31985039,0.19332112,0.82610587
0.33316658,5.69546239,0.67989900,0.06765760,0.00717674,0.35492168,0.67136832,4.40676622,0.18569731,0.83385767
0.33916958,5.76891514,0.68020338,0.06635261,0.00772655,0.34474263,0.69835816,4.50357738,0.17792213,0.84183614
0.34517259,5.85254192,0.68125557,0.06535817,0.00833161,0.33453595,0.72666958,4.61006930,0.17007357,0.85009754
0.35117559,5.94611582,0.68312859,0.06469338,0.00898744,0.32443782,0.75614376,4.72567071,0.16222525,0.85869333
0.35717859,6.04900337,0.68585564,0.06436859,0.00968789,0.31456753,0.78658184,4.84945384,0.15444498,0.86766905
0.36318159,6.16017397,0.68942951,0.06438521,0.01042520,0.30502537,0.81774612,4.98014791,0.14679358,0.87706283
0.36918459,6.27822425,0.69380343,0.06473591,0.01119013,0.29589115,0.84936281,5.11616580,0.13932397,0.88690388
0.37518759,6.40141677,0.69889303,0.06540505,0.01197217,0.28722348,0.88112617,5.25564317,0.13208060,0.89721074
0.38119060,6.52773167,0.70457953,0.06636942,0.01275979,0.27905974,0.91270413,5.39648888,0.12509918,0.90798956
0.38719360,6.65492953,0.71071393,0.06759922,0.01354079,0.27141672,0.94374522,5.53644496,0.11840672,0.91923246
0.39319660,6.78062293,0.71712198,0.06905926,0.01430267,0.26429194,0.97388678,5.67315395,0.11202196,0.93091593
0.39919960,6.90235398,0.72360992,0.07071028,0.01503301,0.25766556,1.00276390,5.80423097,0.10595598,0.94299962
0.40520260,7.01767464,0.72997062,0.07251038,0.01571998,0.25150273,1.03001908,5.92733774,0.10021314,0.95542529
0.41120560,7.12422659,0.73598997,0.07441650,0.01635273,0.24575638,1.05531203,6.04025548,0.09479220,0.96811630
0.41720860,7.21981733,0.74145340,0.07638589,0.01692188,0.24037021,1.07832928,6.14095369,0.08968752,0.98097746
0.42321161,7.30248932,0.74615216,0.07837741,0.01741987,0.23528185,1.09879310,6.22765204,0.08489044,0.99389543
0.42921461,7.37057947,0.74988937,0.08035276,0.01784134,0.23042609,1.11646940,6.29887275,0.08039061,1.00673964
0.43521761,7.42276650,0.75248543,0.08227750,0.01818340,0.22573783,1.13117415,6.35348132,0.07617724,1.01936376
0.44122061,7.45810442,0.75378295,0.08412182,0.01844583,0.22115498,1.14277809,6.39071413,0.07224034,1.03160772
0.44722361,7.47604122,0.75365081,0.08586106,0.01863118,0.21662089,1.15120937,6.41019196,0.06857172,1.04330029
0.45322661,7.47642216,0.75198742,0.08747598,0.01874473,0.21208640,1.15645414,6.41191907,0.06516578,1.05426223
0.45922961,7.45947836,0.74872318,0.08895271,0.01879439,0.20751143,1.15855497,6.39626850,0.06202012,1.06430991
0.46523262,7.42580162,0.74382200,0.09028258,0.01879047,0.20286599,1.15760722,6.36395449,0.05913583,1.07325940
0.47123562,7.37630730,0.73728202,0.09146157,0.01874531,0.19813071,1.15375363,6.31599388,0.05651752,1.08093102
0.47723862,7.31218754,0.72913551,0.09248975,0.01867292,0.19329680,1.14717732,6.25365855,0.05417313,1.08715423
0.48324162,7.23485750,0.71944809,0.09337049,0.01858841,0.18836551,1.13809370,6.17842150,0.05211347,1.09177267
0.48924462,7.14589731,0.70831724,0.09410967,0.01850750,0.18334723,1.12674170,6.09189931,0.05035150,1.09464941
0.49524762,7.04699285,0.69587028,0.09471487,0.01844590,0.17826015,1.11337475,5.99579364,0.04890155,1.09567209
0.50125063,6.93987782,0.68226179,0.09519458,0.01841871,0.17312865,1.09825198,5.89183447,0.04777827,1.09475778
0.50725363,6.82627973,0.66767060,0.09555754,0.01843987,0.16798156,1.08163011,5.78172753,0.04699564,1.09185750
0.51325663,6.70787176,0.65229640,0.09581219,0.01852161,0.16285027,1.06375641,5.66710766,0.04656585,1.08695986
0.51925963,6.58623198,0.63635587,0.09596622,0.01867397,0.15776689,1.04486283,5.54949987,0.04649829,1.08009401
0.52526263,6.46281089,0.62007858,0.09602640,0.01890441,0.15276249,1.02516179,5.43028884,0.04679857,1.07133120
0.53126563,6.33890771,0.60370238,0.09599842,0.01921754,0.14786555,1.00484343,5.31069753,0.04746768,1.06078518
0.53726863,6.21565516,0.58746857,0.09588697,0.01961487,0.14310056,0.98407440,5.19177451,0.04850135,1.04861099
0.54327164,6.09401230,0.57161672,0.09569587,0.02009483,0.13848702,0.96299816,5.07438964,0.04988956,1.03500206
0.54927464,5.97476413,0.55637911,0.09542835,0.02065278,0.13403869,0.94173631,4.95923717,0.05161629,1.02018577
0.55527764,5.85852707,0.54197512,0.09508724,0.02128116,0.12976319,0.92039103,4.84684474,0.05365950,1.00441731
0.56128064,5.74575860,0.52860539,0.09467530,0.02196983,0.12566196,0.89904799,4.73758721,0.05599136,0.98797202
0.56728364,5.63676986,0.51644601,0.09419539,0.02270643,0.12173048,0.87777966,4.63170352,0.05857865,0.97113656
0.57328664,5.53173979,0.50564292,0.09365064,0.02347682,0.11795884,0.85664846,4.52931537,0.06138341,0.95419904
0.57928964,5.43072978,0.49630674,0.09304451,0.02426566,0.11433251,0.83570981,4.43044624,0.06436377,0.93743869
0.58529265,5.33369793,0.48850813,0.09238072,0.02505697,0.11083327,0.81501448,4.33503982,0.06747488,0.92111544
0.59129565,5.24051232,0.48227411,0.09166314,0.02583470,0.10744037,0.79461044,4.24297690,0.07067001,0.90545986
0.59729865,5.15096317,0.47758540,0.09089554,0.02658333,0.10413166,0.77454386,4.15409029,0.07390160,0.89066416
0.60330165,5.06477368,0.47437516,0.09008134,0.02728842,0.10088480,0.75485949,4.06817750,0.07712246,0.87687458
0.60930465,4.98161014,0.47252915,0.08922328,0.02793712,0.09767844,0.73560035,3.98501118,0.08028682,0.86418567
0.61530765,4.90109136,0.47188764,0.08832318,0.02851857,0.09449324,0.71680694,3.90434753,0.08335135,0.85263697
0.62131066,4.82279834,0.47224893,0.08738167,0.02902425,0.09131288,0.69851608,3.82593326,0.08627607,0.84221214
0.62731366,4.74628435,0.47337464,0.08639812,0.02944820,0.08812478,0.68075971,3.74951126,0.08902509,0.83284089
0.63331666,4.67108611,0.47499655,0.08537058,0.02978714,0.08492079,0.66356367,3.67482588,0.09156718,0.82440358
0.63931966,4.59673632,0.47682488,0.08429594,0.03004046,0.08169753,0.64694680,3.60162792,0.09387616,0.81673838
0.64532266,4.52277762,0.47855770,0.08317022,0.03021016,0.07845667,0.63092045,3.52968001,0.09593109,0.80965075
0.65132566,4.44877795,0.47989109,0.08198899,0.03030058,0.07520488,0.61548843,3.45876245,0.09771627,0.80292463
0.65732866,4.37434680,0.48052977,0.08074795,0.03031819,0.07195372,0.60064760,3.38867959,0.09922109,0.79633500
0.66333167,4.29915209,0.48019757,0.07944353,0.03027119,0.06871927,0.58638895,3.31926676,0.10043968,0.78966095
0.66933467,4.22293657,0.47864742,0.07807361,0.03016912,0.06552166,0.57269916,3.25039746,0.10137055,0.78269875
0.67533767,4.14553320,0.47567040,0.07663818,0.03002247,0.06238445,0.55956250,3.18199044,0.10201599,0.77527401
0.68134067,4.06687826,0.47110335,0.07513996,0.02984223,0.05933393,0.54696294,3.11401615,0.10238163,0.76725245
0.68734367,3.98702158,0.46483476,0.07358492,0.02963950,0.05639836,0.53488621,3.04650219,0.10247580,0.75854855
0.69334667,3.90613286,0.45680869,0.07198263,0.02942514,0.05360709,0.52332177,2.97953714,0.10230906,0.74913157
0.69934967,3.82450341,0.44702645,0.07034633,0.02920945,0.05098978,0.51226435,2.91327227,0.10189378,0.73902868
0.70535268,3.74254305,0.43554607,0.06869292,0.02900189,0.04857552,0.50171498,2.84792099,0.10124368,0.72832497
0.71135568,3.66077180,0.42247960,0.06704256,0.02881094,0.04639201,0.49168150,2.78375545,0.10037364,0.71716026
0.71735868,3.57980657,0.40798831,0.06541815,0.02864397,0.04446478,0.48217823,2.72110064,0.09929952,0.70572299
0.72336168,3.50034331,0.39227614,0.06384447,0.02850712,0.04281650,0.47322506,2.66032570,0.09803805,0.69424146
0.72936468,3.42313528,0.37558168,0.06234724,0.02840537,0.04146630,0.46484588,2.60183301,0.09660687,0.68297290
0.73536768,3.34896841,0.35816906,0.06095203,0.02834248,0.04042926,0.45706639,2.54604534,0.09502460,0.67219106
0.74137069,3.27863504,0.34031827,0.05968302,0.02832110,0.03971595,0.44991163,2.49339183,0.09331097,0.66217292
0.74737369,3.21290716,0.32231523,0.05856185,0.02834282,0.03933211,0.44340319,2.44429324,0.09148694,0.65318528
0.75337669,3.15251078,0.30444214,0.05760649,0.02840822,0.03927850,0.43755651,2.39914761,0.08957482,0.64547202
0.75937969,3.09810261,0.28696848,0.05683021,0.02851697,0.03955082,0.43237830,2.35831680,0.08759840,0.63924270
0.76538269,3.05025040,0.27014299,0.05624081,0.02866784,0.04013988,0.42786451,2.32211491,0.08558297,0.63466301
0.77138569,3.00941798,0.25418699,0.05584002,0.02885880,0.04103184,0.42399882,2.29079916,0.08355530,0.63184779
0.77738869,2.97595588,0.23928907,0.05562322,0.02908704,0.04220866,0.42075192,2.26456385,0.08154358,0.63085666
0.78339170,2.95009793,0.22560157,0.05557948,0.02934897,0.04364873,0.41808174,2.24353767,0.07957729,0.63169274
0.78939470,2.93196401,0.21323848,0.05569182,0.02964032,0.04532758,0.41593450,2.22778464,0.07768696,0.63430420
0.79539770,2.92156867,0.20227512,0.05593787,0.02995619,0.04721878,0.41424671,2.21730848,0.07590393,0.63858868
0.80140070,2.91883494,0.19274922,0.05629075,0.03029107,0.04929488,0.41294798,2.21206012,0.07426007,0.64440010
0.80740370,2.92361228,0.18466326,0.05672014,0.03063904,0.05152851,0.41196446,2.21194773,0.07278745,0.65155744
0.81340670,2.93569728,0.17798800,0.05719355,0.03099385,0.05389337,0.41122277,2.21684849,0.07151799,0.65985496
0.81940970,2.95485557,0.17266673,0.05767775,0.03134915,0.05636536,0.41065412,2.22662117,0.07048312,0.66907313
0.82541271,2.98084316,0.16862009,0.05814006,0.03169867,0.05892351,0.41019837,2.24111828,0.06971341,0.67898957
0.83141571,3.01342532,0.16575120,0.05854980,0.03203651,0.06155088,0.40980767,2.26019686,0.06923819,0.68938953
0.83741871,3.05239157,0.16395073,0.05887947,0.03235734,0.06423522,0.40944958,2.28372675,0.06908516,0.70007492
0.84342171,3.09756508,0.16310183,0.05910585,0.03265673,0.06696951,0.40910924,2.31159535,0.06927997,0.71087183
0.84942471,3.14880551,0.16308453,0.05921079,0.03293135,0.06975217,0.40879040,2.34370830,0.06984576,0.72163567
0.85542771,3.20600456,0.16377963,0.05918185,0.03317919,0.07258706,0.40851539,2.37998550,0.07080265,0.73225407
0.86143072,3.26907420,0.16507187,0.05901248,0.03339973,0.07548319,0.40832367,2.42035249,0.07216720,0.74264722
0.86743372,3.33792787,0.16685234,0.05870208,0.03359404,0.07845416,0.40826927,2.46472745,0.07395182,0.75276577
0.87343672,3.41245575,0.16902009,0.05825562,0.03376476,0.08151732,0.40841694,2.51300443,0.07616411,0.76258663
0.87943972,3.49249559,0.17148311,0.05768312,0.03391609,0.08469275,0.40883757,2.56503397,0.07880627,0.77210690
0.88544272,3.57780103,0.17415856,0.05699876,0.03405358,0.08800207,0.40960276,2.62060222,0.08187442,0.78133651
0.89144572,3.66800980,0.17697255,0.05621998,0.03418397,0.09146709,0.41077913,2.67941037,0.08535807,0.79029019
0.89744872,3.76261417,0.17985944,0.05536631,0.03431481,0.09510848,0.41242263,2.74105580,0.08923960,0.79897921
0.90345173,3.86093621,0.18276094,0.05445827,0.03445418,0.09894440,0.41457316,2.80501668,0.09349393,0.80740367
0.90945473,3.96211010,0.18562510,0.05351618,0.03461023,0.10298924,0.41724995,2.87064167,0.09808838,0.81554585
0.91545773,4.06507356,0.18840532,0.05255915,0.03479081,0.10725255,0.42044793,2.93714584,0.10298266,0.82336508
0.92146073,4.16856984,0.19105956,0.05160408,0.03500305,0.11173813,0.42413537,3.00361387,0.10812926,0.83079452
0.92746373,4.27116111,0.19354973,0.05066496,0.03525298,0.11644342,0.42825299,3.06901108,0.11347397,0.83774012
0.93346673,4.37125355,0.19584152,0.04975227,0.03554519,0.12135909,0.43271457,3.13220223,0.11895679,0.84408184
0.93946973,4.46713357,0.19790453,0.04887271,0.03588254,0.12646910,0.43740906,3.19197783,0.12451303,0.84967710
0.94547274,4.55701393,0.19971278,0.04802907,0.03626596,0.13175087,0.44220426,3.24708693,0.13007471,0.85436625
0.95147574,4.63908794,0.20124558,0.04722046,0.03669432,0.13717595,0.44695153,3.29627503,0.13557211,0.85797979
0.95747874,4.71158936,0.20248863,0.04644261,0.03716438,0.14271077,0.45149170,3.33832556,0.14093554,0.86034687
0.96348174,4.77285525,0.20343537,0.04568848,0.03767079,0.14831780,0.45566155,3.37210289,0.14609711,0.86130464
0.96948474,4.82138882,0.20408843,0.04494893,0.03820625,0.15395685,0.45930073,3.39659481,0.15099260,0.86070794
0.97548774,4.85591931,0.20446096,0.04421359,0.03876164,0.15958647,0.46225862,3.41095249,0.15556322,0.85843865
0.98149075,4.87545600,0.20457801,0.04347164,0.03932626,0.16516561,0.46440098,3.41452592,0.15975733,0.85441446
0.98749375,4.87933390,0.20447751,0.04271277,0.03988815,0.17065515,0.46561591,3.40689316,0.16353189,0.84859626
0.99349675,4.86724895,0.20421109,0.04192797,0.04043442,0.17601961,0.46581902,3.38788201,0.16685380,0.84099404
0.99949975,4.83928122,0.20384436,0.04111029,0.04095158,0.18122869,0.46495753,3.35758310,0.16970093,0.83167085
1.00550275,4.79590510,0.20345685,0.04025554,0.04142600,0.18625876,0.46301328,3.31635385,0.17206286,0.82074462
1.01150575,4.73798633,0.20314143,0.03936270,0.04184426,0.19109416,0.46000442,3.26481323,0.17394138,0.80838780
1.01750875,4.66676586,0.20300323,0.03843437,0.04219364,0.19572837,0.45598612,3.20382756,0.17535067,0.79482477
1.02351176,4.58383172,0.20315809,0.03747691,0.04246250,0.20016478,0.45104993,3.13448816,0.17631723,0.78032715
1.02951476,4.49108001,0.20373056,0.03650043,0.04264070,0.20441729,0.44532238,3.05808188,0.17687954,0.76520725
1.03551776,4.39066680,0.20485148,0.03551871,0.04272006,0.20851044,0.43896256,2.97605575,0.17708744,0.74980981
1.04152076,4.28495298,0.20665531,0.03454887,0.04269470,0.21247919,0.43215909,2.88997742,0.17700134,0.73450257
1.04752376,4.17644415,0.20927709,0.03361097,0.04256139,0.21636828,0.42512659,2.80149283,0.17669116,0.71966594
1.05352676,4.06772788,0.21284931,0.03272752,0.04231987,0.22023108,0.41810171,2.71228293,0.17623513,0.70568219
1.05952976,3.96141043,0.21749871,0.03192284,0.04197308,0.22412802,0.41133901,2.62402093,0.17571836,0.69292473
1.06553277,3.86005504,0.22334309,0.03122245,0.04152736,0.22812464,0.40510661,2.53833166,0.17523126,0.68174779
1.07153577,3.76612376,0.23048829,0.03065241,0.04099255,0.23228916,0.39968188,2.45675430,0.17486781,0.67247708
1.07753877,3.68192426,0.23902529,0.03023864,0.04038195,0.23668978,0.39534707,2.38070980,0.17472366,0.66540160
1.08354177,3.60956315,0.24902781,0.03000622,0.03971234,0.24139177,0.39238493,2.31147366,0.17489414,0.66076721
1.08954477,3.55090670,0.26055008,0.02997883,0.03900372,0.24645442,0.39107433,2.25015491,0.17547212,0.65877195
1.09554777,3.50754972,0.27362525,0.03017812,0.03827909,0.25192801,0.39168588,2.19768162,0.17654590,0.65956337
1.10155078,3.48079292,0.28826416,0.03062321,0.03756408,0.25785098,0.39447746,2.15479295,0.17819694,0.66323801
1.10755378,3.47162873,0.30445465,0.03133016,0.03688653,0.26424740,0.39968959,2.12203771,0.18049775,0.66984277
