energy_ev,total_up,Ga_p_up,Ga_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.34567284,1.04680041,0.03542449,0.00000000,0.43159272,0.36920534,0.00127923,0.29950344
-5.33966983,1.03956197,0.03540518,0.00000000,0.43316796,0.36347145,0.00128139,0.29413988
-5.33366683,1.03202809,0.03531991,0.00000000,0.43425258,0.35801912,0.00128326,0.28892621
-5.32766383,1.02383531,0.03516420,0.00000000,0.43466215,0.35271386,0.00128432,0.28376232
-5.32166083,1.01461096,0.03493351,0.00000000,0.43421762,0.34741149,0.00128401,0.27854388
-5.31565783,1.00398871,0.03462346,0.00000000,0.43275202,0.34196482,0.00128175,0.27316750
-5.30965483,0.99162464,0.03423011,0.00000000,0.43011712,0.33623051,0.00127695,0.26753589
-5.30365183,0.97721326,0.03375036,0.00000000,0.42618989,0.33007575,0.00126905,0.26156278
-5.29764882,0.96050246,0.03318222,0.00000000,0.42087828,0.32338453,0.00125755,0.25517735
-5.29164582,0.94130682,0.03252524,0.00000000,0.41412611,0.31606309,0.00124200,0.24832801
-5.28564282,0.91951846,0.03178079,0.00000000,0.40591687,0.30804446,0.00122205,0.24098529
-5.27963982,0.89511481,0.03095233,0.00000000,0.39627595,0.29929173,0.00119749,0.23314376
-5.27363682,0.86816296,0.03004561,0.00000000,0.38527141,0.28979997,0.00116818,0.22482284
-5.26763382,0.83882027,0.02906877,0.00000000,0.37301312,0.27959676,0.00113414,0.21606654
-5.26163082,0.80733114,0.02803228,0.00000000,0.35965014,0.26874129,0.00109553,0.20694212
-5.25562781,0.77402010,0.02694883,0.00000000,0.34536662,0.25732208,0.00105260,0.19753771
-5.24962481,0.73928155,0.02583311,0.00000000,0.33037627,0.24545352,0.00100576,0.18795904
-5.24362181,0.70356653,0.02470139,0.00000000,0.31491568,0.23327135,0.00095550,0.17832553
-5.23761881,0.66736725,0.02357110,0.00000000,0.29923662,0.22092731,0.00090239,0.16876572
-5.23161581,0.63119998,0.02246030,0.00000000,0.28359792,0.20858333,0.00084708,0.15941246
-5.22561281,0.59558707,0.02138708,0.00000000,0.26825699,0.19640531,0.00079025,0.15039794
-5.21960980,0.56103903,0.02036901,0.00000000,0.25346149,0.18455702,0.00073260,0.14184883
-5.21360680,0.52803713,0.01942244,0.00000000,0.23944138,0.17319420,0.00067483,0.13388168
-5.20760380,0.49701758,0.01856202,0.00000000,0.22640180,0.16245914,0.00061761,0.12659880
-5.20160080,0.46835755,0.01780012,0.00000000,0.21451683,0.15247603,0.00056159,0.12008475
-5.19559780,0.44236384,0.01714639,0.00000000,0.20392455,0.14334707,0.00050731,0.11440355
-5.18959480,0.41926438,0.01660744,0.00000000,0.19472343,0.13514966,0.00045529,0.10959671
-5.18359180,0.39920286,0.01618659,0.00000000,0.18697023,0.12793454,0.00040593,0.10568210
-5.17758879,0.38223665,0.01588376,0.00000000,0.18067935,0.12172515,0.00035957,0.10265376
-5.17158579,0.36833795,0.01569545,0.00000000,0.17582381,0.11651786,0.00031645,0.10048254
-5.16558279,0.35739805,0.01561496,0.00000000,0.17233757,0.11228342,0.00027673,0.09911751
-5.15957979,0.34923438,0.01563259,0.00000000,0.17011922,0.10896917,0.00024048,0.09848828
-5.15357679,0.34360020,0.01573602,0.00000000,0.16903682,0.10650211,0.00020770,0.09850779
-5.14757379,0.34019620,0.01591082,0.00000000,0.16893380,0.10479264,0.00017832,0.09907581
-5.14157079,0.33868385,0.01614098,0.00000000,0.16963546,0.10373878,0.00015224,0.10008275
-5.13556778,0.33869974,0.01640951,0.00000000,0.17095614,0.10323066,0.00012929,0.10141379
-5.12956478,0.33987042,0.01669911,0.00000000,0.17270650,0.10315528,0.00010927,0.10295313
-5.12356178,0.34182722,0.01699277,0.00000000,0.17470083,0.10340106,0.00009195,0.10458820
-5.11755878,0.34422044,0.01727448,0.00000000,0.17676404,0.10386235,0.00007711,0.10621368
-5.11155578,0.34673237,0.01752974,0.00000000,0.17873813,0.10444341,0.00006450,0.10773518
-5.10555278,0.34908869,0.01774613,0.00000000,0.18048779,0.10506199,0.00005389,0.10907243
-5.09954977,0.35106784,0.01791374,0.00000000,0.18190507,0.10565213,0.00004504,0.11016193
-5.09354677,0.35250795,0.01802545,0.00000000,0.18291275,0.10616630,0.00003773,0.11095881
-5.08754377,0.35331113,0.01807720,0.00000000,0.18346657,0.10657664,0.00003177,0.11143796
-5.08154077,0.35344498,0.01806800,0.00000000,0.18355586,0.10687533,0.00002698,0.11159435
-5.07553777,0.35294120,0.01799993,0.00000000,0.18320290,0.10707405,0.00002321,0.11144247
-5.06953477,0.35189144,0.01787791,0.00000000,0.18246083,0.10720262,0.00002032,0.11101498
-5.06353177,0.35044061,0.01770940,0.00000000,0.18141018,0.10730676,0.00001823,0.11036058
-5.05752876,0.34877778,0.01750403,0.00000000,0.18015440,0.10744516,0.00001685,0.10954124
-5.05152576,0.34712527,0.01727301,0.00000000,0.17881422,0.10768598,0.00001615,0.10862880
-5.04552276,0.34572625,0.01702864,0.00000000,0.17752142,0.10810288,0.00001612,0.10770125
-5.03951976,0.34483141,0.01678365,0.00000000,0.17641202,0.10877082,0.00001679,0.10683867
-5.03351676,0.34468536,0.01655059,0.00000000,0.17561935,0.10976168,0.00001826,0.10611914
-5.02751376,0.34551327,0.01634126,0.00000000,0.17526718,0.11114017,0.00002063,0.10561474
-5.02151076,0.34750838,0.01616606,0.00000000,0.17546323,0.11295984,0.00002411,0.10538783
-5.01550775,0.35082093,0.01603360,0.00000000,0.17629348,0.11525976,0.00002895,0.10548777
-5.00950475,0.35554903,0.01595020,0.00000000,0.17781724,0.11806174,0.00003551,0.10594823
-5.00350175,0.36173185,0.01591966,0.00000000,0.18006351,0.12136840,0.00004422,0.10678518
-4.99749875,0.36934554,0.01594307,0.00000000,0.18302856,0.12516217,0.00005567,0.10799574
-4.99149575,0.37830192,0.01601875,0.00000000,0.18667496,0.12940515,0.00007058,0.10955780
-4.98549275,0.38845029,0.01614233,0.00000000,0.19093209,0.13404013,0.00008983,0.11143056
-4.97948974,0.39958197,0.01630702,0.00000000,0.19569805,0.13899249,0.00011451,0.11355589
-4.97348674,0.41143775,0.01650385,0.00000000,0.20084294,0.14417301,0.00014595,0.11586045
-4.96748374,0.42371762,0.01672216,0.00000000,0.20621344,0.14948157,0.00018573,0.11825850
-4.96148074,0.43609260,0.01695009,0.00000000,0.21163831,0.15481141,0.00023572,0.12065528
-4.95547774,0.44821799,0.01717510,0.00000000,0.21693476,0.16005394,0.00029810,0.12295072
-4.94947474,0.45974759,0.01738462,0.00000000,0.22191530,0.16510376,0.00037542,0.12504344
-4.94347174,0.47034811,0.01756659,0.00000000,0.22639483,0.16986370,0.00047057,0.12683477
-4.93746873,0.47971326,0.01771006,0.00000000,0.23019764,0.17424967,0.00058682,0.12823265
-4.93146573,0.48757676,0.01780566,0.00000000,0.23316398,0.17819507,0.00072780,0.12915518
-4.92546273,0.49372374,0.01784608,0.00000000,0.23515606,0.18165446,0.00089753,0.12953379
-4.91945973,0.49799999,0.01782638,0.00000000,0.23606299,0.18460640,0.00110032,0.12931573
-4.91345673,0.50031859,0.01774425,0.00000000,0.23580474,0.18705529,0.00134078,0.12846598
-4.90745373,0.50066373,0.01760014,0.00000000,0.23433474,0.18903195,0.00162370,0.12696828
-4.90145073,0.49909135,0.01739719,0.00000000,0.23164116,0.19059315,0.00195398,0.12482551
-4.89544772,0.49572680,0.01714117,0.00000000,0.22774677,0.19181972,0.00233654,0.12205918
-4.88944472,0.49075942,0.01684023,0.00000000,0.22270751,0.19281368,0.00277611,0.11870827
-4.88344172,0.48443443,0.01650451,0.00000000,0.21660975,0.19369416,0.00327714,0.11482742
-4.87743872,0.47704249,0.01614576,0.00000000,0.20956653,0.19459248,0.00384356,0.11048450
-4.87143572,0.46890734,0.01577680,0.00000000,0.20171284,0.19564647,0.00447863,0.10575786
-4.86543272,0.46037219,0.01541101,0.00000000,0.19320029,0.19699440,0.00518473,0.10073324
-4.85942971,0.45178534,0.01506175,0.00000000,0.18419136,0.19876865,0.00596318,0.09550054
-4.85342671,0.44348589,0.01474179,0.00000000,0.17485352,0.20108942,0.00681400,0.09015069
-4.84742371,0.43578990,0.01446278,0.00000000,0.16535346,0.20405892,0.00773580,0.08477256
-4.84142071,0.42897792,0.01423479,0.00000000,0.15585166,0.20775608,0.00872562,0.07945017
-4.83541771,0.42328408,0.01406586,0.00000000,0.14649754,0.21223224,0.00977884,0.07426035
-4.82941471,0.41888752,0.01396166,0.00000000,0.13742538,0.21750780,0.01088910,0.06927071
-4.82341171,0.41590628,0.01392533,0.00000000,0.12875101,0.22357034,0.01204836,0.06453821
-4.81740870,0.41439396,0.01395728,0.00000000,0.12056951,0.23037393,0.01324692,0.06010822
-4.81140570,0.41433930,0.01405525,0.00000000,0.11295390,0.23784000,0.01447359,0.05601405
-4.80540270,0.41566858,0.01421437,0.00000000,0.10595474,0.24585967,0.01571588,0.05227711
-4.79939970,0.41825076,0.01442742,0.00000000,0.09960068,0.25429741,0.01696027,0.04890735
-4.79339670,0.42190509,0.01468516,0.00000000,0.09389980,0.26299602,0.01819254,0.04590422
-4.78739370,0.42641085,0.01497672,0.00000000,0.08884170,0.27178275,0.01939814,0.04325790
-4.78139070,0.43151880,0.01529013,0.00000000,0.08440010,0.28047630,0.02056267,0.04095082
-4.77538769,0.43696394,0.01561283,0.00000000,0.08053591,0.28889442,0.02167225,0.03895927
-4.76938469,0.44247891,0.01593235,0.00000000,0.07720054,0.29686202,0.02271409,0.03725519
-4.76338169,0.44780765,0.01623680,0.00000000,0.07433930,0.30421923,0.02367685,0.03580792
-4.75737869,0.45271882,0.01651559,0.00000000,0.07189480,0.31082935,0.02455121,0.03458588
-4.75137569,0.45701830,0.01675993,0.00000000,0.06981023,0.31658629,0.02533022,0.03355821
-4.74537269,0.46056062,0.01696336,0.00000000,0.06803229,0.32142121,0.02600968,0.03269619
-4.73936968,0.46325864,0.01712222,0.00000000,0.06651386,0.32530825,0.02658853,0.03197451
-4.73336668,0.46509137,0.01723601,0.00000000,0.06521623,0.32826896,0.02706903,0.03137225
-4.72736368,0.46610959,0.01730760,0.00000000,0.06411079,0.33037545,0.02745699,0.03087376
-4.72136068,0.46643909,0.01734339,0.00000000,0.06318039,0.33175194,0.02776185,0.03046911
-4.71535768,0.46628141,0.01735335,0.00000000,0.06242001,0.33257484,0.02799669,0.03015450
-4.70935468,0.46591220,0.01735083,0.00000000,0.06183715,0.33307114,0.02817814,0.02993224
-4.70335168,0.46567695,0.01735237,0.00000000,0.06145151,0.33351520,0.02832625,0.02981070
-4.69734867,0.46598445,0.01737727,0.00000000,0.06129442,0.33422399,0.02846416,0.02980384
-4.69134567,0.46729799,0.01744715,0.00000000,0.06140778,0.33555083,0.02861781,0.02993076
-4.68534267,0.47012452,0.01758532,0.00000000,0.06184256,0.33787773,0.02881546,0.03021491
-4.67933967,0.47500194,0.01781612,0.00000000,0.06265705,0.34160658,0.02908718,0.03068324
-4.67333667,0.48248498,0.01816412,0.00000000,0.06391482,0.34714921,0.02946424,0.03136518
-4.66733367,0.49312975,0.01865339,0.00000000,0.06568235,0.35491667,0.02997839,0.03229158
-4.66133067,0.50747746,0.01930662,0.00000000,0.06802659,0.36530787,0.03066115,0.03349343
-4.65532766,0.52603766,0.02014429,0.00000000,0.07101230,0.37869792,0.03154300,0.03500073
-4.64932466,0.54927142,0.02118393,0.00000000,0.07469934,0.39542640,0.03265249,0.03684112
-4.64332166,0.57757485,0.02243931,0.00000000,0.07914001,0.41578591,0.03401535,0.03903870
-4.63731866,0.61126361,0.02391980,0.00000000,0.08437639,0.44001124,0.03565367,0.04161278
-4.63131566,0.65055868,0.02562983,0.00000000,0.09043789,0.46826946,0.03758496,0.04457676
-4.62531266,0.69557403,0.02756843,0.00000000,0.09733900,0.50065141,0.03982137,0.04793709
-4.61930965,0.74630678,0.02972898,0.00000000,0.10507742,0.53716475,0.04236891,0.05169245
-4.61330665,0.80263007,0.03209908,0.00000000,0.11363250,0.57772905,0.04522685,0.05583304
-4.60730365,0.86428931,0.03466062,0.00000000,0.12296432,0.62217323,0.04838723,0.06034014
-4.60130065,0.93090198,0.03739006,0.00000000,0.13301316,0.67023538,0.05183451,0.06518594
-4.59529765,1.00196137,0.04025884,0.00000000,0.14369976,0.72156542,0.05554550,0.07033362
-4.58929465,1.07684422,0.04323405,0.00000000,0.15492612,0.77573046,0.05948942,0.07573771
-4.58329165,1.15482240,0.04627918,0.00000000,0.16657699,0.83222296,0.06362828,0.08134480
-4.57728864,1.23507832,0.04935511,0.00000000,0.17852213,0.89047152,0.06791743,0.08709451
-4.57128564,1.31672386,0.05242112,0.00000000,0.19061900,0.94985410,0.07230643,0.09292070
-4.56528264,1.39882215,0.05543606,0.00000000,0.20271620,1.00971330,0.07674005,0.09875296
-4.55927964,1.48041172,0.05835956,0.00000000,0.21465727,1.06937322,0.08115955,0.10451834
-4.55327664,1.56053214,0.06115316,0.00000000,0.22628477,1.12815746,0.08550409,0.11014312
-4.54727364,1.63825026,0.06378150,0.00000000,0.23744466,1.18540745,0.08971223,0.11555477
-4.54127064,1.71268613,0.06621338,0.00000000,0.24799065,1.24050074,0.09372354,0.12068385
-4.53526763,1.78303760,0.06842268,0.00000000,0.25778838,1.29286820,0.09748021,0.12546594
-4.52926463,1.84860264,0.07038909,0.00000000,0.26671933,1.34200980,0.10092860,0.12984335
-4.52326163,1.90879848,0.07209876,0.00000000,0.27468427,1.38750811,0.10402068,0.13376673
-4.51725863,1.96317684,0.07354459,0.00000000,0.28160608,1.42903905,0.10671531,0.13719640
-4.51125563,2.01143454,0.07472638,0.00000000,0.28743185,1.46637952,0.10897932,0.14010338
-4.50525263,2.05341912,0.07565073,0.00000000,0.29213421,1.49941140,0.11078831,0.14247005
-4.49924962,2.08912925,0.07633074,0.00000000,0.29571178,1.52812197,0.11212720,0.14429055
-4.49324662,2.11870984,0.07678544,0.00000000,0.29818876,1.55260057,0.11299042,0.14557067
-4.48724362,2.14244225,0.07703914,0.00000000,0.29961375,1.57303176,0.11338189,0.14632750
-4.48124062,2.16072989,0.07712058,0.00000000,0.30005774,1.58968527,0.11331460,0.14658867
-4.47523762,2.17408002,0.07706198,0.00000000,0.29961148,1.60290313,0.11280997,0.14639128
-4.46923462,2.18308250,0.07689809,0.00000000,0.29838235,1.61308468,0.11189698,0.14578056
-4.46323162,2.18838636,0.07666517,0.00000000,0.29649078,1.62067006,0.11061103,0.14480841
-4.45722861,2.19067549,0.07640003,0.00000000,0.29406647,1.62612291,0.10899271,0.14353165
-4.45122561,2.19064417,0.07613910,0.00000000,0.29124460,1.62991304,0.10708649,0.14201030
-4.44522261,2.18897372,0.07591773,0.00000000,0.28816204,1.63249992,0.10493928,0.14030583
-4.43921961,2.18631109,0.07576940,0.00000000,0.28495381,1.63431743,0.10259906,0.13847942
-4.43321661,2.18325016,0.07572529,0.00000000,0.28174991,1.63576074,0.10011362,0.13659041
-4.42721361,2.18031654,0.07581385,0.00000000,0.27867253,1.63717553,0.09752931,0.13469478
-4.42121061,2.17795607,0.07606060,0.00000000,0.27583376,1.63885013,0.09489001,0.13284403
-4.41520760,2.17652746,0.07648797,0.00000000,0.27333385,1.64101048,0.09223626,0.13108405
-4.40920460,2.17629891,0.07711540,0.00000000,0.27125992,1.64381809,0.08960454,0.12945449
-4.40320160,2.17744862,0.07795935,0.00000000,0.26968522,1.64737087,0.08702682,0.12798816
-4.39719860,2.18006866,0.07903354,0.00000000,0.26866879,1.65170639,0.08453026,0.12671080
-4.39119560,2.18417184,0.08034912,0.00000000,0.26825550,1.65680733,0.08213708,0.12564106
-4.38519260,2.18970078,0.08191486,0.00000000,0.26847644,1.66260853,0.07986465,0.12479068
-4.37918959,2.19653859,0.08373740,0.00000000,0.26934942,1.66900525,0.07772568,0.12416477
-4.37318659,2.20452040,0.08582135,0.00000000,0.27087976,1.67586190,0.07572848,0.12376236
-4.36718359,2.21344510,0.08816944,0.00000000,0.27306104,1.68302098,0.07387742,0.12357695
-4.36118059,2.22308660,0.09078256,0.00000000,0.27587597,1.69031154,0.07217331,0.12359711
-4.35517759,2.23320431,0.09365979,0.00000000,0.27929718,1.69755696,0.07061389,0.12380722
-4.34917459,2.24355224,0.09679835,0.00000000,0.28328802,1.70458158,0.06919427,0.12418808
-4.34317159,2.25388659,0.10019351,0.00000000,0.28780330,1.71121624,0.06790737,0.12471758
-4.33716858,2.26397185,0.10383854,0.00000000,0.29279003,1.71730240,0.06674433,0.12537130
-4.33116558,2.27358517,0.10772462,0.00000000,0.29818811,1.72269507,0.06569482,0.12612303
-4.32516258,2.28251934,0.11184076,0.00000000,0.30393109,1.72726448,0.06474742,0.12694531
-4.31915958,2.29058456,0.11617381,0.00000000,0.30994690,1.73089678,0.06388979,0.12780979
-4.31315658,2.29760916,0.12070848,0.00000000,0.31615878,1.73349402,0.06310895,0.12868762
-4.30715358,2.30343966,0.12542746,0.00000000,0.32248622,1.73497343,0.06239138,0.12954979
