energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-2.89044522,1.55919034,0.01537218,0.02815036,0.73340025,0.77254926,0.23693589,0.57827511,0.19260263,0.00000000
-2.88444222,1.59251186,0.01648525,0.02787497,0.77280918,0.79377349,0.24533447,0.58010229,0.19916833,0.00000000
-2.87843922,1.63313692,0.01765845,0.02766665,0.81442482,0.81737238,0.25540127,0.58591179,0.20653476,0.00000000
-2.87243622,1.68073684,0.01887926,0.02752469,0.85796045,0.84331275,0.26700939,0.59553779,0.21459227,0.00000000
-2.86643322,1.73487974,0.02013439,0.02744798,0.90309224,0.87153762,0.28000020,0.60875155,0.22321717,0.00000000
-2.86043022,1.79503354,0.02140977,0.02743511,0.94945987,0.90196317,0.29418691,0.62526531,0.23227459,0.00000000
-2.85442721,1.86056985,0.02269082,0.02748446,0.99666752,0.93447503,0.30935891,0.64473717,0.24162169,0.00000000
-2.84842421,1.93076866,0.02396252,0.02759421,1.04428527,0.96892417,0.32528679,0.66677714,0.25111099,0.00000000
-2.84242121,2.00482433,0.02520968,0.02776233,1.09185134,1.00512276,0.34172784,0.69095392,0.26059383,0.00000000
-2.83641821,2.08185290,0.02641711,0.02798652,1.13887532,1.04284048,0.35843183,0.71680249,0.26992387,0.00000000
-2.83041521,2.16090125,0.02756987,0.02826413,1.18484264,1.08180180,0.37514706,0.74383241,0.27896044,0.00000000
-2.82441221,2.24095824,0.02865348,0.02859204,1.22922044,1.12168459,0.39162627,0.77153662,0.28757177,0.00000000
-2.81840920,2.32096809,0.02965420,0.02896655,1.27146493,1.16212056,0.40763248,0.79940067,0.29563796,0.00000000
-2.81240620,2.39984605,0.03055920,0.02938331,1.31103036,1.20269786,0.42294432,0.82691225,0.30305353,0.00000000
-2.80640320,2.47649647,0.03135683,0.02983720,1.34737940,1.24296597,0.43736094,0.85357085,0.30972964,0.00000000
-2.80040020,2.54983275,0.03203675,0.03032232,1.37999478,1.28244306,0.45070622,0.87889745,0.31559568,0.00000000
-2.79439720,2.61879907,0.03259016,0.03083200,1.40839185,1.32062554,0.46283211,0.90244379,0.32060037,0.00000000
-2.78839420,2.68239309,0.03300988,0.03135882,1.43213173,1.35699970,0.47362124,0.92380140,0.32471223,0.00000000
-2.78239120,2.73968892,0.03329047,0.03189475,1.45083440,1.39105493,0.48298843,0.94260966,0.32791946,0.00000000
-2.77638819,2.78985957,0.03342829,0.03243129,1.46419120,1.42229786,0.49088139,0.95856307,0.33022913,0.00000000
-2.77038519,2.83219776,0.03342154,0.03295965,1.47197625,1.45026697,0.49728037,0.97141718,0.33166591,0.00000000
-2.76438219,2.86613418,0.03327020,0.03347102,1.47405590,1.47454671,0.50219689,0.98099308,0.33227013,0.00000000
-2.75837919,2.89125223,0.03297608,0.03395674,1.47039596,1.49478053,0.50567166,0.98718019,0.33209553,0.00000000
-2.75237619,2.90729842,0.03254265,0.03440862,1.46106589,1.51068213,0.50777169,0.98993720,0.33120653,0.00000000
-2.74637319,2.91418773,0.03197506,0.03481916,1.44623981,1.52204420,0.50858671,0.98929108,0.32967536,0.00000000
-2.74037019,2.91200341,0.03127993,0.03518173,1.42619397,1.52874423,0.50822505,0.98533407,0.32757893,0.00000000
-2.73436718,2.90099119,0.03046529,0.03549078,1.40130058,1.53074712,0.50680913,0.97821875,0.32499581,0.00000000
-2.72836418,2.88154778,0.02954041,0.03574193,1.37201817,1.52810437,0.50447057,0.96815129,0.32200318,0.00000000
-2.72236118,2.85420429,0.02851567,0.03593203,1.33887879,1.52094992,0.50134525,0.95538314,0.31867413,0.00000000
-2.71635818,2.81960504,0.02740234,0.03605920,1.30247244,1.50949296,0.49756834,0.94020135,0.31507517,0.00000000
-2.71035518,2.77848283,0.02621247,0.03612268,1.26342940,1.49400808,0.49326947,0.92291804,0.31126413,0.00000000
-2.70435218,2.73163182,0.02495868,0.03612277,1.22240127,1.47482343,0.48856826,0.90385927,0.30728861,0.00000000
-2.69834917,2.67987924,0.02365395,0.03606064,1.18004148,1.45230747,0.48357026,0.88335389,0.30318484,0.00000000
-2.69234617,2.62405737,0.02231148,0.03593807,1.13698620,1.42685530,0.47836355,0.86172279,0.29897718,0.00000000
-2.68634317,2.56497718,0.02094444,0.03575729,1.09383662,1.39887505,0.47301598,0.83926890,0.29467806,0.00000000
-2.68034017,2.50340485,0.01956579,0.03552068,1.05114324,1.36877546,0.46757337,0.81626854,0.29028851,0.00000000
-2.67433717,2.44004237,0.01818812,0.03523056,1.00939310,1.33695503,0.46205856,0.79296434,0.28579924,0.00000000
-2.66833417,2.37551308,0.01682341,0.03488900,0.96900038,1.30379345,0.45647152,0.76956007,0.28119209,0.00000000
-2.66233117,2.31035283,0.01548289,0.03449768,0.93030087,1.26964570,0.45079042,0.74621751,0.27644192,0.00000000
-2.65632816,2.24500701,0.01417687,0.03405781,0.89355044,1.23483907,0.44497382,0.72305556,0.27151880,0.00000000
-2.65032516,2.17983342,0.01291463,0.03357009,0.85892747,1.19967300,0.43896371,0.70015141,0.26639052,0.00000000
-2.64432216,2.11511064,0.01170426,0.03303478,0.82653909,1.16442173,0.43268949,0.67754374,0.26102508,0.00000000
-2.63831916,2.05105120,0.01055262,0.03245183,0.79643062,1.12933940,0.42607261,0.65523776,0.25539337,0.00000000
-2.63231616,1.98781853,0.00946528,0.03182106,0.76859777,1.09466692,0.41903177,0.63321157,0.24947175,0.00000000
-2.62631316,1.92554652,0.00844648,0.03114241,0.74300065,1.06064025,0.41148839,0.61142366,0.24324439,0.00000000
-2.62031016,1.86436039,0.00749916,0.03041625,0.71957886,1.02749910,0.40337211,0.58982103,0.23670549,0.00000000
-2.61430715,1.80439737,0.00662501,0.02964363,0.69826658,0.99549543,0.39462613,0.56834739,0.22986103,0.00000000
-2.60830415,1.74582582,0.00582453,0.02882663,0.67900694,0.96490097,0.38521202,0.54695113,0.22273013,0.00000000
-2.60230115,1.68886140,0.00509711,0.02796863,0.66176457,0.93601290,0.37511384,0.52559255,0.21534594,0.00000000
-2.59629815,1.63377932,0.00444117,0.02707454,0.64653582,0.90915727,0.36434131,0.50424992,0.20775597,0.00000000
-2.59029515,1.58092145,0.00385430,0.02615097,0.63335572,0.88468945,0.35293191,0.48292419,0.20002177,0.00000000
-2.58429215,1.53069800,0.00333336,0.02520639,0.62230158,0.86299141,0.34095167,0.46164209,0.19221813,0.00000000
-2.57828914,1.48358316,0.00287463,0.02425108,0.61349271,0.84446555,0.32849481,0.44045749,0.18443159,0.00000000
-2.57228614,1.44010499,0.00247400,0.02329710,0.60708639,0.82952530,0.31568199,0.41945095,0.17675852,0.00000000
-2.56628314,1.40082974,0.00212702,0.02235810,0.60327018,0.81858252,0.30265739,0.39872773,0.16930257,0.00000000
-2.56028014,1.36634149,0.00182912,0.02144907,0.60225105,0.81203239,0.28958475,0.37841420,0.16217187,0.00000000
-2.55427714,1.33721791,0.00157564,0.02058599,0.60424184,0.81023617,0.27664244,0.35865305,0.15547574,0.00000000
-2.54827414,1.31400348,0.00136198,0.01978543,0.60944579,0.81350289,0.26401790,0.33959757,0.14932135,0.00000000
-2.54227114,1.29718151,0.00118369,0.01906404,0.61803994,0.82207057,0.25190160,0.32140527,0.14381015,0.00000000
-2.53626813,1.28714637,0.00103649,0.01843808,0.63015833,0.83608826,0.24048083,0.30423131,0.13903448,0.00000000
-2.53026513,1.28417743,0.00091637,0.01792284,0.64587595,0.85559957,0.22993355,0.28822195,0.13507420,0.00000000
-2.52426213,1.28841625,0.00081962,0.01753216,0.66519424,0.88052899,0.22042252,0.27350847,0.13199371,0.00000000
-2.51825913,1.29984800,0.00074286,0.01727788,0.68802906,0.91067165,0.21208998,0.26020177,0.12983932,0.00000000
-2.51225613,1.31828854,0.00068305,0.01716937,0.71420180,0.94568739,0.20505307,0.24838785,0.12863717,0.00000000
-2.50625313,1.34337765,0.00063753,0.01721313,0.74343422,0.98509976,0.19940002,0.23812448,0.12839172,0.00000000
-2.50025013,1.37457926,0.00060398,0.01741247,0.77534736,1.02830029,0.19518737,0.22943904,0.12908490,0.00000000
-2.49424712,1.41118863,0.00058046,0.01776722,0.80946487,1.07455819,0.19243824,0.22232758,0.13067596,0.00000000
-2.48824412,1.45234657,0.00056540,0.01827361,0.84522060,1.12303539,0.19114165,0.21675520,0.13310214,0.00000000
-2.48224112,1.49706014,0.00055758,0.01892423,0.88197033,1.17280651,0.19125291,0.21265761,0.13627999,0.00000000
-2.47623812,1.54422930,0.00055616,0.01970811,0.91900725,1.22288321,0.19269506,0.20994373,0.14010741,0.00000000
-2.47023512,1.59267821,0.00056062,0.02061092,0.95558072,1.27224194,0.19536131,0.20849930,0.14446642,0.00000000
-2.46423212,1.64119039,0.00057081,0.02161527,0.99091731,1.31985422,0.19911837,0.20819121,0.14922645,0.00000000
-2.45822911,1.68854600,0.00058692,0.02270113,1.02424371,1.36471806,0.20381059,0.20887248,0.15424811,0.00000000
-2.45222611,1.73355999,0.00060948,0.02384638,1.05481021,1.40588937,0.20926477,0.21038757,0.15938741,0.00000000
-2.44622311,1.77511959,0.00063934,0.02502736,1.08191410,1.44251195,0.21529556,0.21257798,0.16450014,0.00000000
-2.44022011,1.81221957,0.00067770,0.02621961,1.10492188,1.47384488,0.22171124,0.21528781,0.16944632,0.00000000
-2.43421711,1.84399401,0.00072608,0.02739854,1.12328956,1.49928596,0.22831972,0.21836912,0.17409468,0.00000000
-2.42821411,1.86974326,0.00078631,0.02854019,1.13658005,1.51839046,0.23493468,0.22168705,0.17832676,0.00000000
-2.42221111,1.88895516,0.00086052,0.02962198,1.14447724,1.53088411,0.24138151,0.22512426,0.18204077,0.00000000
-2.41620810,1.90131971,0.00095116,0.03062343,1.14679606,1.53666995,0.24750299,0.22858493,0.18515484,0.00000000
-2.41020510,1.90673669,0.00106091,0.03152676,1.14348827,1.53582885,0.25316454,0.23199778,0.18760960,0.00000000
-2.40420210,1.90531609,0.00119272,0.03231754,1.13464385,1.52861365,0.25825863,0.23531835,0.18937005,0.00000000
-2.39819910,1.89737147,0.00134974,0.03298510,1.12048805,1.51543737,0.26270855,0.23853028,0.19042657,0.00000000
-2.39219610,1.88340665,0.00153529,0.03352289,1.10137425,1.49685611,0.26647097,0.24164558,0.19079504,0.00000000
-2.38619310,1.86409635,0.00175280,0.03392871,1.07777310,1.47354748,0.26953750,0.24470387,0.19051605,0.00000000
-2.38019010,1.84026178,0.00200572,0.03420473,1.05025847,1.44628566,0.27193499,0.24777065,0.18965327,0.00000000
-2.37418709,1.81284220,0.00229750,0.03435739,1.01949078,1.41591432,0.27372453,0.25093449,0.18829098,0.00000000
-2.36818409,1.78286359,0.00263143,0.03439723,0.98619848,1.38331849,0.27499923,0.25430348,0.18653094,0.00000000
-2.36218109,1.75140583,0.00301056,0.03433846,0.95115842,1.34939668,0.27588067,0.25800074,0.18448856,0.00000000
-2.35617809,1.71956949,0.00343761,0.03419848,0.91517576,1.31503451,0.27651437,0.26215936,0.18228873,0.00000000
-2.35017509,1.68844355,0.00391477,0.03399734,0.87906423,1.28108055,0.27706416,0.26691684,0.18006125,0.00000000
-2.34417209,1.65907509,0.00444363,0.03375704,0.84362725,1.24832554,0.27770587,0.27240928,0.17793624,0.00000000
-2.33816908,1.63244192,0.00502500,0.03350087,0.80964058,1.21748528,0.27862039,0.27876536,0.17603955,0.00000000
-2.33216608,1.60942885,0.00565880,0.03325269,0.77783662,1.18918777,0.27998660,0.28610062,0.17448837,0.00000000
-2.32616308,1.59080824,0.00634388,0.03303624,0.74889105,1.16396459,0.28197416,0.29451193,0.17338725,0.00000000
-2.32016008,1.57722522,0.00707797,0.03287447,0.72341159,1.14224651,0.28473669,0.30407269,0.17282464,0.00000000
-2.31415708,1.56918754,0.00785750,0.03278901,0.70192916,1.12436295,0.28840553,0.31482863,0.17287004,0.00000000
-2.30815408,1.56706025,0.00867763,0.03279956,0.68489128,1.11054491,0.29308432,0.32679472,0.17357187,0.00000000
-2.30215108,1.57106485,0.00953215,0.03292356,0.67265762,1.10093073,0.29884465,0.33995301,0.17495616,0.00000000
-2.29614807,1.58128258,0.01041352,0.03317582,0.66549744,1.09557405,0.30572287,0.35425182,0.17702596,0.00000000
-2.29014507,1.59766150,0.01131294,0.03356832,0.66358876,1.09445339,0.31371842,0.36960610,0.17976171,0.00000000
-2.28414207,1.62002663,0.01222047,0.03411006,0.66701897,1.09748248,0.32279340,0.38589904,0.18312218,0.00000000
-2.27813907,1.64809277,0.01312519,0.03480706,0.67578659,1.10452103,0.33287365,0.40298501,0.18704635,0.00000000
-2.27213607,1.68147928,0.01401542,0.03566235,0.68980411,1.11538527,0.34385113,0.42069351,0.19145577,0.00000000
-2.26613307,1.71972627,0.01487900,0.03667612,0.70890161,1.12985778,0.35558755,0.43883423,0.19625753,0.00000000
-2.26013007,1.76231154,0.01570358,0.03784581,0.73283111,1.14769662,0.36791904,0.45720282,0.20134762,0.00000000
-2.25412706,1.80866783,0.01647695,0.03916633,0.76127156,1.16864321,0.38066153,0.47558726,0.20661457,0.00000000
-2.24812406,1.85819986,0.01718739,0.04063021,0.79383449,1.19242921,0.39361686,0.49377457,0.21194328,0.00000000
-2.24212106,1.91030067,0.01782401,0.04222779,0.83007021,1.21878219,0.40657903,0.51155753,0.21721884,0.00000000
-2.23611806,1.96436682,0.01837709,0.04394740,0.86947481,1.24743027,0.41934053,0.52874115,0.22233019,0.00000000
-2.23011506,2.01981228,0.01883837,0.04577551,0.91149775,1.27810581,0.43169839,0.54514868,0.22717357,0.00000000
-2.22411206,2.07608053,0.01920129,0.04769691,0.95555024,1.31054827,0.44345977,0.56062683,0.23165562,0.00000000
-2.21810905,2.13265479,0.01946119,0.04969476,1.00101442,1.34450638,0.45444680,0.57505002,0.23569601,0.00000000
-2.21210605,2.18906614,0.01961542,0.05175079,1.04725315,1.37973981,0.46450066,0.58832351,0.23922954,0.00000000
-2.20610305,2.24489936,0.01966343,0.05384532,1.09362048,1.41602021,0.47348462,0.60038530,0.24220762,0.00000000
-2.20010005,2.29979662,0.01960669,0.05595746,1.13947258,1.45313193,0.48128609,0.61120669,0.24459924,0.00000000
-2.19409705,2.35345873,0.01944862,0.05806518,1.18417893,1.49087231,0.48781778,0.62079155,0.24639121,0.00000000
-2.18809405,2.40564435,0.01919443,0.06014550,1.22713347,1.52905148,0.49301777,0.62917437,0.24758784,0.00000000
-2.18209105,2.45616696,0.01885085,0.06217465,1.26776555,1.56749179,0.49684882,0.63641710,0.24821009,0.00000000
-2.17608804,2.50488998,0.01842588,0.06412836,1.30555013,1.60602670,0.49929700,0.64260511,0.24829415,0.00000000
-2.17008504,2.55172016,0.01792851,0.06598211,1.34001713,1.64449929,0.50036965,0.64784226,0.24788957,0.00000000
-2.16408204,2.59659959,0.01736835,0.06771149,1.37075937,1.68276016,0.50009306,0.65224544,0.24705706,0.00000000
-2.15807904,2.63949658,0.01675533,0.06929254,1.39743908,1.72066500,0.49850983,0.65593875,0.24586596,0.00000000
-2.15207604,2.68039594,0.01609943,0.07070224,1.41979243,1.75807173,0.49567617,0.65904759,0.24439157,0.00000000
-2.14607304,2.71928886,0.01541035,0.07191891,1.43763225,1.79483744,0.49165930,0.66169281,0.24271230,0.00000000
-2.14007004,2.75616301,0.01469732,0.07292267,1.45084859,1.83081528,0.48653486,0.66398525,0.24090685,0.00000000
-2.13406703,2.79099322,0.01396892,0.07369594,1.45940730,1.86585145,0.48038472,0.66602081,0.23905149,0.00000000
-2.12806403,2.82373315,0.01323292,0.07422388,1.46334676,1.89978257,0.47329493,0.66787620,0.23721742,0.00000000
-2.12206103,2.85430847,0.01249622,0.07449475,1.46277283,1.93243363,0.46535406,0.66960560,0.23546844,0.00000000
-2.11605803,2.88261184,0.01176484,0.07450035,1.45785246,1.96361683,0.45665179,0.67123828,0.23385889,0.00000000
-2.11005503,2.90850001,0.01104391,0.07423625,1.44880624,1.99313136,0.44727783,0.67277730,0.23243196,0.00000000
-2.10405203,2.93179336,0.01033776,0.07370203,1.43590029,2.02076439,0.43732106,0.67419936,0.23121843,0.00000000
-2.09804902,2.95227794,0.00964998,0.07290145,1.41943791,2.04629332,0.42686890,0.67545574,0.23023590,0.00000000
-2.09204602,2.96971007,0.00898356,0.07184242,1.39975136,2.06948936,0.41600691,0.67647442,0.22948845,0.00000000
-2.08604302,2.98382352,0.00834097,0.07053702,1.37719422,2.09012222,0.40481851,0.67716329,0.22896689,0.00000000
-2.08004002,2.99433889,0.00772433,0.06900137,1.35213452,2.10796598,0.39338486,0.67741425,0.22864950,0.00000000
-2.07403702,3.00097510,0.00713549,0.06725535,1.32494896,2.12280580,0.38178482,0.67710824,0.22850326,0.00000000
-2.06803402,3.00346233,0.00657613,0.06532240,1.29601841,2.13444517,0.37009512,0.67612090,0.22848556,0.00000000
-2.06203102,3.00155617,0.00604788,0.06322911,1.26572461,2.14271345,0.35839055,0.67432870,0.22854633,0.00000000
-2.05602801,2.99505210,0.00555235,0.06100485,1.23444822,2.14747336,0.34674431,0.67161535,0.22863053,0.00000000
-2.05002501,2.98379999,0.00509120,0.05868135,1.20256795,2.14862799,0.33522851,0.66787813,0.22868082,0.00000000
-2.04402201,2.96771769,0.00466616,0.05629217,1.17046075,2.14612707,0.32391473,0.66303400,0.22864049,0.00000000
-2.03801901,2.94680327,0.00427905,0.05387230,1.13850257,2.13997214,0.31287477,0.65702517,0.22845635,0.00000000
-2.03201601,2.92114527,0.00393177,0.05145759,1.10706969,2.13022050,0.30218137,0.64982380,0.22808155,0.00000000
-2.02601301,2.89093042,0.00362626,0.04908429,1.07654006,2.11698761,0.29190912,0.64143580,0.22747819,0.00000000
-2.02001001,2.85644843,0.00336453,0.04678857,1.04729443,2.10044797,0.28213531,0.63190329,0.22661955,0.00000000
-2.01400700,2.81809353,0.00314859,0.04460599,1.01971696,2.08083433,0.27294066,0.62130574,0.22549190,0.00000000
-2.00800400,2.77636254,0.00298039,0.04257103,0.99419500,2.05843536,0.26441005,0.60975967,0.22409572,0.00000000
-2.00200100,2.73184943,0.00286188,0.04071661,0.97111783,2.03359174,0.25663293,0.59741675,0.22244633,0.00000000
-1.99599800,2.68523634,0.00279488,0.03907360,0.95087407,2.00669089,0.24970347,0.58446049,0.22057375,0.00000000
-1.98999500,2.63728136,0.00278113,0.03767035,0.93384784,1.97816041,0.24372034,0.57110157,0.21852190,0.00000000
-1.98399200,2.58880319,0.00282223,0.03653217,0.92041338,1.94846045,0.23878597,0.55757188,0.21634706,0.00000000
-1.97798899,2.54066320,0.00291966,0.03568093,0.91092833,1.91807511,0.23500541,0.54411761,0.21411573,0.00000000
-1.97198599,2.49374531,0.00307477,0.03513449,0.90572577,1.88750305,0.23248454,0.53099158,0.21190183,0.00000000
-1.96598299,2.44893421,0.00328882,0.03490633,0.90510507,1.85724756,0.23132781,0.51844514,0.20978350,0.00000000
-1.95997999,2.40709264,0.00356298,0.03500507,0.90932202,1.82780616,0.23163542,0.50671999,0.20783951,0.00000000
-1.95397699,2.36903838,0.00389839,0.03543406,0.91857840,1.79965993,0.23350012,0.49604024,0.20614557,0.00000000
-1.94797399,2.33552151,0.00429623,0.03619110,0.93301157,1.77326279,0.23700358,0.48660494,0.20477060,0.00000000
-1.94197099,2.30720298,0.00475778,0.03726811,0.95268436,1.74903098,0.24221263,0.47858163,0.20377318,0.00000000
-1.93596798,2.28463490,0.00528452,0.03865102,0.97757593,1.72733285,0.24917540,0.47210095,0.20319841,0.00000000
-1.92996498,2.26824346,0.00587818,0.04031968,1.00757398,1.70847935,0.25791763,0.46725260,0.20307525,0.00000000
-1.92396198,2.25831499,0.00654089,0.04224799,1.04246882,1.69271546,0.26843928,0.46408292,0.20341461,0.00000000
-1.91795898,2.25498583,0.00727520,0.04440416,1.08194993,1.68021292,0.28071171,0.46259397,0.20420811,0.00000000
-1.91195598,2.25823641,0.00808423,0.04675111,1.12560511,1.67106437,0.29467549,0.46274430,0.20542788,0.00000000
-1.90595298,2.26788980,0.00897166,0.04924711,1.17292285,1.66527957,0.31023916,0.46445136,0.20702710,0.00000000
-1.89994997,2.28361503,0.00994177,0.05184655,1.22329788,1.66278355,0.32727889,0.46759516,0.20894156,0.00000000
-1.89394697,2.30493500,0.01099941,0.05450092,1.27604011,1.66341720,0.34563927,0.47202335,0.21109199,0.00000000
-1.88794397,2.33123893,0.01214990,0.05715988,1.33038685,1.66694026,0.36513514,0.47755718,0.21338722,0.00000000
-1.88194097,2.36179890,0.01339890,0.05977256,1.38551796,1.67303696,0.38555453,0.48399812,0.21572789,0.00000000
-1.87593797,2.39578986,0.01475217,0.06228883,1.44057379,1.68132392,0.40666254,0.49113486,0.21801070,0.00000000
-1.86993497,2.43231263,0.01621527,0.06466067,1.49467513,1.69136058,0.42820607,0.49875034,0.22013285,0.00000000
-1.86393197,2.47041884,0.01779321,0.06684356,1.54694477,1.70266148,0.44991928,0.50662842,0.22199662,0.00000000
-1.85792896,2.50913709,0.01948998,0.06879778,1.59652977,1.71471039,0.47152944,0.51455995,0.22351379,0.00000000
-1.85192596,2.54749940,0.02130808,0.07048960,1.64262379,1.72697558,0.49276309,0.52234804,0.22460977,0.00000000
-1.84592296,2.58456699,0.02324799,0.07189238,1.68448867,1.73892589,0.51335212,0.52981226,0.22522720,0.00000000
-1.83991996,2.61945471,0.02530762,0.07298737,1.72147447,1.75004709,0.53303965,0.53679171,0.22532893,0.00000000
-1.83391696,2.65135327,0.02748178,0.07376437,1.75303745,1.75985788,0.55158551,0.54314688,0.22490021,0.00000000
-1.82791396,2.67954879,0.02976173,0.07422210,1.77875514,1.76792520,0.56877100,0.54876039,0.22395003,0.00000000
-1.82191096,2.70343924,0.03213477,0.07436828,1.79833835,1.77387821,0.58440299,0.55353672,0.22251163,0.00000000
-1.81590795,2.72254752,0.03458397,0.07421941,1.81163964,1.77742074,0.59831709,0.55740104,0.22064200,0.00000000
-1.80990495,2.73653111,0.03708804,0.07380035,1.81865807,1.77834178,0.61038004,0.56029736,0.21842058,0.00000000
-1.80390195,2.74518835,0.03962138,0.07314355,1.81954042,1.77652377,0.62049108,0.56218636,0.21594713,0.00000000
-1.79789895,2.74846150,0.04215435,0.07228809,1.81457881,1.77194867,0.62858266,0.56304298,0.21333890,0.00000000
-1.79189595,2.74643691,0.04465365,0.07127849,1.80420503,1.76470162,0.63462026,0.56285410,0.21072711,0.00000000
-1.78589295,2.73934257,0.04708306,0.07016341,1.78898196,1.75497222,0.63860163,0.56161657,0.20825301,0.00000000
-1.77988994,2.72754336,0.04940423,0.06899417,1.76959241,1.74305355,0.64055556,0.55933556,0.20606349,0.00000000
-1.77388694,2.71153424,0.05157770,0.06782323,1.74682585,1.72933890,0.64054013,0.55602364,0.20430658,0.00000000
-1.76788394,2.69193174,0.05356409,0.06670264,1.72156335,1.71431647,0.63864074,0.55170026,0.20312668,0.00000000
-1.76188094,2.66946387,0.05532532,0.06568257,1.69476123,1.69856204,0.63496790,0.54639196,0.20265997,0.00000000
-1.75587794,2.64495847,0.05682588,0.06480982,1.66743373,1.68272980,0.62965485,0.54013305,0.20302994,0.00000000
-1.74987494,2.61933024,0.05803416,0.06412652,1.64063494,1.66754148,0.62285507,0.53296657,0.20434315,0.00000000
-1.74387194,2.59356628,0.05892359,0.06366898,1.61544038,1.65377386,0.61473975,0.52494560,0.20668545,0.00000000
-1.73786893,2.56871024,0.05947370,0.06346673,1.59292830,1.64224495,0.60549509,0.51613447,0.21011878,0.00000000
-1.73186593,2.54584496,0.05967106,0.06354178,1.57416091,1.63379867,0.59531952,0.50660991,0.21467843,0.00000000
-1.72586293,2.52607376,0.05950986,0.06390812,1.56016577,1.62928861,0.58442084,0.49646179,0.22037120,0.00000000
-1.71985993,2.51050026,0.05899233,0.06457149,1.55191733,1.62956061,0.57301319,0.48579344,0.22717428,0.00000000
-1.71385693,2.50020712,0.05812883,0.06552947,1.55031894,1.63543478,0.56131388,0.47472130,0.23503499,0.00000000
-1.70785393,2.49623368,0.05693763,0.06677172,1.55618530,1.64768683,0.54954013,0.46337404,0.24387152,0.00000000
-1.70185093,2.49955300,0.05544448,0.06828065,1.57022576,1.66702929,0.53790576,0.45189088,0.25357453,0.00000000
-1.69584792,2.51104871,0.05368180,0.07003214,1.59302858,1.69409272,0.52661777,0.44041942,0.26400975,0.00000000
-1.68984492,2.53149199,0.05168774,0.07199663,1.62504633,1.72940732,0.51587306,0.42911284,0.27502143,0.00000000
-1.68384192,2.56151941,0.04950497,0.07414031,1.66658298,1.77338531,0.50585522,0.41812664,0.28643662,0.00000000
-1.67783892,2.60161208,0.04717940,0.07642639,1.71778269,1.82630453,0.49673157,0.40761524,0.29807005,0.00000000
-1.67183592,2.65207670,0.04475874,0.07881657,1.77862077,1.88829339,0.48865045,0.39772821,0.30972960,0.00000000
-1.66583292,2.71302906,0.04229109,0.08127238,1.84889712,1.95931800,0.48173895,0.38860673,0.32122201,0.00000000
-1.65982991,2.78438055,0.03982357,0.08375653,1.92823231,2.03917140,0.47610102,0.38037999,0.33235872,0.00000000
-1.65382691,2.86582807,0.03740095,0.08623417,2.01606661,2.12746570,0.47181597,0.37316198,0.34296146,0.00000000
-1.64782391,2.95684789,0.03506447,0.08867392,2.11166217,2.22362722,0.46893757,0.36704861,0.35286752,0.00000000
-1.64182091,3.05669359,0.03285086,0.09104873,2.21410846,2.32689512,0.46749348,0.36211524,0.36193429,0.00000000
-1.63581791,3.16439863,0.03079145,0.09333645,2.32233101,2.43632378,0.46748509,0.35841469,0.37004296,0.00000000
-1.62981491,3.27878352,0.02891157,0.09552011,2.43510354,2.55078924,0.46888774,0.35597580,0.37710124,0.00000000
-1.62381191,3.39846789,0.02723016,0.09758795,2.55106335,2.66899990,0.47165127,0.35480248,0.38304481,0.00000000
-1.61780890,3.52188745,0.02575960,0.09953312,2.66872990,2.78951157,0.47570069,0.35487328,0.38783771,0.00000000
-1.61180590,3.64731587,0.02450571,0.10135314,2.78652645,2.91074702,0.48093716,0.35614155,0.39147143,0.00000000
-1.60580290,3.77289142,0.02346803,0.10304914,2.90280436,3.03101984,0.48723911,0.35853606,0.39396296,0.00000000
-1.59979990,3.89664830,0.02264019,0.10462494,3.01586993,3.14856254,0.49446350,0.36196219,0.39535183,0.00000000
-1.59379690,4.01655216,0.02201052,0.10608607,3.12401325,3.26155837,0.50244735,0.36630366,0.39569651,0.00000000
-1.58779390,4.13053943,0.02156269,0.10743871,3.22553878,3.36817657,0.51100945,0.37142481,0.39507020,0.00000000
-1.58179090,4.23655988,0.02127652,0.10868875,3.31879696,3.46661020,0.51995244,0.37717344,0.39355655,0.00000000
-1.57578789,4.33262154,0.02112881,0.10984096,3.40221638,3.55511578,0.52906537,0.38338425,0.39124537,0.00000000
-1.56978489,4.41683712,0.02109426,0.11089838,3.47433589,3.63205380,0.53812658,0.38988282,0.38822881,0.00000000
-1.56378189,4.48747067,0.02114629,0.11186191,3.53383578,3.69592893,0.54690732,0.39649009,0.38459814,0.00000000
-1.55777889,4.54298343,0.02125799,0.11273027,3.57956748,3.74542874,0.55517592,0.40302737,0.38044142,0.00000000
-1.55177589,4.58207730,0.02140288,0.11350017,3.61058072,3.77945963,0.56270248,0.40932162,0.37584215,0.00000000
-1.54577289,4.60373458,0.02155573,0.11416685,3.62614753,3.79717886,0.56926426,0.41521104,0.37087899,0.00000000
-1.53976988,4.60725248,0.02169322,0.11472482,3.62578225,3.79802123,0.57465145,0.42055072,0.36562653,0.00000000
-1.53376688,4.59227109,0.02179455,0.11516886,3.60925667,3.78171951,0.57867324,0.42521803,0.36015709,0.00000000
-1.52776388,4.55879328,0.02184192,0.11549511,3.57660971,3.74831758,0.58116398,0.42911775,0.35454325,0.00000000
