energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
1.03551776,1.78063144,-1.78063143,0.03762594,-0.03762594,0.06380320,-0.06380320,0.00306343,-0.00306343,0.00000000,-0.00000000,0.59290244,-0.59290334,0.84071064,-0.84071064,0.16092995,-0.16092996,0.00000000,-0.00000000
1.04152076,1.76566865,-1.76566865,0.03664325,-0.03664325,0.06763778,-0.06763777,0.00301249,-0.00301249,0.00000000,-0.00000000,0.58659287,-0.58659375,0.83886145,-0.83886145,0.15932439,-0.15932439,0.00000000,-0.00000000
1.04752376,1.74991355,-1.74991354,0.03552425,-0.03552425,0.07180352,-0.07180351,0.00295860,-0.00295860,0.00000000,-0.00000000,0.58097028,-0.58097113,0.83609740,-0.83609740,0.15767115,-0.15767116,0.00000000,-0.00000000
1.05352676,1.73352447,-1.73352447,0.03428716,-0.03428716,0.07628349,-0.07628349,0.00290202,-0.00290202,0.00000000,-0.00000000,0.57603742,-0.57603825,0.83245449,-0.83245449,0.15601374,-0.15601374,0.00000000,-0.00000000
1.05952976,1.71665262,-1.71665262,0.03295149,-0.03295149,0.08105113,-0.08105113,0.00284308,-0.00284308,0.00000000,-0.00000000,0.57177548,-0.57177629,0.82798246,-0.82798246,0.15439241,-0.15439242,0.00000000,-0.00000000
1.06553277,1.69943398,-1.69943398,0.03153768,-0.03153768,0.08606975,-0.08606974,0.00278212,-0.00278212,0.00000000,-0.00000000,0.56814144,-0.56814223,0.82274174,-0.82274175,0.15284290,-0.15284291,0.00000000,-0.00000000
1.07153577,1.68198353,-1.68198353,0.03006670,-0.03006670,0.09129243,-0.09129242,0.00271949,-0.00271949,0.00000000,-0.00000000,0.56506703,-0.56506780,0.81680090,-0.81680090,0.15139535,-0.15139535,0.00000000,-0.00000000
1.07753877,1.66439186,-1.66439186,0.02855979,-0.02855979,0.09666235,-0.09666234,0.00265556,-0.00265556,0.00000000,-0.00000000,0.56245938,-0.56246013,0.81023450,-0.81023451,0.15007355,-0.15007355,0.00000000,-0.00000000
1.08354177,1.64672444,-1.64672444,0.02703816,-0.02703816,0.10211355,-0.10211354,0.00259072,-0.00259072,0.00000000,-0.00000000,0.56020336,-0.56020410,0.80312176,-0.80312176,0.14889452,-0.14889452,0.00000000,-0.00000000
1.08954477,1.62902347,-1.62902348,0.02552282,-0.02552282,0.10757209,-0.10757209,0.00252530,-0.00252530,0.00000000,-0.00000000,0.55816559,-0.55816631,0.79554570,-0.79554571,0.14786842,-0.14786842,0.00000000,-0.00000000
1.09554777,1.61131215,-1.61131216,0.02403441,-0.02403441,0.11295774,-0.11295773,0.00245964,-0.00245964,0.00000000,-0.00000000,0.55619974,-0.55620045,0.78759313,-0.78759314,0.14699876,-0.14699876,0.00000000,-0.00000000
1.10155078,1.59360095,-1.59360096,0.02259313,-0.02259313,0.11818585,-0.11818585,0.00239406,-0.00239406,0.00000000,-0.00000000,0.55415301,-0.55415371,0.77935507,-0.77935508,0.14628296,-0.14628296,0.00000000,-0.00000000
1.10755378,1.57589558,-1.57589559,0.02121872,-0.02121872,0.12316975,-0.12316975,0.00232886,-0.00232886,0.00000000,-0.00000000,0.55187332,-0.55187400,0.77092780,-0.77092781,0.14571318,-0.14571318,0.00000000,-0.00000000
1.11355678,1.55820600,-1.55820601,0.01993047,-0.01993047,0.12782317,-0.12782317,0.00226429,-0.00226429,0.00000000,-0.00000000,0.54921680,-0.54921746,0.76241429,-0.76241430,0.14527736,-0.14527736,0.00000000,-0.00000000
1.11955978,1.54055598,-1.54055599,0.01874730,-0.01874730,0.13206291,-0.13206290,0.00220061,-0.00220061,0.00000000,-0.00000000,0.54605529,-0.54605594,0.75392580,-0.75392581,0.14496049,-0.14496049,0.00000000,-0.00000000
1.12556278,1.52299258,-1.52299259,0.01768782,-0.01768782,0.13581144,-0.13581144,0.00213807,-0.00213807,0.00000000,-0.00000000,0.54228331,-0.54228395,0.74558371,-0.74558372,0.14474598,-0.14474598,0.00000000,-0.00000000
1.13156578,1.50559499,-1.50559500,0.01677045,-0.01677045,0.13899947,-0.13899947,0.00207688,-0.00207688,0.00000000,-0.00000000,0.53782431,-0.53782493,0.73752114,-0.73752115,0.14461713,-0.14461713,0.00000000,-0.00000000
1.13756878,1.48848221,-1.48848221,0.01601354,-0.01601354,0.14156826,-0.14156826,0.00201728,-0.00201728,0.00000000,-0.00000000,0.53263570,-0.53263630,0.72988437,-0.72988438,0.14455854,-0.14455854,0.00000000,-0.00000000
1.14357179,1.47181908,-1.47181909,0.01543543,-0.01543543,0.14347163,-0.14347163,0.00195950,-0.00195950,0.00000000,-0.00000000,0.52671275,-0.52671333,0.72283386,-0.72283386,0.14455754,-0.14455754,0.00000000,-0.00000000
1.14957479,1.45582040,-1.45582040,0.01505453,-0.01505452,0.14467762,-0.14467761,0.00190379,-0.00190379,0.00000000,-0.00000000,0.52009089,-0.52009145,0.71654463,-0.71654463,0.14460538,-0.14460538,0.00000000,-0.00000000
1.15557779,1.44075274,-1.44075273,0.01488928,-0.01488928,0.14516958,-0.14516958,0.00185041,-0.00185041,0.00000000,-0.00000000,0.51284660,-0.51284713,0.71120599,-0.71120599,0.14469828,-0.14469828,0.00000000,-0.00000000
1.16158079,1.42693393,-1.42693392,0.01495813,-0.01495813,0.14494688,-0.14494688,0.00179966,-0.00179966,0.00000000,-0.00000000,0.50509683,-0.50509733,0.70702045,-0.70702045,0.14483825,-0.14483825,0.00000000,-0.00000000
1.16758379,1.41473023,-1.41473022,0.01527937,-0.01527937,0.14402495,-0.14402495,0.00175185,-0.00175185,0.00000000,-0.00000000,0.49699702,-0.49699749,0.70420171,-0.70420171,0.14503351,-0.14503351,0.00000000,-0.00000000
1.17358679,1.40455118,-1.40455117,0.01587085,-0.01587085,0.14243485,-0.14243485,0.00170736,-0.00170736,0.00000000,-0.00000000,0.48873797,-0.48873840,0.70297185,-0.70297184,0.14529872,-0.14529872,0.00000000,-0.00000000
1.17958979,1.39684242,-1.39684241,0.01674969,-0.01674969,0.14022228,-0.14022228,0.00166657,-0.00166657,0.00000000,-0.00000000,0.48054161,-0.48054200,0.70355756,-0.70355755,0.14565474,-0.14565474,0.00000000,-0.00000000
1.18559280,1.39207676,-1.39207674,0.01793178,-0.01793178,0.13744615,-0.13744615,0.00162993,-0.00162993,0.00000000,-0.00000000,0.47265606,-0.47265641,0.70618559,-0.70618558,0.14612815,-0.14612815,0.00000000,-0.00000000
1.19159580,1.39074381,-1.39074379,0.01943124,-0.01943124,0.13417669,-0.13417669,0.00159794,-0.00159794,0.00000000,-0.00000000,0.46535002,-0.46535033,0.71107750,-0.71107748,0.14675037,-0.14675036,0.00000000,-0.00000000
1.19759880,1.39333870,-1.39333868,0.02125978,-0.02125978,0.13049329,-0.13049329,0.00157111,-0.00157111,0.00000000,-0.00000000,0.45890684,-0.45890712,0.71844379,-0.71844377,0.14755653,-0.14755653,0.00000000,-0.00000000
1.20360180,1.40035008,-1.40035005,0.02342596,-0.02342595,0.12648201,-0.12648201,0.00155003,-0.00155003,0.00000000,-0.00000000,0.45361835,-0.45361859,0.72847765,-0.72847762,0.14858415,-0.14858415,0.00000000,-0.00000000
1.20960480,1.41224802,-1.41224798,0.02593439,-0.02593438,0.12223310,-0.12223310,0.00153532,-0.00153532,0.00000000,-0.00000000,0.44977863,-0.44977883,0.74134849,-0.74134846,0.14987153,-0.14987153,0.00000000,-0.00000000
1.21560780,1.42947205,-1.42947200,0.02878496,-0.02878495,0.11783829,-0.11783829,0.00152764,-0.00152764,0.00000000,-0.00000000,0.44767781,-0.44767797,0.75719544,-0.75719541,0.15145613,-0.15145613,0.00000000,-0.00000000
1.22161081,1.45241972,-1.45241967,0.03197204,-0.03197204,0.11338831,-0.11338831,0.00152770,-0.00152770,0.00000000,-0.00000000,0.44759592,-0.44759605,0.77612108,-0.77612105,0.15337289,-0.15337289,0.00000000,-0.00000000
1.22761381,1.48143591,-1.48143586,0.03548373,-0.03548373,0.10897046,-0.10897046,0.00153623,-0.00153623,0.00000000,-0.00000000,0.44979694,-0.44979705,0.79818551,-0.79818547,0.15565262,-0.15565262,0.00000000,-0.00000000
1.23361681,1.51680310,-1.51680305,0.03930123,-0.03930122,0.10466642,-0.10466642,0.00155399,-0.00155399,0.00000000,-0.00000000,0.45452281,-0.45452289,0.82340111,-0.82340107,0.15832049,-0.15832049,0.00000000,-0.00000000
1.23961981,1.55873275,-1.55873270,0.04339831,-0.04339830,0.10055034,-0.10055034,0.00158174,-0.00158174,0.00000000,-0.00000000,0.46198757,-0.46198764,0.85172806,-0.85172802,0.16139475,-0.16139475,0.00000000,-0.00000000
1.24562281,1.60735781,-1.60735775,0.04774107,-0.04774106,0.09668728,-0.09668728,0.00162026,-0.00162026,0.00000000,-0.00000000,0.47237161,-0.47237168,0.88307082,-0.88307078,0.16488572,-0.16488572,0.00000000,-0.00000000
1.25162581,1.66272644,-1.66272638,0.05228780,-0.05228780,0.09313199,-0.09313199,0.00167030,-0.00167030,0.00000000,-0.00000000,0.48581587,-0.48581595,0.91727576,-0.91727572,0.16879509,-0.16879508,0.00000000,-0.00000000
1.25762881,1.72479692,-1.72479686,0.05698921,-0.05698921,0.08992806,-0.08992807,0.00173258,-0.00173258,0.00000000,-0.00000000,0.50241619,-0.50241628,0.95412998,-0.95412994,0.17311554,-0.17311554,0.00000000,-0.00000000
1.26363182,1.79343370,-1.79343364,0.06178888,-0.06178888,0.08710745,-0.08710746,0.00180778,-0.00180778,0.00000000,-0.00000000,0.52221778,-0.52221790,0.99336148,-0.99336144,0.17783082,-0.17783082,0.00000000,-0.00000000
1.26963482,1.86840462,-1.86840455,0.06662405,-0.06662404,0.08469035,-0.08469035,0.00189646,-0.00189646,0.00000000,-0.00000000,0.54521008,-0.54521025,1.03464074,-1.03464069,0.18291612,-0.18291612,0.00000000,-0.00000000
1.27563782,1.94937922,-1.94937915,0.07142670,-0.07142669,0.08268540,-0.08268541,0.00199910,-0.00199910,0.00000000,-0.00000000,0.57132199,-0.57132221,1.07758363,-1.07758358,0.18833884,-0.18833883,0.00000000,-0.00000000
1.28164082,2.03592829,-2.03592823,0.07612494,-0.07612493,0.08109021,-0.08109021,0.00211603,-0.00211603,0.00000000,-0.00000000,0.60041790,-0.60041818,1.12175589,-1.12175585,0.19405965,-0.19405965,0.00000000,-0.00000000
1.28764382,2.12752460,-2.12752453,0.08064463,-0.08064463,0.07989208,-0.07989208,0.00224742,-0.00224742,0.00000000,-0.00000000,0.63229471,-0.63229508,1.16667888,-1.16667884,0.20003388,-0.20003388,0.00000000,-0.00000000
1.29364682,2.22354496,-2.22354489,0.08491124,-0.08491123,0.07906903,-0.07906903,0.00239322,-0.00239322,0.00000000,-0.00000000,0.66668021,-0.66668067,1.21183674,-1.21183670,0.20621308,-0.20621307,0.00000000,-0.00000000
1.29964982,2.32327379,-2.32327373,0.08885185,-0.08885184,0.07859094,-0.07859094,0.00255319,-0.00255319,0.00000000,-0.00000000,0.70323301,-0.70323358,1.25668472,-1.25668468,0.21254667,-0.21254667,0.00000000,-0.00000000
1.30565283,2.42590832,-2.42590826,0.09239724,-0.09239724,0.07842082,-0.07842082,0.00272679,-0.00272679,0.00000000,-0.00000000,0.74154447,-0.74154515,1.30065870,-1.30065867,0.21898376,-0.21898376,0.00000000,-0.00000000
1.31165583,2.53056554,-2.53056548,0.09548405,-0.09548404,0.07851626,-0.07851626,0.00291325,-0.00291325,0.00000000,-0.00000000,0.78114275,-0.78114356,1.34318561,-1.34318558,0.22547480,-0.22547480,0.00000000,-0.00000000
1.31765883,2.63629119,-2.63629113,0.09805674,-0.09805673,0.07883082,-0.07883082,0.00311149,-0.00311149,0.00000000,-0.00000000,0.82149917,-0.82150011,1.38369459,-1.38369457,0.23197320,-0.23197320,0.00000000,-0.00000000
1.32366183,2.74207078,-2.74207073,0.10006953,-0.10006952,0.07931551,-0.07931551,0.00332015,-0.00332015,0.00000000,-0.00000000,0.86203704,-0.86203812,1.42162867,-1.42162865,0.23843671,-0.23843672,0.00000000,-0.00000000
1.32966483,2.84684287,-2.84684283,0.10148804,-0.10148803,0.07992029,-0.07992029,0.00353756,-0.00353756,0.00000000,-0.00000000,0.90214272,-0.90214395,1.45645671,-1.45645669,0.24482855,-0.24482856,0.00000000,-0.00000000
1.33566783,2.94951447,-2.94951443,0.10229061,-0.10229061,0.08059544,-0.08059544,0.00376182,-0.00376182,0.00000000,-0.00000000,0.94117895,-0.94118033,1.48768530,-1.48768528,0.25111821,-0.25111822,0.00000000,-0.00000000
1.34167084,3.04897857,-3.04897854,0.10246933,-0.10246933,0.08129292,-0.08129292,0.00399073,-0.00399073,0.00000000,-0.00000000,0.97849998,-0.97850151,1.51487034,-1.51487033,0.25728187,-0.25728188,0.00000000,-0.00000000
1.34767384,3.14413368,-3.14413365,0.10203054,-0.10203054,0.08196761,-0.08196761,0.00422191,-0.00422190,0.00000000,-0.00000000,1.01346815,-1.01346983,1.53762797,-1.53762797,0.26330246,-0.26330248,0.00000000,-0.00000000
1.35367684,3.23390488,-3.23390486,0.10099503,-0.10099503,0.08257842,-0.08257842,0.00445278,-0.00445278,0.00000000,-0.00000000,1.04547133,-1.04547316,1.55564455,-1.55564455,0.26916940,-0.26916941,0.00000000,-0.00000000
1.35967984,3.31726625,-3.31726623,0.09939769,-0.09939769,0.08308925,-0.08308926,0.00468066,-0.00468066,0.00000000,-0.00000000,1.07394068,-1.07394264,1.56868538,-1.56868538,0.27487785,-0.27487787,0.00000000,-0.00000000
1.36568284,3.39326387,-3.39326387,0.09728675,-0.09728675,0.08346979,-0.08346980,0.00490280,-0.00490280,0.00000000,-0.00000000,1.09836788,-1.09836998,1.57660188,-1.57660188,0.28042785,-0.28042787,0.00000000,-0.00000000
1.37168584,3.46103904,-3.46103904,0.09472267,-0.09472268,0.08369609,-0.08369609,0.00511647,-0.00511647,0.00000000,-0.00000000,1.11832136,-1.11832358,1.57933703,-1.57933704,0.28582304,-0.28582306,0.00000000,-0.00000000
1.37768884,3.51985075,-3.51985075,0.09177658,-0.09177659,0.08375094,-0.08375094,0.00531901,-0.00531901,0.00000000,-0.00000000,1.13346061,-1.13346294,1.57692878,-1.57692880,0.29106939,-0.29106941,0.00000000,-0.00000000
1.38369185,3.56909679,-3.56909680,0.08852845,-0.08852845,0.08362405,-0.08362405,0.00550792,-0.00550792,0.00000000,-0.00000000,1.14354806,-1.14355050,1.56951127,-1.56951129,0.29617371,-0.29617374,0.00000000,-0.00000000
1.38969485,3.60833267,-3.60833269,0.08506502,-0.08506502,0.08331200,-0.08331200,0.00568091,-0.00568091,0.00000000,-0.00000000,1.14845806,-1.14846059,1.55731378,-1.55731381,0.30114234,-0.30114237,0.00000000,-0.00000000
1.39569785,3.63728741,-3.63728744,0.08147757,-0.08147757,0.08281797,-0.08281798,0.00583599,-0.00583598,0.00000000,-0.00000000,1.14818232,-1.14818493,1.54065740,-1.54065743,0.30597982,-0.30597985,0.00000000,-0.00000000
1.40170085,3.65587555,-3.65587558,0.07785958,-0.07785958,0.08215127,-0.08215128,0.00597150,-0.00597150,0.00000000,-0.00000000,1.14283174,-1.14283442,1.51994922,-1.51994925,0.31068783,-0.31068786,0.00000000,-0.00000000
1.40770385,3.66420455,-3.66420459,0.07430434,-0.07430435,0.08132668,-0.08132668,0.00608620,-0.00608620,0.00000000,-0.00000000,1.13263437,-1.13263711,1.49567434,-1.49567437,0.31526438,-0.31526441,0.00000000,-0.00000000
1.41370685,3.66257706,-3.66257710,0.07090269,-0.07090269,0.08036363,-0.08036364,0.00617927,-0.00617927,0.00000000,-0.00000000,1.11792957,-1.11793236,1.46838570,-1.46838574,0.31970332,-0.31970336,0.00000000,-0.00000000
1.41970985,3.65148751,-3.65148755,0.06774075,-0.06774075,0.07928530,-0.07928531,0.00625036,-0.00625036,0.00000000,-0.00000000,1.09915862,-1.09916145,1.43869191,-1.43869195,0.32399422,-0.32399426,0.00000000,-0.00000000
1.42571286,3.63161289,-3.63161293,0.06489791,-0.06489791,0.07811755,-0.07811756,0.00629956,-0.00629956,0.00000000,-0.00000000,1.07685197,-1.07685483,1.40724337,-1.40724340,0.32812254,-0.32812258,0.00000000,-0.00000000
1.43171586,3.60379746,-3.60379750,0.06244499,-0.06244499,0.07688784,-0.07688784,0.00632747,-0.00632747,0.00000000,-0.00000000,1.05161369,-1.05161658,1.37471700,-1.37471703,0.33207023,-0.33207027,0.00000000,-0.00000000
1.43771886,3.56903187,-3.56903191,0.06044257,-0.06044257,0.07562413,-0.07562414,0.00633507,-0.00633507,0.00000000,-0.00000000,1.02410371,-1.02410664,1.34179994,-1.34179998,0.33581660,-0.33581664,0.00000000,-0.00000000
1.44372186,3.52842682,-3.52842686,0.05893972,-0.05893972,0.07435385,-0.07435385,0.00632379,-0.00632379,0.00000000,-0.00000000,0.99501840,-0.99502135,1.30917264,-1.30917267,0.33933949,-0.33933952,0.00000000,-0.00000000
1.44972486,3.48318221,-3.48318225,0.05797283,-0.05797283,0.07310283,-0.07310283,0.00629537,-0.00629537,0.00000000,-0.00000000,0.96507013,-0.96507312,1.27749174,-1.27749178,0.34261657,-0.34261660,0.00000000,-0.00000000
1.45572786,3.43455270,-3.43455273,0.05756490,-0.05756490,0.07189444,-0.07189445,0.00625185,-0.00625185,0.00000000,-0.00000000,0.93496675,-0.93496978,1.24737343,-1.24737346,0.34562690,-0.34562693,0.00000000,-0.00000000
1.46173087,3.38381069,-3.38381072,0.05772499,-0.05772499,0.07074882,-0.07074883,0.00619548,-0.00619548,0.00000000,-0.00000000,0.90539134,-0.90539441,1.21937751,-1.21937755,0.34835242,-0.34835246,0.00000000,-0.00000000
1.46773387,3.33220830,-3.33220832,0.05844804,-0.05844804,0.06968224,-0.06968224,0.00612860,-0.00612860,0.00000000,-0.00000000,0.87698318,-0.87698631,1.19399305,-1.19399308,0.35077955,-0.35077958,0.00000000,-0.00000000
1.47373687,3.28093967,-3.28093970,0.05971495,-0.05971495,0.06870664,-0.06870664,0.00605363,-0.00605363,0.00000000,-0.00000000,0.85032041,-0.85032360,1.17162574,-1.17162577,0.35290055,-0.35290059,0.00000000,-0.00000000
1.47973987,3.23110522,-3.23110524,0.06149301,-0.06149301,0.06782941,-0.06782941,0.00597290,-0.00597290,0.00000000,-0.00000000,0.82590487,-0.82590812,1.15258774,-1.15258777,0.35471494,-0.35471497,0.00000000,-0.00000000
1.48574287,3.18367925,-3.18367927,0.06373655,-0.06373655,0.06705328,-0.06705328,0.00588864,-0.00588864,0.00000000,-0.00000000,0.80414968,-0.80415302,1.13709031,-1.13709034,0.35623053,-0.35623056,0.00000000,-0.00000000
1.49174587,3.13948248,-3.13948248,0.06638793,-0.06638793,0.06637643,-0.06637644,0.00580285,-0.00580285,0.00000000,-0.00000000,0.78536989,-0.78537333,1.12523944,-1.12523947,0.35746435,-0.35746438,0.00000000,-0.00000000
1.49774887,3.09916059,-3.09916059,0.06937884,-0.06937884,0.06579278,-0.06579279,0.00571727,-0.00571727,0.00000000,-0.00000000,0.76977632,-0.76977988,1.11703494,-1.11703497,0.35844323,-0.35844325,0.00000000,-0.00000000
1.50375188,3.06316992,-3.06316992,0.07263176,-0.07263176,0.06529243,-0.06529243,0.00563332,-0.00563331,0.00000000,-0.00000000,0.75747291,-0.75747659,1.11237289,-1.11237292,0.35920410,-0.35920413,0.00000000,-0.00000000
1.50975488,3.03177082,-3.03177081,0.07606184,-0.07606184,0.06486220,-0.06486221,0.00555203,-0.00555203,0.00000000,-0.00000000,0.74845745,-0.74846126,1.11105150,-1.11105152,0.35979405,-0.35979407,0.00000000,-0.00000000
1.51575788,3.00502901,-3.00502900,0.07957881,-0.07957881,0.06448640,-0.06448641,0.00547411,-0.00547411,0.00000000,-0.00000000,0.74262569,-0.74262964,1.11278021,-1.11278023,0.36026990,-0.36026991,0.00000000,-0.00000000
1.52176088,2.98282495,-2.98282494,0.08308923,-0.08308923,0.06414753,-0.06414753,0.00539985,-0.00539985,0.00000000,-0.00000000,0.73977857,-0.73978268,1.11719167,-1.11719170,0.36069760,-0.36069762,0.00000000,-0.00000000
1.52776388,2.96487053,-2.96487051,0.08649878,-0.08649878,0.06382712,-0.06382713,0.00532922,-0.00532922,0.00000000,-0.00000000,0.73963237,-0.73963663,1.12385620,-1.12385623,0.36115119,-0.36115120,0.00000000,-0.00000000
1.53376688,2.95073229,-2.95073226,0.08971471,-0.08971471,0.06350663,-0.06350664,0.00526184,-0.00526184,0.00000000,-0.00000000,0.74183115,-0.74183556,1.13229802,-1.13229805,0.36171141,-0.36171142,0.00000000,-0.00000000
1.53976988,2.93985998,-2.93985995,0.09264817,-0.09264817,0.06316823,-0.06316823,0.00519709,-0.00519709,0.00000000,-0.00000000,0.74596126,-0.74596584,1.14201275,-1.14201278,0.36246396,-0.36246397,0.00000000,-0.00000000
1.54577289,2.93161884,-2.93161882,0.09521663,-0.09521663,0.06279561,-0.06279562,0.00513413,-0.00513413,0.00000000,-0.00000000,0.75156721,-0.75157194,1.15248531,-1.15248534,0.36349745,-0.36349746,0.00000000,-0.00000000
1.55177589,2.92532406,-2.92532403,0.09734606,-0.09734607,0.06237472,-0.06237472,0.00507198,-0.00507198,0.00000000,-0.00000000,0.75816823,-0.75817312,1.16320752,-1.16320755,0.36490097,-0.36490098,0.00000000,-0.00000000
1.55777889,2.92027546,-2.92027543,0.09897295,-0.09897295,0.06189434,-0.06189435,0.00500962,-0.00500962,0.00000000,-0.00000000,0.76527511,-0.76528014,1.17369463,-1.17369466,0.36676139,-0.36676139,0.00000000,-0.00000000
1.56378189,2.91579090,-2.91579088,0.10004596,-0.10004596,0.06134664,-0.06134665,0.00494601,-0.00494601,0.00000000,-0.00000000,0.77240649,-0.77241165,1.18350007,-1.18350011,0.36916036,-0.36916036,0.00000000,-0.00000000
1.56978489,2.91123660,-2.91123658,0.10052730,-0.10052730,0.06072746,-0.06072747,0.00488022,-0.00488022,0.00000000,-0.00000000,0.77910404,-0.77910932,1.19222797,-1.19222800,0.37217126,-0.37217125,0.00000000,-0.00000000
1.57578789,2.90605303,-2.90605302,0.10039367,-0.10039367,0.06003657,-0.06003657,0.00481144,-0.00481144,0.00000000,-0.00000000,0.78494614,-0.78495153,1.19954270,-1.19954274,0.37585589,-0.37585588,0.00000000,-0.00000000
1.58179090,2.89977537,-2.89977535,0.09963672,-0.09963673,0.05927768,-0.05927769,0.00473909,-0.00473909,0.00000000,-0.00000000,0.78955942,-0.78956489,1.20517551,-1.20517555,0.38026137,-0.38026136,0.00000000,-0.00000000
1.58779390,2.89204765,-2.89204764,0.09826307,-0.09826308,0.05845838,-0.05845838,0.00466280,-0.00466280,0.00000000,-0.00000000,0.79262785,-0.79263340,1.20892778,-1.20892782,0.38541712,-0.38541711,0.00000000,-0.00000000
1.59379690,2.88263049,-2.88263048,0.09629385,-0.09629385,0.05758984,-0.05758985,0.00458249,-0.00458249,0.00000000,-0.00000000,0.79389931,-0.79390492,1.21067118,-1.21067122,0.39133219,-0.39133217,0.00000000,-0.00000000
1.59979990,2.87140215,-2.87140214,0.09376376,-0.09376376,0.05668651,-0.05668652,0.00449835,-0.00449835,0.00000000,-0.00000000,0.79318930,-0.79319494,1.21034482,-1.21034487,0.39799307,-0.39799305,0.00000000,-0.00000000
1.60580290,2.85835374,-2.85835373,0.09071978,-0.09071978,0.05576560,-0.05576560,0.00441085,-0.00441085,0.00000000,-0.00000000,0.79038199,-0.79038765,1.20794981,-1.20794985,0.40536221,-0.40536218,0.00000000,-0.00000000
1.61180590,2.84357893,-2.84357893,0.08721944,-0.08721945,0.05484652,-0.05484652,0.00432071,-0.00432071,0.00000000,-0.00000000,0.78542874,-0.78543440,1.20354166,-1.20354171,0.41337721,-0.41337717,0.00000000,-0.00000000
1.61780890,2.82725952,-2.82725953,0.08332889,-0.08332890,0.05395032,-0.05395032,0.00422890,-0.00422890,0.00000000,-0.00000000,0.77834432,-0.77834996,1.19722118,-1.19722123,0.42195100,-0.42195096,0.00000000,-0.00000000
1.62381191,2.80964773,-2.80964773,0.07912067,-0.07912068,0.05309903,-0.05309904,0.00413658,-0.00413658,0.00000000,-0.00000000,0.76920115,-0.76920676,1.18912436,-1.18912441,0.43097297,-0.43097293,0.00000000,-0.00000000
1.62981491,2.79104664,-2.79104665,0.07467145,-0.07467145,0.05231504,-0.05231505,0.00404507,-0.00404507,0.00000000,-0.00000000,0.75812213,-0.75812768,1.17941195,-1.17941200,0.44031106,-0.44031101,0.00000000,-0.00000000
1.63581791,2.77178992,-2.77178993,0.07005968,-0.07005969,0.05162050,-0.05162050,0.00395581,-0.00395581,0.00000000,-0.00000000,0.74527230,-0.74527778,1.16825928,-1.16825934,0.44981485,-0.44981480,0.00000000,-0.00000000
1.64182091,2.75222195,-2.75222197,0.06536337,-0.06536338,0.05103671,-0.05103672,0.00387029,-0.00387029,0.00000000,-0.00000000,0.73084998,-0.73085538,1.15584676,-1.15584681,0.45931953,-0.45931947,0.00000000,-0.00000000
1.64782391,2.73267926,-2.73267928,0.06065795,-0.06065796,0.05058371,-0.05058371,0.00379002,-0.00379002,0.00000000,-0.00000000,0.71507766,-0.71508296,1.14235153,-1.14235159,0.46865060,-0.46865054,0.00000000,-0.00000000
1.65382691,2.71347408,-2.71347410,0.05601436,-0.05601437,0.05027975,-0.05027976,0.00371650,-0.00371650,0.00000000,-0.00000000,0.69819319,-0.69819838,1.12794057,-1.12794062,0.47762913,-0.47762906,0.00000000,-0.00000000
1.65982991,2.69488045,-2.69488047,0.05149744,-0.05149745,0.05014101,-0.05014101,0.00365113,-0.00365113,0.00000000,-0.00000000,0.68044138,-0.68044645,1.11276528,-1.11276533,0.48607727,-0.48607720,0.00000000,-0.00000000
1.66583292,2.67712315,-2.67712318,0.04716459,-0.04716459,0.05018124,-0.05018125,0.00359524,-0.00359524,0.00000000,-0.00000000,0.66206652,-0.66207145,1.09695773,-1.09695779,0.49382392,-0.49382384,0.00000000,-0.00000000
1.67183592,2.66036961,-2.66036964,0.04306475,-0.04306476,0.05041163,-0.05041163,0.00355004,-0.00355004,0.00000000,-0.00000000,0.64330569,-0.64331048,1.08062849,-1.08062854,0.50071004,-0.50070996,0.00000000,-0.00000000
1.67783892,2.64472451,-2.64472454,0.03923782,-0.03923782,0.05084058,-0.05084059,0.00351657,-0.00351657,0.00000000,-0.00000000,0.62438327,-0.62438790,1.06386572,-1.06386577,0.50659358,-0.50659349,0.00000000,-0.00000000
1.68384192,2.63022696,-2.63022700,0.03571425,-0.03571426,0.05147369,-0.05147369,0.00349569,-0.00349569,0.00000000,-0.00000000,0.60550634,-0.60551081,1.04673558,-1.04673563,0.51135359,-0.51135350,0.00000000,-0.00000000
1.68984492,2.61684995,-2.61684999,0.03251514,-0.03251515,0.05231368,-0.05231368,0.00348812,-0.00348812,0.00000000,-0.00000000,0.58686128,-0.58686557,1.02928349,-1.02928354,0.51489344,-0.51489335,0.00000000,-0.00000000
1.69584792,2.60450163,-2.60450167,0.02965243,-0.02965244,0.05336044,-0.05336044,0.00349433,-0.00349433,0.00000000,-0.00000000,0.56861116,-0.56861527,1.01153607,-1.01153613,0.51714299,-0.51714289,0.00000000,-0.00000000
1.70185093,2.59302816,-2.59302820,0.02712949,-0.02712950,0.05461109,-0.05461110,0.00351464,-0.00351464,0.00000000,-0.00000000,0.55089413,-0.55089805,0.99350355,-0.99350361,0.51805951,-0.51805941,0.00000000,-0.00000000
