energy_ev,total_up,Hf_p_up,Hf_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.93246623,0.87349112,0.11098569,0.48036575,0.02833938,0.00015144,0.01781119,0.00031204,0.41139081
-2.92646323,0.90047729,0.11415393,0.49495457,0.02916879,0.00015586,0.01835748,0.00032140,0.42464872
-2.92046023,0.92261981,0.11678556,0.50656343,0.02981235,0.00015926,0.01881078,0.00032878,0.43604275
-2.91445723,0.93943382,0.11881574,0.51496061,0.03025699,0.00016157,0.01915967,0.00033404,0.44530166
-2.90845423,0.95058731,0.12020150,0.51999350,0.03049414,0.00016274,0.01939589,0.00033712,0.45223263
-2.90245123,0.95591250,0.12092282,0.52159481,0.03052005,0.00016275,0.01951458,0.00033799,0.45672675
-2.89644822,0.95541233,0.12098318,0.51978623,0.03033598,0.00016159,0.01951440,0.00033672,0.45876231
-2.89044522,0.94926172,0.12040934,0.51467922,0.02994818,0.00015930,0.01939749,0.00033340,0.45840545
-2.88444222,0.93780340,0.11925052,0.50647283,0.02936781,0.00015592,0.01916944,0.00032819,0.45580815
-2.87843922,0.92153817,0.11757674,0.49544875,0.02861054,0.00015153,0.01883902,0.00032134,0.45120337
-2.87243622,0.90111006,0.11547662,0.48196356,0.02769615,0.00014621,0.01841789,0.00031310,0.44489759
-2.86643322,0.87728677,0.11305450,0.46643868,0.02664791,0.00014007,0.01792021,0.00030379,0.43726071
-2.86043022,0.85093602,0.11042702,0.44934825,0.02549187,0.00013325,0.01736210,0.00029378,0.42871381
-2.85442721,0.82299876,0.10771930,0.43120550,0.02425615,0.00012587,0.01676112,0.00028346,0.41971499
-2.84842421,0.79446009,0.10506081,0.41254805,0.02297007,0.00011806,0.01613567,0.00027321,0.41074386
-2.84242121,0.76631890,0.10258109,0.39392265,0.02166333,0.00010998,0.01550437,0.00026347,0.40228515
-2.83641821,0.73955732,0.10040540,0.37586996,0.02036524,0.00010175,0.01488546,0.00025464,0.39481201
-2.83041521,0.71511086,0.09865050,0.35890966,0.01910392,0.00009350,0.01429619,0.00024712,0.38876954
-2.82441221,0.69384029,0.09742072,0.34352651,0.01790560,0.00008536,0.01375229,0.00024128,0.38455923
-2.81840920,0.67650598,0.09680431,0.33015757,0.01679402,0.00007742,0.01326746,0.00023747,0.38252460
-2.81240620,0.66374553,0.09687038,0.31918099,0.01578989,0.00006980,0.01285301,0.00023598,0.38293877
-2.80640320,0.65605518,0.09766634,0.31090645,0.01491046,0.00006255,0.01251750,0.00023707,0.38599430
-2.80040020,0.65377546,0.09921603,0.30556760,0.01416924,0.00005576,0.01226655,0.00024091,0.39179546
-2.79439720,0.65708153,0.10151863,0.30331650,0.01357575,0.00004945,0.01210271,0.00024764,0.40035357
-2.78839420,0.66597820,0.10454822,0.30422005,0.01313546,0.00004368,0.01202544,0.00025730,0.41158512
-2.78239120,0.68029986,0.10825424,0.30825865,0.01284977,0.00003844,0.01203122,0.00026986,0.42531317
-2.77638819,0.69971521,0.11256267,0.31532692,0.01271608,0.00003376,0.01211371,0.00028524,0.44127165
-2.77038519,0.72373655,0.11737792,0.32523639,0.01272802,0.00002960,0.01226406,0.00030324,0.45911265
-2.76438219,0.75173353,0.12258550,0.33772038,0.01287565,0.00002597,0.01247119,0.00032361,0.47841643
-2.75837919,0.78295087,0.12805528,0.35244066,0.01314584,0.00002283,0.01272230,0.00034602,0.49870374
-2.75237619,0.81652953,0.13364525,0.36899597,0.01352260,0.00002015,0.01300323,0.00037008,0.51945017
-2.74637319,0.85153094,0.13920571,0.38693222,0.01398762,0.00001789,0.01329903,0.00039534,0.54010203
-2.74037019,0.88696348,0.14458377,0.40575416,0.01452067,0.00001600,0.01359442,0.00042128,0.56009315
-2.73436718,0.92181053,0.14962793,0.42493822,0.01510022,0.00001445,0.01387432,0.00044737,0.57886218
-2.72836418,0.95505926,0.15419268,0.44394632,0.01570393,0.00001319,0.01412436,0.00047304,0.59586966
-2.72236118,0.98572940,0.15814292,0.46224026,0.01630930,0.00001219,0.01433129,0.00049772,0.61061437
-2.71635818,1.01290095,0.16135802,0.47929629,0.01689422,0.00001138,0.01448341,0.00052082,0.62264838
-2.71035518,1.03574010,0.16373545,0.49461942,0.01743752,0.00001075,0.01457093,0.00054181,0.63159023
-2.70435218,1.05352248,0.16519377,0.50775700,0.01791957,0.00001025,0.01458623,0.00056017,0.63713594
-2.69834917,1.06565295,0.16567497,0.51831124,0.01832274,0.00000985,0.01452405,0.00057544,0.63906734
-2.69234617,1.07168133,0.16514599,0.52594995,0.01863183,0.00000952,0.01438163,0.00058724,0.63725765
-2.68634317,1.07131358,0.16359947,0.53041549,0.01883447,0.00000924,0.01415873,0.00059525,0.63167406
-2.68034017,1.06441803,0.16105361,0.53153117,0.01892139,0.00000899,0.01385758,0.00059925,0.62237739
-2.67433717,1.05102657,0.15755136,0.52920524,0.01888654,0.00000875,0.01348279,0.00059909,0.60951891
-2.66833417,1.03133089,0.15315872,0.52343204,0.01872725,0.00000851,0.01304113,0.00059476,0.59333464
-2.66233117,1.00567392,0.14796252,0.51429044,0.01844412,0.00000825,0.01254133,0.00058631,0.57413733
-2.65632816,0.97453704,0.14206762,0.50193961,0.01804090,0.00000797,0.01199376,0.00057390,0.55230663
-2.65032516,0.93852357,0.13559371,0.48661230,0.01752428,0.00000768,0.01141019,0.00055776,0.52827790
-2.64432216,0.89833931,0.12867184,0.46860598,0.01690352,0.00000735,0.01080339,0.00053822,0.50253004
-2.63831916,0.85477093,0.12144083,0.44827225,0.01619007,0.00000700,0.01018689,0.00051566,0.47557300
-2.63231616,0.80866313,0.11404375,0.42600491,0.01539711,0.00000663,0.00957458,0.00049052,0.44793520
-2.62631316,0.76089534,0.10662443,0.40222731,0.01453910,0.00000624,0.00898049,0.00046327,0.42015145
-2.62031016,0.71235885,0.09932425,0.37737937,0.01363119,0.00000584,0.00841844,0.00043440,0.39275160
-2.61430715,0.66393502,0.09227929,0.35190487,0.01268884,0.00000543,0.00790187,0.00040441,0.36625017
-2.60830415,0.61647523,0.08561772,0.32623941,0.01172725,0.00000501,0.00744354,0.00037379,0.34113712
-2.60230115,0.57078307,0.07945772,0.30079950,0.01076101,0.00000459,0.00705539,0.00034302,0.31786987
-2.59629815,0.52759894,0.07390563,0.27597298,0.00980369,0.00000418,0.00674833,0.00031252,0.29686654
-2.59029515,0.48758737,0.06905461,0.25211110,0.00886754,0.00000378,0.00653212,0.00028268,0.27850029
-2.58429215,0.45132702,0.06498353,0.22952235,0.00796328,0.00000339,0.00641520,0.00025386,0.26309467
-2.57828914,0.41930322,0.06175615,0.20846806,0.00709995,0.00000302,0.00640458,0.00022635,0.25091988
-2.57228614,0.39190297,0.05942061,0.18915973,0.00628480,0.00000267,0.00650569,0.00020036,0.24218963
-2.56628314,0.36941201,0.05800900,0.17175799,0.00552332,0.00000235,0.00672227,0.00017609,0.23705861
-2.56028014,0.35201379,0.05753713,0.15637301,0.00481926,0.00000205,0.00705625,0.00015364,0.23562037
-2.55427714,0.33978998,0.05800442,0.14306607,0.00417476,0.00000178,0.00750759,0.00013310,0.23790553
-2.54827414,0.33272237,0.05939385,0.13185228,0.00359050,0.00000153,0.00807420,0.00011447,0.24388037
-2.54227114,0.33069581,0.06167206,0.12270393,0.00306583,0.00000130,0.00875181,0.00009774,0.25344588
-2.53626813,0.33350226,0.06478957,0.11555449,0.00259903,0.00000111,0.00953390,0.00008286,0.26643724
-2.53026513,0.34084576,0.06868115,0.11030299,0.00218749,0.00000093,0.01041164,0.00006974,0.28262417
-2.52426213,0.35234827,0.07326639,0.10681854,0.00182789,0.00000078,0.01137391,0.00005828,0.30171205
-2.51825913,0.36755668,0.07845061,0.10494507,0.00151644,0.00000064,0.01240732,0.00004835,0.32334438
-2.51225613,0.38595076,0.08412596,0.10450591,0.00124903,0.00000053,0.01349634,0.00003982,0.34710648
-2.50625313,0.40695241,0.09017299,0.10530849,0.00102138,0.00000043,0.01462351,0.00003256,0.37253088
-2.50025013,0.42993611,0.09646256,0.10714882,0.00082922,0.00000035,0.01576968,0.00002644,0.39910437
-2.49424712,0.45424065,0.10285811,0.10981592,0.00066839,0.00000028,0.01691438,0.00002131,0.42627691
-2.48824412,0.47918215,0.10921834,0.11309610,0.00053488,0.00000023,0.01803622,0.00001705,0.45347216
-2.48224112,0.50406810,0.11540025,0.11677716,0.00042496,0.00000018,0.01911341,0.00001355,0.48009966
-2.47623812,0.52821226,0.12126238,0.12065239,0.00033521,0.00000014,0.02012428,0.00001069,0.50556831
-2.47023512,0.55095012,0.12666825,0.12452439,0.00026251,0.00000011,0.02104785,0.00000837,0.52930073
-2.46423212,0.57165436,0.13148987,0.12820868,0.00020411,0.00000009,0.02186444,0.00000651,0.55074807
-2.45822911,0.58974998,0.13561111,0.13153703,0.00015756,0.00000007,0.02255622,0.00000502,0.56940471
-2.45222611,0.60472837,0.13893092,0.13436041,0.00012075,0.00000005,0.02310778,0.00000385,0.58482229
-2.44622311,0.61615992,0.14136611,0.13655153,0.00009188,0.00000004,0.02350655,0.00000293,0.59662236
-2.44022011,0.62370453,0.14285369,0.13800682,0.00006941,0.00000003,0.02374326,0.00000221,0.60450715
-2.43421711,0.62711956,0.14335256,0.13864787,0.00005206,0.00000002,0.02381218,0.00000166,0.60826801
-2.42821411,0.62626489,0.14284453,0.13842219,0.00003877,0.00000002,0.02371129,0.00000124,0.60779094
-2.42221111,0.62110476,0.14133457,0.13730332,0.00002867,0.00000001,0.02344238,0.00000092,0.60305903
-2.41620810,0.61170628,0.13885033,0.13529017,0.00002106,0.00000001,0.02301087,0.00000068,0.59415176
-2.41020510,0.59823473,0.13544082,0.13240572,0.00001538,0.00000001,0.02242568,0.00000050,0.58124087
-2.40420210,0.58094567,0.13117448,0.12869509,0.00001117,0.00000001,0.02169885,0.00000037,0.56458341
-2.39819910,0.56017444,0.12613660,0.12422298,0.00000809,0.00000000,0.02084511,0.00000028,0.54451188
-2.39219610,0.53632328,0.12042628,0.11907065,0.00000587,0.00000000,0.01988141,0.00000023,0.52142217
-2.38619310,0.50984684,0.11415299,0.11333264,0.00000431,0.00000001,0.01882629,0.00000020,0.49575977
-2.38019010,0.48123655,0.10743299,0.10711313,0.00000327,0.00000001,0.01769936,0.00000019,0.46800490
-2.37418709,0.45100470,0.10038568,0.10052234,0.00000264,0.00000001,0.01652061,0.00000022,0.43865716
-2.36818409,0.41966872,0.09313008,0.09367298,0.00000235,0.00000001,0.01530991,0.00000027,0.40822036
-2.36218109,0.38773640,0.08578154,0.08667689,0.00000240,0.00000002,0.01408642,0.00000037,0.37718826
-2.35617809,0.35569260,0.07844883,0.07964206,0.00000279,0.00000002,0.01286816,0.00000052,0.34603150
-2.35017509,0.32398777,0.07123172,0.07267008,0.00000357,0.00000004,0.01167158,0.00000073,0.31518647
-2.34417209,0.29302883,0.06421905,0.06585409,0.00000483,0.00000005,0.01051130,0.00000105,0.28504612
-2.33816908,0.26317238,0.05748739,0.05927735,0.00000672,0.00000007,0.00939988,0.00000150,0.25595317
-2.33216608,0.23472055,0.05110029,0.05301243,0.00000946,0.00000010,0.00834773,0.00000213,0.22819567
-2.32616308,0.20791927,0.04510805,0.04712094,0.00001332,0.00000014,0.00736307,0.00000300,0.20200485
-2.32016008,0.18295893,0.03954802,0.04165396,0.00001870,0.00000020,0.00645206,0.00000421,0.17755515
-2.31415708,0.15997719,0.03444539,0.03665295,0.00002612,0.00000027,0.00561889,0.00000587,0.15496626
-2.30815408,0.13906362,0.02981427,0.03215120,0.00003627,0.00000037,0.00486605,0.00000812,0.13430671
-2.30215108,0.12026578,0.02565918,0.02817573,0.00005003,0.00000051,0.00419455,0.00001117,0.11559885
-2.29614807,0.10359659,0.02197664,0.02474949,0.00006855,0.00000068,0.00360425,0.00001524,0.09882474
-2.29014507,0.08904233,0.01875703,0.02189396,0.00009330,0.00000092,0.00309422,0.00002067,0.08393269
-2.28414207,0.07657120,0.01598632,0.01963181,0.00012611,0.00000122,0.00266301,0.00002783,0.07084400
-2.27813907,0.06614193,0.01364798,0.01798983,0.00016930,0.00000161,0.00230906,0.00003721,0.05945975
-2.27213607,0.05771222,0.01172470,0.01700179,0.00022573,0.00000211,0.00203099,0.00004941,0.04966730
-2.26613307,0.05124685,0.01020000,0.01671133,0.00029892,0.00000276,0.00182794,0.00006516,0.04134627
-2.26013007,0.04672498,0.00905973,0.01717464,0.00039313,0.00000357,0.00169984,0.00008534,0.03437395
-2.25412706,0.04414679,0.00829329,0.01846298,0.00051351,0.00000458,0.00164771,0.00011100,0.02862994
-2.24812406,0.04353903,0.00789476,0.02066486,0.00066621,0.00000585,0.00167380,0.00014338,0.02400006
-2.24212106,0.04495950,0.00786368,0.02388777,0.00085846,0.00000741,0.00178187,0.00018395,0.02037949
-2.23611806,0.04850023,0.00820564,0.02825938,0.00109870,0.00000932,0.00197726,0.00023438,0.01767502
-2.23011506,0.05428934,0.00893261,0.03392804,0.00139670,0.00001164,0.00226697,0.00029660,0.01580676
-2.22411206,0.06249144,0.01006303,0.04106262,0.00176359,0.00001445,0.00265975,0.00037277,0.01470904
-2.21810905,0.07330639,0.01162157,0.04985129,0.00221194,0.00001781,0.00316598,0.00046533,0.01433083
-2.21210605,0.08696655,0.01363870,0.06049941,0.00275573,0.00002179,0.00379766,0.00057694,0.01463555
-2.20610305,0.10373220,0.01614990,0.07322631,0.00341038,0.00002649,0.00456818,0.00071047,0.01560051
-2.20010005,0.12388538,0.01919472,0.08826088,0.00419257,0.00003199,0.00549210,0.00086900,0.01721593
-2.19409705,0.14772189,0.02281546,0.10583603,0.00512015,0.00003836,0.00658489,0.00105577,0.01948371
-2.18809405,0.17554180,0.02705567,0.12618203,0.00621191,0.00004571,0.00786248,0.00127408,0.02241591
-2.18209105,0.20763844,0.03195845,0.14951874,0.00748725,0.00005410,0.00934087,0.00152726,0.02603299
-2.17608804,0.24428616,0.03756458,0.17604704,0.00896582,0.00006362,0.01103560,0.00181857,0.03036203
-2.17008504,0.28572718,0.04391044,0.20593951,0.01066710,0.00007434,0.01296121,0.00215111,0.03543468
-2.16408204,0.33215794,0.05102598,0.23933085,0.01260985,0.00008632,0.01513065,0.00252769,0.04128514
-2.15807904,0.38371536,0.05893265,0.27630819,0.01481158,0.00009960,0.01755469,0.00295071,0.04794809
-2.15207604,0.44046367,0.06764137,0.31690189,0.01728792,0.00011422,0.02024130,0.00342206,0.05545657
-2.14607304,0.50238227,0.07715076,0.36107717,0.02005195,0.00013020,0.02319510,0.00394297,0.06383994
-2.14007004,0.56935532,0.08744560,0.40872707,0.02311364,0.00014755,0.02641684,0.00451392,0.07312189
-2.13406703,0.64116361,0.09849555,0.45966715,0.02647915,0.00016626,0.02990293,0.00513450,0.08331851
-2.12806403,0.71747920,0.11025444,0.51363238,0.03015028,0.00018628,0.03364510,0.00580334,0.09443654
-2.12206103,0.79786339,0.12265989,0.57027656,0.03412397,0.00020758,0.03763019,0.00651802,0.10647172
-2.11605803,0.88176816,0.13563356,0.62917441,0.03839184,0.00023009,0.04184001,0.00727506,0.11940734
-2.11005503,0.96854147,0.14908184,0.68982658,0.04293994,0.00025373,0.04625137,0.00806986,0.13321300
-2.10405203,1.05743613,0.16289712,0.75166745,0.04774852,0.00027842,0.05083626,0.00889676,0.14784350
-2.09804902,1.14762231,0.17695955,0.81407556,0.05279199,0.00030404,0.05556220,0.00974907,0.16323810
-2.09204602,1.23820310,0.19113920,0.87638638,0.05803907,0.00033049,0.06039259,0.01061919,0.17931992
-2.08604302,1.32823264,0.20529856,0.93790693,0.06345300,0.00035763,0.06528734,0.01149868,0.19599560
-2.08004002,1.41673613,0.21929531,0.99793166,0.06899193,0.00038535,0.07020343,0.01237847,0.21315534
-2.07403702,1.50273088,0.23298520,1.05575899,0.07460947,0.00041350,0.07509568,0.01324899,0.23067312
-2.06803402,1.58524750,0.24622490,1.11070772,0.08025526,0.00044194,0.07991743,0.01410040,0.24840732
-2.06203102,1.66335048,0.25887478,1.16213268,0.08587578,0.00047052,0.08462131,0.01492277,0.26620163
-2.05602801,1.73615722,0.27080146,1.20943896,0.09141506,0.00049907,0.08915996,0.01570630,0.28388641
-2.05002501,1.80285497,0.28188005,1.25209408,0.09681554,0.00052741,0.09348673,0.01644153,0.30128034
-2.04402201,1.86271496,0.29199599,1.28963781,0.10201899,0.00055538,0.09755638,0.01711950,0.31819258
-2.03801901,1.91510344,0.30104656,1.32168915,0.10696733,0.00058276,0.10132559,0.01773199,0.33442531
-2.03201601,1.95948960,0.30894195,1.34795053,0.11160355,0.00060934,0.10475356,0.01827161,0.34977673
-2.02601301,1.99545005,0.31560591,1.36820918,0.11587258,0.00063488,0.10780250,0.01873196,0.36404444
-2.02001001,2.02267056,0.32097609,1.38233598,0.11972210,0.00065914,0.11043801,0.01910771,0.37702925
-2.01400700,2.04094501,0.32500415,1.39028193,0.12310343,0.00068184,0.11262951,0.01939471,0.38853925
-2.00800400,2.05017229,0.32765558,1.39207304,0.12597227,0.00070271,0.11435061,0.01958995,0.39839417
-2.00200100,2.05035161,0.32890950,1.38780380,0.12828950,0.00072145,0.11557942,0.01969169,0.40642980
-1.99599800,2.04157684,0.32875829,1.37763001,0.13002185,0.00073777,0.11629894,0.01969933,0.41250242
-1.98999500,2.02403024,0.32720733,1.36176137,0.13114266,0.00075138,0.11649731,0.01961346,0.41649302
-1.98399200,1.99797625,0.32427473,1.34045431,0.13163241,0.00076200,0.11616818,0.01943582,0.41831120
-1.97798899,1.96375535,0.31999115,1.31400534,0.13147933,0.00076937,0.11531097,0.01916918,0.41789852
-1.97198599,1.92177846,0.31439963,1.28274528,0.13067981,0.00077326,0.11393112,0.01881731,0.41523109
-1.96598299,1.87252159,0.30755545,1.24703429,0.12923875,0.00077349,0.11204023,0.01838493,0.41032143
-1.95997999,1.81652092,0.29952602,1.20725784,0.12716974,0.00076992,0.10965622,0.01787757,0.40321922
-1.95397699,1.75436785,0.29039061,1.16382332,0.12449509,0.00076247,0.10680328,0.01730151,0.39401109
-1.94797399,1.68670395,0.28023994,1.11715721,0.12124565,0.00075114,0.10351169,0.01666370,0.38281922
-1.94197099,1.61421527,0.26917557,1.06770251,0.11746045,0.00073598,0.09981759,0.01597161,0.36979892
-1.93596798,1.53762600,0.25730898,1.01591601,0.11318613,0.00071712,0.09576249,0.01523318,0.35513508
-1.92996498,1.45769096,0.24476040,0.96226531,0.10847611,0.00069477,0.09139261,0.01445666,0.33903783
-1.92396198,1.37518696,0.23165721,0.90722531,0.10338961,0.00066919,0.08675817,0.01365051,0.32173729
-1.91795898,1.29090305,0.21813210,0.85127393,0.09799044,0.00064071,0.08191239,0.01282328,0.30347789
-1.91195598,1.20562954,0.20432097,0.79488718,0.09234574,0.00060972,0.07691053,0.01198344,0.28451226
-1.90595298,1.12014633,0.19036050,0.73853346,0.08652444,0.00057664,0.07180869,0.01113931,0.26509513
-1.89994997,1.03521061,0.17638572,0.68266735,0.08059587,0.00054193,0.06666272,0.01029889,0.24547723
-1.89394697,0.95154465,0.16252745,0.62772299,0.07462820,0.00050607,0.06152702,0.00946974,0.22589975
-1.88794397,0.86982388,0.14890982,0.57410749,0.06868700,0.00046953,0.05645345,0.00865887,0.20658926
-1.88194097,0.79066601,0.13564802,0.52219448,0.06283393,0.00043279,0.05149035,0.00787264,0.18775346
-1.87593797,0.71462157,0.12284624,0.47231831,0.05712553,0.00039628,0.04668161,0.00711666,0.16957780
-1.86993497,0.64216627,0.11059600,0.42476908,0.05161225,0.00036045,0.04206598,0.00639574,0.15222311
-1.86393197,0.57369551,0.09897495,0.37978884,0.04633768,0.00032565,0.03767660,0.00571383,0.13582423
-1.85792896,0.50952142,0.08804605,0.33756905,0.04133803,0.00029222,0.03354058,0.00507400,0.12048963
-1.85192596,0.44987227,0.07785731,0.29824958,0.03664187,0.00026044,0.02967900,0.00447845,0.10630202
-1.84592296,0.39489441,0.06844194,0.26191920,0.03227014,0.00023054,0.02610691,0.00392851,0.09331974
-1.83991996,0.34465653,0.05981901,0.22861748,0.02823633,0.00020266,0.02283365,0.00342473,0.08157889
-1.83391696,0.29915595,0.05199447,0.19833808,0.02454696,0.00017693,0.01986326,0.00296688,0.07109606
-1.82791396,0.25832663,0.04496250,0.17103329,0.02120215,0.00015340,0.01719507,0.00255407,0.06187135
-1.82191096,0.22204846,0.03870709,0.14661938,0.01819640,0.00013209,0.01482432,0.00218485,0.05389168
-1.81590795,0.19015741,0.03320386,0.12498278,0.01551939,0.00011296,0.01274293,0.00185727,0.04713413
-1.80990495,0.16245606,0.02842188,0.10598666,0.01315696,0.00009595,0.01094022,0.00156900,0.04156912
-1.80390195,0.13872415,0.02432550,0.08947769,0.01109196,0.00008096,0.00940366,0.00131744,0.03716337
-1.79789895,0.11872861,0.02087617,0.07529265,0.00930521,0.00006787,0.00811958,0.00109980,0.03388242
-1.79189595,0.10223284,0.01803399,0.06326490,0.00777632,0.00005656,0.00707385,0.00091321,0.03169273
-1.78589295,0.08900498,0.01575922,0.05323015,0.00648454,0.00004687,0.00625239,0.00075478,0.03056318
-1.77988994,0.07882484,0.01401343,0.04503181,0.00540942,0.00003866,0.00564167,0.00062169,0.03046590
-1.77388694,0.07148941,0.01276044,0.03852537,0.00453141,0.00003179,0.00522907,0.00051126,0.03137665
-1.76788394,0.06681692,0.01196703,0.03358213,0.00383239,0.00002611,0.00500315,0.00042094,0.03327438
-1.76188094,0.06464936,0.01160329,0.03009195,0.00329599,0.00002150,0.00495375,0.00034844,0.03614041
-1.75587794,0.06485357,0.01164280,0.02796512,0.00290789,0.00001782,0.00507205,0.00029166,0.03995699
-1.74987494,0.06732088,0.01206253,0.02713338,0.00265597,0.00001497,0.00535050,0.00024876,0.04470547
-1.74387194,0.07196560,0.01284254,0.02755009,0.00253035,0.00001284,0.00578268,0.00021817,0.05036418
-1.73786893,0.07872229,0.01396547,0.02918947,0.00252337,0.00001136,0.00636309,0.00019853,0.05690612
-1.73186593,0.08754223,0.01541596,0.03204525,0.00262942,0.00001045,0.00708682,0.00018874,0.06429659
-1.72586293,0.09838905,0.01717994,0.03612842,0.00284480,0.00001005,0.00794931,0.00018792,0.07249091
-1.71985993,0.11123387,0.01924379,0.04146443,0.00316738,0.00001012,0.00894594,0.00019536,0.08143238
-1.71385693,0.12605016,0.02159362,0.04808986,0.00359633,0.00001060,0.01007173,0.00021054,0.09105067
-1.70785393,0.14280846,0.02421442,0.05604851,0.00413170,0.00001148,0.01132101,0.00023308,0.10126063
-1.70185093,0.16147118,0.02708940,0.06538723,0.00477405,0.00001273,0.01268706,0.00026269,0.11196182
-1.69584792,0.18198784,0.03019934,0.07615148,0.00552400,0.00001432,0.01416192,0.00029919,0.12303864
-1.68984492,0.20429077,0.03352206,0.08838086,0.00638177,0.00001625,0.01573613,0.00034243,0.13436135
-1.68384192,0.22829161,0.03703209,0.10210470,0.00734680,0.00001850,0.01739863,0.00039229,0.14578776
-1.67783892,0.25387877,0.04070048,0.11733796,0.00841728,0.00002106,0.01913670,0.00044865,0.15716574
-1.67183592,0.28091594,0.04449476,0.13407759,0.00958979,0.00002391,0.02093597,0.00051135,0.16833644
-1.66583292,0.30924189,0.04837915,0.15229964,0.01085900,0.00002703,0.02278056,0.00058020,0.17913813
-1.65982991,0.33867163,0.05231491,0.17195710,0.01221737,0.00003040,0.02465330,0.00065496,0.18941043
-1.65382691,0.36899887,0.05626089,0.19297895,0.01365501,0.00003401,0.02653601,0.00073529,0.19899900
-1.64782391,0.39999992,0.06017429,0.21527017,0.01515961,0.00003782,0.02840988,0.00082081,0.20776018
-1.64182091,0.43143881,0.06401148,0.23871310,0.01671647,0.00004180,0.03025595,0.00091103,0.21556568
-1.63581791,0.46307353,0.06772902,0.26316996,0.01830863,0.00004592,0.03205555,0.00100545,0.22230688
-1.62981491,0.49466318,0.07128471,0.28848660,0.01991717,0.00005012,0.03379090,0.00110347,0.22789867
-1.62381191,0.52597565,0.07463870,0.31449715,0.02152154,0.00005437,0.03544566,0.00120448,0.23228261
-1.61780890,0.55679553,0.07775460,0.34102961,0.02310010,0.00005862,0.03700540,0.00130785,0.23542919
-1.61180590,0.58693180,0.08060049,0.36791180,0.02463057,0.00006283,0.03845818,0.00141294,0.23733916
-1.60580290,0.61622485,0.08314990,0.39497754,0.02609074,0.00006694,0.03979497,0.00151918,0.23804376
-1.59979990,0.64455242,0.08538257,0.42207254,0.02745905,0.00007092,0.04100998,0.00162602,0.23760389
-1.59379690,0.67183392,0.08728506,0.44905965,0.02871529,0.00007471,0.04210090,0.00173299,0.23610815
-1.58779390,0.69803284,0.08885110,0.47582296,0.02984118,0.00007829,0.04306902,0.00183970,0.23366990
-1.58179090,0.72315689,0.09008171,0.50227061,0.03082094,0.00008162,0.04391920,0.00194587,0.23042333
-1.57578789,0.74725571,0.09098506,0.52833574,0.03164179,0.00008467,0.04465961,0.00205130,0.22651882
-1.56978489,0.77041604,0.09157599,0.55397563,0.03229431,0.00008743,0.04530142,0.00215589,0.22211769
-1.56378189,0.79275445,0.09187537,0.57916887,0.03277263,0.00008988,0.04585827,0.00225962,0.21738650
-1.55777889,0.81440785,0.09190913,0.60391058,0.03307460,0.00009201,0.04634559,0.00236251,0.21249128
-1.55177589,0.83552222,0.09170719,0.62820603,0.03320167,0.00009385,0.04677986,0.00246462,0.20759170
-1.54577289,0.85624011,0.09130211,0.65206290,0.03315874,0.00009538,0.04717775,0.00256599,0.20283562
-1.53976988,0.87668743,0.09072779,0.67548267,0.03295379,0.00009663,0.04755522,0.00266661,0.19835409
-1.53376688,0.89696050,0.09001808,0.69845179,0.03259751,0.00009763,0.04792661,0.00276641,0.19425699
-1.52776388,0.91711397,0.08920540,0.72093313,0.03210272,0.00009838,0.04830376,0.00286515,0.19062961
-1.52176088,0.93715040,0.08831954,0.74285849,0.03148382,0.00009894,0.04869531,0.00296248,0.18753011
-1.51575788,0.95701241,0.08738659,0.76412262,0.03075622,0.00009932,0.04910599,0.00305784,0.18498810
-1.50975488,0.97657767,0.08642808,0.78457945,0.02993568,0.00009955,0.04953618,0.00315049,0.18300428
-1.50375188,0.99565754,0.08546043,0.80404081,0.02903787,0.00009967,0.04998166,0.00323946,0.18155125
-1.49774887,1.01399935,0.08449464,0.82227801,0.02807776,0.00009971,0.05043357,0.00332361,0.18057532
-1.49174587,1.03129251,0.08353626,0.83902629,0.02706932,0.00009969,0.05087858,0.00340161,0.17999934
-1.48574287,1.04717817,0.08258566,0.85399206,0.02602517,0.00009965,0.05129939,0.00347200,0.17972635
-1.47973987,1.06126209,0.08163857,0.86686262,0.02495639,0.00009960,0.05167530,0.00353322,0.17964399
-1.47373687,1.07312998,0.08068680,0.87731796,0.02387243,0.00009957,0.05198311,0.00358367,0.17962933
-1.46773387,1.08236474,0.07971913,0.88504392,0.02278114,0.00009957,0.05219807,0.00362177,0.17955408
-1.46173087,1.08856441,0.07872228,0.88974603,0.02168884,0.00009963,0.05229500,0.00364602,0.17928983
-1.45572786,1.09136014,0.07768196,0.89116334,0.02060048,0.00009975,0.05224945,0.00365509,0.17871325
-1.44972486,1.09043301,0.07658385,0.88908130,0.01951992,0.00009994,0.05203876,0.00364786,0.17771080
-1.44372186,1.08552893,0.07541451,0.88334307,0.01845009,0.00010020,0.05164323,0.00362347,0.17618307
-1.43771886,1.07647075,0.07416218,0.87385858,0.01739329,0.00010054,0.05104699,0.00358141,0.17404832
-1.43171586,1.06316708,0.07281736,0.86061085,0.01635144,0.00010095,0.05023882,0.00352151,0.17124527
-1.42571286,1.04561721,0.07137328,0.84365917,0.01532629,0.00010142,0.04921274,0.00344398,0.16773492
-1.41970985,1.02391226,0.06982607,0.82313911,0.01431959,0.00010194,0.04796832,0.00334941,0.16350144
