energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-2.83641821,5.87225892,0.00881279,0.12675678,0.05320991,4.91868526,0.03052077,0.41040452,0.43364511,0.42153266
-2.83041521,5.90389061,0.00903378,0.12628587,0.05523120,4.95193445,0.03029781,0.41502705,0.42806302,0.42039010
-2.82441221,5.91780350,0.00924368,0.12553384,0.05721157,4.96964352,0.02997089,0.41875212,0.42104648,0.41808947
-2.81840920,5.91426378,0.00943897,0.12451298,0.05910535,4.97203880,0.02954579,0.42149770,0.41271799,0.41467565
-2.81240620,5.89374888,0.00961595,0.12323609,0.06087068,4.95954215,0.02902931,0.42319388,0.40322311,0.41020162
-2.80640320,5.85695159,0.00977086,0.12171609,0.06247020,4.93277842,0.02842907,0.42378376,0.39272648,0.40472742
-2.80040020,5.80478338,0.00989988,0.11996584,0.06387161,4.89258097,0.02775333,0.42322442,0.38140778,0.39831927
-2.79439720,5.73837607,0.00999928,0.11799817,0.06504836,4.83999448,0.02701078,0.42148822,0.36945766,0.39104899
-2.78839420,5.65908085,0.01006548,0.11582604,0.06598024,4.77627418,0.02621033,0.41856420,0.35707374,0.38299371
-2.78239120,5.56846378,0.01009522,0.11346283,0.06665397,4.70288050,0.02536096,0.41445945,0.34445679,0.37423567
-2.77638819,5.46829652,0.01008567,0.11092273,0.06706371,4.62146848,0.02447157,0.40920053,0.33180704,0.36486218
-2.77038519,5.36054174,0.01003451,0.10822119,0.06721149,4.53387125,0.02355082,0.40283453,0.31932077,0.35496560
-2.76438219,5.24733227,0.00994013,0.10537532,0.06710753,4.44207727,0.02260702,0.39542992,0.30718711,0.34464321
-2.75837919,5.13094371,0.00980168,0.10240428,0.06677047,4.34820114,0.02164809,0.38707693,0.29558511,0.33399705
-2.75237619,5.01376048,0.00961913,0.09932950,0.06622747,4.25444823,0.02068145,0.37788744,0.28468097,0.32313336
-2.74637319,4.89823551,0.00939340,0.09617485,0.06551417,4.16307380,0.01971401,0.36799421,0.27462563,0.31216195
-2.74037019,4.78684441,0.00912630,0.09296656,0.06467454,4.07633721,0.01875215,0.35754970,0.26555247,0.30119511
-2.73436718,4.68203516,0.00882060,0.08973301,0.06376065,3.99645289,0.01780173,0.34672407,0.25757542,0.29034634
-2.72836418,4.58617492,0.00847992,0.08650435,0.06283231,3.92553914,0.01686806,0.33570284,0.25078720,0.27972873
-2.72236118,4.50149571,0.00810872,0.08331190,0.06195663,3.86556703,0.01595598,0.32468399,0.24525802,0.26945310
-2.71635818,4.43004114,0.00771218,0.08018749,0.06120752,3.81831090,0.01506980,0.31387470,0.24103452,0.25962603
-2.71035518,4.37361626,0.00729606,0.07716264,0.06066511,3.78530286,0.01421342,0.30348787,0.23813924,0.25034779
-2.70435218,4.33374294,0.00686662,0.07426771,0.06041516,3.76779306,0.01339025,0.29373856,0.23657053,0.24171029
-2.69834917,4.31162269,0.00643042,0.07153100,0.06054832,3.76671768,0.01260333,0.28484043,0.23630300,0.23379519
-2.69234617,4.30810887,0.00599423,0.06897796,0.06115940,3.78267608,0.01185524,0.27700229,0.23728861,0.22667222
-2.68634317,4.32368961,0.00556484,0.06663039,0.06234649,3.81591849,0.01114820,0.27042494,0.23945827,0.22039783
-2.68034017,4.35848233,0.00514896,0.06450583,0.06420996,3.86634453,0.01048404,0.26529828,0.24272420,0.21501429
-2.67433717,4.41224013,0.00475310,0.06261708,0.06685122,3.93351314,0.00986422,0.26179872,0.24698274,0.21054916
-2.66833417,4.48436953,0.00438346,0.06097194,0.07037139,4.01666289,0.00928981,0.26008697,0.25211780,0.20701526
-2.66233117,4.57395855,0.00404589,0.05957306,0.07486954,4.11474195,0.00876158,0.26030604,0.25800458,0.20441110
-2.65632816,4.67981328,0.00374577,0.05841806,0.08044070,4.22644576,0.00827995,0.26257949,0.26451370,0.20272165
-2.65032516,4.80050069,0.00348804,0.05749981,0.08717352,4.35026036,0.00784506,0.26700973,0.27151531,0.20191952
-2.64432216,4.93439502,0.00327716,0.05680682,0.09514757,4.48450881,0.00745679,0.27367641,0.27888314,0.20196633
-2.63831916,5.07972483,0.00311710,0.05632386,0.10443027,4.62739804,0.00711478,0.28263470,0.28649825,0.20281421
-2.63231616,5.23461793,0.00301139,0.05603258,0.11507354,4.77706339,0.00681853,0.29391337,0.29425224,0.20440733
-2.62631316,5.39714157,0.00296307,0.05591229,0.12711030,4.93160859,0.00656740,0.30751277,0.30204983,0.20668341
-2.62031016,5.56533568,0.00297480,0.05594068,0.14055074,5.08913886,0.00636068,0.32340256,0.30981051,0.20957497
-2.61430715,5.73723778,0.00304879,0.05609461,0.15537878,5.24778610,0.00619762,0.34151942,0.31746934,0.21301044
-2.60830415,5.91089889,0.00318687,0.05635088,0.17154869,5.40572503,0.00607750,0.36176466,0.32497679,0.21691501
-2.60230115,6.08439050,0.00339048,0.05668695,0.18898218,5.56118077,0.00599965,0.38400212,0.33229754,0.22121121
-2.59629815,6.25580391,0.00366065,0.05708161,0.20756614,5.71242854,0.00596348,0.40805642,0.33940855,0.22581931
-2.59029515,6.42324355,0.00399798,0.05751568,0.22715132,5.85778717,0.00596849,0.43371184,0.34629638,0.23065752
-2.58429215,6.58481722,0.00440258,0.05797259,0.24755206,5.99560888,0.00601432,0.46071221,0.35295405,0.23564227
-2.57828914,6.73862592,0.00487408,0.05843906,0.26854730,6.12426780,0.00610071,0.48876185,0.35937767,0.24068839
-2.57228614,6.88275676,0.00541147,0.05890572,0.28988301,6.24215037,0.00622752,0.51752797,0.36556317,0.24570957
-2.56628314,7.01528198,0.00601312,0.05936776,0.31127607,6.34765052,0.00639469,0.54664459,0.37150336,0.25061909
-2.56028014,7.13426688,0.00667664,0.05982566,0.33241963,6.43917208,0.00660228,0.57571814,0.37718562,0.25533084
-2.55427714,7.23778870,0.00739882,0.06028599,0.35298985,6.51514053,0.00685039,0.60433455,0.38259043,0.25976088
-2.54827414,7.32396768,0.00817553,0.06076216,0.37265385,6.57402540,0.00713918,0.63206805,0.38769092,0.26382931
-2.54227114,7.39101055,0.00900170,0.06127532,0.39107860,6.61437352,0.00746883,0.65849108,0.39245361,0.26746266
-2.53626813,7.43726532,0.00987123,0.06185518,0.40794053,6.63485267,0.00783955,0.68318526,0.39684021,0.27059658
-2.53026513,7.46128544,0.01077697,0.06254086,0.42293533,6.63430375,0.00825156,0.70575292,0.40081056,0.27317877
-2.52426213,7.46190022,0.01171072,0.06338160,0.43578762,6.61179920,0.00870506,0.72582869,0.40432651,0.27517197
-2.51825913,7.43828758,0.01266324,0.06443728,0.44626012,6.56670429,0.00920027,0.74309069,0.40735645,0.27655689
-2.51225613,7.39004490,0.01362437,0.06577878,0.45416169,6.49873756,0.00973735,0.75727072,0.40988030,0.27733480
-2.50625313,7.31725303,0.01458306,0.06748796,0.45935405,6.40802639,0.01031648,0.76816303,0.41189454,0.27752961
-2.50025013,7.22052930,0.01552756,0.06965715,0.46175682,6.29515393,0.01093777,0.77563110,0.41341697,0.27718925
-2.49424712,7.10106496,0.01644557,0.07238832,0.46135042,6.16119369,0.01160126,0.77961226,0.41449074,0.27638617
-2.48824412,6.96064415,0.01732451,0.07579152,0.45817700,6.00772885,0.01230691,0.78011958,0.41518744,0.27521678
-2.48224112,6.80164149,0.01815170,0.07998282,0.45233902,5.83685416,0.01305452,0.77724125,0.41560881,0.27379986
-2.47623812,6.62699739,0.01891471,0.08508155,0.44399577,5.65115936,0.01384366,0.77113715,0.41588694,0.27227376
-2.47023512,6.44017075,0.01960159,0.09120697,0.43335780,5.45369365,0.01467363,0.76203291,0.41618268,0.27079254
-2.46423212,6.24507031,0.02020123,0.09847432,0.42067971,5.24791241,0.01554332,0.75021166,0.41668236,0.26952102
-2.45822911,6.04596684,0.02070360,0.10699037,0.40625144,5.03760774,0.01645111,0.73600383,0.41759263,0.26862910
-2.45222611,5.84738958,0.02110010,0.11684864,0.39038855,4.82682540,0.01739477,0.71977549,0.41913379,0.26828531
-2.44622311,5.65401070,0.02138376,0.12812436,0.37342197,4.61977151,0.01837131,0.70191580,0.42153166,0.26865006
-2.44022011,5.47052248,0.02154951,0.14086944,0.35568758,4.42071229,0.01937685,0.68282398,0.42500840,0.26986873
-2.43421711,5.30151188,0.02159431,0.15510769,0.33751609,4.23387077,0.02040657,0.66289656,0.42977267,0.27206504
-2.42821411,5.15133716,0.02151728,0.17083041,0.31922368,4.06332401,0.02145456,0.64251525,0.43600957,0.27533497
-2.42221111,5.02401105,0.02131978,0.18799290,0.30110370,3.91290404,0.02251380,0.62203618,0.44387082,0.27974147
-2.41620810,4.92309439,0.02100532,0.20651180,0.28341968,3.78610573,0.02357615,0.60178059,0.45346584,0.28531042
-2.41020510,4.85160350,0.02057958,0.22626379,0.26640000,3.68600373,0.02463241,0.58202766,0.46485398,0.29202793
-2.40420210,4.81193392,0.02005017,0.24708573,0.25023422,3.61518048,0.02567239,0.56300939,0.47803866,0.29983928
-2.39819910,4.80580222,0.01942647,0.26877639,0.23507113,3.57566645,0.02668516,0.54490786,0.49296352,0.30864957
-2.39219610,4.83420706,0.01871939,0.29109996,0.22101854,3.56889345,0.02765924,0.52785481,0.50951118,0.31832613
-2.38619310,4.89740962,0.01794103,0.31379131,0.20814465,3.59566128,0.02858293,0.51193339,0.52750461,0.32870280
-2.38019010,4.99493327,0.01710444,0.33656285,0.19648081,3.65611765,0.02944473,0.49718197,0.54671131,0.33958576
-2.37418709,5.12558150,0.01622317,0.35911304,0.18602552,3.74975127,0.03023374,0.48359973,0.56685022,0.35076086
-2.36818409,5.28747297,0.01531108,0.38113611,0.17674931,3.87539760,0.03094016,0.47115366,0.58760120,0.36200222
-2.36218109,5.47809222,0.01438191,0.40233271,0.16860032,4.03125703,0.03155578,0.45978660,0.60861672,0.37308163
-2.35617809,5.69435413,0.01344904,0.42242114,0.16151025,4.21492499,0.03207448,0.44942600,0.62953540,0.38377845
-2.35017509,5.93268056,0.01252525,0.44114864,0.15540042,4.42343381,0.03249268,0.43999278,0.64999676,0.39388961
-2.34417209,6.18908712,0.01162244,0.45830223,0.15018765,4.65330600,0.03280980,0.43141017,0.66965653,0.40323922
-2.33816908,6.45927829,0.01075154,0.47371860,0.14578985,4.90061865,0.03302859,0.42361190,0.68820195,0.41168733
-2.33216608,6.73874881,0.00992233,0.48729254,0.14213095,5.16107859,0.03315535,0.41654952,0.70536620,0.41913748
-2.32616308,7.02288950,0.00914340,0.49898347,0.13914521,5.43010768,0.03320006,0.41019854,0.72094135,0.42554260
-2.32016008,7.30709533,0.00842209,0.50881965,0.13678066,5.70293735,0.03317641,0.40456319,0.73478909,0.43090906
-2.31415708,7.58687363,0.00776452,0.51689979,0.13500169,5.97471118,0.03310158,0.39967955,0.74684879,0.43529843
-2.30815408,7.85795009,0.00717561,0.52339189,0.13379071,6.24059361,0.03299594,0.39561705,0.75714242,0.43882705
-2.30215108,8.11637022,0.00665914,0.52852919,0.13314893,6.49588263,0.03288263,0.39247825,0.76577590,0.44166325
-2.29614807,8.35859352,0.00621786,0.53260339,0.13309627,6.73612364,0.03278687,0.39039697,0.77293701,0.44402222
-2.29014507,8.58157809,0.00585349,0.53595535,0.13367053,6.95722119,0.03273532,0.38953486,0.77888974,0.44615891
-2.28414207,8.78285275,0.00556688,0.53896352,0.13492579,7.15554506,0.03275517,0.39007656,0.78396535,0.44835903
-2.27813907,8.96057453,0.00535804,0.54203067,0.13693036,7.32802696,0.03287328,0.39222371,0.78855067,0.45092866
-2.27213607,9.11356930,0.00522621,0.54556941,0.13976415,7.47224385,0.03311521,0.39618798,0.79307401,0.45418282
-2.26613307,9.24135369,0.00516988,0.54998720,0.14351589,7.58648458,0.03350424,0.40218354,0.79798966,0.45843356
-2.26013007,9.34413745,0.00518689,0.55567142,0.14827999,7.66979652,0.03406052,0.41041909,0.80376152,0.46397804
-2.25412706,9.42280551,0.00527438,0.56297526,0.15415355,7.72200988,0.03480014,0.42109006,0.81084686,0.47108723
-2.24812406,9.47888039,0.00542883,0.57220508,0.16123335,7.74373797,0.03573444,0.43437103,0.81968109,0.47999559
-2.24212106,9.51446605,0.00564606,0.58360985,0.16961310,7.73635307,0.03686940,0.45040890,0.83066432,0.49089242
-2.23611806,9.53217540,0.00592125,0.59737316,0.17938099,7.70193827,0.03820522,0.46931707,0.84415041,0.50391514
-2.23011506,9.53504434,0.00624890,0.61360825,0.19061770,7.64321702,0.03973613,0.49117089,0.86043930,0.51914490
-2.22411206,9.52643603,0.00662292,0.63235631,0.20339484,7.56346318,0.04145036,0.51600462,0.87977291,0.53660475
-2.21810905,9.50993939,0.00703658,0.65358818,0.21777392,7.46639524,0.04333042,0.54381011,0.90233489,0.55626043
-2.21210605,9.48926623,0.00748268,0.67720938,0.23380588,7.35605905,0.04535353,0.57453731,0.92825438,0.57802390
-2.20610305,9.46815124,0.00795352,0.70306826,0.25153106,7.23670406,0.04749233,0.60809651,0.95761331,0.60175927
-2.20010005,9.45025900,0.00844110,0.73096691,0.27097972,7.11265814,0.04971580,0.64436245,0.99045699,0.62729097
-2.19409705,9.43910110,0.00893723,0.76067415,0.29217284,6.98820587,0.05199026,0.68317989,1.02680725,0.65441381
-2.18809405,9.43796628,0.00943369,0.79194013,0.31512322,6.86747491,0.05428064,0.72437058,1.06667703,0.68290419
-2.18209105,9.44986481,0.00992240,0.82451151,0.33983670,6.75433442,0.05655173,0.76774118,1.11008567,0.71253211
-2.17608804,9.47748780,0.01039569,0.85814649,0.36631332,6.65230830,0.05876950,0.81309166,1.15707334,0.74307319
-2.17008504,9.52318053,0.01084640,0.89262884,0.39454831,6.56450552,0.06090239,0.86022383,1.20771365,0.77431996
-2.16408204,9.58892820,0.01126819,0.92777985,0.42453271,6.49356821,0.06292248,0.90894934,1.26212307,0.80609187
-2.15807904,9.67635143,0.01165563,0.96346767,0.45625338,6.44163751,0.06480660,0.95909678,1.32046604,0.83824327
-2.15207604,9.78670831,0.01200445,0.99961308,0.48969254,6.41033600,0.06653706,1.01051722,1.38295489,0.87066891
-2.14607304,9.92089938,0.01231157,1.03619147,0.52482634,6.40076486,0.06810235,1.06308795,1.44984389,0.90330637
-2.14007004,10.07947229,0.01257529,1.07323044,0.56162284,6.41351322,0.06949736,1.11671398,1.52141703,0.93613547
-2.13406703,10.26262279,0.01279524,1.11080323,0.60003911,6.44867709,0.07072337,1.17132710,1.59796974,0.96917417
-2.12806403,10.47019002,0.01297241,1.14901797,0.64001761,6.50588483,0.07178774,1.22688251,1.67978483,1.00247143
-2.12206103,10.70164448,0.01310904,1.18800339,0.68148207,6.58432678,0.07270323,1.28335301,1.76710379,1.03609722
-2.11605803,10.95606882,0.01320852,1.22789162,0.72433297,6.68278658,0.07348708,1.34072107,1.86009460,1.07013005
-2.11005503,11.23213240,0.01327523,1.26879899,0.76844289,6.79967288,0.07415984,1.39896919,1.95881788,1.10464306
-2.10405203,11.52806209,0.01331427,1.31080615,0.81365214,6.93305016,0.07474403,1.45806905,2.06319329,1.13968911
-2.09804902,11.84161282,0.01333128,1.35393851,0.85976482,7.08066873,0.07526267,1.51797008,2.17296851,1.17528607
-2.09204602,12.17004217,0.01333213,1.39814847,0.90654587,7.23999420,0.07573778,1.57858825,2.28769285,1.21140320
-2.08604302,12.51009397,0.01332266,1.44330065,0.95371930,7.40823746,0.07618897,1.63979574,2.40669787,1.24794954
-2.08004002,12.85799565,0.01330845,1.48916128,1.00096797,7.58238670,0.07663216,1.70141224,2.52908682,1.28476520
-2.07403702,13.20947429,0.01329457,1.53539263,1.04793522,7.75924288,0.07707841,1.76319863,2.65373467,1.32161638
-2.06803402,13.55979487,0.01328537,1.58155339,1.09422840,7.93546047,0.07753319,1.82485347,2.77929962,1.35819452
-2.06203102,13.90382370,0.01328430,1.62710509,1.13942454,8.10759460,0.07799586,1.88601284,2.90424680,1.39412006
-2.05602801,14.23611795,0.01329388,1.67142489,1.18307806,8.27215564,0.07845951,1.94625372,3.02688390,1.42895080
-2.05002501,14.55104093,0.01331555,1.71382417,1.22473038,8.42567133,0.07891123,2.00510099,3.14540781,1.46219459
-2.04402201,14.84290046,0.01334973,1.75357234,1.26392117,8.56475609,0.07933266,2.06203791,3.25796088,1.49332604
-2.03801901,15.10610639,0.01339587,1.78992481,1.30020098,8.68618604,0.07970090,2.11651968,3.36269438,1.52180633
-2.03201601,15.33534110,0.01345252,1.82215372,1.33314457,8.78697783,0.07998973,2.16798966,3.45783645,1.54710529
-2.02601301,15.52573595,0.01351750,1.84957993,1.36236465,8.86446839,0.08017095,2.21589744,3.54176153,1.56872459
-2.02001001,15.67304522,0.01358806,1.87160471,1.38752523,8.91639229,0.08021593,2.25971802,3.61305756,1.58622086
-2.01400700,15.77380915,0.01366108,1.88773920,1.40835409,8.94095316,0.08009715,2.29897122,3.67058774,1.59922748
-2.00800400,15.82549705,0.01373323,1.89763027,1.42465369,8.93688529,0.07978974,2.33324033,3.71354340,1.60747382
-2.00200100,15.82662280,0.01380122,1.90108105,1.43630999,8.90350195,0.07927288,2.36218920,3.74148504,1.61080089
-1.99599800,15.77682557,0.01386191,1.89806522,1.44329871,8.84072725,0.07853097,2.38557684,3.75436916,1.60917254
-1.98999500,15.67691065,0.01391254,1.88873395,1.44568865,8.74910898,0.07755458,2.40326885,3.75255907,1.60268136
-1.98399200,15.52884686,0.01395080,1.87341512,1.44364181,8.62981102,0.07634109,2.41524517,3.73681878,1.59154913
-1.97798899,15.33571960,0.01397496,1.85260470,1.43741020,8.48458453,0.07489497,2.42160365,3.70828999,1.57612158
-1.97198599,15.10164067,0.01398391,1.82695071,1.42732955,8.31571845,0.07322775,2.42255937,3.66845282,1.55685763
-1.96598299,14.83161833,0.01397721,1.79723037,1.41380989,8.12597111,0.07135765,2.41843963,3.61907220,1.53431384
-1.95997999,14.53139325,0.01395509,1.76432167,1.39732362,7.91848528,0.06930893,2.40967504,3.56213220,1.50912451
-1.95397699,14.20724775,0.01391837,1.72917076,1.37839141,7.69669033,0.06711094,2.39678678,3.49976153,1.48197870
-1.94797399,13.86579701,0.01386847,1.69275661,1.35756661,7.46419579,0.06479707,2.38037108,3.43415360,1.45359516
-1.94197099,13.51377191,0.01380733,1.65605488,1.33541874,7.22468071,0.06240346,2.36108117,3.36748520,1.42469641
-1.93596798,13.15780331,0.01373728,1.62000255,1.31251687,6.98178383,0.05996777,2.33960781,3.30183735,1.39598327
-1.92996498,12.80421747,0.01366102,1.58546515,1.28941351,6.73899924,0.05752785,2.31665913,3.23912234,1.36811094
-1.92396198,12.45885127,0.01358153,1.55320789,1.26662969,6.49958169,0.05512055,2.29294057,3.18102001,1.34166787
-1.91795898,12.12689470,0.01350195,1.52387215,1.24464165,6.26646547,0.05278063,2.26913569,3.12892623,1.31715810
-1.91195598,11.81276650,0.01342553,1.49795805,1.22386990,6.04219948,0.05053985,2.24588859,3.08391555,1.29498796
-1.90595298,11.52002655,0.01335560,1.47581382,1.20467060,5.82890055,0.04842618,2.22378838,3.04671921,1.27545744
-1.89994997,11.25132684,0.01329545,1.45763208,1.18732974,5.62822581,0.04646337,2.20335616,3.01771919,1.25875636
-1.89394697,11.00840044,0.01324833,1.44345292,1.17205997,5.44136389,0.04467055,2.18503473,2.99695742,1.24496530
-1.88794397,10.79208614,0.01321736,1.43317315,1.15900006,5.26904392,0.04306217,2.16918102,2.98415930,1.23406095
-1.88194097,10.60238436,0.01320551,1.42656094,1.14821668,5.11156010,0.04164802,2.15606123,2.97876928,1.22592516
-1.87593797,10.43853903,0.01321552,1.42327472,1.13970827,4.96880943,0.04043346,2.14584849,2.97999597,1.22035707
-1.86993497,10.29913852,0.01324988,1.42288514,1.13341044,4.84033920,0.03941970,2.13862258,2.98686391,1.21708739
-1.86393197,10.18222878,0.01331070,1.42489858,1.12920250,4.72540103,0.03860422,2.13437151,2.99826878,1.21579391
-1.85792896,10.08543155,0.01339969,1.42878106,1.12691479,4.62300794,0.03798116,2.13299450,3.01303268,1.21611732
-1.85192596,10.00606087,0.01351804,1.43398107,1.12633604,4.53199137,0.03754175,2.13430594,3.02995675,1.21767643
-1.84592296,9.94123219,0.01366637,1.43995031,1.12722074,4.45105524,0.03727469,2.13804013,3.04786822,1.22008211
-1.83991996,9.88795940,0.01384456,1.44616141,1.12929594,4.37882496,0.03716657,2.14385649,3.06565982,1.22294930
-1.83391696,9.84323647,0.01405172,1.45212195,1.13226739,4.31388970,0.03720209,2.15134516,3.08232009,1.22590666
-1.82791396,9.80410209,0.01428610,1.45738446,1.13582496,4.25483704,0.03736438,2.16003291,3.09695362,1.22860376
-1.82191096,9.76768695,0.01454496,1.46155234,1.13964716,4.20027981,0.03763515,2.16938959,3.10879130,1.23071569
-1.81590795,9.73124496,0.01482459,1.46428192,1.14340511,4.14887560,0.03799490,2.17883512,3.11719099,1.23194531
-1.80990495,9.69217078,0.01512023,1.46528122,1.14676592,4.09933977,0.03842303,2.18774744,3.12162997,1.23202357
-1.80390195,9.64800687,0.01542612,1.46430590,1.14939582,4.05045336,0.03889803,2.19547148,3.12169078,1.23070829
-1.79789895,9.59644389,0.01573555,1.46115355,1.15096337,4.00106747,0.03939759,2.20132957,3.11704258,1.22778201
-1.79189595,9.53531855,0.01604093,1.45565693,1.15114278,3.95010580,0.03989886,2.20463339,3.10742025,1.22304941
-1.78589295,9.46261255,0.01633398,1.44767714,1.14961784,3.89656675,0.04037870,2.20469748,3.09260359,1.21633508
-1.77988994,9.37645590,0.01660587,1.43709771,1.14608645,3.83952657,0.04081399,2.20085435,3.07239860,1.20748182
-1.77388694,9.27513715,0.01684750,1.42381998,1.14026583,3.77814448,0.04118201,2.19247096,3.04662276,1.19635015
-1.76788394,9.15712178,0.01704974,1.40776063,1.13189850,3.71167028,0.04146094,2.17896613,3.01509557,1.18281910
-1.76188094,9.02107904,0.01720368,1.38885132,1.12075878,3.63945464,0.04163029,2.15982846,2.97763532,1.16678843
-1.75587794,8.86591642,0.01730101,1.36704068,1.10665967,3.56096171,0.04167149,2.13463393,2.93406215,1.14818215
-1.74987494,8.69081984,0.01733425,1.34229848,1.08945981,3.47578330,0.04156835,2.10306268,2.88420728,1.12695320
-1.74387194,8.49529663,0.01729706,1.31462140,1.06907001,3.38365360,0.04130761,2.06491380,2.82792750,1.10308884
-1.73786893,8.27921809,0.01718452,1.28404009,1.04545916,3.28446323,0.04087941,2.02011766,2.76512356,1.07661630
-1.73186593,8.04285776,0.01699328,1.25062658,1.01865891,3.17827109,0.04027759,1.96874477,2.69576102,1.04760822
-1.72586293,7.78692179,0.01672180,1.21450161,0.98876680,3.06531293,0.03950005,1.91101064,2.61989166,1.01618732
-1.71985993,7.51256799,0.01637042,1.17584077,0.95594757,2.94600526,0.03854886,1.84727612,2.53767367,0.98252969
-1.71385693,7.22141084,0.01594139,1.13487917,0.92043229,2.82094373,0.03743026,1.77804303,2.44938898,0.94686647
-1.70785393,6.91551055,0.01543886,1.09191380,0.88251533,2.69089548,0.03615455,1.70394486,2.35545606,0.90948346
-1.70185093,6.59734531,0.01486876,1.04730327,0.84254900,2.55678520,0.03473586,1.62573304,2.25643734,0.87071840
-1.69584792,6.26976693,0.01423870,1.00146488,0.80093616,2.41967514,0.03319168,1.54425894,2.15304032,0.83095614
-1.68984492,5.93594115,0.01355768,0.95486875,0.75812093,2.28073970,0.03154246,1.46045250,2.04611227,0.79062151
-1.68384192,5.59927508,0.01283593,0.90802949,0.71457791,2.14123559,0.02981092,1.37529827,1.93662864,0.75017043
-1.67783892,5.26333467,0.01208455,0.86149562,0.67080033,2.00246882,0.02802147,1.28980978,1.82567588,0.71007945
-1.67183592,4.93175627,0.01131527,0.81583731,0.62728776,1.86575993,0.02619949,1.20500353,1.71442962,0.67083429
-1.66583292,4.60815610,0.01054010,0.77163316,0.58453371,1.73240915,0.02437067,1.12187340,1.60412951,0.63291804
-1.65982991,4.29604194,0.00977108,0.72945662,0.54301382,1.60366289,0.02256036,1.04136669,1.49605205,0.59679934
-1.65382691,3.99873099,0.00901996,0.68986281,0.50317510,1.48068306,0.02079293,0.96436272,1.39148293,0.56292141
-1.64782391,3.71927724,0.00829801,0.65337632,0.46542655,1.36452047,0.01909128,0.89165455,1.29169016,0.53169224
-1.64182091,3.46041129,0.00761574,0.62048072,0.43013160,1.25609327,0.01747640,0.82393460,1.19789932,0.50347632
-1.63581791,3.22449433,0.00698278,0.59160988,0.39760251,1.15617102,0.01596699,0.76178437,1.11127168,0.47858848
-1.62981491,3.01348749,0.00640770,0.56714176,0.36809685,1.06536477,0.01457925,0.70566835,1.03288597,0.45728966
-1.62381191,2.82893634,0.00589795,0.54739439,0.34181603,0.98412310,0.01332674,0.65593203,0.96372407,0.43978492
-1.61780890,2.67196985,0.00545976,0.53262419,0.31890573,0.91273358,0.01222028,0.61280372,0.90466052,0.42622341
-1.61180590,2.54331199,0.00509814,0.52302634,0.29945797,0.85132930,0.01126803,0.57639947,0.85645560,0.41670020
-1.60580290,2.44330358,0.00481680,0.51873669,0.28351461,0.79989929,0.01047550,0.54673078,0.81975133,0.41125943
-1.59979990,2.37193169,0.00461823,0.51983493,0.27107170,0.75830202,0.00984577,0.52371407,0.79506971,0.40989866
-1.59379690,2.32886355,0.00450365,0.52634835,0.26208449,0.72628071,0.00937956,0.50718132,0.78281229,0.41257364
-1.58779390,2.31348189,0.00447306,0.53825565,0.25647259,0.70347952,0.00907545,0.49689122,0.78326032,0.41920324
-1.58179090,2.32491903,0.00452526,0.55549044,0.25412492,0.68945943,0.00893005,0.49253993,0.79657468,0.42967413
-1.57578789,2.36208736,0.00465782,0.57794382,0.25490422,0.68371307,0.00893819,0.49377128,0.82279508,0.44384461
-1.56978489,2.42370448,0.00486718,0.60546588,0.25865073,0.68567773,0.00909303,0.50018558,0.86183819,0.46154765
-1.56378189,2.50831208,0.00514861,0.63786601,0.26518506,0.69474609,0.00938624,0.51134720,0.91349462,0.48259265
-1.55777889,2.61428826,0.00549627,0.67491192,0.27431014,0.71027456,0.00980812,0.52679052,0.97742501,0.50676613
-1.55177589,2.73985389,0.00590321,0.71632770,0.28581220,0.73158912,0.01034772,0.54602453,1.05315584,0.53383141
-1.54577289,2.88307438,0.00636150,0.76179121,0.29946109,0.75798910,0.01099296,0.56853622,1.14007552,0.56352741
-1.53976988,3.04185865,0.00686222,0.81093138,0.31501001,0.78874929,0.01173075,0.59379317,1.23743191,0.59556699
-1.53376688,3.21395771,0.00739561,0.86332589,0.33219503,0.82312094,0.01254713,0.62124561,1.34433217,0.62963536
-1.52776388,3.39696537,0.00795122,0.91850000,0.35073466,0.86033259,0.01342741,0.65032863,1.45974609,0.66538877
-1.52176088,3.58832371,0.00851801,0.97592712,0.37032979,0.89959126,0.01435638,0.68046486,1.58251369,0.70245425
-1.51575788,3.78533561,0.00908463,1.03503159,0.39066435,0.94008482,0.01531855,0.71106803,1.71135810,0.74043063
-1.50975488,3.98518628,0.00963957,1.09519429,0.41140690,0.98098623,0.01629832,0.74154782,1.84490392,0.77889130
-1.50375188,4.18497500,0.01017149,1.15576122,0.43221343,1.02146000,0.01728034,0.77131617,1.98170137,0.81738899
-1.49774887,4.38175767,0.01066943,1.21605513,0.45273137,1.06067122,0.01824975,0.79979510,2.12025592,0.85546258
-1.49174587,4.57259962,0.01112313,1.27539012,0.47260492,1.09779716,0.01919253,0.82642599,2.25906267,0.89264603
-1.48574287,4.75463755,0.01152330,1.33308869,0.49148161,1.13204135,0.02009577,0.85068007,2.39664443,0.92847905
-1.47973987,4.92514833,0.01186189,1.38850073,0.50901976,1.16264953,0.02094800,0.87206978,2.53159211,0.96251931
-1.47373687,5.08162192,0.01213236,1.44102353,0.52489674,1.18892707,0.02173941,0.89016039,2.66260567,0.99435548
