energy_ev,total_up,Cu_p_up,Cu_d_up,In_p_up,In_d_up,Te_p_up,Te_d_up
-4.30115058,14.51263206,0.63393194,13.94317940,0.21340650,0.01311933,0.17206944,0.00000000
-4.29514757,14.91674921,0.66158739,14.32143073,0.21948554,0.01333166,0.18091970,0.00000000
-4.28914457,15.31300331,0.68874192,14.69220001,0.22571885,0.01353004,0.18944175,0.00000000
-4.28314157,15.69516546,0.71497669,15.04960637,0.23197065,0.01370823,0.19751257,0.00000000
-4.27713857,16.05726112,0.73988663,15.38801154,0.23810364,0.01386042,0.20501644,0.00000000
-4.27113557,16.39372136,0.76309115,15.70216231,0.24398263,0.01398136,0.21184823,0.00000000
-4.26513257,16.69951914,0.78424432,15.98731841,0.24947819,0.01406651,0.21791631,0.00000000
-4.25912956,16.97028563,0.80304401,16.23936146,0.25447006,0.01411207,0.22314508,0.00000000
-4.25312656,17.20240293,0.81923961,16.45488138,0.25885039,0.01411507,0.22747689,0.00000000
-4.24712356,17.39307003,0.83263824,16.63123760,0.26252646,0.01407346,0.23087344,0.00000000
-4.24112056,17.54034051,0.84310901,16.76659353,0.26542299,0.01398605,0.23331640,0.00000000
-4.23511756,17.64313117,0.85058527,16.85992375,0.26748372,0.01385253,0.23480744,0.00000000
-4.22911456,17.70120240,0.85506485,16.91099466,0.26867250,0.01367345,0.23536749,0.00000000
-4.22311156,17.71511216,0.85660821,16.92032048,0.26897352,0.01345014,0.23503544,0.00000000
-4.21710855,17.68614639,0.85533470,16.88909724,0.26839097,0.01318467,0.23386620,0.00000000
-4.21110555,17.61622985,0.85141702,16.81911865,0.26694796,0.01287973,0.23192836,0.00000000
-4.20510255,17.50782199,0.84507429,16.71267809,0.26468490,0.01253854,0.22930149,0.00000000
-4.19909955,17.36380280,0.83656388,16.57246154,0.26165728,0.01216479,0.22607314,0.00000000
-4.19309655,17.18735420,0.82617236,16.40143644,0.25793315,0.01176246,0.22233589,0.00000000
-4.18709355,16.98184178,0.81420609,16.20274124,0.25359018,0.01133580,0.21818433,0.00000000
-4.18109055,16.75070214,0.80098158,15.97958038,0.24871266,0.01088916,0.21371224,0.00000000
-4.17508754,16.49733969,0.78681608,15.73512838,0.24338840,0.01042693,0.20901005,0.00000000
-4.16908454,16.22503664,0.77201874,15.47244639,0.23770579,0.00995345,0.20416264,0.00000000
-4.16308154,15.93687846,0.75688245,15.19441345,0.23175102,0.00947291,0.19924754,0.00000000
-4.15707854,15.63569629,0.74167674,14.90367366,0.22560564,0.00898934,0.19433354,0.00000000
-4.15107554,15.32402681,0.72664180,14.60259975,0.21934449,0.00850648,0.18947984,0.00000000
-4.14507254,15.00408890,0.71198369,14.29327234,0.21303411,0.00802779,0.18473550,0.00000000
-4.13906953,14.67777575,0.69787090,13.97747361,0.20673158,0.00755640,0.18013938,0.00000000
-4.13306653,14.34666033,0.68443213,13.65669333,0.20048385,0.00709510,0.17572037,0.00000000
-4.12706353,14.01201186,0.67175537,13.33214495,0.19432758,0.00664630,0.17149794,0.00000000
-4.12106053,13.67482034,0.65988813,13.00478910,0.18828932,0.00621207,0.16748282,0.00000000
-4.11505753,13.33582670,0.64883874,12.67536192,0.18238614,0.00579410,0.16367796,0.00000000
-4.10905453,12.99555589,0.63857875,12.34440598,0.17662659,0.00539374,0.16007947,0.00000000
-4.10305153,12.65435103,0.62904609,12.01230170,0.17101181,0.00501203,0.15667759,0.00000000
-4.09704852,12.31240673,0.62014912,11.67929776,0.16553693,0.00464967,0.15345779,0.00000000
-4.09104552,11.96980083,0.61177135,11.34553965,0.16019256,0.00430709,0.15040167,0.00000000
-4.08504252,11.62652369,0.60377665,11.01109561,0.15496625,0.00398445,0.14748792,0.00000000
-4.07903952,11.28250531,0.59601505,10.67598024,0.14984412,0.00368168,0.14469324,0.00000000
-4.07303652,10.93764019,0.58832879,10.34017583,0.14481226,0.00339850,0.14199312,0.00000000
-4.06703352,10.59181080,0.58055862,10.00365211,0.13985818,0.00313446,0.13936269,0.00000000
-4.06103052,10.24491003,0.57255020,9.66638501,0.13497205,0.00288895,0.13677746,0.00000000
-4.05502751,9.89686314,0.56416038,9.32837500,0.13014791,0.00266125,0.13421412,0.00000000
-4.04902451,9.54764976,0.55526330,8.98966538,0.12538459,0.00245055,0.13165120,0.00000000
-4.04302151,9.19732566,0.54575599,8.65036064,0.12068655,0.00225594,0.12906989,0.00000000
-4.03701851,8.84604437,0.53556345,8.31064480,0.11606452,0.00207651,0.12645468,0.00000000
-4.03101551,8.49407765,0.52464287,7.97079910,0.11153591,0.00191129,0.12379406,0.00000000
-4.02501251,8.14183426,0.51298688,7.63121835,0.10712500,0.00175936,0.12108112,0.00000000
-4.01900950,7.78987552,0.50062570,7.29242476,0.10286298,0.00161978,0.11831405,0.00000000
-4.01300650,7.43892671,0.48762800,6.95507840,0.09878768,0.00149167,0.11549657,0.00000000
-4.00700350,7.08988288,0.47410039,6.61998281,0.09494307,0.00137420,0.11263819,0.00000000
-4.00100050,6.74380801,0.46018556,6.28808506,0.09137857,0.00126659,0.10975425,0.00000000
-3.99499750,6.40192674,0.44605894,5.96046919,0.08814804,0.00116816,0.10686579,0.00000000
-3.98899450,6.06560811,0.43192414,5.63834288,0.08530855,0.00107827,0.10399921,0.00000000
-3.98299150,5.73634138,0.41800714,5.32301694,0.08291896,0.00099638,0.10118571,0.00000000
-3.97698849,5.41570434,0.40454946,5.01587831,0.08103826,0.00092202,0.09846045,0.00000000
-3.97098549,5.10532506,0.39180061,4.71835717,0.07972377,0.00085478,0.09586154,0.00000000
-3.96498249,4.80683846,0.38001003,4.43188944,0.07902921,0.00079431,0.09342889,0.00000000
-3.95897949,4.52183949,0.36941884,4.15787619,0.07900272,0.00074033,0.09120290,0.00000000
-3.95297649,4.25183493,0.36025181,3.89764177,0.07968494,0.00069257,0.08922300,0.00000000
-3.94697349,3.99819607,0.35270971,3.65239262,0.08110711,0.00065081,0.08752630,0.00000000
-3.94097049,3.76211443,0.34696265,3.42317861,0.08328941,0.00061483,0.08614618,0.00000000
-3.93496748,3.54456277,0.34314434,3.21085902,0.08623955,0.00058444,0.08511104,0.00000000
-3.92896448,3.34626329,0.34134791,3.01607461,0.08995173,0.00055942,0.08444321,0.00000000
-3.92296148,3.16766465,0.34162316,2.83922735,0.09440601,0.00053952,0.08415807,0.00000000
-3.91695848,3.00892893,0.34397562,2.68046887,0.09956810,0.00052451,0.08426350,0.00000000
-3.91095548,2.86992947,0.34836733,2.53969804,0.10538986,0.00051409,0.08475965,0.00000000
-3.90495248,2.75025949,0.35471936,2.41656815,0.11181010,0.00050795,0.08563900,0.00000000
-3.89894947,2.64925140,0.36291602,2.31050309,0.11875617,0.00050573,0.08688684,0.00000000
-3.89294647,2.56600577,0.37281049,2.22072196,0.12614587,0.00050707,0.08848204,0.00000000
-3.88694347,2.49942864,0.38423165,2.14627087,0.13388989,0.00051155,0.09039814,0.00000000
-3.88094047,2.44827540,0.39699176,2.08606035,0.14189456,0.00051876,0.09260470,0.00000000
-3.87493747,2.41119902,0.41089460,2.03890666,0.15006488,0.00052825,0.09506880,0.00000000
-3.86893447,2.38680036,0.42574371,2.00357484,0.15830752,0.00053961,0.09775665,0.00000000
-3.86293147,2.37367803,0.44135017,1.97882155,0.16653385,0.00055240,0.10063524,0.00000000
-3.85692846,2.37047529,0.45753961,1.96343553,0.17466271,0.00056623,0.10367386,0.00000000
-3.85092546,2.37592172,0.47415795,1.95627375,0.18262272,0.00058072,0.10684539,0.00000000
-3.84492246,2.38886752,0.49107568,1.95629152,0.19035415,0.00059555,0.11012744,0.00000000
-3.83891946,2.40830891,0.50819024,1.96256515,0.19781010,0.00061042,0.11350300,0.00000000
-3.83291646,2.43340327,0.52542643,1.97430616,0.20495690,0.00062512,0.11696075,0.00000000
-3.82691346,2.46347345,0.54273488,1.99086656,0.21177387,0.00063945,0.12049496,0.00000000
-3.82091046,2.49800135,0.56008852,2.01173501,0.21825215,0.00065329,0.12410486,0.00000000
-3.81490745,2.53661113,0.57747729,2.03652452,0.22439296,0.00066657,0.12779367,0.00000000
-3.80890445,2.57904340,0.59490152,2.06495240,0.23020521,0.00067928,0.13156721,0.00000000
-3.80290145,2.62512197,0.61236416,2.09681403,0.23570258,0.00069141,0.13543221,0.00000000
-3.79689845,2.67471539,0.62986265,2.13195194,0.24090044,0.00070303,0.13939449,0.00000000
-3.79089545,2.72769558,0.64738062,2.17022243,0.24581264,0.00071419,0.14345694,0.00000000
-3.78489245,2.78389621,0.66488035,2.21146152,0.25044834,0.00072498,0.14761768,0.00000000
-3.77888944,2.84307352,0.68229613,2.25545259,0.25480935,0.00073548,0.15186826,0.00000000
-3.77288644,2.90487180,0.69952934,2.30189765,0.25888785,0.00074575,0.15619219,0.00000000
-3.76688344,2.96879590,0.71644541,2.35039383,0.26266490,0.00075584,0.16056392,0.00000000
-3.76088044,3.03419250,0.73287296,2.40041688,0.26610965,0.00076577,0.16494817,0.00000000
-3.75487744,3.10024118,0.74860543,2.45131238,0.26917949,0.00077553,0.16929986,0.00000000
-3.74887444,3.16595617,0.76340491,2.50229540,0.27182107,0.00078505,0.17356456,0.00000000
-3.74287144,3.23019865,0.77700827,2.55245874,0.27397210,0.00079425,0.17767953,0.00000000
-3.73686843,3.29169918,0.78913527,2.60078920,0.27556388,0.00080300,0.18157520,0.00000000
-3.73086543,3.34908893,0.79949809,2.64619121,0.27652449,0.00081112,0.18517712,0.00000000
-3.72486243,3.40093841,0.80781209,2.68751650,0.27678228,0.00081842,0.18840832,0.00000000
-3.71885943,3.44580155,0.81380696,2.72359840,0.27626962,0.00082467,0.19119185,0.00000000
-3.71285643,3.48226309,0.81723805,2.75328893,0.27492662,0.00082966,0.19345348,0.00000000
-3.70685343,3.50898695,0.81789705,2.77549709,0.27270466,0.00083314,0.19512444,0.00000000
-3.70085043,3.52476333,0.81562168,2.78922634,0.26956951,0.00083487,0.19614405,0.00000000
-3.69484742,3.52855249,0.81030399,2.79360976,0.26550388,0.00083464,0.19646209,0.00000000
-3.68884442,3.51952337,0.80189685,2.78794127,0.26050933,0.00083225,0.19604093,0.00000000
-3.68284142,3.49708543,0.79041854,2.77170174,0.25460740,0.00082755,0.19485727,0.00000000
-3.67683842,3.46091265,0.77595513,2.74457894,0.24784002,0.00082041,0.19290341,0.00000000
-3.67083542,3.41095903,0.75866088,2.70648081,0.24026908,0.00081076,0.19018803,0.00000000
-3.66483242,3.34746501,0.73875655,2.65754167,0.23197537,0.00079859,0.18673658,0.00000000
-3.65882941,3.27095514,0.71652580,2.59812125,0.22305681,0.00078392,0.18259105,0.00000000
-3.65282641,3.18222721,0.69231003,2.52879705,0.21362627,0.00076685,0.17780939,0.00000000
-3.64682341,3.08233359,0.66650175,2.45035033,0.20380888,0.00074753,0.17246444,0.00000000
-3.64082041,2.97255572,0.63953677,2.36374647,0.19373912,0.00072616,0.16664248,0.00000000
-3.63481741,2.85437271,0.61188558,2.27011071,0.18355781,0.00070300,0.16044146,0.00000000
-3.62881441,2.72942536,0.58404401,2.17069988,0.17340894,0.00067834,0.15396897,0.00000000
-3.62281141,2.59947674,0.55652348,2.06687150,0.16343664,0.00065254,0.14733989,0.00000000
-3.61680840,2.46637059,0.52984102,1.96005095,0.15378229,0.00062597,0.14067403,0.00000000
-3.61080540,2.33198871,0.50450917,1.85169786,0.14458174,0.00059903,0.13409350,0.00000000
-3.60480240,2.19820849,0.48102591,1.74327255,0.13596282,0.00057216,0.12772010,0.00000000
-3.59879940,2.06686162,0.45986470,1.63620353,0.12804304,0.00054576,0.12167274,0.00000000
-3.59279640,1.93969486,0.44146485,1.53185663,0.12092754,0.00052027,0.11606479,0.00000000
-3.58679340,1.81833389,0.42622218,1.43150674,0.11470735,0.00049610,0.11100167,0.00000000
-3.58079040,1.70425080,0.41448015,1.33631254,0.10945776,0.00047363,0.10657845,0.00000000
-3.57478739,1.59873605,0.40652168,1.24729484,0.10523713,0.00045321,0.10287774,0.00000000
-3.56878439,1.50287534,0.40256181,1.16531894,0.10208572,0.00043515,0.09996787,0.00000000
-3.56278139,1.41753196,0.40274131,1.09108141,0.10002503,0.00041969,0.09790125,0.00000000
-3.55677839,1.34333495,0.40712170,1.02510135,0.09905719,0.00040702,0.09671325,0.00000000
-3.55077539,1.28067323,0.41568177,0.96771646,0.09916490,0.00039728,0.09642137,0.00000000
-3.54477239,1.22969607,0.42831590,0.91908382,0.10031156,0.00039052,0.09702499,0.00000000
-3.53876938,1.19031965,0.44483445,0.87918535,0.10244190,0.00038671,0.09850549,0.00000000
-3.53276638,1.16223972,0.46496651,0.84783772,0.10548298,0.00038577,0.10082700,0.00000000
-3.52676338,1.14494999,0.48836491,0.82470648,0.10934572,0.00038755,0.10393763,0.00000000
-3.52076038,1.13776578,0.51461380,0.80932383,0.11392688,0.00039180,0.10777115,0.00000000
-3.51475738,1.13985223,0.54323861,0.80110967,0.11911145,0.00039827,0.11224925,0.00000000
-3.50875438,1.15025631,0.57371827,0.79939502,0.12477561,0.00040661,0.11728412,0.00000000
-3.50275138,1.16794143,0.60549932,0.80344732,0.13078991,0.00041646,0.12278143,0.00000000
-3.49674837,1.19182373,0.63801157,0.81249653,0.13702293,0.00042743,0.12864344,0.00000000
-3.49074537,1.22080852,0.67068471,0.82576119,0.14334492,0.00043911,0.13477232,0.00000000
-3.48474237,1.25382575,0.70296523,0.84247358,0.14963170,0.00045112,0.14107333,0.00000000
-3.47873937,1.28986298,0.73433301,0.86190299,0.15576832,0.00046306,0.14745788,0.00000000
-3.47273637,1.32799469,0.76431679,0.88337617,0.16165256,0.00047457,0.15384623,0.00000000
-3.46673337,1.36740662,0.79250777,0.90629433,0.16719798,0.00048535,0.16016979,0.00000000
-3.46073037,1.40741427,0.81857085,0.93014593,0.17233642,0.00049512,0.16637274,0.00000000
-3.45472736,1.44747472,0.84225278,0.95451486,0.17701989,0.00050368,0.17241311,0.00000000
-3.44872436,1.48719139,0.86338690,0.97908374,0.18122161,0.00051089,0.17826311,0.00000000
-3.44272136,1.52631163,0.88189425,1.00363230,0.18493626,0.00051667,0.18390863,0.00000000
-3.43671836,1.56471736,0.89778095,1.02803114,0.18817934,0.00052101,0.18934821,0.00000000
-3.43071536,1.60240936,0.91113212,1.05223113,0.19098573,0.00052397,0.19459123,0.00000000
-3.42471236,1.63948617,0.92210250,1.07624937,0.19340746,0.00052565,0.19965562,0.00000000
-3.41870935,1.67611888,0.93090453,1.10015227,0.19551076,0.00052622,0.20456517,0.00000000
-3.41270635,1.71252297,0.93779437,1.12403696,0.19737265,0.00052589,0.20934654,0.00000000
-3.40670335,1.74892917,0.94305673,1.14801194,0.19907709,0.00052489,0.21402630,0.00000000
-3.40070035,1.78555454,0.94698928,1.17217809,0.20071097,0.00052348,0.21862795,0.00000000
-3.39469735,1.82257558,0.94988742,1.19661110,0.20236003,0.00052192,0.22316936,0.00000000
-3.38869435,1.86010470,0.95203031,1.22134615,0.20410503,0.00052047,0.22766049,0.00000000
-3.38269135,1.89817121,0.95366857,1.24636581,0.20601814,0.00051937,0.23210175,0.00000000
-3.37668834,1.93670781,0.95501445,1.27159153,0.20815993,0.00051884,0.23648295,0.00000000
-3.37068534,1.97554309,0.95623457,1.29687918,0.21057686,0.00051908,0.24078298,0.00000000
-3.36468234,2.01440027,0.95744558,1.32201875,0.21329945,0.00052022,0.24497006,0.00000000
-3.35867934,2.05290207,0.95871270,1.34673812,0.21634125,0.00052238,0.24900275,0.00000000
-3.35267634,2.09058122,0.96005088,1.37071043,0.21969846,0.00052563,0.25283142,0.00000000
-3.34667334,2.12689585,0.96142844,1.39356471,0.22335034,0.00052997,0.25640027,0.00000000
-3.34067034,2.16124882,0.96277262,1.41489886,0.22726025,0.00053540,0.25964954,0.00000000
-3.33466733,2.19300976,0.96397669,1.43429441,0.23137736,0.00054185,0.26251806,0.00000000
-3.32866433,2.22153874,0.96490796,1.45133214,0.23563881,0.00054922,0.26494566,0.00000000
-3.32266133,2.24621023,0.96541638,1.46560762,0.23997243,0.00055738,0.26687563,0.00000000
-3.31665833,2.26643635,0.96534306,1.47674619,0.24429966,0.00056618,0.26825682,0.00000000
-3.31065533,2.28168821,0.96452849,1.48441642,0.24853885,0.00057545,0.26904551,0.00000000
-3.30465233,2.29151475,0.96282004,1.48834166,0.25260859,0.00058502,0.26920684,0.00000000
-3.29864932,2.29555828,0.96007866,1.48830926,0.25643120,0.00059467,0.26871578,0.00000000
-3.29264632,2.29356650,0.95618449,1.48417728,0.25993608,0.00060423,0.26755770,0.00000000
-3.28664332,2.28540068,0.95104157,1.47587849,0.26306304,0.00061351,0.26572855,0.00000000
-3.28064032,2.27104018,0.94458161,1.46342191,0.26576536,0.00062231,0.26323453,0.00000000
-3.27463732,2.25058359,0.93676683,1.44689199,0.26801262,0.00063048,0.26009166,0.00000000
-3.26863432,2.22424660,0.92759222,1.42644573,0.26979314,0.00063784,0.25632496,0.00000000
-3.26263132,2.19235740,0.91708718,1.40230816,0.27111604,0.00064427,0.25196759,0.00000000
-3.25662831,2.15534984,0.90531672,1.37476659,0.27201274,0.00064964,0.24705995,0.00000000
-3.25062531,2.11375496,0.89238235,1.34416391,0.27253794,0.00065386,0.24164872,0.00000000
-3.24462231,2.06819141,0.87842261,1.31089152,0.27276987,0.00065685,0.23578615,0.00000000
-3.23861931,2.01935497,0.86361336,1.27538198,0.27280990,0.00065859,0.22952937,0.00000000
-3.23261631,1.96800769,0.84816756,1.23810178,0.27278132,0.00065906,0.22293995,0.00000000
-3.22661331,1.91496662,0.83233472,1.19954436,0.27282735,0.00065828,0.21608356,0.00000000
-3.22061031,1.86109244,0.81639951,1.16022341,0.27310828,0.00065632,0.20902989,0.00000000
-3.21460730,1.80727785,0.80067978,1.12066658,0.27379786,0.00065327,0.20185264,0.00000000
-3.20860430,1.75443577,0.78552347,1.08140939,0.27507880,0.00064926,0.19462955,0.00000000
-3.20260130,1.70348715,0.77130450,1.04298938,0.27713771,0.00064446,0.18744252,0.00000000
-3.19659830,1.65534841,0.75841752,1.00594027,0.28015938,0.00063909,0.18037764,0.00000000
-3.19059530,1.61091838,0.74727136,0.97078608,0.28432063,0.00063337,0.17352509,0.00000000
-3.18459230,1.57106467,0.73828139,0.93803497,0.28978394,0.00062758,0.16697889,0.00000000
-3.17858929,1.53660961,0.73186086,0.90817286,0.29669108,0.00062201,0.16083638,0.00000000
-3.17258629,1.50831574,0.72841124,0.88165667,0.30515693,0.00061699,0.15519748,0.00000000
-3.16658329,1.48687124,0.72831215,0.85890723,0.31526382,0.00061283,0.15016362,0.00000000
-3.16058029,1.47287545,0.73191092,0.84030194,0.32705656,0.00060987,0.14583638,0.00000000
-3.15457729,1.46682496,0.73951229,0.82616732,0.34053850,0.00060843,0.14231586,0.00000000
-3.14857429,1.46910067,0.75136865,0.81677166,0.35566880,0.00060882,0.13969879,0.00000000
-3.14257129,1.47995631,0.76767117,0.81231793,0.37236109,0.00061132,0.13807643,0.00000000
-3.13656828,1.49950883,0.78854221,0.81293729,0.39048361,0.00061619,0.13753236,0.00000000
-3.13056528,1.52773120,0.81402938,0.81868345,0.40986107,0.00062362,0.13814018,0.00000000
-3.12456228,1.56444794,0.84410146,0.82952817,0.43027793,0.00063378,0.13996116,0.00000000
-3.11855928,1.60933373,0.87864639,0.84535811,0.45148338,0.00064676,0.14304208,0.00000000
-3.11255628,1.66191519,0.91747136,0.86597335,0.47319759,0.00066257,0.14741316,0.00000000
-3.10655328,1.72157610,0.96030507,0.89108758,0.49511909,0.00068117,0.15308620,0.00000000
-3.10055028,1.78756572,1.00680191,0.92033034,0.51693314,0.00070245,0.16005315,0.00000000
-3.09454727,1.85901042,1.05654800,0.95325103,0.53832050,0.00072621,0.16828486,0.00000000
-3.08854427,1.93492793,1.10906866,0.98932501,0.55896647,0.00075219,0.17773039,0.00000000
-3.08254127,2.01424414,1.16383702,1.02796139,0.57856968,0.00078005,0.18831671,0.00000000
-3.07653827,2.09581178,1.22028338,1.06851268,0.59685029,0.00080939,0.19994880,0.00000000
-3.07053527,2.17843058,1.27780502,1.11028579,0.61355733,0.00083976,0.21251033,0.00000000
-3.06453227,2.26086828,1.33577592,1.15255433,0.62847473,0.00087066,0.22586473,0.00000000
-3.05852926,2.34188208,1.39355620,1.19457184,0.64142593,0.00090155,0.23985677,0.00000000
-3.05252626,2.42023976,1.45050103,1.23558565,0.65227687,0.00093186,0.25431450,0.00000000
-3.04652326,2.49474028,1.50596877,1.27485099,0.66093725,0.00096103,0.26905174,0.00000000
-3.04052026,2.56423321,1.55932829,1.31164502,0.66736012,0.00098847,0.28387075,0.00000000
-3.03451726,2.62763685,1.60996553,1.34528052,0.67153991,0.00101362,0.29856541,0.00000000
-3.02851426,2.68395451,1.65728932,1.37511873,0.67350905,0.00103596,0.31292454,0.00000000
-3.02251126,2.73228912,1.70073670,1.40058126,0.67333340,0.00105498,0.32673554,0.00000000
-3.01650825,2.77185572,1.73977793,1.42116069,0.67110697,0.00107025,0.33978817,0.00000000
-3.01050525,2.80199207,1.77392147,1.43642962,0.66694609,0.00108139,0.35187840,0.00000000
-3.00450225,2.82216726,1.80271915,1.44604808,0.66098343,0.00108809,0.36281240,0.00000000
-2.99849925,2.83198838,1.82577177,1.44976918,0.65336238,0.00109012,0.37241039,0.00000000
-2.99249625,2.83120549,1.84273526,1.44744280,0.64423188,0.00108735,0.38051049,0.00000000
-2.98649325,2.81971480,1.85332753,1.43901751,0.63374211,0.00107972,0.38697230,0.00000000
-2.98049025,2.79756030,1.85733592,1.42454054,0.62204133,0.00106728,0.39168029,0.00000000
-2.97448724,2.76493382,1.85462511,1.40415604,0.60927374,0.00105016,0.39454676,0.00000000
-2.96848424,2.72217368,1.84514534,1.37810166,0.59557869,0.00102859,0.39551446,0.00000000
-2.96248124,2.66976178,1.82894042,1.34670347,0.58109102,0.00100287,0.39455855,0.00000000
-2.95647824,2.60831922,1.80615521,1.31036966,0.56594247,0.00097340,0.39168809,0.00000000
-2.95047524,2.53860032,1.77704201,1.26958287,0.55026398,0.00094063,0.38694677,0.00000000
-2.94447224,2.46148504,1.74196536,1.22489154,0.53418852,0.00090508,0.38041297,0.00000000
-2.93846923,2.37796953,1.70140465,1.17690032,0.51785431,0.00086734,0.37219902,0.00000000
-2.93246623,2.28915488,1.65595420,1.12625991,0.50140792,0.00082800,0.36244974,0.00000000
-2.92646323,2.19623394,1.60632017,1.07365619,0.48500705,0.00078772,0.35134015,0.00000000
-2.92046023,2.10047614,1.55331434,1.01979919,0.46882258,0.00074716,0.33907255,0.00000000
-2.91445723,2.00321043,1.49784430,0.96541171,0.45303972,0.00070700,0.32587289,0.00000000
-2.90845423,1.90580638,1.44090022,0.91121807,0.43785790,0.00066788,0.31198658,0.00000000
-2.90245123,1.80965369,1.38353848,0.85793289,0.42348937,0.00063046,0.29767391,0.00000000
-2.89644822,1.71614039,1.32686219,0.80625028,0.41015638,0.00059535,0.28320509,0.00000000
-2.89044522,1.62663014,1.27199947,0.75683343,0.39808699,0.00056314,0.26885521,0.00000000
-2.88444222,1.54243906,1.22007982,0.71030488,0.38750959,0.00053435,0.25489909,0.00000000
-2.87843922,1.46481262,1.17220952,0.66723755,0.37864638,0.00050947,0.24160636,0.00000000
-2.87243622,1.39490326,1.12944667,0.62814675,0.37170600,0.00048891,0.22923672,0.00000000
-2.86643322,1.33374923,1.09277684,0.59348319,0.36687575,0.00047302,0.21803569,0.00000000
-2.86043022,1.28225531,1.06309003,0.56362726,0.36431366,0.00046207,0.20823078,0.00000000
-2.85442721,1.24117597,1.04115979,0.53888444,0.36414093,0.00045627,0.20002818,0.00000000
-2.84842421,1.21110137,1.02762501,0.51948223,0.36643503,0.00045574,0.19361013,0.00000000
-2.84242121,1.19244669,1.02297506,0.50556823,0.37122396,0.00046052,0.18913277,0.00000000
-2.83641821,1.18544507,1.02753862,0.49720973,0.37848188,0.00047057,0.18672462,0.00000000
-2.83041521,1.19014412,1.04147641,0.49439451,0.38812646,0.00048578,0.18648548,0.00000000
-2.82441221,1.20640631,1.06477789,0.49703285,0.40001823,0.00050597,0.18848579,0.00000000
-2.81840920,1.23391278,1.09726196,0.50496067,0.41396180,0.00053088,0.19276628,0.00000000
-2.81240620,1.27217065,1.13858130,0.51794361,0.42970918,0.00056019,0.19933783,0.00000000
-2.80640320,1.32052311,1.18823002,0.53568187,0.44696504,0.00059352,0.20818146,0.00000000
-2.80040020,1.37816224,1.24555429,0.55781570,0.46539360,0.00063042,0.21924840,0.00000000
-2.79439720,1.44414375,1.30976530,0.58393136,0.48462709,0.00067043,0.23246012,0.00000000
-2.78839420,1.51740333,1.37995421,0.61356733,0.50427523,0.00071302,0.24770831,0.00000000
-2.78239120,1.59677412,1.45510842,0.64622077,0.52393544,0.00075764,0.26485499,0.00000000
-2.77638819,1.68100480,1.53412876,0.68135402,0.54320338,0.00080370,0.28373253,0.00000000
-2.77038519,1.76877811,1.61584731,0.71840120,0.56168328,0.00085062,0.30414397,0.00000000
-2.76438219,1.85872940,1.69904542,0.75677481,0.57899780,0.00089778,0.32586353,0.00000000
-2.75837919,1.94946527,1.78247179,0.79587244,0.59479692,0.00094458,0.34863761,0.00000000
-2.75237619,2.03958205,1.86486060,0.83508360,0.60876569,0.00099042,0.37218644,0.00000000
-2.74637319,2.12768436,1.94494951,0.87379679,0.62063054,0.00103471,0.39620647,0.00000000
-2.74037019,2.21240377,2.02149771,0.91140688,0.63016407,0.00107686,0.42037365,0.00000000
-2.73436718,2.29241761,2.09330403,0.94732293,0.63718818,0.00111633,0.44434775,0.00000000
-2.72836418,2.36646812,2.15922517,0.98097637,0.64157571,0.00115261,0.46777779,0.00000000
-2.72236118,2.43338185,2.21819402,1.01182965,0.64325061,0.00118522,0.49030836,0.00000000
-2.71635818,2.49208928,2.26923803,1.03938530,0.64218680,0.00121375,0.51158707,0.00000000
-2.71035518,2.54164432,2.31149738,1.06319508,0.63840600,0.00123783,0.53127257,0.00000000
-2.70435218,2.58124343,2.34424266,1.08286920,0.63197467,0.00125715,0.54904324,0.00000000
-2.69834917,2.61024364,2.36689152,1.09808520,0.62300036,0.00127150,0.56460594,0.00000000
-2.69234617,2.62817889,2.37902379,1.10859611,0.61162767,0.00128073,0.57770463,0.00000000
-2.68634317,2.63477390,2.38039427,1.11423754,0.59803402,0.00128478,0.58812839,0.00000000
-2.68034017,2.62995472,2.37094265,1.11493331,0.58242531,0.00128369,0.59571843,0.00000000
-2.67433717,2.61385512,2.35079963,1.11069905,0.56503169,0.00127757,0.60037370,0.00000000
-2.66833417,2.58681814,2.32028879,1.10164370,0.54610349,0.00126666,0.60205479,0.00000000
-2.66233117,2.54939234,2.27992357,1.08796841,0.52590721,0.00125127,0.60078579,0.00000000
-2.65632816,2.50232215,2.23039909,1.06996272,0.50472176,0.00123180,0.59665407,0.00000000
-2.65032516,2.44653261,2.17257869,1.04799815,0.48283478,0.00120873,0.58980773,0.00000000
-2.64432216,2.38310841,2.10747541,1.02251914,0.46053906,0.00118262,0.58045101,0.00000000
-2.63831916,2.31326797,2.03622870,0.99403167,0.43812902,0.00115410,0.56883760,0.00000000
-2.63231616,2.23833336,1.96007721,0.96308994,0.41589720,0.00112383,0.55526238,0.00000000
-2.62631316,2.15969696,1.88032844,0.93028166,0.39413073,0.00109250,0.54005173,0.00000000
-2.62031016,2.07878644,1.79832636,0.89621249,0.37310777,0.00106084,0.52355307,0.00000000
-2.61430715,1.99702900,1.71541821,0.86149023,0.35309396,0.00102956,0.50612391,0.00000000
-2.60830415,1.91581667,1.63292167,0.82670947,0.33433890,0.00099937,0.48812111,0.00000000
-2.60230115,1.83647369,1.55209362,0.79243726,0.31707263,0.00097094,0.46989064,0.00000000
