energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-3.23861931,2.55163628,0.00522408,0.04733707,0.31994936,1.68468571,0.10628451,0.37549819,0.03076297,0.23595648
-3.23261631,2.49288814,0.00504758,0.04700704,0.31047122,1.63777608,0.10387488,0.37334322,0.03049985,0.23286880
-3.22661331,2.42837015,0.00484490,0.04647103,0.29996509,1.58655778,0.10114160,0.37108413,0.03008112,0.22925739
-3.22061031,2.35931241,0.00462014,0.04573026,0.28858390,1.53189438,0.09812438,0.36886298,0.02951135,0.22522297
-3.21460730,2.28707559,0.00437772,0.04479327,0.27650428,1.47473218,0.09487315,0.36683908,0.02879914,0.22087710
-3.20860430,2.21311335,0.00412230,0.04367564,0.26392248,1.41607477,0.09144656,0.36518348,0.02795698,0.21633894
-3.20260130,2.13893516,0.00385863,0.04239942,0.25105017,1.35695800,0.08791013,0.36407363,0.02700092,0.21173203
-3.19659830,2.06607083,0.00359144,0.04099245,0.23811020,1.29842621,0.08433448,0.36368833,0.02595021,0.20718113
-3.19059530,1.99603764,0.00332535,0.03948751,0.22533240,1.24151037,0.08079347,0.36420333,0.02482681,0.20280933
-3.18459230,1.93031091,0.00306476,0.03792135,0.21294960,1.18720858,0.07736245,0.36578751,0.02365485,0.19873544
-3.17858929,1.87029857,0.00281376,0.03633363,0.20119384,1.13646921,0.07411653,0.36859988,0.02246006,0.19507176
-3.17258629,1.81731995,0.00257609,0.03476585,0.19029287,1.09017690,0.07112905,0.37278730,0.02126917,0.19192226
-3.16658329,1.77258883,0.00235507,0.03326025,0.18046689,1.04914131,0.06847028,0.37848298,0.02010928,0.18938124
-3.16058029,1.73720041,0.00215361,0.03185874,0.17192565,1.01408863,0.06620617,0.38580557,0.01900732,0.18753238
-3.15457729,1.71212187,0.00197414,0.03060192,0.16486584,0.98565535,0.06439747,0.39485880,0.01798942,0.18644816
-3.14857429,1.69818586,0.00181864,0.02952815,0.15946860,0.96438411,0.06309895,0.40573137,0.01708044,0.18618963
-3.14257129,1.69608605,0.00168866,0.02867273,0.15589742,0.95072110,0.06235881,0.41849702,0.01630348,0.18680648
-3.13656828,1.70637419,0.00158529,0.02806719,0.15429603,0.94501450,0.06221835,0.43321447,0.01567946,0.18833719
-3.13056528,1.72945767,0.00150925,0.02773873,0.15478654,0.94751364,0.06271166,0.44992709,0.01522679,0.19080937
-3.12456228,1.76559714,0.00146083,0.02770974,0.15746759,0.95836835,0.06386551,0.46866219,0.01496105,0.19424003
-3.11855928,1.81490352,0.00144001,0.02799743,0.16241254,0.97762826,0.06569932,0.48942971,0.01489480,0.19863581
-3.11255628,1.87733411,0.00144639,0.02861363,0.16966778,1.00524182,0.06822512,0.51222034,0.01503735,0.20399315
-3.10655328,1.95268783,0.00147931,0.02956461,0.17925104,1.04105499,0.07144763,0.53700313,0.01539472,0.21029823
-3.10055028,2.04059966,0.00153779,0.03085104,0.19114985,1.08480970,0.07536430,0.56372252,0.01596951,0.21752681
-3.09454727,2.14053477,0.00162058,0.03246800,0.20532010,1.13614217,0.07996538,0.59229517,0.01676090,0.22564398
-3.08854427,2.25178295,0.00172620,0.03440508,0.22168493,1.19458163,0.08523395,0.62260660,0.01776466,0.23460372
-3.08254127,2.37345429,0.00185290,0.03664654,0.24013388,1.25954967,0.09114603,0.65450809,0.01897324,0.24434858
-3.07653827,2.50447683,0.00199873,0.03917150,0.26052252,1.33036087,0.09767059,0.68781400,0.02037584,0.25480926
-3.07053527,2.64359746,0.00216152,0.04195423,0.28267260,1.40622505,0.10476970,0.72229990,0.02195856,0.26590446
-3.06453227,2.78938668,0.00233891,0.04496447,0.30637288,1.48625187,0.11239859,0.75770180,0.02370460,0.27754086
-3.05852926,2.94024829,0.00252836,0.04816781,0.33138067,1.56945794,0.12050583,0.79371660,0.02559443,0.28961346
-3.05252626,3.09443442,0.00272719,0.05152611,0.35742414,1.65477693,0.12903360,0.83000419,0.02760612,0.30200622
-3.04652326,3.25006637,0.00293259,0.05499802,0.38420547,1.74107275,0.13791796,0.86619111,0.02971557,0.31459311
-3.04052026,3.40516110,0.00314169,0.05853952,0.41140485,1.82715580,0.14708926,0.90187579,0.03189689,0.32723960
-3.03451726,3.55766326,0.00335153,0.06210456,0.43868523,1.91180213,0.15647267,0.93663552,0.03412276,0.33980452
-3.02851426,3.70548194,0.00355919,0.06564569,0.46569776,1.99377505,0.16598883,0.97003469,0.03636483,0.35214231
-3.02251126,3.84653127,0.00376177,0.06911480,0.49208789,2.07184874,0.17555455,1.00163427,0.03859418,0.36410556
-3.01650825,3.97877357,0.00395648,0.07246387,0.51750184,2.14483308,0.18508377,1.03100213,0.04078171,0.37554780
-3.01050525,4.10026378,0.00414069,0.07564572,0.54159345,2.21159896,0.19448851,1.05772374,0.04289871,0.38632644
-3.00450225,4.20919344,0.00431195,0.07861486,0.56403108,2.27110313,0.20368004,1.08141302,0.04491720,0.39630577
-2.99849925,4.30393288,0.00446810,0.08132823,0.58450440,2.32241186,0.21257014,1.10172274,0.04681054,0.40535991
-2.99249625,4.38306990,0.00460726,0.08374598,0.60273094,2.36472232,0.22107249,1.11835419,0.04855378,0.41337559
-2.98649325,4.44544370,0.00472793,0.08583222,0.61846215,2.39738112,0.22910414,1.13106566,0.05012415,0.42025481
-2.98049025,4.49017284,0.00482902,0.08755568,0.63148882,2.41989929,0.23658708,1.13967951,0.05150144,0.42591708
-2.97448724,4.51667625,0.00490983,0.08889031,0.64164561,2.43196308,0.24344979,1.14408748,0.05266840,0.43030140
-2.96848424,4.52468671,0.00497017,0.08981582,0.64881480,2.43344041,0.24962893,1.14425411,0.05361099,0.43336784
-2.96248124,4.51425638,0.00501032,0.09031809,0.65292890,2.42438258,0.25507089,1.14021823,0.05431874,0.43509866
-2.95647824,4.48575439,0.00503104,0.09038946,0.65397220,2.40502151,0.25973330,1.13209238,0.05478487,0.43549904
-2.95047524,4.43985667,0.00503358,0.09002898,0.65198120,2.37576242,0.26358642,1.12006035,0.05500645,0.43459735
-2.94447224,4.37752849,0.00501968,0.08924240,0.64704388,2.33717246,0.26661429,1.10437285,0.05498447,0.43244495
-2.93846923,4.30000051,0.00499152,0.08804220,0.63929792,2.28996566,0.26881567,1.08534154,0.05472384,0.42911561
-2.93246623,4.20873899,0.00495172,0.08644733,0.62892784,2.23498477,0.27020459,1.06333166,0.05423326,0.42470445
-2.92646323,4.10541136,0.00490324,0.08448295,0.61616112,2.17318057,0.27081063,1.03875343,0.05352511,0.41932652
-2.92046023,3.99184806,0.00484939,0.08218000,0.60126355,2.10558942,0.27067869,1.01205253,0.05261515,0.41311491
-2.91445723,3.87000176,0.00479369,0.07957467,0.58453373,2.03330958,0.26986835,0.98369996,0.05152227,0.40621849
-2.90845423,3.74190514,0.00473984,0.07670773,0.56629698,1.95747710,0.26845275,0.95418148,0.05026809,0.39879938
-2.90245123,3.60962816,0.00469162,0.07362391,0.54689878,1.87924180,0.26651711,0.92398698,0.04887650,0.39102993
-2.89644822,3.47523587,0.00465277,0.07037100,0.52669779,1.79974405,0.26415668,0.89359998,0.04737323,0.38308954
-2.89044522,3.34074780,0.00462692,0.06699908,0.50605879,1.72009270,0.26147447,0.86348748,0.04578531,0.37516115
-2.88444222,3.20809956,0.00461747,0.06355964,0.48534546,1.64134480,0.25857858,0.83409051,0.04414050,0.36742757
-2.87843922,3.07910761,0.00462748,0.06010466,0.46491340,1.56448732,0.25557940,0.80581539,0.04246678,0.36006772
-2.87243622,2.95543767,0.00465958,0.05668571,0.44510328,1.49042133,0.25258667,0.77902606,0.04079177,0.35325282
-2.86643322,2.83857744,0.00471585,0.05335312,0.42623446,1.41994864,0.24970652,0.75403752,0.03914219,0.34714262
-2.86043022,2.72981394,0.00479773,0.05015508,0.40859908,1.35376125,0.24703870,0.73111053,0.03754334,0.34188184
-2.85442721,2.63021589,0.00490599,0.04713690,0.39245680,1.29243363,0.24467395,0.71044771,0.03601867,0.33759688
-2.84842421,2.54062114,0.00504061,0.04434027,0.37803028,1.23641761,0.24269173,0.69219107,0.03458930,0.33439284
-2.84242121,2.46162948,0.00520077,0.04180264,0.36550141,1.18604024,0.24115834,0.67642096,0.03327369,0.33235108
-2.83641821,2.39360050,0.00538481,0.03955663,0.35500844,1.14150404,0.24012551,0.66315658,0.03208737,0.33152727
-2.83041521,2.33665656,0.00559027,0.03762963,0.34664405,1.10288985,0.23962940,0.65235783,0.03104264,0.33195007
-2.82441221,2.29069059,0.00581389,0.03604342,0.34045432,1.07016182,0.23969022,0.64392856,0.03014850,0.33362043
-2.81840920,2.25537822,0.00605169,0.03481391,0.33643868,1.04317450,0.24031225,0.63772108,0.02941053,0.33651164
-2.81240620,2.23019406,0.00629901,0.03395102,0.33455084,1.02168164,0.24148432,0.63354173,0.02883089,0.34056997
-2.80640320,2.21443141,0.00655070,0.03345863,0.33470057,1.00534648,0.24318074,0.63115753,0.02840843,0.34571602
-2.80040020,2.20722500,0.00680116,0.03333461,0.33675647,0.99375330,0.24536251,0.63030343,0.02813879,0.35184663
-2.79439720,2.20757613,0.00704456,0.03357098,0.34054957,0.98641986,0.24797884,0.63069027,0.02801461,0.35883736
-2.78839420,2.21437950,0.00727496,0.03415415,0.34587770,0.98281053,0.25096879,0.63201297,0.02802583,0.36654547
-2.78239120,2.22645137,0.00748649,0.03506519,0.35251053,0.98234983,0.25426311,0.63395896,0.02815997,0.37481317
-2.77638819,2.24255810,0.00767354,0.03628027,0.36019537,0.98443604,0.25778603,0.63621639,0.02840251,0.38347125
-2.77038519,2.26144472,0.00783092,0.03777109,0.36866333,0.98845481,0.26145711,0.63848220,0.02873727,0.39234284
-2.76438219,2.28186297,0.00795398,0.03950543,0.37763594,0.99379233,0.26519305,0.64046949,0.02914682,0.40124730
-2.75837919,2.30259808,0.00803883,0.04144771,0.38683210,0.99984803,0.26890933,0.64191449,0.02961295,0.41000409
-2.75237619,2.32249409,0.00808236,0.04355964,0.39597502,1.00604645,0.27252193,0.64258247,0.03011707,0.41843657
-2.74637319,2.34047713,0.00808243,0.04580095,0.40479921,1.01184829,0.27594885,0.64227292,0.03064070,0.42637571
-2.74037019,2.35557634,0.00803784,0.04813010,0.41305729,1.01676029,0.27911159,0.64082368,0.03116583,0.43366358
-2.73436718,2.36694219,0.00794843,0.05050504,0.42052634,1.02034394,0.28193668,0.63811403,0.03167539,0.44015659
-2.72836418,2.37386194,0.00781503,0.05288407,0.42701379,1.02222280,0.28435706,0.63406675,0.03215357,0.44572857
-2.72236118,2.37577208,0.00763946,0.05522661,0.43236263,1.02208851,0.28631355,0.62864919,0.03258618,0.45027341
-2.71635818,2.37226766,0.00742444,0.05749407,0.43645563,1.01970517,0.28775627,0.62187332,0.03296092,0.45370749
-2.71035518,2.36310836,0.00717349,0.05965060,0.43921878,1.01491228,0.28864605,0.61379494,0.03326765,0.45597174
-2.70435218,2.34822143,0.00689087,0.06166393,0.44062341,1.00762608,0.28895582,0.60451205,0.03349855,0.45703326
-2.69834917,2.32770143,0.00658138,0.06350611,0.44068727,0.99783936,0.28867192,0.59416250,0.03364823,0.45688663
-2.69234617,2.30180688,0.00625028,0.06515415,0.43947428,0.98561979,0.28779523,0.58292108,0.03371388,0.45555466
-2.68634317,2.27095384,0.00590312,0.06659062,0.43709301,0.97110669,0.28634219,0.57099601,0.03369521,0.45308877
-2.68034017,2.23570666,0.00554561,0.06780416,0.43369395,0.95450658,0.28434541,0.55862514,0.03359448,0.44956873
-2.67433717,2.19676601,0.00518349,0.06878984,0.42946548,0.93608732,0.28185407,0.54607167,0.03341639,0.44510189
-2.66833417,2.15495430,0.00482240,0.06954937,0.42462882,0.91617118,0.27893379,0.53361972,0.03316801,0.43982185
-2.66233117,2.11119885,0.00446778,0.07009119,0.41943194,0.89512685,0.27566608,0.52156964,0.03285859,0.43388641
-2.65632816,2.06651291,0.00412483,0.07043037,0.41414269,0.87336061,0.27214718,0.51023316,0.03249937,0.42747499
-2.65032516,2.02197496,0.00379838,0.07058837,0.40904126,0.85130685,0.26848648,0.49992845,0.03210337,0.42078542
-2.64432216,1.97870645,0.00349292,0.07059254,0.40441223,0.82941800,0.26480429,0.49097502,0.03168516,0.41403008
-2.63831916,1.93784845,0.00321257,0.07047560,0.40053645,0.80815422,0.26122919,0.48368857,0.03126054,0.40743160
-2.63231616,1.90053754,0.00296106,0.07027477,0.39768299,0.78797295,0.25789488,0.47837575,0.03084626,0.40121813
-2.62631316,1.86788145,0.00274184,0.07003092,0.39610133,0.76931852,0.25493672,0.47532891,0.03045972,0.39561816
-2.62031016,1.84093469,0.00255804,0.06978743,0.39601407,0.75261211,0.25248809,0.47482073,0.03011857,0.39085527
-2.61430715,1.82067491,0.00241262,0.06958906,0.39761044,0.73824217,0.25067652,0.47709896,0.02984040,0.38714272
-2.60830415,1.80798017,0.00230837,0.06948068,0.40104065,0.72655551,0.24961995,0.48238105,0.02964235,0.38467810
-2.60230115,1.80360792,0.00224805,0.06950594,0.40641131,0.71784935,0.24942314,0.49084900,0.02954070,0.38363830
-2.59629815,1.80817573,0.00223445,0.06970597,0.41378217,0.71236435,0.25017429,0.50264419,0.02955050,0.38417468
-2.59029515,1.82214458,0.00227046,0.07011803,0.42316398,0.71027885,0.25194218,0.51786254,0.02968518,0.38640895
-2.58429215,1.84580482,0.00235912,0.07077430,0.43451773,0.71170449,0.25477370,0.53654990,0.02995614,0.39042948
-2.57828914,1.87926528,0.00250372,0.07170068,0.44775527,0.71668314,0.25869198,0.55869780,0.03037243,0.39628850
-2.57228614,1.92244572,0.00270777,0.07291581,0.46274105,0.72518544,0.26369519,0.58423981,0.03094041,0.40400003
-2.56628314,1.97507282,0.00297503,0.07443017,0.47929515,0.73711073,0.26975583,0.61304846,0.03166342,0.41353864
-2.56028014,2.03668003,0.00330948,0.07624545,0.49719730,0.75228859,0.27682082,0.64493299,0.03254160,0.42483923
-2.55427714,2.10661106,0.00371525,0.07835407,0.51619181,0.77048178,0.28481206,0.67963809,0.03357168,0.43779755
-2.54827414,2.18402735,0.00419655,0.08073901,0.53599326,0.79139059,0.29362760,0.71684369,0.03474690,0.45227177
-2.54227114,2.26791929,0.00475748,0.08337383,0.55629271,0.81465846,0.30314341,0.75616617,0.03605696,0.46808476
-2.53626813,2.35712113,0.00540193,0.08622302,0.57676433,0.83987885,0.31321550,0.79716089,0.03748810,0.48502723
-2.53026513,2.45032947,0.00613334,0.08924254,0.59707217,0.86660305,0.32368257,0.83932644,0.03902327,0.50286160
-2.52426213,2.54612503,0.00695450,0.09238072,0.61687707,0.89434883,0.33436893,0.88211049,0.04064235,0.52132650
-2.51825913,2.64299745,0.00786726,0.09557929,0.63584332,0.92260986,0.34508782,0.92491744,0.04232249,0.54014180
-2.51225613,2.73937273,0.00887231,0.09877473,0.65364520,0.95086549,0.35564495,0.96711785,0.04403854,0.55901414
-2.50625313,2.83364280,0.00996890,0.10189976,0.66997307,0.97859087,0.36584222,1.00805945,0.04576350,0.57764276
-2.50025013,2.92419668,0.01115455,0.10488499,0.68453905,1.00526709,0.37548167,1.04707976,0.04746914,0.59572552
-2.49424712,3.00945266,0.01242490,0.10766073,0.69708219,1.03039121,0.38436947,1.08351984,0.04912652,0.61296504
-2.48824412,3.08789058,0.01377339,0.11015878,0.70737293,1.05348584,0.39231996,1.11673908,0.05070668,0.62907475
-2.48224112,3.15808354,0.01519122,0.11231433,0.71521706,1.07410814,0.39915967,1.14613031,0.05218124,0.64378469
-2.47623812,3.21872812,0.01666720,0.11406769,0.72045882,1.09185805,0.40473111,1.17113505,0.05352306,0.65684699
-2.47023512,3.26867215,0.01818774,0.11536601,0.72298331,1.10638545,0.40889645,1.19125807,0.05470685,0.66804078
-2.46423212,3.30693921,0.01973694,0.11616479,0.72271808,1.11739616,0.41154072,1.20608086,0.05570973,0.67717640
-2.45822911,3.33274903,0.02129673,0.11642913,0.71963389,1.12465650,0.41257467,1.21527339,0.05651170,0.68409890
-2.45222611,3.34553291,0.02284713,0.11613476,0.71374460,1.12799654,0.41193695,1.21860368,0.05709614,0.68869045
-2.44622311,3.34494382,0.02436663,0.11526873,0.70510615,1.12731157,0.40959567,1.21594461,0.05745005,0.69087194
-2.44022011,3.33086055,0.02583259,0.11382975,0.69381466,1.12256221,0.40554921,1.20727784,0.05756436,0.69060338
-2.43421711,3.30338583,0.02722174,0.11182821,0.68000371,1.11377275,0.39982622,1.19269435,0.05743400,0.68788332
-2.42821411,3.26283861,0.02851083,0.10928580,0.66384080,1.10102820,0.39248476,1.17239178,0.05705798,0.68274727
-2.42221111,3.20974065,0.02967717,0.10623480,0.64552302,1.08446983,0.38361061,1.14666852,0.05643925,0.67526521
-2.41620810,3.14479821,0.03069935,0.10271711,0.62527221,1.06428971,0.37331488,1.11591482,0.05558458,0.66553825
-2.41020510,3.06887947,0.03155781,0.09878291,0.60332957,1.04072428,0.36173084,1.08060135,0.05450422,0.65369478
-2.40420210,2.98298884,0.03223550,0.09448923,0.57995006,1.01404722,0.34901029,1.04126567,0.05321164,0.63988615
-2.39819910,2.88823925,0.03271841,0.08989830,0.55539654,0.98456210,0.33531945,0.99849724,0.05172305,0.62428213
-2.39219610,2.78582349,0.03299605,0.08507579,0.52993418,0.95259491,0.32083471,0.95292170,0.05005701,0.60706645
-2.38619310,2.67698603,0.03306184,0.08008916,0.50382493,0.91848677,0.30573823,0.90518493,0.04823392,0.58843249
-2.38019010,2.56299614,0.03291330,0.07500596,0.47732265,0.88258722,0.29021384,0.85593782,0.04627554,0.56857941
-2.37418709,2.44512351,0.03255224,0.06989228,0.45066872,0.84524811,0.27444310,0.80582207,0.04420449,0.54770881
-2.36818409,2.32461706,0.03198467,0.06481144,0.42408843,0.80681841,0.25860197,0.75545782,0.04204383,0.52602207
-2.36218109,2.20268748,0.03122066,0.05982279,0.39778824,0.76763990,0.24285795,0.70543321,0.03981655,0.50371830
-2.35617809,2.08049383,0.03027405,0.05498088,0.37195386,0.72804390,0.22736799,0.65629641,0.03754523,0.48099312
-2.35017509,1.95913416,0.02916202,0.05033478,0.34674926,0.68834889,0.21227702,0.60855010,0.03525166,0.45803798
-2.34417209,1.83964016,0.02790454,0.04592776,0.32231647,0.64885903,0.19771724,0.56264834,0.03295653,0.43504009
-2.33816908,1.72297510,0.02652381,0.04179713,0.29877615,0.60986347,0.18380803,0.51899580,0.03067920,0.41218272
-2.33216608,1.61003475,0.02504359,0.03797438,0.27622881,0.57163610,0.17065643,0.47794898,0.02843750,0.38964585
-2.32616308,1.50165041,0.02348851,0.03448545,0.25475646,0.53443586,0.15835806,0.43981907,0.02624756,0.36760682
-2.32016008,1.39859325,0.02188339,0.03135117,0.23442467,0.49850707,0.14699841,0.40487609,0.02412375,0.34624098
-2.31415708,1.30157919,0.02025261,0.02858779,0.21528472,0.46407988,0.13665422,0.37335376,0.02207861,0.32572201
-2.30815408,1.21127349,0.01861950,0.02620755,0.19737585,0.43137056,0.12739492,0.34545457,0.02012283,0.30622191
-2.30215108,1.12829429,0.01700580,0.02421925,0.18072736,0.40058133,0.11928396,0.32135475,0.01826530,0.28791048
-2.29614807,1.05321462,0.01543128,0.02262877,0.16536042,0.37189997,0.11237979,0.30120860,0.01651314,0.27095418
-2.29014507,0.98656220,0.01391336,0.02143951,0.15128962,0.34549881,0.10673658,0.28515173,0.01487178,0.25551441
-2.28414207,0.92881701,0.01246688,0.02065270,0.13852413,0.32153323,0.10240438,0.27330315,0.01334505,0.24174514
-2.27813907,0.88040616,0.01110399,0.02026758,0.12706833,0.30013966,0.09942879,0.26576578,0.01193531,0.22978997
-2.27213607,0.84169646,0.00983411,0.02028146,0.11692216,0.28143322,0.09785018,0.26262536,0.01064355,0.21977870
-2.26613307,0.81298455,0.00866399,0.02068958,0.10808094,0.26550485,0.09770226,0.26394785,0.00946950,0.21182347
-2.26013007,0.79448532,0.00759784,0.02148489,0.10053487,0.25241840,0.09901026,0.26977517,0.00841178,0.20601478
-2.25412706,0.78631882,0.00663753,0.02265767,0.09426828,0.24220746,0.10178871,0.28011982,0.00746801,0.20241731
-2.24812406,0.78849654,0.00578281,0.02419513,0.08925862,0.23487247,0.10603892,0.29495825,0.00663493,0.20106592
-2.24212106,0.80090775,0.00503161,0.02608089,0.08547534,0.23037793,0.11174634,0.31422371,0.00590850,0.20196200
-2.23611806,0.82330660,0.00438030,0.02829451,0.08287875,0.22865018,0.11887790,0.33779882,0.00528403,0.20507030
-2.23011506,0.85530107,0.00382400,0.03081105,0.08141902,0.22957577,0.12737951,0.36550832,0.00475628,0.21031643
-2.22411206,0.89634452,0.00335685,0.03360071,0.08103523,0.23300060,0.13717398,0.39711260,0.00431951,0.21758537
-2.21810905,0.94573057,0.00297223,0.03662859,0.08165486,0.23873011,0.14815938,0.43230254,0.00396763,0.22672092
-2.21210605,1.00259242,0.00266307,0.03985468,0.08319350,0.24653043,0.16020811,0.47069605,0.00369421,0.23752638
-2.20610305,1.06590687,0.00242199,0.04323399,0.08555500,0.25613081,0.17316681,0.51183688,0.00349259,0.24976656
-2.20010005,1.13450380,0.00224149,0.04671695,0.08863219,0.26722721,0.18685720,0.55519605,0.00335598,0.26317102
-2.19409705,1.20708137,0.00211414,0.05025004,0.09230794,0.27948709,0.20107790,0.60017623,0.00327746,0.27743879
-2.18809405,1.28222687,0.00203262,0.05377665,0.09645692,0.29255548,0.21560741,0.64611925,0.00325012,0.29224419
-2.18209105,1.35844322,0.00198987,0.05723823,0.10094769,0.30606202,0.23020803,0.69231674,0.00326711,0.30724401
-2.17608804,1.43418052,0.00197917,0.06057555,0.10564538,0.31962895,0.24463082,0.73802386,0.00332171,0.32208552
-2.17008504,1.50787192,0.00199414,0.06373025,0.11041470,0.33287980,0.25862147,0.78247582,0.00340748,0.33641535
-2.16408204,1.57797286,0.00202882,0.06664637,0.11512328,0.34544856,0.27192680,0.82490678,0.00351831,0.34988887
-2.15807904,1.64300239,0.00207772,0.06927208,0.11964524,0.35698888,0.28430181,0.86457051,0.00364854,0.36217966
-2.15207604,1.70158515,0.00213581,0.07156131,0.12386483,0.36718324,0.29551696,0.90076219,0.00379312,0.37298891
-2.14607304,1.75249240,0.00219859,0.07347534,0.12767998,0.37575143,0.30536537,0.93284047,0.00394768,0.38205427
-2.14007004,1.79468061,0.00226204,0.07498425,0.13100572,0.38245834,0.31366978,0.96024890,0.00410871,0.38915780
-2.13406703,1.82732580,0.00232273,0.07606817,0.13377721,0.38712042,0.32028872,0.98253590,0.00427368,0.39413279
-2.12806403,1.84985230,0.00237776,0.07671825,0.13595225,0.38961078,0.32512191,0.99937235,0.00444114,0.39686899
-2.12206103,1.86195450,0.00242481,0.07693733,0.13751329,0.38986257,0.32811434,1.01056592,0.00461086,0.39731620
-2.11605803,1.86361062,0.00246216,0.07674026,0.13846864,0.38787051,0.32925905,1.01607153,0.00478394,0.39548592
-2.11005503,1.85508756,0.00248862,0.07615386,0.13885292,0.38369053,0.32859824,1.01599734,0.00496290,0.39145098
-2.10405203,1.83693667,0.00250361,0.07521645,0.13872667,0.37743738,0.32622281,1.01060579,0.00515170,0.38534327
-2.09804902,1.80998025,0.00250708,0.07397711,0.13817511,0.36928049,0.32227017,1.00030971,0.00535581,0.37734938
-2.09204602,1.77528919,0.00249949,0.07249453,0.13730605,0.35943805,0.31692038,0.98566334,0.00558222,0.36770464
-2.08604302,1.73415257,0.00248179,0.07083553,0.13624704,0.34816963,0.31039082,0.96734861,0.00583936,0.35668555
-2.08004002,1.68804020,0.00245533,0.06907343,0.13514179,0.33576760,0.30292954,0.94615708,0.00613706,0.34460093
-2.07403702,1.63855954,0.00242183,0.06728607,0.13414597,0.32254776,0.29480748,0.92296825,0.00648644,0.33178222
-2.06803402,1.58740857,0.00238330,0.06555383,0.13342263,0.30883935,0.28630993,0.89872484,0.00689975,0.31857329
-2.06203102,1.53632615,0.00234194,0.06395752,0.13313717,0.29497510,0.27772756,0.87440612,0.00739018,0.30532001
-2.05602801,1.48704193,0.00230008,0.06257622,0.13345224,0.28128136,0.26934733,0.85100003,0.00797163,0.29236011
-2.05002501,1.44122725,0.00226008,0.06148526,0.13452259,0.26806896,0.26144363,0.82947523,0.00865846,0.28001364
-2.04402201,1.40044873,0.00222427,0.06075427,0.13649003,0.25562489,0.25427002,0.81075382,0.00946517,0.26857434
-2.03801901,1.36612610,0.00219481,0.06044534,0.13947877,0.24420510,0.24805186,0.79568581,0.01040608,0.25830210
-2.03201601,1.33949536,0.00217370,0.06061152,0.14359111,0.23402872,0.24298002,0.78502584,0.01149498,0.24941697
-2.02601301,1.32157824,0.00216263,0.06129540,0.14890367,0.22527365,0.23920605,0.77941311,0.01274472,0.24209454
-2.02001001,1.31315876,0.00216300,0.06252807,0.15546439,0.21807376,0.23683873,0.77935472,0.01416683,0.23646301
-2.01400700,1.31476708,0.00217583,0.06432830,0.16329013,0.21251752,0.23594233,0.78521301,0.01577105,0.23260189
-2.00800400,1.32667095,0.00220174,0.06670202,0.17236511,0.20864820,0.23653630,0.79719701,0.01756495,0.23054218
-2.00200100,1.34887446,0.00224093,0.06964211,0.18264030,0.20646533,0.23859665,0.81535799,0.01955348,0.23026807
-1.99599800,1.38112372,0.00229322,0.07312840,0.19403349,0.20592739,0.24205865,0.83958931,0.02173849,0.23171995
-1.98999500,1.42291906,0.00235799,0.07712807,0.20643036,0.20695543,0.24682074,0.86963007,0.02411839,0.23479840
-1.98399200,1.47353271,0.00243426,0.08159619,0.21968636,0.20943760,0.25274959,0.90507258,0.02668774,0.23936920
-1.97798899,1.53203149,0.00252069,0.08647658,0.23362935,0.21323406,0.25968574,0.94537313,0.02943690,0.24526887
-1.97198599,1.59730339,0.00261564,0.09170287,0.24806305,0.21818241,0.26744991,0.98986579,0.03235181,0.25231061
-1.96598299,1.66808712,0.00271722,0.09719980,0.26277116,0.22410304,0.27584931,1.03777871,0.03541379,0.26029043
-1.95997999,1.74300388,0.00282330,0.10288466,0.27752196,0.23080459,0.28468405,1.08825259,0.03859946,0.26899316
-1.95397699,1.82059028,0.00293163,0.10866894,0.29207353,0.23808898,0.29375309,1.14036070,0.04188079,0.27819820
-1.94797399,1.89933181,0.00303985,0.11446010,0.30617919,0.24575624,0.30285968,1.19313014,0.04522531,0.28768485
-1.94197099,1.97769584,0.00314558,0.12016343,0.31959324,0.25360867,0.31181608,1.24556373,0.04859638,0.29723705
-1.93596798,2.05416378,0.00324643,0.12568398,0.33207672,0.26145459,0.32044730,1.29666211,0.05195376,0.30664749
-1.92996498,2.12726157,0.00334012,0.13092855,0.34340312,0.26911141,0.32859404,1.34544560,0.05525420,0.31572098
-1.92396198,2.19558811,0.00342448,0.13580763,0.35336381,0.27640815,0.33611459,1.39097531,0.05845227,0.32427720
-1.91795898,2.25784125,0.00349749,0.14023735,0.36177311,0.28318744,0.34288582,1.43237304,0.06150130,0.33215264
-1.91195598,2.31284079,0.00355736,0.14414119,0.36847282,0.28930695,0.34880334,1.46883958,0.06435444,0.33920210
-1.90595298,2.35954844,0.00360255,0.14745171,0.37333607,0.29464047,0.35378107,1.49967093,0.06696580,0.34529950
-1.89994997,2.39708432,0.00363178,0.15011195,0.37627034,0.29907858,0.35775014,1.52427212,0.06929168,0.35033838
-1.89394697,2.42473989,0.00364408,0.15207664,0.37721964,0.30252908,0.36065759,1.54216824,0.07129172,0.35423206
-1.88794397,2.44198725,0.00363877,0.15331313,0.37616569,0.30491727,0.36246486,1.55301244,0.07293012,0.35691356
-1.88194097,2.44848464,0.00361553,0.15380198,0.37312814,0.30618603,0.36314633,1.55659072,0.07417668,0.35833546
-1.87593797,2.44407821,0.00357433,0.15353725,0.36816370,0.30629586,0.36268802,1.55282340,0.07500778,0.35846969
