energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up,Zn_p_up,Zn_d_up
0.11705853,1.88937135,0.01238465,0.11730847,0.02481415,0.39777832,0.81875361,1.52116027,0.13378904,0.00000272
0.12306153,1.90317512,0.01297042,0.11690667,0.02476779,0.40491199,0.82786380,1.51994427,0.13400253,0.00000262
0.12906453,1.91978968,0.01363340,0.11682046,0.02472942,0.41279188,0.83860898,1.51949205,0.13490117,0.00000256
0.13506753,1.93910067,0.01437033,0.11705852,0.02470456,0.42138130,0.85080633,1.51974038,0.13654960,0.00000255
0.14107054,1.96103793,0.01517728,0.11763588,0.02470010,0.43064680,0.86428543,1.52066350,0.13902472,0.00000258
0.14707354,1.98557172,0.01604957,0.11857282,0.02472412,0.44055712,0.87889155,1.52226953,0.14241485,0.00000265
0.15307654,2.01270720,0.01698173,0.11989359,0.02478565,0.45108206,0.89448790,1.52459576,0.14681849,0.00000275
0.15907954,2.04247742,0.01796752,0.12162488,0.02489445,0.46219127,0.91095705,1.52770300,0.15234278,0.00000290
0.16508254,2.07493538,0.01899983,0.12379424,0.02506072,0.47385312,0.92820132,1.53166937,0.15910158,0.00000309
0.17108554,2.11014546,0.02007078,0.12642852,0.02529488,0.48603366,0.94614233,1.53658370,0.16721335,0.00000332
0.17708854,2.14817472,0.02117173,0.12955236,0.02560728,0.49869575,0.96471970,1.54253903,0.17679881,0.00000359
0.18309155,2.18908429,0.02229337,0.13318684,0.02600792,0.51179835,0.98388888,1.54962619,0.18797841,0.00000390
0.18909455,2.23292133,0.02342579,0.13734829,0.02650623,0.52529607,1.00361843,1.55792793,0.20086973,0.00000425
0.19509755,2.27971177,0.02455868,0.14204736,0.02711081,0.53913886,1.02388669,1.56751364,0.21558466,0.00000464
0.20110055,2.32945396,0.02568146,0.14728834,0.02782915,0.55327197,1.04467814,1.57843488,0.23222666,0.00000508
0.20710355,2.38211347,0.02678348,0.15306863,0.02866746,0.56763603,1.06597953,1.59072174,0.25088783,0.00000556
0.21310655,2.43761910,0.02785420,0.15937859,0.02963041,0.58216729,1.08777601,1.60438023,0.27164596,0.00000609
0.21910955,2.49586001,0.02888345,0.16620150,0.03072097,0.59679799,1.11004746,1.61939054,0.29456164,0.00000666
0.22511256,2.55668402,0.02986164,0.17351375,0.03194021,0.61145676,1.13276514,1.63570624,0.31967523,0.00000727
0.23111556,2.61989688,0.03077994,0.18128518,0.03328721,0.62606909,1.15588879,1.65325424,0.34700398,0.00000793
0.23711856,2.68526249,0.03163047,0.18947958,0.03475888,0.64055788,1.17936449,1.67193550,0.37653916,0.00000864
0.24312156,2.75250367,0.03240651,0.19805530,0.03634993,0.65484384,1.20312309,1.69162629,0.40824329,0.00000938
0.24912456,2.82130363,0.03310256,0.20696585,0.03805282,0.66884606,1.22707948,1.71217976,0.44204766,0.00001017
0.25512756,2.89130772,0.03371446,0.21616064,0.03985775,0.68248242,1.25113272,1.73342790,0.47785000,0.00001099
0.26113057,2.96212543,0.03423944,0.22558575,0.04175272,0.69567010,1.27516680,1.75518350,0.51551264,0.00001185
0.26713357,3.03333263,0.03467606,0.23518464,0.04372360,0.70832611,1.29905228,1.77724212,0.55486111,0.00001274
0.27313657,3.10447396,0.03502416,0.24489895,0.04575432,0.72036780,1.32264841,1.79938406,0.59568335,0.00001365
0.27913957,3.17506534,0.03528480,0.25466929,0.04782698,0.73171353,1.34580590,1.82137613,0.63772972,0.00001458
0.28514257,3.24459686,0.03546005,0.26443598,0.04992214,0.74228341,1.36836995,1.84297336,0.68071377,0.00001553
0.29114557,3.31253605,0.03555285,0.27413980,0.05201910,0.75200014,1.39018359,1.86392069,0.72431407,0.00001648
0.29714857,3.37833170,0.03556679,0.28372283,0.05409616,0.76079009,1.41109104,1.88395465,0.76817704,0.00001744
0.30315158,3.44141850,0.03550593,0.29312908,0.05613101,0.76858436,1.43094101,1.90280524,0.81192092,0.00001839
0.30915458,3.50122259,0.03537457,0.30230530,0.05810109,0.77532009,1.44958983,1.92019813,0.85514085,0.00001933
0.31515758,3.55716813,0.03517708,0.31120161,0.05998399,0.78094183,1.46690418,1.93585718,0.89741501,0.00002025
0.32116058,3.60868509,0.03491772,0.31977208,0.06175783,0.78540294,1.48276349,1.94950768,0.93831188,0.00002115
0.32716358,3.65521817,0.03460047,0.32797538,0.06340168,0.78866696,1.49706175,1.96088000,0.97739825,0.00002202
0.33316658,3.69623676,0.03422900,0.33577512,0.06489592,0.79070898,1.50970891,1.96971415,1.01424804,0.00002287
0.33916958,3.73124589,0.03380654,0.34314027,0.06622265,0.79151676,1.52063161,1.97576479,1.04845149,0.00002367
0.34517259,3.75979777,0.03333591,0.35004534,0.06736600,0.79109174,1.52977356,1.97880696,1.07962453,0.00002444
0.35117559,3.78150367,0.03281951,0.35647049,0.06831244,0.78944966,1.53709536,1.97864227,1.10741806,0.00002517
0.35717859,3.79604571,0.03225941,0.36240140,0.06905101,0.78662095,1.54257392,1.97510528,1.13152669,0.00002587
0.36318159,3.80318802,0.03165742,0.36782917,0.06957359,0.78265066,1.54620170,1.96807002,1.15169668,0.00002653
0.36918459,3.80278695,0.03101519,0.37274988,0.06987495,0.77759809,1.54798560,1.95745626,1.16773278,0.00002716
0.37518759,3.79479968,0.03033438,0.37716418,0.06995293,0.77153596,1.54794587,1.94323520,1.17950361,0.00002776
0.38119060,3.77929096,0.02961676,0.38107675,0.06980837,0.76454932,1.54611498,1.92543447,1.18694541,0.00002833
0.38719360,3.75643744,0.02886437,0.38449567,0.06944515,0.75673404,1.54253658,1.90414194,1.19006400,0.00002890
0.39319660,3.72652960,0.02807960,0.38743178,0.06887003,0.74819520,1.53726467,1.87950830,1.18893481,0.00002945
0.39919960,3.68997081,0.02726535,0.38989810,0.06809254,0.73904526,1.53036302,1.85174808,1.18370104,0.00003001
0.40520260,3.64727373,0.02642506,0.39190919,0.06712473,0.72940210,1.52190483,1.82113906,1.17457004,0.00003057
0.41120560,3.59905411,0.02556280,0.39348072,0.06598097,0.71938726,1.51197282,1.78802005,1.16180796,0.00003116
0.41720860,3.54602216,0.02468329,0.39462908,0.06467765,0.70912409,1.50065953,1.75278700,1.14573319,0.00003177
0.42321161,3.48897187,0.02379186,0.39537116,0.06323288,0.69873627,1.48806801,1.71588761,1.12670856,0.00003242
0.42921461,3.42876869,0.02289449,0.39572427,0.06166617,0.68834648,1.47431279,1.67781456,1.10513293,0.00003311
0.43521761,3.36633611,0.02199766,0.39570628,0.05999813,0.67807537,1.45952108,1.63909772,1.08143235,0.00003386
0.44122061,3.30264145,0.02110836,0.39533580,0.05825013,0.66804088,1.44383408,1.60029543,1.05605123,0.00003467
0.44722361,3.23868150,0.02023390,0.39463261,0.05644402,0.65835783,1.42740845,1.56198527,1.02944385,0.00003556
0.45322661,3.17546831,0.01938187,0.39361818,0.05460183,0.64913779,1.41041764,1.52475465,1.00206640,0.00003653
0.45922961,3.11401539,0.01855996,0.39231614,0.05274551,0.64048911,1.39305320,1.48919128,0.97436981,0.00003759
0.46523262,3.05532468,0.01777585,0.39075292,0.05089668,0.63251711,1.37552563,1.45587404,0.94679353,0.00003875
0.47123562,3.00037417,0.01703705,0.38895822,0.04907643,0.62532429,1.35806487,1.42536415,0.91976012,0.00004003
0.47723862,2.95010618,0.01635081,0.38696546,0.04730512,0.61901038,1.34092021,1.39819688,0.89367086,0.00004142
0.48324162,2.90541626,0.01572392,0.38481201,0.04560217,0.61367222,1.32435932,1.37487387,0.86890197,0.00004295
0.48924462,2.86714222,0.01516265,0.38253921,0.04398595,0.60940338,1.30866646,1.35585591,0.84580152,0.00004461
0.49524762,2.83605328,0.01467256,0.38019218,0.04247356,0.60629328,1.29413954,1.34155629,0.82468668,0.00004643
0.50125063,2.81283889,0.01425844,0.37781926,0.04108071,0.60442589,1.28108611,1.33233442,0.80584106,0.00004842
0.50725363,2.79809704,0.01392417,0.37547124,0.03982154,0.60387798,1.26981803,1.32848979,0.78951211,0.00005057
0.51325663,2.79232206,0.01367265,0.37320015,0.03870845,0.60471684,1.26064505,1.33025613,0.77590829,0.00005292
0.51925963,2.79589184,0.01350571,0.37105794,0.03775194,0.60699758,1.25386715,1.33779569,0.76519598,0.00005546
0.52526263,2.80905480,0.01342404,0.36909484,0.03696039,0.61076020,1.24976605,1.35119374,0.75749614,0.00005820
0.53126563,2.83191699,0.01342715,0.36735759,0.03633989,0.61602641,1.24859591,1.37045336,0.75288080,0.00006115
0.53726863,2.86443004,0.01351335,0.36588761,0.03589408,0.62279657,1.25057375,1.39549076,0.75136962,0.00006431
0.54327164,2.90638075,0.01367975,0.36471924,0.03562394,0.63104687,1.25586989,1.42613143,0.75292668,0.00006768
0.54927464,2.95738320,0.01392228,0.36387813,0.03552768,0.64072695,1.26459894,1.46210741,0.75745793,0.00007125
0.55527764,3.01687452,0.01423577,0.36337989,0.03560065,0.65175839,1.27681186,1.50305628,0.76480959,0.00007503
0.56128064,3.08411518,0.01461403,0.36322910,0.03583526,0.66403402,1.29248958,1.54852210,0.77476793,0.00007900
0.56728364,3.15819479,0.01504996,0.36341886,0.03622102,0.67741842,1.31153869,1.59795894,0.78706062,0.00008313
0.57328664,3.23804399,0.01553573,0.36393079,0.03674467,0.69174976,1.33378964,1.65073720,0.80136014,0.00008742
0.57928964,3.32245286,0.01606298,0.36473566,0.03739034,0.70684283,1.35899773,1.70615303,0.81728919,0.00009184
0.58529265,3.41009587,0.01662296,0.36579455,0.03813987,0.72249342,1.38684710,1.76344100,0.83442820,0.00009637
0.59129565,3.49956293,0.01720685,0.36706060,0.03897312,0.73848395,1.41695779,1.82178981,0.85232501,0.00010097
0.59729865,3.58939577,0.01780591,0.36848116,0.03986853,0.75458997,1.44889558,1.88036086,0.87050620,0.00010561
0.60330165,3.67812839,0.01841176,0.37000034,0.04080356,0.77058742,1.48218442,1.93830905,0.88848985,0.00011028
0.60930465,3.76432982,0.01901658,0.37156172,0.04175533,0.78626017,1.51632083,1.99480514,0.90579930,0.00011494
0.61530765,3.84664742,0.01961330,0.37311116,0.04270125,0.80140759,1.55078966,2.04905882,0.92197708,0.00011957
0.62131066,3.92384856,0.02019576,0.37459942,0.04361958,0.81585151,1.58508034,2.10034130,0.93659859,0.00012415
0.62731366,3.99485830,0.02075881,0.37598454,0.04449011,0.82944228,1.61870292,2.14800643,0.94928467,0.00012867
0.63331666,4.05879123,0.02129839,0.37723370,0.04529466,0.84206360,1.65120284,2.19150915,0.95971261,0.00013312
0.63931966,4.11497540,0.02181149,0.37832450,0.04601756,0.85363551,1.68217373,2.23042032,0.96762481,0.00013749
0.64532266,4.16296689,0.02229612,0.37924555,0.04664602,0.86411563,1.71126748,2.26443682,0.97283485,0.00014178
0.65132566,4.20255402,0.02275119,0.37999627,0.04717035,0.87349826,1.73820099,2.29338649,0.97523051,0.00014601
0.65732866,4.23375070,0.02317632,0.38058593,0.04758407,0.88181144,1.76275925,2.31722726,0.97477369,0.00015018
0.66333167,4.25677916,0.02357164,0.38103196,0.04788388,0.88911207,1.78479460,2.33604057,0.97149724,0.00015431
0.66933467,4.27204286,0.02393756,0.38135767,0.04806942,0.89547929,1.80422224,2.35001915,0.96549887,0.00015841
0.67533767,4.28009108,0.02427449,0.38158939,0.04814303,0.90100659,1.82101246,2.35944987,0.95693269,0.00016250
0.68134067,4.28157702,0.02458263,0.38175339,0.04810925,0.90579294,1.83517997,2.36469249,0.94599866,0.00016660
0.68734367,4.27721202,0.02486170,0.38187264,0.04797437,0.90993365,1.84677135,2.36615549,0.93293079,0.00017070
0.69334667,4.26771829,0.02511075,0.38196368,0.04774581,0.91351137,1.85585118,2.36427028,0.91798467,0.00017481
0.69934967,4.25378307,0.02532807,0.38203381,0.04743158,0.91658794,1.86248823,2.35946524,0.90142502,0.00017894
0.70535268,4.23601676,0.02551103,0.38207883,0.04703969,0.91919741,1.86674225,2.35214117,0.88351401,0.00018306
0.71135568,4.21491761,0.02565611,0.38208137,0.04657762,0.92134094,1.86865264,2.34264934,0.86450089,0.00018715
0.71735868,4.19084464,0.02575898,0.38201018,0.04605192,0.92298368,1.86822956,2.33127348,0.84461343,0.00019118
0.72336168,4.16400065,0.02581460,0.38182015,0.04546783,0.92405405,1.86544817,2.31821667,0.82405161,0.00019512
0.72936468,4.13442584,0.02581742,0.38145335,0.04482909,0.92444536,1.86024630,2.30359374,0.80298364,0.00019890
0.73536768,4.10200242,0.02576168,0.38084088,0.04413788,0.92401980,1.85252589,2.28742956,0.78154450,0.00020247
0.74137069,4.06646969,0.02564164,0.37990554,0.04339483,0.92261449,1.84215779,2.26966307,0.75983685,0.00020577
0.74737369,4.02744836,0.02545195,0.37856512,0.04259921,0.92004943,1.82898981,2.25015681,0.73793406,0.00020873
0.75337669,3.98447269,0.02518796,0.37673618,0.04174923,0.91613665,1.81285737,2.22871110,0.71588509,0.00021129
0.75937969,3.93702824,0.02484603,0.37433814,0.04084239,0.91069034,1.79359603,2.20508198,0.69372069,0.00021339
0.76538269,3.88459291,0.02442381,0.37129731,0.03987588,0.90353714,1.77105507,2.17900175,0.67146053,0.00021496
0.77138569,3.82667895,0.02392045,0.36755085,0.03884709,0.89452617,1.74511127,2.15020086,0.64912075,0.00021597
0.77738869,3.76287329,0.02333680,0.36305034,0.03775402,0.88353819,1.71568200,2.11842973,0.62672132,0.00021636
0.78339170,3.69287423,0.02267549,0.35776473,0.03659571,0.87049353,1.68273682,2.08347949,0.60429302,0.00021613
0.78939470,3.61652225,0.02194096,0.35168260,0.03537258,0.85535814,1.64630690,2.04520030,0.58188334,0.00021526
0.79539770,3.53382372,0.02113935,0.34481363,0.03408676,0.83814772,1.60649180,2.00351645,0.55956127,0.00021376
0.80140070,3.44496615,0.02027846,0.33718913,0.03274224,0.81892962,1.56346315,1.95843750,0.53742062,0.00021164
0.80740370,3.35032458,0.01936743,0.32886166,0.03134495,0.79782250,1.51746512,1.91006502,0.51558186,0.00020896
0.81340670,3.25045911,0.01841660,0.31990373,0.02990279,0.77499373,1.46881183,1.85859477,0.49419230,0.00020577
0.81940970,3.14610378,0.01743712,0.31040580,0.02842546,0.75065486,1.41788166,1.80431433,0.47342494,0.00020214
0.82541271,3.03814788,0.01644068,0.30047341,0.02692431,0.72505524,1.36510905,1.74759661,0.45347586,0.00019815
0.83141571,2.92761068,0.01543916,0.29022386,0.02541199,0.69847426,1.31097411,1.68888963,0.43456050,0.00019390
0.83741871,2.81561118,0.01444428,0.27978241,0.02390220,0.67121263,1.25599067,1.62870332,0.41690899,0.00018948
0.84342171,2.70333433,0.01346730,0.26927830,0.02240923,0.64358292,1.20069333,1.56759400,0.40076089,0.00018501
0.84942471,2.59199549,0.01251878,0.25884060,0.02094766,0.61590005,1.14562409,1.50614754,0.38635935,0.00018059
0.85542771,2.48280470,0.01160826,0.24859432,0.01953188,0.58847194,1.09131913,1.44496182,0.37394526,0.00017633
0.86143072,2.37693222,0.01074415,0.23865663,0.01817581,0.56159081,1.03829637,1.38462942,0.36375127,0.00017232
0.86743372,2.27547689,0.00993355,0.22913364,0.01689251,0.53552542,0.98704400,1.32572126,0.35599611,0.00016868
0.87343672,2.17943810,0.00918220,0.22011754,0.01569394,0.51051446,0.93801060,1.26877174,0.35087927,0.00016548
0.87943972,2.08969256,0.00849443,0.21168453,0.01459068,0.48676141,0.89159695,1.21426589,0.34857609,0.00016280
0.88544272,2.00697616,0.00787318,0.20389331,0.01359180,0.46443086,0.84814966,1.16262895,0.34923341,0.00016072
0.89144572,1.93187144,0.00732010,0.19678429,0.01270471,0.44364648,0.80795684,1.11421856,0.35296584,0.00015927
0.89744872,1.86480059,0.00683561,0.19037949,0.01193513,0.42449046,0.77124556,1.06931961,0.35985260,0.00015851
0.90345173,1.80602377,0.00641905,0.18468320,0.01128707,0.40700451,0.73818118,1.02814179,0.36993492,0.00015845
0.90945473,1.75564240,0.00606887,0.17968307,0.01076284,0.39119212,0.70886832,0.99081954,0.38321404,0.00015913
0.91545773,1.71360679,0.00578273,0.17535192,0.01036317,0.37702206,0.68335325,0.95741438,0.39964983,0.00016053
0.92146073,1.67972739,0.00555769,0.17164977,0.01008729,0.36443274,0.66162740,0.92791897,0.41915985,0.00016266
0.92746373,1.65368893,0.00539043,0.16852640,0.00993307,0.35333730,0.64363190,0.90226285,0.44161905,0.00016549
0.93346673,1.63506659,0.00527733,0.16592387,0.00989712,0.34362916,0.62926267,0.88031924,0.46685990,0.00016899
0.93946973,1.62334339,0.00521464,0.16377931,0.00997499,0.33518770,0.61837599,0.86191254,0.49467315,0.00017314
0.94547274,1.61792804,0.00519863,0.16202751,0.01016130,0.32788393,0.61079412,0.84682622,0.52480916,0.00017789
0.95147574,1.61817268,0.00522567,0.16060345,0.01044988,0.32158580,0.60631103,0.83481073,0.55697975,0.00018319
0.95747874,1.62338970,0.00529229,0.15944448,0.01083392,0.31616315,0.60469774,0.82559105,0.59086083,0.00018898
0.96348174,1.63286751,0.00539529,0.15849228,0.01130609,0.31149182,0.60570743,0.81887378,0.62609558,0.00019522
0.96948474,1.64588471,0.00553170,0.15769431,0.01185869,0.30745719,0.60908013,0.81435362,0.66229838,0.00020183
0.97548774,1.66172260,0.00569887,0.15700493,0.01248369,0.30395675,0.61454683,0.81171904,0.69905951,0.00020876
0.98149075,1.67967603,0.00589440,0.15638603,0.01317291,0.30090184,0.62183330,0.81065734,0.73595054,0.00021593
0.98749375,1.69906254,0.00611614,0.15580728,0.01391802,0.29821853,0.63066336,0.81085892,0.77253037,0.00022327
0.99349675,1.71923010,0.00636216,0.15524594,0.01471068,0.29584769,0.64076192,0.81202110,0.80835202,0.00023071
0.99949975,1.73956355,0.00663067,0.15468638,0.01554254,0.29374437,0.65185772,0.81385143,0.84296995,0.00023818
1.00550275,1.75949018,0.00692001,0.15411930,0.01640534,0.29187657,0.66368599,0.81607080,0.87594782,0.00024559
1.01150575,1.77848458,0.00722856,0.15354076,0.01729092,0.29022358,0.67599110,0.81841631,0.90686662,0.00025287
1.01750875,1.79607315,0.00755474,0.15295114,0.01819128,0.28877402,0.68852934,0.82064432,0.93533301,0.00025995
1.02351176,1.81183845,0.00789692,0.15235396,0.01909865,0.28752380,0.70107186,0.82253340,0.96098755,0.00026675
1.02951476,1.82542365,0.00825343,0.15175489,0.02000552,0.28647405,0.71340793,0.82388758,0.98351284,0.00027321
1.03551776,1.83653710,0.00862254,0.15116081,0.02090469,0.28562924,0.72534845,0.82453971,1.00264118,0.00027928
1.04152076,1.84495715,0.00900249,0.15057900,0.02178938,0.28499569,0.73672981,0.82435497,1.01816167,0.00028489
1.04752376,1.85053713,0.00939147,0.15001672,0.02265330,0.28458033,0.74741790,0.82323443,1.02992643,0.00029001
1.05352676,1.85321028,0.00978776,0.14948085,0.02349078,0.28439002,0.75731235,0.82111843,1.03785585,0.00029461
1.05952976,1.85299458,0.01018974,0.14897795,0.02429687,0.28443137,0.76635071,0.81798985,1.04194257,0.00029867
1.06553277,1.84999704,0.01059598,0.14851450,0.02506750,0.28471100,0.77451240,0.81387676,1.04225415,0.00030221
1.07153577,1.84441717,0.01100540,0.14809742,0.02579964,0.28523623,0.78182231,0.80885450,1.03893417,0.00030524
1.07753877,1.83654922,0.01141732,0.14773467,0.02649146,0.28601623,0.78835364,0.80304683,1.03220168,0.00030780
1.08354177,1.82678275,0.01183164,0.14743610,0.02714251,0.28706328,0.79422988,0.79662598,1.02234897,0.00030995
1.08954477,1.81560114,0.01224888,0.14721429,0.02775385,0.28839430,0.79962549,0.78981143,1.00973746,0.00031179
1.09554777,1.80357765,0.01267032,0.14708535,0.02832823,0.29003226,0.80476518,0.78286723,0.99479184,0.00031340
1.10155078,1.79136858,0.01309806,0.14706960,0.02887016,0.29200743,0.80992140,0.77609780,0.97799242,0.00031491
1.10755378,1.77970335,0.01353504,0.14719213,0.02938599,0.29435826,0.81541003,0.76984209,0.95986569,0.00031645
1.11355678,1.76937128,0.01398506,0.14748300,0.02988389,0.29713185,0.82158404,0.76446614,0.94097335,0.00031819
1.11955978,1.76120498,0.01445268,0.14797718,0.03037380,0.30038372,0.82882508,0.76035415,0.92189986,0.00032027
1.12556278,1.75606057,0.01494315,0.14871410,0.03086725,0.30417691,0.83753326,0.75789813,0.90323878,0.00032287
1.13156578,1.75479490,0.01546224,0.14973677,0.03137713,0.30858036,0.84811502,0.75748643,0.88557824,0.00032617
1.13756878,1.75824035,0.01601600,0.15109053,0.03191735,0.31366650,0.86096973,0.75949148,0.86948583,0.00033032
1.14357179,1.76717789,0.01661052,0.15282145,0.03250238,0.31950818,0.87647517,0.76425705,0.85549334,0.00033549
1.14957479,1.78230925,0.01725159,0.15497437,0.03314678,0.32617500,0.89497268,0.77208565,0.84408188,0.00034182
1.15557779,1.80422937,0.01794440,0.15759069,0.03386458,0.33372928,0.91675245,0.78322638,0.83566775,0.00034944
1.16158079,1.83340024,0.01869312,0.16070608,0.03466871,0.34222175,0.94203989,0.79786411,0.83058975,0.00035843
1.16758379,1.87012752,0.01950063,0.16434808,0.03557025,0.35168734,0.97098363,0.81611021,0.82909833,0.00036887
1.17358679,1.91454124,0.02036810,0.16853386,0.03657788,0.36214134,1.00364609,0.83799580,0.83134720,0.00038079
1.17958979,1.96658193,0.02129477,0.17326824,0.03769723,0.37357610,1.03999736,0.86346765,0.83738778,0.00039416
1.18559280,2.02599329,0.02227765,0.17854202,0.03893033,0.38595864,1.07991288,0.89238756,0.84716697,0.00040895
1.19159580,2.09232238,0.02331142,0.18433091,0.04027524,0.39922944,1.12317554,0.92453526,0.86052844,0.00042506
1.19759880,2.16492796,0.02438834,0.19059491,0.04172571,0.41330245,1.16948247,0.95961514,0.87721767,0.00044236
1.20360180,2.24299729,0.02549831,0.19727856,0.04327109,0.42806663,1.21845645,0.99726679,0.89689073,0.00046068
1.20960480,2.32557121,0.02662901,0.20431173,0.04489639,0.44338893,1.26966187,1.03707910,0.91912650,0.00047982
1.21560780,2.41157679,0.02776618,0.21161124,0.04658253,0.45911869,1.32262464,1.07860750,0.94344221,0.00049955
1.22161081,2.49986662,0.02889401,0.21908311,0.04830681,0.47509339,1.37685524,1.12139372,0.96931158,0.00051964
1.22761381,2.58926301,0.02999557,0.22662544,0.05004351,0.49114532,1.43187391,1.16498720,0.99618495,0.00053984
1.23361681,2.67860535,0.03105337,0.23413170,0.05176474,0.50710912,1.48723672,1.20896715,1.02351052,0.00055989
1.23961981,2.76679812,0.03205000,0.24149445,0.05344133,0.52282949,1.54256104,1.25296417,1.05075590,0.00057955
1.24562281,2.85285747,0.03296868,0.24860912,0.05504384,0.53816893,1.59754892,1.29668014,1.07742879,0.00059861
1.25162581,2.93595354,0.03379393,0.25537779,0.05654366,0.55301483,1.65200696,1.33990531,1.10309599,0.00061688
1.25762881,3.01544643,0.03451214,0.26171280,0.05791407,0.56728550,1.70586106,1.38253146,1.12739970,0.00063421
1.26363182,3.09091352,0.03511208,0.26753981,0.05913121,0.58093491,1.75916522,1.42456007,1.15007031,0.00065049
1.26963482,3.16216646,0.03558534,0.27280045,0.06017498,0.59395549,1.81210298,1.46610492,1.17093503,0.00066565
1.27563782,3.22925665,0.03592666,0.27745415,0.06102981,0.60637902,1.86498147,1.50738850,1.18992190,0.00067968
1.28164082,3.29246857,0.03613407,0.28147922,0.06168521,0.61827528,1.91821753,1.54873229,1.20705896,0.00069262
1.28764382,3.35230109,0.03620900,0.28487311,0.06213609,0.62974859,1.97231642,1.59054082,1.22246864,0.00070455
1.29364682,3.40943746,0.03615616,0.28765180,0.06238294,0.64093221,2.02784389,1.63328045,1.23635764,0.00071560
1.29964982,3.46470547,0.03598331,0.28984840,0.06243163,0.65198094,2.08539278,1.67745344,1.24900292,0.00072592
1.30565283,3.51902985,0.03570097,0.29151105,0.06229318,0.66306228,2.14554575,1.72356873,1.26073450,0.00073570
1.31165583,3.57337932,0.03532196,0.29270034,0.06198316,0.67434657,2.20883614,1.77211083,1.27191608,0.00074514
1.31765883,3.62871122,0.03486087,0.29348615,0.06152106,0.68599658,2.27570895,1.82350833,1.28292456,0.00075445
1.32366183,3.68591672,0.03433356,0.29394445,0.06092947,0.69815725,2.34648419,1.87810395,1.29412950,0.00076384
1.32966483,3.74576955,0.03375659,0.29415395,0.06023317,0.71094599,2.42132480,1.93612756,1.30587373,0.00077350
1.33566783,3.80888126,0.03314664,0.29419288,0.05945826,0.72444422,2.50021101,1.99767390,1.31845609,0.00078360
1.34167084,3.87566510,0.03252002,0.29413612,0.05863125,0.73869047,2.58292292,2.06268625,1.33211715,0.00079431
1.34767384,3.94631083,0.03189225,0.29405276,0.05777820,0.75367562,2.66903245,2.13094713,1.34702869,0.00080572
1.35367684,4.02077149,0.03127769,0.29400415,0.05692403,0.76934034,2.75790555,2.20207674,1.36328723,0.00081792
1.35967984,4.09876276,0.03068925,0.29404261,0.05609186,0.78557509,2.84871478,2.27553929,1.38091194,0.00083094
1.36568284,4.17977492,0.03013823,0.29421074,0.05530254,0.80222252,2.94046192,2.35065724,1.39984674,0.00084480
1.37168584,4.26309631,0.02963426,0.29454133,0.05457435,0.81908228,3.03200971,2.42663267,1.41996627,0.00085946
1.37768884,4.34784696,0.02918529,0.29505788,0.05392276,0.83591793,3.12212117,2.50257491,1.44108521,0.00087485
1.38369185,4.43302024,0.02879765,0.29577553,0.05336044,0.85246561,3.20950467,2.57753304,1.46297010,0.00089089
1.38969485,4.51753000,0.02847623,0.29670240,0.05289730,0.86844403,3.29286241,2.65053163,1.48535288,0.00090746
1.39569785,4.60026061,0.02822461,0.29784114,0.05254063,0.88356534,3.37093988,2.72060801,1.50794513,0.00092444
1.40170085,4.68011686,0.02804523,0.29919063,0.05229536,0.89754622,3.44257383,2.78684910,1.53045208,0.00094171
1.40770385,4.75607120,0.02793963,0.30074757,0.05216431,0.91011881,3.50673613,2.84842604,1.55258559,0.00095912
1.41370685,4.82720567,0.02790855,0.30250807,0.05214846,0.92104082,3.56257148,2.90462490,1.57407524,0.00097654
1.41970985,4.89274655,0.02795206,0.30446886,0.05224722,0.93010448,3.60942686,2.95487200,1.59467702,0.00099385
1.42571286,4.95209014,0.02806967,0.30662826,0.05245864,0.93714394,3.64687161,2.99875276,1.61417922,0.00101095
1.43171586,5.00481864,0.02826030,0.30898679,0.05277962,0.94204074,3.67470698,3.03602319,1.63240537,0.00102772
1.43771886,5.05070587,0.02852233,0.31154741,0.05320602,0.94472731,3.69296502,3.06661375,1.64921439,0.00104408
1.44372186,5.08971315,0.02885350,0.31431529,0.05373274,0.94518827,3.70189715,3.09062572,1.66449800,0.00105995
1.44972486,5.12197596,0.02925081,0.31729742,0.05435378,0.94345974,3.70195327,3.10832031,1.67817625,0.00107529
1.45572786,5.14778317,0.02971042,0.32050180,0.05506219,0.93962665,3.69375280,3.12010166,1.69019138,0.00109002
1.46173087,5.16755013,0.03022755,0.32393649,0.05585009,0.93381828,3.67804951,3.12649463,1.70050101,0.00110411
1.46773387,5.18178800,0.03079632,0.32760857,0.05670864,0.92620250,3.65569231,3.12811892,1.70907125,0.00111753
1.47373687,5.19107123,0.03140974,0.33152303,0.05762798,0.91697876,3.62758421,3.12566083,1.71587049,0.00113023
1.47973987,5.19600533,0.03205959,0.33568175,0.05859727,0.90637048,3.59464185,3.11984439,1.72086450,0.00114220
1.48574287,5.19719682,0.03273648,0.34008260,0.05960478,0.89461703,3.55775771,3.11140317,1.72401337,0.00115340
1.49174587,5.19522694,0.03342991,0.34471872,0.06063790,0.88196572,3.51776705,3.10105413,1.72527052,0.00116382
1.49774887,5.19063039,0.03412835,0.34957803,0.06168338,0.86866418,3.47542111,3.08947458,1.72458411,0.00117343
1.50375188,5.18387973,0.03481949,0.35464298,0.06272750,0.85495335,3.43136769,3.07728306,1.72190059,0.00118223
