energy_ev,total_up,total_down,Bi_p_up,Bi_p_down,Bi_d_up,Bi_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down
0.00300150,5.74571521,-3.80063920,0.55004046,-0.38874271,0.08696728,-0.06088258,1.99965234,-1.32447951,3.91591433,-2.57180919,0.10797388,-0.07150329,0.79850750,-0.51575572
0.00900450,5.96621464,-4.07892417,0.56874678,-0.41471593,0.08948213,-0.06507405,2.07298357,-1.42429850,4.07184510,-2.76245854,0.11159819,-0.07662313,0.82963213,-0.55488611
0.01500750,6.16599176,-4.35944496,0.58513763,-0.44032631,0.09161495,-0.06922029,2.13823317,-1.52393927,4.21434584,-2.95569496,0.11476240,-0.08167872,0.85773163,-0.59405827
0.02101051,6.34261209,-4.63904582,0.59899671,-0.46527314,0.09334604,-0.07326736,2.19462044,-1.62226831,4.34164547,-3.14936466,0.11742694,-0.08661788,0.88247786,-0.63285702
0.02701351,6.49397952,-4.91446228,0.61014360,-0.48925486,0.09466367,-0.07716150,2.24149868,-1.71812288,4.45218638,-3.34121978,0.11955834,-0.09138844,0.90359055,-0.67085448
0.03301651,6.61837026,-5.18238725,0.61843708,-0.51197472,0.09556406,-0.08085065,2.27836638,-1.81033556,4.54465012,-3.52896262,0.12112975,-0.09593909,0.92084225,-0.70761843
0.03901951,6.71445751,-5.43953860,0.62377765,-0.53314637,0.09605108,-0.08428589,2.30487453,-1.89775955,4.61797753,-3.71029127,0.12212141,-0.10022015,0.93406184,-0.74272103
0.04502251,6.78132706,-5.68272624,0.62610928,-0.55249920,0.09613573,-0.08742278,2.32083014,-1.97929371,4.67138306,-3.88294552,0.12252089,-0.10418435,0.94313673,-0.77574746
0.05102551,6.81848387,-5.90891652,0.62542037,-0.56978347,0.09583537,-0.09022256,2.32619599,-2.05390671,4.70436354,-4.04475158,0.12232336,-0.10778747,0.94801363,-0.80630434
0.05702851,6.82585038,-6.11529243,0.62174388,-0.58477493,0.09517279,-0.09265315,2.32108699,-2.12065935,4.71670140,-4.19366438,0.12153171,-0.11098895,0.94869815,-0.83402764
0.06303152,6.80375712,-6.29930782,0.61515682,-0.59727909,0.09417517,-0.09468987,2.30576340,-2.17872459,4.70846280,-4.32780668,0.12015654,-0.11375241,0.94525310,-0.85858986
0.06903452,6.75292659,-6.45873450,0.60577898,-0.60713485,0.09287298,-0.09631588,2.28062131,-2.22740449,4.67999100,-4.44550375,0.11821609,-0.11604611,0.93779578,-0.87970641
0.07503752,6.67445114,-6.59170130,0.59377101,-0.61421763,0.09129886,-0.09752235,2.24618098,-2.26614381,4.63189534,-4.54531318,0.11573607,-0.11784331,0.92649430,-0.89714081
0.08104052,6.56976604,-6.69672445,0.57933195,-0.61844189,0.08948656,-0.09830835,2.20307330,-2.29453987,4.56503633,-4.62604928,0.11274939,-0.11912265,0.91156320,-0.91070884
0.08704352,6.44061831,-6.77272901,0.56269606,-0.61976298,0.08746998,-0.09868041,2.15202507,-2.31234854,4.48050734,-4.68680173,0.10929570,-0.11986842,0.89325837,-0.92028149
0.09304652,6.28903249,-6.81906142,0.54412932,-0.61817837,0.08528233,-0.09865191,2.09384337,-2.31948635,4.37961326,-4.72694835,0.10542095,-0.12007081,0.87187158,-0.92578654
0.09904952,6.11727398,-6.83549325,0.52392528,-0.61372821,0.08295549,-0.09824222,2.02939963,-2.31602886,4.26384669,-4.74616210,0.10117668,-0.11972617,0.84772478,-0.92720906
0.10505253,5.92781072,-6.82221689,0.50240066,-0.60649519,0.08051950,-0.09747573,1.95961362,-2.30220542,4.13486203,-4.74441239,0.09661938,-0.11883717,0.82116412,-0.92459061
0.11105553,5.72327382,-6.77983363,0.47989055,-0.59660369,0.07800225,-0.09638074,1.88543771,-2.27839083,3.99444801,-4.72196098,0.09180953,-0.11741298,0.79255412,-0.91802739
0.11705853,5.50641780,-6.70933487,0.45674332,-0.58421829,0.07542937,-0.09498840,1.80784182,-2.24509415,3.84449905,-4.67935292,0.08681076,-0.11546936,0.76227183,-0.90766733
0.12306153,5.28008082,-6.61207754,0.43331542,-0.56954153,0.07282422,-0.09333158,1.72779899,-2.20294523,3.68698584,-4.61740278,0.08168879,-0.11302868,0.73070128,-0.89370637
0.12906453,5.04714530,-6.48975425,0.40996603,-0.55281105,0.07020804,-0.09144387,1.64627196,-2.15267945,3.52392570,-4.53717687,0.07651036,-0.11011989,0.69822813,-0.87638394
0.13506753,4.81049932,-6.34435940,0.38705165,-0.53429608,0.06760020,-0.08935872,1.56420075,-2.09512113,3.35735290,-4.43997166,0.07134220,-0.10677836,0.66523469,-0.85597785
0.14107054,4.57299903,-6.17815189,0.36492075,-0.51429331,0.06501846,-0.08710868,1.48249121,-2.03116616,3.18928956,-4.32728922,0.06624987,-0.10304558,0.63209527,-0.83279879
0.14707354,4.33743217,-5.99361523,0.34390854,-0.49312231,0.06247928,-0.08472484,1.40200468,-1.96176442,3.02171724,-4.20080995,0.06129675,-0.09896877,0.59917192,-0.80718449
0.15307654,4.10648303,-5.79341602,0.32433186,-0.47112043,0.05999810,-0.08223643,1.32354864,-1.88790216,2.85654968,-4.06236331,0.05654304,-0.09460032,0.56681050,-0.77949377
0.15907954,3.88269882,-5.58036118,0.30648429,-0.44863739,0.05758958,-0.07967064,1.24786833,-1.81058502,2.69560690,-3.91389701,0.05204481,-0.08999711,0.53533709,-0.75010060
0.16508254,3.66845764,-5.35735486,0.29063148,-0.42602964,0.05526771,-0.07705254,1.17563932,-1.73082174,2.54059085,-3.75744512,0.04785319,-0.08521965,0.50505471,-0.71938821
0.17108554,3.46593822,-5.12735523,0.27700686,-0.40365448,0.05304587,-0.07440514,1.10746092,-1.64960898,2.39306294,-3.59509568,0.04401363,-0.08033120,0.47624040,-0.68774349
0.17708854,3.27709153,-4.89333181,0.26580753,-0.38186425,0.05093680,-0.07174962,1.04385049,-1.56791731,2.25442357,-3.42895823,0.04056535,-0.07539667,0.44914244,-0.65555153
0.18309155,3.10361458,-4.65822369,0.25719059,-0.36100048,0.04895238,-0.06910550,0.98523863,-1.48667839,2.12589391,-3.26113167,0.03754076,-0.07048152,0.42397797,-0.62319066
0.18909455,2.94692680,-4.42489881,0.25126991,-0.34138825,0.04710344,-0.06649097,0.93196525,-1.40677362,2.00850006,-3.09367296,0.03496515,-0.06565062,0.40093083,-0.59102763
0.19509755,2.80814932,-4.19611473,0.24811324,-0.32333068,0.04539937,-0.06392306,0.88427664,-1.32902395,1.90305992,-2.92856689,0.03285643,-0.06096711,0.38014961,-0.55941337
0.20110055,2.68808772,-3.97448106,0.24773999,-0.30710387,0.04384779,-0.06141788,0.84232367,-1.25418105,1.81017299,-2.76769732,0.03122488,-0.05649120,0.36174617,-0.52867889
0.20710355,2.58721900,-3.76242374,0.25011954,-0.29295202,0.04245412,-0.05899072,0.80616120,-1.18291955,1.73021339,-2.61282026,0.03007315,-0.05227915,0.34579445,-0.49913171
0.21310655,2.50568327,-3.56215159,0.25517030,-0.28108310,0.04122122,-0.05665609,0.77574892,-1.11583052,1.66332630,-2.46553901,0.02939622,-0.04838222,0.33232975,-0.47105245
0.21910955,2.44328104,-3.37562532,0.26275960,-0.27166491,0.04014907,-0.05442762,0.75095371,-1.05341599,1.60942834,-2.32728171,0.02918150,-0.04484580,0.32134858,-0.44469186
0.22511256,2.39947666,-3.20452940,0.27270457,-0.26482168,0.03923450,-0.05231791,0.73155373,-0.99608454,1.56821194,-2.19928148,0.02940897,-0.04170861,0.31280911,-0.42026804
0.23111556,2.37340863,-3.05024741,0.28477398,-0.26063124,0.03847105,-0.05033826,0.71724435,-0.94414793,1.53915407,-2.08255970,0.03005148,-0.03900203,0.30663233,-0.39796411
0.23711856,2.36390717,-2.91384119,0.29869132,-0.25912282,0.03784897,-0.04849832,0.70764586,-0.89781898,1.52152942,-1.97791241,0.03107501,-0.03674957,0.30270399,-0.37792608
0.24312156,2.36951932,-2.79603467,0.31413907,-0.26027559,0.03735534,-0.04680577,0.70231310,-0.85721065,1.51442812,-1.88590048,0.03243918,-0.03496653,0.30087728,-0.36026123
0.24912456,2.38854147,-2.69720291,0.33076415,-0.26401791,0.03697437,-0.04526590,0.70074677,-0.82233646,1.51677782,-1.80684364,0.03409780,-0.03365967,0.30097645,-0.34503691
0.25512756,2.41905908,-2.61736706,0.34818467,-0.27022759,0.03668775,-0.04388124,0.70240637,-0.79311251,1.52736993,-1.74081879,0.03599953,-0.03282717,0.30280111,-0.33227984
0.26113057,2.45899282,-2.55619601,0.36599771,-0.27873298,0.03647527,-0.04265134,0.70672424,-0.76936115,1.54488942,-1.68766294,0.03808871,-0.03245861,0.30613130,-0.32197609
0.26713357,2.50615002,-2.51301522,0.38378811,-0.28931520,0.03631538,-0.04157252,0.71312058,-0.75081648,1.56794768,-1.64698080,0.04030634,-0.03253513,0.31073317,-0.31407179
0.27313657,2.55828012,-2.48682316,0.40113805,-0.30171139,0.03618597,-0.04063776,0.72101871,-0.73713167,1.59511740,-1.61815735,0.04259111,-0.03302975,0.31636510,-0.30847455
0.27913957,2.61313233,-2.47631560,0.41763704,-0.31561920,0.03606511,-0.03983684,0.72986028,-0.72788824,1.62496856,-1.60037527,0.04488070,-0.03390777,0.32278405,-0.30505582
0.28514257,2.66851358,-2.47991768,0.43289213,-0.33070231,0.03593177,-0.03915643,0.73911959,-0.72260721,1.65610433,-1.59263719,0.04711300,-0.03512742,0.32975196,-0.30365410
0.29114557,2.72234458,-2.49582342,0.44653791,-0.34659710,0.03576661,-0.03858053,0.74831670,-0.72076179,1.68719565,-1.59379225,0.04922755,-0.03664052,0.33704187,-0.30407906
0.29714857,2.77271201,-2.52204184,0.45824589,-0.36292028,0.03555257,-0.03809089,0.75702852,-0.72179165,1.71701321,-1.60256669,0.05116692,-0.03839343,0.34444361,-0.30611648
0.30315158,2.81791453,-2.55644874,0.46773300,-0.37927737,0.03527546,-0.03766763,0.76489759,-0.72511806,1.74445562,-1.61759757,0.05287809,-0.04032803,0.35176869,-0.30953395
0.30915458,2.85650095,-2.59684264,0.47476873,-0.39527179,0.03492438,-0.03728992,0.77163803,-0.73015970,1.76857274,-1.63746884,0.05431381,-0.04238293,0.35885424,-0.31408714
0.31515758,2.88729886,-2.64100316,0.47918068,-0.41051428,0.03449193,-0.03693672,0.77703841,-0.73634852,1.78858315,-1.66074860,0.05543372,-0.04449472,0.36556581,-0.31952655
0.32116058,2.90943265,-2.68675004,0.48085826,-0.42463248,0.03397443,-0.03658759,0.78096139,-0.74314491,1.80388523,-1.68602649,0.05620545,-0.04659939,0.37179883,-0.32560439
0.32716358,2.92233023,-2.73200042,0.47975435,-0.43728015,0.03337174,-0.03622338,0.78334031,-0.75005187,1.81406142,-1.71194980,0.05660539,-0.04863379,0.37747877,-0.33208139
0.33316658,2.92571838,-2.77482253,0.47588492,-0.44814581,0.03268715,-0.03582696,0.78417269,-0.75662730,1.81887559,-1.73725718,0.05661922,-0.05053711,0.38255992,-0.33873329
0.33916958,2.91960724,-2.81348360,0.46932655,-0.45696053,0.03192695,-0.03538383,0.78351122,-0.76249403,1.81826402,-1.76080855,0.05624219,-0.05225234,0.38702294,-0.34535668
0.34517259,2.90426498,-2.84649001,0.46021202,-0.46350436,0.03110004,-0.03488255,0.78145262,-0.76734707,1.81232033,-1.78161026,0.05547907,-0.05372772,0.39087122,-0.35177394
0.35117559,2.88018410,-2.87261829,0.44872420,-0.46761137,0.03021728,-0.03431513,0.77812517,-0.77095783,1.80127560,-1.79883449,0.05434381,-0.05491800,0.39412648,-0.35783708
0.35717859,2.84804148,-2.89093564,0.43508854,-0.46917289,0.02929094,-0.03367716,0.77367536,-0.77317493,1.78547469,-1.81183213,0.05285891,-0.05578559,0.39682373,-0.36343023
0.36318159,2.80865431,-2.90080929,0.41956441,-0.46813900,0.02833400,-0.03296783,0.76825470,-0.77392188,1.76535013,-1.82013893,0.05105457,-0.05630146,0.39900591,-0.36847077
0.36918459,2.76293439,-2.90190459,0.40243590,-0.46451809,0.02735958,-0.03218978,0.76200732,-0.77319142,1.74139508,-1.82347460,0.04896757,-0.05644581,0.40071871,-0.37290890
0.37518759,2.71184312,-2.89417208,0.38400224,-0.45837455,0.02638029,-0.03134877,0.75505896,-0.77103713,1.71413680,-1.82173532,0.04664002,-0.05620845,0.40200574,-0.37672581
0.38119060,2.65634962,-2.87782452,0.36456845,-0.44982481,0.02540773,-0.03045324,0.74750819,-0.76756265,1.68411196,-1.81498007,0.04411801,-0.05558885,0.40290442,-0.37993052
0.38719360,2.59739383,-2.85330535,0.34443648,-0.43903177,0.02445208,-0.02951377,0.73942018,-0.76290909,1.65184497,-1.80341173,0.04145017,-0.05459595,0.40344293,-0.38255551
0.39319660,2.53585633,-2.82125020,0.32389726,-0.42619801,0.02352181,-0.02854246,0.73082333,-0.75724139,1.61783035,-1.78735405,0.03868634,-0.05324760,0.40363820,-0.38465154
0.39919960,2.47253575,-2.78244383,0.30322386,-0.41155808,0.02262341,-0.02755226,0.72170897,-0.75073439,1.58251968,-1.76722572,0.03587616,-0.05156981,0.40349540,-0.38628183
0.40520260,2.40813471,-2.73777456,0.28266592,-0.39537012,0.02176144,-0.02655634,0.71203405,-0.74355931,1.54631345,-1.74351306,0.03306794,-0.04959568,0.40300853,-0.38751603
0.41120560,2.34325385,-2.68818874,0.26244562,-0.37790735,0.02093847,-0.02556742,0.70172655,-0.73587146,1.50955784,-1.71674262,0.03030759,-0.04736421,0.40216242,-0.38842429
0.41720860,2.27839372,-2.63464744,0.24275505,-0.35944958,0.02015533,-0.02459723,0.69069317,-0.72779981,1.47254598,-1.68745522,0.02763772,-0.04491897,0.40093575,-0.38907187
0.42321161,2.21396337,-2.57808745,0.22375502,-0.34027528,0.01941131,-0.02365606,0.67882886,-0.71943894,1.43552308,-1.65618252,0.02509702,-0.04230667,0.39930487,-0.38951450
0.42921461,2.15029420,-2.51938821,0.20557520,-0.32065433,0.01870449,-0.02275232,0.66602751,-0.71084386,1.39869450,-1.62342722,0.02271981,-0.03957578,0.39724828,-0.38979481
0.43521761,2.08765750,-2.45934608,0.18831543,-0.30084179,0.01803209,-0.02189239,0.65219293,-0.70202780,1.36223583,-1.58964759,0.02053573,-0.03677512,0.39475122,-0.38994006
0.44122061,2.02628371,-2.39865662,0.17204792,-0.28107281,0.01739087,-0.02108042,0.63724973,-0.69296318,1.32630371,-1.55524689,0.01856967,-0.03395263,0.39181017,-0.38996127
0.44722361,1.96638175,-2.33790511,0.15682026,-0.26155882,0.01677745,-0.02031840,0.62115306,-0.68358540,1.29104641,-1.52056764,0.01684186,-0.03115427,0.38843689,-0.38985371
0.45322661,1.90815657,-2.27756519,0.14265885,-0.24248495,0.01618869,-0.01960626,0.60389690,-0.67379942,1.25661319,-1.48589075,0.01536798,-0.02842301,0.38466156,-0.38959880
0.45922961,1.85182361,-2.21800470,0.12957266,-0.22400878,0.01562196,-0.01894211,0.58552023,-0.66348841,1.22316145,-1.45143878,0.01415947,-0.02579821,0.38053507,-0.38916712
0.46523262,1.79761908,-2.15949766,0.11755699,-0.20626024,0.01507535,-0.01832256,0.56611077,-0.65252405,1.19086128,-1.41738294,0.01322380,-0.02331501,0.37612983,-0.38852251
0.47123562,1.74580528,-2.10224091,0.10659712,-0.18934251,0.01454781,-0.01774309,0.54580613,-0.64077781,1.15989692,-1.38385254,0.01256477,-0.02100403,0.37153951,-0.38762665
0.47723862,1.69667078,-2.04637374,0.09667168,-0.17333378,0.01403923,-0.01719846,0.52479232,-0.62813236,1.13046501,-1.35094624,0.01218282,-0.01889128,0.36687725,-0.38644417
0.48324162,1.65052570,-1.99199879,0.08775565,-0.15828973,0.01355041,-0.01668312,0.50329969,-0.61449269,1.10277004,-1.31874377,0.01207526,-0.01699818,0.36227273,-0.38494758
0.48924462,1.60769248,-1.93920246,0.07982285,-0.14424642,0.01308297,-0.01619163,0.48159664,-0.59979598,1.07701719,-1.28731723,0.01223646,-0.01534173,0.35786810,-0.38312192
0.49524762,1.56849326,-1.88807343,0.07284800,-0.13122349,0.01263921,-0.01571902,0.45998141,-0.58401989,1.05340341,-1.25674104,0.01265799,-0.01393480,0.35381302,-0.38096872
0.50125063,1.53323490,-1.83871786,0.06680819,-0.11922737,0.01222190,-0.01526108,0.43877248,-0.56718867,1.03210734,-1.22709984,0.01332869,-0.01278646,0.35025914,-0.37850898
0.50725363,1.50219288,-1.79127043,0.06168391,-0.10825453,0.01183402,-0.01481460,0.41829808,-0.54937689,1.01327909,-1.19849375,0.01423466,-0.01190236,0.34735425,-0.37578500
0.51325663,1.47559567,-1.74590055,0.05745969,-0.09829439,0.01147858,-0.01437755,0.39888530,-0.53071049,0.99703062,-1.17104070,0.01535931,-0.01128506,0.34523650,-0.37286095
0.51925963,1.45361060,-1.70281368,0.05412427,-0.08933196,0.01115833,-0.01394910,0.38084954,-0.51136525,0.98342762,-1.14487584,0.01668330,-0.01093440,0.34402883,-0.36982207
0.52526263,1.43633256,-1.66224778,0.05167049,-0.08135018,0.01087554,-0.01352966,0.36448451,-0.49156272,0.97248364,-1.12014820,0.01818455,-0.01084765,0.34383419,-0.36677263
0.53126563,1.42377646,-1.62446554,0.05009505,-0.07433165,0.01063187,-0.01312074,0.35005350,-0.47156390,0.96415684,-1.09701500,0.01983833,-0.01101982,0.34473139,-0.36383260
0.53726863,1.41587408,-1.58974320,0.04939796,-0.06826006,0.01042816,-0.01272481,0.33778216,-0.45166112,0.95834993,-1.07563410,0.02161735,-0.01144364,0.34677216,-0.36113345
0.54327164,1.41247576,-1.55835694,0.04958209,-0.06312120,0.01026447,-0.01234509,0.32785298,-0.43216836,0.95491335,-1.05615542,0.02349202,-0.01210966,0.34997919,-0.35881305
0.54927464,1.41335700,-1.53056803,0.05065259,-0.05890346,0.01013999,-0.01198530,0.32040187,-0.41341080,0.95365164,-1.03871191,0.02543079,-0.01300618,0.35434551,-0.35701015
0.55527764,1.41822967,-1.50660789,0.05261647,-0.05559809,0.01005316,-0.01164939,0.31551671,-0.39571387,0.95433277,-1.02341105,0.02740066,-0.01411917,0.35983502,-0.35585858
0.56128064,1.42675749,-1.48666443,0.05548228,-0.05319917,0.01000180,-0.01134125,0.31323794,-0.37939249,0.95669998,-1.01032726,0.02936775,-0.01543214,0.36638412,-0.35548162
0.56728364,1.43857488,-1.47087036,0.05926000,-0.05170337,0.00998330,-0.01106452,0.31356110,-0.36474096,0.96048559,-0.99949623,0.03129809,-0.01692608,0.37390453,-0.35598663
0.57328664,1.45330836,-1.45929476,0.06396107,-0.05110951,0.00999489,-0.01082232,0.31644116,-0.35202394,0.96542599,-0.99091135,0.03315848,-0.01857938,0.38228688,-0.35746039
0.57928964,1.47059951,-1.45193836,0.06959873,-0.05141815,0.01003392,-0.01061712,0.32179828,-0.34146885,0.97127727,-0.98452272,0.03491742,-0.02036784,0.39140515,-0.35996522
0.58529265,1.49012816,-1.44873294,0.07618854,-0.05263119,0.01009817,-0.01045060,0.32952488,-0.33326011,0.97783042,-0.98023895,0.03654611,-0.02226480,0.40112159,-0.36353620
0.59129565,1.51163489,-1.44954521,0.08374910,-0.05475147,0.01018618,-0.01032365,0.33949356,-0.32753527,0.98492562,-0.97793164,0.03801950,-0.02424135,0.41129206,-0.36817943
0.59729865,1.53494159,-1.45418494,0.09230292,-0.05778256,0.01029757,-0.01023640,0.35156554,-0.32438330,0.99246470,-0.97744249,0.03931727,-0.02626676,0.42177143,-0.37387165
0.60330165,1.55996899,-1.46241706,0.10187739,-0.06172878,0.01043330,-0.01018827,0.36559929,-0.32384493,1.00042120,-0.97859263,0.04042471,-0.02830891,0.43241905,-0.38056093
0.60930465,1.58675031,-1.47397725,0.11250570,-0.06659536,0.01059594,-0.01017820,0.38145879,-0.32591506,1.00884753,-0.98119387,0.04133355,-0.03033505,0.44310382,-0.38816873
0.61530765,1.61544002,-1.48859022,0.12422762,-0.07238890,0.01078982,-0.01020484,0.39902128,-0.33054699,1.01787859,-0.98506113,0.04204260,-0.03231255,0.45370888,-0.39659301
0.62131066,1.64631721,-1.50598982,0.13709005,-0.07911804,0.01102116,-0.01026681,0.41818387,-0.33765840,1.02773183,-0.99002566,0.04255809,-0.03420982,0.46413575,-0.40571232
0.62731366,1.67978290,-1.52594009,0.15114706,-0.08679431,0.01129806,-0.01036301,0.43886879,-0.34713858,1.03870332,-0.99594816,0.04289397,-0.03599730,0.47430754,-0.41539078
0.63331666,1.71635118,-1.54825591,0.16645941,-0.09543320,0.01163042,-0.01049290,0.46102699,-0.35885671,1.05115992,-1.00273137,0.04307175,-0.03764852,0.48417140,-0.42548364
0.63931966,1.75663386,-1.57282247,0.18309340,-0.10505528,0.01202977,-0.01065684,0.48463968,-0.37267069,1.06552763,-1.01033114,0.04312020,-0.03914110,0.49369989,-0.43584330
0.64532266,1.80131905,-1.59961212,0.20111878,-0.11568723,0.01250899,-0.01085632,0.50971784,-0.38843617,1.08227636,-1.01876561,0.04307472,-0.04045778,0.50289128,-0.44632541
0.65132566,1.85114395,-1.62869780,0.22060583,-0.12736286,0.01308192,-0.01109421,0.53629938,-0.40601516,1.10190158,-1.02812178,0.04297650,-0.04158724,0.51176874,-0.45679493
0.65732866,1.90686254,-1.66026175,0.24162152,-0.14012365,0.01376290,-0.01137493,0.56444415,-0.42528399,1.12490329,-1.03855893,0.04287139,-0.04252487,0.52037851,-0.46713171
0.66333167,1.96920927,-1.69459897,0.26422469,-0.15401901,0.01456625,-0.01170454,0.59422684,-0.44613993,1.15176314,-1.05030852,0.04280858,-0.04327330,0.52878694,-0.47723551
0.66933467,2.03885986,-1.73211449,0.28846050,-0.16910581,0.01550560,-0.01209071,0.62572792,-0.46850624,1.18292038,-1.06367038,0.04283914,-0.04384271,0.53707674,-0.48703006
0.67533767,2.11639079,-1.77331409,0.31435422,-0.18544724,0.01659336,-0.01254268,0.65902327,-0.49233525,1.21874766,-1.07900482,0.04301436,-0.04425085,0.54534247,-0.49646607
0.68134067,2.20223911,-1.81878828,0.34190466,-0.20311071,0.01783996,-0.01307102,0.69417262,-0.51760912,1.25952763,-1.09672091,0.04338407,-0.04452283,0.55368551,-0.50552288
0.68734367,2.29666454,-1.86918972,0.37107759,-0.22216498,0.01925328,-0.01368732,0.73120773,-0.54433822,1.30543140,-1.11726101,0.04399494,-0.04469060,0.56220887,-0.51420884
0.69334667,2.39971561,-1.92520439,0.40179941,-0.24267610,0.02083804,-0.01440385,0.77012074,-0.57255710,1.35649996,-1.14108200,0.04488877,-0.04479213,0.57101196,-0.52256014
0.69934967,2.51120191,-1.98751755,0.43395165,-0.26470268,0.02259523,-0.01523300,0.81085347,-0.60231803,1.41262957,-1.16863381,0.04610089,-0.04487039,0.58018582,-0.53063836
0.70535268,2.63067412,-2.05677553,0.46736660,-0.28829012,0.02452173,-0.01618680,0.85328846,-0.63368242,1.47356195,-1.20033589,0.04765868,-0.04497204,0.58980897,-0.53852666
0.71135568,2.75741343,-2.13354495,0.50182450,-0.31346443,0.02660995,-0.01727628,0.89724224,-0.66671055,1.53888016,-1.23655284,0.04958028,-0.04514595,0.59994415,-0.54632491
0.71735868,2.89043152,-2.21827118,0.53705273,-0.34022558,0.02884767,-0.01851087,0.94246159,-0.70145007,1.60801064,-1.27757003,0.05187355,-0.04544162,0.61063626,-0.55414404
0.72336168,3.02848178,-2.31123814,0.57272718,-0.36854091,0.03121803,-0.01989774,0.98862311,-0.73792387,1.68023169,-1.32357046,0.05453529,-0.04590741,0.62191148,-0.56209987
0.72936468,3.17008213,-2.41253147,0.60847607,-0.39833891,0.03369966,-0.02144126,1.03533639,-0.77611816,1.75468841,-1.37461423,0.05755074,-0.04658885,0.63377784,-0.57030682
0.73536768,3.31354877,-2.52200748,0.64388626,-0.42950376,0.03626699,-0.02314244,1.08215089,-0.81597140,1.83041371,-1.43062163,0.06089346,-0.04752688,0.64622695,-0.57887189
0.74137069,3.45704007,-2.63926971,0.67851189,-0.46187118,0.03889077,-0.02499850,1.12856637,-0.85736496,1.90635467,-1.49136105,0.06452553,-0.04875629,0.65923690,-0.58788938
0.74737369,3.59860884,-2.76365513,0.71188530,-0.49522581,0.04153862,-0.02700255,1.17404636,-0.90011611,1.98140330,-1.55644267,0.06839812,-0.05030416,0.67277604,-0.59743649
0.75337669,3.73626081,-2.89423121,0.74352963,-0.52930068,0.04417587,-0.02914340,1.21803427,-0.94397411,2.05443038,-1.62531858,0.07245240,-0.05218861,0.68680731,-0.60757034
0.75937969,3.86801663,-3.02980488,0.77297277,-0.56377881,0.04676637,-0.03140554,1.25997124,-0.98861972,2.12432083,-1.69728979,0.07662079,-0.05441778,0.70129265,-0.61832639
0.76538269,3.99197453,-3.16894365,0.79976202,-0.59829736,0.04927343,-0.03376926,1.29931479,-1.03366850,2.19000901,-1.77152010,0.08082858,-0.05698901,0.71619717,-0.62971851
0.77138569,4.10637051,-3.31000851,0.82347869,-0.63245407,0.05166076,-0.03621095,1.33555731,-1.07867795,2.25051209,-1.84705660,0.08499576,-0.05988845,0.73149258,-0.64174061
0.77738869,4.20963297,-3.45119751,0.84375201,-0.66581616,0.05389347,-0.03870356,1.36824340,-1.12315824,2.30496008,-1.92285602,0.08903907,-0.06309090,0.74715942,-0.65436959
0.78339170,4.30042910,-3.59059830,0.86027171,-0.69793125,0.05593895,-0.04121717,1.39698496,-1.16658622,2.35262073,-1.99781589,0.09287429,-0.06656011,0.76318790,-0.66756951
0.78939470,4.37770050,-3.72624730,0.87279844,-0.72833990,0.05776771,-0.04371976,1.42147334,-1.20842189,2.39291832,-2.07080906,0.09641854,-0.07024929,0.77957701,-0.68129648
0.79539770,4.44068645,-3.85619266,0.88117166,-0.75658938,0.05935406,-0.04617796,1.44148765,-1.24812669,2.42544522,-2.14072005,0.09959261,-0.07410212,0.79633184,-0.69550381
0.80140070,4.48893362,-3.97855786,0.88531459,-0.78224794,0.06067676,-0.04855798,1.45689906,-1.28518244,2.44996587,-2.20648135,0.10232329,-0.07805398,0.81345914,-0.71014704
0.80740370,4.52229208,-4.09160273,0.88523579,-0.80491892,0.06171936,-0.05082648,1.46767058,-1.31911001,2.46641310,-2.26710775,0.10454545,-0.08203348,0.83096140,-0.72518818
0.81340670,4.54089806,-4.19377863,0.88102756,-0.82425407,0.06247050,-0.05295145,1.47385269,-1.34948656,2.47487716,-2.32172721,0.10620398,-0.08596429,0.84882969,-0.74059886
0.81940970,4.54514499,-4.28377502,0.87286110,-0.83996527,0.06292395,-0.05490305,1.47557502,-1.37596032,2.47558834,-2.36960635,0.10725533,-0.08976710,0.86703587,-0.75636191
0.82541271,4.53564469,-4.36055481,0.86097876,-0.85183424,0.06307855,-0.05665437,1.47303467,-1.39826222,2.46889435,-2.41016945,0.10766881,-0.09336182,0.88552466,-0.77247108
0.83141571,4.51318148,-4.42337700,0.84568393,-0.85971951,0.06293797,-0.05818201,1.46648214,-1.41621338,2.45523399,-2.44301006,0.10742733,-0.09666973,0.90420625,-0.78892889
0.83741871,4.47866209,-4.47180528,0.82732896,-0.86356057,0.06251033,-0.05946666,1.45620559,-1.42972835,2.43510882,-2.46789464,0.10652784,-0.09961573,0.92295011,-0.80574248
0.84342171,4.43306468,-4.50570283,0.80630194,-0.86337867,0.06180774,-0.06049334,1.44251472,-1.43881374,2.40905458,-2.48475829,0.10498124,-0.10213049,0.94158063,-0.82291777
0.84942471,4.37738989,-4.52521370,0.78301296,-0.85927463,0.06084573,-0.06125169,1.42572506,-1.44356245,2.37761406,-2.49369312,0.10281180,-0.10415237,0.95987511,-0.84045232
0.85542771,4.31261699,-4.53073249,0.75788058,-0.85142348,0.05964274,-0.06173591,1.40614382,-1.44414397,2.34131310,-2.49493005,0.10005627,-0.10562931,0.97756448,-0.85832722
