energy_ev,total_up,total_down,Ga_p_up,Ga_p_down,Ga_d_up,Ga_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.74637319,6.06384941,-6.02619545,0.98748105,-0.98340754,0.00000000,-0.00000000,0.75926448,-0.75640680,5.59256768,-5.55615725,0.01028606,-0.01017530,0.17926393,-0.17824469
-2.74037019,6.22451913,-6.19056321,1.00450347,-1.00115533,0.00000000,-0.00000000,0.77058444,-0.76823863,5.74919917,-5.71612330,0.01078587,-0.01067785,0.18343937,-0.18254735
-2.73436718,6.36717250,-6.33724553,1.01770445,-1.01513308,0.00000000,-0.00000000,0.77881831,-0.77701962,5.89016041,-5.86072692,0.01127050,-0.01116615,0.18692590,-0.18617248
-2.72836418,6.49048880,-6.46485759,1.02691617,-1.02515786,0.00000000,-0.00000000,0.78388461,-0.78265770,6.01416356,-5.98862428,0.01173527,-0.01163549,0.18968900,-0.18908323
-2.72236118,6.59344782,-6.57230844,1.03204660,-1.03112161,0.00000000,-0.00000000,0.78576206,-0.78512051,6.12017377,-6.09871812,0.01217552,-0.01208120,0.19170631,-0.19125471
-2.71635818,6.67535483,-6.65882726,1.03308130,-1.03299341,0.00000000,-0.00000000,0.78448951,-0.78443546,6.20743543,-6.19018510,0.01258675,-0.01249874,0.19296793,-0.19267437
-2.71035518,6.73585922,-6.72398366,1.03008320,-1.03081967,0.00000000,-0.00000000,0.78016411,-0.78068831,6.27549352,-6.26249858,0.01296478,-0.01288384,0.19347644,-0.19334206
-2.70435218,6.77496584,-6.76770092,1.02319027,-1.02472229,0.00000000,-0.00000000,0.77293804,-0.77402022,6.32420882,-6.31544539,0.01330581,-0.01323261,0.19324663,-0.19326984
-2.69834917,6.79303818,-6.79026115,1.01261112,-1.01489475,0.00000000,-0.00000000,0.76301374,-0.76462326,6.35376606,-6.34913585,0.01360657,-0.01354167,0.19230486,-0.19248145
-2.69234617,6.79079276,-6.79230186,0.99861858,-1.00159614,0.00000000,-0.00000000,0.75063773,-0.75273457,6.36467433,-6.36400602,0.01386445,-0.01380826,0.19068825,-0.19101152
-2.68634317,6.76928456,-6.77480349,0.98154146,-0.98514333,0.00000000,-0.00000000,0.73609337,-0.73862941,6.35775911,-6.36081172,0.01407757,-0.01403036,0.18844349,-0.18890450
-2.68034017,6.72988334,-6.73906784,0.96175478,-0.96590157,0.00000000,-0.00000000,0.71969256,-0.72261303,6.33414592,-6.34061412,0.01424483,-0.01420670,0.18562551,-0.18621331
-2.67433717,6.67424146,-6.68668773,0.93966868,-0.94427366,0.00000000,-0.00000000,0.70176681,-0.70501202,6.29523565,-6.30475684,0.01436600,-0.01433689,0.18229590,-0.18299791
-2.66833417,6.60425378,-6.61950869,0.91571648,-0.92068824,0.00000000,-0.00000000,0.68265787,-0.68616499,6.24267208,-6.25483514,0.01444168,-0.01442135,0.17852122,-0.17932358
-2.66233117,6.52201089,-6.53958344,0.89034226,-0.89558741,0.00000000,-0.00000000,0.66270823,-0.66641317,6.17830263,-6.19265798,0.01447331,-0.01446137,0.17437119,-0.17525917
-2.65632816,6.42974706,-6.44912084,0.86398835,-0.86941428,0.00000000,-0.00000000,0.64225180,-0.64609111,6.10413322,-6.12020396,0.01446309,-0.01445901,0.16991685,-0.17087524
-2.65032516,6.32978445,-6.35043071,0.83708329,-0.84260078,0.00000000,-0.00000000,0.62160507,-0.62551773,6.02227900,-6.03957263,0.01441391,-0.01441704,0.16522876,-0.16624230
-2.64432216,6.22447568,-6.24586641,0.81003055,-0.81555619,0.00000000,-0.00000000,0.60105906,-0.60498816,5.93491238,-5.95293283,0.01432923,-0.01433883,0.16037519,-0.16142896
-2.63831916,6.11614654,-6.13776726,0.78319847,-0.78865678,0.00000000,-0.00000000,0.58087224,-0.58476646,5.84421024,-5.86246974,0.01421296,-0.01422819,0.15542052,-0.15650031
-2.63231616,6.00704086,-6.02840259,0.75691186,-0.76223702,0.00000000,-0.00000000,0.56126471,-0.56507960,5.75230221,-5.77033252,0.01406924,-0.01408926,0.15042378,-0.15151642
-2.62631316,5.89926952,-5.91991953,0.73144530,-0.73658251,0.00000000,-0.00000000,0.54241392,-0.54611280,5.66122159,-5.67858438,0.01390236,-0.01392632,0.14543741,-0.14653105
-2.62031016,5.79476514,-5.81429621,0.70701866,-0.71192493,0.00000000,-0.00000000,0.52445183,-0.52800642,5.57286078,-5.58915669,0.01371656,-0.01374362,0.14050630,-0.14159063
-2.61430715,5.69524402,-5.71330189,0.68379471,-0.68843926,0.00000000,-0.00000000,0.50746383,-0.51085458,5.48893243,-5.50380863,0.01351588,-0.01354527,0.13566714,-0.13673353
-2.60830415,5.60217635,-5.61846519,0.66187895,-0.66624306,0.00000000,-0.00000000,0.49148929,-0.49470530,5.41093750,-5.42409360,0.01330404,-0.01333506,0.13094806,-0.13198964
-2.60230115,5.51676538,-5.53105122,0.64132164,-0.64539807,0.00000000,-0.00000000,0.47652383,-0.47956247,5.34014095,-5.35133309,0.01308430,-0.01311635,0.12636859,-0.12738028
-2.59629815,5.43993577,-5.45204793,0.62212178,-0.62591372,0.00000000,-0.00000000,0.46252302,-0.46538923,5.27755548,-5.28659865,0.01285942,-0.01289203,0.12194004,-0.12291846
-2.59029515,5.37233102,-5.38216163,0.60423284,-0.60775258,0.00000000,-0.00000000,0.44940754,-0.45211287,5.22393318,-5.23070186,0.01263160,-0.01266440,0.11766601,-0.11860939
-2.58429215,5.31431942,-5.32182115,0.58756990,-0.59083718,0.00000000,-0.00000000,0.43706939,-0.43963082,5.17976496,-5.18419217,0.01240246,-0.01243519,0.11354340,-0.11445136
-2.57828914,5.26600754,-5.27118993,0.57201793,-0.57505810,0.00000000,-0.00000000,0.42537905,-0.42781762,5.14528698,-5.14736192,0.01217307,-0.01220559,0.10956346,-0.11043680
-2.57228614,5.22726026,-5.23018479,0.55744058,-0.56028271,0.00000000,-0.00000000,0.41419313,-0.41653248,5.12049321,-5.12025780,0.01194402,-0.01197628,0.10571316,-0.10655360
-2.56628314,5.19772592,-5.19850016,0.54368936,-0.54636425,0.00000000,-0.00000000,0.40336223,-0.40562714,5.10515323,-5.10269769,0.01171548,-0.01174750,0.10197660,-0.10278648
-2.56028014,5.17686531,-5.17563650,0.53061242,-0.53315086,0.00000000,-0.00000000,0.39273873,-0.39495363,5.09883424,-5.09429191,0.01148732,-0.01151917,0.09833654,-0.09911853
-2.55427714,5.16398319,-5.16093134,0.51806295,-0.52049398,0.00000000,-0.00000000,0.38218409,-0.38437173,5.10092611,-5.09446782,0.01125923,-0.01129101,0.09477592,-0.09553270
-2.54827414,5.15826114,-5.15359203,0.50590647,-0.50825599,0.00000000,-0.00000000,0.37157537,-0.37375563,5.11066888,-5.10249684,0.01103085,-0.01106265,0.09127922,-0.09201326
-2.54227114,5.15879075,-5.15272889,0.49402699,-0.49631663,0.00000000,-0.00000000,0.36081082,-0.36299970,5.12718174,-5.11752321,0.01080185,-0.01083374,0.08783384,-0.08854708
-2.53626813,5.16460649,-5.15738814,0.48233172,-0.48457800,0.00000000,-0.00000000,0.34981413,-0.35202300,5.14949303,-5.13859373,0.01057211,-0.01060411,0.08443115,-0.08512484
-2.53026513,5.17471762,-5.16658391,0.47075426,-0.47296813,0.00000000,-0.00000000,0.33853746,-0.34077257,5.17657105,-5.16468836,0.01034178,-0.01037384,0.08106743,-0.08174192
-2.52426213,5.18813894,-5.17932916,0.45925625,-0.46144292,0.00000000,-0.00000000,0.32696292,-0.32922519,5.20735518,-5.19475112,0.01011137,-0.01014334,0.07774443,-0.07839909
-2.51825913,5.20392020,-5.19466514,0.44782742,-0.44998650,0.00000000,-0.00000000,0.31510272,-0.31738775,5.24078743,-5.22772140,0.00988178,-0.00991346,0.07446983,-0.07510295
-2.51225613,5.22117418,-5.21168960,0.43648437,-0.43861029,0.00000000,-0.00000000,0.30299794,-0.30529633,5.27584413,-5.26256547,0.00965439,-0.00968545,0.07125722,-0.07186603
-2.50625313,5.23910320,-5.22958345,0.42526806,-0.42735068,0.00000000,-0.00000000,0.29071606,-0.29301390,5.31156764,-5.29830798,0.00943101,-0.00946102,0.06812599,-0.06870666
-2.50025013,5.25702425,-5.24763596,0.41424042,-0.41626585,0.00000000,-0.00000000,0.27834754,-0.28062708,5.34709763,-5.33406321,0.00921386,-0.00924233,0.06510086,-0.06564860
-2.49424712,5.27439204,-5.26526819,0.40348017,-0.40543163,0.00000000,-0.00000000,0.26600147,-0.26824199,5.38170134,-5.36906548,0.00900554,-0.00903187,0.06221121,-0.06272040
-2.48824412,5.29081979,-5.28205417,0.39307830,-0.39493709,0.00000000,-0.00000000,0.25380082,-0.25597945,5.41480205,-5.40269795,0.00880895,-0.00883250,0.05949029,-0.05995462
-2.48224112,5.30609679,-5.29773927,0.38313330,-0.38487973,0.00000000,-0.00000000,0.24187719,-0.24396996,5.44600454,-5.43451884,0.00862717,-0.00864726,0.05697415,-0.05738682
-2.47623812,5.32020191,-5.31225463,0.37374646,-0.37536077,0.00000000,-0.00000000,0.23036565,-0.23234836,5.47511618,-5.46428364,0.00846340,-0.00847934,0.05470054,-0.05505450
-2.47023512,5.33331176,-5.32572674,0.36501747,-0.36648063,0.00000000,-0.00000000,0.21939962,-0.22124882,5.50216222,-5.49196192,0.00832081,-0.00833191,0.05270775,-0.05299589
-2.46423212,5.34580242,-5.33848091,0.35704038,-0.35833482,0.00000000,-0.00000000,0.20910612,-0.21079992,5.52739369,-5.51774712,0.00820239,-0.00820801,0.05103333,-0.05124874
-2.45822911,5.35824354,-5.35103735,0.34990009,-0.35101033,0.00000000,-0.00000000,0.19960156,-0.20112037,5.55128637,-5.54205795,0.00811086,-0.00811043,0.04971288,-0.04984909
-2.45222611,5.37138374,-5.36409894,0.34366947,-0.34458256,0.00000000,-0.00000000,0.19098802,-0.19231524,5.57452969,-5.56552992,0.00804854,-0.00804158,0.04877879,-0.04883003
-2.44622311,5.38612675,-5.37852978,0.33840697,-0.33911293,0.00000000,-0.00000000,0.18335037,-0.18447285,5.59800474,-5.58899615,0.00801717,-0.00800335,0.04825908,-0.04822050
-2.44022011,5.40349795,-5.39532433,0.33415498,-0.33464703,0.00000000,-0.00000000,0.17675396,-0.17766239,5.62275105,-5.61345705,0.00801787,-0.00799700,0.04817630,-0.04804422
-2.43421711,5.42460181,-5.41556714,0.33093866,-0.33121339,0.00000000,-0.00000000,0.17124313,-0.17193231,5.64992246,-5.64003904,0.00805101,-0.00802307,0.04854653,-0.04831862
-2.42821411,5.45057108,-5.44038422,0.32876527,-0.32882280,0.00000000,-0.00000000,0.16684037,-0.16730932,5.68073335,-5.66994310,0.00811612,-0.00808130,0.04937850,-0.04905398
-2.42221111,5.48250941,-5.47088731,0.32762407,-0.32746800,0.00000000,-0.00000000,0.16354613,-0.16379813,5.71639680,-5.70438497,0.00821188,-0.00817055,0.05067286,-0.05025265
-2.41620810,5.52142982,-5.50811330,0.32748646,-0.32712392,0.00000000,-0.00000000,0.16133934,-0.16138176,5.75805744,-5.74452920,0.00833605,-0.00828880,0.05242162,-0.05190849
-2.41020510,5.56819156,-5.55296150,0.32830666,-0.32774818,0.00000000,-0.00000000,0.16017831,-0.16002248,5.80672191,-5.79142014,0.00848552,-0.00843313,0.05460785,-0.05400641
-2.40420210,5.62343901,-5.60613185,0.33002258,-0.32928200,0.00000000,-0.00000000,0.16000223,-0.15966310,5.86319072,-5.84591327,0.00865633,-0.00859979,0.05720550,-0.05652231
-2.39819910,5.68754567,-5.66806759,0.33255708,-0.33165136,0.00000000,-0.00000000,0.16073309,-0.16022884,5.92799516,-5.90861066,0.00884377,-0.00878422,0.06017959,-0.05942307
-2.39219610,5.76056711,-5.73890579,0.33581944,-0.33476844,0.00000000,-0.00000000,0.16227791,-0.16162953,6.00134322,-5.97980453,0.00904247,-0.00898120,0.06348658,-0.06266690
-2.38619310,5.84220592,-5.81843921,0.33970719,-0.33853338,0.00000000,-0.00000000,0.16453137,-0.16376207,6.08307805,-6.05943239,0.00924657,-0.00918496,0.06707508,-0.06620403
-2.38019010,5.93179164,-5.90609238,0.34410818,-0.34283628,0.00000000,-0.00000000,0.16737859,-0.16651324,6.17265225,-6.14704728,0.00944988,-0.00938939,0.07088684,-0.06997757
-2.37418709,6.02827775,-6.00091425,0.34890287,-0.34755943,0.00000000,-0.00000000,0.17069822,-0.16976272,6.26912020,-6.24180544,0.00964612,-0.00958819,0.07485799,-0.07392474
-2.36818409,6.13025723,-6.10158905,0.35396693,-0.35257986,0.00000000,-0.00000000,0.17436569,-0.17338626,6.37115013,-6.34247350,0.00982908,-0.00977513,0.07892061,-0.07797832
-2.36218109,6.23599677,-6.20646589,0.35917404,-0.35777203,0.00000000,-0.00000000,0.17825646,-0.17725894,6.47705644,-6.44745561,0.00999292,-0.00994425,0.08300447,-0.08206838
-2.35617809,6.34348938,-6.31360674,0.36439884,-0.36301071,0.00000000,-0.00000000,0.18224938,-0.18125853,6.58485144,-6.55484043,0.01013234,-0.01009011,0.08703896,-0.08612421
-2.35017509,6.45052324,-6.42085127,0.36951994,-0.36817404,0.00000000,-0.00000000,0.18623000,-0.18526879,6.69231504,-6.66246638,0.01024283,-0.01020799,0.09095520,-0.09007632
-2.34417209,6.55476444,-6.52589624,0.37442305,-0.37314651,0.00000000,-0.00000000,0.19009373,-0.18918264,6.79707941,-6.76800259,0.01032088,-0.01029412,0.09468812,-0.09385860
-2.33816908,6.65384987,-6.62638584,0.37900397,-0.37782201,0.00000000,-0.00000000,0.19374876,-0.19290519,6.89672502,-6.86904220,0.01036410,-0.01034583,0.09817858,-0.09741038
-2.33216608,6.74548610,-6.72000921,0.38317134,-0.38210660,0.00000000,-0.00000000,0.19711869,-0.19635638,6.98888354,-6.96320365,0.01037139,-0.01036170,0.10137531,-0.10067847
-2.32616308,6.82754954,-6.80460027,0.38684925,-0.38592111,0.00000000,-0.00000000,0.20014479,-0.19947339,7.07134277,-7.04823511,0.01034298,-0.01034165,0.10423671,-0.10361896
-2.32016008,6.89818303,-6.87823526,0.38997928,-0.38920331,0.00000000,-0.00000000,0.20278767,-0.20221240,7.14214848,-7.12211716,0.01028050,-0.01028695,0.10673229,-0.10619879
-2.31415708,6.95588418,-6.93932309,0.39252212,-0.39190965,0.00000000,-0.00000000,0.20502849,-0.20454992,7.19969807,-7.18315851,0.01018690,-0.01020026,0.10884380,-0.10839693
-2.30815408,6.99958082,-6.98668403,0.39445861,-0.39401635,0.00000000,-0.00000000,0.20686943,-0.20648344,7.24282144,-7.23008004,0.01006637,-0.01008549,0.11056596,-0.11020517
-2.30215108,7.02868996,-7.01961268,0.39579008,-0.39551993,0.00000000,-0.00000000,0.20833356,-0.20803143,7.27084495,-7.26208291,0.00992423,-0.00994769,0.11190658,-0.11162845
-2.29614807,7.04315712,-7.03792212,0.39653797,-0.39643703,0.00000000,-0.00000000,0.20946396,-0.20923265,7.28363524,-7.27889742,0.00976670,-0.00979290,0.11288637,-0.11268471
-2.29014507,7.04347390,-7.04196681,0.39674279,-0.39680349,0.00000000,-0.00000000,0.21032213,-0.21014470,7.28162074,-7.28080990,0.00960067,-0.00962786,0.11353815,-0.11340418
-2.28414207,7.03067291,-7.03264310,0.39646237,-0.39667278,0.00000000,-0.00000000,0.21098580,-0.21084195,7.26578961,-7.26866655,0.00943345,-0.00945982,0.11390554,-0.11382828
-2.27813907,7.00630007,-7.01136701,0.39576938,-0.39611371,0.00000000,-0.00000000,0.21154602,-0.21141281,7.23766420,-7.24385360,0.00927244,-0.00929620,0.11404136,-0.11400799
-2.27213607,6.97236538,-6.98003037,0.39474834,-0.39520762,0.00000000,-0.00000000,0.21210381,-0.21195647,7.19925315,-7.20825501,0.00912491,-0.00914432,0.11400549,-0.11400188
-2.26613307,6.93127447,-6.94093709,0.39349214,-0.39404497,0.00000000,-0.00000000,0.21276633,-0.21257916,7.15298331,-7.16418934,0.00899760,-0.00901110,0.11386256,-0.11387381
-2.26013007,6.88574388,-6.89672247,0.39209818,-0.39272164,0.00000000,-0.00000000,0.21364275,-0.21339009,7.10161456,-7.11432892,0.00889656,-0.00890278,0.11367942,-0.11369042
-2.25412706,6.83870382,-6.85025916,0.39066428,-0.39133491,0.00000000,-0.00000000,0.21483997,-0.21449716,7.04814142,-7.06160471,0.00882681,-0.00882466,0.11352245,-0.11351849
-2.24812406,6.79319276,-6.80455383,0.38928455,-0.38997934,0.00000000,-0.00000000,0.21645832,-0.21600270,6.99568573,-7.00910138,0.00879219,-0.00878089,0.11345499,-0.11342231
-2.24212106,6.75224830,-6.76263910,0.38804535,-0.38874278,0.00000000,-0.00000000,0.21858739,-0.21799924,6.94738525,-6.95994703,0.00879516,-0.00877429,0.11353478,-0.11346116
-2.23611806,6.71879910,-6.72746537,0.38702148,-0.38770244,0.00000000,-0.00000000,0.22130217,-0.22056551,6.90628277,-6.91720236,0.00883675,-0.00880626,0.11381175,-0.11368692
-2.23011506,6.69556226,-6.70179702,0.38627278,-0.38692150,0.00000000,-0.00000000,0.22465961,-0.22376301,6.87522053,-6.88375392,0.00891647,-0.00887667,0.11432603,-0.11414212
-2.22411206,6.68495047,-6.68811731,0.38584131,-0.38644610,0.00000000,-0.00000000,0.22869579,-0.22763291,6.85674419,-6.86221598,0.00903235,-0.00898393,0.11510641,-0.11485822
-2.21810905,6.68899244,-6.68854578,0.38574919,-0.38630302,0.00000000,-0.00000000,0.23342375,-0.23219379,6.85302017,-6.85484470,0.00918101,-0.00912500,0.11616921,-0.11585443
-2.21210605,6.70926983,-6.70477119,0.38599723,-0.38649813,0.00000000,-0.00000000,0.23883216,-0.23744011,6.86576936,-6.86346800,0.00935781,-0.00929552,0.11751773,-0.11713702
-2.20610305,6.74687263,-6.73800259,0.38656438,-0.38701564,0.00000000,-0.00000000,0.24488482,-0.24334147,6.89621961,-6.88943355,0.00955702,-0.00949002,0.11914216,-0.11869909
-2.20010005,6.80237467,-6.78893998,0.38740817,-0.38781829,0.00000000,-0.00000000,0.25152112,-0.24984290,6.94507839,-6.93357661,0.00977204,-0.00970208,0.12102002,-0.12052096
-2.19409705,6.87582948,-6.85776522,0.38846600,-0.38884837,0.00000000,-0.00000000,0.25865737,-0.25686593,7.01252609,-6.99620832,0.00999569,-0.00992465,0.12311712,-0.12257096
-2.18809405,6.96678614,-6.94415309,0.38965735,-0.39002974,0.00000000,-0.00000000,0.26618905,-0.26431069,7.09822948,-7.07712423,0.01022047,-0.01015026,0.12538898,-0.12480675
-2.18209105,7.07432385,-7.04730124,0.39088679,-0.39127064,0.00000000,-0.00000000,0.27399393,-0.27205880,7.20137413,-7.17563213,0.01043887,-0.01037138,0.12778260,-0.12717708
-2.17608804,7.19710295,-7.16597723,0.39204777,-0.39246722,0.00000000,-0.00000000,0.28193586,-0.27997701,7.32071360,-7.29059703,0.01064364,-0.01058066,0.13023860,-0.12962380
-2.17008504,7.33342974,-7.29857989,0.39302695,-0.39350774,0.00000000,-0.00000000,0.28986922,-0.28792153,7.45463249,-7.42050082,0.01082811,-0.01077125,0.13269358,-0.13208419
-2.16408204,7.48133157,-7.44321186,0.39370891,-0.39427724,0.00000000,-0.00000000,0.29764381,-0.29574282,7.60122007,-7.56351318,0.01098642,-0.01093705,0.13508258,-0.13449340
-2.15807904,7.63863846,-7.59775950,0.39398119,-0.39466240,0.00000000,-0.00000000,0.30510997,-0.30329065,7.75835072,-7.71757025,0.01111373,-0.01107296,0.13734159,-0.13678698
-2.15207604,7.80306735,-7.75997645,0.39373919,-0.39455655,0.00000000,-0.00000000,0.31212379,-0.31041937,7.92376701,-7.88045695,0.01120647,-0.01117505,0.13940994,-0.13890327
-2.14607304,7.97230491,-7.92756657,0.39289094,-0.39386448,0.00000000,-0.00000000,0.31855216,-0.31699292,8.09516183,-8.04988914,0.01126241,-0.01124074,0.14123255,-0.14078576
-2.14007004,8.14408516,-8.09826277,0.39136141,-0.39250682,0.00000000,-0.00000000,0.32427744,-0.32288968,8.27025540,-8.22359172,0.01128076,-0.01126889,0.14276188,-0.14238503
-2.13406703,8.31625862,-8.26989794,0.38909611,-0.39042388,0.00000000,-0.00000000,0.32920153,-0.32800667,8.44686416,-8.39936931,0.01126226,-0.01125984,0.14395954,-0.14366048
-2.12806403,8.48685004,-8.44046531,0.38606396,-0.38757871,0.00000000,-0.00000000,0.33324924,-0.33226311,8.62295862,-8.57516652,0.01120907,-0.01121538,0.14479742,-0.14458160
-2.12206103,8.65410279,-8.60816582,0.38225907,-0.38395913,0.00000000,-0.00000000,0.33637073,-0.33560307,8.79670823,-8.74911570,0.01112475,-0.01113875,0.14525843,-0.14512875
-2.11605803,8.81650862,-8.77144121,0.37770148,-0.37957881,0.00000000,-0.00000000,0.33854290,-0.33799712,8.96651196,-8.91957078,0.01101414,-0.01103447,0.14533671,-0.14529356
-2.11005503,8.97282245,-8.92899209,0.37243683,-0.37447713,0.00000000,-0.00000000,0.33976974,-0.33944292,9.13101450,-9.08512659,0.01088315,-0.01090821,0.14503736,-0.14507869
-2.10405203,9.12206277,-9.07978155,0.36653477,-0.36871800,0.00000000,-0.00000000,0.34008154,-0.33996475,9.28910836,-9.24462413,0.01073862,-0.01076658,0.14437574,-0.14449729
-2.09804902,9.26349893,-9.22302535,0.36008642,-0.36238750,0.00000000,-0.00000000,0.33953311,-0.33961186,9.43992355,-9.39714288,0.01058802,-0.01061693,0.14337634,-0.14357190
-2.09204602,9.39662759,-9.35817066,0.35320089,-0.35559062,0.00000000,-0.00000000,0.33820096,-0.33845599,9.58280670,-9.54198224,0.01043924,-0.01046707,0.14207128,-0.14233310
-2.08604302,9.52114082,-9.48486588,0.34600091,-0.34844716,0.00000000,-0.00000000,0.33617972,-0.33658784,9.71729235,-9.67863438,0.01030034,-0.01032504,0.14049865,-0.14081782
-2.08004002,9.63688905,-9.60292463,0.33861808,-0.34108699,0.00000000,-0.00000000,0.33357785,-0.33411306,9.84306942,-9.80675170,0.01017926,-0.01019883,0.13870056,-0.13906748
-2.07403702,9.74384195,-9.71228692,0.33118761,-0.33364496,0.00000000,-0.00000000,0.33051298,-0.33114755,9.95994586,-9.92611170,0.01008356,-0.01009613,0.13672127,-0.13712606
-2.06803402,9.84205041,-9.81298075,0.32384313,-0.32625561,0.00000000,-0.00000000,0.32710702,-0.32781267,10.06781461,-10.03658259,0.01002024,-0.01002410,0.13460524,-0.13503819
-2.06203102,9.93161259,-9.90508718,0.31671158,-0.31904809,0.00000000,-0.00000000,0.32348131,-0.32423031,10.16662357,-10.13809225,0.00999548,-0.00998914,0.13239544,-0.13284737
-2.05602801,10.01264624,-9.98871117,0.30990861,-0.31214132,0.00000000,-0.00000000,0.31975203,-0.32051826,10.25635186,-10.23060309,0.01001448,-0.00999671,0.13013175,-0.13059436
-2.05002501,10.08526925,-10.06396037,0.30353455,-0.30563987,0.00000000,-0.00000000,0.31602612,-0.31678597,10.33699390,-10.31409446,0.01008133,-0.01005119,0.12784984,-0.12831591
-2.04402201,10.14958947,-10.13093294,0.29767121,-0.29963051,0.00000000,-0.00000000,0.31239778,-0.31313092,10.40855247,-10.38855386,0.01019893,-0.01015579,0.12558020,-0.12604377
-2.03801901,10.20570410,-10.18971499,0.29237963,-0.29417968,0.00000000,-0.00000000,0.30894583,-0.30963573,10.47104078,-10.45397720,0.01036890,-0.01031245,0.12334765,-0.12380411
-2.03201601,10.25370827,-10.24038744,0.28769884,-0.28933205,0.00000000,-0.00000000,0.30573196,-0.30636624,10.52449306,-10.51037787,0.01059164,-0.01052186,0.12117126,-0.12161729
-2.02601301,10.29371181,-10.28304128,0.28364563,-0.28510998,0.00000000,-0.00000000,0.30279987,-0.30337040,10.56898263,-10.55780347,0.01086630,-0.01078348,0.11906453,-0.11949802
-2.02001001,10.32586246,-10.31779972,0.28021536,-0.28151409,0.00000000,-0.00000000,0.30017535,-0.30067817,10.60464562,-10.59635876,0.01119093,-0.01109561,0.11703593,-0.11745583
-2.01400700,10.35037353,-10.34484535,0.27738363,-0.27852476,0.00000000,-0.00000000,0.29786727,-0.29830222,10.63170834,-10.62623270,0.01156255,-0.01145553,0.11508976,-0.11549583
-2.00800400,10.36755367,-10.36444989,0.27510878,-0.27610438,0.00000000,-0.00000000,0.29586922,-0.29623954,10.65051602,-10.64772735,0.01197733,-0.01185960,0.11322709,-0.11361966
-2.00200100,10.37783634,-10.37700417,0.27333497,-0.27420033,0.00000000,-0.00000000,0.29416193,-0.29447362,10.66156043,-10.66128622,0.01243076,-0.01230345,0.11144694,-0.11182662
-1.99599800,10.38180650,-10.38304590,0.27199570,-0.27274842,0.00000000,-0.00000000,0.29271606,-0.29297717,10.66550420,-10.66751980,0.01291784,-0.01278218,0.10974736,-0.11011479
-1.98999500,10.38022252,-10.38328298,0.27101759,-0.27167663,0.00000000,-0.00000000,0.29149532,-0.29171519,10.66319970,-10.66722600,0.01343326,-0.01329053,0.10812660,-0.10848217
-1.98399200,10.37403120,-10.37861038,0.27032414,-0.27090884,0.00000000,-0.00000000,0.29045968,-0.29064817,10.65570074,-10.66140379,0.01397161,-0.01382310,0.10658404,-0.10692771
-1.97798899,10.36437451,-10.37011904,0.26983937,-0.27036860,0.00000000,-0.00000000,0.28956850,-0.28973527,10.64426575,-10.65125850,0.01452755,-0.01437451,0.10512104,-0.10545213
-1.97198599,10.35258699,-10.35909544,0.26949112,-0.26998250,0.00000000,-0.00000000,0.28878346,-0.28893730,10.63035141,-10.63819773,0.01509594,-0.01493956,0.10374149,-0.10405862
-1.96598299,10.34018316,-10.34701135,0.26921387,-0.26968308,0.00000000,-0.00000000,0.28807105,-0.28821931,10.61559640,-10.62381739,0.01567203,-0.01551338,0.10245217,-0.10275317
-1.95997999,10.32883468,-10.33550336,0.26895099,-0.26941133,0.00000000,-0.00000000,0.28740457,-0.28755276,10.60179508,-10.60987762,0.01625150,-0.01609153,0.10126275,-0.10154476
-1.95397699,10.32033777,-10.32634239,0.26865633,-0.26911835,0.00000000,-0.00000000,0.28676553,-0.28691705,10.59086159,-10.59826896,0.01683050,-0.01667006,0.10018567,-0.10044514
-1.94797399,10.31657125,-10.32139375,0.26829512,-0.26876652,0.00000000,-0.00000000,0.28614446,-0.28630044,10.58478500,-10.59096943,0.01740572,-0.01724550,0.09923563,-0.09946852
-1.94197099,10.31944655,-10.32256881,0.26784419,-0.26832979,0.00000000,-0.00000000,0.28554099,-0.28570037,10.58557679,-10.58999347,0.01797431,-0.01781491,0.09842896,-0.09863091
-1.93596798,10.33085084,-10.33176956,0.26729154,-0.26779351,0.00000000,-0.00000000,0.28496333,-0.28512304,10.59521182,-10.59733431,0.01853383,-0.01837575,0.09778283,-0.09794938
-1.92996498,10.35258507,-10.35082755,0.26663531,-0.26715346,0.00000000,-0.00000000,0.28442722,-0.28458248,10.61556470,-10.61490109,0.01908215,-0.01892584,0.09731429,-0.09744112
-1.92396198,10.38629887,-10.38143930,0.26588227,-0.26641449,0.00000000,-0.00000000,0.28395434,-0.28409913,10.64834336,-10.64445284,0.01961731,-0.01946319,0.09703931,-0.09712249
-1.91795898,10.43342431,-10.42510009,0.26504599,-0.26558874,0.00000000,-0.00000000,0.28357038,-0.28369788,10.69502194,-10.68753130,0.02013741,-0.01998592,0.09697184,-0.09700806
-1.91195598,10.49511108,-10.48303857,0.26414463,-0.26469352,0.00000000,-0.00000000,0.28330279,-0.28340603,10.75677537,-10.74539481,0.02064043,-0.02049205,0.09712283,-0.09710963
-1.90595298,10.57216535,-10.55615446,0.26319873,-0.26374909,0.00000000,-0.00000000,0.28317854,-0.28325090,10.83441794,-10.81895573,0.02112410,-0.02097942,0.09749949,-0.09743544
