energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-4.30115058,0.48364784,0.00182284,0.11407345,0.00086337,0.18765002,0.25505091,0.07684184
-4.29514757,0.54115005,0.00202825,0.12984979,0.00105079,0.20759701,0.29035521,0.08748260
-4.28914457,0.60350593,0.00224755,0.14749159,0.00127999,0.22871099,0.32964924,0.09933309
-4.28314157,0.67084266,0.00248086,0.16709663,0.00155764,0.25097580,0.37319039,0.11243115
-4.27713857,0.74327715,0.00272831,0.18876004,0.00189129,0.27437360,0.42123074,0.12680891
-4.27113557,0.82091011,0.00299006,0.21256985,0.00228931,0.29888556,0.47400892,0.14248966
-4.26513257,0.90381930,0.00326628,0.23860236,0.00276080,0.32449210,0.53174118,0.15948491
-4.25912956,0.99205191,0.00355715,0.26691752,0.00331543,0.35117272,0.59461170,0.17779162
-4.25312656,1.08561602,0.00386287,0.29755427,0.00396337,0.37890513,0.66276224,0.19738961
-4.24712356,1.18447131,0.00418362,0.33052599,0.00471496,0.40766372,0.73628149,0.21823934
-4.24112056,1.28851908,0.00451951,0.36581617,0.00558057,0.43741742,0.81519421,0.24028001
-4.23511756,1.39759205,0.00487060,0.40337448,0.00657020,0.46812688,0.89945065,0.26342812
-4.22911456,1.51144418,0.00523676,0.44311329,0.00769319,0.49974126,0.98891654,0.28757653
-4.22311156,1.62974117,0.00561770,0.48490481,0.00895782,0.53219468,1.08336424,0.31259412
-4.21710855,1.75205207,0.00601287,0.52857903,0.01037091,0.56540250,1.18246530,0.33832608
-4.21110555,1.87784272,0.00642139,0.57392261,0.01193740,0.59925801,1.28578515,0.36459479
-4.20510255,2.00647165,0.00684204,0.62067869,0.01365990,0.63362939,1.39278019,0.39120143
-4.19909955,2.13718902,0.00727315,0.66854793,0.01553834,0.66835766,1.50279782,0.41792829
-4.19309655,2.26913922,0.00771265,0.71719066,0.01756958,0.70325565,1.61507973,0.44454158
-4.18709355,2.40136750,0.00815799,0.76623035,0.01974713,0.73810839,1.72876881,0.47079504
-4.18109055,2.53283105,0.00860614,0.81525830,0.02206091,0.77267504,1.84291971,0.49643388
-4.17508754,2.66241456,0.00905369,0.86383950,0.02449719,0.80669258,1.95651323,0.52119934
-4.16908454,2.78895028,0.00949685,0.91151977,0.02703851,0.83988116,2.06847429,0.54483347
-4.16308154,2.91124204,0.00993152,0.95783379,0.02966387,0.87195117,2.17769330,0.56708425
-4.15707854,3.02809295,0.01035343,1.00231416,0.03234899,0.90261169,2.28305036,0.58771073
-4.15107554,3.13833567,0.01075824,1.04450102,0.03506669,0.93158014,2.38344173,0.60648822
-4.14507254,3.24086440,0.01114171,1.08395217,0.03778744,0.95859254,2.47780757,0.62321322
-4.13906953,3.33466724,0.01149978,1.12025331,0.04048000,0.98341408,2.56516031,0.63770815
-4.13306653,3.41885753,0.01182880,1.15302809,0.04311219,1.00584923,2.64461218,0.64982554
-4.12706353,3.49270275,0.01212563,1.18194766,0.04565171,1.02575091,2.71540106,0.65945159
-4.12106053,3.55564954,0.01238774,1.20673931,0.04806698,1.04302808,2.77691337,0.66650909
-4.11505753,3.60734327,0.01261338,1.22719387,0.05032809,1.05765124,2.82870281,0.67095941
-4.10905453,3.64764117,0.01280163,1.24317155,0.05240754,1.06965524,2.87050404,0.67280356
-4.10305153,3.67661782,0.01295239,1.25460588,0.05428110,1.07913928,2.90224047,0.67208227
-4.09704852,3.69456252,0.01306646,1.26150558,0.05592841,1.08626366,2.92402535,0.66887489
-4.09104552,3.70196805,0.01314544,1.26395402,0.05733358,1.09124341,2.93615605,0.66329736
-4.08504252,3.69951124,0.01319166,1.26210648,0.05848548,1.09433896,2.93910143,0.65549905
-4.07903952,3.68802567,0.01320808,1.25618489,0.05937795,1.09584401,2.93348249,0.64565863
-4.07303652,3.66846768,0.01319810,1.24647051,0.06000981,1.09607144,2.92004725,0.63397917
-4.06703352,3.64187712,0.01316539,1.23329447,0.06038463,1.09533755,2.89964060,0.62068246
-4.06103052,3.60933448,0.01311372,1.21702685,0.06051033,1.09394583,2.87317052,0.60600289
-4.05502751,3.57191660,0.01304672,1.19806438,0.06039870,1.09217068,2.84157222,0.59018100
-4.04902451,3.53065291,0.01296770,1.17681759,0.06006466,1.09024241,2.80577184,0.57345708
-4.04302151,3.48648459,0.01287949,1.15369768,0.05952559,1.08833401,2.76665145,0.55606484
-4.03701851,3.44022859,0.01278425,1.12910398,0.05880044,1.08655072,2.72501701,0.53822568
-4.03101551,3.39254840,0.01268339,1.10341221,0.05790898,1.08492289,2.68157102,0.52014353
-4.02501251,3.34393313,0.01257748,1.07696439,0.05687102,1.08340269,2.63689101,0.50200065
-4.01900950,3.29468590,0.01246625,1.05006058,0.05570573,1.08186492,2.59141501,0.48395441
-4.01300650,3.24492226,0.01234860,1.02295301,0.05443103,1.08011192,2.54543476,0.46613524
-4.00700350,3.19457844,0.01222267,0.99584261,0.05306325,1.07788242,2.49909667,0.44864581
-4.00100050,3.14342920,0.01208599,0.96887822,0.05161676,1.07486397,2.45241063,0.43156139
-3.99499750,3.09111402,0.01193561,0.94215831,0.05010393,1.07070817,2.40526588,0.41493133
-3.98899450,3.03717030,0.01176831,0.91573511,0.04853515,1.06504818,2.35745304,0.39878164
-3.98299150,2.98107167,0.01158078,0.88962082,0.04691906,1.05751733,2.30869103,0.38311836
-3.97698849,2.92226929,0.01136986,0.86379556,0.04526281,1.04776808,2.25865733,0.36793165
-3.97098549,2.86023401,0.01113273,0.83821645,0.04357254,1.03549031,2.20701985,0.35320034
-3.96498249,2.79449709,0.01086711,0.81282761,0.04185379,1.02042792,2.15346877,0.33889666
-3.95897949,2.72468746,0.01057140,0.78757017,0.04011200,1.00239309,2.09774664,0.32499102
-3.95297649,2.65056377,0.01024483,0.76239210,0.03835298,0.98127738,2.03967529,0.31145656
-3.94697349,2.57203956,0.00988752,0.73725729,0.03658330,0.95705924,1.97917813,0.29827321
-3.94097049,2.48920071,0.00950055,0.71215337,0.03481065,0.92980766,1.91629704,0.28543135
-3.93496748,2.40231449,0.00908593,0.68709818,0.03304404,0.89968180,1.85120299,0.27293465
-3.92896448,2.31182999,0.00864653,0.66214446,0.03129391,0.86692683,1.78420035,0.26080228
-3.92296148,2.21837041,0.00818603,0.63738282,0.02957211,0.83186619,1.71572465,0.24907028
-3.91695848,2.12271782,0.00770878,0.61294284,0.02789177,0.79489079,1.64633445,0.23779227
-3.91095548,2.02579148,0.00721961,0.58899247,0.02626705,0.75644579,1.57669776,0.22703944
-3.90495248,1.92862101,0.00672370,0.56573585,0.02471277,0.71701561,1.50757406,0.21689994
-3.89894947,1.83231604,0.00622640,0.54340975,0.02324399,0.67710784,1.43979297,0.20747782
-3.89294647,1.73803365,0.00573301,0.52227900,0.02187556,0.63723698,1.37423060,0.19889161
-3.88694347,1.64694540,0.00524867,0.50263112,0.02062158,0.59790845,1.31178504,0.19127270
-3.88094047,1.56020529,0.00477816,0.48477047,0.01949493,0.55960372,1.25335185,0.18476350
-3.87493747,1.47891994,0.00432578,0.46901226,0.01850678,0.52276701,1.19980093,0.17951579
-3.86893447,1.40412223,0.00389526,0.45567679,0.01766620,0.48779397,1.15195558,0.17568898
-3.86293147,1.33674910,0.00348970,0.44508389,0.01697979,0.45502269,1.11057451,0.17344868
-3.85692846,1.27762420,0.00311148,0.43754810,0.01645142,0.42472723,1.07633758,0.17296532
-3.85092546,1.22744582,0.00276228,0.43337450,0.01608207,0.39711373,1.04983553,0.17441309
-3.84492246,1.18677989,0.00244309,0.43285528,0.01586975,0.37231904,1.03156391,0.17796890
-3.83891946,1.15605830,0.00215424,0.43626722,0.01580957,0.35041182,1.02192130,0.18381162
-3.83291646,1.13558183,0.00189546,0.44386984,0.01589379,0.33139583,1.02121152,0.19212115
-3.82691346,1.12552730,0.00166596,0.45590421,0.01611215,0.31521517,1.02964952,0.20307754
-3.82091046,1.12595823,0.00146453,0.47259229,0.01645207,0.30176125,1.04737033,0.21685985
-3.81490745,1.13683818,0.00128958,0.49413643,0.01689906,0.29088094,1.07444047,0.23364475
-3.80890445,1.15804598,0.00113929,0.52071910,0.01743712,0.28238583,1.11087110,0.25360458
-3.80290145,1.18939179,0.00101170,0.55250232,0.01804915,0.27606203,1.15663188,0.27690500
-3.79689845,1.23063334,0.00090476,0.58962675,0.01871745,0.27168023,1.21166499,0.30370199
-3.79089545,1.28149134,0.00081646,0.63221014,0.01942412,0.26900577,1.27589814,0.33413821
-3.78489245,1.34166340,0.00074487,0.68034509,0.02015150,0.26780823,1.34925600,0.36833871
-3.77888944,1.41083578,0.00068823,0.73409591,0.02088259,0.26787047,1.43166922,0.40640610
-3.77288644,1.48869252,0.00064499,0.79349455,0.02160133,0.26899668,1.52308048,0.44841516
-3.76688344,1.57492155,0.00061386,0.85853582,0.02229294,0.27101934,1.62344706,0.49440717
-3.76088044,1.66921758,0.00059384,0.92917166,0.02294415,0.27380486,1.73273975,0.54438399
-3.75487744,1.77128180,0.00058423,1.00530506,0.02354333,0.27725770,1.85093774,0.59830218
-3.74887444,1.88081847,0.00058466,1.08678355,0.02408060,0.28132304,1.97801990,0.65606750
-3.74287144,1.99752859,0.00059507,1.17339272,0.02454789,0.28598773,2.11395227,0.71752978
-3.73686843,2.12110113,0.00061570,1.26485008,0.02493892,0.29127957,2.25867255,0.78247867
-3.73086543,2.25120226,0.00064706,1.36079958,0.02524912,0.29726507,2.41207184,0.85064035
-3.72486243,2.38746301,0.00068992,1.46080708,0.02547556,0.30404551,2.57397444,0.92167540
-3.71885943,2.52946607,0.00074526,1.56435728,0.02561681,0.31175163,2.74411644,0.99517816
-3.71285643,2.67673222,0.00081419,1.67085205,0.02567280,0.32053686,2.92212397,1.07067740
-3.70685343,2.82870710,0.00089794,1.77961074,0.02564469,0.33056957,3.10749195,1.14763870
-3.70085043,2.98474874,0.00099777,1.88987240,0.02553471,0.34202417,3.29956437,1.22546836
-3.69484742,3.14411662,0.00111488,2.00080010,0.02534601,0.35507174,3.49751696,1.30351890
-3.68884442,3.30596276,0.00125039,2.11148744,0.02508252,0.36987009,3.70034320,1.38109605
-3.68284142,3.46932530,0.00140521,2.22096714,0.02474883,0.38655385,3.90684461,1.45746724
-3.67683842,3.63312530,0.00158000,2.32822183,0.02435008,0.40522479,4.11562626,1.53187139
-3.67083542,3.79616713,0.00177508,2.43219680,0.02389187,0.42594281,4.32509816,1.60352992
-3.66483242,3.95714303,0.00199036,2.53181467,0.02338009,0.44871796,4.53348325,1.67165880
-3.65882941,4.11464233,0.00222532,2.62599187,0.02282091,0.47350387,4.73883275,1.73548163
-3.65282641,4.26716551,0.00247889,2.71365658,0.02222065,0.50019295,4.93904884,1.79424332
-3.64682341,4.41314371,0.00274952,2.79376806,0.02158568,0.52861375,5.13191527,1.84722445
-3.64082041,4.55096335,0.00303509,2.86533697,0.02092233,0.55853069,5.31513529,1.89375597
-3.63481741,4.67899622,0.00333293,2.92744633,0.02023683,0.58964639,5.48637678,1.93323387
-3.62881441,4.79563420,0.00363989,2.97927270,0.01953520,0.62160678,5.64332348,1.96513376
-3.62281141,4.89932839,0.00395236,3.02010702,0.01882317,0.65400885,5.78373127,1.98902480
-3.61680840,4.98863141,0.00426633,3.04937456,0.01810610,0.68641107,5.90548777,2.00458266
-3.61080540,5.06224162,0.00457754,3.06665329,0.01738896,0.71834611,6.00667335,2.01160105
-3.60480240,5.11904788,0.00488152,3.07168985,0.01667622,0.74933553,6.08562141,2.01000137
-3.59879940,5.15817273,0.00517377,3.06441259,0.01597192,0.77890582,6.14097528,1.99983996
-3.59279640,5.17901233,0.00544988,3.04494072,0.01527958,0.80660532,6.17173941,1.98131246
-3.58679340,5.18127087,0.00570566,3.01358907,0.01460228,0.83202110,6.17732223,1.95475497
-3.58079040,5.16498759,0.00593728,2.97086776,0.01394270,0.85479524,6.15756848,1.92064156
-3.57478739,5.13055452,0.00614140,2.91747654,0.01330317,0.87463958,6.11277886,1.87957792
-3.56878439,5.07872348,0.00631530,2.85429341,0.01268576,0.89134817,6.04371568,1.83229114
-3.56278139,5.01060118,0.00645693,2.78235768,0.01209235,0.90480703,5.95159338,1.77961564
-3.55677839,4.92763190,0.00656506,2.70284762,0.01152478,0.91500026,5.83805387,1.72247544
-3.55077539,4.83156782,0.00663925,2.61705341,0.01098490,0.92201250,5.70512687,1.66186339
-3.54477239,4.72442746,0.00667991,2.52634597,0.01047465,0.92602732,5.55517669,1.59881775
-3.53876938,4.60844384,0.00668828,2.43214284,0.00999620,0.92732162,5.39083719,1.53439701
-3.53276638,4.48600384,0.00666638,2.33587224,0.00955192,0.92625631,5.21493733,1.46965380
-3.52676338,4.35958156,0.00661695,2.23893663,0.00914448,0.92326357,5.03042052,1.40560880
-3.52076038,4.23166797,0.00654337,2.14267719,0.00877683,0.91883145,4.84026076,1.34322569
-3.51475738,4.10470024,0.00644953,2.04834064,0.00845218,0.91348637,4.64737934,1.28338804
-3.50875438,3.98099352,0.00633977,1.95704958,0.00817400,0.90777453,4.45456531,1.22687910
-3.50275138,3.86267827,0.00621866,1.86977763,0.00794592,0.90224302,4.26440318,1.17436526
-3.49674837,3.75164571,0.00609096,1.78733033,0.00777167,0.89742150,4.07921054,1.12638378
-3.49074537,3.64950372,0.00596148,1.71033241,0.00765499,0.89380535,3.90098804,1.08333522
-3.48474237,3.55754474,0.00583493,1.63922188,0.00759953,0.89184085,3.73138352,1.04548080
-3.47873937,3.47672689,0.00571585,1.57425110,0.00760872,0.89191310,3.57167109,1.01294470
-3.47273637,3.40766843,0.00560855,1.51549443,0.00768566,0.89433693,3.42274554,0.98572100
-3.46673337,3.35065531,0.00551698,1.46286215,0.00783303,0.89935098,3.28513160,0.96368483
-3.46073037,3.30566070,0.00544471,1.41611967,0.00805293,0.90711502,3.15900670,0.94660710
-3.45472736,3.27237470,0.00539491,1.37491101,0.00834679,0.91771006,3.04423541,0.93417201
-3.44872436,3.25024222,0.00537028,1.33878546,0.00871525,0.93114115,2.94041343,0.92599630
-3.44272136,3.23850632,0.00537305,1.30722583,0.00915807,0.94734213,2.84691808,0.92164942
-3.43671836,3.23625441,0.00540498,1.27967717,0.00967400,0.96618186,2.76296263,0.92067348
-3.43071536,3.24246439,0.00546736,1.25557433,0.01026073,0.98747126,2.68765147,0.92260208
-3.42471236,3.25604840,0.00556095,1.23436727,0.01091477,1.01097066,2.62003315,0.92697712
-3.41870935,3.27589159,0.00568607,1.21554287,0.01163138,1.03639682,2.55914887,0.93336280
-3.41270635,3.30088441,0.00584252,1.19864231,0.01240455,1.06342936,2.50407423,0.94135645
-3.40670335,3.32994698,0.00602960,1.18327354,0.01322697,1.09171625,2.45395245,0.95059548
-3.40070035,3.36204506,0.00624613,1.16911824,0.01408997,1.12087828,2.40801823,0.96076076
-3.39469735,3.39619771,0.00649041,1.15593338,0.01498362,1.15051268,2.36561161,0.97157619
-3.38869435,3.43147717,0.00676028,1.14354755,0.01589676,1.18019592,2.32618214,0.98280503
-3.38269135,3.46700259,0.00705309,1.13185276,0.01681711,1.20948621,2.28928406,0.99424336
-3.37668834,3.50192901,0.00736576,1.12079229,0.01773143,1.23792608,2.25456394,1.00571158
-3.37068534,3.53543384,0.00769482,1.11034585,0.01862572,1.26504536,2.22174228,1.01704461
-3.36468234,3.56670309,0.00803644,1.10051303,0.01948547,1.29036518,2.19059136,1.02808179
-3.35867934,3.59491933,0.00838657,1.09129646,0.02029593,1.31340332,2.16091122,1.03865731
-3.35267634,3.61925369,0.00874097,1.08268571,0.02104247,1.33368108,2.13250623,1.04859216
-3.34667334,3.63886316,0.00909536,1.07464324,0.02171088,1.35073189,2.10516398,1.05768822
-3.34067034,3.65289466,0.00944554,1.06709335,0.02228778,1.36411154,2.07863843,1.06572503
-3.33466733,3.66049613,0.00978749,1.05991481,0.02276098,1.37340985,2.05263868,1.07245983
-3.32866433,3.66083483,0.01011752,1.05293785,0.02311981,1.37826330,2.02682402,1.07763072
-3.32266133,3.65312181,0.01043238,1.04594559,0.02335547,1.37836811,2.00080591,1.08096309
-3.31665833,3.63664153,0.01072935,1.03867980,0.02346133,1.37349298,1.97415653,1.08217884
-3.31065533,3.61078464,0.01100634,1.03085070,0.02343311,1.36349090,1.94642325,1.08100784
-3.30465233,3.57508170,0.01126193,1.02215009,0.02326908,1.34830912,1.91714806,1.07720097
-3.29864932,3.52923571,0.01149536,1.01226687,0.02297011,1.32799655,1.88589033,1.07054388
-3.29264632,3.47315074,0.01170655,1.00090398,0.02253971,1.30270810,1.85225136,1.06087042
-3.28664332,3.40695461,0.01189599,0.98779569,0.02198390,1.27270528,1.81589885,1.04807505
-3.28064032,3.33101361,0.01206470,0.97272398,0.02131107,1.23835285,1.77658962,1.03212307
-3.27463732,3.24593780,0.01221406,0.95553305,0.02053171,1.20011157,1.73418896,1.01305821
-3.26863432,3.15257594,0.01234566,0.93614112,0.01965813,1.15852683,1.68868529,0.99100681
-3.26263132,3.05199982,0.01246114,0.91454860,0.01870409,1.11421399,1.64019908,0.96617827
-3.25662831,2.94547836,0.01256204,0.89084238,0.01768440,1.06784058,1.58898569,0.93886170
-3.25062531,2.83444252,0.01264960,0.86519592,0.01661450,1.02010638,1.53543182,0.90941880
-3.24462231,2.72044259,0.01272461,0.83786522,0.01551004,0.97172205,1.48004596,0.87827333
-3.23861931,2.60509997,0.01278732,0.80918108,0.01438647,0.92338749,1.42344365,0.84589781
-3.23261631,2.49005591,0.01283734,0.77953811,0.01325868,0.87577058,1.36632856,0.81279800
-3.22661331,2.37691967,0.01287359,0.74938141,0.01214063,0.82948755,1.30947082,0.77949620
-3.22061031,2.26721889,0.01289432,0.71919155,0.01104508,0.78508566,1.25368390,0.74651416
-3.21460730,2.16235465,0.01289715,0.68946916,0.00998339,0.74302895,1.19980190,0.71435659
-3.20860430,2.06356341,0.01287920,0.66071965,0.00896530,0.70368765,1.14865839,0.68349617
-3.20260130,1.97188760,0.01283720,0.63343937,0.00799889,0.66733162,1.10106835,0.65436071
-3.19659830,1.88815635,0.01276768,0.60810360,0.00709051,0.63412801,1.05781417,0.62732328
-3.19059530,1.81297689,0.01266715,0.58515724,0.00624480,0.60414310,1.01963639,0.60269562
-3.18459230,1.74673690,0.01253233,0.56500831,0.00546478,0.57734806,0.98722964,0.58072503
-3.17858929,1.68961717,0.01236034,0.54802467,0.00475196,0.55362834,0.96124352,0.56159490
-3.17258629,1.64161366,0.01214886,0.53453364,0.00410651,0.53279601,0.94228820,0.54542846
-3.16658329,1.60256721,0.01189636,0.52482429,0.00352738,0.51460446,0.93094368,0.53229549
-3.16058029,1.57219907,0.01160215,0.51915195,0.00301255,0.49876464,0.92777165,0.52222135
-3.15457729,1.55014990,0.01126655,0.51774412,0.00255918,0.48496212,0.93332856,0.51519747
-3.14857429,1.53601971,0.01089087,0.52080712,0.00216383,0.47287412,0.94817825,0.51119274
-3.14257129,1.52940648,0.01047743,0.52853255,0.00182263,0.46218562,0.97290259,0.51016469
-3.13656828,1.52994081,0.01002950,0.54110272,0.00153145,0.45260416,1.00810846,0.51206968
-3.13056528,1.53731477,0.00955124,0.55869442,0.00128603,0.44387227,1.05442975,0.51687146
-3.12456228,1.55130293,0.00904752,0.58148006,0.00108213,0.43577750,1.11252315,0.52454725
-3.11855928,1.57177452,0.00852381,0.60962606,0.00091563,0.42815932,1.18305686,0.53509099
-3.11255628,1.59869568,0.00798598,0.64328788,0.00078258,0.42091294,1.26669202,0.54851333
-3.10655328,1.63212193,0.00744010,0.68260192,0.00067929,0.41398990,1.36405670,0.56483837
-3.10055028,1.67218090,0.00689230,0.72767424,0.00060235,0.40739554,1.47571329,0.58409728
-3.09454727,1.71904672,0.00634855,0.77856680,0.00054863,0.40118370,1.60212029,0.60631907
-3.08854427,1.77290716,0.00581450,0.83528167,0.00051531,0.39544884,1.74359003,0.63151915
-3.08254127,1.83392580,0.00529537,0.89774433,0.00049986,0.39031633,1.90024449,0.65968632
-3.07653827,1.90220139,0.00479582,0.96578692,0.00050000,0.38593127,2.07197146,0.69076920
-3.07053527,1.97772690,0.00431984,1.03913262,0.00051371,0.38244655,2.25838359,0.72466283
-3.06453227,2.06035096,0.00387072,1.11738243,0.00053916,0.38001086,2.45878290,0.76119654
-3.05852926,2.14974414,0.00345103,1.20000525,0.00057471,0.37875713,2.67213344,0.80012406
-3.05252626,2.24537237,0.00306262,1.28633247,0.00061888,0.37879217,2.89704413,0.84111647
-3.04652326,2.34647954,0.00270663,1.37555781,0.00067032,0.38018793,3.13176401,0.88375901
-3.04052026,2.45208076,0.00238356,1.46674286,0.00072784,0.38297487,3.37419089,0.92755193
-3.03451726,2.56096719,0.00209332,1.55882879,0.00079033,0.38713769,3.62189452,0.97191588
-3.02851426,2.67172270,0.00183531,1.65065401,0.00085685,0.39261379,3.87215394,1.01620165
-3.02251126,2.78275222,0.00160854,1.74097749,0.00092662,0.39929429,4.12200854,1.05970424
-3.01650825,2.89232058,0.00141167,1.82850692,0.00099904,0.40702771,4.36832128,1.10168055
-3.01050525,2.99860046,0.00124315,1.91193080,0.00107377,0.41562610,4.60785178,1.14137011
-3.00450225,3.09972733,0.00110127,1.98995315,0.00115075,0.42487324,4.83733684,1.17801798
-2.99849925,3.19385888,0.00098428,2.06132933,0.00123030,0.43453455,5.05357491,1.21089856
-2.99249625,3.27923641,0.00089046,2.12490159,0.00131318,0.44436822,5.25351137,1.23933953
-2.98649325,3.35424517,0.00081817,2.17963261,0.00140065,0.45413703,5.43432089,1.26274457
-2.98049025,3.41747114,0.00076595,2.22463573,0.00149461,0.46362029,5.59348370,1.28061381
-2.97448724,3.46775146,0.00073257,2.25920047,0.00159763,0.47262535,5.72885261,1.29256120
-2.96848424,3.50421658,0.00071705,2.28281225,0.00171304,0.48099813,5.83870824,1.29832793
-2.96248124,3.52632207,0.00071873,2.29516566,0.00184503,0.48863224,5.92180047,1.29779126
-2.95647824,3.53386910,0.00073727,2.29617062,0.00199866,0.49547623,5.97737480,1.29096860
-2.95047524,3.52701270,0.00077269,2.28595158,0.00217993,0.50153859,6.00518323,1.27801654
-2.94447224,3.50625780,0.00082537,2.26483977,0.00239576,0.50689044,6.00547955,1.25922522
-2.93846923,3.47244342,0.00089605,2.23335923,0.00265401,0.51166552,5.97900012,1.23500811
-2.93246623,3.42671587,0.00098583,2.19220733,0.00296338,0.51605766,5.92693143,1.20588810
-2.92646323,3.37049243,0.00109609,2.14223075,0.00333336,0.52031568,5.85086628,1.17248029
-2.92046023,3.30541686,0.00122854,2.08439827,0.00377404,0.52473583,5.75275073,1.13547257
-2.91445723,3.23330897,0.00138508,2.01977137,0.00429598,0.52965214,5.63482426,1.09560462
-2.90845423,3.15610977,0.00156780,1.94947395,0.00490991,0.53542486,5.49955535,1.05364634
-2.90245123,3.07582457,0.00177885,1.87466227,0.00562650,0.54242742,5.34957483,1.01037648
-2.89644822,2.99446570,0.00202039,1.79649621,0.00645601,0.55103238,5.18760914,0.96656219
-2.89044522,2.91399667,0.00229444,1.71611257,0.00740790,0.56159673,5.01641535,0.92294016
-2.88444222,2.83627956,0.00260282,1.63460120,0.00849049,0.57444721,4.83871955,0.88019983
-2.87843922,2.76302678,0.00294695,1.55298441,0.00971044,0.58986597,4.65715988,0.83896906
-2.87243622,2.69575871,0.00332782,1.47220000,0.01107241,0.60807732,4.47423537,0.79980247
-2.86643322,2.63576786,0.00374579,1.39308795,0.01257860,0.62923588,4.29226135,0.76317260
-2.86043022,2.58409070,0.00420052,1.31638092,0.01422834,0.65341677,4.11333199,0.72946391
-2.85442721,2.54148730,0.00469082,1.24269834,0.01601776,0.68060817,3.93929048,0.69896947
-2.84842421,2.50842944,0.00521465,1.17254385,0.01793949,0.71070668,3.77170710,0.67189023
-2.84242121,2.48509718,0.00576900,1.10630594,0.01998250,0.74351580,3.61186521,0.64833672
-2.83641821,2.47138387,0.00634987,1.04426132,0.02213195,0.77874761,3.46075534,0.62833281
-2.83041521,2.46690931,0.00695233,0.98658076,0.02436927,0.81602782,3.31907704,0.61182132
-2.82441221,2.47104063,0.00757058,0.93333706,0.02667229,0.85490418,3.18724834,0.59867123
-2.81840920,2.48292024,0.00819800,0.88451469,0.02901555,0.89485782,3.06542220,0.58868617
-2.81240620,2.50149986,0.00882738,0.84002080,0.03137075,0.93531760,2.95350944,0.58161391
-2.80640320,2.52557973,0.00945105,0.79969728,0.03370732,0.97567655,2.85120714,0.57715650
-2.80040020,2.55385166,0.01006118,0.76333328,0.03599313,1.01531031,2.75803162,0.57498095
-2.79439720,2.58494447,0.01064999,0.73067819,0.03819528,1.05359649,2.67335470,0.57472998
-2.78839420,2.61747048,0.01121014,0.70145431,0.04028100,1.08993458,2.59644194,0.57603277
-2.78239120,2.65007141,0.01173495,0.67536919,0.04221862,1.12376544,2.52649145,0.57851523
-2.77638819,2.68146213,0.01221880,0.65212709,0.04397849,1.15458965,2.46267183,0.58180985
-2.77038519,2.71047079,0.01265740,0.63143934,0.04553394,1.18198412,2.40415786,0.58556462
-2.76438219,2.73607398,0.01304809,0.61303335,0.04686216,1.20561606,2.35016261,0.58945101
-2.75837919,2.75742574,0.01339013,0.59665990,0.04794498,1.22525407,2.29996492,0.59317087
-2.75237619,2.77387938,0.01368485,0.58209871,0.04876955,1.24077561,2.25293129,0.59646190
-2.74637319,2.78500158,0.01393582,0.56916207,0.04932884,1.25217067,2.20853170,0.59910186
-2.74037019,2.79057819,0.01414893,0.55769648,0.04962190,1.25954159,2.16634880,0.60091134
-2.73436718,2.79061186,0.01433232,0.54758238,0.04965406,1.26309883,2.12608075,0.60175503
-2.72836418,2.78531151,0.01449633,0.53873209,0.04943678,1.26315296,2.08753770,0.60154165
-2.72236118,2.77507436,0.01465326,0.53108599,0.04898736,1.26010319,2.05063263,0.60022249
-2.71635818,2.76046117,0.01481710,0.52460741,0.04832842,1.25442269,2.01536723,0.59778871
-2.71035518,2.74216585,0.01500311,0.51927630,0.04748722,1.24664145,1.98181378,0.59426760
-2.70435218,2.72098045,0.01522740,0.51508217,0.04649481,1.23732707,1.95009414,0.58971780
-2.69834917,2.69775719,0.01550636,0.51201660,0.04538503,1.22706424,1.92035696,0.58422388
-2.69234617,2.67336868,0.01585609,0.51006569,0.04419340,1.21643368,1.89275429,0.57789032
-2.68634317,2.64866801,0.01629174,0.50920289,0.04295606,1.20599108,1.86741876,0.57083515
-2.68034017,2.62445023,0.01682690,0.50938256,0.04170852,1.19624694,1.84444239,0.56318359
-2.67433717,2.60141648,0.01747295,0.51053453,0.04048463,1.18764788,1.82385801,0.55506168
-2.66833417,2.58014232,0.01823844,0.51256006,0.03931543,1.18056009,1.80562405,0.54659040
-2.66233117,2.56105132,0.01912855,0.51532938,0.03822829,1.17525557,1.78961350,0.53788024
-2.65632816,2.54439499,0.02014461,0.51868090,0.03724602,1.17190159,1.77560735,0.52902653
-2.65032516,2.53023984,0.02128376,0.52242238,0.03638627,1.17055380,1.76329291,0.52010574
-2.64432216,2.51846207,0.02253870,0.52633376,0.03566106,1.17115329,1.75226706,0.51117271
-2.63831916,2.50875021,0.02389759,0.53017187,0.03507651,1.17352782,1.74204432,0.50225907
-2.63231616,2.50061571,0.02534414,0.53367660,0.03463284,1.17739719,1.73206935,0.49337283
-2.62631316,2.49341098,0.02685782,0.53657850,0.03432446,1.18238266,1.72173352,0.48449913
-2.62031016,2.48635450,0.02841428,0.53860725,0.03414040,1.18802025,1.71039474,0.47560212
-2.61430715,2.47856188,0.02998592,0.53950089,0.03406482,1.19377734,1.69739981,0.46662794
-2.60830415,2.46908182,0.03154255,0.53901518,0.03407774,1.19907223,1.68210833,0.45750856
-2.60230115,2.45693549,0.03305228,0.53693284,0.03415586,1.20329586,1.66391724,0.44816639
