energy_ev,total_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.05102551,4.62630928,0.43995525,2.28190021,0.41249947,1.39232078,0.02621799,0.51938928,0.10453826,0.29687041
0.05702851,4.68050779,0.44749992,2.30540905,0.41831173,1.40797015,0.02603366,0.52604745,0.10630135,0.30401426
0.06303152,4.72022659,0.45365272,2.32244220,0.42278469,1.41900281,0.02580559,0.53079850,0.10776632,0.30993230
0.06903452,4.74481275,0.45832974,2.33281978,0.42583423,1.42517881,0.02552940,0.53354013,0.10890727,0.31451522
0.07503752,4.75384558,0.46147251,2.33646830,0.42739898,1.42632872,0.02520195,0.53419710,0.10970207,0.31767894
0.08104052,4.74715510,0.46305023,2.33342343,0.42744314,1.42236236,0.02482126,0.53272512,0.11013334,0.31936761
0.08704352,4.72483628,0.46306129,2.32383100,0.42595890,1.41327634,0.02438647,0.52911411,0.11018920,0.31955571
0.09304652,4.68725730,0.46153395,2.30794565,0.42296822,1.39915968,0.02389776,0.52339072,0.10986399,0.31824933
0.09904952,4.63506086,0.45852616,2.28612686,0.41852381,1.38019688,0.02335640,0.51561997,0.10915873,0.31548643
0.10505253,4.56915745,0.45412426,2.25883220,0.41270911,1.35666815,0.02276473,0.50590568,0.10808143,0.31133607
0.11105553,4.49071016,0.44844087,2.22660758,0.40563732,1.32894639,0.02212622,0.49438971,0.10664706,0.30589652
0.11705853,4.40111092,0.44161168,2.19007483,0.39744933,1.29749079,0.02144542,0.48124995,0.10487733,0.29929254
0.12306153,4.30194890,0.43379148,2.14991673,0.38831063,1.26283725,0.02072803,0.46669697,0.10280013,0.29167160
0.12906453,4.19497191,0.42514963,2.10686026,0.37840730,1.22558572,0.01998085,0.45096961,0.10044873,0.28319950
0.13506753,4.08204241,0.41586492,2.06165857,0.36794125,1.18638512,0.01921170,0.43432945,0.09786083,0.27405534
0.14107054,3.96508998,0.40612034,2.01507252,0.35712485,1.14591622,0.01842934,0.41705456,0.09507735,0.26442629
0.14707354,3.84606226,0.39609783,1.96785267,0.34617524,1.10487343,0.01764332,0.39943263,0.09214120,0.25450208
0.15307654,3.72687653,0.38597334,1.92072251,0.33530852,1.06394611,0.01686378,0.38175387,0.08909594,0.24446971
0.15907954,3.60937408,0.37591233,1.87436374,0.32473411,1.02380027,0.01610122,0.36430389,0.08598454,0.23450851
0.16508254,3.49527915,0.36606597,1.82940414,0.31464948,0.98506142,0.01536622,0.34735683,0.08284817,0.22478554
0.17108554,3.38616410,0.35656816,1.78640855,0.30523542,0.94829917,0.01466919,0.33116913,0.07972522,0.21545187
0.17708854,3.28342178,0.34753342,1.74587318,0.29665219,0.91401432,0.01402001,0.31597388,0.07665043,0.20663944
0.18309155,3.18824589,0.33905568,1.70822319,0.28903640,0.88262856,0.01342779,0.30197621,0.07365434,0.19845884
0.18909455,3.10161940,0.33120806,1.67381339,0.28249887,0.85447727,0.01290052,0.28934966,0.07076292,0.19099796
0.19509755,3.02431067,0.32404332,1.64293151,0.27712350,0.82980538,0.01244483,0.27823359,0.06799747,0.18432141
0.20110055,2.95687661,0.31759513,1.61580360,0.27296693,0.80876630,0.01206575,0.26873176,0.06537476,0.17847078
0.20710355,2.89967173,0.31187984,1.59260065,0.27005907,0.79142355,0.01176654,0.26091185,0.06290737,0.17346551
0.21310655,2.85286170,0.30689863,1.57344581,0.26840441,0.77775506,0.01154854,0.25480606,0.06060421,0.16930443
0.21910955,2.81644020,0.30263992,1.55842143,0.26798374,0.76765943,0.01141111,0.25041250,0.05847108,0.16596765
0.22511256,2.79024744,0.29908174,1.54757510,0.26875644,0.76096398,0.01135162,0.24769729,0.05651141,0.16341884
0.23111556,2.77398916,0.29619410,1.54092429,0.27066294,0.75743406,0.01136552,0.24659737,0.05472689,0.16160771
0.23711856,2.76725496,0.29394108,1.53845902,0.27362738,0.75678318,0.01144648,0.24702365,0.05311820,0.16047252
0.24312156,2.76953512,0.29228267,1.54014248,0.27756021,0.75868355,0.01158658,0.24886456,0.05168552,0.15994265
0.24912456,2.78023537,0.29117615,1.54590950,0.28236078,0.76277675,0.01177656,0.25198982,0.05042903,0.15994103
0.25512756,2.79868935,0.29057717,1.55566308,0.28791972,0.76868430,0.01200613,0.25625428,0.04934921,0.16038649
0.26113057,2.82416887,0.29044044,1.56926940,0.29412118,0.77601763,0.01226434,0.26150184,0.04844705,0.16119590
0.26713357,2.85589217,0.29071999,1.58655188,0.30084480,0.78438767,0.01253992,0.26756932,0.04772401,0.16228608
0.27313657,2.89303078,0.29136929,1.60728475,0.30796760,0.79341353,0.01282174,0.27429012,0.04718195,0.16357562
0.27913957,2.93471558,0.29234104,1.63118721,0.31536553,0.80273047,0.01309917,0.28149789,0.04682285,0.16498639
0.28514257,2.98004271,0.29358692,1.65791852,0.32291513,0.81199686,0.01336251,0.28902982,0.04664845,0.16644500
0.29114557,3.02808009,0.29505722,1.68707508,0.33049489,0.82090024,0.01360335,0.29672978,0.04665982,0.16788400
0.29714857,3.07787509,0.29670062,1.71818983,0.33798673,0.82916229,0.01381493,0.30445115,0.04685693,0.16924298
0.30315158,3.12846380,0.29846401,1.75073470,0.34527744,0.83654279,0.01399243,0.31205928,0.04723815,0.17046958
0.30915458,3.17888228,0.30029251,1.78412620,0.35226019,0.84284238,0.01413319,0.31943365,0.04779982,0.17152031
0.31515758,3.22817988,0.30212977,1.81773446,0.35883603,0.84790434,0.01423688,0.32646953,0.04853591,0.17236131
0.32116058,3.27543444,0.30391843,1.85089554,0.36491552,0.85161515,0.01430563,0.33307938,0.04943775,0.17296894
0.32716358,3.31976918,0.30560091,1.88292671,0.37042037,0.85390397,0.01434398,0.33919361,0.05049384,0.17333024
0.33316658,3.36037074,0.30712038,1.91314422,0.37528499,0.85474115,0.01435884,0.34476109,0.05168985,0.17344326
0.33916958,3.39650761,0.30842202,1.94088286,0.37945812,0.85413573,0.01435935,0.34974909,0.05300870,0.17331715
0.34517259,3.42754842,0.30945431,1.96551652,0.38290414,0.85213211,0.01435665,0.35414283,0.05443081,0.17297214
0.35117559,3.45297893,0.31017052,1.98647874,0.38560434,0.84880607,0.01436355,0.35794466,0.05593438,0.17243919
0.35717859,3.47241701,0.31053011,2.00328221,0.38755769,0.84426020,0.01439428,0.36117289,0.05749591,0.17175948
0.36318159,3.48562466,0.31050013,2.01553641,0.38878139,0.83861907,0.01446399,0.36386022,0.05909062,0.17098364
0.36918459,3.49251629,0.31005639,2.02296214,0.38931079,0.83202415,0.01458841,0.36605207,0.06069308,0.17017064
0.37518759,3.49316251,0.30918444,2.02540233,0.38919891,0.82462882,0.01478338,0.36780460,0.06227776,0.16938652
0.38119060,3.48778892,0.30788021,2.02282832,0.38851524,0.81659352,0.01506438,0.36918259,0.06381958,0.16870282
0.38719360,3.47676957,0.30615030,2.01534111,0.38734404,0.80808122,0.01544613,0.37025733,0.06529448,0.16819473
0.39319660,3.46061505,0.30401189,2.00316750,0.38578198,0.79925329,0.01594213,0.37110433,0.06667983,0.16793909
0.39919960,3.43995526,0.30149224,1.98665088,0.38393520,0.79026589,0.01656425,0.37180118,0.06795488,0.16801223
0.40520260,3.41551737,0.29862775,1.96623725,0.38191597,0.78126684,0.01732241,0.37242535,0.06910102,0.16848760
0.41120560,3.38809966,0.29546281,1.94245683,0.37983887,0.77239298,0.01822418,0.37305206,0.07010200,0.16943344
0.41720860,3.35854219,0.29204823,1.91590219,0.37781679,0.76376807,0.01927453,0.37375233,0.07094400,0.17091045
0.42321161,3.32769531,0.28843954,1.88720382,0.37595679,0.75550106,0.02047557,0.37459105,0.07161571,0.17296945
0.42921461,3.29638747,0.28469523,1.85700437,0.37435611,0.74768476,0.02182632,0.37562525,0.07210818,0.17564937
0.43521761,3.26539364,0.28087490,1.82593275,0.37309838,0.74039486,0.02332262,0.37690255,0.07241476,0.17897538
0.44122061,3.23540570,0.27703758,1.79457938,0.37225031,0.73368917,0.02495694,0.37845979,0.07253092,0.18295744
0.44722361,3.20700629,0.27324023,1.76347372,0.37185903,0.72760713,0.02671840,0.38032191,0.07245404,0.18758920
0.45322661,3.18064718,0.26953647,1.73306525,0.37195015,0.72216956,0.02859275,0.38250111,0.07218324,0.19284750
0.45922961,3.15663333,0.26597568,1.70370869,0.37252670,0.71737862,0.03056246,0.38499632,0.07171918,0.19869230
0.46523262,3.13511342,0.26260242,1.67565410,0.37356904,0.71321804,0.03260680,0.38779302,0.07106395,0.20506726
0.47123562,3.11607715,0.25945619,1.64904236,0.37503572,0.70965367,0.03470216,0.39086345,0.07022091,0.21190086
0.47723862,3.09935968,0.25657146,1.62390596,0.37686527,0.70663433,0.03682226,0.39416721,0.06919465,0.21910810
0.48324162,3.08465271,0.25397803,1.60017497,0.37897889,0.70409310,0.03893858,0.39765227,0.06799096,0.22659272
0.48924462,3.07152197,0.25170145,1.57768773,0.38128386,0.70194897,0.04102083,0.40125640,0.06661684,0.23424981
0.49524762,3.05942986,0.24976368,1.55620552,0.38367753,0.70010896,0.04303752,0.40490888,0.06508054,0.24196883
0.50125063,3.04776248,0.24818354,1.53543036,0.38605165,0.69847066,0.04495663,0.40853259,0.06339167,0.24963675
0.50725363,3.03585946,0.24697725,1.51502490,0.38829697,0.69692512,0.04674633,0.41204632,0.06156120,0.25714137
0.51325663,3.02304523,0.24615869,1.49463329,0.39030764,0.69536012,0.04837580,0.41536716,0.05960162,0.26437453
0.51925963,3.00866024,0.24573946,1.47390203,0.39198542,0.69366357,0.04981610,0.41841297,0.05752695,0.27123511
0.52526263,2.99209080,0.24572869,1.45249967,0.39324336,0.69172707,0.05104102,0.42110474,0.05535283,0.27763175
0.53126563,2.97279596,0.24613260,1.43013460,0.39400884,0.68944947,0.05202801,0.42336879,0.05309650,0.28348508
0.53726863,2.95033057,0.24695391,1.40657005,0.39422580,0.68674013,0.05275898,0.42513861,0.05077679,0.28872949
0.54327164,2.92436361,0.24819102,1.38163576,0.39385609,0.68352203,0.05322115,0.42635638,0.04841409,0.29331426
0.54927464,2.89469106,0.24983717,1.35523614,0.39287994,0.67973437,0.05340769,0.42697401,0.04603023,0.29720421
0.55527764,2.86124321,0.25187975,1.32735456,0.39129551,0.67533460,0.05331830,0.42695368,0.04364834,0.30037965
0.56128064,2.82408645,0.25429965,1.29805398,0.38911770,0.67029998,0.05295962,0.42626796,0.04129273,0.30283594
0.56728364,2.78341975,0.25707101,1.26747419,0.38637615,0.66462841,0.05234547,0.42489943,0.03898869,0.30458256
0.57328664,2.73956649,0.26016134,1.23582594,0.38311285,0.65833871,0.05149686,0.42283989,0.03676227,0.30564188
0.57928964,2.69296246,0.26353212,1.20338263,0.37937933,0.65147025,0.05044182,0.42008934,0.03464005,0.30604771
0.58529265,2.64414083,0.26713990,1.17047007,0.37523370,0.64408213,0.04921500,0.41665470,0.03264889,0.30584379
0.59129565,2.59371513,0.27093801,1.13745493,0.37073776,0.63625194,0.04785712,0.41254852,0.03081572,0.30508229
0.59729865,2.54236121,0.27487872,1.10473256,0.36595437,0.62807415,0.04641414,0.40778768,0.02916720,0.30382247
0.60330165,2.49079902,0.27891587,1.07271471,0.36094519,0.61965836,0.04493636,0.40239229,0.02772950,0.30212953
0.60930465,2.43977509,0.28300777,1.04181764,0.35576890,0.61112737,0.04347727,0.39638489,0.02652795,0.30007369
0.61530765,2.39004618,0.28712033,1.01245109,0.35048015,0.60261533,0.04209240,0.38978993,0.02558677,0.29772952
0.62131066,2.34236462,0.29123013,0.98500837,0.34512896,0.59426576,0.04083800,0.38263368,0.02492871,0.29517553
0.62731366,2.29746550,0.29532738,0.95985776,0.33976096,0.58622975,0.03976966,0.37494451,0.02457472,0.29249387
0.63331666,2.25605584,0.29941833,0.93733539,0.33441795,0.57866416,0.03894103,0.36675351,0.02454355,0.28977013
0.63931966,2.21880534,0.30352733,0.91773950,0.32913916,0.57172975,0.03840242,0.35809550,0.02485140,0.28709312
0.64532266,2.18633875,0.30769793,0.90132608,0.32396260,0.56558937,0.03819952,0.34901011,0.02551147,0.28455449
0.65132566,2.15922921,0.31199330,0.88830572,0.31892679,0.56040589,0.03837222,0.33954307,0.02653360,0.28224816
0.65732866,2.13799232,0.31649560,0.87884150,0.31407228,0.55633997,0.03895347,0.32974743,0.02792381,0.28026936
0.66333167,2.12308047,0.32130444,0.87304776,0.30944320,0.55354750,0.03996834,0.31968454,0.02968395,0.27871337
0.66933467,2.11487709,0.32653434,0.87098960,0.30508828,0.55217670,0.04143321,0.30942482,0.03181130,0.27767377
0.67533767,2.11369067,0.33231129,0.87268283,0.30106160,0.55236480,0.04335515,0.29904811,0.03429827,0.27724036
0.68134067,2.11974837,0.33876857,0.87809439,0.29742268,0.55423441,0.04573152,0.28864346,0.03713217,0.27749671
0.68734367,2.13318929,0.34604194,0.88714315,0.29423599,0.55788952,0.04854974,0.27830842,0.04029501,0.27851744
0.69334667,2.15405763,0.35426436,0.89970093,0.29156978,0.56341131,0.05178737,0.26814775,0.04376349,0.28036543
0.69934967,2.18229610,0.36356054,0.91559388,0.28949446,0.57085395,0.05541240,0.25827153,0.04750906,0.28308898
0.70535268,2.21773995,0.37404146,0.93460426,0.28808025,0.58024049,0.05938376,0.24879282,0.05149811,0.28671926
0.71135568,2.26011220,0.38579908,0.95647259,0.28739455,0.59155908,0.06365215,0.23982483,0.05569238,0.29126798
0.71735868,2.30902053,0.39890157,0.98090032,0.28749894,0.60475982,0.06816104,0.23147781,0.06004940,0.29672575
0.72336168,2.36395646,0.41338902,1.00755310,0.28844606,0.61975237,0.07284791,0.22385575,0.06452323,0.30306091
0.72936468,2.42429713,0.42926997,1.03606474,0.29027648,0.63640449,0.07764570,0.21705303,0.06906517,0.31021921
0.73536768,2.48931006,0.44651887,1.06604174,0.29301577,0.65454181,0.08248435,0.21115123,0.07362469,0.31812431
0.74137069,2.55816102,0.46507438,1.09706863,0.29667186,0.67394878,0.08729244,0.20621611,0.07815045,0.32667900
0.74737369,2.62992499,0.48483880,1.12871381,0.30123288,0.69437102,0.09199896,0.20229503,0.08259128,0.33576727
0.75337669,2.70360008,0.50567835,1.16053601,0.30666558,0.71551881,0.09653486,0.19941488,0.08689724,0.34525705
0.75937969,2.77812393,0.52742455,1.19209103,0.31291436,0.73707198,0.10083476,0.19758059,0.09102068,0.35500353
0.76538269,2.85239208,0.54987645,1.22293874,0.31990104,0.75868567,0.10483827,0.19677427,0.09491714,0.36485282
0.77138569,2.92527778,0.57280363,1.25264998,0.32752531,0.77999714,0.10849129,0.19695507,0.09854621,0.37464590
0.77738869,2.99565234,0.59595000,1.28081322,0.33566594,0.80063311,0.11174697,0.19805970,0.10187220,0.38422259
0.78339170,3.06240541,0.61903812,1.30704070,0.34418260,0.82021751,0.11456640,0.20000367,0.10486466,0.39342535
0.78939470,3.12446434,0.64177411,1.33097379,0.35291835,0.83837936,0.11691903,0.20268311,0.10749871,0.40210275
0.79539770,3.18081217,0.66385277,1.35228754,0.36170257,0.85476050,0.11878276,0.20597715,0.10975512,0.41011255
0.80140070,3.23050348,0.68496314,1.37069400,0.37035446,0.86902296,0.12014380,0.20975075,0.11162031,0.41732415
0.80740370,3.27267793,0.70479406,1.38594456,0.37868677,0.88085565,0.12099620,0.21385798,0.11308600,0.42362047
0.81340670,3.30657118,0.72303988,1.39783100,0.38650980,0.88998046,0.12134123,0.21814546,0.11414886,0.42889920
0.81940970,3.33152319,0.73940611,1.40618554,0.39363554,0.89615737,0.12118663,0.22245604,0.11480998,0.43307343
0.82541271,3.34698400,0.75361495,1.41087986,0.39988187,0.89918868,0.12054570,0.22663253,0.11507424,0.43607180
0.83141571,3.35251728,0.76541067,1.41182336,0.40507660,0.89892226,0.11943641,0.23052129,0.11494969,0.43783818
0.83741871,3.34780197,0.77456469,1.40896084,0.40906149,0.89525386,0.11788051,0.23397584,0.11444695,0.43833105
0.84342171,3.33263251,0.78088032,1.40226991,0.41169588,0.88812848,0.11590276,0.23686006,0.11357862,0.43752274
0.84942471,3.30691787,0.78419715,1.39175834,0.41286007,0.87754079,0.11353024,0.23905123,0.11235885,0.43539853
0.85542771,3.27068006,0.78439482,1.37746163,0.41245829,0.86353486,0.11079176,0.24044261,0.11080294,0.43195589
0.86143072,3.22405213,0.78139632,1.35944098,0.41042116,0.84620294,0.10771758,0.24094560,0.10892721,0.42720382
0.86743372,3.16727610,0.77517050,1.33778185,0.40670761,0.82568363,0.10433907,0.24049145,0.10674887,0.42116238
0.87343672,3.10070073,0.76573394,1.31259322,0.40130620,0.80215931,0.10068869,0.23903244,0.10428612,0.41386251
0.87943972,3.02477920,0.75315185,1.28400746,0.39423582,0.77585288,0.09679997,0.23654254,0.10155834,0.40534600
0.88544272,2.94006653,0.73753812,1.25218090,0.38554566,0.74702396,0.09270757,0.23301757,0.09858636,0.39566565
0.89144572,2.84721644,0.71905441,1.21729485,0.37531454,0.71596444,0.08844746,0.22847477,0.09539278,0.38488562
0.89744872,2.74697745,0.69790822,1.17955690,0.36364955,0.68299351,0.08405696,0.22295194,0.09200235,0.37308175
0.90345173,2.64018777,0.67435000,1.13920236,0.35068395,0.64845223,0.07957485,0.21650607,0.08844231,0.36034178
0.90945473,2.52776888,0.64866924,1.09649535,0.33657459,0.61269771,0.07504134,0.20921156,0.08474260,0.34676552
0.91545773,2.41071729,0.62118977,1.05172963,0.32149871,0.57609699,0.07049800,0.20115803,0.08093610,0.33246471
0.92146073,2.29009455,0.59226414,1.00522846,0.30565023,0.53902074,0.06598752,0.19244796,0.07705867,0.31756249
0.92746373,2.16701533,0.56226743,0.95734378,0.28923581,0.50183701,0.06155341,0.18319393,0.07314903,0.30219265
0.93346673,2.04263368,0.53159051,0.90845413,0.27247058,0.46490508,0.05723957,0.17351585,0.06924858,0.28649832
0.93946973,1.91812762,0.50063287,0.85896146,0.25557381,0.42856964,0.05308982,0.16353806,0.06540098,0.27063035
0.94547274,1.79468238,0.46979537,0.80928680,0.23876449,0.39315546,0.04914727,0.15338650,0.06165161,0.25474526
0.95147574,1.67347272,0.43947294,0.75986469,0.22225721,0.35896274,0.04545372,0.14318592,0.05804693,0.23900285
0.95747874,1.55564465,0.41004741,0.71113671,0.20625804,0.32626313,0.04204902,0.13305730,0.05463364,0.22356358
0.96348174,1.44229726,0.38188073,0.66354415,0.19096097,0.29529676,0.03897044,0.12311547,0.05145789,0.20858571
0.96948474,1.33446491,0.35530855,0.61752007,0.17654455,0.26627005,0.03625202,0.11346706,0.04856427,0.19422240
0.97548774,1.23310047,0.33063449,0.57348110,0.16316906,0.23935460,0.03392403,0.10420873,0.04599486,0.18061881
0.98149075,1.13905994,0.30812494,0.53181915,0.15097417,0.21468691,0.03201243,0.09542575,0.04378826,0.16790925
0.98749375,1.05308879,0.28800474,0.49289341,0.14007705,0.19236903,0.03053838,0.08719095,0.04197864,0.15621457
0.99349675,0.97581049,0.27045352,0.45702287,0.13057097,0.17246987,0.02951794,0.07956404,0.04059481,0.14563983
0.99949975,0.90771728,0.25560295,0.42447955,0.12252433,0.15502725,0.02896164,0.07259125,0.03965941,0.13627229
1.00550275,0.84916339,0.24353483,0.39548279,0.11598021,0.14005033,0.02887434,0.06630531,0.03918819,0.12817979
1.01150575,0.80036088,0.23427997,0.37019461,0.11095625,0.12752239,0.02925498,0.06072577,0.03918940,0.12140961
1.01750875,0.76137799,0.22781807,0.34871648,0.10744489,0.11740377,0.03009654,0.05585947,0.03966336,0.11598776
1.02351176,0.73214016,0.22407841,0.33108729,0.10541404,0.10963484,0.03138600,0.05170140,0.04060219,0.11191877
1.02951476,0.71243351,0.22294145,0.31728295,0.10480803,0.10413881,0.03310444,0.04823558,0.04198970,0.10918603
1.03551776,0.70191079,0.22424141,0.30721725,0.10554884,0.10082439,0.03522718,0.04543622,0.04380156,0.10775251
1.04152076,0.70009978,0.22776962,0.30074431,0.10753771,0.09958813,0.03772402,0.04326893,0.04600562,0.10756204
1.04752376,0.70641382,0.23327892,0.29766221,0.11065704,0.10031644,0.04055968,0.04169199,0.04856251,0.10854106
1.05352676,0.72016454,0.24048878,0.29771809,0.11477257,0.10288731,0.04369415,0.04065772,0.05142638,0.11060066
1.05952976,0.74057643,0.24909135,0.30061428,0.11973587,0.10717166,0.04708337,0.04011380,0.05454601,0.11363913
1.06553277,0.76680313,0.25875809,0.30601552,0.12538717,0.11303448,0.05067981,0.04000464,0.05786597,0.11754468
1.07153577,0.79794511,0.26914714,0.31355699,0.13155842,0.12033571,0.05443332,0.04027263,0.06132801,0.12219853
1.07753877,0.83306838,0.27991102,0.32285304,0.13807660,0.12893094,0.05829187,0.04085938,0.06487262,0.12747802
1.08354177,0.87122386,0.29070464,0.33350637,0.14476724,0.13867207,0.06220253,0.04170688,0.06844063,0.13325990
1.08954477,0.91146688,0.30119331,0.34511730,0.15145798,0.14940787,0.06611234,0.04275853,0.07197484,0.13942347
1.09554777,0.95287634,0.31106059,0.35729314,0.15798230,0.16098461,0.06996922,0.04396002,0.07542167,0.14585364
1.10155078,0.99457302,0.32001560,0.36965705,0.16418301,0.17324672,0.07372292,0.04526020,0.07873262,0.15244370
1.10755378,1.03573636,0.32779969,0.38185643,0.16991569,0.18603761,0.07732577,0.04661162,0.08186569,0.15909778
1.11355678,1.07561928,0.33419214,0.39357033,0.17505176,0.19920049,0.08073346,0.04797111,0.08478643,0.16573274
1.11955978,1.11356052,0.33901465,0.40451585,0.17948119,0.21257947,0.08390566,0.04930013,0.08746884,0.17227963
1.12556278,1.14899410,0.34213455,0.41445306,0.18311465,0.22602064,0.08680647,0.05056492,0.08989585,0.17868445
1.13156578,1.18145560,0.34346656,0.42318861,0.18588511,0.23937340,0.08940484,0.05173663,0.09205948,0.18490833
1.13756878,1.21058519,0.34297303,0.43057760,0.18774876,0.25249180,0.09167473,0.05279128,0.09396064,0.19092702
1.14357179,1.23612719,0.34066273,0.43652383,0.18868526,0.26523605,0.09359522,0.05370961,0.09560855,0.19672974
1.14957479,1.25792668,0.33658827,0.44097856,0.18869728,0.27747408,0.09515051,0.05447687,0.09701979,0.20231750
1.15557779,1.27592310,0.33084218,0.44393753,0.18780938,0.28908322,0.09632982,0.05508257,0.09821713,0.20770085
1.16158079,1.29014161,0.32355207,0.44543686,0.18606634,0.29995191,0.09712720,0.05552023,0.09922808,0.21289737
1.16758379,1.30068250,0.31487490,0.44554770,0.18353090,0.30998149,0.09754144,0.05578702,0.10008326,0.21792885
1.17358679,1.30770965,0.30499077,0.44437007,0.18028117,0.31908808,0.09757580,0.05588359,0.10081471,0.22281842
1.17958979,1.31143835,0.29409650,0.44202623,0.17640776,0.32720443,0.09723798,0.05581382,0.10145427,0.22758782
1.18559280,1.31212350,0.28239924,0.43865379,0.17201077,0.33428183,0.09653996,0.05558463,0.10203195,0.23225490
1.19159580,1.31004860,0.27011038,0.43439907,0.16719681,0.34029196,0.09549800,0.05520592,0.10257459,0.23683154
1.19759880,1.30551627,0.25744011,0.42941082,0.16207611,0.34522867,0.09413268,0.05469048,0.10310468,0.24132213
1.20360180,1.29884053,0.24459258,0.42383473,0.15675995,0.34910966,0.09246898,0.05405398,0.10363962,0.24572276
1.20960480,1.29034120,0.23176211,0.41780892,0.15135833,0.35197781,0.09053639,0.05331497,0.10419118,0.25002101
1.21560780,1.28034054,0.21913018,0.41146049,0.14597817,0.35390231,0.08836904,0.05249490,0.10476547,0.25419664
1.22161081,1.26916192,0.20686349,0.40490327,0.14072176,0.35497929,0.08600575,0.05161806,0.10536316,0.25822284
1.22761381,1.25713028,0.19511289,0.39823676,0.13568580,0.35533185,0.08349011,0.05071150,0.10598014,0.26206825
1.23361681,1.24457408,0.18401317,0.39154621,0.13096072,0.35510950,0.08087032,0.04980484,0.10660839,0.26569946
1.23961981,1.23182791,0.17368344,0.38490359,0.12663037,0.35448679,0.07819904,0.04892998,0.10723708,0.26908383
1.24562281,1.21923539,0.16422819,0.37836940,0.12277194,0.35366099,0.07553291,0.04812063,0.10785387,0.27219257
1.25162581,1.20715155,0.15573849,0.37199493,0.11945606,0.35284893,0.07293206,0.04741173,0.10844618,0.27500372
1.25762881,1.19594402,0.14829348,0.36582483,0.11674694,0.35228278,0.07045920,0.04683871,0.10900247,0.27750495
1.26363182,1.18599245,0.14196176,0.35989963,0.11470241,0.35220485,0.06817873,0.04643652,0.10951337,0.27969580
1.26963482,1.17768572,0.13680254,0.35425792,0.11337393,0.35286150,0.06615546,0.04623863,0.10997256,0.28158941
1.27563782,1.17141649,0.13286649,0.34893812,0.11280627,0.35449619,0.06445326,0.04627584,0.11037747,0.28321329
1.28164082,1.16757309,0.13019609,0.34397952,0.11303695,0.35734184,0.06313353,0.04657508,0.11072951,0.28460930
1.28764382,1.16652873,0.12882555,0.33942251,0.11409547,0.36161276,0.06225354,0.04715814,0.11103407,0.28583251
1.29364682,1.16862830,0.12878010,0.33530797,0.11600217,0.36749637,0.06186477,0.04804044,0.11130010,0.28694926
1.29964982,1.17417337,0.13007484,0.33167591,0.11876688,0.37514501,0.06201119,0.04922994,0.11153937,0.28803412
1.30565283,1.18340602,0.13271317,0.32856334,0.12238739,0.38466821,0.06272759,0.05072615,0.11176548,0.28916622
1.31165583,1.19649233,0.13668488,0.32600158,0.12684791,0.39612568,0.06403806,0.05251939,0.11199258,0.29042488
1.31765883,1.21350663,0.14196408,0.32401332,0.13211748,0.40952153,0.06595467,0.05459035,0.11223407,0.29188494
1.32366183,1.23441739,0.14850714,0.32260956,0.13814867,0.42479988,0.06847627,0.05690989,0.11250116,0.29361198
1.32966483,1.25907592,0.15625087,0.32178670,0.14487653,0.44184227,0.07158776,0.05943929,0.11280155,0.29565770
1.33566783,1.28720873,0.16511094,0.32152416,0.15221803,0.46046713,0.07525952,0.06213081,0.11313824,0.29805583
1.34167084,1.31841440,0.17498106,0.32178264,0.16007210,0.48043133,0.07944735,0.06492867,0.11350861,0.30081878
1.34767384,1.35216559,0.18573270,0.32250338,0.16832030,0.50143414,0.08409279,0.06777040,0.11390378,0.30393526
1.35367684,1.38781652,0.19721583,0.32360836,0.17682827,0.52312333,0.08912382,0.07058849,0.11430835,0.30736910
1.35967984,1.42461603,0.20926051,0.32500171,0.18544796,0.54510349,0.09445608,0.07331231,0.11470051,0.31105935
1.36568284,1.46172598,0.22167954,0.32657228,0.19402057,0.56694623,0.09999442,0.07587032,0.11505260,0.31492179
1.37168584,1.49824445,0.23427208,0.32819722,0.20238021,0.58820204,0.10563491,0.07819230,0.11533195,0.31885169
1.37768884,1.53323299,0.24682821,0.32974651,0.21035819,0.60841329,0.11126717,0.08021171,0.11550211,0.32272782
1.38369185,1.56574680,0.25913426,0.33108824,0.21778765,0.62712797,0.11677699,0.08186789,0.11552433,0.32641755
1.38969485,1.59486657,0.27097879,0.33209427,0.22450853,0.64391369,0.12204918,0.08310819,0.11535918,0.32978267
1.39569785,1.61973071,0.28215895,0.33264613,0.23037259,0.65837127,0.12697050,0.08388978,0.11496831,0.33268580
1.40170085,1.63956643,0.29248693,0.33264062,0.23524820,0.67014747,0.13143269,0.08418118,0.11431619,0.33499688
1.40770385,1.65371824,0.30179628,0.33199505,0.23902484,0.67894637,0.13533538,0.08396332,0.11337175,0.33659963
1.41370685,1.66167274,0.30994771,0.33065160,0.24161689,0.68453885,0.13858886,0.08323017,0.11210986,0.33739741
1.41970985,1.66307832,0.31683417,0.32858070,0.24296678,0.68676997,0.14111656,0.08198897,0.11051259,0.33731833
1.42571286,1.65775917,0.32238485,0.32578311,0.24304702,0.68556384,0.14285720,0.08025985,0.10857018,0.33631926
1.43171586,1.64572268,0.32656793,0.32229068,0.24186137,0.68092582,0.14376647,0.07807511,0.10628165,0.33438859
1.43771886,1.62716027,0.32939190,0.31816563,0.23944474,0.67294221,0.14381833,0.07547799,0.10365515,0.33154751
