energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-4.30115058,3.49052123,0.03778362,0.27003231,0.79788898,1.23023676,0.14682672,1.87457491
-4.29514757,3.80243345,0.04119372,0.29527241,0.87227777,1.32961064,0.16045187,2.05291528
-4.28914457,4.12227728,0.04465806,0.32072073,0.94817459,1.43349314,0.17416672,2.23456673
-4.28314157,4.44533854,0.04812890,0.34604450,1.02454846,1.54006700,0.18778995,2.41711012
-4.27713857,4.76661165,0.05155644,0.37088790,1.10029513,1.64742466,0.20112808,2.59794841
-4.27113557,5.08089475,0.05488996,0.39488014,1.17425926,1.75359955,0.21397988,2.77435837
-4.26513257,5.38290069,0.05807905,0.41764447,1.24526040,1.85660286,0.22614130,2.94355148
-4.25912956,5.66738062,0.06107507,0.43880806,1.31212185,1.95446486,0.23741082,3.10274209
-4.25312656,5.92925579,0.06383249,0.45801224,1.37370156,2.04527926,0.24759498,3.24922059
-4.24712356,6.16375294,0.06631045,0.47492288,1.42892382,2.12724930,0.25651392,3.38042873
-4.24112056,6.36653781,0.06847405,0.48924025,1.47681066,2.19873356,0.26400667,3.49403427
-4.23511756,6.53384119,0.07029565,0.50070826,1.51651148,2.25828979,0.26993598,3.58800166
-4.22911456,6.66257233,0.07175597,0.50912239,1.54732985,2.30471481,0.27419253,3.66065586
-4.22311156,6.75041450,0.07284487,0.51433624,1.56874618,2.33707871,0.27669826,3.71073648
-4.21710855,6.79589838,0.07356196,0.51626621,1.58043526,2.35475195,0.27740876,3.73743966
-4.21110555,6.79845004,0.07391679,0.51489428,1.58227789,2.35742380,0.27631458,3.74044592
-4.20510255,6.75841094,0.07392876,0.51026856,1.57436598,2.34511158,0.27344138,3.71993252
-4.19909955,6.67702914,0.07362662,0.50250186,1.55700085,2.31815990,0.26884898,3.67656981
-4.19309655,6.55642173,0.07304769,0.49176812,1.53068476,2.27723021,0.26262935,3.61150154
-4.18709355,6.39951021,0.07223668,0.47829694,1.49610595,2.22328074,0.25490355,3.52631000
-4.18109055,6.20993127,0.07124428,0.46236644,1.45411778,2.15753803,0.24581789,3.42296754
-4.17508754,5.99192708,0.07012545,0.44429483,1.40571276,2.08146102,0.23553938,3.30377638
-4.16908454,5.75021929,0.06893756,0.42443084,1.35199261,1.99669936,0.22425070,3.17129933
-4.16308154,5.48987226,0.06773840,0.40314363,1.29413544,1.90504771,0.21214492,3.02828435
-4.15707854,5.21615073,0.06658415,0.38081234,1.23336128,1.80839779,0.19942011,2.87758590
-4.15107554,4.93437763,0.06552738,0.35781591,1.17089747,1.70869021,0.18627414,2.72208620
-4.14507254,4.64979720,0.06461514,0.33452326,1.10794492,1.60786769,0.17289977,2.56461940
-4.13906953,4.36744825,0.06388727,0.31128435,1.04564660,1.50783150,0.15948023,2.40790131
-4.13306653,4.09205157,0.06337492,0.28842234,0.98505929,1.41040232,0.14618539,2.25446699
-4.12706353,3.82791477,0.06309940,0.26622698,0.92712938,1.31728663,0.13316870,2.10661814
-4.12106053,3.57885680,0.06307138,0.24494951,0.87267352,1.23004941,0.12056478,1.96638142
-4.11505753,3.34815334,0.06329048,0.22479901,0.82236440,1.15009338,0.10848789,1.83547864
-4.10905453,3.13850335,0.06374525,0.20594030,0.77672210,1.07864477,0.09703114,1.71530887
-4.10305153,2.95201596,0.06441358,0.18849337,0.73611079,1.01674535,0.08626632,1.60694213
-4.09704852,2.79021621,0.06526350,0.17253415,0.70074074,0.96524999,0.07624458,1.51112395
-4.09104552,2.65406735,0.06625432,0.15809659,0.67067509,0.92482891,0.06699745,1.42828930
-4.08504252,2.54400673,0.06733817,0.14517581,0.64584091,0.89597351,0.05853849,1.35858465
-4.07903952,2.45999222,0.06846171,0.13373212,0.62604384,0.87900472,0.05086517,1.30189609
-4.07303652,2.40155573,0.06956807,0.12369581,0.61098537,0.87408274,0.04396111,1.25788188
-4.06703352,2.36786043,0.07059894,0.11497231,0.60028217,0.88121698,0.03779827,1.22600735
-4.06103052,2.35775860,0.07149668,0.10744768,0.59348625,0.90027543,0.03233940,1.20558045
-4.05502751,2.36984718,0.07220633,0.10099417,0.59010541,0.93099251,0.02754024,1.19578623
-4.04902451,2.40251882,0.07267758,0.09547560,0.58962291,0.97297519,0.02335171,1.19571903
-4.04302151,2.45400658,0.07286649,0.09075252,0.59151583,1.02570689,0.01972187,1.20441110
-4.03701851,2.52242131,0.07273692,0.08668690,0.59527137,1.08854935,0.01659773,1.22085701
-4.03101551,2.60578126,0.07226172,0.08314631,0.60040076,1.16074292,0.01392671,1.24403352
-4.02501251,2.70203419,0.07142344,0.08000748,0.60645027,1.24140573,0.01165794,1.27291479
-4.01900950,2.80907294,0.07021482,0.07715920,0.61300945,1.32953267,0.00974329,1.30648324
-4.01300650,2.92474588,0.06863875,0.07450453,0.61971637,1.42399525,0.00813813,1.34373679
-4.00700350,3.04686403,0.06670796,0.07196235,0.62626019,1.52354323,0.00680195,1.38369315
-4.00100050,3.17320708,0.06444433,0.06946823,0.63238140,1.62680945,0.00569872,1.42539226
-3.99499750,3.30153051,0.06187792,0.06697476,0.63787004,1.73231852,0.00479715,1.46789798
-3.98899450,3.42957586,0.05904579,0.06445134,0.64256270,1.83850055,0.00407083,1.51030013
-3.98299150,3.55508628,0.05599058,0.06188353,0.64633860,1.94371028,0.00349829,1.55171779
-3.97698849,3.67582867,0.05275906,0.05927215,0.64911562,2.04625217,0.00306297,1.59130497
-3.97098549,3.78962350,0.04940058,0.05663206,0.65084669,2.14441109,0.00275325,1.62825903
-3.96498249,3.89438271,0.04596563,0.05399096,0.65151715,2.23648840,0.00256241,1.66183237
-3.95897949,3.98815513,0.04250438,0.05138798,0.65114341,2.32084242,0.00248864,1.69134752
-3.95297649,4.06917864,0.03906548,0.04887255,0.64977331,2.39593209,0.00253509,1.71621512
-3.94697349,4.13593706,0.03569499,0.04650325,0.64748807,2.46036223,0.00270998,1.73595449
-3.94097049,4.18721958,0.03243549,0.04434689,0.64440605,2.51292862,0.00302668,1.75021569
-3.93496748,4.22217978,0.02932548,0.04247781,0.64068782,2.55266083,0.00350388,1.75880211
-3.92896448,4.24039122,0.02639901,0.04097735,0.63654233,2.57886086,0.00416581,1.76169218
-3.92296148,4.24189611,0.02368546,0.03993348,0.63223363,2.59113557,0.00504232,1.75905880
-3.91695848,4.22724398,0.02120960,0.03944067,0.62808737,2.58942099,0.00616903,1.75128518
-3.91095548,4.19751725,0.01899181,0.03959962,0.62449656,2.57399726,0.00758743,1.73897552
-3.90495248,4.15434103,0.01704838,0.04051714,0.62192564,2.54549272,0.00934474,1.72295942
-3.89894947,4.09987538,0.01539196,0.04230573,0.62091232,2.50487682,0.01149373,1.70428900
-3.89294647,4.03678844,0.01403208,0.04508306,0.62206637,2.45344132,0.01409231,1.68422791
-3.88694347,3.96821011,0.01297559,0.04897093,0.62606481,2.39277032,0.01720289,1.66423189
-3.88094047,3.89766655,0.01222718,0.05409389,0.63364316,2.32469988,0.02089147,1.64592073
-3.87493747,3.82899669,0.01178979,0.06057725,0.64558238,2.25126840,0.02522640,1.63104203
-3.86893447,3.76625270,0.01166489,0.06854451,0.66269154,2.17465956,0.03027694,1.62142740
-3.86293147,3.71358717,0.01185272,0.07811412,0.68578626,2.09713965,0.03611137,1.61894208
-3.85692846,3.67513034,0.01235237,0.08939571,0.71566352,2.02099164,0.04279493,1.62542946
-3.85092546,3.65486123,0.01316175,0.10248570,0.75307329,1.94844811,0.05038746,1.64265205
-3.84492246,3.65647705,0.01427739,0.11746242,0.79868788,1.88162551,0.05894081,1.67223083
-3.83891946,3.68326512,0.01569421,0.13438110,0.85307018,1.82246200,0.06849623,1.71558506
-3.83291646,3.73798210,0.01740514,0.15326858,0.91664186,1.77266075,0.07908160,1.77387465
-3.82691346,3.82274483,0.01940070,0.17411831,0.98965295,1.73364087,0.09070891,1.84794736
-3.82091046,3.93893710,0.02166859,0.19688570,1.07215429,1.70649725,0.10337182,1.93829299
-3.81490745,4.08713607,0.02419320,0.22148419,1.16397423,1.69197074,0.11704363,2.04500648
-3.80890445,4.26706169,0.02695529,0.24778233,1.26470089,1.69042932,0.13167576,2.16776189
-3.80290145,4.47755177,0.02993162,0.27560207,1.37367144,1.70186103,0.14719676,2.30579863
-3.79689845,4.71656428,0.03309480,0.30471860,1.48996933,1.72587845,0.16351207,2.45792119
-3.79089545,4.98120795,0.03641322,0.33486188,1.61243023,1.76173468,0.18050454,2.62251292
-3.78489245,5.26780092,0.03985117,0.36571985,1.73965723,1.80835007,0.19803579,2.79756413
-3.77888944,5.57195613,0.04336914,0.39694364,1.87004529,1.86434877,0.21594842,2.98071399
-3.77288644,5.88869137,0.04692428,0.42815438,2.00181457,1.92810369,0.23406896,3.16930533
-3.76688344,6.21256041,0.05047102,0.45895170,2.13305183,1.99778847,0.25221163,3.36045067
-3.76088044,6.53780099,0.05396194,0.48892357,2.26175871,2.07143448,0.27018259,3.55110737
-3.75487744,6.85849461,0.05734862,0.51765705,2.38590507,2.14699102,0.28778472,3.73815932
-3.74887444,7.16873213,0.06058276,0.54474969,2.50348562,2.22238652,0.30482256,3.91850210
-3.74287144,7.46277914,0.06361720,0.56982099,2.61257744,2.29558876,0.32110733,4.08912844
-3.73686843,7.73523476,0.06640712,0.59252344,2.71139602,2.36466185,0.33646171,4.24721058
-3.73086543,7.98117771,0.06891105,0.61255264,2.79834753,2.42781825,0.35072422,4.39017626
-3.72486243,8.19629405,0.07109195,0.62965598,2.87207489,2.48346397,0.36375298,4.51577525
-3.71885943,8.37698166,0.07291809,0.64363959,2.93149568,2.53023545,0.37542867,4.62213396
-3.71285643,8.52042779,0.07436382,0.65437300,2.97583016,2.56702725,0.38565660,4.70779585
-3.70685343,8.62465717,0.07541017,0.66179153,3.00461829,2.59300969,0.39436772,4.77174637
-3.70085043,8.68854946,0.07604520,0.66589615,3.01772492,2.60763621,0.40151870,4.81342183
-3.69484742,8.71182657,0.07626425,0.66675090,3.01533323,2.61064084,0.40709102,4.83270235
-3.68884442,8.69501172,0.07606988,0.66447804,2.99792689,2.60202624,0.41108912,4.82988986
-3.68284142,8.63936336,0.07547166,0.65925115,2.96626205,2.58204353,0.41353795,4.80567284
-3.67683842,8.54678831,0.07448582,0.65128675,2.92133082,2.55116520,0.41447987,4.76108024
-3.67083542,8.41973937,0.07313469,0.64083466,2.86431810,2.51005283,0.41397133,4.69742722
-3.66483242,8.26110314,0.07144603,0.62816780,2.79655428,2.45952140,0.41207937,4.61625586
-3.65882941,8.07408392,0.06945233,0.61357196,2.71946604,2.40050203,0.40887830,4.51927413
-3.65282641,7.86208951,0.06718998,0.59733596,2.63452784,2.33400508,0.40444673,4.40829593
-3.64682341,7.62862416,0.06469848,0.57974278,2.54321621,2.26108507,0.39886503,4.28518536
-3.64082041,7.37719302,0.06201961,0.56106193,2.44696898,2.18280898,0.39221348,4.15180721
-3.63481741,7.11122163,0.05919670,0.54154354,2.34715086,2.10022906,0.38457109,4.00998576
-3.62881441,6.83399250,0.05627389,0.52141412,2.24502663,2.01436075,0.37601507,3.86147278
-3.62281141,6.54859992,0.05329549,0.50087425,2.14174254,1.92616618,0.36662111,3.70792526
-3.61680840,6.25792257,0.05030544,0.48009800,2.03831575,1.83654324,0.35646402,3.55089278
-3.61080540,5.96461270,0.04734682,0.45923398,1.93563179,1.74631987,0.34561899,3.39181338
-3.60480240,5.67109948,0.04446141,0.43840777,1.83444872,1.65625293,0.33416302,3.23201694
-3.59879940,5.37960354,0.04168938,0.41772535,1.73540720,1.56703082,0.32217645,3.07273410
-3.59279640,5.09215924,0.03906896,0.39727724,1.63904464,1.47927881,0.30974438,2.91510894
-3.58679340,4.81064121,0.03663622,0.37714285,1.54581222,1.39356618,0.29695785,2.76021333
-3.58079040,4.53679134,0.03442477,0.35739487,1.45609281,1.31041384,0.28391453,2.60906117
-3.57478739,4.27224359,0.03246559,0.33810316,1.37021857,1.23030190,0.27071895,2.46262061
-3.56878439,4.01854360,0.03078674,0.31933802,1.28848684,1.15367595,0.25748206,2.32182310
-3.56278139,3.77716152,0.02941314,0.30117257,1.21117318,1.08095189,0.24432022,2.18756826
-3.55677839,3.54949701,0.02836624,0.28368419,1.13854097,1.01251858,0.23135352,2.06072392
-3.55077539,3.33687591,0.02766379,0.26695487,1.07084711,0.94873837,0.21870369,1.94212151
-3.54477239,3.14053936,0.02731946,0.25107067,1.00834376,0.88994554,0.20649147,1.83254698
-3.53876938,2.96162633,0.02734255,0.23612025,0.95127637,0.83644281,0.19483382,1.73272819
-3.53276638,2.80115139,0.02773765,0.22219274,0.89987853,0.78849657,0.18384097,1.64331965
-3.52676338,2.65997969,0.02850435,0.20937515,0.85436432,0.74633101,0.17361358,1.56488598
-3.52076038,2.53880139,0.02963698,0.19774938,0.81491913,0.71012213,0.16424008,1.49788539
-3.51475738,2.43810788,0.03112446,0.18738940,0.78168960,0.67999189,0.15579446,1.44265451
-3.50875438,2.35817171,0.03295018,0.17835840,0.75477395,0.65600329,0.14833450,1.39939579
-3.50275138,2.29903212,0.03509204,0.17070639,0.73421316,0.63815672,0.14190068,1.36816846
-3.49674837,2.26048741,0.03752261,0.16446832,0.71998401,0.62638803,0.13651567,1.34888387
-3.49074537,2.24209497,0.04020944,0.15966272,0.71199429,0.62056854,0.13218455,1.34130557
-3.48474237,2.24317926,0.04311552,0.15629107,0.71008068,0.62050702,0.12889563,1.34505433
-3.47873937,2.26284745,0.04619991,0.15433774,0.71400935,0.62595377,0.12662187,1.35961782
-3.47273637,2.30001192,0.04941846,0.15377063,0.72347929,0.63660635,0.12532276,1.38436446
-3.46673337,2.35341847,0.05272476,0.15454226,0.73812811,0.65211694,0.12494655,1.41856074
-3.46073037,2.42167858,0.05607107,0.15659135,0.75754002,0.67210078,0.12543271,1.46139096
-3.45472736,2.50330428,0.05940942,0.15984470,0.78125533,0.69614532,0.12671448,1.51197839
-3.44872436,2.59674356,0.06269264,0.16421919,0.80878126,0.72381972,0.12872127,1.56940677
-3.44272136,2.70041483,0.06587550,0.16962397,0.83960315,0.75468406,0.13138096,1.63274109
-3.43671836,2.81273889,0.06891564,0.17596250,0.87319586,0.78829817,0.13462177,1.70104673
-3.43071536,2.93216713,0.07177453,0.18313456,0.90903469,0.82422957,0.13837387,1.77340628
-3.42471236,3.05720539,0.07441823,0.19103796,0.94660560,0.86206039,0.14257039,1.84893345
-3.41870935,3.18643277,0.07681796,0.19957020,0.98541442,0.90139319,0.14714813,1.92678407
-3.41270635,3.31851572,0.07895057,0.20862976,1.02499491,0.94185566,0.15204766,2.00616392
-3.40670335,3.45221770,0.08079868,0.21811736,1.06491572,0.98310433,0.15721317,2.08633394
-3.40070035,3.58640513,0.08235075,0.22793689,1.10478625,1.02482736,0.16259190,2.16661322
-3.39469735,3.72005072,0.08360086,0.23799640,1.14426160,1.06674679,0.16813338,2.24638031
-3.38869435,3.85223517,0.08454839,0.24820891,1.18304689,1.10862025,0.17378854,2.32507371
-3.38269135,3.98214831,0.08519755,0.25849330,1.22090092,1.15024257,0.17950883,2.40219215
-3.37668834,4.10909056,0.08555677,0.26877515,1.25763954,1.19144724,0.18524538,2.47729522
-3.37068534,4.23247529,0.08563806,0.27898760,1.29313864,1.23210787,0.19094842,2.55000484
-3.36468234,4.35183242,0.08545635,0.28907226,1.32733683,1.27213960,0.19656684,2.62000765
-3.35867934,4.46681292,0.08502886,0.29898003,1.36023761,1.31150031,0.20204817,2.68705848
-3.35267634,4.57719380,0.08437443,0.30867181,1.39191073,1.35019130,0.20733875,2.75098429
-3.34667334,4.68288244,0.08351300,0.31811902,1.42249248,1.38825723,0.21238430,2.81168820
-3.34067034,4.78391918,0.08246515,0.32730386,1.45218429,1.42578476,0.21713065,2.86915269
-3.33466733,4.88047647,0.08125168,0.33621910,1.48124938,1.46289959,0.22152478,2.92344125
-3.32866433,4.97285332,0.07989334,0.34486749,1.51000670,1.49976145,0.22551584,2.97469728
-3.32266133,5.06146370,0.07841058,0.35326052,1.53882204,1.53655680,0.22905637,3.02313960
-3.31665833,5.14681774,0.07682339,0.36141672,1.56809594,1.57348891,0.23210335,3.06905373
-3.31065533,5.22949551,0.07515118,0.36935935,1.59824821,1.61076564,0.23461916,3.11277861
-3.30465233,5.31011318,0.07341269,0.37711352,1.62969946,1.64858480,0.23657242,3.15468864
-3.29864932,5.38928265,0.07162589,0.38470307,1.66284987,1.68711779,0.23793852,3.19517145
-3.29264632,5.46756592,0.06980793,0.39214700,1.69805598,1.72649215,0.23869996,3.23460205
-3.28664332,5.54542652,0.06797506,0.39945602,1.73560640,1.76677379,0.23884638,3.27331479
-3.28064032,5.62318069,0.06614255,0.40662910,1.77569772,1.80795009,0.23837448,3.31157434
-3.27463732,5.70095146,0.06432464,0.41365050,1.81841184,1.84991494,0.23728761,3.34954784
-3.26863432,5.77862898,0.06253449,0.42048733,1.86369611,1.89245684,0.23559540,3.38727993
-3.26263132,5.85584032,0.06078419,0.42708802,1.91134793,1.93525127,0.23331318,3.42467274
-3.25662831,5.93193185,0.05908480,0.43338164,1.96100484,1.97785823,0.23046154,3.46147258
-3.25062531,6.00596641,0.05744651,0.43927849,2.01214133,2.01972558,0.22706579,3.49726496
-3.24462231,6.07673709,0.05587880,0.44467175,2.06407319,2.06019880,0.22315568,3.53147885
-3.23861931,6.14279820,0.05439075,0.44944033,2.11596981,2.09853707,0.21876515,3.56340083
-3.23261631,6.20251295,0.05299146,0.45345282,2.16687433,2.13393543,0.21393221,3.59219901
-3.22661331,6.25411649,0.05169043,0.45657236,2.21573131,2.16555222,0.20869901,3.61695602
-3.22061031,6.29579146,0.05049815,0.45866227,2.26142087,2.19254086,0.20311188,3.63670965
-3.21460730,6.32575278,0.04942657,0.45959206,2.30279796,2.21408439,0.19722151,3.65049917
-3.20860430,6.34233708,0.04848963,0.45924362,2.33873505,2.22943123,0.19108305,3.65741506
-3.20260130,6.34409206,0.04770374,0.45751730,2.36816629,2.23793024,0.18475605,3.65664926
-3.19659830,6.32986078,0.04708810,0.45433739,2.39013085,2.23906337,0.17830437,3.64754316
-3.19059530,6.29885581,0.04666490,0.44965690,2.40381342,2.23247386,0.17179570,3.62963041
-3.18459230,6.25071884,0.04645933,0.44346124,2.40857967,2.21798868,0.16530094,3.60267197
-3.17858929,6.18556196,0.04649936,0.43577070,2.40400501,2.19563358,0.15889320,3.56668119
-3.17258629,6.10398784,0.04681524,0.42664151,2.38989500,2.16563998,0.15264649,3.52193715
-3.16658329,6.00708715,0.04743875,0.41616554,2.36629642,2.12844311,0.14663422,3.46898540
-3.16058029,5.89641314,0.04840222,0.40446856,2.33349872,2.08467142,0.14092732,3.40862566
-3.15457729,5.77393422,0.04973727,0.39170723,2.29202547,2.03512753,0.13559233,3.34188721
-3.14857429,5.64196702,0.05147335,0.37806497,2.24261684,1.98076186,0.13068931,3.26999306
-3.14257129,5.50309343,0.05363617,0.36374696,2.18620376,1.92264004,0.12626984,3.19431490
-3.13656828,5.36006595,0.05624605,0.34897454,2.12387568,1.86190591,0.12237508,3.11632125
-3.13056528,5.21570653,0.05931626,0.33397924,2.05684331,1.79974179,0.11903420,3.03752177
-3.12456228,5.07280426,0.06285142,0.31899684,1.98639870,1.73732825,0.11626302,2.95941065
-3.11855928,4.93401731,0.06684620,0.30426163,1.91387459,1.67580522,0.11406322,2.88341228
-3.11255628,4.80178425,0.07128418,0.29000118,1.84060500,1.61623637,0.11242198,2.81083205
-3.10655328,4.67824917,0.07613710,0.27643181,1.76788901,1.55957848,0.11131226,2.74281472
-3.10055028,4.56520415,0.08136458,0.26375477,1.69695912,1.50665710,0.11069360,2.68031256
-3.09454727,4.46405147,0.08691424,0.25215344,1.62895536,1.45814957,0.11051361,2.62406444
-3.08854427,4.37578678,0.09272241,0.24179127,1.56490595,1.41457583,0.11070985,2.57458665
-3.08254127,4.30100321,0.09871523,0.23281059,1.50571456,1.37629717,0.11121235,2.53217541
-3.07653827,4.23991497,0.10481036,0.22533213,1.45215408,1.34352260,0.11194637,2.49692017
-3.07053527,4.19239808,0.11091903,0.21945501,1.40486632,1.31632201,0.11283549,2.46872646
-3.06453227,4.15804475,0.11694845,0.21525718,1.36436662,1.29464495,0.11380479,2.44734615
-3.05852926,4.13622742,0.12280454,0.21279596,1.33105217,1.27834369,0.11478403,2.43241302
-3.05252626,4.12616773,0.12839473,0.21210862,1.30521285,1.26719894,0.11571064,2.42348090
-3.04652326,4.12700597,0.13363082,0.21321280,1.28704307,1.26094640,0.11653244,2.42006183
-3.04052026,4.13786635,0.13843167,0.21610670,1.27665346,1.25930259,0.11720982,2.42166184
-3.03451726,4.15791410,0.14272572,0.22076888,1.27408119,1.26198822,0.11771750,2.42781201
-3.02851426,4.18640107,0.14645307,0.22715782,1.27929810,1.26874775,0.11804556,2.43809314
-3.02251126,4.22269725,0.14956712,0.23521114,1.29221607,1.27936400,0.11819980,2.45215268
-3.01650825,4.26630682,0.15203572,0.24484473,1.31268921,1.29366701,0.11820138,2.46971322
-3.01050525,4.31686831,0.15384164,0.25595180,1.34051320,1.31153668,0.11808572,2.49057245
-3.00450225,4.37413942,0.15498253,0.26840207,1.37542180,1.33289920,0.11790079,2.51459507
-2.99849925,4.43796824,0.15547023,0.28204142,1.41708139,1.35771751,0.11770472,2.54169760
-2.99249625,4.50825329,0.15532958,0.29669193,1.46508432,1.38597673,0.11756294,2.57182761
-2.98649325,4.58489551,0.15459675,0.31215275,1.51894186,1.41766528,0.11754494,2.60493899
-2.98049025,4.66774584,0.15331723,0.32820176,1.57807791,1.45275326,0.11772080,2.64096534
-2.97448724,4.75655220,0.15154352,0.34459820,1.64182439,1.49116938,0.11815760,2.67979344
-2.96848424,4.85090959,0.14933280,0.36108619,1.70941920,1.53277809,0.11891597,2.72123876
-2.96248124,4.95021703,0.14674448,0.37739927,1.78000735,1.57735844,0.12004677,2.76502473
-2.95647824,5.05364431,0.14383796,0.39326570,1.85264606,1.62458631,0.12158826,2.81076732
-2.95047524,5.16011110,0.14067054,0.40841440,1.92631383,1.67402104,0.12356372,2.85796598
-2.94447224,5.26828014,0.13729576,0.42258133,1.99992370,1.72509800,0.12597970,2.90600169
-2.93846923,5.37656560,0.13376198,0.43551610,2.07234048,1.77712741,0.12882502,2.95414234
-2.93246623,5.48315637,0.13011146,0.44698839,2.14240139,1.82930031,0.13207052,3.00155531
-2.92646323,5.58605393,0.12637989,0.45679405,2.20893969,1.88070139,0.13566958,3.04732668
-2.92046023,5.68312286,0.12259624,0.46476044,2.27081031,1.93032858,0.13955945,3.09048614
-2.91445723,5.77215214,0.11878310,0.47075098,2.32691660,1.97711862,0.14366329,3.13003638
-2.90845423,5.85092415,0.11495732,0.47466843,2.37623727,2.01997758,0.14789289,3.16498565
-2.90245123,5.91728843,0.11113086,0.47645705,2.41785238,2.05781509,0.15215187,3.19438176
-2.89644822,5.96923666,0.10731193,0.47610332,2.45096744,2.08958051,0.15633930,3.21734607
-2.89044522,6.00497539,0.10350616,0.47363535,2.47493460,2.11429969,0.16035358,3.23310586
-2.88444222,6.02299319,0.09971788,0.46912092,2.48927015,2.13111024,0.16409631,3.24102348
-2.87843922,6.02211896,0.09595124,0.46266441,2.49366757,2.13929382,0.16747609,3.24062116
-2.87243622,6.00156892,0.09221140,0.45440260,2.48800554,2.13830384,0.17041202,3.23160018
-2.86643322,5.96097978,0.08850537,0.44449968,2.47235060,2.12778711,0.17283671,3.21385363
-2.86043022,5.90042680,0.08484279,0.43314165,2.44695427,2.10759860,0.17469873,3.18747215
-2.85442721,5.82042573,0.08123639,0.42053035,2.41224464,2.07780832,0.17596427,3.15274241
-2.84842421,5.72191854,0.07770227,0.40687731,2.36881271,2.03870027,0.17661814,3.11013826
-2.84242121,5.60624347,0.07425981,0.39239783,2.31739393,1.99076336,0.17666378,3.06030504
-2.83641821,5.47509087,0.07093151,0.37730518,2.25884557,1.93467474,0.17612258,3.00403752
-2.83041521,5.33044650,0.06774240,0.36180550,2.19412074,1.87127661,0.17503234,2.94225248
-2.82441221,5.17452506,0.06471940,0.34609317,2.12424003,1.80154736,0.17344506,2.87595689
-2.81840920,5.00969655,0.06189044,0.33034699,2.05026179,1.72656858,0.17142412,2.80621325
-2.81240620,4.83840879,0.05928343,0.31472719,1.97325222,1.64748951,0.16904113,2.73410318
-2.80640320,4.66310941,0.05692520,0.29937323,1.89425633,1.56549045,0.16637237,2.66069104
-2.80040020,4.48617041,0.05484036,0.28440249,1.81427091,1.48174682,0.16349524,2.58698891
-2.79439720,4.30981846,0.05305015,0.26990976,1.73422045,1.39739536,0.16048481,2.51392442
-2.78839420,4.13607374,0.05157134,0.25596753,1.65493699,1.31350377,0.15741056,2.44231269
-2.78239120,3.96669939,0.05041528,0.24262696,1.57714443,1.23104491,0.15433358,2.37283364
-2.77638819,3.80316361,0.04958704,0.22991944,1.50144789,1.15087645,0.15130430,2.30601534
-2.77038519,3.64661533,0.04908469,0.21785870,1.42832837,1.07372634,0.14836084,2.24222426
-2.76438219,3.49787394,0.04889894,0.20644338,1.35814263,1.00018445,0.14552800,2.18166249
-2.75837919,3.35743317,0.04901284,0.19565978,1.29112815,0.93070021,0.14281706,2.12437219
-2.75237619,3.22547812,0.04940192,0.18548495,1.22741270,0.86558584,0.14022610,2.07024681
-2.74637319,3.10191419,0.05003447,0.17588977,1.16702782,0.80502470,0.13774112,2.01904847
-2.74037019,2.98640634,0.05087221,0.16684208,1.10992550,0.74908383,0.13533758,1.97043079
-2.73436718,2.87842624,0.05187117,0.15830970,1.05599709,0.69772989,0.13298248,1.92396598
-2.72836418,2.77730522,0.05298284,0.15026317,1.00509348,0.65084740,0.13063666,1.87917503
-2.72236118,2.68229037,0.05415552,0.14267835,0.95704558,0.60825840,0.12825742,1.83555958
-2.71635818,2.59260120,0.05533587,0.13553853,0.91168410,0.56974241,0.12580108,1.79263417
-2.71035518,2.50748456,0.05647060,0.12883625,0.86885788,0.53505596,0.12322558,1.74995741
-2.70435218,2.42626542,0.05750811,0.12257458,0.82844973,0.50395070,0.12049278,1.70716078
-2.69834917,2.34839146,0.05840027,0.11676795,0.79038955,0.47618957,0.11757059,1.66397386
-2.69234617,2.27346995,0.05910399,0.11144244,0.75466385,0.45156039,0.11443467,1.62024489
-2.68634317,2.20129525,0.05958271,0.10663557,0.72132165,0.42988655,0.11106972,1.57595593
-2.68034017,2.13186634,0.05980768,0.10239557,0.69047643,0.41103442,0.10747030,1.53123182
-2.67433717,2.06539350,0.05975892,0.09878005,0.66230427,0.39491760,0.10364123,1.48634271
-2.66833417,2.00229425,0.05942590,0.09585436,0.63703825,0.38149776,0.09959748,1.44169989
-2.66233117,1.94317869,0.05880789,0.09368930,0.61495939,0.37078244,0.09536362,1.39784516
-2.65632816,1.88882492,0.05791390,0.09235855,0.59638464,0.36281990,0.09097294,1.35543403
-2.65032516,1.84014553,0.05676228,0.09193575,0.58165228,0.35769144,0.08646622,1.31521324
-2.64432216,1.79814659,0.05537999,0.09249128,0.57110539,0.35550156,0.08189018,1.27799367
-2.63831916,1.76388064,0.05380151,0.09408891,0.56507408,0.35636649,0.07729586,1.24461933
-2.63231616,1.73839561,0.05206751,0.09678231,0.56385710,0.36040162,0.07273679,1.21593386
-2.62631316,1.72268177,0.05022328,0.10061171,0.56770359,0.36770840,0.06826720,1.19274556
-2.62031016,1.71761888,0.04831702,0.10560066,0.57679577,0.37836137,0.06394018,1.17579254
-2.61430715,1.72392571,0.04639806,0.11175310,0.59123334,0.39239589,0.05980604,1.16570928
-2.60830415,1.74211435,0.04451502,0.11905099,0.61102023,0.40979727,0.05591077,1.16299598
-2.60230115,1.77245135,0.04271408,0.12745241,0.63605450,0.43049184,0.05229468,1.16799220
