energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.11255628,2.11417555,0.00076421,0.25614360,0.03305288,0.77311034,0.96433806,0.00879604,0.87687873
-3.10655328,2.13302842,0.00070872,0.25338710,0.03304402,0.77338145,0.98771755,0.00926884,0.88060314
-3.10055028,2.16446157,0.00066060,0.25136498,0.03317037,0.77689800,1.01870538,0.00986448,0.88935162
-3.09454727,2.21155188,0.00061906,0.25042423,0.03348102,0.78473724,1.05881883,0.01059541,0.90435982
-3.08854427,2.27727962,0.00058367,0.25090365,0.03402393,0.79793699,1.10951678,0.01147376,0.92682967
-3.08254127,2.36441706,0.00055425,0.25312260,0.03484434,0.81745766,1.17214320,0.01251061,0.95788469
-3.07653827,2.47541641,0.00053086,0.25736974,0.03598318,0.84414451,1.24786969,0.01371528,0.99852495
-3.07053527,2.61230056,0.00051368,0.26389233,0.03747554,0.87869128,1.33763894,0.01509462,1.04958312
-3.06453227,2.77655995,0.00050301,0.27288626,0.03934917,0.92160665,1.44211100,0.01665239,1.11168309
-3.05852926,2.96905949,0.00049919,0.28448723,0.04162321,0.97318453,1.56161430,0.01838863,1.18520231
-3.05252626,3.18995901,0.00050257,0.29876331,0.04430699,1.03347952,1.69610353,0.02029914,1.27023967
-3.04652326,3.43865081,0.00051349,0.31570924,0.04739916,1.10228863,1.84512641,0.02237511,1.36658991
-3.04052026,3.71371761,0.00053220,0.33524265,0.05088703,1.17914024,2.00780107,0.02460281,1.47372615
-3.03451726,4.01291362,0.00055891,0.35720247,0.05474620,1.26329119,2.18280595,0.02696353,1.59079147
-3.02851426,4.33317103,0.00059370,0.38134960,0.05894057,1.35373254,2.36838329,0.02943356,1.71660043
-3.02251126,4.67063336,0.00063653,0.40737004,0.06342266,1.44920430,2.56235732,0.03198447,1.84965126
-3.01650825,5.02071638,0.00068722,0.43488040,0.06813430,1.54821928,2.76216751,0.03458353,1.98814884
-3.01050525,5.37819592,0.00074544,0.46343578,0.07300769,1.64909562,2.96491658,0.03719430,2.13003841
-3.00450225,5.73732119,0.00081071,0.49253984,0.07796680,1.74999727,3.16743259,0.03977737,2.27304941
-2.99849925,6.09195089,0.00088235,0.52165686,0.08292907,1.84898144,3.36634360,0.04229132,2.41474843
-2.99249625,6.43570820,0.00095956,0.55022541,0.08780737,1.94405149,3.55816262,0.04469377,2.55259987
-2.98649325,6.76214983,0.00104134,0.57767324,0.09251223,2.03321348,3.73938039,0.04694244,2.68403235
-2.98049025,7.06494356,0.00112656,0.60343301,0.09695417,2.11453454,3.90656253,0.04899640,2.80650882
-2.97448724,7.33804771,0.00121394,0.62695808,0.10104607,2.18620065,4.05644774,0.05081718,2.91759775
-2.96848424,7.57588606,0.00130208,0.64773813,0.10470563,2.24657175,4.18604311,0.05236993,3.01504292
-2.96248124,7.77351144,0.00138949,0.66531376,0.10785760,2.29423192,4.29271296,0.05362446,3.09682917
-2.95647824,7.92675156,0.00147462,0.67928971,0.11043594,2.32803258,4.37425749,0.05455611,3.16124140
-2.95047524,8.03233133,0.00155590,0.68934611,0.11238563,2.34712696,4.42897821,0.05514653,3.20691482
-2.94447224,8.08796696,0.00163176,0.69524736,0.11366421,2.35099441,4.45572735,0.05538414,3.23287418
-2.93846923,8.09242799,0.00170068,0.69684838,0.11424284,2.33945360,4.45393943,0.05526449,3.23856069
-2.93246623,8.04556527,0.00176125,0.69409783,0.11410706,2.31266421,4.42364378,0.05479031,3.22384558
-2.92646323,7.94830400,0.00181217,0.68703849,0.11325699,2.27111709,4.36545770,0.05397134,3.18902995
-2.92046023,7.80260271,0.00185233,0.67580455,0.11170708,2.21561356,4.28056083,0.05282396,3.13483100
-2.91445723,7.61138045,0.00188084,0.66061618,0.10948548,2.14723491,4.17065214,0.05137058,3.06235561
-2.90845423,7.37841566,0.00189701,0.64177156,0.10663298,2.06730360,4.03789153,0.04963890,2.97306243
-2.90245123,7.10822158,0.00190044,0.61963668,0.10320151,1.97733798,3.88482894,0.04766098,2.86871420
-2.89644822,6.80590352,0.00189097,0.59463357,0.09925249,1.87900260,3.71432393,0.04547224,2.75132254
-2.89044522,6.47700406,0.00186874,0.56722718,0.09485487,1.77405618,3.52945920,0.04311044,2.62308730
-2.88444222,6.12734240,0.00183414,0.53791166,0.09008304,1.66429949,3.33345154,0.04061455,2.48633309
-2.87843922,5.76285386,0.00178783,0.50719638,0.08501470,1.55152510,3.12956367,0.03802372,2.34344515
-2.87243622,5.38943519,0.00173069,0.47559238,0.07972874,1.43747072,2.92101989,0.03537633,2.19680698
-2.86643322,5.01280079,0.00166381,0.44359947,0.07430326,1.32377772,2.71092846,0.03270904,2.04874156
-2.86043022,4.63835379,0.00158843,0.41169454,0.06881365,1.21195602,2.50221293,0.03005608,1.90145808
-2.85442721,4.27107541,0.00150595,0.38032129,0.06333103,1.10335591,2.29755394,0.02744858,1.75700532
-2.84842421,3.91543465,0.00141781,0.34988162,0.05792078,0.99914743,2.09934280,0.02491413,1.61723274
-2.84242121,3.57531944,0.00132554,0.32072884,0.05264154,0.90030715,1.90964719,0.02247638,1.48375985
-2.83641821,3.25398970,0.00123061,0.29316273,0.04754433,0.80761217,1.73018905,0.02015493,1.35795411
-2.83041521,2.95405136,0.00113449,0.26742641,0.04267209,0.72164066,1.56233411,0.01796526,1.24091719
-2.82441221,2.67745033,0.00103856,0.24370500,0.03805945,0.64277826,1.40709231,0.01591878,1.13347919
-2.81840920,2.42548433,0.00094406,0.22212593,0.03373280,0.57122931,1.26512766,0.01402309,1.03620037
-2.81240620,2.19883044,0.00085213,0.20276064,0.02971054,0.50703204,1.13677647,0.01228219,0.94937941
-2.80640320,1.99758588,0.00076374,0.18562757,0.02600361,0.45007652,1.02207222,0.01069687,0.87306749
-2.80040020,1.82131938,0.00067970,0.17069630,0.02261609,0.40012456,0.92077564,0.00926509,0.80708718
-2.79439720,1.66913067,0.00060064,0.15789237,0.01954598,0.35683062,0.83240859,0.00798242,0.75105530
-2.78839420,1.53971570,0.00052703,0.14710291,0.01678603,0.31976284,0.75629013,0.00684242,0.70440876
-2.78239120,1.43143527,0.00045917,0.13818257,0.01432464,0.28842364,0.69157387,0.00583715,0.66643253
-2.77638819,1.34238515,0.00039722,0.13095990,0.01214669,0.26226929,0.63728517,0.00495749,0.63628898
-2.77038519,1.27046589,0.00034119,0.12524360,0.01023443,0.24072810,0.59235746,0.00419358,0.61304785
-2.76438219,1.21345081,0.00029099,0.12082898,0.00856829,0.22321691,0.55566691,0.00353514,0.59571611
-2.75837919,1.16905086,0.00024642,0.11750399,0.00712757,0.20915568,0.52606474,0.00297175,0.58326717
-2.75237619,1.13497521,0.00020719,0.11505518,0.00589112,0.19798020,0.50240674,0.00249312,0.57466874
-2.74637319,1.10898669,0.00017297,0.11327304,0.00483788,0.18915277,0.48357972,0.00208932,0.56890907
-2.74037019,1.08895127,0.00014337,0.11195703,0.00394734,0.18217094,0.46852447,0.00175089,0.56502075
-2.73436718,1.07288090,0.00011800,0.11091985,0.00319990,0.17657446,0.45625517,0.00146899,0.56210199
-2.72836418,1.05896934,0.00009642,0.10999123,0.00257717,0.17195036,0.44587518,0.00123552,0.55933468
-2.72236118,1.04562043,0.00007823,0.10902084,0.00206213,0.16793640,0.43658904,0.00104308,0.55599925
-2.71635818,1.03146876,0.00006302,0.10788056,0.00163925,0.16422303,0.42771086,0.00088508,0.55148578
-2.71035518,1.01539254,0.00005040,0.10646599,0.00129455,0.16055375,0.41866905,0.00075570,0.54530143
-2.70435218,0.99651894,0.00004002,0.10469710,0.00101563,0.15672442,0.40900776,0.00064984,0.53707407
-2.69834917,0.97422199,0.00003156,0.10251818,0.00079154,0.15258116,0.39838494,0.00056313,0.52655215
-2.69234617,0.94811375,0.00002470,0.09989713,0.00061282,0.14801740,0.38656765,0.00049186,0.51360103
-2.68634317,0.91802929,0.00001920,0.09682399,0.00047131,0.14296999,0.37342465,0.00043292,0.49819603
-2.68034017,0.88400628,0.00001482,0.09330897,0.00036006,0.13741467,0.35891692,0.00038373,0.48041257
-2.67433717,0.84626033,0.00001135,0.08938003,0.00027324,0.13136091,0.34308640,0.00034219,0.46041402
-2.66833417,0.80515701,0.00000863,0.08508008,0.00020596,0.12484654,0.32604348,0.00030663,0.43843761
-2.66233117,0.76118181,0.00000652,0.08046389,0.00015421,0.11793206,0.30795374,0.00027574,0.41477919
-2.65632816,0.71490922,0.00000489,0.07559502,0.00011468,0.11069510,0.28902442,0.00024848,0.38977735
-2.65032516,0.66697201,0.00000364,0.07054260,0.00008471,0.10322493,0.26949114,0.00022409,0.36379764
-2.64432216,0.61803185,0.00000269,0.06537841,0.00006215,0.09561738,0.24960514,0.00020199,0.33721735
-2.63831916,0.56875221,0.00000197,0.06017402,0.00004529,0.08797018,0.22962171,0.00018178,0.31041136
-2.63231616,0.51977429,0.00000144,0.05499835,0.00003278,0.08037883,0.20978983,0.00016316,0.28373971
-2.62631316,0.47169657,0.00000104,0.04991556,0.00002356,0.07293321,0.19034339,0.00014595,0.25753690
-2.62031016,0.42505842,0.00000075,0.04498335,0.00001682,0.06571476,0.17149420,0.00013001,0.23210339
-2.61430715,0.38032794,0.00000053,0.04025176,0.00001193,0.05879442,0.15342667,0.00011527,0.20769933
-2.60830415,0.33789394,0.00000038,0.03576227,0.00000840,0.05223130,0.13629430,0.00010166,0.18454045
-2.60230115,0.29806198,0.00000027,0.03154750,0.00000587,0.04607191,0.12021787,0.00008916,0.16279617
-2.59629815,0.26105398,0.00000019,0.02763112,0.00000408,0.04035003,0.10528509,0.00007773,0.14258954
-2.59029515,0.22701113,0.00000013,0.02402822,0.00000282,0.03508715,0.09155161,0.00006735,0.12399900
-2.58429215,0.19599932,0.00000009,0.02074584,0.00000194,0.03029318,0.07904314,0.00005799,0.10706144
-2.57828914,0.16801663,0.00000006,0.01778384,0.00000133,0.02596765,0.06775836,0.00004961,0.09177639
-2.57228614,0.14300234,0.00000004,0.01513580,0.00000091,0.02210104,0.05767253,0.00004217,0.07811095
-2.56628314,0.12084667,0.00000003,0.01279009,0.00000064,0.01867627,0.04874138,0.00003561,0.06600521
-2.56028014,0.10140097,0.00000003,0.01073093,0.00000046,0.01567028,0.04090520,0.00002989,0.05537773
-2.55427714,0.08448769,0.00000002,0.00893942,0.00000036,0.01305552,0.03409290,0.00002495,0.04613107
-2.54827414,0.06990990,0.00000002,0.00739460,0.00000031,0.01080147,0.02822592,0.00002072,0.03815688
-2.54227114,0.05746004,0.00000003,0.00607430,0.00000031,0.00887592,0.02322174,0.00001716,0.03134066
-2.53626813,0.04692767,0.00000003,0.00495600,0.00000035,0.00724617,0.01899718,0.00001420,0.02556588
-2.53026513,0.03810611,0.00000004,0.00401747,0.00000044,0.00588010,0.01547114,0.00001179,0.02071754
-2.52426213,0.03079806,0.00000006,0.00323738,0.00000058,0.00474693,0.01256706,0.00000991,0.01668502
-2.51825913,0.02482002,0.00000008,0.00259569,0.00000079,0.00381797,0.01021486,0.00000850,0.01336440
-2.51225613,0.02000581,0.00000011,0.00207404,0.00000107,0.00306709,0.00835263,0.00000756,0.01066012
-2.50625313,0.01620917,0.00000016,0.00165596,0.00000146,0.00247112,0.00692792,0.00000708,0.00848614
-2.50025013,0.01330563,0.00000021,0.00132700,0.00000198,0.00201009,0.00589881,0.00000707,0.00676665
-2.49424712,0.01119378,0.00000029,0.00107486,0.00000267,0.00166743,0.00523487,0.00000757,0.00543644
-2.48824412,0.00979613,0.00000038,0.00088934,0.00000358,0.00143003,0.00491782,0.00000863,0.00444096
-2.48224112,0.00905959,0.00000051,0.00076241,0.00000477,0.00128829,0.00494229,0.00001032,0.00373612
-2.47623812,0.00895585,0.00000068,0.00068809,0.00000630,0.00123614,0.00531643,0.00001277,0.00328808
-2.47023512,0.00948155,0.00000089,0.00066245,0.00000828,0.00127100,0.00606251,0.00001610,0.00307275
-2.46423212,0.01065843,0.00000116,0.00068353,0.00001080,0.00139376,0.00721753,0.00002049,0.00307545
-2.45822911,0.01253335,0.00000150,0.00075124,0.00001398,0.00160877,0.00883378,0.00002615,0.00329039
-2.45222611,0.01517837,0.00000192,0.00086733,0.00001797,0.00192374,0.01097932,0.00003333,0.00372022
-2.44622311,0.01869052,0.00000245,0.00103531,0.00002295,0.00234974,0.01373836,0.00004233,0.00437559
-2.44022011,0.02319154,0.00000311,0.00126036,0.00002910,0.00290110,0.01721142,0.00005349,0.00527465
-2.43421711,0.02882718,0.00000391,0.00154925,0.00003665,0.00359526,0.02151521,0.00006719,0.00644252
-2.42821411,0.03576610,0.00000488,0.00191027,0.00004583,0.00445266,0.02678219,0.00008386,0.00791083
-2.42221111,0.04419825,0.00000606,0.00235308,0.00005693,0.00549646,0.03315958,0.00010398,0.00971699
-2.41620810,0.05433252,0.00000746,0.00288860,0.00007025,0.00675228,0.04080789,0.00012805,0.01190350
-2.41020510,0.06639362,0.00000913,0.00352881,0.00008612,0.00824775,0.04989876,0.00015662,0.01451710
-2.40420210,0.08061812,0.00001109,0.00428657,0.00010488,0.01001204,0.06061221,0.00019025,0.01760773
-2.39819910,0.09724957,0.00001338,0.00517533,0.00012691,0.01207524,0.07313307,0.00022953,0.02122735
-2.39219610,0.11653276,0.00001603,0.00620890,0.00015262,0.01446766,0.08764683,0.00027503,0.02542860
-2.38619310,0.13870720,0.00001909,0.00740105,0.00018244,0.01721904,0.10433485,0.00032734,0.03026333
-2.38019010,0.16399995,0.00002258,0.00876522,0.00021680,0.02035768,0.12336906,0.00038698,0.03578098
-2.37418709,0.19261810,0.00002654,0.01031412,0.00025618,0.02390956,0.14490639,0.00045447,0.04202693
-2.36818409,0.22474111,0.00003099,0.01205933,0.00030110,0.02789744,0.16908310,0.00053026,0.04904081
-2.36218109,0.26051344,0.00003598,0.01401094,0.00035211,0.03234004,0.19600939,0.00061471,0.05685496
-2.35617809,0.30003790,0.00004151,0.01617721,0.00040981,0.03725129,0.22576438,0.00070812,0.06549292
-2.35017509,0.34337011,0.00004762,0.01856424,0.00047489,0.04263982,0.25839216,0.00081071,0.07496837
-2.34417209,0.39051458,0.00005434,0.02117574,0.00054812,0.04850860,0.29389886,0.00092259,0.08528426
-2.33816908,0.44142275,0.00006167,0.02401286,0.00063043,0.05485490,0.33225132,0.00104381,0.09643249
-2.33216608,0.49599339,0.00006966,0.02707417,0.00072290,0.06167055,0.37337754,0.00117431,0.10839409
-2.32616308,0.55407568,0.00007833,0.03035560,0.00082683,0.06894262,0.41716906,0.00131402,0.12113998
-2.32016008,0.61547488,0.00008772,0.03385070,0.00094379,0.07665435,0.46348542,0.00146280,0.13463235
-2.31415708,0.67996085,0.00009786,0.03755077,0.00107564,0.08478656,0.51216061,0.00162056,0.14882665
-2.30815408,0.74727894,0.00010884,0.04144528,0.00122464,0.09331930,0.56301146,0.00178720,0.16367410
-2.30215108,0.81716306,0.00012072,0.04552227,0.00139345,0.10223383,0.61584749,0.00196275,0.17912477
-2.29614807,0.88935031,0.00013360,0.04976876,0.00158520,0.11151471,0.67048196,0.00214733,0.19513093
-2.29014507,0.96359641,0.00014762,0.05417132,0.00180351,0.12115203,0.72674358,0.00234126,0.21165068
-2.28414207,1.03969127,0.00016294,0.05871646,0.00205254,0.13114360,0.78448809,0.00254505,0.22865157
-2.27813907,1.11747367,0.00017973,0.06339115,0.00233693,0.14149690,0.84360922,0.00275945,0.24611416
-2.27213607,1.19684433,0.00019823,0.06818317,0.00266182,0.15223082,0.90404835,0.00298546,0.26403520
-2.26613307,1.27777649,0.00021868,0.07308139,0.00303279,0.16337693,0.96580211,0.00322435,0.28243035
-2.26013007,1.36032330,0.00024138,0.07807602,0.00345571,0.17498025,1.02892757,0.00347762,0.30133630
-2.25412706,1.44462171,0.00026664,0.08315866,0.00393667,0.18709937,1.09354464,0.00374696,0.32081215
-2.24812406,1.53089244,0.00029481,0.08832234,0.00448178,0.19980606,1.15983532,0.00403423,0.34094015
-2.24212106,1.61943621,0.00032623,0.09356149,0.00509697,0.21318414,1.22804012,0.00434133,0.36182562
-2.23611806,1.71062659,0.00036127,0.09887185,0.00578772,0.22732782,1.29845171,0.00467014,0.38359634
-2.23011506,1.80489998,0.00040031,0.10425040,0.00655885,0.24233961,1.37140634,0.00502239,0.40640145
-2.22411206,1.90274376,0.00044368,0.10969537,0.00741415,0.25832782,1.44727373,0.00539952,0.43041007
-2.21810905,2.00468352,0.00049171,0.11520636,0.00835617,0.27540400,1.52644618,0.00580256,0.45580991
-2.21210605,2.11127055,0.00054471,0.12078457,0.00938588,0.29368028,1.60932784,0.00623198,0.48280606
-2.20610305,2.22307076,0.00060292,0.12643328,0.01050241,0.31326708,1.69632500,0.00668759,0.51162020
-2.20010005,2.34065598,0.00066655,0.13215848,0.01170286,0.33427112,1.78783815,0.00716840,0.54249042
-2.19409705,2.46459848,0.00073573,0.13796976,0.01298206,0.35679406,1.88425652,0.00767256,0.57567172
-2.18809405,2.59546896,0.00081054,0.14388129,0.01433253,0.38093174,1.98595535,0.00819729,0.61143722
-2.18209105,2.73383832,0.00089100,0.14991304,0.01574444,0.40677422,2.09329606,0.00873889,0.65008000
-2.17608804,2.88028241,0.00097707,0.15609196,0.01720567,0.43440640,2.20662895,0.00929276,0.69191524
-2.17008504,3.03538911,0.00106865,0.16245315,0.01870197,0.46390921,2.32629777,0.00985344,0.73728238
-2.16408204,3.19976601,0.00116561,0.16904083,0.02021724,0.49536123,2.45264512,0.01041479,0.78654686
-2.15807904,3.37404724,0.00126778,0.17590903,0.02173386,0.52884024,2.58601747,0.01097013,0.84010065
-2.15207604,3.55889702,0.00137494,0.18312186,0.02323317,0.56442468,2.72676815,0.01151242,0.89836124
-2.14607304,3.75500807,0.00148691,0.19075313,0.02469591,0.60219435,2.87525681,0.01203450,0.96176808
-2.14007004,3.96309250,0.00160346,0.19888542,0.02610279,0.64223021,3.03184376,0.01252934,1.03077622
-2.13406703,4.18386353,0.00172439,0.20760823,0.02743505,0.68461274,3.19687792,0.01299028,1.10584630
-2.12806403,4.41800655,0.00184951,0.21701546,0.02867503,0.72941882,3.37067721,0.01341127,1.18743077
-2.12206103,4.66613902,0.00197863,0.22720197,0.02980666,0.77671659,3.55350121,0.01378709,1.27595606
-2.11605803,4.92875917,0.00211158,0.23825944,0.03081593,0.82655855,3.74551590,0.01411353,1.37180091
-2.11005503,5.20618475,0.00224814,0.25027157,0.03169128,0.87897281,3.94675157,0.01438753,1.47527122
-2.10405203,5.49848387,0.00238811,0.26330875,0.03242387,0.93395273,4.15705537,0.01460729,1.58657224
-2.09804902,5.80540108,0.00253119,0.27742254,0.03300774,0.99144546,4.37604072,0.01477224,1.70577909
-2.09204602,6.12628252,0.00267704,0.29264002,0.03343986,1.05133988,4.60303665,0.01488309,1.83280709
-2.08604302,6.46000490,0.00282518,0.30895855,0.03372005,1.11345466,4.83704031,0.01494166,1.96738333
-2.08004002,6.80491335,0.00297500,0.32634105,0.03385078,1.17752727,5.07667635,0.01495078,2.10902137
-2.07403702,7.15877329,0.00312571,0.34471215,0.03383691,1.24320484,5.32016704,0.01491408,2.25700089
-2.06803402,7.51874136,0.00327634,0.36395563,0.03368530,1.31003762,5.56531645,0.01483577,2.41035395
-2.06203102,7.88135986,0.00342569,0.38391324,0.03340443,1.37747599,5.80951193,0.01472043,2.56785961
-2.05602801,8.24257796,0.00357236,0.40438518,0.03300391,1.44487163,6.04974512,0.01457268,2.72804817
-2.05002501,8.59780214,0.00371472,0.42513236,0.03249408,1.51148327,6.28265381,0.01439702,2.88921599
-2.04402201,8.94197626,0.00385097,0.44588055,0.03188558,1.57648745,6.50458501,0.01419760,3.04945129
-2.03801901,9.26969045,0.00397911,0.46632614,0.03118896,1.63899410,6.71167800,0.01397798,3.20667078
-2.03201601,9.57531602,0.00409704,0.48614371,0.03041438,1.69806682,6.89996529,0.01374109,3.35866651
-2.02601301,9.85316186,0.00420259,0.50499487,0.02957142,1.75274713,7.06548783,0.01348906,3.50316140
-2.02001001,10.09764653,0.00429356,0.52253814,0.02866884,1.80208185,7.20441995,0.01322327,3.63787170
-2.01400700,10.30347873,0.00436785,0.53843961,0.02771462,1.84515258,7.31319875,0.01294433,3.76057390
-2.00800400,10.46583824,0.00442350,0.55238364,0.02671588,1.88110595,7.38865189,0.01265216,3.86917330
-2.00200100,10.58054874,0.00445875,0.56408347,0.02567900,1.90918322,7.42811775,0.01234616,3.96177126
-1.99599800,10.64423432,0.00447216,0.57329091,0.02460973,1.92874784,7.42955203,0.01202530,4.03672800
-1.98999500,10.65445187,0.00446264,0.57980499,0.02351334,1.93930962,7.39161538,0.01168837,4.09271805
-1.98399200,10.60979260,0.00442949,0.58347886,0.02239480,1.94054421,7.31373755,0.01133410,4.12877550
-1.97798899,10.50994758,0.00437250,0.58422486,0.02125896,1.93230694,7.19615468,0.01096139,4.14432704
-1.97198599,10.35573374,0.00429192,0.58201734,0.02011066,1.91464028,7.03991769,0.01056947,4.13921091
-1.96598299,10.14907913,0.00418847,0.57689326,0.01895489,1.88777441,6.84687127,0.01015803,4.11368092
-1.95997999,9.89296777,0.00406337,0.56895037,0.01779686,1.85212097,6.61960448,0.00972735,4.06839533
-1.95397699,9.59134718,0.00391824,0.55834330,0.01664204,1.80826020,6.36137519,0.00927835,4.00439108
-1.94797399,9.24900279,0.00375513,0.54527756,0.01549612,1.75692208,6.07601227,0.00881263,3.92304472
-1.94197099,8.87140553,0.00357640,0.53000186,0.01436502,1.69896243,5.76780003,0.00833245,3.82602200
-1.93596798,8.46453998,0.00338468,0.51279921,0.01325472,1.63533519,5.44135047,0.00784069,3.71521852
-1.92996498,8.03472081,0.00318278,0.49397704,0.01217122,1.56706201,5.10146914,0.00734076,3.59269447
-1.92396198,7.58840615,0.00297361,0.47385698,0.01112032,1.49520076,4.75302058,0.00683648,3.46060639
-1.91795898,7.13201578,0.00276008,0.45276468,0.01010755,1.42081433,4.40079889,0.00633194,3.32113920
-1.91195598,6.67176161,0.00254507,0.43102019,0.00913796,1.34494098,4.04940863,0.00583138,3.17644142
-1.90595298,6.21349692,0.00233128,0.40892912,0.00821604,1.26856747,3.70316025,0.00533902,3.02856623
-1.89994997,5.76258936,0.00212123,0.38677516,0.00734556,1.19260607,3.36598333,0.00485894,2.87942072
-1.89394697,5.32382147,0.00191719,0.36481399,0.00652951,1.11787601,3.04135986,0.00439492,2.73072487
-1.88794397,4.90132035,0.00172111,0.34326877,0.00577005,1.04508994,2.73227842,0.00395037,2.58398148
-1.88194097,4.49851725,0.00153465,0.32232740,0.00506845,0.97484552,2.44120943,0.00352822,2.44045742
-1.87593797,4.11813558,0.00135910,0.30214132,0.00442512,0.90762215,2.17010011,0.00313086,2.30117598
-1.86993497,3.76220514,0.00119544,0.28282596,0.00383965,0.84378233,1.92038736,0.00276011,2.16691981
-1.86393197,3.43209882,0.00104431,0.26446240,0.00331085,0.78357725,1.69302580,0.00241719,2.03824292
-1.85792896,3.12858769,0.00090603,0.24710028,0.00283687,0.72715581,1.48852794,0.00210276,1.91549053
-1.85192596,2.85190959,0.00078067,0.23076148,0.00241526,0.67457624,1.30701301,0.00181693,1.79882466
-1.84592296,2.60184624,0.00066802,0.21544438,0.00204309,0.62581960,1.14826105,0.00155933,1.68825362
-1.83991996,2.37780419,0.00056769,0.20112851,0.00171707,0.58080405,1.01176899,0.00132913,1.58366360
-1.83391696,2.17889505,0.00047909,0.18777903,0.00143366,0.53939931,0.89680570,0.00112515,1.48485025
-1.82791396,2.00401131,0.00040152,0.17535122,0.00118916,0.50144046,0.80246340,0.00094592,1.39154887
-1.82191096,1.85189443,0.00033418,0.16379440,0.00097986,0.46674045,0.72770357,0.00078975,1.30346175
-1.81590795,1.72119305,0.00027620,0.15305543,0.00080203,0.43510104,0.67139572,0.00065478,1.22028164
-1.80990495,1.61050995,0.00022670,0.14308142,0.00065211,0.40632164,0.63234832,0.00053910,1.14171067
-1.80390195,1.51843697,0.00018477,0.13382192,0.00052666,0.38020608,0.60933161,0.00044076,1.06747437
-1.79789895,1.44357843,0.00014955,0.12523026,0.00042249,0.35656718,0.60109260,0.00035784,0.99733083
-1.79189595,1.38456365,0.00012020,0.11726432,0.00033665,0.33522931,0.60636302,0.00028848,0.93107519
-1.78589295,1.34005031,0.00009593,0.10988671,0.00026643,0.31602917,0.62386142,0.00023093,0.86853995
-1.77988994,1.30872052,0.00007603,0.10306439,0.00020943,0.29881506,0.65229092,0.00018356,0.80959191
-1.77388694,1.28927159,0.00005983,0.09676805,0.00016351,0.28344498,0.69033417,0.00014488,0.75412638
-1.76788394,1.28040420,0.00004676,0.09097108,0.00012679,0.26978406,0.73664735,0.00011355,0.70205957
-1.76188094,1.28080978,0.00003629,0.08564855,0.00009765,0.25770157,0.78985471,0.00008836,0.65332009
-1.75587794,1.28915953,0.00002796,0.08077610,0.00007469,0.24706794,0.84854536,0.00006827,0.60784015
-1.74987494,1.30409676,0.00002139,0.07632893,0.00005674,0.23775213,0.91127347,0.00005238,0.56554742
-1.74387194,1.32423388,0.00001626,0.07228096,0.00004281,0.22961959,0.97656285,0.00003990,0.52635791
-1.73786893,1.34815511,0.00001226,0.06860420,0.00003208,0.22253093,1.04291654,0.00003018,0.49017043
-1.73186593,1.37442533,0.00000919,0.06526845,0.00002387,0.21634156,1.10883161,0.00002267,0.45686289
-1.72586293,1.40160492,0.00000683,0.06224119,0.00001764,0.21090221,1.17281885,0.00001690,0.42629054
-1.71985993,1.42827021,0.00000505,0.05948782,0.00001295,0.20606034,1.23342690,0.00001251,0.39828618
-1.71385693,1.45303854,0.00000370,0.05697213,0.00000944,0.20166242,1.28926965,0.00000920,0.37266220
-1.70785393,1.47459646,0.00000270,0.05465696,0.00000683,0.19755672,1.33905575,0.00000671,0.34921411
-1.70185093,1.49172976,0.00000195,0.05250503,0.00000491,0.19359667,1.38161874,0.00000487,0.32772538
-1.69584792,1.50335337,0.00000140,0.05047991,0.00000351,0.18964440,1.41594612,0.00000350,0.30797312
-1.68984492,1.50853945,0.00000100,0.04854691,0.00000249,0.18557420,1.44120586,0.00000250,0.28973419
-1.68384192,1.50654203,0.00000071,0.04667411,0.00000175,0.18127589,1.45676869,0.00000177,0.27279140
-1.67783892,1.49681660,0.00000050,0.04483311,0.00000122,0.17665761,1.46222487,0.00000125,0.25693931
-1.67183592,1.47903349,0.00000035,0.04299980,0.00000085,0.17164809,1.45739453,0.00000087,0.24198952
-1.66583292,1.45308416,0.00000024,0.04115487,0.00000059,0.16619811,1.44233055,0.00000061,0.22777489
-1.65982991,1.41907993,0.00000017,0.03928413,0.00000040,0.16028118,1.41731393,0.00000042,0.21415275
-1.65382691,1.37734317,0.00000011,0.03737865,0.00000027,0.15389331,1.38284159,0.00000029,0.20100690
-1.64782391,1.32839116,0.00000008,0.03543462,0.00000018,0.14705200,1.33960707,0.00000019,0.18824834
-1.64182091,1.27291361,0.00000005,0.03345307,0.00000012,0.13979437,1.28847510,0.00000013,0.17581482
-1.63581791,1.21174478,0.00000003,0.03143937,0.00000008,0.13217468,1.23045095,0.00000009,0.16366926
-1.62981491,1.14583157,0.00000002,0.02940264,0.00000005,0.12426132,1.16664621,0.00000006,0.15179733
-1.62381191,1.07619915,0.00000002,0.02735497,0.00000004,0.11613338,1.09824235,0.00000004,0.14020422
-1.61780890,1.00391555,0.00000001,0.02531065,0.00000002,0.10787713,1.02645379,0.00000003,0.12891094
-1.61180590,0.93005698,0.00000001,0.02328533,0.00000002,0.09958232,0.95249180,0.00000002,0.11795035
-1.60580290,0.85567506,0.00000000,0.02129525,0.00000001,0.09133880,0.87753096,0.00000001,0.10736312
-1.59979990,0.78176738,0.00000000,0.01935643,0.00000001,0.08323327,0.80267914,0.00000001,0.09719388
