energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-2.95647824,3.73290266,0.01590110,0.35117406,0.48072026,2.28408525,0.01025782,0.62422678,0.16247363,0.41409578
-2.95047524,3.92566271,0.01654541,0.36516775,0.50537354,2.40895735,0.01084435,0.65630371,0.16407558,0.43014284
-2.94447224,4.10863614,0.01720671,0.37798574,0.52888149,2.52817248,0.01140909,0.68684903,0.16529968,0.44456410
-2.93846923,4.27878957,0.01786667,0.38937727,0.55083967,2.63988603,0.01194066,0.71532118,0.16607873,0.45708969
-2.93246623,4.43324694,0.01850663,0.39911773,0.57086157,2.74232906,0.01242798,0.74119866,0.16636969,0.46749008
-2.92646323,4.56936152,0.01910817,0.40701421,0.58858753,2.83385187,0.01286066,0.76399318,0.16615469,0.47558266
-2.92046023,4.68478582,0.01965362,0.41291037,0.60369353,2.91296739,0.01322924,0.78326253,0.16544141,0.48123731
-2.91445723,4.77753740,0.02012654,0.41669031,0.61589948,2.97839329,0.01352552,0.79862272,0.16426285,0.48438055
-2.90845423,4.84605798,0.02051220,0.41828155,0.62497690,3.02909098,0.01374285,0.80975902,0.16267654,0.48499835
-2.90245123,4.88926383,0.02079800,0.41765690,0.63075547,3.06430028,0.01387630,0.81643538,0.16076318,0.48313721
-2.89644822,4.90658516,0.02097377,0.41483511,0.63312847,3.08356811,0.01392288,0.81850202,0.15862489,0.47890380
-2.89044522,4.89799280,0.02103209,0.40988040,0.63205656,3.08676988,0.01388160,0.81590074,0.15638293,0.47246277
-2.88444222,4.86401057,0.02096842,0.40290083,0.62756999,3.07412237,0.01375355,0.80866770,0.15417520,0.46403301
-2.87843922,4.80571242,0.02078122,0.39404554,0.61976886,3.04618725,0.01354187,0.79693363,0.15215317,0.45388236
-2.87243622,4.72470379,0.02047192,0.38350089,0.60882152,3.00386450,0.01325163,0.78092131,0.15047872,0.44232083
-2.86643322,4.62308738,0.02004488,0.37148585,0.59496095,2.94837569,0.01288974,0.76094040,0.14932046,0.42969271
-2.86043022,4.50341391,0.01950715,0.35824641,0.57847937,2.88123725,0.01246474,0.73737977,0.14884994,0.41636747
-2.85442721,4.36861939,0.01886827,0.34404956,0.55972102,2.80422426,0.01198651,0.71069765,0.14923753,0.40272996
-2.84842421,4.22195071,0.01813994,0.32917676,0.53907351,2.71932600,0.01146606,0.68140981,0.15064808,0.38917009
-2.84242121,4.06688192,0.01733565,0.31391717,0.51695790,2.62869451,0.01091519,0.65007640,0.15323643,0.37607226
-2.83641821,3.90702397,0.01647027,0.29856095,0.49381794,2.53458795,0.01034620,0.61728769,0.15714287,0.36380480
-2.83041521,3.74603117,0.01555969,0.28339261,0.47010876,2.43931072,0.00977157,0.58364945,0.16248853,0.35270987
-2.82441221,3.58750719,0.01462030,0.26868480,0.44628548,2.34515247,0.00920368,0.54976828,0.16937091,0.34309398
-2.81840920,3.43491408,0.01366868,0.25469255,0.42279205,2.25432815,0.00865453,0.51623747,0.17785966,0.33521945
-2.81240620,3.29148717,0.01272114,0.24164821,0.40005078,2.16892105,0.00813545,0.48362388,0.18799276,0.32929713
-2.80640320,3.16015842,0.01179344,0.22975714,0.37845278,2.09083096,0.00765697,0.45245602,0.19977322,0.32548053
-2.80040020,3.04349067,0.01090043,0.21919425,0.35834975,2.02172899,0.00722854,0.42321386,0.21316652,0.32386165
-2.79439720,2.94362444,0.01005583,0.21010138,0.34004714,1.96302026,0.00685845,0.39632041,0.22809895,0.32446852
-2.78839420,2.86223839,0.00927205,0.20258570,0.32379898,1.91581569,0.00655372,0.37213520,0.24445689,0.32726468
-2.78239120,2.80052420,0.00855999,0.19671890,0.30980443,1.88091319,0.00631999,0.35094973,0.26208732,0.33215062
-2.77638819,2.75917565,0.00792906,0.19253726,0.29820592,1.85878845,0.00616150,0.33298485,0.28079940,0.33896703
-2.77038519,2.73839158,0.00738702,0.19004250,0.28908902,1.84959510,0.00608107,0.31838981,0.30036740,0.34749990
-2.76438219,2.73789153,0.00694009,0.18920331,0.28248373,1.85317368,0.00608012,0.30724301,0.32053474,0.35748734
-2.75837919,2.75694277,0.00659291,0.18995746,0.27836713,1.86906831,0.00615865,0.29955404,0.34101919,0.36862768
-2.75237619,2.79439708,0.00634866,0.19221444,0.27666712,1.89655028,0.00631535,0.29526696,0.36151906,0.38058889
-2.74637319,2.84873531,0.00620911,0.19585838,0.27726706,1.93464702,0.00654758,0.29426449,0.38172019,0.39301882
-2.74037019,2.91811799,0.00617474,0.20075138,0.28001112,1.98217527,0.00685151,0.29637296,0.40130352,0.40555584
-2.73436718,3.00044004,0.00624480,0.20673694,0.28470999,2.03777725,0.00722212,0.30136789,0.41995299,0.41783978
-2.72836418,3.09338789,0.00641744,0.21364353,0.29114694,2.09995839,0.00765338,0.30897992,0.43736354,0.42952248
-2.72236118,3.19449753,0.00668980,0.22128823,0.29908381,2.16712578,0.00813824,0.31890117,0.45324886,0.44027786
-2.71635818,3.30121209,0.00705805,0.22948032,0.30826703,2.23762624,0.00866885,0.33079177,0.46734868,0.44981102
-2.71035518,3.41093792,0.00751748,0.23802493,0.31843335,2.30978340,0.00923662,0.34428670,0.47943532,0.45786605
-2.70435218,3.52109844,0.00806259,0.24672652,0.32931530,2.38193308,0.00983238,0.35900268,0.48931943,0.46423255
-2.69834917,3.62918497,0.00868707,0.25539232,0.34064626,2.45245673,0.01044653,0.37454529,0.49685457,0.46875034
-2.69234617,3.73280428,0.00938388,0.26383569,0.35216514,2.51981247,0.01106924,0.39051616,0.50194064,0.47131266
-2.68634317,3.82972237,0.01014528,0.27187932,0.36362066,2.58256367,0.01169059,0.40652017,0.50452617,0.47186752
-2.68034017,3.91790433,0.01096286,0.27935827,0.37477518,2.63940501,0.01230079,0.42217268,0.50460929,0.47041740
-2.67433717,3.99555010,0.01182757,0.28612286,0.38540809,2.68918568,0.01289036,0.43710661,0.50223764,0.46701747
-2.66833417,4.06112575,0.01272978,0.29204131,0.39531881,2.73092993,0.01345035,0.45097925,0.49750714,0.46177241
-2.66233117,4.11339021,0.01365933,0.29700215,0.40432936,2.76385463,0.01397251,0.46347869,0.49055982,0.45483204
-2.65632816,4.15141694,0.01460561,0.30091628,0.41228654,2.78738369,0.01444947,0.47432976,0.48158078,0.44638619
-2.65032516,4.17461037,0.01555766,0.30371864,0.41906368,2.80115929,0.01487494,0.48329913,0.47079451,0.43665876
-2.64432216,4.18271663,0.01650428,0.30536955,0.42456200,2.80504939,0.01524378,0.49019966,0.45846058,0.42590156
-2.63831916,4.17582817,0.01743422,0.30585546,0.42871158,2.79915153,0.01555221,0.49489368,0.44486894,0.41438790
-2.63231616,4.15438210,0.01833630,0.30518926,0.43147185,2.78379237,0.01579780,0.49729510,0.43033478,0.40240628
-2.62631316,4.11915167,0.01919968,0.30341001,0.43283171,2.75952304,0.01597955,0.49737037,0.41519322,0.39025428
-2.62031016,4.07123110,0.02001404,0.30058210,0.43280920,2.72710976,0.01609793,0.49513819,0.39979369,0.37823275
-2.61430715,4.01201336,0.02076982,0.29679387,0.43145075,2.68751995,0.01615480,0.49066792,0.38449416,0.36664041
-2.60830415,3.94316133,0.02145852,0.29215564,0.42882996,2.64190359,0.01615337,0.48407689,0.36965517,0.35576883
-2.60230115,3.86657250,0.02207294,0.28679722,0.42504596,2.59157004,0.01609810,0.47552655,0.35563371,0.34589779
-2.59629815,3.78433764,0.02260742,0.28086498,0.42022132,2.53796062,0.01599457,0.46521773,0.34277695,0.33729095
-2.59029515,3.69869430,0.02305807,0.27451844,0.41449956,2.48261721,0.01584928,0.45338507,0.33141579,0.33019179
-2.58429215,3.61197575,0.02342298,0.26792658,0.40804224,2.42714748,0.01566956,0.44029086,0.32185837,0.32481969
-2.57828914,3.52655651,0.02370238,0.26126379,0.40102561,2.37318735,0.01546326,0.42621843,0.31438343,0.32136615
-2.57228614,3.44479555,0.02389869,0.25470576,0.39363696,2.32236147,0.01523861,0.41146536,0.30923380,0.31999108
-2.56628314,3.36897840,0.02401658,0.24842518,0.38607061,2.27624255,0.01500397,0.39633653,0.30660999,0.32081917
-2.56028014,3.30125946,0.02406286,0.24258750,0.37852362,2.23631059,0.01476761,0.38113738,0.30666417,0.32393635
-2.55427714,3.24360614,0.02404639,0.23734680,0.37119130,2.20391301,0.01453749,0.36616725,0.30949460,0.32938647
-2.54827414,3.19774600,0.02397779,0.23284184,0.36426262,2.18022671,0.01432101,0.35171323,0.31514082,0.33716831
-2.54227114,3.16511873,0.02386916,0.22919250,0.35791555,2.16622340,0.01412488,0.33804430,0.32357988,0.34723310
-2.53626813,3.14683422,0.02373364,0.22649651,0.35231252,2.16263914,0.01395485,0.32540612,0.33472367,0.35948276
-2.53026513,3.14363822,0.02358497,0.22482678,0.34759612,2.16994935,0.01381561,0.31401629,0.34841789,0.37376910
-2.52426213,3.15588706,0.02343696,0.22422934,0.34388514,2.18835025,0.01371066,0.30406031,0.36444255,0.38989412
-2.51825913,3.18353240,0.02330295,0.22472190,0.34127117,2.21774766,0.01364214,0.29568825,0.38251444,0.40761174
-2.51225613,3.22611722,0.02319526,0.22629323,0.33981579,2.25775404,0.01361087,0.28901207,0.40229154,0.42663104
-2.50625313,3.28278341,0.02312462,0.22890332,0.33954862,2.30769409,0.01361626,0.28410378,0.42337949,0.44662107
-2.50025013,3.35229165,0.02309971,0.23248443,0.34046630,2.36661933,0.01365635,0.28099442,0.44533998,0.46721737
-2.49424712,3.43305320,0.02312674,0.23694300,0.34253240,2.43333162,0.01372790,0.27967389,0.46770107,0.48803003
-2.48824412,3.52317318,0.02320909,0.24216236,0.34567845,2.50641508,0.01382650,0.28009164,0.48996913,0.50865317
-2.48224112,3.62050442,0.02334711,0.24800630,0.34980598,2.58427581,0.01394673,0.28215840,0.51164196,0.52867558
-2.47623812,3.72271026,0.02353803,0.25432334,0.35478968,2.66518823,0.01408236,0.28574869,0.53222293,0.54769219
-2.47023512,3.82733453,0.02377599,0.26095161,0.36048139,2.74734660,0.01422662,0.29070433,0.55123540,0.56531587
-2.46423212,3.93187631,0.02405218,0.26772413,0.36671500,2.82891998,0.01437244,0.29683883,0.56823701,0.58118926
-2.45822911,4.03386703,0.02435525,0.27447443,0.37331195,2.90810872,0.01451275,0.30394257,0.58283326,0.59499589
-2.45222611,4.13094698,0.02467165,0.28104227,0.38008725,2.98320034,0.01464081,0.31178863,0.59468974,0.60647033
-2.44622311,4.22093857,0.02498620,0.28727918,0.38685565,3.05262270,0.01475051,0.32013926,0.60354260,0.61540673
-2.44022011,4.30191341,0.02528275,0.29305372,0.39343783,3.11499243,0.01483666,0.32875266,0.60920670,0.62166545
-2.43421711,4.37225086,0.02554482,0.29825620,0.39966641,3.16915670,0.01489530,0.33739009,0.61158100,0.62517733
-2.42821411,4.43068577,0.02575634,0.30280275,0.40539137,3.21422671,0.01492394,0.34582279,0.61065115,0.62594562
-2.42221111,4.47634363,0.02590238,0.30663844,0.41048493,3.24960168,0.01492177,0.35383882,0.60648887,0.62404513
-2.41620810,4.50876209,0.02596978,0.30973947,0.41484551,3.27498254,0.01488985,0.36124930,0.59924832,0.61961902
-2.41020510,4.52789814,0.02594784,0.31211432,0.41840075,3.29037487,0.01483123,0.36789409,0.58915950,0.61287310
-2.40420210,4.53412106,0.02582879,0.31380370,0.42110946,3.29608127,0.01475100,0.37364644,0.57651907,0.60406801
-2.39819910,4.52819181,0.02560825,0.31487953,0.42296246,3.29268377,0.01465631,0.37841664,0.56167887,0.59350980
-2.39219610,4.51123007,0.02528554,0.31544273,0.42398238,3.28101721,0.01455628,0.38215442,0.54503281,0.58153911
-2.38619310,4.48467059,0.02486379,0.31562016,0.42422234,3.26213508,0.01446192,0.38485005,0.52700252,0.56851963
-2.38019010,4.45021108,0.02435002,0.31556065,0.42376367,3.23726942,0.01438593,0.38653401,0.50802259,0.55482643
-2.37418709,4.40975385,0.02375497,0.31543038,0.42271283,3.20778663,0.01434245,0.38727537,0.48852592,0.54083440
-2.36818409,4.36534386,0.02309283,0.31540772,0.42119758,3.17514118,0.01434683,0.38717879,0.46892983,0.52690759
-2.36218109,4.31910550,0.02238089,0.31567772,0.41936259,3.14082918,0.01441524,0.38638032,0.44962346,0.51338967
-2.35617809,4.27318070,0.02163905,0.31642653,0.41736470,3.10634353,0.01456435,0.38504219,0.43095704,0.50059587
-2.35017509,4.22967031,0.02088918,0.31783578,0.41536794,3.07313238,0.01481088,0.38334664,0.41323323,0.48880669
-2.34417209,4.19058078,0.02015454,0.32007720,0.41353856,3.04256221,0.01517124,0.38148929,0.39670104,0.47826344
-2.33816908,4.15777748,0.01945904,0.32330757,0.41204012,3.01588660,0.01566104,0.37967197,0.38155218,0.46916564
-2.33216608,4.13294569,0.01882657,0.32766423,0.41102890,2.99422134,0.01629468,0.37809558,0.36792003,0.46167020
-2.32616308,4.11755989,0.01828027,0.33326115,0.41064970,2.97852630,0.01708486,0.37695307,0.35588109,0.45589226
-2.32016008,4.11286142,0.01784183,0.34018564,0.41103214,2.96959387,0.01804217,0.37642288,0.34545853,0.45190734
-2.31415708,4.11984428,0.01753093,0.34849584,0.41228751,2.96804385,0.01917469,0.37666305,0.33662770,0.44975458
-2.30815408,4.13924844,0.01736459,0.35821895,0.41450633,2.97432393,0.02048757,0.37780619,0.32932303,0.44944070
-2.30215108,4.17155974,0.01735673,0.36935021,0.41775657,2.98871508,0.02198269,0.37995557,0.32344599,0.45094442
-2.29614807,4.21701534,0.01751774,0.38185259,0.42208246,3.01134076,0.02365841,0.38318224,0.31887357,0.45422083
-2.29014507,4.27561346,0.01785423,0.39565720,0.42750409,3.04217886,0.02550931,0.38752352,0.31546678,0.45920562
-2.28414207,4.34712611,0.01836880,0.41066429,0.43401750,3.08107532,0.02752606,0.39298260,0.31307879,0.46581877
-2.27813907,4.43111387,0.01905998,0.42674488,0.44159543,3.12775836,0.02969534,0.39952939,0.31156237,0.47396754
-2.27213607,4.52694145,0.01992228,0.44374286,0.45018846,3.18185243,0.03199991,0.40710244,0.31077609,0.48354871
-2.26613307,4.63379337,0.02094632,0.46147757,0.45972662,3.24289113,0.03441874,0.41561177,0.31058936,0.49444986
-2.26013007,4.75068916,0.02211912,0.47974672,0.47012129,3.31032860,0.03692723,0.42494255,0.31088588,0.50654986
-2.25412706,4.87649780,0.02342441,0.49832966,0.48126731,3.38354912,0.03949759,0.43495929,0.31156564,0.51971864
-2.24812406,5.00995135,0.02484311,0.51699094,0.49304534,3.46187487,0.04209925,0.44551049,0.31254544,0.53381623
-2.24212106,5.14965807,0.02635381,0.53548408,0.50532422,3.54457206,0.04469946,0.45643339,0.31375805,0.54869150
-2.23611806,5.29411550,0.02793339,0.55355557,0.51796344,3.63085583,0.04726383,0.46755877,0.31515026,0.56418070
-2.23011506,5.44172401,0.02955754,0.57094899,0.53081559,3.71989439,0.04975711,0.47871551,0.31668004,0.58010603
-2.22411206,5.59080160,0.03120146,0.58740930,0.54372883,3.81081323,0.05214385,0.48973488,0.31831314,0.59627458
-2.21810905,5.73960062,0.03284045,0.60268724,0.55654926,3.90269976,0.05438919,0.50045428,0.32001937,0.61247786
-2.21210605,5.88632697,0.03445045,0.61654375,0.56912333,3.99460932,0.05645965,0.51072054,0.32176896,0.62849203
-2.20610305,6.02916210,0.03600865,0.62875439,0.58130012,4.08557286,0.05832381,0.52039256,0.32352922,0.64407913
-2.20010005,6.16628828,0.03749388,0.63911374,0.59293363,4.17460670,0.05995308,0.52934341,0.32526180,0.65898931
-2.19409705,6.29591665,0.03888709,0.64743960,0.60388494,4.26072467,0.06132230,0.53746177,0.32692065,0.67296417
-2.18809405,6.41631795,0.04017156,0.65357699,0.61402431,4.34295230,0.06241032,0.54465287,0.32845089,0.68574105
-2.18209105,6.52585508,0.04133315,0.65740176,0.62323312,4.42034308,0.06320046,0.55083885,0.32978868,0.69705838
-2.17608804,6.62301649,0.04236038,0.65882377,0.63140568,4.49199603,0.06368084,0.55595869,0.33086190,0.70666167
-2.17008504,6.70644924,0.04324445,0.65778945,0.63845078,4.55707403,0.06384469,0.55996779,0.33159183,0.71431011
-2.16408204,6.77499033,0.04397912,0.65428372,0.64429294,4.61482210,0.06369039,0.56283713,0.33189547,0.71978341
-2.15807904,6.82769486,0.04456057,0.64833101,0.64887340,4.66458463,0.06322156,0.56455224,0.33168848,0.72288854
-2.15207604,6.86385973,0.04498721,0.63999552,0.65215068,4.70582077,0.06244690,0.56511197,0.33088847,0.72346621
-2.14607304,6.88304159,0.04525937,0.62938049,0.65410073,4.73811706,0.06138004,0.56452710,0.32941840,0.72139656
-2.14007004,6.88506794,0.04537903,0.61662656,0.65471667,4.76119670,0.06003916,0.56281885,0.32721000,0.71660397
-2.13406703,6.87004095,0.04534957,0.60190916,0.65400809,4.77492474,0.05844672,0.56001745,0.32420683,0.70906060
-2.12806403,6.83833341,0.04517544,0.58543515,0.65199996,4.77930904,0.05662891,0.55616063,0.32036698,0.69878852
-2.12206103,6.79057701,0.04486198,0.56743859,0.64873122,4.77449689,0.05461525,0.55129221,0.31566513,0.68586029
-2.11605803,6.72764338,0.04441517,0.54817605,0.64425308,4.76076733,0.05243797,0.54546092,0.31009398,0.67039798
-2.11005503,6.65061875,0.04384149,0.52792131,0.63862720,4.73851973,0.05013154,0.53871920,0.30366494,0.65257050
-2.10405203,6.56077324,0.04314781,0.50695995,0.63192375,4.70825914,0.04773206,0.53112231,0.29640812,0.63258956
-2.09804902,6.45952630,0.04234135,0.48558381,0.62421959,4.67057917,0.04527671,0.52272770,0.28837156,0.61070423
-2.09204602,6.34840974,0.04142963,0.46408552,0.61559652,4.62614324,0.04280323,0.51359450,0.27961994,0.58719439
-2.08604302,6.22902982,0.04042052,0.44275347,0.60613987,4.57566522,0.04034937,0.50378338,0.27023269,0.56236340
-2.08004002,6.10303020,0.03932227,0.42186703,0.59593733,4.51989016,0.03795243,0.49335663,0.26030174,0.53653020
-2.07403702,5.97205677,0.03814358,0.40169250,0.58507814,4.45957612,0.03564878,0.48237837,0.24992898,0.51002121
-2.06803402,5.83772597,0.03689365,0.38247955,0.57365274,4.39547781,0.03347344,0.47091511,0.23922359,0.48316233
-2.06203102,5.70159718,0.03558226,0.36445839,0.56175262,4.32833252,0.03145967,0.45903630,0.22829929,0.45627136
-2.05602801,5.56515012,0.03421976,0.34783754,0.54947063,4.25884888,0.02963861,0.44681497,0.21727172,0.42965103
-2.05002501,5.42976742,0.03281714,0.33280224,0.53690143,4.18769875,0.02803891,0.43432842,0.20625598,0.40358299
-2.04402201,5.29672253,0.03138592,0.31951331,0.52414209,4.11551215,0.02668640,0.42165878,0.19536431,0.37832277
-2.03801901,5.16717277,0.02993817,0.30810651,0.51129282,4.04287532,0.02560375,0.40889336,0.18470421,0.35409598
-2.03201601,5.04215698,0.02848635,0.29869212,0.49845749,3.97033163,0.02481015,0.39612488,0.17437668,0.33109559
-2.02601301,4.92259726,0.02704318,0.29135477,0.48574411,3.89838500,0.02432097,0.38345130,0.16447491,0.30948058
-2.02001001,4.80930401,0.02562146,0.28615336,0.47326501,3.82750536,0.02414743,0.37097538,0.15508320,0.28937555
-2.01400700,4.70298350,0.02423388,0.28312101,0.46113668,3.75813570,0.02429630,0.35880390,0.14627618,0.27087151
-2.00800400,4.60424707,0.02289279,0.28226497,0.44947926,3.69070011,0.02476955,0.34704652,0.13811827,0.25402748
-2.00200100,4.51362127,0.02160992,0.28356649,0.43841563,3.62561235,0.02556408,0.33581431,0.13066341,0.23887285
-1.99599800,4.43155818,0.02039621,0.28698067,0.42807013,3.56328425,0.02667147,0.32521806,0.12395498,0.22541037
-1.98999500,4.35844527,0.01926151,0.29243640,0.41856690,3.50413354,0.02807776,0.31536639,0.11802585,0.21361944
-1.98399200,4.29461446,0.01821437,0.29983638,0.41002797,3.44859070,0.02976339,0.30636369,0.11289861,0.20345971
-1.97798899,4.24034989,0.01726188,0.30905736,0.40257112,3.39710433,0.03170317,0.29830809,0.10858597,0.19487474
-1.97198599,4.19589435,0.01640942,0.31995079,0.39630765,3.35014475,0.03386641,0.29128953,0.10509114,0.18779562
-1.96598299,4.16145425,0.01566064,0.33234394,0.39134010,3.30820578,0.03621722,0.28538796,0.10240848,0.18214443
-1.95997999,4.13720323,0.01501727,0.34604161,0.38776015,3.27180441,0.03871493,0.28067182,0.10052412,0.17783745
-1.95397699,4.12328461,0.01447918,0.36082855,0.38564667,3.24147844,0.04131475,0.27719687,0.09941670,0.17478820
-1.94797399,4.11981288,0.01404434,0.37647260,0.38506415,3.21778218,0.04396855,0.27500543,0.09905821,0.17290998
-1.94197099,4.12687455,0.01370893,0.39272870,0.38606144,3.20128040,0.04662585,0.27412607,0.09941490,0.17211821
-1.93596798,4.14452866,0.01346746,0.40934351,0.38867107,3.19254067,0.04923497,0.27457368,0.10044827,0.17233236
-1.92996498,4.17280711,0.01331295,0.42606082,0.39290896,3.19212451,0.05174425,0.27635016,0.10211607,0.17347752
-1.92396198,4.21171520,0.01323715,0.44262744,0.39877473,3.20057756,0.05410340,0.27944531,0.10437346,0.17548565
-1.91795898,4.26123226,0.01323083,0.45879946,0.40625245,3.21841915,0.05626492,0.28383831,0.10717411,0.17829649
-1.91195598,4.32131252,0.01328406,0.47434861,0.41531191,3.24613156,0.05818538,0.28949928,0.11047136,0.18185803
-1.90595298,4.39188614,0.01338652,0.48906860,0.42591019,3.28414915,0.05982681,0.29639125,0.11421938,0.18612673
-1.89994997,4.47286005,0.01352786,0.50278096,0.43799363,3.33284773,0.06115779,0.30447205,0.11837429,0.19106727
-1.89394697,4.56411843,0.01369797,0.51534043,0.45149986,3.39253422,0.06215445,0.31369633,0.12289518,0.19665200
-1.88794397,4.66552241,0.01388738,0.52663923,0.46636002,3.46343665,0.06280124,0.32401746,0.12774509,0.20285989
-1.88194097,4.77690874,0.01408748,0.53661047,0.48250078,3.54569477,0.06309139,0.33538919,0.13289180,0.20967520
-1.87593797,4.89808689,0.01429078,0.54523010,0.49984634,3.63935109,0.06302712,0.34776712,0.13830852,0.21708570
-1.86993497,5.02883452,0.01449118,0.55251761,0.51831998,3.74434247,0.06261951,0.36110978,0.14397429,0.22508059
-1.86393197,5.16889110,0.01468407,0.55853513,0.53784544,3.86049244,0.06188808,0.37537942,0.14987428,0.23364810
-1.85792896,5.31794968,0.01486647,0.56338523,0.55834771,3.98750405,0.06086010,0.39054233,0.15599972,0.24277293
-1.85192596,5.47564711,0.01503703,0.56720729,0.57975351,4.12495372,0.05956959,0.40656889,0.16234769,0.25243360
-1.84592296,5.64155303,0.01519608,0.57017262,0.60199134,4.27228610,0.05805619,0.42343322,0.16892063,0.26259985
-1.83991996,5.81515829,0.01534549,0.57247856,0.62499107,4.42881037,0.05636379,0.44111253,0.17572555,0.27323024
-1.83391696,5.99586358,0.01548857,0.57434181,0.64868338,4.59369822,0.05453906,0.45958630,0.18277314,0.28427019
-1.82791396,6.18296899,0.01562985,0.57599113,0.67299885,4.76598398,0.05263002,0.47883522,0.19007663,0.29565054
-1.82191096,6.37566566,0.01577488,0.57765986,0.69786702,4.94456729,0.05068448,0.49884014,0.19765047,0.30728678
-1.81590795,6.57303018,0.01592993,0.57957838,0.72321549,5.12821864,0.04874872,0.51958087,0.20550903,0.31907928
-1.80990495,6.77402266,0.01610173,0.58196686,0.74896905,5.31558813,0.04686610,0.54103513,0.21366516,0.33091435
-1.80390195,6.97748916,0.01629712,0.58502859,0.77504910,5.50521761,0.04507606,0.56317751,0.22212878,0.34266639
-1.79789895,7.18216878,0.01652274,0.58894389,0.80137325,5.69555628,0.04341307,0.58597856,0.23090562,0.35420108
-1.79189595,7.38670567,0.01678476,0.59386513,0.82785532,5.88497965,0.04190600,0.60940396,0.23999596,0.36537952
-1.78589295,7.58966585,0.01708848,0.59991256,0.85440563,6.07181159,0.04057761,0.63341392,0.24939363,0.37606316
-1.77988994,7.78955838,0.01743816,0.60717147,0.88093156,6.25434900,0.03944425,0.65796256,0.25908520,0.38611947
-1.77388694,7.98486033,0.01783671,0.61569039,0.90733847,6.43088863,0.03851589,0.68299747,0.26904942,0.39542787
-1.76788394,8.17404464,0.01828550,0.62548057,0.93353078,6.59975516,0.03779622,0.70845934,0.27925686,0.40388592
-1.76188094,8.35560990,0.01878422,0.63651659,0.95941325,6.75933008,0.03728302,0.73428166,0.28966995,0.41141507
-1.75587794,8.52811089,0.01933077,0.64873812,0.98489230,6.90808018,0.03696865,0.76039051,0.30024319,0.41796603
-1.74987494,8.69018888,0.01992120,0.66205278,1.00987738,7.04458516,0.03684068,0.78670434,0.31092370,0.42352311
-1.74387194,8.84060051,0.02054979,0.67633989,1.03428228,7.16756351,0.03688265,0.81313395,0.32165195,0.42810738
-1.73786893,8.97824429,0.02120906,0.69145511,1.05802640,7.27589581,0.03707483,0.83958246,0.33236282,0.43177834
-1.73186593,9.10218391,0.02188998,0.70723578,1.08103575,7.36864519,0.03739511,0.86594549,0.34298673,0.43463398
-1.72586293,9.21166751,0.02258217,0.72350672,1.10324392,7.44507412,0.03781988,0.89211140,0.35345097,0.43680898
-1.71985993,9.30614258,0.02327414,0.74008652,1.12459278,7.50465749,0.03832489,0.91796176,0.36368116,0.43847128
-1.71385693,9.38526589,0.02395364,0.75679377,1.14503295,7.54709134,0.03888615,0.94337194,0.37360260,0.43981676
-1.70785393,9.44890835,0.02460802,0.77345340,1.16452404,7.57229749,0.03948072,0.96821185,0.38314177,0.44106254
-1.70185093,9.49715466,0.02522457,0.78990255,1.18303463,7.58042353,0.04008750,0.99234686,0.39222761,0.44243898
-1.69584792,9.53029775,0.02579098,0.80599602,1.20054195,7.57183858,0.04068788,1.01563874,0.40079272,0.44418076
-1.68984492,9.54882835,0.02629570,0.82161088,1.21703116,7.54712449,0.04126635,1.03794675,0.40877438,0.44651744
-1.68384192,9.55341967,0.02672834,0.83665016,1.23249439,7.50706294,0.04181095,1.05912863,0.41611530,0.44966401
-1.67783892,9.54490799,0.02708001,0.85104539,1.24692928,7.45261840,0.04231364,1.07904168,0.42276417,0.45381187
-1.67183592,9.52426936,0.02734364,0.86475792,1.26033722,7.38491751,0.04277047,1.09754364,0.42867592,0.45912056
-1.66583292,9.49259343,0.02751420,0.87777895,1.27272122,7.30522510,0.04318164,1.11449359,0.43381177,0.46571094
-1.65982991,9.45105501,0.02758890,0.89012822,1.28408343,7.21491758,0.04355143,1.12975274,0.43813905,0.47365999
-1.65382691,9.40088448,0.02756726,0.90185150,1.29442251,7.11545430,0.04388788,1.14318515,0.44163083,0.48299750
-1.64782391,9.34333803,0.02745113,0.91301699,1.30373088,7.00834775,0.04420243,1.15465859,0.44426551,0.49370507
-1.64182091,9.27966888,0.02724462,0.92371079,1.31199206,6.89513335,0.04450939,1.16404538,0.44602631,0.50571725
-1.63581791,9.21110068,0.02695396,0.93403172,1.31917827,6.77733995,0.04482523,1.17122351,0.44690088,0.51892494
-1.62981491,9.13880388,0.02658723,0.94408576,1.32524853,6.65646188,0.04516787,1.17607811,0.44688096,0.53318083
-1.62381191,9.06387629,0.02615412,0.95398037,1.33014735,6.53393342,0.04555583,1.17850316,0.44596228,0.54830672
-1.61780890,8.98732808,0.02566556,0.96381896,1.33380441,6.41110647,0.04600742,1.17840380,0.44414468,0.56410212
-1.61180590,8.91007180,0.02513335,0.97369587,1.33613510,6.28923203,0.04653983,1.17569901,0.44143244,0.58035390
-1.60580290,8.83291735,0.02456978,0.98369191,1.33704229,6.16944574,0.04716838,1.17032469,0.43783496,0.59684630
-1.59979990,8.75657130,0.02398721,0.99387075,1.33641908,6.05275769,0.04790576,1.16223710,0.43336752,0.61337086
-1.59379690,8.68164007,0.02339767,1.00427618,1.33415279,5.94004619,0.04876137,1.15141652,0.42805235,0.62973550
