energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.33366683,2.36781997,0.01024216,0.00000000,0.01883463,0.20017953,1.08615138,0.98103396,0.00693868,1.21566368
-5.32766383,2.39954410,0.01028924,0.00000000,0.02005752,0.20609871,1.09782690,0.98573956,0.00723940,1.23120927
-5.32166083,2.43599348,0.01035632,0.00000000,0.02129649,0.21314006,1.10947203,0.99235281,0.00753721,1.24856184
-5.31565783,2.47771052,0.01044199,0.00000000,0.02254210,0.22128971,1.12115428,1.00134767,0.00783042,1.26796937
-5.30965483,2.52524068,0.01054514,0.00000000,0.02378603,0.23052229,1.13296808,1.01318584,0.00811793,1.28969581
-5.30365183,2.57909931,0.01066494,0.00000000,0.02502130,0.24080083,1.14502715,1.02829657,0.00839922,1.31400320
-5.29764882,2.63973765,0.01080079,0.00000000,0.02624232,0.25207688,1.15745624,1.04705672,0.00867436,1.34113314
-5.29164582,2.70750930,0.01095221,0.00000000,0.02744495,0.26429066,1.17038253,1.06977177,0.00894398,1.37128823
-5.28564282,2.78263848,0.01111877,0.00000000,0.02862648,0.27737127,1.18392691,1.09665859,0.00920921,1.40461445
-5.27963982,2.86519147,0.01130003,0.00000000,0.02978547,0.29123705,1.19819555,1.12783058,0.00947161,1.44118508
-5.27363682,2.95505261,0.01149546,0.00000000,0.03092169,0.30579597,1.21327193,1.16328589,0.00973304,1.48098697
-5.26763382,3.05190588,0.01170433,0.00000000,0.03203585,0.32094620,1.22920983,1.20289931,0.00999550,1.52390992
-5.26163082,3.15522343,0.01192570,0.00000000,0.03312939,0.33657680,1.24602750,1.24641809,0.01026106,1.56973954
-5.25562781,3.26426165,0.01215834,0.00000000,0.03420421,0.35256865,1.26370330,1.29346228,0.01053161,1.61815433
-5.24962481,3.37806564,0.01240073,0.00000000,0.03526245,0.36879563,1.28217320,1.34352952,0.01080878,1.66872704
-5.24362181,3.49548229,0.01265102,0.00000000,0.03630614,0.38512599,1.30133019,1.39600452,0.01109374,1.72093071
-5.23761881,3.61518186,0.01290707,0.00000000,0.03733702,0.40142423,1.32102587,1.45017283,0.01138710,1.77414909
-5.23161581,3.73568782,0.01316646,0.00000000,0.03835629,0.41755306,1.34107416,1.50523882,0.01168883,1.82769133
-5.22561281,3.85541388,0.01342653,0.00000000,0.03936440,0.43337584,1.36125701,1.56034709,0.01199815,1.88081041
-5.21960980,3.97270711,0.01368451,0.00000000,0.04036089,0.44875922,1.38133201,1.61460679,0.01231349,1.93272460
-5.21360680,4.08589552,0.01393754,0.00000000,0.04134429,0.46357592,1.40104149,1.66711793,0.01263257,1.98264113
-5.20760380,4.19333825,0.01418278,0.00000000,0.04231200,0.47770763,1.42012260,1.71699874,0.01295234,2.02978106
-5.20160080,4.29347619,0.01441753,0.00000000,0.04326030,0.49104789,1.43831801,1.76341301,0.01326917,2.07340419
-5.19559780,4.38488101,0.01463934,0.00000000,0.04418429,0.50350475,1.45538661,1.80559633,0.01357888,2.11283310
-5.18959480,4.46630030,0.01484606,0.00000000,0.04507795,0.51500306,1.47111351,1.84288028,0.01387693,2.14747496
-5.18359180,4.53669698,0.01503596,0.00000000,0.04593423,0.52548639,1.48531902,1.87471343,0.01415859,2.17684040
-5.17758879,4.59528112,0.01520779,0.00000000,0.04674510,0.53491826,1.49786596,1.90067846,0.01441906,2.20055847
-5.17158579,4.64153297,0.01536084,0.00000000,0.04750176,0.54328269,1.50866501,1.92050460,0.01465373,2.21838709
-5.16558279,4.67521617,0.01549497,0.00000000,0.04819477,0.55058397,1.51767787,1.93407511,0.01485827,2.23021876
-5.15957979,4.69638088,0.01561060,0.00000000,0.04881427,0.55684569,1.52491814,1.94142928,0.01502884,2.23608117
-5.15357679,4.70535675,0.01570870,0.00000000,0.04935022,0.56210894,1.53044984,1.94275931,0.01516219,2.23613313
-5.14757379,4.70273664,0.01579078,0.00000000,0.04979268,0.56642988,1.53438406,1.93840199,0.01525579,2.23065599
-5.14157079,4.68935172,0.01585880,0.00000000,0.05013207,0.56987670,1.53687367,1.92882588,0.01530788,2.22004125
-5.13556778,4.66623966,0.01591512,0.00000000,0.05035954,0.57252624,1.53810674,1.91461443,0.01531753,2.20477500
-5.12956478,4.63460727,0.01596241,0.00000000,0.05046722,0.57446028,1.53829902,1.89644594,0.01528462,2.18542014
-5.12356178,4.59578947,0.01600355,0.00000000,0.05044856,0.57576191,1.53768582,1.87507110,0.01520986,2.16259709
-5.11755878,4.55120616,0.01604158,0.00000000,0.05029864,0.57651196,1.53651384,1.85128908,0.01509467,2.13696389
-5.11155578,4.50231878,0.01607953,0.00000000,0.05001440,0.57678587,1.53503307,1.82592291,0.01494114,2.10919653
-5.10555278,4.45058778,0.01612039,0.00000000,0.04959484,0.57665093,1.53348922,1.79979506,0.01475194,2.07996988
-5.09954977,4.39743236,0.01616699,0.00000000,0.04904120,0.57616418,1.53211666,1.77370388,0.01453017,2.04994008
-5.09354677,4.34419335,0.01622188,0.00000000,0.04835698,0.57537099,1.53113192,1.74840145,0.01427927,2.01972841
-5.08754377,4.29209968,0.01628730,0.00000000,0.04754796,0.57430421,1.53072782,1.72457344,0.01400291,1.98990700
-5.08154077,4.24223911,0.01636509,0.00000000,0.04662205,0.57298404,1.53106801,1.70282119,0.01370483,1.96098645
-5.07553777,4.19553311,0.01645656,0.00000000,0.04558911,0.57141837,1.53228184,1.68364643,0.01338877,1.93340532
-5.06953477,4.15271615,0.01656249,0.00000000,0.04446067,0.56960364,1.53445949,1.66743873,0.01305835,1.90752140
-5.06353177,4.11431926,0.01668300,0.00000000,0.04324954,0.56752598,1.53764723,1.65446581,0.01271703,1.88360474
-5.05752876,4.08065795,0.01681756,0.00000000,0.04196943,0.56516251,1.54184284,1.64486689,0.01236796,1.86183238
-5.05152576,4.05182443,0.01696486,0.00000000,0.04063446,0.56248277,1.54699138,1.63864907,0.01201400,1.84228470
-5.04552276,4.02768453,0.01712285,0.00000000,0.03925874,0.55945003,1.55298140,1.63568691,0.01165765,1.82494354
-5.03951976,4.00787925,0.01728867,0.00000000,0.03785589,0.55602256,1.55964197,1.63572519,0.01130104,1.80969223
-5.03351676,3.99183165,0.01745867,0.00000000,0.03643861,0.55215472,1.56674104,1.63838507,0.01094588,1.79631768
-5.02751376,3.97875922,0.01762842,0.00000000,0.03501836,0.54779791,1.57398533,1.64317358,0.01059353,1.78451472
-5.02151076,3.96769221,0.01779278,0.00000000,0.03360508,0.54290141,1.58102248,1.64949653,0.01024494,1.77389307
-5.01550775,3.95749818,0.01794599,0.00000000,0.03220696,0.53741321,1.58744567,1.65667466,0.00990073,1.76398697
-5.00950475,3.94691282,0.01808176,0.00000000,0.03083040,0.53128087,1.59280108,1.66396296,0.00956117,1.75426768
-5.00350175,3.93457678,0.01819346,0.00000000,0.02947997,0.52445250,1.59659848,1.67057282,0.00922628,1.74415874
-4.99749875,3.91907808,0.01827429,0.00000000,0.02815855,0.51687803,1.59832468,1.67569640,0.00889583,1.73305390
-4.99149575,3.89899897,0.01831746,0.00000000,0.02686753,0.50851074,1.59745983,1.67853277,0.00856939,1.72033721
-4.98549275,3.87296613,0.01831648,0.00000000,0.02560700,0.49930905,1.59349606,1.67831494,0.00824642,1.70540488
-4.97948974,3.83970236,0.01826539,0.00000000,0.02437615,0.48923873,1.58595776,1.67433677,0.00792633,1.68768805
-4.97348674,3.79807783,0.01815896,0.00000000,0.02317353,0.47827531,1.57442262,1.66597892,0.00760850,1.66667565
-4.96748374,3.74715876,0.01799300,0.00000000,0.02199744,0.46640667,1.55854267,1.65273259,0.00729237,1.64193636
-4.96148074,3.68625118,0.01776451,0.00000000,0.02084621,0.45363567,1.53806390,1.63422015,0.00697754,1.61313868
-4.95547774,3.61493769,0.01747194,0.00000000,0.01971856,0.43998269,1.51284375,1.61021152,0.00666373,1.58006802
-4.94947474,3.53310512,0.01711524,0.00000000,0.01861378,0.42548777,1.48286518,1.58063559,0.00635094,1.54264007
-4.94347174,3.44096163,0.01669605,0.00000000,0.01753191,0.41021243,1.44824662,1.54558598,0.00603942,1.50090950
-4.93746873,3.33904193,0.01621764,0.00000000,0.01647389,0.39424071,1.40924701,1.50532076,0.00572972,1.45507358
-4.93146573,3.22820014,0.01568497,0.00000000,0.01544157,0.37767949,1.36626544,1.46025602,0.00542272,1.40547037
-4.92546273,3.10959029,0.01510454,0.00000000,0.01443767,0.36065793,1.31983543,1.41095341,0.00511964,1.35257148
-4.91945973,2.98463507,0.01448427,0.00000000,0.01346568,0.34332598,1.27061361,1.35810230,0.00482200,1.29696954
-4.91345673,2.85498410,0.01383330,0.00000000,0.01252970,0.32585196,1.21936352,1.30249703,0.00453167,1.23936112
-4.90745373,2.72246345,0.01316174,0.00000000,0.01163427,0.30841927,1.16693495,1.24501051,0.00425075,1.18052557
-4.90145073,2.58901869,0.01248042,0.00000000,0.01078412,0.29122234,1.11423981,1.18656514,0.00398162,1.12130096
-4.89544772,2.45665382,0.01180055,0.00000000,0.00998393,0.27446198,1.06222542,1.12810236,0.00372679,1.06255800
-4.88944472,2.32736876,0.01113344,0.00000000,0.00923809,0.25834032,1.01184646,1.07055208,0.00348892,1.00517322
-4.88344172,2.20309801,0.01049018,0.00000000,0.00855049,0.24305552,0.96403661,1.01480337,0.00327071,0.95000235
-4.87743872,2.08565301,0.00988136,0.00000000,0.00792432,0.22879648,0.91968110,0.96167750,0.00307482,0.89785517
-4.87143572,1.97667023,0.00931678,0.00000000,0.00736188,0.21573781,0.87959112,0.91190425,0.00290381,0.84947263
-4.86543272,1.87756710,0.00880524,0.00000000,0.00686446,0.20403516,0.84448103,0.86610255,0.00276008,0.80550705
-4.85942971,1.78950689,0.00835432,0.00000000,0.00643229,0.19382112,0.81494913,0.82476580,0.00264573,0.76650610
-4.85342671,1.71337367,0.00797023,0.00000000,0.00606445,0.18520197,0.79146242,0.78825234,0.00256257,0.73290075
-4.84742371,1.64975768,0.00765771,0.00000000,0.00575895,0.17825505,0.77434593,0.75678112,0.00251201,0.70499767
-4.84142071,1.59895107,0.00741996,0.00000000,0.00551274,0.17302719,0.76377651,0.73043253,0.00249499,0.68297581
-4.83541771,1.56095356,0.00725863,0.00000000,0.00532179,0.16953393,0.75978133,0.70915389,0.00251195,0.66688713
-4.82941471,1.53548724,0.00717384,0.00000000,0.00518127,0.16775967,0.76224070,0.69276928,0.00256278,0.65666113
-4.82341171,1.52201929,0.00716426,0.00000000,0.00508566,0.16765864,0.77089512,0.68099296,0.00264680,0.65211279
-4.81740870,1.51979142,0.00722719,0.00000000,0.00502896,0.16915670,0.78535593,0.67344564,0.00276271,0.65295334
-4.81140570,1.52785443,0.00735867,0.00000000,0.00500483,0.17215371,0.80511934,0.66967296,0.00290862,0.65880338
-4.80540270,1.54510658,0.00755369,0.00000000,0.00500682,0.17652657,0.82958309,0.66916514,0.00308205,0.66920769
-4.79939970,1.57033402,0.00780626,0.00000000,0.00502858,0.18213269,0.85806529,0.67137733,0.00327992,0.68365133
-4.79339670,1.60225207,0.00810968,0.00000000,0.00506397,0.18881377,0.88982480,0.67574966,0.00349866,0.70157628
-4.78739370,1.63954587,0.00845666,0.00000000,0.00510731,0.19639982,0.92408260,0.68172651,0.00373419,0.72239828
-4.78139070,1.68090915,0.00883953,0.00000000,0.00515349,0.20471326,0.96004350,0.68877435,0.00398204,0.74552331
-4.77538769,1.72508030,0.00925042,0.00000000,0.00519815,0.21357305,0.99691766,0.69639769,0.00423745,0.77036334
-4.76938469,1.77087448,0.00968142,0.00000000,0.00523770,0.22279862,1.03394126,0.70415278,0.00449542,0.79635096
-4.76338169,1.81721136,0.01012476,0.00000000,0.00526951,0.23221364,1.07039590,0.71165875,0.00475085,0.82295255
-4.75737869,1.86313779,0.01057294,0.00000000,0.00529190,0.24164945,1.10562603,0.71860605,0.00499867,0.84967973
-4.75137569,1.90784498,0.01101889,0.00000000,0.00530417,0.25094805,1.13905411,0.72476203,0.00523393,0.87609890
-4.74537269,1.95068006,0.01145606,0.00000000,0.00530663,0.25996472,1.17019291,0.72997377,0.00545195,0.90183850
-4.73936968,1.99115193,0.01187851,0.00000000,0.00530053,0.26857004,1.19865470,0.73416809,0.00564840,0.92659418
-4.73336668,2.02893144,0.01228098,0.00000000,0.00528804,0.27665138,1.22415706,0.73734897,0.00581946,0.95013151
-4.72736368,2.06384626,0.01265896,0.00000000,0.00527214,0.28411391,1.24652503,0.73959266,0.00596186,0.97228631
-4.72136068,2.09587081,0.01300867,0.00000000,0.00525654,0.29088093,1.26568972,0.74104051,0.00607298,0.99296279
-4.71535768,2.12511173,0.01332708,0.00000000,0.00524555,0.29689374,1.28168333,0.74189006,0.00615089,1.01212940
-4.70935468,2.15178964,0.01361189,0.00000000,0.00524393,0.30211105,1.29463085,0.74238459,0.00619441,1.02981277
-4.70335168,2.17621790,0.01386149,0.00000000,0.00525675,0.30650785,1.30473875,0.74280148,0.00620308,1.04608987
-4.69734867,2.19877915,0.01407489,0.00000000,0.00528923,0.31007407,1.31228119,0.74343993,0.00617719,1.06107878
-4.69134567,2.21990065,0.01425167,0.00000000,0.00534655,0.31281285,1.31758422,0.74460813,0.00611771,1.07492842
-4.68534267,2.24002922,0.01439189,0.00000000,0.00543372,0.31473872,1.32100871,0.74661055,0.00602625,1.08780763
-4.67933967,2.25960657,0.01449603,0.00000000,0.00555535,0.31587562,1.32293262,0.74973553,0.00590498,1.09989403
-4.67333667,2.27904613,0.01456492,0.00000000,0.00571556,0.31625501,1.32373344,0.75424366,0.00575658,1.11136307
-4.66733367,2.29871184,0.01459964,0.00000000,0.00591773,0.31591399,1.32377139,0.76035715,0.00558407,1.12237769
-4.66133067,2.31889975,0.01460148,0.00000000,0.00616445,0.31489362,1.32337415,0.76825059,0.00539079,1.13307898
-4.65532766,2.33982292,0.01457187,0.00000000,0.00645733,0.31323740,1.32282355,0.77804328,0.00518026,1.14357807
-4.64932466,2.36160003,0.01451237,0.00000000,0.00679693,0.31099001,1.32234487,0.78979344,0.00495609,1.15394968
-4.64332166,2.38424792,0.01442458,0.00000000,0.00718267,0.30819632,1.32209899,0.80349429,0.00472189,1.16422737
