energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-2.99249625,2.68569236,0.03923758,0.32478931,0.07840145,1.65713231,0.00000000,1.39842512,0.70628126
-2.98649325,2.70238130,0.04104373,0.33666545,0.08128925,1.65005814,0.00000000,1.41137186,0.71514643
-2.98049025,2.72873001,0.04289041,0.35070145,0.08443986,1.64752030,0.00000000,1.42745409,0.72675007
-2.97448724,2.76501525,0.04476971,0.36694209,0.08782532,1.64972040,0.00000000,1.44698689,0.74110720
-2.96848424,2.81141242,0.04667502,0.38540912,0.09141499,1.65681195,0.00000000,1.47026757,0.75820310
-2.96248124,2.86797862,0.04860096,0.40609749,0.09517533,1.66889011,0.00000000,1.49755998,0.77799205
-2.95647824,2.93463673,0.05054335,0.42897191,0.09906971,1.68598208,0.00000000,1.52907892,0.80039647
-2.95047524,3.01116144,0.05249894,0.45396383,0.10305829,1.70803851,0.00000000,1.56497531,0.82530642
-2.94447224,3.09716746,0.05446519,0.48096893,0.10709808,1.73492614,0.00000000,1.60532266,0.85257943
-2.93846923,3.19210100,0.05643994,0.50984551,0.11114300,1.76642233,0.00000000,1.65010573,0.88204068
-2.93246623,3.29523474,0.05842100,0.54041373,0.11514429,1.80221141,0.00000000,1.69921157,0.91348353
-2.92646323,3.40566710,0.06040578,0.57245604,0.11905092,1.84188360,0.00000000,1.75242380,0.94667037
-2.92046023,3.52232638,0.06239086,0.60571882,0.12281024,1.88493631,0.00000000,1.80942026,0.98133389
-2.91445723,3.64397997,0.06437167,0.63991544,0.12636889,1.93077853,0.00000000,1.86977444,1.01717880
-2.90845423,3.76924919,0.06634218,0.67473066,0.12967367,1.97873798,0.00000000,1.93296079,1.05388413
-2.90245123,3.89662978,0.06829459,0.70982645,0.13267269,2.02807150,0.00000000,1.99836386,1.09110614
-2.89644822,4.02451791,0.07021932,0.74484917,0.13531657,2.07797834,0.00000000,2.06529119,1.12848198
-2.89044522,4.15124149,0.07210486,0.77943789,0.13755966,2.12761629,0.00000000,2.13298952,1.16563415
-2.88444222,4.27509606,0.07393794,0.81323364,0.13936126,2.17612033,0.00000000,2.20066392,1.20217580
-2.87843922,4.39438448,0.07570372,0.84588933,0.14068687,2.22262332,0.00000000,2.26749915,1.23771689
-2.87243622,4.50745930,0.07738612,0.87707998,0.14150926,2.26627814,0.00000000,2.33268257,1.27187119
-2.86643322,4.61276633,0.07896828,0.90651286,0.14180948,2.30628051,0.00000000,2.39542772,1.30426397
-2.86043022,4.70888806,0.08043303,0.93393707,0.14157763,2.34189182,0.00000000,2.45499772,1.33454025
-2.85442721,4.79458501,0.08176354,0.95915215,0.14081348,2.37246092,0.00000000,2.51072760,1.36237335
-2.84842421,4.86883368,0.08294393,0.98201539,0.13952678,2.39744415,0.00000000,2.56204461,1.38747350
-2.84242121,4.93085901,0.08395991,1.00244722,0.13773742,2.41642260,0.00000000,2.60848572,1.40959622
-2.83641821,4.98016017,0.08479937,1.02043467,0.13547517,2.42911596,0.00000000,2.64971161,1.42854999
-2.83041521,5.01652814,0.08545300,1.03603231,0.13277933,2.43539212,0.00000000,2.68551649,1.44420294
-2.82441221,5.04005419,0.08591478,1.04936081,0.12969796,2.43527209,0.00000000,2.71583326,1.45648819
-2.81840920,5.05112840,0.08618228,1.06060290,0.12628698,2.42892989,0.00000000,2.74073381,1.46540743
-2.81240620,5.05042804,0.08625704,1.06999682,0.12260902,2.41668718,0.00000000,2.76042426,1.47103250
-2.80640320,5.03889589,0.08614458,1.07782752,0.11873207,2.39900287,0.00000000,2.77523538,1.47350471
-2.80040020,5.01770903,0.08585442,1.08441575,0.11472800,2.37645780,0.00000000,2.78560824,1.47303181
-2.79439720,4.98823912,0.08539983,1.09010559,0.11067101,2.34973513,0.00000000,2.79207583,1.46988253
-2.78839420,4.95200538,0.08479757,1.09525079,0.10663597,2.31959718,0.00000000,2.79524111,1.46437868
-2.78239120,4.91062214,0.08406730,1.10020036,0.10269674,2.28685939,0.00000000,2.79575241,1.45688525
-2.77638819,4.86574281,0.08323103,1.10528423,0.09892456,2.25236256,0.00000000,2.79427696,1.44779848
-2.77038519,4.81900232,0.08231241,1.11079929,0.09538645,2.21694441,0.00000000,2.79147372,1.43753264
-2.76438219,4.77196046,0.08133589,1.11699656,0.09214372,2.18141149,0.00000000,2.78796656,1.42650572
-2.75837919,4.72604816,0.08032595,1.12406989,0.08925066,2.14651258,0.00000000,2.78431865,1.41512488
-2.75237619,4.68251887,0.07930625,1.13214680,0.08675327,2.11291467,0.00000000,2.78100944,1.40377203
-2.74637319,4.64240703,0.07829880,1.14128172,0.08468831,2.08118229,0.00000000,2.77841488,1.39279031
-2.74037019,4.60649517,0.07732325,1.15145203,0.08308244,2.05176116,0.00000000,2.77679189,1.38247203
-2.73436718,4.57529093,0.07639623,1.16255698,0.08195165,2.02496659,0.00000000,2.77626766,1.37304860
-2.72836418,4.54901484,0.07553081,1.17441966,0.08130092,2.00097704,0.00000000,2.77683426,1.36468285
-2.72236118,4.52759921,0.07473609,1.18679187,0.08112405,1.97983307,0.00000000,2.77834875,1.35746425
-2.71635818,4.51069806,0.07401701,1.19936176,0.08140381,1.96144151,0.00000000,2.78053888,1.35140701
-2.71035518,4.49770756,0.07337422,1.21176400,0.08211232,1.94558453,0.00000000,2.78301402,1.34645129
-2.70435218,4.48779577,0.07280416,1.22359204,0.08321163,1.93193318,0.00000000,2.78528084,1.34246737
-2.69834917,4.47994060,0.07229935,1.23441198,0.08465460,1.92006464,0.00000000,2.78676322,1.33926263
-2.69234617,4.47297398,0.07184866,1.24377771,0.08638595,1.90948234,0.00000000,2.78682523,1.33659077
-2.68634317,4.46563059,0.07143789,1.25124654,0.08834352,1.89963807,0.00000000,2.78479655,1.33416318
-2.68034017,4.45659887,0.07105028,1.25639496,0.09045975,1.88995508,0.00000000,2.77999895,1.33166150
-2.67433717,4.44457247,0.07066719,1.25883385,0.09266325,1.87985118,0.00000000,2.77177302,1.32875119
-2.66833417,4.42830000,0.07026877,1.25822271,0.09488052,1.86876098,0.00000000,2.75950384,1.32509519
-2.66233117,4.40663137,0.06983467,1.25428239,0.09703774,1.85615641,0.00000000,2.74264496,1.32036737
-2.65632816,4.37855909,0.06934470,1.24680587,0.09906261,1.84156482,0.00000000,2.72073948,1.31426502
-2.65032516,4.34325326,0.06877948,1.23566693,0.10088612,1.82458422,0.00000000,2.69343786,1.30652014
-2.64432216,4.30008943,0.06812105,1.22082618,0.10244431,1.80489512,0.00000000,2.66051179,1.29690894
-2.63831916,4.24866859,0.06735339,1.20233464,0.10367990,1.78226902,0.00000000,2.62186388,1.28525958
-2.63231616,4.18882916,0.06646285,1.18033440,0.10454369,1.75657334,0.00000000,2.57753299,1.27145776
-2.62631316,4.12065111,0.06543851,1.15505675,0.10499584,1.72777297,0.00000000,2.52769531,1.25545019
-2.62031016,4.04445244,0.06427246,1.12681767,0.10500685,1.69592876,0.00000000,2.47266134,1.23724607
-2.61430715,3.96077888,0.06295995,1.09601083,0.10455822,1.66119328,0.00000000,2.41286922,1.21691662
-2.60830415,3.87038742,0.06149954,1.06309850,0.10364288,1.62380418,0.00000000,2.34887463,1.19459280
-2.60230115,3.77422468,0.05989306,1.02860055,0.10226520,1.58407577,0.00000000,2.28133807,1.17046165
-2.59629815,3.67340121,0.05814554,0.99308197,0.10044077,1.54238915,0.00000000,2.21100982,1.14476129
-2.59029515,3.56916261,0.05626514,0.95713918,0.09819577,1.49918141,0.00000000,2.13871329,1.11777498
-2.58429215,3.46285870,0.05426286,0.92138576,0.09556616,1.45493422,0.00000000,2.06532733,1.08982452
-2.57828914,3.35591156,0.05215235,0.88643778,0.09259648,1.41016232,0.00000000,1.99176801,1.06126312
-2.57228614,3.24978343,0.04994959,0.85289941,0.08933856,1.36540202,0.00000000,1.91897042,1.03246815
-2.56628314,3.14594526,0.04767251,0.82134901,0.08584998,1.32120010,0.00000000,1.84787098,1.00383379
-2.56028014,3.04584683,0.04534064,0.79232637,0.08219245,1.27810322,0.00000000,1.77939072,0.97576389
-2.55427714,2.95088875,0.04297470,0.76632114,0.07843013,1.23664803,0.00000000,1.71441980,0.94866514
-2.54827414,2.86239730,0.04059614,0.74376314,0.07462797,1.19735201,0.00000000,1.65380376,0.92294065
-2.54227114,2.78160222,0.03822677,0.72501449,0.07085009,1.16070528,0.00000000,1.59833159,0.89898404
-2.53626813,2.70961803,0.03588827,0.71036400,0.06715824,1.12716320,0.00000000,1.54872594,0.87717416
-2.53026513,2.64742903,0.03360182,0.70002379,0.06361050,1.09714012,0.00000000,1.50563548,0.85787042
-2.52426213,2.59587819,0.03138769,0.69412822,0.06026008,1.07100401,0.00000000,1.46962954,0.84140880
-2.51825913,2.55565990,0.02926490,0.69273518,0.05715434,1.04907222,0.00000000,1.44119491,0.82809857
-2.51225613,2.52731658,0.02725092,0.69582935,0.05433410,1.03160833,0.00000000,1.42073458,0.81821964
-2.50625313,2.51123878,0.02536140,0.70332753,0.05183308,1.01882005,0.00000000,1.40856844,0.81202056
-2.50025013,2.50766864,0.02361000,0.71508545,0.04967770,1.01085821,0.00000000,1.40493534,0.80971704
-2.49424712,2.51670607,0.02200823,0.73090588,0.04788700,1.00781672,0.00000000,1.40999624,0.81149098
-2.48824412,2.53831711,0.02056541,0.75054756,0.04647277,1.00973351,0.00000000,1.42383812,0.81748978
-2.48224112,2.57234382,0.01928861,0.77373448,0.04543997,1.01659226,0.00000000,1.44647794,0.82782589
-2.47623812,2.61851496,0.01818278,0.80016513,0.04478713,1.02832474,0.00000000,1.47786635,0.84257636
-2.47023512,2.67645666,0.01725075,0.82952119,0.04450707,1.04481362,0.00000000,1.51789064,0.86178229
-2.46423212,2.74570238,0.01649345,0.86147537,0.04458751,1.06589561,0.00000000,1.56637649,0.88544799
-2.45822911,2.82570150,0.01591002,0.89569792,0.04501192,1.09136461,0.00000000,1.62308829,0.91353974
-2.45222611,2.91582592,0.01549801,0.93186171,0.04576029,1.12097466,0.00000000,1.68772782,0.94598407
-2.44622311,3.01537445,0.01525356,0.96964553,0.04680989,1.15444271,0.00000000,1.75993125,0.98266551
-2.44022011,3.12357462,0.01517157,1.00873579,0.04813607,1.19145090,0.00000000,1.83926465,1.02342384
-2.43421711,3.23958224,0.01524590,1.04882643,0.04971292,1.23164842,0.00000000,1.92521824,1.06805097
-2.42821411,3.36247884,0.01546943,1.08961737,0.05151393,1.27465288,0.00000000,2.01720005,1.11628768
-2.42221111,3.49126771,0.01583423,1.13081173,0.05351246,1.32005146,0.00000000,2.11452933,1.16782038
-2.41620810,3.62486929,0.01633159,1.17211220,0.05568217,1.36740179,0.00000000,2.21643078,1.22227834
-2.41020510,3.76211700,0.01695205,1.21321689,0.05799738,1.41623303,0.00000000,2.32203024,1.27923178
-2.40420210,3.90175452,0.01768542,1.25381530,0.06043320,1.46604742,0.00000000,2.43035266,1.33819118
-2.39819910,4.04243579,0.01852075,1.29358474,0.06296573,1.51632248,0.00000000,2.54032333,1.39860822
-2.39219610,4.18272878,0.01944628,1.33218775,0.06557204,1.56651441,0.00000000,2.65077293,1.45987892
-2.38619310,4.32112409,0.02044944,1.36927088,0.06823017,1.61606293,0.00000000,2.76044698,1.52134904
-2.38019010,4.45604908,0.02151683,1.40446517,0.07091911,1.66439769,0.00000000,2.86802017,1.58232222
-2.37418709,4.58588802,0.02263420,1.43738862,0.07361870,1.71094662,0.00000000,2.97211541,1.64207077
-2.36818409,4.70900832,0.02378653,1.46765063,0.07630964,1.75514599,0.00000000,3.07132772,1.69984915
-2.36218109,4.82379256,0.02495816,1.49485852,0.07897348,1.79645226,0.00000000,3.16425218,1.75490988
-2.35617809,4.92867547,0.02613291,1.51862582,0.08159269,1.83435531,0.00000000,3.24951548,1.80652151
-2.35017509,5.02218480,0.02729440,1.53858217,0.08415080,1.86839273,0.00000000,3.32580980,1.85398802
-2.34417209,5.10298438,0.02842628,1.55438435,0.08663260,1.89816446,0.00000000,3.39192795,1.89666902
-2.33816908,5.16991771,0.02951265,1.56572791,0.08902445,1.92334724,0.00000000,3.44679831,1.93399989
-2.33216608,5.22204984,0.03053847,1.57235892,0.09131462,1.94370807,0.00000000,3.48951820,1.96551096
-2.32616308,5.25870551,0.03149002,1.57408517,0.09349363,1.95911575,0.00000000,3.51938402,1.99084487
-2.32016008,5.27950142,0.03235535,1.57078626,0.09555469,1.96955005,0.00000000,3.53591701,2.00977109
-2.31415708,5.28437066,0.03312477,1.56242197,0.09749402,1.97510748,0.00000000,3.53888310,2.02219704
-2.30815408,5.27357779,0.03379124,1.54903850,0.09931116,1.97600325,0.00000000,3.52830607,2.02817482
-2.30215108,5.24772309,0.03435074,1.53077212,0.10100912,1.97256910,0.00000000,3.50447310,2.02790339
-2.29614807,5.20773548,0.03480255,1.50784993,0.10259449,1.96524662,0.00000000,3.46793229,2.02172568
-2.29014507,5.15485378,0.03514936,1.48058772,0.10407735,1.95457621,0.00000000,3.41948209,2.01012065
-2.28414207,5.09059665,0.03539737,1.44938471,0.10547093,1.94118197,0.00000000,3.36015288,1.99369056
-2.27813907,5.01672226,0.03555613,1.41471545,0.10679126,1.92575296,0.00000000,3.29118126,1.97314379
-2.27213607,4.93517904,0.03563830,1.37711914,0.10805648,1.90902164,0.00000000,3.21397795,1.94927385
-2.26613307,4.84804945,0.03565929,1.33718662,0.10928618,1.89174033,0.00000000,3.13009047,1.92293542
-2.26013007,4.75748913,0.03563675,1.29554560,0.11050045,1.87465674,0.00000000,3.04116190,1.89501843
-2.25412706,4.66566377,0.03558997,1.25284466,0.11171905,1.85848974,0.00000000,2.94888734,1.86642109
-2.24812406,4.57468648,0.03553920,1.20973655,0.11296045,1.84390650,0.00000000,2.85496953,1.83802303
-2.24212106,4.48655815,0.03550499,1.16686143,0.11424093,1.83150199,0.00000000,2.76107531,1.81065967
-2.23611806,4.40311330,0.03550746,1.12483070,0.11557386,1.82178196,0.00000000,2.66879440,1.78509868
-2.23011506,4.32597365,0.03556564,1.08421186,0.11696909,1.81515018,0.00000000,2.57960204,1.76201951
-2.22411206,4.25651110,0.03569692,1.04551513,0.11843251,1.81190054,0.00000000,2.49482657,1.74199669
-2.21810905,4.19582162,0.03591652,1.00918209,0.11996593,1.81221435,0.00000000,2.41562315,1.72548749
-2.21210605,4.14471085,0.03623724,0.97557685,0.12156713,1.81616307,0.00000000,2.34295432,1.71282428
-2.20610305,4.10369178,0.03666917,0.94498001,0.12323029,1.82371619,0.00000000,2.27757803,1.70421166
-2.20010005,4.07299414,0.03721974,0.91758556,0.12494653,1.83475389,0.00000000,2.22004318,1.69972847
-2.19409705,4.05258499,0.03789383,0.89350084,0.12670475,1.84908383,0.00000000,2.17069283,1.69933434
-2.18809405,4.04219910,0.03869403,0.87274945,0.12849269,1.86646107,0.00000000,2.12967448,1.70288034
-2.18209105,4.04137739,0.03962105,0.85527704,0.13029796,1.88661027,0.00000000,2.09695698,1.71012312
-2.17608804,4.04951165,0.04067417,0.84095969,0.13210927,1.90924873,0.00000000,2.07235301,1.72074200
-2.17008504,4.06589297,0.04185181,0.82961440,0.13391757,1.93410925,0.00000000,2.05554607,1.73435795
-2.16408204,4.08976166,0.04315205,0.82101144,0.13571705,1.96096145,0.00000000,2.04612062,1.75055379
-2.15807904,4.12035600,0.04457309,0.81488780,0.13750609,1.98963035,0.00000000,2.04359403,1.76889456
-2.15207604,4.15695746,0.04611369,0.81096135,0.13928787,2.02001122,0.00000000,2.04744861,1.78894733
-2.14607304,4.19893019,0.04777343,0.80894491,0.14107075,2.05207972,0.00000000,2.05716243,1.81029938
-2.14007004,4.24575262,0.04955285,0.80855968,0.14286829,2.08589669,0.00000000,2.07223730,1.83257420
-2.13406703,4.29703977,0.05145339,0.80954744,0.14469899,2.12160718,0.00000000,2.09222272,1.85544454
-2.12806403,4.35255495,0.05347717,0.81168094,0.14658560,2.15943353,0.00000000,2.11673447,1.87864194
-2.12206103,4.41221040,0.05562660,0.81477198,0.14855413,2.19966271,0.00000000,2.14546729,1.90196249
-2.11605803,4.47605669,0.05790377,0.81867682,0.15063255,2.24262847,0.00000000,2.17820074,1.92526863
-2.11005503,4.54426148,0.06030977,0.82329878,0.15284927,2.28868884,0.00000000,2.21479843,1.94848686
-2.10405203,4.61707871,0.06284395,0.82858782,0.15523133,2.33820027,0.00000000,2.25520039,1.97160184
-2.09804902,4.69481001,0.06550304,0.83453724,0.15780260,2.39148946,0.00000000,2.29940952,1.99464696
-2.09204602,4.77776022,0.06828044,0.84117774,0.16058188,2.44882435,0.00000000,2.34747269,2.01769217
-2.08604302,4.86618965,0.07116546,0.84856918,0.16358104,2.51038577,0.00000000,2.39945789,2.04082979
-2.08004002,4.96026577,0.07414280,0.85679056,0.16680344,2.57624131,0.00000000,2.45542877,2.06415891
-2.07403702,5.06001717,0.07719215,0.86592882,0.17024247,2.64632278,0.00000000,2.51541822,2.08776953
-2.06803402,5.16529245,0.08028810,0.87606720,0.17388053,2.72040871,0.00000000,2.57940261,2.11172726
-2.06203102,5.27572685,0.08340025,0.88727368,0.17768833,2.79811298,0.00000000,2.64727847,2.13605945
-2.05602801,5.39071858,0.08649363,0.89959049,0.18162471,2.87888041,0.00000000,2.71884301,2.16074364
-2.05002501,5.50941686,0.08952935,0.91302497,0.18563694,2.96198990,0.00000000,2.79377994,2.18569906
-2.04402201,5.63072267,0.09246561,0.92754275,0.18966153,3.04656531,0.00000000,2.87165161,2.21078165
-2.03801901,5.75330286,0.09525877,0.94306327,0.19362553,3.13159383,0.00000000,2.95189813,2.23578306
-2.03201601,5.87561724,0.09786471,0.95945823,0.19744832,3.21595126,0.00000000,3.03384391,2.26043371
-2.02601301,5.99595795,0.10024027,0.97655305,0.20104376,3.29843333,0.00000000,3.11671137,2.28440984
-2.02001001,6.11249943,0.10234467,0.99413109,0.20432274,3.37779170,0.00000000,3.19964144,2.30734419
-2.01400700,6.22335676,0.10414097,1.01194077,0.20719593,3.45277327,0.00000000,3.28171991,2.32883988
-2.00800400,6.32664983,0.10559736,1.02970488,0.20957665,3.52216087,0.00000000,3.36200834,2.34848666
-2.00200100,6.42057024,0.10668836,1.04713190,0.21138376,3.58481383,0.00000000,3.43957818,2.36587867
-1.99599800,6.50344779,0.10739568,1.06392844,0.21254447,3.63970635,0.00000000,3.51354620,2.38063286
-1.98999500,6.57381327,0.10770896,1.07981239,0.21299690,3.68596214,0.00000000,3.58310971,2.39240693
-1.98399200,6.63045466,0.10762606,1.09452593,0.21269225,3.72288370,0.00000000,3.64757946,2.40091578
-1.97798899,6.67246378,0.10715316,1.10784770,0.21159670,3.74997495,0.00000000,3.70640879,2.40594571
-1.97198599,6.69927140,0.10630449,1.11960362,0.20969258,3.76695634,0.00000000,3.75921740,2.40736544
-1.96598299,6.71066892,0.10510181,1.12967561,0.20697920,3.77377170,0.00000000,3.80580842,2.40513328
-1.95997999,6.70681588,0.10357362,1.13800787,0.20347294,3.77058676,0.00000000,3.84617801,2.39930028
-1.95397699,6.68823274,0.10175416,1.14461032,0.19920681,3.75777951,0.00000000,3.88051677,2.39000897
-1.94797399,6.65577980,0.09968225,1.14955905,0.19422946,3.73592297,0.00000000,3.90920289,2.37748782
-1.94197099,6.61062308,0.09740002,1.15299375,0.18860365,3.70576140,0.00000000,3.93278729,2.36204190
-1.93596798,6.55418917,0.09495163,1.15511219,0.18240428,3.66818106,0.00000000,3.95197135,2.34404011
-1.92996498,6.48811133,0.09238194,1.15616208,0.17571609,3.62417720,0.00000000,3.96757829,2.32389977
-1.92396198,6.41416947,0.08973526,1.15643064,0.16863109,3.57481863,0.00000000,3.98051940,2.30206947
-1.91795898,6.33422699,0.08705421,1.15623247,0.16124590,3.52121180,0.00000000,3.99175684,2.27901116
-1.91195598,6.25016735,0.08437869,1.15589622,0.15365901,3.46446572,0.00000000,4.00226450,2.25518242
-1.90595298,6.16383339,0.08174504,1.15575071,0.14596815,3.40565951,0.00000000,4.01298889,2.23101977
-1.89994997,6.07697178,0.07918531,1.15611115,0.13826789,3.34581354,0.00000000,4.02481162,2.20692413
-1.89394697,5.99118495,0.07672682,1.15726618,0.13064740,3.28586549,0.00000000,4.03851524,2.18324876
-1.88794397,5.90789219,0.07439177,1.15946605,0.12318871,3.22665180,0.00000000,4.05475388,2.16029062
-1.88194097,5.82830097,0.07219715,1.16291279,0.11596514,3.16889499,0.00000000,4.07402978,2.13828502
-1.87593797,5.75338908,0.07015473,1.16775246,0.10904037,3.11319683,0.00000000,4.09667669,2.11740397
-1.86993497,5.68389749,0.06827125,1.17406995,0.10246771,3.06003716,0.00000000,4.12285056,2.09775797
-1.86393197,5.62033325,0.06654868,1.18188641,0.09628991,3.00977767,0.00000000,4.15252773,2.07940074
-1.85792896,5.56298141,0.06498467,1.19115938,0.09053926,2.96266987,0.00000000,4.18551047,2.06233667
-1.85192596,5.51192430,0.06357302,1.20178541,0.08523804,2.91886637,0.00000000,4.22143909,2.04653004
-1.84592296,5.46706648,0.06230426,1.21360514,0.08039918,2.87843419,0.00000000,4.25981005,2.03191541
-1.83991996,5.42816343,0.06116624,1.22641031,0.07602718,2.84136925,0.00000000,4.29999876,2.01840843
-1.83391696,5.39485193,0.06014479,1.23995251,0.07211913,2.80761087,0.00000000,4.34128592,2.00591624
-1.82791396,5.36668045,0.05922434,1.25395302,0.06866579,2.77705528,0.00000000,4.38288606,1.99434682
-1.82191096,5.34313776,0.05838859,1.26811340,0.06565271,2.74956768,0.00000000,4.42397677,1.98361676
-1.81590795,5.32367861,0.05762107,1.28212637,0.06306133,2.72499192,0.00000000,4.46372750,1.97365707
-1.80990495,5.30774546,0.05690575,1.29568634,0.06086997,2.70315794,0.00000000,4.50132655,1.96441666
-1.80390195,5.29478567,0.05622752,1.30849937,0.05905482,2.68388654,0.00000000,4.53600541,1.95586362
-1.79789895,5.28426420,0.05557266,1.32029211,0.05759066,2.66699191,0.00000000,4.56705954,1.94798431
-1.79189595,5.27567176,0.05492915,1.33081943,0.05645166,2.65228217,0.00000000,4.59386502,1.94078060
-1.78589295,5.26852935,0.05428699,1.33987055,0.05561192,2.63955861,0.00000000,4.61589094,1.93426560
-1.77988994,5.26238959,0.05363839,1.34727355,0.05504598,2.62861409,0.00000000,4.63270731,1.92845849
-1.77388694,5.25683621,0.05297783,1.35289821,0.05472921,2.61923144,0.00000000,4.64398874,1.92337900
-1.76788394,5.25148242,0.05230207,1.35665724,0.05463814,2.61118250,0.00000000,4.64951433,1.91904207
-1.76188094,5.24596944,0.05161011,1.35850594,0.05475072,2.60422846,0.00000000,4.64916414,1.91545326
-1.75587794,5.23996590,0.05090299,1.35844055,0.05504652,2.59812187,0.00000000,4.64291305,1.91260542
-1.74987494,5.23316898,0.05018358,1.35649533,0.05550696,2.59261073,0.00000000,4.63082258,1.91047695
-1.74387194,5.22530763,0.04945634,1.35273884,0.05611539,2.58744475,0.00000000,4.61303143,1.90903188
-1.73786893,5.21614814,0.04872699,1.34726935,0.05685724,2.58238364,0.00000000,4.58974535,1.90822185
-1.73186593,5.20550189,0.04800216,1.34020996,0.05772010,2.57720707,0.00000000,4.56122699,1.90798995
-1.72586293,5.19323486,0.04728911,1.33170333,0.05869376,2.57172587,0.00000000,4.52778614,1.90827609
-1.71985993,5.17927820,0.04659539,1.32190655,0.05977017,2.56579372,0.00000000,4.48977080,1.90902368
-1.71385693,5.16363913,0.04592853,1.31098609,0.06094344,2.55931844,0.00000000,4.44755925,1.91018704
-1.70785393,5.14641082,0.04529576,1.29911308,0.06220963,2.55227217,0.00000000,4.40155320,1.91173901
-1.70185093,5.12778061,0.04470383,1.28645906,0.06356656,2.54469945,0.00000000,4.35217207,1.91367823
-1.69584792,5.10803512,0.04415879,1.27319228,0.06501356,2.53672240,0.00000000,4.29984817,1.91603551
-1.68984492,5.08756160,0.04366586,1.25947443,0.06655104,2.52854235,0.00000000,4.24502267,1.91887866
-1.68384192,5.06684471,0.04322934,1.24545814,0.06818006,2.52043747,0.00000000,4.18814194,1.92231556
-1.67783892,5.04645812,0.04285253,1.23128482,0.06990185,2.51275597,0.00000000,4.12965419,1.92649487
-1.67183592,5.02705106,0.04253775,1.21708316,0.07171726,2.50590503,0.00000000,4.07000591,1.93160442
-1.66583292,5.00932959,0.04228630,1.20296805,0.07362616,2.50033555,0.00000000,4.00963805,1.93786711
-1.65982991,4.99403346,0.04209852,1.18903980,0.07562694,2.49652331,0.00000000,3.94898168,1.94553449
-1.65382691,4.98190906,0.04197378,1.17538380,0.07771593,2.49494723,0.00000000,3.88845307,1.95487822
-1.64782391,4.97367966,0.04191057,1.16207029,0.07988701,2.49606567,0.00000000,3.82844814,1.96617981
-1.64182091,4.97001416,0.04190651,1.14915444,0.08213117,2.50029185,0.00000000,3.76933647,1.97971910
-1.63581791,4.97149574,0.04195841,1.13667643,0.08443631,2.50796949,0.00000000,3.71145494,1.99576208
-1.62981491,4.97859192,0.04206227,1.12466170,0.08678706,2.51934999,0.00000000,3.65510125,2.01454840
-1.62381191,4.99162722,0.04221334,1.11312117,0.08916485,2.53457216,0.00000000,3.60052773,2.03627946
-1.61780890,5.01076006,0.04240613,1.10205161,0.09154799,2.55364550,0.00000000,3.54793560,2.06110721
-1.61180590,5.03596462,0.04263440,1.09143597,0.09391200,2.57643811,0.00000000,3.49747006,2.08912452
-1.60580290,5.06701888,0.04289124,1.08124374,0.09622999,2.60266964,0.00000000,3.44921668,2.12035709
-1.59979990,5.10349923,0.04316903,1.07143153,0.09847317,2.63190990,0.00000000,3.40319903,2.15475753
-1.59379690,5.14478202,0.04345949,1.06194362,0.10061143,2.66358321,0.00000000,3.35937810,2.19220153
-1.58779390,5.19005212,0.04375375,1.05271273,0.10261401,2.69697843,0.00000000,3.31765341,2.23248637
-1.58179090,5.23831811,0.04404235,1.04366105,0.10445010,2.73126442,0.00000000,3.27786604,2.27533164
-1.57578789,5.28843378,0.04431538,1.03470142,0.10608957,2.76551031,0.00000000,3.23980345,2.32038215
-1.56978489,5.33912493,0.04456256,1.02573892,0.10750356,2.79870982,0.00000000,3.20320614,2.36721287
-1.56378189,5.38902081,0.04477336,1.01667270,0.10866510,2.82980894,0.00000000,3.16777583,2.41533570
-1.55777889,5.43668903,0.04493716,1.00739826,0.10954965,2.85773570,0.00000000,3.13318515,2.46420781
-1.55177589,5.48067280,0.04504347,0.99780997,0.11013555,2.88143123,0.00000000,3.09908842,2.51324138
-1.54577289,5.51952941,0.04508207,0.98780410,0.11040444,2.89988086,0.00000000,3.06513325,2.56181438
-1.53976988,5.55186869,0.04504332,0.97728197,0.11034159,2.91214428,0.00000000,3.03097266,2.60928219
-1.53376688,5.57639022,0.04491836,0.96615348,0.10993617,2.91738379,0.00000000,2.99627729,2.65498972
-1.52776388,5.59191842,0.04469937,0.95434061,0.10918141,2.91488960,0.00000000,2.96074729,2.69828388
-1.52176088,5.59743411,0.04437984,0.94178098,0.10807482,2.90410156,0.00000000,2.92412349,2.73852590
-1.51575788,5.59210192,0.04395479,0.92843117,0.10661821,2.88462651,0.00000000,2.88619741,2.77510347
-1.50975488,5.57529255,0.04342104,0.91426968,0.10481776,2.85625082,0.00000000,2.84681969,2.80744218
-1.50375188,5.54659924,0.04277734,0.89929926,0.10268403,2.81894781,0.00000000,2.80590655,2.83501624
-1.49774887,5.50584791,0.04202453,0.88354852,0.10023187,2.77287977,0.00000000,2.76344394,2.85735796
-1.49174587,5.45310077,0.04116564,0.86707257,0.09748031,2.71839470,0.00000000,2.71948900,2.87406601
-1.48574287,5.38865313,0.04020591,0.84995256,0.09445239,2.65601789,0.00000000,2.67416890,2.88481215
-1.47973987,5.31302366,0.03915270,0.83229411,0.09117488,2.58643865,0.00000000,2.62767659,2.88934629
