energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-3.38869435,3.32902034,0.00358142,0.19054994,0.28769080,0.61987055,0.48276031,1.81105488,0.74696005,0.00000000
-3.38269135,3.14354390,0.00315772,0.18001723,0.27419638,0.59285334,0.44042024,1.70393445,0.69817142,0.00000000
-3.37668834,2.97301260,0.00276823,0.17060018,0.26133653,0.56803821,0.40186606,1.60505325,0.65365725,0.00000000
-3.37068534,2.81802460,0.00241328,0.16232269,0.24919556,0.54553611,0.36715691,1.51482017,0.61338641,0.00000000
-3.36468234,2.67891708,0.00209253,0.15518949,0.23784910,0.52542420,0.33628812,1.43349477,0.57725239,0.00000000
-3.35867934,2.55579429,0.00180507,0.14918840,0.22736402,0.50774850,0.30919932,1.36120281,0.54508507,0.00000000
-3.35267634,2.44855871,0.00154954,0.14429311,0.21779852,0.49252685,0.28578374,1.29795301,0.51666390,0.00000000
-3.34667334,2.35694323,0.00132421,0.14046617,0.20920232,0.47975205,0.26589815,1.24365370,0.49173196,0.00000000
-3.34067034,2.28054253,0.00112709,0.13766206,0.20161687,0.46939484,0.24937289,1.19812868,0.47001006,0.00000000
-3.33466733,2.21884213,0.00095603,0.13583011,0.19507556,0.46140668,0.23602148,1.16113142,0.45121020,0.00000000
-3.32866433,2.17124353,0.00080879,0.13491720,0.18960389,0.45572200,0.22564928,1.13235718,0.43504791,0.00000000
-3.32266133,2.13708475,0.00068313,0.13486988,0.18521945,0.45225997,0.21806101,1.11145260,0.42125285,0.00000000
-3.31665833,2.11565554,0.00057681,0.13563601,0.18193174,0.45092563,0.21306663,1.09802279,0.40957722,0.00000000
-3.31065533,2.10620737,0.00048770,0.13716575,0.17974177,0.45161050,0.21048558,1.09163598,0.39980192,0.00000000
-3.30465233,2.10795838,0.00041377,0.13941185,0.17864153,0.45419274,0.21014921,1.09182619,0.39173999,0.00000000
-3.29864932,2.12009416,0.00035315,0.14232937,0.17861318,0.45853701,0.21190148,1.09809424,0.38523765,0.00000000
-3.29264632,2.14176548,0.00030410,0.14587486,0.17962823,0.46449426,0.21559814,1.10990799,0.38017295,0.00000000
-3.28664332,2.17208420,0.00026506,0.15000500,0.18164653,0.47190168,0.22110443,1.12670231,0.37645220,0.00000000
-3.28064032,2.21011893,0.00023461,0.15467511,0.18461545,0.48058300,0.22829181,1.14787972,0.37400474,0.00000000
-3.27463732,2.25489182,0.00021152,0.15983735,0.18846904,0.49034951,0.23703389,1.17281222,0.37277639,0.00000000
-3.26863432,2.30537796,0.00019469,0.16543907,0.19312762,0.50100183,0.24720206,1.20084507,0.37272207,0.00000000
-3.26263132,2.36050837,0.00018317,0.17142131,0.19849757,0.51233260,0.25866115,1.23130271,0.37379818,0.00000000
-3.25662831,2.41917750,0.00017615,0.17771765,0.20447166,0.52413024,0.27126544,1.26349730,0.37595526,0.00000000
-3.25062531,2.48025550,0.00017295,0.18425354,0.21092985,0.53618354,0.28485543,1.29673955,0.37913136,0.00000000
-3.24462231,2.54260518,0.00017300,0.19094616,0.21774075,0.54828709,0.29925558,1.33035178,0.38324662,0.00000000
-3.23861931,2.60510321,0.00017584,0.19770494,0.22476354,0.56024723,0.31427330,1.36368255,0.38819933,0.00000000
-3.23261631,2.66666442,0.00018110,0.20443262,0.23185052,0.57188828,0.32969915,1.39612219,0.39386379,0.00000000
-3.22661331,2.72626787,0.00018849,0.21102696,0.23885013,0.58305851,0.34530854,1.42711823,0.40008998,0.00000000
-3.22061031,2.78298320,0.00019784,0.21738287,0.24561037,0.59363568,0.36086463,1.45618984,0.40670522,0.00000000
-3.21460730,2.83599538,0.00020902,0.22339497,0.25198243,0.60353159,0.37612244,1.48294028,0.41351751,0.00000000
-3.20860430,2.88462626,0.00022198,0.22896042,0.25782446,0.61269536,0.39083396,1.50706635,0.42032053,0.00000000
-3.20260130,2.92835137,0.00023674,0.23398172,0.26300533,0.62111513,0.40475400,1.52836412,0.42689993,0.00000000
-3.19659830,2.96681064,0.00025340,0.23836960,0.26740808,0.62881808,0.41764634,1.54673047,0.43304054,0.00000000
-3.19059530,2.99981245,0.00027211,0.24204559,0.27093299,0.63586868,0.42929017,1.56216005,0.43853415,0.00000000
-3.18459230,3.02733058,0.00029311,0.24494420,0.27350023,0.64236519,0.43948611,1.57473785,0.44318740,0.00000000
-3.17858929,3.04949428,0.00031669,0.24701475,0.27505174,0.64843487,0.44806187,1.58462775,0.44682948,0.00000000
-3.17258629,3.06657241,0.00034325,0.24822251,0.27555248,0.65422796,0.45487705,1.59205771,0.44931909,0.00000000
-3.16658329,3.07895274,0.00037327,0.24854938,0.27499093,0.65991110,0.45982689,1.59730261,0.45055053,0.00000000
-3.16058029,3.08711812,0.00040736,0.24799382,0.27337878,0.66566061,0.46284499,1.60066597,0.45045853,0.00000000
-3.15457729,3.09162138,0.00044624,0.24657039,0.27075003,0.67165615,0.46390470,1.60246164,0.44902174,0.00000000
-3.14857429,3.09306089,0.00049080,0.24430861,0.26715934,0.67807532,0.46301932,1.60299695,0.44626466,0.00000000
-3.14257129,3.09205858,0.00054207,0.24125155,0.26267994,0.68508952,0.46024109,1.60255834,0.44225809,0.00000000
-3.13656828,3.08924206,0.00060130,0.23745403,0.25740114,0.69286158,0.45565917,1.60140050,0.43711811,0.00000000
-3.13056528,3.08523199,0.00066996,0.23298063,0.25142555,0.70154502,0.44939658,1.59973974,0.43100364,0.00000000
-3.12456228,3.08063526,0.00074972,0.22790369,0.24486621,0.71128534,0.44160660,1.59775188,0.42411284,0.00000000
-3.11855928,3.07604426,0.00084255,0.22230128,0.23784363,0.72222274,0.43246852,1.59557470,0.41667835,0.00000000
-3.11255628,3.07204143,0.00095062,0.21625529,0.23048304,0.73449625,0.42218316,1.59331453,0.40896179,0.00000000
-3.10655328,3.06920826,0.00107641,0.20984975,0.22291173,0.74824865,0.41096824,1.59105628,0.40124750,0.00000000
-3.10055028,3.06813697,0.00122260,0.20316937,0.21525667,0.76363153,0.39905387,1.58887576,0.39383578,0.00000000
-3.09454727,3.06944316,0.00139208,0.19629831,0.20764234,0.78080993,0.38667813,1.58685321,0.38703592,0.00000000
-3.08854427,3.07377725,0.00158793,0.18931925,0.20018885,0.79996589,0.37408302,1.58508663,0.38115895,0.00000000
-3.08254127,3.08183273,0.00181329,0.18231268,0.19301030,0.82130026,0.36151075,1.58370351,0.37651040,0.00000000
-3.07653827,3.09434946,0.00207133,0.17535634,0.18621328,0.84503225,0.34920026,1.58286994,0.37338316,0.00000000
-3.07053527,3.11211046,0.00236510,0.16852481,0.17989559,0.87139653,0.33738427,1.58279590,0.37205049,0.00000000
-3.06453227,3.13593147,0.00269744,0.16188931,0.17414500,0.90063750,0.32628641,1.58373624,0.37275936,0.00000000
-3.05852926,3.16664284,0.00307082,0.15551733,0.16903815,0.93300102,0.31611878,1.58598694,0.37572419,0.00000000
-3.05252626,3.20506433,0.00348718,0.14947251,0.16463939,0.96872374,0.30707957,1.58987674,0.38112106,0.00000000
-3.04652326,3.25197383,0.00394778,0.14381427,0.16099977,1.00802059,0.29935090,1.59575468,0.38908269,0.00000000
-3.04052026,3.30807159,0.00445304,0.13859761,0.15815599,1.05107108,0.29309665,1.60397434,0.39969405,0.00000000
-3.03451726,3.37394237,0.00500239,0.13387271,0.15612949,1.09800510,0.28846041,1.61487594,0.41298904,0.00000000
-3.02851426,3.45001771,0.00559413,0.12968463,0.15492565,1.14888929,0.28556354,1.62876754,0.42894822,0.00000000
-3.02251126,3.53654114,0.00622530,0.12607294,0.15453324,1.20371456,0.28450315,1.64590690,0.44749775,0.00000000
-3.01650825,3.63353872,0.00689165,0.12307139,0.15492410,1.26238583,0.28535033,1.66648529,0.46850964,0.00000000
-3.01050525,3.74079724,0.00758755,0.12070768,0.15605325,1.32471445,0.28814843,1.69061455,0.49180347,0.00000000
-3.00450225,3.85785173,0.00830604,0.11900327,0.15785935,1.39041399,0.29291158,1.71831846,0.51714956,0.00000000
-2.99849925,3.98398372,0.00903886,0.11797328,0.16026572,1.45909961,0.29962349,1.74952909,0.54427346,0.00000000
-2.99249625,4.11823046,0.00977663,0.11762659,0.16318183,1.53029117,0.30823659,1.78408860,0.57286185,0.00000000
-2.98649325,4.25940510,0.01050894,0.11796596,0.16650528,1.60341989,0.31867157,1.82175634,0.60256958,0.00000000
-2.98049025,4.40612682,0.01122464,0.11898828,0.17012430,1.67783836,0.33081741,1.86222082,0.63302760,0.00000000
-2.97448724,4.55685937,0.01191211,0.12068493,0.17392061,1.75283325,0.34453193,1.90511593,0.66385159,0.00000000
-2.96848424,4.70995602,0.01255954,0.12304211,0.17777267,1.82764029,0.35964294,1.95004017,0.69465094,0.00000000
-2.96248124,4.86370843,0.01315528,0.12604127,0.18155903,1.90146065,0.37594997,1.99657766,0.72503766,0.00000000
-2.95647824,5.01639707,0.01368820,0.12965942,0.18516180,1.97347815,0.39322669,2.04431958,0.75463499,0.00000000
-2.95047524,5.16634044,0.01414802,0.13386941,0.18847001,2.04287661,0.41122394,2.09288471,0.78308533,0.00000000
-2.94447224,5.31194094,0.01452565,0.13864015,0.19138274,2.10885669,0.42967344,2.14193753,0.81005723,0.00000000
-2.93846923,5.45172534,0.01481349,0.14393669,0.19381182,2.17065178,0.44829206,2.19120309,0.83525113,0.00000000
-2.93246623,5.58437828,0.01500568,0.14972019,0.19568407,2.22754261,0.46678677,2.24047754,0.85840384,0.00000000
-2.92646323,5.70876786,0.01509831,0.15594785,0.19694290,2.27887028,0.48486002,2.28963393,0.87929150,0.00000000
-2.92046023,5.82396296,0.01508951,0.16257272,0.19754928,2.32404767,0.50221560,2.33862302,0.89773128,0.00000000
-2.91445723,5.92924223,0.01497957,0.16954358,0.19748199,2.36256920,0.51856481,2.38746931,0.91358158,0.00000000
-2.90845423,6.02409544,0.01477087,0.17680475,0.19673722,2.39401887,0.53363279,2.43626262,0.92674118,0.00000000
-2.90245123,6.10821819,0.01446783,0.18429608,0.19532757,2.41807690,0.54716490,2.48514620,0.93714741,0.00000000
-2.89644822,6.18150111,0.01407674,0.19195309,0.19328042,2.43452477,0.55893290,2.53430211,0.94477359,0.00000000
-2.89044522,6.24401500,0.01360555,0.19970725,0.19063601,2.44324890,0.56874084,2.58393511,0.94962600,0.00000000
-2.88444222,6.29599339,0.01306360,0.20748657,0.18744511,2.44424286,0.57643024,2.63425614,0.95174075,0.00000000
-2.87843922,6.33781360,0.01246134,0.21521648,0.18376664,2.43760805,0.58188468,2.68546659,0.95118057,0.00000000
-2.87243622,6.36997778,0.01180998,0.22282097,0.17966515,2.42355282,0.58503331,2.73774437,0.94803195,0.00000000
-2.86643322,6.39309452,0.01112120,0.23022398,0.17520851,2.40238970,0.58585327,2.79123259,0.94240255,0.00000000
-2.86043022,6.40786182,0.01040680,0.23735117,0.17046579,2.37453076,0.58437086,2.84603155,0.93441913,0.00000000
-2.85442721,6.41505171,0.00967839,0.24413172,0.16550541,2.34048086,0.58066137,2.90219438,0.92422589,0.00000000
-2.84842421,6.41549655,0.00894715,0.25050040,0.16039371,2.30082867,0.57484748,2.95972638,0.91198329,0.00000000
-2.84242121,6.41007686,0.00822353,0.25639958,0.15519380,2.25623563,0.56709641,3.01858790,0.89786707,0.00000000
-2.83641821,6.39971020,0.00751713,0.26178126,0.14996493,2.20742267,0.55761562,3.07870024,0.88206758,0.00000000
-2.83041521,6.38534079,0.00683650,0.26660882,0.14476207,2.15515533,0.54664749,3.13995389,0.86478898,0.00000000
-2.82441221,6.36792908,0.00618907,0.27085860,0.13963587,2.10022731,0.53446292,3.20221820,0.84624841,0.00000000
-2.81840920,6.34844098,0.00558107,0.27452098,0.13463279,2.04344314,0.52135422,3.26535146,0.82667468,0.00000000
-2.81240620,6.32783597,0.00501754,0.27760100,0.12979540,1.98560052,0.50762742,3.32921035,0.80630666,0.00000000
-2.80640320,6.30705394,0.00450236,0.28011850,0.12516276,1.92747304,0.49359433,3.39365777,0.78539091,0.00000000
-2.80040020,6.28700047,0.00403830,0.28210746,0.12077071,1.86979390,0.47956463,3.45856801,0.76417879,0.00000000
-2.79439720,6.26853044,0.00362709,0.28361488,0.11665222,1.81324131,0.46583814,3.52382878,0.74292286,0.00000000
-2.78839420,6.25243023,0.00326956,0.28469887,0.11283750,1.75842618,0.45269765,3.58933934,0.72187271,0.00000000
-2.78239120,6.23939876,0.00296570,0.28542628,0.10935401,1.70588255,0.44040238,3.65500482,0.70127030,0.00000000
-2.77638819,6.23002807,0.00271482,0.28586966,0.10622638,1.65606107,0.42918233,3.72072674,0.68134489,0.00000000
-2.77038519,6.22478397,0.00251565,0.28610393,0.10347608,1.60932561,0.41923361,3.78639032,0.66230792,0.00000000
-2.76438219,6.22398779,0.00236643,0.28620275,0.10112109,1.56595308,0.41071485,3.85184931,0.64434794,0.00000000
-2.75837919,6.22780014,0.00226502,0.28623477,0.09917544,1.52613611,0.40374471,3.91690964,0.62762587,0.00000000
-2.75237619,6.23620762,0.00220899,0.28625997,0.09764878,1.48998818,0.39840055,3.98131296,0.61227084,0.00000000
-2.74637319,6.24901357,0.00219570,0.28632625,0.09654592,1.45755087,0.39471818,4.04472172,0.59837686,0.00000000
-2.74037019,6.26583365,0.00222236,0.28646651,0.09586659,1.42880232,0.39269264,4.10670712,0.58600056,0.00000000
-2.73436718,6.28609711,0.00228607,0.28669637,0.09560517,1.40366655,0.39227997,4.16674135,0.57516007,0.00000000
-2.72836418,6.30905421,0.00238389,0.28701258,0.09575075,1.38202278,0.39339981,4.22419521,0.56583523,0.00000000
-2.72236118,6.33379000,0.00251284,0.28739239,0.09628726,1.36371428,0.39593876,4.27834201,0.55796922,0.00000000
-2.71635818,6.35924450,0.00266997,0.28779386,0.09719388,1.34855619,0.39975436,4.32836811,0.55147145,0.00000000
-2.71035518,6.38423878,0.00285236,0.28815714,0.09844553,1.33634207,0.40467949,4.37339020,0.54622176,0.00000000
-2.70435218,6.40750624,0.00305715,0.28840666,0.10001361,1.32684877,0.41052723,4.41247861,0.54207568,0.00000000
-2.69834917,6.42772798,0.00328158,0.28845424,0.10186682,1.31983984,0.41709578,4.44468601,0.53887058,0.00000000
-2.69234617,6.44357092,0.00352302,0.28820279,0.10397200,1.31506730,0.42417357,4.46907978,0.53643239,0.00000000
-2.68634317,6.45372713,0.00377898,0.28755070,0.10629508,1.31227229,0.43154423,4.48477664,0.53458262,0.00000000
-2.68034017,6.45695277,0.00404718,0.28639643,0.10880189,1.31118479,0.43899138,4.49097752,0.53314535,0.00000000
-2.67433717,6.45210491,0.00432556,0.28464321,0.11145897,1.31152292,0.44630321,4.48700063,0.53195378,0.00000000
-2.66833417,6.43817466,0.00461234,0.28220362,0.11423418,1.31299230,0.45327651,4.47231099,0.53085617,0.00000000
-2.66233117,6.41431540,0.00490606,0.27900379,0.11709721,1.31528594,0.45972043,4.44654451,0.52972078,0.00000000
-2.65632816,6.37986480,0.00520563,0.27498693,0.12001989,1.31808506,0.46545951,4.40952538,0.52843964,0.00000000
-2.65032516,6.33436021,0.00551034,0.27011614,0.12297629,1.32106120,0.47033632,4.36127587,0.52693098,0.00000000
-2.64432216,6.27754685,0.00581990,0.26437637,0.12594268,1.32387992,0.47421339,4.30201787,0.52514032,0.00000000
-2.63831916,6.20937904,0.00613448,0.25777527,0.12889733,1.32620598,0.47697466,4.23216645,0.52304004,0.00000000
-2.63231616,6.13001486,0.00645468,0.25034317,0.13182021,1.32771021,0.47852632,4.15231602,0.52062777,0.00000000
-2.62631316,6.03980514,0.00678152,0.24213203,0.13469250,1.32807756,0.47879716,4.06321992,0.51792354,0.00000000
-2.62031016,5.93927766,0.00711643,0.23321346,0.13749621,1.32701632,0.47773849,3.96576509,0.51496597,0.00000000
-2.61430715,5.82911796,0.00746114,0.22367612,0.14021369,1.32426779,0.47532359,3.86094332,0.51180781,0.00000000
-2.60830415,5.71014801,0.00781766,0.21362238,0.14282722,1.31961596,0.47154692,3.74982089,0.50851104,0.00000000
-2.60230115,5.58330390,0.00818814,0.20316471,0.14531867,1.31289682,0.46642303,3.63350845,0.50514182,0.00000000
-2.59629815,5.44961392,0.00857474,0.19242174,0.14766930,1.30400642,0.45998519,3.51313267,0.50176567,0.00000000
-2.59029515,5.31017782,0.00897952,0.18151445,0.14985962,1.29290743,0.45228401,3.38981121,0.49844300,0.00000000
-2.58429215,5.16614814,0.00940424,0.17056238,0.15186944,1.27963374,0.44338581,3.26463193,0.49522532,0.00000000
-2.57828914,5.01871412,0.00985027,0.15968031,0.15367813,1.26429264,0.43337104,3.13863722,0.49215225,0.00000000
-2.57228614,4.86908832,0.01031836,0.14897531,0.15526484,1.24706461,0.42233256,3.01281361,0.48924948,0.00000000
-2.56628314,4.71849618,0.01080855,0.13854436,0.15660907,1.22820056,0.41037397,2.88808669,0.48652763,0.00000000
-2.56028014,4.56816816,0.01132004,0.12847258,0.15769121,1.20801677,0.39760790,2.76532082,0.48398223,0.00000000
-2.55427714,4.41933414,0.01185109,0.11883208,0.15849320,1.18688767,0.38415433,2.64532288,0.48159452,0.00000000
-2.54827414,4.27321971,0.01239898,0.10968144,0.15899934,1.16523695,0.37013897,2.52884922,0.47933315,0.00000000
-2.54227114,4.13104370,0.01296000,0.10106566,0.15919704,1.14352742,0.35569158,2.41661451,0.47715659,0.00000000
-2.53626813,3.99401642,0.01352952,0.09301674,0.15907770,1.12225019,0.34094450,2.30930158,0.47501604,0.00000000
-2.53026513,3.86333807,0.01410208,0.08555451,0.15863748,1.10191356,0.32603114,2.20757083,0.47285876,0.00000000
-2.52426213,3.74019677,0.01467153,0.07868790,0.15787817,1.08303230,0.31108459,2.11206852,0.47063159,0.00000000
-2.51825913,3.62576565,0.01523131,0.07241631,0.15680787,1.06611746,0.29623641,2.02343271,0.46828442,0.00000000
-2.51225613,3.52119865,0.01577461,0.06673117,0.15544168,1.05166735,0.28161542,1.94229652,0.46577352,0.00000000
-2.50625313,3.42762459,0.01629473,0.06161751,0.15380223,1.04015954,0.26734672,1.86928789,0.46306455,0.00000000
-2.50025013,3.34613926,0.01678535,0.05705543,0.15192006,1.03204417,0.25355079,1.80502592,0.46013504,0.00000000
-2.49424712,3.27779508,0.01724083,0.05302155,0.14983379,1.02773844,0.24034267,1.75011358,0.45697631,0.00000000
-2.48824412,3.22358844,0.01765653,0.04949018,0.14759016,1.02762204,0.22783136,1.70512699,0.45359469,0.00000000
-2.48224112,3.18444430,0.01802904,0.04643445,0.14524368,1.03203329,0.21611909,1.67060179,0.45001197,0.00000000
-2.47623812,3.16119841,0.01835643,0.04382709,0.14285616,1.04126574,0.20530080,1.64701695,0.44626511,0.00000000
-2.47023512,3.15457691,0.01863836,0.04164106,0.14049577,1.05556478,0.19546350,1.63477678,0.44240509,0.00000000
-2.46423212,3.16517394,0.01887621,0.03985002,0.13823594,1.07512399,0.18668563,1.63419197,0.43849514,0.00000000
-2.45822911,3.19342750,0.01907300,0.03842855,0.13615391,1.10008107,0.17903634,1.64546025,0.43460822,0.00000000
-2.45222611,3.23959430,0.01923337,0.03735223,0.13432891,1.13051300,0.17257466,1.66864789,0.43082393,0.00000000
-2.44622311,3.30372442,0.01936337,0.03659759,0.13284025,1.16643058,0.16734857,1.70367250,0.42722501,0.00000000
-2.44022011,3.38563674,0.01947019,0.03614198,0.13176503,1.20777232,0.16339396,1.75028842,0.42389357,0.00000000
-2.43421711,3.48489646,0.01956183,0.03596333,0.13117590,1.25439804,0.16073349,1.80807509,0.42090720,0.00000000
-2.42821411,3.60079575,0.01964674,0.03603993,0.13113861,1.30608232,0.15937550,1.87642951,0.41833509,0.00000000
-2.42221111,3.73233922,0.01973336,0.03635018,0.13170971,1.36250863,0.15931287,1.95456308,0.41623456,0.00000000
-2.41620810,3.87823527,0.01982970,0.03687234,0.13293440,1.42326430,0.16052204,2.04150362,0.41464792,0.00000000
-2.41020510,4.03689482,0.01994291,0.03758439,0.13484457,1.48783737,0.16296221,2.13610280,0.41360000,0.00000000
-2.40420210,4.20643846,0.02007882,0.03846391,0.13745728,1.55561561,0.16657487,2.23704903,0.41309646,0.00000000
-2.39819910,4.38471295,0.02024167,0.03948806,0.14077367,1.62588846,0.17128376,2.34288617,0.41312296,0.00000000
-2.39219610,4.56931772,0.02043374,0.04063367,0.14477840,1.69785243,0.17699519,2.45203750,0.41364540,0.00000000
-2.38619310,4.75764143,0.02065518,0.04187742,0.14943965,1.77062021,0.18359910,2.56283474,0.41461101,0.00000000
-2.38019010,4.94690864,0.02090393,0.04319612,0.15470988,1.84323384,0.19097057,2.67355159,0.41595059,0.00000000
-2.37418709,5.13423570,0.02117570,0.04456706,0.16052702,1.91468189,0.19897204,2.78244089,0.41758157,0.00000000
-2.36818409,5.31669483,0.02146409,0.04596854,0.16681644,1.98392038,0.20745613,2.88777455,0.41941195,0.00000000
-2.36218109,5.49138497,0.02176082,0.04738039,0.17349337,2.04989722,0.21626898,2.98788523,0.42134484,0.00000000
-2.35617809,5.65550720,0.02205607,0.04878459,0.18046577,2.11157934,0.22525407,3.08120855,0.42328348,0.00000000
-2.35017509,5.80644264,0.02233884,0.05016594,0.18763760,2.16798177,0.23425644,3.16632477,0.42513649,0.00000000
-2.34417209,5.94183026,0.02259748,0.05151273,0.19491219,2.21819770,0.24312709,3.24199853,0.42682300,0.00000000
-2.33816908,6.05964191,0.02282014,0.05281747,0.20219577,2.26142834,0.25172733,3.30721569,0.42827754,0.00000000
-2.33216608,6.15825186,0.02299535,0.05407750,0.20940082,2.29701141,0.25993312,3.36121600,0.42945434,0.00000000
-2.32616308,6.23649829,0.02311256,0.05529566,0.21644917,2.32444719,0.26763898,3.40352071,0.43033077,0.00000000
-2.32016008,6.29373430,0.02316256,0.05648080,0.22327469,2.34342079,0.27476139,3.43395412,0.43090981,0.00000000
-2.31415708,6.32986628,0.02313800,0.05764820,0.22982545,2.35381978,0.28124154,3.45265855,0.43122128,0.00000000
-2.30815408,6.34537807,0.02303372,0.05881989,0.23606522,2.35574621,0.28704726,3.46010201,0.43132181,0.00000000
-2.30215108,6.34133947,0.02284699,0.06002475,0.24197429,2.34952249,0.29217403,3.45707836,0.43129341,0.00000000
-2.29614807,6.31939860,0.02257774,0.06129848,0.24754945,2.33569051,0.29664504,3.44469966,0.43124080,0.00000000
-2.29014507,6.28175780,0.02222856,0.06268334,0.25280333,2.31500406,0.30051026,3.42438084,0.43128742,0.00000000
-2.28414207,6.23113338,0.02180465,0.06422761,0.25776291,2.28841458,0.30384461,3.39781680,0.43157049,0.00000000
-2.27813907,6.17070032,0.02131371,0.06598488,0.26246748,2.25705055,0.30674518,3.36695224,0.43223517,0.00000000
-2.27213607,6.10402300,0.02076562,0.06801305,0.26696599,2.22219126,0.30932785,3.33394483,0.43342820,0.00000000
-2.26613307,6.03497396,0.02017216,0.07037306,0.27131400,2.18523569,0.31172316,3.30112210,0.43529125,0.00000000
-2.26013007,5.96764255,0.01954660,0.07312739,0.27557040,2.14766747,0.31407187,3.27093302,0.43795448,0.00000000
-2.25412706,5.90623600,0.01890325,0.07633828,0.27979399,2.11101713,0.31652026,3.24589492,0.44153031,0.00000000
-2.24812406,5.85497538,0.01825707,0.08006583,0.28404017,2.07682257,0.31921538,3.22853679,0.44610811,0.00000000
-2.24212106,5.81798893,0.01762319,0.08436585,0.28835778,2.04658913,0.32230042,3.22133997,0.45174975,0.00000000
-2.23611806,5.79920559,0.01701652,0.08928758,0.29278636,2.02175026,0.32591038,3.22667739,0.45848635,0.00000000
-2.23011506,5.80225129,0.01645137,0.09487139,0.29735384,2.00362987,0.33016824,3.24675262,0.46631645,0.00000000
-2.22411206,5.83035042,0.01594117,0.10114653,0.30207487,1.99340735,0.33518155,3.28354010,0.47520553,0.00000000
-2.21810905,5.88623511,0.01549816,0.10812884,0.30694970,1.99208614,0.34103978,3.33872798,0.48508696,0.00000000
-2.21210605,5.97206447,0.01513330,0.11581879,0.31196379,2.00046645,0.34781219,3.41366511,0.49586431,0.00000000
-2.20610305,6.08935599,0.01485611,0.12419973,0.31708805,2.01912293,0.35554650,3.50931381,0.50741486,0.00000000
-2.20010005,6.23893106,0.01467466,0.13323652,0.32227975,2.04838756,0.36426816,3.62620994,0.51959403,0.00000000
-2.19409705,6.42087629,0.01459558,0.14287466,0.32748391,2.08833828,0.37398022,3.76443193,0.53224066,0.00000000
-2.18809405,6.63452217,0.01462416,0.15303995,0.33263525,2.13879353,0.38466381,3.92358021,0.54518272,0.00000000
-2.18209105,6.87844026,0.01476445,0.16363881,0.33766052,2.19931294,0.39627912,4.10276837,0.55824318,0.00000000
-2.17608804,7.15045965,0.01501939,0.17455927,0.34248109,2.26920407,0.40876676,4.30062716,0.57124588,0.00000000
-2.17008504,7.44770317,0.01539097,0.18567270,0.34701567,2.34753533,0.42204956,4.51532195,0.58402106,0.00000000
-2.16408204,7.76664330,0.01588036,0.19683618,0.35118318,2.43315484,0.43603456,4.74458421,0.59641031,0.00000000
-2.15807904,8.10317693,0.01648804,0.20789568,0.35490548,2.52471497,0.45061530,4.98575665,0.60827088,0.00000000
-2.15207604,8.45271794,0.01721388,0.21868974,0.35810998,2.62070213,0.46567421,5.23585150,0.61947915,0.00000000
-2.14607304,8.81030548,0.01805725,0.22905379,0.36073212,2.71947129,0.48108514,5.49162065,0.62993320,0.00000000
-2.14007004,9.17072552,0.01901694,0.23882477,0.36271740,2.81928459,0.49671588,5.74963588,0.63955451,0.00000000
-2.13406703,9.52864224,0.02009122,0.24784604,0.36402328,2.91835303,0.51243069,6.00637681,0.64828871,0.00000000
-2.12806403,9.87873570,0.02127771,0.25597238,0.36462051,3.01488037,0.52809274,6.25832392,0.65610560,0.00000000
-2.12206103,10.21584137,0.02257327,0.26307481,0.36449424,3.10710801,0.54356642,6.50205333,0.66299835,0.00000000
-2.11605803,10.53508716,0.02397384,0.26904512,0.36364466,3.19335959,0.55871948,6.73433024,0.66898212,0.00000000
-2.11005503,10.83202304,0.02547427,0.27379988,0.36208723,3.27208402,0.57342495,6.95219732,0.67409215,0.00000000
-2.10405203,11.10273904,0.02706810,0.27728372,0.35985258,3.34189548,0.58756278,7.15305506,0.67838149,0.00000000
-2.09804902,11.34396714,0.02874740,0.27947185,0.35698603,3.40160914,0.60102120,7.33473077,0.68191844,0.00000000
-2.09204602,11.55316356,0.03050254,0.28037149,0.35354677,3.45027138,0.61369779,7.49553393,0.68478391,0.00000000
-2.08604302,11.72856844,0.03232212,0.28002232,0.34960675,3.48718329,0.62550024,7.63429564,0.68706866,0.00000000
-2.08004002,11.86924093,0.03419284,0.27849585,0.34524938,3.51191676,0.63634685,7.75039116,0.68887071,0.00000000
-2.07403702,11.97506883,0.03609949,0.27589366,0.34056789,3.52432251,0.64616684,7.84374468,0.69029287,0.00000000
-2.06803402,12.04675262,0.03802506,0.27234465,0.33566368,3.52452965,0.65490043,7.91481695,0.69144053,0.00000000
-2.06203102,12.08576531,0.03995089,0.26800135,0.33064447,3.51293705,0.66249889,7.96457646,0.69241975,0.00000000
-2.05602801,12.09429005,0.04185696,0.26303550,0.32562247,3.49019670,0.66892453,7.99445602,0.69333571,0.00000000
-2.05002501,12.07513861,0.04372229,0.25763293,0.32071252,3.45718981,0.67415075,8.00629687,0.69429160,0.00000000
-2.04402201,12.03165424,0.04552539,0.25198813,0.31603028,3.41499665,0.67816219,8.00228299,0.69538780,0.00000000
-2.03801901,11.96760312,0.04724491,0.24629853,0.31169052,3.36486138,0.68095503,7.98486848,0.69672156,0.00000000
-2.03201601,11.88705848,0.04886021,0.24075887,0.30780551,3.30815309,0.68253741,7.95670084,0.69838687,0.00000000
-2.02601301,11.79428176,0.05035213,0.23555565,0.30448356,3.24632475,0.68293003,7.92054300,0.70047475,0.00000000
