energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.32266133,1.94150667,0.00022077,0.03841196,0.36219220,2.13559036,0.09070411,0.02664618,0.00196249,0.10903164
-3.31665833,1.90370064,0.00020265,0.03570690,0.36573969,2.09775623,0.08505663,0.02460720,0.00185789,0.10681371
-3.31065533,1.87075988,0.00018566,0.03338990,0.36989165,2.06442068,0.07986672,0.02277635,0.00176231,0.10498280
-3.30465233,1.84255764,0.00016987,0.03145976,0.37445352,2.03546670,0.07516820,0.02115438,0.00167753,0.10351326
-3.29864932,1.81898079,0.00015531,0.02991195,0.37925174,2.01079481,0.07099366,0.01974102,0.00160537,0.10237597
-3.29264632,1.79993074,0.00014202,0.02873884,0.38413624,1.99032447,0.06737323,0.01853491,0.00154764,0.10153919
-3.28664332,1.78532415,0.00013003,0.02792988,0.38898265,1.97399511,0.06433352,0.01753352,0.00150605,0.10096948
-3.28064032,1.77509285,0.00011937,0.02747180,0.39369401,1.96176629,0.06189667,0.01673308,0.00148220,0.10063254
-3.27463732,1.76918286,0.00011005,0.02734881,0.39820192,1.95361680,0.06007957,0.01612856,0.00147752,0.10049413
-3.26863432,1.76755199,0.00010207,0.02754276,0.40246679,1.94954212,0.05889327,0.01571358,0.00149323,0.10052082
-3.26263132,1.77016604,0.00009542,0.02803326,0.40647730,1.94955023,0.05834243,0.01548048,0.00153030,0.10068077
-3.25662831,1.77699319,0.00009007,0.02879789,0.41024878,1.95365530,0.05842509,0.01542031,0.00158942,0.10094430
-3.25062531,1.78799682,0.00008598,0.02981224,0.41382058,1.96186950,0.05913245,0.01552293,0.00167094,0.10128446
-3.24462231,1.80312687,0.00008310,0.03105010,0.41725258,1.97419305,0.06044887,0.01577710,0.00177490,0.10167734
-3.23861931,1.82231028,0.00008136,0.03248357,0.42062077,1.99060293,0.06235201,0.01617064,0.00190094,0.10210243
-3.23261631,1.84544092,0.00008068,0.03408319,0.42401232,2.01104101,0.06481312,0.01669067,0.00204835,0.10254275
-3.22661331,1.87237003,0.00008098,0.03581814,0.42752016,2.03540231,0.06779749,0.01732386,0.00221605,0.10298500
-3.22061031,1.90289781,0.00008214,0.03765649,0.43123762,2.06352443,0.07126503,0.01805678,0.00240257,0.10341957
-3.21460730,1.93676712,0.00008407,0.03956542,0.43525310,2.09517912,0.07517112,0.01887625,0.00260609,0.10384057
-3.20860430,1.97366017,0.00008666,0.04151160,0.43964543,2.13006697,0.07946746,0.01976981,0.00282447,0.10424582
-3.20260130,2.01319886,0.00008979,0.04346150,0.44447990,2.16781602,0.08410331,0.02072617,0.00305529,0.10463683
-3.19659830,2.05494927,0.00009335,0.04538188,0.44980538,2.20798498,0.08902670,0.02173575,0.00329588,0.10501884
-3.19059530,2.09843076,0.00009725,0.04724021,0.45565258,2.25007143,0.09418591,0.02279119,0.00354341,0.10540081
-3.18459230,2.14312934,0.00010138,0.04900525,0.46203361,2.29352500,0.09953109,0.02388788,0.00379494,0.10579543
-3.17858929,2.18851533,0.00010568,0.05064749,0.46894285,2.33776529,0.10501588,0.02502450,0.00404753,0.10621917
-3.17258629,2.23406442,0.00011007,0.05213981,0.47635894,2.38220395,0.11059922,0.02620344,0.00429831,0.10669229
-3.16658329,2.27928128,0.00011451,0.05345792,0.48424793,2.42626977,0.11624703,0.02743123,0.00454457,0.10723876
-3.16058029,2.32372455,0.00011899,0.05458096,0.49256721,2.46943577,0.12193392,0.02871883,0.00478386,0.10788623
-3.15457729,2.36703177,0.00012351,0.05549192,0.50126997,2.51124665,0.12764470,0.03008178,0.00501409,0.10866577
-3.14857429,2.40894289,0.00012811,0.05617810,0.51030997,2.55134517,0.13337565,0.03154022,0.00523359,0.10961167
-3.14257129,2.44932084,0.00013287,0.05663143,0.51964617,2.58949573,0.13913553,0.03311879,0.00544121,0.11076091
-3.13656828,2.48816763,0.00013789,0.05684869,0.52924700,2.62560377,0.14494612,0.03484623,0.00563635,0.11215271
-3.13056528,2.52563492,0.00014330,0.05683168,0.53909384,2.65972944,0.15084236,0.03675488,0.00581901,0.11382772
-3.12456228,2.56202791,0.00014929,0.05658720,0.54918369,2.69209448,0.15687194,0.03887994,0.00598978,0.11582723
-3.11855928,2.59780185,0.00015604,0.05612693,0.55953054,2.72308155,0.16309425,0.04125849,0.00614988,0.11819213
-3.11255628,2.63355083,0.00016381,0.05546719,0.57016556,2.75322538,0.16957880,0.04392841,0.00630107,0.12096177
-3.10655328,2.66998880,0.00017283,0.05462854,0.58113589,2.78319587,0.17640302,0.04692704,0.00644560,0.12417273
-3.10055028,2.70792332,0.00018340,0.05363525,0.59250215,2.81377333,0.18364949,0.05028974,0.00658615,0.12785748
-3.09454727,2.74822266,0.00019580,0.05251468,0.60433473,2.84581667,0.19140260,0.05404837,0.00672569,0.13204295
-3.08854427,2.79177753,0.00021032,0.05129653,0.61670900,2.88022570,0.19974491,0.05822970,0.00686736,0.13674919
-3.08254127,2.83945875,0.00022726,0.05001203,0.62969967,2.91789886,0.20875304,0.06285377,0.00701434,0.14198792
-3.07653827,2.89207261,0.00024688,0.04869308,0.64337463,2.95968827,0.21849357,0.06793240,0.00716967,0.14776125
-3.07053527,2.95031579,0.00026944,0.04737128,0.65778847,3.00635379,0.22901878,0.07346775,0.00733613,0.15406043
-3.06453227,3.01473171,0.00029513,0.04607708,0.67297607,3.05851823,0.24036263,0.07945109,0.00751608,0.16086480
-3.05852926,3.08567045,0.00032410,0.04483888,0.68894661,3.11662577,0.25253706,0.08586184,0.00771129,0.16814095
-3.05252626,3.16325393,0.00035646,0.04368221,0.70567821,3.18090542,0.26552886,0.09266683,0.00792290,0.17584211
-3.04652326,3.24734834,0.00039220,0.04262900,0.72311367,3.25134136,0.27929715,0.09982000,0.00815125,0.18390787
-3.04052026,3.33754509,0.00043126,0.04169698,0.74115738,3.32765189,0.29377173,0.10726249,0.00839583,0.19226420
-3.03451726,3.43315170,0.00047347,0.04089919,0.75967374,3.40927797,0.30885243,0.11492305,0.00865527,0.20082392
-3.02851426,3.53319326,0.00051854,0.04024370,0.77848723,3.49538243,0.32440943,0.12271901,0.00892732,0.20948752
-3.02251126,3.63642505,0.00056612,0.03973343,0.79738414,3.58486019,0.34028474,0.13055762,0.00920889,0.21814448
-3.01650825,3.74135608,0.00061572,0.03936623,0.81611604,3.67635948,0.35629473,0.13833783,0.00949610,0.22667496
-3.01050525,3.84628309,0.00066677,0.03913504,0.83440489,3.76831357,0.37223373,0.14595237,0.00978440,0.23495200
-3.00450225,3.94933400,0.00071858,0.03902830,0.85194967,3.85898202,0.38787859,0.15329030,0.01006870,0.24284398
-2.99849925,4.04851934,0.00077042,0.03903046,0.86843431,3.94649991,0.40299411,0.16023964,0.01034349,0.25021761
-2.99249625,4.14178979,0.00082146,0.03912260,0.88353652,4.02893347,0.41733901,0.16669031,0.01060306,0.25694100
-2.98649325,4.22709766,0.00087084,0.03928319,0.89693742,4.10433963,0.43067251,0.17253703,0.01084163,0.26288709
-2.98049025,4.30245996,0.00091769,0.03948894,0.90833133,4.17082741,0.44276096,0.17768224,0.01105354,0.26793697
-2.97448724,4.36602044,0.00096111,0.03971556,0.91743545,4.22661841,0.45338455,0.18203886,0.01123347,0.27198331
-2.96848424,4.41610812,0.00100026,0.03993870,0.92399902,4.27010409,0.46234364,0.18553280,0.01137656,0.27493350
-2.96248124,4.45128997,0.00103433,0.04013465,0.92781149,4.29989731,0.46946464,0.18810514,0.01147859,0.27671254
-2.95647824,4.47041542,0.00106261,0.04028121,0.92870942,4.31487603,0.47460507,0.18971380,0.01153610,0.27726545
-2.95047524,4.47265106,0.00108447,0.04035823,0.92658173,4.31421749,0.47765766,0.19033479,0.01154647,0.27655917
-2.94447224,4.45750414,0.00109944,0.04034822,0.92137312,4.29742146,0.47855336,0.18996286,0.01150806,0.27458376
-2.93846923,4.42483390,0.00110715,0.04023675,0.91308559,4.26432168,0.47726316,0.18861153,0.01142017,0.27135297
-2.93246623,4.37485078,0.00110741,0.04001271,0.90177783,4.21508550,0.47379857,0.18631258,0.01128308,0.26690395
-2.92646323,4.30810353,0.00110019,0.03966847,0.88756277,4.15020181,0.46821091,0.18311493,0.01109804,0.26129634
-2.92046023,4.22545531,0.00108559,0.03919989,0.87060322,4.07045829,0.46058934,0.17908302,0.01086721,0.25461057
-2.91445723,4.12805016,0.00106392,0.03860619,0.85110604,3.97690937,0.45105780,0.17429476,0.01059357,0.24694551
-2.90845423,4.01727154,0.00103558,0.03788975,0.82931504,3.87083656,0.43977106,0.16883903,0.01028080,0.23841560
-2.90245123,3.89469520,0.00100115,0.03705579,0.80550297,3.75370345,0.42690994,0.16281305,0.00993322,0.22914761
-2.89644822,3.76203867,0.00096129,0.03611203,0.77996309,3.62710745,0.41267601,0.15631954,0.00955559,0.21927699
-2.89044522,3.62110963,0.00091676,0.03506823,0.75300059,3.49273067,0.39728604,0.14946385,0.00915302,0.20894429
-2.88444222,3.47375562,0.00086838,0.03393582,0.72492438,3.35229211,0.38096625,0.14235121,0.00873084,0.19829144
-2.87843922,3.32181691,0.00081703,0.03272744,0.69603952,3.20750315,0.36394678,0.13508418,0.00829440,0.18745833
-2.87243622,3.16708460,0.00076358,0.03145653,0.66664056,3.06002807,0.34645644,0.12776041,0.00784904,0.17657966
-2.86643322,3.01126503,0.00070889,0.03013696,0.63700604,2.91145086,0.32871793,0.12047067,0.00739989,0.16578224
-2.86043022,2.85595165,0.00065380,0.02878272,0.60739434,2.76324909,0.31094368,0.11329744,0.00695185,0.15518279
-2.85442721,2.70260457,0.00059909,0.02740763,0.57804080,2.61677538,0.29333243,0.10631383,0.00650944,0.14488632
-2.84842421,2.55253810,0.00054545,0.02602509,0.54915617,2.47324636,0.27606642,0.09958300,0.00607679,0.13498505
-2.84242121,2.40691550,0.00049353,0.02464794,0.52092628,2.33373867,0.25930949,0.09315799,0.00565759,0.12555792
-2.83641821,2.26675047,0.00044385,0.02328834,0.49351278,2.19919111,0.24320575,0.08708197,0.00525504,0.11667066
-2.83041521,2.13291412,0.00039685,0.02195763,0.46705465,2.07041212,0.22787901,0.08138879,0.00487185,0.10837621
-2.82441221,2.00614623,0.00035287,0.02066637,0.44167038,1.94809112,0.21343276,0.07610384,0.00451028,0.10071565
-2.81840920,1.88706944,0.00031217,0.01942423,0.41746051,1.83281249,0.19995061,0.07124505,0.00417210,0.09371925
-2.81240620,1.77620496,0.00027490,0.01824004,0.39451026,1.72507083,0.18749716,0.06682407,0.00385865,0.08740779
-2.80640320,1.67398852,0.00024117,0.01712178,0.37289209,1.62528628,0.17611913,0.06284742,0.00357090,0.08179393
-2.80040020,1.58078531,0.00021098,0.01607657,0.35266800,1.53381871,0.16584670,0.05931767,0.00330944,0.07688347
-2.79439720,1.49690301,0.00018431,0.01511070,0.33389138,1.45097992,0.15669493,0.05623447,0.00307454,0.07267664
-2.78839420,1.42260202,0.00016106,0.01422961,0.31660839,1.37704299,0.14866523,0.05359543,0.00286622,0.06916902
-2.78239120,1.35810235,0.00014113,0.01343787,0.30085867,1.31224839,0.14174680,0.05139687,0.00268426,0.06635246
-2.77638819,1.30358700,0.00012437,0.01273918,0.28667562,1.25680656,0.13591797,0.04963427,0.00252825,0.06421552
-2.77038519,1.25920145,0.00011062,0.01213630,0.27408598,1.21089676,0.13114747,0.04830256,0.00239763,0.06274383
-2.76438219,1.22504975,0.00009974,0.01163106,0.26310899,1.17466259,0.12739553,0.04739614,0.00229170,0.06192009
-2.75837919,1.20118728,0.00009155,0.01122427,0.25375516,1.14820419,0.12461488,0.04690869,0.00220968,0.06172389
-2.75237619,1.18761068,0.00008590,0.01091568,0.24602465,1.13156789,0.12275159,0.04683285,0.00215069,0.06213138
-2.74637319,1.18424580,0.00008263,0.01070393,0.23990559,1.12473367,0.12174581,0.04715968,0.00211377,0.06311477
-2.74037019,1.19093407,0.00008161,0.01058653,0.23537225,1.12760133,0.12153234,0.04787802,0.00209789,0.06464174
-2.73436718,1.20741845,0.00008269,0.01055980,0.23238326,1.13997601,0.12204118,0.04897385,0.00210195,0.06667497
-2.72836418,1.23332958,0.00008576,0.01061885,0.23088010,1.16155403,0.12319797,0.05042949,0.00212476,0.06917156
-2.72236118,1.26817320,0.00009067,0.01075758,0.23078580,1.19190979,0.12492432,0.05222303,0.00216504,0.07208270
-2.71635818,1.31131967,0.00009729,0.01096873,0.23200403,1.23048483,0.12713823,0.05432768,0.00222142,0.07535347
-2.71035518,1.36199661,0.00010551,0.01124389,0.23441875,1.27657969,0.12975446,0.05671130,0.00229236,0.07892280
-2.70435218,1.41928531,0.00011516,0.01157359,0.23789431,1.32934954,0.13268491,0.05933619,0.00237625,0.08272380
-2.69834917,1.48212178,0.00012611,0.01194743,0.24227628,1.38780431,0.13583913,0.06215893,0.00247127,0.08668419
-2.69234617,1.54930303,0.00013818,0.01235419,0.24739282,1.45081381,0.13912494,0.06513064,0.00257548,0.09072721
-2.68634317,1.61949890,0.00015119,0.01278201,0.25305683,1.51711838,0.14244910,0.06819737,0.00268679,0.09477261
-2.68034017,1.69126976,0.00016493,0.01321864,0.25906872,1.58534531,0.14571823,0.07130080,0.00280296,0.09873802
-2.67433717,1.76308995,0.00017918,0.01365162,0.26521983,1.65403083,0.14883982,0.07437923,0.00292162,0.10254047
-2.66833417,1.83337661,0.00019371,0.01406859,0.27129642,1.72164766,0.15172348,0.07736882,0.00304030,0.10609818
-2.66233117,1.90052334,0.00020826,0.01445755,0.27708420,1.78663724,0.15428227,0.08020500,0.00315649,0.10933236
-2.65632816,1.96293779,0.00022257,0.01480716,0.28237314,1.84744603,0.15643426,0.08282411,0.00326766,0.11216913
-2.65032516,2.01908184,0.00023638,0.01510704,0.28696263,1.90256453,0.15810413,0.08516515,0.00337133,0.11454147
-2.64432216,2.06751330,0.00024941,0.01534807,0.29066659,1.95056788,0.15922482,0.08717159,0.00346515,0.11639106
-2.63831916,2.10692715,0.00026142,0.01552268,0.29331852,1.99015630,0.15973924,0.08879316,0.00354694,0.11766994
-2.63231616,2.13619501,0.00027215,0.01562508,0.29477619,2.02019388,0.15960187,0.08998763,0.00361482,0.11834205
-2.62631316,2.15440096,0.00028139,0.01565150,0.29492588,2.03974398,0.15878018,0.09072235,0.00366722,0.11838443
-2.62031016,2.16087221,0.00028894,0.01560036,0.29368585,2.04809973,0.15725590,0.09097562,0.00370301,0.11778811
-2.61430715,2.15520315,0.00029465,0.01547240,0.29100903,2.04480819,0.15502594,0.09073783,0.00372153,0.11655868
-2.60830415,2.13727168,0.00029841,0.01527077,0.28688471,2.02968691,0.15210301,0.09001217,0.00372264,0.11471644
-2.60230115,2.10724684,0.00030014,0.01500099,0.28133913,2.00283222,0.14851583,0.08881507,0.00370680,0.11229616
-2.59629815,2.06558753,0.00029982,0.01467098,0.27443505,1.96461860,0.14430886,0.08717623,0.00367508,0.10934646
-2.59029515,2.01303192,0.00029749,0.01429090,0.26627010,1.91568921,0.13954166,0.08513821,0.00362913,0.10592882
-2.58429215,1.95057827,0.00029322,0.01387300,0.25697415,1.85693773,0.13428779,0.08275574,0.00357125,0.10211622
-2.57828914,1.87945760,0.00028714,0.01343139,0.24670571,1.78948246,0.12863327,0.08009456,0.00350430,0.09799156
-2.57228614,1.80109952,0.00027941,0.01298180,0.23564753,1.71463355,0.12267473,0.07723006,0.00343166,0.09364573
-2.56628314,1.71709240,0.00027025,0.01254126,0.22400147,1.63385485,0.11651719,0.07424553,0.00335720,0.08917561
-2.56028014,1.62913957,0.00025989,0.01212774,0.21198301,1.54872186,0.11027168,0.07123028,0.00328520,0.08468185
-2.55427714,1.53901319,0.00024861,0.01175982,0.19981546,1.46087744,0.10405261,0.06827753,0.00322019,0.08026666
-2.54827414,1.44850729,0.00023668,0.01145622,0.18772409,1.37198699,0.09797512,0.06548227,0.00316692,0.07603155
-2.54227114,1.35939188,0.00022441,0.01123547,0.17593047,1.28369466,0.09215244,0.06293899,0.00313021,0.07207512
-2.53626813,1.27336928,0.00021208,0.01111544,0.16464701,1.19758204,0.08669328,0.06073944,0.00311482,0.06849097
-2.53026513,1.19203411,0.00019998,0.01111291,0.15407206,1.11513065,0.08169935,0.05897048,0.00312534,0.06536573
-2.52426213,1.11683783,0.00018840,0.01124314,0.14438554,1.03768904,0.07726311,0.05771195,0.00316603,0.06277723
-2.51825913,1.04905858,0.00017758,0.01151949,0.13574521,0.96644540,0.07346575,0.05703471,0.00324072,0.06079291
-2.51225613,0.98977686,0.00016774,0.01195293,0.12828371,0.90240600,0.07037536,0.05699884,0.00335268,0.05946837
-2.50625313,0.93985716,0.00015909,0.01255173,0.12210625,0.84637959,0.06804553,0.05765202,0.00350448,0.05884618
-2.50025013,0.89993567,0.00015177,0.01332107,0.11728913,0.79896787,0.06651412,0.05902815,0.00369790,0.05895499
-2.49424712,0.87041385,0.00014592,0.01426270,0.11387893,0.76056159,0.06580242,0.06114619,0.00393383,0.05980876
-2.48824412,0.85145766,0.00014161,0.01537473,0.11189239,0.73134199,0.06591466,0.06400934,0.00421220,0.06140639
-2.48224112,0.84300204,0.00013887,0.01665141,0.11131694,0.71128711,0.06683775,0.06760450,0.00453192,0.06373155
-2.47623812,0.84476030,0.00013770,0.01808303,0.11211188,0.70018242,0.06854154,0.07190213,0.00489083,0.06675289
-2.47023512,0.85623803,0.00013807,0.01965592,0.11421004,0.69763526,0.07097920,0.07685644,0.00528571,0.07042448
-2.46423212,0.87675111,0.00013988,0.02135254,0.11752002,0.70309249,0.07408815,0.08240605,0.00571229,0.07468668
-2.45822911,0.90544746,0.00014303,0.02315171,0.12192884,0.71586102,0.07779127,0.08847510,0.00616529,0.07946729
-2.45222611,0.94133215,0.00014737,0.02502895,0.12730508,0.73513057,0.08199840,0.09497476,0.00663855,0.08468308
-2.44622311,0.98329542,0.00015273,0.02695701,0.13350236,0.75999839,0.08660828,0.10180527,0.00712505,0.09024168
-2.44022011,1.03014325,0.00015893,0.02890638,0.14036306,0.78949542,0.09151079,0.10885833,0.00761714,0.09604376
-2.43421711,1.08062992,0.00016574,0.03084612,0.14772241,0.82261346,0.09658947,0.11601994,0.00810665,0.10198547
-2.42821411,1.13349199,0.00017296,0.03274460,0.15541265,0.85833301,0.10172428,0.12317352,0.00858510,0.10796121
-2.42221111,1.18748295,0.00018037,0.03457042,0.16326730,0.89565107,0.10679457,0.13020334,0.00904392,0.11386645
-2.41620810,1.24140789,0.00018774,0.03629336,0.17112536,0.93360859,0.11168221,0.13699795,0.00947464,0.11960067
-2.41020510,1.29415709,0.00019487,0.03788532,0.17883536,0.97131673,0.11627466,0.14345379,0.00986916,0.12507031
-2.40420210,1.34473775,0.00020156,0.03932121,0.18625910,1.00798145,0.12046804,0.14947850,0.01021993,0.13019152
-2.39819910,1.39230268,0.00020764,0.04057986,0.19327505,1.04292563,0.12417000,0.15499408,0.01052019,0.13489271
-2.39219610,1.43617503,0.00021295,0.04164473,0.19978105,1.07560796,0.12730233,0.15993957,0.01076415,0.13911674
-2.38619310,1.47586801,0.00021737,0.04250453,0.20569648,1.10563814,0.12980314,0.16427322,0.01094717,0.14282265
-2.38019010,1.51109871,0.00022081,0.04315366,0.21096359,1.13278741,0.13162863,0.16797398,0.01106588,0.14598687
-2.37418709,1.54179535,0.00022320,0.04359244,0.21554808,1.15699416,0.13275426,0.17104227,0.01111828,0.14860376
-2.36818409,1.56809734,0.00022453,0.04382714,0.21943866,1.17836410,0.13317527,0.17349992,0.01110379,0.15068559
-2.36218109,1.59034802,0.00022480,0.04386981,0.22264596,1.19716475,0.13290666,0.17538927,0.01102326,0.15226179
-2.35617809,1.60907992,0.00022405,0.04373784,0.22520044,1.21381415,0.13198241,0.17677153,0.01087894,0.15337760
-2.35017509,1.62499298,0.00022235,0.04345339,0.22714966,1.22886416,0.13045412,0.17772430,0.01067436,0.15409209
-2.34417209,1.63892629,0.00021981,0.04304260,0.22855493,1.24297851,0.12838902,0.17833845,0.01041424,0.15447567
-2.33816908,1.65182429,0.00021654,0.04253464,0.22948746,1.25690640,0.12586757,0.17871446,0.01010433,0.15460721
-2.33216608,1.66469856,0.00021268,0.04196071,0.23002431,1.27145237,0.12298048,0.17895838,0.00975122,0.15457084
-2.32616308,1.67858658,0.00020839,0.04135289,0.23024419,1.28744356,0.11982561,0.17917746,0.00936208,0.15445254
-2.32016008,1.69450914,0.00020382,0.04074307,0.23022343,1.30569546,0.11650457,0.17947586,0.00894455,0.15433682
-2.31415708,1.71342788,0.00019914,0.04016178,0.23003222,1.32697747,0.11311931,0.17995035,0.00850640,0.15430342
-2.30815408,1.73620481,0.00019450,0.03963721,0.22973138,1.35197964,0.10976884,0.18068639,0.00805538,0.15442433
-2.30215108,1.76356546,0.00019004,0.03919428,0.22936975,1.38128201,0.10654610,0.18175459,0.00759900,0.15476115
-2.29614807,1.79606717,0.00018591,0.03885379,0.22898238,1.41532771,0.10353521,0.18320786,0.00714433,0.15536302
-2.29014507,1.83407400,0.00018221,0.03863189,0.22858947,1.45440130,0.10080911,0.18507916,0.00669786,0.15626503
-2.28414207,1.87773948,0.00017905,0.03853959,0.22819625,1.49861326,0.09842774,0.18738007,0.00626538,0.15748732
-2.27813907,1.92699793,0.00017650,0.03858257,0.22779370,1.54789150,0.09643673,0.19010026,0.00585186,0.15903485
-2.27213607,1.98156515,0.00017461,0.03876115,0.22736001,1.60198066,0.09486676,0.19320773,0.00546140,0.16089781
-2.26613307,2.04094854,0.00017344,0.03907049,0.22686282,1.66044933,0.09373343,0.19664992,0.00509725,0.16305271
-2.26013007,2.10446644,0.00017299,0.03950101,0.22626194,1.72270530,0.09303779,0.20035567,0.00476175,0.16546403
-2.25412706,2.17127626,0.00017327,0.04003889,0.22551255,1.78801835,0.09276739,0.20423783,0.00445644,0.16808644
-2.24812406,2.24041017,0.00017429,0.04066683,0.22456858,1.85555003,0.09289782,0.20819652,0.00418210,0.17086736
-2.24212106,2.31081725,0.00017603,0.04136489,0.22338626,1.92438904,0.09339464,0.21212289,0.00393884,0.17374998
-2.23611806,2.38141005,0.00017849,0.04211141,0.22192740,1.99359107,0.09421569,0.21590323,0.00372622,0.17667628
-2.23011506,2.45111385,0.00018168,0.04288398,0.22016251,2.06222108,0.09531354,0.21942324,0.00354332,0.17959025
-2.22411206,2.51891613,0.00018562,0.04366041,0.21807340,2.12939632,0.09663807,0.22257240,0.00338895,0.18244093
-2.21810905,2.58391402,0.00019037,0.04441971,0.21565529,2.19432776,0.09813903,0.22524812,0.00326166,0.18518522
-2.21210605,2.64535728,0.00019599,0.04514295,0.21291817,2.25635787,0.09976850,0.22735965,0.00315994,0.18779035
-2.20610305,2.70268446,0.00020262,0.04581402,0.20988748,2.31499261,0.10148301,0.22883149,0.00308223,0.19023579
-2.20010005,2.75555028,0.00021041,0.04642026,0.20660395,2.36992576,0.10324537,0.22960623,0.00302708,0.19251458
-2.19409705,2.80384231,0.00021960,0.04695289,0.20312275,2.42105379,0.10502609,0.22964663,0.00299315,0.19463398
-2.18809405,2.84768583,0.00023046,0.04740728,0.19951181,2.46848034,0.10680424,0.22893694,0.00297924,0.19661529
-2.18209105,2.88743609,0.00024333,0.04778294,0.19584954,2.51250929,0.10856779,0.22748328,0.00298437,0.19849296
-2.17608804,2.92365786,0.00025863,0.04808337,0.19222189,2.55362656,0.11031338,0.22531323,0.00300770,0.20031292
-2.17008504,2.95709295,0.00027682,0.04831567,0.18871905,2.59247097,0.11204556,0.22247448,0.00304853,0.20213019
-2.16408204,2.98861698,0.00029845,0.04848997,0.18543172,2.62979548,0.11377552,0.21903266,0.00310626,0.20400587
-2.15807904,3.01918746,0.00032412,0.04861864,0.18244739,2.66642049,0.11551939,0.21506852,0.00318031,0.20600363
-2.15207604,3.04978551,0.00035449,0.04871550,0.17984647,2.70318150,0.11729620,0.21067445,0.00327008,0.20818598
-2.14607304,3.08135460,0.00039027,0.04879479,0.17769879,2.74087403,0.11912566,0.20595068,0.00337484,0.21061024
-2.14007004,3.11473928,0.00043222,0.04887026,0.17606033,2.78019869,0.12102579,0.20100113,0.00349370,0.21332476
-2.13406703,3.15062767,0.00048109,0.04895419,0.17497064,2.82170958,0.12301073,0.19592930,0.00362551,0.21636535
-2.12806403,3.18950084,0.00053769,0.04905649,0.17445074,2.86576929,0.12508867,0.19083426,0.00376881,0.21975219
-2.12206103,3.23159236,0.00060279,0.04918403,0.17450201,2.91251304,0.12726014,0.18580707,0.00392183,0.22348749
-2.11605803,3.27686049,0.00067713,0.04933998,0.17510582,2.96182453,0.12951681,0.18092757,0.00408240,0.22755401
-2.11005503,3.32497504,0.00076142,0.04952352,0.17622408,3.01332530,0.13184078,0.17626195,0.00424803,0.23191446
-2.10405203,3.37532004,0.00085628,0.04972968,0.17780074,3.06637837,0.13420459,0.17186103,0.00441587,0.23651203
-2.09804902,3.42701238,0.00096223,0.04994951,0.17976412,3.12010675,0.13657171,0.16775933,0.00458281,0.24127189
-2.09204602,3.47893588,0.00107969,0.05017040,0.18202998,3.17342580,0.13889786,0.16397501,0.00474553,0.24610379
-2.08604302,3.52978918,0.00120891,0.05037673,0.18450532,3.22508821,0.14113275,0.16051058,0.00490056,0.25090539
-2.08004002,3.57814503,0.00135000,0.05055067,0.18709250,3.27373932,0.14322241,0.15735440,0.00504444,0.25556652
-2.07403702,3.62251798,0.00150285,0.05067310,0.18969382,3.31797984,0.14511186,0.15448278,0.00517379,0.25997380
-2.06803402,3.66143684,0.00166718,0.05072477,0.19221601,3.35643284,0.14674801,0.15186253,0.00528547,0.26401563
-2.06203102,3.69351821,0.00184251,0.05068733,0.19457470,3.38781137,0.14808269,0.14945393,0.00537666,0.26758727
-2.05602801,3.71753705,0.00202814,0.05054453,0.19669845,3.41098305,0.14907548,0.14721382,0.00544497,0.27059564
-2.05002501,3.73249071,0.00222317,0.05028322,0.19853227,3.42502848,0.14969645,0.14509866,0.00548858,0.27296363
-2.04402201,3.73765309,0.00242651,0.04989431,0.20004041,3.42929021,0.14992833,0.14306753,0.00550628,0.27463385
-2.03801901,3.73261624,0.00263691,0.04937346,0.20120827,3.42341001,0.14976830,0.14108473,0.00549757,0.27557143
-2.03201601,3.71731747,0.00285297,0.04872170,0.20204342,3.40735257,0.14922901,0.13912200,0.00546264,0.27576582
-2.02601301,3.69205093,0.00307318,0.04794569,0.20257555,3.38141480,0.14833902,0.13716024,0.00540242,0.27523156
-2.02001001,3.65746331,0.00329599,0.04705774,0.20285547,3.34622047,0.14714242,0.13519069,0.00531857,0.27400790
-2.01400700,3.61453438,0.00351977,0.04607567,0.20295323,3.30270096,0.14569780,0.13321547,0.00521339,0.27215743
-2.00800400,3.56454381,0.00374296,0.04502230,0.20295529,3.25206338,0.14407648,0.13124760,0.00508981,0.26976363
-2.00200100,3.50902624,0.00396404,0.04392482,0.20296109,3.19574820,0.14236013,0.12931047,0.00495127,0.26692768
-1.99599800,3.44971737,0.00418157,0.04281391,0.20307910,3.13537872,0.14063796,0.12743683,0.00480163,0.26376451
-1.98999500,3.38849374,0.00439427,0.04172280,0.20342247,3.07270516,0.13900344,0.12566736,0.00464507,0.26039841
-1.98399200,3.32730953,0.00460100,0.04068614,0.20410462,3.00954631,0.13755085,0.12404899,0.00448595,0.25695840
-1.97798899,3.26813318,0.00480081,0.03973890,0.20523488,2.94773137,0.13637168,0.12263297,0.00432873,0.25357345
-1.97198599,3.21288666,0.00499292,0.03891523,0.20691447,2.88904471,0.13555118,0.12147281,0.00417782,0.25036795
-1.96598299,3.16338993,0.00517671,0.03824742,0.20923283,2.83517567,0.13516500,0.12062220,0.00403750,0.24745744
-1.95997999,3.12131235,0.00535175,0.03776488,0.21226464,2.78767506,0.13527623,0.12013305,0.00391181,0.24494483
