energy_ev,total_up,Bi_p_up,Bi_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.62781391,2.50486485,0.08450571,0.02083821,0.55194825,1.73799879,0.02961111,0.74062053
-5.62181091,2.56248624,0.09196880,0.02108095,0.58660132,1.76043460,0.03226594,0.75313807
-5.61580790,2.62035455,0.09984427,0.02132567,0.62152520,1.78275458,0.03498842,0.76514300
-5.60980490,2.67762682,0.10805950,0.02156788,0.65626032,1.80458412,0.03776047,0.77637929
-5.60380190,2.73342612,0.11653402,0.02180278,0.69032421,1.82554258,0.04056357,0.78658381
-5.59779890,2.78686275,0.12518026,0.02202535,0.72322248,1.84525288,0.04337915,0.79549394
-5.59179590,2.83705625,0.13390446,0.02223051,0.75446059,1.86335093,0.04618892,0.80285558
-5.58579290,2.88315726,0.14260771,0.02241316,0.78355617,1.87949435,0.04897521,0.80843109
-5.57978989,2.92436843,0.15118713,0.02256836,0.81005131,1.89337012,0.05172118,0.81200691
-5.57378689,2.95996343,0.15953725,0.02269142,0.83352445,1.90470097,0.05441098,0.81340052
-5.56778389,2.98930337,0.16755145,0.02277800,0.85360135,1.91325001,0.05702981,0.81246641
-5.56178089,3.01184994,0.17512360,0.02282421,0.86996480,1.91882366,0.05956389,0.80910075
-5.55577789,3.02717480,0.18214981,0.02282668,0.88236253,1.92127255,0.06200033,0.80324468
-5.54977489,3.03496495,0.18853017,0.02278261,0.89061321,1.92049074,0.06432700,0.79488597
-5.54377189,3.03502404,0.19417065,0.02268983,0.89461018,1.91641315,0.06653224,0.78405900
-5.53776888,3.02726978,0.19898495,0.02254682,0.89432292,1.90901161,0.06860465,0.77084317
-5.53176588,3.01172787,0.20289637,0.02235266,0.88979613,1.89828985,0.07053280,0.75535977
-5.52576288,2.98852301,0.20583953,0.02210711,0.88114669,1.88427790,0.07230504,0.73776752
-5.51975988,2.95786772,0.20776203,0.02181047,0.86855856,1.86702622,0.07390932,0.71825706
-5.51375688,2.92004978,0.20862585,0.02146365,0.85227595,1.84660025,0.07533311,0.69704463
-5.50775388,2.87541913,0.20840856,0.02106803,0.83259519,1.82307556,0.07656344,0.67436531
-5.50175088,2.82437502,0.20710416,0.02062549,0.80985559,1.79653418,0.07758703,0.65046614
-5.49574787,2.76735427,0.20472361,0.02013830,0.78442976,1.76706229,0.07839053,0.62559949
-5.48974487,2.70482113,0.20129491,0.01960911,0.75671381,1.73474951,0.07896095,0.60001684
-5.48374187,2.63725926,0.19686281,0.01904090,0.72711781,1.69968979,0.07928608,0.57396341
-5.47773887,2.56516612,0.19148801,0.01843693,0.69605683,1.66198391,0.07935508,0.54767372
-5.47173587,2.48904977,0.18524601,0.01780074,0.66394289,1.62174331,0.07915908,0.52136814
-5.46573287,2.40942801,0.17822546,0.01713608,0.63117802,1.57909510,0.07869184,0.49525069
-5.45972986,2.32682949,0.17052622,0.01644694,0.59814852,1.53418773,0.07795034,0.46950784
-5.45372686,2.24179635,0.16225704,0.01573749,0.56522052,1.48719691,0.07693536,0.44430838
-5.44772386,2.15488780,0.15353308,0.01501207,0.53273684,1.43833133,0.07565195,0.41980420
-5.44172086,2.06668393,0.14447325,0.01427519,0.50101494,1.38783767,0.07410981,0.39613165
-5.43571786,1.97778912,0.13519750,0.01353148,0.47034594,1.33600437,0.07232343,0.37341356
-5.42971486,1.88883432,0.12582415,0.01278567,0.44099449,1.28316381,0.07031218,0.35176130
-5.42371186,1.80047764,0.11646738,0.01204253,0.41319920,1.22969257,0.06810012,0.33127700
-5.41770885,1.71340272,0.10723495,0.01130688,0.38717346,1.17600942,0.06571570,0.31205555
-5.41170585,1.62831462,0.09822615,0.01058346,0.36310636,1.12257102,0.06319119,0.29418610
-5.40570285,1.54593289,0.08953021,0.00987693,0.34116365,1.06986540,0.06056200,0.27775318
-5.39969985,1.46698198,0.08122499,0.00919176,0.32148833,1.01840306,0.05786588,0.26283701
-5.39369685,1.39217913,0.07337617,0.00853220,0.30420100,0.96870633,0.05514195,0.24951330
-5.38769385,1.32222003,0.06603680,0.00790217,0.28939964,0.92129706,0.05242967,0.23785216
-5.38169085,1.25776290,0.05924730,0.00730519,0.27715906,0.87668328,0.04976778,0.22791657
-5.37568784,1.19941160,0.05303577,0.00674436,0.26752978,0.83534529,0.04719327,0.21976016
-5.36968484,1.14769855,0.04741872,0.00622224,0.26053673,0.79772180,0.04474031,0.21342473
-5.36368184,1.10306830,0.04240194,0.00574083,0.25617762,0.76419684,0.04243937,0.20893747
-5.35767884,1.06586263,0.03798180,0.00530153,0.25442137,0.73508790,0.04031638,0.20630820
-5.35167584,1.03630798,0.03414650,0.00490511,0.25520670,0.71063598,0.03839210,0.20552678
-5.34567284,1.01450600,0.03087759,0.00455170,0.25844109,0.69099806,0.03668161,0.20656091
-5.33966983,1.00042783,0.02815152,0.00424082,0.26400038,0.67624245,0.03519410,0.20935445
-5.33366683,0.99391265,0.02594113,0.00397136,0.27172912,0.66634713,0.03393271,0.21382648
-5.32766383,0.99467066,0.02421721,0.00374167,0.28144180,0.66120152,0.03289479,0.21987113
-5.32166083,1.00229075,0.02294993,0.00354959,0.29292521,0.66061144,0.03207217,0.22735833
-5.31565783,1.01625253,0.02211021,0.00339254,0.30594173,0.66430724,0.03145171,0.23613542
-5.30965483,1.03594241,0.02167094,0.00326758,0.32023370,0.67195474,0.03101609,0.24602964
-5.30365183,1.06067312,0.02160808,0.00317151,0.33552872,0.68316851,0.03074455,0.25685140
-5.29764882,1.08970588,0.02190154,0.00310099,0.35154565,0.69752689,0.03061394,0.26839817
-5.29164582,1.12227417,0.02253595,0.00305260,0.36800118,0.71458816,0.03059969,0.28045891
-5.28564282,1.15760823,0.02350115,0.00302297,0.38461664,0.73390694,0.03067684,0.29281876
-5.27963982,1.19495893,0.02479254,0.00300889,0.40112476,0.75505016,0.03082109,0.30526384
-5.27363682,1.23362012,0.02641110,0.00300734,0.41727612,0.77761179,0.03100973,0.31758597
-5.26763382,1.27294828,0.02836321,0.00301563,0.43284486,0.80122560,0.03122247,0.32958707
-5.26163082,1.31237871,0.03066027,0.00303143,0.44763355,0.82557541,0.03144217,0.34108309
-5.25562781,1.35143746,0.03331795,0.00305284,0.46147688,0.85040221,0.03165535,0.35190738
-5.24962481,1.38974852,0.03635527,0.00307840,0.47424395,0.87550808,0.03185258,0.36191337
-5.24362181,1.42703611,0.03979339,0.00310713,0.48583928,0.90075646,0.03202858,0.37097642
-5.23761881,1.46312212,0.04365425,0.00313851,0.49620226,0.92606916,0.03218224,0.37899504
-5.23161581,1.49791890,0.04795892,0.00317247,0.50530531,0.95142009,0.03231633,0.38589134
-5.22561281,1.53141809,0.05272596,0.00320938,0.51315080,0.97682634,0.03243713,0.39161077
-5.21960980,1.56367622,0.05796956,0.00324994,0.51976696,1.00233703,0.03255386,0.39612141
-5.21360680,1.59479788,0.06369778,0.00329518,0.52520299,1.02802071,0.03267800,0.39941270
-5.20760380,1.62491768,0.06991083,0.00334636,0.52952375,1.05395198,0.03282254,0.40149396
-5.20160080,1.65418182,0.07659947,0.00340489,0.53280430,1.08019828,0.03300118,0.40239257
-5.19559780,1.68273056,0.08374373,0.00347227,0.53512453,1.10680737,0.03322752,0.40215209
-5.18959480,1.71068224,0.09131191,0.00354999,0.53656430,1.13379648,0.03351429,0.40083038
-5.18359180,1.73812000,0.09925998,0.00363942,0.53719922,1.16114345,0.03387260,0.39849764
-5.17758879,1.76508152,0.10753145,0.00374179,0.53709730,1.18878069,0.03431139,0.39523462
-5.17158579,1.79155255,0.11605782,0.00385809,0.53631670,1.21659194,0.03483683,0.39113085
-5.16558279,1.81746422,0.12475949,0.00398899,0.53490448,1.24441225,0.03545206,0.38628302
-5.15957979,1.84269432,0.13354728,0.00413482,0.53289654,1.27203106,0.03615689,0.38079335
-5.15357679,1.86707238,0.14232447,0.00429553,0.53031861,1.29919828,0.03694776,0.37476813
-5.14757379,1.89038819,0.15098931,0.00447066,0.52718815,1.32563304,0.03781780,0.36831635
-5.14157079,1.91240325,0.15943794,0.00465935,0.52351713,1.35103464,0.03875709,0.36154831
-5.13556778,1.93286465,0.16756760,0.00486032,0.51931539,1.37509528,0.03975295,0.35457441
-5.12956478,1.95152059,0.17528006,0.00507197,0.51459444,1.39751384,0.04079044,0.34750408
-5.12356178,1.96813681,0.18248506,0.00529235,0.50937140,1.41801014,0.04185291,0.34044479
-5.11755878,1.98251328,0.18910362,0.00551928,0.50367293,1.43633893,0.04292264,0.33350136
-5.11155578,1.99450016,0.19507115,0.00575040,0.49753893,1.45230304,0.04398153,0.32677545
-5.10555278,2.00401246,0.20034013,0.00598325,0.49102569,1.46576493,0.04501179,0.32036534
-5.09954977,2.01104264,0.20488224,0.00621542,0.48420849,1.47665623,0.04599672,0.31436604
-5.09354677,2.01567047,0.20868985,0.00644457,0.47718333,1.48498456,0.04692139,0.30886963
-5.08754377,2.01806970,0.21177684,0.00666858,0.47006781,1.49083750,0.04777330,0.30396587
-5.08154077,2.01851093,0.21417854,0.00688564,0.46300104,1.49438310,0.04854303,0.29974304
-5.07553777,2.01736048,0.21595092,0.00709430,0.45614244,1.49586706,0.04922473,0.29628880
-5.06953477,2.01507505,0.21716905,0.00729358,0.44966966,1.49560638,0.04981656,0.29369103
-5.06353177,2.01219200,0.21792474,0.00748295,0.44377538,1.49397963,0.05032097,0.29203855
-5.05752876,2.00931552,0.21832358,0.00766242,0.43866336,1.49141415,0.05074482,0.29142148
-5.05152576,2.00709882,0.21848150,0.00783249,0.43454353,1.48837048,0.05109938,0.29193110
-5.04552276,2.00622298,0.21852085,0.00799414,0.43162655,1.48532472,0.05140015,0.29365916
-5.03951976,2.00737283,0.21856630,0.00814876,0.43011776,1.48274929,0.05166646,0.29669643
-5.03351676,2.01121092,0.21874066,0.00829807,0.43021082,1.48109293,0.05192095,0.30113054
-5.02751376,2.01835021,0.21916066,0.00844401,0.43208121,1.48076079,0.05218883,0.30704294
-5.02151076,2.02932674,0.21993311,0.00858863,0.43587969,1.48209535,0.05249703,0.31450516
-5.01550775,2.04457321,0.22115118,0.00873392,0.44172605,1.48535913,0.05287317,0.32357446
-5.00950475,2.06439457,0.22289134,0.00888174,0.44970316,1.49071988,0.05334449,0.33428886
-5.00350175,2.08894677,0.22521061,0.00903360,0.45985172,1.49823909,0.05393663,0.34666203
-4.99749875,2.11821965,0.22814461,0.00919060,0.47216565,1.50786420,0.05467245,0.36067806
-4.99149575,2.15202478,0.23170605,0.00935327,0.48658850,1.51942527,0.05557084,0.37628656
-4.98549275,2.18998902,0.23588399,0.00952151,0.50301089,1.53263599,0.05664562,0.39339828
-4.97948974,2.23155434,0.24064369,0.00969451,0.52126912,1.54709936,0.05790455,0.41188173
-4.97348674,2.27598403,0.24592710,0.00987075,0.54114524,1.56231785,0.05934850,0.43156087
-4.96748374,2.32237551,0.25165398,0.01004796,0.56236841,1.57770752,0.06097086,0.45221436
-4.96148074,2.36967937,0.25772352,0.01022319,0.58461784,1.59261585,0.06275719,0.47357640
-4.95547774,2.41672423,0.26401660,0.01039288,0.60752728,1.60634238,0.06468519,0.49533941
-4.94947474,2.46224669,0.27039843,0.01055294,0.63069103,1.61816143,0.06672497,0.51715864
-4.94347174,2.50492548,0.27672168,0.01069891,0.65367142,1.62734612,0.06883958,0.53865849
-4.93746873,2.54341864,0.28283000,0.01082608,0.67600779,1.63319252,0.07098597,0.55944073
-4.93146573,2.57640260,0.28856184,0.01092967,0.69722657,1.63504333,0.07311619,0.57909415
-4.92546273,2.60261189,0.29375450,0.01100502,0.71685254,1.63230993,0.07517883,0.59720546
-4.91945973,2.62087793,0.29824842,0.01104770,0.73442072,1.62449220,0.07712076,0.61337111
-4.91345673,2.63016585,0.30189144,0.01105377,0.74948872,1.61119534,0.07888899,0.62720950
-4.90745373,2.62960791,0.30454309,0.01101985,0.76164914,1.59214325,0.08043262,0.63837320
-4.90145073,2.61853241,0.30607874,0.01094328,0.77054154,1.56718800,0.08170487,0.64656065
-4.89544772,2.59648712,0.30639336,0.01082225,0.77586363,1.53631522,0.08266502,0.65152683
-4.88944472,2.56325636,0.30540500,0.01065585,0.77738107,1.49964538,0.08328020,0.65309252
-4.88344172,2.51887127,0.30305761,0.01044412,0.77493572,1.45743105,0.08352706,0.65115164
-4.87743872,2.46361280,0.29932324,0.01018807,0.76845174,1.41005036,0.08339304,0.64567642
-4.87143572,2.39800738,0.29420348,0.00988969,0.75793929,1.35799700,0.08287743,0.63672011
-4.86543272,2.32281545,0.28772997,0.00955184,0.74349572,1.30186733,0.08199195,0.62441708
-4.85942971,2.23901324,0.27996409,0.00917822,0.72530393,1.24234494,0.08076097,0.60898032
-4.85342671,2.14776841,0.27099568,0.00877325,0.70362817,1.18018344,0.07922129,0.59069632
-4.84742371,2.05041048,0.26094084,0.00834193,0.67880712,1.11618782,0.07742146,0.56991769
-4.84142071,1.94839693,0.24993893,0.00788974,0.65124466,1.05119518,0.07542071,0.54705357
-4.83541771,1.84327612,0.23814882,0.00742244,0.62139864,0.98605528,0.07328750,0.52255834
-4.82941471,1.73664831,0.22574453,0.00694596,0.58976795,0.92161143,0.07109766,0.49691905
-4.82341171,1.63012580,0.21291043,0.00646621,0.55687861,0.85868218,0.06893234,0.47064192
-4.81740870,1.52529361,0.19983617,0.00598897,0.52326910,0.79804421,0.06687564,0.44423850
-4.81140570,1.42367157,0.18671155,0.00551971,0.48947578,0.74041677,0.06501214,0.41821181
-4.80540270,1.32667905,0.17372145,0.00506352,0.45601870,0.68644792,0.06342432,0.39304313
-4.79939970,1.23560312,0.16104114,0.00462499,0.42338832,0.63670274,0.06218992,0.36917959
-4.79339670,1.15157084,0.14883191,0.00420808,0.39203371,0.59165368,0.06137948,0.34702305
-4.78739370,1.07552636,0.13723742,0.00381617,0.36235235,0.55167317,0.06105390,0.32692054
-4.78139070,1.00821318,0.12638063,0.00345189,0.33468200,0.51702849,0.06126225,0.30915644
-4.77538769,0.95016193,0.11636153,0.00311724,0.30929469,0.48787895,0.06203987,0.29394662
-4.76938469,0.90168364,0.10725571,0.00281347,0.28639288,0.46427538,0.06340679,0.28143448
-4.76338169,0.86286876,0.09911364,0.00254120,0.26610796,0.44616196,0.06536650,0.27168915
-4.75737869,0.83359159,0.09196083,0.00230044,0.24850079,0.43338025,0.06790530,0.26470563
-4.75137569,0.81352007,0.08579868,0.00209059,0.23356427,0.42567555,0.07099195,0.26040691
-4.74537269,0.80213064,0.08060601,0.00191060,0.22122772,0.42270534,0.07457798,0.25864792
-4.73936968,0.79872773,0.07634114,0.00175899,0.21136277,0.42404984,0.07859850,0.25922121
-4.73336668,0.80246756,0.07294452,0.00163395,0.20379063,0.42922455,0.08297351,0.26186424
-4.72736368,0.81238560,0.07034170,0.00153342,0.19829026,0.43769458,0.08760976,0.26626786
-4.72136068,0.82742718,0.06844655,0.00145522,0.19460740,0.44889056,0.09240314,0.27208614
-4.71535768,0.84648053,0.06716474,0.00139709,0.19246398,0.46222585,0.09724143,0.27894687
-4.70935468,0.86841145,0.06639715,0.00135684,0.19156768,0.47711464,0.10200748,0.28646282
-4.70335168,0.89209873,0.06604342,0.00133240,0.19162151,0.49299065,0.10658262,0.29424325
-4.69734867,0.91646943,0.06600519,0.00132191,0.19233293,0.50932579,0.11085022,0.30190537
-4.69134567,0.94053298,0.06618925,0.00132381,0.19342248,0.52564827,0.11469935,0.30908557
-4.68534267,0.96341301,0.06651040,0.00133690,0.19463166,0.54155969,0.11802827,0.31544989
-4.67933967,0.98437609,0.06689383,0.00136044,0.19572973,0.55675032,0.12074772,0.32070359
-4.67333667,1.00285617,0.06727727,0.00139415,0.19651955,0.57101212,0.12278385,0.32459936
-4.66733367,1.01847395,0.06761249,0.00143829,0.19684209,0.58424889,0.12408066,0.32694408
-4.66133067,1.03105048,0.06786645,0.00149369,0.19657962,0.59648305,0.12460185,0.32760376
-4.65532766,1.04061432,0.06802185,0.00156179,0.19565764,0.60785869,0.12433206,0.32650660
-4.64932466,1.04740190,0.06807717,0.00164458,0.19404528,0.61864058,0.12327731,0.32364407
-4.64332166,1.05185103,0.06804624,0.00174467,0.19175454,0.62920895,0.12146481,0.31906997
-4.63731866,1.05458764,0.06795728,0.00186523,0.18883815,0.64005021,0.11894201,0.31289761
-4.63131566,1.05640598,0.06785152,0.00200992,0.18538641,0.65174351,0.11577495,0.30529511
-4.62531266,1.05824317,0.06778135,0.00218289,0.18152294,0.66494368,0.11204611,0.29647925
-4.61930965,1.06114851,0.06780822,0.00238865,0.17739974,0.68036088,0.10785165,0.28670791
-4.61330665,1.06624890,0.06800024,0.00263201,0.17319158,0.69873747,0.10329839,0.27627156
-4.60730365,1.07471124,0.06842951,0.00291792,0.16908996,0.72082291,0.09850045,0.26548408
-4.60130065,1.08770299,0.06916948,0.00325137,0.16529694,0.74734731,0.09357583,0.25467320
-4.59529765,1.10635232,0.07029209,0.00363723,0.16201888,0.77899447,0.08864298,0.24417097
-4.58929465,1.13170884,0.07186512,0.00408009,0.15946039,0.81637523,0.08381755,0.23430455
-4.58329165,1.16470617,0.07394955,0.00458405,0.15781851,0.86000192,0.07920934,0.22538748
-4.57728864,1.20612742,0.07659717,0.00515260,0.15727735,0.91026476,0.07491957,0.21771182
-4.57128564,1.25657457,0.07984833,0.00578835,0.15800326,0.96741088,0.07103867,0.21154116
-4.56528264,1.31644254,0.08373016,0.00649294,0.16014048,1.03152673,0.06764434,0.20710472
-4.55927964,1.38589872,0.08825500,0.00726679,0.16380746,1.10252447,0.06480022,0.20459255
-4.55327664,1.46486847,0.09341926,0.00810897,0.16909373,1.18013285,0.06255497,0.20415185
-4.54727364,1.55302699,0.09920272,0.00901708,0.17605747,1.26389306,0.06094181,0.20588440
-4.54127064,1.64979791,0.10556826,0.00998712,0.18472355,1.35315983,0.05997843,0.20984506
-4.53526763,1.75435863,0.11246206,0.01101348,0.19508230,1.44710804,0.05966741,0.21604120
-4.52926463,1.86565250,0.11981420,0.01208882,0.20708881,1.54474474,0.05999679,0.22443310
-4.52326163,1.98240760,0.12753978,0.01320423,0.22066281,1.64492678,0.06094108,0.23493514
-4.51725863,2.10316176,0.13554048,0.01434918,0.23568926,1.74638352,0.06246237,0.24741776
-4.51125563,2.22629360,0.14370648,0.01551179,0.25201949,1.84774436,0.06451170,0.26171012
-4.50525263,2.35005860,0.15191881,0.01667892,0.26947312,1.94757051,0.06703050,0.27760344
-4.49924962,2.47262979,0.16005201,0.01783649,0.28784062,2.04439023,0.06995216,0.29485488
-4.49324662,2.59214180,0.16797710,0.01896977,0.30688675,2.13673653,0.07320364,0.31319207
-4.48724362,2.70673743,0.17556468,0.02006367,0.32635462,2.22318647,0.07670706,0.33231820
-4.48124062,2.81461531,0.18268822,0.02110322,0.34597069,2.30240064,0.08038139,0.35191751
-4.47523762,2.91407743,0.18922737,0.02207385,0.36545043,2.37316175,0.08414404,0.37166139
-4.46923462,3.00357502,0.19507119,0.02296189,0.38450463,2.43441088,0.08791239,0.39121480
-4.46323162,3.08175141,0.20012122,0.02375492,0.40284638,2.48528007,0.09160542,0.41024301
-4.45722861,3.14748039,0.20429428,0.02444216,0.42019833,2.52512012,0.09514505,0.42841861
-4.45122561,3.19989864,0.20752498,0.02501483,0.43630020,2.55352230,0.09845761,0.44542846
-4.44522261,3.23843115,0.20976766,0.02546640,0.45091628,2.57033317,0.10147505,0.46098070
-4.43921961,3.26280840,0.21099789,0.02579287,0.46384249,2.57566163,0.10413614,0.47481132
-4.43321661,3.27307471,0.21121339,0.02599287,0.47491296,2.56987786,0.10638750,0.48669038
-4.42721361,3.26958715,0.21043423,0.02606780,0.48400557,2.55360395,0.10818445,0.49642743
-4.42121061,3.25300489,0.20870247,0.02602175,0.49104635,2.52769643,0.10949177,0.50387609
-4.41520760,3.22426927,0.20608108,0.02586145,0.49601239,2.49322112,0.11028417,0.50893751
-4.40920460,3.18457505,0.20265224,0.02559603,0.49893305,2.45142130,0.11054665,0.51156261
-4.40320160,3.13533390,0.19851507,0.02523683,0.49988936,2.40368020,0.11027461,0.51175283
-4.39719860,3.07813130,0.19378280,0.02479698,0.49901154,2.35147919,0.10947370,0.50955961
-4.39119560,3.01467843,0.18857955,0.02429105,0.49647460,2.29635329,0.10815953,0.50508213
-4.38519260,2.94676077,0.18303678,0.02373459,0.49249216,2.23984564,0.10635707,0.49846385
-4.37918959,2.87618537,0.17728950,0.02314367,0.48730875,2.18346273,0.10409986,0.48988749
-4.37318659,2.80472871,0.17147246,0.02253438,0.48119072,2.12863197,0.10142909,0.47956897
-4.36718359,2.73408705,0.16571629,0.02192239,0.47441633,2.07666331,0.09839237,0.46775029
-4.36118059,2.66583121,0.16014398,0.02132247,0.46726523,2.02871623,0.09504254,0.45469173
-4.35517759,2.60136723,0.15486750,0.02074809,0.46000795,1.98577330,0.09143618,0.44066371
-4.34917459,2.54190443,0.14998494,0.02021111,0.45289573,1.94862108,0.08763220,0.42593847
-4.34317159,2.48843170,0.14557813,0.01972147,0.44615129,1.91783894,0.08369038,0.41078208
-4.33716858,2.44170274,0.14171081,0.01928701,0.43996087,1.89379583,0.07966988,0.39544698
-4.33116558,2.40223041,0.13842749,0.01891341,0.43446788,1.87665480,0.07562790,0.38016545
-4.32516258,2.37028992,0.13575291,0.01860407,0.42976855,1.86638467,0.07161842,0.36514404
-4.31915958,2.34593017,0.13369222,0.01836028,0.42590969,1.86277780,0.06769107,0.35055943
-4.31315658,2.32899243,0.13223174,0.01818132,0.42288858,1.86547294,0.06389026,0.33655561
-4.30715358,2.31913470,0.13134029,0.01806466,0.42065513,1.87398162,0.06025443,0.32324256
