energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.72236118,3.83952099,-3.83952099,0.00056189,-0.00056189,0.07800017,-0.07800017,0.43327748,-0.43327747,3.12094818,-3.12094818,0.39817990,-0.39817990,0.23218875,-0.23218875,0.26347758,-0.26347758,0.00000000,-0.00000000
-2.71635818,3.80226981,-3.80226980,0.00054606,-0.00054606,0.07639619,-0.07639619,0.42269641,-0.42269641,3.08890407,-3.08890406,0.39285992,-0.39285992,0.23257444,-0.23257444,0.25747728,-0.25747727,0.00000000,-0.00000000
-2.71035518,3.75483485,-3.75483484,0.00053295,-0.00053295,0.07451361,-0.07451361,0.41066010,-0.41066010,3.04829210,-3.04829209,0.38654204,-0.38654204,0.23262290,-0.23262290,0.25081936,-0.25081936,0.00000000,-0.00000000
-2.70435218,3.69883175,-3.69883173,0.00052379,-0.00052379,0.07239356,-0.07239356,0.39740839,-0.39740839,3.00029302,-3.00029301,0.37948378,-0.37948378,0.23248096,-0.23248096,0.24365536,-0.24365536,0.00000000,-0.00000000
-2.69834917,3.63597012,-3.63597010,0.00051992,-0.00051992,0.07007980,-0.07007979,0.38319135,-0.38319134,2.94616452,-2.94616451,0.37195143,-0.37195143,0.23229966,-0.23229966,0.23613872,-0.23613872,0.00000000,-0.00000000
-2.69234617,3.56799551,-3.56799549,0.00052280,-0.00052280,0.06761729,-0.06761729,0.36826223,-0.36826223,2.88719968,-2.88719966,0.36421088,-0.36421087,0.23222797,-0.23222797,0.22842013,-0.22842013,0.00000000,-0.00000000
-2.68634317,3.49663464,-3.49663463,0.00053398,-0.00053398,0.06505095,-0.06505095,0.35287096,-0.35287096,2.82468850,-2.82468848,0.35651877,-0.35651876,0.23240641,-0.23240641,0.22064345,-0.22064345,0.00000000,-0.00000000
-2.68034017,3.42354609,-3.42354608,0.00055512,-0.00055512,0.06242443,-0.06242443,0.33725833,-0.33725833,2.75988403,-2.75988402,0.34911423,-0.34911422,0.23296102,-0.23296102,0.21294224,-0.21294224,0.00000000,-0.00000000
-2.67433717,3.35027797,-3.35027795,0.00058796,-0.00058796,0.05977903,-0.05977903,0.32165108,-0.32165108,2.69397395,-2.69397393,0.34221150,-0.34221150,0.23399773,-0.23399773,0.20543695,-0.20543695,0.00000000,-0.00000000
-2.66833417,3.27823388,-3.27823386,0.00063429,-0.00063429,0.05715283,-0.05715283,0.30625801,-0.30625801,2.62805824,-2.62805823,0.33599382,-0.33599382,0.23559769,-0.23559769,0.19823303,-0.19823303,0.00000000,-0.00000000
-2.66233117,3.20864784,-3.20864782,0.00069596,-0.00069596,0.05457995,-0.05457995,0.29126707,-0.29126707,2.56313334,-2.56313332,0.33060873,-0.33060873,0.23781344,-0.23781344,0.19141970,-0.19141970,0.00000000,-0.00000000
-2.65632816,3.14256838,-3.14256836,0.00077486,-0.00077486,0.05209013,-0.05209013,0.27684361,-0.27684361,2.50008238,-2.50008237,0.32616495,-0.32616495,0.24066645,-0.24066645,0.18506956,-0.18506956,0.00000000,-0.00000000
-2.65032516,3.08085153,-3.08085152,0.00087284,-0.00087284,0.04970835,-0.04970835,0.26312947,-0.26312947,2.43967136,-2.43967134,0.32273092,-0.32273092,0.24414588,-0.24414588,0.17923890,-0.17923890,0.00000000,-0.00000000
-2.64432216,3.02416205,-3.02416203,0.00099173,-0.00099173,0.04745484,-0.04745484,0.25024305,-0.25024305,2.38255015,-2.38255014,0.32033496,-0.32033496,0.24820877,-0.24820877,0.17396860,-0.17396859,0.00000000,-0.00000000
-2.63831916,2.97298168,-2.97298167,0.00113325,-0.00113325,0.04534512,-0.04534512,0.23828012,-0.23828012,2.32925767,-2.32925766,0.31896695,-0.31896695,0.25278163,-0.25278163,0.16928545,-0.16928544,0.00000000,-0.00000000
-2.63231616,2.92762331,-2.92762330,0.00129902,-0.00129902,0.04339030,-0.04339030,0.22731519,-0.22731518,2.28022992,-2.28022990,0.31858146,-0.31858146,0.25776333,-0.25776333,0.16520394,-0.16520394,0.00000000,-0.00000000
-2.62631316,2.88824923,-2.88824921,0.00149042,-0.00149042,0.04159745,-0.04159745,0.21740333,-0.21740333,2.23580973,-2.23580971,0.31910190,-0.31910190,0.26302919,-0.26302919,0.16172817,-0.16172817,0.00000000,-0.00000000
-2.62031016,2.85489206,-2.85489205,0.00170864,-0.00170864,0.03997013,-0.03997013,0.20858229,-0.20858229,2.19625726,-2.19625725,0.32042572,-0.32042571,0.26843599,-0.26843599,0.15885382,-0.15885382,0.00000000,-0.00000000
-2.61430715,2.82747673,-2.82747672,0.00195454,-0.00195454,0.03850892,-0.03850892,0.20087462,-0.20087461,2.16176001,-2.16176000,0.32243009,-0.32243009,0.27382786,-0.27382786,0.15657013,-0.15657013,0.00000000,-0.00000000
-2.60830415,2.80584195,-2.80584194,0.00222860,-0.00222860,0.03721201,-0.03721201,0.19428980,-0.19428980,2.13244159,-2.13244158,0.32497798,-0.32497798,0.27904252,-0.27904252,0.15486164,-0.15486164,0.00000000,-0.00000000
-2.60230115,2.78975998,-2.78975998,0.00253092,-0.00253092,0.03607576,-0.03607576,0.18882621,-0.18882621,2.10836858,-2.10836857,0.32792417,-0.32792417,0.28391779,-0.28391779,0.15370971,-0.15370971,0.00000000,-0.00000000
-2.59629815,2.77895375,-2.77895374,0.00286111,-0.00286111,0.03509528,-0.03509528,0.18447279,-0.18447279,2.08955510,-2.08955510,0.33112111,-0.33112111,0.28829799,-0.28829799,0.15309372,-0.15309372,0.00000000,-0.00000000
-2.59029515,2.77311045,-2.77311044,0.00321828,-0.00321828,0.03426484,-0.03426484,0.18121032,-0.18121032,2.07596493,-2.07596493,0.33442424,-0.33442424,0.29204000,-0.29204000,0.15299184,-0.15299184,0.00000000,-0.00000000
-2.58429215,2.77189152,-2.77189151,0.00360098,-0.00360098,0.03357831,-0.03357831,0.17901243,-0.17901243,2.06751118,-2.06751118,0.33769673,-0.33769673,0.29501866,-0.29501866,0.15338157,-0.15338157,0.00000000,-0.00000000
-2.57828914,2.77493873,-2.77493873,0.00400722,-0.00400722,0.03302941,-0.03302941,0.17784616,-0.17784616,2.06405404,-2.06405404,0.34081338,-0.34081338,0.29713148,-0.29713148,0.15423980,-0.15423980,0.00000000,-0.00000000
-2.57228614,2.78187687,-2.78187687,0.00443443,-0.00443443,0.03261188,-0.03261188,0.17767217,-0.17767217,2.06539692,-2.06539692,0.34366378,-0.34366378,0.29830226,-0.29830226,0.15554263,-0.15554263,0.00000000,-0.00000000
-2.56628314,2.79231343,-2.79231343,0.00487946,-0.00487946,0.03231960,-0.03231960,0.17844467,-0.17844467,2.07128179,-2.07128179,0.34615462,-0.34615462,0.29848382,-0.29848382,0.15726490,-0.15726490,0.00000000,-0.00000000
-2.56028014,2.80583615,-2.80583615,0.00533866,-0.00533866,0.03214650,-0.03214650,0.18011113,-0.18011113,2.08138437,-2.08138438,0.34821117,-0.34821117,0.29765955,-0.29765955,0.15937964,-0.15937964,0.00000000,-0.00000000
-2.55427714,2.82200933,-2.82200934,0.00580787,-0.00580787,0.03208652,-0.03208652,0.18261185,-0.18261185,2.09531001,-2.09531001,0.34977817,-0.34977817,0.29584397,-0.29584397,0.16185734,-0.16185734,0.00000000,-0.00000000
-2.54827414,2.84036985,-2.84036985,0.00628251,-0.00628251,0.03213339,-0.03213339,0.18587947,-0.18587947,2.11259090,-2.11259090,0.35082004,-0.35082005,0.29308229,-0.29308229,0.16466524,-0.16466524,0.00000000,-0.00000000
-2.54227114,2.86042387,-2.86042387,0.00675761,-0.00675761,0.03228044,-0.03228044,0.18983859,-0.18983859,2.13268548,-2.13268549,0.35132080,-0.35132080,0.28944911,-0.28944911,0.16776678,-0.16776678,0.00000000,-0.00000000
-2.53626813,2.88164517,-2.88164518,0.00722798,-0.00722798,0.03252038,-0.03252038,0.19440550,-0.19440550,2.15498040,-2.15498041,0.35128355,-0.35128355,0.28504638,-0.28504638,0.17112112,-0.17112112,0.00000000,-0.00000000
-2.53026513,2.90347583,-2.90347584,0.00768821,-0.00768821,0.03284508,-0.03284508,0.19948825,-0.19948825,2.17879547,-2.17879547,0.35073001,-0.35073001,0.28000085,-0.28000085,0.17468295,-0.17468295,0.00000000,-0.00000000
-2.52426213,2.92532981,-2.92532982,0.00813286,-0.00813286,0.03324540,-0.03324540,0.20498697,-0.20498697,2.20339191,-2.20339192,0.34969983,-0.34969983,0.27446098,-0.27446098,0.17840257,-0.17840257,0.00000000,-0.00000000
-2.51825913,2.94659976,-2.94659977,0.00855653,-0.00855653,0.03371109,-0.03371109,0.21079465,-0.21079465,2.22798377,-2.22798378,0.34825010,-0.34825010,0.26859374,-0.26859374,0.18222622,-0.18222622,0.00000000,-0.00000000
-2.51225613,2.96666716,-2.96666717,0.00895397,-0.00895397,0.03423074,-0.03423074,0.21679832,-0.21679832,2.25175242,-2.25175242,0.34645492,-0.34645492,0.26258116,-0.26258116,0.18609684,-0.18609684,0.00000000,-0.00000000
-2.50625313,2.98491554,-2.98491555,0.00932022,-0.00932022,0.03479183,-0.03479183,0.22288071,-0.22288071,2.27386370,-2.27386370,0.34440512,-0.34440512,0.25661692,-0.25661692,0.18995497,-0.18995497,0.00000000,-0.00000000
-2.50025013,3.00074640,-3.00074641,0.00965072,-0.00965072,0.03538091,-0.03538091,0.22892228,-0.22892228,2.29348724,-2.29348725,0.34220798,-0.34220798,0.25090292,-0.25090292,0.19374003,-0.19374003,0.00000000,-0.00000000
-2.49424712,3.01359702,-3.01359702,0.00994139,-0.00994139,0.03598383,-0.03598383,0.23480367,-0.23480367,2.30981724,-2.30981725,0.33998706,-0.33998706,0.24564595,-0.24564595,0.19739175,-0.19739175,0.00000000,-0.00000000
-2.48824412,3.02295950,-3.02295951,0.01018877,-0.01018877,0.03658607,-0.03658607,0.24040843,-0.24040843,2.32209397,-2.32209398,0.33788188,-0.33788188,0.24105447,-0.24105446,0.20085173,-0.20085173,0.00000000,-0.00000000
-2.48224112,3.02839988,-3.02839989,0.01039009,-0.01039009,0.03717317,-0.03717317,0.24562601,-0.24562601,2.32962511,-2.32962511,0.33604737,-0.33604737,0.23733539,-0.23733539,0.20406507,-0.20406507,0.00000000,-0.00000000
-2.47623812,3.02957630,-3.02957631,0.01054335,-0.01054335,0.03773114,-0.03773114,0.25035472,-0.25035472,2.33180613,-2.33180614,0.33465295,-0.33465295,0.23469091,-0.23469091,0.20698195,-0.20698195,0.00000000,-0.00000000
-2.47023512,3.02625517,-3.02625517,0.01064740,-0.01064740,0.03824699,-0.03824699,0.25450478,-0.25450478,2.32813889,-2.32813889,0.33388111,-0.33388111,0.23331530,-0.23331530,0.20955911,-0.20955911,0.00000000,-0.00000000
-2.46423212,3.01832425,-3.01832425,0.01070198,-0.01070198,0.03870916,-0.03870916,0.25800109,-0.25800109,2.31824752,-2.31824752,0.33392531,-0.33392531,0.23339161,-0.23339161,0.21176108,-0.21176108,0.00000000,-0.00000000
-2.45822911,3.00580188,-3.00580187,0.01070779,-0.01070779,0.03910795,-0.03910795,0.26078567,-0.26078567,2.30189110,-2.30189110,0.33498717,-0.33498717,0.23508824,-0.23508824,0.21356116,-0.21356116,0.00000000,-0.00000000
-2.45222611,2.98884135,-2.98884134,0.01066649,-0.01066649,0.03943591,-0.03943591,0.26281973,-0.26281973,2.27897246,-2.27897246,0.33727273,-0.33727273,0.23855544,-0.23855544,0.21494208,-0.21494208,0.00000000,-0.00000000
-2.44622311,2.96773023,-2.96773022,0.01058073,-0.01058073,0.03968811,-0.03968811,0.26408501,-0.26408501,2.24954269,-2.24954268,0.34098797,-0.34098797,0.24392159,-0.24392159,0.21589627,-0.21589627,0.00000000,-0.00000000
-2.44022011,2.94288420,-2.94288419,0.01045413,-0.01045413,0.03986232,-0.03986232,0.26458460,-0.26458460,2.21380109,-2.21380108,0.34633341,-0.34633340,0.25128951,-0.25128951,0.21642569,-0.21642569,0.00000000,-0.00000000
-2.43421711,2.91483541,-2.91483539,0.01029127,-0.01029127,0.03995901,-0.03995901,0.26434289,-0.26434289,2.17209063,-2.17209062,0.35349798,-0.35349798,0.26073277,-0.26073277,0.21654139,-0.21654138,0.00000000,-0.00000000
-2.42821411,2.88421586,-2.88421585,0.01009767,-0.01009767,0.03998132,-0.03998132,0.26340487,-0.26340487,2.12488889,-2.12488888,0.36265232,-0.36265232,0.27229208,-0.27229208,0.21626259,-0.21626259,0.00000000,-0.00000000
-2.42221111,2.85173626,-2.85173624,0.00987966,-0.00987966,0.03993481,-0.03993481,0.26183461,-0.26183461,2.07279486,-2.07279485,0.37394163,-0.37394163,0.28597212,-0.28597212,0.21561559,-0.21561559,0.00000000,-0.00000000
-2.41620810,2.81816121,-2.81816119,0.00964440,-0.00964440,0.03982711,-0.03982711,0.25971302,-0.25971302,2.01651210,-2.01651208,0.38747841,-0.38747841,0.30173876,-0.30173876,0.21463232,-0.21463232,0.00000000,-0.00000000
-2.41020510,2.78428195,-2.78428193,0.00939968,-0.00939968,0.03966752,-0.03966752,0.25713505,-0.25713505,1.95682876,-1.95682875,0.40333535,-0.40333535,0.31951699,-0.31951699,0.21334883,-0.21334883,0.00000000,-0.00000000
-2.40420210,2.75088767,-2.75088765,0.00915390,-0.00915390,0.03946648,-0.03946648,0.25420636,-0.25420635,1.89459547,-1.89459546,0.42153870,-0.42153870,0.33918980,-0.33918980,0.21180370,-0.21180370,0.00000000,-0.00000000
-2.39819910,2.71873690,-2.71873688,0.00891586,-0.00891586,0.03923499,-0.03923499,0.25103957,-0.25103957,1.83070155,-1.83070153,0.44206249,-0.44206249,0.36059808,-0.36059807,0.21003646,-0.21003645,0.00000000,-0.00000000
-2.39219610,2.68853017,-2.68853014,0.00869463,-0.00869463,0.03898404,-0.03898404,0.24775044,-0.24775044,1.76605072,-1.76605071,0.46482393,-0.46482393,0.38354172,-0.38354172,0.20808617,-0.20808617,0.00000000,-0.00000000
-2.38619310,2.66088524,-2.66088522,0.00849941,-0.00849940,0.03872406,-0.03872406,0.24445387,-0.24445387,1.70153710,-1.70153708,0.48968029,-0.48968029,0.40778213,-0.40778212,0.20599020,-0.20599020,0.00000000,-0.00000000
-2.38019010,2.63631609,-2.63631607,0.00833928,-0.00833928,0.03846436,-0.03846436,0.24126010,-0.24126010,1.63802219,-1.63802217,0.51642761,-0.51642761,0.43304603,-0.43304603,0.20378321,-0.20378320,0.00000000,-0.00000000
-2.37418709,2.61521650,-2.61521648,0.00822308,-0.00822308,0.03821275,-0.03821275,0.23827125,-0.23827125,1.57631385,-1.57631384,0.54480140,-0.54480140,0.45903070,-0.45903070,0.20149648,-0.20149648,0.00000000,-0.00000000
-2.36818409,2.59784892,-2.59784890,0.00815917,-0.00815917,0.03797513,-0.03797513,0.23557817,-0.23557816,1.51714767,-1.51714765,0.57447948,-0.57447948,0.48541041,-0.48541040,0.19915760,-0.19915760,0.00000000,-0.00000000
-2.36218109,2.58433907,-2.58433905,0.00815519,-0.00815519,0.03775530,-0.03775530,0.23325789,-0.23325789,1.46117140,-1.46117138,0.60508706,-0.60508705,0.51184399,-0.51184399,0.19679036,-0.19679036,0.00000000,-0.00000000
-2.35617809,2.57467623,-2.57467621,0.00821792,-0.00821792,0.03755484,-0.03755484,0.23137171,-0.23137170,1.40893278,-1.40893276,0.63620391,-0.63620391,0.53798326,-0.53798325,0.19441501,-0.19441501,0.00000000,-0.00000000
-2.35017509,2.56871905,-2.56871903,0.00835302,-0.00835302,0.03737318,-0.03737318,0.22996386,-0.22996385,1.36087089,-1.36087088,0.66737365,-0.66737364,0.56348193,-0.56348193,0.19204874,-0.19204874,0.00000000,-0.00000000
-2.34417209,2.56620623,-2.56620622,0.00856486,-0.00856486,0.03720769,-0.03720769,0.22906089,-0.22906089,1.31731117,-1.31731116,0.69811458,-0.69811458,0.58800482,-0.58800482,0.18970631,-0.18970631,0.00000000,-0.00000000
-2.33816908,2.56677150,-2.56677148,0.00885637,-0.00885637,0.03705398,-0.03705398,0.22867171,-0.22867170,1.27846387,-1.27846386,0.72793208,-0.72793208,0.61123672,-0.61123672,0.18740080,-0.18740080,0.00000000,-0.00000000
-2.33216608,2.56996162,-2.56996160,0.00922880,-0.00922880,0.03690627,-0.03690627,0.22878815,-0.22878815,1.24442586,-1.24442585,0.75633174,-0.75633174,0.63289081,-0.63289081,0.18514439,-0.18514439,0.00000000,-0.00000000
-2.32616308,2.57525666,-2.57525665,0.00968169,-0.00968169,0.03675777,-0.03675777,0.22938616,-0.22938615,1.21518529,-1.21518528,0.78283307,-0.78283307,0.65271597,-0.65271597,0.18294907,-0.18294907,0.00000000,-0.00000000
-2.32016008,2.58209111,-2.58209110,0.01021271,-0.01021271,0.03660119,-0.03660119,0.23042736,-0.23042736,1.19062890,-1.19062890,0.80698293,-0.80698293,0.67050282,-0.67050282,0.18082727,-0.18082727,0.00000000,-0.00000000
-2.31415708,2.58987497,-2.58987496,0.01081764,-0.01081764,0.03642921,-0.03642921,0.23186104,-0.23186104,1.17055132,-1.17055131,0.82836836,-0.82836836,0.68608817,-0.68608817,0.17879231,-0.17879231,0.00000000,-0.00000000
-2.30815408,2.59801369,-2.59801369,0.01149033,-0.01149033,0.03623498,-0.03623498,0.23362633,-0.23362633,1.15466607,-1.15466607,0.84662811,-0.84662811,0.69935756,-0.69935756,0.17685865,-0.17685865,0.00000000,-0.00000000
-2.30215108,2.60592628,-2.60592627,0.01222281,-0.01222281,0.03601254,-0.03601254,0.23565464,-0.23565464,1.14261784,-1.14261784,0.86146254,-0.86146254,0.71024589,-0.71024589,0.17504197,-0.17504197,0.00000000,-0.00000000
-2.29614807,2.61306080,-2.61306079,0.01300531,-0.01300531,0.03575725,-0.03575725,0.23787221,-0.23787221,1.13399550,-1.13399549,0.87264133,-0.87264133,0.71873614,-0.71873614,0.17335905,-0.17335905,0.00000000,-0.00000000
-2.29014507,2.61890717,-2.61890717,0.01382652,-0.01382652,0.03546613,-0.03546613,0.24020270,-0.24020270,1.12834564,-1.12834564,0.88000883,-0.88000883,0.72485612,-0.72485612,0.17182743,-0.17182743,0.00000000,-0.00000000
-2.28414207,2.62300690,-2.62300690,0.01467373,-0.01467373,0.03513805,-0.03513805,0.24256980,-0.24256980,1.12518637,-1.12518637,0.88348679,-0.88348679,0.72867364,-0.72867364,0.17046501,-0.17046501,0.00000000,-0.00000000
-2.27813907,2.62496006,-2.62496006,0.01553317,-0.01553317,0.03477400,-0.03477400,0.24489991,-0.24489991,1.12402096,-1.12402096,0.88307444,-0.88307444,0.73029027,-0.73029027,0.16928959,-0.16928959,0.00000000,-0.00000000
-2.27213607,2.62442982,-2.62442982,0.01639036,-0.01639036,0.03437710,-0.03437710,0.24712468,-0.24712468,1.12435141,-1.12435141,0.87884612,-0.87884612,0.72983408,-0.72983408,0.16831834,-0.16831834,0.00000000,-0.00000000
-2.26613307,2.62114494,-2.62114494,0.01723046,-0.01723046,0.03395265,-0.03395265,0.24918360,-0.24918360,1.12569152,-1.12569152,0.87094641,-0.87094641,0.72745183,-0.72745183,0.16756744,-0.16756744,0.00000000,-0.00000000
-2.26013007,2.61490094,-2.61490095,0.01803876,-0.01803876,0.03350806,-0.03350806,0.25102650,-0.25102650,1.12757959,-1.12757959,0.85958338,-0.85958338,0.72330096,-0.72330097,0.16705178,-0.16705178,0.00000000,-0.00000000
-2.25412706,2.60556053,-2.60556053,0.01880113,-0.01880113,0.03305273,-0.03305273,0.25261600,-0.25261600,1.12959043,-1.12959043,0.84502012,-0.84502013,0.71754198,-0.71754199,0.16678487,-0.16678487,0.00000000,-0.00000000
-2.24812406,2.59305375,-2.59305375,0.01950450,-0.01950450,0.03259791,-0.03259791,0.25392984,-0.25392984,1.13134666,-1.13134666,0.82756520,-0.82756521,0.71033150,-0.71033150,0.16677899,-0.16677900,0.00000000,-0.00000000
-2.24212106,2.57737860,-2.57737860,0.02013737,-0.02013737,0.03215644,-0.03215644,0.25496308,-0.25496308,1.13252916,-1.13252916,0.80756238,-0.80756238,0.70181641,-0.70181641,0.16704562,-0.16704562,0.00000000,-0.00000000
-2.23611806,2.55860220,-2.55860220,0.02069027,-0.02069027,0.03174260,-0.03174260,0.25573007,-0.25573007,1.13288636,-1.13288636,0.78538020,-0.78538020,0.69212946,-0.69212946,0.16759603,-0.16759603,0.00000000,-0.00000000
-2.23011506,2.53686288,-2.53686288,0.02115620,-0.02115620,0.03137180,-0.03137180,0.25626620,-0.25626620,1.13224241,-1.13224241,0.76140183,-0.76140184,0.68138639,-0.68138639,0.16844223,-0.16844223,0.00000000,-0.00000000
-2.22411206,2.51237298,-2.51237298,0.02153102,-0.02153102,0.03106036,-0.03106036,0.25662922,-0.25662922,1.13050373,-1.13050373,0.73601567,-0.73601567,0.66968475,-0.66968475,0.16959803,-0.16959804,0.00000000,-0.00000000
-2.21810905,2.48542228,-2.48542228,0.02181378,-0.02181378,0.03082526,-0.03082526,0.25690016,-0.25690016,1.12766386,-1.12766386,0.70960680,-0.70960681,0.65710437,-0.65710437,0.17108029,-0.17108029,0.00000000,-0.00000000
-2.21210605,2.45638148,-2.45638149,0.02200693,-0.02200693,0.03068385,-0.03068385,0.25718362,-0.25718362,1.12380639,-1.12380639,0.68254983,-0.68254983,0.64370934,-0.64370934,0.17291013,-0.17291013,0.00000000,-0.00000000
-2.20610305,2.42570532,-2.42570533,0.02211645,-0.02211645,0.03065362,-0.03065362,0.25760743,-0.25760743,1.11910554,-1.11910554,0.65520296,-0.65520296,0.62955132,-0.62955132,0.17511423,-0.17511423,0.00000000,-0.00000000
-2.20010005,2.39393439,-2.39393440,0.02215189,-0.02215189,0.03075190,-0.03075190,0.25832155,-0.25832155,1.11382433,-1.11382434,0.62790354,-0.62790354,0.61467382,-0.61467382,0.17772582,-0.17772582,0.00000000,-0.00000000
-2.19409705,2.36169518,-2.36169519,0.02212626,-0.02212626,0.03099557,-0.03099557,0.25949608,-0.25949608,1.10831021,-1.10831021,0.60096483,-0.60096483,0.59911713,-0.59911713,0.18078559,-0.18078559,0.00000000,-0.00000000
-2.18809405,2.32969737,-2.32969738,0.02205584,-0.02205584,0.03140079,-0.03140079,0.26131845,-0.26131846,1.10298782,-1.10298782,0.57467404,-0.57467404,0.58292350,-0.58292350,0.18434206,-0.18434206,0.00000000,-0.00000000
-2.18209105,2.29872789,-2.29872790,0.02195981,-0.02195981,0.03198267,-0.03198267,0.26398963,-0.26398964,1.09834914,-1.09834914,0.54929131,-0.54929131,0.56614215,-0.56614215,0.18845159,-0.18845159,0.00000000,-0.00000000
-2.17608804,2.26964106,-2.26964107,0.02185985,-0.02185985,0.03275487,-0.03275487,0.26771949,-0.26771949,1.09494087,-1.09494088,0.52504941,-0.52504942,0.54883376,-0.54883376,0.19317783,-0.19317783,0.00000000,-0.00000000
-2.17008504,2.24334458,-2.24334459,0.02177959,-0.02177959,0.03372932,-0.03372932,0.27272131,-0.27272131,1.09334938,-1.09334938,0.50215402,-0.50215402,0.53107409,-0.53107409,0.19859051,-0.19859051,0.00000000,-0.00000000
-2.16408204,2.22078120,-2.22078121,0.02174399,-0.02174399,0.03491575,-0.03491575,0.27920555,-0.27920556,1.09418329,-1.09418330,0.48078419,-0.48078419,0.51295647,-0.51295647,0.20476367,-0.20476368,0.00000000,-0.00000000
-2.15807904,2.20290615,-2.20290617,0.02177864,-0.02177864,0.03632137,-0.03632137,0.28737309,-0.28737310,1.09805436,-1.09805436,0.46109295,-0.46109295,0.49459293,-0.49459293,0.21177317,-0.21177317,0.00000000,-0.00000000
-2.15207604,2.19066092,-2.19066093,0.02190900,-0.02190900,0.03795038,-0.03795038,0.29740795,-0.29740796,1.10555683,-1.10555683,0.44320772,-0.44320773,0.47611390,-0.47611390,0.21969361,-0.21969361,0.00000000,-0.00000000
-2.14607304,2.18494374,-2.18494375,0.02215967,-0.02215967,0.03980368,-0.03980368,0.30946993,-0.30946993,1.11724602,-1.11724603,0.42723059,-0.42723059,0.45766652,-0.45766652,0.22859478,-0.22859478,0.00000000,-0.00000000
-2.14007004,2.18657807,-2.18657808,0.02255359,-0.02255359,0.04187842,-0.04187842,0.32368723,-0.32368724,1.13361673,-1.13361674,0.41323822,-0.41323822,0.43941153,-0.43941153,0.23853759,-0.23853759,0.00000000,-0.00000000
-2.13406703,2.19627987,-2.19627989,0.02311125,-0.02311125,0.04416771,-0.04416771,0.34014944,-0.34014945,1.15508206,-1.15508207,0.40128154,-0.40128155,0.42151900,-0.42151900,0.24956976,-0.24956976,0.00000000,-0.00000000
-2.12806403,2.21462515,-2.21462517,0.02385004,-0.02385004,0.04666039,-0.04666039,0.35890107,-0.35890108,1.18195354,-1.18195354,0.39138524,-0.39138524,0.40416311,-0.40416311,0.26172140,-0.26172141,0.00000000,-0.00000000
-2.12206103,2.24201911,-2.24201913,0.02478352,-0.02478352,0.04934081,-0.04934081,0.37993594,-0.37993594,1.21442304,-1.21442305,0.38354710,-0.38354710,0.38751629,-0.38751629,0.27500068,-0.27500068,0.00000000,-0.00000000
-2.11605803,2.27866832,-2.27866834,0.02592084,-0.02592084,0.05218877,-0.05218877,0.40319267,-0.40319267,1.25254751,-1.25254752,0.37773743,-0.37773743,0.37174303,-0.37174303,0.28938977,-0.28938977,0.00000000,-0.00000000
-2.11005503,2.32455736,-2.32455738,0.02726633,-0.02726634,0.05517956,-0.05517956,0.42855155,-0.42855156,1.29623684,-1.29623685,0.37389868,-0.37389868,0.35699372,-0.35699372,0.30484134,-0.30484135,0.00000000,-0.00000000
-2.10405203,2.37943118,-2.37943120,0.02881906,-0.02881906,0.05828407,-0.05828407,0.45583289,-0.45583290,1.34524569,-1.34524571,0.37194548,-0.37194549,0.34339887,-0.34339887,0.32127577,-0.32127577,0.00000000,-0.00000000
-2.09804902,2.44278439,-2.44278441,0.03057262,-0.03057262,0.06146912,-0.06146912,0.48479705,-0.48479706,1.39916972,-1.39916973,0.37176520,-0.37176520,0.33106403,-0.33106403,0.33857929,-0.33857930,0.00000000,-0.00000000
-2.09204602,2.51385830,-2.51385833,0.03251507,-0.03251507,0.06469784,-0.06469784,0.51514632,-0.51514632,1.45744648,-1.45744649,0.37321919,-0.37321919,0.32006567,-0.32006567,0.35660326,-0.35660326,0.00000000,-0.00000000
-2.08604302,2.59164650,-2.59164652,0.03462893,-0.03462893,0.06793024,-0.06793024,0.54652858,-0.54652858,1.51936137,-1.51936138,0.37614493,-0.37614493,0.31044829,-0.31044829,0.37516463,-0.37516463,0.00000000,-0.00000000
-2.08004002,2.67490905,-2.67490907,0.03689145,-0.03689145,0.07112384,-0.07112384,0.57854282,-0.57854283,1.58405859,-1.58405860,0.38035893,-0.38035893,0.30222287,-0.30222287,0.39404778,-0.39404778,0.00000000,-0.00000000
-2.07403702,2.76219551,-2.76219553,0.03927495,-0.03927495,0.07423445,-0.07423445,0.61074642,-0.61074643,1.65055700,-1.65055701,0.38566063,-0.38566063,0.29536678,-0.29536678,0.41300771,-0.41300771,0.00000000,-0.00000000
-2.06803402,2.85187631,-2.85187633,0.04174730,-0.04174730,0.07721705,-0.07721705,0.64266398,-0.64266399,1.71777071,-1.71777072,0.39183707,-0.39183707,0.28982513,-0.28982513,0.43177452,-0.43177452,0.00000000,-0.00000000
-2.06203102,2.94218159,-2.94218161,0.04427264,-0.04427264,0.08002674,-0.08002674,0.67379764,-0.67379764,1.78453376,-1.78453377,0.39866836,-0.39866836,0.28551355,-0.28551355,0.45005917,-0.45005917,0.00000000,-0.00000000
