energy_ev,total_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.11855928,1.85057412,1.49578985,0.39903011,0.14652112,0.27859603,0.00036825,0.01252550,0.01466902,1.24446048
-3.11255628,1.86181447,1.53049559,0.40382754,0.14557806,0.27954687,0.00037103,0.01201169,0.01464968,1.25627393
-3.10655328,1.87819709,1.56420838,0.40958712,0.14549441,0.28368801,0.00037504,0.01161143,0.01466123,1.26950606
-3.10055028,1.89947030,1.59611697,0.41619720,0.14624678,0.29104631,0.00038025,0.01132555,0.01470298,1.28395876
-3.09454727,1.92523348,1.62538712,0.42350519,0.14779682,0.30165710,0.00038653,0.01115500,0.01477235,1.29932269
-3.08854427,1.95495418,1.65118339,0.43131927,0.15009488,0.31557298,0.00039373,0.01110101,0.01486491,1.31518499
-3.08254127,1.98799180,1.67269234,0.43941220,0.15308401,0.33287185,0.00040163,0.01116523,0.01497455,1.33104229
-3.07653827,2.02362682,1.68914625,0.44752704,0.15670420,0.35366374,0.00040996,0.01134987,0.01509368,1.34631836
-3.07053527,2.06109423,1.69984658,0.45538482,0.16089645,0.37809579,0.00041840,0.01165778,0.01521350,1.36038584
-3.06453227,2.09961939,1.70418603,0.46269379,0.16560664,0.40635474,0.00042664,0.01209249,0.01532440,1.37259100
-3.05852926,2.13845459,1.70166848,0.46915990,0.17078883,0.43866661,0.00043432,0.01265822,0.01541632,1.38228027
-3.05252626,2.17691412,1.69192583,0.47449816,0.17640790,0.47529296,0.00044109,0.01335983,0.01547918,1.38882762
-3.04652326,2.21440604,1.67473109,0.47844421,0.18244128,0.51652367,0.00044663,0.01420266,0.01550330,1.39166103
-3.04052026,2.25045880,1.65000714,0.48076581,0.18887968,0.56266602,0.00045062,0.01519237,0.01547981,1.39028725
-3.03451726,2.28474116,1.61783081,0.48127354,0.19572682,0.61403026,0.00045281,0.01633470,0.01540103,1.38431328
-3.02851426,2.31707428,1.57843207,0.47983032,0.20299803,0.67091202,0.00045299,0.01763510,0.01526078,1.37346382
-3.02251126,2.34743528,1.53218842,0.47635924,0.21071794,0.73357215,0.00045100,0.01909839,0.01505463,1.35759368
-3.01650825,2.37595205,1.47961470,0.47084945,0.21891723,0.80221486,0.00044677,0.02072838,0.01478007,1.33669475
-3.01050525,2.40288990,1.42134884,0.46335974,0.22762882,0.87696516,0.00044029,0.02252738,0.01443664,1.31089727
-3.00450225,2.42863067,1.35813412,0.45401981,0.23688356,0.95784689,0.00043166,0.02449584,0.01402593,1.28046524
-2.99849925,2.45364599,1.29079863,0.44302909,0.24670586,1.04476265,0.00042102,0.02663196,0.01355147,1.24578659
-2.99249625,2.47846644,1.22023296,0.43065334,0.25710949,1.13747697,0.00040862,0.02893139,0.01301865,1.20735854
-2.98649325,2.50364862,1.14736686,0.41721906,0.26809393,1.23560416,0.00039480,0.03138698,0.01243447,1.16576893
-2.98049025,2.52974256,1.07314582,0.40310627,0.27964151,1.33860206,0.00037994,0.03398877,0.01180733,1.12167466
-2.97448724,2.55726155,0.99850852,0.38873979,0.29171569,1.44577257,0.00036454,0.03672399,0.01114666,1.07577826
-2.96848424,2.58665657,0.92436580,0.37457959,0.30426065,1.55626980,0.00034914,0.03957736,0.01046268,1.02880375
-2.96248124,2.61829716,0.85158203,0.36111062,0.31720234,1.66911612,0.00033436,0.04253144,0.00976606,0.98147291
-2.95647824,2.65245980,0.78095920,0.34883250,0.33045105,1.78322594,0.00032088,0.04556728,0.00906761,0.93448306
-2.95047524,2.68932497,0.71322437,0.33824958,0.34390550,1.89743679,0.00030946,0.04866515,0.00837798,0.88848713
-2.94447224,2.72898270,0.64902055,0.32986166,0.35745821,2.01054658,0.00030090,0.05180545,0.00770746,0.84407694
-2.93846923,2.77144648,0.58890106,0.32415559,0.37100207,2.12135565,0.00029608,0.05496973,0.00706573,0.80176994
-2.93246623,2.81667441,0.53332746,0.32159818,0.38443770,2.22871188,0.00029593,0.05814174,0.00646172,0.76200000
-2.92646323,2.86459599,0.48267059,0.32263018,0.39768115,2.33155661,0.00030145,0.06130856,0.00590350,0.72511203
-2.92046023,2.91514276,0.43721452,0.32766175,0.41067174,2.42896938,0.00031367,0.06446165,0.00539822,0.69136057
-2.91445723,2.96828030,0.39716281,0.33706893,0.42337928,2.52020903,0.00033373,0.06759779,0.00495209,0.66091179
-2.90845423,3.02403941,0.36264672,0.35119137,0.43581045,2.60474896,0.00036278,0.07071993,0.00457038,0.63384859
-2.90245123,3.08254389,0.33373454,0.37033068,0.44801382,2.68230477,0.00040203,0.07383770,0.00425750,0.61017829
-2.89644822,3.14403284,0.31044167,0.39474947,0.46008303,2.75285234,0.00045273,0.07696779,0.00401703,0.58984205
-2.89044522,3.20887527,0.29274072,0.42467048,0.47215803,2.81663538,0.00051616,0.08013395,0.00385180,0.57272568
-2.88444222,3.27757586,0.28057109,0.46027566,0.48442391,2.87416153,0.00059356,0.08336667,0.00376398,0.55867096
-2.87843922,3.35077039,0.27384763,0.50170471,0.49710744,2.92618694,0.00068619,0.08670249,0.00375512,0.54748706
-2.87243622,3.42921082,0.27246777,0.54905288,0.51047113,2.97368971,0.00079522,0.09018298,0.00382623,0.53896146
-2.86643322,3.51373974,0.27631706,0.60236772,0.52480509,3.01783294,0.00092174,0.09385337,0.00397778,0.53287002
-2.86043022,3.60525519,0.28527262,0.66164473,0.54041672,3.05991893,0.00106668,0.09776086,0.00420973,0.52898579
-2.85442721,3.70466699,0.29920470,0.72682161,0.55761877,3.10133639,0.00123082,0.10195263,0.00452147,0.52708654
-2.84842421,3.81284639,0.31797606,0.79777149,0.57671609,3.14350255,0.00141466,0.10647373,0.00491186,0.52696059
-2.84242121,3.93057112,0.34143962,0.87429509,0.59799158,3.18780282,0.00161846,0.11136475,0.00537909,0.52841130
-2.83641821,4.05846855,0.36943438,0.95611221,0.62169190,3.23553035,0.00184211,0.11665943,0.00592064,0.53125992
-2.83041521,4.19695949,0.40178015,1.04285310,0.64801360,3.28782798,0.00208516,0.12238241,0.00653322,0.53534723
-2.82441221,4.34620557,0.43827137,1.13405020,0.67709020,3.34563513,0.00234672,0.12854701,0.00721267,0.54053386
-2.81840920,4.50606292,0.47867071,1.22913101,0.70898087,3.40964166,0.00262548,0.13515328,0.00795390,0.54669985
-2.81240620,4.67604495,0.52270290,1.32741282,0.74366126,3.48025090,0.00291964,0.14218649,0.00875084,0.55374333
-2.80640320,4.85529641,0.57004934,1.42810006,0.78101697,3.55755324,0.00322697,0.14961591,0.00959646,0.56157888
-2.80040020,5.04258100,0.62034417,1.53028510,0.82084003,3.64131173,0.00354478,0.15739419,0.01048274,0.57013558
-2.79439720,5.23628382,0.67317213,1.63295305,0.86282882,3.73096028,0.00386995,0.16545735,0.01140076,0.57935514
-2.78839420,5.43442980,0.72806886,1.73499111,0.90659150,3.82561487,0.00419898,0.17372540,0.01234081,0.58919019
-2.78239120,5.63471819,0.78452363,1.83520294,0.95165305,3.92409755,0.00452807,0.18210355,0.01329252,0.59960296
-2.77638819,5.83457284,0.84198501,1.93232780,0.99746574,4.02497256,0.00485318,0.19048422,0.01424508,0.61056438
-2.77038519,6.03120696,0.89986917,2.02506466,1.04342295,4.12659331,0.00517010,0.19874956,0.01518745,0.62205366
-2.76438219,6.22170038,0.95757079,2.11210040,1.08887575,4.22715872,0.00547463,0.20677461,0.01610862,0.63405840
-2.75837919,6.40308684,1.01447616,2.19214162,1.13315178,4.32477676,0.00576258,0.21443091,0.01699794,0.64657506
-2.75237619,6.57244787,1.06997795,2.26394880,1.17557581,4.41753282,0.00602998,0.22159050,0.01784534,0.65960961
-2.74637319,6.72700954,1.12349094,2.32637159,1.21549109,4.50356032,0.00627314,0.22813003,0.01864167,0.67317837
-2.74037019,6.86423812,1.17446795,2.37838378,1.25228085,4.58111058,0.00648878,0.23393506,0.01937897,0.68730864
-2.73436718,6.98193026,1.22241511,2.41911635,1.28538881,4.64861923,0.00667413,0.23890414,0.02005067,0.70203895
-2.72836418,7.07829362,1.26690560,2.44788712,1.31433818,4.70476623,0.00682700,0.24295260,0.02065183,0.71741867
-2.72236118,7.15201409,1.30759107,2.46422546,1.33874797,4.74852686,0.00694587,0.24601587,0.02117924,0.73350691
-2.71635818,7.20230623,1.34421002,2.46789080,1.35834627,4.77921150,0.00702992,0.24805226,0.02163153,0.75037029
-2.71035518,7.22894422,1.37659251,2.45888397,1.37297952,4.79649215,0.00707907,0.24904485,0.02200917,0.76807978
-2.70435218,7.23227168,1.40466110,2.43745066,1.38261764,4.80041454,0.00709399,0.24900268,0.02231440,0.78670637
-2.69834917,7.21318947,1.42842756,2.40407665,1.38735460,4.79139506,0.00707608,0.24796094,0.02255113,0.80631576
-2.69234617,7.17312179,1.44798580,2.35947499,1.38740444,4.77020243,0.00702741,0.24598031,0.02272475,0.82696227
-2.68634317,7.11396191,1.46350128,2.30456561,1.38309281,4.73792492,0.00695070,0.24314536,0.02284186,0.84868212
-2.68034017,7.03799994,1.47519749,2.24044822,1.37484451,4.69592436,0.00684923,0.23956221,0.02291005,0.87148652
-2.67433717,6.94783582,1.48334042,2.16836972,1.36316744,4.64577898,0.00672673,0.23535534,0.02293755,0.89535499
-2.66833417,6.84628156,1.48822190,2.08968757,1.34863373,4.58921761,0.00658731,0.23066396,0.02293296,0.92022926
-2.66233117,6.73625720,1.49014287,2.00583071,1.33185884,4.52804814,0.00643535,0.22563782,0.02290488,0.94600828
-2.65632816,6.62068518,1.48939761,1.91825972,1.31347951,4.46408356,0.00627540,0.22043287,0.02286163,0.97254477
-2.65032516,6.50238796,1.48625994,1.82842791,1.29413155,4.39906888,0.00611205,0.21520673,0.02281100,0.99964354
-2.64432216,6.38399339,1.48097219,1.73774471,1.27442834,4.33461225,0.00594986,0.21011436,0.02276000,1.02706209
-2.63831916,6.26785186,1.47373761,1.64754287,1.25494100,4.27212344,0.00579324,0.20530387,0.02271465,1.05451338
-2.63231616,6.15596855,1.46471665,1.55905040,1.23618094,4.21276247,0.00564638,0.20091281,0.02267987,1.08167108
-2.62631316,6.04995355,1.45402725,1.47336807,1.21858552,4.15740057,0.00551321,0.19706490,0.02265937,1.10817698
-2.62031016,5.95099111,1.44174902,1.39145282,1.20250735,4.10659519,0.00539727,0.19386742,0.02265568,1.13365046
-2.61430715,5.85982899,1.42793093,1.31410730,1.18820742,4.06058012,0.00530172,0.19140919,0.02267006,1.15769963
-2.60830415,5.77678739,1.41260195,1.24197523,1.17585248,4.01927083,0.00522928,0.18975931,0.02270269,1.17993373
-2.60230115,5.70178618,1.39578381,1.17554228,1.16551638,3.98228460,0.00518222,0.18896652,0.02275269,1.19997609
-2.59629815,5.63438839,1.37750490,1.11514160,1.15718533,3.94897442,0.00516235,0.18905931,0.02281828,1.21747740
-2.59029515,5.57385730,1.35781445,1.06096347,1.15076670,3.91847451,0.00517100,0.19004657,0.02289697,1.23212830
-2.58429215,5.51922366,1.33679586,1.01306793,1.14610072,3.88975546,0.00520906,0.19191888,0.02298570,1.24367107
-2.57828914,5.46935970,1.31457834,0.97139964,1.14297473,3.86168598,0.00527700,0.19465024,0.02308109,1.25190970
-2.57228614,5.42305605,1.29134599,0.93580401,1.14113899,3.83309831,0.00537488,0.19820025,0.02317955,1.25671797
-2.56628314,5.37909806,1.26734363,0.90604384,1.14032350,3.80285415,0.00550242,0.20251656,0.02327758,1.25804520
-2.56028014,5.33633795,1.24287904,0.88181575,1.14025502,3.76990799,0.00565902,0.20753755,0.02337186,1.25591942
-2.55427714,5.29375996,1.21832120,0.86276585,1.14067353,3.73336494,0.00584382,0.21319520,0.02345949,1.25044788
-2.54827414,5.25053569,1.19409467,0.84850416,1.14134742,3.69253048,0.00605577,0.21941789,0.02353811,1.24181491
-2.54227114,5.20606775,1.17067017,0.83861765,1.14208691,3.64695007,0.00629368,0.22613322,0.02360606,1.23027713
-2.53626813,5.16002043,1.14855182,0.83268151,1.14275499,3.59643697,0.00655625,0.23327067,0.02366248,1.21615643
-2.53026513,5.11233649,1.12826162,0.83026884,1.14327563,3.54108741,0.00684219,0.24076399,0.02370741,1.19983075
-2.52426213,5.06324009,1.11032171,0.83095864,1.14363886,3.48128266,0.00715018,0.24855328,0.02374182,1.18172320
-2.51825913,5.01322629,1.09523546,0.83434232,1.14390271,3.41767833,0.00747901,0.25658676,0.02376769,1.16228988
-2.51225613,4.96303819,1.08346801,0.84002876,1.14419182,3.35118174,0.00782752,0.26482199,0.02378794,1.14200670
-2.50625313,4.91363315,1.07542720,0.84764824,1.14469291,3.28291871,0.00819469,0.27322665,0.02380640,1.12135579
-2.50025013,4.86613992,1.07144575,0.85685536,1.14564741,3.21419137,0.00857959,0.28177873,0.02382776,1.10081182
-2.49424712,4.82180874,1.07176550,0.86733108,1.14734141,3.14642934,0.00898138,0.29046623,0.02385739,1.08082869
-2.48824412,4.78195676,1.07652437,0.87878413,1.15009351,3.08113612,0.00939933,0.29928622,0.02390124,1.06182702
-2.48224112,4.74791097,1.08574659,0.89095194,1.15424099,3.01983330,0.00983267,0.30824339,0.02396562,1.04418270
-2.47623812,4.72095107,1.09933688,0.90360106,1.16012484,2.96400466,0.01028065,0.31734812,0.02405700,1.02821695
-2.47023512,4.70225434,1.11707859,0.91652746,1.16807439,2.91504235,0.01074237,0.32661406,0.02418176,1.01418810
-2.46423212,4.69284475,1.13863626,0.92955644,1.17839186,2.87419706,0.01121674,0.33605544,0.02434601,1.00228535
-2.45822911,4.69354783,1.16356236,0.94254265,1.19133778,2.84253383,0.01170239,0.34568411,0.02455530,0.99262468
-2.45222611,4.70495323,1.19130829,0.95536984,1.20711760,2.82089478,0.01219762,0.35550653,0.02481439,0.98524706
-2.44622311,4.72738587,1.22123903,0.96795081,1.22587015,2.80986990,0.01270024,0.36552078,0.02512713,0.98011896
-2.44022011,4.76088691,1.25265121,0.98022737,1.24765843,2.80977654,0.01320759,0.37571387,0.02549622,0.97713516
-2.43421711,4.80520504,1.28479384,0.99217044,1.27246309,2.82064800,0.01371646,0.38605935,0.02592312,0.97612378
-2.42821411,4.85979837,1.31689104,1.00378030,1.30017903,2.84223133,0.01422305,0.39651552,0.02640802,0.97685339
-2.42221111,4.92384697,1.34816591,1.01508709,1.33061515,2.87399434,0.01472300,0.40702424,0.02694976,0.97904190
-2.41620810,4.99627568,1.37786471,1.02615140,1.36349758,2.91514124,0.01521144,0.41751063,0.02754596,0.98236691
-2.41020510,5.07578635,1.40528035,1.03706507,1.39847616,2.96463649,0.01568299,0.42788347,0.02819306,0.98647734
-2.40420210,5.16089875,1.42977452,1.04795198,1.43513410,3.02123612,0.01613192,0.43803666,0.02888652,0.99100568
-2.39819910,5.24999861,1.45079732,1.05896876,1.47300058,3.08352551,0.01655225,0.44785142,0.02962101,0.99558067
-2.39219610,5.34139130,1.46790397,1.07030520,1.51156572,3.14996255,0.01693791,0.45719938,0.03039065,0.99983982
-2.38619310,5.43335926,1.48076769,1.08218421,1.55029748,3.21892508,0.01728289,0.46594642,0.03118922,1.00344139
-2.38019010,5.52422120,1.48918849,1.09486095,1.58865984,3.28876099,0.01758146,0.47395703,0.03201049,1.00607545
-2.37418709,5.61239063,1.49309740,1.10862097,1.62613140,3.35783978,0.01782833,0.48109912,0.03284839,1.00747357
-2.36818409,5.69643158,1.49255605,1.12377691,1.66222368,3.42460368,0.01801887,0.48724894,0.03369722,1.00741686
-2.36218109,5.77510913,1.48775171,1.14066361,1.69649829,3.48761674,0.01814927,0.49229601,0.03455187,1.00574216
-2.35617809,5.84743229,1.47898785,1.15963139,1.72858210,3.54561025,0.01821673,0.49614771,0.03540787,1.00234601
-2.35017509,5.91268739,1.46667076,1.18103726,1.75817962,3.59752257,0.01821957,0.49873330,0.03626146,0.99718655
-2.34417209,5.97045997,1.45129269,1.20523403,1.78508200,3.64253190,0.01815735,0.50000724,0.03710957,0.99028300
-2.33816908,6.02064375,1.43341221,1.23255743,1.80917199,3.68008036,0.01803096,0.49995145,0.03794968,0.98171309
-2.33216608,6.06343591,1.41363242,1.26331147,1.83042464,3.70988835,0.01784257,0.49857657,0.03877974,0.97160828
-2.32616308,6.09931813,1.39257804,1.29775230,1.84890345,3.73195799,0.01759569,0.49592191,0.03959787,0.96014714
-2.32016008,6.12902391,1.37087208,1.33607126,1.86475212,3.74656536,0.01729502,0.49205426,0.04040219,0.94754711
-2.31415708,6.15349298,1.34911297,1.37837773,1.87818219,3.75424142,0.01694637,0.48706544,0.04119047,0.93405480
-2.30815408,6.17381464,1.32785305,1.42468253,1.88945712,3.75574196,0.01655649,0.48106872,0.04195989,0.91993546
-2.30215108,6.19116235,1.30757917,1.47488302,1.89887352,3.75200770,0.01613287,0.47419436,0.04270679,0.90546177
-2.29614807,6.20672238,1.28869604,1.52875051,1.90674063,3.74411601,0.01568347,0.46658429,0.04342638,0.89090247
-2.29014507,6.22162001,1.27151298,1.58592124,1.91335883,3.73322607,0.01521652,0.45838643,0.04411264,0.87651126
-2.28414207,6.23684683,1.25623450,1.64589155,1.91899867,3.72052013,0.01474021,0.44974870,0.04475817,0.86251635
-2.27813907,6.25319297,1.24295505,1.70801810,1.92388137,3.70714324,0.01426245,0.44081315,0.04535420,0.84911113
-2.27213607,6.27118777,1.23165798,1.77152362,1.92816192,3.69414452,0.01379058,0.43171048,0.04589068,0.83644624
-2.26613307,6.29105235,1.22221891,1.83550836,1.93191592,3.68242274,0.01333117,0.42255520,0.04635642,0.82462348
-2.26013007,6.31266683,1.21441308,1.89896737,1.93513076,3.67267901,0.01288981,0.41344169,0.04673940,0.81369170
-2.25412706,6.33555438,1.20792654,1.96081317,1.93770191,3.66537903,0.01247094,0.40444135,0.04702706,0.80364498
-2.24812406,6.35888338,1.20237060,2.01990313,1.93943449,3.66072695,0.01207774,0.39560095,0.04720678,0.79442307
-2.24212106,6.38148813,1.19729896,2.07507075,1.94005023,3.65865241,0.01171207,0.38694229,0.04726629,0.78591426
-2.23611806,6.40190755,1.19222674,2.12515949,1.93919946,3.65881162,0.01137447,0.37846317,0.04719421,0.77796036
-2.23011506,6.41844042,1.18665079,2.16905790,1.93647767,3.66060255,0.01106423,0.37013948,0.04698048,0.77036393
-2.22411206,6.42921477,1.18007018,2.20573452,1.93144570,3.66319395,0.01077947,0.36192848,0.04661689,0.76289706
-2.21810905,6.43226846,1.17200640,2.23427103,1.92365277,3.66556671,0.01051732,0.35377293,0.04609747,0.75531180
-2.21210605,6.42563716,1.16202212,2.25389217,1.91266095,3.66656591,0.01027408,0.34560589,0.04541887,0.74735143
-2.20610305,6.40744591,1.14973809,2.26399131,1.89807016,3.66496105,0.01004550,0.33735593,0.04458062,0.73876234
-2.20010005,6.37599994,1.13484742,2.26415023,1.87954224,3.65951168,0.00982698,0.32895255,0.04358529,0.72930592
-2.19409705,6.32987084,1.11712686,2.25415278,1.85682306,3.64903544,0.00961386,0.32033140,0.04243861,0.71877002
-2.18809405,6.26797415,1.09644464,2.23399150,1.82976172,3.63247519,0.00940165,0.31143917,0.04114941,0.70697940
-2.18209105,6.18963506,1.07276489,2.20386740,1.79832580,3.60896224,0.00918627,0.30223795,0.03972944,0.69380493
-2.17608804,6.09463953,1.04614847,2.16418294,1.76261223,3.57787270,0.00896427,0.29270869,0.03819321,0.67917097
-2.17008504,5.98326878,1.01675047,2.11552880,1.72285320,3.53887438,0.00873303,0.28285389,0.03655761,0.66306071
-2.16408204,5.85631589,0.98481459,2.05866524,1.67941702,3.49196212,0.00849086,0.27269918,0.03484152,0.64551937
-2.15807904,5.71508412,0.95066490,1.99449899,1.63280392,3.43748001,0.00823711,0.26229395,0.03306539,0.62665498
-2.15207604,5.56136720,0.91469533,1.92405692,1.58363716,3.37612953,0.00797222,0.25171088,0.03125074,0.60663692
-2.14607304,5.39741264,0.87735751,1.84845761,1.53264969,3.30896317,0.00769771,0.24104456,0.02941967,0.58569215
-2.14007004,5.22586980,0.83914745,1.76888214,1.48066711,3.23736394,0.00741613,0.23040915,0.02759436,0.56409938
-2.13406703,5.04972457,0.80059161,1.68654508,1.42858756,3.16301149,0.00713099,0.21993537,0.02579660,0.54218149
-2.12806403,4.87222351,0.76223298,1.60266685,1.37735924,3.08783624,0.00684660,0.20976674,0.02404732,0.52029640
-2.12206103,4.69678988,0.72461735,1.51844828,1.32795644,3.01396333,0.00656792,0.20005550,0.02236624,0.49882678
-2.11605803,4.52693459,0.68828050,1.43504788,1.28135474,2.94364844,0.00630040,0.19095802,0.02077146,0.47816903
-2.11005503,4.36616494,0.65373634,1.35356253,1.23850631,2.87920789,0.00604977,0.18263028,0.01927921,0.45872186
-2.10405203,4.21789376,0.62146643,1.27501161,1.20031576,2.82294559,0.00582186,0.17522310,0.01790358,0.44087488
-2.09804902,4.08535179,0.59191086,1.20032478,1.16761752,2.77707917,0.00562237,0.16887768,0.01665634,0.42499751
-2.09204602,3.97150546,0.56546088,1.13033334,1.14115492,2.74366800,0.00545670,0.16372131,0.01554686,0.41142866
-2.08604302,3.87898231,0.54245292,1.06576488,1.12156185,2.72454526,0.00532977,0.15986340,0.01458200,0.40046730
-2.08004002,3.81000576,0.52316437,1.00724093,1.10934714,2.72125627,0.00524585,0.15739210,0.01376610,0.39236431
-2.07403702,3.76634072,0.50781085,0.95527734,1.10488206,2.73500495,0.00520846,0.15637127,0.01310102,0.38731575
-2.06803402,3.74925116,0.49654495,0.91028675,1.10839125,2.76660992,0.00522019,0.15683819,0.01258620,0.38545764
-2.06203102,3.75947040,0.48945632,0.87258297,1.11994716,2.81647144,0.00528266,0.15880192,0.01221879,0.38686244
-2.05602801,3.79718467,0.48657308,0.84238666,1.13946810,2.88455022,0.00539645,0.16224221,0.01199377,0.39153719
-2.05002501,3.86202990,0.48786423,0.81983194,1.16672000,2.97035834,0.00556102,0.16710934,0.01190416,0.39942332
-2.04402201,3.95310164,0.49324309,0.80497354,1.20132156,3.07296270,0.00577478,0.17332455,0.01194116,0.41039817
-2.03801901,4.06897761,0.50257155,0.79779414,1.24275303,3.19100064,0.00603503,0.18078127,0.01209448,0.42427793
-2.03201601,4.20775195,0.51566484,0.79821151,1.29036790,3.32270726,0.00633802,0.18934710,0.01235249,0.44082211
-2.02601301,4.36708025,0.53229680,0.80608520,1.34340765,3.46595361,0.00667903,0.19886645,0.01270256,0.45973921
-2.02001001,4.54423388,0.55220544,0.82122243,1.40101882,3.61829468,0.00705245,0.20916388,0.01313131,0.48069347
-2.01400700,4.73616205,0.57509842,0.84338312,1.46227215,3.77702570,0.00745187,0.22004795,0.01362492,0.50331254
-2.00800400,4.93956007,0.60065857,0.87228371,1.52618320,3.93924543,0.00787023,0.23131570,0.01416941,0.52719575
-2.00200100,5.15094163,0.62854898,0.90759976,1.59173389,4.10192435,0.00829991,0.24275732,0.01475096,0.55192285
-1.99599800,5.36671345,0.65841779,0.94896732,1.65789444,4.26197621,0.00873298,0.25416126,0.01535614,0.57706295
-1.98999500,5.58325010,0.68990233,0.99598307,1.72364498,4.41633073,0.00916128,0.26531927,0.01597220,0.60218342
-1.98399200,5.79696722,0.72263279,1.04820329,1.78799637,4.56200560,0.00957667,0.27603153,0.01658730,0.62685864
-1.97798899,6.00439126,0.75623518,1.10514214,1.85000961,4.69617564,0.00997115,0.28611145,0.01719070,0.65067818
-1.97198599,6.20222412,0.79033376,1.16626918,1.90881332,4.81623745,0.01033712,0.29539013,0.01777289,0.67325459
-1.96598299,6.38740114,0.82455298,1.23100685,1.96361888,4.91986751,0.01066751,0.30372028,0.01832571,0.69423029
-1.95997999,6.55714154,0.85851903,1.29872820,2.01373288,5.00507237,0.01095598,0.31097948,0.01884242,0.71328372
-1.95397699,6.70899010,0.89186123,1.36875536,2.05856654,5.07022949,0.01119707,0.31707263,0.01931766,0.73013452
-1.94797399,6.84084988,0.92421343,1.44035931,2.09764215,5.11411774,0.01138636,0.32193357,0.01974745,0.74454780
-1.94197099,6.95100555,0.95521558,1.51276142,2.13059635,5.13593688,0.01152058,0.32552578,0.02012905,0.75633737
-1.93596798,7.03813756,0.98451576,1.58513714,2.15718045,5.13531567,0.01159771,0.32784220,0.02046088,0.76536805
-1.92996498,7.10132753,1.01177279,1.65662231,2.17725797,5.11230870,0.01161705,0.32890417,0.02074231,0.77155706
-1.92396198,7.14005559,1.03665960,1.72632222,2.19079972,5.06738241,0.01157923,0.32875957,0.02097355,0.77487442
-1.91795898,7.15419052,1.05886740,1.79332356,2.19787688,5.00139107,0.01148627,0.32748027,0.02115542,0.77534266
-1.91195598,7.14397374,1.07811076,1.85670924,2.19865245,4.91554386,0.01134149,0.32515901,0.02128921,0.77303570
-1.90595298,7.10999830,1.09413345,1.91557569,2.19337157,4.81136452,0.01114949,0.32190595,0.02137652,0.76807704
-1.89994997,7.05318396,1.10671495,1.96905240,2.18235132,4.69064519,0.01091604,0.31784483,0.02141915,0.76063730
-1.89394697,6.97474949,1.11567749,2.01632305,2.16597019,4.55539608,0.01064799,0.31310916,0.02141901,0.75093124
-1.88794397,6.87618311,1.12089322,2.05664743,2.14465799,4.40779301,0.01035311,0.30783843,0.02137808,0.73921416
-1.88194097,6.75921198,1.12229129,2.08938343,2.11888614,4.25012435,0.01003997,0.30217447,0.02129844,0.72577787
-1.87593797,6.62577125,1.11986437,2.11400813,2.08915892,4.08473922,0.00971777,0.29625818,0.02118229,0.71094616
-1.86993497,6.47797312,1.11367425,2.13013699,2.05600556,3.91399829,0.00939617,0.29022661,0.02103207,0.69506979
-1.86393197,6.31807619,1.10385621,2.13754029,2.01997331,3.74022849,0.00908511,0.28421047,0.02085058,0.67852116
-1.85792896,6.14845503,1.09062152,2.13615586,1.98162148,3.56568254,0.00879466,0.27833214,0.02064107,0.66168849
-1.85192596,5.97156987,1.07425809,2.12609743,1.94151613,3.39250394,0.00853481,0.27270409,0.02040748,0.64496972
-1.84592296,5.78993616,1.05512863,2.10765780,1.90022539,3.22269778,0.00831536,0.26742777,0.02015446,0.62876604
-1.83991996,5.60609363,1.03366638,2.08130674,1.85831503,3.05810730,0.00814569,0.26259287,0.01988759,0.61347527
-1.83391696,5.42257469,1.01036823,2.04768296,1.81634402,2.90039617,0.00803465,0.25827694,0.01961335,0.59948494
-1.82791396,5.24187167,0.98578518,2.00758066,1.77485998,2.75103577,0.00799037,0.25454517,0.01933921,0.58716537
-1.82191096,5.06640309,0.96051037,1.96193056,1.73439404,2.61129710,0.00802013,0.25145050,0.01907355,0.57686274
-1.81590795,4.89847861,0.93516484,1.91177606,1.69545525,2.48224654,0.00813017,0.24903373,0.01882557,0.56889214
-1.80990495,4.74026319,0.91038140,1.85824540,1.65852428,2.36474463,0.00832558,0.24732379,0.01860507,0.56353106
-1.80390195,4.59374074,0.88678706,1.80252041,1.62404649,2.25944735,0.00861012,0.24633797,0.01842225,0.56101299
-1.79789895,4.46067787,0.86498462,1.74580324,1.59242446,2.16680914,0.00898609,0.24608218,0.01828736,0.56152162
-1.79189595,4.34258875,0.84553393,1.68928212,1.56401019,2.08708711,0.00945419,0.24655121,0.01821033,0.56518563
-1.78589295,4.24070196,0.82893361,1.63409735,1.53909725,2.02034629,0.01001339,0.24772886,0.01820041,0.57207414
-1.77988994,4.15593061,0.81560382,1.58130888,1.51791308,1.96646546,0.01066085,0.24958817,0.01826571,0.58219310
-1.77388694,4.08884696,0.80587091,1.53186658,1.50061206,1.92514370,0.01139181,0.25209158,0.01841283,0.59548269
-1.76788394,4.03966285,0.79995447,1.48658442,1.48726948,1.89590778,0.01219956,0.25519111,0.01864641,0.61181580
-1.76188094,4.00821721,0.79795747,1.44611934,1.47787698,1.87812048,0.01307544,0.25882869,0.01896885,0.63099791
-1.75587794,3.99397171,0.79985999,1.41095582,1.47233971,1.87099034,0.01400887,0.26293644,0.01937999,0.65276829
