energy_ev,total_up,In_p_up,In_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-4.30115058,1.52110917,0.28811733,0.00088996,0.64738413,0.49691002,0.93176815,0.00000000
-4.29514757,1.70819640,0.32488223,0.00099432,0.72388285,0.55930007,1.04612194,0.00000000
-4.28914457,1.90578639,0.36403608,0.00110347,0.80418758,0.62533066,1.16676284,0.00000000
-4.28314157,2.11239061,0.40535703,0.00121642,0.88763232,0.69452176,1.29273302,0.00000000
-4.27713857,2.32620392,0.44855919,0.00133201,0.97343157,0.76628271,1.42287602,0.00000000
-4.27113557,2.54512481,0.49329333,0.00144893,1.06069096,0.83991882,1.55584984,0.00000000
-4.26513257,2.76678843,0.53914962,0.00156579,1.14842266,0.91464237,1.69014819,0.00000000
-4.25912956,2.98861193,0.58566254,0.00168112,1.23556539,0.98958802,1.82412949,0.00000000
-4.25312656,3.20785131,0.63231776,0.00179340,1.32100844,1.06383233,1.95605318,0.00000000
-4.24712356,3.42166801,0.67856106,0.00190116,1.40361898,1.13641675,2.08412206,0.00000000
-4.24112056,3.62720316,0.72380901,0.00200299,1.48227169,1.20637344,2.20652940,0.00000000
-4.23511756,3.82165663,0.76746118,0.00209759,1.55587961,1.27275281,2.32150879,0.00000000
-4.22911456,4.00236783,0.80891341,0.00218385,1.62342495,1.33465170,2.42738506,0.00000000
-4.22311156,4.16689474,0.84757187,0.00226085,1.68398859,1.39124107,2.52262366,0.00000000
-4.21710855,4.31308785,0.88286736,0.00232794,1.73677699,1.44179171,2.60587667,0.00000000
-4.21110555,4.43915540,0.91426942,0.00238476,1.78114537,1.48569695,2.67602300,0.00000000
-4.20510255,4.54371713,0.94129969,0.00243125,1.81661607,1.52249112,2.73220118,0.00000000
-4.19909955,4.62584373,0.96354414,0.00246765,1.84289126,1.55186287,2.77383296,0.00000000
-4.19309655,4.68508017,0.98066361,0.00249453,1.85985948,1.57366263,2.80063669,0.00000000
-4.18709355,4.72145165,0.99240253,0.00251272,1.86759569,1.58790385,2.81262989,0.00000000
-4.18109055,4.73545189,0.99859518,0.00252335,1.86635489,1.59475790,2.81012101,0.00000000
-4.17508754,4.72801434,0.99916958,0.00252773,1.85655950,1.59454288,2.79369073,0.00000000
-4.16908454,4.70046754,0.99414873,0.00252734,1.83878131,1.58770699,2.76416402,0.00000000
-4.16308154,4.65447703,0.98364923,0.00252377,1.81371870,1.57480726,2.72257450,0.00000000
-4.15707854,4.59197650,0.96787734,0.00251864,1.78217030,1.55648485,2.67012280,0.00000000
-4.15107554,4.51509155,0.94712266,0.00251353,1.74500617,1.53343813,2.60813131,0.00000000
-4.14507254,4.42605978,0.92174972,0.00250991,1.70313801,1.50639498,2.53799754,0.00000000
-4.13906953,4.32715092,0.89218775,0.00250909,1.65748943,1.47608576,2.46114833,0.00000000
-4.13306653,4.22059075,0.85891905,0.00251214,1.60896785,1.44321826,2.37899706,0.00000000
-4.12706353,4.10849212,0.82246636,0.00251987,1.55843883,1.40845573,2.29290577,0.00000000
-4.12106053,3.99279593,0.78337976,0.00253274,1.50670416,1.37239918,2.20415366,0.00000000
-4.11505753,3.87522454,0.74222339,0.00255089,1.45448412,1.33557440,2.11391290,0.00000000
-4.10905453,3.75724882,0.69956258,0.00257413,1.40240466,1.29842421,2.02323241,0.00000000
-4.10305153,3.64006988,0.65595171,0.00260189,1.35098967,1.26130599,1.93302961,0.00000000
-4.09704852,3.52461518,0.61192308,0.00263332,1.30065827,1.22449416,1.84408956,0.00000000
-4.09104552,3.41154820,0.56797724,0.00266728,1.25172691,1.18818710,1.75707075,0.00000000
-4.08504252,3.30129020,0.52457485,0.00270237,1.20441577,1.15251775,1.67251628,0.00000000
-4.07903952,3.19405172,0.48213023,0.00273708,1.15885867,1.11756674,1.59086882,0.00000000
-4.07303652,3.08987141,0.44100677,0.00276973,1.11511586,1.08337712,1.51248792,0.00000000
-4.06703352,2.98865928,0.40151403,0.00279866,1.07318848,1.04996947,1.43766791,0.00000000
-4.06103052,2.89024133,0.36390656,0.00282222,1.03303391,1.01735625,1.36665495,0.00000000
-4.05502751,2.79440293,0.32838432,0.00283890,0.99458102,0.98555447,1.29966177,0.00000000
-4.04902451,2.70092816,0.29509443,0.00284734,0.95774441,0.95459573,1.23687917,0.00000000
-4.04302151,2.60963312,0.26413410,0.00284641,0.92243684,0.92453319,1.17848353,0.00000000
-4.03701851,2.52039149,0.23555451,0.00283528,0.88857934,0.89544497,1.12463981,0.00000000
-4.03101551,2.43315131,0.20936538,0.00281339,0.85610860,0.86743392,1.07550042,0.00000000
-4.02501251,2.34794257,0.18553997,0.00278052,0.82498132,0.84062397,1.03119992,0.00000000
-4.01900950,2.26487604,0.16402041,0.00273679,0.79517566,0.81515341,0.99184661,0.00000000
-4.01300650,2.18413385,0.14472298,0.00268258,0.76668995,0.79116583,0.95751177,0.00000000
-4.00700350,2.10595348,0.12754337,0.00261861,0.73953903,0.76879938,0.92821772,0.00000000
-4.00100050,2.03060679,0.11236165,0.00254582,0.71374881,0.74817524,0.90392606,0.00000000
-3.99499750,1.95837611,0.09904696,0.00246537,0.68934966,0.72938643,0.88452712,0.00000000
-3.98899450,1.88952960,0.08746173,0.00237856,0.66636935,0.71248751,0.86983195,0.00000000
-3.98299150,1.82429790,0.07746559,0.00228683,0.64482617,0.69748641,0.85956783,0.00000000
-3.97698849,1.76285418,0.06891877,0.00219165,0.62472303,0.68433872,0.85337798,0.00000000
-3.97098549,1.70529913,0.06168513,0.00209450,0.60604298,0.67294520,0.85082607,0.00000000
-3.96498249,1.65165214,0.05563475,0.00199682,0.58874667,0.66315271,0.85140571,0.00000000
-3.95897949,1.60184961,0.05064625,0.00189998,0.57277204,0.65475869,0.85455469,0.00000000
-3.95297649,1.55575036,0.04660870,0.00180528,0.55803630,0.64751900,0.85967365,0.00000000
-3.94697349,1.51314824,0.04342328,0.00171386,0.54444023,0.64115885,0.86614833,0.00000000
-3.94097049,1.47379078,0.04100466,0.00162677,0.53187445,0.63538610,0.87337438,0.00000000
-3.93496748,1.43740302,0.03928207,0.00154493,0.52022733,0.62990646,0.88078374,0.00000000
-3.92896448,1.40371472,0.03820018,0.00146916,0.50939405,0.62443949,0.88787091,0.00000000
-3.92296148,1.37248916,0.03771964,0.00140017,0.49928611,0.61873477,0.89421808,0.00000000
-3.91695848,1.34355167,0.03781733,0.00133860,0.48984059,0.61258712,0.89951749,0.00000000
-3.91095548,1.31681581,0.03848629,0.00128507,0.48102864,0.60585018,0.90358987,0.00000000
-3.90495248,1.29230534,0.03973524,0.00124011,0.47286237,0.59844744,0.90639787,0.00000000
-3.89894947,1.27017035,0.04158776,0.00120429,0.46539962,0.59038021,0.90805343,0.00000000
-3.89294647,1.25069617,0.04408094,0.00117814,0.45874624,0.58173185,0.90881863,0.00000000
-3.88694347,1.23430418,0.04726363,0.00116223,0.45305539,0.57266823,0.90909959,0.00000000
-3.88094047,1.22154383,0.05119416,0.00115710,0.44852379,0.56343401,0.90943338,0.00000000
-3.87493747,1.21307605,0.05593756,0.00116331,0.44538502,0.55434511,0.91046840,0.00000000
-3.86893447,1.20964827,0.06156242,0.00118138,0.44389974,0.54577742,0.91293864,0.00000000
-3.86293147,1.21206203,0.06813716,0.00121179,0.44434362,0.53815237,0.91763292,0.00000000
-3.85692846,1.22113442,0.07572613,0.00125492,0.44699305,0.53191981,0.92536014,0.00000000
-3.85092546,1.23765503,0.08438534,0.00131105,0.45210950,0.52753907,0.93691197,0.00000000
-3.84492246,1.26234020,0.09415815,0.00138027,0.45992328,0.52545874,0.95302444,0.00000000
-3.83891946,1.29578684,0.10507088,0.00146247,0.47061726,0.52609633,0.97434004,0.00000000
-3.83291646,1.33842780,0.11712878,0.00155731,0.48431156,0.52981830,1.00137200,0.00000000
-3.82691346,1.39049115,0.13031217,0.00166416,0.50104999,0.53692155,1.03447215,0.00000000
-3.82091046,1.45196537,0.14457332,0.00178206,0.52078889,0.54761700,1.07380401,0.00000000
-3.81490745,1.52257227,0.15983400,0.00190977,0.54338909,0.56201594,1.11932223,0.00000000
-3.80890445,1.60174944,0.17598393,0.00204568,0.56861152,0.58011979,1.17075959,0.00000000
-3.80290145,1.68864327,0.19288035,0.00218787,0.59611690,0.60181370,1.22762219,0.00000000
-3.79689845,1.78211351,0.21034877,0.00233415,0.62546964,0.62686426,1.28919344,0.00000000
-3.79089545,1.88074965,0.22818497,0.00248204,0.65614600,0.65492157,1.35454685,0.00000000
-3.78489245,1.98289907,0.24615827,0.00262887,0.68754643,0.68552568,1.42256751,0.00000000
-3.77888944,2.08670620,0.26401613,0.00277184,0.71901159,0.71811718,1.49198166,0.00000000
-3.77288644,2.19016169,0.28148984,0.00290808,0.74984166,0.75205183,1.56139338,0.00000000
-3.76688344,2.29115987,0.29830124,0.00303474,0.77931808,0.78661856,1.62932719,0.00000000
-3.76088044,2.38756262,0.31417030,0.00314911,0.80672711,0.82106051,1.69427514,0.00000000
-3.75487744,2.47726728,0.32882321,0.00324865,0.83138408,0.85459830,1.75474656,0.00000000
-3.74887444,2.55827607,0.34200072,0.00333115,0.85265755,0.88645480,1.80931882,0.00000000
-3.74287144,2.62876448,0.35346656,0.00339473,0.86999232,0.91588052,1.85668694,0.00000000
-3.73686843,2.68714586,0.36301532,0.00343801,0.88293047,0.94217877,1.89571043,0.00000000
-3.73086543,2.73212977,0.37047975,0.00346005,0.89112949,0.96472972,1.92545547,0.00000000
-3.72486243,2.76277193,0.37573713,0.00346050,0.89437698,0.98301244,1.94523077,0.00000000
-3.71885943,2.77851365,0.37871430,0.00343954,0.89260125,0.99662414,1.95461599,0.00000000
-3.71285643,2.77920943,0.37939134,0.00339794,0.88587761,1.00529593,1.95348147,0.00000000
-3.70685343,2.76514162,0.37780366,0.00333699,0.87443009,1.00890445,1.94199873,0.00000000
-3.70085043,2.73702184,0.37404251,0.00325852,0.85862871,1.00747903,1.92064148,0.00000000
-3.69484742,2.69597898,0.36825377,0.00316480,0.83898260,1.00120406,1.89017704,0.00000000
-3.68884442,2.64353459,0.36063525,0.00305853,0.81612916,0.99041646,1.85164888,0.00000000
-3.68284142,2.58156665,0.35143254,0.00294269,0.79082003,0.97559841,1.80635078,0.00000000
-3.67683842,2.51226312,0.34093365,0.00282053,0.76390428,0.95736558,1.75579384,0.00000000
-3.67083542,2.43806717,0.32946260,0.00269543,0.73630957,0.93645136,1.70166751,0.00000000
-3.66483242,2.36161597,0.31737234,0.00257082,0.70902191,0.91368758,1.64579612,0.00000000
-3.65882941,2.28567523,0.30503710,0.00245013,0.68306475,0.88998247,1.59009224,0.00000000
-3.65282641,2.21307161,0.29284465,0.00233665,0.65947775,0.86629671,1.53650859,0.00000000
-3.64682341,2.14662509,0.28118853,0.00223352,0.63929607,0.84361823,1.48698970,0.00000000
-3.64082041,2.08908316,0.27046057,0.00214360,0.62353027,0.82293680,1.44342493,0.00000000
-3.63481741,2.04305866,0.26104386,0.00206950,0.61314728,0.80521901,1.40760376,0.00000000
-3.62881441,2.01097254,0.25330632,0.00201347,0.60905274,0.79138463,1.38117471,0.00000000
-3.62281141,1.99500297,0.24759496,0.00197742,0.61207466,0.78228474,1.36560844,0.00000000
-3.61680840,1.99704146,0.24423081,0.00196289,0.62294868,0.77868250,1.36216594,0.00000000
-3.61080540,2.01865670,0.24350461,0.00197108,0.64230482,0.78123675,1.37187227,0.00000000
-3.60480240,2.06106656,0.24567316,0.00200279,0.67065596,0.79048887,1.39549606,0.00000000
-3.59879940,2.12511817,0.25095629,0.00205853,0.70838795,0.80685305,1.43353515,0.00000000
-3.59279640,2.21127615,0.25953432,0.00213844,0.75575149,0.83060999,1.48620830,0.00000000
-3.58679340,2.31961874,0.27154605,0.00224243,0.81285593,0.86190406,1.55345301,0.00000000
-3.58079040,2.44984128,0.28708699,0.00237010,0.87966510,0.90074351,1.63492923,0.00000000
-3.57478739,2.60126685,0.30620797,0.00252083,0.95599542,0.94700380,1.73002884,0.00000000
-3.56878439,2.77286322,0.32891397,0.00269382,1.04151638,1.00043335,1.83789041,0.00000000
-3.56278139,2.96326572,0.35516324,0.00288804,1.13575371,1.06066165,1.95741903,0.00000000
-3.55677839,3.17080528,0.38486661,0.00310233,1.23809529,1.12720915,2.08731063,0.00000000
-3.55077539,3.39354105,0.41788724,0.00333535,1.34780001,1.19949863,2.22608026,0.00000000
-3.54477239,3.62929691,0.45404076,0.00358565,1.46400941,1.27686764,2.37209367,0.00000000
-3.53876938,3.87570119,0.49309590,0.00385160,1.58576223,1.35858165,2.52360162,0.00000000
-3.53276638,4.13022896,0.53477592,0.00413146,1.71201146,1.44384774,2.67877593,0.00000000
-3.52676338,4.39024619,0.57876074,0.00442333,1.84164358,1.53182841,2.83574671,0.00000000
-3.52076038,4.65305508,0.62469010,0.00472518,1.97349960,1.62165552,2.99263970,0.00000000
-3.51475738,4.91593996,0.67216765,0.00503483,2.10639716,1.71244405,3.14761306,0.00000000
-3.50875438,5.17621299,0.72076623,0.00534998,2.23915311,1.80330568,3.29889252,0.00000000
-3.50275138,5.43125900,0.77003417,0.00566818,2.37060579,1.89336209,3.44480433,0.00000000
-3.49674837,5.67857874,0.81950269,0.00598688,2.49963632,1.98175790,3.58380511,0.00000000
-3.49074537,5.91582990,0.86869417,0.00630343,2.62518807,2.06767316,3.71450792,0.00000000
-3.48474237,6.14086506,0.91713120,0.00661513,2.74628380,2.15033539,3.83570413,0.00000000
-3.47873937,6.35176603,0.96434611,0.00691928,2.86203988,2.22903097,3.94638061,0.00000000
-3.47273637,6.54687373,1.00989071,0.00721318,2.97167728,2.30311568,4.04573191,0.00000000
-3.46673337,6.72481313,1.05334592,0.00749427,3.07452900,2.37202440,4.13316743,0.00000000
-3.46073037,6.88451249,1.09433083,0.00776011,3.17004422,2.43527947,4.20831357,0.00000000
-3.45472736,7.02521657,1.13251100,0.00800847,3.25778907,2.49249775,4.27101100,0.00000000
-3.44872436,7.14649329,1.16760552,0.00823744,3.33744458,2.54339591,4.32130748,0.00000000
-3.44272136,7.24823369,1.19939255,0.00844540,3.40880227,2.58779380,4.35944654,0.00000000
-3.43671836,7.33064504,1.22771317,0.00863115,3.47175803,2.62561569,4.38585272,0.00000000
-3.43071536,7.39423724,1.25247322,0.00879390,3.52630489,2.65688923,4.40111385,0.00000000
-3.42471236,7.43980277,1.27364314,0.00893333,3.57252551,2.68174202,4.40596112,0.00000000
-3.41870935,7.46839074,1.29125580,0.00904957,3.61058488,2.70039581,4.40124759,0.00000000
-3.41270635,7.48127569,1.30540230,0.00914321,3.64072391,2.71315841,4.38792589,0.00000000
-3.40670335,7.47992200,1.31622598,0.00921528,3.66325420,2.72041354,4.36702571,0.00000000
-3.40070035,7.46594498,1.32391485,0.00926721,3.67855430,2.72260887,4.33963159,0.00000000
-3.39469735,7.44106971,1.32869276,0.00930078,3.68706746,2.72024261,4.30686179,0.00000000
-3.38869435,7.40708879,1.33080959,0.00931802,3.68930085,2.71384916,4.26984831,0.00000000
-3.38269135,7.36582040,1.33053095,0.00932116,3.68582570,2.70398415,4.22971874,0.00000000
-3.37668834,7.31906754,1.32812765,0.00931256,3.67727816,2.69120955,4.18757983,0.00000000
-3.37068534,7.26857988,1.32386543,0.00929458,3.66436018,2.67607914,4.14450312,0.00000000
-3.36468234,7.21601897,1.31799529,0.00926950,3.64783980,2.65912495,4.10151251,0.00000000
-3.35867934,7.16292768,1.31074481,0.00923945,3.62855018,2.64084496,4.05957370,0.00000000
-3.35267634,7.11070457,1.30231064,0.00920634,3.60738682,2.62169254,4.01958534,0.00000000
-3.34667334,7.06058349,1.29285262,0.00917176,3.58530235,2.60206773,3.98237164,0.00000000
-3.34067034,7.01361866,1.28248955,0.00913694,3.56329853,2.58231057,3.94867615,0.00000000
-3.33466733,6.97067507,1.27129680,0.00910273,3.54241514,2.56269671,3.91915652,0.00000000
-3.32866433,6.93242412,1.25930589,0.00906956,3.52371555,2.54343506,3.89437974,0.00000000
-3.32266133,6.89934384,1.24650594,0.00903745,3.50826914,2.52466751,3.87481782,0.00000000
-3.31665833,6.87172312,1.23284698,0.00900602,3.49713057,2.50647064,3.86084350,0.00000000
-3.31065533,6.84966923,1.21824493,0.00897449,3.49131636,2.48885897,3.85272589,0.00000000
-3.30465233,6.83311769,1.20258811,0.00894177,3.49177914,2.47178972,3.85062595,0.00000000
-3.29864932,6.82184370,1.18574484,0.00890648,3.49938020,2.45516857,3.85459166,0.00000000
-3.29264632,6.81547415,1.16757204,0.00886705,3.51486097,2.43885628,3.86455315,0.00000000
-3.28664332,6.81349961,1.14792424,0.00882173,3.53881427,2.42267570,3.88031774,0.00000000
-3.28064032,6.81528549,1.12666276,0.00876874,3.57165612,2.40641891,3.90156531,0.00000000
-3.27463732,6.82008214,1.10366455,0.00870627,3.61359909,2.38985430,3.92784427,0.00000000
-3.26863432,6.82703352,1.07883039,0.00863259,3.66462821,2.37273324,3.95856871,0.00000000
-3.26263132,6.83518460,1.05209204,0.00854611,3.72448044,2.35479618,3.99301705,0.00000000
-3.25662831,6.84348785,1.02341803,0.00844545,3.79262876,2.33577822,4.03033300,0.00000000
-3.25062531,6.85080922,0.99281784,0.00832943,3.86827206,2.31541386,4.06952926,0.00000000
-3.24462231,6.85593457,0.96034437,0.00819717,3.95033173,2.29344117,4.10949468,0.00000000
-3.23861931,6.85757735,0.92609449,0.00804809,4.03745597,2.26960541,4.14900526,0.00000000
-3.23261631,6.85438860,0.89020782,0.00788192,4.12803253,2.24366215,4.18673949,0.00000000
-3.22661331,6.84497002,0.85286377,0.00769871,4.22021046,2.21538022,4.22129832,0.00000000
-3.22061031,6.82789123,0.81427698,0.00749881,4.31193107,2.18454453,4.25122972,0.00000000
-3.21460730,6.80171151,0.77469156,0.00728289,4.40096803,2.15095915,4.27505767,0.00000000
-3.20860430,6.76500655,0.73437432,0.00705187,4.48497605,2.11445062,4.29131520,0.00000000
-3.20260130,6.71639997,0.69360732,0.00680692,4.56154719,2.07487172,4.29858069,0.00000000
-3.19659830,6.65459911,0.65268023,0.00654945,4.62827334,2.03210584,4.29551650,0.00000000
-3.19059530,6.57843434,0.61188271,0.00628102,4.68281312,1.98607179,4.28090860,0.00000000
-3.18459230,6.48690025,0.57149724,0.00600335,4.72296083,1.93672909,4.25370594,0.00000000
-3.17858929,6.37919738,0.53179265,0.00571825,4.74671516,1.88408352,4.21305794,0.00000000
-3.17258629,6.25477238,0.49301850,0.00542763,4.75234477,1.82819272,4.15834851,0.00000000
-3.16658329,6.11335462,0.45540066,0.00513344,4.73844818,1.76917154,4.08922504,0.00000000
-3.16058029,5.95498728,0.41913799,0.00483762,4.70400539,1.70719681,4.00562106,0.00000000
-3.15457729,5.78005090,0.38440029,0.00454210,4.64841871,1.64251120,3.90777122,0.00000000
-3.14857429,5.58927793,0.35132741,0.00424879,4.57154111,1.57542578,3.79621782,0.00000000
-3.14257129,5.38375696,0.32002947,0.00395951,4.47369049,1.50632107,3.67180823,0.00000000
-3.13656828,5.16492583,0.29058807,0.00367600,4.35564925,1.43564625,3.53568317,0.00000000
-3.13056528,4.93455358,0.26305831,0.00339991,4.21864883,1.36391640,3.38925599,0.00000000
-3.12456228,4.69471139,0.23747142,0.00313276,4.06434009,1.29170768,3.23418369,0.00000000
-3.11855928,4.44773357,0.21383792,0.00287595,3.89475042,1.21965049,3.07233065,0.00000000
-3.11255628,4.19616989,0.19215100,0.00263074,3.71222978,1.14842064,2.90572635,0.00000000
-3.10655328,3.94273101,0.17239000,0.00239827,3.51938771,1.07872886,2.73651875,0.00000000
-3.10055028,3.69022918,0.15452396,0.00217949,3.31902411,1.01130874,2.56692491,0.00000000
-3.09454727,3.44151645,0.13851489,0.00197524,3.11405672,0.94690357,2.39918063,0.00000000
-3.08854427,3.19942262,0.12432093,0.00178619,2.90744810,0.88625245,2.23549081,0.00000000
-3.08254127,2.96669523,0.11189912,0.00161288,2.70213504,0.83007596,2.07798219,0.00000000
-3.07653827,2.74594361,0.10120783,0.00145569,2.50096282,0.77906185,1.92865971,0.00000000
-3.07053527,2.53958868,0.09220893,0.00131489,2.30662667,0.73385121,1.78936787,0.00000000
-3.06453227,2.34981997,0.08486944,0.00119061,2.12162188,0.69502541,1.66175778,0.00000000
-3.05852926,2.17856088,0.07916301,0.00108285,1.94820399,0.66309406,1.54726060,0.00000000
-3.05252626,2.02744260,0.07507092,0.00099152,1.78835937,0.63848457,1.44706774,0.00000000
-3.04652326,1.89778715,0.07258294,0.00091644,1.64378650,0.62153327,1.36211776,0.00000000
-3.04052026,1.79059916,0.07169778,0.00085731,1.51588735,0.61247847,1.29308991,0.00000000
-3.03451726,1.70656603,0.07242340,0.00081379,1.40576791,0.61145563,1.24040397,0.00000000
-3.02851426,1.64606563,0.07477704,0.00078545,1.31424682,0.61849473,1.20422572,0.00000000
-3.02251126,1.60918068,0.07878501,0.00077181,1.24187033,0.63351993,1.18447772,0.00000000
-3.01650825,1.59571863,0.08448228,0.00077235,1.18893211,0.65635162,1.18085447,0.00000000
-3.01050525,1.60523589,0.09191178,0.00078651,1.15549606,0.68671078,1.19284131,0.00000000
-3.00450225,1.63706526,0.10112344,0.00081370,1.14142050,0.72422555,1.21973645,0.00000000
-2.99849925,1.69034515,0.11217288,0.00085329,1.14638216,0.76844000,1.26067520,0.00000000
-2.99249625,1.76404968,0.12511974,0.00090467,1.16989859,0.81882471,1.31465582,0.00000000
-2.98649325,1.85701825,0.14002567,0.00096718,1.21134789,0.87478904,1.38056627,0.00000000
-2.98049025,1.96798385,0.15695179,0.00104016,1.26998506,0.93569460,1.45721106,0.00000000
-2.97448724,2.09559903,0.17595578,0.00112295,1.34495431,1.00086961,1.54333767,0.00000000
-2.96848424,2.23845884,0.19708851,0.00121487,1.43529738,1.06962360,1.63766194,0.00000000
-2.96248124,2.39512018,0.22039023,0.00131524,1.53995794,1.14126206,1.73889168,0.00000000
-2.95647824,2.56411727,0.24588644,0.00142336,1.65778271,1.21510043,1.84574829,0.00000000
-2.95047524,2.74397293,0.27358347,0.00153850,1.78751996,1.29047703,1.95698567,0.00000000
-2.94447224,2.93320593,0.30346395,0.00165992,1.92781648,1.36676457,2.07140644,0.00000000
-2.93846923,3.13033472,0.33548238,0.00178682,2.07721432,1.44337973,2.18787516,0.00000000
-2.93246623,3.33387814,0.36956083,0.00191838,2.23414841,1.51979084,2.30532853,0.00000000
-2.92646323,3.54235398,0.40558523,0.00205370,2.39694665,1.59552332,2.42278287,0.00000000
-2.92046023,3.75427642,0.44340232,0.00219183,2.56383353,1.67016313,2.53933904,0.00000000
-2.91445723,3.96815361,0.48281756,0.00233175,2.73293859,1.74335817,2.65418542,0.00000000
-2.90845423,4.18248644,0.52359421,0.00247234,2.90231060,1.81481818,2.76659931,0.00000000
-2.90245123,4.39577003,0.56545372,0.00261241,3.06993796,1.88431322,2.87594755,0.00000000
-2.89644822,4.60649876,0.60807773,0.00275069,3.23377584,1.95167141,2.98168687,0.00000000
-2.89044522,4.81317582,0.65111147,0.00288583,3.39177946,2.01677615,3.08336452,0.00000000
-2.88444222,5.01432794,0.69416887,0.00301641,3.54194337,2.07956338,3.18061978,0.00000000
-2.87843922,5.20852519,0.73683901,0.00314095,3.68234522,2.14001909,3.27318644,0.00000000
-2.87243622,5.39440582,0.77869389,0.00325797,3.81119289,2.19817737,3.36089642,0.00000000
-2.86643322,5.57070518,0.81929725,0.00336595,3.92687295,2.25411899,3.44368442,0.00000000
-2.86043022,5.73628759,0.85821407,0.00346345,4.02799840,2.30797055,3.52159309,0.00000000
-2.85442721,5.89017939,0.89502027,0.00354907,4.11345352,2.35990383,3.59477812,0.00000000
-2.84842421,6.03160141,0.92931247,0.00362151,4.18243346,2.41013507,3.66351249,0.00000000
-2.84242121,6.15999854,0.96071705,0.00367964,4.23447650,2.45892369,3.72818883,0.00000000
-2.83641821,6.27506434,0.98889834,0.00372251,4.26948694,2.50657000,3.78931899,0.00000000
-2.83041521,6.37675852,1.01356554,0.00374938,4.28774723,2.55341122,3.84752985,0.00000000
-2.82441221,6.46531564,1.03447797,0.00375978,4.28991805,2.59981560,3.90355455,0.00000000
-2.81840920,6.54124358,1.05144869,0.00375350,4.27702599,2.64617411,3.95821854,0.00000000
-2.81240620,6.60531104,1.06434620,0.00373065,4.25043863,2.69288964,4.01242018,0.00000000
-2.80640320,6.65852383,1.07309433,0.00369159,4.21182791,2.74036369,4.06710596,0.00000000
-2.80040020,6.70209053,1.07767054,0.00363703,4.16312268,2.78898092,4.12324074,0.00000000
-2.79439720,6.73737860,1.07810265,0.00356794,4.10645237,2.83909186,4.18177392,0.00000000
-2.78839420,6.76586272,1.07446459,0.00348554,4.04408359,2.89099465,4.24360257,0.00000000
-2.78239120,6.78906766,1.06687125,0.00339129,3.97835221,2.94491654,4.30953310,0.00000000
-2.77638819,6.80850816,1.05547298,0.00328686,3.91159333,3.00099619,4.38024311,0.00000000
-2.77038519,6.82562871,1.04045000,0.00317405,3.84607166,3.05926769,4.45624519,0.00000000
-2.76438219,6.84174601,1.02200718,0.00305475,3.78391486,3.11964739,4.53785434,0.00000000
-2.75837919,6.85799666,1.00036923,0.00293091,3.72705193,3.18192433,4.62516083,0.00000000
-2.75237619,6.87529245,0.97577670,0.00280450,3.67715872,3.24575496,4.71800979,0.00000000
-2.74637319,6.89428514,0.94848277,0.00267741,3.63561207,3.31066276,4.81598874,0.00000000
-2.74037019,6.91534199,0.91875082,0.00255146,3.60345387,3.37604286,4.91842367,0.00000000
-2.73436718,6.93853265,0.88685274,0.00242834,3.58136573,3.44117164,5.02438416,0.00000000
-2.72836418,6.96362785,0.85306782,0.00230956,3.56965480,3.50522109,5.13269732,0.00000000
-2.72236118,6.99010909,0.81768193,0.00219646,3.56825070,3.56727725,5.24197020,0.00000000
-2.71635818,7.01718864,0.78098694,0.00209019,3.57671334,3.62636201,5.35061961,0.00000000
-2.71035518,7.04383852,0.74327987,0.00199165,3.59425105,3.68145737,5.45690847,0.00000000
-2.70435218,7.06882683,0.70486186,0.00190156,3.61974842,3.73153118,5.55898717,0.00000000
-2.69834917,7.09075984,0.66603659,0.00182040,3.65180262,3.77556333,5.65493861,0.00000000
-2.69234617,7.10812792,0.62710813,0.00174845,3.68876752,3.81257136,5.74282533,0.00000000
-2.68634317,7.11935391,0.58837816,0.00168579,3.72880403,3.84163482,5.82073735,0.00000000
-2.68034017,7.12284220,0.55014262,0.00163234,3.76993571,3.86191752,5.88683938,0.00000000
-2.67433717,7.11702733,0.51268793,0.00158783,3.81010805,3.87268718,5.93941622,0.00000000
-2.66833417,7.10042105,0.47628688,0.00155188,3.84725015,3.87333221,5.97691536,0.00000000
-2.66233117,7.07165687,0.44119445,0.00152397,3.87933722,3.86337537,5.99798592,0.00000000
-2.65632816,7.02953160,0.40764381,0.00150349,3.90445234,3.84248441,6.00151344,0.00000000
-2.65032516,6.97304321,0.37584268,0.00148974,3.92084596,3.81047972,5.98664999,0.00000000
-2.64432216,6.90142481,0.34597032,0.00148200,3.92699154,3.76733929,5.95283919,0.00000000
-2.63831916,6.81417421,0.31817533,0.00147949,3.92163569,3.71320124,5.89983617,0.00000000
-2.63231616,6.71107895,0.29257434,0.00148143,3.90384141,3.64836414,5.82772209,0.00000000
-2.62631316,6.59223628,0.26925172,0.00148703,3.87302305,3.57328546,5.73691318,0.00000000
-2.62031016,6.45806787,0.24826021,0.00149557,3.82897185,3.48857821,5.62816431,0.00000000
-2.61430715,6.30932874,0.22962262,0.00150635,3.77187108,3.39500598,5.50256690,0.00000000
-2.60830415,6.14711009,0.21333412,0.00151873,3.70230017,3.29347642,5.36154108,0.00000000
-2.60230115,5.97283542,0.19936534,0.00153217,3.62122755,3.18503308,5.20682218,0.00000000
