energy_ev,total_up,Cd_p_up,Cd_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.26713357,2.59750117,0.10405569,0.01787641,0.87533826,1.82967693,0.00249557,0.09603553,0.03086819,0.44246114
0.27313657,2.59926379,0.10236017,0.01803679,0.88851302,1.82542187,0.00231232,0.09706460,0.03060772,0.44495378
0.27913957,2.60203577,0.10058506,0.01821572,0.90086225,1.82234951,0.00214994,0.09821591,0.03029893,0.44725299
0.28514257,2.60569332,0.09871898,0.01841032,0.91233049,1.82040436,0.00200496,0.09948695,0.02993376,0.44932715
0.29114557,2.61008897,0.09675505,0.01861760,0.92288112,1.81949861,0.00187428,0.10087319,0.02950532,0.45114929
0.29714857,2.61504289,0.09469080,0.01883437,0.93249020,1.81950749,0.00175517,0.10236709,0.02900816,0.45269518
0.30315158,2.62033327,0.09252772,0.01905717,0.94113914,1.82026425,0.00164533,0.10395733,0.02843853,0.45394108
0.30915458,2.62568666,0.09027073,0.01928214,0.94880692,1.82155537,0.00154289,0.10562803,0.02779450,0.45486128
0.31515758,2.63076904,0.08792756,0.01950502,0.95546224,1.82311644,0.00144637,0.10735815,0.02707611,0.45542576
0.32116058,2.63517886,0.08550794,0.01972104,0.96105636,1.82462946,0.00135472,0.10912107,0.02628536,0.45559803
0.32716358,2.63844288,0.08302293,0.01992491,0.96551722,1.82572204,0.00126728,0.11088447,0.02542615,0.45533338
0.33316658,2.64001588,0.08048412,0.02011084,0.96874527,1.82596920,0.00118369,0.11261045,0.02450414,0.45457778
0.33916958,2.63928507,0.07790299,0.02027255,0.97061159,1.82489817,0.00110395,0.11425593,0.02352657,0.45326755
0.34517259,2.63557948,0.07529037,0.02040341,0.97095857,1.82199650,0.00102832,0.11577348,0.02250203,0.45132991
0.35117559,2.62818479,0.07265603,0.02049652,0.96960314,1.81672360,0.00095730,0.11711235,0.02144015,0.44868446
0.35717859,2.61636322,0.07000842,0.02054492,0.96634272,1.80852561,0.00089165,0.11821987,0.02035134,0.44524560
0.36318159,2.59937802,0.06735456,0.02054178,0.96096349,1.79685298,0.00083233,0.11904302,0.01924651,0.44092580
0.36918459,2.57652159,0.06470020,0.02048062,0.95325067,1.78118048,0.00078049,0.11953027,0.01813677,0.43563963
0.37518759,2.54714596,0.06205002,0.02035562,0.94300019,1.76102843,0.00073750,0.11963341,0.01703322,0.42930825
0.38119060,2.51069409,0.05940801,0.02016178,0.93003107,1.73598437,0.00070496,0.11930950,0.01594677,0.42186423
0.38719360,2.46673043,0.05677797,0.01989525,0.91419785,1.70572390,0.00068469,0.11852269,0.01488797,0.41325639
0.39319660,2.41496885,0.05416407,0.01955352,0.89540225,1.67002966,0.00067877,0.11724580,0.01386698,0.40345431
0.39919960,2.35529652,0.05157145,0.01913557,0.87360334,1.62880727,0.00068957,0.11546177,0.01289349,0.39245235
0.40520260,2.28779217,0.04900677,0.01864203,0.84882559,1.58209731,0.00071975,0.11316465,0.01197681,0.38027290
0.41120560,2.21273757,0.04647883,0.01807528,0.82116434,1.53008266,0.00077234,0.11036021,0.01112592,0.36696858
0.41720860,2.13062161,0.04399899,0.01743939,0.79078824,1.47309052,0.00085070,0.10706619,0.01034959,0.35262336
0.42321161,2.04213648,0.04158158,0.01674013,0.75793862,1.41158918,0.00095856,0.10331199,0.00965655,0.33735250
0.42921461,1.94816611,0.03924416,0.01598484,0.72292570,1.34617932,0.00110002,0.09913794,0.00905565,0.32130118
0.43521761,1.84976741,0.03700772,0.01518221,0.68612188,1.27758052,0.00127950,0.09459424,0.00855601,0.30464215
0.44122061,1.74814518,0.03489662,0.01434210,0.64795248,1.20661339,0.00150170,0.08973942,0.00816718,0.28757221
0.44722361,1.64462186,0.03293854,0.01347527,0.60888443,1.13417833,0.00177156,0.08463862,0.00789932,0.27030798
0.45322661,1.54060359,0.03116421,0.01259305,0.56941346,1.06123185,0.00209411,0.07936161,0.00776318,0.25308089
0.45922961,1.43754406,0.02960707,0.01170708,0.53005038,0.98876145,0.00247440,0.07398069,0.00777025,0.23613194
0.46523262,1.33690774,0.02830276,0.01082898,0.49130725,0.91776030,0.00291729,0.06856867,0.00793266,0.21970612
0.47123562,1.24013384,0.02728863,0.00997006,0.45368384,0.84920250,0.00342731,0.06319680,0.00826310,0.20404696
0.47723862,1.14860236,0.02660298,0.00914107,0.41765505,0.78402004,0.00400843,0.05793296,0.00877466,0.18939127
0.48324162,1.06360314,0.02628439,0.00835193,0.38365967,0.72308196,0.00466385,0.05283998,0.00948055,0.17596419
0.48924462,0.98630888,0.02637082,0.00761157,0.35209088,0.66717633,0.00539580,0.04797433,0.01039377,0.16397485
0.49524762,0.91775242,0.02689878,0.00692775,0.32328864,0.61699543,0.00620524,0.04338501,0.01152666,0.15361235
0.50125063,0.85880856,0.02790229,0.00630700,0.29753406,0.57312410,0.00709170,0.03911288,0.01289046,0.14504252
0.50725363,0.81018047,0.02941196,0.00575447,0.27504577,0.53603143,0.00805307,0.03519015,0.01449470,0.13840499
0.51325663,0.77239043,0.03145387,0.00527399,0.25597829,0.50606543,0.00908543,0.03164035,0.01634663,0.13381099
0.51925963,0.74577463,0.03404857,0.00486801,0.24042201,0.48345058,0.01018295,0.02847844,0.01845057,0.13134142
0.52526263,0.73048158,0.03721002,0.00453770,0.22840482,0.46828789,0.01133782,0.02571123,0.02080730,0.13104545
0.53126563,0.72647387,0.04094468,0.00428294,0.21989502,0.46055713,0.01254028,0.02333797,0.02341348,0.13293949
0.53726863,0.73353287,0.04525061,0.00410245,0.21480534,0.46012103,0.01377870,0.02135108,0.02626105,0.13700650
0.54327164,0.75126617,0.05011679,0.00399389,0.21299784,0.46673119,0.01503980,0.01973705,0.02933687,0.14319570
0.54927464,0.77911750,0.05552266,0.00395390,0.21428956,0.48003551,0.01630884,0.01847729,0.03262234,0.15142271
0.55527764,0.81637928,0.06143787,0.00397827,0.21845866,0.49958707,0.01757002,0.01754920,0.03609327,0.16157017
0.56128064,0.86220756,0.06782240,0.00406202,0.22525108,0.52485448,0.01880688,0.01692704,0.03971990,0.17348891
0.56728364,0.91563953,0.07462702,0.00419951,0.23438747,0.55523350,0.02000275,0.01658292,0.04346715,0.18699979
0.57328664,0.97561360,0.08179407,0.00438458,0.24557045,0.59006020,0.02114131,0.01648773,0.04729506,0.20189625
0.57928964,1.04099191,0.08925875,0.00461066,0.25849191,0.62862532,0.02220709,0.01661194,0.05115951,0.21794765
0.58529265,1.11058528,0.09695065,0.00487090,0.27284055,0.67018992,0.02318606,0.01692649,0.05501309,0.23490348
0.59129565,1.18318001,0.10479567,0.00515828,0.28830929,0.71400207,0.02406611,0.01740342,0.05880621,0.25249832
0.59729865,1.25756631,0.11271821,0.00546578,0.30460252,0.75931425,0.02483757,0.01801662,0.06248839,0.27045760
0.60330165,1.33256738,0.12064354,0.00578650,0.32144302,0.80540099,0.02549355,0.01874234,0.06600962,0.28850398
0.60930465,1.40706839,0.12850017,0.00611378,0.33857839,0.85157630,0.02603032,0.01955975,0.06932184,0.30636415
0.61530765,1.48004431,0.13622224,0.00644137,0.35578672,0.89721023,0.02644743,0.02045127,0.07238039,0.32377587
0.62131066,1.55058526,0.14375167,0.00676353,0.37288124,0.94174377,0.02674782,0.02140290,0.07514541,0.34049500
0.62731366,1.61791847,0.15103996,0.00707519,0.38971383,0.98470150,0.02693774,0.02240442,0.07758312,0.35630209
0.63331666,1.68142538,0.15804958,0.00737201,0.40617720,1.02570128,0.02702651,0.02344946,0.07966685,0.37100834
0.63931966,1.74065314,0.16475473,0.00765047,0.42220539,1.06446031,0.02702618,0.02453542,0.08137790,0.38446060
0.64532266,1.79531958,0.17114155,0.00790798,0.43777278,1.10079720,0.02695109,0.02566335,0.08270603,0.39654510
0.65132566,1.84531116,0.17720749,0.00814284,0.45289132,1.13462978,0.02681724,0.02683759,0.08364962,0.40718974
0.65732866,1.89067388,0.18296015,0.00835431,0.46760621,1.16596854,0.02664164,0.02806544,0.08421552,0.41636473
0.66333167,1.93159723,0.18841538,0.00854252,0.48199006,1.19490599,0.02644162,0.02935655,0.08441849,0.42408156
0.66933467,1.96839193,0.19359484,0.00870844,0.49613584,1.22160227,0.02623405,0.03072234,0.08428039,0.43039036
0.67533767,2.00146251,0.19852315,0.00885379,0.51014886,1.24626787,0.02603462,0.03217532,0.08382900,0.43537559
0.68134067,2.03127600,0.20322476,0.00898087,0.52413817,1.26914414,0.02585714,0.03372830,0.08309670,0.43915052
0.68734367,2.05832838,0.20772077,0.00909251,0.53820777,1.29048269,0.02571298,0.03539363,0.08211892,0.44185054
0.69334667,2.08311056,0.21202586,0.00919182,0.55244807,1.31052493,0.02561047,0.03718244,0.08093257,0.44362573
0.69934967,2.10607562,0.21614561,0.00928207,0.56692806,1.32948257,0.02555460,0.03910386,0.07957446,0.44463310
0.70535268,2.12760919,0.22007433,0.00936653,0.58168847,1.34752052,0.02554680,0.04116434,0.07807982,0.44502884
0.71135568,2.14800443,0.22379352,0.00944826,0.59673641,1.36474278,0.02558479,0.04336706,0.07648095,0.44496091
0.71735868,2.16744290,0.22727129,0.00953003,0.61204160,1.38118245,0.02566278,0.04571141,0.07480621,0.44456246
0.72336168,2.18598231,0.23046252,0.00961412,0.62753451,1.39679601,0.02577169,0.04819261,0.07307914,0.44394623
0.72936468,2.20355168,0.23331007,0.00970227,0.64310636,1.41146247,0.02589953,0.05080147,0.07131804,0.44320027
0.73536768,2.21995398,0.23574674,0.00979556,0.65861110,1.42498712,0.02603202,0.05352431,0.06953581,0.44238506
0.74137069,2.23487590,0.23769811,0.00989437,0.67386911,1.43710980,0.02615315,0.05634300,0.06774009,0.44153216
0.74737369,2.24790412,0.23908593,0.00999838,0.68867252,1.44751695,0.02624597,0.05923514,0.06593376,0.44064440
0.75337669,2.25854693,0.23983199,0.01010655,0.70279185,1.45585686,0.02629332,0.06217444,0.06411561,0.43969742
0.75937969,2.26625995,0.23986223,0.01021719,0.71598367,1.46175716,0.02627857,0.06513116,0.06228127,0.43864249
0.76538269,2.27047439,0.23911076,0.01032800,0.72799889,1.46484355,0.02618640,0.06807269,0.06042420,0.43741046
0.77138569,2.27062641,0.23752380,0.01043619,0.73859132,1.46475871,0.02600343,0.07096427,0.05853682,0.43591644
0.77738869,2.26618597,0.23506297,0.01053855,0.74752621,1.46118056,0.02571878,0.07376973,0.05661153,0.43406508
0.78339170,2.25668378,0.23170807,0.01063159,0.75458830,1.45383881,0.02532454,0.07645231,0.05464169,0.43175610
0.78939470,2.24173508,0.22745906,0.01071170,0.75958922,1.44252903,0.02481605,0.07897559,0.05262254,0.42888987
0.79539770,2.22105934,0.22233704,0.01077522,0.76237393,1.42712383,0.02419211,0.08130431,0.05055179,0.42537266
0.80140070,2.19449504,0.21638445,0.01081863,0.76282593,1.40758052,0.02345492,0.08340531,0.04843014,0.42112156
0.80740370,2.16200918,0.20966415,0.01083866,0.76087125,1.38394519,0.02261001,0.08524836,0.04626152,0.41606862
0.81340670,2.12370135,0.20225782,0.01083239,0.75648093,1.35635314,0.02166593,0.08680699,0.04405311,0.41016430
0.81940970,2.07980236,0.19426338,0.01079740,0.74967218,1.32502577,0.02063388,0.08805918,0.04181513,0.40338002
0.82541271,2.03066795,0.18579193,0.01073181,0.74050794,1.29026434,0.01952727,0.08898801,0.03956054,0.39570970
0.83141571,1.97676793,0.17696409,0.01063439,0.72909518,1.25244088,0.01836112,0.08958211,0.03730447,0.38717044
0.83741871,1.91867152,0.16790616,0.01050457,0.71558179,1.21198691,0.01715156,0.08983604,0.03506360,0.37780220
0.84342171,1.85702965,0.15874608,0.01034251,0.70015235,1.16938040,0.01591521,0.08975044,0.03285549,0.36766658
0.84942471,1.79255500,0.14960950,0.01014904,0.68302283,1.12513165,0.01466862,0.08933202,0.03069787,0.35684487
0.85542771,1.72600072,0.14061609,0.00992570,0.66443440,1.07976863,0.01342778,0.08859335,0.02860790,0.34543537
0.86143072,1.65813863,0.13187620,0.00967464,0.64464666,1.03382238,0.01220765,0.08755251,0.02660159,0.33355015
0.86743372,1.58973762,0.12348806,0.00939859,0.62393040,0.98781291,0.01102176,0.08623249,0.02469316,0.32131142
0.87343672,1.52154322,0.11553552,0.00910075,0.60256018,0.94223619,0.00988196,0.08466051,0.02289463,0.30884770
0.87943972,1.45425878,0.10808644,0.00878470,0.58080700,0.89755253,0.00879819,0.08286719,0.02121548,0.29628980
0.88544272,1.38852898,0.10119171,0.00845429,0.55893132,0.85417674,0.00777837,0.08088555,0.01966237,0.28376700
0.89144572,1.32492615,0.09488495,0.00811353,0.53717661,0.81247025,0.00682840,0.07875011,0.01823911,0.27140341
0.89744872,1.26393966,0.08918278,0.00776646,0.51576378,0.77273552,0.00595217,0.07649580,0.01694664,0.25931470
0.90345173,1.20596880,0.08408569,0.00741708,0.49488656,0.73521261,0.00515170,0.07415705,0.01578320,0.24760536
0.90945473,1.15131912,0.07957932,0.00706917,0.47470813,0.70007808,0.00442728,0.07176687,0.01474448,0.23636653
0.91545773,1.10020225,0.07563623,0.00672628,0.45535900,0.66744614,0.00377772,0.06935608,0.01382400,0.22567450
0.92146073,1.05273908,0.07221791,0.00639161,0.43693627,0.63737176,0.00320056,0.06695266,0.01301340,0.21558989
0.92746373,1.00896593,0.06927702,0.00606798,0.41950414,0.60985565,0.00269228,0.06458133,0.01230287,0.20615751
0.93346673,0.96884334,0.06675974,0.00575777,0.40309578,0.58485067,0.00224860,0.06226318,0.01168153,0.19740682
0.93946973,0.93226690,0.06460818,0.00546293,0.38771621,0.56226944,0.00186465,0.06001565,0.01113788,0.18935297
0.94547274,0.89907950,0.06276262,0.00518494,0.37334613,0.54199258,0.00153523,0.05785252,0.01066018,0.18199832
0.95147574,0.86908434,0.06116374,0.00492489,0.35994637,0.52387727,0.00125501,0.05578412,0.01023681,0.17533416
0.95747874,0.84205789,0.05975451,0.00468342,0.34746272,0.50776562,0.00101863,0.05381768,0.00985665,0.16934277
0.96348174,0.81776228,0.05848193,0.00446086,0.33583085,0.49349244,0.00082090,0.05195767,0.00950932,0.16399938
0.96948474,0.79595627,0.05729831,0.00425718,0.32498095,0.48089209,0.00065688,0.05020630,0.00918547,0.15927406
0.97548774,0.77640447,0.05616236,0.00407212,0.31484204,0.46980399,0.00052195,0.04856388,0.00887691,0.15513346
0.98149075,0.75888429,0.05503982,0.00390517,0.30534539,0.46007670,0.00041189,0.04702931,0.00857676,0.15154210
0.98749375,0.74319038,0.05390376,0.00375564,0.29642727,0.45157040,0.00032287,0.04560035,0.00827951,0.14846340
0.99349675,0.72913659,0.05273459,0.00362271,0.28803063,0.44415766,0.00025152,0.04427393,0.00798102,0.14586020
0.99949975,0.71655546,0.05151972,0.00350543,0.28010588,0.43772291,0.00019487,0.04304633,0.00767847,0.14369495
1.00550275,0.70529567,0.05025299,0.00340275,0.27261072,0.43216037,0.00015037,0.04191323,0.00737030,0.14192950
1.01150575,0.69521770,0.04893383,0.00331356,0.26550916,0.42737125,0.00011587,0.04086973,0.00705607,0.14052458
1.01750875,0.68618851,0.04756638,0.00323665,0.25876995,0.42326011,0.00008956,0.03991028,0.00673632,0.13943923
1.02351176,0.67807564,0.04615848,0.00317078,0.25236456,0.41973114,0.00006998,0.03902858,0.00641239,0.13862997
1.02951476,0.67074156,0.04472059,0.00311461,0.24626499,0.41668465,0.00005597,0.03821745,0.00608628,0.13805023
1.03551776,0.66403884,0.04326483,0.00306677,0.24044164,0.41401405,0.00004664,0.03746872,0.00576044,0.13764985
1.04152076,0.65780671,0.04180412,0.00302582,0.23486146,0.41160395,0.00004135,0.03677317,0.00543768,0.13737489
1.04752376,0.65186945,0.04035139,0.00299029,0.22948661,0.40932933,0.00003972,0.03612055,0.00512096,0.13716783
1.05352676,0.64603697,0.03891906,0.00295869,0.22427364,0.40705621,0.00004153,0.03549965,0.00481334,0.13696819
1.05952976,0.64010763,0.03751869,0.00292954,0.21917352,0.40464376,0.00004680,0.03489851,0.00451787,0.13671359
1.06553277,0.63387333,0.03616078,0.00290138,0.21413231,0.40194776,0.00005574,0.03430470,0.00423758,0.13634119
1.07153577,0.62712653,0.03485491,0.00287286,0.20909253,0.39882539,0.00006874,0.03370569,0.00397542,0.13578958
1.07753877,0.61966897,0.03360990,0.00284271,0.20399521,0.39514093,0.00008637,0.03308930,0.00373435,0.13500086
1.08354177,0.61132143,0.03243426,0.00280986,0.19878236,0.39077220,0.00010943,0.03244424,0.00351736,0.13392294
1.08954477,0.60193403,0.03133670,0.00277345,0.19339976,0.38561714,0.00013890,0.03176061,0.00332759,0.13251187
1.09554777,0.59139636,0.03032669,0.00273285,0.18779987,0.37960033,0.00017596,0.03103044,0.00316841,0.13073401
1.10155078,0.57964684,0.02941515,0.00268778,0.18194458,0.37267887,0.00022204,0.03024819,0.00304357,0.12856809
1.10755378,0.56668070,0.02861499,0.00263823,0.17580780,0.36484732,0.00027878,0.02941119,0.00295733,0.12600681
1.11355678,0.55255603,0.02794171,0.00258460,0.16937748,0.35614138,0.00034808,0.02851998,0.00291461,0.12305803
1.11955978,0.53739753,0.02741382,0.00252761,0.16265714,0.34664002,0.00043208,0.02757852,0.00292112,0.11974544
1.12556278,0.52139775,0.02705317,0.00246836,0.15566669,0.33646590,0.00053319,0.02659436,0.00298347,0.11610867
1.13156578,0.50481561,0.02688512,0.00240830,0.14844256,0.32578413,0.00065406,0.02557858,0.00310927,0.11220279
1.13756878,0.48797235,0.02693857,0.00234917,0.14103710,0.31479924,0.00079765,0.02454568,0.00330716,0.10809729
1.14357179,0.47124505,0.02724578,0.00229300,0.13351741,0.30375062,0.00096716,0.02351330,0.00358689,0.10387455
1.14957479,0.45505798,0.02784209,0.00224205,0.12596349,0.29290667,0.00116607,0.02250186,0.00395923,0.09962789
1.15557779,0.43987239,0.02876542,0.00219871,0.11846606,0.28255778,0.00139816,0.02153413,0.00443591,0.09545928
1.16158079,0.42617493,0.03005577,0.00216549,0.11112394,0.27300864,0.00166745,0.02063464,0.00502951,0.09147690
1.16758379,0.41446554,0.03175449,0.00214489,0.10404141,0.26457008,0.00197825,0.01982919,0.00575319,0.08779249
1.17358679,0.40524503,0.03390361,0.00213938,0.09732539,0.25755091,0.00233516,0.01914420,0.00662053,0.08451880
1.17958979,0.39900308,0.03654510,0.00215129,0.09108279,0.25225002,0.00274303,0.01860610,0.00764512,0.08176714
1.18559280,0.39620701,0.03972014,0.00218275,0.08541807,0.24894900,0.00320702,0.01824077,0.00884025,0.07964510
1.19159580,0.39729165,0.04346845,0.00223564,0.08043101,0.24790565,0.00373260,0.01807295,0.01021849,0.07825452
1.19759880,0.40265066,0.04782770,0.00231152,0.07621489,0.24934847,0.00432551,0.01812569,0.01179120,0.07768983
1.20360180,0.41262945,0.05283294,0.00241163,0.07285493,0.25347222,0.00499181,0.01841989,0.01356811,0.07803665
1.20960480,0.42751982,0.05851624,0.00253680,0.07042716,0.26043483,0.00573788,0.01897380,0.01555680,0.07937075
1.21560780,0.44755609,0.06490630,0.00268745,0.06899756,0.27035531,0.00657036,0.01980267,0.01776224,0.08175733
1.22161081,0.47291297,0.07202821,0.00286363,0.06862139,0.28331289,0.00749618,0.02091833,0.02018635,0.08525049
1.22761381,0.50370451,0.07990320,0.00306496,0.06934281,0.29934714,0.00852243,0.02232891,0.02282760,0.08989298
1.23361681,0.53998425,0.08854847,0.00329068,0.07119457,0.31845888,0.00965633,0.02403854,0.02568065,0.09571604
1.23961981,0.58174595,0.09797690,0.00353969,0.07419766,0.34061171,0.01090508,0.02604709,0.02873614,0.10273926
1.24562281,0.62892469,0.10819673,0.00381054,0.07836108,0.36573389,0.01227567,0.02834997,0.03198047,0.11097051
1.25162581,0.68139802,0.11921105,0.00410151,0.08368138,0.39372046,0.01377464,0.03093792,0.03539575,0.12040571
1.25762881,0.73898668,0.13101711,0.00441062,0.09014219,0.42443515,0.01540786,0.03379690,0.03895988,0.13102847
1.26363182,0.80145471,0.14360544,0.00473571,0.09771353,0.45771211,0.01718008,0.03690799,0.04264668,0.14280961
1.26963482,0.86850888,0.15695864,0.00507442,0.10635114,0.49335709,0.01909464,0.04024732,0.04642615,0.15570640
1.27563782,0.93979706,0.17105000,0.00542429,0.11599558,0.53114818,0.02115298,0.04378610,0.05026485,0.16966165
1.28164082,1.01490583,0.18584181,0.00578274,0.12657146,0.57083582,0.02335416,0.04749072,0.05412638,0.18460267
1.28764382,1.09335740,0.20128358,0.00614710,0.13798668,0.61214234,0.02569444,0.05132294,0.05797191,0.20044008
1.29364682,1.17460612,0.21731009,0.00651463,0.15013187,0.65476096,0.02816677,0.05524018,0.06176078,0.21706669
1.29964982,1.25803502,0.23383956,0.00688251,0.16288013,0.69835463,0.03076038,0.05919590,0.06545119,0.23435646
1.30565283,1.34295309,0.25077194,0.00724784,0.17608719,0.74255475,0.03346043,0.06314017,0.06900088,0.25216376
1.31165583,1.42859360,0.26798748,0.00760765,0.18959208,0.78696033,0.03624774,0.06702031,0.07236782,0.27032294
1.31765883,1.51411456,0.28534596,0.00795885,0.20321842,0.83113774,0.03909867,0.07078171,0.07551097,0.28864858
1.32366183,1.59860157,0.30268640,0.00829824,0.21677635,0.87462160,0.04198518,0.07436872,0.07839094,0.30693635
1.32966483,1.68107401,0.31982772,0.00862252,0.23006525,0.91691699,0.04487499,0.07772575,0.08097070,0.32496465
1.33566783,1.76049485,0.33657030,0.00892826,0.24287711,0.95750348,0.04773201,0.08079837,0.08321621,0.34249729
1.34167084,1.83578439,0.35269854,0.00921193,0.25500056,0.99584102,0.05051693,0.08353454,0.08509706,0.35928689
1.34767384,1.90583817,0.36798451,0.00946993,0.26622552,1.03137791,0.05318804,0.08588585,0.08658703,0.37507941
1.35367684,1.96954872,0.38219264,0.00969863,0.27634824,1.06356080,0.05570215,0.08780878,0.08766455,0.38961941
1.35967984,2.02583068,0.39508523,0.00989445,0.28517662,1.09184659,0.05801576,0.08926588,0.08831323,0.40265607
1.36568284,2.07364872,0.40642884,0.01005389,0.29253560,1.11571584,0.06008625,0.09022691,0.08852216,0.41394977
1.37168584,2.11204706,0.41600109,0.01017370,0.29827238,1.13468727,0.06187317,0.09066973,0.08828625,0.42327892
1.37768884,2.14017956,0.42359786,0.01025089,0.30226119,1.14833277,0.06333960,0.09058112,0.08760642,0.43044686
1.38369185,2.15733889,0.42904024,0.01028292,0.30440751,1.15629226,0.06445331,0.08995727,0.08648968,0.43528847
1.38969485,2.16298340,0.43218125,0.01026777,0.30465138,1.15828759,0.06518800,0.08880412,0.08494913,0.43767611
1.39569785,2.15676035,0.43291174,0.01020405,0.30296972,1.15413481,0.06552419,0.08713728,0.08300382,0.43752477
1.40170085,2.13852405,0.43116525,0.01009107,0.29937748,1.14375404,0.06545007,0.08498179,0.08067847,0.43479596
1.40770385,2.10834796,0.42692158,0.00992898,0.29392756,1.12717643,0.06496197,0.08237150,0.07800309,0.42950024
1.41370685,2.06652978,0.42020880,0.00971873,0.28670949,1.10454759,0.06406462,0.07934822,0.07501242,0.42169818
1.41970985,2.01358923,0.41110367,0.00946218,0.27784685,1.07612729,0.06277106,0.07596065,0.07174531,0.41149971
1.42571286,1.95025825,0.39973025,0.00916202,0.26749366,1.04228528,0.06110233,0.07226308,0.06824392,0.39906182
1.43171586,1.87746396,0.38625689,0.00882178,0.25582971,1.00349332,0.05908682,0.06831397,0.06455291,0.38458473
1.43771886,1.79630515,0.37089170,0.00844575,0.24305522,0.96031369,0.05675937,0.06417441,0.06071848,0.36830666
1.44372186,1.70802316,0.35387662,0.00803887,0.22938496,0.91338474,0.05416020,0.05990662,0.05678746,0.35049753
1.44972486,1.61396860,0.33548046,0.00760663,0.21504213,0.86340401,0.05133366,0.05557244,0.05280628,0.33145174
1.45572786,1.51556529,0.31599117,0.00715494,0.20025216,0.81110981,0.04832686,0.05123192,0.04882011,0.31148052
1.46173087,1.41427309,0.29570771,0.00668994,0.18523691,0.75726193,0.04518829,0.04694210,0.04487194,0.29090409
1.46773387,1.31155119,0.27493190,0.00621788,0.17020920,0.70262252,0.04196646,0.04275591,0.04100178,0.27004401
1.47373687,1.20882343,0.25396056,0.00574498,0.15536812,0.64793772,0.03870855,0.03872133,0.03724603,0.24921605
1.47973987,1.10744697,0.23307827,0.00527727,0.14089512,0.59392100,0.03545929,0.03488084,0.03363691,0.22872386
1.48574287,1.00868538,0.21255102,0.00482046,0.12695101,0.54123863,0.03225989,0.03127099,0.03020206,0.20885363
1.49174587,0.91368709,0.19262095,0.00437983,0.11367400,0.49049786,0.02914725,0.02792232,0.02696434,0.18986991
1.49774887,0.82346951,0.17350234,0.00396016,0.10117858,0.44223809,0.02615333,0.02485940,0.02394170,0.17201266
1.50375188,0.73890906,0.15537881,0.00356568,0.08955549,0.39692504,0.02330476,0.02210116,0.02114728,0.15549552
1.50975488,0.66073694,0.13840193,0.00319999,0.07887234,0.35494799,0.02062267,0.01966126,0.01858958,0.14050522
1.51575788,0.58954013,0.12269092,0.00286609,0.06917507,0.31661980,0.01812267,0.01754865,0.01627276,0.12720205
1.52176088,0.52576691,0.10833352,0.00256637,0.06048989,0.28217942,0.01581511,0.01576814,0.01419706,0.11572107
1.52776388,0.46973608,0.09538773,0.00230265,0.05282566,0.25179642,0.01370535,0.01432104,0.01235923,0.10617401
1.53376688,0.42164888,0.08388433,0.00207621,0.04617649,0.22557700,0.01179431,0.01320577,0.01075304,0.09865144
1.53976988,0.38160248,0.07382984,0.00188785,0.04052440,0.20357103,0.01007896,0.01241837,0.00936976,0.09322511
1.54577289,0.34960425,0.06520985,0.00173794,0.03584196,0.18577959,0.00855297,0.01195304,0.00819872,0.08995014
1.55177589,0.32558572,0.05799243,0.00162649,0.03209471,0.17216250,0.00720732,0.01180249,0.00722770,0.08886687
1.55777889,0.30941558,0.05213142,0.00155320,0.02924333,0.16264536,0.00603092,0.01195825,0.00644342,0.09000223
1.56378189,0.30091113,0.04756957,0.00151751,0.02724538,0.15712607,0.00501126,0.01241084,0.00583187,0.09337054
1.56978489,0.29984774,0.04424132,0.00151866,0.02605671,0.15548018,0.00413487,0.01314987,0.00537866,0.09897365
1.57578789,0.30596623,0.04207509,0.00155570,0.02563242,0.15756539,0.00338792,0.01416410,0.00506921,0.10680046
1.58179090,0.31897813,0.04099526,0.00162756,0.02592739,0.16322487,0.00275653,0.01544135,0.00488899,0.11682588
1.58779390,0.33856904,0.04092358,0.00173302,0.02689652,0.17228964,0.00222720,0.01696844,0.00482364,0.12900938
1.59379690,0.36440054,0.04178021,0.00187076,0.02849454,0.18458018,0.00178707,0.01873119,0.00485905,0.14329336
1.59979990,0.39611089,0.04348443,0.00203937,0.03067569,0.19990737,0.00142408,0.02071429,0.00498141,0.15960142
1.60580290,0.43331539,0.04595501,0.00223733,0.03339316,0.21807316,0.00112715,0.02290135,0.00517726,0.17783689
1.61180590,0.47560662,0.04911038,0.00246306,0.03659850,0.23887103,0.00088624,0.02527499,0.00543350,0.19788184
1.61780890,0.52255524,0.05286877,0.00271488,0.04024108,0.26208670,0.00069241,0.02781694,0.00573741,0.21959679
1.62381191,0.57371185,0.05714824,0.00299106,0.04426762,0.28749914,0.00053778,0.03050828,0.00607666,0.24282119
1.62981491,0.62861001,0.06186679,0.00328982,0.04862193,0.31488204,0.00041549,0.03332975,0.00643940,0.26737512
1.63581791,0.68677081,0.06694265,0.00360935,0.05324494,0.34400586,0.00031968,0.03626213,0.00681422,0.29306187
1.64182091,0.74770887,0.07229465,0.00394786,0.05807498,0.37464042,0.00024536,0.03928660,0.00719034,0.31967187
1.64782391,0.81093966,0.07784287,0.00430358,0.06304846,0.40655794,0.00018835,0.04238516,0.00755762,0.34698742
1.65382691,0.87598780,0.08350937,0.00467479,0.06810083,0.43953637,0.00014518,0.04554103,0.00790667,0.37478851
