energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-4.30115058,3.40408220,0.04493049,0.28113807,0.79374676,1.89742494,0.00811174,0.97174585
-4.29514757,3.41910282,0.04428565,0.27884682,0.79094971,1.92265836,0.00769339,0.96694632
-4.28914457,3.42195329,0.04340216,0.27552490,0.78432821,1.94233298,0.00725601,0.95769319
-4.28314157,3.41267517,0.04229674,0.27121699,0.77399490,1.95626263,0.00680638,0.94414187
-4.27713857,3.39163039,0.04099015,0.26599281,0.76014491,1.96444048,0.00635148,0.92654199
-4.27113557,3.35950480,0.03950671,0.25994546,0.74305149,1.96704947,0.00589840,0.90523286
-4.26513257,3.31730039,0.03787363,0.25318873,0.72305920,1.96446561,0.00545417,0.88063619
-4.25912956,3.26631620,0.03612033,0.24585376,0.70057472,1.95725359,0.00502561,0.85324640
-4.25312656,3.20811823,0.03427777,0.23808502,0.67605591,1.94615466,0.00461924,0.82361887
-4.24712356,3.14449916,0.03237766,0.23003570,0.64999924,1.93206709,0.00424117,0.79235638
-4.24112056,3.07742938,0.03045178,0.22186290,0.62292625,1.91601963,0.00389704,0.76009437
-4.23511756,3.00900087,0.02853124,0.21372255,0.59536951,1.89913916,0.00359196,0.72748534
-4.22911456,2.94136622,0.02664586,0.20576451,0.56785853,1.88261370,0.00333049,0.69518309
-4.22311156,2.87667505,0.02482360,0.19812778,0.54090620,1.86765244,0.00311661,0.66382715
-4.21710855,2.81701032,0.02309000,0.19093626,0.51499616,1.85544434,0.00295372,0.63402795
-4.21110555,2.76432702,0.02146779,0.18429502,0.49057157,1.84711728,0.00284463,0.60635317
-4.20510255,2.72039564,0.01997651,0.17828736,0.46802562,1.84369940,0.00279159,0.58131573
-4.19909955,2.68675246,0.01863233,0.17297268,0.44769390,1.84608437,0.00279628,0.55936357
-4.19309655,2.66465867,0.01744777,0.16838531,0.42984898,1.85500207,0.00285981,0.54087163
-4.18709355,2.65506952,0.01643174,0.16453422,0.41469714,1.87099576,0.00298271,0.52613603
-4.18109055,2.65861447,0.01558940,0.16140376,0.40237727,1.89440667,0.00316494,0.51537061
-4.17508754,2.67558880,0.01492236,0.15895519,0.39296173,1.92536644,0.00340585,0.50870580
-4.16908454,2.70595642,0.01442868,0.15712906,0.38645924,1.96379744,0.00370414,0.50618968
-4.16308154,2.74936336,0.01410316,0.15584833,0.38281918,2.00942065,0.00405788,0.50779101
-4.15707854,2.80516083,0.01393750,0.15502186,0.38193740,2.06177038,0.00446445,0.51340420
-4.15107554,2.87243628,0.01392062,0.15454847,0.38366292,2.12021480,0.00492049,0.52285572
-4.14507254,2.95005087,0.01403898,0.15432106,0.38780536,2.18398106,0.00542197,0.53591175
-4.13906953,3.03668132,0.01427690,0.15423078,0.39414277,2.25218346,0.00596412,0.55228687
-4.13306653,3.13086410,0.01461696,0.15417109,0.40242945,2.32385332,0.00654146,0.57165320
-4.12706353,3.23104007,0.01504040,0.15404150,0.41240364,2.39796890,0.00714788,0.59364993
-4.12106053,3.33559770,0.01552752,0.15375084,0.42379476,2.47348409,0.00777665,0.61789283
-4.11505753,3.44291324,0.01605811,0.15322005,0.43632998,2.54935467,0.00842056,0.64398349
-4.10905453,3.55138657,0.01661190,0.15238432,0.44974006,2.62456107,0.00907200,0.67151802
-4.10305153,3.65947180,0.01716894,0.15119453,0.46376439,2.69812718,0.00972310,0.70009513
-4.09704852,3.76570213,0.01771004,0.14961815,0.47815505,2.76913468,0.01036591,0.72932328
-4.09104552,3.86870869,0.01821716,0.14763931,0.49268002,2.83673305,0.01099250,0.75882697
-4.08504252,3.96723371,0.01867372,0.14525835,0.50712554,2.90014544,0.01159523,0.78825191
-4.07903952,4.06013850,0.01906499,0.14249087,0.52129761,2.95867104,0.01216684,0.81726926
-4.07303652,4.14640702,0.01937830,0.13936616,0.53502281,3.01168472,0.01270066,0.84557877
-4.06703352,4.22514611,0.01960326,0.13592540,0.54814850,3.05863486,0.01319077,0.87291095
-4.06103052,4.29558333,0.01973193,0.13221950,0.56054241,3.09904028,0.01363212,0.89902833
-4.05502751,4.35706361,0.01975888,0.12830675,0.57209192,3.13248721,0.01402068,0.92372594
-4.04902451,4.40904552,0.01968124,0.12425046,0.58270293,3.15862721,0.01435348,0.94683102
-4.04302151,4.45109813,0.01949857,0.12011648,0.59229848,3.17717651,0.01462873,0.96820211
-4.03701851,4.48289889,0.01921285,0.11597092,0.60081721,3.18791732,0.01484580,0.98772773
-4.03101551,4.50423292,0.01882821,0.11187791,0.60821180,3.19070104,0.01500522,1.00532459
-4.02501251,4.51499365,0.01835074,0.10789762,0.61444722,3.18545341,0.01510868,1.02093552
-4.01900950,4.51518463,0.01778822,0.10408453,0.61949914,3.17218094,0.01515891,1.03452724
-4.01300650,4.50492181,0.01714981,0.10048591,0.62335225,3.15097815,0.01515959,1.04608793
-4.00700350,4.48443585,0.01644573,0.09714070,0.62599878,3.12203458,0.01511529,1.05562479
-4.00100050,4.45407334,0.01568692,0.09407859,0.62743703,3.08564068,0.01503124,1.06316155
-3.99499750,4.41429630,0.01488473,0.09131955,0.62767015,3.04219163,0.01491327,1.06873595
-3.98899450,4.36567896,0.01405060,0.08887358,0.62670503,2.99218813,0.01476755,1.07239736
-3.98299150,4.30890130,0.01319576,0.08674079,0.62455139,2.93623338,0.01460051,1.07420431
-3.97698849,4.24473871,0.01233100,0.08491184,0.62122112,2.87502576,0.01441860,1.07422224
-3.97098549,4.17404772,0.01146641,0.08336862,0.61672793,2.80934700,0.01422814,1.07252122
-3.96498249,4.09774776,0.01061125,0.08208511,0.61108713,2.74004570,0.01403516,1.06917383
-3.95897949,4.01679942,0.00977378,0.08102861,0.60431581,2.66801697,0.01384523,1.06425314
-3.95297649,3.93217994,0.00896118,0.08016098,0.59643325,2.59417855,0.01366332,1.05783084
-3.94697349,3.84485683,0.00817950,0.07944011,0.58746153,2.51944467,0.01349364,1.04997551
-3.94097049,3.75576083,0.00743364,0.07882148,0.57742643,2.44469875,0.01333959,1.04075113
-3.93496748,3.66575952,0.00672739,0.07825961,0.56635846,2.37076635,0.01320358,1.03021575
-3.92896448,3.57563291,0.00606346,0.07770967,0.55429397,2.29838981,0.01308705,1.01842053
-3.92296148,3.48605230,0.00544358,0.07712886,0.54127635,2.22820588,0.01299035,1.00540898
-3.91695848,3.39756362,0.00486856,0.07647770,0.52735713,2.16072762,0.01291279,0.99121662
-3.91095548,3.31057607,0.00433842,0.07572120,0.51259694,2.09633162,0.01285263,0.97587098
-3.90495248,3.22535691,0.00385250,0.07482973,0.49706631,2.03525114,0.01280713,0.95939200
-3.89894947,3.14203253,0.00340956,0.07377973,0.48084612,1.97757568,0.01277265,0.94179292
-3.89294647,3.06059590,0.00300789,0.07255412,0.46402768,1.92325686,0.01274474,0.92308149
-3.88694347,2.98092000,0.00264545,0.07114251,0.44671243,1.87212037,0.01271832,0.90326171
-3.88094047,2.90277642,0.00231992,0.06954109,0.42901118,1.82388322,0.01268784,0.88233585
-3.87493747,2.82585827,0.00202882,0.06775238,0.41104293,1.77817527,0.01264746,0.86030689
-3.86893447,2.74980594,0.00176959,0.06578474,0.39293320,1.73456390,0.01259125,0.83718118
-3.86293147,2.67423451,0.00153965,0.06365167,0.37481198,1.69258030,0.01251346,0.81297121
-3.85692846,2.59876118,0.00133643,0.06137109,0.35681141,1.65174610,0.01240864,0.78769852
-3.85092546,2.52303137,0.00115745,0.05896442,0.33906306,1.61159871,0.01227195,0.76139640
-3.84492246,2.44674199,0.00100036,0.05645574,0.32169518,1.57171425,0.01209925,0.73411246
-3.83891946,2.36966097,0.00086291,0.05387078,0.30482977,1.53172692,0.01188732,0.70591073
-3.83291646,2.29164180,0.00074302,0.05123616,0.28857975,1.49134382,0.01163399,0.67687329
-3.82691346,2.21263288,0.00063876,0.04857844,0.27304627,1.45035490,0.01133818,0.64710123
-3.82091046,2.13268103,0.00054835,0.04592351,0.25831621,1.40863757,0.01099999,0.61671495
-3.81490745,2.05192965,0.00047019,0.04329587,0.24446016,1.36615640,0.01062069,0.58585358
-3.80890445,1.97061161,0.00040282,0.04071816,0.23153075,1.32295794,0.01020267,0.55467371
-3.80290145,1.88903786,0.00034493,0.03821080,0.21956151,1.27916174,0.00974939,0.52334728
-3.79689845,1.80758264,0.00029533,0.03579169,0.20856633,1.23494821,0.00926520,0.49205886
-3.79089545,1.72666636,0.00025298,0.03347607,0.19853960,1.19054448,0.00875525,0.46100229
-3.78489245,1.64673757,0.00021693,0.03127656,0.18945684,1.14620934,0.00822529,0.43037702
-3.77888944,1.56825507,0.00018636,0.02920321,0.18127613,1.10221839,0.00768145,0.40038416
-3.77288644,1.49167143,0.00016051,0.02726367,0.17393998,1.05885033,0.00713013,0.37122253
-3.76688344,1.41741893,0.00013875,0.02546351,0.16737791,1.01637537,0.00657770,0.34308488
-3.76088044,1.34589851,0.00012049,0.02380653,0.16150933,0.97504616,0.00603043,0.31615450
-3.75487744,1.27747256,0.00010524,0.02229516,0.15624691,0.93509194,0.00549423,0.29060231
-3.74887444,1.21246136,0.00009255,0.02093093,0.15150018,0.89671578,0.00497462,0.26658459
-3.74287144,1.15114342,0.00008204,0.01971487,0.14717918,0.86009493,0.00447652,0.24424147
-3.73686843,1.09375917,0.00007339,0.01864805,0.14319822,0.82538383,0.00400428,0.22369607
-3.73086543,1.04051736,0.00006634,0.01773203,0.13947940,0.79271932,0.00356158,0.20505443
-3.72486243,0.99160354,0.00006065,0.01696931,0.13595589,0.76222729,0.00315147,0.18840606
-3.71885943,0.94718951,0.00005616,0.01636375,0.13257484,0.73402992,0.00277638,0.17382501
-3.71285643,0.90744293,0.00005274,0.01592098,0.12929970,0.70825288,0.00243821,0.16137137
-3.70685343,0.87253607,0.00005030,0.01564869,0.12611206,0.68503161,0.00213839,0.15109301
-3.70085043,0.84265292,0.00004881,0.01555696,0.12301281,0.66451594,0.00187803,0.14302739
-3.69484742,0.81799397,0.00004828,0.01565840,0.12002263,0.64687277,0.00165802,0.13720329
-3.68884442,0.79877819,0.00004875,0.01596829,0.11718184,0.63228627,0.00147915,0.13364240
-3.68284142,0.78524203,0.00005033,0.01650464,0.11454956,0.62095550,0.00134230,0.13236052
-3.67683842,0.77763528,0.00005314,0.01728815,0.11220239,0.61308967,0.00124853,0.13336842
-3.67083542,0.77621423,0.00005739,0.01834206,0.11023243,0.60890109,0.00119922,0.13667229
-3.66483242,0.78123246,0.00006330,0.01969198,0.10874499,0.60859641,0.00119620,0.14227369
-3.65882941,0.79292973,0.00007114,0.02136554,0.10785586,0.61236662,0.00124180,0.15016915
-3.65282641,0.81152000,0.00008125,0.02339205,0.10768834,0.62037647,0.00133900,0.16034945
-3.64682341,0.83717896,0.00009398,0.02580199,0.10837008,0.63275406,0.00149141,0.17279858
-3.64082041,0.87003214,0.00010973,0.02862642,0.11002982,0.64958122,0.00170330,0.18749254
-3.63481741,0.91014411,0.00012896,0.03189637,0.11279406,0.67088523,0.00197963,0.20439814
-3.62881441,0.95750951,0.00015214,0.03564202,0.11678375,0.69663254,0.00232596,0.22347168
-3.62281141,1.01204627,0.00017977,0.03989192,0.12211099,0.72672480,0.00274841,0.24465784
-3.61680840,1.07359133,0.00021237,0.04467197,0.12887586,0.76099731,0.00325353,0.26788870
-3.61080540,1.14189918,0.00025050,0.05000450,0.13716326,0.79922025,0.00384820,0.29308293
-3.60480240,1.21664290,0.00029470,0.05590719,0.14704002,0.84110230,0.00453945,0.32014532
-3.59879940,1.29741777,0.00034552,0.06239197,0.15855204,0.88629657,0.00533428,0.34896647
-3.59279640,1.38374709,0.00040349,0.06946397,0.17172178,0.93440853,0.00623951,0.37942283
-3.58679340,1.47508975,0.00046914,0.07712047,0.18654593,0.98500542,0.00726156,0.41137699
-3.58079040,1.57084925,0.00054296,0.08534995,0.20299352,1.03762655,0.00840623,0.44467817
-3.57478739,1.67038369,0.00062540,0.09413132,0.22100442,1.09179430,0.00967856,0.47916306
-3.56878439,1.77301624,0.00071690,0.10343325,0.24048845,1.14702487,0.01108263,0.51465680
-3.56278139,1.87804576,0.00081780,0.11321387,0.26132509,1.20283870,0.01262141,0.55097431
-3.55677839,1.98475728,0.00092842,0.12342063,0.28336397,1.25876988,0.01429660,0.58792173
-3.55077539,2.09243190,0.00104904,0.13399060,0.30642613,1.31437439,0.01610855,0.62529819
-3.54477239,2.20035611,0.00117983,0.14485102,0.33030623,1.36923687,0.01805617,0.66289770
-3.53876938,2.30783011,0.00132093,0.15592032,0.35477557,1.42297568,0.02013684,0.70051128
-3.53276638,2.41417519,0.00147240,0.16710934,0.37958603,1.47524632,0.02234640,0.73792916
-3.52676338,2.51873986,0.00163423,0.17832299,0.40447474,1.52574312,0.02467911,0.77494306
-3.52076038,2.62090476,0.00180634,0.18946209,0.42916943,1.57419919,0.02712757,0.81134845
-3.51475738,2.72008605,0.00198852,0.20042536,0.45339422,1.62038491,0.02968277,0.84694658
-3.50875438,2.81573738,0.00218050,0.21111158,0.47687568,1.66410487,0.03233400,0.88154639
-3.50275138,2.90735014,0.00238187,0.22142164,0.49934890,1.70519369,0.03506883,0.91496584
-3.49674837,2.99445199,0.00259208,0.23126055,0.52056324,1.74351065,0.03787299,0.94703285
-3.49074537,3.07660380,0.00281042,0.24053920,0.54028764,1.77893361,0.04073037,0.97758560
-3.48474237,3.15339492,0.00303600,0.24917579,0.55831511,1.81135235,0.04362288,1.00647212
-3.47873937,3.22443704,0.00326771,0.25709699,0.57446626,1.84066167,0.04653042,1.03354924
-3.47273637,3.28935715,0.00350422,0.26423862,0.58859185,1.86675459,0.04943076,1.05868096
-3.46673337,3.34778988,0.00374392,0.27054592,0.60057399,1.88951604,0.05229960,1.08173626
-3.46073037,3.39936989,0.00398496,0.27597354,0.61032638,1.90881732,0.05511054,1.10258663
-3.45472736,3.44372525,0.00422520,0.28048506,0.61779332,1.92451200,0.05783526,1.12110355
-3.44872436,3.48047224,0.00446221,0.28405236,0.62294790,1.93643327,0.06044372,1.13715621
-3.44272136,3.50921268,0.00469334,0.28665479,0.62578935,1.94439347,0.06290448,1.15060972
-3.43671836,3.52953431,0.00491568,0.28827828,0.62634000,1.94818576,0.06518523,1.16132415
-3.43071536,3.54101495,0.00512616,0.28891455,0.62464202,1.94758832,0.06725330,1.16915472
-3.42471236,3.54323058,0.00532159,0.28856044,0.62075410,1.94237109,0.06907648,1.17395323
-3.41870935,3.53576773,0.00549873,0.28721746,0.61474856,1.93230476,0.07062377,1.17557092
-3.41270635,3.51823969,0.00565438,0.28489170,0.60670878,1.91717202,0.07186632,1.17386277
-3.40670335,3.49030615,0.00578547,0.28159398,0.59672743,1.89678044,0.07277840,1.16869316
-3.40070035,3.45169530,0.00588917,0.27734030,0.58490517,1.87097640,0.07333836,1.15994253
-3.39469735,3.40222736,0.00596300,0.27215259,0.57135019,1.83965944,0.07352954,1.14751497
-3.38869435,3.34183799,0.00600489,0.26605959,0.55617832,1.80279612,0.07334111,1.13134603
-3.38269135,3.27060027,0.00601329,0.25909785,0.53951349,1.76043261,0.07276874,1.11141051
-3.37668834,3.18874362,0.00598725,0.25131260,0.52148867,1.71270518,0.07181515,1.08772957
-3.37068534,3.09666827,0.00592647,0.24275861,0.50224670,1.65984778,0.07049036,1.06037675
-3.36468234,2.99495402,0.00583129,0.23350062,0.48194113,1.60219615,0.06881174,1.02948236
-3.35867934,2.88436244,0.00570279,0.22361355,0.46073658,1.54018797,0.06680377,0.99523598
-3.35267634,2.76583177,0.00554267,0.21318218,0.43880867,1.47435891,0.06449758,0.95788670
-3.34667334,2.64046457,0.00535329,0.20230043,0.41634324,1.40533443,0.06193021,0.91774100
-3.34067034,2.50950826,0.00513758,0.19107007,0.39353485,1.33381773,0.05914365,0.87515828
-3.33466733,2.37432926,0.00489894,0.17959909,0.37058455,1.26057425,0.05618370,0.83054426
-3.32866433,2.23638194,0.00464116,0.16799959,0.34769690,1.18641334,0.05309871,0.78434235
-3.32266133,2.09717356,0.00436833,0.15638546,0.32507647,1.11216805,0.04993819,0.73702357
-3.31665833,1.95822705,0.00408469,0.14486978,0.30292383,1.03867380,0.04675148,0.68907539
-3.31065533,1.82104311,0.00379455,0.13356227,0.28143138,0.96674712,0.04358637,0.64099006
-3.30465233,1.68706356,0.00350215,0.12256674,0.26077905,0.89716514,0.04048786,0.59325292
-3.29864932,1.55763746,0.00321159,0.11197871,0.24113024,0.83064703,0.03749706,0.54633137
-3.29264632,1.43399146,0.00292674,0.10188346,0.22262823,0.76783793,0.03465018,0.50066479
-3.28664332,1.31720561,0.00265115,0.09235431,0.20539305,0.70929613,0.03197791,0.45665594
-3.28064032,1.20819543,0.00238804,0.08345148,0.18951917,0.65548390,0.02950481,0.41466423
-3.27463732,1.10770076,0.00214024,0.07522142,0.17507410,0.60676218,0.02724911,0.37500084
-3.26863432,1.01628159,0.00191020,0.06769660,0.16209781,0.56338923,0.02522267,0.33792599
-3.26263132,0.93432054,0.00170001,0.06089586,0.15060316,0.52552305,0.02343115,0.30364830
-3.25662831,0.86203158,0.00151139,0.05482516,0.14057728,0.49322719,0.02187441,0.27232600
-3.25062531,0.79947404,0.00134578,0.04947874,0.13198370,0.46647957,0.02054711,0.24406991
-3.24462231,0.74657097,0.00120435,0.04484056,0.12476524,0.44518357,0.01943936,0.21894777
-3.23861931,0.70313065,0.00108808,0.04088600,0.11884750,0.42918076,0.01853757,0.19698971
-3.23261631,0.66886980,0.00099781,0.03758364,0.11414271,0.41826454,0.01782529,0.17819428
-3.22661331,0.64343742,0.00093429,0.03489708,0.11055379,0.41219389,0.01728414,0.16253480
-3.22061031,0.62643776,0.00089824,0.03278675,0.10797845,0.41070651,0.01689466,0.14996560
-3.21460730,0.61745136,0.00089036,0.03121154,0.10631308,0.41353072,0.01663716,0.14042765
-3.20860430,0.61605312,0.00091141,0.03013025,0.10545636,0.42039549,0.01649246,0.13385352
-3.20260130,0.62182659,0.00096215,0.02950279,0.10531229,0.43103821,0.01644255,0.13017113
-3.19659830,0.63437380,0.00104338,0.02929112,0.10579266,0.44520986,0.01647112,0.12930627
-3.19059530,0.65332047,0.00115590,0.02945985,0.10681876,0.46267739,0.01656391,0.13118373
-3.18459230,0.67831645,0.00130045,0.02997661,0.10832234,0.48322340,0.01670897,0.13572706
-3.17858929,0.70903159,0.00147767,0.03081208,0.11024584,0.50664325,0.01689672,0.14285686
-3.17258629,0.74514763,0.00168801,0.03193978,0.11254176,0.53273991,0.01711991,0.15248797
-3.16658329,0.78634685,0.00193163,0.03333568,0.11517148,0.56131711,0.01737339,0.16452560
-3.16058029,0.83229831,0.00220835,0.03497762,0.11810343,0.59217129,0.01765383,0.17886079
-3.15457729,0.88264296,0.00251750,0.03684466,0.12131088,0.62508308,0.01795927,0.19536549
-3.14857429,0.93697867,0.00285785,0.03891636,0.12476948,0.65980905,0.01828869,0.21388764
-3.14257129,0.99484661,0.00322755,0.04117215,0.12845469,0.69607440,0.01864149,0.23424670
-3.13656828,1.05571997,0.00362399,0.04359069,0.13233936,0.73356737,0.01901696,0.25623000
-3.13056528,1.11899633,0.00404384,0.04614944,0.13639157,0.77193586,0.01941381,0.27959025
-3.12456228,1.18399445,0.00448295,0.04882442,0.14057295,0.81078689,0.01982974,0.30404461
-3.11855928,1.24995621,0.00493639,0.05159013,0.14483758,0.84968905,0.02026108,0.32927547
-3.11255628,1.31605411,0.00539851,0.05441974,0.14913154,0.88817823,0.02070254,0.35493322
-3.10655328,1.38140427,0.00586296,0.05728552,0.15339328,0.92576645,0.02114713,0.38064099
-3.10055028,1.44508470,0.00632287,0.06015945,0.15755465,0.96195356,0.02158609,0.40600132
-3.09454727,1.50615822,0.00677094,0.06301403,0.16154268,0.99624126,0.02200910,0.43060463
-3.08854427,1.56369895,0.00719962,0.06582326,0.16528192,1.02814891,0.02240446,0.45403911
-3.08254127,1.61682113,0.00760133,0.06856365,0.16869732,1.05723017,0.02275950,0.47590175
-3.07653827,1.66470898,0.00796867,0.07121526,0.17171733,1.08308967,0.02306103,0.49580995
-3.07053527,1.70664572,0.00829459,0.07376268,0.17427716,1.10539873,0.02329583,0.51341321
-3.06453227,1.74204041,0.00857269,0.07619588,0.17632191,1.12390920,0.02345118,0.52840431
-3.05852926,1.77045089,0.00879737,0.07851078,0.17780939,1.13846451,0.02351548,0.54052950
-3.05252626,1.79160148,0.00896401,0.08070965,0.17871246,1.14900725,0.02347869,0.54959699
-3.04652326,1.80539426,0.00906916,0.08280111,0.17902069,1.15558263,0.02333285,0.55548349
-3.04052026,1.81191320,0.00911066,0.08479975,0.17874122,1.15833759,0.02307246,0.55813831
-3.03451726,1.81142066,0.00908766,0.08672546,0.17789883,1.15751523,0.02269472,0.55758480
-3.02851426,1.80434617,0.00900072,0.08860234,0.17653503,1.15344490,0.02219975,0.55391911
-3.02251126,1.79126815,0.00885173,0.09045728,0.17470638,1.14652831,0.02159058,0.54730620
-3.01650825,1.77288918,0.00864387,0.09231834,0.17248202,1.13722212,0.02087311,0.53797339
-3.01050525,1.75000618,0.00838151,0.09421285,0.16994058,1.12601811,0.02005591,0.52620174
-3.00450225,1.72347693,0.00807001,0.09616547,0.16716665,1.11342166,0.01914988,0.51231569
-2.99849925,1.69418480,0.00771560,0.09819630,0.16424697,1.09992994,0.01816792,0.49667158
-2.99249625,1.66300345,0.00732513,0.10031907,0.16126668,1.08601066,0.01712445,0.47964545
-2.98649325,1.63076339,0.00690586,0.10253957,0.15830567,1.07208279,0.01603491,0.46162098
-2.98049025,1.59822225,0.00646527,0.10485453,0.15543543,1.05850017,0.01491534,0.44297793
-2.97448724,1.56604025,0.00601079,0.10725084,0.15271646,1.04553893,0.01378179,0.42408178
-2.96848424,1.53476222,0.00554966,0.10970536,0.15019641,1.03338949,0.01264995,0.40527490
-2.96248124,1.50480701,0.00508871,0.11218530,0.14790909,1.02215359,0.01153473,0.38686973
-2.95647824,1.47646486,0.00463419,0.11464916,0.14587441,1.01184659,0.01044992,0.36914411
-2.95047524,1.44990264,0.00419173,0.11704825,0.14409916,1.00240484,0.00940798,0.35233880
-2.94447224,1.42517665,0.00376618,0.11932874,0.14257866,0.99369795,0.00841984,0.33665733
-2.93846923,1.40225202,0.00336157,0.12143411,0.14129912,0.98554509,0.00749486,0.32226775
-2.93246623,1.38102756,0.00298112,0.12330793,0.14024057,0.97773465,0.00664084,0.30930623
-2.92646323,1.36136440,0.00262726,0.12489687,0.13938019,0.97004607,0.00586407,0.29788196
-2.92046023,1.34311683,0.00230161,0.12615365,0.13869580,0.96227266,0.00516954,0.28808296
-2.91445723,1.32616326,0.00200510,0.12703999,0.13816927,0.95424424,0.00456107,0.27998231
-2.90845423,1.31043560,0.00173803,0.12752916,0.13778972,0.94584817,0.00404164,0.27364437
-2.90245123,1.29594515,0.00150015,0.12760819,0.13755618,0.93704774,0.00361355,0.26913040
-2.89644822,1.28280351,0.00129077,0.12727951,0.13747967,0.92789677,0.00327879,0.26650325
-2.89044522,1.27123709,0.00110884,0.12656191,0.13758442,0.91854954,0.00303919,0.26583074
-2.88444222,1.26159435,0.00095308,0.12549086,0.13790829,0.90926545,0.00289672,0.26718758
-2.87843922,1.25434517,0.00082201,0.12411798,0.13850218,0.90040802,0.00285367,0.27065546
-2.87243622,1.25007218,0.00071407,0.12250985,0.13942860,0.89243809,0.00291275,0.27632159
-2.86643322,1.24945433,0.00062769,0.12074611,0.14075932,0.88590139,0.00307721,0.28427545
-2.86043022,1.25324336,0.00056132,0.11891690,0.14257230,0.88141101,0.00335085,0.29460419
-2.85442721,1.26223419,0.00051346,0.11711980,0.14494803,0.87962530,0.00373795,0.30738676
-2.84842421,1.27723054,0.00048271,0.11545640,0.14796537,0.88122219,0.00424316,0.32268732
-2.84242121,1.29900730,0.00046779,0.11402861,0.15169728,0.88687101,0.00487128,0.34054804
-2.83641821,1.32827141,0.00046750,0.11293488,0.15620641,0.89720284,0.00562705,0.36098204
-2.83041521,1.36562294,0.00048074,0.11226652,0.16154107,0.91278073,0.00651481,0.38396673
-2.82441221,1.41151829,0.00050651,0.11210420,0.16773146,0.93407103,0.00753811,0.40943796
-2.81840920,1.46623702,0.00054383,0.11251483,0.17478669,0.96141698,0.00869941,0.43728545
-2.81240620,1.52985410,0.00059177,0.11354894,0.18269247,0.99501578,0.00999960,0.46734986
-2.80640320,1.60221871,0.00064940,0.11523857,0.19140982,1.03490015,0.01143764,0.49942159
-2.80040020,1.68294089,0.00071573,0.11759591,0.20087478,1.08092517,0.01301021,0.53324170
-2.79439720,1.77138674,0.00078976,0.12061256,0.21099921,1.13276125,0.01471137,0.56850491
-2.78839420,1.86668275,0.00087037,0.12425949,0.22167272,1.18989360,0.01653236,0.60486462
-2.78239120,1.96772925,0.00095636,0.12848780,0.23276553,1.25162846,0.01846139,0.64194002
-2.77638819,2.07322305,0.00104645,0.13323005,0.24413249,1.31710617,0.02048365,0.67932489
-2.77038519,2.18168839,0.00113921,0.13840228,0.25561771,1.38532074,0.02258135,0.71659797
-2.76438219,2.29151549,0.00123317,0.14390650,0.26706002,1.45514556,0.02473396,0.75333435
-2.75837919,2.40100549,0.00132675,0.14963366,0.27829877,1.52536427,0.02691852,0.78911769
-2.75237619,2.50842002,0.00141831,0.15546697,0.28917992,1.59470604,0.02911009,0.82355259
-2.74637319,2.61203387,0.00150622,0.16128536,0.29956200,1.66188382,0.03128237,0.85627677
-2.74037019,2.71018864,0.00158885,0.16696714,0.30932184,1.72563432,0.03340834,0.88697246
-2.73436718,2.80134530,0.00166462,0.17239350,0.31835975,1.78475816,0.03546101,0.91537658
-2.72836418,2.88413350,0.00173207,0.17745196,0.32660375,1.83815847,0.03741418,0.94128913
-2.72236118,2.95739553,0.00178989,0.18203944,0.33401292,1.88487655,0.03924327,0.96457956
-2.71635818,3.02022300,0.00183693,0.18606509,0.34057940,1.92412283,0.04092603,0.98519057
-2.71035518,3.07198442,0.00187229,0.18945248,0.34632898,1.95530187,0.04244324,1.00313921
-2.70435218,3.11234244,0.00189531,0.19214136,0.35132029,1.97803021,0.04377931,1.01851504
-2.69834917,3.14125958,0.00190564,0.19408881,0.35564237,1.99214609,0.04492270,1.03147531
-2.69234617,3.15899207,0.00190316,0.19526974,0.35941077,1.99771060,0.04586621,1.04223728
-2.68634317,3.16607182,0.00188811,0.19567674,0.36276227,1.99500009,0.04660711,1.05106777
-2.68034017,3.16327715,0.00186095,0.19531938,0.36584833,1.98449003,0.04714709,1.05827036
-2.67433717,3.15159330,0.00182245,0.19422295,0.36882762,1.96683106,0.04749195,1.06417067
-2.66833417,3.13216458,0.00177359,0.19242660,0.37185784,1.94281835,0.04765124,1.06910026
-2.66233117,3.10624016,0.00171556,0.18998124,0.37508722,1.91335551,0.04763766,1.07337980
-2.65632816,3.07511613,0.00164970,0.18694701,0.37864609,1.87941492,0.04746638,1.07730234
-2.65032516,3.04007636,0.00157747,0.18339062,0.38263892,1.84199631,0.04715427,1.08111740
-2.64432216,3.00233527,0.00150037,0.17938259,0.38713729,1.80208549,0.04671909,1.08501659
-2.63831916,2.96298515,0.00141993,0.17499461,0.39217403,1.76061532,0.04617868,1.08912171
-2.63231616,2.92295063,0.00133762,0.17029702,0.39773907,1.71843069,0.04555019,1.09347581
-2.62631316,2.88295273,0.00125484,0.16535655,0.40377711,1.67625919,0.04484938,1.09803799
-2.62031016,2.84348402,0.00117287,0.16023447,0.41018740,1.63468870,0.04409003,1.10268211
-2.61430715,2.80479642,0.00109283,0.15498514,0.41682563,1.59415296,0.04328356,1.10719991
-2.60830415,2.76690190,0.00101568,0.14965501,0.42350806,1.55492556,0.04243868,1.11130833
-2.60230115,2.72958621,0.00094219,0.14428215,0.43001760,1.51712238,0.04156137,1.11466102
