energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
0.18309155,1.87318387,0.08189949,0.26368058,0.00075244,0.00570829,0.00307915,0.15783650,0.65829349,1.76998705
0.18909455,1.91807218,0.07835397,0.23210482,0.00065101,0.00490981,0.00261594,0.15242596,0.67975610,1.87735584
0.19509755,1.97757550,0.07613695,0.20573828,0.00057937,0.00421693,0.00223555,0.14938032,0.70584689,1.99242793
0.20110055,2.04937488,0.07512903,0.18409964,0.00053445,0.00362060,0.00193170,0.14848456,0.73560446,2.11330901
0.20710355,2.13123137,0.07520886,0.16674314,0.00051373,0.00311224,0.00169942,0.14951717,0.76811392,2.23813636
0.21310655,2.22101082,0.07625419,0.15326149,0.00051514,0.00268377,0.00153513,0.15225231,0.80251342,2.36510390
0.21910955,2.31670907,0.07814325,0.14328833,0.00053708,0.00232780,0.00143674,0.15646237,0.83800058,2.49248794
0.22511256,2.41647715,0.08075641,0.13650039,0.00057830,0.00203765,0.00140367,0.16192106,0.87383895,2.61867347
0.23111556,2.51864625,0.08397814,0.13261905,0.00063780,0.00180746,0.00143692,0.16840693,0.90936451,2.74218055
0.23711856,2.62175191,0.08769922,0.13141151,0.00071482,0.00163219,0.00153911,0.17570729,0.94399209,2.86169035
0.24312156,2.72455655,0.09181901,0.13269121,0.00080872,0.00150770,0.00171448,0.18362225,0.97722160,2.97606988
0.24912456,2.82606953,0.09624790,0.13631767,0.00091890,0.00143074,0.00196891,0.19196897,1.00864369,3.08439482
0.25512756,2.92556365,0.10090961,0.14219551,0.00104474,0.00139891,0.00230984,0.20058576,1.03794462,3.18596917
0.26113057,3.02258693,0.10574344,0.15027268,0.00118553,0.00141065,0.00274627,0.20933585,1.06491000,3.28034089
0.26713357,3.11696862,0.11070608,0.16053764,0.00134041,0.00146520,0.00328855,0.21811076,1.08942687,3.36731237
0.27313657,3.20881831,0.11577313,0.17301567,0.00150833,0.00156249,0.00394826,0.22683280,1.11148393,3.44694484
0.27913957,3.29851732,0.12093996,0.18776400,0.00168800,0.00170305,0.00473797,0.23545683,1.13116950,3.51955580
0.28514257,3.38670156,0.12622195,0.20486593,0.00187788,0.00188791,0.00567092,0.24397075,1.14866704,3.58570895
0.29114557,3.47423559,0.13165401,0.22442381,0.00207615,0.00211842,0.00676065,0.25239484,1.16424795,3.64619624
0.29714857,3.56217780,0.13728921,0.24655100,0.00228076,0.00239618,0.00802059,0.26077976,1.17826174,3.70201196
0.30315158,3.65173718,0.14319665,0.27136288,0.00248941,0.00272278,0.00946350,0.26920322,1.19112354,3.75431929
0.30915458,3.74422246,0.14945855,0.29896709,0.00269964,0.00309969,0.01110092,0.27776534,1.20329931,3.80441003
0.31515758,3.84098505,0.15616652,0.32945325,0.00290884,0.00352807,0.01294258,0.28658281,1.21528897,3.85365861
0.32116058,3.94335756,0.16341731,0.36288239,0.00311436,0.00400857,0.01499572,0.29578219,1.22760812,3.90347186
0.32716358,4.05259004,0.17130805,0.39927648,0.00331358,0.00454121,0.01726446,0.30549237,1.24076875,3.95523644
0.33316658,4.16978646,0.17993128,0.43860847,0.00350399,0.00512518,0.01974915,0.31583674,1.25525987,4.01026576
0.33916958,4.29584415,0.18936984,0.48079324,0.00368329,0.00575873,0.02244581,0.32692531,1.27152868,4.06974885
0.34517259,4.43139898,0.19969204,0.52568002,0.00384949,0.00643906,0.02534561,0.33884722,1.28996306,4.13470314
0.35117559,4.57677890,0.21094723,0.57304653,0.00400099,0.00716225,0.02843446,0.35166396,1.31087618,4.20593343
0.35717859,4.73196829,0.22316193,0.62259545,0.00413666,0.00792324,0.03169280,0.36540367,1.33449379,4.28399888
0.36318159,4.89658522,0.23633690,0.67395351,0.00425590,0.00871586,0.03509550,0.38005692,1.36094488,4.36918959
0.36918459,5.06987291,0.25044513,0.72667331,0.00435868,0.00953287,0.03861198,0.39557408,1.39025590,4.46151380
0.37518759,5.25070634,0.26543093,0.78023835,0.00444557,0.01036607,0.04220653,0.41186452,1.42234901,4.56069636
0.38119060,5.43761389,0.28121020,0.83407085,0.00451774,0.01120653,0.04583886,0.42879765,1.45704409,4.66618837
0.38719360,5.62881334,0.29767177,0.88754264,0.00457692,0.01204469,0.04946481,0.44620582,1.49406457,4.77718732
0.39319660,5.82226054,0.31467983,0.93998848,0.00462535,0.01287070,0.05303735,0.46388889,1.53304643,4.89266649
0.39919960,6.01570853,0.33207731,0.99072163,0.00466571,0.01367462,0.05650760,0.48162026,1.57355017,5.01141187
0.40520260,6.20677417,0.34968990,1.03905098,0.00470103,0.01444673,0.05982611,0.49915400,1.61507466,5.13206439
0.41120560,6.39300887,0.36733076,1.08429907,0.00473454,0.01517780,0.06294417,0.51623284,1.65707240,5.25316493
0.41720860,6.57197001,0.38480533,1.12582027,0.00476956,0.01585936,0.06581514,0.53259635,1.69896525,5.37319962
0.42321161,6.74128926,0.40191633,1.16301841,0.00480934,0.01648394,0.06839575,0.54798928,1.74015986,5.49064276
0.42921461,6.89873456,0.41846849,1.19536295,0.00485693,0.01704525,0.07064737,0.56216919,1.78006202,5.60399523
0.43521761,7.04226280,0.43427286,1.22240319,0.00491504,0.01753837,0.07253707,0.57491343,1.81808945,5.71181639
0.44122061,7.17006104,0.44915061,1.24377969,0.00498587,0.01795981,0.07403854,0.58602492,1.85368246,5.81274811
0.44722361,7.28057467,0.46293600,1.25923259,0.00507103,0.01830754,0.07513278,0.59533657,1.88631237,5.90553041
0.45322661,7.37252216,0.47547870,1.26860651,0.00517142,0.01858097,0.07580853,0.60271423,1.91548748,5.98900857
0.45922961,7.44489665,0.48664525,1.27185174,0.00528716,0.01878082,0.07606241,0.60805817,1.94075682,6.06213245
0.46523262,7.49695575,0.49631981,1.26902208,0.00541754,0.01890903,0.07589882,0.61130310,1.96171200,6.12394951
0.47123562,7.52820161,0.50440427,1.26026922,0.00556104,0.01896848,0.07532957,0.61241684,1.97798760,6.17359328
0.47723862,7.53835386,0.51081782,1.24583436,0.00571529,0.01896285,0.07437326,0.61139803,1.98926054,6.21026957
0.48324162,7.52731863,0.51549626,1.22603737,0.00587719,0.01889630,0.07305449,0.60827293,1.99524919,6.23324293
0.48924462,7.49515661,0.51839106,1.20126423,0.00604296,0.01877326,0.07140286,0.60309172,1.99571260,6.24182562
0.49524762,7.44205350,0.51946841,1.17195341,0.00620828,0.01859823,0.06945194,0.59592465,1.99045051,6.23537131
0.50125063,7.36829520,0.51870851,1.13858182,0.00636841,0.01837549,0.06723814,0.58685815,1.97930432,6.21327524
0.50725363,7.27425021,0.51610492,1.10165097,0.00651839,0.01810904,0.06479956,0.57599130,1.96215941,6.17498178
0.51325663,7.16036022,0.51166446,1.06167397,0.00665316,0.01780239,0.06217495,0.56343278,1.93894869,6.11999999
0.51925963,7.02713971,0.50540722,1.01916379,0.00676780,0.01745858,0.05940269,0.54929837,1.90965744,6.04792660
0.52526263,6.87518402,0.49736704,0.97462309,0.00685769,0.01708012,0.05651995,0.53370920,1.87432885,5.95847535
0.53126563,6.70518474,0.48759214,0.92853597,0.00691866,0.01666904,0.05356195,0.51679059,1.83307012,5.85151100
0.53726863,6.51795053,0.47614594,0.88136153,0.00694716,0.01622699,0.05056142,0.49867145,1.78605829,5.72708551
0.54327164,6.31443109,0.46310782,0.83352943,0.00694040,0.01575539,0.04754818,0.47948417,1.73354534,5.58547385
0.54927464,6.09574129,0.44857376,0.78543705,0.00689643,0.01525551,0.04454888,0.45936480,1.67586196,5.42720658
0.55527764,5.86318295,0.43265667,0.73744828,0.00681423,0.01472870,0.04158696,0.43845338,1.61341933,5.25309644
0.56128064,5.61826135,0.41548627,0.68989350,0.00669370,0.01417653,0.03868260,0.41689419,1.54670851,5.06425655
0.56728364,5.36269440,0.39720847,0.64307046,0.00653573,0.01360090,0.03585290,0.39483582,1.47629720,4.86210820
0.57328664,5.09841258,0.37798413,0.59724585,0.00634207,0.01300421,0.03311203,0.37243098,1.40282350,4.64837697
0.57928964,4.82754863,0.35798714,0.55265716,0.00611533,0.01238943,0.03047154,0.34983578,1.32698702,4.42507640
0.58529265,4.55241661,0.33740193,0.50951459,0.00585885,0.01176013,0.02794057,0.32720873,1.24953727,4.19447950
0.59129565,4.27548077,0.31642046,0.46800299,0.00557658,0.01112053,0.02552619,0.30470908,1.17125987,3.95907888
0.59729865,3.99931526,0.29523867,0.42828343,0.00527292,0.01047542,0.02323366,0.28249499,1.09296103,3.72153689
0.60330165,3.72655631,0.27405276,0.39049449,0.00495260,0.00983012,0.02106666,0.26072119,1.01545095,3.48462808
0.60930465,3.45984909,0.25305517,0.35475329,0.00462052,0.00919037,0.01902757,0.23953651,0.93952678,3.25117611
0.61530765,3.20179148,0.23243076,0.32115617,0.00428157,0.00856218,0.01711763,0.21908136,0.86595583,3.02398792
0.62131066,2.95487735,0.21235301,0.28977912,0.00394052,0.00795171,0.01533717,0.19948520,0.79545972,2.80578775
0.62731366,2.72144168,0.19298072,0.26067813,0.00360187,0.00736513,0.01368570,0.18086427,0.72869995,2.59915356
0.63331666,2.50360981,0.17445518,0.23388948,0.00326977,0.00680841,0.01216209,0.16331952,0.66626548,2.40645822
0.63931966,2.30325267,0.15689782,0.20943012,0.00294791,0.00628727,0.01076472,0.14693508,0.60866256,2.22981721
0.64532266,2.12194948,0.14040875,0.18729824,0.00263947,0.00580699,0.00949155,0.13177713,0.55630723,2.07104453
0.65132566,1.96095913,0.12506580,0.16747409,0.00234708,0.00537240,0.00834033,0.11789330,0.50952029,1.93161771
0.65732866,1.82120060,0.11092440,0.14992111,0.00207279,0.00498776,0.00730871,0.10531259,0.46852508,1.81265258
0.66333167,1.70324287,0.09801813,0.13458748,0.00181810,0.00465680,0.00639446,0.09404590,0.43344760,1.71488795
0.66933467,1.60730407,0.08635976,0.12140799,0.00158398,0.00438272,0.00559562,0.08408688,0.40431909,1.63868003
0.67533767,1.53325934,0.07594297,0.11030633,0.00137089,0.00416826,0.00491078,0.07541336,0.38108050,1.58400610
0.68134067,1.48065683,0.06674437,0.10119769,0.00117888,0.00401582,0.00433930,0.06798904,0.36358885,1.55047684
0.68734367,1.44874088,0.05872584,0.09399164,0.00100760,0.00392759,0.00388163,0.06176545,0.35162490,1.53735637
0.69334667,1.43648146,0.05183707,0.08859535,0.00085639,0.00390571,0.00353952,0.05668412,0.34490209,1.54358925
0.69934967,1.44260888,0.04601814,0.08491678,0.00072437,0.00395249,0.00331641,0.05267882,0.34307624,1.56783337
0.70535268,1.46565265,0.04120212,0.08286810,0.00061047,0.00407058,0.00321765,0.04967785,0.34575588,1.60849786
0.71135568,1.50398343,0.03731743,0.08236901,0.00051352,0.00426319,0.00325082,0.04760623,0.35251292,1.66378499
0.71735868,1.55585708,0.03429014,0.08334989,0.00043229,0.00453432,0.00342598,0.04638785,0.36289344,1.73173513
0.72336168,1.61945962,0.03204591,0.08575475,0.00036558,0.00488893,0.00375585,0.04594738,0.37642842,1.81027365
0.72936468,1.69295199,0.03051172,0.08954373,0.00031220,0.00533308,0.00425594,0.04621206,0.39264423,1.89725887
0.73536768,1.77451363,0.02961720,0.09469512,0.00027106,0.00587410,0.00494467,0.04711315,0.41107258,1.99052985
0.74137069,1.86238344,0.02929572,0.10120674,0.00024118,0.00652061,0.00584327,0.04858724,0.43125992,2.08795288
0.74737369,1.95489724,0.02948516,0.10909653,0.00022171,0.00728254,0.00697562,0.05057716,0.45277595,2.18746563
0.75337669,2.05052050,0.03012835,0.11840219,0.00021190,0.00817106,0.00836802,0.05303268,0.47522112,2.28711761
0.75937969,2.14787521,0.03117328,0.12917997,0.00021118,0.00919839,0.01004868,0.05591086,0.49823292,2.38510606
0.76538269,2.24576015,0.03257309,0.14150222,0.00021908,0.01037759,0.01204720,0.05917614,0.52149080,2.47980598
0.77138569,2.34316378,0.03428589,0.15545394,0.00023528,0.01172220,0.01439382,0.06280005,0.54471962,2.56979373
0.77738869,2.43926919,0.03627434,0.17112824,0.00025953,0.01324581,0.01711850,0.06676075,0.56769144,2.65386337
0.78339170,2.53345117,0.03850525,0.18862070,0.00029170,0.01496156,0.02024997,0.07104220,0.59022574,2.73103543
0.78939470,2.62526553,0.04094906,0.20802289,0.00033171,0.01688151,0.02381457,0.07563315,0.61218802,2.80055819
0.79539770,2.71443120,0.04357924,0.22941518,0.00037955,0.01901611,0.02783505,0.08052593,0.63348686,2.86190159
0.80140070,2.80080629,0.04637184,0.25285905,0.00043520,0.02137344,0.03232938,0.08571508,0.65406971,2.91474457
0.80740370,2.88435921,0.04930492,0.27838928,0.00049865,0.02395861,0.03730948,0.09119591,0.67391747,2.95895670
0.81340670,2.96513661,0.05235817,0.30600638,0.00056987,0.02677314,0.04278009,0.09696303,0.69303838,2.99457539
0.81940970,3.04322986,0.05551257,0.33566959,0.00064878,0.02981436,0.04873776,0.10300891,0.71146128,3.02177995
0.82541271,3.11874199,0.05875011,0.36729089,0.00073524,0.03307499,0.05516995,0.10932258,0.72922887,3.04086415
0.83141571,3.19175696,0.06205368,0.40073044,0.00082903,0.03654276,0.06205446,0.11588849,0.74639103,3.05220866
0.83741871,3.26231281,0.06540697,0.43579368,0.00092983,0.04020029,0.06935909,0.12268565,0.76299872,3.05625474
0.84342171,3.33038036,0.06879453,0.47223054,0.00103724,0.04402500,0.07704155,0.12968694,0.77909864,3.05348045
0.84942471,3.39584826,0.07220179,0.50973681,0.00115073,0.04798937,0.08504984,0.13685890,0.79472883,3.04438022
0.85542771,3.45851511,0.07561519,0.54795787,0.00126970,0.05206123,0.09332287,0.14416167,0.80991532,3.02944832
0.86143072,3.51808883,0.07902227,0.58649463,0.00139343,0.05620434,0.10179140,0.15154937,0.82466997,3.00916665
0.86743372,3.57419269,0.08241168,0.62491166,0.00152112,0.06037910,0.11037934,0.15897070,0.83898919,2.98399649
0.87343672,3.62637744,0.08577323,0.66274714,0.00165187,0.06454335,0.11900521,0.16636981,0.85285373,2.95437395
0.87943972,3.67413817,0.08909771,0.69952425,0.00178473,0.06865337,0.12758386,0.17368733,0.86622905,2.92070853
0.88544272,3.71693449,0.09237674,0.73476349,0.00191867,0.07266483,0.13602824,0.18086160,0.87906622,2.88338365
0.89144572,3.75421243,0.09560238,0.76799557,0.00205262,0.07653380,0.14425124,0.18782984,0.89130314,2.84275864
0.89744872,3.78542644,0.09876670,0.79877395,0.00218549,0.08021778,0.15216746,0.19452936,0.90286567,2.79917102
0.90345173,3.81005992,0.10186125,0.82668688,0.00231614,0.08367660,0.15969488,0.20089877,0.91366875,2.75293839
0.90945473,3.82764321,0.10487643,0.85136802,0.00244343,0.08687322,0.16675635,0.20687891,0.92361720,2.70435942
0.91545773,3.83776793,0.10780088,0.87250560,0.00256623,0.08977440,0.17328085,0.21241382,0.93260630,2.65371347
0.92146073,3.84009728,0.11062090,0.88984940,0.00268338,0.09235131,0.17920452,0.21745141,0.94052208,2.60125885
0.92746373,3.83437229,0.11331995,0.90321566,0.00279377,0.09457982,0.18447140,0.22194411,0.94724159,2.54722995
0.93346673,3.82041423,0.11587830,0.91248970,0.00289629,0.09644084,0.18903401,0.22584936,0.95263318,2.49183355
0.93946973,3.79812398,0.11827294,0.91762630,0.00298986,0.09792033,0.19285361,0.22913007,0.95655716,2.43524497
0.94547274,3.76747939,0.12047770,0.91864813,0.00307344,0.09900941,0.19590038,0.23175506,0.95886697,2.37760494
0.95147574,3.72853159,0.12246373,0.91564252,0.00314605,0.09970422,0.19815349,0.23369957,0.95941119,2.31901761
0.95747874,3.68140159,0.12420020,0.90875684,0.00320676,0.10000583,0.19960103,0.23494592,0.95803652,2.25955072
0.96348174,3.62627817,0.12565543,0.89819298,0.00325472,0.09992011,0.20024006,0.23548421,0.95459183,2.19923827
0.96948474,3.56341781,0.12679825,0.88420142,0.00328920,0.09945766,0.20007660,0.23531332,0.94893338,2.13808607
0.97548774,3.49314737,0.12759956,0.86707515,0.00330956,0.09863363,0.19912576,0.23444192,0.94093102,2.07608025
0.98149075,3.41586946,0.12803412,0.84714378,0.00331533,0.09746778,0.19741192,0.23288976,0.93047524,2.01319857
0.98749375,3.33207046,0.12808239,0.82476823,0.00330620,0.09598444,0.19496895,0.23068884,0.91748476,1.94942388
0.99349675,3.24233031,0.12773234,0.80033597,0.00328204,0.09421251,0.19184059,0.22788473,0.90191427,1.88475925
0.99949975,3.14733325,0.12698107,0.77425692,0.00324294,0.09218555,0.18808066,0.22453760,0.88376179,1.81924355
1.00550275,3.04787820,0.12583632,0.74696002,0.00318921,0.08994175,0.18375338,0.22072312,0.86307530,1.75296662
1.01150575,2.94488731,0.12431745,0.71889013,0.00312141,0.08752390,0.17893340,0.21653288,0.83995806,1.68608292
1.01750875,2.83941136,0.12245607,0.69050529,0.00304036,0.08497929,0.17370580,0.21207436,0.81457221,1.61882244
1.02351176,2.73263060,0.12029618,0.66227392,0.00294708,0.08235938,0.16816565,0.20747031,0.78714035,1.55149817
1.02951476,2.62584992,0.11789364,0.63467170,0.00284288,0.07971944,0.16241743,0.20285735,0.75794479,1.48450921
1.03551776,2.52048765,0.11531516,0.60817799,0.00272926,0.07711791,0.15657391,0.19838398,0.72732429,1.41833920
1.04152076,2.41805751,0.11263668,0.58327148,0.00260792,0.07461562,0.15075485,0.19420774,0.69566853,1.35354984
1.04752376,2.32014391,0.10994124,0.56042505,0.00248073,0.07227483,0.14508517,0.19049173,0.66341020,1.29076967
1.05352676,2.22837105,0.10731638,0.54009971,0.00234967,0.07015800,0.13969290,0.18740052,0.63101522,1.23067859
1.05952976,2.14436692,0.10485127,0.52273765,0.00221683,0.06832655,0.13470674,0.18509554,0.59897127,1.17398885
1.06553277,2.06972360,0.10263353,0.50875468,0.00208432,0.06683939,0.13025355,0.18373027,0.56777544,1.12142349
1.07153577,2.00595546,0.10074608,0.49853215,0.00195425,0.06575149,0.12645559,0.18344521,0.53792118,1.07369339
1.07753877,1.95445741,0.09926393,0.49240874,0.00182867,0.06511235,0.12342781,0.18436306,0.50988536,1.03147411
1.08354177,1.91646509,0.09825132,0.49067251,0.00170955,0.06496459,0.12127520,0.18658429,0.48411599,0.99538390
1.08954477,1.89301908,0.09775913,0.49355348,0.00159871,0.06534271,0.12009036,0.19018332,0.46102093,0.96596387
1.09554777,1.88493496,0.09782284,0.50121734,0.00149782,0.06627191,0.11995133,0.19520558,0.44095825,0.94366153
1.10155078,1.89278102,0.09846104,0.51376056,0.00140837,0.06776730,0.12091983,0.20166569,0.42422845,0.92881855
1.10755378,1.91686462,0.09967471,0.53120730,0.00133161,0.06983328,0.12303994,0.20954684,0.41106883,0.92166318
1.11355678,1.95722833,0.10144716,0.55350839,0.00126860,0.07246331,0.12633728,0.21880165,0.40165013,0.92230781
1.11955978,2.01365601,0.10374477,0.58054262,0.00122019,0.07564001,0.13081875,0.22935442,0.39607544,0.93075165
1.12556278,2.08568883,0.10651850,0.61212035,0.00118699,0.07933564,0.13647278,0.24110487,0.39438136,0.94688811
1.13156578,2.17265051,0.10970609,0.64798963,0.00116943,0.08351282,0.14327017,0.25393328,0.39654110,0.97051651
1.13756878,2.27368055,0.11323486,0.68784439,0.00116777,0.08812570,0.15116541,0.26770678,0.40246937,1.00135705
1.14357179,2.38777408,0.11702505,0.73133478,0.00118210,0.09312131,0.16009841,0.28228677,0.41202870,1.03906821
1.14957479,2.51382618,0.12099350,0.77807909,0.00121241,0.09844115,0.16999664,0.29753695,0.42503678,1.08326530
1.15557779,2.65067857,0.12505758,0.82767686,0.00125858,0.10402299,0.18077760,0.31333172,0.44127446,1.13353890
1.16158079,2.79716631,0.12913903,0.87972266,0.00132046,0.10980267,0.19235140,0.32956461,0.46049409,1.18947203
1.16758379,2.95216210,0.13316781,0.93382004,0.00139787,0.11571597,0.20462349,0.34615617,0.48242769,1.25065486
1.17358679,3.11461591,0.13708549,0.98959487,0.00149064,0.12170045,0.21749735,0.36306100,0.50679477,1.31669594
1.17958979,3.28358790,0.14084817,1.04670757,0.00159868,0.12769713,0.23087709,0.38027346,0.53330937,1.38722932
1.18559280,3.45827294,0.14442878,1.10486369,0.00172194,0.13365194,0.24466982,0.39783170,0.56168616,1.46191693
1.19159580,3.63801542,0.14781856,1.16382225,0.00186052,0.13951705,0.25878766,0.41581963,0.59164542,1.54044627
1.19759880,3.82231365,0.15102777,1.22340144,0.00201459,0.14525186,0.27314946,0.43436665,0.62291680,1.62252352
1.20360180,4.01081378,0.15408540,1.28348134,0.00218447,0.15082362,0.28768203,0.45364504,0.65524173,1.70786266
1.20960480,4.20329350,0.15703808,1.34400357,0.00237060,0.15620792,0.30232085,0.47386478,0.68837471,1.79617153
1.21560780,4.39963671,0.15994805,1.40496774,0.00257351,0.16138869,0.31701033,0.49526611,0.72208333,1.88713592
1.22161081,4.59980063,0.16289044,1.46642475,0.00279382,0.16635804,0.33170354,0.51810995,0.75614737,1.98040310
1.22761381,4.80377728,0.16594983,1.52846746,0.00303220,0.17111576,0.34636147,0.54266644,0.79035709,2.07556623
1.23361681,5.01155180,0.16921641,1.59121881,0.00328929,0.17566863,0.36095180,0.56920215,0.82451094,2.17215107
1.23961981,5.22305995,0.17278171,1.65481818,0.00356568,0.18002954,0.37544740,0.59796645,0.85841298,2.26960640
1.24562281,5.43814745,0.17673432,1.71940642,0.00386182,0.18421648,0.38982450,0.62917751,0.89187030,2.36729919
1.25162581,5.65653356,0.18115565,1.78511044,0.00417795,0.18825135,0.40406061,0.66300889,0.92469065,2.46451552
1.25762881,5.87778112,0.18611598,1.85202796,0.00451401,0.19215887,0.41813256,0.69957690,0.95668058,2.56046754
1.26363182,6.10127490,0.19167095,1.92021325,0.00486960,0.19596529,0.43201438,0.73892986,0.98764427,2.65430658
1.26963482,6.32620957,0.19785870,1.98966458,0.00524387,0.19969730,0.44567553,0.78103942,1.01738331,2.74514195
1.27563782,6.55158800,0.20469772,2.06031396,0.00563549,0.20338084,0.45907933,0.82579471,1.04569736,2.83206469
1.28164082,6.77623027,0.21218552,2.13201981,0.00604259,0.20704004,0.47218185,0.87299949,1.07238599,2.91417486
1.28764382,6.99879274,0.22029820,2.20456297,0.00646273,0.21069628,0.48493122,0.92237275,1.09725143,2.99061101
1.29364682,7.21779640,0.22899083,2.27764621,0.00689289,0.21436730,0.49726756,0.97355265,1.12010236,3.06057991
1.29964982,7.43166287,0.23819868,2.35089749,0.00732953,0.21806645,0.50912350,1.02610387,1.14075848,3.12338492
1.30565283,7.63875631,0.24783920,2.42387678,0.00776859,0.22180202,0.52042526,1.07952803,1.15905558,3.17845106
1.31165583,7.83742915,0.25781456,2.49608615,0.00820558,0.22557679,0.53109441,1.13327691,1.17485114,3.22534532
1.31765883,8.02606920,0.26801477,2.56698290,0.00863568,0.22938766,0.54105006,1.18676786,1.18802975,3.26379084
1.32366183,8.20314611,0.27832104,2.63599492,0.00905388,0.23322538,0.55021159,1.23940085,1.19850849,3.29367417
1.32966483,8.36725501,0.28860935,2.70253777,0.00945507,0.23707458,0.55850168,1.29057629,1.20624161,3.31504510
1.33566783,8.51715537,0.29875405,2.76603266,0.00983428,0.24091380,0.56584957,1.33971316,1.21122450,3.32810918
1.34167084,8.65180373,0.30863125,2.82592453,0.01018675,0.24471583,0.57219435,1.38626634,1.21349648,3.33321357
1.34767384,8.77037909,0.31812200,2.88169941,0.01050817,0.24844816,0.57748814,1.42974268,1.21314235,3.33082710
1.35367684,8.87230041,0.32711503,2.93290027,0.01079479,0.25207365,0.58169905,1.46971503,1.21029259,3.32151610
1.35967984,8.95723583,0.33550911,2.97914073,0.01104357,0.25555136,0.58481362,1.50583370,1.20512194,3.30591756
1.36568284,9.02510401,0.34321485,3.02011587,0.01125233,0.25883756,0.58683873,1.53783483,1.19784658,3.28471150
1.37168584,9.07606797,0.35015601,3.05560993,0.01141979,0.26188693,0.58780275,1.56554559,1.18871987,3.25859433
1.37768884,9.11052237,0.35627031,3.08550024,0.01154566,0.26465385,0.58775592,1.58888576,1.17802671,3.22825492
1.38369185,9.12907515,0.36150976,3.10975752,0.01163065,0.26709385,0.58676982,1.60786608,1.16607682,3.19435483
1.38969485,9.13252479,0.36584063,3.12844245,0.01167648,0.26916507,0.58493590,1.62258321,1.15319719,3.15751385
1.39569785,9.12183422,0.36924305,3.14169864,0.01168577,0.27082977,0.58236318,1.63321182,1.13972371,3.11830137
1.40170085,9.09810256,0.37171038,3.14974239,0.01166200,0.27205576,0.57917503,1.63999421,1.12599265,3.07723392
1.40770385,9.06253566,0.37324838,3.15284978,0.01160934,0.27281780,0.57550529,1.64322791,1.11233193,3.03477865
1.41370685,9.01641624,0.37387430,3.15134150,0.01153253,0.27309876,0.57149369,1.64325193,1.09905264,2.99136174
1.41970985,8.96107450,0.37361586,3.14556634,0.01143667,0.27289059,0.56728089,1.64043219,1.08644110,2.94738104
1.42571286,8.89785952,0.37251031,3.13588395,0.01132707,0.27219501,0.56300332,1.63514691,1.07475162,2.90322116
1.43171586,8.82811205,0.37060339,3.12264770,0.01120901,0.27102391,0.55878792,1.62777244,1.06420021,2.85926967
1.43771886,8.75313893,0.36794842,3.10618850,0.01108756,0.26939929,0.55474717,1.61867007,1.05495949,2.81593261
1.44372186,8.67418942,0.36460533,3.08680031,0.01096739,0.26735296,0.55097455,1.60817448,1.04715489,2.77364772
1.44972486,8.59243370,0.36063975,3.06472809,0.01085263,0.26492572,0.54754067,1.59658408,1.04086223,2.73289407
1.45572786,8.50894378,0.35612202,3.04015889,0.01074666,0.26216628,0.54449023,1.58415362,1.03610684,2.69419670
1.46173087,8.42467712,0.35112624,3.01321636,0.01065206,0.25912975,0.54184009,1.57108934,1.03286417,2.65812568
1.46773387,8.34046319,0.34572917,2.98395938,0.01057049,0.25587591,0.53957847,1.55754664,1.03106183,2.62528897
1.47373687,8.25699335,0.34000910,2.95238468,0.01050267,0.25246725,0.53766530,1.54363040,1.03058314,2.59631933
1.47973987,8.17481441,0.33404466,2.91843356,0.01044836,0.24896680,0.53603393,1.52939769,1.03127191,2.57185545
1.48574287,8.09432594,0.32791344,2.88200243,0.01040638,0.24543602,0.53459392,1.51486278,1.03293842,2.55251844
1.49174587,8.01578161,0.32169068,2.84295675,0.01037471,0.24193261,0.53323501,1.50000410,1.03536634,2.53888466
1.49774887,7.93929464,0.31544787,2.80114763,0.01035058,0.23850854,0.53183192,1.48477261,1.03832031,2.53145643
1.50375188,7.86484698,0.30925127,2.75643029,0.01033058,0.23520826,0.53024991,1.46910136,1.04155405,2.53063229
1.50975488,7.79230211,0.30316068,2.70868334,0.01031084,0.23206722,0.52835076,1.45291543,1.04481859,2.53667849
1.51575788,7.72142075,0.29722809,2.65782780,0.01028717,0.22911072,0.52599894,1.43614198,1.04787029,2.54970339
1.52176088,7.65187879,0.29149669,2.60384474,0.01025526,0.22635321,0.52306765,1.41871957,1.05047847,2.56963648
1.52776388,7.58328657,0.28599993,2.54679027,0.01021083,0.22379799,0.51944439,1.40060650,1.05243225,2.59621321
1.53376688,7.51520853,0.28076092,2.48680706,0.01014983,0.22143735,0.51503591,1.38178740,1.05354639,2.62896691
1.53976988,7.44718210,0.27579208,2.42413132,0.01006854,0.21925317,0.50977215,1.36227795,1.05366583,2.66722836
1.54577289,7.37873509,0.27109511,2.35909466,0.00996378,0.21721787,0.50360912,1.34212722,1.05266885,2.71013364
1.55177589,7.30940046,0.26666126,2.29212047,0.00983297,0.21529568,0.49653051,1.32141754,1.05046870,2.75663994
1.55777889,7.23872811,0.26247193,2.22371479,0.00967421,0.21344428,0.48854792,1.30026193,1.04701364,2.80554919
1.56378189,7.16629304,0.25849952,2.15445175,0.00948638,0.21161652,0.47969988,1.27879912,1.04228552,2.85553849
1.56978489,7.09169992,0.25470865,2.08495447,0.00926913,0.20976237,0.47004955,1.25718646,1.03629689,2.90519640
