energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
0.15907954,6.88032462,0.03596664,0.12210311,0.67584132,3.50447259,0.79796527,2.54788094,0.05763111,0.77333183
0.16508254,6.86682389,0.03577992,0.11835947,0.66859739,3.47629611,0.78657703,2.56109901,0.05793525,0.77912260
0.17108554,6.85623873,0.03563654,0.11477945,0.66244194,3.44872291,0.77592123,2.57569788,0.05822976,0.78565593
0.17708854,6.84754061,0.03553864,0.11137197,0.65726047,3.42113364,0.76594503,2.59149445,0.05850087,0.79266545
0.18309155,6.83962638,0.03548607,0.10814226,0.65291004,3.39293948,0.75658619,2.60822476,0.05873511,0.79986253
0.18909455,6.83134585,0.03547638,0.10509232,0.64922633,3.36360018,0.74777726,2.62554397,0.05891985,0.80694633
0.19509755,6.82153247,0.03550491,0.10222145,0.64603136,3.33264060,0.73944987,2.64303018,0.05904387,0.81361456
0.20110055,6.80903597,0.03556494,0.09952687,0.64314161,3.29966513,0.73153869,2.66019225,0.05909795,0.81957444
0.20710355,6.79275634,0.03564799,0.09700434,0.64037613,3.26436978,0.72398510,2.67648142,0.05907532,0.82455344
0.21310655,6.77167801,0.03574416,0.09464879,0.63756441,3.22655147,0.71674039,2.69130663,0.05897215,0.82830931
0.21910955,6.74490326,0.03584262,0.09245495,0.63455364,3.18611454,0.70976825,2.70405302,0.05878787,0.83063905
0.22511256,6.71168394,0.03593205,0.09041794,0.63121518,3.14307422,0.70304663,2.71410298,0.05852542,0.83138641
0.23111556,6.67145029,0.03600119,0.08853376,0.62744998,3.09755713,0.69656885,2.72085916,0.05819132,0.83044767
0.23711856,6.62383611,0.03603941,0.08679980,0.62319275,3.04979878,0.69034401,2.72376844,0.05779566,0.82777548
0.24312156,6.56869923,0.03603720,0.08521515,0.61841485,3.00013836,0.68439662,2.72234604,0.05735192,0.82338070
0.24912456,6.50613656,0.03598670,0.08378090,0.61312573,2.94901091,0.67876568,2.71619870,0.05687666,0.81733212
0.25512756,6.43649297,0.03588214,0.08250033,0.60737297,2.89693719,0.67350307,2.70504588,0.05638909,0.80975427
0.26113057,6.36036350,0.03572023,0.08137889,0.60124100,2.84451149,0.66867151,2.68873817,0.05591054,0.80082323
0.26713357,6.27858845,0.03550040,0.08042424,0.59484839,2.79238780,0.66434214,2.66727174,0.05546385,0.79076087
0.27313657,6.19224126,0.03522503,0.07964599,0.58834404,2.74126453,0.66059168,2.64079830,0.05507267,0.77982764
0.27913957,6.10260899,0.03489946,0.07905547,0.58190238,2.69186834,0.65749955,2.60962977,0.05476075,0.76831415
0.28514257,6.01116573,0.03453200,0.07866532,0.57571756,2.64493718,0.65514472,2.57423721,0.05455125,0.75653199
0.29114557,5.91953946,0.03413370,0.07848896,0.56999717,2.60120309,0.65360265,2.53524391,0.05446594,0.74480396
0.29714857,5.82947268,0.03371812,0.07854006,0.56495535,2.56137489,0.65294224,2.49341258,0.05452463,0.73345410
0.30315158,5.74277814,0.03330088,0.07883186,0.56080578,2.52612131,0.65322301,2.44962690,0.05474446,0.72279777
0.30915458,5.66129034,0.03289924,0.07937642,0.55775463,2.49605448,0.65449234,2.40486799,0.05513939,0.71313212
0.31515758,5.58681436,0.03253149,0.08018390,0.55599367,2.47171456,0.65678319,2.36018653,0.05571975,0.70472715
0.32116058,5.52107335,0.03221639,0.08126181,0.55569385,2.45355529,0.66011204,2.31667148,0.05649185,0.69781757
0.32716358,5.46565631,0.03197245,0.08261420,0.55699944,2.44193110,0.66447725,2.27541649,0.05745773,0.69259578
0.33316658,5.42196770,0.03181731,0.08424105,0.56002288,2.43708591,0.66985793,2.23748530,0.05861502,0.68920600
0.33916958,5.39118076,0.03176711,0.08613761,0.56484063,2.43914384,0.67621321,2.20387735,0.05995686,0.68773975
0.34517259,5.37419596,0.03183579,0.08829391,0.57148993,2.44810225,0.68348218,2.17549495,0.06147199,0.68823286
0.35117559,5.37160639,0.03203457,0.09069444,0.57996672,2.46382724,0.69158425,2.15311336,0.06314491,0.69066402
0.35717859,5.38367120,0.03237146,0.09331797,0.59022469,2.48605190,0.70042020,2.13735468,0.06495613,0.69495484
0.36318159,5.41029853,0.03285084,0.09613760,0.60217548,2.51437752,0.70987384,2.12866691,0.06688253,0.70097173
0.36918459,5.45103861,0.03347316,0.09912102,0.61569007,2.54827791,0.71981426,2.12730870,0.06889781,0.70852914
0.37518759,5.50508774,0.03423476,0.10223101,0.63060126,2.58710688,0.73009868,2.13334051,0.07097301,0.71739454
0.38119060,5.57130323,0.03512783,0.10542618,0.64670721,2.63010892,0.74057593,2.14662244,0.07307713,0.72729468
0.38719360,5.64822913,0.03614049,0.10866194,0.66377581,2.67643303,0.75109049,2.16681891,0.07517777,0.73792315
0.39319660,5.73413215,0.03725702,0.11189168,0.68154993,2.72514934,0.76148692,2.19340982,0.07724186,0.74894902
0.39919960,5.82704674,0.03845813,0.11506812,0.69975323,2.77526839,0.77161478,2.22570788,0.07923640,0.76002625
0.40520260,5.92482804,0.03972151,0.11814479,0.71809651,2.82576252,0.78133381,2.26288132,0.08112924,0.77080366
0.41120560,6.02521084,0.04102234,0.12107761,0.73628417,2.87558883,0.79051914,2.30398126,0.08288988,0.78093507
0.41720860,6.12587287,0.04233395,0.12382650,0.75402096,2.92371312,0.79906661,2.34797247,0.08449019,0.79008938
0.42321161,6.22450005,0.04362856,0.12635689,0.77101852,2.96913411,0.80689771,2.39376666,0.08590517,0.79796023
0.42921461,6.31885163,0.04487805,0.12864121,0.78700165,3.01090718,0.81396417,2.44025676,0.08711362,0.80427476
0.43521761,6.40682290,0.04605471,0.13066010,0.80171430,3.04816680,0.82025182,2.48635129,0.08809868,0.80880151
0.44122061,6.48650342,0.04713212,0.13240343,0.81492488,3.08014708,0.82578355,2.53100729,0.08884834,0.81135684
0.44722361,6.55622862,0.04808580,0.13387098,0.82643103,3.10619957,0.83062119,2.57326096,0.08935581,0.81180984
0.45322661,6.61462315,0.04889401,0.13507278,0.83606357,3.12580783,0.83486602,2.61225470,0.08961968,0.81008565
0.45922961,6.66063441,0.04953827,0.13602905,0.84368970,3.13859827,0.83865784,2.64725988,0.08964402,0.80616687
0.46523262,6.69355529,0.05000393,0.13676973,0.84921536,3.14434679,0.84217245,2.67769453,0.08943826,0.80009324
0.47123562,6.71303526,0.05028053,0.13733359,0.85258666,3.14298110,0.84561742,2.70313540,0.08901692,0.79195961
0.47723862,6.71907972,0.05036205,0.13776696,0.85379046,3.13457868,0.84922633,2.72332411,0.08839923,0.78191215
0.48324162,6.71203753,0.05024698,0.13812205,0.85285403,3.11936034,0.85325134,2.73816733,0.08760849,0.77014328
0.48924462,6.69257743,0.04993828,0.13845507,0.84984394,3.09767971,0.85795443,2.74773101,0.08667147,0.75688519
0.49524762,6.66165433,0.04944317,0.13882399,0.84486391,3.07000899,0.86359754,2.75222903,0.08561751,0.74240248
0.50125063,6.62046655,0.04877279,0.13928622,0.83805205,3.03692152,0.87043182,2.75200692,0.08447774,0.72698407
0.50725363,6.57040592,0.04794170,0.13989621,0.82957721,2.99907161,0.87868645,2.74752109,0.08328408,0.71093473
0.51325663,6.51300235,0.04696736,0.14070311,0.81963466,2.95717251,0.88855755,2.73931476,0.08206832,0.69456648
0.51925963,6.44986517,0.04586944,0.14174851,0.80844116,2.91197313,0.90019744,2.72799135,0.08086123,0.67819013
0.52526263,6.38262321,0.04466915,0.14306447,0.79622953,2.86423434,0.91370496,2.71418658,0.07969164,0.66210736
0.53126563,6.31286602,0.04338852,0.14467187,0.78324276,2.81470562,0.92911716,2.69854025,0.07858573,0.64660335
0.53726863,6.24208836,0.04204965,0.14657913,0.76972795,2.76410292,0.94640297,2.68166910,0.07756625,0.63194032
0.54327164,6.17164003,0.04067414,0.14878140,0.75593010,2.71308837,0.96545900,2.66414164,0.07665209,0.61835212
0.54927464,6.10268303,0.03928240,0.15126032,0.74208604,2.66225268,0.98610806,2.64645612,0.07585783,0.60603983
0.55527764,6.03615760,0.03789317,0.15398421,0.72841865,2.61210064,1.00810036,2.62902252,0.07519353,0.59516869
0.56128064,5.97275846,0.03652312,0.15690888,0.71513158,2.56304045,1.03111770,2.61214931,0.07466471,0.58586612
0.56728364,5.91292224,0.03518652,0.15997890,0.70240466,2.51537710,1.05478038,2.59603553,0.07427241,0.57822101
0.57328664,5.85682638,0.03389512,0.16312935,0.69039020,2.46931002,1.07865700,2.58076852,0.07401351,0.57228417
0.57928964,5.80439978,0.03265801,0.16628798,0.67921034,2.42493513,1.10227651,2.56632734,0.07388113,0.56806982
0.58529265,5.75534444,0.03148176,0.16937767,0.66895555,2.38225122,1.12514241,2.55259176,0.07386520,0.56555810
0.59129565,5.70916746,0.03037052,0.17231912,0.65968439,2.34117025,1.14674851,2.53935641,0.07395308,0.56469839
0.59729865,5.66522170,0.02932629,0.17503366,0.65142457,2.30153124,1.16659557,2.52634933,0.07413030,0.56541340
0.60330165,5.62275377,0.02834921,0.17744607,0.64417516,2.26311714,1.18420841,2.51325426,0.07438135,0.56760380
0.60930465,5.58095690,0.02743794,0.17948728,0.63791012,2.22567394,1.19915270,2.49973543,0.07469044,0.57115330
0.61530765,5.53902675,0.02659006,0.18109688,0.63258272,2.18893130,1.21105078,2.48546400,0.07504230,0.57593399
0.62131066,5.49621761,0.02580244,0.18222533,0.62813087,2.15262363,1.21959599,2.47014463,0.07542292,0.58181179
0.62731366,5.45189662,0.02507165,0.18283574,0.62448301,2.11651097,1.22456490,2.45354128,0.07582026,0.58865193
0.63331666,5.40559365,0.02439429,0.18290532,0.62156444,2.08039853,1.22582692,2.43550076,0.07622478,0.59632425
0.63931966,5.35704473,0.02376736,0.18242616,0.61930358,2.04415419,1.22335102,2.41597318,0.07662999,0.60470812
0.64532266,5.30622697,0.02318847,0.18140567,0.61763808,2.00772316,1.21720922,2.39502821,0.07703280,0.61369703
0.65132566,5.25338356,0.02265609,0.17986641,0.61652041,1.97113912,1.20757668,2.37286626,0.07743378,0.62320255
0.65732866,5.19903744,0.02216965,0.17784541,0.61592260,1.93453135,1.19472851,2.34982418,0.07783723,0.63315759
0.66333167,5.14399298,0.02172964,0.17539308,0.61584001,1.89812748,1.17903317,2.32637484,0.07825120,0.64351886
0.66933467,5.08932520,0.02133761,0.17257162,0.61629375,1.86225175,1.16094293,2.30312064,0.07868726,0.65426838
0.67533767,5.03635674,0.02099607,0.16945320,0.61733186,1.82731865,1.14098141,2.28078079,0.07916021,0.66541398
0.68134067,4.98662307,0.02070843,0.16611770,0.61902880,1.79382232,1.11972892,2.26017286,0.07968760,0.67698863
0.68734367,4.94182692,0.02047876,0.16265036,0.62148352,1.76232181,1.09780574,2.24218897,0.08028916,0.68904870
0.69334667,4.90378346,0.02031163,0.15913930,0.62481599,1.73342295,1.07585416,2.22776746,0.08098609,0.70167091
0.69934967,4.87435785,0.02021182,0.15567293,0.62916220,1.70775734,1.05451959,2.21786089,0.08180025,0.71494824
0.70535268,4.85539738,0.02018404,0.15233747,0.63466805,1.68595922,1.03443157,2.21340146,0.08275327,0.72898465
0.71135568,4.84866072,0.02023267,0.14921457,0.64148201,1.66864124,1.01618507,2.21526515,0.08386560,0.74388892
0.71735868,4.85574657,0.02036146,0.14637911,0.64974716,1.65636986,1.00032283,2.22423591,0.08515553,0.75976767
0.72336168,4.87802492,0.02057325,0.14389727,0.65959265,1.64964151,0.98731923,2.24097120,0.08663823,0.77671796
0.72936468,4.91657331,0.02086971,0.14182492,0.67112522,1.64886044,0.97756621,2.26597045,0.08832478,0.79481965
0.73536768,4.97212114,0.02125114,0.14020631,0.68442092,1.65431913,0.97136184,2.29954774,0.09022136,0.81412791
0.74137069,5.04500446,0.02171630,0.13907324,0.69951764,1.66618226,0.96890174,2.34181001,0.09232851,0.83466639
0.74737369,5.13513363,0.02226232,0.13844456,0.71640874,1.68447495,0.97027387,2.39264199,0.09464056,0.85642126
0.75337669,5.24197572,0.02288463,0.13832620,0.73503814,1.70907577,0.97545682,2.45169875,0.09714531,0.87933669
0.75937969,5.36455294,0.02357698,0.13871149,0.75529726,1.73971522,0.98432167,2.51840653,0.09982388,0.90331199
0.76538269,5.50145807,0.02433159,0.13958202,0.77702396,1.77597957,0.99663740,2.59197220,0.10265089,0.92820079
0.77138569,5.65088652,0.02513927,0.14090875,0.80000370,1.81732034,1.01207981,2.67140135,0.10559490,0.95381236
0.77738869,5.81068473,0.02598965,0.14265356,0.82397295,1.86306899,1.03024343,2.75552452,0.10861909,0.97991528
0.78339170,5.97841285,0.02687151,0.14477098,0.84862473,1.91245630,1.05065614,2.84303082,0.11168228,1.00624326
0.78939470,6.15141984,0.02777308,0.14721013,0.87361625,1.96463584,1.07279593,2.93250771,0.11474013,1.03250309
0.79539770,6.32692761,0.02868240,0.14991676,0.89857815,2.01871036,1.09610903,3.02248527,0.11774656,1.05838429
0.80140070,6.50212085,0.02958770,0.15283533,0.92312517,2.07376011,1.12002881,3.11148336,0.12065531,1.08357005
0.80740370,6.67423846,0.03047775,0.15591100,0.94686760,2.12887186,1.14399454,3.19805931,0.12342156,1.10774901
0.81340670,6.84066242,0.03134219,0.15909140,0.96942315,2.18316723,1.16746933,3.28085431,0.12600359,1.13062718
0.81940970,6.99900004,0.03217182,0.16232825,0.99042853,2.23582901,1.18995639,3.35863615,0.12836430,1.15193936
0.82541271,7.14715554,0.03295882,0.16557858,1.00955035,2.28612456,1.21101303,3.43033640,0.13047259,1.17145952
0.83141571,7.28338791,0.03369691,0.16880558,1.02649471,2.33342480,1.23026176,3.49508034,0.13230458,1.18900945
0.83741871,7.40635207,0.03438139,0.17197914,1.04101517,2.37721847,1.24739813,3.55220825,0.13384442,1.20446526
0.84342171,7.51512183,0.03500918,0.17507585,1.05291864,2.41712073,1.26219504,3.60128711,0.13508486,1.21776123
0.84942471,7.60919377,0.03557865,0.17807871,1.06206906,2.45287602,1.27450343,3.64211234,0.13602745,1.22889090
0.85542771,7.68847235,0.03608950,0.18097640,1.06838874,2.48435531,1.28424961,3.67469967,0.13668229,1.23790526
0.86143072,7.75323749,0.03654255,0.18376231,1.07185740,2.51154794,1.29142937,3.69926792,0.13706745,1.24490811
0.86743372,7.80409705,0.03693938,0.18643336,1.07250906,2.53454879,1.29609950,3.71621358,0.13720813,1.25004894
0.87343672,7.84192695,0.03728213,0.18898856,1.07042713,2.55354177,1.29836724,3.72607903,0.13713535,1.25351353
0.87943972,7.86780290,0.03757315,0.19142773,1.06573790,2.56878040,1.29837837,3.72951605,0.13688457,1.25551310
0.88544272,7.88292747,0.03781470,0.19375006,1.05860305,2.58056693,1.29630474,3.72724685,0.13649405,1.25627230
0.89144572,7.88855667,0.03800875,0.19595299,1.04921154,2.58923104,1.29233184,3.72002466,0.13600313,1.25601691
0.89744872,7.88593016,0.03815676,0.19803121,1.03777133,2.59510926,1.28664730,3.70859595,0.13545052,1.25496182
0.90345173,7.87620843,0.03825957,0.19997598,1.02450147,2.59852628,1.27943073,3.69366633,0.13487267,1.25329994
0.90945473,7.86042023,0.03831730,0.20177474,1.00962482,2.59977883,1.27084553,3.67587154,0.13430224,1.25119260
0.91545773,7.83942234,0.03832945,0.20341111,0.99336186,2.59912303,1.26103291,3.65575500,0.13376680,1.24876190
0.92146073,7.81387331,0.03829490,0.20486520,0.97592573,2.59676554,1.25010842,3.63375255,0.13328785,1.24608536
0.92746373,7.78422183,0.03821212,0.20611426,0.95751869,2.59285876,1.23816083,3.61018491,0.13288002,1.24319307
0.93346673,7.75070933,0.03807937,0.20713359,0.93833003,2.58749999,1.22525346,3.58525776,0.13255072,1.24006741
0.93946973,7.71338608,0.03789489,0.20789767,0.91853540,2.58073449,1.21142752,3.55906897,0.13230008,1.23664530
0.94547274,7.67213889,0.03765719,0.20838149,0.89829745,2.57256182,1.19670721,3.53162206,0.13212124,1.23282274
0.95147574,7.62672837,0.03736524,0.20856188,0.87776762,2.56294504,1.18110605,3.50284493,0.13200097,1.22846136
0.95747874,7.57683317,0.03701876,0.20841899,0.85708870,2.55182202,1.16463398,3.47261235,0.13192059,1.22339667
0.96348174,7.52209826,0.03661832,0.20793753,0.83639814,2.53911818,1.14730483,3.44077081,0.13185710,1.21744740
0.96948474,7.46218455,0.03616554,0.20710807,0.81583159,2.52475979,1.12914348,3.40716426,0.13178461,1.21042563
0.97548774,7.39681708,0.03566311,0.20592800,0.79552646,2.50868723,1.11019240,3.37165910,0.13167582,1.20214705
0.98149075,7.32582898,0.03511482,0.20440240,0.77562533,2.49086736,1.09051720,3.33416725,0.13150363,1.19244102
0.98749375,7.24919931,0.03452551,0.20254453,0.75627868,2.47130441,1.07021076,3.29466590,0.13124273,1.18115987
0.99349675,7.16708255,0.03390096,0.20037613,0.73764698,2.45004890,1.04939593,3.25321317,0.13087115,1.16818703
0.99949975,7.07982858,0.03324771,0.19792735,0.71990179,2.42720397,1.02822640,3.20995860,0.13037166,1.15344376
1.00550275,6.98799208,0.03257288,0.19523643,0.70322572,2.40292903,1.00688595,3.16514839,0.12973297,1.13689410
1.01150575,6.89233086,0.03188395,0.19234907,0.68781122,2.37744021,0.98558594,3.11912481,0.12895064,1.11854792
1.01750875,6.79379321,0.03118848,0.18931750,0.67385809,2.35100778,0.96456129,3.07232002,0.12802775,1.09846205
1.02351176,6.69349474,0.03049393,0.18619932,0.66156965,2.32395049,0.94406493,3.02524462,0.12697512,1.07673924
1.02951476,6.59268560,0.02980740,0.18305612,0.65114782,2.29662685,0.92436119,2.97847131,0.12581118,1.05352538
1.03551776,6.49270943,0.02913541,0.17995184,0.64278699,2.26942391,0.90571817,2.93261461,0.12456150,1.02900483
1.04152076,6.39495573,0.02848377,0.17695107,0.63666706,2.24274368,0.88839954,2.88830733,0.12325791,1.00339430
1.04752376,6.30080758,0.02785741,0.17411718,0.63294585,2.21698785,0.87265600,2.84617511,0.12193721,0.97693546
1.05352676,6.21158696,0.02726029,0.17151041,0.63175104,2.19254143,0.85871678,2.80680992,0.12063970,0.94988663
1.05952976,6.12850010,0.02669537,0.16918603,0.63317220,2.16975596,0.84678153,2.77074388,0.11940737,0.92251403
1.06553277,6.05258511,0.02616453,0.16719245,0.63725318,2.14893301,0.83701294,2.73842463,0.11828201,0.89508282
1.07153577,5.98466457,0.02566865,0.16556964,0.64398532,2.13030885,0.82953031,2.71019332,0.11730325,0.86784842
1.07753877,5.92530517,0.02520763,0.16434759,0.65330178,2.11404100,0.82440452,2.68626641,0.11650654,0.84104853
1.08354177,5.87478666,0.02478044,0.16354519,0.66507363,2.10019743,0.82165462,2.66672215,0.11592148,0.81489601
1.08954477,5.83308180,0.02438525,0.16316940,0.67910775,2.08874906,0.82124619,2.65149258,0.11557015,0.78957313
1.09554777,5.79984858,0.02401951,0.16321478,0.69514717,2.07956609,0.82309165,2.64036154,0.11546595,0.76522727
1.10155078,5.77443579,0.02368011,0.16366355,0.71287372,2.07241859,0.82705267,2.63296908,0.11561276,0.74196824
1.10755378,5.75590195,0.02336344,0.16448600,0.73191337,2.06698148,0.83294459,2.62882213,0.11600456,0.71986738
1.11355678,5.74304738,0.02306561,0.16564150,0.75184406,2.06284401,0.84054279,2.62731130,0.11662560,0.69895837
1.11955978,5.73445840,0.02278250,0.16707982,0.77220597,2.05952334,0.84959079,2.62773323,0.11745098,0.67923963
1.12556278,5.72856203,0.02250997,0.16874298,0.79251379,2.05648190,0.85980988,2.62931753,0.11844776,0.66067820
1.13156578,5.72368897,0.02224395,0.17056736,0.81227083,2.05314784,0.87090976,2.63125736,0.11957652,0.64321488
1.13756878,5.71814224,0.02198059,0.17248614,0.83098410,2.04893759,0.88259984,2.63274230,0.12079321,0.62677024
1.14357179,5.71026833,0.02171642,0.17443181,0.84817999,2.04327966,0.89460077,2.63299205,0.12205130,0.61125132
1.14957479,5.69852770,0.02144842,0.17633884,0.86341981,2.03563845,0.90665540,2.63128948,0.12330412,0.59655846
1.15557779,5.68156122,0.02117420,0.17814612,0.87631441,2.02553705,0.91853899,2.62701151,0.12450715,0.58259211
1.16158079,5.65824942,0.02089206,0.17979935,0.88653726,2.01257771,0.93006785,2.61965629,0.12562027,0.56925918
1.16758379,5.62776154,0.02060113,0.18125299,0.89383535,1.99645907,0.94110617,2.60886558,0.12660983,0.55647854
1.17358679,5.58959210,0.02030138,0.18247186,0.89803742,1.97698933,0.95157059,2.59444097,0.12745032,0.54418562
1.17958979,5.54358310,0.01999375,0.18343223,0.89905901,1.95409444,0.96143228,2.57635345,0.12812569,0.53233568
1.18559280,5.48993081,0.01968011,0.18412237,0.89690426,1.92782114,0.97071642,2.55474566,0.12863020,0.52090581
1.19159580,5.42917690,0.01936327,0.18454251,0.89166425,1.89833463,0.97949925,2.52992685,0.12896871,0.50989552
1.19759880,5.36218446,0.01904695,0.18470431,0.88351204,1.86591098,0.98790257,2.50236077,0.12915646,0.49932601
1.20360180,5.29010038,0.01873574,0.18462977,0.87269481,1.83092481,0.99608637,2.47264708,0.12921832,0.48923816
1.20960480,5.21430604,0.01843492,0.18434977,0.85952337,1.79383298,1.00423982,2.44149739,0.12918763,0.47968955
1.21560780,5.13635912,0.01815041,0.18390224,0.84435973,1.75515515,1.01257116,2.40970690,0.12910459,0.47075064
1.22161081,5.05792973,0.01788857,0.18333017,0.82760343,1.71545239,1.02129721,2.37812329,0.12901435,0.46250037
1.22761381,4.98073405,0.01765606,0.18267949,0.80967722,1.67530504,1.03063295,2.34761426,0.12896498,0.45502158
1.23361681,4.90646919,0.01745961,0.18199710,0.79101301,1.63529096,1.04078197,2.31903531,0.12900529,0.44839652
1.23961981,4.83675229,0.01730590,0.18132897,0.77203858,1.59596546,1.05192811,2.29319930,0.12918276,0.44270259
1.24562281,4.77306699,0.01720132,0.18071860,0.75316576,1.55784378,1.06422889,2.27084917,0.12954163,0.43800881
1.25162581,4.71671959,0.01715182,0.18020583,0.73478062,1.52138704,1.07781104,2.25263485,0.13012118,0.43437295
1.25762881,4.66880657,0.01716278,0.17982605,0.71723586,1.48699226,1.09276820,2.23909552,0.13095451,0.43183970
1.26363182,4.63019462,0.01723887,0.17960988,0.70084575,1.45498660,1.10916100,2.23064749,0.13206752,0.43043976
1.26963482,4.60151326,0.01738395,0.17958326,0.68588348,1.42562610,1.12701916,2.22757816,0.13347852,0.43018999
1.27563782,4.58315962,0.01760102,0.17976792,0.67258096,1.39909827,1.14634561,2.23004589,0.13519813,0.43109441
1.28164082,4.57531397,0.01789218,0.18018217,0.66113056,1.37552842,1.16712197,2.23808536,0.13722963,0.43314611
1.28764382,4.57796423,0.01825864,0.18084185,0.65168863,1.35498864,1.18931511,2.25161777,0.13956972,0.43632972
1.29364682,4.59093710,0.01870072,0.18176143,0.64438008,1.33750871,1.21288408,2.27046494,0.14220941,0.44062428
1.29964982,4.61393313,0.01921791,0.18295504,0.63930371,1.32308789,1.23778694,2.29436612,0.14513528,0.44600632
1.30565283,4.64656297,0.01980888,0.18443737,0.63653753,1.31170653,1.26398682,2.32299657,0.14833064,0.45245281
1.31165583,4.68838217,0.02047158,0.18622424,0.63614378,1.30333672,1.29145678,2.35598636,0.15177679,0.45994381
1.31765883,4.73892193,0.02120325,0.18833296,0.63817302,1.29795078,1.32018301,2.39293854,0.15545412,0.46846452
1.32366183,4.79771386,0.02200045,0.19078210,0.64266703,1.29552731,1.35016596,2.43344533,0.15934296,0.47800667
1.32966483,4.86430702,0.02285911,0.19359098,0.64966031,1.29605404,1.38141934,2.47710174,0.16342418,0.48856896
1.33566783,4.93827643,0.02377449,0.19677859,0.65917996,1.29952739,1.41396689,2.52351569,0.16767947,0.50015663
1.34167084,5.01922266,0.02474118,0.20036218,0.67124414,1.30594872,1.44783704,2.57231441,0.17209124,0.51277999
1.34767384,5.10676283,0.02575303,0.20435552,0.68585902,1.31531768,1.48305572,2.62314687,0.17664219,0.52645210
1.35367684,5.20051404,0.02680312,0.20876688,0.70301473,1.32762296,1.51963769,2.67568250,0.18131456,0.54118560
1.35967984,5.30007067,0.02788370,0.21359700,0.72268040,1.34283135,1.55757701,2.72960638,0.18608915,0.55698889
1.36568284,5.40497771,0.02898612,0.21883701,0.74479897,1.36087587,1.59683714,2.78461174,0.19094422,0.57386182
1.37168584,5.51470215,0.03010079,0.22446659,0.76928196,1.38164389,1.63734131,2.84039048,0.19585423,0.59179129
1.37768884,5.62860512,0.03121718,0.23045247,0.79600478,1.40496625,1.67896396,2.89662253,0.20078877,0.61074674
1.38369185,5.74591703,0.03232386,0.23674741,0.82480300,1.43060826,1.72152370,2.95296529,0.20571158,0.63067608
1.38969485,5.86571819,0.03340855,0.24328967,0.85546990,1.45826340,1.76477852,3.00904390,0.21057989,0.65150224
1.39569785,5.98692674,0.03445827,0.25000326,0.88775562,1.48755042,1.80842355,3.06444345,0.21534410,0.67312041
1.40170085,6.10829549,0.03545955,0.25679882,0.92136810,1.51801424,1.85209190,3.11870385,0.21994796,0.69539651
1.40770385,6.22841873,0.03639866,0.26357522,0.95597589,1.54913090,1.89535849,3.17131802,0.22432916,0.71816678
1.41370685,6.34574931,0.03726196,0.27022180,0.99121286,1.58031664,1.93774713,3.22173385,0.22842052,0.74123876
1.41970985,6.45862581,0.03803623,0.27662126,1.02668469,1.61094067,1.97874046,3.26936008,0.23215157,0.76439358
1.42571286,6.56530894,0.03870910,0.28265301,1.06197687,1.64034132,2.01779254,3.31357596,0.23545058,0.78738976
1.43171586,6.66402572,0.03926949,0.28819683,1.09666401,1.66784476,2.05434348,3.35374450,0.23824691,0.80996816
1.43771886,6.75301947,0.03970799,0.29313671,1.13032004,1.69278553,2.08783558,3.38922856,0.24047365,0.83185814
1.44372186,6.83060339,0.04001729,0.29736475,1.16252891,1.71452784,2.11773018,3.41940925,0.24207021,0.85278465
1.44972486,6.89521511,0.04019257,0.30078477,1.19289539,1.73248665,2.14352449,3.44370545,0.24298498,0.87247596
1.45572786,6.94546959,0.04023177,0.30331570,1.22105550,1.74614759,2.16476765,3.46159381,0.24317775,0.89067179
1.46173087,6.98020787,0.04013580,0.30489435,1.24668621,1.75508465,2.18107527,3.47262785,0.24262175,0.90713140
1.46773387,6.99853917,0.03990871,0.30547759,1.26951399,1.75897494,2.19214182,3.47645546,0.24130531,0.92164150
1.47373687,6.99987453,0.03955768,0.30504386,1.28932188,1.75760977,2.19775034,3.47283376,0.23923294,0.93402337
1.47973987,6.98395021,0.03909289,0.30359381,1.30595489,1.75090160,2.19777905,3.46164059,0.23642577,0.94413908
1.48574287,6.95083993,0.03852735,0.30115017,1.31932346,1.73888660,2.19220478,3.44288208,0.23292138,0.95189653
1.49174587,6.90095544,0.03787653,0.29775687,1.32940485,1.72172279,2.18110295,3.41669593,0.22877298,0.95725285
1.49774887,6.83503549,0.03715796,0.29347741,1.33624257,1.69968391,2.16464438,3.38335024,0.22404795,0.96021627
1.50375188,6.75412397,0.03639068,0.28839261,1.33994371,1.67314944,2.14308920,3.34323801,0.21882593,0.96084617
1.50975488,6.65953806,0.03559466,0.28259787,1.34067440,1.64259122,2.11677808,3.29686755,0.21319635,0.95925132
1.51575788,6.55282836,0.03479021,0.27619997,1.33865355,1.60855752,2.08612147,3.24484928,0.20725576,0.95558647
1.52176088,6.43573252,0.03399727,0.26931380,1.33414518,1.57165508,2.05158721,3.18787962,0.20110490,0.95004720
1.52776388,6.31012459,0.03323482,0.26205885,1.32744947,1.53253015,2.01368723,3.12672252,0.19484575,0.94286343
1.53376688,6.17796225,0.03252030,0.25455586,1.31889309,1.49184919,1.97296384,3.06218964,0.18857863,0.93429185
1.53976988,6.04123399,0.03186900,0.24692369,1.30881896,1.45028012,1.92997612,2.99511982,0.18239955,0.92460742
1.54577289,5.90190832,0.03129367,0.23927636,1.29757596,1.40847463,1.88528696,2.92635869,0.17639781,0.91409446
