energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-2.95047524,1.66906442,0.00345799,0.01359541,0.27029186,1.27460327,0.14574538,0.37525969,0.23774978,0.00000000
-2.94447224,1.69968225,0.00394907,0.01311078,0.27905412,1.29565952,0.14754294,0.38488651,0.24458529,0.00000000
-2.93846923,1.73035894,0.00451045,0.01267088,0.28740518,1.31598187,0.14913160,0.39505152,0.25081843,0.00000000
-2.93246623,1.76077886,0.00514743,0.01228022,0.29520734,1.33526767,0.15045990,0.40568479,0.25638283,0.00000000
-2.92646323,1.79068802,0.00586458,0.01194434,0.30233397,1.35326012,0.15148219,0.41673348,0.26123019,0.00000000
-2.92046023,1.81990543,0.00666545,0.01166978,0.30867281,1.36975939,0.15216039,0.42816460,0.26533099,0.00000000
-2.91445723,1.84833121,0.00755231,0.01146404,0.31412897,1.38463154,0.15246548,0.43996657,0.26867446,0.00000000
-2.90845423,1.87595065,0.00852583,0.01133548,0.31862725,1.39781472,0.15237863,0.45214944,0.27126794,0.00000000
-2.90245123,1.90283362,0.00958488,0.01129317,0.32211390,1.40932196,0.15189185,0.46474356,0.27313551,0.00000000
-2.89644822,1.92912878,0.01072620,0.01134674,0.32455754,1.41924025,0.15100826,0.47779663,0.27431600,0.00000000
-2.89044522,1.95505284,0.01194427,0.01150613,0.32594932,1.42772578,0.14974177,0.49136911,0.27486042,0.00000000
-2.88444222,1.98087503,0.01323111,0.01178135,0.32630218,1.43499538,0.14811633,0.50552828,0.27482898,0.00000000
-2.87843922,2.00689742,0.01457625,0.01218213,0.32564950,1.44131462,0.14616467,0.52034095,0.27428774,0.00000000
-2.87243622,2.03343222,0.01596671,0.01271761,0.32404293,1.44698303,0.14392672,0.53586544,0.27330516,0.00000000
-2.86643322,2.06077698,0.01738709,0.01339592,0.32154976,1.45231727,0.14144763,0.55214310,0.27194868,0.00000000
-2.86043022,2.08918930,0.01881983,0.01422375,0.31824983,1.45763307,0.13877571,0.56918978,0.27028150,0.00000000
-2.85442721,2.11886233,0.02024541,0.01520597,0.31423220,1.46322688,0.13596019,0.58698806,0.26835975,0.00000000
-2.84842421,2.14990253,0.02164285,0.01634514,0.30959175,1.46935829,0.13304907,0.60548039,0.26623010,0.00000000
-2.84242121,2.18231091,0.02299012,0.01764117,0.30442578,1.47623401,0.13008710,0.62456386,0.26392813,0.00000000
-2.83641821,2.21596911,0.02426475,0.01909085,0.29883087,1.48399436,0.12711405,0.64408692,0.26147723,0.00000000
-2.83041521,2.25063085,0.02544442,0.02068760,0.29290005,1.49270277,0.12416326,0.66384831,0.25888840,0.00000000
-2.82441221,2.28591974,0.02650759,0.02242119,0.28672036,1.50233907,0.12126064,0.68359852,0.25616062,0.00000000
-2.81840920,2.32133336,0.02743419,0.02427759,0.28037087,1.51279663,0.11842409,0.70304371,0.25328202,0.00000000
-2.81240620,2.35625379,0.02820624,0.02623894,0.27392125,1.52388360,0.11566340,0.72185215,0.25023148,0.00000000
-2.80640320,2.38996413,0.02880841,0.02828364,0.26743083,1.53532825,0.11298058,0.73966283,0.24698090,0.00000000
-2.80040020,2.42167036,0.02922855,0.03038657,0.26094819,1.54678798,0.11037057,0.75609610,0.24349761,0.00000000
-2.79439720,2.45052767,0.02945810,0.03251950,0.25451118,1.55786188,0.10782237,0.77076572,0.23974711,0.00000000
-2.78839420,2.47567025,0.02949237,0.03465162,0.24814746,1.56810601,0.10532040,0.78329202,0.23569579,0.00000000
-2.78239120,2.49624319,0.02933069,0.03675025,0.24187532,1.57705116,0.10284609,0.79331539,0.23131356,0.00000000
-2.77638819,2.51143544,0.02897645,0.03878161,0.23570488,1.58422205,0.10037952,0.80050972,0.22657630,0.00000000
-2.77038519,2.52051243,0.02843700,0.04071181,0.22963956,1.58915760,0.09790123,0.80459506,0.22146795,0.00000000
-2.76438219,2.52284712,0.02772334,0.04250786,0.22367770,1.59143123,0.09539379,0.80534909,0.21598221,0.00000000
-2.75837919,2.51794839,0.02684982,0.04413872,0.21781437,1.59067073,0.09284335,0.80261679,0.21012377,0.00000000
-2.75237619,2.50548578,0.02583362,0.04557646,0.21204318,1.58657675,0.09024098,0.79631805,0.20390908,0.00000000
-2.74637319,2.48530949,0.02469425,0.04679726,0.20635814,1.57893945,0.08758364,0.78645285,0.19736661,0.00000000
-2.74037019,2.45746516,0.02345288,0.04778246,0.20075544,1.56765251,0.08487504,0.77310384,0.19053668,0.00000000
-2.73436718,2.42220270,0.02213177,0.04851939,0.19523511,1.55272400,0.08212595,0.75643625,0.18347073,0.00000000
-2.72836418,2.37997884,0.02075358,0.04900217,0.18980245,1.53428365,0.07935436,0.73669525,0.17623038,0.00000000
-2.72236118,2.33145323,0.01934080,0.04923218,0.18446921,1.51258602,0.07658521,0.71420074,0.16888597,0.00000000
-2.71635818,2.27747809,0.01791518,0.04921839,0.17925443,1.48800947,0.07384983,0.68933999,0.16151495,0.00000000
-2.71035518,2.21908157,0.01649721,0.04897748,0.17418497,1.46105051,0.07118507,0.66255828,0.15419997,0.00000000
-2.70435218,2.15744521,0.01510567,0.04853358,0.16929546,1.43231383,0.06863220,0.63434803,0.14702687,0.00000000
-2.69834917,2.09387617,0.01375737,0.04791787,0.16462800,1.40249793,0.06623564,0.60523670,0.14008256,0.00000000
-2.69234617,2.02977479,0.01246682,0.04716786,0.16023124,1.37237681,0.06404143,0.57577398,0.13345281,0.00000000
-2.68634317,1.96659862,0.01124613,0.04632650,0.15615911,1.34277821,0.06209571,0.54651860,0.12722016,0.00000000
-2.68034017,1.90582378,0.01010492,0.04544102,0.15246909,1.31455906,0.06044311,0.51802515,0.12146182,0.00000000
-2.67433717,1.84890502,0.00905035,0.04456163,0.14922022,1.28857903,0.05912516,0.49083134,0.11624771,0.00000000
-2.66833417,1.79723562,0.00808720,0.04374009,0.14647072,1.26567307,0.05817878,0.46544600,0.11163874,0.00000000
-2.66233117,1.75210858,0.00721801,0.04302824,0.14427561,1.24662405,0.05763492,0.44233800,0.10768524,0.00000000
-2.65632816,1.71468030,0.00644326,0.04247640,0.14268417,1.23213664,0.05751737,0.42192648,0.10442571,0.00000000
-2.65032516,1.68593818,0.00576166,0.04213191,0.14173753,1.22281342,0.05784179,0.40457249,0.10188591,0.00000000
-2.64432216,1.66667327,0.00517033,0.04203766,0.14146654,1.21913442,0.05861504,0.39057216,0.10007826,0.00000000
-2.63831916,1.65745894,0.00466507,0.04223074,0.14188986,1.22144088,0.05983478,0.38015158,0.09900167,0.00000000
-2.63231616,1.65863655,0.00424068,0.04274135,0.14301259,1.22992407,0.06148942,0.37346337,0.09864175,0.00000000
-2.62631316,1.67030857,0.00389114,0.04359176,0.14482543,1.24461966,0.06355839,0.37058512,0.09897143,0.00000000
-2.62031016,1.69233957,0.00360991,0.04479567,0.14730439,1.26540808,0.06601274,0.37151948,0.09995205,0.00000000
-2.61430715,1.72436496,0.00339010,0.04635768,0.15041118,1.29202062,0.06881607,0.37619611,0.10153469,0.00000000
-2.60830415,1.76580734,0.00322471,0.04827317,0.15409415,1.32405133,0.07192569,0.38447534,0.10366193,0.00000000
-2.60230115,1.81589964,0.00310679,0.05052838,0.15828993,1.36097394,0.07529416,0.39615342,0.10626988,0.00000000
-2.59629815,1.87371430,0.00302959,0.05310081,0.16292549,1.40216315,0.07887090,0.41096935,0.10929030,0.00000000
-2.59029515,1.93819728,0.00298667,0.05595989,0.16792065,1.44691925,0.08260399,0.42861309,0.11265294,0.00000000
-2.58429215,2.00820552,0.00297199,0.05906792,0.17319092,1.49449501,0.08644211,0.44873503,0.11628780,0.00000000
-2.57828914,2.08254648,0.00298002,0.06238123,0.17865047,1.54412343,0.09033640,0.47095640,0.12012734,0.00000000
-2.57228614,2.16001806,0.00300572,0.06585149,0.18421519,1.59504533,0.09424229,0.49488048,0.12410850,0.00000000
-2.56628314,2.23944743,0.00304464,0.06942724,0.18980554,1.64653532,0.09812123,0.52010435,0.12817446,0.00000000
-2.56028014,2.31972741,0.00309286,0.07305545,0.19534929,1.69792532,0.10194218,0.54623063,0.13227601,0.00000000
-2.55427714,2.39984889,0.00314702,0.07668312,0.20078379,1.74862435,0.10568288,0.57287921,0.13637261,0.00000000
-2.54827414,2.47892832,0.00320427,0.08025894,0.20605784,1.79813429,0.10933074,0.59969829,0.14043296,0.00000000
-2.54227114,2.55622937,0.00326224,0.08373474,0.21113308,1.84606067,0.11288350,0.62637454,0.14443514,0.00000000
-2.53626813,2.63117811,0.00331900,0.08706693,0.21598475,1.89211873,0.11634939,0.65264205,0.14836640,0.00000000
-2.53026513,2.70337155,0.00337301,0.09021771,0.22060191,1.93613440,0.11974700,0.67828950,0.15222250,0.00000000
-2.52426213,2.77257932,0.00342305,0.09315600,0.22498716,1.97804066,0.12310473,0.70316559,0.15600670,0.00000000
-2.51825913,2.83873885,0.00346818,0.09585823,0.22915574,2.01786980,0.12645978,0.72718215,0.15972859,0.00000000
-2.51225613,2.90194447,0.00350772,0.09830874,0.23313423,2.05574204,0.12985696,0.75031499,0.16340263,0.00000000
-2.50625313,2.96243111,0.00354116,0.10049992,0.23695884,2.09185136,0.13334698,0.77260224,0.16704665,0.00000000
-2.50025013,3.02055334,0.00356816,0.10243205,0.24067335,2.12644933,0.13698461,0.79414019,0.17068029,0.00000000
-2.49424712,3.07676064,0.00358853,0.10411280,0.24432687,2.15982771,0.14082647,0.81507671,0.17432349,0.00000000
-2.48824412,3.13156996,0.00360222,0.10555656,0.24797139,2.19230060,0.14492876,0.83560238,0.17799503,0.00000000
-2.48224112,3.18553632,0.00360930,0.10678341,0.25165925,2.22418687,0.14934480,0.85593956,0.18171133,0.00000000
-2.47623812,3.23922270,0.00361001,0.10781792,0.25544067,2.25579336,0.15412248,0.87632986,0.18548527,0.00000000
-2.47023512,3.29316987,0.00360477,0.10868787,0.25936127,2.28739956,0.15930183,0.89702018,0.18932531,0.00000000
-2.46423212,3.34786740,0.00359420,0.10942277,0.26345982,2.31924394,0.16491262,0.91824816,0.19323476,0.00000000
-2.45822911,3.40372642,0.00357917,0.11005233,0.26776613,2.35151244,0.17097209,0.94022727,0.19721126,0.00000000
-2.45222611,3.46105523,0.00356083,0.11060508,0.27229926,2.38432917,0.17748306,0.96313238,0.20124640,0.00000000
-2.44622311,3.52003847,0.00354067,0.11110688,0.27706602,2.41774959,0.18443229,0.98708634,0.20532557,0.00000000
-2.44022011,3.58072065,0.00352052,0.11157969,0.28205992,2.45175632,0.19178929,1.01214821,0.20942798,0.00000000
-2.43421711,3.64299466,0.00350261,0.11204048,0.28726055,2.48625752,0.19950569,1.03830375,0.21352676,0.00000000
-2.42821411,3.70659605,0.00348959,0.11250040,0.29263346,2.52108793,0.20751514,1.06545875,0.21758933,0.00000000
-2.42221111,3.77110343,0.00348451,0.11296417,0.29813059,2.55601272,0.21573385,1.09343565,0.22157789,0.00000000
-2.41620810,3.83594536,0.00349082,0.11342984,0.30369128,2.59073391,0.22406191,1.12197374,0.22545010,0.00000000
-2.41020510,3.90041391,0.00351235,0.11388883,0.30924388,2.62489934,0.23238513,1.15073322,0.22915996,0.00000000
-2.40420210,3.96368460,0.00355324,0.11432629,0.31470789,2.65811411,0.24057774,1.17930320,0.23265886,0.00000000
-2.39819910,4.02484254,0.00361790,0.11472181,0.31999661,2.68995408,0.24850561,1.20721331,0.23589691,0.00000000
-2.39219610,4.08291373,0.00371091,0.11505036,0.32502027,2.71998113,0.25603002,1.23394876,0.23882431,0.00000000
-2.38619310,4.13690067,0.00383689,0.11528355,0.32968947,2.74775968,0.26301191,1.25896826,0.24139304,0.00000000
-2.38019010,4.18582083,0.00400040,0.11539098,0.33391877,2.77287378,0.26931641,1.28172410,0.24355847,0.00000000
-2.37418709,4.22874629,0.00420578,0.11534185,0.33763038,2.79494422,0.27481740,1.30168344,0.24528118,0.00000000
-2.36818409,4.26484281,0.00445699,0.11510647,0.34075760,2.81364464,0.27940202,1.31835002,0.24652862,0.00000000
-2.36218109,4.29340630,0.00475743,0.11465790,0.34324798,2.82871610,0.28297495,1.33128508,0.24727672,0.00000000
-2.35617809,4.31389486,0.00510979,0.11397335,0.34506596,2.83997907,0.28546204,1.34012657,0.24751116,0.00000000
-2.35017509,4.32595457,0.00551587,0.11303549,0.34619477,2.84734225,0.28681338,1.34460560,0.24722849,0.00000000
-2.34417209,4.32943751,0.00597640,0.11183346,0.34663758,2.85080764,0.28700544,1.34455920,0.24643664,0.00000000
-2.33816908,4.32441083,0.00649091,0.11036364,0.34641763,2.85047139,0.28604227,1.33993881,0.24515512,0.00000000
-2.33216608,4.31115622,0.00705759,0.10862999,0.34557759,2.84652035,0.28395558,1.33081385,0.24341461,0.00000000
-2.32616308,4.29015969,0.00767320,0.10664411,0.34417779,2.83922426,0.28080378,1.31737027,0.24125605,0.00000000
-2.32016008,4.26209198,0.00833306,0.10442493,0.34229375,2.82892416,0.27666995,1.29990397,0.23872917,0.00000000
-2.31415708,4.22778063,0.00903097,0.10199800,0.34001294,2.81601738,0.27165880,1.27880947,0.23589067,0.00000000
-2.30815408,4.18817531,0.00975931,0.09939455,0.33743093,2.80094016,0.26589284,1.25456442,0.23280190,0.00000000
-2.30215108,4.14430813,0.01050916,0.09665027,0.33464736,2.78414883,0.25950786,1.22771065,0.22952635,0.00000000
-2.29614807,4.09725144,0.01127040,0.09380394,0.33176162,2.76610064,0.25264799,1.19883286,0.22612708,0.00000000
-2.29014507,4.04807517,0.01203197,0.09089590,0.32886887,2.74723554,0.24546061,1.16853591,0.22266409,0.00000000
-2.28414207,3.99780641,0.01278213,0.08796660,0.32605626,2.72795988,0.23809122,1.13742202,0.21919193,0.00000000
-2.27813907,3.94739322,0.01350876,0.08505510,0.32339986,2.70863309,0.23067871,1.10606889,0.21575767,0.00000000
-2.27213607,3.89767469,0.01419969,0.08219777,0.32096219,2.68955814,0.22335112,1.07500985,0.21239929,0.00000000
-2.26613307,3.84935863,0.01484309,0.07942719,0.31879076,2.67097621,0.21622203,1.04471695,0.20914465,0.00000000
-2.26013007,3.80300780,0.01542783,0.07677119,0.31691728,2.65306582,0.20938791,1.01558767,0.20601105,0.00000000
-2.25412706,3.75903512,0.01594380,0.07425232,0.31535794,2.63594625,0.20292628,0.98793581,0.20300547,0.00000000
-2.24812406,3.71770736,0.01638227,0.07188741,0.31411434,2.61968493,0.19689493,0.96198664,0.20012539,0.00000000
-2.24212106,3.67915673,0.01673615,0.06968758,0.31317518,2.60430783,0.19133201,0.93787640,0.19736015,0.00000000
-2.23611806,3.64339886,0.01700024,0.06765840,0.31251843,2.58981219,0.18625698,0.91565588,0.19469279,0.00000000
-2.23011506,3.61035547,0.01717136,0.06580028,0.31211381,2.57618029,0.18167238,0.89529757,0.19210217,0.00000000
-2.22411206,3.57988001,0.01724845,0.06410911,0.31192539,2.56339305,0.17756605,0.87670571,0.18956532,0.00000000
-2.21810905,3.55178404,0.01723256,0.06257696,0.31191414,2.55144260,0.17391392,0.85972861,0.18705971,0.00000000
-2.21210605,3.52586255,0.01712676,0.06119290,0.31204020,2.54034244,0.17068292,0.84417236,0.18456548,0.00000000
-2.20610305,3.50191646,0.01693600,0.05994380,0.31226480,2.53013463,0.16783396,0.82981510,0.18206731,0.00000000
-2.20010005,3.47977109,0.01666689,0.05881523,0.31255164,2.52089335,0.16532482,0.81642113,0.17955593,0.00000000
-2.19409705,3.45928939,0.01632738,0.05779216,0.31286780,2.51272463,0.16311275,0.80375427,0.17702913,0.00000000
-2.18809405,3.44037977,0.01592651,0.05685967,0.31318401,2.50576223,0.16115667,0.79158974,0.17449223,0.00000000
-2.18209105,3.42299839,0.01547402,0.05600358,0.31347456,2.50016030,0.15941897,0.77972437,0.17195802,0.00000000
-2.17608804,3.40714650,0.01498001,0.05521087,0.31371669,2.49608319,0.15786675,0.76798470,0.16944611,0.00000000
-2.17008504,3.39286367,0.01445462,0.05447010,0.31388972,2.49369367,0.15647257,0.75623300,0.16698192,0.00000000
-2.16408204,3.38021808,0.01390772,0.05377166,0.31397403,2.49314030,0.15521481,0.74437129,0.16459517,0.00000000
-2.15807904,3.36929543,0.01334864,0.05310792,0.31395006,2.49454537,0.15407751,0.73234327,0.16231824,0.00000000
-2.15207604,3.36018756,0.01278598,0.05247341,0.31379730,2.49799429,0.15304994,0.72013472,0.16018423,0.00000000
-2.14607304,3.35298251,0.01222744,0.05186481,0.31349369,2.50352753,0.15212596,0.70777236,0.15822520,0.00000000
-2.14007004,3.34775689,0.01167976,0.05128100,0.31301523,2.51113588,0.15130319,0.69532178,0.15647031,0.00000000
-2.13406703,3.34457161,0.01114866,0.05072305,0.31233600,2.52075948,0.15058215,0.68288449,0.15494436,0.00000000
-2.12806403,3.34347146,0.01063892,0.05019422,0.31142865,2.53229103,0.14996547,0.67059454,0.15366654,0.00000000
-2.12206103,3.34448866,0.01015447,0.04969991,0.31026528,2.54558280,0.14945722,0.65861496,0.15264957,0.00000000
-2.11605803,3.34765020,0.00969847,0.04924768,0.30881863,2.56045733,0.14906231,0.64713408,0.15189926,0.00000000
-2.11005503,3.35298823,0.00927353,0.04884719,0.30706364,2.57672089,0.14878619,0.63636200,0.15141448,0.00000000
-2.10405203,3.36055277,0.00888187,0.04851013,0.30497916,2.59417894,0.14863466,0.62652714,0.15118750,0.00000000
-2.09804902,3.37042529,0.00852546,0.04825018,0.30254976,2.61265244,0.14861392,0.61787295,0.15120473,0.00000000
-2.09204602,3.38273219,0.00820624,0.04808283,0.29976747,2.63199379,0.14873067,0.61065460,0.15144765,0.00000000
-2.08604302,3.39765648,0.00792623,0.04802518,0.29663337,2.65210136,0.14899237,0.60513572,0.15189406,0.00000000
-2.08004002,3.41544662,0.00768764,0.04809567,0.29315897,2.67293138,0.14940756,0.60158479,0.15251931,0.00000000
-2.07403702,3.43642121,0.00749292,0.04831373,0.28936713,2.69450636,0.14998603,0.60027135,0.15329769,0.00000000
-2.06803402,3.46096866,0.00734482,0.04869929,0.28529264,2.71691913,0.15073906,0.60146157,0.15420365,0.00000000
-2.06203102,3.48954112,0.00724628,0.04927219,0.28098226,2.74033226,0.15167940,0.60541327,0.15521296,0.00000000
-2.05602801,3.52264247,0.00720044,0.05005161,0.27649425,2.76497241,0.15282118,0.61237021,0.15630360,0.00000000
-2.05002501,3.56081036,0.00721041,0.05105524,0.27189743,2.79111983,0.15417951,0.62255557,0.15745651,0.00000000
-2.04402201,3.60459266,0.00727918,0.05229858,0.26726974,2.81909341,0.15577000,0.63616473,0.15865600,0.00000000
-2.03801901,3.65451921,0.00740937,0.05379403,0.26269635,2.84923178,0.15760795,0.65335738,0.15988987,0.00000000
-2.03201601,3.71106985,0.00760303,0.05555012,0.25826738,2.88187140,0.15970751,0.67424904,0.16114935,0.00000000
-2.02601301,3.77464013,0.00786141,0.05757071,0.25407546,2.91732272,0.16208060,0.69890245,0.16242875,0.00000000
-2.02001001,3.84550627,0.00818472,0.05985424,0.25021289,2.95584544,0.16473585,0.72731882,0.16372492,0.00000000
-2.01400700,3.92379106,0.00857197,0.06239313,0.24676892,2.99762428,0.16767752,0.75942968,0.16503658,0.00000000
-2.00800400,4.00943258,0.00902078,0.06517333,0.24382684,3.04274632,0.17090446,0.79508948,0.16636352,0.00000000
-2.00200100,4.10215738,0.00952723,0.06817402,0.24146138,3.09118130,0.17440929,0.83406954,0.16770590,0.00000000
-1.99599800,4.20145994,0.01008587,0.07136757,0.23973614,3.14276589,0.17817780,0.87605391,0.16906339,0.00000000
-1.98999500,4.30658982,0.01068964,0.07471970,0.23870142,3.19719287,0.18218858,0.92063743,0.17043459,0.00000000
-1.98399200,4.41654779,0.01132999,0.07818991,0.23839248,3.25400609,0.18641305,0.96732663,0.17181646,0.00000000
-1.97798899,4.53009184,0.01199702,0.08173216,0.23882808,3.31260167,0.19081579,1.01554368,0.17320396,0.00000000
-1.97198599,4.64575347,0.01267966,0.08529578,0.24000974,3.37223564,0.19535534,1.06463366,0.17458989,0.00000000
-1.96598299,4.76186450,0.01336595,0.08882664,0.24192137,3.43203818,0.19998518,1.11387536,0.17596494,0.00000000
-1.95997999,4.87659366,0.01404338,0.09226846,0.24452957,3.49103390,0.20465519,1.16249532,0.17731787,0.00000000
-1.95397699,4.98799223,0.01469924,0.09556432,0.24778440,3.54816779,0.20931328,1.20968510,0.17863596,0.00000000
-1.94797399,5.09404713,0.01532102,0.09865822,0.25162080,3.60233565,0.21390714,1.25462120,0.17990554,0.00000000
-1.94197099,5.19273967,0.01589678,0.10149669,0.25596041,3.65241811,0.21838613,1.29648702,0.18111262,0.00000000
-1.93596798,5.28210754,0.01641555,0.10403039,0.26071384,3.69731677,0.22270314,1.33449617,0.18224359,0.00000000
-1.92996498,5.36030776,0.01686768,0.10621557,0.26578340,3.73599088,0.22681624,1.36791617,0.18328593,0.00000000
-1.92396198,5.42567773,0.01724514,0.10801540,0.27106599,3.76749321,0.23069016,1.39609155,0.18422884,0.00000000
-1.91795898,5.47679171,0.01754180,0.10940108,0.27645623,3.79100334,0.23429743,1.41846534,0.18506374,0.00000000
-1.91195598,5.51251043,0.01775353,0.11035267,0.28184968,3.80585710,0.23761913,1.43459808,0.18578472,0.00000000
-1.90595298,5.53202136,0.01787836,0.11085965,0.28714598,3.81157069,0.24064522,1.44418324,0.18638871,0.00000000
-1.89994997,5.53486794,0.01791645,0.11092111,0.29225187,3.80785863,0.24337440,1.44705852,0.18687555,0.00000000
-1.89394697,5.52096654,0.01787004,0.11054566,0.29708402,3.79464466,0.24581358,1.44321225,0.18724783,0.00000000
-1.88794397,5.49061040,0.01774327,0.10975097,0.30157143,3.77206525,0.24797695,1.43278474,0.18751053,0.00000000
-1.88194097,5.44446047,0.01754199,0.10856306,0.30565749,3.74046572,0.24988472,1.41606439,0.18767063,0.00000000
-1.87593797,5.38352386,0.01727348,0.10701526,0.30930155,3.70038926,0.25156161,1.39347866,0.18773645,0.00000000
-1.86993497,5.30912095,0.01694616,0.10514707,0.31247990,3.65255947,0.25303531,1.36558044,0.18771710,0.00000000
-1.86393197,5.22284291,0.01656925,0.10300277,0.31518625,3.59785750,0.25433472,1.33303033,0.18762177,0.00000000
-1.85792896,5.12650162,0.01615244,0.10062993,0.31743159,3.53729472,0.25548847,1.29657572,0.18745915,0.00000000
-1.85192596,5.02207434,0.01570564,0.09807799,0.31924346,3.47198244,0.25652345,1.25702743,0.18723691,0.00000000
-1.84592296,4.91164549,0.01523860,0.09539681,0.32066465,3.40309984,0.25746364,1.21523514,0.18696125,0.00000000
-1.83991996,4.79734797,0.01476079,0.09263525,0.32175137,3.33186150,0.25832922,1.17206242,0.18663666,0.00000000
-1.83391696,4.68130620,0.01428111,0.08984003,0.32257093,3.25948577,0.25913596,1.12836245,0.18626579,0.00000000
-1.82791396,4.56558277,0.01380780,0.08705461,0.32319901,3.18716498,0.25989498,1.08495524,0.18584941,0.00000000
-1.82191096,4.45213027,0.01334838,0.08431842,0.32371654,3.11603836,0.26061273,1.04260715,0.18538661,0.00000000
-1.81590795,4.34274955,0.01290955,0.08166615,0.32420636,3.04716829,0.26129128,1.00201324,0.18487500,0.00000000
-1.80990495,4.23905508,0.01249722,0.07912740,0.32474979,2.98152029,0.26192872,0.96378296,0.18431101,0.00000000
-1.80390195,4.14244777,0.01211654,0.07672647,0.32542303,2.91994693,0.26251978,0.92842930,0.18369029,0.00000000
-1.79789895,4.05409535,0.01177195,0.07448233,0.32629382,2.86317567,0.26305644,0.89636153,0.18300798,0.00000000
-1.79189595,3.97491990,0.01146721,0.07240883,0.32741820,2.81180040,0.26352856,0.86788148,0.18225908,0.00000000
-1.78589295,3.90559226,0.01120549,0.07051496,0.32883769,2.76627664,0.26392446,0.84318312,0.18143867,0.00000000
-1.77988994,3.84653248,0.01098934,0.06880532,0.33057695,2.72691984,0.26423143,0.82235510,0.18054211,0.00000000
-1.77388694,3.79791589,0.01082075,0.06728062,0.33264204,2.69390665,0.26443615,0.80538597,0.17956518,0.00000000
-1.76788394,3.75968391,0.01070114,0.06593819,0.33501936,2.66727882,0.26452501,0.79217163,0.17850408,0.00000000
-1.76188094,3.73155918,0.01063129,0.06477259,0.33767547,2.64694944,0.26448440,0.78252462,0.17735551,0.00000000
-1.75587794,3.71306428,0.01061129,0.06377611,0.34055759,2.63271128,0.26430092,0.77618484,0.17611658,0.00000000
-1.74987494,3.70354366,0.01064047,0.06293935,0.34359512,2.62424712,0.26396161,0.77283128,0.17478481,0.00000000
-1.74387194,3.70218830,0.01071733,0.06225166,0.34670189,2.62114183,0.26345426,0.77209455,0.17335812,0.00000000
-1.73786893,3.70806266,0.01083941,0.06170155,0.34977917,2.62289612,0.26276779,0.77356971,0.17183486,0.00000000
-1.73186593,3.72013352,0.01100326,0.06127706,0.35271939,2.62894165,0.26189268,0.77682930,0.17021387,0.00000000
-1.72586293,3.73730018,0.01120440,0.06096602,0.35541034,2.63865742,0.26082161,0.78143610,0.16849467,0.00000000
-1.71985993,3.75842561,0.01143726,0.06075627,0.35773971,2.65138716,0.25955015,0.78695560,0.16667765,0.00000000
-1.71385693,3.78236771,0.01169528,0.06063579,0.35959973,2.66645712,0.25807755,0.79296782,0.16476429,0.00000000
-1.70785393,3.80801019,0.01197094,0.06059287,0.36089182,2.68319418,0.25640756,0.79907825,0.16275750,0.00000000
-1.70185093,3.83429206,0.01225593,0.06061609,0.36153079,2.70094350,0.25454926,0.80492778,0.16066188,0.00000000
-1.69584792,3.86023502,0.01254130,0.06069446,0.36144864,2.71908526,0.25251784,0.81020130,0.15848400,0.00000000
-1.68984492,3.88496772,0.01281775,0.06081735,0.36059759,2.73704991,0.25033510,0.81463494,0.15623258,0.00000000
-1.68384192,3.90774620,0.01307587,0.06097457,0.35895225,2.75433138,0.24802991,0.81802151,0.15391871,0.00000000
-1.67783892,3.92796955,0.01330642,0.06115639,0.35651084,2.77049764,0.24563826,0.82021433,0.15155579,0.00000000
-1.67183592,3.94519034,0.01350071,0.06135356,0.35329534,2.78519825,0.24320304,0.82112904,0.14915952,0.00000000
-1.66583292,3.95911922,0.01365089,0.06155737,0.34935059,2.79816859,0.24077348,0.82074345,0.14674771,0.00000000
-1.65982991,3.96962356,0.01375026,0.06175976,0.34474248,2.80923048,0.23840415,0.81909555,0.14433991,0.00000000
-1.65382691,3.97672017,0.01379356,0.06195331,0.33955510,2.81828932,0.23615376,0.81627950,0.14195709,0.00000000
-1.64782391,3.98056246,0.01377723,0.06213146,0.33388731,2.82532783,0.23408350,0.81243993,0.13962107,0.00000000
-1.64182091,3.98142252,0.01369955,0.06228849,0.32784870,2.83039676,0.23225520,0.80776473,0.13735403,0.00000000
-1.63581791,3.97966912,0.01356083,0.06241970,0.32155516,2.83360299,0.23072938,0.80247648,0.13517791,0.00000000
-1.62981491,3.97574262,0.01336342,0.06252149,0.31512451,2.83509583,0.22956309,0.79682303,0.13311393,0.00000000
-1.62381191,3.97012793,0.01311172,0.06259139,0.30867207,2.83505201,0.22880784,0.79106748,0.13118201,0.00000000
-1.61780890,3.96332698,0.01281207,0.06262818,0.30230671,2.83366038,0.22850766,0.78547788,0.12940041,0.00000000
-1.61180590,3.95583179,0.01247260,0.06263191,0.29612737,2.83110687,0.22869728,0.78031732,0.12778539,0.00000000
-1.60580290,3.94809950,0.01210304,0.06260390,0.29022024,2.82756064,0.22940070,0.77583440,0.12635097,0.00000000
-1.59979990,3.94053050,0.01171437,0.06254677,0.28465674,2.82316207,0.23063001,0.77225483,0.12510890,0.00000000
-1.59379690,3.93345038,0.01131858,0.06246438,0.27949231,2.81801294,0.23238469,0.76977411,0.12406866,0.00000000
-1.58779390,3.92709649,0.01092824,0.06236186,0.27476599,2.81216947,0.23465137,0.76855173,0.12323760,0.00000000
