energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
0.17708854,6.78189648,0.44242411,1.16196384,0.64082623,1.67514622,2.29357922,1.67842759,1.25494995,0.00000000
0.18309155,6.79217845,0.43753368,1.17347710,0.63819184,1.67549094,2.35813766,1.68120003,1.25058807,0.00000000
0.18909455,6.79837515,0.43239115,1.18401112,0.63575449,1.67511070,2.42740501,1.68312244,1.24575485,0.00000000
0.19509755,6.80249434,0.42722776,1.19391357,0.63389715,1.67444892,2.50198102,1.68465844,1.24093230,0.00000000
0.20110055,6.80642269,0.42226072,1.20352014,0.63300317,1.67392528,2.58236721,1.68622662,1.23658241,0.00000000
0.20710355,6.81186277,0.41768775,1.21313823,0.63344299,1.67392152,2.66892298,1.68818865,1.23313064,0.00000000
0.21310655,6.82027846,0.41368262,1.22303161,0.63556102,1.67476886,2.76182461,1.69084008,1.23095114,0.00000000
0.21910955,6.83284995,0.41039172,1.23340666,0.63966302,1.67673718,2.86102927,1.69440403,1.23035418,0.00000000
0.22511256,6.85043939,0.40793165,1.24440085,0.64600455,1.68002633,2.96624572,1.69902768,1.23157620,0.00000000
0.23111556,6.87356753,0.40638783,1.25607402,0.65478063,1.68475942,3.07691334,1.70478130,1.23477252,0.00000000
0.23711856,6.90240142,0.40581405,1.26840273,0.66611701,1.69097841,3.19219093,1.71165983,1.24001312,0.00000000
0.24312156,6.93675293,0.40623289,1.28127825,0.68006337,1.69864174,3.31095610,1.71958632,1.24728111,0.00000000
0.24912456,6.97608742,0.40763685,1.29450814,0.69658850,1.70762413,3.43181592,1.72841721,1.25647410,0.00000000
0.25512756,7.01954190,0.40999001,1.30782141,0.71557785,1.71771840,3.55312900,1.73794885,1.26740803,0.00000000
0.26113057,7.06595185,0.41323014,1.32087733,0.73683333,1.72863936,3.67303859,1.74792500,1.27982334,0.00000000
0.26713357,7.11388556,0.41727114,1.33327731,0.76007562,1.74002953,3.78951589,1.75804501,1.29339315,0.00000000
0.27313657,7.16168531,0.42200558,1.34457961,0.78494894,1.75146693,3.90041251,1.76797240,1.30773313,0.00000000
0.27913957,7.20751411,0.42730736,1.35431620,0.81102815,1.76247463,4.00352020,1.77734371,1.32241278,0.00000000
0.28514257,7.24940723,0.43303445,1.36201114,0.83782824,1.77253209,4.09663600,1.78577734,1.33696767,0.00000000
0.29114557,7.28532739,0.43903154,1.36719970,0.86481588,1.78108818,4.17763050,1.79288261,1.35091261,0.00000000
0.29714857,7.31322259,0.44513279,1.36944751,0.89142290,1.78757578,4.24451665,1.79826862,1.36375510,0.00000000
0.30315158,7.33108549,0.45116450,1.36836887,0.91706124,1.79142753,4.29551660,1.80155326,1.37500904,0.00000000
0.30915458,7.33701302,0.45694797,1.36364358,0.94113908,1.79209267,4.32912402,1.80237218,1.38420834,0.00000000
0.31515758,7.32926508,0.46230233,1.35503145,0.96307762,1.78905434,4.34415933,1.80038765,1.39092013,0.00000000
0.32116058,7.30632071,0.46704760,1.34238413,0.98232806,1.78184697,4.33981575,1.79529745,1.39475725,0.00000000
0.32716358,7.26693027,0.47100783,1.32565350,0.99838810,1.77007322,4.31569423,1.78684346,1.39538993,0.00000000
0.33316658,7.21016205,0.47401445,1.30489659,1.01081748,1.75341971,4.27182573,1.77481988,1.39255616,0.00000000
0.33916958,7.13544160,0.47590971,1.28027665,1.01925201,1.73167098,4.20867997,1.75908089,1.38607068,0.00000000
0.34517259,7.04258229,0.47655022,1.25206041,1.02341537,1.70472106,4.12716009,1.73954734,1.37583217,0.00000000
0.35117559,6.93180550,0.47581041,1.22061165,1.02312854,1.67258191,4.02858346,1.71621220,1.36182859,0.00000000
0.35717859,6.80374944,0.47358590,1.18638148,1.01831608,1.63538838,3.91464927,1.68914449,1.34414029,0.00000000
0.36318159,6.65946543,0.46979659,1.14989550,1.00900935,1.59339915,3.78739399,1.65849125,1.32294088,0.00000000
0.36918459,6.50040136,0.46438931,1.11173858,0.99534624,1.54699348,3.64913666,1.62447734,1.29849570,0.00000000
0.37518759,6.32837228,0.45733995,1.07253780,0.97756759,1.49666374,3.50241583,1.58740273,1.27115785,0.00000000
0.38119060,6.14551845,0.44865482,1.03294416,0.95601038,1.44300381,3.34992070,1.54763733,1.24136192,0.00000000
0.38719360,5.95425236,0.43837130,0.99361385,0.93109789,1.38669375,3.19441909,1.50561319,1.20961536,0.00000000
0.39319660,5.75719589,0.42655752,0.95518976,0.90332739,1.32848129,3.03868481,1.46181435,1.17648798,0.00000000
0.39919960,5.55711024,0.41331112,0.91828385,0.87325572,1.26916087,2.88542722,1.41676443,1.14259958,0.00000000
0.40520260,5.35682095,0.39875715,0.88346116,0.84148348,1.20955105,2.73722548,1.37101264,1.10860627,0.00000000
0.41120560,5.15914115,0.38304500,0.85122585,0.80863830,1.15047136,2.59646970,1.32511856,1.07518585,0.00000000
0.41720860,4.96679609,0.36634464,0.82200993,0.77535812,1.09271951,2.46531107,1.27963643,1.04302269,0.00000000
0.42321161,4.78235227,0.34884221,0.79616482,0.74227485,1.03704999,2.34562249,1.23509966,1.01279264,0.00000000
0.42921461,4.60815414,0.33073513,0.77395627,0.70999923,0.98415499,2.23897069,1.19200641,0.98514843,0.00000000
0.43521761,4.44627130,0.31222694,0.75556245,0.67910728,0.93464851,2.14660061,1.15080677,0.96070612,0.00000000
0.44122061,4.29845833,0.29352223,0.74107548,0.65012890,0.88905426,2.06943208,1.11189246,0.94003290,0.00000000
0.44722361,4.16612915,0.27482153,0.73050610,0.62353887,0.84779779,2.00806827,1.07558941,0.92363685,0.00000000
0.45322661,4.05034684,0.25631678,0.72379121,0.59975044,0.81120317,1.96281536,1.04215372,0.91195873,0.00000000
0.45922961,3.95182915,0.23818724,0.72080404,0.57911165,0.77949410,1.93371174,1.01177120,0.90536620,0.00000000
0.46523262,3.87096897,0.22059606,0.72136636,0.56190423,0.75279933,1.92056542,0.98456046,0.90415049,0.00000000
0.47123562,3.80786859,0.20368778,0.72526218,0.54834496,0.73116180,1.92299741,0.96057937,0.90852551,0.00000000
0.47723862,3.76238519,0.18758653,0.73225240,0.53858917,0.71455092,1.94048899,0.93983440,0.91862944,0.00000000
0.48324162,3.73418501,0.17239520,0.74208967,0.53273597,0.70287714,1.97243044,0.92229228,0.93452829,0.00000000
0.48924462,3.72280264,0.15819538,0.75453282,0.53083480,0.69600797,2.01816875,0.90789317,0.95622146,0.00000000
0.49524762,3.72770167,0.14504803,0.76936014,0.53289275,0.69378420,2.07705207,0.89656435,0.98364850,0.00000000
0.50125063,3.74833307,0.13299483,0.78638098,0.53888212,0.69603570,2.14846841,0.88823362,1.01669686,0.00000000
0.50725363,3.78418717,0.12206001,0.80544489,0.54874770,0.70259550,2.23187668,0.88284129,1.05520994,0.00000000
0.51325663,3.83483604,0.11225249,0.82644801,0.56241329,0.71331155,2.32682827,0.88035001,1.09899483,0.00000000
0.51925963,3.89996305,0.10356825,0.84933620,0.57978702,0.72805523,2.43297781,0.88075146,1.14782921,0.00000000
0.52526263,3.97937744,0.09599271,0.87410463,0.60076504,0.74672631,2.55008236,0.88406952,1.20146693,0.00000000
0.53126563,4.07301237,0.08950298,0.90079381,0.62523338,0.76925388,2.67798850,0.89035939,1.25964156,0.00000000
0.53726863,4.18090587,0.08406994,0.92948204,0.65306783,0.79559329,2.81660776,0.89970250,1.32206790,0.00000000
0.54327164,4.30316543,0.07965990,0.96027444,0.68413182,0.82571908,2.96588129,0.91219758,1.38844085,0.00000000
0.54927464,4.43991756,0.07623599,0.99328918,0.71827236,0.85961458,3.12573510,0.92794801,1.45843196,0.00000000
0.55527764,4.59124500,0.07375908,1.02864117,0.75531441,0.89725845,3.29602823,0.94704636,1.53168346,0.00000000
0.56128064,4.75711507,0.07218829,1.06642421,0.79505399,0.93860926,3.47649621,0.96955683,1.60780045,0.00000000
0.56728364,4.93730328,0.07148112,1.10669227,0.83725059,0.98358880,3.66669317,0.99549689,1.68634147,0.00000000
0.57328664,5.13131701,0.07159335,1.14944102,0.88161943,1.03206533,3.86593582,1.02481899,1.76680855,0.00000000
0.57928964,5.33832430,0.07247858,1.19459052,0.92782435,1.08383784,4.07325292,1.05739388,1.84863729,0.00000000
0.58529265,5.55709270,0.07408774,1.24197021,0.97547199,1.13862228,4.28734382,1.09299654,1.93118831,0.00000000
0.59129565,5.78594321,0.07636851,1.29130717,1.02410787,1.19604094,4.50654946,1.13129594,2.01374084,0.00000000
0.59729865,6.02272326,0.07926479,1.34221872,1.07321520,1.25561581,4.72883870,1.17184951,2.09548979,0.00000000
0.60330165,6.26480245,0.08271638,1.39420988,1.12221686,1.31676662,4.95181238,1.21410299,2.17554701,0.00000000
0.60930465,6.50909323,0.08665888,1.44667666,1.17048086,1.37881408,5.17272674,1.25739626,2.25294767,0.00000000
0.61530765,6.75209774,0.09102385,1.49891516,1.21732975,1.44098864,5.38853671,1.30097507,2.32666232,0.00000000
0.62131066,6.98998053,0.09573940,1.55013678,1.26205367,1.50244468,5.59595885,1.34400852,2.39561474,0.00000000
0.62731366,7.21866556,0.10073108,1.59948918,1.30392704,1.56227981,5.79155237,1.38561187,2.45870560,0.00000000
0.63331666,7.43395433,0.10592315,1.64608245,1.34222834,1.61955881,5.97181574,1.42487365,2.51484128,0.00000000
0.63931966,7.63166090,0.11124020,1.68901958,1.37626223,1.67334126,6.13329537,1.46088605,2.56296705,0.00000000
0.64532266,7.80775816,0.11660897,1.72743006,1.40538319,1.72271186,6.27270193,1.49277736,2.60210337,0.00000000
0.65132566,7.95852917,0.12196042,1.76050527,1.42901958,1.76681211,6.38702936,1.51974477,2.63138366,0.00000000
0.65732866,8.08071660,0.12723185,1.78753390,1.44669697,1.80487217,6.47367104,1.54108619,2.65009181,0.00000000
0.66333167,8.17166315,0.13236894,1.80793600,1.45805949,1.83624120,6.53052765,1.55622951,2.65769750,0.00000000
0.66933467,8.22943615,0.13732775,1.82129366,1.46288812,1.86041503,6.55610125,1.56475781,2.65388745,0.00000000
0.67533767,8.25292980,0.14207630,1.82737703,1.46111471,1.87705961,6.54957072,1.56642938,2.63859062,0.00000000
0.68134067,8.24193963,0.14659588,1.82616394,1.45283093,1.88602924,6.51084454,1.56119139,2.61199592,0.00000000
0.68734367,8.19720493,0.15088180,1.81785218,1.43829144,1.88737843,6.44058764,1.54918663,2.57456103,0.00000000
0.69334667,8.12041616,0.15494356,1.80286340,1.41791084,1.88136678,6.34022049,1.53075275,2.52701146,0.00000000
0.69934967,8.01418605,0.15880445,1.78183825,1.39225436,1.86845639,6.21188993,1.50641407,2.47032946,0.00000000
0.70535268,7.88198486,0.16250040,1.75562258,1.36202251,1.84930177,6.05841232,1.47686622,2.40573287,0.00000000
0.71135568,7.72804169,0.16607826,1.72524503,1.32803010,1.82473236,5.88319134,1.44295406,2.33464444,0.00000000
0.71735868,7.55721554,0.16959345,1.69188679,1.29118065,1.79572836,5.69011350,1.40564408,2.25865287,0.00000000
0.72336168,7.37484085,0.17310705,1.65684450,1.25243712,1.76339051,5.48342591,1.36599209,2.17946678,0.00000000
0.72936468,7.18655376,0.17668252,1.62148770,1.21279016,1.72890513,5.26760135,1.32510777,2.09886376,0.00000000
0.73536768,6.99810581,0.18038215,1.58721260,1.17322542,1.69350559,5.04719622,1.28411738,2.01863620,0.00000000
0.74137069,6.81517246,0.18426333,1.55539372,1.13469108,1.65843167,4.82670733,1.24412615,1.94053646,0.00000000
0.74737369,6.64316393,0.18837497,1.52733547,1.09806722,1.62488844,4.61043334,1.20618186,1.86622318,0.00000000
0.75337669,6.48704552,0.19275406,1.50422555,1.06413802,1.59400604,4.40234612,1.17124087,1.79721115,0.00000000
0.75937969,6.35117435,0.19742274,1.48709182,1.03356817,1.56680213,4.20597710,1.14013798,1.73482645,0.00000000
0.76538269,6.23915830,0.20238587,1.47676447,1.00688412,1.54414803,4.02432237,1.11356104,1.68016844,0.00000000
0.77138569,6.15374228,0.20762933,1.47384479,0.98446102,1.52674018,3.85976988,1.09203119,1.63408013,0.00000000
0.77738869,6.09672543,0.21311913,1.47868175,0.96651547,1.51507756,3.71405045,1.07588932,1.59712744,0.00000000
0.78339170,6.06891200,0.21880137,1.49135731,0.95310439,1.50944604,3.58821374,1.06528902,1.56958825,0.00000000
0.78939470,6.07009673,0.22460314,1.51168087,0.94412964,1.50991013,3.48262896,1.06019615,1.55145102,0.00000000
0.79539770,6.09908495,0.23043426,1.53919309,0.93934803,1.51631218,3.39700910,1.06039476,1.54242292,0.00000000
0.80140070,6.15374558,0.23618982,1.57317899,0.93838608,1.52827920,3.33045682,1.06549905,1.54194679,0.00000000
0.80740370,6.23109474,0.24175345,1.61268972,0.94075865,1.54523669,3.28152906,1.07497067,1.54922597,0.00000000
0.81340670,6.32740612,0.24700116,1.65657226,0.94589053,1.56642907,3.24831707,1.08814061,1.56325595,0.00000000
0.81940970,6.43834378,0.25180556,1.70350597,0.95314004,1.59094582,3.22853810,1.10423479,1.58286148,0.00000000
0.82541271,6.55911209,0.25604031,1.75204460,0.96182354,1.61775233,3.21963478,1.12240222,1.60673763,0.00000000
0.83141571,6.68461738,0.25958458,1.80066238,0.97123990,1.64572440,3.21887803,1.14174481,1.63349338,0.00000000
0.83741871,6.80963516,0.26232737,1.84780235,0.98069399,1.67368504,3.22346963,1.16134760,1.66169610,0.00000000
0.84342171,6.92897730,0.26417145,1.89192535,0.98951841,1.70044239,3.23064076,1.18030839,1.68991560,0.00000000
0.84942471,7.03765329,0.26503679,1.93155786,0.99709280,1.72482750,3.23774304,1.19776571,1.71676611,0.00000000
0.85542771,7.13102019,0.26486339,1.96533697,1.00286007,1.74573055,3.24232952,1.21292428,1.74094514,0.00000000
0.86143072,7.20491663,0.26361329,1.99205102,1.00633944,1.76213466,3.24222295,1.22507702,1.76126804,0.00000000
0.86743372,7.25577666,0.26127186,2.01067434,1.00713585,1.77314592,3.23557004,1.23362313,1.77669727,0.00000000
0.87343672,7.28072037,0.25784815,2.02039517,1.00494584,1.77801904,3.22088056,1.23808161,1.78636585,0.00000000
0.87943972,7.27761897,0.25337447,2.02063568,0.99956003,1.77617775,3.19705082,1.23809998,1.78959439,0.00000000
0.88544272,7.24513319,0.24790518,2.01106376,0.99086228,1.76722950,3.16337208,1.23345822,1.78590159,0.00000000
0.89144572,7.18272490,0.24151477,1.99159629,0.97882614,1.75097423,3.11952457,1.22406790,1.77500821,0.00000000
0.89744872,7.09064275,0.23429534,1.96239406,0.96350873,1.72740704,3.06555865,1.20996684,1.75683478,0.00000000
0.90345173,6.96988395,0.22635359,1.92384905,0.94504277,1.69671503,3.00186489,1.19130983,1.73149361,0.00000000
0.90945473,6.82213462,0.21780754,1.87656466,0.92362715,1.65926851,2.92913535,1.16835606,1.69927568,0.00000000
0.91545773,6.64969248,0.20878301,1.82133013,0.89951667,1.61560721,2.84831832,1.14145385,1.66063340,0.00000000
0.92146073,6.45537569,0.19941006,1.75909058,0.87301130,1.56642212,2.76056927,1.11102363,1.61616004,0.00000000
0.92746373,6.24242215,0.18981962,1.69091386,0.84444563,1.51253374,2.66720020,1.07754007,1.56656707,0.00000000
0.93346673,6.01438375,0.18014028,1.61795592,0.81417881,1.45486757,2.56962999,1.04151398,1.51266024,0.00000000
0.93946973,5.77501983,0.17049544,1.54142614,0.78258535,1.39442783,2.46933767,1.00347499,1.45531567,0.00000000
0.94547274,5.52819377,0.16100088,1.46255398,0.75004708,1.33227019,2.36782040,0.96395558,1.39545666,0.00000000
0.95147574,5.27777629,0.15176290,1.38255810,0.71694648,1.26947442,2.26655749,0.92347709,1.33403224,0.00000000
0.95747874,5.02755817,0.14287683,1.30261913,0.68366138,1.20711784,2.16698133,0.88253809,1.27199800,0.00000000
0.96348174,4.78117466,0.13442621,1.22385659,0.65056118,1.14625007,2.07045554,0.84160534,1.21029976,0.00000000
0.96948474,4.54204263,0.12648237,1.14731059,0.61800443,1.08786987,1.97826037,0.80110756,1.14986028,0.00000000
0.97548774,4.31331129,0.11910447,1.07392829,0.58633763,1.03290438,1.89158468,0.76143169,1.09156916,0.00000000
0.98149075,4.09782596,0.11233997,1.00455519,0.55589509,0.98219121,1.81152362,0.72292169,1.03627569,0.00000000
0.98749375,3.89810421,0.10622537,0.93993066,0.52699955,0.93646349,1.73908083,0.68587933,0.98478447,0.00000000
0.99349675,3.71632278,0.10078709,0.88068729,0.49996317,0.89633805,1.67517369,0.65056656,0.93785311,0.00000000
0.99949975,3.55431366,0.09604262,0.82735326,0.47508877,0.86230675,1.62064006,0.61720901,0.89619167,0.00000000
1.00550275,3.41356709,0.09200150,0.78035693,0.45267077,0.83473080,1.57624491,0.58600010,0.86046284,0.00000000
1.01150575,3.29523950,0.08866638,0.74003274,0.43299559,0.81383800,1.54268545,0.55710514,0.83128246,0.00000000
1.01750875,3.20016434,0.08603387,0.70662770,0.41634127,0.79972273,1.52059347,0.53066507,0.80921940,0.00000000
1.02351176,3.12886396,0.08409521,0.68030759,0.40297595,0.79234840,1.51053377,0.50679946,0.79479422,0.00000000
1.02951476,3.08156105,0.08283676,0.66116238,0.39315511,0.79155226,1.51299809,0.48560834,0.78847624,0.00000000
1.03551776,3.05818856,0.08224020,0.64921028,0.38711741,0.79705216,1.52839425,0.46717293,0.79067819,0.00000000
1.04152076,3.05839747,0.08228252,0.64440027,0.38507914,0.80845520,1.55703051,0.45155493,0.80174868,0.00000000
1.04752376,3.08156221,0.08293585,0.64661287,0.38722731,0.82526793,1.59909562,0.43879472,0.82196205,0.00000000
1.05352676,3.12678399,0.08416712,0.65565941,0.39371162,0.84690792,1.65463561,0.42890842,0.85150602,0.00000000
1.05952976,3.19289267,0.08593764,0.67128002,0.40463550,0.87271646,1.72352828,0.42188427,0.89046736,0.00000000
1.06553277,3.27844828,0.08820265,0.69314063,0.42004674,0.90197211,1.80545715,0.41767851,0.93881631,0.00000000
1.07153577,3.38174328,0.09091102,0.72082986,0.43992793,0.93390497,1.89988637,0.41621126,0.99639048,0.00000000
1.07753877,3.50080715,0.09400499,0.75385602,0.46418748,0.96771143,2.00603859,0.41736274,1.06287919,0.00000000
1.08354177,3.63341460,0.09742020,0.79164522,0.49265167,1.00256908,2.12287762,0.42097038,1.13780933,0.00000000
1.08954477,3.77709900,0.10108599,0.83354110,0.52505827,1.03765166,2.24909757,0.42682696,1.22053393,0.00000000
1.09554777,3.92917216,0.10492598,0.87880674,0.56105247,1.07214381,2.38312025,0.43468036,1.31022453,0.00000000
1.10155078,4.08675155,0.10885911,0.92662938,0.60018546,1.10525541,2.52310206,0.44423493,1.40586851,0.00000000
1.10755378,4.24679568,0.11280090,0.97612817,0.64191625,1.13623527,2.66695125,0.45515486,1.50627231,0.00000000
1.11355678,4.40614778,0.11666512,1.02636527,0.68561690,1.16438404,2.81235625,0.46706934,1.61007126,0.00000000
1.11955978,4.56158775,0.12036578,1.07636026,0.73058158,1.18906609,2.95682472,0.47957973,1.71574653,0.00000000
1.12556278,4.70989151,0.12381931,1.12510756,0.77603916,1.20972035,3.09773300,0.49226823,1.82164941,0.00000000
1.13156578,4.84789672,0.12694688,1.17159674,0.82116934,1.22586966,3.23238469,0.50470817,1.92603256,0.00000000
1.13756878,4.97257296,0.12967683,1.21483483,0.86512196,1.23712885,3.35807661,0.51647516,2.02708771,0.00000000
1.14357179,5.08109442,0.13194694,1.25387003,0.90703865,1.24321103,3.47217003,0.52715895,2.12298882,0.00000000
1.14957479,5.17091239,0.13370664,1.28781605,0.94607646,1.24393231,3.57216456,0.53637536,2.21193924,0.00000000
1.15557779,5.23982492,0.13491882,1.31587582,0.98143221,1.23921455,3.65577188,0.54377785,2.29222127,0.00000000
1.16158079,5.28604082,0.13556133,1.33736395,1.01236679,1.22908618,3.72098634,0.54906808,2.36224611,0.00000000
1.16758379,5.30823489,0.13562792,1.35172662,1.03822830,1.21368099,3.76614934,0.55200522,2.42060214,0.00000000
1.17358679,5.30559205,0.13512864,1.35855824,1.05847293,1.19323475,3.79000497,0.55241332,2.46609952,0.00000000
1.17958979,5.27783795,0.13408965,1.35761401,1.07268279,1.16807988,3.79174422,0.55018658,2.49780888,0.00000000
1.18559280,5.22525418,0.13255241,1.34881784,1.08057957,1.13863785,3.77103603,0.54529222,2.51509242,0.00000000
1.19159580,5.14867722,0.13057215,1.33226512,1.08203362,1.10540984,3.72804363,0.53777081,2.51762592,0.00000000
1.19759880,5.04948060,0.12821591,1.30822046,1.07706787,1.06896553,3.66342581,0.52773408,2.50541047,0.00000000
1.20360180,4.92954070,0.12556001,1.27711022,1.06585638,1.02993047,3.57832277,0.51536037,2.47877334,0.00000000
1.20960480,4.79118747,0.12268710,1.23951031,1.04871766,0.98897225,3.47432774,0.50088785,2.43835795,0.00000000
1.21560780,4.63714210,0.11968299,1.19612991,1.02610298,0.94678600,3.35344546,0.48460602,2.38510342,0.00000000
1.22161081,4.47044419,0.11663332,1.14779164,0.99858037,0.90407962,3.21803983,0.46684575,2.32021451,0.00000000
1.22761381,4.29437161,0.11362027,1.09540931,0.96681493,0.86155922,3.07077286,0.44796842,2.24512366,0.00000000
1.23361681,4.11235664,0.11071944,1.03996403,0.93154655,0.81991539,2.91453794,0.42835478,2.16144663,0.00000000
1.23961981,3.92790179,0.10799700,0.98247986,0.89356589,0.77981062,2.75239011,0.40839378,2.07093411,0.00000000
1.24562281,3.74449906,0.10550734,0.92399981,0.85368994,0.74186854,2.58747614,0.38847213,1.97542129,0.00000000
1.25162581,3.56555559,0.10329126,0.86556324,0.81273799,0.70666512,2.42296708,0.36896485,1.87677767,0.00000000
1.25762881,3.39432855,0.10137478,0.80818528,0.77150911,0.67472223,2.26199535,0.35022718,1.77685922,0.00000000
1.26363182,3.23387125,0.09976865,0.75283894,0.73076195,0.64650363,2.10759816,0.33258816,1.67746475,0.00000000
1.26963482,3.08699158,0.09846854,0.70044028,0.69119758,0.62241339,1.96266847,0.31634590,1.58029781,0.00000000
1.27563782,2.95622332,0.09745589,0.65183679,0.65344570,0.60279653,1.82991395,0.30176470,1.48693542,0.00000000
1.28164082,2.84380969,0.09669948,0.60779889,0.61805455,0.58794165,1.71182405,0.28907379,1.39880409,0.00000000
1.28764382,2.75169799,0.09615739,0.56901451,0.58548461,0.57808499,1.61064463,0.27846762,1.31716326,0.00000000
1.29364682,2.68154325,0.09577949,0.53608613,0.55610572,0.57341553,1.52835917,0.27010736,1.24309596,0.00000000
1.29964982,2.63471865,0.09551021,0.50952996,0.53019745,0.57408041,1.46667537,0.26412332,1.17750593,0.00000000
1.30565283,2.61232971,0.09529143,0.48977652,0.50795224,0.58019015,1.42701568,0.26061784,1.12112008,0.00000000
1.31165583,2.61522957,0.09506544,0.47717215,0.48948059,0.59182290,1.41051031,0.25966847,1.07449530,0.00000000
1.31765883,2.64403270,0.09477769,0.47198076,0.47481787,0.60902749,1.41799137,0.26133085,1.03802800,0.00000000
1.32366183,2.69912453,0.09437932,0.47438531,0.46393214,0.63182449,1.44998721,0.26564115,1.01196526,0.00000000
1.32966483,2.78066550,0.09382938,0.48448869,0.45673236,0.66020531,1.50671602,0.27261777,0.99641620,0.00000000
1.33566783,2.88858830,0.09309642,0.50231367,0.45307658,0.69412909,1.58807864,0.28226217,0.99136255,0.00000000
1.34167084,3.02258808,0.09215976,0.52780180,0.45277980,0.73351756,1.69365073,0.29455873,0.99666776,0.00000000
1.34767384,3.18210648,0.09101004,0.56081144,0.45562127,0.77824804,1.82267486,0.30947369,1.01208392,0.00000000
1.35367684,3.36631057,0.08964933,0.60111504,0.46135099,0.82814525,1.97405385,0.32695335,1.03725665,0.00000000
1.35967984,3.57406920,0.08809063,0.64839617,0.46969566,0.88297236,2.14634669,0.34692163,1.07172792,0.00000000
1.36568284,3.80392937,0.08635702,0.70224671,0.48036401,0.94242223,2.33776869,0.36927745,1.11493746,0.00000000
1.37168584,4.05409572,0.08448027,0.76216486,0.49305166,1.00610951,2.54619786,0.39389204,1.16622332,0.00000000
1.37768884,4.32241661,0.08249931,0.82755458,0.50744585,1.07356460,2.76918899,0.42060673,1.22482271,0.00000000
1.38369185,4.60637968,0.08045834,0.89772704,0.52323016,1.14423016,3.00399711,0.44923147,1.28987383,0.00000000
1.38969485,4.90311997,0.07840503,0.97190463,0.54008936,1.21746100,3.24761133,0.47954436,1.36041992,0.00000000
1.39569785,5.20944258,0.07638856,1.04922797,0.55771460,1.29252779,3.49679972,0.51129252,1.43541616,0.00000000
1.40170085,5.52186130,0.07445790,1.12876618,0.57580896,1.36862508,3.74816511,0.54419442,1.51374026,0.00000000
1.40770385,5.83665358,0.07266015,1.20953044,0.59409325,1.44488359,3.99821120,0.57794374,1.59420707,0.00000000
1.41370685,6.14993119,0.07103921,1.29049083,0.61231204,1.52038677,4.24341739,0.61221482,1.67558735,0.00000000
1.41970985,6.45772476,0.06963470,1.37059597,0.63023956,1.59419115,4.48032038,0.64666929,1.75663039,0.00000000
1.42571286,6.75607940,0.06848116,1.44879498,0.64768531,1.66534977,4.70559967,0.68096406,1.83609007,0.00000000
1.43171586,7.04115784,0.06760757,1.52406107,0.66449896,1.73293789,4.91616386,0.71475987,1.91275331,0.00000000
1.43771886,7.30934650,0.06703714,1.59541583,0.68057412,1.79607986,5.10923424,0.74773031,1.98546994,0.00000000
1.44372186,7.55735986,0.06678734,1.66195334,0.69585084,1.85397591,5.28242202,0.77957078,2.05318249,0.00000000
1.44972486,7.78233799,0.06687015,1.72286299,0.71031624,1.90592768,5.43379575,0.81000685,2.11495465,0.00000000
1.45572786,7.98193253,0.06729242,1.77745013,0.72400327,1.95136115,5.56193566,0.83880161,2.16999682,0.00000000
1.46173087,8.15437654,0.06805635,1.82515366,0.73698740,1.98984587,5.66597230,0.86576170,2.21768748,0.00000000
1.46773387,8.29853476,0.06915998,1.86555967,0.74938115,2.02110946,5.74560750,0.89074158,2.25758910,0.00000000
1.47373687,8.41393132,0.07059768,1.89841065,0.76132671,2.04504651,5.80111638,0.91364584,2.28945785,0.00000000
1.47973987,8.50075353,0.07236059,1.92360993,0.77298682,2.06172142,5.83333027,0.93442953,2.31324630,0.00000000
1.48574287,8.55983119,0.07443694,1.94122108,0.78453430,2.07136487,5.84360117,0.95309642,2.32909901,0.00000000
1.49174587,8.59259247,0.07681229,1.95146249,0.79614076,2.07436398,5.83374926,0.96969533,2.33734116,0.00000000
1.49774887,8.60099837,0.07946967,1.95469740,0.80796502,2.07124654,5.80599596,0.98431492,2.33846064,0.00000000
1.50375188,8.58745899,0.08238958,1.95141994,0.82014190,2.06265993,5.76288550,0.99707706,2.33308459,0.00000000
1.50975488,8.55473574,0.08554996,1.94223792,0.83277191,2.04934567,5.70719866,1.00812936,2.32195146,0.00000000
1.51575788,8.50583398,0.08892606,1.92785312,0.84591264,2.03211067,5.64186241,1.01763728,2.30587994,0.00000000
1.52176088,8.44389150,0.09249033,1.90904005,0.85957214,2.01179652,5.56985941,1.02577622,2.28573642,0.00000000
1.52776388,8.37206765,0.09621225,1.88662404,0.87370496,1.98924807,5.49414106,1.03272406,2.26240225,0.00000000
1.53376688,8.29343820,0.10005837,1.86145953,0.88821100,1.96528277,5.41754754,1.03865460,2.23674255,0.00000000
1.53976988,8.21090037,0.10399224,1.83440937,0.90293740,1.94066198,5.34273749,1.04373212,2.20957782,0.00000000
1.54577289,8.12709159,0.10797462,1.80632567,0.91768349,1.91606546,5.27212962,1.04810726,2.18165948,0.00000000
1.55177589,8.04432487,0.11196376,1.77803280,0.93220851,1.89207015,5.20785748,1.05191443,2.15365028,0.00000000
1.55777889,7.96454262,0.11591580,1.75031273,0.94624190,1.86913386,5.15173807,1.05527062,2.12611019,0.00000000
1.56378189,7.88928941,0.11978533,1.72389286,0.95949563,1.84758461,5.10525390,1.05827560,2.09948797,0.00000000
