energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.46073037,1.48960162,0.15986298,0.96472521,0.00018354,0.12327203,0.00291168,0.19972751,0.26878921,0.17190839
-3.45472736,1.43668758,0.14921490,0.93469962,0.00020696,0.11527038,0.00284628,0.18769453,0.25876289,0.16937400
-3.44872436,1.38395066,0.13874374,0.90362212,0.00023671,0.10740934,0.00279372,0.17595592,0.24933313,0.16736613
-3.44272136,1.33207473,0.12852043,0.87192492,0.00027346,0.09975335,0.00275540,0.16459804,0.24059665,0.16597928
-3.43671836,1.28175075,0.11860994,0.84006097,0.00031788,0.09236344,0.00273263,0.15370290,0.23263922,0.16530576
-3.43071536,1.23365529,0.10907045,0.80849025,0.00037065,0.08529587,0.00272657,0.14334658,0.22553295,0.16543162
-3.42471236,1.18842934,0.09995252,0.77766576,0.00043244,0.07860098,0.00273813,0.13359782,0.21933376,0.16643252
-3.41870935,1.14665791,0.09129875,0.74801984,0.00050385,0.07232222,0.00276789,0.12451662,0.21407916,0.16836982
-3.41270635,1.10885145,0.08314344,0.71995124,0.00058538,0.06649540,0.00281610,0.11615320,0.20978650,0.17128707
-3.40670335,1.07542966,0.07551262,0.69381347,0.00067745,0.06114820,0.00288255,0.10854702,0.20645173,0.17520698
-3.40070035,1.04670838,0.06842415,0.66990495,0.00078028,0.05629988,0.00296661,0.10172614,0.20404882,0.18012913
-3.39469735,1.02289018,0.06188807,0.64846121,0.00089394,0.05196120,0.00306716,0.09570680,0.20252989,0.18602840
-3.38869435,1.00405902,0.05590701,0.62964967,0.00101824,0.04813462,0.00318262,0.09049324,0.20182615,0.19285441
-3.38269135,0.99017924,0.05047679,0.61356699,0.00115277,0.04481461,0.00331096,0.08607782,0.20184963,0.20053180
-3.37668834,0.98109895,0.04558706,0.60023923,0.00129683,0.04198825,0.00344972,0.08244146,0.20249566,0.20896162
-3.37068534,0.97655772,0.04122204,0.58962464,0.00144942,0.03963587,0.00359611,0.07955426,0.20364618,0.21802355
-3.36468234,0.97619821,0.03736136,0.58161900,0.00160924,0.03773193,0.00374701,0.07737645,0.20517361,0.22757915
-3.35867934,0.97958133,0.03398082,0.57606319,0.00177470,0.03624591,0.00389910,0.07585951,0.20694525,0.23747582
-3.35267634,0.98620406,0.03105330,0.57275252,0.00194389,0.03514328,0.00404895,0.07494755,0.20882803,0.24755143
-3.34667334,0.99551942,0.02854957,0.57144737,0.00211468,0.03438659,0.00419308,0.07457878,0.21069345,0.25763946
-3.34067034,1.00695733,0.02643912,0.57188463,0.00228468,0.03393646,0.00432811,0.07468708,0.21242236,0.26757431
-3.33466733,1.01994578,0.02469089,0.57378924,0.00245134,0.03375260,0.00445084,0.07520372,0.21390955,0.27719678
-3.32866433,1.03393096,0.02327400,0.57688534,0.00261199,0.03379477,0.00455834,0.07605895,0.21506784,0.28635920
-3.32266133,1.04839579,0.02215830,0.58090649,0.00276390,0.03402369,0.00464804,0.07718361,0.21583139,0.29493027
-3.31665833,1.06287573,0.02131494,0.58560443,0.00290440,0.03440176,0.00471783,0.07851062,0.21615827,0.30279913
-3.31065533,1.07697134,0.02071669,0.59075596,0.00303090,0.03489377,0.00476608,0.07997624,0.21603193,0.30987868
-3.30465233,1.09035703,0.02033829,0.59616788,0.00314101,0.03546741,0.00479174,0.08152126,0.21546159,0.31610777
-3.29864932,1.10278566,0.02015651,0.60167952,0.00323262,0.03609365,0.00479430,0.08309179,0.21448155,0.32145242
-3.29264632,1.11408895,0.02015024,0.60716316,0.00330395,0.03674697,0.00477387,0.08463993,0.21314932,0.32590569
-3.28664332,1.12417372,0.02030044,0.61252229,0.00335360,0.03740548,0.00473110,0.08612410,0.21154266,0.32948648
-3.28064032,1.13301445,0.02058988,0.61768803,0.00338066,0.03805082,0.00466716,0.08750916,0.20975575,0.33223709
-3.27463732,1.14064258,0.02100298,0.62261403,0.00338466,0.03866804,0.00458374,0.08876625,0.20789452,0.33421986
-3.26863432,1.14713334,0.02152547,0.62727035,0.00336564,0.03924529,0.00448290,0.08987245,0.20607135,0.33551286
-3.26263132,1.15259101,0.02214403,0.63163676,0.00332414,0.03977347,0.00436704,0.09081030,0.20439954,0.33620491
-3.25662831,1.15713337,0.02284601,0.63569604,0.00326117,0.04024587,0.00423881,0.09156714,0.20298754,0.33639035
-3.25062531,1.16087653,0.02361904,0.63942773,0.00317818,0.04065763,0.00410098,0.09213447,0.20193343,0.33616349
-3.24462231,1.16392088,0.02445079,0.64280289,0.00307699,0.04100539,0.00395637,0.09250721,0.20131979,0.33561340
-3.23861931,1.16633922,0.02532873,0.64578019,0.00295975,0.04128688,0.00380774,0.09268314,0.20120924,0.33481901
-3.23261631,1.16816752,0.02624001,0.64830362,0.00282888,0.04150050,0.00365770,0.09266228,0.20164084,0.33384503
-3.22661331,1.16939923,0.02717139,0.65030214,0.00268692,0.04164513,0.00350865,0.09244652,0.20262758,0.33273870
-3.22061031,1.16998311,0.02810932,0.65169118,0.00253655,0.04171985,0.00336268,0.09203933,0.20415507,0.33152771
-3.21460730,1.16982502,0.02904010,0.65237590,0.00238042,0.04172393,0.00322153,0.09144565,0.20618147,0.33021933
-3.20860430,1.16879330,0.02995013,0.65225621,0.00222114,0.04165676,0.00308660,0.09067193,0.20863882,0.32880078
-3.20260130,1.16672756,0.03082620,0.65123292,0.00206115,0.04151798,0.00295887,0.08972629,0.21143551,0.32724090
-3.19659830,1.16345025,0.03165598,0.64921492,0.00190275,0.04130760,0.00283893,0.08861882,0.21446004,0.32549294
-3.19059530,1.15878027,0.03242838,0.64612662,0.00174797,0.04102627,0.00272702,0.08736188,0.21758575,0.32349838
-3.18459230,1.15254783,0.03313402,0.64191536,0.00159857,0.04067547,0.00262304,0.08597043,0.22067641,0.32119154
-3.17858929,1.14460950,0.03376571,0.63655808,0.00145606,0.04025779,0.00252660,0.08446234,0.22359233,0.31850469
-3.17258629,1.13486259,0.03431877,0.63006691,0.00132163,0.03977716,0.00243712,0.08285851,0.22619682,0.31537351
-3.16658329,1.12325793,0.03479143,0.62249313,0.00119619,0.03923898,0.00235383,0.08118298,0.22836269,0.31174243
-3.16058029,1.10981015,0.03518497,0.61392923,0.00108042,0.03865029,0.00227591,0.07946272,0.22997840,0.30756963
-3.15457729,1.09460482,0.03550390,0.60450882,0.00097472,0.03801975,0.00220251,0.07772730,0.23095370,0.30283149
-3.14857429,1.07780200,0.03575587,0.59440423,0.00087930,0.03735751,0.00213285,0.07600832,0.23122446,0.29752609
-3.14257129,1.05963585,0.03595153,0.58382202,0.00079421,0.03667512,0.00206627,0.07433859,0.23075644,0.29167583
-3.13656828,1.04041025,0.03610424,0.57299635,0.00071934,0.03598513,0.00200226,0.07275119,0.22954784,0.28532868
-3.13056528,1.02049074,0.03622960,0.56218066,0.00065450,0.03530078,0.00194054,0.07127837,0.22763058,0.27855836
-3.12456228,1.00029299,0.03634497,0.55163801,0.00059943,0.03463554,0.00188105,0.06995026,0.22507018,0.27146316
-3.11855928,0.98026859,0.03646879,0.54163063,0.00055384,0.03400261,0.00182399,0.06879372,0.22196434,0.26416370
-3.11255628,0.96088885,0.03661997,0.53240919,0.00051741,0.03341444,0.00176980,0.06783108,0.21844022,0.25679953
-3.10655328,0.94262751,0.03681714,0.52420234,0.00048986,0.03288225,0.00171915,0.06707906,0.21465063,0.24952495
-3.10055028,0.92594325,0.03707803,0.51720721,0.00047091,0.03241560,0.00167291,0.06654791,0.21076926,0.24250412
-3.09454727,0.91126309,0.03741882,0.51158130,0.00046031,0.03202210,0.00163210,0.06624070,0.20698528,0.23590581
-3.08854427,0.89896739,0.03785368,0.50743623,0.00045783,0.03170719,0.00159787,0.06615301,0.20349745,0.22989794
-3.08254127,0.88937739,0.03839428,0.50483379,0.00046328,0.03147403,0.00157143,0.06627290,0.20050810,0.22464232
-3.07653827,0.88274599,0.03904962,0.50378445,0.00047645,0.03132361,0.00155398,0.06658127,0.19821723,0.22028971
-3.07053527,0.87925201,0.03982588,0.50424846,0.00049716,0.03125500,0.00154666,0.06705253,0.19681703,0.21697541
-3.06453227,0.87899848,0.04072653,0.50613959,0.00052520,0.03126566,0.00155053,0.06765572,0.19648690,0.21481574
-3.05852926,0.88201484,0.04175252,0.50933116,0.00056030,0.03135201,0.00156645,0.06835575,0.19738943,0.21390531
-3.05252626,0.88826288,0.04290268,0.51366429,0.00060219,0.03151002,0.00159512,0.06911509,0.19966727,0.21431538
-3.04652326,0.89764616,0.04417426,0.51895776,0.00065050,0.03173585,0.00163696,0.06989542,0.20344104,0.21609325
-3.04052026,0.91002214,0.04556344,0.52501903,0.00070480,0.03202663,0.00169215,0.07065952,0.20880838,0.21926260
-3.03451726,0.92521647,0.04706605,0.53165591,0.00076457,0.03238105,0.00176059,0.07137307,0.21584404,0.22382494
-3.02851426,0.94303847,0.04867817,0.53868814,0.00082921,0.03280005,0.00184192,0.07200632,0.22460092,0.22976176
-3.02251126,0.96329688,0.05039680,0.54595827,0.00089805,0.03328727,0.00193549,0.07253563,0.23511199,0.23703744
-3.01650825,0.98581493,0.05222034,0.55334136,0.00097034,0.03384942,0.00204043,0.07294471,0.24739271,0.24560264
-3.01050525,1.01044370,0.05414902,0.56075275,0.00104527,0.03449641,0.00215565,0.07322542,0.26144397,0.25539791
-3.00450225,1.03707308,0.05618512,0.56815365,0.00112199,0.03524125,0.00227992,0.07337829,0.27725501,0.26635736
-2.99849925,1.06563926,0.05833303,0.57555394,0.00119962,0.03609978,0.00241183,0.07341253,0.29480617,0.27841207
-2.99249625,1.09612835,0.06059905,0.58301224,0.00127730,0.03709007,0.00254996,0.07334557,0.31407118,0.29149302
-2.98649325,1.12857575,0.06299101,0.59063290,0.00135419,0.03823161,0.00269281,0.07320226,0.33501867,0.30553337
-2.98049025,1.16306080,0.06551761,0.59856017,0.00142949,0.03954436,0.00283892,0.07301354,0.35761269,0.32046982
-2.97448724,1.19969706,0.06818765,0.60696957,0.00150250,0.04104754,0.00298688,0.07281487,0.38181211,0.33624304
-2.96848424,1.23861839,0.07100897,0.61605705,0.00157258,0.04275836,0.00313539,0.07264436,0.40756875,0.35279694
-2.96248124,1.27996143,0.07398736,0.62602620,0.00163924,0.04469064,0.00328325,0.07254070,0.43482426,0.37007696
-2.95647824,1.32384520,0.07712539,0.63707425,0.00170209,0.04685352,0.00342939,0.07254102,0.46350592,0.38802732
-2.95047524,1.37034911,0.08042112,0.64937752,0.00176088,0.04925020,0.00357288,0.07267884,0.49352140,0.40658742
-2.94447224,1.41949028,0.08386707,0.66307702,0.00181548,0.05187682,0.00371291,0.07298202,0.52475301,0.42568770
-2.93846923,1.47120177,0.08744912,0.67826509,0.00186590,0.05472160,0.00384878,0.07347112,0.55705159,0.44524510
-2.93246623,1.52531299,0.09114580,0.69497366,0.00191226,0.05776428,0.00397990,0.07415791,0.59023080,0.46515862
-2.92646323,1.58153367,0.09492772,0.71316500,0.00195479,0.06097588,0.00410574,0.07504444,0.62406198,0.48530528
-2.92046023,1.63944284,0.09875737,0.73272555,0.00199382,0.06431881,0.00422580,0.07612240,0.65827043,0.50553684
-2.91445723,1.69848371,0.10258935,0.75346324,0.00202973,0.06774746,0.00433960,0.07737314,0.69253339,0.52567777
-2.90845423,1.75796554,0.10637094,0.77510875,0.00206298,0.07120906,0.00444670,0.07876805,0.72648028,0.54552465
-2.90245123,1.81707286,0.11004306,0.79732075,0.00209408,0.07464506,0.00454659,0.08026954,0.75969552,0.56484737
-2.89644822,1.87488230,0.11354168,0.81969521,0.00212357,0.07799278,0.00463881,0.08183237,0.79172407,0.58339224
-2.89044522,1.93038675,0.11679952,0.84177841,0.00215205,0.08118728,0.00472289,0.08340545,0.82207986,0.60088705
-2.88444222,1.98252611,0.11974813,0.86308318,0.00218014,0.08416358,0.00479839,0.08493393,0.85025695,0.61704803
-2.87843922,2.03022358,0.12232006,0.88310791,0.00220852,0.08685888,0.00486496,0.08636151,0.87574299,0.63158849
-2.87243622,2.07242589,0.12445126,0.90135719,0.00223791,0.08921483,0.00492240,0.08763285,0.89803476,0.64422876
-2.86643322,2.10814585,0.12608351,0.91736342,0.00226912,0.09117977,0.00497067,0.08869600,0.91665495,0.65470711
-2.86043022,2.13650502,0.12716661,0.93070824,0.00230305,0.09271073,0.00501002,0.08950473,0.93116947,0.66279093
-2.85442721,2.15677444,0.12766061,0.94104274,0.00234067,0.09377520,0.00504101,0.09002064,0.94120455,0.66828774
-2.84842421,2.16841141,0.12753753,0.94810546,0.00238311,0.09435248,0.00506460,0.09021492,0.94646274,0.67105540
-2.84242121,2.17109020,0.12678280,0.95173718,0.00243157,0.09443471,0.00508220,0.09006979,0.94673691,0.67101083
-2.83641821,2.16472508,0.12539622,0.95189188,0.00248739,0.09402734,0.00509569,0.08957944,0.94192159,0.66813685
-2.83041521,2.14948437,0.12339246,0.94864304,0.00255200,0.09314916,0.00510750,0.08875051,0.93202104,0.66248656
-2.82441221,2.12579456,0.12080091,0.94218522,0.00262691,0.09183181,0.00512056,0.08760202,0.91715345,0.65418513
-2.81840920,2.09433426,0.11766514,0.93283044,0.00271366,0.09011884,0.00513831,0.08616484,0.89755127,0.64342864
-2.81240620,2.05601806,0.11404179,0.92099988,0.00281379,0.08806431,0.00516468,0.08448074,0.87355731,0.63048012
-2.80640320,2.01197107,0.10999905,0.90721103,0.00292876,0.08573108,0.00520400,0.08260092,0.84561717,0.61566292
-2.80040020,1.96349544,0.10561472,0.89206095,0.00305990,0.08318879,0.00526092,0.08058432,0.81426794,0.59935161
-2.79439720,1.91203027,0.10097410,0.87620661,0.00320831,0.08051163,0.00534034,0.07849560,0.78012417,0.58196105
-2.78839420,1.85910707,0.09616756,0.86034296,0.00337481,0.07777605,0.00544727,0.07640302,0.74386148,0.56393406
-2.78239120,1.80630273,0.09128823,0.84518003,0.00355988,0.07505845,0.00558672,0.07437624,0.70619875,0.54572826
-2.77638819,1.75519215,0.08642954,0.83141990,0.00376352,0.07243299,0.00576353,0.07248409,0.66787968,0.52780290
-2.77038519,1.70730281,0.08168303,0.81973461,0.00398529,0.06996956,0.00598227,0.07079255,0.62965454,0.51060615
-2.76438219,1.66407294,0.07713633,0.81074590,0.00422418,0.06773196,0.00624708,0.06936288,0.59226289,0.49456353
-2.75837919,1.62681505,0.07287141,0.80500752,0.00447866,0.06577649,0.00656157,0.06824995,0.55641786,0.48006793
-2.75237619,1.59668595,0.06896318,0.80299065,0.00474662,0.06415073,0.00692865,0.06750093,0.52279256,0.46747158
-2.74637319,1.57466415,0.06547848,0.80507283,0.00502544,0.06289278,0.00735044,0.06715424,0.49200898,0.45708036
-2.74037019,1.56153480,0.06247530,0.81153058,0.00531200,0.06203085,0.00782817,0.06723884,0.46462945,0.44915025
-2.73436718,1.55788220,0.06000254,0.82253560,0.00560274,0.06158308,0.00836210,0.06777381,0.44115085,0.44388619
-2.72836418,1.56408935,0.05809983,0.83815440,0.00589379,0.06155779,0.00895145,0.06876824,0.42200125,0.44144297
-2.72236118,1.58034365,0.05679782,0.85835096,0.00618105,0.06195392,0.00959436,0.07022135,0.40753877,0.44192784
-2.71635818,1.60664770,0.05611847,0.88299195,0.00646028,0.06276170,0.01028784,0.07212282,0.39805234,0.44540457
-2.71035518,1.64283390,0.05607562,0.91185405,0.00672727,0.06396351,0.01102781,0.07445333,0.39376378,0.45189839
-2.70435218,1.68858171,0.05667549,0.94463275,0.00697795,0.06553483,0.01180909,0.07718516,0.39483076,0.46140130
-2.69834917,1.74343614,0.05791726,0.98095214,0.00720850,0.06744527,0.01262545,0.08028301,0.40135023,0.47387737
-2.69234617,1.80682642,0.05979354,1.02037538,0.00741549,0.06965963,0.01346968,0.08370475,0.41336175,0.48926760
-2.68634317,1.87808410,0.06229076,1.06241523,0.00759595,0.07213898,0.01433374,0.08740235,0.43085047,0.50749384
-2.68034017,1.95645963,0.06538947,1.10654470,0.00774749,0.07484168,0.01520882,0.09132274,0.45374943,0.52846166
-2.67433717,2.04113727,0.06906444,1.15220750,0.00786835,0.07772441,0.01608556,0.09540878,0.48194095,0.55206193
-2.66833417,2.13124818,0.07328469,1.19882822,0.00795743,0.08074307,0.01695425,0.09960021,0.51525722,0.57817116
-2.66233117,2.22588173,0.07801340,1.24582252,0.00801436,0.08385372,0.01780499,0.10383471,0.55347998,0.60665055
-2.65632816,2.32409552,0.08320776,1.29260712,0.00803942,0.08701338,0.01862798,0.10804889,0.59633959,0.63734414
-2.65032516,2.42492452,0.08881877,1.33860993,0.00803363,0.09018084,0.01941380,0.11217945,0.64351364,0.67007622
-2.64432216,2.52738997,0.09479113,1.38328044,0.00799860,0.09331741,0.02015361,0.11616433,0.69462563,0.70464843
-2.63831916,2.63050864,0.10106316,1.42610019,0.00793657,0.09638753,0.02083948,0.11994386,0.74924390,0.74083693
-2.63231616,2.73330303,0.10756692,1.46659365,0.00785031,0.09935949,0.02146460,0.12346207,0.80688135,0.77839013
-2.62631316,2.83481277,0.11422849,1.50433916,0.00774303,0.10220588,0.02202354,0.12666783,0.86699633,0.81702733
-2.62031016,2.93410772,0.12096854,1.53897984,0.00761836,0.10490416,0.02251244,0.12951615,0.92899509,0.85643865
-2.61430715,3.03030257,0.12770313,1.57023413,0.00748021,0.10743700,0.02292915,0.13196928,0.99223600,0.89628651
-2.60830415,3.12257288,0.13434479,1.59790557,0.00733274,0.10979255,0.02327335,0.13399778,1.05603582,0.93620888
-2.60230115,3.21017204,0.14080397,1.62189140,0.00718025,0.11196460,0.02354654,0.13558142,1.11967818,0.97582426
-2.59629815,3.29244853,0.14699064,1.64218935,0.00702713,0.11395255,0.02375202,0.13670990,1.18242401,1.01473841
-2.59029515,3.36886275,0.15281618,1.65890220,0.00687775,0.11576127,0.02389479,0.13738334,1.24352405,1.05255259
-2.58429215,3.43900232,0.15819542,1.67223953,0.00673644,0.11740075,0.02398135,0.13761246,1.30223288,1.08887296
-2.57828914,3.50259494,0.16304880,1.68251630,0.00660737,0.11888560,0.02401945,0.13741859,1.35782421,1.12332074
-2.57228614,3.55951778,0.16730446,1.69014788,0.00649450,0.12023431,0.02401782,0.13683319,1.40960681,1.15554265
-2.56628314,3.60980257,0.17090032,1.69564129,0.00640154,0.12146852,0.02398578,0.13589726,1.45694053,1.18522104
-2.56028014,3.65363546,0.17378598,1.69958266,0.00633185,0.12261196,0.02393293,0.13466035,1.49925172,1.21208322
-2.55427714,3.69135124,0.17592429,1.70262114,0.00628841,0.12368943,0.02386870,0.13317928,1.53604729,1.23590934
-2.54827414,3.72342162,0.17729261,1.70544932,0.00627375,0.12472567,0.02380203,0.13151677,1.56692688,1.25653852
-2.54227114,3.75043753,0.17788362,1.70878096,0.00628987,0.12574419,0.02374100,0.12973974,1.59159255,1.27387273
-2.53626813,3.77308585,0.17770573,1.71332647,0.00633827,0.12676620,0.02369252,0.12791756,1.60985528,1.28787820
-2.53026513,3.79212123,0.17678281,1.71976718,0.00641981,0.12780951,0.02366209,0.12612025,1.62163824,1.29858424
-2.52426213,3.80833403,0.17515360,1.72872905,0.00653476,0.12888766,0.02365361,0.12441666,1.62697637,1.30607953
-2.51825913,3.82251560,0.17287046,1.74075724,0.00668274,0.13000912,0.02366927,0.12287267,1.62601232,1.31050606
-2.51225613,3.83542238,0.16999775,1.75629219,0.00686272,0.13117677,0.02370952,0.12154959,1.61898896,1.31205091
-2.50625313,3.84774056,0.16660975,1.77564856,0.00707303,0.13238756,0.02377313,0.12050262,1.60623865,1.31093654
-2.50025013,3.86005278,0.16278830,1.79899788,0.00731138,0.13363243,0.02385731,0.11977964,1.58816991,1.30740989
-2.49424712,3.87280876,0.15862021,1.82635579,0.00757489,0.13489646,0.02395790,0.11942009,1.56525186,1.30173094
-2.48824412,3.88630122,0.15419453,1.85757468,0.00786015,0.13615931,0.02406962,0.11945429,1.53799741,1.29416140
-2.48224112,3.90064840,0.14959983,1.89234204,0.00816327,0.13739588,0.02418635,0.11990284,1.50694578,1.28495396
-2.47623812,3.91578431,0.14492162,1.93018511,0.00848000,0.13857712,0.02430146,0.12077645,1.47264510,1.27434286
-2.47023512,3.93145719,0.14023992,1.97048146,0.00880576,0.13967110,0.02440814,0.12207590,1.43563607,1.26253586
-2.46423212,3.94723648,0.13562717,2.01247564,0.00913580,0.14064412,0.02449967,0.12379234,1.39643697,1.24970839
-2.45822911,3.96252804,0.13114647,2.05530098,0.00946529,0.14146194,0.02456979,0.12590774,1.35553108,1.23599964
-2.45222611,3.97659701,0.12685033,2.09800605,0.00978939,0.14209098,0.02461287,0.12839552,1.31335642,1.22151104
-2.44622311,3.98859718,0.12277976,2.13958457,0.01010343,0.14249957,0.02462416,0.13122138,1.27029857,1.20630679
-2.44022011,3.99760548,0.11896391,2.17900765,0.01040294,0.14265897,0.02459994,0.13434413,1.22668641,1.19041645
-2.43421711,4.00265992,0.11542015,2.21525693,0.01068382,0.14254438,0.02453759,0.13771668,1.18279074,1.17383915
-2.42821411,4.00279909,0.11215451,2.24735736,0.01094236,0.14213571,0.02443559,0.14128701,1.13882584,1.15654919
-2.42221111,3.99710135,0.10916258,2.27440809,0.01117534,0.14141810,0.02429350,0.14499918,1.09495330,1.13850256
-2.41620810,3.98472169,0.10643063,2.29561019,0.01138008,0.14038232,0.02411187,0.14879426,1.05128802,1.11964383
-2.41020510,3.96492467,0.10393703,2.31029015,0.01155445,0.13902478,0.02389206,0.15261126,1.00790567,1.09991326
-2.40420210,3.93711195,0.10165375,2.31791802,0.01169690,0.13734748,0.02363604,0.15638803,0.96485112,1.07925335
-2.39819910,3.90084313,0.09954804,2.31811980,0.01180646,0.13535758,0.02334623,0.16006202,0.92214734,1.05761490
-2.39219610,3.85584938,0.09758398,2.31068337,0.01188266,0.13306692,0.02302527,0.16357107,0.87980419,1.03496195
-2.38619310,3.80203927,0.09572411,2.29555826,0.01192553,0.13049134,0.02267576,0.16685412,0.83782660,1.01127569
-2.38019010,3.73949724,0.09393085,2.27284930,0.01193552,0.12764985,0.02230014,0.16985192,0.79622190,0.98655709
-2.37418709,3.66847494,0.09216779,2.24280486,0.01191341,0.12456387,0.02190046,0.17250764,0.75500570,0.96082832
-2.36818409,3.58937649,0.09040080,2.20580043,0.01186027,0.12125639,0.02147831,0.17476758,0.71420641,0.93413294
-2.36218109,3.50273881,0.08859890,2.16231866,0.01177732,0.11775117,0.02103474,0.17658184,0.67386813,0.90653516
-2.35617809,3.40920836,0.08673497,2.11292695,0.01166590,0.11407202,0.02057021,0.17790499,0.63405192,0.87811813
-2.35017509,3.30951572,0.08478623,2.05825393,0.01152738,0.11024232,0.02008467,0.17869679,0.59483561,0.84898161
-2.34417209,3.20444955,0.08273448,1.99896591,0.01136310,0.10628448,0.01957759,0.17892289,0.55631225,0.81923916
-2.33816908,3.09483127,0.08056627,1.93574457,0.01117433,0.10221970,0.01904813,0.17855557,0.51858746,0.78901514
-2.33216608,2.98149164,0.07827284,1.86926671,0.01096222,0.09806785,0.01849527,0.17757439,0.48177589,0.75844158
-2.32616308,2.86525019,0.07584996,1.80018700,0.01072782,0.09384745,0.01791797,0.17596683,0.44599726,0.72765513
-2.32016008,2.74689821,0.07329769,1.72912412,0.01047210,0.08957578,0.01731538,0.17372882,0.41137200,0.69679430
-2.31415708,2.62718571,0.07062008,1.65665069,0.01019591,0.08526914,0.01668702,0.17086518,0.37801697,0.66599682
-2.30815408,2.50681228,0.06782476,1.58328690,0.00990010,0.08094308,0.01603291,0.16738983,0.34604149,0.63539748
-2.30215108,2.38642187,0.06492259,1.50949774,0.00958551,0.07661275,0.01535376,0.16332587,0.31554376,0.60512619
-2.29614807,2.26660100,0.06192720,1.43569345,0.00925306,0.07229315,0.01465102,0.15870541,0.28660799,0.57530640
-2.29014507,2.14787980,0.05885459,1.36223252,0.00890377,0.06799940,0.01392695,0.15356918,0.25930222,0.54605382
-2.28414207,2.03073522,0.05572268,1.28942676,0.00853885,0.06374697,0.01318465,0.14796587,0.23367696,0.51747539
-2.27813907,1.91559582,0.05255090,1.21754757,0.00815972,0.05955176,0.01242802,0.14195129,0.20976459,0.48966852
-2.27213607,1.80284728,0.04935976,1.14683299,0.00776805,0.05543018,0.01166168,0.13558728,0.18757963,0.46272055
-2.26613307,1.69283817,0.04617045,1.07749464,0.00736578,0.05139907,0.01089087,0.12894043,0.16711955,0.43670837
-2.26013007,1.58588543,0.04300442,1.00972420,0.00695510,0.04747556,0.01012130,0.12208074,0.14836635,0.41169840
-2.25412706,1.48227918,0.03988303,0.94369900,0.00653846,0.04367692,0.00935899,0.11508009,0.13128846,0.38774672
-2.24812406,1.38228676,0.03682717,0.87958642,0.00611852,0.04002027,0.00861010,0.10801080,0.11584315,0.36489946
-2.24212106,1.28615580,0.03385694,0.81754706,0.00569811,0.03652229,0.00788078,0.10094417,0.10197901,0.34319362
-2.23611806,1.19411645,0.03099137,0.75773656,0.00528014,0.03319899,0.00717694,0.09394914,0.08963869,0.32265803
-2.23011506,1.10638296,0.02824811,0.70030633,0.00486758,0.03006539,0.00650420,0.08709108,0.07876152,0.30331472
-2.22411206,1.02315475,0.02564329,0.64540337,0.00446335,0.02713530,0.00586766,0.08043079,0.06928606,0.28518061
-2.21810905,0.94461721,0.02319133,0.59316930,0.00407026,0.02442114,0.00527187,0.07402377,0.06115242,0.26826937
-2.21210605,0.87094254,0.02090485,0.54373920,0.00369092,0.02193380,0.00472073,0.06791965,0.05430437,0.25259355
-2.20610305,0.80229074,0.01879466,0.49724022,0.00332770,0.01968254,0.00421745,0.06216199,0.04869106,0.23816670
-2.20010005,0.73881093,0.01686972,0.45379046,0.00298268,0.01767506,0.00376453,0.05678821,0.04426834,0.22500560
-2.19409705,0.68064306,0.01513731,0.41349828,0.00265757,0.01591744,0.00336379,0.05182987,0.04099978,0.21313222
-2.18809405,0.62792003,0.01360309,0.37646213,0.00235374,0.01441435,0.00301638,0.04731303,0.03885714,0.20257546
-2.18209105,0.58077002,0.01227134,0.34277117,0.00207216,0.01316909,0.00272282,0.04325886,0.03782055,0.19337246
-2.17608804,0.53931917,0.01114513,0.31250644,0.00181344,0.01218377,0.00248306,0.03968429,0.03787817,0.18556942
-2.17008504,0.50369407,0.01022660,0.28574287,0.00157785,0.01145945,0.00229656,0.03660282,0.03902553,0.17922166
-2.16408204,0.47402422,0.00951722,0.26255172,0.00136531,0.01099627,0.00216233,0.03402524,0.04126446,0.17439317
-2.15807904,0.45044406,0.00901806,0.24300358,0.00117549,0.01079359,0.00207896,0.03196041,0.04460178,0.17115531
-2.15207604,0.43309446,0.00873008,0.22717159,0.00100782,0.01085002,0.00204470,0.03041592,0.04904766,0.16958485
-2.14607304,0.42212354,0.00865435,0.21513472,0.00086156,0.01116348,0.00205752,0.02939869,0.05461382,0.16976142
-2.14007004,0.41768681,0.00879234,0.20698105,0.00073588,0.01173120,0.00211507,0.02891547,0.06131164,0.17176436
-2.13406703,0.41994642,0.00914610,0.20281061,0.00062989,0.01254969,0.00221476,0.02897315,0.06915023,0.17566927
-2.12806403,0.42906975,0.00971843,0.20273783,0.00054273,0.01361464,0.00235377,0.02957898,0.07813451,0.18154429
-2.12206103,0.44522721,0.01051304,0.20689332,0.00047361,0.01492086,0.00252904,0.03074064,0.08826348,0.18944643
-2.11605803,0.46858941,0.01153462,0.21542470,0.00042188,0.01646218,0.00273733,0.03246619,0.09952874,0.19941807
-2.11005503,0.49932390,0.01278885,0.22849662,0.00038705,0.01823135,0.00297518,0.03476389,0.11191321,0.21148389
-2.10405203,0.53759128,0.01428240,0.24628956,0.00036887,0.02022001,0.00323901,0.03764191,0.12539027,0.22564839
-2.09804902,0.58354106,0.01602277,0.26899736,0.00036735,0.02241863,0.00352511,0.04110800,0.13992327,0.24189418
