energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.46673337,0.61553453,0.00012977,0.00614374,0.16791174,0.41741142,0.02816880,0.12702910,0.06644766,0.00000000
-3.46073037,0.58774209,0.00012315,0.00623783,0.15616379,0.40855089,0.02515091,0.11584905,0.05860941,0.00000000
-3.45472736,0.56930793,0.00011883,0.00645061,0.14665691,0.40518755,0.02283226,0.10742988,0.05188987,0.00000000
-3.44872436,0.56063718,0.00011676,0.00679335,0.13945527,0.40775446,0.02119200,0.10176562,0.04624688,0.00000000
-3.44272136,0.56211529,0.00011689,0.00727746,0.13461644,0.41666800,0.02021056,0.09884770,0.04163762,0.00000000
-3.43671836,0.57410369,0.00011913,0.00791425,0.13219130,0.43232053,0.01987033,0.09866673,0.03802015,0.00000000
-3.43071536,0.59693252,0.00012341,0.00871456,0.13222328,0.45507210,0.02015607,0.10121312,0.03535456,0.00000000
-3.42471236,0.63089069,0.00012963,0.00968838,0.13474708,0.48524097,0.02105493,0.10647639,0.03360360,0.00000000
-3.41870935,0.67621328,0.00013769,0.01084445,0.13978662,0.52309330,0.02255612,0.11444319,0.03273287,0.00000000
-3.41270635,0.73306664,0.00014748,0.01218973,0.14735252,0.56883219,0.02465033,0.12509425,0.03271058,0.00000000
-3.40670335,0.80153171,0.00015887,0.01372891,0.15743908,0.62258609,0.02732885,0.13840026,0.03350696,0.00000000
-3.40070035,0.88158606,0.00017174,0.01546390,0.17002083,0.68439727,0.03058247,0.15431701,0.03509331,0.00000000
-3.39469735,0.97308556,0.00018596,0.01739327,0.18504897,0.75421045,0.03440029,0.17278005,0.03744082,0.00000000
-3.38869435,1.07574629,0.00020141,0.01951182,0.20244776,0.83186212,0.03876835,0.19369910,0.04051917,0.00000000
-3.38269135,1.18912800,0.00021795,0.02181010,0.22211104,0.91707114,0.04366835,0.21695274,0.04429515,0.00000000
-3.37668834,1.31261985,0.00023546,0.02427411,0.24389927,1.00943111,0.04907642,0.24238351,0.04873110,0.00000000
-3.37068534,1.44542968,0.00025382,0.02688508,0.26763714,1.10840507,0.05496199,0.26979403,0.05378358,0.00000000
-3.36468234,1.58657779,0.00027292,0.02961934,0.29311211,1.21332325,0.06128700,0.29894426,0.05940212,0.00000000
-3.35867934,1.73489628,0.00029265,0.03244844,0.32007401,1.32338422,0.06800530,0.32955050,0.06552831,0.00000000
-3.35267634,1.88903473,0.00031292,0.03533941,0.34823600,1.43766019,0.07506252,0.36128601,0.07209515,0.00000000
-3.34667334,2.04747287,0.00033365,0.03825518,0.37727679,1.55510664,0.08239624,0.39378388,0.07902687,0.00000000
-3.34067034,2.20854065,0.00035476,0.04115523,0.40684462,1.67457663,0.08993674,0.42664177,0.08623919,0.00000000
-3.33466733,2.37044578,0.00037619,0.04399644,0.43656250,1.79483988,0.09760800,0.45942896,0.09364011,0.00000000
-3.32866433,2.53130845,0.00039789,0.04673404,0.46603519,1.91460636,0.10532936,0.49169514,0.10113114,0.00000000
-3.32266133,2.68920250,0.00041980,0.04932276,0.49485731,2.03255417,0.11301735,0.52298113,0.10860907,0.00000000
-3.31665833,2.84220205,0.00044188,0.05171808,0.52262274,2.14736086,0.12058799,0.55283082,0.11596820,0.00000000
-3.31065533,2.98843208,0.00046409,0.05387748,0.54893477,2.25773753,0.12795924,0.58080414,0.12310294,0.00000000
-3.30465233,3.12612126,0.00048639,0.05576179,0.57341676,2.36246436,0.13505366,0.60649038,0.12991064,0.00000000
-3.29864932,3.25365489,0.00050874,0.05733638,0.59572287,2.46042644,0.14180096,0.62952142,0.13629468,0.00000000
-3.29264632,3.36962581,0.00053111,0.05857238,0.61554842,2.55064830,0.14814059,0.64958417,0.14216751,0.00000000
-3.28664332,3.47288092,0.00055343,0.05944766,0.63263940,2.63232564,0.15402393,0.66643177,0.14745366,0.00000000
-3.28064032,3.56256117,0.00057568,0.05994760,0.64680072,2.70485281,0.15941617,0.67989286,0.15209242,0.00000000
-3.27463732,3.63813278,0.00059781,0.06006571,0.65790274,2.76784434,0.16429773,0.68987862,0.15604019,0.00000000
-3.26863432,3.69940819,0.00061976,0.05980391,0.66588579,2.82114958,0.16866505,0.69638705,0.15927224,0.00000000
-3.26263132,3.74655510,0.00064149,0.05917259,0.67076233,2.86485918,0.17253072,0.69950446,0.16178393,0.00000000
-3.25662831,3.78009299,0.00066298,0.05819031,0.67261672,2.89930278,0.17592303,0.69940385,0.16359112,0.00000000
-3.25062531,3.80087677,0.00068418,0.05688332,0.67160238,2.92503777,0.17888471,0.69634036,0.16472990,0.00000000
-3.24462231,3.81006791,0.00070509,0.05528479,0.66793653,2.94282910,0.18147111,0.69064392,0.16525557,0.00000000
-3.23861931,3.80909403,0.00072568,0.05343385,0.66189266,2.95362089,0.18374781,0.68270944,0.16524077,0.00000000
-3.23261631,3.79959859,0.00074599,0.05137444,0.65379095,2.95850077,0.18578775,0.67298486,0.16477310,0.00000000
-3.22661331,3.78338250,0.00076601,0.04915405,0.64398716,2.95865846,0.18766800,0.66195769,0.16395207,0.00000000
-3.22061031,3.76234047,0.00078579,0.04682245,0.63286040,2.95534035,0.18946642,0.65014054,0.16288558,0.00000000
-3.21460730,3.73839452,0.00080538,0.04443034,0.62080021,2.94980202,0.19125828,0.63805614,0.16168621,0.00000000
-3.20860430,3.71342765,0.00082482,0.04202808,0.60819369,2.94326095,0.19311297,0.62622259,0.16046723,0.00000000
-3.20260130,3.68922062,0.00084418,0.03966450,0.59541303,2.93685140,0.19509113,0.61513925,0.15933876,0.00000000
-3.19659830,3.66739436,0.00086351,0.03738584,0.58280412,2.93158378,0.19724216,0.60527376,0.15840403,0.00000000
-3.19059530,3.64936042,0.00088284,0.03523482,0.57067660,2.92831001,0.19960230,0.59705067,0.15775600,0.00000000
-3.18459230,3.63628151,0.00090222,0.03324990,0.55929579,2.92769681,0.20219345,0.59084185,0.15747445,0.00000000
-3.17858929,3.62904334,0.00092165,0.03146466,0.54887671,2.93020759,0.20502255,0.58695898,0.15762362,0.00000000
-3.17258629,3.62823881,0.00094110,0.02990747,0.53958055,2.93609411,0.20808184,0.58564820,0.15825051,0.00000000
-3.16658329,3.63416449,0.00096052,0.02860117,0.53151347,2.94539764,0.21134966,0.58708680,0.15938383,0.00000000
-3.16058029,3.64682928,0.00097982,0.02756299,0.52472773,2.95795966,0.21479201,0.59138203,0.16103373,0.00000000
-3.15457729,3.66597404,0.00099887,0.02680457,0.51922517,2.97344116,0.21836447,0.59857171,0.16319210,0.00000000
-3.14857429,3.69110085,0.00101748,0.02633208,0.51496248,2.99134937,0.22201464,0.60862655,0.16583360,0.00000000
-3.14257129,3.72151012,0.00103545,0.02614644,0.51185823,3.01107046,0.22568480,0.62145379,0.16891722,0.00000000
-3.13656828,3.75634332,0.00105252,0.02624351,0.50980106,3.03190634,0.22931461,0.63690208,0.17238828,0.00000000
-3.13056528,3.79462907,0.00106842,0.02661445,0.50865870,3.05311369,0.23284381,0.65476709,0.17618090,0.00000000
-3.12456228,3.83533038,0.00108283,0.02724601,0.50828727,3.07394324,0.23621472,0.67479786,0.18022064,0.00000000
-3.11855928,3.87739072,0.00109545,0.02812088,0.50854050,3.09367732,0.23937440,0.69670348,0.18442729,0.00000000
-3.11255628,3.91977696,0.00110595,0.02921801,0.50927836,3.11166394,0.24227640,0.72015998,0.18871776,0.00000000
-3.10655328,3.96151746,0.00111400,0.03051306,0.51037474,3.12734598,0.24488206,0.74481733,0.19300882,0.00000000
-3.10055028,4.00173388,0.00111931,0.03197871,0.51172382,3.14028406,0.24716120,0.77030624,0.19721969,0.00000000
-3.09454727,4.03966572,0.00112159,0.03358515,0.51324491,3.15017245,0.24909245,0.79624500,0.20127437,0.00000000
-3.08854427,4.07468712,0.00112060,0.03530050,0.51488556,3.15684740,0.25066296,0.82224592,0.20510363,0.00000000
-3.08254127,4.10631567,0.00111615,0.03709133,0.51662285,3.16028788,0.25186773,0.84792163,0.20864659,0.00000000
-3.07653827,4.13421350,0.00110810,0.03892322,0.51846285,3.16060899,0.25270862,0.87289108,0.21185192,0.00000000
-3.07053527,4.15818128,0.00109636,0.04076133,0.52043837,3.15804871,0.25319312,0.89678514,0.21467853,0.00000000
-3.06453227,4.17814595,0.00108092,0.04257108,0.52260516,3.15294892,0.25333293,0.91925197,0.21709589,0.00000000
-3.05852926,4.19414340,0.00106183,0.04431878,0.52503675,3.14573181,0.25314259,0.93996192,0.21908388,0.00000000
-3.05252626,4.20629735,0.00103920,0.04597237,0.52781832,3.13687322,0.25263807,0.95861206,0.22063226,0.00000000
-3.04652326,4.21479575,0.00101321,0.04750208,0.53103981,3.12687409,0.25183567,0.97493022,0.22173979,0.00000000
-3.04052026,4.21986631,0.00098411,0.04888113,0.53478881,3.11623178,0.25075097,0.98867855,0.22241312,0.00000000
-3.03451726,4.22175226,0.00095220,0.05008636,0.53914341,3.10541253,0.24939817,0.99965649,0.22266543,0.00000000
-3.02851426,4.22068990,0.00091781,0.05109878,0.54416558,3.09482637,0.24778968,1.00770316,0.22251503,0.00000000
-3.02251126,4.21688885,0.00088134,0.05190405,0.54989523,3.08480578,0.24593605,1.01269914,0.22198383,0.00000000
-3.01650825,4.21051596,0.00084321,0.05249283,0.55634539,3.07558893,0.24384612,1.01456760,0.22109600,0.00000000
-3.01050525,4.20168370,0.00080384,0.05286099,0.56349873,3.06730809,0.24152748,1.01327471,0.21987671,0.00000000
-3.00450225,4.19044327,0.00076369,0.05300966,0.57130560,3.05998390,0.23898710,1.00882957,0.21835111,0.00000000
-2.99849925,4.17678275,0.00072319,0.05294517,0.57968357,3.05352522,0.23623213,1.00128335,0.21654360,0.00000000
-2.99249625,4.16063019,0.00068279,0.05267880,0.58851882,3.04773473,0.23327077,0.99072800,0.21447751,0.00000000
-2.98649325,4.14186116,0.00064290,0.05222636,0.59766891,3.04231956,0.23011316,0.97729437,0.21217503,0.00000000
-2.98049025,4.12031045,0.00060391,0.05160768,0.60696719,3.03690649,0.22677223,0.96114993,0.20965764,0.00000000
-2.97448724,4.09578690,0.00056619,0.05084599,0.61622841,3.03106070,0.22326447,0.94249598,0.20694683,0.00000000
-2.96848424,4.06809071,0.00053007,0.04996714,0.62525531,3.02430713,0.21961059,0.92156464,0.20406515,0.00000000
-2.96248124,4.03703199,0.00049584,0.04899885,0.63384601,3.01615327,0.21583589,0.89861547,0.20103755,0.00000000
-2.95647824,4.00244983,0.00046376,0.04796985,0.64180173,3.00611252,0.21197061,0.87393183,0.19789292,0.00000000
-2.95047524,3.96423058,0.00043405,0.04690912,0.64893455,2.99372668,0.20804990,0.84781706,0.19466561,0.00000000
-2.94447224,3.92232467,0.00040692,0.04584502,0.65507496,2.97858697,0.20411363,0.82059050,0.19139708,0.00000000
-2.93846923,3.87676101,0.00038253,0.04480465,0.66007869,2.96035254,0.20020604,0.79258332,0.18813735,0.00000000
-2.93246623,3.82765841,0.00036104,0.04381313,0.66383277,2.93876588,0.19637510,0.76413429,0.18494618,0.00000000
-2.92646323,3.77523360,0.00034258,0.04289314,0.66626047,2.91366481,0.19267175,0.73558549,0.18189405,0.00000000
-2.92046023,3.71980552,0.00032726,0.04206446,0.66732496,2.88499058,0.18914894,0.70727796,0.17906258,0.00000000
-2.91445723,3.66179593,0.00031522,0.04134366,0.66703172,2.85279235,0.18586060,0.67954743,0.17654460,0.00000000
-2.90845423,3.60172646,0.00030655,0.04074399,0.66542950,2.81722792,0.18286051,0.65272013,0.17444353,0.00000000
-2.90245123,3.54021228,0.00030138,0.04027533,0.66260993,2.77856119,0.18020115,0.62710874,0.17287234,0.00000000
-2.89644822,3.47795296,0.00029981,0.03994420,0.65870600,2.73715665,0.17793247,0.60300864,0.17195183,0.00000000
-2.89044522,3.41572084,0.00030196,0.03975404,0.65388922,2.69347130,0.17610080,0.58069432,0.17180837,0.00000000
-2.88444222,3.35434737,0.00030793,0.03970536,0.64836593,2.64804460,0.17474778,0.56041624,0.17257115,0.00000000
-2.87843922,3.29470794,0.00031782,0.03979611,0.64237276,2.60148667,0.17390935,0.54239808,0.17436887,0.00000000
-2.87243622,3.23770551,0.00033171,0.04002200,0.63617132,2.55446528,0.17361493,0.52683429,0.17732613,0.00000000
-2.86643322,3.18425337,0.00034965,0.04037687,0.63004254,2.50769183,0.17388669,0.51388814,0.18155947,0.00000000
-2.86043022,3.13525724,0.00037169,0.04085305,0.62428046,2.46190650,0.17473894,0.50369018,0.18717318,0.00000000
-2.85442721,3.09159684,0.00039780,0.04144163,0.61918589,2.41786282,0.17617774,0.49633703,0.19425511,0.00000000
-2.84842421,3.05410700,0.00042793,0.04213281,0.61505982,2.37631163,0.17820054,0.49189046,0.20287249,0.00000000
-2.84242121,3.02355849,0.00046196,0.04291610,0.61219671,2.33798455,0.18079604,0.49037679,0.21306796,0.00000000
-2.83641821,3.00063851,0.00049971,0.04378046,0.61087778,2.30357705,0.18394404,0.49178648,0.22485600,0.00000000
-2.83041521,2.98593109,0.00054094,0.04471446,0.61136430,2.27373119,0.18761554,0.49607387,0.23821973,0.00000000
-2.82441221,2.97989767,0.00058533,0.04570631,0.61389090,2.24901829,0.19177276,0.50315708,0.25310853,0.00000000
-2.81840920,2.98285819,0.00063249,0.04674387,0.61865906,2.22992171,0.19636935,0.51291797,0.26943633,0.00000000
-2.81240620,2.99497329,0.00068196,0.04781464,0.62583087,2.21682032,0.20135060,0.52520240,0.28708083,0.00000000
-2.80640320,3.01622819,0.00073322,0.04890572,0.63552303,2.20997295,0.20665377,0.53982053,0.30588378,0.00000000
-2.80040020,3.04641914,0.00078568,0.05000379,0.64780151,2.20950463,0.21220845,0.55654760,0.32565231,0.00000000
-2.79439720,3.08514317,0.00083871,0.05109511,0.66267681,2.21539510,0.21793714,0.57512495,0.34616139,0.00000000
-2.78839420,3.13179216,0.00089164,0.05216552,0.68010018,2.22747038,0.22375582,0.59526178,0.36715749,0.00000000
-2.78239120,3.18555196,0.00094376,0.05320055,0.69996086,2.24539805,0.22957479,0.61663742,0.38836328,0.00000000
-2.77638819,3.24540734,0.00099436,0.05418553,0.72208479,2.26868676,0.23529964,0.63890451,0.40948328,0.00000000
-2.77038519,3.31015332,0.00104274,0.05510586,0.74623475,2.29669053,0.24083244,0.66169307,0.43021049,0.00000000
-2.76438219,3.37841315,0.00108822,0.05594718,0.77211221,2.32861808,0.24607317,0.68461548,0.45023356,0.00000000
-2.75837919,3.44866304,0.00113012,0.05669579,0.79936107,2.36354721,0.25092131,0.70727249,0.46924445,0.00000000
-2.75237619,3.51926323,0.00116785,0.05733894,0.82757321,2.40044429,0.25527766,0.72926007,0.48694629,0.00000000
-2.74637319,3.58849484,0.00120085,0.05786526,0.85629591,2.43818830,0.25904639,0.75017709,0.50306105,0.00000000
-2.74037019,3.65460148,0.00122865,0.05826508,0.88504105,2.47559888,0.26213710,0.76963357,0.51733687,0.00000000
-2.73436718,3.71583435,0.00125085,0.05853085,0.91329592,2.51146761,0.26446703,0.78725925,0.52955470,0.00000000
-2.72836418,3.77049946,0.00126714,0.05865740,0.94053522,2.54459148,0.26596322,0.80271220,0.53953398,0.00000000
-2.72236118,3.81700502,0.00127729,0.05864220,0.96623413,2.57380743,0.26656457,0.81568714,0.54713720,0.00000000
-2.71635818,3.85390758,0.00128119,0.05848550,0.98988189,2.59802679,0.26622375,0.82592304,0.55227304,0.00000000
-2.71035518,3.87995489,0.00127879,0.05819034,1.01099544,2.61626828,0.26490877,0.83320983,0.55489817,0.00000000
-2.70435218,3.89412400,0.00127018,0.05776257,1.02913270,2.62768849,0.26260425,0.83739371,0.55501749,0.00000000
-2.69834917,3.89565301,0.00125550,0.05721058,1.04390496,2.63160865,0.25931223,0.83838093,0.55268290,0.00000000
-2.69234617,3.88406524,0.00123500,0.05654511,1.05498794,2.62753665,0.25505258,0.83613980,0.54799075,0.00000000
-2.68634317,3.85918498,0.00120902,0.05577887,1.06213106,2.61518362,0.24986277,0.83070087,0.54107797,0.00000000
-2.68034017,3.82114408,0.00117796,0.05492612,1.06516462,2.59447437,0.24379724,0.82215524,0.53211719,0.00000000
-2.67433717,3.77037930,0.00114229,0.05400221,1.06400457,2.56555133,0.23692626,0.81065097,0.52131111,0.00000000
-2.66833417,3.70762045,0.00110255,0.05302313,1.05865470,2.52877178,0.22933423,0.79638798,0.50888623,0.00000000
-2.66233117,3.63386979,0.00105932,0.05200502,1.04920617,2.48469861,0.22111770,0.77961141,0.49508637,0.00000000
-2.65632816,3.55037346,0.00101321,0.05096377,1.03583441,2.43408464,0.21238298,0.76060397,0.48016609,0.00000000
-2.65032516,3.45858603,0.00096489,0.04991459,1.01879350,2.37785122,0.20324350,0.73967736,0.46438436,0.00000000
-2.64432216,3.36012925,0.00091501,0.04887172,0.99840826,2.31706162,0.19381707,0.71716334,0.44799860,0.00000000
-2.63831916,3.25674638,0.00086424,0.04784819,0.97506427,2.25289013,0.18422305,0.69340464,0.43125930,0.00000000
-2.63231616,3.15025358,0.00081323,0.04685560,0.94919633,2.18658763,0.17457954,0.66874609,0.41440520,0.00000000
-2.62631316,3.04248973,0.00076263,0.04590405,0.92127552,2.11944482,0.16500075,0.64352621,0.39765932,0.00000000
-2.62031016,2.93526619,0.00071302,0.04500204,0.89179559,2.05275404,0.15559452,0.61806956,0.38122564,0.00000000
-2.61430715,2.83031777,0.00066497,0.04415648,0.86125889,1.98777083,0.14646012,0.59267996,0.36528650,0.00000000
-2.60830415,2.72925634,0.00061898,0.04337270,0.83016231,1.92567637,0.13768637,0.56763478,0.35000064,0.00000000
-2.60230115,2.63352821,0.00057548,0.04265446,0.79898388,1.86754185,0.12935012,0.54318028,0.33550190,0.00000000
-2.59629815,2.54437645,0.00053483,0.04200396,0.76817011,1.81429591,0.12151510,0.51952810,0.32189839,0.00000000
-2.59029515,2.46280906,0.00049731,0.04142189,0.73812473,1.76669610,0.11423112,0.49685286,0.30927203,0.00000000
-2.58429215,2.38957397,0.00046312,0.04090736,0.70919890,1.72530534,0.10753367,0.47529079,0.29767860,0.00000000
-2.57828914,2.32514155,0.00043238,0.04045797,0.68168342,1.69047426,0.10144393,0.45493945,0.28714801,0.00000000
-2.57228614,2.26969515,0.00040513,0.04006970,0.65580291,1.66233001,0.09596907,0.43585830,0.27768491,0.00000000
-2.56628314,2.22313024,0.00038132,0.03973691,0.63171230,1.64077222,0.09110288,0.41807018,0.26926961,0.00000000
-2.56028014,2.18506217,0.00036084,0.03945235,0.60949560,1.62547632,0.08682680,0.40156367,0.26185928,0.00000000
-2.55427714,2.15484269,0.00034349,0.03920718,0.58916703,1.61590440,0.08311107,0.38629602,0.25538954,0.00000000
-2.54827414,2.13158484,0.00032905,0.03899103,0.57067444,1.61132351,0.07991626,0.37219692,0.24977633,0.00000000
-2.54227114,2.11419570,0.00031723,0.03879214,0.55390488,1.61083085,0.07719493,0.35917276,0.24491833,0.00000000
-2.53626813,2.10141613,0.00030772,0.03859759,0.53869209,1.61338526,0.07489345,0.34711148,0.24069964,0.00000000
-2.53026513,2.09186634,0.00030018,0.03839358,0.52482573,1.61784402,0.07295400,0.33588777,0.23699301,0.00000000
-2.52426213,2.08409596,0.00029427,0.03816583,0.51206190,1.62300369,0.07131661,0.32536868,0.23366337,0.00000000
-2.51825913,2.07663675,0.00028966,0.03790003,0.50013460,1.62764353,0.06992120,0.31541933,0.23057177,0.00000000
-2.51225613,2.06805627,0.00028604,0.03758238,0.48876773,1.63056994,0.06870967,0.30590873,0.22757945,0.00000000
-2.50625313,2.05701050,0.00028312,0.03720011,0.47768710,1.63066017,0.06762784,0.29671547,0.22455218,0.00000000
-2.50025013,2.04229331,0.00028066,0.03674210,0.46663202,1.62690352,0.06662728,0.28773301,0.22136440,0.00000000
-2.49424712,2.02288094,0.00027846,0.03619944,0.45536609,1.61843848,0.06566694,0.27887465,0.21790335,0.00000000
-2.48824412,1.99796973,0.00027640,0.03556597,0.44368659,1.60458416,0.06471459,0.27007768,0.21407273,0.00000000
-2.48224112,1.96700547,0.00027438,0.03483874,0.43143231,1.58486479,0.06374787,0.26130684,0.20979584,0.00000000
-2.47623812,1.92970339,0.00027237,0.03401837,0.41848939,1.55902632,0.06275509,0.25255670,0.20501814,0.00000000
-2.47023512,1.88605781,0.00027043,0.03310932,0.40479515,1.52704449,0.06173566,0.24385311,0.19970896,0.00000000
-2.46423212,1.83634137,0.00026862,0.03211998,0.39033955,1.48912409,0.06070014,0.23525340,0.19386234,0.00000000
-2.45822911,1.78109380,0.00026709,0.03106268,0.37516457,1.44568963,0.05966987,0.22684554,0.18749699,0.00000000
-2.45222611,1.72110105,0.00026600,0.02995350,0.35936143,1.39736794,0.05867633,0.21874610,0.18065527,0.00000000
-2.44622311,1.65736569,0.00026556,0.02881197,0.34306594,1.34496371,0.05776002,0.21109723,0.17340137,0.00000000
-2.44022011,1.59107001,0.00026600,0.02766060,0.32645221,1.28942897,0.05696915,0.20406267,0.16581869,0.00000000
-2.43421711,1.52353353,0.00026754,0.02652438,0.30972510,1.23182824,0.05635800,0.19782298,0.15800647,0.00000000
-2.42821411,1.45616684,0.00027042,0.02543008,0.29311175,1.17330068,0.05598502,0.19257017,0.15007611,0.00000000
-2.42221111,1.39042359,0.00027483,0.02440558,0.27685267,1.11502101,0.05591090,0.18850189,0.14214697,0.00000000
-2.41620810,1.32775264,0.00028097,0.02347912,0.26119267,1.05816086,0.05619641,0.18581539,0.13434214,0.00000000
-2.41020510,1.26955218,0.00028898,0.02267851,0.24637216,1.00385192,0.05690029,0.18470145,0.12678428,0.00000000
-2.40420210,1.21712751,0.00029896,0.02203037,0.23261899,0.95315236,0.05807723,0.18533849,0.11959154,0.00000000
-2.39819910,1.17165366,0.00031097,0.02155944,0.22014127,0.90701758,0.05977582,0.18788697,0.11287404,0.00000000
-2.39219610,1.13414416,0.00032499,0.02128787,0.20912127,0.86627611,0.06203685,0.19248430,0.10673070,0.00000000
-2.38619310,1.10542658,0.00034096,0.02123465,0.19971067,0.83161127,0.06489164,0.19924037,0.10124674,0.00000000
-2.38019010,1.08612522,0.00035877,0.02141504,0.19202715,0.80354882,0.06836084,0.20823376,0.09649180,0.00000000
-2.37418709,1.07665113,0.00037823,0.02184015,0.18615232,0.78245061,0.07245337,0.21950878,0.09251881,0.00000000
-2.36818409,1.07719926,0.00039914,0.02251661,0.18213113,0.76851397,0.07716581,0.23307337,0.08936340,0.00000000
-2.36218109,1.08775221,0.00042122,0.02344634,0.17997236,0.76177641,0.08248210,0.24889784,0.08704410,0.00000000
-2.35617809,1.10808996,0.00044419,0.02462639,0.17965039,0.76212485,0.08837357,0.26691451,0.08556299,0.00000000
-2.35017509,1.13780475,0.00046775,0.02604892,0.18110780,0.76930881,0.09479943,0.28701820,0.08490690,0.00000000
-2.34417209,1.17632014,0.00049159,0.02770130,0.18425879,0.78295652,0.10170746,0.30906758,0.08504895,0.00000000
-2.33816908,1.22291318,0.00051540,0.02956625,0.18899309,0.80259313,0.10903510,0.33288721,0.08595039,0.00000000
-2.33216608,1.27673868,0.00053889,0.03162216,0.19518027,0.82766005,0.11671078,0.35827028,0.08756258,0.00000000
-2.32616308,1.33685463,0.00056182,0.03384343,0.20267421,0.85753468,0.12465546,0.38498201,0.08982909,0.00000000
-2.32016008,1.40224753,0.00058397,0.03620091,0.21131744,0.89154959,0.13278430,0.41276340,0.09268764,0.00000000
-2.31415708,1.47185707,0.00060517,0.03866246,0.22094534,0.92901052,0.14100849,0.44133549,0.09607197,0.00000000
-2.30815408,1.54459908,0.00062529,0.04119356,0.23139004,0.96921265,0.14923704,0.47040374,0.09991355,0.00000000
-2.30215108,1.61938635,0.00064427,0.04375791,0.24248373,1.01145460,0.15737859,0.49966269,0.10414294,0.00000000
-2.29614807,1.69514674,0.00066207,0.04631813,0.25406154,1.05504996,0.16534302,0.52880056,0.10869091,0.00000000
-2.29014507,1.77083825,0.00067873,0.04883650,0.26596377,1.09933618,0.17304303,0.55750382,0.11348925,0.00000000
-2.28414207,1.84546105,0.00069429,0.05127566,0.27803748,1.14368080,0.18039544,0.58546169,0.11847125,0.00000000
-2.27813907,1.91806648,0.00070883,0.05359930,0.29013756,1.18748524,0.18732228,0.61237039,0.12357199,0.00000000
-2.27213607,1.98776322,0.00072245,0.05577287,0.30212714,1.23018640,0.19375164,0.63793718,0.12872834,0.00000000
-2.26613307,2.05372112,0.00073524,0.05776420,0.31387762,1.27125647,0.19961828,0.66188421,0.13387877,0.00000000
-2.26013007,2.11517310,0.00074728,0.05954409,0.32526826,1.31020152,0.20486401,0.68395205,0.13896316,0.00000000
-2.25412706,2.17141573,0.00075866,0.06108684,0.33618549,1.34655933,0.20943788,0.70390306,0.14392247,0.00000000
-2.24812406,2.22180916,0.00076941,0.06237066,0.34652217,1.37989704,0.21329619,0.72152448,0.14869853,0.00000000
-2.24212106,2.26577696,0.00077953,0.06337808,0.35617675,1.40980916,0.21640243,0.73663136,0.15323391,0.00000000
-2.23611806,2.30280637,0.00078902,0.06409616,0.36505256,1.43591653,0.21872711,0.74906923,0.15747194,0.00000000
-2.23011506,2.33244949,0.00079781,0.06451668,0.37305741,1.45786631,0.22024767,0.75871660,0.16135693,0.00000000
-2.22411206,2.35432569,0.00080584,0.06463627,0.38010338,1.47533366,0.22094833,0.76548709,0.16483467,0.00000000
-2.21810905,2.36812522,0.00081304,0.06445629,0.38610710,1.48802484,0.22082002,0.76933132,0.16785310,0.00000000
-2.21210605,2.37361414,0.00081932,0.06398283,0.39099034,1.49568193,0.21986051,0.77023834,0.17036325,0.00000000
-2.20610305,2.37064014,0.00082466,0.06322645,0.39468108,1.49808883,0.21807445,0.76823646,0.17232029,0.00000000
-2.20010005,2.35913895,0.00082906,0.06220188,0.39711487,1.49507827,0.21547362,0.76339360,0.17368475,0.00000000
-2.19409705,2.33914078,0.00083264,0.06092773,0.39823649,1.48653929,0.21207717,0.75581666,0.17442382,0.00000000
-2.18809405,2.31077600,0.00083561,0.05942596,0.39800187,1.47242476,0.20791190,0.74565023,0.17451260,0.00000000
-2.18209105,2.27427971,0.00083833,0.05772144,0.39637993,1.45275822,0.20301247,0.73307420,0.17393523,0.00000000
-2.17608804,2.22999420,0.00084133,0.05584137,0.39335451,1.42763955,0.19742157,0.71830052,0.17268591,0.00000000
-2.17008504,2.17836915,0.00084536,0.05381467,0.38892603,1.39724902,0.19118985,0.70156897,0.17076962,0.00000000
-2.16408204,2.11995883,0.00085140,0.05167135,0.38311286,1.36184911,0.18437582,0.68314202,0.16820260,0.00000000
-2.15807904,2.05541645,0.00086065,0.04944187,0.37595233,1.32178402,0.17704542,0.66329907,0.16501247,0.00000000
-2.15207604,1.98548537,0.00087461,0.04715651,0.36750114,1.27747658,0.16927137,0.64233006,0.16123801,0.00000000
-2.14607304,1.91098763,0.00089506,0.04484475,0.35783537,1.22942271,0.16113237,0.62052892,0.15692858,0.00000000
-2.14007004,1.83281015,0.00092405,0.04253471,0.34704986,1.17818352,0.15271197,0.59818701,0.15214330,0.00000000
-2.13406703,1.75188920,0.00096393,0.04025263,0.33525706,1.12437551,0.14409736,0.57558691,0.14694984,0.00000000
-2.12806403,1.66919397,0.00101729,0.03802248,0.32258539,1.06865920,0.13537796,0.55299692,0.14142317,0.00000000
-2.12206103,1.58570995,0.00108698,0.03586566,0.30917717,1.01172690,0.12664395,0.53066648,0.13564401,0.00000000
-2.11605803,1.50242303,0.00117605,0.03380074,0.29518624,0.95429007,0.11798483,0.50882286,0.12969729,0.00000000
-2.11005503,1.42030506,0.00128773,0.03184339,0.28077531,0.89706691,0.10948798,0.48766923,0.12367067,0.00000000
-2.10405203,1.34030141,0.00142534,0.03000645,0.26611317,0.84077075,0.10123733,0.46738416,0.11765303,0.00000000
