energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.54927464,1.06416134,-4.03827693,0.11123439,-0.47111934,0.29937586,-2.18308629,0.00678066,-0.04248990,0.16608003,-0.72361432,0.12977894,-0.61441387,0.51579355,-0.70364411,0.01926966,-0.05549687,0.11095336,-0.25040981
0.55527764,1.09098552,-3.85143535,0.11093542,-0.45235456,0.30628029,-2.09550717,0.00700207,-0.04159971,0.16941728,-0.69314091,0.13225408,-0.57310119,0.52838267,-0.65689629,0.02080465,-0.05230642,0.11530236,-0.23833182
0.56128064,1.11960220,-3.66093310,0.11122305,-0.43319041,0.31447941,-2.00159506,0.00736468,-0.04061152,0.17283347,-0.66091766,0.13518298,-0.53379759,0.54048425,-0.61442089,0.02242841,-0.04908581,0.11985865,-0.22635271
0.56728364,1.15000695,-3.46854852,0.11207179,-0.41369323,0.32388605,-1.90252406,0.00786392,-0.03951978,0.17632545,-0.62737326,0.13859811,-0.49661635,0.55222571,-0.57631878,0.02413531,-0.04586976,0.12460432,-0.21456823
0.57328664,1.18226248,-3.27605452,0.11346915,-0.39393948,0.33442205,-1.79953131,0.00849516,-0.03832127,0.17990223,-0.59294872,0.14254699,-0.46163100,0.56378348,-0.54261377,0.02591753,-0.04269196,0.12952236,-0.20306878
0.57928964,1.21648896,-3.08518889,0.11541530,-0.37401758,0.34601693,-1.69388734,0.00925393,-0.03701552,0.18358320,-0.55808622,0.14709058,-0.42888005,0.57537647,-0.51326164,0.02776487,-0.03958434,0.13459579,-0.19193845
0.58529265,1.25285250,-2.89762364,0.11792243,-0.35402854,0.35860615,-1.58686590,0.01013606,-0.03560521,0.18739601,-0.52321822,0.15230107,-0.39837161,0.58725837,-0.48815899,0.02966454,-0.03657640,0.13980685,-0.18125397
0.59129565,1.29155278,-2.71493431,0.12101355,-0.33408550,0.37212938,-1.47971436,0.01113788,-0.03409626,0.19137433,-0.48875703,0.15825925,-0.37008767,0.59970898,-0.46715168,0.03160114,-0.03369471,0.14513635,-0.17108369
0.59729865,1.33281048,-2.53857081,0.12472115,-0.31431214,0.38652897,-1.37362599,0.01225637,-0.03249785,0.19555553,-0.45508544,0.16505139,-0.34398792,0.61302507,-0.45004250,0.03355670,-0.03096241,0.15056332,-0.16148662
0.60330165,1.37685537,-2.36983102,0.12908544,-0.29484014,0.40174873,-1.26971493,0.01348932,-0.03082227,0.19997843,-0.42254859,0.17276599,-0.32001317,0.62751123,-0.43659811,0.03551092,-0.02839901,0.15606498,-0.15251156
0.60930465,1.42391559,-2.20983836,0.13415261,-0.27580589,0.41773327,-1.16899486,0.01483549,-0.02908456,0.20468131,-0.39144749,0.18149037,-0.29808827,0.64347084,-0.42655530,0.03744153,-0.02602018,0.16161706,-0.14419652
0.61530765,1.47420863,-2.05952455,0.13997280,-0.25734663,0.43442786,-1.07236184,0.01629471,-0.02730208,0.20970009,-0.36203430,0.19130718,-0.27812465,0.66119784,-0.41962661,0.03932473,-0.02383778,0.16719451,-0.13656838
0.62131066,1.52793415,-1.91961838,0.14659816,-0.23959640,0.45177886,-0.98058193,0.01786795,-0.02549402,0.21506695,-0.33450951,0.20229114,-0.26002267,0.68096913,-0.41550562,0.04113583,-0.02186004,0.17277253,-0.12964286
0.62731366,1.58526870,-1.79064094,0.15408073,-0.22268188,0.46973468,-0.89428368,0.01955737,-0.02368076,0.22080923,-0.30902102,0.21450587,-0.24367377,0.70303812,-0.41387202,0.04284992,-0.02009180,0.17832789,-0.12342486
0.63331666,1.64636216,-1.67290772,0.16247042,-0.20671858,0.48824701,-0.81395534,0.02136626,-0.02188328,0.22694872,-0.28566502,0.22800111,-0.22896259,0.72762914,-0.41439676,0.04444266,-0.01853490,0.18384050,-0.11790924
0.63931966,1.71133538,-1.56653729,0.17181285,-0.19180743,0.50727220,-0.73994679,0.02329897,-0.02012261,0.23350119,-0.26448860,0.24281032,-0.21576921,0.75493297,-0.41674741,0.04589105,-0.01718865,0.18929495,-0.11308188
0.64532266,1.78027873,-1.47146621,0.18214728,-0.17803201,0.52677260,-0.67247554,0.02536070,-0.01841923,0.24047621,-0.24549381,0.25894870,-0.20397148,0.78510322,-0.42059376,0.04717427,-0.01605037,0.19468206,-0.10892111
0.65132566,1.85325083,-1.38746930,0.19350446,-0.16545661,0.54671747,-0.61163619,0.02755719,-0.01679259,0.24787711,-0.22864284,0.27641178,-0.19344759,0.81825356,-0.42561396,0.04827437,-0.01511592,0.20000025,-0.10539940
0.65732866,1.93027696,-1.31418441,0.20590445,-0.15412508,0.56708342,-0.55741288,0.02989440,-0.01526075,0.25570098,-0.21386417,0.29517453,-0.18407875,0.85445546,-0.43150079,0.04917700,-0.01438023,0.20525649,-0.10248524
0.66333167,2.01134666,-1.25114020,0.21935449,-0.14406067,0.58785396,-0.50969366,0.03237797,-0.01384002,0.26393872,-0.20105922,0.31519110,-0.17575208,0.89373646,-0.43796829,0.04987194,-0.01383786,0.21046691,-0.10014511
0.66933467,2.09641014,-1.19778593,0.23384691,-0.13526659,0.60901832,-0.46828625,0.03501273,-0.01254481,0.27257493,-0.19010927,0.33639520,-0.16836346,0.93607879,-0.44475839,0.05035349,-0.01348336,0.21565674,-0.09834538
0.67533767,2.18537328,-1.15352162,0.24935712,-0.12772755,0.63056918,-0.43293423,0.03780204,-0.01138746,0.28158776,-0.18088228,0.35870099,-0.16182045,0.98141809,-0.45164731,0.05062074,-0.01331172,0.22085977,-0.09705422
0.68134067,2.27809132,-1.11772733,0.26584172,-0.12141181,0.65249958,-0.40333310,0.04074716,-0.01037829,0.29094856,-0.17323935,0.38200476,-0.15604494,1.02964248,-0.45845155,0.05067766,-0.01331855,0.22611710,-0.09624311
0.68734367,2.37436140,-1.08979045,0.28323695,-0.11627395,0.67479900,-0.37914544,0.04384661,-0.00952560,0.30062135,-0.16704065,0.40618703,-0.15097560,1.08059165,-0.46503309,0.05053293,-0.01350025,0.23147530,-0.09588820
0.69334667,2.47391444,-1.06912969,0.30145741,-0.11225801,0.69744886,-0.36001481,0.04709546,-0.00883587,0.31056229,-0.16215048,0.43111530,-0.14656990,1.13405638,-0.47130363,0.05019970,-0.01385400,0.23698408,-0.09597120
0.69934967,2.57640690,-1.05521522,0.32039525,-0.10930082,0.72041769,-0.34557783,0.05048484,-0.00831388,0.32071898,-0.15844151,0.45664723,-0.14280560,1.18977836,-0.47722764,0.04969512,-0.01437763,0.24269351,-0.09647985
0.70535268,2.68141333,-1.04758417,0.33991997,-0.10733553,0.74365634,-0.33547428,0.05400146,-0.00796298,0.33102984,-0.15579794,0.48263428,-0.13968173,1.24745063,-0.48282391,0.04903979,-0.01506942,0.24865092,-0.09740795
0.71135568,2.78842028,-1.04585129,0.35987876,-0.10629500,0.76709353,-0.32935508,0.05762722,-0.00778529,0.34142363,-0.15411769,0.50892555,-0.13721881,1.30671875,-0.48816574,0.04825702,-0.01592773,0.25489781,-0.09875493
0.71735868,2.89682266,-1.04971475,0.38009768,-0.10611508,0.79063218,-0.32688809,0.06133917,-0.00778195,0.35181915,-0.15331362,0.53537183,-0.13545851,1.36718290,-0.49337953,0.04737215,-0.01695059,0.26146667,-0.10052505
0.72336168,3.00592302,-1.05895717,0.40038353,-0.10673748,0.81414675,-0.32776193,0.06510946,-0.00795340,0.36212525,-0.15331378,0.56182977,-0.13446258,1.42840113,-0.49864184,0.04641169,-0.01813519,0.26837821,-0.10272624
0.72936468,3.11493452,-1.07344253,0.42052656,-0.10811229,0.83748195,-0.33168787,0.06890568,-0.00829954,0.37224128,-0.15406089,0.58816571,-0.13431112,1.48989366,-0.50417518,0.04540253,-0.01947745,0.27563893,-0.10536864
0.73536768,3.22298786,-1.09310935,0.44030390,-0.11019992,0.86045300,-0.33840022,0.07269135,-0.00881998,0.38205789,-0.15551118,0.61425947,-0.13510028,1.55114861,-0.51024250,0.04437121,-0.02097144,0.28323936,-0.10846303
0.74137069,3.32914242,-1.11796105,0.45948374,-0.11297260,0.88284757,-0.34765546,0.07642664,-0.00951416,0.39145843,-0.15763267,0.64000745,-0.13693942,1.61162871,-0.51714074,0.04334315,-0.02260899,0.29115292,-0.11201920
0.74737369,3.43240132,-1.14805424,0.47783006,-0.11641514,0.90442932,-0.35923047,0.08006930,-0.01038156,0.40032076,-0.16040317,0.66532530,-0.13994773,1.67077932,-0.52519355,0.04234205,-0.02437928,0.29933567,-0.11604438
0.75337669,3.53173023,-1.18348568,0.49510785,-0.12052521,0.92494311,-0.37292024,0.08357579,-0.01142172,0.40851949,-0.16380803,0.69014966,-0.14425056,1.72803719,-0.53474359,0.04138934,-0.02626858,0.30772685,-0.12054183
0.75937969,3.62607899,-1.22437878,0.51108859,-0.12531293,0.94412152,-0.38853526,0.08690251,-0.01263436,0.41592868,-0.16783793,0.71443916,-0.14997540,1.78283991,-0.54614442,0.04050373,-0.02826011,0.31625028,-0.12550970
0.76538269,3.71440551,-1.27087022,0.52555583,-0.13079994,0.96169248,-0.40589911,0.09000714,-0.01401940,0.42242477,-0.17248673,0.73817427,-0.15724756,1.83463573,-0.55975236,0.03970091,-0.03033404,0.32481649,-0.13094024
0.77138569,3.79570059,-1.32309716,0.53831064,-0.13701786,0.97738759,-0.42484620,0.09284999,-0.01557691,0.42788976,-0.17774949,0.76135620,-0.16618583,1.88289335,-0.57591846,0.03899329,-0.03246765,0.33332550,-0.13681932
0.77738869,3.86901279,-1.38118550,0.54917672,-0.14400628,0.99095081,-0.44522001,0.09539536,-0.01730710,0.43221437,-0.18362083,0.78400467,-0.17689793,1.92711126,-0.59498054,0.03838995,-0.03463568,0.34167020,-0.14312643
0.78339170,3.93347211,-1.44523931,0.55800499,-0.15181034,1.00214698,-0.46687181,0.09761270,-0.01921019,0.43530119,-0.19009350,0.80615457,-0.18947605,1.96682652,-0.61725558,0.03789655,-0.03681075,0.34973996,-0.14983502
0.78939470,3.98831132,-1.51533148,0.56467743,-0.16047788,1.01076979,-0.48965983,0.09947775,-0.02128627,0.43706756,-0.19715732,0.82785173,-0.20399236,2.00162241,-0.64303236,0.03751542,-0.03896407,0.35742447,-0.15691315
0.79539770,4.03288410,-1.59149539,0.56911008,-0.17005634,1.01664881,-0.51344896,0.10097333,-0.02353509,0.43744812,-0.20479839,0.84914768,-0.22049483,2.03113485,-0.67256437,0.03724571,-0.04106608,0.36461747,-0.16432449
0.80140070,4.06667911,-1.67371749,0.57125498,-0.18058940,1.01965522,-0.53811065,0.10208998,-0.02595585,0.43639689,-0.21299854,0.87009381,-0.23900316,2.05505739,-0.70606300,0.03708352,-0.04308729,0.37122026,-0.17202936
0.80740370,4.08932947,-1.76193056,0.57110114,-0.19211364,1.01970603,-0.56352301,0.10282624,-0.02854686,0.43388883,-0.22173496,0.89073498,-0.25950525,2.07314470,-0.74369094,0.03702220,-0.04499913,0.37714477,-0.17998602
0.81340670,4.10061733,-1.85600717,0.56867433,-0.20465501,1.01676642,-0.58957085,0.10318863,-0.03130528,0.42992072,-0.23097995,0.91110291,-0.28195405,2.08521442,-0.78555583,0.03705254,-0.04677483,0.38231605,-0.18815183
0.81940970,4.10047350,-1.95575338,0.56403585,-0.21822556,1.01085045,-0.61614546,0.10319137,-0.03422669,0.42451145,-0.24070068,0.93120958,-0.30626522,2.09114760,-0.83170421,0.03716315,-0.04839016,0.38667404,-0.19648427
0.82541271,4.08897246,-2.06090237,0.55728030,-0.23282033,1.00201981,-0.64314402,0.10285570,-0.03730475,0.41770163,-0.25085903,0.95104109,-0.33231554,2.09088784,-0.88211581,0.03734070,-0.04982426,0.39017460,-0.20494185
0.83141571,4.06632308,-2.17110811,0.54853240,-0.24841461,0.99038100,-0.67046854,0.10220902,-0.04053083,0.40955254,-0.26141128,0.97055209,-0.35994233,2.08443914,-0.93669828,0.03757035,-0.05106019,0.39278974,-0.21348460
0.83741871,4.03285602,-2.28593917,0.53794319,-0.26496162,0.97608101,-0.69802417,0.10128377,-0.04389358,0.40014463,-0.27230778,0.98966131,-0.38894412,2.07186302,-0.99528275,0.03783600,-0.05208549,0.39450704,-0.22207440
0.84342171,3.98900828,-2.40487305,0.52568551,-0.28239085,0.95930173,-0.72571698,0.10011610,-0.04737867,0.38957539,-0.28349255,1.00824836,-0.41908247,2.05327491,-1.05762017,0.03812076,-0.05289242,0.39532849,-0.23067487
0.84942471,3.93530633,-2.52729143,0.51194926,-0.30060700,0.94025362,-0.75345127,0.09874445,-0.05096846,0.37795692,-0.29490282,1.02615210,-0.45008531,2.02884012,-1.12337906,0.03840726,-0.05347820,0.39526859,-0.23925098
0.85542771,3.87234837,-2.65247701,0.49693633,-0.31948976,0.91916874,-0.78112654,0.09720810,-0.05464185,0.36541326,-0.30646857,1.04317086,-0.48165170,1.99876974,-1.19214473,0.03867810,-0.05384496,0.39435215,-0.24776842
0.86143072,3.80078697,-2.77961246,0.48085574,-0.33889439,0.89629369,-0.80863436,0.09554571,-0.05837422,0.35207754,-0.31811216,1.05906455,-0.51345796,1.96331660,-1.26342032,0.03891620,-0.05399954,0.39261179,-0.25619285
0.86743372,3.72131292,-2.90778221,0.46391885,-0.35865315,0.87188278,-0.83585527,0.09379393,-0.06213744,0.33808909,-0.32974809,1.07355883,-0.54516529,1.92277140,-1.33663018,0.03910524,-0.05395316,0.39008530,-0.26448895
0.87343672,3.63464097,-3.03597779,0.44633508,-0.37857769,0.84619162,-0.86265624,0.09198621,-0.06590014,0.32359073,-0.34128299,1.08635127,-0.57642841,1.87745922,-1.41112539,0.03923001,-0.05372097,0.38681321,-0.27261964
0.87943972,3.54149809,-3.16310686,0.42830810,-0.39846216,0.81947163,-0.88888863,0.09015175,-0.06962806,0.30872622,-0.35261592,1.09711933,-0.60690529,1.82773647,-1.48619196,0.03927684,-0.05332146,0.38283649,-0.28054536
0.88544272,3.44261465,-3.28800662,0.41003279,-0.41808722,0.79196546,-0.91438715,0.08831472,-0.07328459,0.29363807,-0.36363903,1.10553015,-0.63626739,1.77398814,-1.56106144,0.03923390,-0.05277581,0.37819482,-0.28822362
0.89144572,3.33871868,-3.40946128,0.39169284,-0.43722458,0.76390362,-0.93896996,0.08649372,-0.07683149,0.27846562,-0.37423864,1.11125148,-0.66421019,1.71662548,-1.63492400,0.03909156,-0.05210718,0.37292526,-0.29560894
0.89744872,3.23053315,-3.52622366,0.37345917,-0.45564215,0.73550223,-0.96243992,0.08470153,-0.08022973,0.26334369,-0.38429673,1.11396373,-0.69046346,1.65608395,-1.70694357,0.03884267,-0.05134003,0.36706159,-0.30265308
0.90345173,3.11877608,-3.63704017,0.35548921,-0.47310948,0.70696213,-0.98458724,0.08294514,-0.08344051,0.24840151,-0.39369288,1.11337244,-0.71480082,1.59282131,-1.77627481,0.03848276,-0.05049942,0.36063429,-0.30930579
0.90945473,3.00416305,-3.74067854,0.33792678,-0.48940336,0.67846897,-1.00519332,0.08122604,-0.08642626,0.23376222,-0.40230652,1.10922067,-0.73704816,1.52731575,-1.84208128,0.03801023,-0.04961031,0.35367108,-0.31551593
0.91545773,2.88741170,-3.83595728,0.32090281,-0.50431332,0.65019439,-1.02403576,0.07954074,-0.08915185,0.21954270,-0.41001955,1.10130090,-0.75709043,1.46006401,-1.90355424,0.03742649,-0.04869699,0.34619817,-0.32123298
0.92146073,2.76924738,-3.92177554,0.30453646,-0.51764695,0.62229805,-1.04089428,0.07788149,-0.09158566,0.20585376,-0.41671913,1.08946576,-0.77487627,1.39157919,-1.95993135,0.03673596,-0.04778251,0.33824184,-0.32640888
0.92746373,2.65040954,-3.99714220,0.28893680,-0.52923461,0.59493021,-1.05555730,0.07623718,-0.09370069,0.19280063,-0.42230057,1.07363718,-0.79042043,1.32238845,-2.01051457,0.03594608,-0.04688821,0.32983052,-0.33099998
0.93346673,2.53165798,-4.06120274,0.27420471,-0.53893362,0.56823480,-1.06782880,0.07459434,-0.09547557,0.18048361,-0.42667018,1.05381355,-0.80380341,1.25303018,-2.05468664,0.03506725,-0.04603331,0.32099706,-0.33496916
0.93946973,2.41377844,-4.11326267,0.26043487,-0.54663159,0.54235250,-1.07753511,0.07293822,-0.09689534,0.16899890,-0.42974793,1.03007439,-0.81516848,1.18405089,-2.09192524,0.03411270,-0.04523463,0.31178104,-0.33828781
0.94547274,2.29758688,-4.15280624,0.24771779,-0.55224881,0.51742388,-1.08453134,0.07125383,-0.09795217,0.15843934,-0.43146989,1.00258249,-0.82471596,1.11600169,-2.12181448,0.03309832,-0.04450628,0.30223108,-0.34093762
0.95147574,2.18393191,-4.17950967,0.23614154,-0.55573975,0.49359214,-1.08870694,0.06952700,-0.09864570,0.14889517,-0.43179017,0.97158325,-0.83269484,1.04943429,-2.14405326,0.03204246,-0.04385949,0.29240689,-0.34291198
0.95747874,2.07369510,-4.19324808,0.22579321,-0.55709348,0.47100539,-1.08999021,0.06774536,-0.09898324,0.14045451,-0.43068249,0.93740131,-0.83939225,0.98489668,-2.15845995,0.03096569,-0.04330252,0.28238099,-0.34421697
0.96348174,1.96778869,-4.19409585,0.21675982,-0.55633313,0.44981822,-1.08835150,0.06589915,-0.09897957,0.13320369,-0.42814109,0.90043449,-0.84512092,0.92292852,-2.16497367,0.02989055,-0.04284054,0.27223992,-0.34487169
0.96948474,1.86715071,-4.18232037,0.20912873,-0.55351443,0.43019253,-1.08380484,0.06398193,-0.09865658,0.12722725,-0.42418110,0.86114550,-0.85020528,0.86405615,-2.16365183,0.02884129,-0.04247561,0.26208490,-0.34490809
0.97548774,1.77273732,-4.15836964,0.20298733,-0.54872344,0.41229743,-1.07640800,0.06199110,-0.09804249,0.12260751,-0.41883834,0.82005148,-0.85496674,0.80878744,-2.15466442,0.02784357,-0.04220676,0.25203193,-0.34436997
0.98149075,1.68551245,-4.12285419,0.19842213,-0.54207357,0.39630824,-1.06626101,0.05992820,-0.09717091,0.11942388,-0.41216852,0.77771202,-0.85970881,0.75760643,-2.13828526,0.02692415,-0.04203000,0.24221108,-0.34331153
0.98749375,1.60643496,-4.07652443,0.19551713,-0.53370203,0.38240448,-1.05350309,0.05779907,-0.09607966,0.11775173,-0.40424593,0.73471605,-0.86470264,0.71096784,-2.11488081,0.02611058,-0.04193850,0.23276526,-0.34179521
0.99349675,1.53644342,-4.02024449,0.19435154,-0.52376592,0.37076705,-1.03830834,0.05561378,-0.09480934,0.11766091,-0.39516166,0.69166813,-0.87017371,0.66929146,-2.08489703,0.02543088,-0.04192276,0.22384821,-0.33988912
0.99949975,1.47643892,-3.95496385,0.19499703,-0.51243806,0.36157439,-1.02088026,0.05338633,-0.09340193,0.11921396,-0.38502153,0.64917461,-0.87629021,0.63295654,-2.04884507,0.02491313,-0.04197080,0.21562195,-0.33766409
1.00550275,1.42726634,-3.88168813,0.19751441,-0.49990277,0.35499810,-1.00144554,0.05113428,-0.09189914,0.12246401,-0.37394365,0.60783020,-0.88315372,0.60229608,-2.00728630,0.02458508,-0.04206852,0.20825362,-0.33519057
1.01150575,1.38969440,-3.80145040,0.20195011,-0.48635171,0.35119774,-0.98024730,0.04887813,-0.09034097,0.12745259,-0.36205590,0.56820536,-0.89079251,0.57759122,-1.96081749,0.02447370,-0.04219997,0.20191188,-0.33253541
1.01750875,1.36439512,-3.71528427,0.20833246,-0.47197995,0.35031528,-0.95753819,0.04664058,-0.08876419,0.13420717,-0.34949330,0.53083487,-0.89915798,0.55906571,-1.91005662,0.02460468,-0.04234780,0.19676290,-0.32975887
1.02351176,1.35192330,-3.62419977,0.21666796,-0.45698234,0.35246924,-0.93357362,0.04444579,-0.08720108,0.14273889,-0.33639543,0.49620796,-0.90812420,0.54688062,-1.85562991,0.02500186,-0.04249371,0.19296616,-0.32691194
1.02951476,1.35269651,-3.52916315,0.22693785,-0.44155026,0.35774876,-0.90860554,0.04231843,-0.08567833,0.15304015,-0.32290395,0.46476017,-0.91749086,0.54112928,-1.79816040,0.02568662,-0.04261889,0.19066999,-0.32403408
1.03551776,1.36697640,-3.43108106,0.23909504,-0.42586895,0.36620784,-0.88287682,0.04028284,-0.08421616,0.16508264,-0.30916031,0.43686708,-0.92698940,0.54183284,-1.73825846,0.02667728,-0.04270459,0.19000726,-0.32115164
1.04152076,1.39485203,-3.33078961,0.25306160,-0.41011525,0.37785994,-0.85661669,0.03836213,-0.08282781,0.17881546,-0.29530370,0.41284003,-0.93629208,0.54893637,-1.67651435,0.02798837,-0.04273262,0.19109109,-0.31827695
1.04752376,1.43622580,-3.22904850,0.26872708,-0.39445597,0.39267324,-0.83003719,0.03657731,-0.08151930,0.19416378,-0.28146936,0.39292384,-0.94502381,0.56230595,-1.61349282,0.02963001,-0.04268591,0.19401090,-0.31540820
1.05352676,1.49080297,-3.12653996,0.28594765,-0.37904676,0.41056670,-0.80333093,0.03494655,-0.08028951,0.21102798,-0.26778708,0.37729641,-0.95277614,0.58172681,-1.54972984,0.03160720,-0.04254902,0.19882887,-0.31253010
1.05952976,1.55808509,-3.02387232,0.30454634,-0.36403156,0.43140724,-0.77666996,0.03348452,-0.07913059,0.22928328,-0.25438018,0.36607009,-0.95912283,0.60690291,-1.48573102,0.03391924,-0.04230864,0.20557701,-0.30961537
1.06553277,1.63736827,-2.92158741,0.32431430,-0.34954251,0.45500821,-0.75020599,0.03220187,-0.07802867,0.24878015,-0.24136472,0.35929478,-0.96363651,0.63745809,-1.42197169,0.03655920,-0.04195405,0.21425490,-0.30662685
1.07153577,1.72774658,-2.82017124,0.34501326,-0.33570025,0.48112922,-0.72407162,0.03110486,-0.07696481,0.26934525,-0.22884917,0.35696235,-0.96590564,0.67293910,-1.35889820,0.03951349,-0.04147747,0.22482826,-0.30352036
1.07753877,1.82812104,-2.72006693,0.36637903,-0.32261469,0.50947761,-0.69838264,0.03019521,-0.07591617,0.29078320,-0.21693421,0.35901240,-0.96555114,0.71282051,-1.29693003,0.04276160,-0.04087438,0.23722842,-0.30024789
1.08354177,1.93721423,-2.62168897,0.38812614,-0.31038596,0.53971145,-0.67324115,0.02947002,-0.07485735,0.31287900,-0.20571301,0.36533880,-0.96224192,0.75651181,-1.23646239,0.04627605,-0.04014375,0.25135278,-0.29676121
1.08954477,2.05359059,-2.52543782,0.40995335,-0.29910554,0.57144424,-0.64873916,0.02892199,-0.07376178,0.33540105,-0.19527152,0.37579708,-0.95570884,0.80336653,-1.17786895,0.05002247,-0.03928820,0.26706625,-0.29301553
1.09554777,2.17568203,-2.43171386,0.43155000,-0.28885745,0.60425119,-0.62496270,0.02853971,-0.07260313,0.35810491,-0.18568911,0.39021204,-0.94575642,0.85269329,-1.12150418,0.05395998,-0.03831402,0.28420368,-0.28897320
1.10155078,2.30181829,-2.34092975,0.45260297,-0.27971939,0.63767682,-0.60199589,0.02830821,-0.07135673,0.38073743,-0.17703920,0.40838550,-0.93227179,0.90376873,-1.06770521,0.05804175,-0.03723113,0.30257325,-0.28460704
1.10755378,2.43026124,-2.25352044,0.47280393,-0.27176372,0.67124397,-0.57992494,0.02820951,-0.07000082,0.40304141,-0.16938998,0.43010375,-0.91523082,0.95585173,-1.01679276,0.06221581,-0.03605302,0.32196066,-0.27990340
1.11355678,2.55924206,-2.16995014,0.49185680,-0.26505808,0.70446374,-0.55884170,0.02822337,-0.06851763,0.42476049,-0.16280504,0.45514444,-0.89470083,1.00819875,-0.96907109,0.06642607,-0.03479650,0.34213398,-0.27486450
1.11955978,2.68700013,-2.09071581,0.50948495,-0.25966579,0.73684608,-0.53884660,0.02832810,-0.06689435,0.44564414,-0.15734401,0.48328257,-0.87084020,1.06007962,-0.92482688,0.07061350,-0.03348150,0.36284915,-0.26951024
1.12556278,2.81182208,-2.01634693,0.52543803,-0.25564565,0.76791081,-0.52005078,0.02850136,-0.06512370,0.46545272,-0.15306290,0.51429538,-0.84389476,1.11079315,-0.88432692,0.07471753,-0.03213074,0.38385563,-0.26387914
1.13156578,2.93207971,-1.94740137,0.53949806,-0.25305137,0.79719856,-0.50257728,0.02872100,-0.06320438,0.48396226,-0.15001432,0.54796569,-0.81419126,1.15968210,-0.84781489,0.07867743,-0.03076942,0.40490224,-0.25802850
1.13756878,3.04626522,-1.88445768,0.55148461,-0.25193050,0.82428130,-0.48656110,0.02896582,-0.06114114,0.50096896,-0.14824737,0.58408385,-0.78212824,1.20614674,-0.81550721,0.08243388,-0.02942483,0.42574286,-0.25203383
1.14357179,3.15302230,-1.82810414,0.56125881,-0.25232286,0.84877210,-0.47214830,0.02921631,-0.05894464,0.51629321,-0.14780732,0.62244784,-0.74816488,1.24965649,-0.78758834,0.08593043,-0.02812596,0.44614173,-0.24598741
1.14957479,3.25117206,-1.77892497,0.56872607,-0.25425860,0.87033375,-0.45949388,0.02945521,-0.05663109,0.52978295,-0.14873489,0.66286173,-0.71280829,1.28975908,-0.76420580,0.08911495,-0.02690312,0.46587825,-0.23999629
1.15557779,3.33973259,-1.73748461,0.57383733,-0.25775597,0.88868592,-0.44875873,0.02966802,-0.05422155,0.54131637,-0.15106532,0.70513245,-0.67659978,1.32608690,-0.74546519,0.09194098,-0.02578746,0.48475097,-0.23417966
1.16158079,3.41793164,-1.70431070,0.57658897,-0.26281891,0.90361069,-0.44010563,0.02984329,-0.05174122,0.55080372,-0.15482711,0.74906513,-0.64010087,1.35836023,-0.73142568,0.09436881,-0.02481056,0.50258079,-0.22866583
1.16758379,3.48521200,-1.67987677,0.57702112,-0.26943462,0.91495614,-0.43369454,0.02997279,-0.04921846,0.55818840,-0.16004063,0.79445728,-0.60387957,1.38638732,-0.72209624,0.09636654,-0.02400397,0.51921324,-0.22358891
1.17358679,3.54122971,-1.66458538,0.57521478,-0.27757122,0.92263813,-0.42967737,0.03005153,-0.04668376,0.56344705,-0.16671645,0.84109207,-0.56849742,1.41006141,-0.71743293,0.09791069,-0.02339873,0.53451974,-0.21908542
1.17958979,3.58584537,-1.65875267,0.57128758,-0.28717584,0.92664002,-0.42819233,0.03007756,-0.04416873,0.56658890,-0.17485368,0.88873144,-0.53449788,1.42935488,-0.71733765,0.09898674,-0.02302485,0.54839804,-0.21529086
1.18559280,3.61910954,-1.66259495,0.56538862,-0.29817305,0.92701059,-0.42935832,0.03005168,-0.04170502,0.56765427,-0.18443827,0.93710932,-0.50239629,1.44431109,-0.72165835,0.09958926,-0.02291084,0.56077175,-0.21233651
1.19159580,3.64124311,-1.67621802,0.55769248,-0.31046397,0.92386021,-0.43326933,0.02997706,-0.03932334,0.56671240,-0.19544140,0.98592563,-0.47267188,1.45503435,-0.73019103,0.09972190,-0.02308310,0.57158922,-0.21034646
1.19759880,3.65261399,-1.69960969,0.54839273,-0.32392610,0.91735552,-0.43998927,0.02985869,-0.03705258,0.56385862,-0.20781802,1.03484174,-0.44576171,1.46167877,-0.74268334,0.09939702,-0.02356538,0.58082187,-0.20943502
1.20360180,3.65371161,-1.73263566,0.53769521,-0.33841392,0.90771291,-0.44954740,0.02970279,-0.03491899,0.55921110,-0.22150571,1.08347767,-0.42205678,1.46443659,-0.75883990,0.09863521,-0.02437819,0.58846219,-0.20970448
1.20960480,3.64512061,-1.77503896,0.52581138,-0.35376036,0.89519100,-0.46193438,0.02951626,-0.03294558,0.55290724,-0.23642381,1.13141175,-0.40190002,1.46352686,-0.77832895,0.09746449,-0.02553818,0.59452153,-0.21124341
1.21560780,3.62749529,-1.82644276,0.51295200,-0.36977911,0.88008258,-0.47709935,0.02930604,-0.03115163,0.54509975,-0.25247296,1.17818292,-0.38558610,1.45918493,-0.80079021,0.09591951,-0.02705755,0.59902795,-0.21412523
