energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-2.86643322,3.40889508,0.93403790,0.42314773,0.02152197,0.39263806,0.03112264,2.10585913,0.26441606,0.51315113
-2.86043022,3.31322068,0.92890268,0.41593789,0.02153783,0.37493453,0.02961526,2.06206762,0.25356645,0.48038221
-2.85442721,3.21962976,0.92244914,0.40958476,0.02145672,0.35776788,0.02817366,2.01801092,0.24281514,0.44925206
-2.84842421,3.12804578,0.91466626,0.40389284,0.02127797,0.34118144,0.02678940,1.97368367,0.23217048,0.41984616
-2.84242121,3.03827585,0.90553067,0.39864381,0.02100297,0.32520662,0.02545470,1.92902402,0.22164037,0.39220757
-2.83641821,2.95003822,0.89500921,0.39360600,0.02063514,0.30986523,0.02416283,1.88392593,0.21123389,0.36634212
-2.83041521,2.86299040,0.88306229,0.38854401,0.02017988,0.29517146,0.02290838,1.83825231,0.20096251,0.34222400
-2.82441221,2.77675663,0.86964767,0.38322822,0.01964433,0.28113339,0.02168744,1.79184822,0.19084088,0.31980145
-2.81840920,2.69095373,0.85472467,0.37744368,0.01903711,0.26775425,0.02049766,1.74455377,0.18088708,0.29900233
-2.81240620,2.60521423,0.83825854,0.37099822,0.01836807,0.25503304,0.01933817,1.69621611,0.17112249,0.27973930
-2.80640320,2.51920632,0.82022475,0.36372931,0.01764784,0.24296492,0.01820944,1.64670006,0.16157116,0.26191455
-2.80040020,2.43265003,0.80061303,0.35550956,0.01688758,0.23154124,0.01711313,1.59589732,0.15225895,0.24542388
-2.79439720,2.34532960,0.77943100,0.34625059,0.01609851,0.22074947,0.01605179,1.54373375,0.14321237,0.23016019
-2.78839420,2.25710183,0.75670711,0.33590531,0.01529161,0.21057300,0.01502863,1.49017486,0.13445738,0.21601629
-2.78239120,2.16790082,0.73249292,0.32446844,0.01447731,0.20099107,0.01404724,1.43522932,0.12601815,0.20288721
-2.77638819,2.07773922,0.70686442,0.31197537,0.01366520,0.19197887,0.01311136,1.37895070,0.11791596,0.19067190
-2.77038519,1.98670650,0.67992241,0.29849959,0.01286384,0.18350785,0.01222463,1.32143733,0.11016821,0.17927454
-2.76438219,1.89496469,0.65179203,0.28414872,0.01208062,0.17554641,0.01139045,1.26283072,0.10278782,0.16860554
-2.75837919,1.80274202,0.62262121,0.26905945,0.01132165,0.16806081,0.01061181,1.20331245,0.09578275,0.15858220
-2.75237619,1.71032494,0.59257840,0.25339171,0.01059180,0.16101641,0.00989123,1.14310004,0.08915598,0.14912923
-2.74637319,1.61804908,0.56184942,0.23732226,0.00989469,0.15437906,0.00923073,1.08244173,0.08290570,0.14017909
-2.74037019,1.52628940,0.53063378,0.22103810,0.00923280,0.14811662,0.00863177,1.02161070,0.07702571,0.13167222
-2.73436718,1.43544989,0.49914051,0.20472986,0.00860764,0.14220047,0.00809533,0.96089868,0.07150620,0.12355719
-2.72836418,1.34595328,0.46758372,0.18858558,0.00801982,0.13660695,0.00762193,0.90060940,0.06633446,0.11579079
-2.72236118,1.25823080,0.43617799,0.17278503,0.00746930,0.13131844,0.00721171,0.84105189,0.06149587,0.10833795
-2.71635818,1.17271228,0.40513393,0.15749475,0.00695553,0.12632423,0.00686445,0.78253400,0.05697475,0.10117167
-2.71035518,1.08981684,0.37465388,0.14286393,0.00647759,0.12162089,0.00657961,0.72535610,0.05275527,0.09427278
-2.70435218,1.00994420,0.34492800,0.12902132,0.00603436,0.11721228,0.00635640,0.66980529,0.04882222,0.08762964
-2.69834917,0.93346676,0.31613085,0.11607309,0.00562464,0.11310900,0.00619375,0.61615013,0.04516167,0.08123770
-2.69234617,0.86072271,0.28841854,0.10410163,0.00524725,0.10932747,0.00609033,0.56463607,0.04176142,0.07509902
-2.68634317,0.79201010,0.26192644,0.09316537,0.00490106,0.10588862,0.00604447,0.51548161,0.03861141,0.06922164
-2.68034017,0.72758223,0.23676768,0.08329935,0.00458510,0.10281633,0.00605415,0.46887536,0.03570384,0.06361903
-2.67433717,0.66764421,0.21303216,0.07451660,0.00429849,0.10013568,0.00611692,0.42497387,0.03303327,0.05830938
-2.66833417,0.61235099,0.19078631,0.06681000,0.00404053,0.09787118,0.00622986,0.38390048,0.03059649,0.05331506
-2.66233117,0.56180688,0.17007341,0.06015479,0.00381060,0.09604509,0.00638946,0.34574508,0.02839246,0.04866196
-2.65632816,0.51606652,0.15091446,0.05451120,0.00360819,0.09467602,0.00659166,0.31056468,0.02642207,0.04437909
-2.65032516,0.47513741,0.13330948,0.04982747,0.00343286,0.09377777,0.00683177,0.27838492,0.02468797,0.04049814
-2.64432216,0.43898388,0.11723931,0.04604278,0.00328420,0.09335869,0.00710449,0.24920232,0.02319439,0.03705322
-2.63831916,0.40753229,0.10266760,0.04309030,0.00316183,0.09342144,0.00740395,0.22298719,0.02194698,0.03408069
-2.63231616,0.38067742,0.08954311,0.04089998,0.00306538,0.09396330,0.00772382,0.19968712,0.02095270,0.03161903
-2.62631316,0.35828968,0.07780209,0.03940123,0.00299448,0.09497690,0.00805736,0.17923080,0.02021979,0.02970886
-2.62031016,0.34022280,0.06737078,0.03852529,0.00294881,0.09645138,0.00839762,0.16153211,0.01975769,0.02839283
-2.61430715,0.32632168,0.05816781,0.03820725,0.00292803,0.09837386,0.00873762,0.14649421,0.01957705,0.02771561
-2.60830415,0.31642993,0.05010663,0.03838783,0.00293192,0.10073107,0.00907050,0.13401352,0.01968972,0.02772364
-2.60230115,0.31039671,0.04309768,0.03901458,0.00296030,0.10351106,0.00938978,0.12398334,0.02010860,0.02846480
-2.59629815,0.30808240,0.03705045,0.04004287,0.00301309,0.10670474,0.00968953,0.11629694,0.02084755,0.02998774
-2.59029515,0.30936267,0.03187528,0.04143633,0.00309035,0.11030717,0.00996458,0.11084999,0.02192107,0.03234103
-2.58429215,0.31413079,0.02748495,0.04316697,0.00319222,0.11431839,0.01021071,0.10754228,0.02334393,0.03557188
-2.57828914,0.32229773,0.02379592,0.04521486,0.00331896,0.11874372,0.01042472,0.10627848,0.02513054,0.03972455
-2.57228614,0.33378998,0.02072942,0.04756744,0.00347089,0.12359343,0.01060459,0.10696809,0.02729422,0.04483835
-2.56628314,0.34854525,0.01821215,0.05021858,0.00364834,0.12888164,0.01074946,0.10952440,0.02984627,0.05094536
-2.56028014,0.36650595,0.01617683,0.05316730,0.00385159,0.13462460,0.01085964,0.11386278,0.03279493,0.05806785
-2.55427714,0.38761094,0.01456251,0.05641630,0.00408077,0.14083831,0.01093653,0.11989819,0.03614413,0.06621549
-2.54827414,0.41178591,0.01331461,0.05997048,0.00433578,0.14753557,0.01098248,0.12754217,0.03989224,0.07538253
-2.54227114,0.43893303,0.01238493,0.06383529,0.00461616,0.15472263,0.01100061,0.13669965,0.04403079,0.08554501
-2.53626813,0.46892045,0.01173144,0.06801533,0.00492098,0.16239573,0.01099461,0.14726558,0.04854327,0.09665822
-2.53026513,0.50157260,0.01131801,0.07251307,0.00524875,0.17053760,0.01096849,0.15912193,0.05340402,0.10865456
-2.52426213,0.53666182,0.01111416,0.07732789,0.00559731,0.17911420,0.01092635,0.17213514,0.05857738,0.12144199
-2.51825913,0.57390235,0.01109473,0.08245558,0.00596378,0.18807213,0.01087207,0.18615440,0.06401717,0.13490323
-2.51225613,0.61294719,0.01123960,0.08788829,0.00634447,0.19733660,0.01080916,0.20101094,0.06966649,0.14889583
-2.50625313,0.65338853,0.01153352,0.09361509,0.00673494,0.20681055,0.01074049,0.21651858,0.07545799,0.16325331
-2.50025013,0.69476208,0.01196592,0.09962312,0.00712995,0.21637471,0.01066816,0.23247571,0.08131465,0.17778734
-2.49424712,0.73655550,0.01253089,0.10589929,0.00752359,0.22588902,0.01059340,0.24866856,0.08715099,0.19229108
-2.48824412,0.77822099,0.01322723,0.11243260,0.00790934,0.23519519,0.01051649,0.26487605,0.09287483,0.20654353
-2.48224112,0.81919159,0.01405854,0.11921687,0.00828027,0.24412048,0.01043680,0.28087583,0.09838945,0.22031494
-2.47623812,0.85890073,0.01503345,0.12625385,0.00862919,0.25248263,0.01035283,0.29645148,0.10359619,0.23337295
-2.47023512,0.89680416,0.01616582,0.13355645,0.00894885,0.26009559,0.01026236,0.31140041,0.10839735,0.24548945
-2.46423212,0.93240341,0.01747502,0.14115200,0.00923223,0.26677594,0.01016259,0.32554237,0.11269918,0.25644767
-2.45822911,0.96526938,0.01898618,0.14908517,0.00947270,0.27234967,0.01005035,0.33872785,0.11641511,0.26604935
-2.45222611,0.99506502,0.02073028,0.15742048,0.00966435,0.27665898,0.00992235,0.35084607,0.11946873,0.27412169
-2.44622311,1.02156569,0.02274431,0.16624403,0.00980211,0.27956869,0.00977539,0.36183219,0.12179663,0.28052361
-2.44022011,1.04467605,0.02507106,0.17566431,0.00988205,0.28097216,0.00960658,0.37167305,0.12335090,0.28515120
-2.43421711,1.06444231,0.02775892,0.18581187,0.00990146,0.28079609,0.00941360,0.38041132,0.12410114,0.28794193
-2.42821411,1.08105902,0.03086133,0.19683772,0.00985903,0.27900425,0.00919485,0.38814748,0.12403589,0.28887755
-2.42221111,1.09486973,0.03443598,0.20891046,0.00975489,0.27559974,0.00894961,0.39503956,0.12316340,0.28798536
-2.41620810,1.10636112,0.03854378,0.22221194,0.00959064,0.27062577,0.00867814,0.40130049,0.12151178,0.28533799
-2.41020510,1.11615077,0.04324753,0.23693177,0.00936928,0.26416492,0.00838174,0.40719287,0.11912837,0.28105142
-2.40420210,1.12496872,0.04861031,0.25326066,0.00909517,0.25633678,0.00806274,0.41302157,0.11607855,0.27528162
-2.39819910,1.13363358,0.05469365,0.27138286,0.00877388,0.24729433,0.00772445,0.41912408,0.11244384,0.26821974
-2.39219610,1.14302422,0.06155547,0.29146806,0.00841197,0.23721897,0.00737110,0.42585915,0.10831954,0.26008618
-2.38619310,1.15404803,0.06924790,0.31366293,0.00801683,0.22631467,0.00700766,0.43359410,0.10381197,0.25112381
-2.38019010,1.16760741,0.07781499,0.33808294,0.00759643,0.21480133,0.00663971,0.44269121,0.09903538,0.24159064
-2.37418709,1.18456568,0.08729043,0.36480459,0.00715906,0.20290778,0.00627323,0.45349391,0.09410878,0.23175229
-2.36818409,1.20571411,0.09769540,0.39385863,0.00671312,0.19086465,0.00591444,0.46631318,0.08915269,0.22187452
-2.36218109,1.23174143,0.10903652,0.42522451,0.00626685,0.17889740,0.00556954,0.48141485,0.08428604,0.21221632
-2.35617809,1.26320712,0.12130419,0.45882647,0.00582814,0.16721983,0.00524454,0.49900826,0.07962335,0.20302356
-2.35017509,1.30051955,0.13447115,0.49453135,0.00540431,0.15602818,0.00494506,0.51923674,0.07527217,0.19452369
-2.34417209,1.34391990,0.14849169,0.53214843,0.00500198,0.14549623,0.00467617,0.54217045,0.07133100,0.18692148
-2.33816908,1.39347233,0.16330117,0.57143118,0.00462695,0.13577124,0.00444224,0.56780161,0.06788767,0.18039602
-2.33216608,1.44906079,0.17881627,0.61208101,0.00428409,0.12697103,0.00424680,0.59604261,0.06501824,0.17509892
-2.32616308,1.51039227,0.19493578,0.65375272,0.00397731,0.11918217,0.00409245,0.62672681,0.06278641,0.17115383
-2.32016008,1.57700625,0.21154197,0.69606154,0.00370957,0.11245924,0.00398083,0.65961217,0.06124347,0.16865698
-2.31415708,1.64828985,0.22850263,0.73859140,0.00348286,0.10682515,0.00391253,0.69438741,0.06042870,0.16767882
-2.30815408,1.72349773,0.24567355,0.78090404,0.00329832,0.10227238,0.00388715,0.73068054,0.06037020,0.16826648
-2.30215108,1.80177591,0.26290157,0.82254879,0.00315626,0.09876512,0.00390326,0.76806931,0.06108613,0.17044680
-2.29614807,1.88218846,0.28002787,0.86307238,0.00305628,0.09624205,0.00395852,0.80609319,0.06258615,0.17422982
-2.29014507,1.96374593,0.29689163,0.90202876,0.00299739,0.09461982,0.00404968,0.84426633,0.06487316,0.17961242
-2.28414207,2.04543444,0.31333374,0.93898849,0.00297814,0.09379679,0.00417275,0.88209105,0.06794510,0.18658187
-2.27813907,2.12624448,0.32920046,0.97354753,0.00299669,0.09365721,0.00432305,0.91907122,0.07179678,0.19511917
-2.27213607,2.20519836,0.34434695,1.00533540,0.00305096,0.09407547,0.00449539,0.95472509,0.07642166,0.20520197
-2.26613307,2.28137573,0.35864045,1.03402257,0.00313874,0.09492038,0.00468419,0.98859695,0.08181349,0.21680679
-2.26013007,2.35393634,0.37196303,1.05932718,0.00325777,0.09605929,0.00488361,1.02026738,0.08796764,0.22991071
-2.25412706,2.42213962,0.38421382,1.08102108,0.00340579,0.09736204,0.00508778,1.04936150,0.09488223,0.24449220
-2.24812406,2.48536090,0.39531057,1.09893537,0.00358065,0.09870452,0.00529087,1.07555520,0.10255886,0.26053124
-2.24212106,2.54310399,0.40519056,1.11296555,0.00378029,0.09997185,0.00548730,1.09857905,0.11100287,0.27800872
-2.23611806,2.59501013,0.41381088,1.12307625,0.00400281,0.10106103,0.00567189,1.11822000,0.12022327,0.29690520
-2.23011506,2.64086354,0.42114806,1.12930581,0.00424640,0.10188309,0.00583998,1.13432078,0.13023216,0.31719918
-2.22411206,2.68059373,0.42719707,1.13177040,0.00450939,0.10236456,0.00598753,1.14677750,0.14104374,0.33886497
-2.21810905,2.71427488,0.43196996,1.13066786,0.00479015,0.10244852,0.00611129,1.15553548,0.15267294,0.36187038
-2.21210605,2.74212256,0.43549406,1.12628095,0.00508706,0.10209487,0.00620882,1.16058391,0.16513372,0.38617450
-2.20610305,2.76448832,0.43781006,1.11897976,0.00539849,0.10128019,0.00627855,1.16194972,0.17843709,0.41172564
-2.20010005,2.78185232,0.43896992,1.10922303,0.00572264,0.09999703,0.00631983,1.15969104,0.19258898,0.43845962
-2.19409705,2.79481435,0.43903498,1.09755800,0.00605758,0.09825269,0.00633291,1.15389095,0.20758803,0.46629871
-2.18809405,2.80408353,0.43807419,1.08461847,0.00640110,0.09606774,0.00631892,1.14465174,0.22342348,0.49515124
-2.18209105,2.81046683,0.43616264,1.07112055,0.00675072,0.09347416,0.00627980,1.13209005,0.24007321,0.52491190
-2.17608804,2.81485649,0.43338046,1.05785609,0.00710362,0.09051332,0.00621822,1.11633335,0.25750201,0.55546294
-2.17008504,2.81821646,0.42981211,1.04568325,0.00745665,0.08723380,0.00613748,1.09751766,0.27566034,0.58667610
-2.16408204,2.82156778,0.42554594,1.03551431,0.00780628,0.08368926,0.00604138,1.07578665,0.29448347,0.61841523
-2.15807904,2.82597282,0.42067411,1.02830055,0.00814867,0.07993633,0.00593411,1.05129215,0.31389123,0.65053953
-2.15207604,2.83251841,0.41529269,1.02501450,0.00847971,0.07603261,0.00582009,1.02419553,0.33378834,0.68290712
-2.14607304,2.84229770,0.40950174,1.02662974,0.00879505,0.07203494,0.00570383,0.99467004,0.35406531,0.71537888
-2.14007004,2.85639089,0.40340546,1.03409877,0.00909024,0.06799783,0.00558980,0.96290346,0.37460002,0.74782231
-2.13406703,2.87584479,0.39711198,1.04832940,0.00936080,0.06397217,0.00548231,0.92910075,0.39525981,0.78011508
-2.12806403,2.90165154,0.39073289,1.07016063,0.00960236,0.06000427,0.00538539,0.89348629,0.41590419,0.81214833
-2.12206103,2.93472680,0.38438236,1.10033848,0.00981078,0.05613511,0.00530267,0.85630539,0.43638791,0.84382936
-2.11605803,2.97588795,0.37817566,1.13949295,0.00998227,0.05239991,0.00523734,0.81782459,0.45656456,0.87508381
-2.11005503,3.02583292,0.37222726,1.18811679,0.01011354,0.04882788,0.00519207,0.77833073,0.47629041,0.90585714
-2.10405203,3.08512057,0.36664836,1.24654711,0.01020191,0.04544230,0.00516897,0.73812858,0.49542848,0.93611558
-2.09804902,3.15415334,0.36154403,1.31495054,0.01024540,0.04226063,0.00516959,0.69753698,0.51385282,0.96584669
-2.09204602,3.23316340,0.35701008,1.39331278,0.01024284,0.03929492,0.00519491,0.65688370,0.53145288,0.99505960
-2.08604302,3.32220296,0.35312976,1.48143304,0.01019391,0.03655224,0.00524536,0.61649920,0.54813781,1.02378521
-2.08004002,3.42113994,0.34997054,1.57892394,0.01009919,0.03403521,0.00532088,0.57670964,0.56384089,1.05207661
-2.07403702,3.52965945,0.34758110,1.68521689,0.00996015,0.03174263,0.00542095,0.53782941,0.57852368,1.08000990
-2.06803402,3.64727174,0.34598886,1.79957315,0.00977915,0.02967007,0.00554465,0.50015369,0.59218016,1.10768569
-2.06203102,3.77332689,0.34519802,1.92110021,0.00955938,0.02781054,0.00569074,0.46395141,0.60484062,1.13523130
-2.05602801,3.90703590,0.34518850,2.04877310,0.00930478,0.02615509,0.00585772,0.42945896,0.61657522,1.16280383
-2.05002501,4.04749783,0.34591568,2.18145981,0.00901996,0.02469340,0.00604389,0.39687507,0.62749723,1.19059395
-2.04402201,4.19373208,0.34731117,2.31795004,0.00871008,0.02341439,0.00624746,0.36635698,0.63776580,1.21883026
-2.03801901,4.34471445,0.34928443,2.45698612,0.00838075,0.02230671,0.00646654,0.33801815,0.64758816,1.24778396
-2.03201601,4.49941545,0.35172540,2.59729491,0.00803787,0.02135919,0.00669926,0.31192767,0.65722099,1.27777328
-2.02601301,4.65683903,0.35450787,2.73761934,0.00768752,0.02056129,0.00694380,0.28811112,0.66697109,1.30916734
-2.02001001,4.81605969,0.35749347,2.87674846,0.00733583,0.01990342,0.00719839,0.26655298,0.67719488,1.34238863
-2.01400700,4.97625607,0.36053621,3.01354457,0.00698888,0.01937725,0.00746140,0.24720034,0.68829679,1.37791368
-2.00800400,5.13673888,0.36348715,3.14696650,0.00665258,0.01897588,0.00773130,0.22996762,0.70072629,1.41627121
-2.00200100,5.29697176,0.36619925,3.27608794,0.00633258,0.01869403,0.00800670,0.21474206,0.71497353,1.45803729
-1.99599800,5.45658341,0.36853190,3.40011037,0.00603421,0.01852811,0.00828636,0.20138968,0.73156342,1.50382702
-1.98999500,5.61537029,0.37035519,3.51836999,0.00576244,0.01847619,0.00856914,0.18976142,0.75104814,1.55428260
-1.98399200,5.77328937,0.37155351,3.63033870,0.00552182,0.01853801,0.00885402,0.17969911,0.77399808,1.61005758
-1.97798899,5.93044113,0.37202861,3.73561926,0.00531647,0.01871482,0.00914011,0.17104107,0.80099132,1.67179768
-1.97198599,6.08704345,0.37170173,3.83393533,0.00515008,0.01900924,0.00942657,0.16362719,0.83260168,1.74011836
-1.96598299,6.24339781,0.37051497,3.92511706,0.00502589,0.01942504,0.00971267,0.15730318,0.86938556,1.81558001
-1.95997999,6.39984936,0.36843189,4.00908328,0.00494675,0.01996687,0.00999770,0.15192403,0.91186790,1.89866153
-1.95397699,6.55674315,0.36543717,4.08582174,0.00491506,0.02064001,0.01028105,0.14735661,0.96052727,1.98973334
-1.94797399,6.71437868,0.36153571,4.15536832,0.00493281,0.02144999,0.01056212,0.14348134,1.01578071,2.08903115
-1.94197099,6.87296558,0.35675104,4.21778699,0.00500159,0.02240232,0.01084041,0.14019303,1.07796850,2.19663155
-1.93596798,7.03258249,0.35112323,4.27315134,0.00512258,0.02350206,0.01111544,0.13740109,1.14733921,2.31243087
-1.92996498,7.19314188,0.34470661,4.32152919,0.00529649,0.02475349,0.01138684,0.13502892,1.22403550,2.43612846
-1.92396198,7.35436246,0.33756710,4.36297088,0.00552355,0.02615974,0.01165432,0.13301301,1.30808106,2.56721536
-1.91795898,7.51575104,0.32977972,4.39750218,0.00580349,0.02772240,0.01191773,0.13130155,1.39936903,2.70496937
-1.91195598,7.67659488,0.32142598,4.42512197,0.00613543,0.02944117,0.01217705,0.12985288,1.49765234,2.84845715
-1.90595298,7.83596527,0.31259165,4.44580489,0.00651783,0.03131353,0.01243242,0.12863389,1.60253641,2.99654352
-1.89994997,7.99273226,0.30336466,4.45950875,0.00694842,0.03333441,0.01268420,0.12761842,1.71347451,3.14790827
-1.89394697,8.14559031,0.29383344,4.46618610,0.00742413,0.03549601,0.01293296,0.12678583,1.82976625,3.30107002
-1.88794397,8.29309395,0.28408564,4.46579943,0.00794105,0.03778753,0.01317954,0.12611983,1.95055946,3.45441665
-1.88194097,8.43370205,0.27420709,4.45833891,0.00849432,0.04019514,0.01342507,0.12560761,2.07485585,3.60624155
-1.87593797,8.56582921,0.26428135,4.44384177,0.00907816,0.04270197,0.01367099,0.12523928,2.20152061,3.75478455
-1.86993497,8.68790239,0.25438939,4.42241219,0.00968589,0.04528817,0.01391909,0.12500772,2.32929617,3.89827634
-1.86393197,8.79842074,0.24460960,4.39424062,0.01030989,0.04793125,0.01417157,0.12490876,2.45682014,4.03498505
-1.85792896,8.89601647,0.23501808,4.35962146,0.01094180,0.05060641,0.01443107,0.12494177,2.58264734,4.16326355
-1.85192596,8.97951477,0.22568897,4.31896812,0.01157252,0.05328712,0.01470072,0.12511049,2.70527576,4.28159602
-1.84592296,9.04799054,0.21669486,4.27282462,0.01219250,0.05594577,0.01498419,0.12542417,2.82317594,4.38864228
-1.83991996,9.10081994,0.20810720,4.22187295,0.01279185,0.05855451,0.01528573,0.12589891,2.93482323,4.48327865
-1.83391696,9.13772487,0.19999662,4.16693564,0.01336067,0.06108617,0.01561024,0.12655911,3.03873215,4.56463396
-1.82791396,9.15880855,0.19243310,4.10897311,0.01388928,0.06351526,0.01596331,0.12743900,3.13349187,4.63211955
-1.82191096,9.16458058,0.18548596,4.04907546,0.01436850,0.06581908,0.01635122,0.12858406,3.21780174,4.68545239
-1.81590795,9.15597012,0.17922356,3.98844869,0.01479001,0.06797873,0.01678097,0.13005233,3.29050562,4.72467033
-1.80990495,9.13432591,0.17371284,3.92839523,0.01514657,0.06998015,0.01726019,0.13191548,3.35062374,4.75013891
-1.80390195,9.10140244,0.16901847,3.87028927,0.01543236,0.07181505,0.01779715,0.13425951,3.39738085,4.76254940
-1.79789895,9.05933163,0.16520186,3.81554700,0.01564315,0.07348168,0.01840056,0.13718497,3.43022936,4.76290755
-1.79189595,9.01058003,0.16231985,3.76559257,0.01577652,0.07498540,0.01907942,0.14080667,3.44886650,4.75251335
-1.78589295,8.95789201,0.16042323,3.72182061,0.01583196,0.07633899,0.01984278,0.14525277,3.45324453,4.73293183
-1.77988994,8.90421989,0.15955509,3.68555619,0.01581094,0.07756275,0.02069944,0.15066313,3.44357349,4.70595545
-1.77388694,8.85264264,0.15974909,3.65801361,0.01571689,0.07868422,0.02165758,0.15718701,3.42031602,4.67355883
-1.76788394,8.80627539,0.16102774,3.64025549,0.01555505,0.07973762,0.02272438,0.16497991,3.38417442,4.63784677
-1.76188094,8.76817251,0.16340074,3.63315366,0.01533237,0.08076303,0.02390552,0.17419981,3.33607031,4.60099690
-1.75587794,8.74122763,0.16686346,3.63735372,0.01505722,0.08180520,0.02520480,0.18500263,3.27711741,4.56519844
-1.74987494,8.72807431,0.17139567,3.65324493,0.01473910,0.08291222,0.02662360,0.19753713,3.20858870,4.53258884
-1.74387194,8.73099158,0.17696064,3.68093733,0.01438831,0.08413389,0.02816051,0.21193938,3.13187899,4.50519019
-1.73786893,8.75181828,0.18350466,3.72024747,0.01401555,0.08551998,0.02981089,0.22832687,3.04846451,4.48484763
-1.73186593,8.79188048,0.19095692,3.77069429,0.01363156,0.08711848,0.03156661,0.24679257,2.95986101,4.47317176
-1.72586293,8.85193566,0.19923009,3.83150605,0.01324673,0.08897374,0.03341582,0.26739904,2.86758203,4.47148741
-1.71985993,8.93213693,0.20822125,3.90163882,0.01287070,0.09112476,0.03534289,0.29017301,2.77309886,4.48079067
-1.71385693,9.03201963,0.21781352,3.97980667,0.01251211,0.09360359,0.03732850,0.31510043,2.67780377,4.50171630
-1.70785393,9.15051210,0.22787807,4.06452281,0.01217825,0.09643396,0.03934983,0.34212254,2.58297770,4.53451694
-1.70185093,9.28597083,0.23827670,4.15415063,0.01187488,0.09963018,0.04138096,0.37113292,2.48976347,4.57905557
-1.69584792,9.43623961,0.24886469,4.24696292,0.01160607,0.10319631,0.04339346,0.40197602,2.39914540,4.63481184
-1.68984492,9.59873057,0.25949404,4.34120689,0.01137416,0.10712576,0.04535702,0.43444705,2.31193566,4.70090256
-1.68384192,9.77052424,0.27001680,4.43517236,0.01117971,0.11140120,0.04724034,0.46829360,2.22876769,4.77611607
-1.67783892,9.94848476,0.28028845,4.52726013,0.01102161,0.11599484,0.04901200,0.50321894,2.15009639,4.85895941
-1.67183592,10.12938516,0.29017129,4.61604744,0.01089720,0.12086915,0.05064146,0.53888703,2.07620482,4.94771673
-1.66583292,10.31003741,0.29953748,4.70034736,0.01080248,0.12597780,0.05210009,0.57492916,2.00721661,5.04051678
-1.65982991,10.48742148,0.30827190,4.77925918,0.01073233,0.13126700,0.05336213,0.61095204,1.94311330,5.13540687
-1.65382691,10.65880741,0.31627454,4.85220742,0.01068082,0.13667697,0.05440568,0.64654717,1.88375550,5.23043013
-1.64782391,10.82186496,0.32346237,4.91896729,0.01064147,0.14214372,0.05521347,0.68130115,1.82890682,5.32370290
-1.64182091,10.97475572,0.32977075,4.97967534,0.01060761,0.14760084,0.05577363,0.71480667,1.77825928,5.41348877
-1.63581791,11.11620345,0.33515421,5.03482454,0.01057262,0.15298139,0.05608015,0.74667358,1.73145908,5.49826600
-1.62981491,11.24553954,0.33958673,5.08524396,0.01053030,0.15821970,0.05613325,0.77653989,1.68813163,5.57678530
-1.62381191,11.36272147,0.34306141,5.13206384,0.01047505,0.16325318,0.05593954,0.80408210,1.64790475,5.64811531
-1.61780890,11.46832379,0.34558976,5.17666757,0.01040217,0.16802388,0.05551183,0.82902448,1.61042927,5.71167386
-1.61180590,11.56350199,0.34720044,5.22063275,0.01030798,0.17247988,0.05486893,0.85114692,1.57539626,5.76724347
-1.60580290,11.64993141,0.34793778,5.26566390,0.01019002,0.17657646,0.05403503,0.87029105,1.54255039,5.81497090
-1.59979990,11.72972408,0.34785996,5.31351979,0.01004708,0.18027694,0.05303910,0.88636437,1.51169921,5.85535056
-1.59379690,11.80532768,0.34703702,5.36593853,0.00987926,0.18355330,0.05191394,0.89934213,1.48271823,5.88919328
-1.58779390,11.87941128,0.34554880,5.42456358,0.00968796,0.18638646,0.05069527,0.90926694,1.45555180,5.91758184
-1.58179090,11.95474315,0.34348284,5.49087363,0.00947579,0.18876629,0.04942062,0.91624618,1.43021030,5.94181594
-1.57578789,12.03406628,0.34093229,5.56611913,0.00924648,0.19069136,0.04812820,0.92044709,1.40676387,5.96334928
-1.56978489,12.11997671,0.33799389,5.65126795,0.00900473,0.19216848,0.04685580,0.92209004,1.38533329,5.98372192
-1.56378189,12.21481005,0.33476606,5.74696173,0.00875603,0.19321197,0.04563971,0.92143998,1.36607876,6.00449126
-1.55777889,12.32054036,0.33134716,5.85348465,0.00850648,0.19384292,0.04451361,0.91879660,1.34918699,6.02716463
-1.55177589,12.43869531,0.32783372,5.97074517,0.00826254,0.19408812,0.04350776,0.91448345,1.33485756,6.05313653
-1.54577289,12.57029027,0.32431897,6.09827100,0.00803084,0.19397917,0.04264811,0.90883657,1.32328896,6.08363284
-1.53976988,12.71578317,0.32089128,6.23521718,0.00781797,0.19355134,0.04195571,0.90219305,1.31466503,6.11966405
-1.53376688,12.87505095,0.31763288,6.38038631,0.00763021,0.19284255,0.04144623,0.89487984,1.30914229,6.16198880
-1.52776388,13.04738735,0.31461847,6.53226001,0.00747340,0.19189237,0.04112968,0.88720340,1.30683856,6.21108845
-1.52176088,13.23152103,0.31191399,6.68903989,0.00735272,0.19074107,0.04101030,0.87944035,1.30782322,6.26715288
-1.51575788,13.42565228,0.30957551,6.84869649,0.00727253,0.18942875,0.04108666,0.87182968,1.31210935,6.33007693
-1.50975488,13.62750576,0.30764806,7.00902430,0.00723625,0.18799456,0.04135190,0.86456655,1.31964789,6.39946685
-1.50375188,13.83439662,0.30616472,7.16770071,0.00724629,0.18647603,0.04179413,0.85779792,1.33032391,6.47465540
