energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,P_s_up,P_s_down,P_p_up,P_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.36918459,1.40853015,-1.71296447,0.28695077,-0.32471931,0.47593936,-0.63870947,0.01556314,-0.01866358,0.09612983,-0.16754269,0.00673022,-0.02461042,0.77184809,-0.76113615
-0.36318159,1.40475523,-1.67842905,0.28786214,-0.31806198,0.47244782,-0.62856860,0.01553669,-0.01899192,0.09553575,-0.16076186,0.00673389,-0.02228719,0.77417493,-0.74454750
-0.35717859,1.40220639,-1.64978261,0.28878844,-0.31276139,0.46963853,-0.62014473,0.01560057,-0.01931200,0.09522073,-0.15465421,0.00676122,-0.02014506,0.77629337,-0.73154517
-0.35117559,1.40079533,-1.62673457,0.28969992,-0.30876837,0.46746711,-0.61327392,0.01575307,-0.01961185,0.09515797,-0.14919929,0.00680459,-0.01818793,0.77819297,-0.72209641
-0.34517259,1.40045746,-1.60887345,0.29057225,-0.30600982,0.46589522,-0.60776004,0.01599249,-0.01987969,0.09532127,-0.14436677,0.00685765,-0.01641615,0.77988162,-0.71608519
-0.33916958,1.40114914,-1.59568714,0.29138578,-0.30439161,0.46489093,-0.60338341,0.01631746,-0.02010437,0.09568486,-0.14011819,0.00691531,-0.01482694,0.78138156,-0.71331891
-0.33316658,1.40284437,-1.58658531,0.29212474,-0.30380199,0.46442892,-0.59990979,0.01672702,-0.02027580,0.09622312,-0.13640887,0.00697360,-0.01341481,0.78272539,-0.71353734
-0.32716358,1.40553148,-1.58092324,0.29277670,-0.30411521,0.46449034,-0.59709948,0.01722081,-0.02038535,0.09691031,-0.13318963,0.00702966,-0.01217207,0.78395253,-0.71642327
-0.32116058,1.40920994,-1.57802582,0.29333209,-0.30519540,0.46506246,-0.59471604,0.01779911,-0.02042617,0.09772038,-0.13040861,0.00708159,-0.01108926,0.78510628,-0.72161447
-0.31515758,1.41388761,-1.57721110,0.29378404,-0.30690049,0.46613812,-0.59253436,0.01846282,-0.02039357,0.09862685,-0.12801284,0.00712836,-0.01015564,0.78623172,-0.72871651
-0.30915458,1.41957871,-1.57781237,0.29412837,-0.30908597,0.46771505,-0.59034784,0.01921337,-0.02028521,0.09960278,-0.12594968,0.00716973,-0.00935957,0.78737454,-0.73731585
-0.30315158,1.42630267,-1.57919819,0.29436398,-0.31160847,0.46979519,-0.58797442,0.02005267,-0.02010125,0.10062084,-0.12416805,0.00720607,-0.00868893,0.78858099,-0.74699284
-0.29714857,1.43408409,-1.58078967,0.29449338,-0.31432907,0.47238402,-0.58526129,0.02098287,-0.01984443,0.10165357,-0.12261939,0.00723832,-0.00813145,0.78989885,-0.75733412
-0.29114557,1.44295378,-1.58207473,0.29452352,-0.31711616,0.47549001,-0.58208830,0.02200620,-0.01952002,0.10267377,-0.12125843,0.00726788,-0.00767500,0.79137948,-0.76794401
-0.28514257,1.45295082,-1.58261888,0.29446679,-0.31984791,0.47912419,-0.57836983,0.02312478,-0.01913566,0.10365499,-0.12004373,0.00729649,-0.00730783,0.79308065,-0.77845458
-0.27913957,1.46412566,-1.58207246,0.29434209,-0.32241422,0.48329996,-0.57405533,0.02434035,-0.01870119,0.10457220,-0.11893804,0.00732621,-0.00701877,0.79507013,-0.78853415
-0.27313657,1.47654382,-1.58017434,0.29417592,-0.32471823,0.48803303,-0.56912853,0.02565414,-0.01822830,0.10540252,-0.11790843,0.00735934,-0.00679737,0.79742959,-0.79789385
-0.26713357,1.49029001,-1.57675211,0.29400345,-0.32667730,0.49334155,-0.56360541,0.02706660,-0.01773018,0.10612599,-0.11692634,0.00739836,-0.00663400,0.80025861,-0.80629240
-0.26113057,1.50547217,-1.57171917,0.29386929,-0.32822358,0.49924629,-0.55753108,0.02857726,-0.01722109,0.10672644,-0.11596749,0.00744593,-0.00651993,0.80367844,-0.81353871
-0.25512756,1.52222497,-1.56506882,0.29382807,-0.32930402,0.50577090,-0.55097589,0.03018458,-0.01671591,0.10719218,-0.11501171,0.00750485,-0.00644733,0.80783499,-0.81949263
-0.24912456,1.54071236,-1.55686608,0.29394460,-0.32988020,0.51294207,-0.54403079,0.03188583,-0.01622966,0.10751679,-0.11404273,0.00757804,-0.00640929,0.81290097,-0.82406386
-0.24312156,1.56112861,-1.54723743,0.29429357,-0.32992761,0.52078942,-0.53680226,0.03367700,-0.01577709,0.10769966,-0.11304793,0.00766849,-0.00639977,0.81907649,-0.82720908
-0.23711856,1.58369740,-1.53635932,0.29495867,-0.32943480,0.52934525,-0.52940706,0.03555272,-0.01537219,0.10774638,-0.11201804,0.00777928,-0.00641358,0.82658819,-0.82892780
-0.23111556,1.60866872,-1.52444581,0.29603126,-0.32840227,0.53864374,-0.52196699,0.03750627,-0.01502785,0.10766896,-0.11094692,0.00791348,-0.00644625,0.83568642,-0.82925699
-0.22511256,1.63631321,-1.51173602,0.29760837,-0.32684124,0.54871981,-0.51460386,0.03952949,-0.01475552,0.10748581,-0.10983125,0.00807415,-0.00649404,0.84664046,-0.82826503
-0.21910955,1.66691387,-1.49848205,0.29979017,-0.32477233,0.55960735,-0.50743487,0.04161285,-0.01456493,0.10722147,-0.10867029,0.00826421,-0.00655379,0.85973174,-0.82604525
-0.21310655,1.70075534,-1.48493779,0.30267695,-0.32222424,0.57133707,-0.50056865,0.04374546,-0.01446395,0.10690612,-0.10746561,0.00848638,-0.00662285,0.87524517,-0.82270938
-0.20710355,1.73811077,-1.47134914,0.30636571,-0.31923250,0.58393375,-0.49410201,0.04591511,-0.01445845,0.10657484,-0.10622083,0.00874307,-0.00669901,0.89345870,-0.81838144
-0.20110055,1.77922688,-1.45794613,0.31094639,-0.31583832,0.59741320,-0.48811751,0.04810831,-0.01455229,0.10626670,-0.10494139,0.00903623,-0.00678042,0.91463154,-0.81319228
-0.19509755,1.82430768,-1.44493714,0.31649804,-0.31208757,0.61177890,-0.48268199,0.05031043,-0.01474736,0.10602368,-0.10363428,0.00936724,-0.00686551,0.93899135,-0.80727503
-0.18909455,1.87349768,-1.43250558,0.32308490,-0.30802999,0.62701857,-0.47784607,0.05250577,-0.01504375,0.10588949,-0.10230784,0.00973676,-0.00695294,0.96672108,-0.80076181
-0.18309155,1.92686518,-1.42080887,0.33075272,-0.30371856,0.64310080,-0.47364451,0.05467768,-0.01543986,0.10590829,-0.10097146,0.01014460,-0.00704160,0.99794585,-0.79378166
-0.17708854,1.98438685,-1.40998001,0.33952549,-0.29920916,0.65997199,-0.47009751,0.05680875,-0.01593269,0.10612352,-0.09963545,0.01058959,-0.00713051,1.03272063,-0.78645997
-0.17108554,2.04593422,-1.40013121,0.34940258,-0.29456034,0.67755387,-0.46721279,0.05888100,-0.01651808,0.10657666,-0.09831081,0.01106950,-0.00721893,1.07101936,-0.77891917
-0.16508254,2.11126306,-1.39135963,0.36035673,-0.28983338,0.69574160,-0.46498825,0.06087607,-0.01719102,0.10730618,-0.09700907,0.01158094,-0.00730625,1.11272608,-0.77128068
-0.15907954,2.18000642,-1.38375460,0.37233277,-0.28509246,0.71440288,-0.46341520,0.06277551,-0.01794595,0.10834664,-0.09574224,0.01211940,-0.00739213,1.15762871,-0.76366792
-0.15307654,2.25167196,-1.37740600,0.38524735,-0.28040495,0.73337802,-0.46248192,0.06456102,-0.01877706,0.10972792,-0.09452267,0.01267918,-0.00747647,1.20541581,-0.75621008
-0.14707354,2.32564391,-1.37241310,0.39898963,-0.27584178,0.75248118,-0.46217721,0.06621478,-0.01967859,0.11147475,-0.09336316,0.01325354,-0.00755948,1.25567692,-0.74904634
-0.14107054,2.40119006,-1.36889345,0.41342301,-0.27147784,0.77150272,-0.46249400,0.06771976,-0.02064510,0.11360634,-0.09227691,0.01383477,-0.00764173,1.30790645,-0.74233019
-0.13506753,2.47747359,-1.36699108,0.42838784,-0.26739220,0.79021272,-0.46343259,0.06906004,-0.02167167,0.11613630,-0.09127774,0.01441435,-0.00772420,1.36151127,-0.73623347
-0.12906453,2.55356960,-1.36688353,0.44370506,-0.26366834,0.80836557,-0.46500345,0.07022116,-0.02275414,0.11907268,-0.09038017,0.01498322,-0.00780831,1.41582192,-0.73094975
-0.12306153,2.62848572,-1.36878709,0.45918059,-0.26039410,0.82570544,-0.46722941,0.07119042,-0.02388921,0.12241818,-0.08959966,0.01553196,-0.00789595,1.47010702,-0.72669665
-0.11705853,2.70118627,-1.37295978,0.47461037,-0.25766140,0.84197248,-0.47014698,0.07195722,-0.02507454,0.12617045,-0.08895286,0.01605114,-0.00798949,1.52359050,-0.72371695
-0.11105553,2.77061879,-1.37970184,0.48978578,-0.25556561,0.85690951,-0.47380690,0.07251326,-0.02630875,0.13032245,-0.08845776,0.01653155,-0.00809177,1.57547104,-0.72227796
-0.10505253,2.83574220,-1.38935321,0.50449931,-0.25420462,0.87026902,-0.47827369,0.07285287,-0.02759144,0.13486279,-0.08813397,0.01696455,-0.00820602,1.62494295,-0.72266928
-0.09904952,2.89555531,-1.40228812,0.51855011,-0.25367757,0.88181997,-0.48362417,0.07297315,-0.02892302,0.13977605,-0.08800283,0.01734235,-0.00833587,1.67121776,-0.72519863
-0.09304652,2.94912454,-1.41890659,0.53174941,-0.25408311,0.89135446,-0.48994508,0.07287408,-0.03030459,0.14504306,-0.08808753,0.01765823,-0.00848516,1.71354569,-0.73018582
-0.08704352,2.99560985,-1.43962318,0.54392535,-0.25551741,0.89869372,-0.49732977,0.07255867,-0.03173773,0.15064096,-0.08841312,0.01790685,-0.00865788,1.75123610,-0.73795500
-0.08104052,3.03428787,-1.46485311,0.55492726,-0.25807183,0.90369327,-0.50587409,0.07203292,-0.03322423,0.15654330,-0.08900642,0.01808438,-0.00885804,1.78367630,-0.74882531
-0.07503752,3.06457130,-1.49499635,0.56462910,-0.26183031,0.90624718,-0.51567161,0.07130581,-0.03476578,0.16271989,-0.08989580,0.01818862,-0.00908942,1.81034797,-0.76310026
-0.06903452,3.08602408,-1.53042005,0.57293202,-0.26686666,0.90629107,-0.52680843,0.07038914,-0.03636367,0.16913663,-0.09111088,0.01821910,-0.00935551,1.83084062,-0.78105617
-0.06303152,3.09837170,-1.57144022,0.57976597,-0.27324167,0.90380396,-0.53935762,0.06929742,-0.03801839,0.17575526,-0.09268207,0.01817708,-0.00965923,1.84486172,-0.80293006
-0.05702851,3.10150665,-1.61830324,0.58509038,-0.28100039,0.89880873,-0.55337382,0.06804761,-0.03972936,0.18253310,-0.09463999,0.01806545,-0.01000282,1.85224330,-0.82890762
-0.05102551,3.09548880,-1.67116803,0.58889386,-0.29016947,0.89137140,-0.56888792,0.06665881,-0.04149457,0.18942278,-0.09701478,0.01788865,-0.01038765,1.85294490,-0.85911157
-0.04502251,3.08054111,-1.73008976,0.59119320,-0.30075478,0.88159911,-0.58590232,0.06515197,-0.04331030,0.19637212,-0.09983531,0.01765248,-0.01081407,1.84705288,-0.89359103
-0.03901951,3.05704101,-1.79500586,0.59203148,-0.31273952,0.86963704,-0.60438695,0.06354950,-0.04517090,0.20332409,-0.10312833,0.01736386,-0.01128130,1.83477645,-0.93231253
-0.03301651,3.02550794,-1.86572507,0.59147574,-0.32608268,0.85566441,-0.62427618,0.06187485,-0.04706861,0.21021707,-0.10691751,0.01703061,-0.01178737,1.81644062,-0.97515280
-0.02701351,2.98658783,-1.94192017,0.58961412,-0.34071824,0.83988960,-0.64546696,0.06015210,-0.04899353,0.21698526,-0.11122248,0.01666112,-0.01232903,1.79247659,-1.02189414
-0.02101051,2.94103523,-2.02312484,0.58655275,-0.35655492,0.82254480,-0.66781823,0.05840551,-0.05093362,0.22355941,-0.11605781,0.01626414,-0.01290181,1.76340998,-1.07222237
-0.01500750,2.88969379,-2.10873507,0.58241254,-0.37347669,0.80388018,-0.69115170,0.05665908,-0.05287482,0.22986783,-0.12143205,0.01584840,-0.01350006,1.72984744,-1.12572782
-0.00900450,2.83347582,-2.19801511,0.57732583,-0.39134395,0.78415801,-0.71525401,0.05493613,-0.05480130,0.23583768,-0.12734678,0.01542242,-0.01411701,1.69246216,-1.18190928
-0.00300150,2.77334179,-2.29010801,0.57143332,-0.40999540,0.76364667,-0.73988035,0.05325886,-0.05669582,0.24139654,-0.13379566,0.01499421,-0.01474499,1.65197875,-1.24018103
0.00300150,2.71028011,-2.38405041,0.56488102,-0.42925060,0.74261500,-0.76475914,0.05164802,-0.05854007,0.24647418,-0.14076367,0.01457109,-0.01537558,1.60915786,-1.29988278
0.00900450,2.64528795,-2.47879113,0.55781755,-0.44891298,0.72132695,-0.78959797,0.05012253,-0.06031526,0.25100443,-0.14822635,0.01415948,-0.01599984,1.56478101,-1.36029220
0.01500750,2.57935339,-2.57321290,0.55039167,-0.46877339,0.70003681,-0.81409018,0.04869927,-0.06200260,0.25492725,-0.15614929,0.01376479,-0.01660857,1.51963593,-1.42063971
0.02101051,2.51343920,-2.66615648,0.54275007,-0.48861397,0.67898496,-0.83792218,0.04739280,-0.06358388,0.25819064,-0.16448765,0.01339136,-0.01719256,1.47450256,-1.48012516
0.02701351,2.44846847,-2.75644627,0.53503550,-0.50821219,0.65839445,-0.86078090,0.04621527,-0.06504206,0.26075256,-0.17318599,0.01304238,-0.01774289,1.43013998,-1.53793564
0.03301651,2.38531219,-2.84291658,0.52738506,-0.52734503,0.63846819,-0.88236127,0.04517634,-0.06636180,0.26258257,-0.18217826,0.01271989,-0.01825116,1.38727438,-1.59326412
0.03901951,2.32477873,-2.92443756,0.51992878,-0.54579307,0.61938698,-0.90237340,0.04428319,-0.06752994,0.26366324,-0.19138807,0.01242490,-0.01870976,1.34658816,-1.64532807
0.04502251,2.26760528,-2.99994000,0.51278832,-0.56334447,0.60130826,-0.92054905,0.04354060,-0.06853591,0.26399114,-0.20072925,0.01215738,-0.01911209,1.30871016,-1.69338771
0.05102551,2.21445096,-3.06843824,0.50607580,-0.57979867,0.58436547,-0.93664744,0.04295107,-0.06937201,0.26357746,-0.21010671,0.01191643,-0.01945271,1.27420710,-1.73676309
0.05702851,2.16589159,-3.12905060,0.49989278,-0.59496987,0.56866817,-0.95045991,0.04251506,-0.07003360,0.26244809,-0.21941762,0.01170041,-0.01972749,1.24357622,-1.77484978
0.06303152,2.12241589,-3.18101672,0.49432924,-0.60869009,0.55430254,-0.96181362,0.04223122,-0.07051919,0.26064325,-0.22855292,0.01150706,-0.01993370,1.21723910,-1.80713247
0.06903452,2.08442294,-3.22371171,0.48946267,-0.62081186,0.54133238,-0.97057401,0.04209661,-0.07083035,0.25821658,-0.23739926,0.01133368,-0.02007000,1.19553667,-1.83319640
0.07503752,2.05222064,-3.25665678,0.48535722,-0.63121061,0.52980043,-0.97664617,0.04210706,-0.07097154,0.25523379,-0.24584109,0.01117727,-0.02013649,1.17872544,-1.85273621
0.08104052,2.02602508,-3.27952642,0.48206286,-0.63978656,0.51972981,-0.97997517,0.04225736,-0.07094984,0.25177087,-0.25376319,0.01103470,-0.02013455,1.16697488,-1.86556209
0.08704352,2.00596070,-3.29215220,0.47961468,-0.64646635,0.51112561,-0.98054540,0.04254156,-0.07077461,0.24791190,-0.26105338,0.01090283,-0.02006682,1.16036604,-1.87160333
0.09304652,1.99206093,-3.29452348,0.47803227,-0.65120428,0.50397641,-0.97837920,0.04295317,-0.07045702,0.24374665,-0.26760534,0.01077865,-0.01993697,1.15889130,-1.87090900
0.09904952,1.98426949,-3.28678519,0.47731919,-0.65398326,0.49825564,-0.97353476,0.04348528,-0.07000966,0.23936792,-0.27332155,0.01065936,-0.01974960,1.16245535,-1.86364616
0.10505253,1.98244208,-3.26923309,0.47746271,-0.65481529,0.49392287,-0.96610366,0.04413072,-0.06944606,0.23486886,-0.27811624,0.01054247,-0.01951000,1.17087736,-1.85009551
0.11105553,1.98634850,-3.24230671,0.47843361,-0.65374176,0.49092469,-0.95620811,0.04488202,-0.06878028,0.23034030,-0.28191809,0.01042586,-0.01922397,1.18389429,-1.83064489
0.11705853,1.99567540,-3.20658034,0.48018633,-0.65083322,0.48919549,-0.94399793,0.04573145,-0.06802651,0.22586820,-0.28467275,0.01030779,-0.01889765,1.20116538,-1.80578057
0.12306153,2.01002945,-3.16275231,0.48265930,-0.64618887,0.48865789,-0.92964765,0.04667086,-0.06719873,0.22153134,-0.28634496,0.01018695,-0.01853730,1.22227776,-1.77607693
0.12906453,2.02894130,-3.11163267,0.48577562,-0.63993543,0.48922301,-0.91335353,0.04769161,-0.06631052,0.21739934,-0.28692018,0.01006242,-0.01814917,1.24675320,-1.74218446
0.13506753,2.05187032,-3.05412954,0.48944396,-0.63222568,0.49079060,-0.89533062,0.04878433,-0.06537483,0.21353108,-0.28640566,0.00993367,-0.01773936,1.27405584,-1.70481655
0.14107054,2.07821032,-2.99123427,0.49355980,-0.62323632,0.49324907,-0.87581002,0.04993878,-0.06440397,0.20997350,-0.28483080,0.00980051,-0.01731367,1.30360101,-1.66473530
0.14707354,2.10729638,-2.92400535,0.49800701,-0.61316532,0.49647564,-0.85503607,0.05114364,-0.06340953,0.20676094,-0.28224691,0.00966300,-0.01687756,1.33476490,-1.62273657
0.15307654,2.13841298,-2.85355144,0.50265968,-0.60222864,0.50033658,-0.83326356,0.05238637,-0.06240249,0.20391490,-0.27872619,0.00952148,-0.01643606,1.36689510,-1.57963459
0.15907954,2.17080349,-2.78101338,0.50738426,-0.59065646,0.50468772,-0.81075496,0.05365309,-0.06139334,0.20144434,-0.27436004,0.00937642,-0.01599374,1.39932186,-1.53624639
0.16508254,2.20368102,-2.70754552,0.51204196,-0.57868876,0.50937540,-0.78777741,0.05492850,-0.06039217,0.19934631,-0.26925676,0.00922838,-0.01555468,1.43136988,-1.49337639
0.17108554,2.23624076,-2.63429647,0.51649135,-0.56657051,0.51423774,-0.76459970,0.05619597,-0.05940888,0.19760710,-0.26353862,0.00907799,-0.01512251,1.46237055,-1.45180128
0.17708854,2.26767358,-2.56238958,0.52059117,-0.55454655,0.51910650,-0.74148892,0.05743757,-0.05845325,0.19620361,-0.25733858,0.00892582,-0.01470036,1.49167435,-1.41225568
0.18309155,2.29718069,-2.49290338,0.52420325,-0.54285613,0.52380942,-0.71870698,0.05863436,-0.05753512,0.19510505,-0.25079656,0.00877240,-0.01429093,1.51866316,-1.37541868
0.18909455,2.32398923,-2.42685245,0.52719553,-0.53172751,0.52817302,-0.69650696,0.05976663,-0.05666439,0.19427480,-0.24405566,0.00861814,-0.01389649,1.54276227,-1.34190150
0.19509755,2.34736821,-2.36516907,0.52944500,-0.52137257,0.53202596,-0.67512922,0.06081427,-0.05585104,0.19367235,-0.23725820,0.00846333,-0.01351889,1.56345176,-1.31223679
0.20110055,2.36664452,-2.30868602,0.53084068,-0.51198178,0.53520261,-0.65479762,0.06175727,-0.05510509,0.19325533,-0.23054199,0.00830809,-0.01315961,1.58027694,-1.28686935
0.20710355,2.38121837,-2.25812114,0.53128632,-0.50371963,0.53754695,-0.63571556,0.06257614,-0.05443644,0.19298148,-0.22403676,0.00815241,-0.01281975,1.59285747,-1.26614884
0.21310655,2.39057769,-2.21406386,0.53070299,-0.49672062,0.53891652,-0.61806233,0.06325249,-0.05385464,0.19281045,-0.21786098,0.00799613,-0.01250005,1.60089499,-1.25032440
0.21910955,2.39431093,-2.17696429,0.52903123,-0.49108613,0.53918631,-0.60198968,0.06376953,-0.05336871,0.19270552,-0.21211910,0.00783900,-0.01220092,1.60417887,-1.23954140
0.22511256,2.39211775,-2.14712509,0.52623295,-0.48688211,0.53825234,-0.58761878,0.06411259,-0.05298675,0.19263508,-0.20689939,0.00768064,-0.01192242,1.60258985,-1.23384020
0.23111556,2.38381705,-2.12469646,0.52229276,-0.48413776,0.53603494,-0.57503770,0.06426957,-0.05271568,0.19257383,-0.20227229,0.00752068,-0.01166430,1.59610156,-1.23315714
0.23711856,2.36935212,-2.10967433,0.51721890,-0.48284525,0.53248131,-0.56429961,0.06423140,-0.05256083,0.19250380,-0.19828942,0.00735871,-0.01142599,1.58477954,-1.23732752
0.24312156,2.34879249,-2.10190198,0.51104350,-0.48296041,0.52756751,-0.55542161,0.06399230,-0.05252566,0.19241497,-0.19498310,0.00719438,-0.01120663,1.56877817,-1.24609056
0.24912456,2.32233251,-2.10107492,0.50382239,-0.48440444,0.52129957,-0.54838447,0.06355007,-0.05261144,0.19230569,-0.19236659,0.00702746,-0.01100509,1.54833514,-1.25909618
0.25512756,2.29028653,-2.10674904,0.49563427,-0.48706647,0.51371374,-0.54313313,0.06290622,-0.05281696,0.19218275,-0.19043468,0.00685785,-0.01081999,1.52376403,-1.27591337
0.26113057,2.25308094,-2.11835183,0.48657932,-0.49080699,0.50487594,-0.53957812,0.06206600,-0.05313840,0.19206123,-0.18916495,0.00668563,-0.01064974,1.49544510,-1.29604003
0.26713357,2.21124331,-2.13519623,0.47677727,-0.49546187,0.49488021,-0.53759779,0.06103832,-0.05356916,0.19196399,-0.18851925,0.00651115,-0.01049260,1.46381458,-1.31891398
0.27313657,2.16538903,-2.15649700,0.46636500,-0.50084698,0.48384647,-0.53704131,0.05983566,-0.05409986,0.19192102,-0.18844570,0.00633497,-0.01034667,1.42935302,-1.34392496
0.27913957,2.11620593,-2.18138902,0.45549369,-0.50676314,0.47191751,-0.53773240,0.05847375,-0.05471840,0.19196847,-0.18888082,0.00615794,-0.01020999,1.39257302,-1.37042724
0.28514257,2.06443751,-2.20894713,0.44432567,-0.51300130,0.45925535,-0.53947363,0.05697132,-0.05541012,0.19214753,-0.18975196,0.00598122,-0.01008056,1.35400680,-1.39775282
0.29114557,2.01086526,-2.23820705,0.43303092,-0.51934786,0.44603716,-0.54205119,0.05534968,-0.05615804,0.19250315,-0.19097982,0.00580619,-0.00995639,1.31419408,-1.42522471
0.29714857,1.95629071,-2.26818688,0.42178351,-0.52558978,0.43245084,-0.54524006,0.05363230,-0.05694322,0.19308261,-0.19248104,0.00563453,-0.00983554,1.27367061,-1.45217029
0.30315158,1.90151781,-2.29790870,0.41075788,-0.53151974,0.41869049,-0.54880925,0.05184437,-0.05774514,0.19393398,-0.19417085,0.00546813,-0.00971618,1.23295782,-1.47793435
0.30915458,1.84733609,-2.32641972,0.40012525,-0.53694074,0.40495172,-0.55252722,0.05001226,-0.05854216,0.19510464,-0.19596561,0.00530905,-0.00959659,1.19255366,-1.50189162
0.31515758,1.79450505,-2.35281257,0.39005005,-0.54167059,0.39142726,-0.55616712,0.04816306,-0.05931204,0.19663966,-0.19778537,0.00515950,-0.00947523,1.15292503,-1.52345864
0.32116058,1.74374025,-2.37624432,0.38068668,-0.54554573,0.37830262,-0.55951176,0.04632402,-0.06003245,0.19858035,-0.19955617,0.00502173,-0.00935073,1.11450178,-1.54210462
0.32716358,1.69570118,-2.39595365,0.37217650,-0.54842467,0.36575226,-0.56235832,0.04452207,-0.06068150,0.20096285,-0.20121220,0.00489802,-0.00922190,1.07767237,-1.55736129
0.33316658,1.65098125,-2.41127606,0.36464522,-0.55019082,0.35393612,-0.56452250,0.04278330,-0.06123828,0.20381689,-0.20269779,0.00479054,-0.00908778,1.04278115,-1.56883124
0.33916958,1.61009994,-2.42165647,0.35820071,-0.55075470,0.34299666,-0.56584213,0.04113246,-0.06168334,0.20716474,-0.20396897,0.00470134,-0.00894762,1.01012701,-1.57619494
0.34517259,1.57349712,-2.42665926,0.35293130,-0.55005560,0.33305645,-0.56618014,0.03959248,-0.06199914,0.21102039,-0.20499478,0.00463222,-0.00880088,0.97996349,-1.57921590
0.35117559,1.54152948,-2.42597533,0.34890459,-0.54806251,0.32421639,-0.56542684,0.03818406,-0.06217044,0.21538899,-0.20575821,0.00458470,-0.00864724,0.95249985,-1.57774419
0.35717859,1.51446895,-2.41942609,0.34616670,-0.54477446,0.31655444,-0.56350149,0.03692526,-0.06218466,0.22026651,-0.20625663,0.00455994,-0.00848658,0.92790307,-1.57171797
0.36318159,1.49250296,-2.40696441,0.34474209,-0.54022014,0.31012499,-0.56035311,0.03583112,-0.06203215,0.22563979,-0.20650183,0.00455866,-0.00831903,0.90630041,-1.56116314
0.36918459,1.47573632,-2.38867244,0.34463382,-0.53445692,0.30495875,-0.55596062,0.03491340,-0.06170637,0.23148671,-0.20651961,0.00458114,-0.00814489,0.88778244,-1.54619103
0.37518759,1.46419453,-2.36475651,0.34582427,-0.52756920,0.30106325,-0.55033228,0.03418032,-0.06120401,0.23777673,-0.20634877,0.00462714,-0.00796472,0.87240609,-1.52699419
0.38119060,1.45782826,-2.33553917,0.34827618,-0.51966617,0.29842365,-0.54350444,0.03363642,-0.06052510,0.24447158,-0.20603980,0.00469592,-0.00777924,0.86019780,-1.50384052
0.38719360,1.45651875,-2.30144883,0.35193412,-0.51087902,0.29700423,-0.53553980,0.03328251,-0.05967297,0.25152611,-0.20565302,0.00478620,-0.00758942,0.85115641,-1.47706571
0.39319660,1.46008403,-2.26300708,0.35672615,-0.50135763,0.29674999,-0.52652513,0.03311565,-0.05865416,0.25888935,-0.20525641,0.00489620,-0.00739640,0.84525577,-1.44706435
0.39919960,1.46828552,-2.22081435,0.36256570,-0.49126684,0.29758879,-0.51656849,0.03312929,-0.05747836,0.26650551,-0.20492309,0.00502365,-0.00720154,0.84244701,-1.41428004
0.40520260,1.48083513,-2.17553413,0.36935361,-0.48078241,0.29943360,-0.50579620,0.03331349,-0.05615820,0.27431519,-0.20472866,0.00516583,-0.00700637,0.84266040,-1.37919455
0.41120560,1.49740240,-2.12787626,0.37698025,-0.47008671,0.30218497,-0.49434954,0.03365520,-0.05470902,0.28225641,-0.20474837,0.00531966,-0.00681260,0.84580686,-1.34231665
0.41720860,1.51762178,-2.07857991,0.38532762,-0.45936438,0.30573364,-0.48238117,0.03413869,-0.05314865,0.29026571,-0.20505432,0.00548172,-0.00662209,0.85177917,-1.30417073
0.42321161,1.54109978,-2.02839643,0.39427150,-0.44879788,0.30996319,-0.47005155,0.03474596,-0.05149707,0.29827912,-0.20571279,0.00564838,-0.00643681,0.86045287,-1.26528559
0.42921461,1.56742202,-1.97807280,0.40368351,-0.43856328,0.31475265,-0.45752535,0.03545735,-0.04977612,0.30623312,-0.20678175,0.00581586,-0.00625883,0.87168710,-1.22618376
0.43521761,1.59616004,-1.92833581,0.41343316,-0.42882620,0.31997904,-0.44496782,0.03625201,-0.04800910,0.31406541,-0.20830879,0.00598034,-0.00609027,0.88532535,-1.18737151
0.44122061,1.62687786,-1.87987760,0.42338975,-0.41973825,0.32551985,-0.43254137,0.03710860,-0.04622040,0.32171572,-0.21032939,0.00613805,-0.00593324,0.90119631,-1.14932986
0.44722361,1.65913822,-1.83334259,0.43342420,-0.41143377,0.33125528,-0.42040229,0.03800579,-0.04443505,0.32912647,-0.21286567,0.00628539,-0.00578979,0.91911480,-1.11250668
0.45322661,1.69250848,-1.78931619,0.44341080,-0.40402723,0.33707023,-0.40869773,0.03892289,-0.04267832,0.33624339,-0.21592571,0.00641901,-0.00566189,0.93888305,-1.07731014
0.45922961,1.72656613,-1.74831553,0.45322882,-0.39761119,0.34285614,-0.39756297,0.03984035,-0.04097521,0.34301612,-0.21950342,0.00653589,-0.00555133,0.96029209,-1.04410338
0.46523262,1.76090384,-1.71078205,0.46276405,-0.39225490,0.34851245,-0.38711900,0.04074023,-0.03935000,0.34939881,-0.22357884,0.00663346,-0.00545965,0.98312356,-1.01320065
0.47123562,1.79513403,-1.67707633,0.47191016,-0.38800361,0.35394780,-0.37747054,0.04160658,-0.03782581,0.35535059,-0.22811906,0.00670962,-0.00538815,1.00715167,-0.98486473
0.47723862,1.82889282,-1.64747496,0.48056993,-0.38487850,0.35908092,-0.36870441,0.04242573,-0.03642406,0.36083617,-0.23307950,0.00676280,-0.00533778,1.03214548,-0.95930563
