energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,W_p_up,W_d_up
0.00300150,4.40383713,0.01013529,0.09456160,0.04340279,0.56486056,1.04027985,1.36677238,0.74496309,1.73548887
0.00900450,4.20719962,0.01040930,0.08928808,0.04170416,0.53195132,1.00414463,1.31191222,0.70735220,1.65312622
0.01500750,4.02370554,0.01070663,0.08430067,0.04011451,0.50019504,0.96899522,1.26190199,0.67273777,1.57630126
0.02101051,3.85578371,0.01102036,0.07965626,0.03865080,0.46998960,0.93522012,1.21759900,0.64154859,1.50587510
0.02701351,3.70541515,0.01134249,0.07540386,0.03732399,0.44168692,0.90311179,1.17972565,0.61413629,1.44253697
0.03301651,3.57409476,0.01166418,0.07158300,0.03613907,0.41558660,0.87286232,1.14885031,0.59076885,1.38679326
0.03901951,3.46281064,0.01197602,0.06822258,0.03509536,0.39193144,0.84456380,1.12537319,0.57162670,1.33896307
0.04502251,3.37204036,0.01226836,0.06534004,0.03418695,0.37090483,0.81821325,1.10951754,0.55680137,1.29918014
0.05102551,3.30176360,0.01253161,0.06294105,0.03340337,0.35263000,0.79372158,1.10132619,0.54629641,1.26740060
0.05702851,3.25148916,0.01275659,0.06101956,0.03273040,0.33717077,0.77092595,1.10066342,0.54003047,1.24341568
0.06303152,3.22029464,0.01293489,0.05955828,0.03215092,0.32453384,0.74960464,1.10722184,0.53784226,1.22686876
0.06903452,3.20687634,0.01305913,0.05852954,0.03164584,0.31467218,0.72949361,1.12053386,0.53949712,1.21727559
0.07503752,3.20960702,0.01312324,0.05789640,0.03119506,0.30748935,0.71030391,1.13998743,0.54469478,1.21404674
0.08104052,3.22659892,0.01312272,0.05761415,0.03077835,0.30284464,0.69173887,1.16484525,0.55307832,1.21651135
0.08704352,3.25576977,0.01305472,0.05763190,0.03037619,0.30055859,0.67351038,1.19426693,0.56424367,1.22394112
0.09304652,3.29490929,0.01291820,0.05789443,0.02997051,0.30041892,0.65535354,1.22733328,0.57774972,1.23557372
0.09904952,3.34174423,0.01271389,0.05834403,0.02954531,0.30218661,0.63703909,1.26307205,0.59312866,1.25063488
0.10505253,3.39400006,0.01244431,0.05892240,0.02908717,0.30560201,0.61838318,1.30048427,0.60989637,1.26835851
0.11105553,3.44945788,0.01211357,0.05957253,0.02858558,0.31039096,0.59925430,1.33857051,0.62756268,1.28800431
0.11705853,3.50600517,0.01172732,0.06024046,0.02803317,0.31627079,0.57957728,1.37635608,0.64564139,1.30887277
0.12306153,3.56167963,0.01129245,0.06087687,0.02742581,0.32295620,0.55933440,1.41291472,0.66365975,1.33031705
0.12906453,3.61470552,0.01081689,0.06143852,0.02676259,0.33016493,0.53856394,1.44738999,0.68116755,1.35175211
0.13506753,3.66352218,0.01030937,0.06188944,0.02604568,0.33762321,0.51735630,1.47901366,0.69774539,1.37266088
0.14107054,3.70680470,0.00977916,0.06220187,0.02528009,0.34507101,0.49584834,1.50712097,0.71301223,1.39259790
0.14707354,3.74347719,0.00923582,0.06235699,0.02447347,0.35226692,0.47421624,1.53116211,0.72663210,1.41119073
0.15307654,3.77271896,0.00868898,0.06234528,0.02363569,0.35899263,0.45266742,1.55070991,0.73831976,1.42813951
0.15907954,3.79396442,0.00814814,0.06216678,0.02277858,0.36505703,0.43143198,1.56546364,0.74784535,1.44321516
0.16508254,3.80689745,0.00762254,0.06183096,0.02191550,0.37029970,0.41075416,1.57524915,0.75503796,1.45625668
0.17108554,3.81144133,0.00712103,0.06135646,0.02106106,0.37459381,0.39088414,1.58001539,0.75978797,1.46716809
0.17708854,3.80774508,0.00665197,0.06077066,0.02023077,0.37784830,0.37207057,1.57982793,0.76204827,1.47591533
0.18309155,3.79616734,0.00622325,0.06010902,0.01944075,0.38000926,0.35455412,1.57485985,0.76183422,1.48252356
0.18909455,3.77725854,0.00584223,0.05941434,0.01870748,0.38106051,0.33856207,1.56538057,0.75922247,1.48707521
0.19509755,3.75174248,0.00551579,0.05873597,0.01804760,0.38102321,0.32430427,1.55174317,0.75434858,1.48970869
0.20110055,3.72049759,0.00525034,0.05812884,0.01747776,0.37995471,0.31197028,1.53437092,0.74740357,1.49061809
0.20710355,3.68453869,0.00505190,0.05765253,0.01701450,0.37794647,0.30172772,1.51374339,0.73862935,1.49005353
0.21310655,3.64499925,0.00492609,0.05737026,0.01667416,0.37512114,0.29372171,1.49038269,0.72831326,1.48832203
0.21910955,3.60311410,0.00487819,0.05734785,0.01647287,0.37162901,0.28807520,1.46484024,0.71678173,1.48578846
0.22511256,3.56020253,0.00491311,0.05765264,0.01642645,0.36764372,0.28488996,1.43768425,0.70439305,1.48287612
0.23111556,3.51765117,0.00503539,0.05835237,0.01655049,0.36335752,0.28424799,1.40948815,0.69152962,1.48006644
0.23711856,3.47689609,0.00524910,0.05951394,0.01686025,0.35897617,0.28621314,1.38081987,0.67858951,1.47789707
0.24312156,3.43940351,0.00555781,0.06120221,0.01737068,0.35471348,0.29083254,1.35223207,0.66597765,1.47695795
0.24912456,3.40664838,0.00596440,0.06347861,0.01809633,0.35078585,0.29813781,1.32425309,0.65409665,1.47788477
0.25512756,3.38009041,0.00647091,0.06639968,0.01905128,0.34740671,0.30814565,1.29737849,0.64333751,1.48134938
0.26113057,3.36114700,0.00707841,0.07001558,0.02024897,0.34478114,0.32085777,1.27206309,0.63407029,1.48804710
0.26713357,3.35116328,0.00778677,0.07436843,0.02170201,0.34310071,0.33626005,1.24871335,0.62663494,1.49868065
0.27313657,3.35137925,0.00859447,0.07949070,0.02342193,0.34253861,0.35432088,1.22767998,0.62133255,1.51394118
0.27913957,3.36289484,0.00949841,0.08540350,0.02541882,0.34324526,0.37498878,1.20925103,0.61841720,1.53448673
0.28514257,3.38663401,0.01049380,0.09211506,0.02770099,0.34534441,0.39818944,1.19364535,0.61808867,1.56091886
0.29114557,3.42330921,0.01157400,0.09961917,0.03027450,0.34892986,0.42382231,1.18100683,0.62048635,1.59375849
0.29714857,3.47338798,0.01273049,0.10789402,0.03314267,0.35406287,0.45175721,1.17139967,0.62568442,1.63342198
0.30315158,3.53706387,0.01395284,0.11690113,0.03630560,0.36077038,0.48183104,1.16480509,0.63368891,1.68019891
0.30915458,3.61423352,0.01522884,0.12658491,0.03975962,0.36904407,0.51384525,1.16111993,0.64443649,1.73423270
0.31515758,3.70448211,0.01654459,0.13687246,0.04349680,0.37884044,0.54756418,1.16015740,0.65779552,1.79550560
0.32116058,3.80707901,0.01788482,0.14767411,0.04750447,0.39008185,0.58271483,1.16165049,0.67356932,1.86382912
0.32716358,3.92098505,0.01923315,0.15888443,0.05176487,0.40265861,0.61898827,1.16525827,0.69150170,1.93884091
0.33316658,4.04487235,0.02057252,0.17038398,0.05625479,0.41643218,0.65604290,1.17057505,0.71128491,2.02000890
0.33916958,4.17715707,0.02188563,0.18204160,0.06094547,0.43123939,0.69350985,1.17714251,0.73256953,2.10664282
0.34517259,4.31604457,0.02315548,0.19371741,0.06580252,0.44689757,0.73100027,1.18446455,0.75497638,2.19791325
0.35117559,4.45958571,0.02436587,0.20526623,0.07078613,0.46321052,0.76811469,1.19202429,0.77810981,2.29287743
0.35717859,4.60574228,0.02550195,0.21654153,0.07585142,0.47997510,0.80445387,1.19930280,0.80157196,2.39051095
0.36318159,4.75245889,0.02655074,0.22739959,0.08094896,0.49698821,0.83963097,1.20579876,0.82497737,2.48974384
0.36918459,4.89773774,0.02750164,0.23770393,0.08602555,0.51405380,0.87328439,1.21104804,0.84796739,2.58949936
0.37518759,5.03971273,0.02834676,0.24732951,0.09102516,0.53098968,0.90509063,1.21464243,0.87022348,2.68873329
0.38119060,5.17671866,0.02908133,0.25616686,0.09589002,0.54763374,0.93477653,1.21624647,0.89147887,2.78647166
0.38719360,5.30735175,0.02970379,0.26412565,0.10056190,0.56384922,0.96213011,1.21561142,0.91152793,2.88184464
0.39319660,5.43051753,0.03021597,0.27113770,0.10498343,0.57952869,0.98700928,1.21258564,0.93023250,2.97411454
0.39919960,5.54546319,0.03062291,0.27715916,0.10909955,0.59459657,1.00934788,1.20712066,0.94752499,3.06269609
0.40520260,5.65179177,0.03093275,0.28217181,0.11285883,0.60900984,1.02915836,1.19927249,0.96340775,3.14716759
0.41120560,5.74945688,0.03115631,0.28618329,0.11621489,0.62275693,1.04653082,1.18919795,0.97794869,3.22727208
0.41720860,5.83873763,0.03130664,0.28922627,0.11912754,0.63585471,1.06162820,1.17714622,0.99127336,3.30290830
0.42321161,5.92019463,0.03139841,0.29135660,0.12156390,0.64834373,1.07467764,1.16344561,1.00355359,3.37411164
0.42921461,5.99460905,0.03144730,0.29265038,0.12349913,0.66028179,1.08595827,1.14848652,1.01499338,3.44102636
0.43521761,6.06290801,0.03146919,0.29320022,0.12491704,0.67173642,1.09578588,1.13270115,1.02581274,3.50387045
0.44122061,6.12608039,0.03147948,0.29311072,0.12581035,0.68277634,1.10449520,1.11654105,1.03623018,3.56289550
0.44722361,6.18508780,0.03149231,0.29249346,0.12618059,0.69346268,1.11242065,1.10045369,1.04644501,3.61834402
0.45322661,6.24077619,0.03151992,0.29146171,0.12603781,0.70384035,1.11987650,1.08485922,1.05662024,3.67040694
0.45922961,6.29379335,0.03157201,0.29012511,0.12539993,0.71393011,1.12713766,1.07012877,1.06686729,3.71918438
0.46523262,6.34451764,0.03165529,0.28858462,0.12429186,0.72372196,1.13442205,1.05656526,1.07723327,3.76465216
0.47123562,6.39300258,0.03177313,0.28692794,0.12274440,0.73317019,1.14187571,1.04438806,1.08769171,3.80663668
0.47723862,6.43894124,0.03192540,0.28522577,0.12079306,0.74219067,1.14956157,1.03372200,1.09813733,3.84480000
0.48324162,6.48165310,0.03210843,0.28352891,0.11847675,0.75066041,1.15745267,1.02459180,1.10838539,3.87863654
0.48924462,6.52009486,0.03231524,0.28186652,0.11583645,0.75841983,1.16543027,1.01692179,1.11817555,3.90748210
0.49524762,6.55289545,0.03253587,0.28024559,0.11291397,0.76527740,1.17328735,1.01054142,1.12718038,3.93053489
0.50125063,6.57841362,0.03275784,0.27865161,0.10975086,0.77101681,1.18073718,1.00519609,1.13501806,3.94688795
0.50725363,6.59481574,0.03296685,0.27705041,0.10638739,0.77540611,1.18742691,1.00056279,1.14126861,3.95557117
0.51325663,6.60016957,0.03314745,0.27539114,0.10286181,0.77820850,1.19295544,0.99626992,1.14549297,3.95560081
0.51925963,6.59254952,0.03328388,0.27361013,0.09920980,0.77919422,1.19689470,0.99192021,1.14725396,3.94603384
0.52526263,6.57014739,0.03336086,0.27163544,0.09546418,0.77815286,1.19881328,0.98711563,1.14613786,3.92602400
0.53126563,6.53138308,0.03336441,0.26939190,0.09165480,0.77490545,1.19830119,0.98148307,1.14177577,3.89487656
0.53726863,6.47500897,0.03328257,0.26680625,0.08780866,0.76931570,1.19499432,0.97469950,1.13386335,3.85209866
0.54327164,6.40020258,0.03310606,0.26381221,0.08395014,0.76129968,1.18859750,0.96651543,1.12217823,3.79744238
0.54927464,6.30664235,0.03282879,0.26035506,0.08010138,0.75083350,1.17890455,0.95677543,1.10659387,3.73093811
0.55527764,6.19456260,0.03244825,0.25639566,0.07628270,0.73795842,1.16581458,0.94543487,1.08708953,3.65291631
0.56128064,6.06478458,0.03196565,0.25191344,0.07251307,0.72278324,1.14934335,0.93257188,1.06375562,3.56401653
0.56728364,5.91872202,0.03138599,0.24690847,0.06881045,0.70548362,1.12962915,0.91839415,1.03679431,3.46518287
0.57328664,5.75836079,0.03071785,0.24140230,0.06519216,0.68629858,1.10693296,0.90324013,1.00651540,3.35764628
0.57928964,5.58621355,0.02997311,0.23543766,0.06167506,0.66552406,1.08163260,0.88757454,0.97332789,3.24289438
0.58529265,5.40525162,0.02916646,0.22907702,0.05827566,0.64350413,1.05421143,0.87197842,0.93772739,3.12263024
0.59129565,5.21881727,0.02831480,0.22240013,0.05501004,0.62062005,1.02524195,0.85713408,0.90028050,2.99872202
0.59729865,5.03052051,0.02743661,0.21550066,0.05189370,0.59727788,0.99536523,0.84380548,0.86160665,2.87314600
0.60330165,4.84412501,0.02655116,0.20848228,0.04894126,0.57389513,0.96526722,0.83281496,0.82235846,2.74792529
0.60930465,4.66342839,0.02567786,0.20145423,0.04616609,0.55088719,0.93565296,0.82501697,0.78320162,2.62506721
0.61530765,4.49214180,0.02483550,0.19452688,0.04357990,0.52865406,0.90722010,0.82126999,0.74479514,2.50650182
0.62131066,4.33377402,0.02404161,0.18780737,0.04119227,0.50756818,0.88063281,0.82240750,0.70777295,2.39402438
0.62731366,4.19152448,0.02331194,0.18139561,0.03901030,0.48796360,0.85649739,0.82920916,0.67272753,2.28924377
0.63331666,4.06818952,0.02266000,0.17538104,0.03703821,0.47012730,0.83534059,0.84237308,0.64019637,2.19353903
0.63931966,3.96608499,0.02209675,0.16983998,0.03527716,0.45429273,0.81759140,0.86249023,0.61065145,2.10802541
0.64532266,3.88698789,0.02163044,0.16483411,0.03372504,0.44063586,0.80356730,0.89002187,0.58449237,2.03353104
0.65132566,3.83209855,0.02126660,0.16040979,0.03237657,0.42927397,0.79346512,0.92528071,0.56204288,1.97058483
0.65732866,3.80202422,0.02100812,0.15659839,0.03122338,0.42026688,0.78735689,0.96841650,0.54355095,1.91941555
0.66333167,3.79678378,0.02085550,0.15341765,0.03025434,0.41362069,0.78519071,1.01940664,0.52919200,1.87996182
0.66933467,3.81583267,0.02080718,0.15087366,0.02945601,0.40929361,0.78679627,1.07805203,0.51907493,1.85189208
0.67533767,3.85810629,0.02085991,0.14896366,0.02881313,0.40720357,0.79189480,1.14397852,0.51325031,1.83463346
0.68134067,3.92207936,0.02100925,0.14767914,0.02830926,0.40723710,0.80011265,1.21664386,0.51172018,1.82740780
0.68734367,4.00583845,0.02124998,0.14700923,0.02792748,0.40925906,0.81099804,1.29535011,0.51444877,1.82927324
0.69334667,4.10716414,0.02157660,0.14694399,0.02765106,0.41312258,0.82404000,1.37926101,0.52137335,1.83916926
0.69934967,4.22361933,0.02198371,0.14747746,0.02746415,0.41867879,0.83868876,1.46742385,0.53241455,1.85596324
0.70535268,4.35263975,0.02246636,0.14861027,0.02735241,0.42578576,0.85437674,1.55879511,0.54748550,1.87849638
0.71135568,4.49162306,0.02302035,0.15035143,0.02730357,0.43431617,0.87053935,1.65226885,0.56649924,1.90562707
0.71735868,4.63801282,0.02364240,0.15271952,0.02730793,0.44416340,0.88663468,1.74670697,0.58937381,1.93626994
0.72336168,4.78937398,0.02433016,0.15574274,0.02735862,0.45524566,0.90216165,1.84096999,0.61603486,1.96942895
0.72936468,4.94345718,0.02508229,0.15945816,0.02745187,0.46750796,0.91667574,1.93394725,0.64641549,2.00422334
0.73536768,5.09824922,0.02589822,0.16390998,0.02758702,0.48092183,0.92980203,2.02458533,0.68045323,2.03990555
0.74137069,5.25200834,0.02677803,0.16914688,0.02776647,0.49548282,0.94124506,2.11191342,0.71808446,2.07587059
0.74737369,5.40328312,0.02772209,0.17521872,0.02799545,0.51120587,0.95079532,2.19506470,0.75923643,2.11165686
0.75337669,5.55091490,0.02873077,0.18217253,0.02828167,0.52811889,0.95833220,2.27329282,0.80381738,2.14693887
0.75937969,5.69402448,0.02980407,0.19004820,0.02863485,0.54625472,0.96382352,2.34598289,0.85170536,2.18151247
0.76538269,5.83198434,0.03094122,0.19887401,0.02906617,0.56564208,0.96732158,2.41265667,0.90273644,2.21527402
0.77138569,5.96437872,0.03214035,0.20866225,0.02958768,0.58629594,0.96895619,2.47297177,0.95669297,2.24819474
0.77738869,6.09095419,0.03339816,0.21940512,0.03021158,0.60820779,0.96892482,2.52671543,1.01329296,2.28029217
0.78339170,6.21156413,0.03470965,0.23107126,0.03094961,0.63133647,0.96748048,2.57379315,1.07218104,2.31160051
0.78939470,6.32611056,0.03606797,0.24360302,0.03181228,0.65560003,0.96491767,2.61421321,1.13292206,2.34214170
0.79539770,6.43448720,0.03746428,0.25691474,0.03280833,0.68086919,0.96155708,2.64806815,1.19499782,2.37189927
0.80140070,6.53652717,0.03888777,0.27089203,0.03394405,0.70696283,0.95772972,2.67551431,1.25780750,2.40079635
0.80740370,6.63195892,0.04032576,0.28539236,0.03522287,0.73364581,0.95376084,2.69675091,1.32067215,2.42867954
0.81340670,6.72037307,0.04176389,0.30024677,0.03664490,0.76062948,0.94995468,2.71199974,1.38284345,2.45530949
0.81940970,6.80120243,0.04318638,0.31526289,0.03820667,0.78757485,0.94658025,2.72148686,1.44351658,2.48035887
0.82541271,6.87371659,0.04457643,0.33022901,0.03990106,0.81409855,0.94385908,2.72542729,1.50184698,2.50341802
0.83141571,6.93703168,0.04591664,0.34491923,0.04171722,0.83978135,0.94195521,2.72401337,1.55697046,2.52400794
0.83741871,6.99013485,0.04718946,0.35909947,0.04364087,0.86417888,0.94096794,2.71740750,1.60802599,2.54159987
0.84342171,7.03192231,0.04837778,0.37253401,0.04565454,0.88683432,0.94092767,2.70573942,1.65418024,2.55564049
0.84942471,7.06124882,0.04946534,0.38499259,0.04773815,0.90729231,0.94179497,2.68910785,1.69465286,2.56558117
0.85542771,7.07698582,0.05043736,0.39625745,0.04986962,0.92511376,0.94346302,2.66758631,1.72874145,2.57090969
0.86143072,7.07808504,0.05128092,0.40613038,0.05202566,0.93989061,0.94576326,2.64123234,1.75584507,2.57118252
0.86743372,7.06364398,0.05198547,0.41443921,0.05418264,0.95126018,0.94847404,2.61009932,1.77548524,2.56605583
0.87343672,7.03296933,0.05254312,0.42104374,0.05631759,0.95891828,0.95133196,2.57424997,1.78732344,2.55531349
0.87943972,6.98563508,0.05294896,0.42584060,0.05840914,0.96263060,0.95404531,2.53377043,1.79117437,2.53889030
0.88544272,6.92153155,0.05320124,0.42876714,0.06043854,0.96224177,0.95630909,2.48878394,1.78701413,2.51688921
0.89144572,6.84090298,0.05330142,0.42980384,0.06239060,0.95768187,0.95782079,2.43946298,1.77498328,2.48959138
0.89744872,6.74437102,0.05325413,0.42897553,0.06425452,0.94896992,0.95829636,2.38603934,1.75538424,2.45745852
0.90345173,6.63294303,0.05306708,0.42635097,0.06602459,0.93621436,0.95748541,2.32881105,1.72867341,2.42112717
0.90945473,6.50800429,0.05275077,0.42204109,0.06770072,0.91961049,0.95518506,2.26814614,1.69544830,2.38139510
0.91545773,6.37129445,0.05231821,0.41619579,0.06928870,0.89943496,0.95125160,2.20448262,1.65643017,2.33920040
0.92146073,6.22486905,0.05178443,0.40899949,0.07080027,0.87603763,0.94560951,2.13832497,1.61244295,2.29559405
0.92746373,6.07104786,0.05116609,0.40066555,0.07225286,0.84983121,0.93825730,2.07023723,1.56438948,2.25170732
0.93346673,5.91235233,0.05048090,0.39142976,0.07366912,0.82127906,0.92926985,2.00083313,1.51322583,2.20871528
0.93946973,5.75143487,0.04974713,0.38154319,0.07507609,0.79088173,0.91879722,1.93076384,1.45993488,2.16779796
0.94547274,5.59100306,0.04898301,0.37126463,0.07650424,0.75916276,0.90705991,1.86070410,1.40550017,2.13010101
0.95147574,5.43374208,0.04820623,0.36085282,0.07798617,0.72665437,0.89434082,1.79133728,1.35088080,2.09669719
0.95747874,5.28223853,0.04743344,0.35055891,0.07955524,0.69388346,0.88097441,1.72334038,1.29698842,2.06855055
0.96348174,5.13890880,0.04667983,0.34061922,0.08124401,0.66135856,0.86733345,1.65736953,1.24466694,2.04648446
0.96948474,5.00593474,0.04595867,0.33124868,0.08308271,0.62955797,0.85381426,1.59404672,1.19467540,2.03115492
0.97548774,4.88520900,0.04528110,0.32263513,0.08509762,0.59891959,0.84082094,1.53394827,1.14767455,2.02303000
0.98149075,4.77829208,0.04465584,0.31493455,0.08730969,0.56983267,0.82874956,1.47759555,1.10421724,2.02237619
0.98749375,4.68638214,0.04408908,0.30826755,0.08973317,0.54263148,0.81797299,1.42544810,1.06474271,2.02925211
0.99349675,4.61029861,0.04358438,0.30271703,0.09237456,0.51759120,0.80882701,1.37789941,1.02957468,2.04350964
0.99949975,4.55047952,0.04314275,0.29832713,0.09523180,0.49492579,0.80159841,1.33527522,0.99892303,2.06480246
1.00550275,4.50699216,0.04276268,0.29510351,0.09829383,0.47478786,0.79651544,1.29783429,0.97288872,2.09260144
1.01150575,4.47955622,0.04244038,0.29301476,0.10154041,0.45727032,0.79374105,1.26577133,0.95147158,2.12621638
1.01750875,4.46757777,0.04216993,0.29199507,0.10494243,0.44240957,0.79336894,1.23922172,0.93458063,2.16482303
1.02351176,4.47019248,0.04194360,0.29194780,0.10846248,0.43018997,0.79542256,1.21826766,0.92204618,2.20749452
1.02951476,4.48631585,0.04175217,0.29275000,0.11205582,0.42054932,0.79985676,1.20294528,0.91363352,2.25323580
1.03551776,4.51469820,0.04158528,0.29425758,0.11567168,0.41338510,0.80656200,1.19325222,0.90905757,2.30102002
1.04152076,4.55398213,0.04143177,0.29631093,0.11925474,0.40856103,0.81537054,1.18915535,0.90799793,2.34982519
1.04752376,4.60276003,0.04128016,0.29874088,0.12274695,0.40591386,0.82606429,1.19059825,0.91011402,2.39867008
1.05352676,4.65962946,0.04111896,0.30137471,0.12608937,0.40526013,0.83838389,1.19750796,0.91505985,2.44664775
1.05952976,4.72324441,0.04093711,0.30404201,0.12922414,0.40640253,0.85203833,1.20980110,0.92249778,2.49295576
1.06553277,4.79236058,0.04072441,0.30658029,0.13209642,0.40913597,0.86671492,1.22738887,0.93211127,2.53692170
1.07153577,4.86587350,0.04047180,0.30884003,0.13465620,0.41325299,0.88208906,1.25018106,0.94361591,2.57802332
1.07753877,4.94284811,0.04017178,0.31068910,0.13686004,0.41854864,0.89783353,1.27808902,0.95676864,2.61590254
1.08354177,5.02253947,0.03981867,0.31201645,0.13867252,0.42482462,0.91362706,1.31102766,0.97137480,2.65037278
1.08954477,5.10440410,0.03940887,0.31273496,0.14006739,0.43189281,0.92916212,1.34891656,0.98729286,2.68141948
1.09554777,5.18810217,0.03894103,0.31278323,0.14102848,0.43957807,0.94415166,1.39168033,1.00443665,2.70919389
1.10155078,5.27349097,0.03841619,0.31212661,0.14155014,0.44772049,0.95833504,1.43924841,1.02277503,2.73400044
1.10755378,5.36061033,0.03783783,0.31075714,0.14163745,0.45617700,0.97148296,1.49155437,1.04232897,2.75627823
1.11355678,5.44966103,0.03721177,0.30869266,0.14130594,0.46482250,0.98340159,1.54853483,1.06316622,2.77657748
1.11955978,5.54097726,0.03654613,0.30597500,0.14058102,0.47355043,0.99393586,1.61012801,1.08539363,2.79553194
1.12556278,5.63499434,0.03585103,0.30266751,0.13949704,0.48227294,1.00297205,1.67627189,1.10914740,2.81382826
1.13156578,5.73221301,0.03513834,0.29885185,0.13809607,0.49092060,1.01043963,1.74690192,1.13458161,2.83217371
1.13756878,5.83316137,0.03442129,0.29462432,0.13642649,0.49944172,1.01631223,1.82194805,1.16185542,2.85126322
1.14357179,5.93835570,0.03371404,0.29009180,0.13454123,0.50780119,1.02060787,1.90133097,1.19111928,2.87174727
1.14957479,6.04826108,0.03303116,0.28536750,0.13249607,0.51597896,1.02338817,1.98495722,1.22250083,2.89420146
1.15557779,6.16325285,0.03238712,0.28056650,0.13034768,0.52396806,1.02475640,2.07271307,1.25609076,2.91909897
1.16158079,6.28357959,0.03179573,0.27580156,0.12815183,0.53177219,1.02485436,2.16445687,1.29192945,2.94678673
1.16758379,6.40932837,0.03126963,0.27117896,0.12596148,0.53940290,1.02385783,2.26000979,1.32999455,2.97746602
1.17358679,6.54039301,0.03081971,0.26679475,0.12382512,0.54687641,1.02197060,2.35914505,1.37019037,3.01117798
1.17958979,6.67644603,0.03045471,0.26273148,0.12178522,0.55421004,1.01941702,2.46157562,1.41233930,3.04779451
1.18559280,6.81691488,0.03018078,0.25905541,0.11987693,0.56141848,1.01643313,2.56694090,1.45617580,3.08701463
1.19159580,6.96096355,0.03000120,0.25581447,0.11812703,0.56850989,1.01325669,2.67479283,1.50134326,3.12836636
1.19759880,7.10748012,0.02991615,0.25303679,0.11655320,0.57548213,1.01011615,2.78458212,1.54739416,3.17121414
1.20360180,7.25507146,0.02992265,0.25073008,0.11516366,0.58231919,1.00721925,2.89564560,1.59379354,3.21477141
1.20960480,7.40206608,0.03001459,0.24888178,0.11395710,0.58898799,1.00474150,3.00719567,1.63992606,3.25811828
1.21560780,7.54652602,0.03018291,0.24745990,0.11292308,0.59543603,1.00281528,3.11831297,1.68510659,3.30022360
1.22161081,7.68626881,0.03041589,0.24641468,0.11204265,0.60158970,1.00152004,3.22794345,1.72859422,3.33997133
1.22761381,7.81890005,0.03069956,0.24568092,0.11128945,0.60735380,1.00087430,3.33490089,1.76960934,3.37619032
1.23361681,7.94185710,0.03101823,0.24518090,0.11063103,0.61261218,1.00082999,3.43787568,1.80735359,3.40768705
1.23961981,8.05246363,0.03135508,0.24482781,0.11003047,0.61722967,1.00126954,3.53545066,1.84103190,3.43328052
1.24562281,8.14799442,0.03169282,0.24452958,0.10944816,0.62105541,1.00200625,3.62612418,1.86987620,3.45183842
1.25162581,8.22574907,0.03201438,0.24419292,0.10884378,0.62392731,1.00278791,3.70834035,1.89316974,3.46231366
1.25762881,8.28313273,0.03230362,0.24372749,0.10817828,0.62567778,1.00330393,3.78052587,1.91027137,3.46378006
1.26363182,8.31774119,0.03254593,0.24304984,0.10741581,0.62614028,1.00319567,3.84113246,1.92063864,3.45546620
1.26963482,8.32744711,0.03272889,0.24208726,0.10652559,0.62515661,1.00206957,3.88868344,1.92384895,3.43678607
1.27563782,8.31048399,0.03284276,0.24078106,0.10548351,0.62258441,0.99951270,3.92182258,1.91961748,3.40736533
1.28164082,8.26552373,0.03288086,0.23908933,0.10427348,0.61830468,0.99510983,3.93936315,1.90781142,3.36706206
1.28764382,8.19174419,0.03283982,0.23698904,0.10288838,0.61222877,0.98846142,3.94033476,1.88845940,3.31598081
1.29364682,8.08888280,0.03271974,0.23447724,0.10133061,0.60430458,0.97920143,3.92402568,1.86175580,3.25447917
1.29964982,7.95727318,0.03252409,0.23157160,0.09961223,0.59452151,0.96701431,3.89001843,1.82805944,3.18316627
1.30565283,7.79786219,0.03225962,0.22830994,0.09775454,0.58291392,0.95165002,3.83821652,1.78788669,3.10289272
1.31165583,7.61220573,0.03193597,0.22474906,0.09578731,0.56956286,0.93293671,3.76886077,1.74189904,3.01473229
1.31765883,7.40244272,0.03156528,0.22096286,0.09374751,0.55459596,0.91079000,3.68253415,1.69088571,2.91995570
1.32366183,7.17124787,0.03116167,0.21703986,0.09167770,0.53818543,0.88521883,3.58015449,1.63574198,2.81999725
1.32966483,6.92176485,0.03074070,0.21308023,0.08962410,0.52054415,0.85632736,3.46295522,1.57744411,2.71641579
1.33566783,6.65752255,0.03031875,0.20919268,0.08763454,0.50192027,0.82431300,3.33245485,1.51702207,2.61085135
1.34167084,6.38233827,0.02991242,0.20549118,0.08575616,0.48259026,0.78946071,3.19041648,1.45553116,2.50497935
1.34767384,6.10021198,0.02953807,0.20209190,0.08403331,0.46285100,0.75213397,3.03879915,1.39402399,2.40046437
1.35367684,5.81521661,0.02921127,0.19911033,0.08250541,0.44301121,0.71276294,2.87970334,1.33352380,2.29891540
1.35967984,5.53138931,0.02894649,0.19665894,0.08120512,0.42338252,0.67183039,2.71531293,1.27500045,2.20184460
1.36568284,5.25262833,0.02875682,0.19484529,0.08015684,0.40427082,0.62985620,2.54783631,1.21934988,2.11063123
1.37168584,4.98260006,0.02865382,0.19377078,0.07937556,0.38596806,0.58738123,2.37944919,1.16737781,2.02649226
1.37768884,4.72465968,0.02864752,0.19352991,0.07886619,0.36874501,0.54495117,2.21224132,1.11978818,1.95046075
1.38369185,4.48178822,0.02874648,0.19421018,0.07862338,0.35284513,0.50310123,2.04816926,1.07717629,1.88337247
1.38969485,4.25654774,0.02895794,0.19589228,0.07863180,0.33847986,0.46234213,1.88901671,1.04002673,1.82586112
