energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.10655328,6.08863818,0.00779177,0.00000000,0.12451413,1.51676116,0.02013470,2.97139021,1.97322075,1.72494175
-3.10055028,6.15184841,0.00767287,0.00000000,0.12197243,1.50271750,0.01953775,3.00136720,1.98414558,1.80594501
-3.09454727,6.20027336,0.00752067,0.00000000,0.11884558,1.48363401,0.01887865,3.02301862,1.98756531,1.88765047
-3.08854427,6.23364391,0.00733716,0.00000000,0.11517758,1.45980672,0.01816138,3.03623600,1.98350144,1.96922033
-3.08254127,6.25191084,0.00712491,0.00000000,0.11102198,1.43164471,0.01739230,3.04101800,1.97209254,2.04974975
-3.07653827,6.25522465,0.00688700,0.00000000,0.10644002,1.39965868,0.01657981,3.03745690,1.95358300,2.12828001
-3.07053527,6.24391666,0.00662694,0.00000000,0.10149864,1.36444725,0.01573401,3.02572620,1.92831092,2.20381699
-3.06453227,6.21848304,0.00634850,0.00000000,0.09626843,1.32668169,0.01486625,3.00607009,1.89669569,2.27535452
-3.05852926,6.17957296,0.00605569,0.00000000,0.09082159,1.28708963,0.01398878,2.97879569,1.85922595,2.34190223
-3.05252626,6.12798146,0.00575259,0.00000000,0.08523006,1.24643874,0.01311434,2.94426824,1.81644822,2.40251679
-3.04652326,6.06464703,0.00544328,0.00000000,0.07956374,1.20552055,0.01225581,2.90290930,1.76895667,2.45633539
-3.04052026,5.99065316,0.00513175,0.00000000,0.07388899,1.16513532,0.01142584,2.85519763,1.71738397,2.50260990
-3.03451726,5.90723270,0.00482184,0.00000000,0.06826737,1.12607801,0.01063659,2.80167211,1.66239331,2.54073993
-3.02851426,5.81577330,0.00451717,0.00000000,0.06275461,1.08912586,0.00989944,2.74293591,1.60467138,2.57030301
-3.02251126,5.71782208,0.00422107,0.00000000,0.05739993,1.05502761,0.00922479,2.67966080,1.54492209,2.59108020
-3.01650825,5.61508752,0.00393659,0.00000000,0.05224560,1.02449443,0.00862189,2.61259063,1.48386067,2.60307539
-3.01050525,5.50943676,0.00366640,0.00000000,0.04732668,0.99819262,0.00809872,2.54254304,1.42220782,2.60652714
-3.00450225,5.40288664,0.00341288,0.00000000,0.04267111,0.97673792,0.00766188,2.47040838,1.36068368,2.60191186
-2.99849925,5.29758751,0.00317800,0.00000000,0.03829989,0.96069131,0.00731659,2.39714519,1.30000121,2.58993802
-2.99249625,5.19579900,0.00296341,0.00000000,0.03422745,0.95055607,0.00706661,2.32377201,1.24085902,2.57153117
-2.98649325,5.09985798,0.00277041,0.00000000,0.03046215,0.94677602,0.00691427,2.25135514,1.18393333,2.54781032
-2.98049025,5.01213889,0.00259994,0.00000000,0.02700686,0.94973454,0.00686048,2.18099265,1.12986938,2.52005638
-2.97448724,4.93500790,0.00245265,0.00000000,0.02385958,0.95975421,0.00690478,2.11379502,1.07927219,2.48967420
-2.96848424,4.87077192,0.00232889,0.00000000,0.02101413,0.97709671,0.00704536,2.05086305,1.03269706,2.45814946
-2.96248124,4.82162451,0.00222872,0.00000000,0.01846079,1.00196285,0.00727912,1.99326382,0.99064006,2.42700247
-2.95647824,4.78959028,0.00215194,0.00000000,0.01618697,1.03449213,0.00760173,1.94200566,0.95352883,2.39774056
-2.95047524,4.77646988,0.00209813,0.00000000,0.01417782,1.07476183,0.00800771,1.89801296,0.92171404,2.37181101
-2.94447224,4.78378705,0.00206664,0.00000000,0.01241681,1.12278512,0.00849049,1.86210177,0.89546197,2.35055612
-2.93846923,4.81273948,0.00205664,0.00000000,0.01088626,1.17850801,0.00904247,1.83495705,0.87494824,2.33517204
-2.93246623,4.86415459,0.00206711,0.00000000,0.00956781,1.24180497,0.00965518,1.81711217,0.86025327,2.32667254
-2.92646323,4.93845130,0.00209687,0.00000000,0.00844284,1.31247308,0.01031928,1.80893123,0.85135933,2.32585856
-2.92046023,5.03560849,0.00214459,0.00000000,0.00749279,1.39022477,0.01102476,1.81059470,0.84814947,2.33329438
-2.91445723,5.15514068,0.00220879,0.00000000,0.00669950,1.47467928,0.01176101,1.82208861,0.85040833,2.34929043
-2.90845423,5.29608142,0.00228786,0.00000000,0.00604539,1.56535328,0.01251699,1.84319745,0.85782470,2.37389307
-2.90245123,5.45697476,0.00238008,0.00000000,0.00551370,1.66165118,0.01328132,1.87350103,0.86999596,2.40688110
-2.89644822,5.63587523,0.00248357,0.00000000,0.00508861,1.76285574,0.01404249,1.91237521,0.88643407,2.44776877
-2.89044522,5.83035687,0.00259637,0.00000000,0.00475528,1.86812009,0.01478899,1.95899678,0.90657317,2.49581487
-2.88444222,6.03753189,0.00271639,0.00000000,0.00449999,1.97646187,0.01550945,2.01235232,0.92977854,2.55003765
-2.87843922,6.25407982,0.00284144,0.00000000,0.00431011,2.08676086,0.01619287,2.07125142,0.95535697,2.60923512
-2.87243622,6.47628760,0.00296922,0.00000000,0.00417409,2.19776086,0.01682870,2.13434398,0.98256817,2.67201026
-2.86643322,6.70010156,0.00309738,0.00000000,0.00408147,2.30807693,0.01740706,2.20014198,1.01063741,2.73680101
-2.86043022,6.92119136,0.00322351,0.00000000,0.00402280,2.41620873,0.01791888,2.26704537,1.03876898,2.80191436
-2.85442721,7.13502614,0.00334514,0.00000000,0.00398965,2.52056036,0.01835602,2.33337214,1.06616060,2.86556438
-2.84842421,7.33696223,0.00345984,0.00000000,0.00397450,2.61946693,0.01871142,2.39739222,1.09201831,2.92591341
-2.84242121,7.52234133,0.00356520,0.00000000,0.00397071,2.71122756,0.01897921,2.45736458,1.11557203,2.98111594
-2.83641821,7.68659725,0.00365892,0.00000000,0.00397245,2.79414404,0.01915479,2.51157702,1.13609102,3.02936426
-2.83041521,7.82536853,0.00373881,0.00000000,0.00397471,2.86656421,0.01923494,2.55838746,1.15289940,3.06893479
-2.82441221,7.93461365,0.00380288,0.00000000,0.00397317,2.92692827,0.01921784,2.59626574,1.16539101,3.09823408
-2.81840920,8.01072477,0.00384938,0.00000000,0.00396422,2.97381648,0.01910313,2.62383444,1.17304328,3.11584288
-2.81240620,8.05063560,0.00387686,0.00000000,0.00394492,3.00599578,0.01889187,2.63990729,1.17542967,3.12055694
-2.80640320,8.05191885,0.00388417,0.00000000,0.00391295,3.02246344,0.01858658,2.64352358,1.17223019,3.11142301
-2.80040020,8.01286855,0.00387056,0.00000000,0.00386660,3.02248537,0.01819116,2.63397709,1.16323945,3.08776846
-2.79439720,7.93256321,0.00383567,0.00000000,0.00380474,3.00562706,0.01771079,2.61083814,1.14837195,3.04922331
-2.78839420,7.81090619,0.00377956,0.00000000,0.00372679,2.97177538,0.01715188,2.57396758,1.12766419,2.99573336
-2.78239120,7.64864058,0.00370269,0.00000000,0.00363267,2.92114997,0.01652189,2.52352196,1.10127343,2.92756381
-2.77638819,7.44733726,0.00360597,0.00000000,0.00352279,2.85430334,0.01582923,2.45994925,1.06947296,2.84529280
-2.77038519,7.20935579,0.00349067,0.00000000,0.00339800,2.77210930,0.01508305,2.38397530,1.03264401,2.74979505
-2.76438219,6.93777922,0.00335843,0.00000000,0.00325953,2.67574030,0.01429306,2.29658128,0.99126447,2.64221589
-2.75837919,6.63632534,0.00321119,0.00000000,0.00310894,2.56663434,0.01346936,2.19897299,0.94589477,2.52393691
-2.75237619,6.30923775,0.00305115,0.00000000,0.00294806,2.44645297,0.01262222,2.09254334,0.89716153,2.39653425
-2.74637319,5.96116152,0.00288070,0.00000000,0.00277893,2.31703230,0.01176189,1.97882950,0.84573948,2.26173157
-2.74037019,5.59700856,0.00270234,0.00000000,0.00260373,2.18032916,0.01089839,1.85946658,0.79233241,2.12134932
-2.73436718,5.22181847,0.00251863,0.00000000,0.00242472,2.03836476,0.01004139,1.73613973,0.73765386,1.97725270
-2.72836418,4.84062051,0.00233211,0.00000000,0.00224416,1.89316833,0.00920001,1.61053664,0.68240839,1.83130017
-2.72236118,4.45830238,0.00214522,0.00000000,0.00206426,1.74672309,0.00838270,1.48430235,0.62727390,1.68529466
-2.71635818,4.07949061,0.00196027,0.00000000,0.00188714,1.60091653,0.00759719,1.35899800,0.57288589,1.54093922
-2.71035518,3.70844680,0.00177938,0.00000000,0.00171477,1.45749702,0.00685038,1.23606500,0.51982395,1.39979867
-2.70435218,3.34898289,0.00160443,0.00000000,0.00154895,1.31803787,0.00614835,1.11679559,0.46860102,1.26326834
-2.69834917,3.00439753,0.00143703,0.00000000,0.00139125,1.18390997,0.00549637,1.00231069,0.41965554,1.13255069
-2.69234617,2.67743453,0.00127852,0.00000000,0.00124303,1.05626334,0.00489893,0.89354509,0.37334660,1.00864012
-2.68634317,2.37026312,0.00112993,0.00000000,0.00110544,0.93601762,0.00435984,0.79124025,0.32995212,0.89231593
-2.68034017,2.08447895,0.00099203,0.00000000,0.00097938,0.82386107,0.00388233,0.69594401,0.28966972,0.78414284
-2.67433717,1.82112378,0.00086529,0.00000000,0.00086559,0.72025723,0.00346915,0.60801673,0.25262013,0.68447858
-2.66833417,1.58072107,0.00074994,0.00000000,0.00076457,0.62545830,0.00312273,0.52764290,0.21885262,0.59348722
-2.66233117,1.36332441,0.00064598,0.00000000,0.00067671,0.53952382,0.00284532,0.45484712,0.18835216,0.51115736
-2.65632816,1.16857530,0.00055321,0.00000000,0.00060224,0.46234330,0.00263910,0.38951328,0.16104770,0.43732375
-2.65032516,0.99576689,0.00047127,0.00000000,0.00054128,0.39366160,0.00250630,0.33140593,0.13682124,0.37169109
-2.64432216,0.84391032,0.00039964,0.00000000,0.00049391,0.33310539,0.00244932,0.28019256,0.11551710,0.31385891
-2.63831916,0.71180073,0.00033773,0.00000000,0.00046014,0.28020978,0.00247077,0.23546588,0.09695117,0.26334632
-2.63231616,0.59808035,0.00028488,0.00000000,0.00043994,0.23444389,0.00257352,0.19676519,0.08091966,0.21961569
-2.62631316,0.50129647,0.00024037,0.00000000,0.00043329,0.19523454,0.00276063,0.16359618,0.06720711,0.18209459
-2.62031016,0.41995287,0.00020349,0.00000000,0.00044016,0.16198750,0.00303536,0.13544862,0.05559353,0.15019532
-2.61430715,0.35255363,0.00017351,0.00000000,0.00046051,0.13410568,0.00340098,0.11181150,0.04586044,0.12333177
-2.60830415,0.29763874,0.00014974,0.00000000,0.00049430,0.11100427,0.00386065,0.09218565,0.03779585,0.10093324
-2.60230115,0.25381158,0.00013152,0.00000000,0.00054144,0.09212259,0.00441718,0.07609355,0.03119808,0.08245539
-2.59629815,0.21975841,0.00011821,0.00000000,0.00060183,0.07693287,0.00507280,0.06308664,0.02587855,0.06738835
-2.59029515,0.19426070,0.00010925,0.00000000,0.00067529,0.06494611,0.00582886,0.05275017,0.02166355,0.05526213
-2.58429215,0.17620104,0.00010410,0.00000000,0.00076151,0.05571544,0.00668552,0.04470598,0.01839523,0.04564975
-2.57828914,0.16456372,0.00010228,0.00000000,0.00086008,0.04883721,0.00764147,0.03861340,0.01593178,0.03816839
-2.57228614,0.15843101,0.00010334,0.00000000,0.00097043,0.04395040,0.00869358,0.03416879,0.01414704,0.03247894
-2.56628314,0.15697645,0.00010687,0.00000000,0.00109175,0.04073462,0.00983668,0.03110379,0.01292971,0.02828426
-2.56028014,0.15945599,0.00011250,0.00000000,0.00122306,0.03890708,0.01106329,0.02918294,0.01218216,0.02532664
-2.55427714,0.16519820,0.00011989,0.00000000,0.00136310,0.03821910,0.01236349,0.02820065,0.01181918,0.02338469
-2.54827414,0.17359431,0.00012869,0.00000000,0.00151038,0.03845223,0.01372483,0.02797805,0.01176650,0.02226994
-2.54227114,0.18408894,0.00013861,0.00000000,0.00166314,0.03941436,0.01513231,0.02835975,0.01195942,0.02182353
-2.53626813,0.19617197,0.00014933,0.00000000,0.00181939,0.04093608,0.01656857,0.02921078,0.01234149,0.02191299
-2.53026513,0.20937221,0.00016057,0.00000000,0.00197690,0.04286741,0.01801404,0.03041389,0.01286327,0.02242948
-2.52426213,0.22325289,0.00017203,0.00000000,0.00213328,0.04507493,0.01944734,0.03186717,0.01348136,0.02328541
-2.51825913,0.23740929,0.00018346,0.00000000,0.00228598,0.04743950,0.02084568,0.03348215,0.01415749,0.02441262
-2.51225613,0.25146841,0.00019457,0.00000000,0.00243238,0.04985453,0.02218546,0.03518234,0.01485790,0.02576113
-2.50625313,0.26509047,0.00020511,0.00000000,0.00256982,0.05222474,0.02344281,0.03690227,0.01555283,0.02729844
-2.50025013,0.27797205,0.00021485,0.00000000,0.00269572,0.05446541,0.02459433,0.03858683,0.01621621,0.02900931
-2.49424712,0.28985049,0.00022356,0.00000000,0.00280763,0.05650199,0.02561776,0.04019111,0.01682548,0.03089606
-2.48824412,0.30050911,0.00023104,0.00000000,0.00290330,0.05827010,0.02649268,0.04168036,0.01736149,0.03297921
-2.48224112,0.30978274,0.00023712,0.00000000,0.00298075,0.05971563,0.02720116,0.04303025,0.01780855,0.03529832
-2.47623812,0.31756319,0.00024167,0.00000000,0.00303836,0.06079499,0.02772842,0.04422715,0.01815440,0.03791311
-2.47023512,0.32380403,0.00024456,0.00000000,0.00307490,0.06147538,0.02806326,0.04526852,0.01839033,0.04090443
-2.46423212,0.32852433,0.00024575,0.00000000,0.00308958,0.06173495,0.02819849,0.04616312,0.01851117,0.04437517
-2.45822911,0.33181095,0.00024520,0.00000000,0.00308207,0.06156280,0.02813119,0.04693114,0.01851532,0.04845082
-2.45222611,0.33381899,0.00024291,0.00000000,0.00305254,0.06095882,0.02786280,0.04760408,0.01840463,0.05327955
-2.44622311,0.33477019,0.00023895,0.00000000,0.00300161,0.05993325,0.02739905,0.04822435,0.01818431,0.05903162
-2.44022011,0.33494914,0.00023339,0.00000000,0.00293037,0.05850596,0.02674978,0.04884458,0.01786265,0.06589797
-2.43421711,0.33469710,0.00022636,0.00000000,0.00284030,0.05670552,0.02592860,0.04952651,0.01745076,0.07408792
-2.42821411,0.33440367,0.00021801,0.00000000,0.00273326,0.05456808,0.02495238,0.05033959,0.01696216,0.08382560
-2.42221111,0.33449621,0.00020851,0.00000000,0.00261139,0.05213593,0.02384068,0.05135915,0.01641233,0.09534540
-2.41620810,0.33542740,0.00019804,0.00000000,0.00247706,0.04945610,0.02261515,0.05266429,0.01581819,0.10888598
-2.41020510,0.33766111,0.00018682,0.00000000,0.00233279,0.04657874,0.02129876,0.05433542,0.01519760,0.12468319
-2.40420210,0.34165703,0.00017506,0.00000000,0.00218117,0.04355558,0.01991514,0.05645156,0.01456879,0.14296167
-2.39819910,0.34785452,0.00016295,0.00000000,0.00202478,0.04043840,0.01848787,0.05908747,0.01394980,0.16392555
-2.39219610,0.35665609,0.00015071,0.00000000,0.00186613,0.03727767,0.01703982,0.06231066,0.01335801,0.18774823
-2.38619310,0.36841113,0.00013852,0.00000000,0.00170759,0.03412126,0.01559260,0.06617842,0.01280966,0.21456166
-2.38019010,0.38340048,0.00012656,0.00000000,0.00155132,0.03101353,0.01416603,0.07073496,0.01231950,0.24444556
-2.37418709,0.40182241,0.00011499,0.00000000,0.00139928,0.02799446,0.01277778,0.07600878,0.01190049,0.27741689
-2.36818409,0.42378056,0.00010394,0.00000000,0.00125312,0.02509926,0.01144307,0.08201044,0.01156367,0.31342021
-2.36218109,0.44927455,0.00009352,0.00000000,0.00111423,0.02235812,0.01017452,0.08873079,0.01131812,0.35231943
-2.35617809,0.47819373,0.00008382,0.00000000,0.00098371,0.01979632,0.00898206,0.09613982,0.01117109,0.39389156
-2.35017509,0.51031452,0.00007491,0.00000000,0.00086236,0.01743456,0.00787299,0.10418634,0.01112830,0.43782301
-2.34417209,0.54530187,0.00006683,0.00000000,0.00075072,0.01528965,0.00685209,0.11279845,0.01119443,0.48370886
-2.33816908,0.58271495,0.00005961,0.00000000,0.00064907,0.01337531,0.00592181,0.12188495,0.01137374,0.53105568
-2.33216608,0.62201746,0.00005326,0.00000000,0.00055748,0.01170334,0.00508256,0.13133784,0.01167099,0.57928798
-2.32616308,0.66259225,0.00004778,0.00000000,0.00047584,0.01028485,0.00433298,0.14103575,0.01209246,0.62775867
-2.32016008,0.70376040,0.00004315,0.00000000,0.00040386,0.00913180,0.00367023,0.15084848,0.01264722,0.67576323
-2.31415708,0.74480416,0.00003937,0.00000000,0.00034117,0.00825856,0.00309039,0.16064243,0.01334863,0.72255754
-2.30815408,0.78499324,0.00003643,0.00000000,0.00028732,0.00768367,0.00258874,0.17028690,0.01421599,0.76737883
-2.30215108,0.82361376,0.00003431,0.00000000,0.00024181,0.00743172,0.00216007,0.17966113,0.01527637,0.80946917
-2.29614807,0.85999897,0.00003303,0.00000000,0.00020417,0.00753523,0.00179899,0.18866177,0.01656662,0.84810057
-2.29014507,0.89356052,0.00003261,0.00000000,0.00017393,0.00803659,0.00150019,0.19721065,0.01813543,0.88260091
-2.28414207,0.92381938,0.00003308,0.00000000,0.00015071,0.00899001,0.00125867,0.20526254,0.02004549,0.91237948
-2.27813907,0.95043490,0.00003452,0.00000000,0.00013422,0.01046340,0.00106992,0.21281253,0.02237561,0.93695110
-2.27213607,0.97323104,0.00003701,0.00000000,0.00012425,0.01254005,0.00093012,0.21990281,0.02522270,0.95595772
-2.26613307,0.99221834,0.00004069,0.00000000,0.00012076,0.01532020,0.00083624,0.22662841,0.02870357,0.96918645
-2.26013007,1.00761062,0.00004571,0.00000000,0.00012385,0.01892216,0.00078613,0.23314168,0.03295635,0.97658309
-2.25412706,1.01983539,0.00005228,0.00000000,0.00013375,0.02348308,0.00077862,0.23965501,0.03814142,0.97826044
-2.24812406,1.02953714,0.00006063,0.00000000,0.00015091,0.02915914,0.00081353,0.24644177,0.04444167,0.97450092
-2.24212106,1.03757292,0.00007104,0.00000000,0.00017589,0.03612492,0.00089169,0.25383487,0.05206196,0.96575310
-2.23611806,1.04499976,0.00008382,0.00000000,0.00020947,0.04457209,0.00101491,0.26222310,0.06122755,0.95262216
-2.23011506,1.05305397,0.00009931,0.00000000,0.00025256,0.05470691,0.00118594,0.27204479,0.07218145,0.93585457
-2.22411206,1.06312234,0.00011788,0.00000000,0.00030623,0.06674675,0.00140838,0.28377890,0.08518044,0.91631734
-2.21810905,1.07670574,0.00013992,0.00000000,0.00037169,0.08091531,0.00168658,0.29793355,0.10048974,0.89497266
-2.21210605,1.09537591,0.00016584,0.00000000,0.00045023,0.09743667,0.00202549,0.31503204,0.11837621,0.87284874
-2.20610305,1.12072638,0.00019602,0.00000000,0.00054324,0.11652795,0.00243052,0.33559656,0.13910022,0.85100781
-2.20010005,1.15431876,0.00023086,0.00000000,0.00065213,0.13839092,0.00290731,0.36013007,0.16290613,0.83051265
-2.19409705,1.19762603,0.00027070,0.00000000,0.00077831,0.16320251,0.00346149,0.38909661,0.19001168,0.81239250
-2.18809405,1.25197454,0.00031583,0.00000000,0.00092310,0.19110453,0.00409849,0.42290075,0.22059652,0.79760983
-2.18209105,1.31848653,0.00036650,0.00000000,0.00108775,0.22219302,0.00482321,0.46186679,0.25479024,0.78702905
-2.17608804,1.39802548,0.00042284,0.00000000,0.00127329,0.25650743,0.00563975,0.50621848,0.29266042,0.78138811
-2.17008504,1.49114628,0.00048488,0.00000000,0.00148056,0.29402037,0.00655118,0.55606022,0.33420117,0.78127426
-2.16408204,1.59805243,0.00055254,0.00000000,0.00171007,0.33462827,0.00755919,0.61136045,0.37932288,0.78710459
-2.15807904,1.71856260,0.00062558,0.00000000,0.00196203,0.37814368,0.00866391,0.67193836,0.42784370,0.79911221
-2.15207604,1.85208824,0.00070364,0.00000000,0.00223624,0.42428968,0.00986367,0.73745469,0.47948349,0.81733855
-2.14607304,1.99762421,0.00078616,0.00000000,0.00253210,0.47269701,0.01115487,0.80740742,0.53386079,0.84163208
-2.14007004,2.15375367,0.00087245,0.00000000,0.00284858,0.52290440,0.01253188,0.88113305,0.59049333,0.87165372
-2.13406703,2.31866816,0.00096165,0.00000000,0.00318424,0.57436244,0.01398707,0.95781397,0.64880251,0.90688871
-2.12806403,2.49020308,0.00105276,0.00000000,0.00353720,0.62644117,0.01551085,1.03649205,0.70812210,0.94666463
-2.12206103,2.66588834,0.00114465,0.00000000,0.00390525,0.67844162,0.01709189,1.11608859,0.76771102,0.99017513
-2.11605803,2.84301300,0.00123609,0.00000000,0.00428586,0.72961084,0.01871738,1.19543003,0.82677030,1.03650847
-2.11005503,3.01870217,0.00132577,0.00000000,0.00467626,0.77916041,0.02037343,1.27327895,0.88446351,1.08467995
-2.10405203,3.19000354,0.00141235,0.00000000,0.00507356,0.82628758,0.02204548,1.34836925,0.93994021,1.13366698
-2.09804902,3.35398059,0.00149451,0.00000000,0.00547483,0.87019850,0.02371885,1.41944433,0.99236140,1.18244548
-2.09204602,3.50780853,0.00157096,0.00000000,0.00587723,0.91013246,0.02537927,1.48529661,1.04092610,1.23002618
-2.08604302,3.64886917,0.00164055,0.00000000,0.00627809,0.94538625,0.02701346,1.54480686,1.08489772,1.27548930
-2.08004002,3.77484047,0.00170223,0.00000000,0.00667504,0.97533753,0.02860970,1.59698155,1.12362915,1.31801605
-2.07403702,3.88377651,0.00175518,0.00000000,0.00706613,0.99946606,0.03015833,1.64098637,1.15658521,1.35691574
-2.06803402,3.97417428,0.00179879,0.00000000,0.00744980,1.01737185,0.03165217,1.67617452,1.18336146,1.39164713
-2.06203102,4.04502380,0.00183272,0.00000000,0.00782505,1.02878929,0.03308687,1.70210812,1.20369833,1.42183310
-2.05602801,4.09583917,0.00185693,0.00000000,0.00819136,1.03359657,0.03446110,1.71857193,1.21748980,1.44726799
-2.05002501,4.12666882,0.00187166,0.00000000,0.00854871,1.03181993,0.03577659,1.72557835,1.22478609,1.46791725
-2.04402201,4.13808450,0.00187746,0.00000000,0.00889753,1.02363239,0.03703803,1.72336377,1.22579036,1.48390959
-2.03801901,4.13114932,0.00187520,0.00000000,0.00923861,1.00934726,0.03825283,1.71237618,1.22084937,1.49552199
-2.03201601,4.10736665,0.00186601,0.00000000,0.00957297,0.98940640,0.03943065,1.69325475,1.21043858,1.50315849
-2.02601301,4.06861235,0.00185127,0.00000000,0.00990173,0.96436416,0.04058288,1.66680250,1.19514260,1.50732396
-2.02001001,4.01705376,0.00183259,0.00000000,0.01022599,0.93486746,0.04172197,1.63395329,1.17563181,1.50859446
-2.01400700,3.95505964,0.00181171,0.00000000,0.01054661,0.90163329,0.04286072,1.59573495,1.15263641,1.50758562
-2.00800400,3.88510553,0.00179050,0.00000000,0.01086408,0.86542433,0.04401144,1.55323018,1.12691922,1.50492112
-2.00200100,3.80967922,0.00177085,0.00000000,0.01117841,0.82702409,0.04518527,1.50753723,1.09924847,1.50120292
-1.99599800,3.73119074,0.00175465,0.00000000,0.01148893,0.78721255,0.04639136,1.45973211,1.07037204,1.49698493
-1.98999500,3.65189127,0.00174371,0.00000000,0.01179428,0.74674319,0.04763630,1.41083398,1.04099405,1.49275158
-1.98399200,3.57380417,0.00173967,0.00000000,0.01209233,0.70632249,0.04892360,1.36177510,1.01175505,1.48890257
-1.97798899,3.49867118,0.00174397,0.00000000,0.01238014,0.66659241,0.05025328,1.31337653,0.98321636,1.48574440
-1.97198599,3.42791533,0.00175781,0.00000000,0.01265407,0.62811649,0.05162171,1.26633016,0.95584915,1.48348921
-1.96598299,3.36262158,0.00178207,0.00000000,0.01290981,0.59136976,0.05302158,1.22118750,0.93002837,1.48226072
-1.95997999,3.30353483,0.00181731,0.00000000,0.01314253,0.55673263,0.05444209,1.17835523,0.90603152,1.48210690
-1.95397699,3.25107438,0.00186371,0.00000000,0.01334708,0.52448858,0.05586930,1.13809710,0.88404188,1.48301823
-1.94797399,3.20536280,0.00192108,0.00000000,0.01351811,0.49482548,0.05728662,1.10054149,0.86415570,1.48495047
-1.94197099,3.16626665,0.00198887,0.00000000,0.01365039,0.46783998,0.05867545,1.06569385,0.84639258,1.48785021
-1.93596798,3.13344609,0.00206616,0.00000000,0.01373894,0.44354463,0.06001596,1.03345286,0.83070819,1.49168156
-1.92996498,3.10640990,0.00215169,0.00000000,0.01377931,0.42187705,0.06128785,1.00362926,0.81700854,1.49645203
-1.92396198,3.08457263,0.00224390,0.00000000,0.01376777,0.40271065,0.06247121,0.97596619,0.80516475,1.50223592
-1.91795898,3.06731057,0.00234098,0.00000000,0.01370147,0.38586623,0.06354734,0.95015994,0.79502761,1.50919341
-1.91195598,3.05401340,0.00244091,0.00000000,0.01357862,0.37112411,0.06449950,0.92588020,0.78644105,1.51758389
-1.90595298,3.04412915,0.00254155,0.00000000,0.01339858,0.35823604,0.06531362,0.90278888,0.77925399,1.52777244
-1.89994997,3.03720019,0.00264069,0.00000000,0.01316190,0.34693676,0.06597882,0.88055694,0.77332991,1.54022860
-1.89394697,3.03288891,0.00273612,0.00000000,0.01287036,0.33695467,0.06648787,0.85887874,0.76855401,1.55551697
-1.88794397,3.03099225,0.00282570,0.00000000,0.01252691,0.32802155,0.06683746,0.83748348,0.76483756,1.57427988
-1.88194097,3.03144480,0.00290747,0.00000000,0.01213558,0.31988093,0.06702829,0.81614387,0.76211968,1.59721247
-1.87593797,3.03431094,0.00297965,0.00000000,0.01170139,0.31229517,0.06706502,0.79468175,0.76036632,1.62503115
-1.86993497,3.03976700,0.00304078,0.00000000,0.01123013,0.30505119,0.06695606,0.77297105,0.75956707,1.65843684
-1.86393197,3.04807475,0.00308968,0.00000000,0.01072824,0.29796467,0.06671317,0.75093809,0.75972990,1.69807455
-1.85792896,3.05954813,0.00312559,0.00000000,0.01020258,0.29088294,0.06635100,0.72855980,0.76087426,1.74449121
-1.85192596,3.07451532,0.00314810,0.00000000,0.00966023,0.28368655,0.06588648,0.70585994,0.76302324,1.79809397
-1.84592296,3.09327837,0.00315722,0.00000000,0.00910826,0.27628956,0.06533813,0.68290384,0.76619508,1.85911094
-1.83991996,3.11607278,0.00315338,0.00000000,0.00855358,0.26863872,0.06472534,0.65979198,0.77039468,1.92755655
-1.83391696,3.14302925,0.00313737,0.00000000,0.00800275,0.26071166,0.06406764,0.63665283,0.77560558,2.00320366
-1.82791396,3.17413992,0.00311035,0.00000000,0.00746181,0.25251413,0.06338394,0.61363516,0.78178295,2.08556386
-1.82191096,3.20923075,0.00307379,0.00000000,0.00693616,0.24407666,0.06269187,0.59090029,0.78884788,2.17387774
-1.81590795,3.24794187,0.00302938,0.00000000,0.00643050,0.23545047,0.06200714,0.56861446,0.79668348,2.26711572
-1.80990495,3.28971691,0.00297904,0.00000000,0.00594871,0.22670318,0.06134305,0.54694158,0.80513287,2.36399033
-1.80390195,3.33380204,0.00292476,0.00000000,0.00549388,0.21791417,0.06071002,0.52603665,0.81399936,2.46297962
-1.79789895,3.37925500,0.00286860,0.00000000,0.00506826,0.20916992,0.06011535,0.50603991,0.82304878,2.56236138
-1.79189595,3.42496378,0.00281256,0.00000000,0.00467330,0.20055955,0.05956302,0.48707202,0.83201391,2.66025687
-1.78589295,3.46967423,0.00275853,0.00000000,0.00430972,0.19217049,0.05905369,0.46923018,0.84060089,2.75468277
-1.77988994,3.51202532,0.00270822,0.00000000,0.00397753,0.18408470,0.05858477,0.45258549,0.84849731,2.84360907
-1.77388694,3.55059064,0.00266309,0.00000000,0.00367616,0.17637539,0.05815064,0.43718139,0.85538162,2.92502076
-1.76788394,3.58392401,0.00262431,0.00000000,0.00340450,0.16910433,0.05774295,0.42303331,0.86093347,2.99698081
-1.76188094,3.61060744,0.00259272,0.00000000,0.00316101,0.16231992,0.05735105,0.41012944,0.86484455,3.05769168
-1.75587794,3.62929907,0.00256879,0.00000000,0.00294383,0.15605597,0.05696241,0.39843258,0.86682945,3.10555283
-1.74987494,3.63877915,0.00255262,0.00000000,0.00275085,0.15033128,0.05656314,0.38788300,0.86663604,3.13921200
-1.74387194,3.63799203,0.00254395,0.00000000,0.00257981,0.14514991,0.05613857,0.37840216,0.86405496,3.15760783
