energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-4.30115058,2.06259924,0.00034423,0.11107170,0.00968436,1.30940724,0.77161608,0.53586030
-4.29514757,2.03910879,0.00032739,0.10532120,0.00946916,1.30189898,0.74528163,0.53295357
-4.28914457,2.02241969,0.00031424,0.09971687,0.00925861,1.29929826,0.72094816,0.53168689
-4.28314157,2.01236237,0.00030411,0.09433377,0.00905354,1.30136987,0.69849762,0.53208411
-4.27713857,2.00862141,0.00029643,0.08923371,0.00885407,1.30779483,0.67779717,0.53411460
-4.27113557,2.01073317,0.00029078,0.08446433,0.00865965,1.31816960,0.65869746,0.53769285
-4.26513257,2.01809456,0.00028682,0.08005873,0.00846911,1.33201237,0.64103448,0.54268130
-4.25912956,2.02998253,0.00028430,0.07603580,0.00828082,1.34877614,0.62463445,0.54889598
-4.25312656,2.04558289,0.00028309,0.07240117,0.00809281,1.36786773,0.60932147,0.55611498
-4.24712356,2.06402688,0.00028313,0.06914862,0.00790296,1.38867180,0.59492715,0.56408901
-4.24112056,2.08443338,0.00028450,0.06626191,0.00770919,1.41057839,0.58130144,0.57255372
-4.23511756,2.10595428,0.00028733,0.06371693,0.00750965,1.43301247,0.56832376,0.58124302
-4.22911456,2.12782053,0.00029190,0.06148404,0.00730283,1.45546392,0.55591380,0.58990283
-4.22311156,2.14938636,0.00029857,0.05953043,0.00708780,1.47751617,0.54404082,0.59830450
-4.21710855,2.17016926,0.00030784,0.05782252,0.00686425,1.49887197,0.53273115,0.60625730
-4.21110555,2.18988353,0.00032029,0.05632812,0.00663260,1.51937483,0.52207301,0.61361933
-4.20510255,2.20846559,0.00033666,0.05501843,0.00639403,1.53902492,0.51221847,0.62030643
-4.19909955,2.22608975,0.00035777,0.05386969,0.00615053,1.55798850,0.50338214,0.62629855
-4.19309655,2.24317324,0.00038457,0.05286448,0.00590478,1.57660008,0.49583667,0.63164335
-4.18709355,2.26037046,0.00041808,0.05199262,0.00566015,1.59535720,0.48990511,0.63645689
-4.18109055,2.27855611,0.00045944,0.05125167,0.00542055,1.61490768,0.48595038,0.64092122
-4.17508754,2.29879800,0.00050984,0.05064703,0.00519035,1.63602980,0.48436230,0.64527926
-4.16908454,2.32232053,0.00057050,0.05019163,0.00497418,1.65960595,0.48554273,0.64982676
-4.16308154,2.35046008,0.00064268,0.04990526,0.00477685,1.68659078,0.48988930,0.65490213
-4.15707854,2.38461420,0.00072761,0.04981372,0.00460314,1.71797500,0.49777849,0.66087416
-4.15107554,2.42618656,0.00082649,0.04994759,0.00445771,1.75474617,0.50954884,0.66812836
-4.14507254,2.47652979,0.00094040,0.05034095,0.00434493,1.79784796,0.52548469,0.67705240
-4.13906953,2.53688846,0.00107032,0.05103000,0.00426882,1.84813954,0.54580159,0.68802119
-4.13306653,2.60834456,0.00121706,0.05205168,0.00423294,1.90635655,0.57063352,0.70138221
-4.12706353,2.69176755,0.00138123,0.05344239,0.00424037,1.97307536,0.60002291,0.71744160
-4.12106053,2.78777109,0.00156319,0.05523683,0.00429367,2.04868189,0.63391378,0.73645170
-4.11505753,2.89667822,0.00176303,0.05746709,0.00439492,2.13334639,0.67214829,0.75860024
-4.10905453,3.01849637,0.00198057,0.06016203,0.00454577,2.22700527,0.71446726,0.78400184
-4.10305153,3.15290350,0.00221529,0.06334694,0.00474750,2.32935066,0.76051448,0.81269191
-4.09704852,3.29924588,0.00246638,0.06704355,0.00500115,2.43982844,0.80984496,0.84462338
-4.09104552,3.45654787,0.00273274,0.07127040,0.00530766,2.55764482,0.86193701,0.87966619
-4.08504252,3.62353349,0.00301294,0.07604347,0.00566801,2.68178142,0.91620758,0.91760965
-4.07903952,3.79865900,0.00330533,0.08137721,0.00608337,2.81101843,0.97203060,0.95816753
-4.07303652,3.98015552,0.00360805,0.08728573,0.00655532,2.94396510,1.02875750,1.00098576
-4.06703352,4.16608014,0.00391907,0.09378418,0.00708595,3.07909653,1.08573922,1.04565238
-4.06103052,4.35437357,0.00423629,0.10089024,0.00767810,3.21479553,1.14234884,1.09170939
-4.05502751,4.54292235,0.00455759,0.10862562,0.00833545,3.34939791,1.19800378,1.13866617
-4.04902451,4.72962325,0.00488092,0.11701740,0.00906266,3.48123991,1.25218670,1.18601390
-4.04302151,4.91244750,0.00520437,0.12609926,0.00986549,3.60870574,1.30446416,1.23324060
-4.03701851,5.08950249,0.00552626,0.13591236,0.01075083,3.73027388,1.35450212,1.27984609
-4.03101551,5.25908879,0.00584518,0.14650579,0.01172670,3.84456034,1.40207752,1.32535668
-4.02501251,5.41975040,0.00616012,0.15793666,0.01280226,3.95035760,1.44708546,1.36933886
-4.01900950,5.57031654,0.00647043,0.17026957,0.01398771,4.04666788,1.48954156,1.41141169
-4.01300650,5.70993375,0.00677592,0.18357556,0.01529411,4.13272986,1.52957936,1.45125750
-4.00700350,5.83808718,0.00707683,0.19793047,0.01673325,4.20803797,1.56744282,1.48863059
-4.00100050,5.95461073,0.00737385,0.21341276,0.01831730,4.27235402,1.60347449,1.52336370
-3.99499750,6.05968581,0.00766807,0.23010079,0.02005855,4.32571076,1.63809965,1.55537196
-3.98899450,6.15382911,0.00796092,0.24806968,0.02196900,4.36840768,1.67180742,1.58465449
-3.98299150,6.23787006,0.00825412,0.26738785,0.02405990,4.40099923,1.70512976,1.61129325
-3.97698849,6.31291885,0.00854955,0.28811336,0.02634130,4.42427609,1.73861931,1.63544943
-3.97098549,6.38032638,0.00884919,0.31029025,0.02882147,4.43924001,1.77282740,1.65735749
-3.96498249,6.44163749,0.00915497,0.33394498,0.03150637,4.44707326,1.80828314,1.67731676
-3.95897949,6.49853917,0.00946863,0.35908332,0.03439903,4.44910342,1.84547484,1.69568109
-3.95297649,6.55280526,0.00979163,0.38568774,0.03749898,4.44676447,1.88483453,1.71284671
-3.94697349,6.60623966,0.01012501,0.41371564,0.04080173,4.44155535,1.92672655,1.72923868
-3.94097049,6.66061950,0.01046925,0.44309856,0.04429817,4.43499687,1.97144065,1.74529624
-3.93496748,6.71764038,0.01082424,0.47374251,0.04797420,4.42858812,2.01919010,1.76145772
-3.92896448,6.77886509,0.01118911,0.50552973,0.05181037,4.42376353,2.07011484,1.77814527
-3.92296148,6.84567763,0.01156227,0.53832178,0.05578164,4.42185155,2.12428952,1.79575012
-3.91695848,6.91924397,0.01194134,0.57196416,0.05985736,4.42403616,2.18173622,1.81461889
-3.91095548,7.00048091,0.01232319,0.60629237,0.06400138,4.43132235,2.24244104,1.83504145
-3.90495248,7.09003407,0.01270393,0.64113934,0.06817236,4.44450640,2.30637385,1.85724088
-3.89894947,7.18826595,0.01307907,0.67634399,0.07232433,4.46415219,2.37351014,1.88136600
-3.89294647,7.29525434,0.01344359,0.71176068,0.07640744,4.49057412,2.44385381,1.90748686
-3.88694347,7.41080131,0.01379206,0.74726916,0.08036891,4.52382745,2.51745961,1.93559341
-3.88094047,7.53445219,0.01411886,0.78278458,0.08415420,4.56370650,2.59445383,1.96559739
-3.87493747,7.66552371,0.01441831,0.81826695,0.08770832,4.60975077,2.67505187,1.99733758
-3.86893447,7.80313998,0.01468491,0.85372961,0.09097725,4.66125897,2.75957139,2.03058797
-3.86293147,7.94627430,0.01491350,0.88924592,0.09390950,4.71731052,2.84843965,2.06506849
-3.85692846,8.09379478,0.01509945,0.92495373,0.09645756,4.77679372,2.94219408,2.10045793
-3.85092546,8.24451113,0.01523887,0.96105694,0.09857944,4.83843972,3.04147511,2.13640803
-3.84492246,8.39722007,0.01532872,0.99782371,0.10023999,4.90086083,3.14701075,2.17255821
-3.83891946,8.55074674,0.01536693,1.03558104,0.10141207,4.96259190,3.25959262,2.20855005
-3.83291646,8.70397958,0.01535249,1.07470534,0.10207747,5.02213311,3.38004368,2.24404057
-3.82691346,8.85589684,0.01528548,1.11560915,0.10222760,5.07799262,3.50917822,2.27871373
-3.82091046,9.00558288,0.01516705,1.15872405,0.10186377,5.12872746,3.64775526,2.31228930
-3.81490745,9.15223368,0.01499940,1.20448040,0.10099715,5.17298137,3.79642692,2.34452887
-3.80890445,9.29515112,0.01478564,1.25328434,0.09964845,5.20951827,3.95568365,2.37523836
-3.80290145,9.43372684,0.01452969,1.30549309,0.09784715,5.23725040,4.12579887,2.40426735
-3.79689845,9.56741708,0.01423613,1.36138958,0.09563050,5.25526055,4.30677553,2.43150509
-3.79089545,9.69571040,0.01390996,1.42115756,0.09304227,5.26281793,4.49829765,2.45687373
-3.78489245,9.81809119,0.01355649,1.48485863,0.09013124,5.25938756,4.69968947,2.48031935
-3.77888944,9.93400178,0.01318108,1.55241235,0.08694963,5.24463354,4.90988538,2.50180142
-3.77288644,10.04280656,0.01278897,1.62358084,0.08355145,5.21841651,5.12741282,2.52128170
-3.76688344,10.14376119,0.01238515,1.69795893,0.07999081,5.18078594,5.35039053,2.53871326
-3.76088044,10.23598985,0.01197415,1.77497079,0.07632046,5.13196803,5.57654358,2.55403067
-3.75487744,10.31847301,0.01155998,1.85387386,0.07259039,5.07235012,5.80323586,2.56714209
-3.74887444,10.39004751,0.01114605,1.93377010,0.06884662,5.00246226,6.02752032,2.57792381
-3.74287144,10.44941986,0.01073508,2.01362493,0.06513033,4.92295703,6.24620575,2.58621789
-3.73686843,10.49519301,0.01032918,2.09229304,0.06147723,4.83458827,6.45593854,2.59183310
-3.73086543,10.52590571,0.00992981,2.16855061,0.05791718,4.73818942,6.65329670,2.59454913
-3.72486243,10.54008296,0.00953789,2.24113255,0.05447411,4.63465218,6.83489276,2.59412406
-3.71885943,10.53629503,0.00915387,2.30877339,0.05116623,4.52490607,6.99748157,2.59030457
-3.71285643,10.51322226,0.00877784,2.37025014,0.04800638,4.40989926,7.13806852,2.58283843
-3.70685343,10.46972216,0.00840965,2.42442520,0.04500265,4.29058117,7.25401357,2.57148849
-3.70085043,10.40489532,0.00804901,2.47028745,0.04215906,4.16788714,7.34312635,2.55604753
-3.69484742,10.31814645,0.00769563,2.50698971,0.03947634,4.04272549,7.40374818,2.53635298
-3.68884442,10.20923749,0.00734934,2.53388065,0.03695273,3.91596710,7.43481686,2.51230078
-3.68284142,10.07832971,0.00701010,2.55053001,0.03458475,3.78843775,7.43591138,2.48385774
-3.67683842,9.92601258,0.00667816,2.55674566,0.03236798,3.66091322,7.40727414,2.45107155
-3.67083542,9.75331793,0.00635405,2.55258191,0.03029758,3.53411732,7.34980955,2.41407807
-3.66483242,9.56171844,0.00603861,2.53833873,0.02836892,3.40872247,7.26505897,2.37310554
-3.65882941,9.35311062,0.00573300,2.51455187,0.02657786,3.28535293,7.15515293,2.32847545
-3.65282641,9.12978291,0.00543865,2.48197459,0.02492104,3.16459024,7.02274284,2.28060009
-3.64682341,8.89437049,0.00515727,2.44155172,0.02339602,3.04698040,6.87091521,2.22997699
-3.64082041,8.64979866,0.00489073,2.39438754,0.02200123,2.93304247,6.70309226,2.17718030
-3.63481741,8.39921744,0.00464104,2.34170888,0.02073592,2.82327774,6.52292330,2.12284982
-3.62881441,8.14592998,0.00441025,2.28482517,0.01960000,2.71817899,6.33417177,2.06767783
-3.62281141,7.89331779,0.00420041,2.22508730,0.01859376,2.61823906,6.14060268,2.01239447
-3.61680840,7.64476550,0.00401346,2.16384703,0.01771772,2.52395798,5.94587513,1.95775219
-3.61080540,7.40358781,0.00385120,2.10241853,0.01697232,2.43584806,5.75344424,1.90450961
-3.60480240,7.17296092,0.00371519,2.04204369,0.01635770,2.35443628,5.56647590,1.85341564
-3.59879940,6.95586031,0.00360676,1.98386220,0.01587353,2.28026344,5.38777730,1.80519405
-3.59279640,6.75500627,0.00352693,1.92888735,0.01551883,2.21387990,5.21974483,1.76052888
-3.58679340,6.57281793,0.00347639,1.87798815,0.01529185,2.15583750,5.06433038,1.72005123
-3.58079040,6.41137626,0.00345553,1.83187767,0.01519004,2.10667785,4.92302567,1.68432733
-3.57478739,6.27239579,0.00346436,1.79110771,0.01520998,2.06691706,4.79686359,1.65384825
-3.56878439,6.15720457,0.00350257,1.75606909,0.01534745,2.03702743,4.68643461,1.62902121
-3.56278139,6.06673153,0.00356952,1.72699690,0.01559745,2.01741662,4.59191562,1.61016252
-3.55677839,6.00150023,0.00366424,1.70397978,0.01595426,2.00840501,4.51310832,1.59749210
-3.55077539,5.96162790,0.00378545,1.68697216,0.01641154,2.01020237,4.44948388,1.59112948
-3.54477239,5.94682889,0.00393157,1.67580842,0.01696235,2.02288450,4.40023071,1.59109128
-3.53876938,5.95642162,0.00410076,1.67021802,0.01759932,2.04637138,4.36430252,1.59729002
-3.53276638,5.98933860,0.00429086,1.66984062,0.01831461,2.08040751,4.34046409,1.60953434
-3.52676338,6.04413929,0.00449950,1.67424055,0.01910002,2.12454593,4.32733292,1.62753055
-3.52076038,6.11902601,0.00472404,1.68292008,0.01994703,2.17813679,4.32341555,1.65088556
-3.51475738,6.21186335,0.00496161,1.69533136,0.02084680,2.24032144,4.32713811,1.67911137
-3.50875438,6.32020189,0.00520916,1.71088671,0.02179028,2.31003287,4.33687111,1.71163117
-3.50275138,6.44130714,0.00546344,1.72896777,0.02276819,2.38600319,4.35094952,1.74778718
-3.49674837,6.57219462,0.00572109,1.74893349,0.02377114,2.46677830,4.36768913,1.78685037
-3.49074537,6.70967211,0.00597864,1.77012762,0.02478973,2.55074000,4.38540092,1.82803213
-3.48474237,6.85038936,0.00623261,1.79188600,0.02581461,2.63613534,4.40240501,1.87049790
-3.47873937,6.99089570,0.00647953,1.81354424,0.02683669,2.72111246,4.41704579,1.91338263
-3.47273637,7.12770511,0.00671606,1.83444601,0.02784730,2.80376233,4.42770943,1.95580801
-3.46673337,7.25736777,0.00693903,1.85395227,0.02883839,2.88216501,4.43284490,1.99690091
-3.46073037,7.37654655,0.00714557,1.87145148,0.02980272,2.95443908,4.43098858,2.03581284
-3.45472736,7.48209630,0.00733312,1.88637068,0.03073408,3.01879265,4.42079256,2.07173962
-3.44872436,7.57114311,0.00749958,1.89818722,0.03162748,3.07357397,4.40105564,2.10394077
-3.44272136,7.64116060,0.00764334,1.90644052,0.03247930,3.11731986,4.37075591,2.13175776
-3.43671836,7.69003986,0.00776331,1.91074353,0.03328738,3.14880001,4.32908323,2.15463040
-3.43071536,7.71614969,0.00785901,1.91079306,0.03405107,3.16705532,4.27546959,2.17211063
-3.42471236,7.71838422,0.00793051,1.90637839,0.03477117,3.17142869,4.20961542,2.18387300
-3.41870935,7.69619517,0.00797850,1.89738760,0.03544984,3.16158685,4.13150990,2.18972145
-3.41270635,7.64960676,0.00800417,1.88381109,0.03609037,3.13753216,4.04144346,2.18959171
-3.40670335,7.57921232,0.00800923,1.86574190,0.03669689,3.09960390,3.94001133,2.18354960
-3.40070035,7.48615206,0.00799577,1.84337276,0.03727405,3.04846861,3.82810717,2.17178483
-3.39469735,7.37207295,0.00796622,1.81698998,0.03782662,2.98509991,3.70690671,2.15460098
-3.38869435,7.23907234,0.00792319,1.78696428,0.03835904,2.91074838,3.57784174,2.13240195
-3.38269135,7.08962770,0.00786941,1.75373932,0.03887510,2.82690259,3.44256530,2.10567564
-3.37668834,6.92651586,0.00780759,1.71781829,0.03937748,2.73524273,3.30290971,2.07497584
-3.37068534,6.75272533,0.00774032,1.67974960,0.03986745,2.63758856,3.16083917,2.04090309
-3.36468234,6.57136578,0.00766998,1.64011222,0.04034469,2.53584363,3.01839918,2.00408571
-3.35867934,6.38557863,0.00759867,1.59950173,0.04080710,2.43193779,2.87766491,1.96516179
-3.35267634,6.19845258,0.00752813,1.55851766,0.04125083,2.32777001,2.74069090,1.92476313
-3.34667334,6.01294747,0.00745975,1.51775277,0.04167038,2.22515371,2.60946403,1.88350180
-3.34067034,5.83182912,0.00739452,1.47778476,0.04205880,2.12576622,2.48586163,1.84195974
-3.33466733,5.65761740,0.00733305,1.43917060,0.04240806,2.03110426,2.37161621,1.80068192
-3.32866433,5.49254843,0.00727561,1.40244360,0.04270944,1.94244658,2.26828756,1.76017286
-3.32266133,5.33855155,0.00722217,1.36811293,0.04295399,1.86082506,2.17724301,1.72089654
-3.31665833,5.19724036,0.00717245,1.33666525,0.04313303,1.78700486,2.09964572,1.68327908
-3.31065533,5.06991696,0.00712600,1.30856804,0.04323865,1.72147397,2.03645072,1.64771389
-3.30465233,4.95758730,0.00708223,1.28427385,0.04326414,1.66444226,1.98840788,1.61456835
-3.29864932,4.86098577,0.00704050,1.26422475,0.04320437,1.61584971,1.95607086,1.58419135
-3.29264632,4.78060634,0.00700015,1.24885648,0.04305607,1.57538314,1.93981063,1.55692084
-3.28664332,4.71673772,0.00696057,1.23860130,0.04281799,1.54250054,1.93983235,1.53309067
-3.28064032,4.66949997,0.00692118,1.23388920,0.04249096,1.51646203,1.95619383,1.51303592
-3.27463732,4.63888017,0.00688149,1.23514682,0.04207781,1.49636597,1.98882448,1.49709620
-3.26863432,4.62476485,0.00684107,1.24279388,0.04158322,1.48118890,2.03754296,1.48561642
-3.26263132,4.62696762,0.00679958,1.25723667,0.04101336,1.46982779,2.10207262,1.47894482
-3.25662831,4.64525032,0.00675676,1.27885887,0.04037565,1.46114301,2.18205345,1.47742796
-3.25062531,4.67933685,0.00671237,1.30800960,0.03967827,1.45400070,2.27704970,1.48140298
-3.24462231,4.72891903,0.00666624,1.34498903,0.03892980,1.44731279,2.38655273,1.49118700
-3.23861931,4.79365438,0.00661826,1.39003207,0.03813883,1.44007379,2.50997854,1.50706433
-3.23261631,4.87315614,0.00656833,1.44329047,0.03731357,1.43139277,2.64666029,1.52927163
-3.22661331,4.96697618,0.00651647,1.50481419,0.03646159,1.42051992,2.79583590,1.55798193
-3.22061031,5.07458184,0.00646274,1.57453273,0.03558958,1.40686677,2.95663156,1.59328786
-3.21460730,5.19532829,0.00640737,1.65223719,0.03470329,1.39001969,3.12804226,1.63518507
-3.20860430,5.32842805,0.00635074,1.73756409,0.03380740,1.36974637,3.30891057,1.68355656
-3.20260130,5.47291978,0.00629346,1.82998181,0.03290569,1.34599536,3.49790551,1.73815870
-3.19659830,5.62763869,0.00623643,1.92878072,0.03200111,1.31888899,3.69350332,1.79860989
-3.19059530,5.79119099,0.00618084,2.03306785,0.03109599,1.28871011,3.89397232,1.86438271
-3.18459230,5.96193484,0.00612825,2.14176713,0.03019232,1.25588346,4.09736394,1.93480017
-3.17858929,6.13797036,0.00608060,2.25362590,0.02929203,1.22095256,4.30151202,2.00903710
-3.17258629,6.31714080,0.00604021,2.36722832,0.02839724,1.18455320,4.50404216,2.08612696
-3.16658329,6.49704681,0.00600975,2.48101626,0.02751058,1.14738465,4.70239268,2.16497461
-3.16058029,6.67507520,0.00599224,2.59331750,0.02663541,1.11017988,4.89384812,2.24437534
-3.15457729,6.84844276,0.00599093,2.70238132,0.02577605,1.07367593,5.07558558,2.32303991
-3.14857429,7.01425527,0.00600927,2.80642077,0.02493795,1.03858559,5.24473351,2.39962541
-3.14257129,7.16958051,0.00605074,2.90366063,0.02412779,1.00557164,5.39844168,2.47277121
-3.13656828,7.31153367,0.00611876,2.99238976,0.02335355,0.97522430,5.53396045,2.54113908
-3.13056528,7.43737228,0.00621656,3.07101619,0.02262453,0.94804305,5.64872631,2.60345618
-3.12456228,7.54459723,0.00634699,3.13812271,0.02195126,0.92442303,5.74045061,2.65855945
-3.11855928,7.63105559,0.00651243,3.19252100,0.02134545,0.90464671,5.80720721,2.70543959
-3.11255628,7.69504066,0.00671459,3.23330164,0.02081982,0.88888082,5.84751516,2.74328295
-3.10655328,7.73538442,0.00695445,3.25987788,0.02038792,0.87717846,5.86041201,2.77150923
-3.10055028,7.75153725,0.00723211,3.27202081,0.02006391,0.86948613,5.84551371,2.78980329
-3.09454727,7.74363068,0.00754675,3.26988393,0.01986231,0.86565519,5.80305770,2.79813942
-3.08854427,7.71251892,0.00789656,3.25401555,0.01979766,0.86545692,5.73392609,2.79679650
-3.08254127,7.65979620,0.00827875,3.22535802,0.01988419,0.86860053,5.63964707,2.78636311
-3.07653827,7.58778750,0.00868956,3.18523298,0.02013545,0.87475294,5.52237356,2.76773184
-3.07053527,7.49951191,0.00912431,3.13531290,0.02056391,0.88355945,5.38483906,2.74208256
-3.06453227,7.39861862,0.00957753,3.07757943,0.02118045,0.89466418,5.23029204,2.71085483
-3.05852926,7.28929704,0.01004302,3.01426992,0.02199399,0.90772926,5.06241104,2.67571029
-3.05252626,7.17616360,0.01051405,2.94781365,0.02301090,0.92245183,4.88520343,2.63848596
-3.04652326,7.06412895,0.01098347,2.88076029,0.02423460,0.93857793,4.70289192,2.60114008
-3.04052026,6.95824987,0.01144392,2.81570283,0.02566507,0.95591283,4.51979293,2.56569227
-3.03451726,6.86357117,0.01188798,2.75519792,0.02729841,0.97432701,4.34019149,2.53416003
-3.02851426,6.78496314,0.01230834,2.70168634,0.02912650,0.99375782,4.16821733,2.50849381
-3.02251126,6.72696014,0.01269800,2.65741644,0.03113673,1.01420657,4.00772665,2.49051280
-3.01650825,6.69360611,0.01305037,2.62437309,0.03331178,1.03573137,3.86219343,2.48184374
-3.01050525,6.68831230,0.01335943,2.60421462,0.03562967,1.05843601,3.73461412,2.48386462
-3.00450225,6.71373222,0.01361986,2.59821962,0.03806381,1.08245566,3.62742824,2.49765539
-2.99849925,6.77165785,0.01382707,2.60724536,0.04058329,1.10793985,3.54245726,2.52395706
-2.99249625,6.86294085,0.01397735,2.63169893,0.04315332,1.13503399,3.48086304,2.56314062
-2.98649325,6.98744134,0.01406785,2.67152191,0.04573586,1.16386001,3.44312647,2.61518683
-2.98049025,7.14400588,0.01409662,2.72618883,0.04829036,1.19449744,3.42904646,2.67967734
-2.97448724,7.33047571,0.01406264,2.79471940,0.05077465,1.22696564,3.43775833,2.75579772
-2.96848424,7.54372507,0.01396579,2.87570386,0.05314597,1.26120833,3.46777081,2.84235208
-2.96248124,7.77972867,0.01380681,2.96734081,0.05536202,1.29708102,3.51701974,2.93778915
-2.95647824,8.03365656,0.01358729,3.06748613,0.05738211,1.33434224,3.58293676,3.04023894
-2.95047524,8.29999396,0.01330961,3.17371172,0.05916821,1.37264885,3.66253060,3.14755915
-2.94447224,8.57268257,0.01297689,3.28337240,0.06068604,1.41155605,3.75247873,3.25739005
-2.93846923,8.84527985,0.01259293,3.39367893,0.06190601,1.45052190,3.84922664,3.36721625
-2.93246623,9.11113159,0.01216211,3.50177550,0.06280402,1.48891663,3.94909216,3.47443380
-2.92646323,9.36355320,0.01168935,3.60481918,0.06336210,1.52603617,4.04837219,3.57642076
-2.92046023,9.59601456,0.01118000,3.70005960,0.06356889,1.56111974,4.14344886,3.67060919
-2.91445723,9.80232312,0.01063977,3.78491638,0.06341984,1.59337065,4.23089268,3.75455659
-2.90845423,9.97680005,0.01007462,3.85705230,0.06291724,1.62197977,4.30755978,3.82601470
-2.90245123,10.11444415,0.00949066,3.91444020,0.06207004,1.64615065,4.37068082,3.88299363
-2.89644822,10.21107868,0.00889405,3.95542165,0.06089343,1.66512540,4.41793918,3.92381947
-2.89044522,10.26347653,0.00829090,3.97875574,0.05940830,1.67821034,4.44753620,3.94718347
-2.88444222,10.26945981,0.00768715,3.98365646,0.05764049,1.68480044,4.45824173,3.95218137
-2.87843922,10.22797076,0.00708850,3.96981771,0.05561996,1.68440153,4.44942853,3.93834159
-2.87243622,10.13911147,0.00650026,3.93742493,0.05337989,1.67664938,4.42108942,3.90564135
-2.86643322,10.00415107,0.00592734,3.88715324,0.05095573,1.66132500,4.37383672,3.85451012
-2.86043022,9.82550006,0.00537411,3.82015180,0.04838424,1.63836526,4.30888395,3.78582037
-2.85442721,9.60665239,0.00484438,3.73801511,0.04570255,1.60786874,4.22801037,3.70086573
-2.84842421,9.35209697,0.00434134,3.64274197,0.04294732,1.57009615,4.13350940,3.60132741
-2.84242121,9.06720141,0.00386754,3.53668326,0.04015397,1.52546563,4.02812243,3.48922978
-2.83641821,8.75807137,0.00342488,3.42248024,0.03735596,1.47454282,3.91496023,3.36688662
-2.83041521,8.43139010,0.00301465,3.30299512,0.03458426,1.41802632,3.79741409,3.23683972
-2.82441221,8.09424271,0.00263748,3.18123585,0.03186692,1.35672886,3.67905956,3.10179171
-2.81840920,7.75393081,0.00229347,3.06027744,0.02922870,1.29155523,3.56355544,2.96453521
-2.81240620,7.41778260,0.00198219,2.94318183,0.02669091,1.22347746,3.45454108,2.82788047
-2.80640320,7.09296419,0.00170276,2.83291866,0.02427128,1.15350857,3.35553463,2.69458352
-2.80040020,6.78629710,0.00145388,2.73228880,0.02198400,1.08267566,3.26983521,2.56727692
-2.79439720,6.50408703,0.00123399,2.64385277,0.01983978,1.01199337,3.20043127,2.44840493
-2.78839420,6.25196826,0.00104125,2.56986564,0.01784600,0.94243870,3.14991771,2.34016484
-2.78239120,6.03476740,0.00087366,2.51222000,0.01600698,0.87492811,3.12042349,2.24445574
-2.77638819,5.85638997,0.00072911,2.47239830,0.01432419,0.81029739,3.11355156,2.16283605
-2.77038519,5.71973199,0.00060546,2.45143553,0.01279662,0.74928522,3.13033253,2.09649059
-2.76438219,5.62661880,0.00050057,2.44989322,0.01142102,0.69252052,3.17119303,2.04620782
-2.75837919,5.57777219,0.00041237,2.46784518,0.01019233,0.64051415,3.23593966,2.01236768
-2.75237619,5.57280638,0.00033886,2.50487557,0.00910394,0.59365476,3.32375900,1.99494003
-2.74637319,5.61025309,0.00027819,2.56008928,0.00814809,0.55220893,3.43323389,1.99349374
-2.74037019,5.68761486,0.00022863,2.63213471,0.00731614,0.51632530,3.56237593,2.00721592
-2.73436718,5.80144568,0.00018863,2.71923863,0.00659895,0.48604230,3.70867373,2.03494099
-2.72836418,5.94745697,0.00015679,2.81925247,0.00598708,0.46129910,3.86915628,2.07518866
-2.72236118,6.12064665,0.00013187,2.92970937,0.00547116,0.44194930,4.04047015,2.12621009
-2.71635818,6.31544828,0.00011281,3.04789066,0.00504202,0.42777657,4.21896907,2.18604093
-2.71035518,6.52589648,0.00009871,3.17090044,0.00469101,0.41851190,4.40081382,2.25256011
-2.70435218,6.74580437,0.00008880,3.29574622,0.00441009,0.41385153,4.58207988,2.32355270
-2.69834917,6.96894816,0.00008245,3.41942369,0.00419202,0.41347505,4.75886996,2.39677523
-2.69234617,7.18925323,0.00007918,3.53900285,0.00403045,0.41706308,4.92742799,2.47002151
-2.68634317,7.40097595,0.00007860,3.65171301,0.00392002,0.42431369,5.08425081,2.54118704
-2.68034017,7.59887501,0.00008042,3.75502360,0.00385638,0.43495720,5.22619378,2.60832985
-2.67433717,7.77836620,0.00008445,3.84671788,0.00383621,0.44876863,5.35056617,2.66972566
-2.66833417,7.93565462,0.00009057,3.92495672,0.00385716,0.46557748,5.45521258,2.72391552
-2.66233117,8.06783909,0.00009872,3.98832969,0.00391782,0.48527428,5.53857674,2.76974394
-2.65632816,8.17298408,0.00010888,4.03589140,0.00401759,0.50781372,5.59974483,2.80638603
-2.65032516,8.25015599,0.00012108,4.06718109,0.00415660,0.53321414,5.63846594,2.83336249
-2.64432216,8.29942150,0.00013536,4.08222467,0.00433546,0.56155324,5.65514828,2.85054177
-2.63831916,8.32180784,0.00015179,4.08151859,0.00455519,0.59296019,5.65083090,2.85812917
-2.63231616,8.31922596,0.00017042,4.06599632,0.00481693,0.62760427,5.62713149,2.85664317
-2.62631316,8.29435974,0.00019130,4.03697847,0.00512178,0.66568043,5.58617240,2.84688017
-2.62031016,8.25052568,0.00021445,3.99610876,0.00547055,0.70739231,5.53048751,2.82986892
-2.61430715,8.19150915,0.00023988,3.94527869,0.00586357,0.75293330,5.46291415,2.80681667
-2.60830415,8.12138443,0.00026752,3.88654407,0.00630048,0.80246652,5.38647447,2.77904956
-2.60230115,8.04432647,0.00029728,3.82203730,0.00678001,0.85610445,5.30425166,2.74794970
