energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-2.85442721,1.39362458,0.00432375,0.03967884,0.10173907,0.90377417,0.01776625,0.15947839,0.20289612,0.18876297
-2.84842421,1.35634059,0.00403280,0.04027963,0.10947613,0.87220697,0.01676788,0.15822995,0.21173872,0.18411445
-2.84242121,1.33741007,0.00378990,0.04134262,0.11878096,0.85390488,0.01595898,0.15872554,0.22332800,0.18123856
-2.83641821,1.33698708,0.00359621,0.04289680,0.12969886,0.84874262,0.01534942,0.16105521,0.23778328,0.18024127
-2.83041521,1.35493302,0.00345180,0.04496229,0.14224626,0.85641635,0.01494506,0.16527677,0.25516701,0.18118447
-2.82441221,1.39081304,0.00335570,0.04754952,0.15640759,0.87644583,0.01474787,0.17141334,0.27547882,0.18408443
-2.81840920,1.44389601,0.00330602,0.05065870,0.17213281,0.90817787,0.01475613,0.17945152,0.29865056,0.18891127
-2.81240620,1.51315894,0.00330002,0.05427941,0.18933562,0.95079139,0.01496465,0.18934027,0.32454281,0.19558951
-2.80640320,1.59729627,0.00333418,0.05839047,0.20789273,1.00330475,0.01536505,0.20099065,0.35294310,0.20399965
-2.80040020,1.69473481,0.00340435,0.06296008,0.22764419,1.06458576,0.01594599,0.21427632,0.38356597,0.21398081
-2.79439720,1.80365464,0.00350583,0.06794618,0.24839485,1.13336493,0.01669357,0.22903510,0.41605525,0.22533432
-2.78839420,1.92201654,0.00363349,0.07329709,0.26991717,1.20825232,0.01759156,0.24507134,0.44998853,0.23782827
-2.78239120,2.04759580,0.00378188,0.07895247,0.29195525,1.28775812,0.01862182,0.26215928,0.48488409,0.25120296
-2.77638819,2.17802238,0.00394537,0.08484447,0.31423001,1.37031705,0.01976454,0.28004729,0.52020998,0.26517696
-2.77038519,2.31082672,0.00411824,0.09089912,0.33644559,1.45431627,0.02099864,0.29846295,0.55539540,0.27945396
-2.76438219,2.44349038,0.00429480,0.09703794,0.35829646,1.53812634,0.02230209,0.31711880,0.58984389,0.29372992
-2.75837919,2.57350022,0.00446952,0.10317965,0.37947536,1.62013445,0.02365222,0.33571863,0.62294816,0.30770057
-2.75237619,2.69840454,0.00463711,0.10924206,0.39968145,1.69877895,0.02502608,0.35396424,0.65410596,0.32106890
-2.74637319,2.81586946,0.00479267,0.11514390,0.41862861,1.77258412,0.02640073,0.37156228,0.68273643,0.33355256
-2.74037019,2.92373346,0.00493173,0.12080664,0.43605327,1.84019375,0.02775358,0.38823116,0.70829652,0.34489075
-2.73436718,3.02005810,0.00505035,0.12615629,0.45172171,1.90040228,0.02906267,0.40370760,0.73029651,0.35485064
-2.72836418,3.10317299,0.00514520,0.13112496,0.46543620,1.95218233,0.03030698,0.41775281,0.74831435,0.36323283
-2.72236118,3.17171324,0.00521362,0.13565226,0.47704002,1.99470711,0.03146671,0.43015792,0.76200786,0.36987589
-2.71635818,3.22464771,0.00525362,0.13968642,0.48642074,2.02736710,0.03252351,0.44074860,0.77112463,0.37465973
-2.71035518,3.26129719,0.00526393,0.14318512,0.49351208,2.04977994,0.03346076,0.44938866,0.77550880,0.37750774
-2.70435218,3.28134160,0.00524402,0.14611605,0.49829380,2.06179320,0.03426374,0.45598258,0.77510483,0.37838758
-2.69834917,3.28481613,0.00519402,0.14845715,0.50079009,2.06347999,0.03491985,0.46047682,0.76995773,0.37731073
-2.69234617,3.27209663,0.00511475,0.15019647,0.50106628,2.05512750,0.03541877,0.46285998,0.76021011,0.37433076
-2.68634317,3.24387500,0.00500766,0.15133184,0.49922417,2.03721913,0.03575260,0.46316186,0.74609598,0.36954046
-2.68034017,3.20112595,0.00487473,0.15187029,0.49539637,2.01041114,0.03591592,0.46145137,0.72793172,0.36306795
-2.67433717,3.14506657,0.00471846,0.15182716,0.48973985,1.97550478,0.03590593,0.45783353,0.70610473,0.35507197
-2.66833417,3.07711075,0.00454174,0.15122519,0.48242902,1.93341534,0.03572239,0.45244564,0.68106019,0.34573653
-2.66233117,2.99882040,0.00434781,0.15009340,0.47364899,1.88513949,0.03536768,0.44545284,0.65328669,0.33526517
-2.65632816,2.91185556,0.00414014,0.14846598,0.46358901,1.83172231,0.03484672,0.43704310,0.62330127,0.32387498
-2.65032516,2.81792544,0.00392242,0.14638115,0.45243671,1.77422543,0.03416688,0.42742204,0.59163463,0.31179065
-2.64432216,2.71874222,0.00369839,0.14388005,0.44037320,1.71369745,0.03333786,0.41680755,0.55881707,0.29923878
-2.63831916,2.61597922,0.00347187,0.14100573,0.42756942,1.65114775,0.03237147,0.40542452,0.52536565,0.28644246
-2.63231616,2.51123456,0.00324665,0.13780224,0.41418363,1.58752443,0.03128147,0.39349981,0.49177315,0.27361650
-2.62631316,2.40600146,0.00302645,0.13431379,0.40036022,1.52369703,0.03008331,0.38125754,0.45849894,0.26096327
-2.62031016,2.30164541,0.00281490,0.13058411,0.38622980,1.46044418,0.02879381,0.36891489,0.42596218,0.24866920
-2.61430715,2.19938866,0.00261551,0.12665588,0.37191026,1.39844619,0.02743089,0.35667848,0.39453725,0.23690217
-2.60830415,2.10030148,0.00243164,0.12257035,0.35750883,1.33828246,0.02601323,0.34474137,0.36455132,0.22580964
-2.60230115,2.00530003,0.00226651,0.11836699,0.34312470,1.28043308,0.02455995,0.33328079,0.33628404,0.21551757
-2.59629815,1.91514987,0.00212317,0.11408334,0.32885206,1.22528415,0.02309023,0.32245650,0.30996895,0.20613011
-2.59029515,1.83047426,0.00200451,0.10975488,0.31478314,1.17313596,0.02162301,0.31240996,0.28579622,0.19772999
-2.58429215,1.75176621,0.00191324,0.10541497,0.30101118,1.12421337,0.02017666,0.30326405,0.26391654,0.19037949
-2.57828914,1.67940314,0.00185192,0.10109491,0.28763282,1.07867745,0.01876867,0.29512345,0.24444550,0.18412198
-2.57228614,1.61366309,0.00182289,0.09682397,0.27474994,1.03663767,0.01741534,0.28807560,0.22746827,0.17898385
-2.56628314,1.55474139,0.00182826,0.09262953,0.26247061,0.99816393,0.01613161,0.28219197,0.21304407,0.17497673
-2.56028014,1.50276690,0.00186991,0.08853714,0.25090921,0.96329772,0.01493077,0.27752975,0.20121018,0.17209983
-2.55427714,1.45781687,0.00194942,0.08457068,0.24018553,0.93206200,0.01382429,0.27413371,0.19198526,0.17034244
-2.54827414,1.41992988,0.00206801,0.08075251,0.23042303,0.90446932,0.01282174,0.27203809,0.18537174,0.16968625
-2.54227114,1.38911621,0.00222647,0.07710357,0.22174624,0.88052802,0.01193062,0.27126844,0.18135721,0.17010746
-2.53626813,1.36536536,0.00242512,0.07364349,0.21427745,0.86024619,0.01115633,0.27184326,0.17991483,0.17157870
-2.53026513,1.34865061,0.00266371,0.07039076,0.20813290,0.84363363,0.01050214,0.27377528,0.18100274,0.17407041
-2.52426213,1.33893040,0.00294134,0.06736274,0.20341864,0.83070164,0.00996919,0.27707236,0.18456275,0.17755188
-2.51825913,1.33614697,0.00325641,0.06457573,0.20022632,0.82146104,0.00955652,0.28173796,0.19051836,0.18199173
-2.51225613,1.34022236,0.00360652,0.06204500,0.19862903,0.81591852,0.00926118,0.28777097,0.19877239,0.18735789
-2.50625313,1.35105229,0.00398848,0.05978477,0.19867754,0.81407175,0.00907831,0.29516510,0.20920457,0.19361713
-2.50025013,1.36849848,0.00439823,0.05780810,0.20039707,0.81590365,0.00900126,0.30390780,0.22166924,0.20073410
-2.49424712,1.39237999,0.00483085,0.05612679,0.20378470,0.82137605,0.00902182,0.31397875,0.23599361,0.20867002
-2.48824412,1.42246431,0.00528064,0.05475121,0.20880768,0.83042343,0.00913037,0.32534798,0.25197660,0.21738115
-2.48224112,1.45845887,0.00574109,0.05369005,0.21540262,0.84294688,0.00931610,0.33797389,0.26938875,0.22681709
-2.47623812,1.50000358,0.00620508,0.05295010,0.22347575,0.85880881,0.00956731,0.35180123,0.28797308,0.23691907
-2.47023512,1.54666516,0.00666493,0.05253592,0.23290400,0.87782871,0.00987166,0.36675908,0.30744728,0.24761846
-2.46423212,1.59793359,0.00711261,0.05244949,0.24353721,0.89978025,0.01021646,0.38275926,0.32750706,0.25883540
-2.45822911,1.65322120,0.00753992,0.05268992,0.25520109,0.92438987,0.01058896,0.39969500,0.34783068,0.27047799
-2.45222611,1.71186466,0.00793868,0.05325308,0.26770093,0.95133703,0.01097671,0.41744019,0.36808457,0.28244188
-2.44622311,1.77312980,0.00830100,0.05413128,0.28082598,0.98025618,0.01136783,0.43584924,0.38792987,0.29461039
-2.44022011,1.83621940,0.00861947,0.05531296,0.29435417,1.01074035,0.01175127,0.45475756,0.40702957,0.30685531
-2.43421711,1.90028356,0.00888741,0.05678249,0.30805715,1.04234628,0.01211713,0.47398278,0.42505609,0.31903821
-2.42821411,1.96443238,0.00909907,0.05851996,0.32170531,1.07460083,0.01245685,0.49332657,0.44169890,0.33101243
-2.42221111,2.02775041,0.00924983,0.06050112,0.33507275,1.10700857,0.01276338,0.51257711,0.45667182,0.34262543
-2.41620810,2.08931238,0.00933632,0.06269733,0.34794188,1.13906008,0.01303131,0.53151215,0.46971990,0.35372169
-2.41020510,2.14819957,0.00935657,0.06507573,0.36010762,1.17024076,0.01325694,0.54990241,0.48062529,0.36414585
-2.40420210,2.20351631,0.00931005,0.06759941,0.37138101,1.20003986,0.01343827,0.56751552,0.48921211,0.37374604
-2.39819910,2.25440595,0.00919769,0.07022779,0.38159221,1.22795938,0.01357491,0.58412001,0.49535002,0.38237732
-2.39219610,2.30006598,0.00902182,0.07291710,0.39059276,1.25352265,0.01366796,0.59948957,0.49895630,0.38990497
-2.38619310,2.33976176,0.00878613,0.07562092,0.39825718,1.27628236,0.01371981,0.61340730,0.49999662,0.39620772
-2.38019010,2.37283874,0.00849548,0.07829097,0.40448382,1.29582784,0.01373391,0.62566997,0.49848415,0.40118060
-2.37418709,2.39873287,0.00815578,0.08087784,0.40919518,1.31179158,0.01371449,0.63609203,0.49447753,0.40473753
-2.36818409,2.41697920,0.00777376,0.08333200,0.41233758,1.32385484,0.01366625,0.64450960,0.48807746,0.40681345
-2.36218109,2.42721871,0.00735674,0.08560471,0.41388041,1.33175242,0.01359410,0.65078405,0.47942234,0.40736599
-2.35617809,2.42920342,0.00691244,0.08764911,0.41381505,1.33527657,0.01350279,0.65480540,0.46868315,0.40637671
-2.35017509,2.42279989,0.00644870,0.08942127,0.41215348,1.33427999,0.01339675,0.65649527,0.45605769,0.40385181
-2.34417209,2.40799127,0.00597326,0.09088128,0.40892680,1.32867811,0.01327979,0.65580949,0.44176468,0.39982246
-2.33816908,2.38487797,0.00549359,0.09199423,0.40418361,1.31845060,0.01315495,0.65274020,0.42603770,0.39434454
-2.33216608,2.35367711,0.00501667,0.09273120,0.39798844,1.30364210,0.01302443,0.64731742,0.40911939,0.38749807
-2.32616308,2.31472062,0.00454889,0.09307011,0.39042027,1.28436217,0.01288949,0.63961006,0.39125599,0.37938615
-2.32016008,2.26845216,0.00409587,0.09299639,0.38157099,1.26078450,0.01275056,0.62972617,0.37269246,0.37013349
-2.31415708,2.21542262,0.00366243,0.09250360,0.37154411,1.23314525,0.01260723,0.61781248,0.35366818,0.35988465
-2.30815408,2.15628413,0.00325253,0.09159372,0.36045345,1.20174045,0.01245851,0.60405316,0.33441336,0.34880179
-2.30215108,2.09178250,0.00286930,0.09027733,0.34842191,1.16692251,0.01230296,0.58866755,0.31514621,0.33706216
-2.29614807,2.02274791,0.00251501,0.08857350,0.33558023,1.12909558,0.01213895,0.57190715,0.29607076,0.32485525
-2.29014507,1.95008368,0.00219115,0.08650955,0.32206580,1.08870990,0.01196491,0.55405151,0.27737531,0.31237954
-2.28414207,1.87475326,0.00189855,0.08412048,0.30802138,1.04625506,0.01177961,0.53540329,0.25923155,0.29983913
-2.27813907,1.79776526,0.00163739,0.08144828,0.29359367,1.00225215,0.01158239,0.51628242,0.24179403,0.28743996
-2.27213607,1.72015674,0.00140738,0.07854099,0.27893192,0.95724504,0.01137337,0.49701949,0.22520018,0.27538600
-2.26613307,1.64297507,0.00120782,0.07545168,0.26418629,0.91179065,0.01115366,0.47794852,0.20957056,0.26387518
-2.26013007,1.56725854,0.00103774,0.07223724,0.24950621,0.86644879,0.01092547,0.45939922,0.19500933,0.25309542
-2.25412706,1.49401630,0.00089602,0.06895715,0.23503858,0.82177140,0.01069220,0.44168902,0.18160495,0.24322063
-2.24812406,1.42420812,0.00078143,0.06567211,0.22092594,0.77829176,0.01045842,0.42511511,0.16943104,0.23440694
-2.24212106,1.35872463,0.00069280,0.06244278,0.20730469,0.73651388,0.01022983,0.40994663,0.15854724,0.22678922
-2.23611806,1.29836859,0.00062904,0.05932851,0.19430330,0.69690239,0.01001313,0.39641743,0.14900029,0.22047801
-2.23011506,1.24383802,0.00058923,0.05638608,0.18204065,0.65987325,0.00981585,0.38471958,0.14082518,0.21555702
-2.22411206,1.19571175,0.00057265,0.05366868,0.17062457,0.62578559,0.00964612,0.37499786,0.13404643,0.21208126
-2.21810905,1.15443793,0.00057883,0.05122488,0.16015054,0.59493506,0.00951241,0.36734554,0.12867962,0.21007602
-2.21210605,1.12032618,0.00060757,0.04909787,0.15070077,0.56754872,0.00942321,0.36180151,0.12473309,0.20953661
-2.20610305,1.09354352,0.00065892,0.04732474,0.14234345,0.54378181,0.00938675,0.35834909,0.12220987,0.21042907
-2.20010005,1.07411459,0.00073319,0.04593604,0.13513244,0.52371641,0.00941069,0.35691639,0.12110998,0.21269179
-2.19409705,1.06192594,0.00083089,0.04495542,0.12910724,0.50736203,0.00950179,0.35737839,0.12143287,0.21623809
-2.18809405,1.05673449,0.00095275,0.04439947,0.12429329,0.49465813,0.00966566,0.35956073,0.12318028,0.22095958
-2.18209105,1.05817981,0.00109961,0.04427769,0.12070252,0.48547835,0.00990651,0.36324489,0.12635916,0.22673043
-2.17608804,1.06579973,0.00127241,0.04459255,0.11833422,0.47963636,0.01022692,0.36817492,0.13098479,0.23341210
-2.17008504,1.07904869,0.00147206,0.04533974,0.11717603,0.47689300,0.01062770,0.37406518,0.13708395,0.24085875
-2.16408204,1.09731816,0.00169944,0.04650840,0.11720508,0.47696446,0.01110780,0.38060908,0.14469782,0.24892272
-2.15807904,1.11995821,0.00195528,0.04808153,0.11838916,0.47953127,0.01166419,0.38748829,0.15388469,0.25746016
-2.15207604,1.14629938,0.00224010,0.05003632,0.12068794,0.48424757,0.01229197,0.39438225,0.16472211,0.26633645
-2.14607304,1.17567403,0.00255412,0.05234463,0.12405401,0.49075056,0.01298433,0.40097763,0.17730824,0.27543112
-2.14007004,1.20743616,0.00289720,0.05497342,0.12843387,0.49866971,0.01373271,0.40697725,0.19176231,0.28464218
-2.13406703,1.24097904,0.00326880,0.05788525,0.13376870,0.50763545,0.01452698,0.41210838,0.20822386,0.29388947
-2.12806403,1.27574988,0.00366787,0.06103871,0.13999493,0.51728718,0.01535562,0.41612993,0.22685062,0.30311703
-2.12206103,1.31126110,0.00409289,0.06438899,0.14704459,0.52728045,0.01620598,0.41883842,0.24781488,0.31229419
-2.11605803,1.34709771,0.00454179,0.06788833,0.15484542,0.53729302,0.01706460,0.42007257,0.27129826,0.32141540
-2.11005503,1.38292079,0.00501197,0.07148661,0.16332088,0.54702996,0.01791747,0.41971630,0.29748484,0.33049879
-2.10405203,1.41846689,0.00550030,0.07513188,0.17238994,0.55622764,0.01875040,0.41770020,0.32655279,0.33958344
-2.09804902,1.45354387,0.00600318,0.07877104,0.18196678,0.56465665,0.01954937,0.41400140,0.35866457,0.34872546
-2.09204602,1.48802331,0.00651658,0.08235048,0.19196055,0.57212373,0.02030086,0.40864209,0.39395611,0.35799316
-2.08604302,1.52183025,0.00703607,0.08581678,0.20227512,0.57847291,0.02099219,0.40168657,0.43252526,0.36746145
-2.08004002,1.55493093,0.00755699,0.08911758,0.21280898,0.58358571,0.02161188,0.39323732,0.47441997,0.37720570
-2.07403702,1.58731929,0.00807447,0.09220232,0.22345540,0.58738083,0.02214988,0.38343008,0.51962685,0.38729553
-2.06803402,1.61900316,0.00858357,0.09502322,0.23410286,0.58981321,0.02259795,0.37242831,0.56806068,0.39778869
-2.06203102,1.64999101,0.00907940,0.09753613,0.24463573,0.59087268,0.02294977,0.36041722,0.61955548,0.40872547
-2.05602801,1.68027992,0.00955723,0.09970150,0.25493548,0.59058219,0.02320122,0.34759764,0.67385787,0.42012391
-2.05002501,1.70984578,0.01001261,0.10148525,0.26488220,0.58899588,0.02335046,0.33418000,0.73062325,0.43197610
-2.04402201,1.73863605,0.01044146,0.10285973,0.27435650,0.58619672,0.02339802,0.32037849,0.78941537,0.44424581
-2.03801901,1.76656571,0.01084022,0.10380442,0.28324185,0.58229410,0.02334683,0.30640571,0.84970967,0.45686764
-2.03201601,1.79351655,0.01120589,0.10430673,0.29142719,0.57742111,0.02320218,0.29246790,0.91090060,0.46974768
-2.02601301,1.81933993,0.01153615,0.10436251,0.29880983,0.57173167,0.02297162,0.27876073,0.97231307,0.48276592
-2.02001001,1.84386282,0.01182944,0.10397649,0.30529843,0.56539745,0.02266484,0.26546587,1.03321770,0.49578006
-2.01400700,1.86689670,0.01208494,0.10316250,0.31081611,0.55860454,0.02229351,0.25274822,1.09284975,0.50863073
-2.00800400,1.88824905,0.01230272,0.10194350,0.31530343,0.55155006,0.02187102,0.24075379,1.15043083,0.52114796
-2.00200100,1.90773637,0.01248366,0.10035140,0.31872116,0.54443844,0.02141226,0.22960831,1.20519293,0.53315834
-1.99599800,1.92519837,0.01262955,0.09842664,0.32105270,0.53747765,0.02093338,0.21941636,1.25640356,0.54449280
-1.98999500,1.94051215,0.01274301,0.09621757,0.32230602,0.53087535,0.02045151,0.21026099,1.30339113,0.55499449
-1.98399200,1.95360568,0.01282753,0.09377965,0.32251505,0.52483498,0.01998448,0.20220388,1.34556931,0.56452636
-1.97798899,1.96446969,0.01288739,0.09117437,0.32174029,0.51955189,0.01955059,0.19528583,1.38245927,0.57297812
-1.97198599,1.97316732,0.01292763,0.08846815,0.32006873,0.51520964,0.01916832,0.18952753,1.41370879,0.58027222
-1.96598299,1.97984064,0.01295397,0.08573093,0.31761289,0.51197650,0.01885612,0.18493073,1.43910712,0.58636848
-1.95997999,1.98471395,0.01297273,0.08303480,0.31450900,0.51000229,0.01863218,0.18147957,1.45859497,0.59126728
-1.95397699,1.98809315,0.01299072,0.08045242,0.31091440,0.50941563,0.01851421,0.17914215,1.47226893,0.59501092
-1.94797399,1.99036144,0.01301506,0.07805556,0.30700410,0.51032162,0.01851925,0.17787239,1.48038007,0.59768339
-1.94197099,1.99197117,0.01305311,0.07591344,0.30296662,0.51280012,0.01866344,0.17761195,1.48332672,0.59940826
-1.93596798,1.99343235,0.01311220,0.07409129,0.29899929,0.51690460,0.01896183,0.17829249,1.48164156,0.60034501
-1.92996498,1.99529811,0.01319948,0.07264883,0.29530296,0.52266152,0.01942817,0.17983801,1.47597372,0.60068384
-1.92396198,1.99814778,0.01332171,0.07163891,0.29207651,0.53007040,0.02007469,0.18216732,1.46706644,0.60063933
-1.91795898,2.00256827,0.01348500,0.07110628,0.28951118,0.53910440,0.02091180,0.18519668,1.45573146,0.60044305
-1.91195598,2.00913459,0.01369460,0.07108649,0.28778497,0.54971136,0.02194790,0.18884242,1.44282106,0.60033569
-1.90595298,2.01839019,0.01395463,0.07160498,0.28705724,0.56181541,0.02318901,0.19302358,1.42919908,0.60055884
-1.89994997,2.03082788,0.01426792,0.07267631,0.28746376,0.57531877,0.02463856,0.19766440,1.41571205,0.60134679
-1.89394697,2.04687224,0.01463576,0.07430376,0.28911241,0.59010398,0.02629700,0.20269659,1.40316157,0.60291879
-1.88794397,2.06686389,0.01505773,0.07647894,0.29207957,0.60603619,0.02816158,0.20806138,1.39227909,0.60547185
-1.88194097,2.09104627,0.01553162,0.07918186,0.29640737,0.62296555,0.03022601,0.21371107,1.38370395,0.60917441
-1.87593797,2.11955530,0.01605329,0.08238109,0.30210200,0.64072966,0.03248028,0.21961013,1.37796526,0.61416107
-1.86993497,2.15241215,0.01661674,0.08603425,0.30913300,0.65915582,0.03491042,0.22573571,1.37546841,0.62052837
-1.86393197,2.18951922,0.01721408,0.09008872,0.31743362,0.67806332,0.03749845,0.23207759,1.37648610,0.62833181
-1.85792896,2.23065931,0.01783572,0.09448261,0.32690217,0.69726542,0.04022229,0.23863733,1.38115423,0.63758405
-1.85192596,2.27549783,0.01847052,0.09914590,0.33740447,0.71657122,0.04305591,0.24542695,1.38947224,0.64825417
-1.84592296,2.32358795,0.01910607,0.10400187,0.34877707,0.73578743,0.04596945,0.25246691,1.40130767,0.66026810
-1.83991996,2.37437818,0.01972900,0.10896860,0.36083130,0.75471984,0.04892958,0.25978349,1.41640436,0.67350988
-1.83391696,2.42722234,0.02032537,0.11396068,0.37335794,0.77317488,0.05189996,0.26740592,1.43439369,0.68782390
-1.82791396,2.48139129,0.02088102,0.11889101,0.38613234,0.79096102,0.05484171,0.27536301,1.45480821,0.70301777
-1.82191096,2.53608641,0.02138204,0.12367268,0.39891982,0.80789019,0.05771418,0.28367978,1.47709696,0.71886584
-1.81590795,2.59045423,0.02181516,0.12822085,0.41148124,0.82377932,0.06047565,0.29237403,1.50064186,0.73511330
-1.80990495,2.64360217,0.02216820,0.13245461,0.42357843,0.83845205,0.06308421,0.30145314,1.52477463,0.75148071
-1.80390195,2.69461506,0.02243040,0.13629883,0.43497954,0.85174049,0.06549867,0.31091129,1.54879369,0.76766897
-1.79789895,2.74257226,0.02259276,0.13968591,0.44546396,0.86348739,0.06767949,0.32072710,1.57198072,0.78336469
-1.79189595,2.78656531,0.02264836,0.14255731,0.45482684,0.87354838,0.06958976,0.33086201,1.59361664,0.79824589
-1.78589295,2.82571584,0.02259248,0.14486506,0.46288316,0.88179460,0.07119612,0.34125948,1.61299677,0.81198806
-1.77988994,2.85919362,0.02242278,0.14657299,0.46947112,0.88811541,0.07246962,0.35184494,1.62944514,0.82427052
-1.77388694,2.88623468,0.02213930,0.14765774,0.47445507,0.89242132,0.07338655,0.36252672,1.64232787,0.83478307
-1.76788394,2.90615910,0.02174444,0.14810960,0.47772767,0.89464706,0.07392913,0.37319782,1.65106560,0.84323278
-1.76188094,2.91838820,0.02124285,0.14793302,0.47921163,0.89475445,0.07408605,0.38373850,1.65514504,0.84935088
-1.75587794,2.92246086,0.02064121,0.14714694,0.47886072,0.89273530,0.07385292,0.39401965,1.65412940,0.85289958
-1.74987494,2.91804843,0.01994802,0.14578478,0.47666030,0.88861390,0.07323246,0.40390677,1.64766784,0.85367864
-1.74387194,2.90496766,0.01917329,0.14389416,0.47262726,0.88244905,0.07223463,0.41326434,1.63550354,0.85153144
-1.73786893,2.88319116,0.01832822,0.14153636,0.46680950,0.87433548,0.07087644,0.42196049,1.61748037,0.84635042
-1.73186593,2.85285478,0.01742487,0.13878542,0.45928483,0.86440451,0.06918167,0.42987173,1.59354780,0.83808146
-1.72586293,2.81426134,0.01647579,0.13572702,0.45015939,0.85282373,0.06718037,0.43688751,1.56376383,0.82672722
-1.71985993,2.76788008,0.01549374,0.13245701,0.43956563,0.83979564,0.06490821,0.44291435,1.52829555,0.81234891
-1.71385693,2.71434163,0.01449131,0.12907961,0.42765975,0.82555515,0.06240563,0.44787951,1.48741727,0.79506657
-1.70785393,2.65442805,0.01348067,0.12570543,0.41461867,0.81036588,0.05971692,0.45173377,1.44150584,0.77505763
-1.70185093,2.58905797,0.01247332,0.12244915,0.40063654,0.79451533,0.05688914,0.45445343,1.39103324,0.75255366
-1.69584792,2.51926690,0.01147988,0.11942693,0.38592087,0.77830885,0.05397101,0.45604128,1.33655640,0.72783546
-1.68984492,2.44618317,0.01050991,0.11675369,0.37068819,0.76206276,0.05101173,0.45652654,1.27870446,0.70122646
-1.68384192,2.37100004,0.00957181,0.11454017,0.35515947,0.74609653,0.04805977,0.45596368,1.21816378,0.67308472
-1.67783892,2.29494484,0.00867276,0.11288988,0.33955529,0.73072455,0.04516175,0.45443039,1.15566112,0.64379379
-1.67183592,2.21924618,0.00781863,0.11189611,0.32409089,0.71624755,0.04236134,0.45202449,1.09194563,0.61375270
-1.66583292,2.14510037,0.00701406,0.11163883,0.30897126,0.70294414,0.03969822,0.44886024,1.02777025,0.58336557
-1.65982991,2.07363838,0.00626243,0.11218185,0.29438638,0.69106275,0.03720721,0.44506398,0.96387322,0.55303111
-1.65382691,2.00589463,0.00556595,0.11357017,0.28050673,0.68081435,0.03491754,0.44076946,0.90096046,0.52313254
-1.64782391,1.94277879,0.00492577,0.11582771,0.26747941,0.67236627,0.03285225,0.43611308,0.83968949,0.49402825
-1.64182091,1.88505198,0.00434202,0.11895539,0.25542470,0.66583743,0.03102778,0.43122914,0.78065545,0.46604357
-1.63581791,1.83330810,0.00381400,0.12292990,0.24443355,0.66129520,0.02945377,0.42624554,0.72437981,0.43946391
-1.62981491,1.78796126,0.00334023,0.12770298,0.23456586,0.65875412,0.02813302,0.42127991,0.67130208,0.41452961
-1.62381191,1.74923982,0.00291865,0.13320152,0.22584972,0.65817652,0.02706168,0.41643644,0.62177475,0.39143248
-1.61780890,1.71718708,0.00254665,0.13932836,0.21828173,0.65947511,0.02622955,0.41180351,0.57606157,0.37031415
-1.61180590,1.69166885,0.00222129,0.14596396,0.21182828,0.66251738,0.02562064,0.40745219,0.53433896,0.35126629
-1.60580290,1.67238712,0.00193934,0.15296883,0.20642784,0.66713174,0.02521382,0.40343565,0.49670037,0.33433242
-1.59979990,1.65889954,0.00169742,0.16018675,0.20199418,0.67311506,0.02498362,0.39978933,0.46316323,0.31951122
-1.59379690,1.65064350,0.00149209,0.16744872,0.19842037,0.68024128,0.02490111,0.39653197,0.43367789,0.30676122
-1.58779390,1.64696382,0.00131994,0.17457742,0.19558343,0.68827082,0.02493491,0.39366722,0.40813814,0.29600630
-1.58179090,1.64714276,0.00117765,0.18139223,0.19334941,0.69696023,0.02505221,0.39118584,0.38639256,0.28714198
-1.57578789,1.65043097,0.00106206,0.18771450,0.19157875,0.70607172,0.02521977,0.38906811,0.36825627,0.28004208
-1.56978489,1.65607805,0.00097021,0.19337283,0.19013163,0.71538213,0.02540497,0.38728651,0.35352227,0.27456538
-1.56378189,1.66336133,0.00089939,0.19820837,0.18887316,0.72469094,0.02557675,0.38580838,0.34197208,0.27056213
-1.55777889,1.67161171,0.00084714,0.20207972,0.18767811,0.73382697,0.02570647,0.38459841,0.33338505,0.26788004
-1.55177589,1.68023553,0.00081129,0.20486731,0.18643505,0.74265340,0.02576874,0.38362081,0.32754604,0.26636957
-1.54577289,1.68873157,0.00078994,0.20647709,0.18504969,0.75107107,0.02574196,0.38284122,0.32425120,0.26588845
-1.53976988,1.69670269,0.00078144,0.20684333,0.18344738,0.75901976,0.02560888,0.38222807,0.32331173,0.26630520
-1.53376688,1.70386170,0.00078441,0.20593049,0.18157450,0.76647748,0.02535685,0.38175346,0.32455559,0.26750157
-1.52776388,1.71003159,0.00079767,0.20373393,0.17939890,0.77345794,0.02497799,0.38139365,0.32782710,0.26937410
-1.52176088,1.71514019,0.00082022,0.20027970,0.17690935,0.78000621,0.02446919,0.38112903,0.33298488,0.27183454
-1.51575788,1.71921002,0.00085122,0.19562308,0.17411398,0.78619290,0.02383188,0.38094374,0.33989814,0.27480954
-1.50975488,1.72234389,0.00088992,0.18984631,0.17103794,0.79210725,0.02307173,0.38082496,0.34844181,0.27823941
-1.50375188,1.72470736,0.00093564,0.18305539,0.16772035,0.79784942,0.02219818,0.38076206,0.35849093,0.28207642
-1.49774887,1.72650921,0.00098771,0.17537616,0.16421081,0.80352246,0.02122389,0.38074561,0.36991465,0.28628257
-1.49174587,1.72798090,0.00104546,0.16694993,0.16056554,0.80922447,0.02016412,0.38076639,0.38257041,0.29082715
