energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.49674837,2.04703965,0.31440136,0.33026295,0.01861136,0.27283248,0.05076558,0.88322089,0.39321800,0.08789052
-3.49074537,1.98106153,0.30834825,0.31241448,0.01939568,0.26381726,0.05170394,0.85523613,0.37327110,0.08466916
-3.48474237,1.92782934,0.30472989,0.29646383,0.02043504,0.25662453,0.05297420,0.83191208,0.35507336,0.08193725
-3.47873937,1.88801343,0.30361177,0.28255409,0.02171903,0.25132310,0.05458610,0.81364324,0.33883869,0.07972515
-3.47273637,1.86199603,0.30500605,0.27078371,0.02323628,0.24794990,0.05653968,0.80068751,0.32473844,0.07805254
-3.46673337,1.84985275,0.30886969,0.26120537,0.02497392,0.24650677,0.05882471,0.79315825,0.31289623,0.07692722
-3.46073037,1.85134553,0.31510417,0.25382634,0.02691711,0.24695869,0.06142046,0.79102175,0.30338526,0.07634447
-3.45472736,1.86592747,0.32355701,0.24861045,0.02904874,0.24923365,0.06429586,0.79410016,0.29622779,0.07628681
-3.44872436,1.89275914,0.33402503,0.24548156,0.03134929,0.25322390,0.06741016,0.80207978,0.29139700,0.07672443
-3.44272136,1.93073593,0.34625927,0.24432819,0.03379675,0.25878882,0.07071382,0.81452435,0.28882097,0.07761598
-3.43671836,1.97852507,0.35997144,0.24500928,0.03636682,0.26575909,0.07414988,0.83089286,0.28838853,0.07890990
-3.43071536,2.03461087,0.37484170,0.24736070,0.03903312,0.27394196,0.07765557,0.85056100,0.28995669,0.08054615
-3.42471236,2.09734619,0.39052753,0.25120229,0.04176761,0.28312747,0.08116414,0.87284550,0.29335921,0.08245814
-3.41870935,2.16500786,0.40667324,0.25634502,0.04454104,0.29309521,0.08460691,0.89703020,0.29841592,0.08457502
-3.41270635,2.23585391,0.42291997,0.26259814,0.04732351,0.30362146,0.08791537,0.92239286,0.30494225,0.08682396
-3.40670335,2.30817984,0.43891561,0.26977584,0.05008507,0.31448619,0.09102321,0.94823147,0.31275855,0.08913248
-3.40070035,2.38037187,0.45432436,0.27770331,0.05279629,0.32547981,0.09386839,0.97388895,0.32169870,0.09143074
-3.39469735,2.45095473,0.46883556,0.28622185,0.05542885,0.33640919,0.09639488,0.99877529,0.33161752,0.09365356
-3.38869435,2.51863212,0.48217141,0.29519286,0.05795609,0.34710286,0.09855428,1.02238605,0.34239673,0.09574223
-3.38269135,2.58231827,0.49409337,0.30450058,0.06035344,0.35741496,0.10030704,1.04431657,0.35394899,0.09764598
-3.37668834,2.64115935,0.50440693,0.31405353,0.06259884,0.36722804,0.10162344,1.06427127,0.36621988,0.09932309
-3.37068534,2.69454416,0.51296473,0.32378450,0.06467299,0.37645438,0.10248407,1.08206770,0.37918765,0.10074151
-3.36468234,2.74210394,0.51966785,0.33364930,0.06655960,0.38503598,0.10288010,1.09763537,0.39286076,0.10187916
-3.35867934,2.78370169,0.52446539,0.34362424,0.06824540,0.39294316,0.10281304,1.11100937,0.40727317,0.10272377
-3.35267634,2.81941195,0.52735237,0.35370253,0.06972023,0.40017194,0.10229427,1.12231937,0.42247782,0.10327234
-3.34667334,2.84949235,0.52836626,0.36388988,0.07097686,0.40674040,0.10134430,1.13177464,0.43853841,0.10353026
-3.34067034,2.87434884,0.52758223,0.37419947,0.07201089,0.41268415,0.09999173,1.13964588,0.45551992,0.10351021
-3.33466733,2.89449658,0.52510753,0.38464671,0.07282053,0.41805137,0.09827215,1.14624502,0.47347858,0.10323081
-3.32866433,2.91051883,0.52107529,0.39524394,0.07340635,0.42289752,0.09622688,1.15190399,0.49245155,0.10271515
-3.32266133,2.92302619,0.51563809,0.40599552,0.07377100,0.42728023,0.09390174,1.15695380,0.51244725,0.10198935
-3.31665833,2.93261855,0.50896163,0.41689364,0.07391898,0.43125453,0.09134581,1.16170496,0.53343665,0.10108105
-3.31065533,2.93985180,0.50121877,0.42791502,0.07385638,0.43486883,0.08861032,1.16643045,0.55534642,0.10001815
-3.30465233,2.94521140,0.49258439,0.43901880,0.07359065,0.43816188,0.08574766,1.17135206,0.57805419,0.09882761
-3.29864932,2.94909402,0.48323098,0.45014590,0.07313049,0.44116087,0.08281054,1.17663108,0.60138663,0.09753456
-3.29264632,2.95179850,0.47332547,0.46121982,0.07248568,0.44388093,0.07985133,1.18236362,0.62512046,0.09616166
-3.28664332,2.95352656,0.46302714,0.47214895,0.07166704,0.44632595,0.07692159,1.18858101,0.64898673,0.09472877
-3.28064032,2.95439310,0.45248680,0.48283050,0.07068645,0.44849090,0.07407174,1.19525516,0.67267827,0.09325289
-3.27463732,2.95444564,0.44184700,0.49315559,0.06955690,0.45036540,0.07135087,1.20230863,0.69586012,0.09174840
-3.26863432,2.95369149,0.43124346,0.50301558,0.06829261,0.45193844,0.06880664,1.20962868,0.71818276,0.09022759
-3.26263132,2.95213100,0.42080720,0.51230913,0.06690920,0.45320400,0.06648530,1.21708461,0.73929731,0.08870134
-3.25662831,2.94979486,0.41066742,0.52094966,0.06542386,0.45416725,0.06443161,1.22454714,0.75887227,0.08718002
-3.25062531,2.94678278,0.40095477,0.52887278,0.06385556,0.45485092,0.06268886,1.23190877,0.77661087,0.08567441
-3.24462231,2.94330102,0.39180469,0.53604317,0.06222526,0.45530145,0.06129867,1.23910362,0.79226809,0.08419676
-3.23861931,2.93969608,0.38336063,0.54246053,0.06055607,0.45559449,0.06030083,1.24612561,0.80566651,0.08276162
-3.23261631,2.93648166,0.37577681,0.54816404,0.05887339,0.45583932,0.05973286,1.25304353,0.81671000,0.08138673
-3.22661331,2.93435692,0.36922024,0.55323506,0.05720497,0.45618177,0.05962947,1.26001194,0.82539435,0.08009354
-3.22061031,2.93421373,0.36387187,0.55779763,0.05558083,0.45680529,0.06002187,1.26727706,0.83181419,0.07890760
-3.21460730,2.93713170,0.35992654,0.56201672,0.05403317,0.45792997,0.06093685,1.27517685,0.83616553,0.07785861
-3.20860430,2.94436007,0.35759184,0.56609405,0.05259604,0.45980916,0.06239580,1.28413506,0.83874360,0.07698009
-3.20260130,2.95728664,0.35708562,0.57026160,0.05130492,0.46272389,0.06441357,1.29464934,0.83993581,0.07630877
-3.19659830,2.97739427,0.35863229,0.57477303,0.05019620,0.46697488,0.06699736,1.30727367,0.84021002,0.07588365
-3.19059530,3.00620659,0.36245803,0.57989338,0.04930642,0.47287254,0.07014560,1.32259600,0.84009835,0.07574467
-3.18459230,3.04522522,0.36878501,0.58588755,0.04867145,0.48072513,0.07384688,1.34121216,0.84017729,0.07593121
-3.17858929,3.09586124,0.37782487,0.59300809,0.04832552,0.49082569,0.07807920,1.36369734,0.84104484,0.07648035
-3.17258629,3.15936445,0.38977189,0.60148305,0.04830020,0.50343811,0.08280934,1.39057676,0.84329573,0.07742503
-3.16658329,3.23675393,0.40479587,0.61150454,0.04862328,0.51878308,0.08799266,1.42229709,0.84749582,0.07879219
-3.16058029,3.32875402,0.42303546,0.62321872,0.04931772,0.53702461,0.09357323,1.45920039,0.85415694,0.08060097
-3.15457729,3.43573908,0.44459193,0.63671779,0.05040057,0.55825777,0.09948451,1.50150197,0.86371330,0.08286112
-3.14857429,3.55769082,0.46952396,0.65203459,0.05188203,0.58249837,0.10565034,1.54927377,0.87650068,0.08557166
-3.14257129,3.69417086,0.49784364,0.66914019,0.05376464,0.60967520,0.11198656,1.60243410,0.89273948,0.08871993
-3.13656828,3.84431073,0.52951394,0.68794465,0.05604272,0.63962540,0.11840296,1.66074471,0.91252239,0.09228108
-3.13056528,4.00682079,0.56444785,0.70830112,0.05870199,0.67209336,0.12480566,1.72381541,0.93580736,0.09621805
-3.12456228,4.18001822,0.60250925,0.73001299,0.06171954,0.70673340,0.13109978,1.79111614,0.96241636,0.10048205
-3.11855928,4.36187361,0.64351562,0.75284385,0.06506409,0.74311633,0.13719228,1.86199611,0.99203985,0.10501366
-3.11255628,4.55007437,0.68724233,0.77652974,0.06869662,0.78073981,0.14299486,1.93570900,1.02424697,0.10974432
-3.10655328,4.74210233,0.73342865,0.80079296,0.07257122,0.81904217,0.14842683,2.01144290,1.05850088,0.11459841
-3.10055028,4.93532226,0.78178487,0.82535677,0.07663643,0.85741926,0.15341771,2.08835369,1.09417865,0.11949563
-3.09454727,5.12707709,0.83200057,0.84996004,0.08083665,0.89524368,0.15790949,2.16559980,1.13059461,0.12435371
-3.08854427,5.31478549,0.88375348,0.87437112,0.08511395,0.93188555,0.16185839,2.24237689,1.16702632,0.12909125
-3.08254127,5.49603705,0.93671859,0.89839999,0.08940987,0.96673400,0.16523611,2.31795037,1.20274178,0.13363067
-3.07653827,5.66868063,0.99057711,0.92190820,0.09366741,0.99921848,0.16803033,2.39168438,1.23702670,0.13790099
-3.07053527,5.83090164,1.04502491,0.94481577,0.09783286,1.02882879,0.17024462,2.46306553,1.26921061,0.14184047
-3.06453227,5.98128461,1.09977996,0.96710493,0.10185759,1.05513313,0.17189762,2.53172059,1.29869069,0.14539880
-3.05852926,6.11885819,1.15458860,0.98882033,0.10569958,1.07779318,0.17302160,2.59742711,1.32495230,0.14853891
-3.05252626,6.24312085,1.20923014,1.01006590,0.10932462,1.09657568,0.17366046,2.66011676,1.34758533,0.15123820
-3.04652326,6.35404619,1.26351986,1.03099845,0.11270716,1.11135985,0.17386731,2.71987147,1.36629597,0.15348919
-3.04052026,6.45206830,1.31731011,1.05181861,0.11583061,1.12214052,0.17370176,2.77691276,1.38091332,0.15529946
-3.03451726,6.53804822,1.37048950,1.07275966,0.11868734,1.12902674,0.17322700,2.83158509,1.39139096,0.15669107
-3.02851426,6.61322380,1.42298042,1.09407488,0.12127799,1.13223598,0.17250697,2.88433439,1.39780351,0.15769926
-3.02251126,6.67914597,1.47473488,1.11602435,0.12361050,1.13208443,0.17160366,2.93568308,1.40033870,0.15837075
-3.01650825,6.73760476,1.52572911,1.13886198,0.12569867,1.12897367,0.17057473,2.98620294,1.39928542,0.15876145
-3.01050525,6.79054927,1.57595709,1.16282341,0.12756033,1.12337455,0.16947157,3.03648745,1.39501863,0.15893395
-3.00450225,6.84000534,1.62542360,1.18811569,0.12921549,1.11580892,0.16833786,3.08712492,1.38798187,0.15895473
-2.99849925,6.88799508,1.67413704,1.21490900,0.13068416,1.10683013,0.16720871,3.13867380,1.37866833,0.15889136
-2.99249625,6.93646153,1.72210270,1.24333098,0.13198442,1.09700316,0.16611033,3.19164106,1.36760140,0.15880966
-2.98649325,6.98720173,1.76931665,1.27346376,0.13313050,1.08688507,0.16506032,3.24646465,1.35531544,0.15877114
-2.98049025,7.04181015,1.81576092,1.30534356,0.13413125,1.07700661,0.16406835,3.30350038,1.34233762,0.15883063
-2.97448724,7.10163433,1.86140008,1.33896282,0.13498897,1.06785568,0.16313731,3.36301337,1.32917137,0.15903432
-2.96848424,7.16774314,1.90617951,1.37427417,0.13569868,1.05986294,0.16226470,3.42517411,1.31628191,0.15941824
-2.96248124,7.24090750,1.95002550,1.41119598,0.13624797,1.05339016,0.16144412,3.49005841,1.30408415,0.16000723
-2.95647824,7.32159288,1.99284709,1.44961854,0.13661736,1.04872128,0.16066689,3.55765081,1.29293318,0.16081431
-2.95047524,7.40996187,2.03453948,1.48941046,0.13678120,1.04605649,0.15992342,3.62785049,1.28311717,0.16184063
-2.94447224,7.50588488,2.07498871,1.53042437,0.13670898,1.04550898,0.15920450,3.70047866,1.27485273,0.16307578
-2.93846923,7.60895703,2.11407718,1.57250148,0.13636712,1.04710442,0.15850218,3.77528653,1.26828244,0.16449853
-2.93246623,7.71851860,2.15168947,1.61547438,0.13572093,1.05078281,0.15781038,3.85196294,1.26347432,0.16607783
-2.92646323,7.83367733,2.18771794,1.65916791,0.13473680,1.05640233,0.15712504,3.93014066,1.26042287,0.16777415
-2.92046023,7.95333049,2.22206745,1.70339777,0.13338434,1.06374514,0.15644394,4.00940097,1.25905153,0.16954087
-2.91445723,8.07618565,2.25465873,1.74796716,0.13163844,1.07252444,0.15576617,4.08927598,1.25921626,0.17132587
-2.90845423,8.20077915,2.28542985,1.79266154,0.12948107,1.08239283,0.15509134,4.16924865,1.26071006,0.17307310
-2.90245123,8.32549231,2.31433563,1.83724212,0.12690270,1.09295164,0.15441854,4.24875072,1.26326829,0.17472411
-2.89644822,8.44856564,2.34134456,1.88143862,0.12390331,1.10376091,0.15374526,4.32715895,1.26657479,0.17621955
-2.89044522,8.56811200,2.36643365,1.92494217,0.12049292,1.11434998,0.15306633,4.40379058,1.27026874,0.17750058
-2.88444222,8.68213004,2.38958101,1.96739898,0.11669163,1.12422865,0.15237293,4.47789863,1.27395237,0.17851010
-2.87843922,8.78851943,2.41075703,2.00840571,0.11252907,1.13289856,0.15165183,4.54866838,1.27719940,0.17919396
-2.87243622,8.88509941,2.42991443,2.04750732,0.10804353,1.13986486,0.15088490,4.61521595,1.27956444,0.17950198
-2.86643322,8.96963222,2.44697817,2.08419782,0.10328062,1.14464806,0.15004903,4.67659003,1.28059318,0.17938888
-2.86043022,9.03985252,2.46183591,2.11792456,0.09829166,1.14679580,0.14911631,4.73177763,1.27983339,0.17881511
-2.85442721,9.09350341,2.47433000,2.14809614,0.09313184,1.14589433,0.14805469,4.77971458,1.27684651,0.17774759
-2.84842421,9.12837926,2.48425167,2.17409403,0.08785840,1.14157964,0.14682893,4.81930106,1.27121972,0.17616038
-2.84242121,9.14237471,2.49133828,2.19528749,0.08252864,1.13354767,0.14540190,4.84942219,1.26257801,0.17403521
-2.83641821,9.13353877,2.49527403,2.21105143,0.07719822,1.12156358,0.14373611,4.86897337,1.25059599,0.17136196
-2.83041521,9.10013206,2.49569457,2.22078635,0.07191956,1.10546943,0.14179535,4.87688958,1.23500902,0.16813902
-2.82441221,9.04068503,2.49219547,2.22393955,0.06674048,1.08519021,0.13954650,4.87217764,1.21562301,0.16437348
-2.81840920,8.95405436,2.48434442,2.22002659,0.06170325,1.06073774,0.13696118,4.85395002,1.19232271,0.16008127
-2.81240620,8.83947487,2.47169675,2.20865188,0.05684377,1.03221227,0.13401736,4.82145884,1.16507786,0.15528700
-2.80640320,8.69660397,2.45381349,2.18952745,0.05219132,0.99980162,0.13070069,4.77412810,1.13394686,0.15002372
-2.80040020,8.52555610,2.43028115,2.16248886,0.04776839,0.96377766,0.12700555,4.71158289,1.09907787,0.14433247
-2.79439720,8.32692500,2.40073227,2.12750741,0.04359091,0.92449046,0.12293580,4.63367372,1.06070700,0.13826156
-2.78839420,8.10179215,2.36486559,2.08469808,0.03966872,0.88235991,0.11850503,4.54049476,1.01915375,0.13186571
-2.78239120,7.85172044,2.32246477,2.03432271,0.03600611,0.83786542,0.11373653,4.43239496,0.97481372,0.12520504
-2.77638819,7.57873278,2.27341473,1.97678821,0.03260262,0.79153381,0.10866279,4.30998126,0.92814899,0.11834381
-2.77038519,7.28527625,2.21771461,1.91263995,0.02945378,0.74392608,0.10332465,4.17411352,0.87967641,0.11134913
-2.76438219,6.97417301,2.15548674,1.84255049,0.02655201,0.69562341,0.09777015,4.02589140,0.82995432,0.10428954
-2.75837919,6.64855973,2.08698116,1.76730432,0.02388733,0.64721296,0.09205313,3.86663346,0.77956839,0.09723361
-2.75237619,6.31181800,2.01257526,1.68777901,0.02144817,0.59927415,0.08623160,3.69784930,0.72911682,0.09024850
-2.74637319,5.96749835,1.93276882,1.60492386,0.01922196,0.55236573,0.08036610,3.52120596,0.67919585,0.08339862
-2.74037019,5.61924076,1.84817447,1.51973666,0.01719575,0.50701420,0.07451791,3.33848974,0.63038578,0.07674444
-2.73436718,5.27069465,1.75950408,1.43323960,0.01535657,0.46370393,0.06874743,3.15156506,0.58323816,0.07034141
-2.72836418,4.92544092,1.66755181,1.34645519,0.01369179,0.42286921,0.06311263,2.96233172,0.53826451,0.06423903
-2.72236118,4.58691889,1.57317449,1.26038297,0.01218937,0.38488844,0.05766763,2.77268230,0.49592676,0.05848028
-2.71635818,4.25835997,1.47727018,1.17597774,0.01083794,0.35008038,0.05246158,2.58446098,0.45662977,0.05310105
-2.71035518,3.94273009,1.38075592,1.09413004,0.00962690,0.31870257,0.04753775,2.39942518,0.42071581,0.04812999
-2.70435218,3.64268189,1.28454550,1.01564918,0.00854636,0.29095167,0.04293289,2.21921115,0.38846120,0.04358844
-2.69834917,3.36051769,1.18952808,0.94124938,0.00758714,0.26696547,0.03867687,2.04530431,0.36007484,0.03949060
-2.69234617,3.09816335,1.09654845,0.87153911,0.00674065,0.24682637,0.03479255,1.87901518,0.33569855,0.03584387
-2.68634317,2.85715315,1.00638954,0.80701374,0.00599884,0.23056598,0.03129591,1.72146117,0.31540906,0.03264930
-2.68034017,2.63862489,0.91975768,0.74805150,0.00535404,0.21817041,0.02819640,1.57355437,0.29922126,0.02990222
-2.67433717,2.44332471,0.83727095,0.69491262,0.00479894,0.20958610,0.02549734,1.43599555,0.28709255,0.02759280
-2.66833417,2.27162043,0.75945080,0.64774141,0.00432647,0.20472567,0.02319665,1.30927376,0.27892805,0.02570685
-2.66233117,2.12352211,0.68671694,0.60657101,0.00392975,0.20347359,0.02128742,1.19367140,0.27458628,0.02422645
-2.65632816,1.99870870,0.61938543,0.57133048,0.00360208,0.20569147,0.01975868,1.08927400,0.27388514,0.02313064
-2.65032516,1.89655915,0.55766972,0.54185374,0.00333687,0.21122262,0.01859612,0.99598415,0.27660808,0.02239615
-2.64432216,1.81618667,0.50168427,0.51789018,0.00312770,0.21989580,0.01778274,0.91353879,0.28251000,0.02199789
-2.63831916,1.75647477,0.45145039,0.49911625,0.00296827,0.23152813,0.01729947,0.84152897,0.29132299,0.02190956
-2.63231616,1.71611381,0.40690390,0.48514779,0.00285249,0.24592691,0.01712571,0.77942140,0.30276158,0.02210408
-2.62631316,1.69363687,0.36790394,0.47555266,0.00277447,0.26289060,0.01723968,0.72658097,0.31652760,0.02255393
-2.62031016,1.68745402,0.33424275,0.46986323,0.00272855,0.28220880,0.01761882,0.68229333,0.33231428,0.02323144
-2.61430715,1.69588412,0.30565577,0.46758842,0.00270940,0.30366158,0.01823992,0.64578713,0.34980998,0.02410904
-2.60830415,1.71718382,0.28183176,0.46822507,0.00271200,0.32701809,0.01907928,0.61625498,0.36870114,0.02515932
-2.60230115,1.74957315,0.26242259,0.47126820,0.00273169,0.35203488,0.02011272,0.59287295,0.38867478,0.02635516
-2.59629815,1.79125790,0.24705256,0.47622018,0.00276422,0.37845408,0.02131552,0.57481799,0.40942059,0.02766973
-2.59029515,1.84044886,0.23532688,0.48259861,0.00280575,0.40600178,0.02266240,0.56128311,0.43063258,0.02907649
-2.58429215,1.89537839,0.22683937,0.48994286,0.00285290,0.43438693,0.02412741,0.55149023,0.45201071,0.03054920
-2.57828914,1.95431494,0.22117934,0.49781928,0.00290272,0.46330103,0.02568385,0.54470055,0.47326239,0.03206186
-2.57228614,2.01557621,0.21793759,0.50582530,0.00295274,0.49241903,0.02730432,0.54022259,0.49410434,0.03358882
-2.56628314,2.07754189,0.21671167,0.51359233,0.00300094,0.52140158,0.02896069,0.53741813,0.51426480,0.03510476
-2.56028014,2.13866679,0.21711051,0.52078795,0.00304580,0.54989903,0.03062428,0.53570618,0.53348635,0.03658490
-2.55427714,2.19749513,0.21875854,0.52711722,0.00308625,0.57755708,0.03226612,0.53456537,0.55152953,0.03800516
-2.54827414,2.25267658,0.22129935,0.53232373,0.00312173,0.60402438,0.03385722,0.53353506,0.56817736,0.03934247
-2.54227114,2.30298454,0.22439908,0.53619025,0.00315217,0.62896189,0.03536914,0.53221542,0.58324077,0.04057511
-2.53626813,2.34733672,0.22774961,0.53853937,0.00317800,0.65205374,0.03677444,0.53026691,0.59656488,0.04168322
-2.53026513,2.38481777,0.23107152,0.53923410,0.00320020,0.67301953,0.03804739,0.52740929,0.60803615,0.04264925
-2.52426213,2.41470345,0.23411693,0.53817861,0.00322030,0.69162724,0.03916461,0.52342040,0.61758997,0.04345856
-2.51825913,2.43648540,0.23667205,0.53531910,0.00324044,0.70770668,0.04010585,0.51813487,0.62521854,0.04409998
-2.51225613,2.44989531,0.23855951,0.53064465,0.00326337,0.72116234,0.04085467,0.51144279,0.63097852,0.04456640
-2.50625313,2.45492691,0.23964028,0.52418804,0.00329251,0.73198536,0.04139913,0.50328826,0.63499810,0.04485530
-2.50025013,2.45185434,0.23981513,0.51602632,0.00333200,0.74026358,0.04173238,0.49366793,0.63748279,0.04496917
-2.49424712,2.44124493,0.23902534,0.50628097,0.00338667,0.74618915,0.04185309,0.48262918,0.63871959,0.04491590
-2.48824412,2.42396499,0.23725286,0.49511736,0.00346214,0.75006285,0.04176583,0.47026798,0.63907878,0.04470894
-2.48224112,2.40117686,0.23451939,0.48274340,0.00356477,0.75229465,0.04148113,0.45672620,0.63901301,0.04436730
-2.47623812,2.37432619,0.23088476,0.46940709,0.00370165,0.75340005,0.04101549,0.44218823,0.63905319,0.04391540
-2.47023512,2.34511848,0.22644416,0.45539298,0.00388060,0.75399176,0.04039101,0.42687679,0.63980081,0.04338264
-2.46423212,2.31548453,0.22132458,0.44101721,0.00411007,0.75476681,0.03963498,0.41104786,0.64191668,0.04280280
-2.45822911,2.28753491,0.21568020,0.42662136,0.00439907,0.75648900,0.03877915,0.39498473,0.64610581,0.04221321
-2.45222611,2.26350422,0.20968710,0.41256505,0.00475706,0.75996716,0.03785883,0.37899117,0.65309890,0.04165370
-2.44622311,2.24568624,0.20353722,0.39921736,0.00519377,0.76602962,0.03691189,0.36338387,0.66363049,0.04116546
-2.44022011,2.23636181,0.19743196,0.38694746,0.00571904,0.77549572,0.03597761,0.34848426,0.67841452,0.04078965
-2.43421711,2.23772180,0.19157533,0.37611453,0.00634261,0.78914523,0.03509542,0.33460997,0.69811794,0.04056606
-2.42821411,2.25178764,0.18616726,0.36705746,0.00707391,0.80768687,0.03430363,0.32206613,0.72333319,0.04053160
-2.42221111,2.28033252,0.18139688,0.36008455,0.00792182,0.83172696,0.03363822,0.31113684,0.75455074,0.04071890
-2.41620810,2.32480637,0.17743643,0.35546376,0.00889447,0.86173969,0.03313158,0.30207707,0.79213257,0.04115498
-2.41020510,2.38626781,0.17443560,0.35341373,0.00999897,0.89804017,0.03281148,0.29510529,0.83628800,0.04186003
-2.40420210,2.46532622,0.17251685,0.35409612,0.01124133,0.94076163,0.03270012,0.29039713,0.88705290,0.04284639
-2.39819910,2.56209681,0.17177159,0.35760950,0.01262622,0.98983794,0.03281337,0.28808022,0.94427346,0.04411777
-2.39219610,2.67617124,0.17225759,0.36398514,0.01415702,1.04499244,0.03316025,0.28823056,1.00759557,0.04566880
-2.38619310,2.80660580,0.17399748,0.37318492,0.01583570,1.10573407,0.03374264,0.29087047,1.07646066,0.04748481
-2.38019010,2.95192856,0.17697857,0.38510157,0.01766304,1.17136117,0.03455524,0.29596829,1.15010852,0.04954204
-2.37418709,3.11016629,0.18115389,0.39956131,0.01963874,1.24097340,0.03558582,0.30343980,1.22758777,0.05180813
-2.36818409,3.27889085,0.18644443,0.41632889,0.02176176,1.31349172,0.03681567,0.31315148,1.30777365,0.05424296
-2.36218109,3.45528437,0.19274251,0.43511494,0.02403070,1.38768585,0.03822036,0.32492543,1.38939319,0.05679985
-2.35617809,3.63622133,0.19991617,0.45558551,0.02644433,1.46220866,0.03977067,0.33854594,1.47105695,0.05942698
-2.35017509,3.81836509,0.20781437,0.47737355,0.02900208,1.53563628,0.04143373,0.35376741,1.55129650,0.06206904
-2.34417209,3.99827549,0.21627300,0.50009194,0.03170472,1.60651247,0.04317429,0.37032357,1.62860634,0.06466916
-2.33816908,4.17252390,0.22512122,0.52334775,0.03455499,1.67339574,0.04495609,0.38793761,1.70148874,0.06717074
-2.33216608,4.33781114,0.23418821,0.54675732,0.03755818,1.73490721,0.04674328,0.40633302,1.76849984,0.06951953
-2.32616308,4.49108394,0.24330994,0.56996157,0.04072267,1.78977735,0.04850182,0.42524476,1.82829529,0.07166547
-2.32016008,4.62964517,0.25233578,0.59264119,0.04406041,1.83688968,0.05020079,0.44443049,1.87967341,0.07356448
-2.31415708,4.75125348,0.26113479,0.61453104,0.04758712,1.87531952,0.05181359,0.46368145,1.92161424,0.07518005
-2.30815408,4.85420811,0.26960138,0.63543339,0.05132235,1.90436616,0.05331892,0.48283268,1.95331294,0.07648454
-2.30215108,4.93741550,0.27766025,0.65522950,0.05528928,1.92357702,0.05470155,0.50177219,1.97420595,0.07746009
-2.29614807,5.00043467,0.28527045,0.67388903,0.05951416,1.93276280,0.05595285,0.52044876,1.98398914,0.07809925
-2.29014507,5.04349957,0.29242827,0.69147700,0.06402551,1.93200304,0.05707091,0.53887804,1.98262704,0.07840516
-2.28414207,5.06751739,0.29916906,0.70815787,0.06885292,1.92164177,0.05806047,0.55714668,1.97035297,0.07839133
-2.27813907,5.07404263,0.30556772,0.72419659,0.07402560,1.90227353,0.05893247,0.57541412,1.94766010,0.07808104
-2.27213607,5.06522808,0.31173793,0.73995638,0.07957058,1.87472056,0.05970330,0.59391205,1.91528406,0.07750634
-2.26613307,5.04375444,0.31782996,0.75589311,0.08551074,1.84000205,0.06039385,0.61294111,1.87417774,0.07670678
-2.26013007,5.01274127,0.32402721,0.77254634,0.09186264,1.79929691,0.06102824,0.63286496,1.82547958,0.07572782
-2.25412706,4.97564254,0.33054152,0.79052704,0.09863431,1.75390169,0.06163249,0.65410158,1.77047664,0.07461908
-2.24812406,4.93613068,0.33760713,0.81050211,0.10582308,1.70518544,0.06223302,0.67711188,1.71056391,0.07343241
-2.24212106,4.89797311,0.34547373,0.83317599,0.11341360,1.65454329,0.06285515,0.70238576,1.64720150,0.07221999
-2.23611806,4.86490568,0.35439839,0.85926965,0.12137610,1.60335074,0.06352165,0.73042593,1.58187131,0.07103239
-2.23011506,4.84050724,0.36463684,0.88949737,0.12966515,1.55292015,0.06425139,0.76172971,1.51603451,0.06991676
-2.22411206,4.82807931,0.37643415,0.92454178,0.13821884,1.50446120,0.06505819,0.79676928,1.45109148,0.06891521
-2.21810905,4.83053480,0.39001508,0.96502780,0.14695873,1.45904649,0.06594989,0.83597103,1.38834508,0.06806336
-2.21210605,4.85029904,0.40557441,1.01149613,0.15579036,1.41758334,0.06692772,0.87969443,1.32896859,0.06738925
-2.20610305,4.88922623,0.42326745,1.06437697,0.16460460,1.38079256,0.06798596,0.92821134,1.27397883,0.06691245
-2.20010005,4.94853346,0.44320125,1.12396498,0.17327970,1.34919460,0.06911194,0.98168630,1.22421521,0.06664363
-2.19409705,5.02875440,0.46542656,1.19039617,0.18168409,1.32310321,0.07028638,1.04015885,1.18032501,0.06658436
-2.18809405,5.12971391,0.48993118,1.26362779,0.18967977,1.30262650,0.07148397,1.10352853,1.14275499,0.06672730
-2.18209105,5.25052424,0.51663474,1.34342209,0.19712626,1.28767500,0.07267435,1.17154348,1.11174944,0.06705670
-2.17608804,5.38960313,0.54538545,1.42933493,0.20388496,1.27797610,0.07382313,1.24379326,1.08735440,0.06754918
-2.17008504,5.54471340,0.57595902,1.52070993,0.20982371,1.27309422,0.07489331,1.31970679,1.06942770,0.06817481
-2.16408204,5.71302307,0.60805987,1.61667918,0.21482135,1.27245564,0.07584663,1.39855561,1.05765445,0.06889834
-2.15807904,5.89118458,0.64132491,1.71617071,0.21877212,1.27537708,0.07664504,1.47946305,1.05156726,0.06968061
-2.15207604,6.07543107,0.67532989,1.81792336,0.22158975,1.28109704,0.07725221,1.56141935,1.05057063,0.07048014
-2.14607304,6.26168708,0.70959824,1.92050901,0.22321095,1.28880854,0.07763487,1.64330251,1.05396851,0.07125467
-2.14007004,6.44569061,0.74361228,2.02236188,0.22359815,1.29769235,0.07776407,1.72390461,1.06099435,0.07196275
-2.13406703,6.62312287,0.77682654,2.12181454,0.22274151,1.30694955,0.07761626,1.80196285,1.07084246,0.07256530
