energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.40070035,2.30411856,0.41332265,0.00000000,0.00003976,1.18686475,1.51548417,0.38794446,0.00145776,0.59144988
-3.39469735,2.25485724,0.40990497,0.00000000,0.00003728,1.14500382,1.47511122,0.37544686,0.00136008,0.60682830
-3.38869435,2.20502689,0.40684654,0.00000000,0.00003480,1.10200688,1.43364957,0.36278517,0.00127461,0.62316788
-3.38269135,2.15567190,0.40432390,0.00000000,0.00003235,1.05852034,1.39190907,0.35014105,0.00120056,0.64057309
-3.37668834,2.10775631,0.40249567,0.00000000,0.00002996,1.01515295,1.35065784,0.33768204,0.00113746,0.65912134
-3.37068534,2.06213285,0.40149615,0.00000000,0.00002766,0.97245916,1.31059766,0.32555708,0.00108516,0.67885608
-3.36468234,2.01951849,0.40143003,0.00000000,0.00002549,0.93092591,1.27234271,0.31389326,0.00104378,0.69978115
-3.35867934,1.98047694,0.40236848,0.00000000,0.00002348,0.89096304,1.23640245,0.30279398,0.00101365,0.72185682
-3.35267634,1.94540878,0.40434652,0.00000000,0.00002166,0.85289771,1.20316901,0.29233832,0.00099531,0.74499773
-3.34667334,1.91454874,0.40736199,0.00000000,0.00002004,0.81697240,1.17290944,0.28258172,0.00098946,0.76907276
-3.34067034,1.88797016,0.41137595,0.00000000,0.00001867,0.78334648,1.14576276,0.27355761,0.00099696,0.79390700
-3.33466733,1.86559555,0.41631454,0.00000000,0.00001755,0.75210074,1.12174187,0.26528003,0.00101873,0.81928567
-3.32866433,1.84721255,0.42207217,0.00000000,0.00001671,0.72324447,1.10073973,0.25774672,0.00105583,0.84495998
-3.32266133,1.83249407,0.42851580,0.00000000,0.00001616,0.69672438,1.08253967,0.25094268,0.00110931,0.87065456
-3.31665833,1.82102132,0.43549030,0.00000000,0.00001591,0.67243484,1.06682901,0.24484375,0.00118025,0.89607632
-3.31065533,1.81230854,0.44282440,0.00000000,0.00001596,0.65022862,1.05321542,0.23942008,0.00126969,0.92092437
-3.30465233,1.80582820,0.45033717,0.00000000,0.00001632,0.62992773,1.04124535,0.23463923,0.00137856,0.94490052
-3.29864932,1.80103536,0.45784463,0.00000000,0.00001699,0.61133376,1.03042362,0.23046877,0.00150765,0.96771993
-3.29264632,1.79739035,0.46516628,0.00000000,0.00001796,0.59423726,1.02023356,0.22687816,0.00165754,0.98912158
-3.28664332,1.79437882,0.47213125,0.00000000,0.00001922,0.57842597,1.01015680,0.22384006,0.00182851,1.00887791
-3.28064032,1.79152852,0.47858376,0.00000000,0.00002075,0.56369156,0.99969218,0.22133076,0.00202053,1.02680335
-3.27463732,1.78842237,0.48438788,0.00000000,0.00002254,0.54983494,0.98837304,0.21933006,0.00223313,1.04276114
-3.26863432,1.78470759,0.48943105,0.00000000,0.00002455,0.53667006,0.97578229,0.21782049,0.00246541,1.05666841
-3.26263132,1.78010089,0.49362665,0.00000000,0.00002677,0.52402633,0.96156501,0.21678610,0.00271593,1.06849882
-3.25662831,1.77438984,0.49691520,0.00000000,0.00002915,0.51174986,0.94543805,0.21621091,0.00298273,1.07828304
-3.25062531,1.76743072,0.49926432,0.00000000,0.00003166,0.49970373,0.92719653,0.21607719,0.00326328,1.08610664
-3.24462231,1.75914347,0.50066756,0.00000000,0.00003426,0.48776746,0.90671716,0.21636373,0.00355450,1.09210570
-3.23861931,1.74950404,0.50114204,0.00000000,0.00003689,0.47583614,0.88395839,0.21704432,0.00385276,1.09646010
-3.23261631,1.73853505,0.50072514,0.00000000,0.00003951,0.46381913,0.85895761,0.21808640,0.00415397,1.09938497
-3.22661331,1.72629517,0.49947052,0.00000000,0.00004207,0.45163890,0.83182561,0.21945022,0.00445361,1.10112053
-3.22061031,1.71286809,0.49744347,0.00000000,0.00004451,0.43922988,0.80273878,0.22108829,0.00474684,1.10192077
-3.21460730,1.69835150,0.49471619,0.00000000,0.00004680,0.42653763,0.77192943,0.22294553,0.00502862,1.10204163
-3.20860430,1.68284682,0.49136288,0.00000000,0.00004887,0.41351825,0.73967473,0.22495971,0.00529383,1.10172907
-3.20260130,1.66644999,0.48745522,0.00000000,0.00005069,0.40013823,0.70628487,0.22706249,0.00553742,1.10120760
-3.19659830,1.64924379,0.48305827,0.00000000,0.00005221,0.38637451,0.67209086,0.22918077,0.00575456,1.10066990
-3.19059530,1.63129182,0.47822714,0.00000000,0.00005340,0.37221479,0.63743263,0.23123844,0.00594077,1.10026783
-3.18459230,1.61263445,0.47300437,0.00000000,0.00005424,0.35765805,0.60264769,0.23315825,0.00609210,1.10010530
-3.17858929,1.59328651,0.46741842,0.00000000,0.00005470,0.34271500,0.56806095,0.23486381,0.00620523,1.10023325
-3.17258629,1.57323678,0.46148300,0.00000000,0.00005477,0.32740852,0.53397581,0.23628165,0.00627759,1.10064694
-3.16658329,1.55244915,0.45519748,0.00000000,0.00005445,0.31177381,0.50066695,0.23734300,0.00630746,1.10128554
-3.16058029,1.53086504,0.44854811,0.00000000,0.00005374,0.29585835,0.46837474,0.23798554,0.00629402,1.10203408
-3.15457729,1.50840689,0.44151011,0.00000000,0.00005267,0.27972136,0.43730143,0.23815475,0.00623736,1.10272744
-3.14857429,1.48498254,0.43405026,0.00000000,0.00005124,0.26343290,0.40760912,0.23780496,0.00613850,1.10315637
-3.14257129,1.46048990,0.42613007,0.00000000,0.00004950,0.24707258,0.37941924,0.23690002,0.00599935,1.10307497
-3.13656828,1.43482203,0.41770905,0.00000000,0.00004748,0.23072775,0.35281354,0.23541366,0.00582265,1.10220950
-3.13056528,1.40787202,0.40874811,0.00000000,0.00004521,0.21449144,0.32783623,0.23332943,0.00561184,1.10026807
-3.12456228,1.37953782,0.39921279,0.00000000,0.00004274,0.19845998,0.30449717,0.23064039,0.00537097,1.09695074
-3.11855928,1.34972664,0.38907610,0.00000000,0.00004011,0.18273041,0.28277578,0.22734854,0.00510458,1.09195981
-3.11255628,1.31835898,0.37832106,0.00000000,0.00003738,0.16739788,0.26262545,0.22346405,0.00481752,1.08500992
-3.10655328,1.28537221,0.36694253,0.00000000,0.00003458,0.15255313,0.24397817,0.21900439,0.00451482,1.07583753
-3.10055028,1.25072367,0.35494851,0.00000000,0.00003176,0.13828003,0.22674936,0.21399339,0.00420154,1.06420971
-3.09454727,1.21439334,0.34236082,0.00000000,0.00002897,0.12465351,0.21084245,0.20846032,0.00388263,1.04993191
-3.08854427,1.17638600,0.32921508,0.00000000,0.00002623,0.11173778,0.19615327,0.20243905,0.00356280,1.03285447
-3.08254127,1.13673307,0.31556022,0.00000000,0.00002357,0.09958504,0.18257408,0.19596727,0.00324640,1.01287792
-3.07653827,1.09549387,0.30145736,0.00000000,0.00002104,0.08823454,0.16999715,0.18908581,0.00293737,0.98995677
-3.07053527,1.05275648,0.28697838,0.00000000,0.00001864,0.07771223,0.15831779,0.18183815,0.00263911,0.96410185
-3.06453227,1.00863806,0.27220410,0.00000000,0.00001640,0.06803084,0.14743691,0.17426996,0.00235451,0.93538110
-3.05852926,0.96328461,0.25722221,0.00000000,0.00001432,0.05919034,0.13726295,0.16642876,0.00208586,0.90391880
-3.05252626,0.91687004,0.24212518,0.00000000,0.00001242,0.05117884,0.12771342,0.15836366,0.00183490,0.86989341
-3.04652326,0.86959453,0.22700803,0.00000000,0.00001069,0.04397378,0.11871576,0.15012505,0.00160280,0.83353382
-3.04052026,0.82168222,0.21196615,0.00000000,0.00000913,0.03754334,0.11020787,0.14176435,0.00139023,0.79511433
-3.03451726,0.77337799,0.19709335,0.00000000,0.00000775,0.03184800,0.10213814,0.13333371,0.00119739,0.75494845
-3.02851426,0.72494358,0.18247989,0.00000000,0.00000653,0.02684223,0.09446511,0.12488559,0.00102405,0.71338162
-3.02251126,0.67665299,0.16821090,0.00000000,0.00000546,0.02247613,0.08715685,0.11647231,0.00086965,0.67078314
-3.01650825,0.62878724,0.15436490,0.00000000,0.00000453,0.01869703,0.08019004,0.10814552,0.00073334,0.62753755
-3.01050525,0.58162876,0.14101266,0.00000000,0.00000374,0.01545094,0.07354890,0.09995553,0.00061406,0.58403565
-3.00450225,0.53545548,0.12821625,0.00000000,0.00000306,0.01268393,0.06722396,0.09195067,0.00051056,0.54066559
-2.99849925,0.49053490,0.11602841,0.00000000,0.00000249,0.01034323,0.06121078,0.08417652,0.00042152,0.49780416
-2.99249625,0.44711834,0.10449211,0.00000000,0.00000201,0.00837821,0.05550862,0.07667525,0.00034556,0.45580880
-2.98649325,0.40543566,0.09364044,0.00000000,0.00000161,0.00674106,0.05011921,0.06948490,0.00028130,0.41501024
-2.98049025,0.36569060,0.08349663,0.00000000,0.00000128,0.00538741,0.04504558,0.06263876,0.00022738,0.37570644
-2.97448724,0.32805699,0.07407436,0.00000000,0.00000101,0.00427660,0.04029100,0.05616491,0.00018250,0.33815762
-2.96848424,0.29267594,0.06537822,0.00000000,0.00000079,0.00337194,0.03585807,0.05008584,0.00014545,0.30258274
-2.96248124,0.25965418,0.05740436,0.00000000,0.00000062,0.00264071,0.03174806,0.04441823,0.00011511,0.26915750
-2.95647824,0.22906350,0.05014126,0.00000000,0.00000048,0.00205408,0.02796033,0.03917292,0.00009045,0.23801373
-2.95047524,0.20094135,0.04357066,0.00000000,0.00000036,0.00158700,0.02449202,0.03435507,0.00007058,0.20924021
-2.94447224,0.17529261,0.03766856,0.00000000,0.00000028,0.00121787,0.02133788,0.02996446,0.00005468,0.18288486
-2.93846923,0.15209223,0.03240625,0.00000000,0.00000021,0.00092834,0.01849026,0.02599594,0.00004207,0.15895801
-2.93246623,0.13128874,0.02775147,0.00000000,0.00000016,0.00070296,0.01593930,0.02244005,0.00003214,0.13743668
-2.92646323,0.11280848,0.02366943,0.00000000,0.00000012,0.00052884,0.01367315,0.01928372,0.00002438,0.11826952
-2.92046023,0.09656015,0.02012399,0.00000000,0.00000009,0.00039540,0.01167840,0.01651102,0.00001836,0.10138231
-2.91445723,0.08243974,0.01707859,0.00000000,0.00000006,0.00029396,0.00994045,0.01410401,0.00001373,0.08668369
-2.90845423,0.07033538,0.01449727,0.00000000,0.00000005,0.00021757,0.00844401,0.01204356,0.00001020,0.07407086
-2.90245123,0.06013215,0.01234552,0.00000000,0.00000003,0.00016066,0.00717358,0.01031011,0.00000752,0.06343514
-2.89644822,0.05171648,0.01059100,0.00000000,0.00000002,0.00011888,0.00611391,0.00888444,0.00000550,0.05466707
-2.89044522,0.04498009,0.00920418,0.00000000,0.00000002,0.00008886,0.00525041,0.00774835,0.00000400,0.04766104
-2.88444222,0.03982335,0.00815880,0.00000000,0.00000001,0.00006807,0.00456959,0.00688515,0.00000289,0.04231910
-2.87843922,0.03615795,0.00743223,0.00000000,0.00000001,0.00005469,0.00405934,0.00628016,0.00000207,0.03855406
-2.87243622,0.03390876,0.00700565,0.00000000,0.00000001,0.00004748,0.00370921,0.00592097,0.00000147,0.03629174
-2.86643322,0.03301497,0.00686409,0.00000000,0.00000000,0.00004573,0.00351061,0.00579760,0.00000104,0.03547227
-2.86043022,0.03343039,0.00699633,0.00000000,0.00000000,0.00004921,0.00345692,0.00590256,0.00000073,0.03605050
-2.85442721,0.03512297,0.00739472,0.00000000,0.00000000,0.00005811,0.00354356,0.00623070,0.00000051,0.03799555
-2.84842421,0.03807362,0.00805482,0.00000000,0.00000000,0.00007309,0.00376796,0.00677896,0.00000035,0.04128956
-2.84242121,0.04227433,0.00897498,0.00000000,0.00000000,0.00009526,0.00412957,0.00754603,0.00000024,0.04592561
-2.83641821,0.04772579,0.01015584,0.00000000,0.00000000,0.00012626,0.00462973,0.00853183,0.00000017,0.05190507
-2.83041521,0.05443445,0.01159981,0.00000000,0.00000000,0.00016826,0.00527157,0.00973698,0.00000011,0.05923440
-2.82441221,0.06240936,0.01331049,0.00000000,0.00000000,0.00022409,0.00605991,0.01116215,0.00000008,0.06792155
-2.81840920,0.07165873,0.01529208,0.00000000,0.00000000,0.00029731,0.00700111,0.01280744,0.00000005,0.07797213
-2.81240620,0.08218657,0.01754890,0.00000000,0.00000000,0.00039232,0.00810298,0.01467165,0.00000003,0.08938562
-2.80640320,0.09398937,0.02008490,0.00000000,0.00000000,0.00051447,0.00937471,0.01675168,0.00000002,0.10215158
-2.80040020,0.10705321,0.02290328,0.00000000,0.00000000,0.00067018,0.01082682,0.01904192,0.00000001,0.11624637
-2.79439720,0.12135122,0.02600625,0.00000000,0.00000000,0.00086707,0.01247115,0.02153373,0.00000001,0.13163022
-2.78839420,0.13684180,0.02939489,0.00000000,0.00000000,0.00111404,0.01432089,0.02421506,0.00000001,0.14824511
-2.78239120,0.15346749,0.03306913,0.00000000,0.00000000,0.00142140,0.01639070,0.02707024,0.00000000,0.16601348
-2.77638819,0.17115477,0.03702792,0.00000000,0.00000000,0.00180094,0.01869679,0.03007983,0.00000000,0.18483787
-2.77038519,0.18981474,0.04126947,0.00000000,0.00000000,0.00226596,0.02125706,0.03322080,0.00000000,0.20460166
-2.76438219,0.20934467,0.04579161,0.00000000,0.00000000,0.00283125,0.02409122,0.03646678,0.00000000,0.22517080
-2.75837919,0.22963050,0.05059223,0.00000000,0.00000000,0.00351307,0.02722093,0.03978856,0.00000000,0.24639665
-2.75237619,0.25055009,0.05566970,0.00000000,0.00000000,0.00432900,0.03066981,0.04315470,0.00000000,0.26811971
-2.74637319,0.27197698,0.06102334,0.00000000,0.00000000,0.00529774,0.03446343,0.04653240,0.00000000,0.29017416
-2.74037019,0.29378472,0.06665372,0.00000000,0.00000000,0.00643886,0.03862917,0.04988837,0.00000000,0.31239291
-2.73436718,0.31585123,0.07256284,0.00000000,0.00000000,0.00777240,0.04319588,0.05318982,0.00000000,0.33461304
-2.72836418,0.33806308,0.07875416,0.00000000,0.00000000,0.00931846,0.04819345,0.05640552,0.00000000,0.35668115
-2.72236118,0.36031943,0.08523233,0.00000000,0.00000000,0.01109663,0.05365211,0.05950672,0.00000000,0.37845850
-2.71635818,0.38253527,0.09200264,0.00000000,0.00000000,0.01312542,0.05960158,0.06246816,0.00000000,0.39982546
-2.71035518,0.40464377,0.09907024,0.00000000,0.00000000,0.01542156,0.06606997,0.06526875,0.00000000,0.42068515
-2.70435218,0.42659751,0.10643899,0.00000000,0.00000000,0.01799932,0.07308257,0.06789225,0.00000000,0.44096584
-2.69834917,0.44836854,0.11411015,0.00000000,0.00000000,0.02086975,0.08066038,0.07032763,0.00000000,0.46062210
-2.69234617,0.46994706,0.12208078,0.00000000,0.00000000,0.02403997,0.08881864,0.07256923,0.00000000,0.47963453
-2.68634317,0.49133898,0.13034208,0.00000000,0.00000000,0.02751252,0.09756527,0.07461669,0.00000000,0.49800798
-2.68034017,0.51256214,0.13887768,0.00000000,0.00000000,0.03128467,0.10689929,0.07647458,0.00000000,0.51576840
-2.67433717,0.53364175,0.14766203,0.00000000,0.00000000,0.03534797,0.11680938,0.07815185,0.00000000,0.53295856
-2.66833417,0.55460493,0.15665898,0.00000000,0.00000000,0.03968783,0.12727266,0.07966105,0.00000000,0.54963263
-2.66233117,0.57547501,0.16582064,0.00000000,0.00000000,0.04428330,0.13825356,0.08101744,0.00000000,0.56585016
-2.65632816,0.59626558,0.17508680,0.00000000,0.00000000,0.04910703,0.14970319,0.08223790,0.00000000,0.58166963
-2.65032516,0.61697495,0.18438472,0.00000000,0.00000000,0.05412535,0.16155899,0.08333990,0.00000000,0.59714205
-2.64432216,0.63758109,0.19362959,0.00000000,0.00000000,0.05929867,0.17374474,0.08434038,0.00000000,0.61230485
-2.63831916,0.65803754,0.20272556,0.00000000,0.00000000,0.06458194,0.18617115,0.08525476,0.00000000,0.62717644
-2.63231616,0.67827035,0.21156745,0.00000000,0.00000000,0.06992534,0.19873668,0.08609599,0.00000000,0.64175180
-2.62631316,0.69817638,0.22004293,0.00000000,0.00000000,0.07527515,0.21132897,0.08687383,0.00000000,0.65599914
-2.62031016,0.71762301,0.22803529,0.00000000,0.00000000,0.08057470,0.22382648,0.08759426,0.00000000,0.66985799
-2.61430715,0.73644915,0.23542651,0.00000000,0.00000000,0.08576543,0.23610053,0.08825910,0.00000000,0.68323864
-2.60830415,0.75446770,0.24210065,0.00000000,0.00000000,0.09078800,0.24801755,0.08886589,0.00000000,0.69602302
-2.60230115,0.77146920,0.24794725,0.00000000,0.00000000,0.09558346,0.25944149,0.08940790,0.00000000,0.70806688
-2.59629815,0.78722654,0.25286471,0.00000000,0.00000000,0.10009432,0.27023636,0.08987444,0.00000000,0.71920323
-2.59029515,0.80150051,0.25676346,0.00000000,0.00000000,0.10426564,0.28026874,0.09025128,0.00000000,0.72924681
-2.58429215,0.81404598,0.25956870,0.00000000,0.00000000,0.10804604,0.28941030,0.09052124,0.00000000,0.73799934
-2.57828914,0.82461848,0.26122267,0.00000000,0.00000000,0.11138858,0.29754014,0.09066488,0.00000000,0.74525548
-2.57228614,0.83298088,0.26168636,0.00000000,0.00000000,0.11425153,0.30454706,0.09066137,0.00000000,0.75080905
-2.56628314,0.83891009,0.26094050,0.00000000,0.00000000,0.11659909,0.31033160,0.09048925,0.00000000,0.75445954
-2.56028014,0.84220340,0.25898596,0.00000000,0.00000000,0.11840187,0.31480789,0.09012739,0.00000000,0.75601850
-2.55427714,0.84268452,0.25584345,0.00000000,0.00000000,0.11963737,0.31790525,0.08955579,0.00000000,0.75531571
-2.54827414,0.84020900,0.25155260,0.00000000,0.00000000,0.12029022,0.31956955,0.08875643,0.00000000,0.75220496
-2.54227114,0.83466896,0.24617049,0.00000000,0.00000000,0.12035247,0.31976443,0.08771401,0.00000000,0.74656925
-2.53626813,0.82599705,0.23976983,0.00000000,0.00000000,0.11982361,0.31847206,0.08641662,0.00000000,0.73832536
-2.53026513,0.81416958,0.23243667,0.00000000,0.00000000,0.11871056,0.31569385,0.08485635,0.00000000,0.72742754
-2.52426213,0.79920859,0.22426797,0.00000000,0.00000000,0.11702764,0.31145067,0.08302964,0.00000000,0.71387030
-2.51825913,0.78118303,0.21536904,0.00000000,0.00000000,0.11479627,0.30578291,0.08093770,0.00000000,0.69769030
-2.51225613,0.76020873,0.20585096,0.00000000,0.00000000,0.11204471,0.29875008,0.07858657,0.00000000,0.67896699
-2.50625313,0.73644736,0.19582805,0.00000000,0.00000000,0.10880763,0.29043016,0.07598726,0.00000000,0.65782233
-2.50025013,0.71010417,0.18541558,0.00000000,0.00000000,0.10512558,0.28091844,0.07315553,0.00000000,0.63441918
-2.49424712,0.68142465,0.17472755,0.00000000,0.00000000,0.10104435,0.27032610,0.07011166,0.00000000,0.60895869
-2.48824412,0.65069011,0.16387478,0.00000000,0.00000000,0.09661422,0.25877828,0.06688007,0.00000000,0.58167655
-2.48224112,0.61821216,0.15296331,0.00000000,0.00000000,0.09188910,0.24641190,0.06348873,0.00000000,0.55283815
-2.47623812,0.58432645,0.14209291,0.00000000,0.00000000,0.08692556,0.23337304,0.05996855,0.00000000,0.52273299
-2.47023512,0.54938561,0.13135602,0.00000000,0.00000000,0.08178183,0.21981409,0.05635266,0.00000000,0.49166822
-2.46423212,0.51375168,0.12083678,0.00000000,0.00000000,0.07651670,0.20589077,0.05267558,0.00000000,0.45996178
-2.45822911,0.47778831,0.11061042,0.00000000,0.00000000,0.07118844,0.19175892,0.04897240,0.00000000,0.42793514
-2.45222611,0.44185298,0.10074280,0.00000000,0.00000000,0.06585367,0.17757137,0.04527797,0.00000000,0.39590607
-2.44622311,0.40628937,0.09129009,0.00000000,0.00000000,0.06056634,0.16347489,0.04162604,0.00000000,0.36418159
-2.44022011,0.37142040,0.08229877,0.00000000,0.00000000,0.05537678,0.14960734,0.03804851,0.00000000,0.33305140
-2.43421711,0.33754193,0.07380563,0.00000000,0.00000000,0.05033078,0.13609514,0.03457478,0.00000000,0.30278196
-2.42821411,0.30491749,0.06583805,0.00000000,0.00000000,0.04546894,0.12305114,0.03123113,0.00000000,0.27361155
-2.42221111,0.27377416,0.05841432,0.00000000,0.00000000,0.04082612,0.11057291,0.02804028,0.00000000,0.24574627
-2.41620810,0.24429970,0.05154414,0.00000000,0.00000000,0.03643101,0.09874161,0.02502107,0.00000000,0.21935729
-2.41020510,0.21664094,0.04522923,0.00000000,0.00000000,0.03230603,0.08762134,0.02218825,0.00000000,0.19457922
-2.40420210,0.19090351,0.03946401,0.00000000,0.00000000,0.02846728,0.07725902,0.01955243,0.00000000,0.17150974
-2.39819910,0.16715279,0.03423637,0.00000000,0.00000000,0.02492473,0.06768479,0.01712018,0.00000000,0.15021032
-2.39219610,0.14541597,0.02952851,0.00000000,0.00000000,0.02168257,0.05891287,0.01489420,0.00000000,0.13070793
-2.38619310,0.12568501,0.02531781,0.00000000,0.00000000,0.01873968,0.05094278,0.01287363,0.00000000,0.11299775
-2.38019010,0.10792045,0.02157774,0.00000000,0.00000000,0.01609019,0.04376089,0.01105438,0.00000000,0.09704642
-2.37418709,0.09205564,0.01827877,0.00000000,0.00000000,0.01372418,0.03734219,0.00942964,0.00000000,0.08279593
-2.36818409,0.07800144,0.01538918,0.00000000,0.00000000,0.01162832,0.03165222,0.00799027,0.00000000,0.07016779
-2.36218109,0.06565095,0.01287598,0.00000000,0.00000000,0.00978666,0.02664903,0.00672533,0.00000000,0.05906726
-2.35617809,0.05488425,0.01070559,0.00000000,0.00000000,0.00818127,0.02228510,0.00562256,0.00000000,0.04938768
-2.35017509,0.04557285,0.00884459,0.00000000,0.00000000,0.00679297,0.01850923,0.00466881,0.00000000,0.04101445
-2.34417209,0.03758384,0.00726030,0.00000000,0.00000000,0.00560190,0.01526821,0.00385047,0.00000000,0.03382882
-2.33816908,0.03078353,0.00592128,0.00000000,0.00000000,0.00458812,0.01250838,0.00315387,0.00000000,0.02771115
-2.33216608,0.02504061,0.00479774,0.00000000,0.00000000,0.00373203,0.01017688,0.00256556,0.00000000,0.02254381
-2.32616308,0.02022875,0.00386185,0.00000000,0.00000000,0.00301476,0.00822277,0.00207261,0.00000000,0.01821351
-2.32016008,0.01622855,0.00308795,0.00000000,0.00000000,0.00241852,0.00659783,0.00166280,0.00000000,0.01461311
-2.31415708,0.01292907,0.00245270,0.00000000,0.00000000,0.00192674,0.00525719,0.00132477,0.00000000,0.01164300
-2.30815408,0.01022876,0.00193508,0.00000000,0.00000000,0.00152428,0.00415976,0.00104812,0.00000000,0.00921194
-2.30215108,0.00803599,0.00151642,0.00000000,0.00000000,0.00119747,0.00326841,0.00082348,0.00000000,0.00723758
-2.29614807,0.00626918,0.00118032,0.00000000,0.00000000,0.00093415,0.00255008,0.00064248,0.00000000,0.00564657
-2.29014507,0.00485663,0.00091252,0.00000000,0.00000000,0.00072364,0.00197566,0.00049779,0.00000001,0.00437440
-2.28414207,0.00373606,0.00070074,0.00000000,0.00000000,0.00055662,0.00151989,0.00038305,0.00000001,0.00336504
-2.27813907,0.00285405,0.00053455,0.00000000,0.00000000,0.00042515,0.00116106,0.00029279,0.00000002,0.00257037
-2.27213607,0.00216525,0.00040519,0.00000000,0.00000000,0.00032246,0.00088074,0.00022239,0.00000002,0.00194956
-2.26613307,0.00163165,0.00030535,0.00000000,0.00000001,0.00024286,0.00066348,0.00016797,0.00000004,0.00146831
-2.26013007,0.00122171,0.00022902,0.00000000,0.00000001,0.00018165,0.00049641,0.00012636,0.00000006,0.00109814
-2.25412706,0.00090958,0.00017135,0.00000000,0.00000002,0.00013495,0.00036900,0.00009497,0.00000008,0.00081565
-2.24812406,0.00067432,0.00012846,0.00000000,0.00000003,0.00009961,0.00027267,0.00007173,0.00000012,0.00060178
-2.24212106,0.00049922,0.00009733,0.00000000,0.00000004,0.00007310,0.00020054,0.00005507,0.00000018,0.00044121
-2.23611806,0.00037116,0.00007567,0.00000000,0.00000005,0.00005342,0.00014715,0.00004380,0.00000027,0.00032174
-2.23011506,0.00028006,0.00006189,0.00000000,0.00000008,0.00003897,0.00010825,0.00003713,0.00000040,0.00023377
-2.22411206,0.00021843,0.00005496,0.00000000,0.00000012,0.00002855,0.00008056,0.00003463,0.00000058,0.00016981
-2.21810905,0.00018105,0.00005443,0.00000000,0.00000017,0.00002121,0.00006163,0.00003623,0.00000084,0.00012417
-2.21210605,0.00016464,0.00006043,0.00000000,0.00000024,0.00001627,0.00004974,0.00004219,0.00000120,0.00009253
-2.20610305,0.00016774,0.00007365,0.00000000,0.00000034,0.00001324,0.00004370,0.00005319,0.00000170,0.00007177
-2.20010005,0.00019063,0.00009544,0.00000000,0.00000048,0.00001181,0.00004289,0.00007036,0.00000240,0.00005970
-2.19409705,0.00023528,0.00012789,0.00000000,0.00000068,0.00001180,0.00004713,0.00009535,0.00000337,0.00005492
-2.18809405,0.00030554,0.00017394,0.00000000,0.00000095,0.00001317,0.00005667,0.00013045,0.00000469,0.00005670
-2.18209105,0.00040727,0.00023758,0.00000000,0.00000131,0.00001597,0.00007223,0.00017870,0.00000648,0.00006493
-2.17608804,0.00054865,0.00032406,0.00000000,0.00000179,0.00002042,0.00009500,0.00024411,0.00000889,0.00008004
-2.17008504,0.00074054,0.00044012,0.00000000,0.00000244,0.00002682,0.00012666,0.00033176,0.00001210,0.00010301
-2.16408204,0.00099696,0.00059433,0.00000000,0.00000330,0.00003561,0.00016947,0.00044813,0.00001636,0.00013538
-2.15807904,0.00133562,0.00079738,0.00000000,0.00000443,0.00004740,0.00022637,0.00060129,0.00002196,0.00017929
-2.15207604,0.00177854,0.00106251,0.00000000,0.00000590,0.00006294,0.00030104,0.00080121,0.00002927,0.00023757
-2.14607304,0.00235275,0.00140590,0.00000000,0.00000781,0.00008319,0.00039802,0.00106009,0.00003873,0.00031379
-2.14007004,0.00309096,0.00184712,0.00000000,0.00001027,0.00010930,0.00052286,0.00139265,0.00005088,0.00041234
-2.13406703,0.00403237,0.00240955,0.00000000,0.00001339,0.00014267,0.00068219,0.00181649,0.00006637,0.00053859
-2.12806403,0.00522335,0.00312084,0.00000000,0.00001734,0.00018499,0.00088391,0.00235238,0.00008594,0.00069897
-2.12206103,0.00671813,0.00401325,0.00000000,0.00002230,0.00023822,0.00113726,0.00302457,0.00011048,0.00090110
-2.11605803,0.00857934,0.00512402,0.00000000,0.00002847,0.00030464,0.00145294,0.00386101,0.00014101,0.00115389
-2.11005503,0.01087842,0.00649557,0.00000000,0.00003608,0.00038691,0.00184321,0.00489351,0.00017869,0.00146767
-2.10405203,0.01369577,0.00817556,0.00000000,0.00004540,0.00048800,0.00232188,0.00615778,0.00022481,0.00185429
-2.09804902,0.01712064,0.01021678,0.00000000,0.00005673,0.00061128,0.00290437,0.00769332,0.00028081,0.00232715
-2.09204602,0.02125064,0.01267683,0.00000000,0.00007037,0.00076048,0.00360759,0.00954312,0.00034823,0.00290132
-2.08604302,0.02619078,0.01561748,0.00000000,0.00008668,0.00093968,0.00444988,0.01175323,0.00042875,0.00359352
-2.08004002,0.03205209,0.01910378,0.00000000,0.00010600,0.00115328,0.00545074,0.01437200,0.00052410,0.00442209
-2.07403702,0.03894969,0.02320285,0.00000000,0.00012871,0.00140598,0.00663061,0.01744914,0.00063607,0.00540698
-2.06803402,0.04700028,0.02798224,0.00000000,0.00015518,0.00170268,0.00801047,0.02103446,0.00076641,0.00656961
-2.06203102,0.05631919,0.03350806,0.00000000,0.00018577,0.00204846,0.00961138,0.02517642,0.00091685,0.00793279
-2.05602801,0.06701679,0.03984276,0.00000000,0.00022081,0.00244846,0.01145401,0.02992038,0.00108896,0.00952052
-2.05002501,0.07919459,0.04704258,0.00000000,0.00026061,0.00290781,0.01355797,0.03530667,0.00128412,0.01135781
-2.04402201,0.09294100,0.05515491,0.00000000,0.00030543,0.00343151,0.01594125,0.04136850,0.00150340,0.01347049
-2.03801901,0.10832689,0.06421544,0.00000000,0.00035544,0.00402432,0.01861954,0.04812981,0.00174753,0.01588497
