energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.20260130,6.07954959,0.00127684,0.40711891,0.45553240,0.64921860,0.03236456,1.64208579,0.61088178,3.35884525
-3.19659830,6.34412576,0.00138165,0.42425070,0.47402063,0.67530404,0.03401855,1.70428235,0.63963221,3.51539224
-3.19059530,6.60296695,0.00148752,0.44061213,0.49256887,0.70008520,0.03564844,1.76583900,0.66851689,3.66872513
-3.18459230,6.85284496,0.00159304,0.45595365,0.51091231,0.72321512,0.03723513,1.82617456,0.69715657,3.81688560
-3.17858929,7.09051235,0.00169671,0.47003850,0.52877408,0.74436338,0.03875951,1.88466012,0.72515262,3.95791239
-3.17258629,7.31274575,0.00179696,0.48264696,0.54586924,0.76322162,0.04020266,1.94061995,0.75209311,4.08987103
-3.16658329,7.51639095,0.00189221,0.49358009,0.56190939,0.77950845,0.04154606,1.99333552,0.77755965,4.21088399
-3.16058029,7.69840997,0.00198084,0.50266285,0.57660778,0.79297382,0.04277177,2.04205291,0.80113492,4.31916075
-3.15457729,7.85592979,0.00206131,0.50974668,0.58968489,0.80340280,0.04386262,2.08599382,0.82241087,4.41302776
-3.14857429,7.98629233,0.00213217,0.51471142,0.60087436,0.81061869,0.04480245,2.12437001,0.84099717,4.49095778
-3.14257129,8.08710501,0.00219210,0.51746679,0.60992908,0.81448556,0.04557636,2.15640103,0.85653004,4.55159834
-3.13656828,8.15629086,0.00223992,0.51795326,0.61662726,0.81491024,0.04617092,2.18133445,0.86868085,4.59379867
-3.13056528,8.19213697,0.00227471,0.51614242,0.62077831,0.81184358,0.04657447,2.19846815,0.87716456,4.61663457
-3.12456228,8.19333957,0.00229573,0.51203701,0.62222818,0.80528126,0.04677739,2.20717348,0.88174740,4.61943046
-3.11855928,8.15904422,0.00230253,0.50567036,0.62086414,0.79526387,0.04677239,2.20691839,0.88225367,4.60177801
-3.11255628,8.08887916,0.00229493,0.49710553,0.61661854,0.78187645,0.04655475,2.19728939,0.87857140,4.56355031
-3.10655328,7.98298007,0.00227302,0.48643400,0.60947159,0.76524727,0.04612260,2.17801108,0.87065641,4.50491117
-3.10055028,7.84200454,0.00223717,0.47377399,0.59945284,0.74554606,0.04547704,2.14896239,0.85853480,4.42631866
-3.09454727,7.66713491,0.00218802,0.45926837,0.58664134,0.72298139,0.04462232,2.11018834,0.84230358,4.32852242
-3.08854427,7.46006838,0.00212644,0.44308218,0.57116441,0.69779748,0.04356589,2.06190674,0.82212937,4.21255454
-3.08254127,7.22299390,0.00205353,0.42539979,0.55319501,0.67027020,0.04231835,2.00450928,0.79824518,4.07971365
-3.07653827,6.95855583,0.00197057,0.40642173,0.53294779,0.64070246,0.04089330,1.93855663,0.77094534,3.93154258
-3.07053527,6.66980498,0.00187899,0.38636115,0.51067393,0.60941894,0.03930717,1.86476786,0.74057871,3.76979993
-3.06453227,6.36013826,0.00178031,0.36544007,0.48665500,0.57676036,0.03757888,1.78400426,0.70754046,3.59642616
-3.05852926,6.03322854,0.00167612,0.34388546,0.46119592,0.54307729,0.03572941,1.69724834,0.67226254,3.41350524
-3.05252626,5.69294729,0.00156803,0.32192513,0.43461751,0.50872377,0.03378139,1.60557889,0.63520337,3.22322297
-3.04652326,5.34328218,0.00145761,0.29978369,0.40724863,0.47405082,0.03175852,1.51014304,0.59683703,3.02782324
-3.04052026,4.98825296,0.00134638,0.27767862,0.37941846,0.43940009,0.02968505,1.41212661,0.55764228,2.82956369
-3.03451726,4.63182814,0.00123577,0.25581656,0.35144896,0.40509779,0.02758517,1.31272390,0.51809189,2.63067217
-3.02851426,4.27784563,0.00112708,0.23438989,0.32364796,0.37144917,0.02548250,1.21310830,0.47864254,2.43330538
-3.02251126,3.92993989,0.00102144,0.21357381,0.29630294,0.33873363,0.02339952,1.11440461,0.43972575,2.23951099
-3.01650825,3.59147787,0.00091987,0.19352392,0.26967589,0.30720067,0.02135713,1.01766443,0.40173990,2.05119424
-3.01050525,3.26550550,0.00082317,0.17437441,0.24399907,0.27706679,0.01937424,0.92384510,0.36504374,1.87009000
-3.00450225,2.95470619,0.00073201,0.15623690,0.21947213,0.24851339,0.01746744,0.83379297,0.32995139,1.69774069
-2.99849925,2.66137171,0.00064684,0.13919990,0.19626030,0.22168572,0.01565076,0.74823145,0.29672897,1.53548051
-2.99249625,2.38738589,0.00056800,0.12332899,0.17449383,0.19669287,0.01393556,0.66775368,0.26559276,1.38442580
-2.98649325,2.13422022,0.00049564,0.10866756,0.15426843,0.17360874,0.01233048,0.59282000,0.23670890,1.24547143
-2.98049025,1.90294083,0.00042979,0.09523812,0.13564686,0.15247391,0.01084146,0.52375968,0.21019444,1.11929258
-2.97448724,1.69422500,0.00037036,0.08304410,0.11866117,0.13329819,0.00947190,0.46077659,0.18611956,1.00635117
-2.96848424,1.50838588,0.00031716,0.07207204,0.10331581,0.11606391,0.00822279,0.40395803,0.16451074,0.90690630
-2.96248124,1.34540329,0.00026991,0.06229397,0.08959107,0.10072956,0.00709300,0.35328617,0.14535471,0.82102753
-2.95647824,1.20495884,0.00022827,0.05367007,0.07744697,0.08723369,0.00607953,0.30865123,0.12860292,0.74861025
-2.95047524,1.08647337,0.00019186,0.04615132,0.06682716,0.07549899,0.00517781,0.26986579,0.11417620,0.68939226
-2.94447224,0.98914507,0.00016025,0.03968207,0.05766292,0.06543625,0.00438204,0.23667935,0.10196960,0.64297068
-2.93846923,0.91198684,0.00013302,0.03420252,0.04987687,0.05694812,0.00368546,0.20879282,0.09185712,0.60881865
-2.93246623,0.85386149,0.00010974,0.02965096,0.04338641,0.04993257,0.00308063,0.18587203,0.08369615,0.58630130
-2.92646323,0.81351416,0.00008997,0.02596568,0.03810677,0.04428594,0.00255976,0.16756026,0.07733167,0.57469068
-2.92046023,0.78960122,0.00007331,0.02308658,0.03395356,0.03990545,0.00211489,0.15348907,0.07259998,0.57317950
-2.91445723,0.78071538,0.00005936,0.02095641,0.03084478,0.03669122,0.00173814,0.14328763,0.06933205,0.58089373
-2.90845423,0.78540715,0.00004777,0.01952152,0.02870232,0.03454774,0.00142186,0.13659013,0.06735645,0.59690412
-2.90245123,0.80220280,0.00003821,0.01873243,0.02745286,0.03338476,0.00115873,0.13304153,0.06650180,0.62023692
-2.89644822,0.82961916,0.00003037,0.01854376,0.02702829,0.03311775,0.00094196,0.13230156,0.06659900,0.64988406
-2.89044522,0.86617592,0.00002399,0.01891410,0.02736563,0.03366777,0.00076523,0.13404717,0.06748300,0.68481307
-2.88444222,0.91040581,0.00001884,0.01980531,0.02840654,0.03496105,0.00062283,0.13797373,0.06899442,0.72397706
-2.87843922,0.96086340,0.00001470,0.02118184,0.03009645,0.03692820,0.00050962,0.14379493,0.07098091,0.76632483
-2.87243622,1.01613282,0.00001140,0.02300965,0.03238349,0.03950316,0.00042105,0.15124196,0.07329839,0.81081150
-2.86643322,1.07483503,0.00000878,0.02525512,0.03521720,0.04262203,0.00035312,0.16006195,0.07581211,0.85640941
-2.86043022,1.13563496,0.00000673,0.02788391,0.03854715,0.04622176,0.00030235,0.17001602,0.07839761,0.90211953
-2.85442721,1.19724860,0.00000512,0.03085984,0.04232162,0.05023900,0.00026572,0.18087719,0.08094162,0.94698295
-2.84842421,1.25845046,0.00000387,0.03414385,0.04648637,0.05460891,0.00024068,0.19242834,0.08334282,0.99009254
-2.84242121,1.31808124,0.00000291,0.03769313,0.05098357,0.05926426,0.00022501,0.20446041,0.08551242,1.03060425
-2.83641821,1.37505579,0.00000218,0.04146051,0.05575111,0.06413476,0.00021685,0.21677107,0.08737473,1.06774784
-2.83041521,1.42837132,0.00000162,0.04539407,0.06072211,0.06914668,0.00021462,0.22916387,0.08886741,1.10083678
-2.82441221,1.47711565,0.00000119,0.04943715,0.06582496,0.07422287,0.00021696,0.24144823,0.08994168,1.12927685
-2.81840920,1.52047535,0.00000087,0.05352861,0.07098368,0.07928317,0.00022274,0.25343996,0.09056218,1.15257335
-2.81240620,1.55774374,0.00000064,0.05760349,0.07611877,0.08424513,0.00023096,0.26496279,0.09070671,1.17033652
-2.80640320,1.58832824,0.00000046,0.06159399,0.08114845,0.08902516,0.00024080,0.27585046,0.09036572,1.18228519
-2.80040020,1.61175725,0.00000033,0.06543077,0.08599032,0.09354005,0.00025152,0.28594960,0.08954156,1.18824836
-2.79439720,1.62768595,0.00000024,0.06904450,0.09056325,0.09770866,0.00026250,0.29512314,0.08824759,1.18816495
-2.78839420,1.63590108,0.00000017,0.07236758,0.09478962,0.10145394,0.00027320,0.30325414,0.08650703,1.18208149
-2.78239120,1.63632424,0.00000012,0.07533603,0.09859760,0.10470493,0.00028317,0.31024981,0.08435175,1.17014802
-2.77638819,1.62901355,0.00000008,0.07789136,0.10192351,0.10739892,0.00029201,0.31604547,0.08182092,1.15261230
-2.77038519,1.61416344,0.00000006,0.07998239,0.10471404,0.10948341,0.00029939,0.32060823,0.07895959,1.12981248
-2.76438219,1.59210217,0.00000004,0.08156695,0.10692827,0.11091794,0.00030505,0.32394006,0.07581730,1.10216841
-2.75837919,1.56328705,0.00000003,0.08261330,0.10853939,0.11167562,0.00030880,0.32608002,0.07244665,1.07017179
-2.75237619,1.52829702,0.00000002,0.08310123,0.10953583,0.11174430,0.00031050,0.32710541,0.06890195,1.03437540
-2.74637319,1.48782254,0.00000002,0.08302282,0.10992208,0.11112730,0.00031008,0.32713157,0.06523800,0.99538159
-2.74037019,1.44265277,0.00000002,0.08238271,0.10971873,0.10984364,0.00030751,0.32631024,0.06150892,0.95383016
-2.73436718,1.39366018,0.00000002,0.08119802,0.10896198,0.10792779,0.00030284,0.32482636,0.05776717,0.91038594
-2.72836418,1.34178256,0.00000002,0.07949769,0.10770253,0.10542897,0.00029616,0.32289325,0.05406268,0.86572627
-2.72236118,1.28800309,0.00000002,0.07732155,0.10600383,0.10240988,0.00028762,0.32074637,0.05044211,0.82052846
-2.71635818,1.23332867,0.00000003,0.07471889,0.10393986,0.09894511,0.00027738,0.31863559,0.04694837,0.77545763
-2.71035518,1.17876719,0.00000004,0.07174678,0.10159245,0.09511924,0.00026567,0.31681651,0.04362013,0.73115505
-2.70435218,1.12530441,0.00000006,0.06846815,0.09904826,0.09102459,0.00025274,0.31554085,0.04049161,0.68822725
-2.69834917,1.07388122,0.00000008,0.06494973,0.09639559,0.08675894,0.00023885,0.31504645,0.03759238,0.64723619
-2.69234617,1.02537203,0.00000012,0.06125986,0.09372111,0.08242316,0.00022429,0.31554735,0.03494739,0.60869062
-2.68634317,0.98056514,0.00000016,0.05746646,0.09110677,0.07811893,0.00020933,0.31722416,0.03257702,0.57303897
-2.68034017,0.94014579,0.00000023,0.05363506,0.08862682,0.07394662,0.00019426,0.32021552,0.03049725,0.54066388
-2.67433717,0.90468257,0.00000032,0.04982700,0.08634531,0.07000334,0.00017936,0.32461076,0.02871991,0.51187856
-2.66833417,0.87461772,0.00000045,0.04609794,0.08431400,0.06638137,0.00016490,0.33044433,0.02725300,0.48692501
-2.66233117,0.85026169,0.00000062,0.04249670,0.08257085,0.06316685,0.00015111,0.33769230,0.02610106,0.46597426
-2.65632816,0.83179216,0.00000086,0.03906436,0.08113919,0.06043882,0.00013823,0.34627114,0.02526549,0.44912835
-2.65032516,0.81925745,0.00000118,0.03583378,0.08002744,0.05826856,0.00012646,0.35603888,0.02474508,0.43642420
-2.64432216,0.81258416,0.00000161,0.03282943,0.07922956,0.05671928,0.00011598,0.36679877,0.02453630,0.42783892
-2.63831916,0.81158858,0.00000218,0.03006756,0.07872616,0.05584601,0.00010694,0.37830524,0.02463377,0.42329648
-2.63231616,0.81599126,0.00000294,0.02755658,0.07848606,0.05569566,0.00009949,0.39027200,0.02503061,0.42267528
-2.62631316,0.82543405,0.00000394,0.02529782,0.07846847,0.05630725,0.00009374,0.40238197,0.02571875,0.42581634
-2.62031016,0.83949877,0.00000525,0.02328628,0.07862541,0.05771220,0.00008978,0.41429859,0.02668921,0.43253174
-2.61430715,0.85772664,0.00000695,0.02151173,0.07890452,0.05993461,0.00008770,0.42567804,0.02793230,0.44261282
-2.60830415,0.87963751,0.00000915,0.01995967,0.07925196,0.06299150,0.00008756,0.43618181,0.02943774,0.45583804
-2.60230115,0.90474829,0.00001196,0.01861246,0.07961526,0.06689300,0.00008942,0.44548915,0.03119475,0.47197994
-2.59629815,0.93258970,0.00001554,0.01745037,0.07994615,0.07164253,0.00009333,0.45330872,0.03319207,0.49081123
-2.59029515,0.96272075,0.00002007,0.01645252,0.08020311,0.07723677,0.00009933,0.45938903,0.03541789,0.51210977
-2.58429215,0.99474086,0.00002574,0.01559782,0.08035359,0.08366580,0.00010747,0.46352723,0.03785983,0.53566243
-2.57828914,1.02829905,0.00003281,0.01486569,0.08037580,0.09091308,0.00011778,0.46557580,0.04050488,0.56126793
-2.57228614,1.06310048,0.00004153,0.01423666,0.08026011,0.09895561,0.00013032,0.46544706,0.04333938,0.58873888
-2.56628314,1.09891047,0.00005223,0.01369289,0.08000979,0.10776419,0.00014514,0.46311521,0.04634905,0.61790309
-2.56028014,1.13555615,0.00006525,0.01321848,0.07964134,0.11730389,0.00016229,0.45861605,0.04951916,0.64860456
-2.55427714,1.17292643,0.00008097,0.01279965,0.07918425,0.12753474,0.00018184,0.45204433,0.05283476,0.68070441
-2.54827414,1.21097055,0.00009980,0.01242484,0.07868021,0.13841268,0.00020387,0.44354915,0.05628106,0.71408197
-2.54227114,1.24969576,0.00012218,0.01208469,0.07818189,0.14989088,0.00022847,0.43332761,0.05984396,0.74863625
-2.53626813,1.28916454,0.00014856,0.01177191,0.07775133,0.16192120,0.00025574,0.42161698,0.06351073,0.78428796
-2.53026513,1.32949164,0.00017941,0.01148114,0.07745792,0.17445592,0.00028579,0.40868613,0.06727078,0.82098208
-2.52426213,1.37084111,0.00021518,0.01120872,0.07737613,0.18744961,0.00031875,0.39482631,0.07111649,0.85869079
-2.51825913,1.41342324,0.00025632,0.01095246,0.07758303,0.20086098,0.00035474,0.38034183,0.07504411,0.89741667
-2.51225613,1.45749141,0.00030324,0.01071139,0.07815564,0.21465458,0.00039390,0.36554112,0.07905457,0.93719570
-2.50625313,1.50333827,0.00035629,0.01048554,0.07916828,0.22880226,0.00043636,0.35072829,0.08315419,0.97809966
-2.50025013,1.55129098,0.00041574,0.01027572,0.08068990,0.24328421,0.00048224,0.33619553,0.08735520,1.02023742
-2.49424712,1.60170494,0.00048179,0.01008326,0.08278144,0.25808938,0.00053165,0.32221662,0.09167598,1.06375456
-2.48824412,1.65495550,0.00055449,0.00990991,0.08549339,0.27321525,0.00058466,0.30904139,0.09614089,1.10883079
-2.48224112,1.71142717,0.00063378,0.00975764,0.08886354,0.28866678,0.00064132,0.29689142,0.10077975,1.15567491
-2.47623812,1.77150003,0.00071942,0.00962850,0.09291501,0.30445458,0.00070161,0.28595675,0.10562682,1.20451673
-2.47023512,1.83553330,0.00081103,0.00952456,0.09765453,0.32059225,0.00076545,0.27639360,0.11071930,1.25559615
-2.46423212,1.90384604,0.00090803,0.00944777,0.10307118,0.33709301,0.00083270,0.26832295,0.11609540,1.30914927
-2.45822911,1.97669561,0.00100965,0.00939990,0.10913553,0.35396574,0.00090312,0.26182986,0.12179197,1.36539197
-2.45222611,2.05425445,0.00111495,0.00938250,0.11579920,0.37121060,0.00097637,0.25696339,0.12784179,1.42450151
-2.44622311,2.13658623,0.00122280,0.00939683,0.12299504,0.38881451,0.00105203,0.25373706,0.13427070,1.48659695
-2.44022011,2.22362257,0.00133191,0.00944377,0.13063772,0.40674674,0.00112955,0.25212969,0.14109459,1.55171924
-2.43421711,2.31514174,0.00144084,0.00952384,0.13862501,0.42495492,0.00120832,0.25208660,0.14831656,1.61981228
-2.42821411,2.41075082,0.00154806,0.00963713,0.14683953,0.44336178,0.00128759,0.25352124,0.15592429,1.69070596
-2.42221111,2.50987277,0.00165193,0.00978327,0.15515105,0.46186281,0.00136656,0.25631709,0.16388792,1.76410246
-2.41620810,2.61173979,0.00175080,0.00996142,0.16341939,0.48032527,0.00144436,0.26032998,0.17215851,1.83956686
-2.41020510,2.71539411,0.00184301,0.01017025,0.17149762,0.49858856,0.00152010,0.26539093,0.18066735,1.91652307
-2.40420210,2.81969704,0.00192696,0.01040797,0.17923578,0.51646615,0.00159288,0.27130937,0.18932614,1.99425580
-2.39819910,2.92334683,0.00200117,0.01067234,0.18648476,0.53374918,0.00166183,0.27787696,0.19802812,2.07191903
-2.39219610,3.02490525,0.00206428,0.01096076,0.19310040,0.55021153,0.00172618,0.28487195,0.20665027,2.14855119
-2.38619310,3.12283262,0.00211515,0.01127032,0.19894757,0.56561644,0.00178528,0.29206395,0.21505650,2.22309686
-2.38019010,3.21553026,0.00215286,0.01159791,0.20390414,0.57972435,0.00183867,0.29921935,0.22310169,2.29443440
-2.37418709,3.30138920,0.00217676,0.01194040,0.20786472,0.59230169,0.00188612,0.30610693,0.23063659,2.36140875
-2.36818409,3.37884333,0.00218648,0.01229477,0.21074394,0.60313038,0.00192768,0.31250379,0.23751326,2.42286823
-2.36218109,3.44642510,0.00218197,0.01265835,0.21247926,0.61201763,0.00196376,0.31820129,0.24359085,2.47770391
-2.35617809,3.50282142,0.00216348,0.01302898,0.21303308,0.61880551,0.00199514,0.32301087,0.24874162,2.52488999
-2.35017509,3.54692764,0.00213158,0.01340533,0.21239420,0.62338021,0.00202306,0.32676949,0.25285663,2.56352357
-2.34417209,3.57789701,0.00208711,0.01378706,0.21057843,0.62568027,0.00204920,0.32934445,0.25585117,2.59286191
-2.33816908,3.59518376,0.00203120,0.01417514,0.20762839,0.62570359,0.00207575,0.33063747,0.25766939,2.61235579
-2.33216608,3.59857739,0.00196522,0.01457202,0.20361252,0.62351295,0.00210541,0.33058767,0.25828809,2.62167711
-2.32616308,3.58822691,0.00189074,0.01498187,0.19862327,0.61923970,0.00214138,0.32917349,0.25771935,2.62073962
-2.32016008,3.56465326,0.00180949,0.01541073,0.19277461,0.61308541,0.00218737,0.32641327,0.25601196,2.60971153
-2.31415708,3.52874947,0.00172331,0.01586663,0.18619887,0.60532152,0.00224753,0.32236449,0.25325152,2.58901934
-2.30815408,3.48176782,0.00163413,0.01635957,0.17904306,0.59628680,0.00232645,0.31712167,0.24955912,2.55934233
-2.30215108,3.42529426,0.00154388,0.01690154,0.17146479,0.58638269,0.00242903,0.31081296,0.24508879,2.52159767
-2.29614807,3.36121069,0.00145449,0.01750633,0.16362793,0.57606672,0.00256044,0.30359558,0.24002370,2.47691655
-2.29014507,3.29164607,0.00136780,0.01818925,0.15569816,0.56584404,0.00272594,0.29565015,0.23457127,2.42661181
-2.28414207,3.21891804,0.00128557,0.01896681,0.14783850,0.55625742,0.00293080,0.28717430,0.22895740,2.37213828
-2.27813907,3.14546671,0.00120941,0.01985622,0.14020503,0.54787589,0.00318012,0.27837560,0.22342010,2.31504709
-2.27213607,3.07378311,0.00114074,0.02087478,0.13294286,0.54128247,0.00347865,0.26946427,0.21820261,2.25693545
-2.26613307,3.00633461,0.00108082,0.02203925,0.12618248,0.53706119,0.00383060,0.26064586,0.21354650,2.19939398
-2.26013007,2.94548997,0.00103067,0.02336506,0.12003665,0.53578394,0.00423946,0.25211414,0.20968470,2.14395332
-2.25412706,2.89344673,0.00099109,0.02486554,0.11459774,0.53799746,0.00470778,0.24404459,0.20683505,2.09203214
-2.24812406,2.85216371,0.00096265,0.02655108,0.10993578,0.54421083,0.00523698,0.23658869,0.20519424,2.04488872
-2.24212106,2.82330098,0.00094566,0.02842838,0.10609717,0.55488394,0.00582721,0.22986918,0.20493265,2.00357780
-2.23611806,2.80816981,0.00094021,0.03049966,0.10310401,0.57041714,0.00647714,0.22397653,0.20618996,1.96891478
-2.23011506,2.80769438,0.00094615,0.03276205,0.10095413,0.59114259,0.00718388,0.21896675,0.20907183,1.94144859
-2.22411206,2.82238704,0.00096312,0.03520714,0.09962190,0.61731738,0.00794290,0.21486054,0.21364771,1.92144457
-2.21810905,2.85233793,0.00099053,0.03782060,0.09905955,0.64911870,0.00874798,0.21164385,0.21994967,1.90887813
-2.21210605,2.89721967,0.00102763,0.04058215,0.09919916,0.68664119,0.00959132,0.20926983,0.22797240,1.90343964
-2.20610305,2.95630681,0.00107350,0.04346566,0.09995524,0.72989648,0.01046355,0.20766197,0.23767427,1.90455046
-2.20010005,3.02850950,0.00112709,0.04643956,0.10122771,0.77881484,0.01135398,0.20671837,0.24897928,1.91138954
-2.19409705,3.11241976,0.00118723,0.04946752,0.10290530,0.83324882,0.01225079,0.20631692,0.26178000,1.92292963
-2.18809405,3.20636868,0.00125270,0.05250930,0.10486921,0.89297862,0.01314136,0.20632110,0.27594111,1.93798151
-2.18209105,3.30849194,0.00132225,0.05552192,0.10699701,0.95771888,0.01401264,0.20658623,0.29130357,1.95524460
-2.17608804,3.41680079,0.00139464,0.05846096,0.10916652,1.02712645,0.01485150,0.20696586,0.30768915,1.97336157
-2.17008504,3.52925551,0.00146866,0.06128201,0.11125961,1.10080877,0.01564521,0.20731800,0.32490522,1.99097475
-2.16408204,3.64383798,0.00154318,0.06394226,0.11316593,1.17833236,0.01638187,0.20751095,0.34274956,2.00678188
-2.15807904,3.75862025,0.00161722,0.06640201,0.11478614,1.25923101,0.01705082,0.20742857,0.36101506,2.01958862
-2.15207604,3.87182607,0.00168993,0.06862621,0.11603487,1.34301323,0.01764310,0.20697466,0.37949425,2.02835572
-2.14607304,3.98188275,0.00176063,0.07058589,0.11684307,1.42916858,0.01815174,0.20607638,0.39798329,2.03223870
-2.14007004,4.08746126,0.00182886,0.07225933,0.11715976,1.51717282,0.01857210,0.20468661,0.41628566,2.03061843
-2.13406703,4.18750313,0.00189438,0.07363308,0.11695317,1.60649146,0.01890207,0.20278513,0.43421515,2.02312131
-2.12806403,4.28123324,0.00195717,0.07470258,0.11621112,1.69658200,0.01914217,0.20037878,0.45159837,2.00962849
-2.12206103,4.36815856,0.00201744,0.07547256,0.11494074,1.78689479,0.01929558,0.19750043,0.46827662,1.99027372
-2.11605803,4.44805360,0.00207563,0.07595698,0.11316753,1.87687287,0.01936804,0.19420706,0.48410713,1.96543045
-2.11005503,4.52093376,0.00213239,0.07617866,0.11093376,1.96595110,0.01936761,0.19057709,0.49896384,1.93568886
-2.10405203,4.58701883,0.00218856,0.07616852,0.10829639,2.05355506,0.01930446,0.18670696,0.51273765,1.90182421
-2.09804902,4.64668890,0.00224511,0.07596451,0.10532451,2.13910029,0.01919041,0.18270744,0.52533630,1.86475827
-2.09204602,4.70043559,0.00230317,0.07561025,0.10209647,2.22199220,0.01903849,0.17869959,0.53668393,1.82551563
-2.08604302,4.74881142,0.00236393,0.07515338,0.09869684,2.30162728,0.01886248,0.17481082,0.54672048,1.78517726
-2.08004002,4.79238032,0.00242862,0.07464381,0.09521328,2.37739601,0.01867635,0.17117109,0.55540082,1.74483329
-2.07403702,4.83167188,0.00249846,0.07413179,0.09173350,2.44868763,0.01849374,0.16790943,0.56269406,1.70553730
-2.06803402,4.86714172,0.00257463,0.07366604,0.08834242,2.51489706,0.01832744,0.16515099,0.56858267,1.66826396
-2.06203102,4.89913983,0.00265819,0.07329185,0.08511956,2.57543380,0.01818893,0.16301461,0.57306176,1.63387178
-2.05602801,4.92788827,0.00275006,0.07304936,0.08213694,2.62973281,0.01808796,0.16161106,0.57613848,1.60307243
-2.05002501,4.95346878,0.00285097,0.07297205,0.07945727,2.67726671,0.01803220,0.16104185,0.57783147,1.57640751
-2.04402201,4.97582059,0.00296142,0.07308550,0.07713278,2.71755909,0.01802705,0.16139863,0.57817035,1.55423356
-2.03801901,4.99474777,0.00308165,0.07340639,0.07520443,2.75019808,0.01807539,0.16276316,0.57719538,1.53671541
-2.03201601,5.00993524,0.00321162,0.07394198,0.07370175,2.77484952,0.01817761,0.16520761,0.57495705,1.52382788
-2.02601301,5.02097198,0.00335097,0.07468991,0.07264299,2.79126902,0.01833164,0.16879521,0.57151561,1.51536523
-2.02001001,5.02737970,0.00349905,0.07563834,0.07203583,2.79931210,0.01853303,0.17358098,0.56694061,1.51095764
-2.01400700,5.02864505,0.00365486,0.07676655,0.07187837,2.79894181,0.01877524,0.17961251,0.56131014,1.51009367
-2.00800400,5.02425342,0.00381711,0.07804586,0.07216037,2.79023333,0.01904988,0.18693057,0.55471005,1.51214749
-2.00200100,5.01372237,0.00398420,0.07944083,0.07286475,2.77337502,0.01934709,0.19556945,0.54723283,1.51640959
-1.99599800,4.99663295,0.00415428,0.08091073,0.07396909,2.74866591,0.01965591,0.20555694,0.53897632,1.52211945
-1.98999500,4.97265736,0.00432524,0.08241122,0.07544723,2.71650956,0.01996470,0.21691389,0.53004222,1.52849891
-1.98399200,4.94158172,0.00449481,0.08389610,0.07727074,2.67740448,0.02026155,0.22965322,0.52053433,1.53478476
-1.97798899,4.90332318,0.00466057,0.08531914,0.07941025,2.63193163,0.02053470,0.24377855,0.51055675,1.54025935
-1.97198599,4.85794072,0.00482005,0.08663579,0.08183659,2.58073947,0.02077293,0.25928236,0.50021190,1.54427809
-1.96598299,4.80563959,0.00497079,0.08780486,0.08452164,2.52452734,0.02096592,0.27614379,0.48959862,1.54629283
-1.95997999,4.74676953,0.00511039,0.08878993,0.08743898,2.46402795,0.02110455,0.29432624,0.47881028,1.54587044
-1.95397699,4.68181729,0.00523663,0.08956060,0.09056415,2.39998979,0.02118117,0.31377489,0.46793310,1.54270597
-1.94797399,4.61139401,0.00534754,0.09009338,0.09387467,2.33316024,0.02118980,0.33441434,0.45704473,1.53663014
-1.94197099,4.53621861,0.00544145,0.09037231,0.09734981,2.26427014,0.02112624,0.35614646,0.44621314,1.52761110
-1.93596798,4.45709780,0.00551708,0.09038926,0.10097007,2.19402046,0.02098823,0.37884880,0.43549587,1.51575050
-1.92996498,4.37490421,0.00557360,0.09014392,0.10471654,2.12307142,0.02077539,0.40237351,0.42493977,1.50127439
-1.92396198,4.29055321,0.00561068,0.08964347,0.10857010,2.05203441,0.02048926,0.42654716,0.41458115,1.48451951
-1.91795898,4.20497983,0.00562849,0.08890208,0.11251056,1.98146687,0.02013322,0.45117137,0.40444632,1.46591564
-1.91195598,4.11911628,0.00562778,0.08794013,0.11651580,1.91186985,0.01971237,0.47602446,0.39455261,1.44596500
-1.90595298,4.03387118,0.00560979,0.08678335,0.12056101,1.84368818,0.01923341,0.50086409,0.38490967,1.42521965
-1.89994997,3.95011086,0.00557626,0.08546186,0.12461805,1.77731279,0.01870448,0.52543087,0.37552100,1.40425795
-1.89394697,3.86864324,0.00552941,0.08400920,0.12865496,1.71308456,0.01813499,0.54945292,0.36638570,1.38366121
-1.88794397,3.79020468,0.00547178,0.08246139,0.13263577,1.65129932,0.01753544,0.57265115,0.35750025,1.36399140
-1.88194097,3.71544985,0.00540625,0.08085609,0.13652054,1.59221327,0.01691723,0.59474527,0.34886017,1.34577100
-1.87593797,3.64494463,0.00533583,0.07923185,0.14026565,1.53604828,0.01629248,0.61546011,0.34046159,1.32946568
-1.86993497,3.57916204,0.00526362,0.07762754,0.14382448,1.48299656,0.01567383,0.63453225,0.33230255,1.31547053
-1.86393197,3.51848081,0.00519264,0.07608191,0.14714821,1.43322444,0.01507431,0.65171653,0.32438395,1.30410019
-1.85792896,3.46318651,0.00512572,0.07463331,0.15018700,1.38687468,0.01450710,0.66679235,0.31671013,1.29558320
-1.85192596,3.41347473,0.00506540,0.07331954,0.15289128,1.34406754,0.01398541,0.67956941,0.30928907,1.29006047
-1.84592296,3.36945613,0.00501379,0.07217779,0.15521324,1.30490028,0.01352227,0.68989274,0.30213216,1.28758778
-1.83991996,3.33116274,0.00497248,0.07124465,0.15710834,1.26944548,0.01313041,0.69764685,0.29525361,1.28814180
