energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,Ta_p_up,Ta_d_up
-4.30115058,1.07821737,0.00497898,0.57038662,0.31749195,0.00312860,0.94324021,0.18451107
-4.29514757,1.14204292,0.00531013,0.60501257,0.33657637,0.00328795,0.99528896,0.19462336
-4.28914457,1.20756854,0.00565290,0.64030018,0.35616216,0.00346048,1.04716620,0.20519641
-4.28314157,1.27433447,0.00600534,0.67596818,0.37613289,0.00364535,1.09839789,0.21616616
-4.27713857,1.34190544,0.00636557,0.71174287,0.39638161,0.00384179,1.14854573,0.22747581
-4.27113557,1.40987120,0.00673176,0.74735933,0.41681070,0.00404914,1.19721191,0.23907535
-4.26513257,1.47784547,0.00710219,0.78256234,0.43733115,0.00426679,1.24404231,0.25092068
-4.25912956,1.54546360,0.00747524,0.81710696,0.45786119,0.00449417,1.28872833,0.26297232
-4.25312656,1.61237960,0.00784937,0.85075923,0.47832460,0.00473069,1.33100757,0.27519387
-4.24712356,1.67826288,0.00822315,0.88329703,0.49864881,0.00497573,1.37066367,0.28755036
-4.24112056,1.74279545,0.00859525,0.91451136,0.51876297,0.00522855,1.40752562,0.30000650
-4.23511756,1.80567020,0.00896444,0.94420825,0.53859632,0.00548833,1.44146700,0.31252526
-4.22911456,1.86659063,0.00932962,0.97221139,0.55807694,0.00575406,1.47240528,0.32506663
-4.22311156,1.92527246,0.00968981,0.99836548,0.57713121,0.00602458,1.50030160,0.33758691
-4.21710855,1.98144742,0.01004422,1.02254031,0.59568396,0.00629853,1.52516099,0.35003846
-4.21110555,2.03486903,0.01039223,1.04463528,0.61365945,0.00657440,1.54703308,0.36237018
-4.20510255,2.08532023,0.01073348,1.06458423,0.63098322,0.00685052,1.56601322,0.37452843
-4.19909955,2.13262243,0.01106788,1.08236015,0.64758463,0.00712511,1.58224362,0.38645865
-4.19309655,2.17664529,0.01139567,1.09797935,0.66340001,0.00739632,1.59591422,0.39810738
-4.18709355,2.21731639,0.01171745,1.11150468,0.67837613,0.00766231,1.60726279,0.40942459
-4.18109055,2.25463000,0.01203424,1.12304741,0.69247384,0.00792130,1.61657392,0.42036620
-4.17508754,2.28865393,0.01234743,1.13276719,0.70567139,0.00817165,1.62417617,0.43089651
-4.16908454,2.31953367,0.01265887,1.14087009,0.71796731,0.00841190,1.63043736,0.44099037
-4.16308154,2.34749309,0.01297077,1.14760422,0.72938243,0.00864088,1.63575740,0.45063489
-4.15707854,2.37283109,0.01328568,1.15325311,0.73996077,0.00885774,1.64055880,0.45983051
-4.15107554,2.39591397,0.01360643,1.15812673,0.74976928,0.00906198,1.64527482,0.46859123
-4.14507254,2.41716358,0.01393599,1.16255068,0.75889603,0.00925349,1.65033550,0.47694404
-4.13906953,2.43704143,0.01427737,1.16685376,0.76744718,0.00943253,1.65615223,0.48492740
-4.13306653,2.45602947,0.01463345,1.17135448,0.77554248,0.00959974,1.66310120,0.49258888
-4.12706353,2.47460848,0.01500683,1.17634727,0.78330979,0.00975613,1.67150679,0.49998209
-4.12106053,2.49323504,0.01539965,1.18208903,0.79087869,0.00990295,1.68162561,0.50716296
-4.11505753,2.51231848,0.01581343,1.18878673,0.79837362,0.01004170,1.69363214,0.51418576
-4.10905453,2.53219910,0.01624888,1.19658672,0.80590706,0.01017405,1.70760675,0.52109900
-4.10305153,2.55312896,0.01670580,1.20556653,0.81357293,0.01030171,1.72352714,0.52794146
-4.09704852,2.57525653,0.01718295,1.21572943,0.82144100,0.01042643,1.74126346,0.53473877
-4.09104552,2.59861616,0.01767796,1.22700224,0.82955236,0.01054985,1.76057790,0.54150068
-4.08504252,2.62312311,0.01818736,1.23923654,0.83791655,0.01067348,1.78112878,0.54821920
-4.07903952,2.64857472,0.01870655,1.25221327,0.84651040,0.01079864,1.80247922,0.55486795
-4.07303652,2.67465752,0.01922993,1.26565043,0.85527884,0.01092642,1.82410999,0.56140256
-4.06703352,2.70096027,0.01975099,1.27921366,0.86413758,0.01105764,1.84543622,0.56776230
-4.06103052,2.72699207,0.02026252,1.29252898,0.87297757,0.01119287,1.86582709,0.57387281
-4.05502751,2.75220462,0.02075684,1.30519729,0.88167097,0.01133244,1.88462771,0.57964973
-4.04902451,2.77601744,0.02122604,1.31680964,0.89007829,0.01147643,1.90118219,0.58500310
-4.04302151,2.79784447,0.02166224,1.32696268,0.89805620,0.01162473,1.91485680,0.58984216
-4.03701851,2.81712078,0.02205794,1.33527360,0.90546549,0.01177710,1.92506219,0.59408024
-4.03101551,2.83332754,0.02240626,1.34139359,0.91217874,0.01193314,1.93127377,0.59763956
-4.02501251,2.84601411,0.02270119,1.34501955,0.91808708,0.01209241,1.93304915,0.60045538
-4.01900950,2.85481588,0.02293785,1.34590333,0.92310566,0.01225440,1.93004219,0.60247942
-4.01300650,2.85946691,0.02311265,1.34385824,0.92717732,0.01241857,1.92201289,0.60368222
-4.00700350,2.85980677,0.02322344,1.33876268,0.93027445,0.01258435,1.90883304,0.60405432
-4.00100050,2.85578125,0.02326953,1.33056089,0.93239864,0.01275116,1.89048731,0.60360612
-3.99499750,2.84743719,0.02325172,1.31926080,0.93357834,0.01291836,1.86707015,0.60236651
-3.98899450,2.83491175,0.02317219,1.30492955,0.93386458,0.01308523,1.83877870,0.60038032
-3.98299150,2.81841714,0.02303441,1.28768686,0.93332519,0.01325095,1.80590226,0.59770472
-3.97698849,2.79822181,0.02284290,1.26769679,0.93203781,0.01341453,1.76880912,0.59440498
-3.97098549,2.77462949,0.02260300,1.24515858,0.93008224,0.01357479,1.72793130,0.59054967
-3.96498249,2.74795748,0.02232063,1.22029700,0.92753272,0.01373034,1.68374828,0.58620584
-3.95897949,2.71851572,0.02200195,1.19335281,0.92445076,0.01387951,1.63677033,0.58143437
-3.95297649,2.68658804,0.02165310,1.16457389,0.92087888,0.01402040,1.58752241,0.57628594
-3.94697349,2.65241666,0.02127992,1.13420748,0.91683592,0.01415086,1.53652923,0.57079781
-3.94097049,2.61619121,0.02088771,1.10249378,0.91231425,0.01426853,1.48430211,0.56499171
-3.93496748,2.57804261,0.02048100,1.06966121,0.90727897,0.01437092,1.43132803,0.55887296
-3.92896448,2.53804238,0.02006345,1.03592345,0.90166946,0.01445544,1.37806127,0.55243091
-3.92296148,2.49620715,0.01963774,1.00147813,0.89540300,0.01451955,1.32491759,0.54564067
-3.91695848,2.45250808,0.01920553,0.96650707,0.88838028,0.01456084,1.27227100,0.53846609
-3.91095548,2.40688438,0.01876755,0.93117795,0.88049266,0.01457715,1.22045290,0.53086366
-3.90495248,2.35925994,0.01832369,0.89564686,0.87163042,0.01456669,1.16975320,0.52278728
-3.89894947,2.30956187,0.01787313,0.86006155,0.86169173,0.01452817,1.12042314,0.51419338
-3.89294647,2.25773958,0.01741458,0.82456493,0.85059163,0.01446084,1.07267913,0.50504625
-3.88694347,2.20378327,0.01694650,0.78929841,0.83827049,0.01436464,1.02670729,0.49532316
-3.88094047,2.14774024,0.01646732,0.75440478,0.82470146,0.01424019,0.98266813,0.48501890
-3.87493747,2.08972818,0.01597575,0.72003032,0.80989631,0.01408885,0.94070090,0.47414954
-3.86893447,2.02994456,0.01547093,0.68632592,0.79390951,0.01391268,0.90092737,0.46275519
-3.86293147,1.96867131,0.01495269,0.65344718,0.77684010,0.01371436,0.86345460,0.45090148
-3.85692846,1.90627473,0.01442170,0.62155325,0.75883142,0.01349720,0.82837679,0.43867983
-3.85092546,1.84320057,0.01387958,0.59080479,0.74006861,0.01326491,0.79577595,0.42620637
-3.84492246,1.77996467,0.01332901,0.56136085,0.72077420,0.01302158,0.76572165,0.41361968
-3.83891946,1.71713969,0.01277368,0.53337520,0.70120188,0.01277143,0.73826988,0.40107743
-3.83291646,1.65533893,0.01221833,0.50699214,0.68162906,0.01251874,0.71346138,0.38875215
-3.82691346,1.59519808,0.01166858,0.48234223,0.66234849,0.01226763,0.69131965,0.37682636
-3.82091046,1.53735608,0.01113089,0.45953815,0.64365950,0.01202195,0.67184900,0.36548734
-3.81490745,1.48243623,0.01061233,0.43867101,0.62585938,0.01178513,0.65503297,0.35492180
-3.80890445,1.43102842,0.01012046,0.41980741,0.60923525,0.01156009,0.64083334,0.34531076
-3.80290145,1.38367359,0.00966307,0.40298732,0.59405687,0.01134915,0.62918996,0.33682480
-3.79689845,1.34085098,0.00924803,0.38822302,0.58057076,0.01115400,0.62002166,0.32961997
-3.79089545,1.30296877,0.00888305,0.37549916,0.56899571,0.01097568,0.61322805,0.32383448
-3.78489245,1.27035827,0.00857553,0.36477390,0.55951983,0.01081460,0.60869247,0.31958619
-3.77888944,1.24327185,0.00833240,0.35598103,0.55229926,0.01067062,0.60628578,0.31697110
-3.77288644,1.22188407,0.00815992,0.34903304,0.54745812,0.01054310,0.60587079,0.31606259
-3.76688344,1.20629587,0.00806364,0.34382483,0.54508984,0.01043103,0.60730714,0.31691154
-3.76088044,1.19654101,0.00804823,0.34023795,0.54525931,0.01033310,0.61045628,0.31954703
-3.75487744,1.19259397,0.00811745,0.33814497,0.54800556,0.01024789,0.61518614,0.32397756
-3.74887444,1.19437866,0.00827410,0.33741397,0.55334478,0.01017393,0.62137520,0.33019254
-3.74287144,1.20177689,0.00851992,0.33791256,0.56127298,0.01010984,0.62891560,0.33816386
-3.73686843,1.21463594,0.00885562,0.33951157,0.57176824,0.01005443,0.63771503,0.34784739
-3.73086543,1.23277444,0.00928081,0.34208792,0.58479210,0.01000676,0.64769713,0.35918414
-3.72486243,1.25598615,0.00979402,0.34552671,0.60028983,0.00996618,0.65880032,0.37210108
-3.71885943,1.28404119,0.01039259,0.34972231,0.61818965,0.00993237,0.67097502,0.38651136
-3.71285643,1.31668457,0.01107272,0.35457860,0.63840066,0.00990531,0.68417938,0.40231408
-3.70685343,1.35363236,0.01182941,0.36000817,0.66080976,0.00988526,0.69837354,0.41939351
-3.70085043,1.39456558,0.01265640,0.36593076,0.68527768,0.00987268,0.71351305,0.43761791
-3.69484742,1.43912265,0.01354622,0.37227104,0.71163449,0.00986813,0.72954152,0.45683806
-3.68884442,1.48689106,0.01449010,0.37895586,0.73967498,0.00987220,0.74638320,0.47688578
-3.68284142,1.53739916,0.01547804,0.38591136,0.76915443,0.00988537,0.76393589,0.49757261
-3.67683842,1.59010920,0.01649883,0.39306007,0.79978526,0.00990791,0.78206479,0.51868897
-3.67083542,1.64441254,0.01754014,0.40031836,0.83123504,0.00993978,0.80059784,0.54000399
-3.66483242,1.69962797,0.01858865,0.40759446,0.86312640,0.00998051,0.81932300,0.56126640
-3.65882941,1.75500414,0.01963019,0.41478726,0.89503918,0.01002917,0.83798780,0.58220654
-3.65282641,1.80972640,0.02065001,0.42178617,0.92651511,0.01008428,0.85630164,0.60253970
-3.64682341,1.86292874,0.02163302,0.42847203,0.95706519,0.01014386,0.87394071,0.62197093
-3.64082041,1.91371053,0.02256412,0.43471920,0.98617964,0.01020539,0.89055574,0.64020114
-3.63481741,1.96115806,0.02342857,0.44039885,1.01334040,0.01026589,0.90578225,0.65693450
-3.62881441,2.00436997,0.02421234,0.44538315,1.03803554,0.01032202,0.91925290,0.67188691
-3.62281141,2.04248580,0.02490257,0.44955043,1.05977537,0.01037017,0.93061160,0.68479509
-3.61680840,2.07471628,0.02548792,0.45279080,1.07810919,0.01040660,0.93952847,0.69542620
-3.61080540,2.10037416,0.02595894,0.45501214,1.09264235,0.01042763,0.94571520,0.70358717
-3.60480240,2.11890378,0.02630848,0.45614587,1.10305239,0.01042973,0.94893974,0.70913363
-3.59879940,2.12990798,0.02653189,0.45615243,1.10910372,0.01040975,0.94903973,0.71197774
-3.59279640,2.13317089,0.02662730,0.45502585,1.11065998,0.01036502,0.94593382,0.71209459
-3.58679340,2.12867518,0.02659574,0.45279724,1.10769330,0.01029351,0.93963023,0.70952679
-3.58079040,2.11661274,0.02644119,0.44953684,1.10029015,0.01019392,0.93023208,0.70438690
-3.57478739,2.09738817,0.02617054,0.44535457,1.08865317,0.01006577,0.91793898,0.69685759
-3.56878439,2.07161451,0.02579348,0.44039882,1.07309897,0.00990945,0.90304493,0.68718929
-3.56278139,2.04010134,0.02532227,0.43485346,1.05405187,0.00972623,0.88593232,0.67569560
-3.55677839,2.00383563,0.02477146,0.42893330,1.03203381,0.00951822,0.86706233,0.66274636
-3.55077539,1.96395603,0.02415753,0.42287794,1.00765082,0.00928833,0.84696213,0.64875875
-3.54477239,1.92172158,0.02349853,0.41694446,0.98157663,0.00904021,0.82620940,0.63418673
-3.53876938,1.87847621,0.02281360,0.41139907,0.95453404,0.00877810,0.80541475,0.61950917
-3.53276638,1.83561037,0.02212258,0.40650819,0.92727482,0.00850671,0.78520285,0.60521712
-3.52676338,1.79452125,0.02144553,0.40252932,0.90055892,0.00823112,0.76619308,0.59180067
-3.52076038,1.75657309,0.02080234,0.39970211,0.87513367,0.00795660,0.74898029,0.57973578
-3.51475738,1.72305902,0.02021233,0.39823994,0.85171379,0.00768846,0.73411662,0.56947158
-3.50875438,1.69516556,0.01969387,0.39832243,0.83096270,0.00743194,0.72209489,0.56141840
-3.50275138,1.67394106,0.01926405,0.40008919,0.81347580,0.00719206,0.71333420,0.55593694
-3.49674837,1.66026867,0.01893846,0.40363501,0.79976606,0.00697349,0.70816813,0.55332881
-3.49074537,1.65484473,0.01873087,0.40900662,0.79025222,0.00678048,0.70683596,0.55382862
-3.48474237,1.65816278,0.01865311,0.41620129,0.78524981,0.00661673,0.70947697,0.55759778
-3.47873937,1.67050347,0.01871484,0.42516705,0.78496509,0.00648536,0.71612794,0.56472015
-3.47273637,1.69193022,0.01892344,0.43580467,0.78949185,0.00638885,0.72672387,0.57519958
-3.46673337,1.72229060,0.01928389,0.44797111,0.79881103,0.00632897,0.74110156,0.58895922
-3.46073037,1.76122280,0.01979869,0.46148435,0.81279291,0.00630682,0.75900591,0.60584280
-3.45472736,1.80816699,0.02046774,0.47612932,0.83120178,0.00632275,0.78009853,0.62561763
-3.44872436,1.86238077,0.02128829,0.49166464,0.85370276,0.00637643,0.80396831,0.64797936
-3.44272136,1.92295815,0.02225493,0.50782977,0.87987054,0.00646684,0.83014342,0.67255824
-3.43671836,1.98885144,0.02335947,0.52435247,0.90919970,0.00659227,0.85810425,0.69892696
-3.43071536,2.05889529,0.02459104,0.54095604,0.94111638,0.00675040,0.88729696,0.72660964
-3.42471236,2.13183220,0.02593603,0.55736612,0.97499102,0.00693830,0.91714699,0.75509198
-3.41870935,2.20633898,0.02737821,0.57331690,1.01015170,0.00715251,0.94707227,0.78383231
-3.41270635,2.28105333,0.02889883,0.58855640,1.04589811,0.00738906,0.97649569,0.81227315
-3.40670335,2.35460027,0.03047681,0.60285080,1.08151554,0.00764356,1.00485648,0.83985324
-3.40070035,2.42561772,0.03208901,0.61598769,1.11628890,0.00791124,1.03162046,0.86601963
-3.39469735,2.49278097,0.03371048,0.62777824,1.14951632,0.00818704,1.05628872,0.89023957
-3.38869435,2.55482560,0.03531494,0.63805836,1.18052230,0.00846569,1.07840490,0.91201191
-3.38269135,2.61056877,0.03687517,0.64668903,1.20867003,0.00874179,1.09756101,0.93087780
-3.37668834,2.65892845,0.03836357,0.65355583,1.23337284,0.00900989,1.11340174,0.94643039
-3.37068534,2.69894069,0.03975276,0.65856800,1.25410452,0.00926462,1.12562757,0.95832325
-3.36468234,2.72977471,0.04101615,0.66165716,1.27040850,0.00950076,1.13399664,0.96627746
-3.35867934,2.75074578,0.04212863,0.66277597,1.28190561,0.00971335,1.13832575,0.97008710
-3.35267634,2.76132585,0.04306719,0.66189683,1.28830047,0.00989781,1.13849056,0.96962302
-3.34667334,2.76115189,0.04381157,0.65901086,1.28938634,0.01005003,1.13442508,0.96483496
-3.34067034,2.75003181,0.04434479,0.65412725,1.28504847,0.01016647,1.12612087,0.95575182
-3.33466733,2.72794804,0.04465369,0.64727307,1.27526572,0.01024427,1.11362574,0.94248031
-3.32866433,2.69505854,0.04472932,0.63849342,1.26011063,0.01028130,1.09704218,0.92520183
-3.32266133,2.65169517,0.04456725,0.62785208,1.23974780,0.01027624,1.07652555,0.90416795
-3.31665833,2.59835942,0.04416773,0.61543233,1.21443064,0.01022865,1.05228192,0.87969444
-3.31065533,2.53571541,0.04353571,0.60133798,1.18449651,0.01013898,1.02456557,0.85215412
-3.30465233,2.46458001,0.04268076,0.58569430,1.15036037,0.01000858,0.99367607,0.82196883
-3.29864932,2.38591035,0.04161679,0.56864876,1.11250698,0.00983969,0.95995484,0.78960052
-3.29264632,2.30078858,0.04036169,0.55037132,1.07148186,0.00963540,0.92378116,0.75554201
-3.28664332,2.21040430,0.03893684,0.53105421,1.02788121,0.00939959,0.88556753,0.72030741
-3.28064032,2.11603476,0.03736647,0.51091094,0.98234088,0.00913686,0.84575449,0.68442261
-3.27463732,2.01902334,0.03567706,0.49017453,0.93552484,0.00885240,0.80480475,0.64841598
-3.26863432,1.92075664,0.03389659,0.46909494,0.88811328,0.00855188,0.76319690,0.61280957
-3.26263132,1.82264085,0.03205382,0.44793559,0.84079058,0.00824134,0.72141871,0.57811085
-3.25662831,1.72607776,0.03017756,0.42696922,0.79423366,0.00792701,0.67996013,0.54480535
-3.25062531,1.63244110,0.02829601,0.40647301,0.74910068,0.00761521,0.63930636,0.51335009
-3.24462231,1.54305371,0.02643611,0.38672323,0.70602058,0.00731215,0.59993098,0.48416800
-3.23861931,1.45916603,0.02462298,0.36798959,0.66558348,0.00702384,0.56228941,0.45764326
-3.23261631,1.38193637,0.02287950,0.35052936,0.62833220,0.00675592,0.52681296,0.43411761
-3.22661331,1.31241325,0.02122591,0.33458168,0.59475503,0.00651357,0.49390342,0.41388751
-3.22061031,1.25152020,0.01967957,0.32036205,0.56527969,0.00630139,0.46392859,0.39720212
-3.21460730,1.20004305,0.01825480,0.30805733,0.54026860,0.00612331,0.43721845,0.38426193
-3.20860430,1.15861991,0.01696282,0.29782130,0.52001536,0.00598254,0.41406236,0.37521800
-3.20260130,1.12773380,0.01581178,0.28977112,0.50474247,0.00588152,0.39470700,0.37017165
-3.19659830,1.10770798,0.01480686,0.28398452,0.49460009,0.00582188,0.37935514,0.36917460
-3.19059530,1.09870380,0.01395042,0.28049807,0.48966580,0.00580446,0.36816501,0.37222931
-3.18459230,1.10072116,0.01324223,0.27930647,0.48994535,0.00582929,0.36125039,0.37928977
-3.17858929,1.11360130,0.01267970,0.28036285,0.49537419,0.00589567,0.35868099,0.39026249
-3.17258629,1.13703204,0.01225814,0.28358018,0.50581981,0.00600219,0.36048336,0.40500783
-3.16658329,1.17055530,0.01197102,0.28883363,0.52108485,0.00614681,0.36664192,0.42334174
-3.16058029,1.21357683,0.01181027,0.29596396,0.54091090,0.00632692,0.37710033,0.44503801
-3.15457729,1.26537822,0.01176652,0.30478178,0.56498308,0.00653947,0.39176288,0.46983095
-3.14857429,1.32513088,0.01182934,0.31507249,0.59293529,0.00678107,0.41049619,0.49741889
-3.14257129,1.39191209,0.01198752,0.32660197,0.62435630,0.00704805,0.43313099,0.52746822
-3.13656828,1.46472275,0.01222925,0.33912263,0.65879640,0.00733666,0.45946415,0.55961824
-3.13056528,1.54250670,0.01254238,0.35237986,0.69577490,0.00764309,0.48926099,0.59348670
-3.12456228,1.62417117,0.01291459,0.36611845,0.73478810,0.00796365,0.52225795,0.62867604
-3.11855928,1.70860793,0.01333357,0.38008907,0.77531780,0.00829488,0.55816563,0.66478004
-3.11255628,1.79471469,0.01378724,0.39405427,0.81684021,0.00863357,0.59667227,0.70139097
-3.10655328,1.88141610,0.01426387,0.40779415,0.85883494,0.00897692,0.63744767,0.73810685
-3.10055028,1.96768381,0.01475230,0.42111118,0.90079392,0.00932255,0.68014756,0.77453859
-3.09454727,2.05255485,0.01524203,0.43383433,0.94223013,0.00966858,0.72441837,0.81031686
-3.08854427,2.13514792,0.01572336,0.44582211,0.98268561,0.01001361,0.76990234,0.84509837
-3.08254127,2.21467698,0.01618757,0.45696466,1.02173886,0.01035675,0.81624280,0.87857130
-3.07653827,2.29046182,0.01662694,0.46718463,1.05901116,0.01069756,0.86308961,0.91045978
-3.07053527,2.36193522,0.01703486,0.47643710,1.09417168,0.01103601,0.91010462,0.94052724
-3.06453227,2.42864688,0.01740588,0.48470843,1.12694149,0.01137246,0.95696690,0.96857855
-3.05852926,2.49026393,0.01773572,0.49201418,1.15709601,0.01170750,1.00337774,0.99446095
-3.05252626,2.54656841,0.01802129,0.49839633,1.18446633,0.01204192,1.04906525,1.01806389
-3.04652326,2.59745217,0.01826063,0.50391983,1.20893917,0.01237658,1.09378849,1.03931782
-3.04052026,2.64290952,0.01845286,0.50866884,1.23045567,0.01271234,1.13734099,1.05819221
-3.03451726,2.68302841,0.01859811,0.51274275,1.24900931,0.01304999,1.17955361,1.07469292
-3.02851426,2.71798053,0.01869740,0.51625218,1.26464295,0.01339013,1.22029682,1.08885916
-3.02251126,2.74801114,0.01875256,0.51931517,1.27744533,0.01373316,1.25948210,1.10076031
-3.01650825,2.77342891,0.01876608,0.52205370,1.28754715,0.01407924,1.29706273,1.11049269
-3.01050525,2.79459640,0.01874099,0.52459058,1.29511695,0.01442826,1.33303366,1.11817652
-3.00450225,2.81192113,0.01868077,0.52704680,1.30035687,0.01477988,1.36743067,1.12395304
-2.99849925,2.82584770,0.01858920,0.52953944,1.30349839,0.01513351,1.40032857,1.12798193
-2.99249625,2.83685058,0.01847028,0.53217985,1.30479817,0.01548843,1.43183856,1.13043891
-2.98649325,2.84542760,0.01832812,0.53507235,1.30453379,0.01584377,1.46210458,1.13151347
-2.98049025,2.85209378,0.01816690,0.53831314,1.30299959,0.01619861,1.49129872,1.13140663
-2.97448724,2.85737512,0.01799079,0.54198930,1.30050224,0.01655203,1.51961563,1.13032847
-2.96848424,2.86180203,0.01780388,0.54617798,1.29735625,0.01690318,1.54726588,1.12849549
-2.96248124,2.86590206,0.01761020,0.55094547,1.29387912,0.01725128,1.57446856,1.12612750
-2.95647824,2.87019178,0.01741365,0.55634613,1.29038611,0.01759571,1.60144297,1.12344403
-2.95047524,2.87516757,0.01721798,0.56242125,1.28718476,0.01793597,1.62839982,1.12066026
-2.94447224,2.88129552,0.01702681,0.56919776,1.28456893,0.01827170,1.65553209,1.11798256
-2.93846923,2.88900063,0.01684354,0.57668682,1.28281272,0.01860264,1.68300597,1.11560366
-2.93246623,2.89865573,0.01667139,0.58488249,1.28216422,0.01892864,1.71095212,1.11369775
-2.92646323,2.91057061,0.01651330,0.59376042,1.28283942,0.01924959,1.73945795,1.11241573
-2.92046023,2.92498214,0.01637197,0.60327696,1.28501647,0.01956539,1.76856110,1.11188088
-2.91445723,2.94204600,0.01624974,0.61336859,1.28883063,0.01987591,1.79824473,1.11218533
-2.90845423,2.96183067,0.01614859,0.62395201,1.29437013,0.02018100,1.82843497,1.11338754
-2.90245123,2.98431452,0.01607008,0.63492486,1.30167327,0.02048046,1.85900094,1.11551111
-2.89644822,3.00938626,0.01601530,0.64616736,1.31072703,0.02077405,1.88975738,1.11854511
-2.89044522,3.03684931,0.01598480,0.65754475,1.32146726,0.02106155,1.92047023,1.12244602
-2.88444222,3.06642996,0.01597862,0.66891053,1.33378072,0.02134282,1.95086498,1.12714133
-2.87843922,3.09778950,0.01599619,0.68011063,1.34750886,0.02161786,1.98063762,1.13253464
-2.87243622,3.13053965,0.01603640,0.69098814,1.36245344,0.02188693,2.00946788,1.13851218
-2.86643322,3.16426094,0.01609755,0.70138863,1.37838368,0.02215066,2.03703423,1.14495030
-2.86043022,3.19852312,0.01617741,0.71116569,1.39504475,0.02241014,2.06303005,1.15172367
-2.85442721,3.23290665,0.01627327,0.72018660,1.41216746,0.02266702,2.08718028,1.15871375
-2.84842421,3.26702431,0.01638199,0.72833771,1.42947847,0.02292366,2.10925771,1.16581695
-2.84242121,3.30054177,0.01650010,0.73552942,1.44671088,0.02318312,2.12909817,1.17295212
-2.83641821,3.33319608,0.01662389,0.74170037,1.46361468,0.02344925,2.14661382,1.18006695
-2.83041521,3.36481104,0.01674953,0.74682072,1.47996654,0.02372667,2.16180374,1.18714267
-2.82441221,3.39530863,0.01687314,0.75089427,1.49557861,0.02402075,2.17476127,1.19419705
-2.81840920,3.42471583,0.01699099,0.75395932,1.51030597,0.02433754,2.18567753,1.20128514
-2.81240620,3.45316628,0.01709954,0.75608821,1.52405232,0.02468361,2.19484071,1.20849793
-2.80640320,3.48089654,0.01719555,0.75738542,1.53677363,0.02506593,2.20263111,1.21595864
-2.80040020,3.50823711,0.01727622,0.75798443,1.54847967,0.02549166,2.20951172,1.22381703
-2.79439720,3.53559823,0.01733921,0.75804331,1.55923324,0.02596792,2.21601473,1.23224171
-2.78839420,3.56345120,0.01738275,0.75773930,1.56914715,0.02650156,2.22272432,1.24141093
-2.78239120,3.59230580,0.01740561,0.75726246,1.57837892,0.02709891,2.23025631,1.25150224
-2.77638819,3.62268494,0.01740719,0.75680878,1.58712365,0.02776547,2.23923554,1.26268142
-2.77038519,3.65509745,0.01738744,0.75657296,1.59560506,0.02850574,2.25027175,1.27509143
-2.76438219,3.69001054,0.01734685,0.75674117,1.60406531,0.02932293,2.26393513,1.28884166
-2.75837919,3.72782296,0.01728641,0.75748402,1.61275389,0.03021879,2.28073249,1.30399836
-2.75237619,3.76884046,0.01720756,0.75895022,1.62191621,0.03119345,2.30108521,1.32057655
-2.74637319,3.81325462,0.01711204,0.76126096,1.63178223,0.03224532,2.32530993,1.33853402
-2.74037019,3.86112632,0.01700189,0.76450552,1.64255589,0.03337101,2.35360289,1.35776783
-2.73436718,3.91237471,0.01687930,0.76873807,1.65440559,0.03456537,2.38602872,1.37811355
-2.72836418,3.96677238,0.01674658,0.77397596,1.66745624,0.03582154,2.42251415,1.39934737
-2.72236118,4.02394705,0.01660601,0.78019945,1.68178331,0.03713105,2.46284689,1.42119123
-2.71635818,4.08338978,0.01645987,0.78735302,1.69740895,0.03848403,2.50667989,1.44332061
-2.71035518,4.14446930,0.01631031,0.79534802,1.71430030,0.03986940,2.55354037,1.46537488
-2.70435218,4.20645170,0.01615935,0.80406664,1.73237006,0.04127514,2.60284350,1.48696954
-2.69834917,4.26852444,0.01600885,0.81336691,1.75147906,0.04268854,2.65390965,1.50770997
-2.69234617,4.32982317,0.01586052,0.82308851,1.77144053,0.04409649,2.70598443,1.52720575
-2.68634317,4.38946013,0.01571592,0.83305896,1.79202579,0.04548576,2.75826046,1.54508505
-2.68034017,4.44655211,0.01557647,0.84310006,1.81297077,0.04684323,2.80989970,1.56100811
-2.67433717,4.50024680,0.01544347,0.85303401,1.83398311,0.04815614,2.86005526,1.57467919
-2.66833417,4.54974571,0.01531813,0.86268908,1.85474916,0.04941225,2.90789182,1.58585628
-2.66233117,4.59432276,0.01520156,0.87190440,1.87494067,0.05059997,2.95260360,1.59435806
-2.65632816,4.63333747,0.01509482,0.88053382,1.89422071,0.05170847,2.99342953,1.60006772
-2.65032516,4.66624240,0.01499887,0.88844846,1.91224872,0.05272769,3.02966502,1.60293344
-2.64432216,4.69258480,0.01491458,0.89553811,1.92868461,0.05364837,3.06067046,1.60296564
-2.63831916,4.71200270,0.01484269,0.90171133,1.94319180,0.05446198,3.08587631,1.60023107
-2.63231616,4.72421648,0.01478376,0.90689439,1.95543958,0.05516072,3.10478546,1.59484431
-2.62631316,4.72901670,0.01473813,0.91102925,1.96510484,0.05573740,3.11697312,1.58695714
-2.62031016,4.72624986,0.01470583,0.91407068,1.97187358,0.05618542,3.12208509,1.57674655
-2.61430715,4.71580314,0.01468655,0.91598300,1.97544252,0.05649874,3.11983507,1.56440206
-2.60830415,4.69758991,0.01467954,0.91673645,1.97552109,0.05667185,3.11000164,1.55011329
-2.60230115,4.67153716,0.01468358,0.91630371,1.97183413,0.05669983,3.09242561,1.53405840
