energy_ev,total_up,Bi_p_up,Bi_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-4.30115058,8.09782050,0.60773515,0.06143638,1.38027458,6.61636117,1.53631936,0.00000000
-4.29514757,7.83914620,0.59038898,0.05909611,1.30574078,6.41334553,1.46643943,0.00000000
-4.28914457,7.58492005,0.57377764,0.05670760,1.24055873,6.20986109,1.39931522,0.00000000
-4.28314157,7.33723514,0.55820510,0.05428618,1.18475108,6.00783032,1.33528203,0.00000000
-4.27713857,7.09811898,0.54396243,0.05184729,1.13827764,5.80914751,1.27464167,0.00000000
-4.27113557,6.86948332,0.53131912,0.04940627,1.10103485,5.61563452,1.21765506,0.00000000
-4.26513257,6.65307511,0.52051469,0.04697822,1.07285397,5.42899785,1.16453552,0.00000000
-4.25912956,6.45043048,0.51175109,0.04457780,1.05349851,5.25078833,1.11544277,0.00000000
-4.25312656,6.26283365,0.50518617,0.04221907,1.04266117,5.08236530,1.07047804,0.00000000
-4.24712356,6.09128260,0.50092848,0.03991537,1.03996069,4.92486631,1.02968041,0.00000000
-4.24112056,5.93646309,0.49903371,0.03767916,1.04493936,4.77918392,0.99302475,0.00000000
-4.23511756,5.79873223,0.49950286,0.03552193,1.05706163,4.64595017,0.96042123,0.00000000
-4.22911456,5.67811267,0.50228233,0.03345410,1.07571443,4.52552961,0.93171679,0.00000000
-4.22311156,5.57429779,0.50726596,0.03148493,1.10020975,4.41802098,0.90669841,0.00000000
-4.21710855,5.48666802,0.51429895,0.02962247,1.12978980,4.32326762,0.88509829,0.00000000
-4.21110555,5.41431797,0.52318349,0.02787350,1.16363518,4.24087617,0.86660098,0.00000000
-4.20510255,5.35609340,0.53368602,0.02624348,1.20087597,4.17024273,0.85085214,0.00000000
-4.19909955,5.31063676,0.54554574,0.02473652,1.24060587,4.11058555,0.83746888,0.00000000
-4.19309655,5.27643966,0.55848399,0.02335533,1.28189892,4.06098277,0.82605119,0.00000000
-4.18709355,5.25190019,0.57221430,0.02210127,1.32382846,4.02041377,0.81619441,0.00000000
-4.18109055,5.23538270,0.58645246,0.02097428,1.36548759,3.98780239,0.80750196,0.00000000
-4.17508754,5.22527765,0.60092633,0.01997291,1.40601035,3.96206012,0.79959807,0.00000000
-4.16908454,5.22005896,0.61538494,0.01909437,1.44459276,3.94212757,0.79214002,0.00000000
-4.16308154,5.21833627,0.62960639,0.01833455,1.48051278,3.92701236,0.78482926,0.00000000
-4.15707854,5.21889991,0.64340436,0.01768806,1.51314812,3.91582182,0.77742102,0.00000000
-4.15107554,5.22075649,0.65663281,0.01714840,1.54199125,3.90778929,0.76973195,0.00000000
-4.14507254,5.22315348,0.66918874,0.01670798,1.56666070,3.90229264,0.76164542,0.00000000
-4.13906953,5.22559180,0.68101286,0.01635831,1.58690821,3.89886456,0.75311423,0.00000000
-4.13306653,5.22782568,0.69208824,0.01609014,1.60262131,3.89719419,0.74416046,0.00000000
-4.12706353,5.22985022,0.70243699,0.01589362,1.61382129,3.89712019,0.73487265,0.00000000
-4.12106053,5.23187710,0.71211513,0.01575854,1.62065667,3.89861592,0.72540021,0.00000000
-4.11505753,5.23430009,0.72120606,0.01567446,1.62339265,3.90176759,0.71594534,0.00000000
-4.10905453,5.23765225,0.72981288,0.01563101,1.62239699,3.90674690,0.70675301,0.00000000
-4.10305153,5.24255718,0.73805004,0.01561801,1.61812323,3.91377972,0.69809918,0.00000000
-4.09704852,5.24967732,0.74603480,0.01562574,1.61109217,3.92311290,0.69027810,0.00000000
-4.09104552,5.25966211,0.75387891,0.01564508,1.60187243,3.93498114,0.68358919,0.00000000
-4.08504252,5.27309912,0.76168099,0.01566772,1.59106123,3.94957600,0.67832418,0.00000000
-4.07903952,5.29047102,0.76952003,0.01568626,1.57926610,3.96701907,0.67475508,0.00000000
-4.07303652,5.31212076,0.77745037,0.01569435,1.56708847,3.98734093,0.67312372,0.00000000
-4.06703352,5.33822709,0.78549828,0.01568679,1.55510959,4.01046714,0.67363313,0.00000000
-4.06103052,5.36879165,0.79366049,0.01565955,1.54387927,4.03621237,0.67644128,0.00000000
-4.05502751,5.40363822,0.80190456,0.01560977,1.53390751,4.06428271,0.68165738,0.00000000
-4.04902451,5.44242376,0.81017102,0.01553582,1.52565893,4.09428614,0.68934063,0.00000000
-4.04302151,5.48466031,0.81837716,0.01543716,1.51954987,4.12575019,0.69950152,0.00000000
-4.03701851,5.52974571,0.82642210,0.01531431,1.51594737,4.15814548,0.71210522,0.00000000
-4.03101551,5.57700069,0.83419274,0.01516877,1.51516963,4.19091333,0.72707669,0.00000000
-4.02501251,5.62570922,0.84157029,0.01500283,1.51748716,4.22349518,0.74430697,0.00000000
-4.01900950,5.67515891,0.84843672,0.01481949,1.52312375,4.25536154,0.76366002,0.00000000
-4.01300650,5.72467796,0.85468077,0.01462226,1.53225673,4.28603797,0.78497944,0.00000000
-4.00700350,5.77366557,0.86020311,0.01441501,1.54501576,4.31512595,0.80809449,0.00000000
-4.00100050,5.82161315,0.86492017,0.01420179,1.56147988,4.34231666,0.83282479,0.00000000
-3.99499750,5.86811421,0.86876650,0.01398668,1.58167242,4.36739634,0.85898339,0.00000000
-3.98899450,5.91286198,0.87169539,0.01377357,1.60555407,4.39024240,0.88637779,0.00000000
-3.98299150,5.95563451,0.87367778,0.01356607,1.63301418,4.41081040,0.91480898,0.00000000
-3.97698849,5.99626836,0.87469962,0.01336730,1.66386110,4.42911247,0.94406856,0.00000000
-3.97098549,6.03462272,0.87475773,0.01317977,1.69781224,4.44518884,0.97393424,0.00000000
-3.96498249,6.07053707,0.87385477,0.01300533,1.73448485,4.45907458,1.00416435,0.00000000
-3.95897949,6.10378588,0.87199358,0.01284501,1.77338880,4.47076422,1.03449192,0.00000000
-3.95297649,6.13403466,0.86917147,0.01269906,1.81392222,4.48017739,1.06461911,0.00000000
-3.94697349,6.16080147,0.86537489,0.01256689,1.85537132,4.48712861,1.09421291,0.00000000
-3.94097049,6.18342821,0.86057522,0.01244714,1.89691520,4.49130412,1.12290269,0.00000000
-3.93496748,6.20106518,0.85472575,0.01233771,1.93763622,4.49224870,1.15028049,0.00000000
-3.92896448,6.21267177,0.84776054,0.01223591,1.97653646,4.48936425,1.17590442,0.00000000
-3.92296148,6.21703501,0.83959516,0.01213862,2.01255998,4.48192158,1.19930556,0.00000000
-3.91695848,6.21280637,0.83012950,0.01204242,2.04462064,4.46908571,1.21999838,0.00000000
-3.91095548,6.19855610,0.81925249,0.01194385,2.07163443,4.44995407,1.23749454,0.00000000
-3.90495248,6.17284264,0.80684849,0.01183960,2.09255516,4.42360601,1.25131947,0.00000000
-3.89894947,6.13429384,0.79280509,0.01172676,2.10641197,4.38916105,1.26103110,0.00000000
-3.89294647,6.08169547,0.77702170,0.01160301,2.11234680,4.34584271,1.26623976,0.00000000
-3.88694347,6.01408179,0.75941844,0.01146689,2.10964996,4.29304415,1.26662815,0.00000000
-3.88094047,5.93082259,0.73994476,0.01131793,2.09779192,4.23039140,1.26197020,0.00000000
-3.87493747,5.83170114,0.71858718,0.01115682,2.07644954,4.15780026,1.25214771,0.00000000
-3.86893447,5.71697784,0.69537559,0.01098548,2.04552523,4.07552292,1.23716363,0.00000000
-3.86293147,5.58743494,0.67038774,0.01080715,2.00515781,3.98418098,1.21715097,0.00000000
-3.85692846,5.44439893,0.64375156,0.01062634,1.95572447,3.88478226,1.19237685,0.00000000
-3.85092546,5.28973836,0.61564505,0.01044876,1.89783338,3.77871978,1.16324098,0.00000000
-3.84492246,5.12583610,0.58629387,0.01028120,1.83230728,3.66775196,1.13026860,0.00000000
-3.83891946,4.95553670,0.55596657,0.01013133,1.76015882,3.55396470,1.09409797,0.00000000
-3.83291646,4.78207079,0.52496778,0.01000745,1.68255863,3.43971632,1.05546291,0.00000000
-3.82691346,4.60895962,0.49362974,0.00991821,1.60079773,3.32756791,1.01517104,0.00000000
-3.82091046,4.43990401,0.46230260,0.00987234,1.51624603,3.22020189,0.97407879,0.00000000
-3.81490745,4.27866275,0.43134390,0.00987825,1.43030879,3.12033264,0.93306416,0.00000000
-3.80890445,4.12892588,0.40110794,0.00994376,1.34438309,3.03061289,0.89299855,0.00000000
-3.80290145,3.99418850,0.37193542,0.01007578,1.25981608,2.95354045,0.85471887,0.00000000
-3.79689845,3.87763080,0.34414377,0.01027997,1.17786675,2.89136895,0.81900101,0.00000000
-3.79089545,3.78200926,0.31801871,0.01056054,1.09967282,2.84602693,0.78653599,0.00000000
-3.78489245,3.70956365,0.29380730,0.01092002,1.02622370,2.81904825,0.75790949,0.00000000
-3.77888944,3.66194352,0.27171267,0.01135912,0.95834036,2.81151710,0.73358574,0.00000000
-3.77288644,3.64015694,0.25189050,0.01187666,0.89666259,2.82402948,0.71389606,0.00000000
-3.76688344,3.64454307,0.23444746,0.01246956,0.84164362,2.85667278,0.69903257,0.00000000
-3.76088044,3.67476934,0.21944129,0.01313292,0.79355172,2.90902392,0.68904704,0.00000000
-3.75487744,3.72985284,0.20688259,0.01386017,0.75247837,2.98016609,0.68385466,0.00000000
-3.74887444,3.80820438,0.19673799,0.01464327,0.71835189,3.06872306,0.68324251,0.00000000
-3.74287144,3.90769325,0.18893442,0.01547296,0.69095572,3.17290947,0.68688213,0.00000000
-3.73686843,4.02572934,0.18336435,0.01633914,0.66995006,3.29059499,0.69434551,0.00000000
-3.73086543,4.15935937,0.17989155,0.01723116,0.65489576,3.41937954,0.70512376,0.00000000
-3.72486243,4.30537292,0.17835718,0.01813828,0.64527918,3.55667660,0.71864765,0.00000000
-3.71885943,4.46041406,0.17858591,0.01904995,0.64053704,3.69980110,0.73430913,0.00000000
-3.71285643,4.62109421,0.18039182,0.01995631,0.64008010,3.84605857,0.75148289,0.00000000
-3.70685343,4.78410180,0.18358397,0.02084844,0.64331492,3.99283199,0.76954739,0.00000000
-3.70085043,4.94630469,0.18797124,0.02171871,0.64966296,4.13766310,0.78790431,0.00000000
-3.69484742,5.10484174,0.19336669,0.02256104,0.65857658,4.27832506,0.80599603,0.00000000
-3.68884442,5.25720014,0.19959095,0.02337108,0.66955154,4.41288399,0.82332041,0.00000000
-3.68284142,5.40127636,0.20647491,0.02414630,0.68213589,4.53974708,0.83944266,0.00000000
-3.67683842,5.53541855,0.21386160,0.02488607,0.69593541,4.65769596,0.85400377,0.00000000
-3.67083542,5.65844980,0.22160721,0.02559157,0.71061563,4.76590434,0.86672568,0.00000000
-3.66483242,5.76967190,0.22958155,0.02626567,0.72590087,4.86393982,0.87741294,0.00000000
-3.65882941,5.86885041,0.23766774,0.02691276,0.74157069,4.95175029,0.88595119,0.00000000
-3.65282641,5.95618252,0.24576155,0.02753849,0.75745428,5.02963623,0.89230263,0.00000000
-3.64682341,6.03224976,0.25377024,0.02814943,0.77342334,5.09821051,0.89649895,0.00000000
-3.64082041,6.09795845,0.26161128,0.02875275,0.78938386,5.15834803,0.89863204,0.00000000
-3.63481741,6.15447094,0.26921084,0.02935588,0.80526766,5.21112771,0.89884318,0.00000000
-3.62881441,6.20313107,0.27650238,0.02996612,0.82102378,5.25776983,0.89731119,0.00000000
-3.62281141,6.24538748,0.28342535,0.03059032,0.83661050,5.29957152,0.89424001,0.00000000
-3.61680840,6.28271812,0.28992404,0.03123452,0.85198816,5.33784329,0.88984652,0.00000000
-3.61080540,6.31655918,0.29594679,0.03190372,0.86711304,5.37384943,0.88434885,0.00000000
-3.60480240,6.34824125,0.30144542,0.03260165,0.88193260,5.40875441,0.87795581,0.00000000
-3.59879940,6.37893506,0.30637503,0.03333057,0.89638203,5.44357741,0.87085776,0.00000000
-3.59279640,6.40960839,0.31069413,0.03409121,0.91038222,5.47915635,0.86321923,0.00000000
-3.58679340,6.44099532,0.31436492,0.03488272,0.92383896,5.51612220,0.85517345,0.00000000
-3.58079040,6.47357809,0.31735392,0.03570269,0.93664336,5.55488408,0.84681892,0.00000000
-3.57478739,6.50758149,0.31963260,0.03654726,0.94867322,5.59562485,0.83821806,0.00000000
-3.56878439,6.54297890,0.32117810,0.03741120,0.95979520,5.63830651,0.82939766,0.00000000
-3.56278139,6.57950870,0.32197393,0.03828815,0.96986759,5.68268439,0.82035125,0.00000000
-3.55677839,6.61669949,0.32201050,0.03917079,0.97874339,5.72832879,0.81104287,0.00000000
-3.55077539,6.65390225,0.32128557,0.04005109,0.98627368,5.77465238,0.80141209,0.00000000
-3.54477239,6.69032748,0.31980434,0.04092055,0.99231094,5.82094185,0.79138002,0.00000000
-3.53876938,6.72508523,0.31757945,0.04177045,0.99671232,5.86639204,0.78085577,0.00000000
-3.53276638,6.75722645,0.31463061,0.04259210,0.99934280,5.91014111,0.76974325,0.00000000
-3.52676338,6.78578363,0.31098409,0.04337707,1.00007801,5.95130519,0.75794785,0.00000000
-3.52076038,6.80980962,0.30667200,0.04411747,0.99880698,5.98901158,0.74538276,0.00000000
-3.51475738,6.82841334,0.30173142,0.04480609,0.99543456,6.02242931,0.73197471,0.00000000
-3.50875438,6.84079160,0.29620353,0.04543668,0.98988366,6.05079657,0.71766887,0.00000000
-3.50275138,6.84625636,0.29013268,0.04600406,0.98209737,6.07344440,0.70243288,0.00000000
-3.49674837,6.84425727,0.28356554,0.04650431,0.97204089,6.08981647,0.68625972,0.00000000
-3.49074537,6.83439921,0.27655044,0.04693491,0.95970334,6.09948482,0.66916965,0.00000000
-3.48474237,6.81645487,0.26913673,0.04729483,0.94509944,6.10216158,0.65121085,0.00000000
-3.47873937,6.79037263,0.26137448,0.04758463,0.92827102,6.09770670,0.63245926,0.00000000
-3.47273637,6.75627974,0.25331422,0.04780647,0.90928832,6.08613206,0.61301720,0.00000000
-3.46673337,6.71448117,0.24500698,0.04796414,0.88825103,6.06760179,0.59301130,0.00000000
-3.46073037,6.66545434,0.23650438,0.04806304,0.86528895,6.04242937,0.57258950,0.00000000
-3.45472736,6.60983995,0.22785882,0.04811004,0.84056222,6.01107140,0.55191759,0.00000000
-3.44872436,6.54842937,0.21912375,0.04811339,0.81426103,5.97411841,0.53117508,0.00000000
-3.44272136,6.48214870,0.21035391,0.04808251,0.78660473,5.93228296,0.51055085,0.00000000
-3.43671836,6.41204013,0.20160551,0.04802779,0.75784035,5.88638532,0.49023855,0.00000000
-3.43071536,6.33924094,0.19293629,0.04796026,0.72824043,5.83733702,0.47043196,0.00000000
-3.42471236,6.26496076,0.18440549,0.04789131,0.69810030,5.78612278,0.45132053,0.00000000
-3.41870935,6.19045775,0.17607364,0.04783235,0.66773479,5.73378138,0.43308507,0.00000000
-3.41270635,6.11701438,0.16800226,0.04779444,0.63747455,5.68138583,0.41589398,0.00000000
-3.40670335,6.04591366,0.16025342,0.04778795,0.60766208,5.63002356,0.39989996,0.00000000
-3.40070035,5.97841637,0.15288926,0.04782225,0.57864767,5.58077723,0.38523748,0.00000000
-3.39469735,5.91574029,0.14597146,0.04790539,0.55078539,5.53470650,0.37202093,0.00000000
-3.38869435,5.85904168,0.13956076,0.04804389,0.52442936,5.49283141,0.36034379,0.00000000
-3.38269135,5.80939968,0.13371656,0.04824257,0.49993031,5.45611753,0.35027858,0.00000000
-3.37668834,5.76780366,0.12849665,0.04850442,0.47763275,5.42546297,0.34187782,0.00000000
-3.37068534,5.73514364,0.12395707,0.04883063,0.45787250,5.40168742,0.33517580,0.00000000
-3.36468234,5.71220330,0.12015213,0.04922062,0.44097488,5.38552276,0.33019115,0.00000000
-3.35867934,5.69965521,0.11713466,0.04967220,0.42725317,5.37760501,0.32692997,0.00000000
-3.35267634,5.69805757,0.11495622,0.05018171,0.41700738,5.37846707,0.32538940,0.00000000
-3.34667334,5.70785151,0.11366753,0.05074433,0.41052299,5.38853174,0.32556133,0.00000000
-3.34067034,5.72935808,0.11331876,0.05135428,0.40806946,5.40810437,0.32743597,0.00000000
-3.33466733,5.76277425,0.11395979,0.05200512,0.40989816,5.43736486,0.33100500,0.00000000
-3.32866433,5.80816698,0.11564023,0.05269000,0.41623954,5.47635841,0.33626403,0.00000000
-3.32266133,5.86546511,0.11840919,0.05340186,0.42729911,5.52498531,0.34321405,0.00000000
-3.31665833,5.93444879,0.12231458,0.05413359,0.44325234,5.58298958,0.35186173,0.00000000
-3.31065533,6.01473681,0.12740215,0.05487815,0.46423808,5.64994721,0.36221840,0.00000000
-3.30465233,6.10577241,0.13371387,0.05562858,0.49035084,5.72525460,0.37429764,0.00000000
-3.29864932,6.20680847,0.14128603,0.05637798,0.52163190,5.80811828,0.38811148,0.00000000
-3.29264632,6.31689374,0.15014679,0.05711939,0.55805971,5.89754725,0.40366550,0.00000000
-3.28664332,6.43486134,0.16031345,0.05784567,0.59954001,5.99234900,0.42095291,0.00000000
-3.28064032,6.55932155,0.17178953,0.05854931,0.64589618,6.09113080,0.43994807,0.00000000
-3.27463732,6.68866048,0.18456169,0.05922227,0.69686065,6.19230747,0.46059980,0.00000000
-3.26863432,6.82104628,0.19859685,0.05985580,0.75206794,6.29411639,0.48282499,0.00000000
-3.26263132,6.95444407,0.21383954,0.06044035,0.81105020,6.39464069,0.50650302,0.00000000
-3.25662831,7.08664059,0.23020976,0.06096547,0.87323575,6.49184066,0.53147136,0.00000000
-3.25062531,7.21527874,0.24760153,0.06141988,0.93795140,6.58359314,0.55752295,0.00000000
-3.24462231,7.33790180,0.26588223,0.06179156,1.00442878,6.66773811,0.58440554,0.00000000
-3.23861931,7.45200627,0.28489292,0.06206797,1.07181494,6.74213102,0.61182335,0.00000000
-3.23261631,7.55510184,0.30444967,0.06223636,1.13918732,6.80469927,0.63944111,0.00000000
-3.22661331,7.64477629,0.32434601,0.06228411,1.20557256,6.85350042,0.66689043,0.00000000
-3.22061031,7.71876263,0.34435628,0.06219926,1.26996893,6.88677979,0.69377829,0.00000000
-3.21460730,7.77500566,0.36424013,0.06197090,1.33137130,6.90302486,0.71969742,0.00000000
-3.20860430,7.81172474,0.38374762,0.06158975,1.38879801,6.90101381,0.74423799,0.00000000
-3.20260130,7.82746995,0.40262506,0.06104858,1.44131829,6.87985596,0.76700007,0.00000000
-3.19659830,7.82116858,0.42062123,0.06034267,1.48807913,6.83902200,0.78760635,0.00000000
-3.19059530,7.79215995,0.43749374,0.05947016,1.52833043,6.77836248,0.80571437,0.00000000
-3.18459230,7.74021646,0.45301527,0.05843232,1.56144724,6.69811358,0.82102765,0.00000000
-3.17858929,7.66555021,0.46697947,0.05723362,1.58694807,6.59888988,0.83330525,0.00000000
-3.17258629,7.56880451,0.47920629,0.05588182,1.60450849,6.48166447,0.84236920,0.00000000
-3.16658329,7.45103120,0.48954646,0.05438779,1.61396941,6.34773740,0.84810950,0.00000000
-3.16058029,7.31365487,0.49788510,0.05276528,1.61533972,6.19869412,0.85048656,0.00000000
-3.15457729,7.15842594,0.50414416,0.05103053,1.60879340,6.03635601,0.84953095,0.00000000
-3.14857429,6.98736540,0.50828391,0.04920186,1.59466118,5.86272550,0.84534067,0.00000000
-3.14257129,6.80270378,0.51030313,0.04729910,1.57341754,5.67992850,0.83807610,0.00000000
-3.13656828,6.60681778,0.51023840,0.04534306,1.54566362,5.49015684,0.82795314,0.00000000
-3.13056528,6.40216744,0.50816236,0.04335492,1.51210706,5.29561337,0.81523484,0.00000000
-3.12456228,6.19123691,0.50418112,0.04135573,1.47353983,5.09846213,0.80022214,0.00000000
-3.11855928,5.97648116,0.49843110,0.03936584,1.43081504,4.90078546,0.78324420,0.00000000
-3.11255628,5.76028067,0.49107526,0.03740451,1.38482386,4.70454941,0.76464875,0.00000000
-3.10655328,5.54490540,0.48229907,0.03548953,1.33647332,4.51157841,0.74479296,0.00000000
-3.10055028,5.33248855,0.47230632,0.03363694,1.28666600,4.32353925,0.72403518,0.00000000
-3.09454727,5.12500997,0.46131487,0.03186088,1.23628193,4.14193393,0.70272766,0.00000000
-3.08854427,4.92428844,0.44955247,0.03017351,1.18616330,3.96810049,0.68121057,0.00000000
-3.08254127,4.73198134,0.43725276,0.02858501,1.13710196,3.80322027,0.65980715,0.00000000
-3.07653827,4.54958980,0.42465148,0.02710363,1.08982977,3.64832974,0.63882004,0.00000000
-3.07053527,4.37846723,0.41198278,0.02573585,1.04501153,3.50433494,0.61852857,0.00000000
-3.06453227,4.21982900,0.39947587,0.02448649,1.00324014,3.37202649,0.59918680,0.00000000
-3.05852926,4.07476087,0.38735163,0.02335893,0.96503345,3.25209300,0.58102214,0.00000000
-3.05252626,3.94422449,0.37581949,0.02235520,0.93083245,3.14513141,0.56423414,0.00000000
-3.04652326,3.82905836,0.36507421,0.02147620,0.90100018,3.05165270,0.54899349,0.00000000
-3.04052026,3.72997324,0.35529283,0.02072174,0.87582099,2.97208227,0.53544078,0.00000000
-3.03451726,3.64754179,0.34663151,0.02009067,0.85549989,2.90675451,0.52368521,0.00000000
-3.02851426,3.58218270,0.33922248,0.01958088,0.84016164,2.85590192,0.51380303,0.00000000
-3.02251126,3.53414036,0.33317105,0.01918934,0.82984979,2.81963956,0.50583589,0.00000000
-3.01650825,3.50346146,0.32855286,0.01891202,0.82452548,2.79794602,0.49978917,0.00000000
-3.01050525,3.48997077,0.32541135,0.01874389,0.82406655,2.79064273,0.49563056,0.00000000
-3.00450225,3.49324820,0.32375578,0.01867887,0.82826700,2.79737344,0.49328907,0.00000000
-2.99849925,3.51260987,0.32355980,0.01870978,0.83683762,2.81758611,0.49265472,0.00000000
-2.99249625,3.54709534,0.32476088,0.01882831,0.84940779,2.85051922,0.49357931,0.00000000
-2.98649325,3.59546349,0.32726065,0.01902509,0.86552934,2.89519447,0.49587821,0.00000000
-2.98049025,3.65619867,0.33092634,0.01928975,0.88468259,2.95041751,0.49933360,0.00000000
-2.97448724,3.72752854,0.33559335,0.01961102,0.90628490,3.01478785,0.50369915,0.00000000
-2.96848424,3.80745402,0.34106911,0.01997696,0.92970192,3.08671865,0.50870604,0.00000000
-2.96248124,3.89379140,0.34713805,0.02037517,0.95426150,3.16446650,0.51407037,0.00000000
-2.95647824,3.98422568,0.35356768,0.02079315,0.97927001,3.24617060,0.51950173,0.00000000
-2.95047524,4.07637335,0.36011567,0.02121862,1.00403065,3.32990011,0.52471257,0.00000000
-2.94447224,4.16785265,0.36653750,0.02163988,1.02786328,3.41370820,0.52942815,0.00000000
-2.93846923,4.25635812,0.37259473,0.02204626,1.05012495,3.49569032,0.53339649,0.00000000
-2.93246623,4.33973648,0.37806321,0.02242850,1.07023038,3.57404437,0.53639813,0.00000000
-2.92646323,4.41606026,0.38274118,0.02277913,1.08767145,3.64712990,0.53825501,0.00000000
-2.92046023,4.48369564,0.38645680,0.02309279,1.10203488,3.71352349,0.53883817,0.00000000
-2.91445723,4.54136133,0.38907466,0.02336655,1.11301716,3.77206766,0.53807396,0.00000000
-2.90845423,4.58817521,0.39050127,0.02360005,1.12043605,3.82191062,0.53594830,0.00000000
-2.90245123,4.62368656,0.39068889,0.02379563,1.12423801,3.86253487,0.53250891,0.00000000
-2.89644822,4.64789174,0.38963785,0.02395833,1.12450109,3.89377290,0.52786526,0.00000000
-2.89044522,4.66123244,0.38739707,0.02409574,1.12143314,3.91580902,0.52218633,0.00000000
-2.88444222,4.66457612,0.38406273,0.02421778,1.11536516,3.92916693,0.51569620,0.00000000
-2.87843922,4.65917930,0.37977523,0.02433634,1.10674016,3.93468325,0.50866765,0.00000000
-2.87243622,4.64663505,0.37471452,0.02446487,1.09609794,3.93346819,0.50141401,0.00000000
-2.86643322,4.62880699,0.36909391,0.02461776,1.08405627,3.92685496,0.49427963,0.00000000
-2.86043022,4.60775257,0.36315279,0.02480983,1.07128938,3.91634014,0.48762938,0.00000000
-2.85442721,4.58563913,0.35714841,0.02505561,1.05850467,3.90351789,0.48183747,0.00000000
-2.84842421,4.56465651,0.35134702,0.02536874,1.04641846,3.89001098,0.47727623,0.00000000
-2.84242121,4.54693021,0.34601493,0.02576128,1.03573194,3.87740201,0.47430505,0.00000000
-2.83641821,4.53443903,0.34140954,0.02624318,1.02710824,3.86716816,0.47326002,0.00000000
-2.83041521,4.52894111,0.33777091,0.02682169,1.02115146,3.86062259,0.47444462,0.00000000
-2.82441221,4.53191158,0.33531401,0.02750105,1.01838853,3.85886543,0.47812165,0.00000000
-2.81840920,4.54449464,0.33422197,0.02828216,1.01925445,3.86274664,0.48450670,0.00000000
-2.81240620,4.56747222,0.33464053,0.02916246,1.02408147,3.87284263,0.49376331,0.00000000
-2.80640320,4.60125020,0.33667378,0.03013598,1.03309233,3.88944749,0.50599986,0.00000000
-2.80040020,4.64586255,0.34038139,0.03119355,1.04639764,3.91257917,0.52126809,0.00000000
-2.79439720,4.70099256,0.34577721,0.03232312,1.06399736,3.94199983,0.53956329,0.00000000
-2.78839420,4.76600957,0.35282932,0.03351025,1.08578575,3.97724905,0.56082590,0.00000000
-2.78239120,4.84001852,0.36146146,0.03473875,1.11155962,4.01768756,0.58494426,0.00000000
-2.77638819,4.92191924,0.37155558,0.03599133,1.14102887,4.06254864,0.61175839,0.00000000
-2.77038519,5.01047145,0.38295552,0.03725033,1.17382890,4.11099397,0.64106429,0.00000000
-2.76438219,5.10436159,0.39547148,0.03849848,1.20953386,4.16217010,0.67261864,0.00000000
-2.75837919,5.20226718,0.40888519,0.03971960,1.24767015,4.21526214,0.70614358,0.00000000
-2.75237619,5.30291470,0.42295554,0.04089921,1.28772938,4.26954086,0.74133123,0.00000000
-2.74637319,5.40512764,0.43742439,0.04202507,1.32918016,4.32440038,0.77784794,0.00000000
-2.74037019,5.50786170,0.45202248,0.04308752,1.37147834,4.37938371,0.81533790,0.00000000
-2.73436718,5.61022526,0.46647525,0.04407974,1.41407533,4.43419461,0.85342634,0.00000000
-2.72836418,5.71148423,0.48050840,0.04499772,1.45642449,4.48869470,0.89172211,0.00000000
-2.72236118,5.81105130,0.49385309,0.04584017,1.49798555,4.54288636,0.92981996,0.00000000
-2.71635818,5.90846099,0.50625077,0.04660817,1.53822740,4.59688212,0.96730253,0.00000000
-2.71035518,6.00333268,0.51745751,0.04730475,1.57662967,4.65086299,1.00374238,0.00000000
-2.70435218,6.09532475,0.52724789,0.04793429,1.61268357,4.70502838,1.03870433,0.00000000
-2.69834917,6.18408372,0.53541844,0.04850187,1.64589256,4.75954129,1.07174839,0.00000000
-2.69234617,6.26919268,0.54179063,0.04901263,1.67577356,4.81447253,1.10243345,0.00000000
-2.68634317,6.35012328,0.54621346,0.04947107,1.70185912,4.86974830,1.13032209,0.00000000
-2.68034017,6.42619566,0.54856569,0.04988046,1.72370107,4.92510486,1.15498650,0.00000000
-2.67433717,6.49655003,0.54875766,0.05024234,1.74087597,4.98005423,1.17601573,0.00000000
-2.66833417,6.56013295,0.54673283,0.05055616,1.75299259,5.03386365,1.19302399,0.00000000
-2.66233117,6.61570058,0.54246893,0.05081908,1.75970116,5.08555130,1.20566008,0.00000000
-2.65632816,6.66183980,0.53597871,0.05102598,1.76070442,5.13389938,1.21361738,0.00000000
-2.65032516,6.69700710,0.52731033,0.05116961,1.75576985,5.17748470,1.21664432,0.00000000
-2.64432216,6.71958398,0.51654722,0.05124096,1.74474253,5.21472614,1.21455458,0.00000000
-2.63831916,6.72794631,0.50380748,0.05122977,1.72755800,5.24394671,1.20723669,0.00000000
-2.63231616,6.72054431,0.48924263,0.05112521,1.70425413,5.26344758,1.19466238,0.00000000
-2.62631316,6.69598871,0.47303582,0.05091658,1.67498135,5.27159018,1.17689321,0.00000000
-2.62031016,6.65313861,0.45539932,0.05059417,1.64001035,5.26688220,1.15408494,0.00000000
-2.61430715,6.59118565,0.43657141,0.05015001,1.59973649,5.24806286,1.12648930,0.00000000
-2.60830415,6.50972981,0.41681248,0.04957862,1.55468050,5.21418267,1.09445279,0.00000000
-2.60230115,6.40884194,0.39640072,0.04887773,1.50548476,5.16467324,1.05841248,0.00000000
