energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.30115058,2.62757122,0.00090610,0.54686296,0.01790017,1.36659382,1.06508327,0.93706895
-4.29514757,2.66441843,0.00085311,0.56695546,0.01688417,1.37994438,1.07991875,0.94841143
-4.28914457,2.70991836,0.00079981,0.58956202,0.01595473,1.39648779,1.09811880,0.96297971
-4.28314157,2.76364290,0.00074693,0.61463468,0.01511458,1.41592840,1.11949563,0.98060935
-4.27713857,2.82495968,0.00069518,0.64208934,0.01436440,1.43786717,1.14379493,1.00105336
-4.27113557,2.89304829,0.00064515,0.67180459,0.01370303,1.46181442,1.17070199,1.02398906
-4.26513257,2.96692093,0.00059740,0.70362065,0.01312780,1.48720577,1.19984883,1.04902702
-4.25912956,3.04544684,0.00055236,0.73733848,0.01263476,1.51342057,1.23082194,1.07572172
-4.25312656,3.12737960,0.00051037,0.77271909,0.01221905,1.53980209,1.26317056,1.10358355
-4.24712356,3.21138632,0.00047168,0.80948330,0.01187518,1.56567869,1.29641504,1.13209173
-4.24112056,3.29607796,0.00043641,0.84731197,0.01159736,1.59038520,1.33005525,1.16070769
-4.23511756,3.38003966,0.00040462,0.88584700,0.01137976,1.61328348,1.36357883,1.18888858
-4.22911456,3.46186047,0.00037625,0.92469310,0.01121685,1.63378159,1.39646905,1.21610027
-4.22311156,3.54016167,0.00035117,0.96342070,0.01110352,1.65135081,1.42821237,1.24182974
-4.21710855,3.61362310,0.00032920,1.00157000,0.01103540,1.66553986,1.45830553,1.26559630
-4.21110555,3.68100716,0.00031007,1.03865638,0.01100891,1.67598600,1.48626236,1.28696156
-4.20510255,3.74118020,0.00029351,1.07417717,0.01102144,1.68242275,1.51162024,1.30553790
-4.19909955,3.79313108,0.00027920,1.10761989,0.01107134,1.68468412,1.53394635,1.32099530
-4.19309655,3.83598701,0.00026680,1.13847173,0.01115796,1.68270539,1.55284373,1.33306659
-4.18709355,3.86902654,0.00025598,1.16623029,0.01128157,1.67652075,1.56795730,1.34155101
-4.18109055,3.89168985,0.00024643,1.19041519,0.01144325,1.66625809,1.57897973,1.34631627
-4.17508754,3.90358640,0.00023783,1.21058024,0.01164474,1.65213129,1.58565716,1.34729906
-4.16908454,3.90449996,0.00022990,1.22632583,0.01188823,1.63443074,1.58779467,1.34450434
-4.16308154,3.89439105,0.00022239,1.23731086,0.01217610,1.61351232,1.58526127,1.33800324
-4.15707854,3.87339666,0.00021509,1.24326392,0.01251066,1.58978556,1.57799431,1.32792997
-4.15107554,3.84182728,0.00020782,1.24399296,0.01289385,1.56370145,1.56600285,1.31447772
-4.14507254,3.80016108,0.00020044,1.23939309,0.01332694,1.53574030,1.54936994,1.29789369
-4.13906953,3.74903515,0.00019286,1.22945199,0.01381021,1.50640004,1.52825338,1.27847337
-4.13306653,3.68923375,0.00018499,1.21425261,0.01434274,1.47618537,1.50288476,1.25655413
-4.12706353,3.62167364,0.00017681,1.19397281,0.01492209,1.44559782,1.47356672,1.23250829
-4.12106053,3.54738654,0.00016832,1.16888198,0.01554420,1.41512715,1.44066823,1.20673574
-4.11505753,3.46749897,0.00015953,1.13933463,0.01620320,1.38524387,1.40461792,1.17965617
-4.10905453,3.38320986,0.00015049,1.10576102,0.01689140,1.35639311,1.36589567,1.15170108
-4.10305153,3.29576632,0.00014125,1.06865548,0.01759933,1.32898975,1.32502256,1.12330569
-4.09704852,3.20643827,0.00013190,1.02856253,0.01831583,1.30341460,1.28254958,1.09490087
-4.09104552,3.11649237,0.00012250,0.98606167,0.01902829,1.28001162,1.23904542,1.06690519
-4.08504252,3.02716611,0.00011314,0.94175130,0.01972294,1.25908582,1.19508375,1.03971723
-4.07903952,2.93964261,0.00010390,0.89623255,0.02038517,1.24090181,1.15123048,1.01370830
-4.07303652,2.85502681,0.00009487,0.85009354,0.02100002,1.22568258,1.10803144,0.98921569
-4.06703352,2.77432359,0.00008611,0.80389483,0.02155258,1.21360844,1.06600066,0.96653644
-4.06103052,2.69841837,0.00007769,0.75815650,0.02202849,1.20481575,1.02560994,0.94592192
-4.05502751,2.62806040,0.00006968,0.71334728,0.02241445,1.19939545,0.98727961,0.92757305
-4.04902451,2.56384921,0.00006211,0.66987607,0.02269865,1.19739110,0.95137086,0.91163645
-4.04302151,2.50622423,0.00005502,0.62808600,0.02287122,1.19879657,0.91817973,0.89820144
-4.03701851,2.45545780,0.00004844,0.58825111,0.02292455,1.20355322,0.88793268,0.88729809
-4.03101551,2.41165152,0.00004238,0.55057551,0.02285357,1.21154694,0.86078383,0.87889619
-4.02501251,2.37473603,0.00003685,0.51519486,0.02265596,1.22260506,0.83681382,0.87290541
-4.01900950,2.34447418,0.00003184,0.48217999,0.02233219,1.23649366,0.81603004,0.86917666
-4.01300650,2.32046761,0.00002734,0.45154217,0.02188551,1.25291551,0.79836835,0.86750469
-4.00700350,2.30216666,0.00002333,0.42323977,0.02132181,1.27150910,0.78369608,0.86763199
-4.00100050,2.28888365,0.00001978,0.39718598,0.02064943,1.29184936,0.77181626,0.86925413
-3.99499750,2.27980945,0.00001666,0.37325696,0.01987882,1.31345022,0.76247303,0.87202645
-3.98899450,2.27403323,0.00001395,0.35130043,0.01902218,1.33576964,0.75535818,0.87557208
-3.98299150,2.27056516,0.00001160,0.33114403,0.01809308,1.35821715,0.75011879,0.87949130
-3.97698849,2.26836172,0.00000959,0.31260336,0.01710596,1.38016417,0.74636585,0.88337185
-3.97098549,2.26635326,0.00000788,0.29548948,0.01607572,1.40095689,0.74368382,0.88680026
-3.96498249,2.26347304,0.00000644,0.27961555,0.01501728,1.41993164,0.74164104,0.88937362
-3.95897949,2.25868721,0.00000522,0.26480260,0.01394517,1.43643224,0.73980069,0.89071150
-3.95297649,2.25102456,0.00000421,0.25088436,0.01287315,1.44982867,0.73773221,0.89046774
-3.94697349,2.23960526,0.00000338,0.23771099,0.01181395,1.45953649,0.73502278,0.88834137
-3.94097049,2.22366738,0.00000269,0.22515182,0.01077896,1.46503597,0.73128864,0.88408643
-3.93496748,2.20259020,0.00000213,0.21309710,0.00977813,1.46589015,0.72618570,0.87752012
-3.92896448,2.17591322,0.00000168,0.20145877,0.00881980,1.46176085,0.71941927,0.86852890
-3.92296148,2.14334997,0.00000131,0.19017045,0.00791068,1.45242175,0.71075227,0.85707218
-3.91695848,2.10479600,0.00000102,0.17918652,0.00705588,1.43776786,0.70001180,0.84318345
-3.91095548,2.06033041,0.00000079,0.16848071,0.00625894,1.41782071,0.68709359,0.82696862
-3.90495248,2.01021086,0.00000061,0.15804403,0.00552194,1.39272894,0.67196410,0.80860166
-3.89894947,1.95486205,0.00000047,0.14788236,0.00484568,1.36276406,0.65466030,0.78831766
-3.89294647,1.89485824,0.00000036,0.13801368,0.00422980,1.32831161,0.63528684,0.76640357
-3.88694347,1.83090029,0.00000027,0.12846518,0.00367293,1.28985791,0.61401093,0.74318701
-3.88094047,1.76378837,0.00000020,0.11927033,0.00317292,1.24797302,0.59105504,0.71902364
-3.87493747,1.69439146,0.00000015,0.11046594,0.00272700,1.20329076,0.56668762,0.69428362
-3.86893447,1.62361494,0.00000011,0.10208946,0.00233190,1.15648652,0.54121247,0.66933777
-3.86293147,1.55236769,0.00000009,0.09417647,0.00198404,1.10825404,0.51495703,0.64454402
-3.85692846,1.48153013,0.00000006,0.08675851,0.00167967,1.05928211,0.48826022,0.62023468
-3.85092546,1.41192446,0.00000005,0.07986120,0.00141494,1.01023221,0.46146025,0.59670518
-3.84492246,1.34428848,0.00000003,0.07350291,0.00118604,0.96171810,0.43488306,0.57420453
-3.83891946,1.27925372,0.00000003,0.06769367,0.00098927,0.91428816,0.40883177,0.55292814
-3.83291646,1.21732890,0.00000002,0.06243466,0.00082107,0.86841114,0.38357757,0.53301290
-3.82691346,1.15888909,0.00000001,0.05771800,0.00067809,0.82446578,0.35935235,0.51453491
-3.82091046,1.10417079,0.00000001,0.05352701,0.00055722,0.78273470,0.33634343,0.49750982
-3.81490745,1.05327290,0.00000001,0.04983674,0.00045561,0.74340239,0.31469029,0.48189553
-3.80890445,1.00616324,0.00000001,0.04661486,0.00037064,0.70655734,0.29448354,0.46759721
-3.80290145,0.96268998,0.00000000,0.04382279,0.00029998,0.67219797,0.27576591,0.45447425
-3.79689845,0.92259736,0.00000000,0.04141695,0.00024155,0.64024171,0.25853512,0.44234872
-3.79089545,0.88554458,0.00000000,0.03935025,0.00019348,0.61053686,0.24274834,0.43101507
-3.78489245,0.85112708,0.00000000,0.03757353,0.00015416,0.58287626,0.22832797,0.42025041
-3.77888944,0.81889890,0.00000000,0.03603705,0.00012217,0.55701229,0.21516836,0.40982505
-3.77288644,0.78839529,0.00000000,0.03469193,0.00009629,0.53267220,0.20314308,0.39951276
-3.76688344,0.75915445,0.00000000,0.03349149,0.00007548,0.50957328,0.19211234,0.38910040
-3.76088044,0.73073751,0.00000000,0.03239237,0.00005883,0.48743705,0.18193031,0.37839648
-3.75487744,0.70274608,0.00000000,0.03135558,0.00004560,0.46600191,0.17245188,0.36723835
-3.74887444,0.67483665,0.00000000,0.03034720,0.00003514,0.44503398,0.16353876,0.35549789
-3.74287144,0.64673162,0.00000000,0.02933900,0.00002692,0.42433556,0.15506448,0.34308536
-3.73686843,0.61822651,0.00000000,0.02830873,0.00002050,0.40375125,0.14691847,0.32995159
-3.73086543,0.58919356,0.00000000,0.02724018,0.00001552,0.38317147,0.13900883,0.31608827
-3.72486243,0.55958165,0.00000000,0.02612308,0.00001168,0.36253364,0.13126399,0.30152667
-3.71885943,0.52941304,0.00000000,0.02495278,0.00000873,0.34182109,0.12363325,0.28633481
-3.71285643,0.49877722,0.00000000,0.02372977,0.00000649,0.32105998,0.11608630,0.27061340
-3.70685343,0.46782244,0.00000000,0.02245903,0.00000479,0.30031457,0.10861181,0.25449071
-3.70085043,0.43674559,0.00000000,0.02114935,0.00000352,0.27968136,0.10121539,0.23811678
-3.69484742,0.40578090,0.00000000,0.01981255,0.00000256,0.25928224,0.09391695,0.22165723
-3.68884442,0.37518820,0.00000000,0.01846264,0.00000186,0.23925735,0.08674783,0.20528691
-3.68284142,0.34524130,0.00000000,0.01711509,0.00000134,0.21975786,0.07974767,0.18918377
-3.67683842,0.31621691,0.00000000,0.01578604,0.00000096,0.20093905,0.07296138,0.17352311
-3.67083542,0.28838461,0.00000000,0.01449160,0.00000068,0.18295398,0.06643628,0.15847243
-3.66483242,0.26199821,0.00000000,0.01324730,0.00000048,0.16594806,0.06021950,0.14418705
-3.65882941,0.23728860,0.00000000,0.01206751,0.00000034,0.15005447,0.05435577,0.13080655
-3.65282641,0.21445833,0.00000000,0.01096508,0.00000023,0.13539080,0.04888566,0.11845215
-3.64682341,0.19367791,0.00000000,0.00995101,0.00000016,0.12205662,0.04384428,0.10722490
-3.64082041,0.17508369,0.00000000,0.00903424,0.00000011,0.11013226,0.03926043,0.09720474
-3.63481741,0.15877729,0.00000000,0.00822154,0.00000008,0.09967842,0.03515617,0.08845035
-3.62881441,0.14482622,0.00000000,0.00751748,0.00000005,0.09073672,0.03154683,0.08099955
-3.62281141,0.13326573,0.00000000,0.00692443,0.00000003,0.08333093,0.02844129,0.07487033
-3.61680840,0.12410133,0.00000000,0.00644267,0.00000002,0.07746870,0.02584258,0.07006220
-3.61080540,0.11731197,0.00000000,0.00607049,0.00000002,0.07314375,0.02374867,0.06655785
-3.60480240,0.11285363,0.00000000,0.00580436,0.00000001,0.07033819,0.02215335,0.06432501
-3.59879940,0.11066291,0.00000000,0.00563907,0.00000001,0.06902504,0.02104717,0.06331836
-3.59279640,0.11066078,0.00000000,0.00556794,0.00000000,0.06917056,0.02041847,0.06348144
-3.58679340,0.11275604,0.00000000,0.00558301,0.00000000,0.07073654,0.02025424,0.06474853
-3.58079040,0.11684857,0.00000000,0.00567521,0.00000000,0.07368229,0.02054094,0.06704644
-3.57478739,0.12283219,0.00000000,0.00583453,0.00000000,0.07796628,0.02126519,0.07029620
-3.56878439,0.13059714,0.00000000,0.00605029,0.00000000,0.08354740,0.02241427,0.07441454
-3.56278139,0.14003206,0.00000000,0.00631126,0.00000000,0.09038584,0.02397650,0.07931539
-3.55677839,0.15102549,0.00000000,0.00660589,0.00000000,0.09844340,0.02594131,0.08491111
-3.55077539,0.16346690,0.00000000,0.00692250,0.00000000,0.10768340,0.02829924,0.09111365
-3.54477239,0.17724714,0.00000000,0.00724953,0.00000000,0.11806998,0.03104164,0.09783554
-3.53876938,0.19225835,0.00000000,0.00757567,0.00000000,0.12956703,0.03416021,0.10499071
-3.53276638,0.20839344,0.00000000,0.00789014,0.00000000,0.14213647,0.03764637,0.11249518
-3.52676338,0.22554492,0.00000000,0.00818288,0.00000000,0.15573624,0.04149046,0.12026752
-3.52076038,0.24360337,0.00000000,0.00844473,0.00000000,0.17031783,0.04568079,0.12822913
-3.51475738,0.26245548,0.00000000,0.00866759,0.00000000,0.18582353,0.05020266,0.13630431
-3.50875438,0.28198174,0.00000000,0.00884465,0.00000000,0.20218353,0.05503727,0.14442014
-3.50275138,0.30205400,0.00000000,0.00897046,0.00000000,0.21931305,0.06016070,0.15250614
-3.49674837,0.32253304,0.00000000,0.00904107,0.00000000,0.23710957,0.06554295,0.16049383
-3.49074537,0.34326625,0.00000000,0.00905406,0.00000000,0.25545051,0.07114716,0.16831614
-3.48474237,0.36408579,0.00000000,0.00900857,0.00000000,0.27419144,0.07692901,0.17590683
-3.47873937,0.38480732,0.00000000,0.00890531,0.00000000,0.29316508,0.08283642,0.18319991
-3.47273637,0.40522967,0.00000000,0.00874646,0.00000000,0.31218138,0.08880966,0.19012918
-3.46673337,0.42513547,0.00000000,0.00853560,0.00000000,0.33102868,0.09478181,0.19662807
-3.46073037,0.44429313,0.00000000,0.00827755,0.00000000,0.34947616,0.10067964,0.20262970
-3.45472736,0.46246007,0.00000000,0.00797825,0.00000000,0.36727772,0.10642504,0.20806733
-3.44872436,0.47938740,0.00000000,0.00764455,0.00000000,0.38417705,0.11193675,0.21287525
-3.44272136,0.49482585,0.00000000,0.00728403,0.00000000,0.39991413,0.11713266,0.21699011
-3.43671836,0.50853302,0.00000000,0.00690485,0.00000000,0.41423263,0.12193231,0.22035265
-3.43071536,0.52028144,0.00000000,0.00651553,0.00000001,0.42688826,0.12625975,0.22290986
-3.42471236,0.52986740,0.00000000,0.00612480,0.00000001,0.43765753,0.13004650,0.22461737
-3.41870935,0.53711996,0.00000000,0.00574144,0.00000001,0.44634666,0.13323453,0.22544211
-3.41270635,0.54190975,0.00000000,0.00537421,0.00000002,0.45280016,0.13577913,0.22536495
-3.40670335,0.54415717,0.00000001,0.00503168,0.00000003,0.45690868,0.13765150,0.22438320
-3.40070035,0.54383937,0.00000001,0.00472221,0.00000004,0.45861562,0.13884095,0.22251291
-3.39469735,0.54099567,0.00000001,0.00445391,0.00000006,0.45792226,0.13935655,0.21979062
-3.38869435,0.53573102,0.00000002,0.00423453,0.00000008,0.45489090,0.13922809,0.21627456
-3.38269135,0.52821711,0.00000003,0.00407155,0.00000011,0.44964593,0.13850635,0.21204510
-3.37668834,0.51869105,0.00000004,0.00397206,0.00000016,0.44237247,0.13726258,0.20720433
-3.37068534,0.50745144,0.00000005,0.00394277,0.00000023,0.43331281,0.13558709,0.20187487
-3.36468234,0.49485191,0.00000007,0.00398999,0.00000032,0.42276048,0.13358713,0.19619763
-3.35867934,0.48129232,0.00000010,0.00411955,0.00000044,0.41105222,0.13138397,0.19032887
-3.35267634,0.46720784,0.00000014,0.00433669,0.00000060,0.39855816,0.12910936,0.18443644
-3.34667334,0.45305638,0.00000019,0.00464599,0.00000082,0.38567056,0.12690139,0.17869533
-3.34067034,0.43930482,0.00000026,0.00505118,0.00000112,0.37279148,0.12490004,0.17328289
-3.33466733,0.42641451,0.00000035,0.00555499,0.00000151,0.36031999,0.12324247,0.16837364
-3.32866433,0.41482673,0.00000047,0.00615893,0.00000202,0.34863929,0.12205822,0.16413409
-3.32266133,0.40494864,0.00000063,0.00686308,0.00000268,0.33810434,0.12146464,0.16071766
-3.31665833,0.39714020,0.00000082,0.00766587,0.00000353,0.32903039,0.12156253,0.15826005
-3.31065533,0.39170271,0.00000108,0.00856386,0.00000462,0.32168296,0.12243235,0.15687500
-3.30465233,0.38886930,0.00000140,0.00955152,0.00000601,0.31626950,0.12413105,0.15665096
-3.29864932,0.38879784,0.00000181,0.01062115,0.00000776,0.31293310,0.12668967,0.15764852
-3.29264632,0.39156644,0.00000232,0.01176269,0.00000994,0.31174850,0.13011181,0.15989881
-3.28664332,0.39717166,0.00000295,0.01296376,0.00001265,0.31272041,0.13437306,0.16340301
-3.28064032,0.40552969,0.00000373,0.01420968,0.00001598,0.31578419,0.13942142,0.16813277
-3.27463732,0.41648005,0.00000468,0.01548364,0.00002003,0.32080895,0.14517868,0.17403178
-3.26863432,0.42979200,0.00000582,0.01676690,0.00002494,0.32760268,0.15154274,0.18101813
-3.26263132,0.44517309,0.00000720,0.01803919,0.00003083,0.33591943,0.15839076,0.18898755
-3.25662831,0.46227959,0.00000883,0.01927906,0.00003783,0.34546801,0.16558307,0.19781726
-3.25062531,0.48072826,0.00001076,0.02046450,0.00004610,0.35592202,0.17296765,0.20737022
-3.24462231,0.50010912,0.00001302,0.02157340,0.00005576,0.36693074,0.18038493,0.21749968
-3.23861931,0.51999843,0.00001563,0.02258426,0.00006696,0.37813048,0.18767291,0.22805369
-3.23261631,0.53997151,0.00001864,0.02347678,0.00007984,0.38915592,0.19467218,0.23887940
-3.22661331,0.55961483,0.00002206,0.02423252,0.00009451,0.39965108,0.20123079,0.24982697
-3.22061031,0.57853696,0.00002593,0.02483545,0.00011108,0.40927960,0.20720862,0.26075292
-3.21460730,0.59637780,0.00003026,0.02527252,0.00012960,0.41773373,0.21248130,0.27152271
-3.20860430,0.61281603,0.00003505,0.02553410,0.00015014,0.42474213,0.21694326,0.28201253
-3.20260130,0.62757440,0.00004031,0.02561428,0.00017268,0.43007593,0.22051006,0.29211032
-3.19659830,0.64042287,0.00004603,0.02551107,0.00019717,0.43355310,0.22311975,0.30171587
-3.19059530,0.65117968,0.00005218,0.02522648,0.00022352,0.43504104,0.22473332,0.31074023
-3.18459230,0.65971036,0.00005873,0.02476645,0.00025158,0.43445738,0.22533433,0.31910460
-3.17858929,0.66592514,0.00006563,0.02414058,0.00028113,0.43176918,0.22492766,0.32673862
-3.17258629,0.66977495,0.00007281,0.02336183,0.00031189,0.42699050,0.22353760,0.33357855
-3.16658329,0.67124651,0.00008019,0.02244607,0.00034353,0.42017890,0.22120537,0.33956539
-3.16058029,0.67035682,0.00008770,0.02141150,0.00037566,0.41143068,0.21798632,0.34464319
-3.15457729,0.66714769,0.00009521,0.02027806,0.00040786,0.40087559,0.21394679,0.34875770
-3.14857429,0.66168035,0.00010262,0.01906680,0.00043963,0.38867087,0.20916112,0.35185565
-3.14257129,0.65403090,0.00010982,0.01779921,0.00047049,0.37499530,0.20370863,0.35388462
-3.13656828,0.64428642,0.00011668,0.01649663,0.00049990,0.36004309,0.19767094,0.35479363
-3.13056528,0.63254228,0.00012308,0.01517962,0.00052735,0.34401817,0.19112969,0.35453443
-3.12456228,0.61890043,0.00012890,0.01386748,0.00055233,0.32712887,0.18416463,0.35306351
-3.11855928,0.60346873,0.00013402,0.01257783,0.00057436,0.30958307,0.17685233,0.35034451
-3.11255628,0.58636130,0.00013834,0.01132623,0.00059301,0.29158407,0.16926530,0.34635114
-3.10655328,0.56769944,0.00014178,0.01012600,0.00060792,0.27332709,0.16147161,0.34107011
-3.10055028,0.54761316,0.00014426,0.00898801,0.00061880,0.25499640,0.15353495,0.33450411
-3.09454727,0.52624288,0.00014574,0.00792073,0.00062543,0.23676307,0.14551505,0.32667451
-3.08854427,0.50374101,0.00014617,0.00693021,0.00062773,0.21878338,0.13746836,0.31762351
-3.08254127,0.48027330,0.00014555,0.00602021,0.00062569,0.20119766,0.12944889,0.30741574
-3.07653827,0.45601965,0.00014390,0.00519245,0.00061941,0.18412961,0.12150917,0.29613907
-3.07053527,0.43117432,0.00014124,0.00444675,0.00060912,0.16768602,0.11370129,0.28390450
-3.06453227,0.40594535,0.00013765,0.00378137,0.00059512,0.15195676,0.10607781,0.27084535
-3.05852926,0.38055333,0.00013319,0.00319325,0.00057785,0.13701509,0.09869263,0.25711550
-3.05252626,0.35522949,0.00012796,0.00267833,0.00055781,0.12291820,0.09160180,0.24288700
-3.04652326,0.33021325,0.00012206,0.00223181,0.00053560,0.10970784,0.08486413,0.22834709
-3.04052026,0.30574941,0.00011561,0.00184841,0.00051187,0.09741125,0.07854175,0.21369478
-3.03451726,0.28208510,0.00010873,0.00152262,0.00048735,0.08604214,0.07270051,0.19913724
-3.02851426,0.25946678,0.00010155,0.00124892,0.00046279,0.07560178,0.06741030,0.18488615
-3.02251126,0.23813737,0.00009420,0.00102194,0.00043900,0.06608031,0.06274526,0.17115414
-3.01650825,0.21833366,0.00008679,0.00083662,0.00041679,0.05745796,0.05878390,0.15815161
-3.01050525,0.20028416,0.00007943,0.00068833,0.00039698,0.04970648,0.05560912,0.14608379
-3.00450225,0.18420736,0.00007224,0.00057296,0.00038040,0.04279056,0.05330812,0.13514837
-2.99849925,0.17031043,0.00006529,0.00048696,0.00036785,0.03666925,0.05197206,0.12553356
-2.99249625,0.15878835,0.00005869,0.00042741,0.00036011,0.03129735,0.05169569,0.11741658
-2.98649325,0.14982316,0.00005248,0.00039203,0.00035796,0.02662680,0.05257652,0.11096252
-2.98049025,0.14358351,0.00004672,0.00037915,0.00036208,0.02260796,0.05471381,0.10632349
-2.97448724,0.14022396,0.00004146,0.00038776,0.00037316,0.01919078,0.05820713,0.10363789
-2.96848424,0.13988427,0.00003671,0.00041741,0.00039178,0.01632586,0.06315452,0.10302972
-2.96248124,0.14268809,0.00003250,0.00046826,0.00041848,0.01396532,0.06965015,0.10460776
-2.95647824,0.14874132,0.00002882,0.00054093,0.00045369,0.01206355,0.07778154,0.10846454
-2.95047524,0.15812975,0.00002566,0.00063656,0.00049776,0.01057775,0.08762634,0.11467494
-2.94447224,0.17091614,0.00002302,0.00075664,0.00055090,0.00946831,0.09924868,0.12329458
-2.93846923,0.18713667,0.00002087,0.00090302,0.00061322,0.00869902,0.11269524,0.13435769
-2.93246623,0.20679694,0.00001918,0.00107778,0.00068465,0.00823711,0.12799105,0.14787483
-2.92646323,0.22986763,0.00001792,0.00128316,0.00076499,0.00805314,0.14513537,0.16383039
-2.92046023,0.25628010,0.00001706,0.00152144,0.00085386,0.00812078,0.16409764,0.18217996
-2.91445723,0.28592220,0.00001656,0.00179487,0.00095069,0.00841651,0.18481380,0.20284803
-2.90845423,0.31863462,0.00001639,0.00210551,0.00105473,0.00891919,0.20718322,0.22572586
-2.90245123,0.35420807,0.00001651,0.00245516,0.00116505,0.00960962,0.23106648,0.25067008
-2.89644822,0.39238165,0.00001688,0.00284520,0.00128053,0.01047008,0.25628407,0.27750199
-2.89044522,0.43284281,0.00001747,0.00327653,0.00139991,0.01148388,0.28261642,0.30600793
-2.88444222,0.47522887,0.00001825,0.00374939,0.00152176,0.01263491,0.30980520,0.33594074
-2.87843922,0.51913060,0.00001920,0.00426333,0.00164453,0.01390732,0.33755617,0.36702257
-2.87243622,0.56409772,0.00002028,0.00481712,0.00176662,0.01528517,0.36554347,0.39894893
-2.86643322,0.60964635,0.00002148,0.00540868,0.00188634,0.01675232,0.39341536,0.43139402
-2.86043022,0.65526831,0.00002279,0.00603506,0.00200204,0.01829226,0.42080144,0.46401731
-2.85442721,0.70044207,0.00002418,0.00669247,0.00211207,0.01988821,0.44732092,0.49647096
-2.84842421,0.74464486,0.00002565,0.00737628,0.00221492,0.02152325,0.47259197,0.52840817
-2.84242121,0.78736568,0.00002720,0.00808113,0.00230917,0.02318059,0.49624165,0.55949178
-2.83641821,0.82811864,0.00002882,0.00880101,0.00239363,0.02484397,0.51791626,0.58940308
-2.83041521,0.86645609,0.00003053,0.00952943,0.00246729,0.02649814,0.53729152,0.61785023
-2.82441221,0.90198106,0.00003233,0.01025955,0.00252942,0.02812946,0.55408248,0.64457613
-2.81840920,0.93435840,0.00003422,0.01098442,0.00257957,0.02972648,0.56805256,0.66936518
-2.81240620,0.96332430,0.00003622,0.01169714,0.00261756,0.03128065,0.57902154,0.69204886
-2.80640320,0.98869368,0.00003835,0.01239108,0.00264352,0.03278698,0.58687209,0.71250966
-2.80040020,1.01036524,0.00004061,0.01306013,0.00265788,0.03424468,0.59155476,0.73068347
-2.79439720,1.02832406,0.00004301,0.01369885,0.00266135,0.03565777,0.59309108,0.74656023
-2.78839420,1.04264163,0.00004556,0.01430270,0.00265490,0.03703555,0.59157495,0.76018288
-2.78239120,1.05347355,0.00004827,0.01486814,0.00263972,0.03839299,0.58717203,0.77164484
-2.77638819,1.06105499,0.00005113,0.01539281,0.00261721,0.03975091,0.58011747,0.78108623
-2.77038519,1.06569442,0.00005414,0.01587558,0.00258892,0.04113607,0.57071197,0.78868903
-2.76438219,1.06776578,0.00005728,0.01631660,0.00255654,0.04258092,0.55931639,0.79467170
-2.75837919,1.06769977,0.00006055,0.01671730,0.00252185,0.04412323,0.54634524,0.79928333
-2.75237619,1.06597444,0.00006390,0.01708036,0.00248665,0.04580547,0.53225921,0.80279798
-2.74637319,1.06310573,0.00006731,0.01740963,0.00245279,0.04767384,0.51755699,0.80550914
-2.74037019,1.05963815,0.00007075,0.01770997,0.00242213,0.04977724,0.50276677,0.80772489
-2.73436718,1.05613577,0.00007417,0.01798715,0.00239646,0.05216581,0.48843739,0.80976351
-2.72836418,1.05317387,0.00007753,0.01824767,0.00237755,0.05488945,0.47512956,0.81194985
-2.72236118,1.05133105,0.00008078,0.01849853,0.00236712,0.05799599,0.46340707,0.81461229
-2.71635818,1.05118176,0.00008389,0.01874701,0.00236680,0.06152941,0.45382813,0.81807999
-2.71035518,1.05328914,0.00008679,0.01900051,0.00237813,0.06552777,0.44693690,0.82268036
-2.70435218,1.05819773,0.00008947,0.01926621,0.00240258,0.07002134,0.44325502,0.82873631
-2.69834917,1.06642599,0.00009187,0.01955094,0.00244148,0.07503059,0.44327332,0.83656306
-2.69234617,1.07845805,0.00009398,0.01986089,0.00249604,0.08056445,0.44744344,0.84646408
-2.68634317,1.09473480,0.00009576,0.02020141,0.00256731,0.08661873,0.45616940,0.85872602
-2.68034017,1.11564394,0.00009721,0.02057679,0.00265616,0.09317481,0.46979919,0.87361240
-2.67433717,1.14150915,0.00009833,0.02099009,0.00276320,0.10019876,0.48861623,0.89135615
-2.66833417,1.17257847,0.00009911,0.02144300,0.00288883,0.10764089,0.51283098,0.91215092
-2.66233117,1.20901236,0.00009957,0.02193567,0.00303309,0.11543581,0.54257282,0.93614166
-2.65632816,1.25087174,0.00009975,0.02246667,0.00319569,0.12350304,0.57788237,0.96341472
-2.65032516,1.29810699,0.00009966,0.02303292,0.00337595,0.13174826,0.61870483,0.99398809
-2.64432216,1.35054838,0.00009935,0.02362972,0.00357275,0.14006504,0.66488442,1.02780250
-2.63831916,1.40789897,0.00009888,0.02425079,0.00378451,0.14833725,0.71616065,1.06471401
-2.63231616,1.46973078,0.00009829,0.02488846,0.00400919,0.15644187,0.77216674,1.10448883
-2.62631316,1.53548497,0.00009767,0.02553379,0.00424429,0.16425231,0.83243058,1.14680118
-2.62031016,1.60447679,0.00009709,0.02617686,0.00448683,0.17164201,0.89637881,1.19123461
-2.61430715,1.67590564,0.00009663,0.02680707,0.00473349,0.17848825,0.96334407,1.23728736
-2.60830415,1.74887058,0.00009639,0.02741352,0.00498055,0.18467597,1.03257585,1.28438181
-2.60230115,1.82239107,0.00009649,0.02798539,0.00522408,0.19010159,1.10325474,1.33187833
