energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up
-3.45472736,6.37164766,0.00620210,0.17924067,0.59057694,2.89551520,0.92347817,0.81340272,0.04868921,2.64391250
-3.44872436,6.37255235,0.00598420,0.17203261,0.59410535,2.90814194,0.94255576,0.80179851,0.04697569,2.64773992
-3.44272136,6.36425789,0.00581058,0.16499195,0.59723072,2.91593729,0.95948328,0.78905053,0.04535151,2.64738082
-3.43671836,6.34521493,0.00567657,0.15815665,0.59978146,2.91813385,0.97376177,0.77507601,0.04382104,2.64211506
-3.43071536,6.31394497,0.00557743,0.15155526,0.60159753,2.91398813,0.98493855,0.75979911,0.04238415,2.63128086
-3.42471236,6.26911982,0.00550841,0.14520804,0.60253728,2.90281747,0.99262447,0.74315820,0.04103666,2.61430902
-3.41870935,6.20963777,0.00546480,0.13912842,0.60248317,2.88403634,0.99650900,0.72511327,0.03977105,2.59075423
-3.41270635,6.13469228,0.00544204,0.13332450,0.60134630,2.85718979,0.99637230,0.70565295,0.03857716,2.56032180
-3.40670335,6.04382893,0.00543574,0.12780072,0.59906935,2.82198230,0.99209379,0.68480079,0.03744301,2.52288806
-3.40070035,5.93698760,0.00544176,0.12255935,0.59562785,2.77830027,0.98365675,0.66262015,0.03635558,2.47851350
-3.39469735,5.81452719,0.00545624,0.11760189,0.59102976,2.72622691,0.97114877,0.63921760,0.03530159,2.42744769
-3.38869435,5.67723195,0.00547560,0.11293020,0.58531341,2.66604878,0.95475815,0.61474439,0.03426814,2.37012589
-3.38269135,5.52629893,0.00549664,0.10854729,0.57854407,2.59825370,0.93476648,0.58939593,0.03324335,2.30715757
-3.37668834,5.36330792,0.00551647,0.10445786,0.57080940,2.52352036,0.91153787,0.56340925,0.03221683,2.23930769
-3.37068534,5.19017558,0.00553254,0.10066845,0.56221407,2.44270026,0.88550543,0.53705853,0.03118000,2.16747175
-3.36468234,5.00909699,0.00554264,0.09718739,0.55287415,2.35679339,0.85715578,0.51064893,0.03012639,2.09264627
-3.35867934,4.82247804,0.00554488,0.09402440,0.54291151,2.26691902,0.82701253,0.48450905,0.02905174,2.01589627
-3.35267634,4.63286254,0.00553768,0.09119005,0.53244866,2.17428343,0.79561934,0.45898237,0.02795398,1.93832167
-3.34667334,4.44285825,0.00551975,0.08869510,0.52160448,2.08014650,0.76352360,0.43441809,0.02683322,1.86102422
-3.34067034,4.25506556,0.00549009,0.08654979,0.51049095,1.98578877,0.73126137,0.41116196,0.02569155,1.78507670
-3.33466733,4.07201226,0.00544797,0.08476307,0.49921123,1.89248078,0.69934424,0.38954723,0.02453284,1.71149570
-3.32866433,3.89609717,0.00539294,0.08334204,0.48785894,1.80145604,0.66824845,0.36988653,0.02336253,1.64121898
-3.32266133,3.72954458,0.00532483,0.08229134,0.47651883,1.71388844,0.63840670,0.35246456,0.02218734,1.57508816
-3.31665833,3.57437064,0.00524373,0.08161282,0.46526844,1.63087493,0.61020270,0.33753228,0.02101502,1.51383699
-3.31065533,3.43236179,0.00515005,0.08130528,0.45418074,1.55342353,0.58396831,0.32530234,0.01985407,1.45808505
-3.30465233,3.30506468,0.00504447,0.08136449,0.44332727,1.48244639,0.55998313,0.31594621,0.01871349,1.40833660
-3.29864932,3.19378604,0.00492799,0.08178323,0.43278145,1.41875731,0.53847616,0.30959261,0.01760259,1.36498365
-3.29264632,3.09960058,0.00480193,0.08255157,0.42262179,1.36307284,0.51962903,0.30632739,0.01653073,1.32831242
-3.28664332,3.02336444,0.00466789,0.08365722,0.41293450,1.31601578,0.50358034,0.30619454,0.01550718,1.29851222
-3.28064032,2.96573143,0.00452776,0.08508590,0.40381523,1.27811976,0.49043049,0.30919805,0.01454090,1.27568537
-3.27463732,2.92716963,0.00438371,0.08682178,0.39536974,1.24983376,0.48024659,0.31530437,0.01364043,1.25985732
-3.26863432,2.90797565,0.00423810,0.08884786,0.38771320,1.23152516,0.47306684,0.32444524,0.01281376,1.25098584
-3.26263132,2.90828456,0.00409348,0.09114626,0.38096817,1.22348065,0.46890408,0.33652037,0.01206812,1.24896852
-3.25662831,2.92807389,0.00395248,0.09369847,0.37526115,1.22590384,0.46774824,0.35139999,0.01140996,1.25364805
-3.25062531,2.96716089,0.00381778,0.09648541,0.37071792,1.23890950,0.46956743,0.36892680,0.01084470,1.26481479
-3.24462231,3.02519259,0.00369198,0.09948735,0.36745781,1.26251420,0.47430762,0.38891738,0.01037672,1.28220675
-3.23861931,3.10162945,0.00357752,0.10268368,0.36558722,1.29662375,0.48189113,0.41116287,0.01000912,1.30550700
-3.23261631,3.19572360,0.00347662,0.10605257,0.36519276,1.34101807,0.49221394,0.43542899,0.00974368,1.33433909
-3.22661331,3.30649374,0.00339116,0.10957048,0.36633432,1.39533462,0.50514221,0.46145561,0.00958070,1.36826107
-3.22061031,3.43269888,0.00332260,0.11321158,0.36903857,1.45905170,0.52050833,0.48895586,0.00951888,1.40675887
-3.21460730,3.57281396,0.00327191,0.11694712,0.37329328,1.53147308,0.53810703,0.51761533,0.00955527,1.44924015
-3.20860430,3.72501005,0.00323956,0.12074488,0.37904280,1.61171565,0.55769187,0.54709145,0.00968519,1.49502933
-3.20260130,3.88714232,0.00322539,0.12456860,0.38618502,1.69870170,0.57897268,0.57701355,0.00990221,1.54336504
-3.19659830,4.05674847,0.00322869,0.12837761,0.39457017,1.79115737,0.60161433,0.60698384,0.01019818,1.59340062
-3.19059530,4.23105995,0.00324815,0.13212664,0.40400151,1.88761847,0.62523719,0.63657977,0.01056327,1.64420849
-3.18459230,4.40702773,0.00328189,0.13576583,0.41423807,1.98644473,0.64941964,0.66535786,0.01098612,1.69478894
-3.17858929,4.58136369,0.00332756,0.13924110,0.42499944,2.08584294,0.67370271,0.69285923,0.01145400,1.74408346
-3.17258629,4.75059746,0.00338235,0.14249477,0.43597241,2.18389896,0.69759697,0.71861702,0.01195306,1.79099273
-3.16658329,4.91114824,0.00344312,0.14546654,0.44681931,2.27861825,0.72059157,0.74216533,0.01246861,1.83439874
-3.16058029,5.05940931,0.00350648,0.14809480,0.45718773,2.36797377,0.74216524,0.76304980,0.01298546,1.87319071
-3.15457729,5.19184280,0.00356894,0.15031813,0.46672127,2.44995977,0.76179887,0.78083929,0.01348827,1.90629363
-3.14857429,5.30508112,0.00362701,0.15207718,0.47507075,2.52264947,0.77898923,0.79513825,0.01396201,1.93269843
-3.14257129,5.39603070,0.00367730,0.15331659,0.48190566,2.58425437,0.79326333,0.80559935,0.01439229,1.95149258
-3.13656828,5.46197374,0.00371668,0.15398705,0.48692506,2.63318258,0.80419274,0.81193563,0.01476585,1.96188948
-3.13056528,5.50066307,0.00374238,0.15404738,0.48986776,2.66809357,0.81140721,0.81393166,0.01507092,1.96325560
-3.12456228,5.51040573,0.00375205,0.15346641,0.49052107,2.68794683,0.81460708,0.81145306,0.01529754,1.95513368
-3.11855928,5.49013097,0.00374389,0.15222475,0.48872799,2.69204205,0.81357374,0.80445382,0.01543794,1.93726104
-3.11255628,5.43943938,0.00371665,0.15031619,0.48439237,2.68004893,0.80817772,0.79298109,0.01548670,1.90958197
-3.10655328,5.35863044,0.00366973,0.14774880,0.47748188,2.65202499,0.79838389,0.77717691,0.01544098,1.87225349
-3.10055028,5.24870695,0.00360313,0.14454548,0.46802879,2.60842068,0.78425371,0.75727686,0.01530056,1.82564412
-3.09454727,5.11135603,0.00351748,0.14074414,0.45612839,2.55007122,0.76594414,0.73360566,0.01506785,1.77032578
-3.08854427,4.94890721,0.00341399,0.13639730,0.44193531,2.47817574,0.74370341,0.70656960,0.01474781,1.70705885
-3.08254127,4.76426963,0.00329440,0.13157118,0.42565784,2.39426448,0.71786375,0.67664643,0.01434775,1.63677140
-3.07653827,4.56085091,0.00316091,0.12634442,0.40755067,2.30015549,0.68883153,0.64437285,0.01387709,1.56053322
-3.07053527,4.34246134,0.00301611,0.12080620,0.38790618,2.19790285,0.65707504,0.61033034,0.01334705,1.47952597
-3.06453227,4.11320744,0.00286286,0.11505415,0.36704495,2.08973846,0.62311065,0.57512970,0.01277028,1.39501064
-3.05852926,3.87737916,0.00270421,0.10919189,0.34530566,1.97800980,0.58748781,0.53939520,0.01216046,1.30829375
-3.05252626,3.63933525,0.00254330,0.10332640,0.32303497,1.86511611,0.55077357,0.50374863,0.01153188,1.22069356
-3.04652326,3.40339099,0.00238327,0.09756523,0.30057764,1.75344514,0.51353727,0.46879417,0.01089898,1.13350767
-3.04052026,3.17371194,0.00222714,0.09201378,0.27826739,1.64531282,0.47633585,0.43510426,0.01027597,1.04798301
-3.03451726,2.95421719,0.00207775,0.08677260,0.25641862,1.54290738,0.43970045,0.40320712,0.00967643,0.96528923
-3.02851426,2.74849440,0.00193767,0.08193481,0.23531936,1.44823955,0.40412450,0.37357617,0.00911291,0.88649618
-3.02251126,2.55972862,0.00180916,0.07758383,0.21522561,1.36309986,0.37005387,0.34662145,0.00859665,0.81255584
-3.01650825,2.39064596,0.00169411,0.07379129,0.19635699,1.28902376,0.33787908,0.32268328,0.00813730,0.74428904
-3.01050525,2.24347241,0.00159399,0.07061542,0.17889396,1.22726483,0.30792968,0.30202810,0.00774272,0.68237685
-3.00450225,2.11990770,0.00150985,0.06809962,0.16297638,1.17877625,0.28047089,0.28484639,0.00741883,0.62735638
-2.99849925,2.02111359,0.00144228,0.06627167,0.14870341,1.14420030,0.25570232,0.27125253,0.00716950,0.57962073
-2.99249625,1.94771542,0.00139146,0.06514317,0.13613456,1.12386545,0.23375858,0.26128646,0.00699656,0.53942239
-2.98649325,1.89981587,0.00135713,0.06470952,0.12529181,1.11779075,0.21471159,0.25491689,0.00689978,0.50687972
-2.98049025,1.87701951,0.00133862,0.06495034,0.11616251,1.12569689,0.19857425,0.25204587,0.00687703,0.48198576
-2.97448724,1.87846681,0.00133490,0.06583032,0.10870294,1.14702341,0.18530536,0.25251447,0.00692434,0.46461873
-2.96848424,1.90287642,0.00134460,0.06730052,0.10284242,1.18095166,0.17481523,0.25610943,0.00703615,0.45455393
-2.96248124,1.94859437,0.00136607,0.06930009,0.09848756,1.22643286,0.16697204,0.26257053,0.00720553,0.45147624
-2.95647824,2.01364938,0.00139741,0.07175833,0.09552688,1.28222100,0.16160843,0.27159861,0.00742442,0.45499305
-2.95047524,2.09581295,0.00143655,0.07459720,0.09383523,1.34690980,0.15852828,0.28286400,0.00768398,0.46464726
-2.94447224,2.19266349,0.00148128,0.07773405,0.09327827,1.41897339,0.15751349,0.29601533,0.00797491,0.47993011
-2.93846923,2.30165333,0.00152934,0.08108464,0.09371671,1.49681003,0.15833058,0.31068838,0.00828783,0.50029369
-2.93246623,2.42017756,0.00157845,0.08456625,0.09501025,1.57878790,0.16073701,0.32651513,0.00861357,0.52516303
-2.92646323,2.54564347,0.00162640,0.08810100,0.09702125,1.66329226,0.16448718,0.34313257,0.00894365,0.55394777
-2.92046023,2.67553918,0.00167107,0.09161899,0.09961799,1.74877272,0.16933804,0.36019122,0.00927055,0.58605335
-2.91445723,2.80749986,0.00171050,0.09506136,0.10267752,1.83378933,0.17505417,0.37736316,0.00958810,0.62089153
-2.90845423,2.93936978,0.00174298,0.09838314,0.10608805,1.91705620,0.18141248,0.39434943,0.00989176,0.65789045
-2.90245123,3.06925847,0.00176699,0.10155565,0.10975089,1.99748097,0.18820622,0.41088647,0.01017892,0.69650384
-2.89644822,3.19558884,0.00178135,0.10456839,0.11358186,2.07419874,0.19524851,0.42675147,0.01044906,0.73621953
-2.89044522,3.31713557,0.00178515,0.10743040,0.11751220,2.14659876,0.20237516,0.44176648,0.01070393,0.77656683
-2.88444222,3.43305187,0.00177781,0.11017086,0.12148895,2.21434265,0.20944685,0.45580102,0.01094756,0.81712280
-2.87843922,3.54288321,0.00175908,0.11283891,0.12547483,2.27737285,0.21635054,0.46877320,0.01118629,0.85751709
-2.87243622,3.64656679,0.00172904,0.11550265,0.12944756,2.33591044,0.22300007,0.48064909,0.01142863,0.89743520
-2.86643322,3.74441601,0.00168805,0.11824728,0.13339873,2.39044180,0.22933603,0.49144055,0.01168500,0.93661986
-2.86043022,3.83708983,0.00163675,0.12117241,0.13733214,2.44169392,0.23532468,0.50120134,0.01196751,0.97487056
-2.85442721,3.92554747,0.00157604,0.12438851,0.14126185,2.49059890,0.24095619,0.51002176,0.01228949,1.01204091
-2.84842421,4.01098944,0.00150700,0.12801277,0.14520966,2.53824837,0.24624194,0.51802194,0.01266503,1.04803402
-2.84242121,4.09478672,0.00143089,0.13216419,0.14920254,2.58583918,0.25121122,0.52534395,0.01310847,1.08279574
-2.83641821,4.17840033,0.00134906,0.13695835,0.15326969,2.63461233,0.25590720,0.53214317,0.01363374,1.11630619
-2.83041521,4.26329436,0.00126295,0.14250184,0.15743953,2.68578731,0.26038252,0.53857908,0.01425378,1.14856957
-2.82441221,4.35084569,0.00117398,0.14888662,0.16173677,2.74049436,0.26469441,0.54480587,0.01497987,1.17960289
-2.81840920,4.44225419,0.00108359,0.15618459,0.16617954,2.79970765,0.26889977,0.55096327,0.01582099,1.20942384
-2.81240620,4.53845740,0.00099312,0.16444248,0.17077674,2.86418221,0.27305023,0.55716806,0.01678326,1.23803864
-2.80640320,4.64005346,0.00090381,0.17367737,0.17552577,2.93439765,0.27718750,0.56350638,0.01786937,1.26543022
-2.80040020,4.74723635,0.00081680,0.18387308,0.18041077,3.01051133,0.28133923,0.57002745,0.01907816,1.29154751
-2.79439720,4.85974668,0.00073307,0.19497757,0.18540130,3.09232371,0.28551549,0.57673884,0.02040430,1.31629650
-2.78839420,4.97684116,0.00065342,0.20690161,0.19045177,3.17925779,0.28970621,0.58360358,0.02183812,1.33953357
-2.78239120,5.09728284,0.00057854,0.21951870,0.19550153,3.27035434,0.29387957,0.59053930,0.02336554,1.36106172
-2.77638819,5.21935364,0.00050890,0.23266653,0.20047565,3.36428369,0.29798157,0.59741946,0.02496820,1.38062994
-2.77038519,5.34088956,0.00044487,0.24614986,0.20528649,3.45937439,0.30193678,0.60407674,0.02662379,1.39793621
-2.76438219,5.45933802,0.00038665,0.25974480,0.20983592,3.55365817,0.30565025,0.61030845,0.02830651,1.41263391
-2.75837919,5.57183556,0.00033432,0.27320444,0.21401824,3.64492964,0.30901060,0.61588386,0.02998768,1.42434186
-2.75237619,5.67530343,0.00028786,0.28626566,0.21772357,3.73081893,0.31189414,0.62055314,0.03163654,1.43265732
-2.74637319,5.76655725,0.00024718,0.29865679,0.22084169,3.80887428,0.31416978,0.62405761,0.03322111,1.43717172
-2.74037019,5.84242646,0.00021213,0.31010602,0.22326618,3.87665136,0.31570464,0.62614088,0.03470923,1.43748837
-2.73436718,5.89987854,0.00018251,0.32035009,0.22489854,3.93180557,0.31637000,0.62656046,0.03606956,1.43324123
-2.72836418,5.93614256,0.00015813,0.32914296,0.22565238,3.97218343,0.31604735,0.62509925,0.03727264,1.42411398
-2.72236118,5.94882672,0.00013882,0.33626415,0.22545719,3.99590900,0.31463425,0.62157663,0.03829197,1.40985829
-2.71635818,5.93602454,0.00012441,0.34152629,0.22426177,4.00146161,0.31204974,0.61585836,0.03910492,1.39031050
-2.71035518,5.89640488,0.00011482,0.34478170,0.22203699,3.98774141,0.30823894,0.60786518,0.03969366,1.36540556
-2.70435218,5.82928175,0.00011001,0.34592756,0.21877784,3.95411990,0.30317681,0.59757946,0.04004580,1.33518780
-2.69834917,5.73466073,0.00011002,0.34490961,0.21450464,3.90047318,0.29687057,0.58504975,0.04015501,1.29981759
-2.69234617,5.61325992,0.00011500,0.34172404,0.20926336,3.82719665,0.28936109,0.57039294,0.04002133,1.25957365
-2.68634317,5.46650453,0.00012518,0.33641763,0.20312494,3.73520054,0.28072274,0.55379399,0.03965131,1.21485077
-2.68034017,5.29649555,0.00014088,0.32908618,0.19618386,3.62588665,0.27106204,0.53550313,0.03905794,1.16615304
-2.67433717,5.10595389,0.00016253,0.31987109,0.18855572,3.50110759,0.26051500,0.51583077,0.03826034,1.11408270
-2.66833417,4.89814263,0.00019065,0.30895454,0.18037422,3.36311042,0.24924341,0.49514016,0.03728327,1.05932526
-2.66233117,4.67677094,0.00022582,0.29655331,0.17178739,3.21446721,0.23743003,0.47383824,0.03615643,1.00263148
-2.65632816,4.44588372,0.00026872,0.28291159,0.16295351,3.05799582,0.22527324,0.45236487,0.03491364,0.94479687
-2.65032516,4.20974162,0.00032003,0.26829308,0.15403662,2.89667391,0.21298099,0.43118095,0.03359187,0.88663985
-2.64432216,3.97269634,0.00038048,0.25297274,0.14520199,2.73355008,0.20076466,0.41075581,0.03223014,0.82897919
-2.63831916,3.73906580,0.00045078,0.23722848,0.13661161,2.57165513,0.18883281,0.39155429,0.03086847,0.77261185
-2.63231616,3.51301385,0.00053161,0.22133318,0.12841982,2.41391705,0.17738525,0.37402386,0.02954674,0.71829195
-2.62631316,3.29843843,0.00062354,0.20554727,0.12076938,2.26308225,0.16660753,0.35858234,0.02830356,0.66671170
-2.62031016,3.09887171,0.00072706,0.19011215,0.11378793,2.12164565,0.15666602,0.34560639,0.02717522,0.61848474
-2.61430715,2.91739497,0.00084248,0.17524461,0.10758497,1.99179152,0.14770388,0.33542122,0.02619475,0.57413269
-2.60830415,2.75657007,0.00096990,0.16113243,0.10224950,1.87534622,0.13983785,0.32829163,0.02539101,0.53407491
-2.60230115,2.61838916,0.00110922,0.14793121,0.09784828,1.77374398,0.13315601,0.32441483,0.02478796,0.49862182
-2.59629815,2.50424279,0.00126003,0.13576242,0.09442476,1.68800570,0.12771656,0.32391497,0.02440406,0.46797182
-2.59029515,2.41490671,0.00142164,0.12471275,0.09199867,1.61873083,0.12354757,0.32683973,0.02425182,0.44221167
-2.58429215,2.35054661,0.00159306,0.11483447,0.09056623,1.56610173,0.12064772,0.33315881,0.02433747,0.42132006
-2.57828914,2.31073977,0.00177294,0.10614700,0.09010105,1.52989961,0.11898781,0.34276470,0.02466087,0.40517417
-2.57228614,2.29451212,0.00195964,0.09863918,0.09055551,1.50953087,0.11851319,0.35547538,0.02521552,0.39355884
-2.56628314,2.30038910,0.00215118,0.09227239,0.09186268,1.50406263,0.11914677,0.37103922,0.02598875,0.38617775
-2.56028014,2.32645807,0.00234532,0.08698420,0.09393872,1.51226589,0.12079256,0.38914174,0.02696208,0.38266642
-2.55427714,2.37044038,0.00253960,0.08269238,0.09668563,1.53266465,0.12333969,0.40941435,0.02811170,0.38260626
-2.54827414,2.42977052,0.00273136,0.07929915,0.09999433,1.56358956,0.12666654,0.43144460,0.02940914,0.38553933
-2.54227114,2.50168002,0.00291783,0.07669551,0.10374795,1.60323415,0.13064506,0.45478790,0.03082200,0.39098340
-2.53626813,2.58328361,0.00309622,0.07476548,0.10782525,1.64971218,0.13514493,0.47898031,0.03231487,0.39844655
-2.53026513,2.67166500,0.00326381,0.07339014,0.11210418,1.70111420,0.14003756,0.50355199,0.03385024,0.40744121
-2.52426213,2.76395981,0.00341800,0.07245137,0.11646524,1.75556188,0.14519962,0.52804094,0.03538956,0.41749696
-2.51825913,2.85743316,0.00355644,0.07183521,0.12079485,1.81125841,0.15051619,0.55200649,0.03689430,0.42817195
-2.51225613,2.94954966,0.00367711,0.07143477,0.12498842,1.86653358,0.15588320,0.57504214,0.03832702,0.43906239
-2.50625313,3.03803363,0.00377840,0.07115257,0.12895304,1.91988238,0.16120926,0.59678720,0.03965237,0.44981021
-2.50025013,3.12091787,0.00385917,0.07090247,0.13260986,1.96999583,0.16641675,0.61693669,0.04083811,0.46010841
-2.49424712,3.19657959,0.00391881,0.07061093,0.13589592,2.01578363,0.17144219,0.63524929,0.04185595,0.46970428
-2.48824412,3.26376272,0.00395727,0.07021781,0.13876544,2.05638782,0.17623594,0.65155274,0.04268231,0.47840047
-2.48224112,3.32158609,0.00397511,0.06967666,0.14119052,2.09118766,0.18076122,0.66574668,0.04329890,0.48605398
-2.47623812,3.36953812,0.00397345,0.06895447,0.14316132,2.11979584,0.18499269,0.67780265,0.04369314,0.49257335
-2.47023512,3.40745848,0.00395398,0.06803103,0.14468553,2.14204667,0.18891461,0.68776134,0.04385836,0.49791434
-2.46423212,3.43550858,0.00391889,0.06689801,0.14578740,2.15797733,0.19251880,0.69572723,0.04379383,0.50207452
-2.45822911,3.45413258,0.00387084,0.06555758,0.14650620,2.16780341,0.19580247,0.70186092,0.04350454,0.50508702
-2.45222611,3.46401133,0.00381286,0.06402099,0.14689428,2.17189019,0.19876630,0.70636947,0.04300087,0.50701399
-2.44622311,3.46601199,0.00374825,0.06230688,0.14701480,2.17072152,0.20141260,0.70949541,0.04229803,0.50794024
-2.44022011,3.46113582,0.00368049,0.06043963,0.14693923,2.16486778,0.20374402,0.71150482,0.04141533,0.50796718
-2.43421711,3.45046712,0.00361313,0.05844768,0.14674469,2.15495475,0.20576263,0.71267519,0.04037545,0.50720764
-2.42821411,3.43512544,0.00354970,0.05636196,0.14651139,2.14163480,0.20746962,0.71328366,0.03920351,0.50578162
-2.42221111,3.41622346,0.00349356,0.05421443,0.14631998,2.12556171,0.20886549,0.71359617,0.03792621,0.50381319
-2.41620810,3.39483189,0.00344782,0.05203688,0.14624923,2.10737005,0.20995076,0.71385800,0.03657090,0.50142845
-2.41020510,3.37195262,0.00341525,0.04985986,0.14637392,2.08765970,0.21072715,0.71428618,0.03516475,0.49875458
-2.40420210,3.34850041,0.00339822,0.04771191,0.14676297,2.06698562,0.21119896,0.71506394,0.03373394,0.49591967
-2.39819910,3.32529296,0.00339857,0.04561904,0.14747801,2.04585292,0.21137464,0.71633735,0.03230301,0.49305318
-2.39219610,3.30304861,0.00341763,0.04360440,0.14857227,2.02471632,0.21126832,0.71821419,0.03089432,0.49028658
-2.38619310,3.28239047,0.00345615,0.04168818,0.15008984,2.00398360,0.21090115,0.72076491,0.02952760,0.48775395
-2.38019010,3.26385529,0.00351428,0.03988773,0.15206527,1.98402164,0.21030216,0.72402537,0.02821966,0.48559211
-2.37418709,3.24790549,0.00359161,0.03821774,0.15452348,1.96516416,0.20950872,0.72800108,0.02698432,0.48393999
-2.36818409,3.23494235,0.00368716,0.03669066,0.15748001,1.94771990,0.20856631,0.73267255,0.02583230,0.48293712
-2.36218109,3.22531872,0.00379940,0.03531702,0.16094140,1.93198016,0.20752761,0.73800125,0.02477137,0.48272093
-2.35617809,3.21934985,0.00392638,0.03410596,0.16490588,1.91822486,0.20645093,0.74393586,0.02380652,0.48342296
-2.35017509,3.21732112,0.00406570,0.03306562,0.16936409,1.90672629,0.20539801,0.75041830,0.02294019,0.48516403
-2.34417209,3.21949205,0.00421468,0.03220357,0.17429997,1.89775034,0.20443131,0.75738926,0.02217259,0.48804864
-2.33816908,3.22609632,0.00437039,0.03152716,0.17969173,1.89155495,0.20361091,0.76479303,0.02150199,0.49215881
-2.33216608,3.23733812,0.00452978,0.03104380,0.18551272,1.88838597,0.20299123,0.77258119,0.02092508,0.49754783
-2.32616308,3.25338534,0.00468979,0.03076121,0.19173247,1.88847096,0.20261787,0.78071540,0.02043725,0.50423438
-2.32016008,3.27436061,0.00484742,0.03068751,0.19831752,1.89201142,0.20252460,0.78916898,0.02003294,0.51219749
-2.31415708,3.30033142,0.00499986,0.03083130,0.20523228,1.89917440,0.20273091,0.79792742,0.01970583,0.52137274
-2.30815408,3.33130046,0.00514462,0.03120162,0.21243981,1.91008419,0.20324018,0.80698799,0.01944919,0.53165027
-2.30215108,3.36719757,0.00527957,0.03180785,0.21990241,1.92481499,0.20403868,0.81635846,0.01925599,0.54287475
-2.29614807,3.40787427,0.00540302,0.03265955,0.22758212,1.94338534,0.20509549,0.82605519,0.01911918,0.55484767
-2.29014507,3.45310181,0.00551386,0.03376623,0.23544109,1.96575482,0.20636341,0.83610070,0.01903183,0.56733191
-2.28414207,3.50257335,0.00561153,0.03513706,0.24344175,1.99182352,0.20778079,0.84652091,0.01898732,0.58005874
-2.27813907,3.55591025,0.00569607,0.03678053,0.25154676,2.02143443,0.20927424,0.85734220,0.01897951,0.59273676
-2.27213607,3.61267265,0.00576818,0.03870409,0.25971885,2.05437863,0.21076213,0.86858841,0.01900293,0.60506267
-2.26613307,3.67237346,0.00582912,0.04091366,0.26792046,2.09040315,0.21215863,0.88027792,0.01905300,0.61673333
-2.26013007,3.73449535,0.00588076,0.04341320,0.27611321,2.12922090,0.21337807,0.89242086,0.01912623,0.62745847
-2.25412706,3.79850943,0.00592544,0.04620418,0.28425729,2.17052215,0.21433948,0.90501660,0.01922047,0.63697358
-2.24812406,3.86389473,0.00596597,0.04928508,0.29231069,2.21398682,0.21497093,0.91805157,0.01933517,0.64505217
-2.24212106,3.93015716,0.00600546,0.05265083,0.30022858,2.25929686,0.21521353,0.93149747,0.01947160,0.65151690
-2.23611806,3.99684708,0.00604724,0.05629235,0.30796255,2.30614797,0.21502482,0.94530999,0.01963314,0.65624882
-2.23011506,4.06357422,0.00609472,0.06019604,0.31546013,2.35426002,0.21438130,0.95942813,0.01982551,0.65919447
-2.22411206,4.13001953,0.00615128,0.06434342,0.32266445,2.40338571,0.21328017,0.97377407,0.02005695,0.66037011
-2.21810905,4.19594320,0.00622006,0.06871082,0.32951421,2.45331695,0.21173991,0.98825393,0.02033841,0.65986313
-2.21210605,4.26118871,0.00630390,0.07326929,0.33594390,2.50388880,0.20979989,1.00275917,0.02068358,0.65783035
-2.20610305,4.32568287,0.00640515,0.07798454,0.34188457,2.55498092,0.20751888,1.01716888,0.02110896,0.65449329
-2.20010005,4.38943205,0.00652557,0.08281720,0.34726479,2.60651653,0.20497268,1.03135281,0.02163373,0.65013059
-2.19409705,4.45251491,0.00666622,0.08772322,0.35201218,2.65845904,0.20225087,1.04517515,0.02227951,0.64506796
-2.18809405,4.51507224,0.00682739,0.09265446,0.35605521,2.71080676,0.19945291,1.05849896,0.02307010,0.63966601
-2.18209105,4.57729437,0.00700850,0.09755953,0.35932531,2.76358588,0.19668382,1.07119099,0.02403093,0.63430660
-2.17608804,4.63940673,0.00720814,0.10238482,0.36175916,2.81684212,0.19404955,1.08312675,0.02518852,0.62937814
-2.17008504,4.70165418,0.00742399,0.10707561,0.36330115,2.87063148,0.19165242,1.09419548,0.02656974,0.62526068
-2.16408204,4.76428451,0.00765293,0.11157744,0.36390566,2.92501039,0.18958664,1.10430487,0.02820092,0.62231124
-2.15807904,4.82753165,0.00789104,0.11583738,0.36353929,2.98002549,0.18793437,1.11338503,0.03010692,0.62085002
-2.15207604,4.89159886,0.00813376,0.11980543,0.36218272,3.03570358,0.18676225,1.12139158,0.03231007,0.62114811
-2.14607304,4.95664244,0.00837597,0.12343584,0.35983215,3.09204174,0.18611864,1.12830748,0.03482904,0.62341702
-2.14007004,5.02275617,0.00861215,0.12668828,0.35650017,3.14899808,0.18603180,1.13414360,0.03767771,0.62780056
-2.13406703,5.08995687,0.00883659,0.12952890,0.35221610,3.20648337,0.18650877,1.13893769,0.04086405,0.63436925
-2.12806403,5.15817171,0.00904351,0.13193115,0.34702568,3.26435377,0.18753531,1.14275197,0.04438908,0.64311737
-2.12206103,5.22722757,0.00922730,0.13387633,0.34099012,3.32240519,0.18907660,1.14566930,0.04824583,0.65396288
-2.11605803,5.29684328,0.00938271,0.13535395,0.33418461,3.38036947,0.19107877,1.14778827,0.05241865,0.66674996
-2.11005503,5.36662521,0.00950499,0.13636172,0.32669634,3.43791289,0.19347124,1.14921741,0.05688256,0.68125412
-2.10405203,5.43606718,0.00959011,0.13690534,0.31862220,3.49463746,0.19616948,1.15006901,0.06160292,0.69718972
-2.09804902,5.50455508,0.00963488,0.13699804,0.31006619,3.55008526,0.19907843,1.15045299,0.06653546,0.71421936
-2.09204602,5.57137713,0.00963708,0.13665990,0.30113684,3.60374627,0.20209605,1.15047127,0.07162653,0.73196507
