energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Li_s_up,Se_s_up,Se_p_up
-0.17108554,0.48137356,0.07066985,0.20014202,0.16590202,0.03282761,0.03781924,0.01621903,0.09196374
-0.16508254,0.48348580,0.06802166,0.19761437,0.16547450,0.03279258,0.04006822,0.01692457,0.09686656
-0.15907954,0.49062171,0.06561572,0.19668054,0.16658861,0.03307566,0.04309525,0.01789017,0.10353399
-0.15307654,0.50350501,0.06355151,0.19762714,0.16948560,0.03372611,0.04695424,0.01914260,0.11211979
-0.14707354,0.52281645,0.06192182,0.20072340,0.17439146,0.03479028,0.05169610,0.02070683,0.12277304
-0.14107054,0.54916640,0.06081020,0.20621153,0.18150807,0.03630984,0.05736552,0.02260485,0.13563004
-0.13506753,0.58306742,0.06028863,0.21429713,0.19100453,0.03831999,0.06399756,0.02485444,0.15080608
-0.12906453,0.62490747,0.06041547,0.22514011,0.20300873,0.04084778,0.07161422,0.02746790,0.16838690
-0.12306153,0.67492475,0.06123365,0.23884624,0.21759958,0.04391045,0.08022108,0.03045092,0.18842052
-0.11705853,0.73318498,0.06276916,0.25545963,0.23480006,0.04751395,0.08980422,0.03380142,0.21090943
-0.11105553,0.79956215,0.06502992,0.27495661,0.25457154,0.05165175,0.10032744,0.03750866,0.23580379
-0.10505253,0.87372371,0.06800503,0.29724100,0.27680950,0.05630382,0.11173011,0.04155242,0.26299567
-0.09904952,0.95512128,0.07166446,0.32214141,0.30134109,0.06143606,0.12392571,0.04590255,0.29231512
-0.09304652,1.04298774,0.07595909,0.34941063,0.32792470,0.06700006,0.13680123,0.05051880,0.32352802
-0.08704352,1.13634144,0.08082139,0.37872739,0.35625189,0.07293337,0.15021751,0.05535092,0.35633630
-0.08104052,1.23399837,0.08616644,0.40970073,0.38595168,0.07916025,0.16401065,0.06033929,0.39038076
-0.07503752,1.33459233,0.09189355,0.44187707,0.41659747,0.08559292,0.17799460,0.06541579,0.42524649
-0.06903452,1.43660338,0.09788836,0.47474994,0.44771648,0.09213340,0.19196475,0.07050521,0.46047113
-0.06303152,1.53839399,0.10402539,0.50777224,0.47880153,0.09867576,0.20570265,0.07552693,0.49555578
-0.05702851,1.63825227,0.11017106,0.54037091,0.50932503,0.10510893,0.21898164,0.08039704,0.52997835
-0.05102551,1.73444105,0.11618705,0.57196341,0.53875467,0.11131978,0.23157329,0.08503066,0.56320902
-0.04502251,1.82525113,0.12193391,0.60197574,0.56657042,0.11719658,0.24325425,0.08934447,0.59472717
-0.03901951,1.90905693,0.12727493,0.62986119,0.59228208,0.12263258,0.25381358,0.09325943,0.62403932
-0.03301651,1.98437214,0.13207993,0.65511913,0.61544683,0.12752960,0.26305988,0.09670338,0.65069712
-0.02701351,2.04990316,0.13622906,0.67731320,0.63568593,0.13180148,0.27082815,0.09961358,0.67431471
-0.02101051,2.10459769,0.13961628,0.69608785,0.65269984,0.13537731,0.27698604,0.10193904,0.69458458
-0.01500750,2.14768631,0.14215251,0.71118264,0.66628099,0.13820411,0.28143902,0.10364247,0.71129105
-0.00900450,2.17871475,0.14376822,0.72244344,0.67632358,0.14024902,0.28413445,0.10470176,0.72432064
-0.00300150,2.19756504,0.14441543,0.72983003,0.68282982,0.14150072,0.28506414,0.10511103,0.73366870
0.00300150,2.20446429,0.14406895,0.73341948,0.68591211,0.14197011,0.28426534,0.10488100,0.73944178
0.00900450,2.19998020,0.14272692,0.73340516,0.68579104,0.14169012,0.28182006,0.10403882,0.74185543
0.01500750,2.18500321,0.14041044,0.73009106,0.68278906,0.14071468,0.27785273,0.10262727,0.74122743
0.02101051,2.16071557,0.13716254,0.72388186,0.67732000,0.13911679,0.27252623,0.10070334,0.73796642
0.02701351,2.12854865,0.13304633,0.71526871,0.66987471,0.13698594,0.26603654,0.09833634,0.73255650
0.03301651,2.09012998,0.12814257,0.70481153,0.66100348,0.13442471,0.25860617,0.09560550,0.72553827
0.03901951,2.04722227,0.12254670,0.69311830,0.65129573,0.13154501,0.25047657,0.09259726,0.71748712
0.04502251,2.00165696,0.11636542,0.68082237,0.64135801,0.12846381,0.24190003,0.08940232,0.70898969
0.05102551,1.95526520,0.10971319,0.66855859,0.63179097,0.12529877,0.23313123,0.08611256,0.70061958
0.05702851,1.90980908,0.10270845,0.65693928,0.62316645,0.12216385,0.22441883,0.08281798,0.69291338
0.06303152,1.86691625,0.09547008,0.64653112,0.61600553,0.11916513,0.21599749,0.07960379,0.68634809
0.06903452,1.82802049,0.08811402,0.63783379,0.61075844,0.11639694,0.20808053,0.07654773,0.68132104
0.07503752,1.79431082,0.08075020,0.63126131,0.60778729,0.11393859,0.20085358,0.07371777,0.67813317
0.08104052,1.76669120,0.07347995,0.62712682,0.60735204,0.11185175,0.19446935,0.07117017,0.67697648
0.08704352,1.74575225,0.06639393,0.62563141,0.60960062,0.11017850,0.18904376,0.06894813,0.67792619
0.09304652,1.73175610,0.05957058,0.62685731,0.61456324,0.10894036,0.18465339,0.06708082,0.68093807
0.09904952,1.72463463,0.05307514,0.63076580,0.62215136,0.10813801,0.18133452,0.06558308,0.68585087
0.10505253,1.72400099,0.04695925,0.63719977,0.63216105,0.10775195,0.17908342,0.06445553,0.69239388
0.11105553,1.72917346,0.04126102,0.64589075,0.64428088,0.10774391,0.17785808,0.06368524,0.70019919
0.11705853,1.73921053,0.03600556,0.65647015,0.65810362,0.10805899,0.17758118,0.06324680,0.70881800
0.12306153,1.75295525,0.03120591,0.66848400,0.67314157,0.10862833,0.17814401,0.06310381,0.71774032
0.12906453,1.76908684,0.02686423,0.68141078,0.68884459,0.10937236,0.17941135,0.06321064,0.72641704
0.13506753,1.78617722,0.02297319,0.69468135,0.70462025,0.11020424,0.18122702,0.06351443,0.73428341
0.14107054,1.80274998,0.01951753,0.70770032,0.71985532,0.11103355,0.18341979,0.06395726,0.74078276
0.14707354,1.81733921,0.01647564,0.71986791,0.73393750,0.11176999,0.18580959,0.06447838,0.74538958
0.15307654,1.82854590,0.01382107,0.73060144,0.74627684,0.11232686,0.18821371,0.06501635,0.74763079
0.15907954,1.83508965,0.01152402,0.73935566,0.75632586,0.11262432,0.19045278,0.06551122,0.74710431
0.16508254,1.83585378,0.00955271,0.74564118,0.76359765,0.11259224,0.19235638,0.06590642,0.74349434
0.17108554,1.82992224,0.00787451,0.74904030,0.76768137,0.11217254,0.19376812,0.06615053,0.73658255
0.17708854,1.81660734,0.00645698,0.74921977,0.76825459,0.11132095,0.19454998,0.06619870,0.72625504
0.18309155,1.79546735,0.00526867,0.74594002,0.76509208,0.11000819,0.19458593,0.06601386,0.71250476
0.18909455,1.76631400,0.00427975,0.73906080,0.75807089,0.10822043,0.19378460,0.06556750,0.69542950
0.19509755,1.72920986,0.00346251,0.72854289,0.74717165,0.10595929,0.19208107,0.06484025,0.67522575
0.20110055,1.68445640,0.00279158,0.71444630,0.73247610,0.10324104,0.18943768,0.06382195,0.65217888
0.20710355,1.63257361,0.00224418,0.69692485,0.71416124,0.10009551,0.18584400,0.06251160,0.62665015
0.21310655,1.57427253,0.00180009,0.67621782,0.69249036,0.09656433,0.18131589,0.06091683,0.59906135
0.21910955,1.51042216,0.00144166,0.65263886,0.66780153,0.09269902,0.17589369,0.05905323,0.56987785
0.22511256,1.44201249,0.00115365,0.62656295,0.64049406,0.08855868,0.16963988,0.05694338,0.53959076
0.23111556,1.37011530,0.00092309,0.59841185,0.61101350,0.08420759,0.16263606,0.05461576,0.50869912
0.23711856,1.29584448,0.00073904,0.56863882,0.57983606,0.07971284,0.15497951,0.05210348,0.47769284
0.24312156,1.22031751,0.00059241,0.53771315,0.54745278,0.07514188,0.14677948,0.04944300,0.44703697
0.24912456,1.14461948,0.00047569,0.50610519,0.51435438,0.07056034,0.13815338,0.04667275,0.41715792
0.25512756,1.06977106,0.00038279,0.47427237,0.48101707,0.06603005,0.12922288,0.04383184,0.38843214
0.26113057,0.99670124,0.00030876,0.44264676,0.44789000,0.06160732,0.12011022,0.04095883,0.36117733
0.26713357,0.92622567,0.00024965,0.41162453,0.41538461,0.05734160,0.11093480,0.03809058,0.33564660
0.27313657,0.85903105,0.00020231,0.38155752,0.38386630,0.05327451,0.10181007,0.03526134,0.31202542
0.27913957,0.79566563,0.00016428,0.35274729,0.35364831,0.04943919,0.09284091,0.03250188,0.29043134
0.28514257,0.73653589,0.00013359,0.32544146,0.32498821,0.04586010,0.08412150,0.02983892,0.27091626
0.29114557,0.68190877,0.00010874,0.29983253,0.29808667,0.04255316,0.07573374,0.02729474,0.25347093
0.29714857,0.63191918,0.00008854,0.27605888,0.27308850,0.03952614,0.06774620,0.02488689,0.23803140
0.30315158,0.58658181,0.00007206,0.25420774,0.25008564,0.03677940,0.06021362,0.02262825,0.22448694
0.30915458,0.54580655,0.00005858,0.23431997,0.22912190,0.03430685,0.05317686,0.02052708,0.21268897
0.31515758,0.50941643,0.00004753,0.21639606,0.21019898,0.03209701,0.04666337,0.01858738,0.20246067
0.32116058,0.47716724,0.00003847,0.20040318,0.19328345,0.03013424,0.04068793,0.01680924,0.19360676
0.32716358,0.44876768,0.00003104,0.18628274,0.17831429,0.02840000,0.03525382,0.01518936,0.18592301
0.33316658,0.42389931,0.00002495,0.17395811,0.16521055,0.02687405,0.03035410,0.01372160,0.17920529
0.33916958,0.40223522,0.00001997,0.16334208,0.15387884,0.02553563,0.02597312,0.01239759,0.17325761
0.34517259,0.38345687,0.00001591,0.15434376,0.14422023,0.02436451,0.02208805,0.01120727,0.16789910
0.35117559,0.36726834,0.00001261,0.14687458,0.13613629,0.02334190,0.01867049,0.01013953,0.16296966
0.35717859,0.35340761,0.00000994,0.14085313,0.12953408,0.02245113,0.01568792,0.00918267,0.15833409
0.36318159,0.34165452,0.00000779,0.13620875,0.12432988,0.02167816,0.01310515,0.00832491,0.15388483
0.36918459,0.33183526,0.00000607,0.13288357,0.12045158,0.02101191,0.01088559,0.00755479,0.14954309
0.37518759,0.32382347,0.00000470,0.13083329,0.11783970,0.02044432,0.00899234,0.00686147,0.14525859
0.38119060,0.31753799,0.00000361,0.13002631,0.11644706,0.01997022,0.00738918,0.00623498,0.14100804
0.38719360,0.31293775,0.00000276,0.13044174,0.11623720,0.01958708,0.00604127,0.00566640,0.13679237
0.39319660,0.31001411,0.00000210,0.13206619,0.11718172,0.01929449,0.00491576,0.00514793,0.13263316
0.39919960,0.30878116,0.00000158,0.13488962,0.11925681,0.01909362,0.00398221,0.00467291,0.12856823
0.40520260,0.30926475,0.00000119,0.13890057,0.12243902,0.01898657,0.00321284,0.00423583,0.12464686
0.41120560,0.31149072,0.00000088,0.14408109,0.12670080,0.01897564,0.00258265,0.00383220,0.12092482
0.41720860,0.31547320,0.00000065,0.15040155,0.13200593,0.01906259,0.00206949,0.00345851,0.11745937
0.42321161,0.32120343,0.00000048,0.15781583,0.13830514,0.01924804,0.00165396,0.00311207,0.11430464
0.42921461,0.32863991,0.00000035,0.16625706,0.14553233,0.01953078,0.00131926,0.00279085,0.11150742
0.43521761,0.33770042,0.00000025,0.17563433,0.15360145,0.01990733,0.00105105,0.00249340,0.10910368
0.44122061,0.34825623,0.00000018,0.18583052,0.16240451,0.02037158,0.00083724,0.00221871,0.10711588
0.44722361,0.36012900,0.00000013,0.19670141,0.17181061,0.02091452,0.00066773,0.00196607,0.10555115
0.45322661,0.37309061,0.00000009,0.20807640,0.18166639,0.02152428,0.00053421,0.00173498,0.10440051
0.45922961,0.38686582,0.00000006,0.21976065,0.19179772,0.02218623,0.00042994,0.00152510,0.10363893
0.46523262,0.40113791,0.00000004,0.23153875,0.20201277,0.02288325,0.00034953,0.00133618,0.10322643
0.47123562,0.41555695,0.00000003,0.24317989,0.21210628,0.02359627,0.00028876,0.00116802,0.10310992
0.47723862,0.42975041,0.00000002,0.25444415,0.22186497,0.02430477,0.00024444,0.00102047,0.10322586
0.48324162,0.44333562,0.00000001,0.26508985,0.23107370,0.02498758,0.00021422,0.00089342,0.10350337
0.48924462,0.45593354,0.00000001,0.27488156,0.23952238,0.02562358,0.00019650,0.00078686,0.10386788
0.49524762,0.46718316,0.00000001,0.28359843,0.24701302,0.02619258,0.00019033,0.00070086,0.10424494
0.50125063,0.47675597,0.00000000,0.29104251,0.25336687,0.02667609,0.00019534,0.00063563,0.10456406
0.50725363,0.48436959,0.00000000,0.29704654,0.25843109,0.02705814,0.00021166,0.00059159,0.10476243
0.51325663,0.48980018,0.00000000,0.30148099,0.26208476,0.02732599,0.00023988,0.00056935,0.10478835
0.51925963,0.49289277,0.00000000,0.30425991,0.26424390,0.02747070,0.00028100,0.00056982,0.10460413
0.52526263,0.49356920,0.00000000,0.30534533,0.26486519,0.02748759,0.00033642,0.00059420,0.10418841
0.53126563,0.49183318,0.00000000,0.30474985,0.26394828,0.02737655,0.00040787,0.00064399,0.10353780
0.53726863,0.48777219,0.00000000,0.30253757,0.26153654,0.02714214,0.00049741,0.00072103,0.10266770
0.54327164,0.48155617,0.00000000,0.29882288,0.25771612,0.02679356,0.00060737,0.00082748,0.10161234
0.54927464,0.47343294,0.00000000,0.29376748,0.25261347,0.02634433,0.00074031,0.00096575,0.10042402
0.55527764,0.46372064,0.00000000,0.28757556,0.24639133,0.02581194,0.00089896,0.00113851,0.09917151
0.56128064,0.45279736,0.00000000,0.28048733,0.23924340,0.02521725,0.00108614,0.00134858,0.09793780
0.56728364,0.44108847,0.00000000,0.27277124,0.23138785,0.02458375,0.00130466,0.00159883,0.09681721
0.57328664,0.42905214,0.00000000,0.26471506,0.22306008,0.02393680,0.00155726,0.00189206,0.09591192
0.57928964,0.41716363,0.00000000,0.25661636,0.21450489,0.02330269,0.00184644,0.00223088,0.09532822
0.58529265,0.40589893,0.00000000,0.24877262,0.20596840,0.02270776,0.00217437,0.00261753,0.09517246
0.59129565,0.39571844,0.00000000,0.24147131,0.19769011,0.02217746,0.00254272,0.00305374,0.09554693
0.59729865,0.38705123,0.00000000,0.23498052,0.18989537,0.02173546,0.00295254,0.00354052,0.09654577
0.60330165,0.38028057,0.00000000,0.22954028,0.18278847,0.02140283,0.00340410,0.00407798,0.09825117
0.60930465,0.37573106,0.00000000,0.22535492,0.17654664,0.02119732,0.00389676,0.00466520,0.10072989
0.61530765,0.37365798,0.00000000,0.22258681,0.17131522,0.02113274,0.00442886,0.00530005,0.10403021
0.62131066,0.37423915,0.00000000,0.22135157,0.16720394,0.02121851,0.00499760,0.00597907,0.10817956
0.62731366,0.37756943,0.00000000,0.22171501,0.16428464,0.02145933,0.00559895,0.00669737,0.11318281
0.63331666,0.38365821,0.00000000,0.22369168,0.16259025,0.02185504,0.00622768,0.00744863,0.11902129
0.63931966,0.39242978,0.00000000,0.22724532,0.16211515,0.02240067,0.00687731,0.00822503,0.12565268
0.64532266,0.40372652,0.00000000,0.23229090,0.16281681,0.02308656,0.00754020,0.00901741,0.13301156
0.65132566,0.41731490,0.00000000,0.23869827,0.16461853,0.02389876,0.00820763,0.00981531,0.14101096
0.65732866,0.43289384,0.00000000,0.24629730,0.16741329,0.02481951,0.00887000,0.01060722,0.14954451
0.66333167,0.45010521,0.00000000,0.25488420,0.17106833,0.02582777,0.00951700,0.01138079,0.15848931
0.66933467,0.46854609,0.00000000,0.26422880,0.17543051,0.02690003,0.01013786,0.01212315,0.16770941
0.67533767,0.48778225,0.00000000,0.27408263,0.18033201,0.02801102,0.01072168,0.01282123,0.17705970
0.68134067,0.50736243,0.00000000,0.28418732,0.18559635,0.02913453,0.01125770,0.01346217,0.18639020
0.68734367,0.52683292,0.00000000,0.29428324,0.19104437,0.03024430,0.01173563,0.01403366,0.19555042
0.69334667,0.54575185,0.00000000,0.30411787,0.19650009,0.03131479,0.01214600,0.01452436,0.20439382
0.69934967,0.56370281,0.00000000,0.31345372,0.20179613,0.03232202,0.01248044,0.01492428,0.21278208
0.70535268,0.58030726,0.00000000,0.32207565,0.20677870,0.03324424,0.01273200,0.01522509,0.22058910
0.71135568,0.59523539,0.00000000,0.32979708,0.21131184,0.03406257,0.01289536,0.01542043,0.22770456
0.71735868,0.60821509,0.00000000,0.33646517,0.21528091,0.03476153,0.01296702,0.01550612,0.23403696
0.72336168,0.61903873,0.00000000,0.34196472,0.21859524,0.03532941,0.01294544,0.01548031,0.23951594
0.72936468,0.62756770,0.00000000,0.34622068,0.22118983,0.03575850,0.01283108,0.01534356,0.24409405
0.73536768,0.63373452,0.00000000,0.34919926,0.22302617,0.03604526,0.01262641,0.01509881,0.24774757
0.74137069,0.63754257,0.00000000,0.35090762,0.22409220,0.03619023,0.01233577,0.01475126,0.25047677
0.74737369,0.63906356,0.00000000,0.35139232,0.22440130,0.03619792,0.01196528,0.01430822,0.25230525
0.75337669,0.63843287,0.00000000,0.35073635,0.22399066,0.03607650,0.01152256,0.01377881,0.25327871
0.75937969,0.63584297,0.00000000,0.34905525,0.22291882,0.03583740,0.01101654,0.01317371,0.25346296
0.76538269,0.63153522,0.00000000,0.34649210,0.22126272,0.03549487,0.01045711,0.01250473,0.25294136
0.77138569,0.62579027,0.00000000,0.34321185,0.21911422,0.03506537,0.00985480,0.01178449,0.25181185
0.77738869,0.61891756,0.00000000,0.33939498,0.21657628,0.03456698,0.00922049,0.01102597,0.25018341
0.78339170,0.61124399,0.00000000,0.33523089,0.21375894,0.03401877,0.00856506,0.01024219,0.24817234
0.78939470,0.60310229,0.00000000,0.33091096,0.21077513,0.03344010,0.00789908,0.00944581,0.24589830
0.79539770,0.59481943,0.00000000,0.32662173,0.20773656,0.03285001,0.00723256,0.00864878,0.24348016
0.80140070,0.58670523,0.00000000,0.32253830,0.20474964,0.03226653,0.00657474,0.00786214,0.24103200
0.80740370,0.57904167,0.00000000,0.31881802,0.20191171,0.03170613,0.00593382,0.00709573,0.23865916
0.81340670,0.57207311,0.00000000,0.31559492,0.19930755,0.03118318,0.00531692,0.00635803,0.23645451
0.81940970,0.56599775,0.00000000,0.31297479,0.19700641,0.03070946,0.00472994,0.00565612,0.23449513
0.82541271,0.56096061,0.00000000,0.31103120,0.19505944,0.03029383,0.00417755,0.00499556,0.23283943
0.83141571,0.55704818,0.00000000,0.30980265,0.19349787,0.02994189,0.00366317,0.00438046,0.23152490
0.83741871,0.55428519,0.00000000,0.30929080,0.19233176,0.02965588,0.00318906,0.00381352,0.23056652
0.84342171,0.55263334,0.00000000,0.30946006,0.19154961,0.02943458,0.00275638,0.00329611,0.22995594
0.84942471,0.55199243,0.00000000,0.31023846,0.19111860,0.02927340,0.00236529,0.00282844,0.22966153
0.85542771,0.55220368,0.00000000,0.31151991,0.19098579,0.02916456,0.00201512,0.00240970,0.22962929
0.86143072,0.55305532,0.00000000,0.31316776,0.19107994,0.02909737,0.00170445,0.00203821,0.22978471
0.86743372,0.55429034,0.00000000,0.31501956,0.19131415,0.02905872,0.00143133,0.00171160,0.23003539
0.87343672,0.55561605,0.00000000,0.31689296,0.19158916,0.02903351,0.00119335,0.00142702,0.23027455
0.87943972,0.55671531,0.00000000,0.31859248,0.19179714,0.02900528,0.00098778,0.00118120,0.23038513
0.88544272,0.55725885,0.00000000,0.31991692,0.19182588,0.02895688,0.00081176,0.00097071,0.23024445
0.89144572,0.55691835,0.00000000,0.32066723,0.19156334,0.02887111,0.00066231,0.00079200,0.22972924
0.89744872,0.55537969,0.00000000,0.32065432,0.19090209,0.02873145,0.00053650,0.00064155,0.22872070
0.90345173,0.55235580,0.00000000,0.31970674,0.18974380,0.02852272,0.00043146,0.00051595,0.22710962
0.90945473,0.54759868,0.00000000,0.31767771,0.18800329,0.02823169,0.00034450,0.00041196,0.22480100
0.91545773,0.54090990,0.00000000,0.31445136,0.18561215,0.02784768,0.00027309,0.00032656,0.22171833
0.92146073,0.53214933,0.00000000,0.30994781,0.18252175,0.02736293,0.00021493,0.00025701,0.21780698
0.92746373,0.52124160,0.00000000,0.30412691,0.17870544,0.02677301,0.00016794,0.00020082,0.21303687
0.93346673,0.50818009,0.00000000,0.29699056,0.17415993,0.02607699,0.00013028,0.00015579,0.20740405
0.93946973,0.49302834,0.00000000,0.28858352,0.16890578,0.02527751,0.00010034,0.00011998,0.20093131
0.94547274,0.47591891,0.00000000,0.27899266,0.16298701,0.02438075,0.00007672,0.00009175,0.19366771
0.95147574,0.45704972,0.00000000,0.26834478,0.15646986,0.02339622,0.00005825,0.00006965,0.18568714
0.95747874,0.43667825,0.00000000,0.25680317,0.14944077,0.02233647,0.00004390,0.00005250,0.17708600
0.96348174,0.41511384,0.00000000,0.24456305,0.14200383,0.02121669,0.00003285,0.00003928,0.16798005
0.96948474,0.39270855,0.00000000,0.23184620,0.13427755,0.02005424,0.00002441,0.00002918,0.15850081
0.97548774,0.36984706,0.00000000,0.21889494,0.12639151,0.01886813,0.00001800,0.00002153,0.14879141
0.98149075,0.34693596,0.00000000,0.20596586,0.11848261,0.01767850,0.00001318,0.00001576,0.13900235
0.98749375,0.32439304,0.00000000,0.19332340,0.11069149,0.01650601,0.00000958,0.00001146,0.12928722
0.99349675,0.30263687,0.00000000,0.18123362,0.10315892,0.01537138,0.00000692,0.00000827,0.11979855
0.99949975,0.28207701,0.00000000,0.16995834,0.09602252,0.01429483,0.00000496,0.00000593,0.11068404
1.00550275,0.26310518,0.00000000,0.15974970,0.08941375,0.01329568,0.00000353,0.00000422,0.10208317
1.01150575,0.24608753,0.00000000,0.15084532,0.08345529,0.01239194,0.00000249,0.00000298,0.09412434
1.01750875,0.23135804,0.00000000,0.14346412,0.07825887,0.01159996,0.00000175,0.00000209,0.08692256
1.02351176,0.21921322,0.00000000,0.13780265,0.07392349,0.01093425,0.00000122,0.00000145,0.08057776
1.02951476,0.20990782,0.00000000,0.13403218,0.07053405,0.01040717,0.00000084,0.00000101,0.07517355
1.03551776,0.20365175,0.00000000,0.13229615,0.06816038,0.01002889,0.00000058,0.00000069,0.07077657
1.04152076,0.20060783,0.00000000,0.13270821,0.06685655,0.00980724,0.00000039,0.00000047,0.06743624
1.04752376,0.20089030,0.00000000,0.13535067,0.06666046,0.00974765,0.00000027,0.00000032,0.06518487
1.05352676,0.20456408,0.00000000,0.14027325,0.06759373,0.00985318,0.00000018,0.00000021,0.06403808
1.05952976,0.21164453,0.00000000,0.14749218,0.06966165,0.01012449,0.00000012,0.00000014,0.06399546
1.06553277,0.22209770,0.00000000,0.15698967,0.07285342,0.01055991,0.00000008,0.00000009,0.06504133
1.07153577,0.23584101,0.00000000,0.16871365,0.07714244,0.01115546,0.00000005,0.00000006,0.06714568
1.07753877,0.25274439,0.00000000,0.18257787,0.08248673,0.01190494,0.00000003,0.00000004,0.07026512
1.08354177,0.27263186,0.00000000,0.19846250,0.08882957,0.01280002,0.00000002,0.00000003,0.07434393
1.08954477,0.29528366,0.00000000,0.21621513,0.09610018,0.01383035,0.00000001,0.00000002,0.07931510
1.09554777,0.32043896,0.00000000,0.23565233,0.10421462,0.01498370,0.00000001,0.00000001,0.08510148
1.10155078,0.34779910,0.00000000,0.25656183,0.11307687,0.01624611,0.00000001,0.00000001,0.09161686
1.10755378,0.37703164,0.00000000,0.27870529,0.12258009,0.01760210,0.00000000,0.00000000,0.09876723
1.11355678,0.40777490,0.00000000,0.30182168,0.13260803,0.01903481,0.00000000,0.00000000,0.10645192
1.11955978,0.43964323,0.00000000,0.32563124,0.14303666,0.02052633,0.00000000,0.00000000,0.11456498
1.12556278,0.47223282,0.00000000,0.34983994,0.15373596,0.02205786,0.00000000,0.00000000,0.12299645
1.13156578,0.50512783,0.00000000,0.37414435,0.16457179,0.02361006,0.00000000,0.00000000,0.13163370
1.13756878,0.53790691,0.00000000,0.39823677,0.17540787,0.02516327,0.00000000,0.00000000,0.14036285
1.14357179,0.57014975,0.00000000,0.42181044,0.18610781,0.02669784,0.00000000,0.00000000,0.14907007
1.14957479,0.60144358,0.00000000,0.44456473,0.19653702,0.02819438,0.00000000,0.00000000,0.15764292
1.15557779,0.63138933,0.00000000,0.46621011,0.20656467,0.02963404,0.00000000,0.00000000,0.16597163
1.16158079,0.65960739,0.00000000,0.48647273,0.21606544,0.03099879,0.00000000,0.00000000,0.17395024
1.16758379,0.68574286,0.00000000,0.50509850,0.22492113,0.03227158,0.00000000,0.00000000,0.18147773
1.17358679,0.70946997,0.00000000,0.52185669,0.23302209,0.03343662,0.00000000,0.00000001,0.18845900
1.17958979,0.73049593,0.00000001,0.53654278,0.24026844,0.03447951,0.00000001,0.00000001,0.19480575
1.18559280,0.74856400,0.00000001,0.54898072,0.24657113,0.03538741,0.00000001,0.00000002,0.20043733
1.19159580,0.76345583,0.00000002,0.55902465,0.25185275,0.03614914,0.00000001,0.00000003,0.20528142
1.19759880,0.77499329,0.00000003,0.56655992,0.25604828,0.03675529,0.00000002,0.00000004,0.20927476
1.20360180,0.78303968,0.00000004,0.57150373,0.25910560,0.03719830,0.00000003,0.00000007,0.21236373
1.20960480,0.78750056,0.00000007,0.57380535,0.26098595,0.03747256,0.00000005,0.00000010,0.21450501
1.21560780,0.78832425,0.00000011,0.57344602,0.26166435,0.03757440,0.00000008,0.00000016,0.21566611
1.22161081,0.78550209,0.00000016,0.57043857,0.26112984,0.03750219,0.00000012,0.00000024,0.21582598
1.22761381,0.77906841,0.00000024,0.56482693,0.25938574,0.03725635,0.00000019,0.00000036,0.21497551
1.23361681,0.76910037,0.00000036,0.55668546,0.25644983,0.03683940,0.00000028,0.00000054,0.21311798
1.23961981,0.75571745,0.00000054,0.54611804,0.25235438,0.03625593,0.00000041,0.00000081,0.21026942
1.24562281,0.73908075,0.00000080,0.53325709,0.24714610,0.03551263,0.00000061,0.00000119,0.20645885
1.25162581,0.71939170,0.00000117,0.51826228,0.24088592,0.03461825,0.00000090,0.00000174,0.20172831
1.25762881,0.69689043,0.00000170,0.50131897,0.23364848,0.03358350,0.00000130,0.00000254,0.19613264
1.26363182,0.67185337,0.00000245,0.48263622,0.22552154,0.03242102,0.00000188,0.00000366,0.18973902
1.26963482,0.64459020,0.00000351,0.46244448,0.21660491,0.03114514,0.00000270,0.00000525,0.18262623
1.27563782,0.61544005,0.00000500,0.44099266,0.20700926,0.02977178,0.00000384,0.00000748,0.17488351
1.28164082,0.58476682,0.00000707,0.41854486,0.19685451,0.02831815,0.00000542,0.00001057,0.16660919
1.28764382,0.55295388,0.00000993,0.39537645,0.18626802,0.02680253,0.00000761,0.00001483,0.15790900
1.29364682,0.52039798,0.00001383,0.37176984,0.17538253,0.02524390,0.00001060,0.00002066,0.14889406
1.29964982,0.48750277,0.00001913,0.34800982,0.16433387,0.02366160,0.00001466,0.00002858,0.13967878
1.30565283,0.45467184,0.00002628,0.32437865,0.15325863,0.02207501,0.00002013,0.00003926,0.13037853
1.31165583,0.42230180,0.00003585,0.30115106,0.14229177,0.02050311,0.00002745,0.00005355,0.12110727
1.31765883,0.39077536,0.00004854,0.27858927,0.13156428,0.01896414,0.00003715,0.00007251,0.11197529
1.32366183,0.36045487,0.00006527,0.25693821,0.12120105,0.01747522,0.00004992,0.00009749,0.10308697
1.32966483,0.33167642,0.00008714,0.23642105,0.11131889,0.01605203,0.00006661,0.00013013,0.09453877
1.33566783,0.30474471,0.00011550,0.21723530,0.10202494,0.01470853,0.00008824,0.00017249,0.08641750
1.34167084,0.27992902,0.00015202,0.19954944,0.09341541,0.01345667,0.00011605,0.00022700,0.07879890
1.34767384,0.25746009,0.00019867,0.18350033,0.08557467,0.01230626,0.00015155,0.00029663,0.07174657
1.35367684,0.23752829,0.00025781,0.16919129,0.07857487,0.01126478,0.00019648,0.00038488,0.06531128
1.35967984,0.22028292,0.00033220,0.15669114,0.07247580,0.01033735,0.00025293,0.00049587,0.05953072
1.36568284,0.20583259,0.00042505,0.14603393,0.06732531,0.00952671,0.00032326,0.00063438,0.05442951
