energy_ev,total_up,Au_p_up,Au_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.27313657,3.12543918,0.75361852,0.50290438,0.26309230,0.96324712,0.03996042,0.78290503,0.17705613,0.57197942
0.27913957,3.09247980,0.74389024,0.50081332,0.26048409,0.93676763,0.03838275,0.79092919,0.17712591,0.56700108
0.28514257,3.05948115,0.73428773,0.49878957,0.25802300,0.90922157,0.03669743,0.80030840,0.17700061,0.56214136
0.29114557,3.02680752,0.72492027,0.49684183,0.25574479,0.88100232,0.03492864,0.81081966,0.17669143,0.55745592
0.29714857,2.99468196,0.71585182,0.49494686,0.25366441,0.85249306,0.03310122,0.82217130,0.17620784,0.55297314
0.30315158,2.96317793,0.70709941,0.49304954,0.25177552,0.82405620,0.03123982,0.83400977,0.17555707,0.54869353
0.30915458,2.93222366,0.69863475,0.49106523,0.25005133,0.79602562,0.02936802,0.84593052,0.17474406,0.54459151
0.31515758,2.90161881,0.69038913,0.48888437,0.24844670,0.76870198,0.02750780,0.85749281,0.17377197,0.54061953
0.32116058,2.87106259,0.68226113,0.48637909,0.24690154,0.74235096,0.02567897,0.86823765,0.17264314,0.53671428
0.32716358,2.84019137,0.67412672,0.48341150,0.24534519,0.71720432,0.02389885,0.87770816,0.17136050,0.53280453
0.33316658,2.80862346,0.66585119,0.47984310,0.24370169,0.69346334,0.02218215,0.88547132,0.16992922,0.52882027
0.33916958,2.77600823,0.65730209,0.47554507,0.24189551,0.67130402,0.02054096,0.89114012,0.16835850,0.52470238
0.34517259,2.74207649,0.64836250,0.47040851,0.23985762,0.65088356,0.01898486,0.89439495,0.16666337,0.52041244
0.35117559,2.70668888,0.63894377,0.46435443,0.23753142,0.63234720,0.01752120,0.89500325,0.16486633,0.51594198
0.35717859,2.66987948,0.62899710,0.45734267,0.23487837,0.61583496,0.01615547,0.89283632,0.16299863,0.51132053
0.36318159,2.63189176,0.61852316,0.44937949,0.23188288,0.60148745,0.01489165,0.88788251,0.16110115,0.50662225
0.36918459,2.59320485,0.60757943,0.44052326,0.22855637,0.58945044,0.01373267,0.88025618,0.15922478,0.50197044
0.37518759,2.55454851,0.59628461,0.43088807,0.22494017,0.57987767,0.01268089,0.87020183,0.15743012,0.49753986
0.38119060,2.51690582,0.58482012,0.42064503,0.22110716,0.57293176,0.01173843,0.85809321,0.15578670,0.49355667
0.38719360,2.48150343,0.57342850,0.41002110,0.21716205,0.56878309,0.01090762,0.84442750,0.15437154,0.49029593
0.39319660,2.44978974,0.56240884,0.39929568,0.21324027,0.56760688,0.01019130,0.82981460,0.15326726,0.48807680
0.39919960,2.42340195,0.55210943,0.38879491,0.20950556,0.56957856,0.00959300,0.81496202,0.15255976,0.48725566
0.40520260,2.40412358,0.54291817,0.37888396,0.20614624,0.57486789,0.00911715,0.80065596,0.15233559,0.48821740
0.41120560,2.39383416,0.53525088,0.36995765,0.20337033,0.58363219,0.00876909,0.78773915,0.15267923,0.49136523
0.41720860,2.39445320,0.52953837,0.36242968,0.20139980,0.59600913,0.00855510,0.77708634,0.15367022,0.49710951
0.42321161,2.40788060,0.52621252,0.35672088,0.20046398,0.61210962,0.00848222,0.76957818,0.15538055,0.50585575
0.42921461,2.43593565,0.52569209,0.35324682,0.20079243,0.63201105,0.00855806,0.76607435,0.15787215,0.51799246
0.43521761,2.48029662,0.52836862,0.35240527,0.20260760,0.65575147,0.00879055,0.76738674,0.16119474,0.53387902
0.44122061,2.54244287,0.53459307,0.35456365,0.20611731,0.68332473,0.00918753,0.77425343,0.16538412,0.55383388
0.44722361,2.62360108,0.54466342,0.36004717,0.21150745,0.71467699,0.00975641,0.78731424,0.17046078,0.57812358
0.45322661,2.72469702,0.55881365,0.36912762,0.21893512,0.74970460,0.01050366,0.80708843,0.17642910,0.60695261
0.45922961,2.84631415,0.57720450,0.38201344,0.22852224,0.78825333,0.01143440,0.83395511,0.18327687,0.64045445
0.46523262,2.98866004,0.59991604,0.39884102,0.24035016,0.83011907,0.01255185,0.86813701,0.19097536,0.67868402
0.47123562,3.15154140,0.62694236,0.41966783,0.25445506,0.87504974,0.01385693,0.90968793,0.19947972,0.72161167
0.47723862,3.33434867,0.65818851,0.44446732,0.27082466,0.92274841,0.01534777,0.95848426,0.20872978,0.76911885
0.48324162,3.53605056,0.69346975,0.47312589,0.28939607,0.97287747,0.01701936,1.01422099,0.21865112,0.82099583
0.48924462,3.75519917,0.73251308,0.50544214,0.31005515,1.02506381,0.01886324,1.07641240,0.22915651,0.87694136
0.49524762,3.98994612,0.77496132,0.54112839,0.33263718,1.07890477,0.02086724,1.14439757,0.24014749,0.93656475
0.50125063,4.23806975,0.82037935,0.57981468,0.35692910,1.13397496,0.02301546,1.21735083,0.25151629,0.99939023
0.50725363,4.49701342,0.86826275,0.62105508,0.38267316,1.18983379,0.02528821,1.29429706,0.26314782,1.06486386
0.51325663,4.76393457,0.91804850,0.66433637,0.40957196,1.24603358,0.02766222,1.37413173,0.27492196,1.13236302
0.51925963,5.03576375,0.96912755,0.70908888,0.43729473,1.30212833,0.03011094,1.45564515,0.28671589,1.20120825
0.52526263,5.30927256,1.02085906,0.75469918,0.46548478,1.35768284,0.03260492,1.53755059,0.29840657,1.27067757
0.53126563,5.58114875,1.07258579,0.80052443,0.49376772,1.41228217,0.03511246,1.61851554,0.30987335,1.34002265
0.53726863,5.84807644,1.12365029,0.84590778,0.52176044,1.46554106,0.03760021,1.69719510,0.32100049,1.40848681
0.54327164,6.10681894,1.17341134,0.89019449,0.54908026,1.51711306,0.04003397,1.77226667,0.33167975,1.47532387
0.54927464,6.35430115,1.22126004,0.93274817,0.57535422,1.56669901,0.04237950,1.84246474,0.34181274,1.53981765
0.55527764,6.58768848,1.26663494,0.97296647,0.60022800,1.61405434,0.04460339,1.90661452,0.35131313,1.60130098
0.56128064,6.80445904,1.30903567,1.01029579,0.62337421,1.65899487,0.04667389,1.96366325,0.36010851,1.65917369
0.56728364,7.00246583,1.34803440,1.04424441,0.64449978,1.70140050,0.04856175,2.01270800,0.36814180,1.71291866
0.57328664,7.17998631,1.38328476,1.07439346,0.66335219,1.74121652,0.05024089,2.05301890,0.37537222,1.76211520
0.57928964,7.33575669,1.41452774,1.10040552,0.67972426,1.77845203,0.05168910,2.08405686,0.38177563,1.80644899
0.58529265,7.46898958,1.44159440,1.12203042,0.69345756,1.81317553,0.05288848,2.10548513,0.38734427,1.84571822
0.59129565,7.57937381,1.46440517,1.13910805,0.70444412,1.84550735,0.05382582,2.11717424,0.39208587,1.87983544
0.59729865,7.66705675,1.48296599,1.15156843,0.71262667,1.87560933,0.05449280,2.11920028,0.39602212,1.90882492
0.60330165,7.73260988,1.49736144,1.15942880,0.71799736,1.90367191,0.05488598,2.11183661,0.39918666,1.93281586
0.60930465,7.77697957,1.50774524,1.16278830,0.72059513,1.92989935,0.05500674,2.09553952,0.40162252,1.95203144
0.61530765,7.80142581,1.51432878,1.16182037,0.72050193,1.95449370,0.05486099,2.07092857,0.40337933,1.96677457
0.62131066,7.80745217,1.51736820,1.15676350,0.71783804,1.97763844,0.05445883,2.03876248,0.40451030,1.97741088
0.62731366,7.79673073,1.51715082,1.14791068,0.71275667,1.99948277,0.05381404,1.99991185,0.40506926,1.98434985
0.63331666,7.77102612,1.51398161,1.13559812,0.70543817,2.02012755,0.05294363,1.95532971,0.40510785,1.98802521
0.63931966,7.73212243,1.50817039,1.12019382,0.69608410,2.03961384,0.05186721,1.90602123,0.40467308,1.98887543
0.64532266,7.68175675,1.50002044,1.10208631,0.68491124,2.05791494,0.05060647,1.85301389,0.40380536,1.98732550
0.65132566,7.62156251,1.48981893,1.08167411,0.67214601,2.07493260,0.04918462,1.79732889,0.40253722,1.98377072
0.65732866,7.55302495,1.47782974,1.05935606,0.65801920,2.09049783,0.04762590,1.73995503,0.40089262,1.97856338
0.66333167,7.47745040,1.46428864,1.03552293,0.64276117,2.10437659,0.04595511,1.68182569,0.39888706,1.97200295
0.66933467,7.39595010,1.44940115,1.01055033,0.62659780,2.11628026,0.04419722,1.62379940,0.39652843,1.96433001
0.67533767,7.30943845,1.43334278,0.98479301,0.60974689,2.12588042,0.04237710,1.56664438,0.39381841,1.95572429
0.68134067,7.21864450,1.41626162,0.95858048,0.59241530,2.13282738,0.04051921,1.51102722,0.39075453,1.94630649
0.68734367,7.12413529,1.39828270,0.93221397,0.57479670,2.13677161,0.03864745,1.45750557,0.38733260,1.93614388
0.69334667,7.02634841,1.37951390,0.90596447,0.55706979,2.13738679,0.03678506,1.40652468,0.38354938,1.92525897
0.69934967,6.92563143,1.36005277,0.88007191,0.53939717,2.13439355,0.03495445,1.35841749,0.37940536,1.91364080
0.70535268,6.82228514,1.33999383,0.85474504,0.52192466,2.12758237,0.03317724,1.31340789,0.37490743,1.90125804
0.71135568,6.71660788,1.31943583,0.83016223,0.50478098,2.11683464,0.03147417,1.27161667,0.37007124,1.88807329
0.71735868,6.60893825,1.29848848,0.80647271,0.48807796,2.10214064,0.02986509,1.23306985,0.36492320,1.87405750
0.72336168,6.49969389,1.27727836,0.78379846,0.47191098,2.08361341,0.02836893,1.19770877,0.35950183,1.85920415
0.72936468,6.38940431,1.25595361,0.76223647,0.45635983,2.06149793,0.02700364,1.16540176,0.35385854,1.84354217
0.73536768,6.27873649,1.23468717,0.74186136,0.44148982,2.03617484,0.02578617,1.13595681,0.34805766,1.82714725
0.74137069,6.16851214,1.21367854,0.72272839,0.42735318,2.00815882,0.02473234,1.10913504,0.34217575,1.81015091
0.74737369,6.05971637,1.19315394,0.70487669,0.41399064,1.97809125,0.02385676,1.08466457,0.33630017,1.79274709
0.75337669,5.95349768,1.17336488,0.68833273,0.40143321,1.94672784,0.02317271,1.06225453,0.33052709,1.77519605
0.75937969,5.85115976,1.15458532,0.67311390,0.38970409,1.91492152,0.02269197,1.04160886,0.32495881,1.75782531
0.76538269,5.75414578,1.13710751,0.65923219,0.37882053,1.88360136,0.02242464,1.02243963,0.31970076,1.74102791
0.77138569,5.66401611,1.12123670,0.64669780,0.36879578,1.85374860,0.02237896,1.00447958,0.31485806,1.72525792
0.77738869,5.58242063,1.10728498,0.63552249,0.35964076,1.82637045,0.02256114,0.98749353,0.31053200,1.71102338
0.78339170,5.51106665,1.09556436,0.62572269,0.35136569,1.80247295,0.02297513,0.97128844,0.30681647,1.69887706
0.78939470,5.45168364,1.08637951,0.61732206,0.34398125,1.78303373,0.02362245,0.95572171,0.30379451,1.68940518
0.79539770,5.40598585,1.08002013,0.61035339,0.33749952,1.76897579,0.02450199,0.94070756,0.30153514,1.68321451
0.80140070,5.37563383,1.07675337,0.60485984,0.33193442,1.76114286,0.02560991,0.92622129,0.30009058,1.68091823
0.80740370,5.36219568,1.07681647,0.60089521,0.32730173,1.76027742,0.02693947,0.91230114,0.29949403,1.68312072
0.81340670,5.36710902,1.08040964,0.59852336,0.32361868,1.76700162,0.02848096,0.89904782,0.29975801,1.69040192
0.81940970,5.39164421,1.08768962,0.59781668,0.32090309,1.78180168,0.03022172,0.88662169,0.30087339,1.70330135
0.82541271,5.43686958,1.09876382,0.59885366,0.31917212,1.80501592,0.03214611,0.87523754,0.30280918,1.72230237
0.83141571,5.50361922,1.11368540,0.60171567,0.31844075,1.83682652,0.03423565,0.86515744,0.30551296,1.74781678
0.83741871,5.59246378,1.13244925,0.60648305,0.31872005,1.87725488,0.03646918,0.85668164,0.30891211,1.78017043
0.84342171,5.70368493,1.15498905,0.61323069,0.32001534,1.92616048,0.03882304,0.85013809,0.31291570,1.81958980
0.84942471,5.83725371,1.18117546,0.62202335,0.32232438,1.98324282,0.04127144,0.84587082,0.31741690,1.86619018
0.85542771,5.99281331,1.21081558,0.63291085,0.32563570,2.04804620,0.04378675,0.84422761,0.32229602,1.91996559
0.86143072,6.16966671,1.24365352,0.64592343,0.32992717,2.11996691,0.04633994,0.84554752,0.32742378,1.98078078
0.86743372,6.36676941,1.27937237,0.66106746,0.33516494,2.19826245,0.04890104,0.85014849,0.33266499,2.04836555
0.87343672,6.58272779,1.31759729,0.67832173,0.34130272,2.28206250,0.05143957,0.85831549,0.33788218,2.12231171
0.87943972,6.81580326,1.35789979,0.69763442,0.34828162,2.37038132,0.05392509,0.87028960,0.34293932,2.20207286
0.88544272,7.06392262,1.39980325,0.71892090,0.35603033,2.46213129,0.05632764,0.88625813,0.34770526,2.28696707
0.89144572,7.32469479,1.44278943,0.74206256,0.36446589,2.55613765,0.05861827,0.90634620,0.35205692,2.37618280
0.89744872,7.59543422,1.48630596,0.76690649,0.37349481,2.65115424,0.06076946,0.93060976,0.35588195,2.46878790
0.90345173,7.87319097,1.52977470,0.79326621,0.38301452,2.74588024,0.06275554,0.95903023,0.35908100,2.56374192
0.90945473,8.15478751,1.57260094,0.82092335,0.39291520,2.83897815,0.06455308,0.99151083,0.36156932,2.65991148
0.91545773,8.43686214,1.61418312,0.84963014,0.40308173,2.92909276,0.06614118,1.02787456,0.36327772,2.75608858
0.92146073,8.71591856,1.65392307,0.87911272,0.41339572,3.01487145,0.06750175,1.06786384,0.36415304,2.85101172
0.92746373,8.98838112,1.69123661,0.90907511,0.42373765,3.09498567,0.06861968,1.11114185,0.36415792,2.94338920
0.93346673,9.25065498,1.72556420,0.93920372,0.43398884,3.16815336,0.06948304,1.15729547,0.36327014,3.03192443
0.93946973,9.49918993,1.75638153,0.96917226,0.44403333,3.23316232,0.07008313,1.20583980,0.36148152,3.11534235
0.94547274,9.73054667,1.78320978,0.99864695,0.45375952,3.28889386,0.07041453,1.25622421,0.35879649,3.19241655
0.95147574,9.94146378,1.80562527,1.02729186,0.46306164,3.33434645,0.07047514,1.30783997,0.35523044,3.26199611
0.95747874,10.12892362,1.82326827,1.05477432,0.47184088,3.36865837,0.07026606,1.36002926,0.35080804,3.32303143
0.96348174,10.29021511,1.83585066,1.08077024,0.48000638,3.39112890,0.06979159,1.41209549,0.34556148,3.37459825
0.96948474,10.42299120,1.84316204,1.10496927,0.48747592,3.40123688,0.06905908,1.46331499,0.33952888,3.41591880
0.97548774,10.52531898,1.84507429,1.12707966,0.49417635,3.39865585,0.06807875,1.51294960,0.33275284,3.44637959
0.98149075,10.59572050,1.84154409,1.14683286,0.50004399,3.38326494,0.06686356,1.56026026,0.32527921,3.46554480
0.98749375,10.63320246,1.83261329,1.16398754,0.50502471,3.35515462,0.06542893,1.60452110,0.31715616,3.47316497
0.99349675,10.63727341,1.81840712,1.17833324,0.50907402,3.31462686,0.06379250,1.64503380,0.30843345,3.46918045
0.99949975,10.60794760,1.79913008,1.18969333,0.51215702,3.26218916,0.06197384,1.68114188,0.29916200,3.45371938
1.00550275,10.54573488,1.77505958,1.19792743,0.51424823,3.19854251,0.05999414,1.71224451,0.28939361,3.42709033
1.01150575,10.45161707,1.74653755,1.20293303,0.51533145,3.12456329,0.05787578,1.73780930,0.27918090,3.38976968
1.01750875,10.32701122,1.71396026,1.20464643,0.51539943,3.04127977,0.05564201,1.75738381,0.26857735,3.34238435
1.02351176,10.17372142,1.67776658,1.20304285,0.51445353,2.94984390,0.05331650,1.77060529,0.25763733,3.28569043
1.02951476,9.99388063,1.63842524,1.19813578,0.51250325,2.85149944,0.05092297,1.77720823,0.24641629,3.22054860
1.03551776,9.78988511,1.59642146,1.18997551,0.50956567,2.74754761,0.04848471,1.77702954,0.23497069,3.14789725
1.04152076,9.56432375,1.55224349,1.17864691,0.50566471,2.63931178,0.04602424,1.77001105,0.22335808,3.06872449
1.04752376,9.31990518,1.50636961,1.16426649,0.50083029,2.52810244,0.04356289,1.75619927,0.21163685,2.98403993
1.05352676,9.05938549,1.45925599,1.14697883,0.49509738,2.41518399,0.04112048,1.73574232,0.19986608,2.89484751
1.05952976,8.78549911,1.41132595,1.12695254,0.48850490,2.30174451,0.03871502,1.70888430,0.18810504,2.80212027
1.06553277,8.50089558,1.36296104,1.10437574,0.48109456,2.18886980,0.03636250,1.67595714,0.17641278,2.70677793
1.07153577,8.20808407,1.31449411,1.07945148,0.47290971,2.07752239,0.03407668,1.63737043,0.16484749,2.60966813
1.07753877,7.90938773,1.26620471,1.05239295,0.46399412,1.96852634,0.03186903,1.59359950,0.15346582,2.51155175
1.08354177,7.60690870,1.21831683,1.02341897,0.45439099,1.86255790,0.02974866,1.54517234,0.14232219,2.41309276
1.08954477,7.30250491,1.17099908,0.99274967,0.44414203,1.76014231,0.02772238,1.49265581,0.13146803,2.31485260
1.09554777,6.99777837,1.12436703,0.96060275,0.43328677,1.66165635,0.02579481,1.43664177,0.12095113,2.21728921
1.10155078,6.69407502,1.07848763,0.92719025,0.42186223,1.56733603,0.02396850,1.37773345,0.11081489,2.12076021
1.10755378,6.39249483,1.03338533,0.89271610,0.40990280,1.47728890,0.02224414,1.31653280,0.10109783,2.02552996
1.11355678,6.09391116,0.98904960,0.85737440,0.39744056,1.39150994,0.02062082,1.25362893,0.09183306,1.93177975
1.11955978,5.79899762,0.94544333,0.82134848,0.38450584,1.30990003,0.01909627,1.18958823,0.08304789,1.83962060
1.12556278,5.50826047,0.90251178,0.78481073,0.37112812,1.23228604,0.01766710,1.12494615,0.07476367,1.74910762
1.13156578,5.22207458,0.86019156,0.74792308,0.35733714,1.15844149,0.01632912,1.06020088,0.06699559,1.66025547
1.13756878,4.94072092,0.81841923,0.71083805,0.34316420,1.08810678,0.01507760,0.99580896,0.05975277,1.57305371
1.14357179,4.66442343,0.77713919,0.67370020,0.32864347,1.02100815,0.01390747,0.93218262,0.05303840,1.48748171
1.14957479,4.39338353,0.73631048,0.63664776,0.31381327,0.95687478,0.01281360,0.86968879,0.04685004,1.40352212
1.15557779,4.12781070,0.69591219,0.59981442,0.29871720,0.89545328,0.01179094,0.80864953,0.04117997,1.32117257
1.16158079,3.86794781,0.65594749,0.56333092,0.28340503,0.83651938,0.01083471,0.74934359,0.03601573,1.24045508
1.16758379,3.61409037,0.61644594,0.52732645,0.26793320,0.77988662,0.00994053,0.69200892,0.03134066,1.16142299
1.17358679,3.36659933,0.57746435,0.49192963,0.25236500,0.72541192,0.00910451,0.63684564,0.02713454,1.08416524
1.17958979,3.12590723,0.53908604,0.45726907,0.23677025,0.67299830,0.00832332,0.58401954,0.02337424,1.00880818
1.18559280,2.89251830,0.50141884,0.42347342,0.22122458,0.62259504,0.00759422,0.53366558,0.02003442,0.93551500
1.19159580,2.66700299,0.46459194,0.39067101,0.20580827,0.57419553,0.00691511,0.48589143,0.01708823,0.86448313
1.19759880,2.44998823,0.42875193,0.35898903,0.19060478,0.52783348,0.00628451,0.44078082,0.01450799,0.79594020
1.20360180,2.24214439,0.39405833,0.32855237,0.17569894,0.48357779,0.00570159,0.39839670,0.01226585,0.73013872
1.20960480,2.04417056,0.36067882,0.29948234,0.16117503,0.44152680,0.00516615,0.35878416,0.01033439,0.66735039
1.21560780,1.85677931,0.32878465,0.27189528,0.14711475,0.40180223,0.00467861,0.32197315,0.00868722,0.60786031
1.22161081,1.68068241,0.29854636,0.24590128,0.13359522,0.36454339,0.00424006,0.28798093,0.00729947,0.55196158
1.22761381,1.51657860,0.27013004,0.22160308,0.12068713,0.32990201,0.00385222,0.25681456,0.00614824,0.49995093
1.23361681,1.36514425,0.24369448,0.19909538,0.10845323,0.29803783,0.00351750,0.22847319,0.00521303,0.45212530
1.23961981,1.22702772,0.21938908,0.17846447,0.09694695,0.26911544,0.00323906,0.20295039,0.00447598,0.40878003
1.24562281,1.10284738,0.19735279,0.15978838,0.08621164,0.24330210,0.00302081,0.18023649,0.00392219,0.37020826
1.25162581,0.99319342,0.17771382,0.14313746,0.07627996,0.22076673,0.00286748,0.16032092,0.00353987,0.33670179
1.25762881,0.89863293,0.16059031,0.12857536,0.06717394,0.20167993,0.00278472,0.14319448,0.00332042,0.30855300
1.26363182,0.81971726,0.14609148,0.11616035,0.05890524,0.18621460,0.00277906,0.12885154,0.00325852,0.28605761
1.26963482,0.75699090,0.13431933,0.10594674,0.05147584,0.17454717,0.00285804,0.11729195,0.00335204,0.26951770
1.27563782,0.71100024,0.12537051,0.09798646,0.04487906,0.16685881,0.00303013,0.10852262,0.00360190,0.25924456
1.28164082,0.68230096,0.11933804,0.09233033,0.03910073,0.16333642,0.00330477,0.10255862,0.00401191,0.25556076
1.28764382,0.67146254,0.11631274,0.08902911,0.03412055,0.16417285,0.00369221,0.09942350,0.00458847,0.25880089
1.29364682,0.67906835,0.11638407,0.08813392,0.02991350,0.16956612,0.00420348,0.09914884,0.00534011,0.26931030
1.29964982,0.70571019,0.11963999,0.08969604,0.02645117,0.17971722,0.00485009,0.10177284,0.00627713,0.28744152
1.30565283,0.75197618,0.12616592,0.09376580,0.02370311,0.19482624,0.00564382,0.10733779,0.00741092,0.31354773
1.31165583,0.81843132,0.13604240,0.10039064,0.02163790,0.21508661,0.00659632,0.11588642,0.00875336,0.34797329
1.31765883,0.90559049,0.14934156,0.10961213,0.02022404,0.24067753,0.00771874,0.12745722,0.01031606,0.39104097
1.32366183,1.01388421,0.16612232,0.12146208,0.01943063,0.27175444,0.00902118,0.14207855,0.01210954,0.44303623
1.32966483,1.14361768,0.18642445,0.13595782,0.01922776,0.30843788,0.01051214,0.15976206,0.01414237,0.50418866
1.33566783,1.29492466,0.21026171,0.15309675,0.01958659,0.35080102,0.01219793,0.18049530,0.01642027,0.57465129
1.34167084,1.46771783,0.23761416,0.17285049,0.02047923,0.39885629,0.01408205,0.20423399,0.01894521,0.65447831
1.34767384,1.66163777,0.26842030,0.19515874,0.02187836,0.45254169,0.01616450,0.23089433,0.02171456,0.74360241
1.35367684,1.87600354,0.30256904,0.21992338,0.02375670,0.51170754,0.01844124,0.26034568,0.02472029,0.84181253
1.35967984,2.10976737,0.33989232,0.24700299,0.02608626,0.57610429,0.02090361,0.29240410,0.02794829,0.94873352
1.36568284,2.36147676,0.38015862,0.27620831,0.02883762,0.64537229,0.02353790,0.32682716,0.03137790,1.06380877
1.37168584,2.62924687,0.42306791,0.30729893,0.03197915,0.71903424,0.02632504,0.36331051,0.03498155,1.18628732
1.37768884,2.91074604,0.46824858,0.33998156,0.03547622,0.79649110,0.02924047,0.40148662,0.03872470,1.31521643
1.38369185,3.20319683,0.51525661,0.37391017,0.03929064,0.87702199,0.03225415,0.44092588,0.04256606,1.44944084
1.38969485,3.50339438,0.56357743,0.40868838,0.04338017,0.95978877,0.03533082,0.48114046,0.04645801,1.58760948
1.39569785,3.80774324,0.61263063,0.44387389,0.04769831,1.04384539,0.03843052,0.52159091,0.05034738,1.72819019
1.40170085,4.11231292,0.66177775,0.47898539,0.05219428,1.12815226,0.04150925,0.56169550,0.05417651,1.86949265
1.40770385,4.41291138,0.71033287,0.51351154,0.05681334,1.21159541,0.04451991,0.60084216,0.05788454,2.00969917
1.41370685,4.70517494,0.75757611,0.54692193,0.06149730,1.29300999,0.04741340,0.63840259,0.06140895,2.14690293
1.41970985,4.98467176,0.80276949,0.57867980,0.06618541,1.37120761,0.05013990,0.67374827,0.06468726,2.27915242
1.42571286,5.24701564,0.84517477,0.60825579,0.07081539,1.44500637,0.05265026,0.70626751,0.06765883,2.40450070
1.43171586,5.48798558,0.88407255,0.63514258,0.07532470,1.51326272,0.05489742,0.73538310,0.07026673,2.52105764
1.43771886,5.70364654,0.91878215,0.65886947,0.07965195,1.57490369,0.05683790,0.76056970,0.07245950,2.62704331
1.44372186,5.89046628,0.94868116,0.67901655,0.08373839,1.62895834,0.05843315,0.78137022,0.07419291,2.72083992
1.44972486,6.04542299,0.97322414,0.69522768,0.08752934,1.67458688,0.05965083,0.79741043,0.07543136,2.80104056
1.45572786,6.16609914,0.99195948,0.70722175,0.09097566,1.71110635,0.06046590,0.80841123,0.07614916,2.86649215
1.46173087,6.25075700,1.00454373,0.71480167,0.09403499,1.73801153,0.06086148,0.81419782,0.07633136,2.91633097
1.46773387,6.29839246,1.01075278,0.71786079,0.09667276,1.75499023,0.06082940,0.81470551,0.07597433,2.95000896
1.47373687,6.30876466,1.01048932,0.71638619,0.09886301,1.76193218,0.06037049,0.80998180,0.07508581,2.96730977
1.47973987,6.28240004,1.00378623,0.71045902,0.10058886,1.75893118,0.05949457,0.80018466,0.07368469,2.96835363
1.48574287,6.22057080,0.99080571,0.70025158,0.10184263,1.74628043,0.05822004,0.78557715,0.07180029,2.95359117
1.49174587,6.12524890,0.97183431,0.68602151,0.10262567,1.72446130,0.05657331,0.76651860,0.06947140,2.92378633
1.49774887,5.99903797,0.94727389,0.66810321,0.10294790,1.69412608,0.05458783,0.74345277,0.06674490,2.87998942
1.50375188,5.84508644,0.91762900,0.64689702,0.10282695,1.65607573,0.05230297,0.71689363,0.06367420,2.82350173
1.50975488,5.66698608,0.88349129,0.62285661,0.10228726,1.61123346,0.04976277,0.68740938,0.06031756,2.75583329
1.51575788,5.46866068,0.84552156,0.59647507,0.10135882,1.56061570,0.04701448,0.65560535,0.05673618,2.67865592
1.52176088,5.25424974,0.80443023,0.56827051,0.10007596,1.50530148,0.04410714,0.62210664,0.05299244,2.59375371
1.52776388,5.02799207,0.76095706,0.53877149,0.09847599,1.44640173,0.04109014,0.58754116,0.04914807,2.50297289
1.53376688,4.79411399,0.71585091,0.50850311,0.09659802,1.38502968,0.03801184,0.55252352,0.04526257,2.40817328
1.53976988,4.55672594,0.66985034,0.47797400,0.09448170,1.32227337,0.03491838,0.51764064,0.04139173,2.31118295
1.54577289,4.31973085,0.62366563,0.44766486,0.09216630,1.25917133,0.03185256,0.48343916,0.03758641,2.21375749
1.55177589,4.08674659,0.57796290,0.41801864,0.08968976,1.19669183,0.02885300,0.45041510,0.03389163,2.11754498
1.55777889,3.86104382,0.53335068,0.38943269,0.08708813,1.13571631,0.02595344,0.41900594,0.03034589,2.02405719
1.56378189,3.64549968,0.49036923,0.36225293,0.08439509,1.07702692,0.02318236,0.38958496,0.02698077,1.93464721
1.56978489,3.44256698,0.44948277,0.33676994,0.08164167,1.02129821,0.02056270,0.36245794,0.02382087,1.85049332
1.57578789,3.25425766,0.41107457,0.31321701,0.07885616,0.96909254,0.01811189,0.33786190,0.02088386,1.77258859
1.58179090,3.08213888,0.37544479,0.29176983,0.07606416,0.92085881,0.01584197,0.31596565,0.01818090,1.70173548
1.58779390,2.92733969,0.34281091,0.27254765,0.07328861,0.87693391,0.01375998,0.29687186,0.01571711,1.63854469
1.59379690,2.79056617,0.31331023,0.25561568,0.07055001,0.83754632,0.01186836,0.28062039,0.01349225,1.58343720
1.59979990,2.67212288,0.28700438,0.24098843,0.06786656,0.80282129,0.01016551,0.26719245,0.01150143,1.53664887
1.60580290,2.57193872,0.26388520,0.22863375,0.06525424,0.77278702,0.00864636,0.25651544,0.00973591,1.49823684
1.61180590,2.48959586,0.24388172,0.21847738,0.06272700,0.74738149,0.00730306,0.24846831,0.00818389,1.46808729
1.61780890,2.42436033,0.22686792,0.21040777,0.06029668,0.72645966,0.00612555,0.24288704,0.00683129,1.44592426
1.62381191,2.37521389,0.21267084,0.20428117,0.05797307,0.70980082,0.00510215,0.23957042,0.00566249,1.43131952
1.62981491,2.34088673,0.20107893,0.19992665,0.05576380,0.69711604,0.00422019,0.23828590,0.00466095,1.42370368
1.63581791,2.31989118,0.19185020,0.19715131,0.05367425,0.68805593,0.00346643,0.23877550,0.00380983,1.42237871
1.64182091,2.31055681,0.18472022,0.19574535,0.05170743,0.68221865,0.00282750,0.24076186,0.00309245,1.42653240
1.64782391,2.31106718,0.17940970,0.19548721,0.04986395,0.67915850,0.00229032,0.24395446,0.00249268,1.43525501
1.65382691,2.31949878,0.17563166,0.19614869,0.04814197,0.67839509,0.00184231,0.24805585,0.00199526,1.44755843
1.65982991,2.33386244,0.17309805,0.19749995,0.04653726,0.67942346,0.00147165,0.25276820,0.00158599,1.46239807
