energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Y_p_up,Y_d_up
0.05702851,1.05364823,0.00138514,0.05566950,0.00303710,0.12406670,0.13453693,0.60936013,0.14772630,0.24984526
0.06303152,1.07648666,0.00146207,0.05627608,0.00322179,0.12885663,0.13604383,0.62630231,0.14414595,0.25392796
0.06903452,1.10167612,0.00153916,0.05671992,0.00341402,0.13367217,0.13817278,0.64472311,0.14096599,0.25905316
0.07503752,1.12893432,0.00161542,0.05700621,0.00361260,0.13848968,0.14092804,0.66436094,0.13821853,0.26518031
0.08104052,1.15793088,0.00168982,0.05714192,0.00381616,0.14328152,0.14430692,0.68492656,0.13592881,0.27224948
0.08704352,1.18828619,0.00176129,0.05713541,0.00402313,0.14801622,0.14829791,0.70610514,0.13411295,0.28017963
0.09304652,1.21957273,0.00182872,0.05699597,0.00423170,0.15265892,0.15287912,0.72755993,0.13277620,0.28886765
0.09904952,1.25131932,0.00189101,0.05673343,0.00443977,0.15717211,0.15801746,0.74893753,0.13191160,0.29818830
0.10505253,1.28301836,0.00194711,0.05635773,0.00464502,0.16151665,0.16366834,0.76987467,0.13149929,0.30799519
0.11105553,1.31413622,0.00199599,0.05587864,0.00484486,0.16565302,0.16977622,0.79000667,0.13150650,0.31812293
0.11705853,1.34412636,0.00203675,0.05530553,0.00503649,0.16954278,0.17627587,0.80897692,0.13188827,0.32839031
0.12306153,1.37244494,0.00206858,0.05464719,0.00521693,0.17315022,0.18309439,0.82644745,0.13258878,0.33860466
0.12906453,1.39856828,0.00209080,0.05391179,0.00538310,0.17644396,0.19015385,0.84210992,0.13354341,0.34856694
0.13506753,1.42201144,0.00210290,0.05310691,0.00553189,0.17939867,0.19737454,0.85569674,0.13468123,0.35807779
0.14107054,1.44234705,0.00210451,0.05223966,0.00566026,0.18199657,0.20467853,0.86699169,0.13592796,0.36694383
0.14707354,1.45922357,0.00209546,0.05131686,0.00576533,0.18422879,0.21199348,0.87583966,0.13720918,0.37498432
0.15307654,1.47238205,0.00207576,0.05034525,0.00584449,0.18609642,0.21925639,0.88215501,0.13845357,0.38203759
0.15907954,1.48167046,0.00204560,0.04933176,0.00589551,0.18761119,0.22641723,0.88592801,0.13959620,0.38796709
0.16508254,1.48705485,0.00200533,0.04828374,0.00591664,0.18879581,0.23344197,0.88722926,0.14058145,0.39266672
0.17108554,1.48862677,0.00195550,0.04720916,0.00590666,0.18968372,0.24031519,0.88621146,0.14136567,0.39606504
0.17708854,1.48660633,0.00189678,0.04611682,0.00586502,0.19031854,0.24704173,0.88310883,0.14191926,0.39812841
0.18309155,1.48134082,0.00182999,0.04501639,0.00579183,0.19075295,0.25364755,0.87823372,0.14222824,0.39886252
0.18909455,1.47329869,0.00175607,0.04391850,0.00568791,0.19104721,0.26017965,0.87197075,0.14229511,0.39831264
0.19509755,1.46305921,0.00167602,0.04283462,0.00555477,0.19126735,0.26670490,0.86476863,0.14213903,0.39656212
0.20110055,1.45129808,0.00159094,0.04177693,0.00539462,0.19148304,0.27330805,0.85712989,0.14179545,0.39372960
0.20710355,1.43876972,0.00150195,0.04075806,0.00521030,0.19176537,0.28008887,0.84959890,0.14131495,0.38996483
0.21310655,1.42628683,0.00141019,0.03979087,0.00500518,0.19218457,0.28715855,0.84274877,0.14076171,0.38544332
0.21910955,1.41469814,0.00131677,0.03888800,0.00478314,0.19280774,0.29463559,0.83716735,0.14021142,0.38036018
0.22511256,1.40486524,0.00122280,0.03806161,0.00454840,0.19369688,0.30264138,0.83344302,0.13974892,0.37492334
0.23111556,1.39763945,0.00112930,0.03732294,0.00430543,0.19490710,0.31129561,0.83215061,0.13946561,0.36934654
0.23711856,1.39383942,0.00103725,0.03668200,0.00405887,0.19648525,0.32071177,0.83383794,0.13945678,0.36384238
0.24312156,1.39423043,0.00094752,0.03614728,0.00381337,0.19846897,0.33099293,0.83901330,0.13981897,0.35861570
0.24912456,1.39950584,0.00086089,0.03572551,0.00357354,0.20088622,0.34222789,0.84813408,0.14064743,0.35385765
0.25512756,1.41027136,0.00077802,0.03542151,0.00334379,0.20375521,0.35448795,0.86159693,0.14203385,0.34974062
0.26113057,1.42703219,0.00069948,0.03523813,0.00312837,0.20708482,0.36782424,0.87972940,0.14406435,0.34641420
0.26713357,1.45018348,0.00062571,0.03517630,0.00293119,0.21087541,0.38226580,0.90278317,0.14681775,0.34400232
0.27313657,1.48000381,0.00055705,0.03523509,0.00275591,0.21511981,0.39781833,0.93092883,0.15036420,0.34260157
0.27913957,1.51665170,0.00049371,0.03541192,0.00260584,0.21980466,0.41446361,0.96425224,0.15476416,0.34228074
0.28514257,1.56016490,0.00043582,0.03570281,0.00248400,0.22491174,0.43215947,1.00275226,0.16006765,0.34308138
0.29114557,1.61046197,0.00038341,0.03610261,0.00239313,0.23041932,0.45084043,1.04633977,0.16631377,0.34501945
0.29714857,1.66734598,0.00033643,0.03660535,0.00233569,0.23630338,0.47041867,1.09483797,0.17353039,0.34808759
0.30315158,1.73050978,0.00029476,0.03720445,0.00231397,0.24253863,0.49078538,1.14798381,0.18173411,0.35225818
0.30915458,1.79954260,0.00025823,0.03789302,0.00233008,0.24909923,0.51181242,1.20543046,0.19093015,0.35748661
0.31515758,1.87393756,0.00022661,0.03866408,0.00238601,0.25595919,0.53335414,1.26675095,0.20111238,0.36371475
0.32116058,1.95309987,0.00019964,0.03951067,0.00248365,0.26309239,0.55524941,1.33144275,0.21226332,0.37087435
0.32716358,2.03635552,0.00017704,0.04042594,0.00262481,0.27047229,0.57732358,1.39893345,0.22435404,0.37889016
0.33316658,2.12296020,0.00015853,0.04140320,0.00281120,0.27807124,0.59939071,1.46858757,0.23734401,0.38768260
0.33916958,2.21210842,0.00014380,0.04243582,0.00304443,0.28585960,0.62125569,1.53971429,0.25118082,0.39716981
0.34517259,2.30294279,0.00013256,0.04351711,0.00332593,0.29380453,0.64271644,1.61157631,0.26579983,0.40726906
0.35117559,2.39456320,0.00012452,0.04464014,0.00365689,0.30186877,0.66356619,1.68339960,0.28112366,0.41789740
0.35717859,2.48603611,0.00011941,0.04579756,0.00403814,0.31000932,0.68359574,1.75438400,0.29706173,0.42897161
0.36318159,2.57640378,0.00011695,0.04698132,0.00447004,0.31817615,0.70259579,1.82371440,0.31350973,0.44040738
0.36918459,2.66469342,0.00011690,0.04818243,0.00495233,0.32631117,0.72035932,1.89057251,0.33034912,0.45211798
0.37518759,2.74992639,0.00011902,0.04939080,0.00548399,0.33434732,0.73668398,1.95414873,0.34744688,0.46401242
0.38119060,2.83112728,0.00012307,0.05059497,0.00606312,0.34220808,0.75137452,2.01365399,0.36465534,0.47599331
0.38719360,2.90733304,0.00012883,0.05178205,0.00668674,0.34980735,0.76424521,2.06833134,0.38181245,0.48795468
0.39319660,2.97760214,0.00013609,0.05293763,0.00735073,0.35704977,0.77512224,2.11746697,0.39874236,0.49977990
0.39919960,3.04102383,0.00014463,0.05404583,0.00804972,0.36383151,0.78384612,2.16040041,0.41525660,0.51133996
0.40520260,3.09672770,0.00015424,0.05508937,0.00877703,0.37004165,0.79027398,2.19653395,0.43115573,0.52249234
0.41120560,3.14389340,0.00016470,0.05604982,0.00952470,0.37556397,0.79428177,2.22534087,0.44623168,0.53308068
0.41720860,3.18176090,0.00017578,0.05690786,0.01028353,0.38027925,0.79576642,2.24637265,0.46027075,0.54293536
0.42321161,3.20964114,0.00018728,0.05764372,0.01104318,0.38406800,0.79464778,2.25926508,0.47305722,0.55187516
0.42921461,3.22692716,0.00019898,0.05823761,0.01179238,0.38681358,0.79087047,2.26374328,0.48437763,0.55971002
0.43521761,3.23310569,0.00021065,0.05867026,0.01251915,0.38840549,0.78440552,2.25962563,0.49402556,0.56624494
0.44122061,3.22776906,0.00022210,0.05892348,0.01321105,0.38874292,0.77525176,2.24682686,0.50180683,0.57128482
0.44722361,3.21062707,0.00023312,0.05898081,0.01385557,0.38773826,0.76343697,2.22536014,0.50754495,0.57464022
0.45322661,3.18151868,0.00024357,0.05882808,0.01444048,0.38532047,0.74901880,2.19533831,0.51108659,0.57613376
0.45922961,3.14042288,0.00025330,0.05845401,0.01495417,0.38143828,0.73208520,2.15697425,0.51230693,0.57560683
0.46523262,3.08746836,0.00026221,0.05785072,0.01538609,0.37606292,0.71275457,2.11058030,0.51111456,0.57292641
0.47123562,3.02294131,0.00027029,0.05701421,0.01572707,0.36919029,0.69117543,2.05656666,0.50745574,0.56799152
0.47723862,2.94729075,0.00027755,0.05594470,0.01596971,0.36084254,0.66752554,1.99543874,0.50131778,0.56073909
0.48324162,2.86113093,0.00028411,0.05464689,0.01610861,0.35106886,0.64201056,1.92779318,0.49273137,0.55114886
0.48924462,2.76524014,0.00029016,0.05313005,0.01614065,0.33994547,0.61486208,1.85431252,0.48177167,0.53924702
0.49524762,2.66055579,0.00029601,0.05140804,0.01606511,0.32757475,0.58633518,1.77575851,0.46855808,0.52510842
0.50125063,2.54816526,0.00030208,0.04949909,0.01588374,0.31408354,0.55670532,1.69296376,0.45325262,0.50885715
0.50725363,2.42929281,0.00030891,0.04742556,0.01560079,0.29962069,0.52626483,1.60682203,0.43605699,0.49066548
0.51325663,2.30528246,0.00031718,0.04521348,0.01522287,0.28435388,0.49531891,1.51827704,0.41720838,0.47075113
0.51925963,2.17757746,0.00032771,0.04289203,0.01475879,0.26846586,0.46418131,1.42831003,0.39697413,0.44937297
0.52526263,2.04769672,0.00034148,0.04049294,0.01421935,0.25215027,0.43316974,1.33792638,0.37564554,0.42682541
0.53126563,1.91720901,0.00035959,0.03804975,0.01361700,0.23560718,0.40260115,1.24814144,0.35353099,0.40343163
0.53726863,1.78770575,0.00038332,0.03559715,0.01296548,0.21903855,0.37278708,1.15996608,0.33094870,0.37953598
0.54327164,1.66077320,0.00041408,0.03317019,0.01227950,0.20264374,0.34402907,1.07439216,0.30821934,0.35549587
0.54927464,1.53796494,0.00045342,0.03080358,0.01157427,0.18661522,0.31661436,0.99237840,0.28565886,0.33167344
0.55527764,1.42077544,0.00050297,0.02853098,0.01086519,0.17113476,0.29081188,0.91483694,0.26357168,0.30842732
0.56128064,1.31061533,0.00056450,0.02638435,0.01016738,0.15636996,0.26686870,0.84262086,0.24224454,0.28610482
0.56728364,1.20878900,0.00063980,0.02439337,0.00949540,0.14247142,0.24500687,0.77651279,0.22194111,0.26503468
0.57328664,1.11647481,0.00073070,0.02258496,0.00886286,0.12957055,0.22542087,0.71721490,0.20289758,0.24552060
0.57928964,1.03470819,0.00083900,0.02098277,0.00828220,0.11777791,0.20827531,0.66534012,0.18531912,0.22783571
0.58529265,0.96436757,0.00096640,0.01960693,0.00776440,0.10718224,0.19370332,0.62140469,0.16937742,0.21221798
0.59129565,0.90616313,0.00111447,0.01847368,0.00731882,0.09785005,0.18180512,0.58582195,0.15520916,0.19886664
0.59729865,0.86062815,0.00128457,0.01759518,0.00695302,0.08982562,0.17264710,0.55889716,0.14291528,0.18793955
0.60330165,0.82811274,0.00147774,0.01697938,0.00667269,0.08313158,0.16626113,0.54082333,0.13256117,0.17955144
0.60930465,0.80877975,0.00169467,0.01662989,0.00648156,0.07776971,0.16264412,0.53167798,0.12417740,0.17377307
0.61530765,0.80260258,0.00193563,0.01654593,0.00638140,0.07372206,0.16175792,0.53142070,0.11776104,0.17063109
0.62131066,0.80936497,0.00220035,0.01672234,0.00637202,0.07095224,0.16352940,0.53989158,0.11327745,0.17010855
0.62731366,0.82866266,0.00248800,0.01714961,0.00645127,0.06940693,0.16785084,0.55681065,0.11066238,0.17214616
0.63331666,0.85990702,0.00279712,0.01781396,0.00661518,0.06901734,0.17458064,0.58177841,0.10982426,0.17664401
0.63931966,0.90233099,0.00312560,0.01869749,0.00685802,0.06970085,0.18354448,0.61427785,0.11064681,0.18346395
0.64532266,0.95499757,0.00347066,0.01977840,0.00717243,0.07136268,0.19453690,0.65367807,0.11299177,0.19243253
0.65132566,1.01681118,0.00382884,0.02103125,0.00754957,0.07389756,0.20732348,0.69924002,0.11670174,0.20334447
0.65732866,1.08653235,0.00419609,0.02242731,0.00797934,0.07719153,0.22164369,0.75012442,0.12160324,0.21596683
0.66333167,1.16279574,0.00456776,0.02393502,0.00845055,0.08112375,0.23721434,0.80540235,0.12750993,0.23004364
0.66933467,1.24413201,0.00493875,0.02552052,0.00895123,0.08556846,0.25373385,0.86406849,0.13422597,0.24530121
0.67533767,1.32899310,0.00530358,0.02714824,0.00946883,0.09039698,0.27088718,0.92505704,0.14154962,0.26145397
0.68134067,1.41578096,0.00565658,0.02878166,0.00999056,0.09547982,0.28835137,0.98726032,0.14927692,0.27821071
0.68734367,1.50287914,0.00599199,0.03038404,0.01050370,0.10068885,0.30580163,1.04954955,0.15720560,0.29528121
0.69334667,1.58868649,0.00630416,0.03191927,0.01099591,0.10589959,0.32291782,1.11079749,0.16513902,0.31238306
0.69934967,1.67165206,0.00658775,0.03335270,0.01145559,0.11099335,0.33939112,1.16990227,0.17289009,0.32924842
0.70535268,1.75031012,0.00683785,0.03465203,0.01187213,0.11585948,0.35493055,1.22581156,0.18028515,0.34563060
0.71135568,1.82331397,0.00705020,0.03578812,0.01223632,0.12039739,0.36926935,1.27754642,0.18716759,0.36131013
0.71735868,1.88946726,0.00722130,0.03673575,0.01254049,0.12451843,0.38217067,1.32422367,0.19340120,0.37610009
0.72336168,1.94775155,0.00734859,0.03747428,0.01277883,0.12814747,0.39343260,1.36507613,0.19887295,0.38985051
0.72936468,1.99734895,0.00743047,0.03798821,0.01294754,0.13122422,0.40289211,1.39946974,0.20349532,0.40245152
0.73536768,2.03765874,0.00746643,0.03826751,0.01304491,0.13370404,0.41042791,1.42691688,0.20720780,0.41383520
0.74137069,2.06830725,0.00745706,0.03830789,0.01307137,0.13555844,0.41596197,1.44708538,0.20997770,0.42397592
0.74737369,2.08915062,0.00740398,0.03811079,0.01302947,0.13677505,0.41945975,1.45980274,0.21180009,0.43288909
0.75337669,2.10027008,0.00730985,0.03768321,0.01292379,0.13735711,0.42092907,1.46505554,0.21269689,0.44062842
0.75937969,2.10196018,0.00717822,0.03703737,0.01276070,0.13732258,0.42041778,1.46298402,0.21271513,0.44728169
0.76538269,2.09471032,0.00701344,0.03619024,0.01254817,0.13670275,0.41801019,1.45387210,0.21192435,0.45296519
0.77138569,2.07918049,0.00682046,0.03516280,0.01229546,0.13554051,0.41382263,1.43813349,0.21041342,0.45781707
0.77738869,2.05617234,0.00660469,0.03397935,0.01201276,0.13388836,0.40799826,1.41629430,0.20828667,0.46198987
0.78339170,2.02659670,0.00637178,0.03266659,0.01171083,0.13180617,0.40070126,1.38897319,0.20565966,0.46564253
0.78939470,1.99143920,0.00612743,0.03125279,0.01140060,0.12935882,0.39211092,1.35685978,0.20265464,0.46893221
0.79539770,1.95172530,0.00587722,0.02976682,0.01109282,0.12661384,0.38241559,1.32069224,0.19939600,0.47200633
0.80140070,1.90848618,0.00562640,0.02823736,0.01079761,0.12363908,0.37180689,1.28123512,0.19600578,0.47499518
0.80740370,1.86272699,0.00537975,0.02669204,0.01052420,0.12050060,0.36047433,1.23925803,0.19259946,0.47800543
0.81340670,1.81539856,0.00514143,0.02515678,0.01028059,0.11726075,0.34860057,1.19551624,0.18928224,0.48111485
0.81940970,1.76737375,0.00491490,0.02365519,0.01007334,0.11397656,0.33635734,1.15073357,0.18614596,0.48436852
0.82541271,1.71942908,0.00470285,0.02220816,0.00990738,0.11069849,0.32390225,1.10558829,0.18326669,0.48777678
0.83141571,1.67223240,0.00450713,0.02083355,0.00978591,0.10746964,0.31137651,1.06070237,0.18070317,0.49131495
0.83741871,1.62633663,0.00432881,0.01954605,0.00971041,0.10432526,0.29890348,1.01663413,0.17849612,0.49492498
0.84342171,1.58217983,0.00416817,0.01835723,0.00968067,0.10129277,0.28658819,0.97387460,0.17666848,0.49851898
0.84942471,1.54009105,0.00402477,0.01727564,0.00969489,0.09839209,0.27451763,0.93284718,0.17522649,0.50198443
0.85542771,1.50030162,0.00389756,0.01630708,0.00974994,0.09563644,0.26276188,0.89391059,0.17416151,0.50519097
0.86143072,1.46296097,0.00378496,0.01545499,0.00984154,0.09303333,0.25137584,0.85736458,0.17345264,0.50799843
0.86743372,1.42815600,0.00368504,0.01472084,0.00996457,0.09058588,0.24040151,0.82345785,0.17306982,0.51026574
0.87343672,1.39593292,0.00359555,0.01410462,0.01011338,0.08829421,0.22987071,0.79239776,0.17297732,0.51186037
0.87943972,1.36632017,0.00351416,0.01360532,0.01028215,0.08615707,0.21980804,0.76436090,0.17313745,0.51266765
0.88544272,1.33935111,0.00343852,0.01322139,0.01046517,0.08417331,0.21023397,0.73950403,0.17351421,0.51259977
0.89144572,1.31508523,0.00336638,0.01295121,0.01065717,0.08234334,0.20116793,0.71797450,0.17407674,0.51160372
0.89744872,1.29362642,0.00329574,0.01279341,0.01085357,0.08067044,0.19263116,0.69991947,0.17480234,0.50966783
0.90345173,1.27513724,0.00322486,0.01274717,0.01105071,0.07916179,0.18464938,0.68549337,0.17567883,0.50682655
0.90945473,1.25984818,0.00315238,0.01281246,0.01124601,0.07782917,0.17725488,0.67486287,0.17670621,0.50316303
0.91545773,1.24806110,0.00307734,0.01299004,0.01143805,0.07668937,0.17048822,0.66820900,0.17789731,0.49880931
0.92146073,1.24014652,0.00299916,0.01328151,0.01162658,0.07576416,0.16439923,0.66572612,0.17927761,0.49394401
0.92746373,1.23653438,0.00291770,0.01368910,0.01181244,0.07507986,0.15904731,0.66761755,0.18088395,0.48878757
0.93346673,1.23769874,0.00283316,0.01421551,0.01199745,0.07466652,0.15450110,0.67408802,0.18276237,0.48359494
0.93946973,1.24413681,0.00274609,0.01486350,0.01218418,0.07455679,0.15083730,0.68533304,0.18496507,0.47864637
0.94547274,1.25634318,0.00265730,0.01563551,0.01237571,0.07478439,0.14813893,0.70152583,0.18754669,0.47423624
0.95147574,1.27478058,0.00256778,0.01653324,0.01257530,0.07538240,0.14649281,0.72280231,0.19056008,0.47066072
0.95747874,1.29984854,0.00247866,0.01755714,0.01278609,0.07638136,0.14598656,0.74924496,0.19405184,0.46820471
0.96348174,1.33185161,0.00239111,0.01870593,0.01301075,0.07780736,0.14670515,0.78086658,0.19805783,0.46712868
0.96948474,1.37096884,0.00230624,0.01997618,0.01325121,0.07968010,0.14872707,0.81759475,0.20259900,0.46765598
0.97548774,1.41722644,0.00222509,0.02136191,0.01350831,0.08201117,0.15212044,0.85925818,0.20767781,0.46996143
0.98149075,1.47047519,0.00214852,0.02285432,0.01378162,0.08480253,0.15693910,0.90557585,0.21327536,0.47416163
0.98749375,1.53037413,0.00207719,0.02444160,0.01406928,0.08804540,0.16321889,0.95614984,0.21934966,0.48030754
0.99349675,1.59638186,0.00201151,0.02610890,0.01436788,0.09171952,0.17097434,1.01046258,0.22583505,0.48837984
0.99949975,1.66775635,0.00195163,0.02783839,0.01467250,0.09579291,0.18019592,1.06787916,0.23264287,0.49828726
1.00550275,1.74356377,0.00189746,0.02960956,0.01497678,0.10022225,0.19084804,1.12765486,0.23966348,0.50986812
1.01150575,1.82269642,0.00184864,0.03139958,0.01527309,0.10495362,0.20286788,1.18894805,0.24676956,0.52289505
1.01750875,1.90389934,0.00180459,0.03318385,0.01555281,0.10992398,0.21616523,1.25083824,0.25382051,0.53708278
1.02351176,1.98580491,0.00176457,0.03493666,0.01580661,0.11506298,0.23062338,1.31234864,0.26066786,0.55209863
1.02951476,2.06697387,0.00172767,0.03663192,0.01602485,0.12029528,0.24610109,1.37247261,0.26716131,0.56757537
1.03551776,2.14594145,0.00169288,0.03824402,0.01619796,0.12554313,0.26243558,1.43020278,0.27315525,0.58312582
1.04152076,2.22126638,0.00165919,0.03974864,0.01631684,0.13072923,0.27944659,1.48456192,0.27851529,0.59835849
1.04752376,2.29158072,0.00162555,0.04112361,0.01637328,0.13577964,0.29694115,1.53463390,0.28312455,0.61289369
1.05352676,2.35563829,0.00159102,0.04234971,0.01636031,0.14062660,0.31471922,1.57959368,0.28688933,0.62637921
1.05952976,2.41235931,0.00155472,0.04341136,0.01627251,0.14521124,0.33257955,1.61873474,0.28974385,0.63850484
1.06553277,2.46086919,0.00151594,0.04429723,0.01610628,0.14948586,0.35032589,1.65149272,0.29165381,0.64901513
1.07153577,2.50052964,0.00147412,0.04500064,0.01585996,0.15341578,0.36777298,1.67746415,0.29261857,0.65771962
1.07753877,2.53096035,0.00142888,0.04551981,0.01553400,0.15698067,0.38475215,1.69641937,0.29267179,0.66450016
1.08354177,2.55205026,0.00138006,0.04585794,0.01513087,0.16017512,0.40111617,1.70830893,0.29188041,0.66931472
1.08954477,2.56395769,0.00132766,0.04602304,0.01465503,0.16300855,0.41674310,1.71326304,0.29034210,0.67219779
1.09554777,2.56709928,0.00127186,0.04602758,0.01411274,0.16550440,0.43153888,1.71158424,0.28818125,0.67325701
1.10155078,2.56212801,0.00121304,0.04588795,0.01351181,0.16769859,0.44543842,1.70373336,0.28554364,0.67266638
1.10755378,2.54990140,0.00115167,0.04562376,0.01286137,0.16963728,0.45840529,1.69030942,0.28258995,0.67065621
1.11355678,2.53144126,0.00108836,0.04525698,0.01217144,0.17137409,0.47042965,1.67202448,0.27948872,0.66750048
1.11955978,2.50788682,0.00102378,0.04481100,0.01145267,0.17296692,0.48152483,1.64967439,0.27640863,0.66350197
1.12556278,2.48044340,0.00095868,0.04430963,0.01071593,0.17447439,0.49172252,1.62410682,0.27351094,0.65897614
1.13156578,2.45032916,0.00089377,0.04377607,0.00997198,0.17595221,0.50106687,1.59618805,0.27094207,0.65423443
1.13756878,2.41872219,0.00082979,0.04323197,0.00923111,0.17744963,0.50960795,1.56676991,0.26882690,0.64956780
1.14357179,2.38671072,0.00076741,0.04269648,0.00850291,0.17900611,0.51739470,1.53665839,0.26726298,0.64523150
1.14957479,2.35524840,0.00070726,0.04218551,0.00779598,0.18064850,0.52446816,1.50658522,0.26631605,0.64143162
1.15557779,2.32511710,0.00064986,0.04171109,0.00711780,0.18238871,0.53085514,1.47718365,0.26601687,0.63831429
1.16158079,2.29689849,0.00059565,0.04128098,0.00647453,0.18422226,0.53656284,1.44896936,0.26635979,0.63595801
1.16758379,2.27095594,0.00054497,0.04089840,0.00587099,0.18612754,0.54157491,1.42232725,0.26730283,0.63436945
1.17358679,2.24742708,0.00049805,0.04056206,0.00531064,0.18806604,0.54584904,1.39750442,0.26876943,0.63348295
1.17958979,2.22622745,0.00045502,0.04026632,0.00479561,0.18998346,0.54931651,1.37460953,0.27065177,0.63316376
1.18559280,2.20706446,0.00041592,0.04000165,0.00432678,0.19181164,0.55188358,1.35361814,0.27281539,0.63321480
1.19159580,2.18946090,0.00038069,0.03975516,0.00390387,0.19347134,0.55343487,1.33438370,0.27510499,0.63338645
1.19759880,2.17278651,0.00034920,0.03951133,0.00352564,0.19487553,0.55383844,1.31665327,0.27735105,0.63338908
1.20360180,2.15629564,0.00032126,0.03925287,0.00319000,0.19593330,0.55295232,1.30008699,0.27937696,0.63290738
1.20960480,2.13916913,0.00029664,0.03896157,0.00289421,0.19655388,0.55063223,1.28428025,0.28100642,0.63161593
1.21560780,2.12055798,0.00027506,0.03861922,0.00263502,0.19665081,0.54673984,1.26878726,0.28207054,0.62919511
1.22161081,2.09962672,0.00025622,0.03820852,0.00240890,0.19614597,0.54115128,1.25314478,0.28241461,0.62534661
1.22761381,2.07559429,0.00023983,0.03771385,0.00221211,0.19497319,0.53376525,1.23689507,0.28190403,0.61980770
1.23361681,2.04777052,0.00022556,0.03712201,0.00204092,0.19308136,0.52451038,1.21960666,0.28042918,0.61236371
1.23961981,2.01558669,0.00021314,0.03642279,0.00189167,0.19043686,0.51335125,1.20089251,0.27790915,0.60285810
1.24562281,1.97861911,0.00020227,0.03560936,0.00176092,0.18702520,0.50029290,1.18042456,0.27429414,0.59119977
1.25162581,1.93660487,0.00019270,0.03467856,0.00164546,0.18285181,0.48538346,1.15794453,0.26956651,0.57736736
1.25762881,1.88944964,0.00018419,0.03363093,0.00154245,0.17794199,0.46871484,1.13327070,0.26374039,0.56141049
1.26363182,1.83722772,0.00017655,0.03247063,0.00144937,0.17233997,0.45042142,1.10630074,0.25686022,0.54344813
1.26963482,1.78017503,0.00016958,0.03120523,0.00136408,0.16610736,0.43067689,1.07701092,0.24899804,0.52366415
1.27563782,1.71867583,0.00016312,0.02984531,0.00128481,0.15932081,0.40968948,1.04545220,0.24024994,0.50230075
1.28164082,1.65324459,0.00015706,0.02840396,0.00121016,0.15206930,0.38769579,1.01174367,0.23073186,0.47964988
1.28764382,1.58450417,0.00015129,0.02689628,0.00113902,0.14445111,0.36495365,0.97606406,0.22057493,0.45604345
1.29364682,1.51316183,0.00014571,0.02533876,0.00107060,0.13657051,0.34173446,0.93864200,0.20992064,0.43184273
1.29964982,1.43998437,0.00014025,0.02374869,0.00100436,0.12853459,0.31831526,0.89974567,0.19891606,0.40742750
1.30565283,1.36577365,0.00013486,0.02214355,0.00093997,0.12045012,0.29497111,0.85967242,0.18770931,0.38318543
1.31165583,1.29134345,0.00012951,0.02054052,0.00087727,0.11242079,0.27196802,0.81873884,0.17644542,0.35950200
1.31765883,1.21749862,0.00012415,0.01895593,0.00081624,0.10454470,0.24955667,0.77727167,0.16526284,0.33675146
1.32366183,1.14501681,0.00011878,0.01740491,0.00075695,0.09691237,0.22796734,0.73559977,0.15429044,0.31528875
1.32966483,1.07463337,0.00011337,0.01590109,0.00069954,0.08960517,0.20740591,0.69404732,0.14364528,0.29544281
1.33566783,1.00702918,0.00010793,0.01445630,0.00064419,0.08269423,0.18805124,0.65292824,0.13343101,0.27751102
1.34167084,0.94282151,0.00010246,0.01308052,0.00059110,0.07623982,0.17005369,0.61254180,0.12373685,0.26175484
1.34767384,0.88255741,0.00009695,0.01178177,0.00054046,0.07029110,0.15353489,0.57316923,0.11463714,0.24839656
1.35367684,0.82670944,0.00009144,0.01056618,0.00049247,0.06488626,0.13858839,0.53507121,0.10619142,0.23761688
1.35967984,0.77567313,0.00008594,0.00943807,0.00044729,0.06005287,0.12528120,0.49848613,0.09844473,0.22955330
1.36568284,0.72976596,0.00008046,0.00840010,0.00040509,0.05580855,0.11365593,0.46362882,0.09142831,0.22429901
1.37168584,0.68922728,0.00007504,0.00745345,0.00036601,0.05216167,0.10373324,0.43068977,0.08516041,0.22190228
1.37768884,0.65421921,0.00006971,0.00659807,0.00033019,0.04911221,0.09551455,0.39983464,0.07964722,0.22236624
1.38369185,0.62482797,0.00006450,0.00583289,0.00029773,0.04665263,0.08898469,0.37120407,0.07488383,0.22564889
1.38969485,0.60106596,0.00005944,0.00515607,0.00026879,0.04476876,0.08411438,0.34491383,0.07085523,0.23166357
1.39569785,0.58287439,0.00005459,0.00456526,0.00024351,0.04344067,0.08086243,0.32105517,0.06753726,0.24027976
1.40170085,0.57012659,0.00004996,0.00405783,0.00022206,0.04264346,0.07917759,0.29969572,0.06489753,0.25132443
1.40770385,0.56263231,0.00004562,0.00363110,0.00020467,0.04234812,0.07899999,0.28088063,0.06289635,0.26458398
1.41370685,0.56014294,0.00004159,0.00328250,0.00019159,0.04252227,0.08026222,0.26463430,0.06148768,0.27980703
1.41970985,0.56235799,0.00003792,0.00300980,0.00018316,0.04313095,0.08288997,0.25096261,0.06062006,0.29670803
1.42571286,0.56893281,0.00003465,0.00281125,0.00017978,0.04413736,0.08680253,0.23985552,0.06023762,0.31497186
1.43171586,0.57948747,0.00003182,0.00268567,0.00018194,0.04550367,0.09191298,0.23129023,0.06028114,0.33425943
1.43771886,0.59361690,0.00002949,0.00263257,0.00019022,0.04719175,0.09812831,0.22523451,0.06068922,0.35421429
1.44372186,0.61090174,0.00002769,0.00265219,0.00020528,0.04916398,0.10534958,0.22165024,0.06139945,0.37447004
