energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up,W_p_up,W_d_up
-0.07503752,2.07475894,0.01946231,0.12309537,0.18880351,0.00000000,0.65033344,0.93516520,0.46786055,0.82020099
-0.06903452,1.94659716,0.01851287,0.12017361,0.18099325,0.00000000,0.61496083,0.86486057,0.44825435,0.77041643
-0.06303152,1.82621377,0.01749818,0.11780658,0.17378996,0.00000000,0.58089018,0.79753712,0.42986996,0.72471254
-0.05702851,1.71464819,0.01643621,0.11601800,0.16727474,0.00000000,0.54854668,0.73382667,0.41295416,0.68336811
-0.05102551,1.61269239,0.01534487,0.11481619,0.16150998,0.00000000,0.51828410,0.67424241,0.39770555,0.64656154
-0.04502251,1.52087600,0.01424149,0.11419298,0.15653695,0.00000000,0.49037701,0.61917246,0.38426792,0.61436741
-0.03901951,1.43945960,0.01314230,0.11412305,0.15237421,0.00000000,0.46501589,0.56887772,0.37272545,0.58675581
-0.03301651,1.36843633,0.01206206,0.11456392,0.14901665,0.00000000,0.44230520,0.52349364,0.36310012,0.56359459
-0.02701351,1.30754189,0.01101379,0.11545658,0.14643540,0.00000000,0.42226442,0.48303589,0.35535128,0.54465450
-0.02101051,1.25627249,0.01000850,0.11672673,0.14457870,0.00000000,0.40483207,0.44740934,0.34937761,0.52961723
-0.01500750,1.21391010,0.00905509,0.11828671,0.14337353,0.00000000,0.38987237,0.41641995,0.34502129,0.51808607
-0.00900450,1.17955415,0.00816033,0.12003795,0.14272819,0.00000000,0.37718438,0.38978903,0.34207435,0.50959895
-0.00300150,1.15215834,0.00732887,0.12187401,0.14253560,0.00000000,0.36651299,0.36716929,0.34028678,0.50364344
0.00300150,1.13057150,0.00656340,0.12368393,0.14267725,0.00000000,0.35756158,0.34816195,0.33937626,0.49967321
0.00900450,1.11358074,0.00586483,0.12535592,0.14302763,0.00000000,0.35000553,0.33233451,0.33903895,0.49712544
0.01500750,1.09995551,0.00523248,0.12678108,0.14345900,0.00000000,0.34350620,0.31923840,0.33896104,0.49543847
0.02101051,1.08849100,0.00466436,0.12785715,0.14384627,0.00000000,0.33772488,0.30842613,0.33883037,0.49406925
0.02701351,1.07804932,0.00415745,0.12849197,0.14407181,0.00000000,0.33233597,0.29946728,0.33834793,0.49250977
0.03301651,1.06759714,0.00370794,0.12860663,0.14402999,0.00000000,0.32703917,0.29196317,0.33723851,0.49030197
0.03901951,1.05623845,0.00331154,0.12813810,0.14363122,0.00000000,0.32157009,0.28555954,0.33526021,0.48705073
0.04502251,1.04324160,0.00296368,0.12704121,0.14280548,0.00000000,0.31570901,0.27995730,0.33221245,0.48243423
0.05102551,1.02805958,0.00265973,0.12529002,0.14150495,0.00000000,0.30928756,0.27492080,0.32794215,0.47621158
0.05702851,1.01034328,0.00239524,0.12287839,0.13970589,0.00000000,0.30219313,0.27028383,0.32234788,0.46822740
0.06303152,0.98994739,0.00216600,0.11981978,0.13740955,0.00000000,0.29437101,0.26595297,0.31538192,0.45841325
0.06903452,0.96692890,0.00196822,0.11614640,0.13464217,0.00000000,0.28582425,0.26190854,0.30705024,0.44678603
0.07503752,0.94153862,0.00179857,0.11190764,0.13145403,0.00000000,0.27661139,0.25820306,0.29741035,0.43344334
0.08104052,0.91420627,0.00165426,0.10716797,0.12791761,0.00000000,0.26684231,0.25495736,0.28656743,0.41855631
0.08704352,0.88551974,0.00153299,0.10200432,0.12412497,0.00000000,0.25667233,0.25235455,0.27466877,0.40236010
0.09304652,0.85619948,0.00143298,0.09650318,0.12018445,0.00000000,0.24629497,0.25063190,0.26189694,0.38514253
0.09904952,0.82706913,0.00135293,0.09075753,0.11621681,0.00000000,0.23593370,0.25007107,0.24846199,0.36723144
0.10505253,0.79902324,0.00129195,0.08486364,0.11235094,0.00000000,0.22583294,0.25098665,0.23459313,0.34898116
0.11105553,0.77299332,0.00124948,0.07891797,0.10871932,0.00000000,0.21624863,0.25371361,0.22053008,0.33075880
0.11705853,0.74991332,0.00122526,0.07301433,0.10545337,0.00000000,0.20743884,0.25859365,0.20651462,0.31293068
0.12306153,0.73068542,0.00121916,0.06724121,0.10267885,0.00000000,0.19965446,0.26596102,0.19278254,0.29584940
0.12906453,0.71614723,0.00123120,0.06167960,0.10051145,0.00000000,0.19313047,0.27612795,0.17955629,0.27984217
0.13506753,0.70704126,0.00126138,0.05640110,0.09905262,0.00000000,0.18807778,0.28937027,0.16703851,0.26520035
0.14107054,0.70398737,0.00130964,0.05146660,0.09838596,0.00000000,0.18467600,0.30591339,0.15540671,0.25217090
0.14707354,0.70745898,0.00137579,0.04692534,0.09857400,0.00000000,0.18306717,0.32591924,0.14480901,0.24094952
0.15307654,0.71776368,0.00145940,0.04281440,0.09965576,0.00000000,0.18335064,0.34947448,0.13536120,0.23167597
0.15907954,0.73502861,0.00155981,0.03915865,0.10164487,0.00000000,0.18557909,0.37658057,0.12714492,0.22443136
0.16508254,0.75919119,0.00167605,0.03597102,0.10452855,0.00000000,0.18975592,0.40714589,0.12020710,0.21923748
0.17108554,0.78999544,0.00180680,0.03325311,0.10826731,0.00000000,0.19583392,0.44098061,0.11456042,0.21605811
0.17708854,0.82699417,0.00195042,0.03099602,0.11279558,0.00000000,0.20371529,0.47779453,0.11018477,0.21480227
0.18309155,0.86955710,0.00210491,0.02918145,0.11802304,0.00000000,0.21325308,0.51719822,0.10702964,0.21532903
0.18909455,0.91688485,0.00226793,0.02778286,0.12383689,0.00000000,0.22425396,0.55870771,0.10501718,0.21745395
0.19509755,0.96802874,0.00243687,0.02676682,0.13010476,0.00000000,0.23648244,0.60175287,0.10404595,0.22095673
0.20110055,1.02191594,0.00260887,0.02609432,0.13667845,0.00000000,0.24966623,0.64568938,0.10399513,0.22558995
0.20710355,1.07737938,0.00278090,0.02572221,0.14339819,0.00000000,0.26350293,0.68981424,0.10472905,0.23108851
0.21310655,1.13319184,0.00294981,0.02560452,0.15009743,0.00000000,0.27766775,0.73338431,0.10610205,0.23717962
0.21910955,1.18810312,0.00311248,0.02569385,0.15660799,0.00000000,0.29182205,0.77563756,0.10796339,0.24359289
0.22511256,1.24087928,0.00326586,0.02594262,0.16276540,0.00000000,0.30562266,0.81581620,0.11016216,0.25007031
0.23111556,1.29034258,0.00340710,0.02630430,0.16841419,0.00000000,0.31873149,0.85319105,0.11255218,0.25637578
0.23711856,1.33541090,0.00353365,0.02673452,0.17341312,0.00000000,0.33082533,0.88708609,0.11499650,0.26230391
0.24312156,1.37513501,0.00364339,0.02719214,0.17763989,0.00000000,0.34160535,0.91690233,0.11737179,0.26768771
0.24912456,1.40873247,0.00373470,0.02764012,0.18099547,0.00000000,0.35080611,0.94213999,0.11957210,0.27240506
0.25512756,1.43561662,0.00380658,0.02804638,0.18340751,0.00000000,0.35820363,0.96241798,0.12151223,0.27638359
0.26113057,1.45541960,0.00385869,0.02838442,0.18483306,0.00000000,0.36362228,0.97748983,0.12313043,0.27960399
0.26713357,1.46800838,0.00389147,0.02863389,0.18526022,0.00000000,0.36694018,0.98725536,0.12439037,0.28210137
0.27313657,1.47349307,0.00390615,0.02878093,0.18470873,0.00000000,0.36809287,0.99176746,0.12528245,0.28396496
0.27913957,1.47222710,0.00390480,0.02881844,0.18322951,0.00000000,0.36707517,0.99123370,0.12582423,0.28533587
0.28514257,1.46479934,0.00389034,0.02874612,0.18090318,0.00000000,0.36394108,0.98601259,0.12606006,0.28640321
0.29114557,1.45201828,0.00386652,0.02857044,0.17783746,0.00000000,0.35880176,0.97660465,0.12605993,0.28739863
0.29714857,1.43488914,0.00383794,0.02830433,0.17416383,0.00000000,0.35182167,0.96363867,0.12591753,0.28858955
0.30315158,1.41458459,0.00380997,0.02796691,0.17003331,0.00000000,0.34321307,0.94785365,0.12574753,0.29027132
0.30915458,1.39241058,0.00378869,0.02758295,0.16561175,0.00000000,0.33322911,0.93007730,0.12568229,0.29275862
0.31515758,1.36976841,0.00378087,0.02718227,0.16107466,0.00000000,0.32215576,0.91120192,0.12586798,0.29637646
0.32116058,1.34811467,0.00379385,0.02679912,0.15660197,0.00000000,0.31030305,0.89215861,0.12646034,0.30145104
0.32716358,1.32892053,0.00383547,0.02647141,0.15237266,0.00000000,0.29799584,0.87389092,0.12762008,0.30830086
0.33316658,1.31363195,0.00391397,0.02623992,0.14855975,0.00000000,0.28556454,0.85732881,0.12950824,0.31722834
0.33916958,1.30363197,0.00403789,0.02614754,0.14532562,0.00000000,0.27333619,0.84336398,0.13228153,0.32851226
0.34517259,1.30020645,0.00421596,0.02623843,0.14281786,0.00000000,0.26162605,0.83282717,0.13608789,0.34240108
0.35117559,1.30451413,0.00445700,0.02655725,0.14116580,0.00000000,0.25073018,0.82646824,0.14106239,0.35910750
0.35717859,1.31756166,0.00476978,0.02714839,0.14047785,0.00000000,0.24091890,0.82493942,0.14732352,0.37880419
0.36318159,1.34018400,0.00516291,0.02805521,0.14083951,0.00000000,0.23243166,0.82878203,0.15497021,0.40162084
0.36918459,1.37303046,0.00564472,0.02931935,0.14231232,0.00000000,0.22547297,0.83841673,0.16407937,0.42764239
0.37518759,1.41655605,0.00622311,0.03098000,0.14493348,0.00000000,0.22020973,0.85413743,0.17470431,0.45690854
0.38119060,1.47101800,0.00690542,0.03307324,0.14871632,0.00000000,0.21676970,0.87610834,0.18687384,0.48941421
0.38719360,1.53647687,0.00769829,0.03563140,0.15365129,0.00000000,0.21524111,0.90436418,0.20059219,0.52511101
0.39319660,1.61280160,0.00860749,0.03868232,0.15970759,0.00000000,0.21567320,0.93881303,0.21583964,0.56390943
0.39919960,1.69967789,0.00963782,0.04224873,0.16683519,0.00000000,0.21807761,0.97924131,0.23257386,0.60568164
0.40520260,1.79661912,0.01079291,0.04634754,0.17496714,0.00000000,0.22243042,1.02532069,0.25073171,0.65026462
0.41120560,1.90297917,0.01207511,0.05098913,0.18402210,0.00000000,0.22867462,1.07661637,0.27023162,0.69746356
0.41720860,2.01796650,0.01348534,0.05617666,0.19390688,0.00000000,0.23672293,1.13259643,0.29097608,0.74705533
0.42321161,2.14065906,0.01502295,0.06190531,0.20451893,0.00000000,0.24646086,1.19264202,0.31285439,0.79879181
0.42921461,2.27001945,0.01668561,0.06816169,0.21574869,0.00000000,0.25774976,1.25605821,0.33574525,0.85240310
0.43521761,2.40491030,0.01846922,0.07492311,0.22748166,0.00000000,0.27042994,1.32208522,0.35951916,0.90760048
0.44122061,2.54410947,0.02036782,0.08215713,0.23960027,0.00000000,0.28432377,1.38991020,0.38404049,0.96407895
0.44722361,2.68632528,0.02237351,0.08982109,0.25198531,0.00000000,0.29923861,1.45867941,0.40916898,1.02151967
0.45322661,2.83021167,0.02447643,0.09786188,0.26451715,0.00000000,0.31496980,1.52751085,0.43476075,1.07959189
0.45922961,2.97438344,0.02666476,0.10621590,0.27707657,0.00000000,0.33130350,1.59550737,0.46066869,1.13795488
0.46523262,3.11743188,0.02892470,0.11480930,0.28954537,0.00000000,0.34801958,1.66177038,0.48674225,1.19625958
0.47123562,3.25794076,0.03124056,0.12355846,0.30180678,0.00000000,0.36489444,1.72541389,0.51282674,1.25415031
0.47723862,3.39450301,0.03359479,0.13237083,0.31374572,0.00000000,0.38170395,1.78557913,0.53876223,1.31126659
0.48324162,3.52573814,0.03596816,0.14114606,0.32524906,0.00000000,0.39822637,1.84144934,0.56438227,1.36724513
0.48924462,3.65031045,0.03833984,0.14977754,0.33620588,0.00000000,0.41424543,1.89226461,0.58951252,1.42172234
0.49524762,3.76694782,0.04068765,0.15815417,0.34650791,0.00000000,0.42955339,1.93733650,0.61396966,1.47433715
0.50125063,3.87446116,0.04298825,0.16616252,0.35605013,0.00000000,0.44395415,1.97606204,0.63756074,1.52473452
0.50725363,3.97176399,0.04521746,0.17368917,0.36473163,0.00000000,0.45726640,2.00793667,0.66008311,1.57256953
0.51325663,4.05789176,0.04735052,0.18062328,0.37245676,0.00000000,0.46932666,2.03256577,0.68132529,1.61751203
0.51925963,4.13202056,0.04936253,0.18685927,0.37913660,0.00000000,0.47999215,2.04967417,0.70106876,1.65925189
0.52526263,4.19348428,0.05122879,0.19229951,0.38469059,0.00000000,0.48914349,2.05911337,0.71909083,1.69750466
0.53126563,4.24178988,0.05292529,0.19685693,0.38904846,0.00000000,0.49668697,2.06086592,0.73516852,1.73201738
0.53726863,4.27662973,0.05442916,0.20045749,0.39215224,0.00000000,0.50255647,2.05504679,0.74908347,1.76257447
0.54327164,4.29789054,0.05571917,0.20304239,0.39395830,0.00000000,0.50671473,2.04190133,0.76062757,1.78900319
0.54927464,4.30565804,0.05677624,0.20456981,0.39443925,0.00000000,0.50915411,2.02179988,0.76960924,1.81117852
0.55527764,4.30021700,0.05758392,0.20501633,0.39358562,0.00000000,0.50989654,1.99522885,0.77585990,1.82902696
0.56128064,4.28204595,0.05812886,0.20437777,0.39140722,0.00000000,0.50899281,1.96277862,0.77924044,1.84252900
0.56728364,4.25180654,0.05840121,0.20266948,0.38793394,0.00000000,0.50652097,1.92512831,0.77964713,1.85171999
0.57328664,4.21032739,0.05839500,0.19992599,0.38321600,0.00000000,0.50258405,1.88302801,0.77701687,1.85668911
0.57928964,4.15858267,0.05810838,0.19620018,0.37732356,0.00000000,0.49730704,1.83727889,0.77133121,1.85757627
0.58529265,4.09766592,0.05754377,0.19156179,0.37034559,0.00000000,0.49083314,1.78871178,0.76261905,1.85456712
0.59129565,4.02875977,0.05670792,0.18609550,0.36238809,0.00000000,0.48331958,1.73816501,0.75095762,1.84788604
0.59729865,3.95310265,0.05561182,0.17989849,0.35357158,0.00000000,0.47493294,1.68646217,0.73647188,1.83778749
0.60330165,3.87195358,0.05427051,0.17307775,0.34402811,0.00000000,0.46584428,1.63439058,0.71933209,1.82454604
0.60930465,3.78655651,0.05270271,0.16574711,0.33389772,0.00000000,0.45622423,1.58268117,0.69974981,1.80844559
0.61530765,3.69810558,0.05093041,0.15802420,0.32332466,0.00000000,0.44623820,1.53199064,0.67797241,1.78976832
0.62131066,3.60771281,0.04897830,0.15002736,0.31245342,0.00000000,0.43604195,1.48288627,0.65427638,1.76878402
0.62731366,3.51637974,0.04687314,0.14187278,0.30142485,0.00000000,0.42577770,1.43583418,0.62895989,1.74574035
0.63331666,3.42497417,0.04464312,0.13367178,0.29037247,0.00000000,0.41557092,1.39119129,0.60233473,1.72085471
0.63931966,3.33421309,0.04231715,0.12552855,0.27941919,0.00000000,0.40552792,1.34920126,0.57471831,1.69430816
0.64532266,3.24465271,0.03992410,0.11753820,0.26867463,0.00000000,0.39573444,1.30999461,0.54642584,1.66624185
0.65132566,3.15668582,0.03749224,0.10978540,0.25823308,0.00000000,0.38625514,1.27359284,0.51776320,1.63675609
0.65732866,3.07054664,0.03504856,0.10234340,0.24817220,0.00000000,0.37713410,1.23991644,0.48902078,1.60591224
0.66333167,2.98632280,0.03261823,0.09527366,0.23855259,0.00000000,0.36839629,1.20879625,0.46046840,1.57373730
0.66933467,2.90397374,0.03022424,0.08862596,0.22941811,0.00000000,0.36004976,1.17998790,0.43235155,1.54023079
0.67533767,2.82335446,0.02788698,0.08243885,0.22079696,0.00000000,0.35208869,1.15318837,0.40488895,1.50537374
0.68134067,2.74424329,0.02562411,0.07674061,0.21270344,0.00000000,0.34449682,1.12805423,0.37827145,1.46913889
0.68734367,2.66637221,0.02345041,0.07155038,0.20514025,0.00000000,0.33725133,1.10422060,0.35266203,1.43150182
0.69334667,2.58945801,0.02137778,0.06687957,0.19810110,0.00000000,0.33032674,1.08132007,0.32819689,1.39245198
0.69934967,2.51323269,0.01941538,0.06273333,0.19157363,0.00000000,0.32369879,1.05900080,0.30498730,1.35200322
0.70535268,2.43747154,0.01756977,0.05911195,0.18554229,0.00000000,0.31734791,1.03694304,0.28312201,1.31020299
0.71135568,2.36201738,0.01584519,0.05601233,0.17999111,0.00000000,0.31126230,1.01487342,0.26266991,1.26713976
0.71735868,2.28679998,0.01424385,0.05342905,0.17490612,0.00000000,0.30544025,0.99257650,0.24368284,1.22294821
0.72336168,2.21184954,0.01276627,0.05135541,0.17027739,0.00000000,0.29989165,0.96990306,0.22619811,1.17781190
0.72936468,2.13730397,0.01141163,0.04978397,0.16610042,0.00000000,0.29463868,0.94677507,0.21024079,1.13196332
0.73536768,2.06340950,0.01017810,0.04870696,0.16237696,0.00000000,0.28971553,0.92318701,0.19582549,1.08568128
0.74137069,1.99051493,0.00906324,0.04811620,0.15911512,0.00000000,0.28516712,0.89920380,0.18295763,1.03928591
0.74737369,1.91906004,0.00806426,0.04800282,0.15632885,0.00000000,0.28104709,0.87495546,0.17163410,0.99313151
0.75337669,1.84955886,0.00717836,0.04835667,0.15403671,0.00000000,0.27741491,0.85062885,0.16184349,0.94759767
0.75937969,1.78257880,0.00640301,0.04916551,0.15226024,0.00000000,0.27433243,0.82645707,0.15356579,0.90307910
0.76538269,1.71871698,0.00573614,0.05041409,0.15102173,0.00000000,0.27185995,0.80270693,0.14677183,0.85997480
0.77138569,1.65857498,0.00517637,0.05208319,0.15034185,0.00000000,0.27005208,0.77966539,0.14142251,0.81867706
0.77738869,1.60273336,0.00472313,0.05414860,0.15023709,0.00000000,0.26895362,0.75762536,0.13746799,0.77956072
0.78339170,1.55172737,0.00437684,0.05658038,0.15071718,0.00000000,0.26859564,0.73687181,0.13484700,0.74297336
0.78939470,1.50602506,0.00413890,0.05934222,0.15178285,0.00000000,0.26899208,0.71766880,0.13348643,0.70922676
0.79539770,1.46600893,0.00401177,0.06239109,0.15342380,0.00000000,0.27013694,0.70024787,0.13330132,0.67858990
0.80140070,1.43196190,0.00399897,0.06567731,0.15561729,0.00000000,0.27200249,0.68479864,0.13419531,0.65128394
0.80740370,1.40405844,0.00410493,0.06914497,0.15832722,0.00000000,0.27453838,0.67146173,0.13606168,0.62747910
0.81340670,1.38236110,0.00433495,0.07273271,0.16150402,0.00000000,0.27767194,0.66032452,0.13878497,0.60729374
0.81940970,1.36682251,0.00469499,0.07637498,0.16508512,0.00000000,0.28130961,0.65141976,0.14224311,0.59079540
0.82541271,1.35729282,0.00519141,0.08000365,0.16899625,0.00000000,0.28533955,0.64472706,0.14631010,0.57800369
0.83141571,1.35353175,0.00583074,0.08354988,0.17315330,0.00000000,0.28963527,0.64017712,0.15085910,0.56889484
0.83741871,1.35522486,0.00661926,0.08694630,0.17746482,0.00000000,0.29406019,0.63765840,0.15576576,0.56340756
0.84342171,1.36200273,0.00756268,0.09012928,0.18183497,0.00000000,0.29847288,0.63702571,0.16091170,0.56144977
0.84942471,1.37346206,0.00866565,0.09304129,0.18616670,0.00000000,0.30273275,0.63811029,0.16618793,0.56290586
0.85542771,1.38918743,0.00993130,0.09563313,0.19036512,0.00000000,0.30670592,0.64073068,0.17149802,0.56764396
0.86143072,1.40877228,0.01136080,0.09786597,0.19434084,0.00000000,0.31027092,0.64470375,0.17676093,0.57552285
0.86743372,1.43183797,0.01295286,0.09971311,0.19801297,0.00000000,0.31332389,0.64985518,0.18191314,0.58639799
0.87343672,1.45804963,0.01470330,0.10116133,0.20131185,0.00000000,0.31578314,0.65602883,0.18691024,0.60012636
0.87943972,1.48712799,0.01660464,0.10221169,0.20418121,0.00000000,0.31759259,0.66309429,0.19172754,0.61656980
0.88544272,1.51885617,0.01864583,0.10287985,0.20657959,0.00000000,0.31872405,0.67095233,0.19635996,0.63559667
0.89144572,1.55308128,0.02081200,0.10319578,0.20848121,0.00000000,0.31917818,0.67953768,0.20082085,0.65708162
0.89744872,1.58971033,0.02308439,0.10320286,0.20987598,0.00000000,0.31898402,0.68881922,0.20514010,0.68090360
0.90345173,1.62870103,0.02544040,0.10295645,0.21076878,0.00000000,0.31819709,0.69879730,0.20936132,0.70694216
0.90945473,1.67004759,0.02785379,0.10252186,0.21117819,0.00000000,0.31689625,0.70949858,0.21353838,0.73507229
0.91545773,1.71376269,0.03029505,0.10197197,0.21113448,0.00000000,0.31517937,0.72096848,0.21773144,0.76515818
0.92146073,1.75985643,0.03273193,0.10138445,0.21067727,0.00000000,0.31315815,0.73326187,0.22200260,0.79704626
0.92746373,1.80831375,0.03513007,0.10083870,0.20985288,0.00000000,0.31095231,0.74643252,0.22641141,0.83055810
0.93346673,1.85907165,0.03745388,0.10041278,0.20871146,0.00000000,0.30868348,0.76052193,0.23101048,0.86548365
0.93946973,1.91199767,0.03966736,0.10018022,0.20730424,0.00000000,0.30646910,0.77554830,0.23584137,0.90157539
0.94547274,1.96687126,0.04173515,0.10020712,0.20568091,0.00000000,0.30441679,0.79149646,0.24093101,0.93854393
0.95147574,2.02336918,0.04362351,0.10054943,0.20388730,0.00000000,0.30261928,0.80830926,0.24628880,0.97605555
0.95747874,2.08105637,0.04530137,0.10125065,0.20196360,0.00000000,0.30115040,0.82588122,0.25190459,1.01373207
0.96348174,2.13938311,0.04674124,0.10234003,0.19994293,0.00000000,0.30006221,0.84405501,0.25774758,1.05115333
0.96948474,2.19768908,0.04792019,0.10383137,0.19785068,0.00000000,0.29938344,0.86262090,0.26376642,1.08786255
0.97548774,2.25521484,0.04882049,0.10572241,0.19570430,0.00000000,0.29911933,0.88131975,0.26989020,1.12337454
0.98149075,2.31112043,0.04943034,0.10799494,0.19351377,0.00000000,0.29925296,0.89984932,0.27603074,1.15718663
0.98749375,2.36451087,0.04974420,0.11061563,0.19128254,0.00000000,0.29974777,0.91787398,0.28208572,1.18879215
0.99349675,2.41446762,0.04976309,0.11353741,0.18900904,0.00000000,0.30055140,0.93503733,0.28794282,1.21769602
0.99949975,2.46008497,0.04949457,0.11670166,0.18668844,0.00000000,0.30160042,0.95097750,0.29348461,1.24343186
1.00550275,2.50050986,0.04895261,0.12004080,0.18431481,0.00000000,0.30282578,0.96534422,0.29859396,1.26558006
1.01150575,2.53498347,0.04815719,0.12348139,0.18188336,0.00000000,0.30415870,0.97781716,0.30315985,1.28378603
1.01750875,2.56288284,0.04713379,0.12694762,0.17939270,0.00000000,0.30553655,0.98812459,0.30708334,1.29777781
1.02351176,2.58376032,0.04591272,0.13036487,0.17684704,0.00000000,0.30690859,0.99606151,0.31028333,1.30738222
1.02951476,2.59737931,0.04452825,0.13366349,0.17425816,0.00000000,0.30824102,1.00150634,0.31270208,1.31253886
1.03551776,2.60374398,0.04301781,0.13678224,0.17164704,0.00000000,0.30952121,1.00443533,0.31431000,1.31331094
1.04152076,2.60312168,0.04142095,0.13967163,0.16904508,0.00000000,0.31076078,1.00493396,0.31510971,1.30989255
1.04752376,2.59605636,0.03977839,0.14229673,0.16649488,0.00000000,0.31199739,1.00320451,0.31513906,1.30261162
1.05352676,2.58337193,0.03813104,0.14463935,0.16405036,0.00000000,0.31329499,0.99956946,0.31447293,1.29192823
1.05952976,2.56616492,0.03651903,0.14669958,0.16177639,0.00000000,0.31474267,0.99447020,0.31322381,1.27842812
1.06553277,2.54578600,0.03498076,0.14849647,0.15974776,0.00000000,0.31645190,0.98846099,0.31154096,1.26281115
1.07153577,2.52381064,0.03355209,0.15006779,0.15804766,0.00000000,0.31855248,0.98219804,0.30960815,1.24587517
1.07753877,2.50199937,0.03226550,0.15146900,0.15676546,0.00000000,0.32118715,0.97642413,0.30764009,1.22849540
1.08354177,2.48224883,0.03114943,0.15277116,0.15599413,0.00000000,0.32450530,0.97194896,0.30587749,1.21160006
1.08954477,2.46653488,0.03022762,0.15405819,0.15582722,0.00000000,0.32865592,0.96962589,0.30458098,1.19614289
1.09554777,2.45684982,0.02951868,0.15542324,0.15635544,0.00000000,0.33378016,0.97032578,0.30402398,1.18307345
1.10155078,2.45513552,0.02903559,0.15696456,0.15766320,0.00000000,0.34000388,0.97490879,0.30448471,1.17330623
1.10755378,2.46321505,0.02878549,0.15878096,0.15982495,0.00000000,0.34743044,0.98419491,0.30623767,1.16768966
1.11355678,2.48272503,0.02876951,0.16096698,0.16290164,0.00000000,0.35613426,0.99893440,0.30954470,1.16697599
1.11955978,2.51505122,0.02898267,0.16360808,0.16693741,0.00000000,0.36615515,1.01977897,0.31464598,1.17179337
1.12556278,2.56126988,0.02941407,0.16677607,0.17195663,0.00000000,0.37749404,1.04725483,0.32175124,1.18262099
1.13156578,2.62209693,0.03004705,0.17052496,0.17796137,0.00000000,0.39010994,1.08173839,0.33103141,1.19976831
1.13756878,2.69784708,0.03085963,0.17488737,0.18492955,0.00000000,0.40391863,1.12343565,0.34261105,1.22335921
1.14357179,2.78840464,0.03182504,0.17987185,0.19281374,0.00000000,0.41879284,1.17236597,0.35656174,1.25332181
1.14957479,2.89320727,0.03291234,0.18546105,0.20154082,0.00000000,0.43456405,1.22835091,0.37289680,1.28938429
1.15557779,3.01124369,0.03408732,0.19161103,0.21101239,0.00000000,0.45102595,1.29100863,0.39156735,1.33107708
1.16158079,3.14106575,0.03531333,0.19825157,0.22110612,0.00000000,0.46793915,1.35975437,0.41246014,1.37774154
1.16758379,3.28081481,0.03655238,0.20528768,0.23167793,0.00000000,0.48503721,1.43380696,0.43539709,1.42854481
1.17358679,3.42826206,0.03776623,0.21260215,0.24256499,0.00000000,0.50203359,1.51220163,0.46013677,1.48250055
1.17958979,3.58086159,0.03891750,0.22005905,0.25358945,0.00000000,0.51862939,1.59380876,0.48637774,1.53849501
1.18559280,3.73581495,0.03997084,0.22750811,0.26456284,0.00000000,0.53452150,1.67735831,0.51376392,1.59531751
1.19159580,3.89014519,0.04089407,0.23478973,0.27529093,0.00000000,0.54941090,1.76146937,0.54189172,1.65169448
1.19759880,4.04077822,0.04165917,0.24174049,0.28557899,0.00000000,0.56301089,1.84468397,0.57031901,1.70632595
1.20360180,4.18462893,0.04224325,0.24819890,0.29523720,0.00000000,0.57505497,1.92550441,0.59857549,1.75792334
1.20960480,4.31868931,0.04262930,0.25401111,0.30408605,0.00000000,0.58530415,2.00243284,0.62617449,1.80524723
1.21560780,4.44011573,0.04280681,0.25903649,0.31196155,0.00000000,0.59355342,2.07401206,0.65262561,1.84714390
1.22161081,4.54631244,0.04277213,0.26315263,0.31872006,0.00000000,0.59963733,2.13886615,0.67744803,1.88257957
1.22761381,4.63500847,0.04252861,0.26625988,0.32424255,0.00000000,0.60343455,2.19573968,0.70018402,1.91067087
1.23361681,4.70432531,0.04208658,0.26828484,0.32843818,0.00000000,0.60487112,2.24353402,0.72041212,1.93071091
1.23961981,4.75283297,0.04146298,0.26918312,0.33124697,0.00000000,0.60392264,2.28133972,0.73775974,1.94218978
1.24562281,4.77959247,0.04068080,0.26894085,0.33264154,0.00000000,0.60061512,2.30846356,0.75191457,1.94480896
1.25162581,4.78418319,0.03976839,0.26757525,0.33262784,0.00000000,0.59502458,2.32444937,0.76263434,1.93848913
1.25762881,4.76671413,0.03875846,0.26513389,0.33124480,0.00000000,0.58727544,2.32909179,0.76975482,1.92337116
1.26363182,4.72781862,0.03768704,0.26169309,0.32856287,0.00000000,0.57753774,2.32244249,0.77319532,1.89981024
1.26963482,4.66863257,0.03659222,0.25735508,0.32468163,0.00000000,0.56602324,2.30480835,0.77296182,1.86836348
1.27563782,4.59075721,0.03551296,0.25224448,0.31972636,0.00000000,0.55298048,2.27674190,0.76914734,1.82977131
1.28164082,4.49620738,0.03448775,0.24650385,0.31384390,0.00000000,0.53868900,2.23902409,0.76192955,1.78493352
1.28764382,4.38734745,0.03355332,0.24028875,0.30719776,0.00000000,0.52345278,2.19264011,0.75156563,1.73488066
1.29364682,4.26681705,0.03274349,0.23376243,0.29996274,0.00000000,0.50759304,2.13874916,0.73838464,1.68074186
1.29964982,4.13744942,0.03208799,0.22709025,0.29231928,0.00000000,0.49144068,2.07864918,0.72277744,1.62371026
1.30565283,4.00218506,0.03161156,0.22043414,0.28444765,0.00000000,0.47532845,2.01373801,0.70518467,1.56500713
1.31165583,3.86398420,0.03133308,0.21394729,0.27652241,0.00000000,0.45958309,1.94547221,0.68608319,1.50584600
