energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.39469735,3.82604596,0.01276637,0.41280877,1.51570877,1.77763000,0.66958988,0.46787243,1.53055731,0.00000000
-3.38869435,3.82702947,0.01274151,0.41343736,1.51277744,1.78849833,0.67072609,0.46450421,1.52374174,0.00000000
-3.38269135,3.82856509,0.01272243,0.41380453,1.50832335,1.80097367,0.67143627,0.46060690,1.51585562,0.00000000
-3.37668834,3.82980105,0.01270745,0.41382494,1.50212069,1.81458015,0.67147828,0.45612767,1.50666776,0.00000000
-3.37068534,3.83005652,0.01269529,0.41343550,1.49403260,1.82890654,0.67064628,0.45103769,1.49602864,0.00000000
-3.36468234,3.82885752,0.01268521,0.41259830,1.48402015,1.84362949,0.66877932,0.44533453,1.48387847,0.00000000
-3.35867934,3.82596497,0.01267693,0.41130264,1.47214808,1.85853293,0.66576840,0.43904361,1.47025204,0.00000000
-3.35267634,3.82139347,0.01267068,0.40956627,1.45858718,1.87352266,0.66156187,0.43221863,1.45528030,0.00000000
-3.34667334,3.81542012,0.01266722,0.40743565,1.44361311,1.88863552,0.65616879,0.42494089,1.43918847,0.00000000
-3.34067034,3.80858246,0.01266775,0.40498515,1.42760148,1.90404238,0.64966031,0.41731761,1.42229082,0.00000000
-3.33466733,3.80166558,0.01267393,0.40231535,1.41101951,1.92004486,0.64216867,0.40947927,1.40498235,0.00000000
-3.32866433,3.79567860,0.01268780,0.39955028,1.39441414,1.93706563,0.63388410,0.40157599,1.38772742,0.00000000
-3.32266133,3.79182104,0.01271172,0.39683382,1.37839712,1.95563270,0.62504944,0.39377312,1.37104585,0.00000000
-3.31665833,3.79144023,0.01274827,0.39432519,1.36362733,1.97635812,0.61595267,0.38624617,1.35549685,0.00000000
-3.31065533,3.79598136,0.01280017,0.39219384,1.35079084,1.99991208,0.60691757,0.37917528,1.34166126,0.00000000
-3.30465233,3.80693178,0.01287017,0.39061382,1.34057944,2.02699337,0.59829276,0.37273931,1.33012268,0.00000000
-3.29864932,3.82576172,0.01296090,0.38975770,1.33366810,2.05829741,0.59043945,0.36710989,1.32144811,0.00000000
-3.29264632,3.85386381,0.01307477,0.38979054,1.33069233,2.09448328,0.58371840,0.36244547,1.31616868,0.00000000
-3.28664332,3.89249342,0.01321387,0.39086381,1.33222598,2.13614105,0.57847642,0.35888578,1.31476117,0.00000000
-3.28064032,3.94271251,0.01337981,0.39310965,1.33876033,2.18376094,0.57503296,0.35654669,1.31763084,0.00000000
-3.27463732,4.00533879,0.01357363,0.39663567,1.35068514,2.23770530,0.57366738,0.35551576,1.32509610,0.00000000
-3.26863432,4.08090236,0.01379572,0.40152034,1.36827234,2.29818493,0.57460716,0.35584864,1.33737571,0.00000000
-3.26263132,4.16961138,0.01404572,0.40780929,1.39166290,2.36524038,0.57801777,0.35756636,1.35457856,0.00000000
-3.25662831,4.27132796,0.01432249,0.41551257,1.42085723,2.43872906,0.58399443,0.36065377,1.37669675,0.00000000
-3.25062531,4.38555525,0.01462407,0.42460293,1.45570962,2.51831864,0.59255618,0.36505893,1.40360178,0.00000000
-3.24462231,4.51143595,0.01494770,0.43501525,1.49592677,2.60348690,0.60364246,0.37069375,1.43504423,0.00000000
-3.23861931,4.64776246,0.01528980,0.44664704,1.54107048,2.69352797,0.61711252,0.37743570,1.47065683,0.00000000
-3.23261631,4.79299793,0.01564611,0.45936011,1.59056450,2.78756459,0.63274748,0.38513051,1.50996071,0.00000000
-3.22661331,4.94530775,0.01601168,0.47298328,1.64370527,2.88456605,0.65025525,0.39359597,1.55237484,0.00000000
-3.22061031,5.10260011,0.01638104,0.48731601,1.69967630,2.98337092,0.66927794,0.40262650,1.59722814,0.00000000
-3.21460730,5.26257436,0.01674831,0.50213293,1.75756574,3.08271383,0.68940171,0.41199846,1.64377413,0.00000000
-3.20860430,5.42277562,0.01710731,0.51718917,1.81638675,3.18125539,0.71016856,0.42147604,1.69120758,0.00000000
-3.20260130,5.58065392,0.01745177,0.53222613,1.87509999,3.27761425,0.73108971,0.43081755,1.73868278,0.00000000
-3.19659830,5.73362606,0.01777546,0.54697783,1.93263775,3.37040024,0.75166012,0.43978191,1.78533291,0.00000000
-3.19059530,5.87913844,0.01807239,0.56117742,1.98792907,3.45824770,0.77137356,0.44813515,1.83029013,0.00000000
-3.18459230,6.01472908,0.01833691,0.57456383,2.03992518,3.53984801,0.78973769,0.45565670,1.87270568,0.00000000
-3.17858929,6.13808718,0.01856398,0.58688836,2.08762455,3.61398037,0.80628868,0.46214543,1.91176976,0.00000000
-3.17258629,6.24710852,0.01874921,0.59792092,2.13009711,3.67954017,0.82060475,0.46742497,1.94673046,0.00000000
-3.16658329,6.33994541,0.01888910,0.60745599,2.16650672,3.73556405,0.83231820,0.47134849,1.97691138,0.00000000
-3.16058029,6.41504968,0.01898107,0.61531782,2.19613149,3.78125124,0.84112551,0.47380249,2.00172745,0.00000000
-3.15457729,6.47120789,0.01902362,0.62136507,2.21838136,3.81598049,0.84679517,0.47470969,2.02069856,0.00000000
-3.14857429,6.50756752,0.01901636,0.62549442,2.23281233,3.83932230,0.84917303,0.47403083,2.03346058,0.00000000
-3.14257129,6.52365370,0.01896007,0.62764328,2.23913705,3.85104622,0.84818488,0.47176527,2.03977348,0.00000000
-3.13656828,6.51937588,0.01885668,0.62779136,2.23723125,3.85112284,0.84383645,0.46795051,2.03952621,0.00000000
-3.13056528,6.49502431,0.01870925,0.62596108,2.22713589,3.83972078,0.83621076,0.46266050,2.03273830,0.00000000
-3.12456228,6.45125627,0.01852188,0.62221675,2.20905485,3.81719841,0.82546288,0.45600284,2.01955791,0.00000000
-3.11855928,6.38907253,0.01829963,0.61666250,2.18334799,3.78409082,0.81181269,0.44811499,2.00025646,0.00000000
-3.11255628,6.30978451,0.01804833,0.60943907,2.15051998,3.74109220,0.79553557,0.43915953,1.97521980,0.00000000
-3.10655328,6.21497302,0.01777447,0.60071938,2.11120483,3.68903415,0.77695174,0.42931869,1.94493631,0.00000000
-3.10055028,6.10643989,0.01748491,0.59070311,2.06614677,3.62886065,0.75641448,0.41878836,1.90998201,0.00000000
-3.09454727,5.98615366,0.01718672,0.57961039,2.01617787,3.56160020,0.73429786,0.40777170,1.87100323,0.00000000
-3.08854427,5.85619121,0.01688690,0.56767479,1.96219315,3.48833613,0.71098430,0.39647262,1.82869744,0.00000000
-3.08254127,5.71867699,0.01659215,0.55513581,1.90512393,3.41017594,0.68685256,0.38508936,1.78379256,0.00000000
-3.07653827,5.57572195,0.01630862,0.54223125,1.84591029,3.32822063,0.66226645,0.37380847,1.73702576,0.00000000
-3.07053527,5.42936416,0.01604169,0.52918950,1.78547376,3.24353508,0.63756483,0.36279919,1.68912223,0.00000000
-3.06453227,5.28151322,0.01579573,0.51622232,1.72469086,3.15712048,0.61305297,0.35220875,1.64077474,0.00000000
-3.05852926,5.13390055,0.01557400,0.50351817,1.66436898,3.06988983,0.58899583,0.34215845,1.59262483,0.00000000
-3.05252626,4.98803732,0.01537847,0.49123653,1.60522496,2.98264735,0.56561315,0.33274089,1.54524616,0.00000000
-3.04652326,4.84518160,0.01520977,0.47950334,1.54786776,2.89607269,0.54307661,0.32401830,1.49913079,0.00000000
-3.04052026,4.70631627,0.01506715,0.46840783,1.49278536,2.81071044,0.52150911,0.31602212,1.45467888,0.00000000
-3.03451726,4.57213821,0.01494858,0.45800093,1.44033694,2.72696545,0.50098594,0.30875372,1.41219223,0.00000000
-3.02851426,4.44305954,0.01485077,0.44829521,1.39075015,2.64510416,0.48153778,0.30218632,1.37187186,0.00000000
-3.02251126,4.31922059,0.01476941,0.43926656,1.34412389,2.56526178,0.46315539,0.29626801,1.33381977,0.00000000
-3.01650825,4.20051414,0.01469930,0.43085736,1.30043629,2.48745506,0.44579557,0.29092557,1.29804474,0.00000000
-3.01050525,4.08661967,0.01463468,0.42298117,1.25955745,2.41160008,0.42938819,0.28606912,1.26447185,0.00000000
-3.00450225,3.97704617,0.01456942,0.41552853,1.22126633,2.33753418,0.41384383,0.28159731,1.23295530,0.00000000
-2.99849925,3.87118135,0.01449741,0.40837385,1.18527100,2.26504092,0.39906178,0.27740272,1.20329387,0.00000000
-2.99249625,3.76834503,0.01441276,0.40138284,1.15123109,2.19387713,0.38493794,0.27337741,1.17524828,0.00000000
-2.98649325,3.66784403,0.01431021,0.39442020,1.11878158,2.12380038,0.37137228,0.26941825,1.14855957,0.00000000
-2.98049025,3.56902606,0.01418528,0.38735727,1.08755646,2.05459583,0.35827562,0.26543185,1.12296771,0.00000000
-2.97448724,3.47132991,0.01403458,0.38007914,1.05721140,1.98610100,0.34557529,0.26133888,1.09822934,0.00000000
-2.96848424,3.37432962,0.01385597,0.37249094,1.02744412,1.91822728,0.33321962,0.25707760,1.07413409,0.00000000
-2.96248124,3.27777052,0.01364869,0.36452303,0.99801166,1.85097714,0.32118097,0.25260648,1.05051838,0.00000000
-2.95647824,3.18159546,0.01341341,0.35613484,0.96874369,1.78445617,0.30945732,0.24790582,1.02727631,0.00000000
-2.95047524,3.08596015,0.01315224,0.34731706,0.93955136,1.71887945,0.29807228,0.24297828,1.00436708,0.00000000
-2.94447224,2.99123679,0.01286868,0.33809241,0.91043127,1.65457189,0.28707371,0.23784840,0.98181857,0.00000000
-2.93846923,2.89800622,0.01256745,0.32851453,0.88146472,1.59196259,0.27653092,0.23256111,0.95972712,0.00000000
-2.93246623,2.80703892,0.01225435,0.31866559,0.85281215,1.53157351,0.26653078,0.22717934,0.93825347,0.00000000
-2.92646323,2.71926602,0.01193599,0.30865229,0.82470345,1.47400300,0.25717282,0.22178084,0.91761521,0.00000000
-2.92046023,2.63574175,0.01161955,0.29860083,0.79742466,1.41990505,0.24856373,0.21645438,0.89807613,0.00000000
-2.91445723,2.55759930,0.01131247,0.28865098,0.77130187,1.36996515,0.24081140,0.21129555,0.87993306,0.00000000
-2.90845423,2.48600214,0.01102215,0.27894952,0.74668334,1.32487396,0.23401892,0.20640227,0.86350097,0.00000000
-2.90245123,2.42209316,0.01075564,0.26964356,0.72392065,1.28529989,0.22827873,0.20187028,0.84909687,0.00000000
-2.89644822,2.36694391,0.01051936,0.26087382,0.70335008,1.25186186,0.22366728,0.19778873,0.83702359,0.00000000
-2.89044522,2.32150620,0.01031883,0.25276842,0.68527501,1.22510337,0.22024042,0.19423613,0.82755385,0.00000000
-2.88444222,2.28656819,0.01015845,0.24543734,0.66995032,1.20546897,0.21802967,0.19127676,0.82091576,0.00000000
-2.87843922,2.26271670,0.01004131,0.23896783,0.65756946,1.19328394,0.21703967,0.18895770,0.81728001,0.00000000
-2.87243622,2.25030731,0.00996906,0.23342092,0.64825473,1.18873817,0.21724677,0.18730658,0.81674959,0.00000000
-2.86643322,2.24944331,0.00994186,0.22882915,0.64205124,1.19187459,0.21859895,0.18633017,0.81935236,0.00000000
-2.86043022,2.25996432,0.00995833,0.22519572,0.63892467,1.20258268,0.22101693,0.18601375,0.82503667,0.00000000
-2.85442721,2.28144470,0.01001564,0.22249477,0.63876278,1.22059712,0.22439662,0.18632137,0.83367038,0.00000000
-2.84842421,2.31320174,0.01010956,0.22067304,0.64138059,1.24550162,0.22861252,0.18719704,0.84504314,0.00000000
-2.84242121,2.35431316,0.01023462,0.21965258,0.64652864,1.27673762,0.23352222,0.18856655,0.85887176,0.00000000
-2.83641821,2.40364285,0.01038432,0.21933442,0.65390408,1.31361752,0.23897156,0.19034007,0.87480850,0.00000000
-2.83041521,2.45987392,0.01055137,0.21960296,0.66316368,1.35534179,0.24480033,0.19241540,0.89245184,0.00000000
-2.82441221,2.52154735,0.01072788,0.22033095,0.67393828,1.40101929,0.25084829,0.19468157,0.91135917,0.00000000
-2.81840920,2.58710484,0.01090569,0.22138470,0.68584774,1.44969007,0.25696114,0.19702283,0.93106093,0.00000000
-2.81240620,2.65493398,0.01107662,0.22262933,0.69851579,1.50034969,0.26299632,0.19932275,0.95107558,0.00000000
-2.80640320,2.72341400,0.01123273,0.22393387,0.71158393,1.55197419,0.26882822,0.20146832,0.97092461,0.00000000
-2.80040020,2.79096030,0.01136659,0.22517594,0.72472386,1.60354489,0.27435276,0.20335388,0.99014719,0.00000000
-2.79439720,2.85606620,0.01147148,0.22624583,0.73764785,1.65407215,0.27949095,0.20488469,1.00831368,0.00000000
-2.78839420,2.91734034,0.01154164,0.22704984,0.75011656,1.70261719,0.28419143,0.20598006,1.02503761,0.00000000
-2.78239120,2.97353854,0.01157237,0.22751282,0.76194417,1.74831156,0.28843178,0.20657583,1.03998547,0.00000000
-2.77638819,3.02358913,0.01156017,0.22757977,0.77300058,1.79037348,0.29221861,0.20662627,1.05288432,0.00000000
-2.77038519,3.06661113,0.01150282,0.22721649,0.78321075,1.82812077,0.29558630,0.20610511,1.06352657,0.00000000
-2.76438219,3.10192494,0.01139940,0.22640932,0.79255135,1.86098012,0.29859461,0.20500591,1.07177218,0.00000000
-2.75837919,3.12905564,0.01125027,0.22516411,0.80104494,1.88849264,0.30132511,0.20334160,1.07754816,0.00000000
-2.75237619,3.14772912,0.01105699,0.22350430,0.80875217,1.91031571,0.30387664,0.20114335,1.08084549,0.00000000
-2.74637319,3.15786182,0.01082224,0.22146848,0.81576244,1.92622150,0.30635996,0.19845881,1.08171377,0.00000000
-2.74037019,3.15954499,0.01054971,0.21910742,0.82218355,1.93609241,0.30889183,0.19534973,1.08025408,0.00000000
-2.73436718,3.15302449,0.01024390,0.21648075,0.82813095,1.93991394,0.31158874,0.19188930,1.07661018,0.00000000
-2.72836418,3.13867749,0.00991000,0.21365356,0.83371707,1.93776558,0.31456060,0.18815908,1.07095890,0.00000000
-2.72236118,3.11698735,0.00955366,0.21069297,0.83904146,1.92981032,0.31790457,0.18424594,1.06350000,0.00000000
-2.71635818,3.08851803,0.00918088,0.20766481,0.84418198,1.91628333,0.32169937,0.18023889,1.05444607,0.00000000
-2.71035518,3.05388926,0.00879775,0.20463072,0.84918772,1.89748051,0.32600032,0.17622621,1.04401305,0.00000000
-2.70435218,3.01375372,0.00841038,0.20164559,0.85407374,1.87374738,0.33083525,0.17229280,1.03241169,0.00000000
-2.69834917,2.96877710,0.00802470,0.19875560,0.85881808,1.84546876,0.33620156,0.16851790,1.01984046,0.00000000
-2.69234617,2.91962177,0.00764634,0.19599677,0.86336104,1.81305971,0.34206461,0.16497341,1.00648009,0.00000000
-2.68634317,2.86693470,0.00728058,0.19339422,0.86760672,1.77695788,0.34835740,0.16172266,0.99249000,0.00000000
-2.68034017,2.81133966,0.00693223,0.19096201,0.87142686,1.73761748,0.35498177,0.15881976,0.97800669,0.00000000
-2.67433717,2.75343379,0.00660560,0.18870365,0.87466665,1.69550482,0.36181094,0.15630958,0.96314410,0.00000000
-2.66833417,2.69378822,0.00630449,0.18661314,0.87715233,1.65109531,0.36869353,0.15422816,0.94799575,0.00000000
-2.66233117,2.63295211,0.00603219,0.18467649,0.87870013,1.60487184,0.37545874,0.15260367,0.93263850,0.00000000
-2.65632816,2.57145946,0.00579147,0.18287367,0.87912617,1.55732403,0.38192257,0.15145765,0.91713753,0.00000000
-2.65032516,2.50983773,0.00558465,0.18118080,0.87825687,1.50894815,0.38789496,0.15080663,0.90155228,0.00000000
-2.64432216,2.44861734,0.00541358,0.17957249,0.87593926,1.46024728,0.39318734,0.15066380,0.88594279,0.00000000
-2.63831916,2.38834091,0.00527975,0.17802423,0.87205086,1.41173123,0.39762055,0.15104070,0.87037599,0.00000000
-2.63231616,2.32957128,0.00518427,0.17651466,0.86650841,1.36391597,0.40103251,0.15194887,0.85493162,0.00000000
-2.62631316,2.27289736,0.00512792,0.17502753,0.85927522,1.31732209,0.40328557,0.15340121,0.83970704,0.00000000
-2.62031016,2.21893700,0.00511118,0.17355342,0.85036663,1.27247205,0.40427300,0.15541297,0.82482087,0.00000000
-2.61430715,2.16833625,0.00513423,0.17209090,0.83985317,1.22988622,0.40392441,0.15800235,0.81041485,0.00000000
-2.60830415,2.12176453,0.00519693,0.17064728,0.82786148,1.19007725,0.40220984,0.16119063,0.79665386,0.00000000
-2.60230115,2.07990584,0.00529882,0.16923873,0.81457250,1.15354327,0.39914229,0.16500171,0.78372393,0.00000000
-2.59629815,2.04344575,0.00543909,0.16788983,0.80021730,1.12075964,0.39477849,0.16946121,0.77182811,0.00000000
-2.59029515,2.01305487,0.00561652,0.16663263,0.78507039,1.09216980,0.38921798,0.17459500,0.76118060,0.00000000
-2.58429215,1.98936936,0.00582943,0.16550510,0.76944092,1.06817539,0.38260043,0.18042738,0.75199905,0.00000000
-2.57828914,1.97296926,0.00607566,0.16454928,0.75366204,1.04912611,0.37510122,0.18697891,0.74449563,0.00000000
-2.57228614,1.96435576,0.00635248,0.16380898,0.73807893,1.03530976,0.36692559,0.19426405,0.73886714,0.00000000
-2.56628314,1.96392861,0.00665660,0.16332740,0.72303596,1.02694301,0.35830160,0.20228872,0.73528479,0.00000000
-2.56028014,1.97196470,0.00698410,0.16314459,0.70886361,1.02416322,0.34947202,0.21104793,0.73388417,0.00000000
-2.55427714,1.98859918,0.00733046,0.16329503,0.69586572,1.02702197,0.34068570,0.22052370,0.73475593,0.00000000
-2.54827414,2.01381014,0.00769059,0.16380539,0.68430765,1.03548043,0.33218866,0.23068322,0.73793774,0.00000000
-2.54227114,2.04740782,0.00805885,0.16469270,0.67440595,1.04940714,0.32421531,0.24147765,0.74340811,0.00000000
-2.53626813,2.08902910,0.00842913,0.16596283,0.66631992,1.06857818,0.31698018,0.25284138,0.75108228,0.00000000
-2.53026513,2.13813782,0.00879499,0.16760963,0.66014561,1.09267994,0.31067045,0.26469197,0.76081074,0.00000000
-2.52426213,2.19403113,0.00914974,0.16961458,0.65591233,1.12131454,0.30543964,0.27693082,0.77238029,0.00000000
-2.51825913,2.25585187,0.00948665,0.17194706,0.65358206,1.15400762,0.30140259,0.28944447,0.78551796,0.00000000
-2.51225613,2.32260663,0.00979906,0.17456519,0.65305151,1.19021839,0.29863209,0.30210661,0.79989738,0.00000000
-2.50625313,2.39318896,0.01008062,0.17741725,0.65415700,1.22935170,0.29715702,0.31478060,0.81514773,0.00000000
-2.50025013,2.46640681,0.01032541,0.18044358,0.65668163,1.27077152,0.29696231,0.32732258,0.83086456,0.00000000
-2.49424712,2.54101332,0.01052819,0.18357880,0.66036464,1.31381572,0.29799045,0.33958489,0.84662231,0.00000000
-2.48824412,2.61573973,0.01068450,0.18675434,0.66491227,1.35781136,0.30014457,0.35141977,0.86198782,0.00000000
-2.48224112,2.68932929,0.01079086,0.18990111,0.67000987,1.40209028,0.30329298,0.36268318,0.87653434,0.00000000
-2.47623812,2.76057074,0.01084484,0.19295214,0.67533443,1.44600435,0.30727477,0.37323857,0.88985544,0.00000000
-2.47023512,2.82833039,0.01084518,0.19584510,0.68056721,1.48894000,0.31190641,0.38296055,0.90157812,0.00000000
-2.46423212,2.89158153,0.01079183,0.19852461,0.68540572,1.53033162,0.31698903,0.39173817,0.91137483,0.00000000
-2.45822911,2.94943011,0.01068597,0.20094418,0.68957469,1.56967346,0.32231590,0.39947792,0.91897356,0.00000000
-2.45222611,3.00113607,0.01052994,0.20306773,0.69283555,1.60652960,0.32768015,0.40610618,0.92416602,0.00000000
-2.44622311,3.04612947,0.01032722,0.20487063,0.69499403,1.64054203,0.33288208,0.41157111,0.92681324,0.00000000
-2.44022011,3.08402117,0.01008232,0.20634029,0.69590566,1.67143630,0.33773603,0.41584403,0.92684876,0.00000000
-2.43421711,3.11460769,0.00980064,0.20747621,0.69547906,1.69902496,0.34207647,0.41892002,0.92427907,0.00000000
-2.42821411,3.13787045,0.00948829,0.20828954,0.69367694,1.72320854,0.34576313,0.42081804,0.91918160,0.00000000
-2.42221111,3.15396953,0.00915197,0.20880231,0.69051490,1.74397420,0.34868494,0.42158033,0.91170028,0.00000000
-2.41620810,3.16323240,0.00879873,0.20904619,0.68605825,1.76139224,0.35076285,0.42127127,0.90203901,0.00000000
-2.41020510,3.16613821,0.00843581,0.20906107,0.68041695,1.77561046,0.35195123,0.41997572,0.89045335,0.00000000
-2.40420210,3.16329852,0.00807045,0.20889340,0.67373924,1.78684684,0.35223809,0.41779681,0.87724088,0.00000000
-2.39819910,3.15543509,0.00770967,0.20859445,0.66620412,1.79538067,0.35164403,0.41485344,0.86273070,0.00000000
-2.39219610,3.14335590,0.00736017,0.20821858,0.65801310,1.80154265,0.35022003,0.41127737,0.84727240,0.00000000
-2.38619310,3.12793026,0.00702812,0.20782150,0.64938183,1.80570412,0.34804434,0.40721013,0.83122517,0.00000000
-2.38019010,3.11006393,0.00671907,0.20745875,0.64053164,1.80826606,0.34521848,0.40279977,0.81494734,0.00000000
-2.37418709,3.09067516,0.00643782,0.20718431,0.63168172,1.80964811,0.34186270,0.39819762,0.79878678,0.00000000
-2.36818409,3.07067256,0.00618838,0.20704941,0.62304197,1.81027795,0.33811106,0.39355498,0.78307253,0.00000000
-2.36218109,3.05093533,0.00597387,0.20710165,0.61480688,1.81058160,0.33410633,0.38902007,0.76810791,0.00000000
-2.35617809,3.03229650,0.00579655,0.20738424,0.60715068,1.81097466,0.32999497,0.38473516,0.75416529,0.00000000
-2.35017509,3.01552959,0.00565780,0.20793557,0.60022376,1.81185490,0.32592240,0.38083393,0.74148261,0.00000000
-2.34417209,3.00133871,0.00555815,0.20878894,0.59415037,1.81359635,0.32202860,0.37743926,0.73026165,0.00000000
-2.33816908,2.99035234,0.00549731,0.20997250,0.58902781,1.81654479,0.31844444,0.37466132,0.72066802,0.00000000
-2.33216608,2.98312043,0.00547430,0.21150924,0.58492665,1.82101487,0.31528856,0.37259621,0.71283259,0.00000000
-2.32616308,2.98011465,0.00548749,0.21341725,0.58189218,1.82728850,0.31266508,0.37132491,0.70685425,0.00000000
-2.32016008,2.98173111,0.00553473,0.21570985,0.57994664,1.83561455,0.31066205,0.37091273,0.70280366,0.00000000
-2.31415708,2.98829521,0.00561345,0.21839596,0.57909219,1.84620941,0.30935066,0.37140915,0.70072750,0.00000000
-2.30815408,3.00006773,0.00572080,0.22148027,0.57931424,1.85925832,0.30878517,0.37284809,0.70065318,0.00000000
-2.30215108,3.01725147,0.00585380,0.22496355,0.58058501,1.87491696,0.30900349,0.37524843,0.70259327,0.00000000
-2.29614807,3.03999785,0.00600940,0.22884282,0.58286703,1.89331305,0.31002823,0.37861484,0.70654955,0.00000000
-2.29014507,3.06841260,0.00618467,0.23311149,0.58611635,1.91454770,0.31186822,0.38293878,0.71251630,0.00000000
-2.28414207,3.10255996,0.00637690,0.23775939,0.59028531,1.93869601,0.31452023,0.38819964,0.72048250,0.00000000
-2.27813907,3.14246509,0.00658365,0.24277277,0.59532469,1.96580698,0.31797087,0.39436590,0.73043283,0.00000000
-2.27213607,3.18811396,0.00680290,0.24813421,0.60118522,1.99590230,0.32219840,0.40139620,0.74234741,0.00000000
-2.26613307,3.23945097,0.00703308,0.25382239,0.60781818,2.02897412,0.32717452,0.40924043,0.75620014,0.00000000
-2.26013007,3.29637404,0.00727309,0.25981188,0.61517539,2.06498182,0.33286586,0.41784054,0.77195589,0.00000000
-2.25412706,3.35872755,0.00752233,0.26607283,0.62320834,2.10384783,0.33923510,0.42713123,0.78956662,0.00000000
-2.24812406,3.42629353,0.00778069,0.27257063,0.63186679,2.14545280,0.34624185,0.43704046,0.80896687,0.00000000
-2.24212106,3.49878175,0.00804848,0.27926562,0.64109676,2.18963046,0.35384305,0.44748978,0.83006875,0.00000000
-2.23611806,3.57581956,0.00832639,0.28611278,0.65083833,2.23616259,0.36199297,0.45839446,0.85275705,0.00000000
-2.23011506,3.65694231,0.00861536,0.29306155,0.66102316,2.28477448,0.37064300,0.46966364,0.87688490,0.00000000
-2.22411206,3.74158544,0.00891652,0.30005571,0.67157226,2.33513152,0.37974097,0.48120039,0.90227023,0.00000000
-2.21810905,3.82907920,0.00923105,0.30703355,0.68239396,2.38683726,0.38923049,0.49290194,0.92869368,0.00000000
-2.21210605,3.91864696,0.00956002,0.31392807,0.69338245,2.43943357,0.39905012,0.50466006,0.95589825,0.00000000
-2.20610305,4.00940792,0.00990430,0.32066764,0.70441711,2.49240310,0.40913257,0.51636166,0.98359082,0.00000000
-2.20010005,4.10038497,0.01026442,0.32717680,0.71536258,2.54517458,0.41940419,0.52788986,1.01144596,0.00000000
-2.19409705,4.19051787,0.01064046,0.33337744,0.72607000,2.59713081,0.42978460,0.53912538,1.03911182,0.00000000
-2.18809405,4.27868202,0.01103196,0.33919025,0.73637910,2.64761974,0.44018689,0.54994841,1.06621819,0.00000000
-2.18209105,4.36371259,0.01143787,0.34453650,0.74612154,2.69596811,0.45051811,0.56024094,1.09238640,0.00000000
-2.17608804,4.44443322,0.01185647,0.34934002,0.75512503,2.74149756,0.46068045,0.56988948,1.11724065,0.00000000
-2.17008504,4.51968862,0.01228540,0.35352948,0.76321839,2.78354272,0.47057280,0.57878806,1.14042046,0.00000000
-2.16408204,4.58837974,0.01272167,0.35704063,0.77023716,2.82147055,0.48009293,0.58684150,1.16159349,0.00000000
-2.15807904,4.64950001,0.01316174,0.35981869,0.77602962,2.85470016,0.48914000,0.59396872,1.18046815,0.00000000
-2.15207604,4.70217107,0.01360155,0.36182063,0.78046289,2.88272248,0.49761749,0.60010589,1.19680541,0.00000000
-2.14607304,4.74567619,0.01403673,0.36301712,0.78342871,2.90511855,0.50543623,0.60520930,1.21042912,0.00000000
-2.14007004,4.77948977,0.01446264,0.36339434,0.78484876,2.92157590,0.51251755,0.60925780,1.22123414,0.00000000
-2.13406703,4.80330103,0.01487458,0.36295521,0.78467905,2.93190185,0.51879619,0.61225440,1.22919201,0.00000000
-2.12806403,4.81703083,0.01526793,0.36172013,0.78291315,2.93603323,0.52422295,0.61422727,1.23435355,0.00000000
-2.12206103,4.82084005,0.01563833,0.35972714,0.77958414,2.93404183,0.52876678,0.61522954,1.23684825,0.00000000
-2.11605803,4.81512918,0.01598179,0.35703142,0.77476492,2.92613506,0.53241626,0.61533829,1.23688037,0.00000000
-2.11005503,4.80052840,0.01629486,0.35370409,0.76856699,2.91265178,0.53518022,0.61465231,1.23472180,0.00000000
-2.10405203,4.77787860,0.01657472,0.34983039,0.76113762,2.89405315,0.53708759,0.61328899,1.23070198,0.00000000
-2.09804902,4.74820358,0.01681929,0.34550734,0.75265548,2.87090888,0.53818618,0.61138017,1.22519523,0.00000000
-2.09204602,4.71267475,0.01702723,0.34084080,0.74332489,2.84387918,0.53854076,0.60906729,1.21860609,0.00000000
-2.08604302,4.67256958,0.01719801,0.33594218,0.73336905,2.81369326,0.53823012,0.60649594,1.21135330,0.00000000
-2.08004002,4.62922559,0.01733185,0.33092497,0.72302234,2.78112512,0.53734354,0.60381005,1.20385312,0.00000000
-2.07403702,4.58399197,0.01742966,0.32590110,0.71252221,2.74696770,0.53597669,0.60114607,1.19650279,0.00000000
-2.06803402,4.53818084,0.01749296,0.32097740,0.70210095,2.71200641,0.53422713,0.59862731,1.18966486,0.00000000
-2.06203102,4.49302045,0.01752377,0.31625226,0.69197774,2.67699326,0.53218978,0.59635879,1.18365310,0.00000000
-2.05602801,4.44961236,0.01752446,0.31181270,0.68235118,2.64262259,0.52995244,0.59442282,1.17872058,0.00000000
-2.05002501,4.40889443,0.01749759,0.30773186,0.67339296,2.60950951,0.52759176,0.59287561,1.17505055,0.00000000
-2.04402201,4.37161136,0.01744579,0.30406710,0.66524248,2.57817192,0.52516975,0.59174496,1.17275030,0.00000000
-2.03801901,4.33829370,0.01737163,0.30085876,0.65800301,2.54901685,0.52273110,0.59102928,1.17184837,0.00000000
-2.03201601,4.30924638,0.01727742,0.29812950,0.65173923,2.52233146,0.52030139,0.59069785,1.17229511,0.00000000
