energy_ev,total_up,Hf_p_up,Hf_d_up,In_p_up,In_d_up,Se_s_up,Se_p_up
-4.30115058,1.95221642,1.39926461,0.74984714,0.21604335,0.00199934,0.05345319,1.24284557
-4.29514757,1.95967572,1.43054840,0.75090636,0.21968932,0.00191300,0.05250794,1.26063799
-4.28914457,1.97098527,1.46364533,0.75399488,0.22344088,0.00183209,0.05133105,1.28080760
-4.28314157,1.98587050,1.49826159,0.75898680,0.22727909,0.00175692,0.04994264,1.30311354
-4.27713857,2.00389522,1.53399147,0.76568625,0.23116706,0.00168767,0.04836646,1.32720448
-4.27113557,2.02446110,1.57031627,0.77382887,0.23504940,0.00162435,0.04662907,1.35261939
-4.26513257,2.04681771,1.60661143,0.78308775,0.23885264,0.00156680,0.04475891,1.37879562
-4.25912956,2.07008315,1.64216232,0.79308362,0.24248686,0.00151474,0.04278540,1.40508447
-4.25312656,2.09327472,1.67618822,0.80339917,0.24584842,0.00146776,0.04073809,1.43077385
-4.24712356,2.11534894,1.70787400,0.81359685,0.24882363,0.00142534,0.03864599,1.45511736
-4.24112056,2.13524904,1.73640814,0.82323970,0.25129340,0.00138689,0.03653692,1.47736867
-4.23511756,2.15195822,1.76102573,0.83191419,0.25313849,0.00135181,0.03443712,1.49681976
-4.22911456,2.16455630,1.78105434,0.83925419,0.25424519,0.00131947,0.03237094,1.51284143
-4.22311156,2.17227703,1.79596088,0.84496500,0.25451115,0.00128931,0.03036078,1.52492410
-4.21710855,2.17456360,1.80539697,0.84884620,0.25385114,0.00126084,0.02842714,1.53271703
-4.21110555,2.17111948,1.80924074,0.85081240,0.25220224,0.00123371,0.02658883,1.53606399
-4.20510255,2.16195211,1.80763285,0.85091060,0.24952853,0.00120770,0.02486334,1.53503361
-4.19909955,2.14740724,1.80100486,0.84933348,0.24582477,0.00118278,0.02326727,1.52994266
-4.19309655,2.12819192,1.79009819,0.84642754,0.24111900,0.00115914,0.02181682,1.52137102
-4.18709355,2.10538491,1.77597258,0.84269571,0.23547405,0.00113716,0.02052838,1.51016734
-4.18109055,2.08043334,1.76000312,0.83879390,0.22898767,0.00111748,0.01941900,1.49744460
-4.17508754,2.05513557,1.74386549,0.83552133,0.22179153,0.00110092,0.01850694,1.48456547
-4.16908454,2.03161015,1.72950947,0.83380473,0.21404897,0.00108855,0.01781205,1.47311762
-4.16308154,2.01225169,1.71912106,0.83467661,0.20595171,0.00108160,0.01735607,1.46487941
-4.15707854,1.99967480,1.71507432,0.83924817,0.19771570,0.00108149,0.01716284,1.46177692
-4.15107554,1.99664751,1.71987382,0.84867743,0.18957608,0.00108973,0.01725828,1.46583353
-4.14507254,2.00601607,1.73608932,0.86413358,0.18178179,0.00110795,0.01767028,1.47911333
-4.13906953,2.03062337,1.76628442,0.88675840,0.17458966,0.00113780,0.01842831,1.50366026
-4.13306653,2.07322305,1.81294084,0.91762601,0.16825840,0.00118091,0.01956295,1.54143448
-4.12706353,2.13639194,1.87838068,0.95770213,0.16304256,0.00123883,0.02110517,1.59424806
-4.12106053,2.22244324,1.96468840,1.00780426,0.15918660,0.00131301,0.02308546,1.66370193
-4.11505753,2.33334300,2.07363503,1.06856406,0.15691916,0.00140466,0.02553279,1.75112590
-4.10905453,2.47063253,2.20660656,1.14039334,0.15644772,0.00151479,0.02847353,1.85752390
-4.10305153,2.63535906,2.36453896,1.22345513,0.15795352,0.00164410,0.03193016,1.98352608
-4.09704852,2.82801717,2.54786179,1.31764095,0.16158702,0.00179292,0.03592008,2.12934970
-4.09104552,3.04850316,2.75645262,1.42255565,0.16746371,0.00196121,0.04045429,2.29477021
-4.08504252,3.29608431,2.98960418,1.53751075,0.17566047,0.00214851,0.04553632,2.47910409
-4.07903952,3.56938483,3.24600599,1.66152698,0.18621247,0.00235392,0.05116113,2.68120423
-4.07303652,3.86638970,3.52374178,1.79334680,0.19911067,0.00257609,0.05731430,2.89946888
-4.06703352,4.18446734,3.82030402,1.93145674,0.21429991,0.00281320,0.06397145,3.13186436
-4.06103052,4.52041137,4.13262594,2.07411960,0.23167786,0.00306304,0.07109803,3.37596140
-4.05502751,4.87050115,4.45713124,2.21941584,0.25109474,0.00332296,0.07864931,3.62898477
-4.04902451,5.23058010,4.78980099,2.36529304,0.27235401,0.00359000,0.08657097,3.88787486
-4.04302151,5.59615006,5.12625652,2.50962205,0.29521407,0.00386089,0.09479990,4.14935985
-4.03701851,5.96247932,5.46185647,2.65025803,0.31939117,0.00413213,0.10326548,4.41003642
-4.03101551,6.32472124,5.79180567,2.78510416,0.34456343,0.00440012,0.11189125,4.66645650
-4.02501251,6.67803973,6.11127268,2.91217569,0.37037611,0.00466119,0.12059679,4.91521728
-4.01900950,7.01773754,6.41551256,3.02966174,0.39644807,0.00491174,0.12930000,5.15305158
-4.01300650,7.33938282,6.69999091,3.13598238,0.42237937,0.00514829,0.13791939,5.37691528
-4.00700350,7.63892952,6.96050511,3.22983853,0.44775978,0.00536763,0.14637655,5.58406880
-4.00100050,7.91282703,7.19329851,3.31025245,0.47217816,0.00556688,0.15459854,5.77214955
-3.99499750,8.15811485,7.39516356,3.37659701,0.49523226,0.00574355,0.16252010,5.93923282
-3.98899450,8.37249864,7.56353002,3.42861239,0.51653886,0.00589566,0.17008567,6.08387863
-3.98299150,8.55440458,7.69653517,3.46640931,0.53574362,0.00602175,0.17725097,6.20516287
-3.97698849,8.70300971,7.79307300,3.49045865,0.55253061,0.00612092,0.18398416,6.30269166
-3.97098549,8.81824713,7.85282089,3.50156764,0.56663083,0.00619287,0.19026654,6.37659815
-3.96498249,8.90078570,7.87624224,3.50084386,0.57782956,0.00623788,0.19609261,6.42752223
-3.95897949,8.95198490,7.86456517,3.48964834,0.58597214,0.00625680,0.20146960,6.45657373
-3.95297649,8.97382684,7.81973774,3.46953987,0.59096796,0.00625100,0.20641642,6.46528067
-3.94697349,8.96882789,7.74436137,3.44221288,0.59279242,0.00622234,0.21096213,6.45552455
-3.94097049,8.93993354,7.64160457,3.40943146,0.59148672,0.00617307,0.21514386,6.42946512
-3.93496748,8.89040069,7.51510017,3.37296232,0.58715556,0.00610579,0.21900442,6.38945759
-3.92896448,8.82367176,7.36882954,3.33450940,0.57996276,0.00602330,0.22258967,6.33796524
-3.92296148,8.74324588,7.20699772,3.29565265,0.57012498,0.00592859,0.22594564,6.27747075
-3.91695848,8.65255182,7.03390384,3.25779351,0.55790377,0.00582466,0.22911573,6.21038951
-3.91095548,8.55482773,6.85381121,3.22210887,0.54359636,0.00571449,0.23213798,6.13898799
-3.90495248,8.45301201,6.67082137,3.18951528,0.52752552,0.00560092,0.23504263,6.06531013
-3.89894947,8.34964960,6.48875636,3.16064442,0.51002888,0.00548657,0.23784996,5.99111435
-3.89294647,8.24681683,6.31105303,3.13583050,0.49144830,0.00537377,0.24056876,5.91782337
-3.88694347,8.14606763,6.14067288,3.11510969,0.47211948,0.00526449,0.24319521,5.84648844
-3.88094047,8.04840267,5.98003017,3.09823134,0.45236250,0.00516033,0.24571252,5.77776940
-3.87493747,7.95426250,5.83094074,3.08468006,0.43247337,0.00506244,0.24809115,5.71193083
-3.86893447,7.86354434,5.69459288,3.07370765,0.41271709,0.00497153,0.25028982,5.64885457
-3.86293147,7.77564165,5.57154111,3.06437327,0.39332231,0.00488788,0.25225708,5.58806777
-3.85692846,7.68950449,5.46172276,3.05559020,0.37447779,0.00481136,0.25393351,5.52878536
-3.85092546,7.60371793,5.36449665,3.04617730,0.35633064,0.00474142,0.25525453,5.46996516
-3.84492246,7.51659511,5.27870208,3.03491301,0.33898641,0.00467719,0.25615345,5.41037340
-3.83891946,7.42628100,5.20273591,3.02058999,0.32251073,0.00461753,0.25656496,5.34865790
-3.83291646,7.33086240,5.13464466,3.00206836,0.30693255,0.00456106,0.25642859,5.28342602
-3.82691346,7.22847961,5.07222805,2.97832557,0.29224851,0.00450628,0.25569219,5.21332424
-3.82091046,7.11743521,5.01315002,2.94850122,0.27842836,0.00445164,0.25431514,5.13711597
-3.81490745,6.99629528,4.95505279,2.91193532,0.26542096,0.00439559,0.25227116,5.05375451
-3.80890445,6.86397909,4.89566970,2.86819874,0.25316072,0.00433672,0.24955056,4.96244823
-3.80290145,6.71983349,4.83293220,2.81711486,0.24157397,0.00427378,0.24616182,4.86271506
-3.79689845,6.56368910,4.76506706,2.75877186,0.23058522,0.00420576,0.24213232,4.75442434
-3.79089545,6.39589605,4.69067986,2.69352534,0.22012286,0.00413196,0.23750828,4.63782402
-3.78489245,6.21733798,4.60882169,2.62199134,0.21012420,0.00405200,0.23235374,4.51355243
-3.77888944,6.02942382,4.51903637,2.54503022,0.20053967,0.00396587,0.22674879,4.38263384
-3.77288644,5.83405804,4.42138677,2.46372207,0.19133608,0.00387393,0.22078690,4.24645833
-3.76688344,5.63359051,4.31645928,2.37933470,0.18249884,0.00377690,0.21457164,4.10674668
-3.76088044,5.43074850,4.20534653,2.29328540,0.17403323,0.00367584,0.20821287,3.96550175
-3.75487744,5.22855344,4.08960949,2.20709811,0.16596459,0.00357210,0.20182256,3.82494858
-3.74887444,5.03022618,3.97122081,2.12235722,0.15833775,0.00346727,0.19551049,3.68746533
-3.74287144,4.83908436,3.85249191,2.04066003,0.15121547,0.00336312,0.18937995,3.55550817
-3.73686843,4.65843614,3.73598712,1.96356921,0.14467637,0.00326152,0.18352378,3.43153273
-3.73086543,4.49147428,3.62442851,1.89256695,0.13881218,0.00316437,0.17802085,3.31791539
-3.72486243,4.34117452,3.52059540,1.82901230,0.13372466,0.00307353,0.17293313,3.21687715
-3.71885943,4.21020187,3.42722236,1.77410285,0.12952214,0.00299071,0.16830353,3.13041277
-3.71285643,4.10082809,3.34689991,1.72884202,0.12631595,0.00291743,0.16415469,3.06022774
-3.70685343,4.01486279,3.28198128,1.69401259,0.12421680,0.00285494,0.16048855,3.00768498
-3.70085043,3.95360032,3.23449878,1.67015727,0.12333111,0.00280418,0.15728689,2.97376282
-3.69484742,3.91778371,3.20609225,1.65756645,0.12375753,0.00276572,0.15451280,2.95902549
-3.68884442,3.90758618,3.19795190,1.65627342,0.12558356,0.00273977,0.15211279,2.96360650
-3.68284142,3.92261034,3.21077702,1.66605670,0.12888239,0.00272611,0.15001967,2.98720530
-3.67683842,3.96190432,3.24475131,1.68644925,0.13371001,0.00272416,0.14815589,3.02909651
-3.67083542,4.02399358,3.29953506,1.71675397,0.14010264,0.00273297,0.14643719,3.08815132
-3.66483242,4.10692676,3.37427383,1.75606469,0.14807438,0.00275124,0.14477645,3.16286955
-3.65882941,4.20833341,3.46762239,1.80329200,0.15761538,0.00277739,0.14308741,3.25142129
-3.65282641,4.32549133,3.57778281,1.85719273,0.16869037,0.00280962,0.14128827,3.35169611
-3.64682341,4.45540077,3.70255456,1.91640235,0.18123772,0.00284591,0.13930484,3.46135825
-3.64082041,4.59486307,3.83939460,1.97946909,0.19516908,0.00288420,0.13707329,3.57790573
-3.63481741,4.74056100,3.98548519,2.04488892,0.21036969,0.00292234,0.13454222,3.69873144
-3.62881441,4.88913822,4.13780684,2.11114023,0.22669947,0.00295825,0.13167412,3.82118431
-3.62281141,5.03727570,4.29321422,2.17671752,0.24399487,0.00298992,0.12844617,3.94262878
-3.61680840,5.18176292,4.44851235,2.24016312,0.26207171,0.00301554,0.12485035,4.06050080
-3.61080540,5.31956214,4.60053123,2.30009621,0.28072892,0.00303348,0.12089293,4.17235915
-3.60480240,5.44786444,4.74619670,2.35523865,0.29975318,0.00304236,0.11659339,4.27593063
-3.59879940,5.56413648,4.88259598,2.40443699,0.31892457,0.00304111,0.11198294,4.36914849
-3.59279640,5.66615754,5.00703646,2.44668049,0.33802293,0.00302894,0.10710257,4.45018337
-3.58679340,5.75204669,5.11709667,2.48111481,0.35683500,0.00300540,0.10200095,4.51746657
-3.58079040,5.82028026,5.21066875,2.50705155,0.37516198,0.00297032,0.09673215,4.56970572
-3.57478739,5.86970037,5.28599213,2.52397348,0.39282731,0.00292385,0.09135335,4.60589316
-3.56878439,5.89951529,5.34167806,2.53153594,0.40968444,0.00286640,0.08592267,4.62530773
-3.56278139,5.90929268,5.37672547,2.52956462,0.42562407,0.00279865,0.08049709,4.62751068
-3.55677839,5.89894703,5.39052835,2.51805008,0.44058062,0.00272146,0.07513068,4.61233671
-3.55077539,5.86872241,5.38287528,2.49713968,0.45453760,0.00263588,0.06987312,4.57988123
-3.54477239,5.81917166,5.35394163,2.46712714,0.46753127,0.00254310,0.06476851,4.53048469
-3.53876938,5.75113320,5.30427533,2.42844047,0.47965253,0.00244437,0.05985455,4.46471512
-3.53276638,5.66570613,5.23477670,2.38162849,0.49104664,0.00234103,0.05516206,4.38334957
-3.52676338,5.56422427,5.14667308,2.32734651,0.50191047,0.00223442,0.05071480,4.28735516
-3.52076038,5.44822947,5.04148891,2.26634137,0.51248742,0.00212586,0.04652959,4.17787013
-3.51475738,5.31944434,4.92101174,2.19943613,0.52305984,0.00201666,0.04261669,4.05618514
-3.50875438,5.17974421,4.78725466,2.12751464,0.53393909,0.00190805,0.03898034,3.92372471
-3.50275138,5.03112807,4.64241560,2.05150600,0.54545364,0.00180121,0.03561947,3.78202877
-3.49674837,4.87568828,4.48883393,1.97236908,0.55793545,0.00169721,0.03252850,3.63273378
-3.49074537,4.71557853,4.32894477,1.89107695,0.57170522,0.00159707,0.02969820,3.47755319
-3.48474237,4.55297989,4.16523157,1.80860154,0.58705702,0.00150170,0.02711652,3.31825667
-3.47873937,4.39006494,4.00017741,1.72589827,0.60424301,0.00141193,0.02476941,3.15664770
-3.47273637,4.22895988,3.83621585,1.64389089,0.62345898,0.00132848,0.02264157,2.99453939
-3.46673337,4.07170523,3.67568200,1.56345662,0.64483127,0.00125202,0.02071707,2.83372821
-3.46073037,3.92021565,3.52076477,1.48541173,0.66840580,0.00118310,0.01897992,2.67596586
-3.45472736,3.77623983,3.37346144,1.41049789,0.69413986,0.00112220,0.01741452,2.52292960
-3.44872436,3.64132157,3.23553536,1.33936947,0.72189701,0.00106969,0.01600592,2.37619149
-3.44272136,3.51676351,3.10847832,1.27258225,0.75144551,0.00102585,0.01474008,2.23718743
-3.43671836,3.40359473,2.99347838,1.21058372,0.78246042,0.00099086,0.01360397,2.10718689
-3.43071536,3.30254382,2.89139444,1.15370559,0.81452949,0.00096477,0.01258563,1.98726444
-3.42471236,3.21401875,2.80273848,1.10215859,0.84716251,0.00094753,0.01167410,1.87827434
-3.41870935,3.13809467,2.72766625,1.05603003,0.87980403,0.00093894,0.01085936,1.78082924
-3.41270635,3.07451065,2.66597696,1.01528423,0.91184868,0.00093866,0.01013225,1.69528421
-3.40670335,3.02267598,2.61712238,0.97976601,0.94265881,0.00094621,0.00948430,1.62172703
-3.40070035,2.98168623,2.58022526,0.94920724,0.97158350,0.00096097,0.00890765,1.55997561
-3.39469735,2.95034895,2.55410689,0.92323636,0.99797828,0.00098217,0.00839492,1.50958299
-3.38869435,2.92721856,2.53732315,0.90139067,1.02122475,0.00100889,0.00793913,1.46985012
-3.38269135,2.91063932,2.52820812,0.88313106,1.04074944,0.00104011,0.00753360,1.43984648
-3.37668834,2.89879522,2.52492404,0.86785876,1.05604093,0.00107467,0.00717192,1.41843796
-3.37068534,2.88976510,2.52551631,0.85493365,1.06666497,0.00111134,0.00684797,1.40432128
-3.36468234,2.88158126,2.52797154,0.84369344,1.07227674,0.00114884,0.00655586,1.39606388
-3.35867934,2.87228939,2.53027720,0.83347325,1.07263016,0.00118584,0.00629001,1.39214795
-3.35267634,2.86000789,2.53048065,0.82362481,1.06758378,0.00122104,0.00604516,1.39101707
-3.34667334,2.84298446,2.52674578,0.81353477,1.05710340,0.00125315,0.00581643,1.39112366
-3.34067034,2.81964784,2.51740533,0.80264143,1.04126123,0.00128098,0.00559938,1.39097566
-3.33466733,2.78865311,2.50100713,0.79044940,1.02023199,0.00130344,0.00539006,1.38918049
-3.32866433,2.74891887,2.47635277,0.77654168,0.99428613,0.00131960,0.00518507,1.38448486
-3.32266133,2.69965507,2.44252734,0.76058889,0.96378061,0.00132867,0.00498156,1.37580882
-3.31665833,2.64038076,2.39891950,0.74235532,0.92914768,0.00133008,0.00477729,1.36227287
-3.31065533,2.57093117,2.34523112,0.72170165,0.89088208,0.00132345,0.00457063,1.34321736
-3.30465233,2.49145420,2.28147652,0.69858451,0.84952738,0.00130861,0.00436054,1.31821346
-3.29864932,2.40239683,2.20797153,0.67305281,0.80566175,0.00128562,0.00414655,1.28706570
-3.29264632,2.30448203,2.12531308,0.64524124,0.75988373,0.00125474,0.00392872,1.24980615
-3.28664332,2.19867763,2.03435036,0.61536125,0.71279846,0.00121641,0.00370761,1.20668096
-3.28064032,2.08615843,1.93614901,0.58368991,0.66500475,0.00117126,0.00348416,1.15813009
-3.27463732,1.96826340,1.83194986,0.55055734,0.61708330,0.00112006,0.00325968,1.10476138
-3.26863432,1.84644969,1.72312416,0.51633303,0.56958629,0.00106369,0.00303574,1.04732038
-3.26263132,1.72224544,1.61112702,0.48141178,0.52302860,0.00100313,0.00281409,0.98665735
-3.25662831,1.59720313,1.49745107,0.44619982,0.47788068,0.00093939,0.00259660,0.92369303
-3.25062531,1.47285533,1.38358192,0.41110153,0.43456320,0.00087352,0.00238516,0.85938449
-3.24462231,1.35067406,1.27095711,0.37650730,0.39344336,0.00080654,0.00218165,0.79469264
-3.23861931,1.23203526,1.16092971,0.34278286,0.35483282,0.00073942,0.00198785,0.73055232
-3.23261631,1.11818907,1.05473763,0.31026035,0.31898713,0.00067307,0.00180540,0.66784600
-3.22661331,1.01023654,0.95347918,0.27923141,0.28610637,0.00060832,0.00163577,0.60738185
-3.22061031,0.90911291,0.85809524,0.24994216,0.25633696,0.00054588,0.00148019,0.54987635
-3.21460730,0.81557740,0.76935799,0.22259030,0.22977429,0.00048636,0.00133969,0.49594186
-3.20860430,0.73020912,0.68786581,0.19732398,0.20646590,0.00043024,0.00121503,0.44607869
-3.20260130,0.65340838,0.61404378,0.17424248,0.18641513,0.00037787,0.00110673,0.40067175
-3.19659830,0.58540270,0.54814911,0.15339827,0.16958488,0.00032950,0.00101507,0.35999092
-3.19059530,0.52625650,0.49028044,0.13480031,0.15590141,0.00028527,0.00094005,0.32419482
-3.18459230,0.47588375,0.44039028,0.11841825,0.14525793,0.00024521,0.00088148,0.29333716
-3.17858929,0.43406240,0.39829948,0.10418723,0.13751798,0.00020926,0.00083891,0.26737511
-3.17258629,0.40045002,0.36371298,0.09201303,0.13251851,0.00017731,0.00081170,0.24617899
-3.16658329,0.37459978,0.33623616,0.08177731,0.13007262,0.00014915,0.00079902,0.22954271
-3.16058029,0.35597639,0.31539098,0.07334278,0.12997202,0.00012457,0.00079985,0.21719458
-3.15457729,0.34397144,0.30063167,0.06655807,0.13198940,0.00010330,0.00081302,0.20880800
-3.14857429,0.33791806,0.29135958,0.06126220,0.13588053,0.00008504,0.00083721,0.20401183
-3.14257129,0.33710471,0.28693699,0.05728868,0.14138659,0.00006951,0.00087097,0.20240032
-3.13656828,0.34078820,0.28669994,0.05446902,0.14823655,0.00005640,0.00091276,0.20354242
-3.13056528,0.34820596,0.28997008,0.05263583,0.15614983,0.00004544,0.00096094,0.20699059
-3.12456228,0.35858784,0.29606568,0.05162545,0.16483937,0.00003635,0.00101382,0.21228912
-3.11855928,0.37116737,0.30431184,0.05128018,0.17401517,0.00002887,0.00106965,0.21898190
-3.11255628,0.38519284,0.31405021,0.05145006,0.18338818,0.00002276,0.00112670,0.22661998
-3.10655328,0.39993813,0.32464814,0.05199446,0.19267473,0.00001782,0.00118325,0.23476859
-3.10055028,0.41471324,0.33550736,0.05278332,0.20160123,0.00001385,0.00123763,0.24301406
-3.09454727,0.42887461,0.34607222,0.05369820,0.20990916,0.00001068,0.00128826,0.25097014
-3.08854427,0.44183484,0.35583732,0.05463311,0.21736005,0.00000819,0.00133368,0.25828409
-3.08254127,0.45307172,0.36435443,0.05549514,0.22374041,0.00000623,0.00137258,0.26464211
-3.07653827,0.46213625,0.37123852,0.05620497,0.22886622,0.00000470,0.00140382,0.26977408
-3.07053527,0.46865924,0.37617258,0.05669710,0.23258689,0.00000353,0.00142648,0.27345745
-3.06453227,0.47235639,0.37891123,0.05691997,0.23478850,0.00000263,0.00143986,0.27552014
-3.05852926,0.47303130,0.37928264,0.05683579,0.23539599,0.00000195,0.00144349,0.27584223
-3.05252626,0.47057642,0.37718887,0.05642022,0.23437432,0.00000144,0.00143715,0.27435638
-3.04652326,0.46497173,0.37260434,0.05566176,0.23172846,0.00000107,0.00142086,0.27104694
-3.04052026,0.45628109,0.36557255,0.05456101,0.22750213,0.00000079,0.00139490,0.26594769
-3.03451726,0.44464644,0.35620104,0.05312963,0.22177547,0.00000060,0.00135974,0.25913825
-3.02851426,0.43027996,0.34465481,0.05138918,0.21466148,0.00000048,0.00131607,0.25073937
-3.02251126,0.41345453,0.33114840,0.04936984,0.20630172,0.00000042,0.00126477,0.24090717
-3.01650825,0.39449294,0.31593701,0.04710900,0.19686115,0.00000040,0.00120683,0.22982662
-3.01050525,0.37375628,0.29930692,0.04464987,0.18652260,0.00000044,0.00114336,0.21770452
-3.00450225,0.35163196,0.28156571,0.04204010,0.17548094,0.00000053,0.00107556,0.20476222
-2.99849925,0.32852202,0.26303271,0.03933052,0.16393729,0.00000069,0.00100464,0.19122845
-2.99249625,0.30483214,0.24402999,0.03657408,0.15209366,0.00000093,0.00093182,0.17733250
-2.98649325,0.28096192,0.22487430,0.03382500,0.14014796,0.00000128,0.00085831,0.16329798
-2.98049025,0.25729671,0.20587042,0.03113826,0.12828986,0.00000177,0.00078523,0.14933747
-2.97448724,0.23420153,0.18730591,0.02856942,0.11669760,0.00000244,0.00071365,0.13564817
-2.96848424,0.21201706,0.16944773,0.02617489,0.10553573,0.00000334,0.00064453,0.12240870
-2.96248124,0.19105810,0.15254065,0.02401251,0.09495405,0.00000456,0.00057872,0.10977714
-2.95647824,0.17161437,0.13680754,0.02214275,0.08508759,0.00000619,0.00051700,0.09789017
-2.95047524,0.15395361,0.12245149,0.02063011,0.07605773,0.00000833,0.00046002,0.08686358
-2.94447224,0.13832683,0.10965960,0.01954519,0.06797430,0.00001114,0.00040832,0.07679368
-2.93846923,0.12497554,0.09860825,0.01896686,0.06093849,0.00001478,0.00036241,0.06775975
-2.93246623,0.11414037,0.08946964,0.01898495,0.05504656,0.00001948,0.00032270,0.05982727
-2.92646323,0.10607100,0.08241916,0.01970305,0.05039404,0.00002550,0.00028958,0.05305170
-2.92046023,0.10103667,0.07764337,0.02124141,0.04708018,0.00003313,0.00026342,0.04748267
-2.91445723,0.09933689,0.07534811,0.02373987,0.04521255,0.00004274,0.00024459,0.04316835
-2.90845423,0.10131172,0.07576636,0.02736059,0.04491142,0.00005475,0.00023351,0.04015972
-2.90245123,0.10735103,0.07916535,0.03229035,0.04631368,0.00006962,0.00023062,0.03851461
-2.89644822,0.11790211,0.08585248,0.03874242,0.04957615,0.00008791,0.00023646,0.03830126
-2.89044522,0.13347502,0.09617964,0.04695750,0.05487783,0.00011020,0.00025163,0.03960113
-2.88444222,0.15464497,0.11054531,0.05720377,0.06242108,0.00013717,0.00027683,0.04251094
-2.87843922,0.18205125,0.12939418,0.06977562,0.07243126,0.00016952,0.00031284,0.04714358
-2.87243622,0.21639201,0.15321374,0.08499098,0.08515484,0.00020800,0.00036054,0.05362785
-2.86643322,0.25841455,0.18252756,0.10318706,0.10085568,0.00025339,0.00042087,0.06210689
-2.86043022,0.30890071,0.21788505,0.12471417,0.11980943,0.00030649,0.00049479,0.07273526
-2.85442721,0.36864723,0.25984743,0.14992786,0.14229609,0.00036807,0.00058330,0.08567445
-2.84842421,0.43844110,0.30897014,0.17917909,0.16859056,0.00043888,0.00068738,0.10108713
-2.84242121,0.51903018,0.36578164,0.21280270,0.19895156,0.00051957,0.00080789,0.11912996
-2.83641821,0.61108970,0.43075921,0.25110426,0.23360907,0.00061071,0.00094561,0.13994516
-2.83041521,0.71518540,0.50430226,0.29434576,0.27275055,0.00071272,0.00110110,0.16365122
-2.82441221,0.83173460,0.58670394,0.34273040,0.31650661,0.00082585,0.00127467,0.19033278
-2.81840920,0.96096655,0.67812227,0.39638723,0.36493647,0.00095011,0.00146634,0.22003033
-2.81240620,1.10288386,0.77855189,0.45535612,0.41801404,0.00108528,0.00167573,0.25272997
-2.80640320,1.25722681,0.88779779,0.51957382,0.47561528,0.00123084,0.00190205,0.28835382
-2.80040020,1.42344267,1.00545274,0.58886198,0.53750753,0.00138599,0.00214404,0.32675161
-2.79439720,1.60066201,1.13087961,0.66291774,0.60334159,0.00154957,0.00239995,0.36769402
-2.78839420,1.78768389,1.26320027,0.74130776,0.67264731,0.00172012,0.00266750,0.41086828
-2.78239120,1.98297173,1.40129219,0.82346613,0.74483312,0.00189585,0.00294392,0.45587644
-2.77638819,2.18466106,1.54379386,0.90869692,0.81919004,0.00207464,0.00322594,0.50223693
-2.77038519,2.39058014,1.68911958,0.99618137,0.89490044,0.00225414,0.00350985,0.54938942
-2.76438219,2.59828361,1.83548400,1.08499008,0.97105153,0.00243174,0.00379156,0.59670329
-2.75837919,2.80509892,1.98093612,1.17409990,1.04665335,0.00260466,0.00406672,0.64348966
-2.75237619,3.00818438,2.12340199,1.26241510,1.12066092,0.00277002,0.00433076,0.68901663
-2.74637319,3.20459725,2.26073498,1.34879229,1.19199971,0.00292493,0.00457908,0.73252752
-2.74037019,3.39136942,2.39077172,1.43206813,1.25959364,0.00306653,0.00480714,0.77326127
-2.73436718,3.56558787,2.51139190,1.51108881,1.32239447,0.00319213,0.00501061,0.81047454
-2.72836418,3.72447680,2.62057925,1.58474017,1.37941136,0.00329926,0.00518549,0.84346432
-2.72236118,3.86547782,2.71648129,1.65197715,1.42973943,0.00338575,0.00532829,0.87159038
-2.71635818,3.98632498,2.79746520,1.71185151,1.47258601,0.00344982,0.00543610,0.89429631
-2.71035518,4.08511126,2.86216739,1.76353653,1.50729344,0.00349015,0.00550670,0.91112848
-2.70435218,4.16034376,2.90953449,1.80634783,1.53335756,0.00350589,0.00553869,0.92175171
-2.69834917,4.21098522,2.93885399,1.83975958,1.55044099,0.00349674,0.00553149,0.92596121
-2.69234617,4.23648039,2.94977326,1.86341547,1.55838076,0.00346291,0.00548538,0.92369008
-2.68634317,4.23676632,2.94230625,1.87713434,1.55719017,0.00340513,0.00540153,0.91501196
-2.68034017,4.21226660,2.91682770,1.88091049,1.54705486,0.00332468,0.00528194,0.90013900
-2.67433717,4.16387039,2.87405553,1.87490897,1.52832353,0.00322324,0.00512937,0.87941493
-2.66833417,4.09289769,2.81502237,1.85945637,1.50149399,0.00310294,0.00494731,0.85330391
-2.66233117,4.00105300,2.74103803,1.83502801,1.46719524,0.00296622,0.00473985,0.82237554
-2.65632816,3.89036995,2.65364462,1.80223206,1.42616673,0.00281579,0.00451153,0.78728692
-2.65032516,3.76314970,2.55456679,1.76179183,1.37923574,0.00265452,0.00426728,0.74876249
-2.64432216,3.62189601,2.44565929,1.71452688,1.32729389,0.00248537,0.00401226,0.70757272
-2.63831916,3.46924984,2.32885417,1.66133384,1.27127399,0.00231131,0.00375172,0.66451244
-2.63231616,3.30792588,2.20610970,1.60316757,1.21212780,0.00213524,0.00349090,0.62037989
-2.62631316,3.14065328,2.07936300,1.54102324,1.15080564,0.00195992,0.00323493,0.57595704
-2.62031016,2.97012198,1.95048762,1.47591966,1.08823835,0.00178788,0.00298868,0.53199205
-2.61430715,2.79893592,1.82125736,1.40888389,1.02532172,0.00162143,0.00275676,0.48918426
-2.60830415,2.62957346,1.69331686,1.34093735,0.96290377,0.00146259,0.00254338,0.44817197
-2.60230115,2.46435509,1.56815912,1.27308301,0.90177466,0.00131306,0.00235236,0.40952325
