energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.40070035,2.67881766,-2.67881768,0.00090491,-0.00090491,0.08937031,-0.08937031,0.08117807,-0.08117807,0.65767844,-0.65767844,1.92076721,-1.92076722,1.06850270,-1.06850270,0.00000000,-0.00000000
-3.39469735,2.69009321,-2.69009322,0.00087375,-0.00087375,0.08952278,-0.08952278,0.08156660,-0.08156660,0.64691906,-0.64691906,1.93648659,-1.93648660,1.06466374,-1.06466374,0.00000000,-0.00000000
-3.38869435,2.69030116,-2.69030116,0.00084726,-0.00084726,0.08939561,-0.08939561,0.08163118,-0.08163118,0.63259695,-0.63259695,1.94457017,-1.94457018,1.05569843,-1.05569842,0.00000000,-0.00000000
-3.38269135,2.67955262,-2.67955262,0.00082380,-0.00082380,0.08899573,-0.08899573,0.08132964,-0.08132964,0.61499102,-0.61499101,1.94497473,-1.94497473,1.04183798,-1.04183797,0.00000000,-0.00000000
-3.37668834,2.65821811,-2.65821810,0.00080204,-0.00080204,0.08833923,-0.08833923,0.08063346,-0.08063345,0.59444114,-0.59444113,1.93784602,-1.93784602,1.02341630,-1.02341630,0.00000000,-0.00000000
-3.37068534,2.62690359,-2.62690357,0.00078086,-0.00078086,0.08744974,-0.08744974,0.07952762,-0.07952762,0.57133600,-0.57133599,1.92350584,-1.92350584,1.00085541,-1.00085540,0.00000000,-0.00000000
-3.36468234,2.58641967,-2.58641965,0.00075941,-0.00075941,0.08635669,-0.08635669,0.07801022,-0.07801022,0.54609995,-0.54609993,1.90243338,-1.90243337,0.97464841,-0.97464840,0.00000000,-0.00000000
-3.35867934,2.53774525,-2.53774522,0.00073707,-0.00073707,0.08509356,-0.08509356,0.07609158,-0.07609158,0.51917940,-0.51917939,1.87524191,-1.87524190,0.94534097,-0.94534095,0.00000000,-0.00000000
-3.35267634,2.48198739,-2.48198736,0.00071340,-0.00071340,0.08369610,-0.08369610,0.07379314,-0.07379314,0.49102944,-0.49102943,1.84265207,-1.84265206,0.91351180,-0.91351178,0.00000000,-0.00000000
-3.34667334,2.42033938,-2.42033934,0.00068815,-0.00068815,0.08220063,-0.08220063,0.07114604,-0.07114604,0.46210095,-0.46210093,1.80546297,-1.80546295,0.87975319,-0.87975318,0.00000000,-0.00000000
-3.34067034,2.35403875,-2.35403871,0.00066125,-0.00066125,0.08064243,-0.08064243,0.06818955,-0.06818954,0.43282890,-0.43282889,1.76452266,-1.76452264,0.84465229,-0.84465228,0.00000000,-0.00000000
-3.33466733,2.28432722,-2.28432718,0.00063274,-0.00063274,0.07905433,-0.07905433,0.06496937,-0.06496937,0.40362211,-0.40362209,1.72069940,-1.72069938,0.80877378,-0.80877376,0.00000000,-0.00000000
-3.32866433,2.21241421,-2.21241417,0.00060278,-0.00060278,0.07746551,-0.07746551,0.06153592,-0.06153592,0.37485470,-0.37485468,1.67485498,-1.67485496,0.77264470,-0.77264468,0.00000000,-0.00000000
-3.32266133,2.13944530,-2.13944525,0.00057163,-0.00057163,0.07590056,-0.07590056,0.05794260,-0.05794260,0.34685957,-0.34685955,1.62782133,-1.62782130,0.73674185,-0.73674183,0.00000000,-0.00000000
-3.31665833,2.06647694,-2.06647689,0.00053963,-0.00053963,0.07437879,-0.07437879,0.05424418,-0.05424418,0.31992387,-0.31992385,1.58038132,-1.58038129,0.70148214,-0.70148211,0.00000000,-0.00000000
-3.31065533,1.99445810,-1.99445804,0.00050714,-0.00050714,0.07291387,-0.07291387,0.05049536,-0.05049536,0.29428652,-0.29428651,1.53325455,-1.53325452,0.66721614,-0.66721612,0.00000000,-0.00000000
-3.30465233,1.92421919,-1.92421914,0.00047461,-0.00047461,0.07151377,-0.07151377,0.04674946,-0.04674946,0.27013772,-0.27013771,1.48708834,-1.48708830,0.63422488,-0.63422486,0.00000000,-0.00000000
-3.29864932,1.85646845,-1.85646840,0.00044249,-0.00044249,0.07018102,-0.07018101,0.04305741,-0.04305740,0.24762018,-0.24762017,1.44245402,-1.44245399,0.60271972,-0.60271970,0.00000000,-0.00000000
-3.29264632,1.79179514,-1.79179509,0.00041125,-0.00041125,0.06891316,-0.06891315,0.03946691,-0.03946690,0.22683194,-0.22683192,1.39984841,-1.39984837,0.57284529,-0.57284527,0.00000000,-0.00000000
-3.28664332,1.73067909,-1.73067904,0.00038136,-0.00038136,0.06770358,-0.06770358,0.03602193,-0.03602193,0.20783047,-0.20783046,1.35969968,-1.35969965,0.54468485,-0.54468483,0.00000000,-0.00000000
-3.28064032,1.67350524,-1.67350519,0.00035334,-0.00035334,0.06654248,-0.06654248,0.03276239,-0.03276239,0.19063779,-0.19063778,1.32237702,-1.32237699,0.51826792,-0.51826790,0.00000000,-0.00000000
-3.27463732,1.62058221,-1.62058217,0.00032767,-0.00032767,0.06541801,-0.06541801,0.02972411,-0.02972411,0.17524614,-0.17524613,1.28820296,-1.28820294,0.49357950,-0.49357948,0.00000000,-0.00000000
-3.26863432,1.57216326,-1.57216321,0.00030487,-0.00030487,0.06431755,-0.06431755,0.02693896,-0.02693896,0.16162418,-0.16162417,1.25746735,-1.25746732,0.47057032,-0.47057030,0.00000000,-0.00000000
-3.26263132,1.52846809,-1.52846805,0.00028545,-0.00028545,0.06322901,-0.06322901,0.02443516,-0.02443516,0.14972307,-0.14972306,1.23044167,-1.23044165,0.44916767,-0.44916765,0.00000000,-0.00000000
-3.25662831,1.48970427,-1.48970424,0.00026994,-0.00026994,0.06214214,-0.06214214,0.02223779,-0.02223779,0.13948254,-0.13948253,1.20739269,-1.20739267,0.42928616,-0.42928615,0.00000000,-0.00000000
-3.25062531,1.45608655,-1.45608652,0.00025890,-0.00025890,0.06104979,-0.06104978,0.02036929,-0.02036929,0.13083634,-0.13083634,1.18859421,-1.18859419,0.41083794,-0.41083792,0.00000000,-0.00000000
-3.24462231,1.42785306,-1.42785304,0.00025291,-0.00025291,0.05994895,-0.05994895,0.01885004,-0.01885004,0.12371728,-0.12371727,1.17433612,-1.17433611,0.39374188,-0.39374187,0.00000000,-0.00000000
-3.23861931,1.40527734,-1.40527733,0.00025256,-0.00025256,0.05884176,-0.05884176,0.01769899,-0.01769899,0.11806128,-0.11806128,1.16492996,-1.16492995,0.37793149,-0.37793148,0.00000000,-0.00000000
-3.23261631,1.38867548,-1.38867547,0.00025851,-0.00025851,0.05773611,-0.05773611,0.01693412,-0.01693412,0.11381081,-0.11381081,1.16071049,-1.16071049,0.36336103,-0.36336102,0.00000000,-0.00000000
-3.22661331,1.37840791,-1.37840791,0.00027143,-0.00027143,0.05664611,-0.05664611,0.01657293,-0.01657293,0.11091723,-0.11091723,1.16203324,-1.16203325,0.35000994,-0.35000993,0.00000000,-0.00000000
-3.22061031,1.37487590,-1.37487591,0.00029203,-0.00029203,0.05559221,-0.05559221,0.01663267,-0.01663267,0.10934230,-0.10934230,1.16926780,-1.16926781,0.33788527,-0.33788527,0.00000000,-0.00000000
-3.21460730,1.37851278,-1.37851279,0.00032105,-0.00032105,0.05460105,-0.05460105,0.01713050,-0.01713050,0.10905880,-0.10905880,1.18278747,-1.18278749,0.32702223,-0.32702223,0.00000000,-0.00000000
-3.20860430,1.38977052,-1.38977054,0.00035924,-0.00035924,0.05370494,-0.05370494,0.01808340,-0.01808340,0.11005029,-0.11005030,1.20295563,-1.20295565,0.31748289,-0.31748289,0.00000000,-0.00000000
-3.20260130,1.40910241,-1.40910244,0.00040738,-0.00040738,0.05294115,-0.05294115,0.01950790,-0.01950791,0.11231015,-0.11231015,1.23010962,-1.23010965,0.30935329,-0.30935329,0.00000000,-0.00000000
-3.19659830,1.43694261,-1.43694265,0.00046621,-0.00046621,0.05235085,-0.05235085,0.02141959,-0.02141959,0.11583987,-0.11583988,1.26454310,-1.26454314,0.30273911,-0.30273911,0.00000000,-0.00000000
-3.19059530,1.47368379,-1.47368383,0.00053645,-0.00053645,0.05197790,-0.05197790,0.02383235,-0.02383236,0.12064695,-0.12064696,1.30648766,-1.30648770,0.29776015,-0.29776015,0.00000000,-0.00000000
-3.18459230,1.51965386,-1.51965391,0.00061874,-0.00061874,0.05186735,-0.05186735,0.02675755,-0.02675756,0.12674221,-0.12674222,1.35609483,-1.35609488,0.29454400,-0.29454401,0.00000000,-0.00000000
-3.17858929,1.57509292,-1.57509297,0.00071362,-0.00071362,0.05206396,-0.05206397,0.03020290,-0.03020291,0.13413693,-0.13413694,1.41341940,-1.41341945,0.29321917,-0.29321917,0.00000000,-0.00000000
-3.17258629,1.64013152,-1.64013158,0.00082151,-0.00082151,0.05261051,-0.05261051,0.03417131,-0.03417132,0.14283974,-0.14283975,1.47840479,-1.47840485,0.29390789,-0.29390790,0.00000000,-0.00000000
-3.16658329,1.71477113,-1.71477121,0.00094264,-0.00094264,0.05354615,-0.05354615,0.03865962,-0.03865963,0.15285345,-0.15285346,1.55087139,-1.55087145,0.29671906,-0.29671907,0.00000000,-0.00000000
-3.16058029,1.79886773,-1.79886781,0.00107701,-0.00107701,0.05490483,-0.05490483,0.04365735,-0.04365736,0.16417196,-0.16417197,1.63050821,-1.63050829,0.30174139,-0.30174140,0.00000000,-0.00000000
-3.15457729,1.89211899,-1.89211908,0.00122439,-0.00122439,0.05671377,-0.05671377,0.04914547,-0.04914548,0.17677730,-0.17677731,1.71686852,-1.71686860,0.30903712,-0.30903713,0.00000000,-0.00000000
-3.14857429,1.99405589,-1.99405599,0.00138424,-0.00138424,0.05899213,-0.05899214,0.05509538,-0.05509538,0.19063691,-0.19063692,1.80936937,-1.80936946,0.31863648,-0.31863650,0.00000000,-0.00000000
-3.14257129,2.10403870,-2.10403881,0.00155569,-0.00155569,0.06174988,-0.06174988,0.06146800,-0.06146801,0.20570130,-0.20570131,1.90729533,-1.90729542,0.33053299,-0.33053301,0.00000000,-0.00000000
-3.13656828,2.22125784,-2.22125795,0.00173754,-0.00173754,0.06498688,-0.06498689,0.06821326,-0.06821327,0.22190211,-0.22190212,2.00980618,-2.00980627,0.34467981,-0.34467982,0.00000000,-0.00000000
-3.13056528,2.34473944,-2.34473956,0.00192824,-0.00192824,0.06869231,-0.06869231,0.07526980,-0.07526981,0.23915064,-0.23915066,2.11594835,-2.11594845,0.36098718,-0.36098719,0.00000000,-0.00000000
-3.12456228,2.47335569,-2.47335582,0.00212587,-0.00212587,0.07284430,-0.07284430,0.08256519,-0.08256520,0.25733700,-0.25733702,2.22466986,-2.22466996,0.37932109,-0.37932111,0.00000000,-0.00000000
-3.11855928,2.60583972,-2.60583985,0.00232816,-0.00232816,0.07741001,-0.07741001,0.09001650,-0.09001651,0.27632984,-0.27632986,2.33483829,-2.33483840,0.39950315,-0.39950317,0.00000000,-0.00000000
-3.11255628,2.74080474,-2.74080487,0.00253254,-0.00253254,0.08234590,-0.08234590,0.09753141,-0.09753142,0.29597677,-0.29597679,2.44526138,-2.44526148,0.42131172,-0.42131174,0.00000000,-0.00000000
-3.10655328,2.87676726,-2.87676739,0.00273617,-0.00273617,0.08759842,-0.08759842,0.10500964,-0.10500965,0.31610546,-0.31610548,2.55470982,-2.55470992,0.44448430,-0.44448432,0.00000000,-0.00000000
-3.10055028,3.01217389,-3.01217403,0.00293600,-0.00293600,0.09310493,-0.09310494,0.11234496,-0.11234497,0.33652553,-0.33652555,2.66194186,-2.66194197,0.46872119,-0.46872121,0.00000000,-0.00000000
-3.09454727,3.14543144,-3.14543157,0.00312882,-0.00312882,0.09879495,-0.09879496,0.11942747,-0.11942748,0.35703108,-0.35703110,2.76572917,-2.76572927,0.49369029,-0.49369031,0.00000000,-0.00000000
-3.08854427,3.27493965,-3.27493978,0.00331139,-0.00331139,0.10459163,-0.10459163,0.12614619,-0.12614620,0.37740403,-0.37740404,2.86488356,-2.86488366,0.51903311,-0.51903313,0.00000000,-0.00000000
-3.08254127,3.39912622,-3.39912635,0.00348050,-0.00348050,0.11041341,-0.11041341,0.13239191,-0.13239192,0.39741803,-0.39741805,2.95828429,-2.95828439,0.54437169,-0.54437171,0.00000000,-0.00000000
-3.07653827,3.51648328,-3.51648340,0.00363308,-0.00363308,0.11617589,-0.11617589,0.13806012,-0.13806012,0.41684312,-0.41684314,3.04490521,-3.04490530,0.56931653,-0.56931655,0.00000000,-0.00000000
-3.07053527,3.62560473,-3.62560485,0.00376627,-0.00376627,0.12179377,-0.12179377,0.14305389,-0.14305390,0.43545072,-0.43545074,3.12384148,-3.12384157,0.59347515,-0.59347517,0.00000000,-0.00000000
-3.06453227,3.72522350,-3.72522361,0.00387757,-0.00387758,0.12718284,-0.12718284,0.14728669,-0.14728670,0.45301921,-0.45301923,3.19433532,-3.19433540,0.61646126,-0.61646128,0.00000000,-0.00000000
-3.05852926,3.81424775,-3.81424784,0.00396490,-0.00396490,0.13226200,-0.13226200,0.15068491,-0.15068492,0.46933959,-0.46933961,3.25579994,-3.25580001,0.63790414,-0.63790416,0.00000000,-0.00000000
-3.05252626,3.89179498,-3.89179507,0.00402665,-0.00402665,0.13695518,-0.13695519,0.15318999,-0.15319000,0.48422133,-0.48422134,3.30784127,-3.30784134,0.65745808,-0.65745809,0.00000000,-0.00000000
-3.04652326,3.95722291,-3.95722299,0.00406179,-0.00406179,0.14119320,-0.14119321,0.15476018,-0.15476018,0.49749801,-0.49749802,3.35027657,-3.35027662,0.67481153,-0.67481155,0.00000000,-0.00000000
-3.04052026,4.01015571,-4.01015578,0.00406990,-0.00406990,0.14491540,-0.14491540,0.15537168,-0.15537168,0.50903268,-0.50903268,3.38314901,-3.38314905,0.68969570,-0.68969572,0.00000000,-0.00000000
-3.03451726,4.05050455,-4.05050460,0.00405116,-0.00405116,0.14807106,-0.14807106,0.15501927,-0.15501927,0.51872265,-0.51872266,3.40673757,-3.40673760,0.70189220,-0.70189221,0.00000000,-0.00000000
-3.02851426,4.07848103,-4.07848107,0.00400641,-0.00400641,0.15062062,-0.15062062,0.15371627,-0.15371627,0.52650350,-0.52650351,3.42156120,-3.42156122,0.71123951,-0.71123952,0.00000000,-0.00000000
-3.02251126,4.09460247,-4.09460249,0.00393707,-0.00393707,0.15253656,-0.15253656,0.15149399,-0.15149399,0.53235211,-0.53235212,3.42837648,-3.42837650,0.71763796,-0.71763796,0.00000000,-0.00000000
-3.01650825,4.09968795,-4.09968796,0.00384512,-0.00384512,0.15380389,-0.15380389,0.14840053,-0.14840053,0.53628854,-0.53628855,3.42816804,-3.42816805,0.72105293,-0.72105293,0.00000000,-0.00000000
-3.01050525,4.09484446,-4.09484446,0.00373304,-0.00373304,0.15442043,-0.15442043,0.14449912,-0.14449912,0.53837656,-0.53837656,3.42213114,-3.42213114,0.72151615,-0.72151615,0.00000000,-0.00000000
-3.00450225,4.08144258,-4.08144257,0.00360374,-0.00360374,0.15439660,-0.15439660,0.13986605,-0.13986605,0.53872274,-0.53872274,3.41164611,-3.41164609,0.71912491,-0.71912491,0.00000000,-0.00000000
-2.99849925,4.06108173,-4.06108170,0.00346042,-0.00346042,0.15375490,-0.15375490,0.13458822,-0.13458822,0.53747411,-0.53747410,3.39824448,-3.39824446,0.71403910,-0.71403909,0.00000000,-0.00000000
-2.99249625,4.03554523,-4.03554520,0.00330651,-0.00330651,0.15252910,-0.15252909,0.12876052,-0.12876051,0.53481421,-0.53481421,3.38356728,-3.38356725,0.70647620,-0.70647619,0.00000000,-0.00000000
-2.98649325,4.00674614,-4.00674610,0.00314553,-0.00314553,0.15076296,-0.15076296,0.12248303,-0.12248303,0.53095781,-0.53095780,3.36931597,-3.36931594,0.69670424,-0.69670423,0.00000000,-0.00000000
-2.98049025,3.97666505,-3.97666500,0.00298099,-0.00298099,0.14850883,-0.14850883,0.11585833,-0.11585832,0.52614419,-0.52614418,3.35719727,-3.35719723,0.68503299,-0.68503297,0.00000000,-0.00000000
-2.97448724,3.94728179,-3.94728174,0.00281630,-0.00281630,0.14582585,-0.14582584,0.10898874,-0.10898873,0.52062945,-0.52062944,3.34886336,-3.34886332,0.67180364,-0.67180363,0.00000000,-0.00000000
-2.96848424,3.92050321,-3.92050314,0.00265464,-0.00265464,0.14277804,-0.14277804,0.10197391,-0.10197390,0.51467781,-0.51467780,3.34584939,-3.34584935,0.65737738,-0.65737737,0.00000000,-0.00000000
-2.96248124,3.89808975,-3.89808968,0.00249886,-0.00249886,0.13943226,-0.13943226,0.09490859,-0.09490858,0.50855251,-0.50855249,3.34951062,-3.34951057,0.64212322,-0.64212320,0.00000000,-0.00000000
-2.95647824,3.88158376,-3.88158369,0.00235147,-0.00235147,0.13585605,-0.13585605,0.08788072,-0.08788072,0.50250634,-0.50250633,3.36096169,-3.36096164,0.62640558,-0.62640556,0.00000000,-0.00000000
-2.95047524,3.87224268,-3.87224261,0.00221451,-0.00221451,0.13211557,-0.13211556,0.08096996,-0.08096995,0.49677253,-0.49677252,3.38102087,-3.38102082,0.61057220,-0.61057218,0.00000000,-0.00000000
-2.94447224,3.87098012,-3.87098005,0.00208954,-0.00208954,0.12827357,-0.12827356,0.07424647,-0.07424646,0.49155606,-0.49155604,3.41016194,-3.41016190,0.59494274,-0.59494272,0.00000000,-0.00000000
-2.93846923,3.87831802,-3.87831795,0.00197766,-0.00197766,0.12438758,-0.12438757,0.06777024,-0.06777023,0.48702600,-0.48702599,3.44847646,-3.44847641,0.57979855,-0.57979853,0.00000000,-0.00000000
-2.93246623,3.89435236,-3.89435230,0.00187941,-0.00187941,0.12050832,-0.12050832,0.06159065,-0.06159065,0.48330915,-0.48330913,3.49564868,-3.49564864,0.56537418,-0.56537416,0.00000000,-0.00000000
-2.92646323,3.91873482,-3.91873475,0.00179489,-0.00179489,0.11667846,-0.11667845,0.05574652,-0.05574651,0.48048521,-0.48048520,3.55094524,-3.55094520,0.55185081,-0.55185079,0.00000000,-0.00000000
-2.92046023,3.95067167,-3.95067161,0.00172373,-0.00172373,0.11293167,-0.11293166,0.05026631,-0.05026631,0.47858388,-0.47858387,3.61322083,-3.61322079,0.53935193,-0.53935191,0.00000000,-0.00000000
-2.91445723,3.98894103,-3.98894097,0.00166514,-0.00166514,0.10929215,-0.10929214,0.04516877,-0.04516876,0.47758389,-0.47758388,3.68094061,-3.68094057,0.52794146,-0.52794144,0.00000000,-0.00000000
-2.90845423,4.03192811,-4.03192805,0.00161799,-0.00161799,0.10577453,-0.10577453,0.04046364,-0.04046363,0.47741405,-0.47741404,3.75221932,-3.75221928,0.51762432,-0.51762430,0.00000000,-0.00000000
-2.90245123,4.07767772,-4.07767767,0.00158085,-0.00158085,0.10238421,-0.10238420,0.03615265,-0.03615265,0.47795639,-0.47795638,3.82487601,-3.82487597,0.50834933,-0.50834932,0.00000000,-0.00000000
-2.89644822,4.12396215,-4.12396210,0.00155208,-0.00155208,0.09911805,-0.09911804,0.03223057,-0.03223056,0.47905117,-0.47905116,3.89650274,-3.89650271,0.50001446,-0.50001444,0.00000000,-0.00000000
-2.89044522,4.16836170,-4.16836165,0.00152991,-0.00152991,0.09596546,-0.09596546,0.02868631,-0.02868630,0.48050345,-0.48050344,3.96454471,-3.96454468,0.49247386,-0.49247384,0.00000000,-0.00000000
-2.88444222,4.20835470,-4.20835465,0.00151248,-0.00151248,0.09290980,-0.09290979,0.02550410,-0.02550410,0.48209121,-0.48209120,4.02638859,-4.02638856,0.48554657,-0.48554656,0.00000000,-0.00000000
-2.87843922,4.24141296,-4.24141291,0.00149794,-0.00149794,0.08992987,-0.08992987,0.02266461,-0.02266461,0.48357428,-0.48357427,4.07945538,-4.07945535,0.47902633,-0.47902631,0.00000000,-0.00000000
-2.87243622,4.26509860,-4.26509855,0.00148450,-0.00148450,0.08700176,-0.08700175,0.02014604,-0.02014604,0.48470400,-0.48470400,4.12129374,-4.12129371,0.47269202,-0.47269201,0.00000000,-0.00000000
-2.86643322,4.27715778,-4.27715773,0.00147053,-0.00147053,0.08410048,-0.08410048,0.01792509,-0.01792509,0.48523298,-0.48523297,4.14966981,-4.14966978,0.46631834,-0.46631833,0.00000000,-0.00000000
-2.86043022,4.27560733,-4.27560728,0.00145453,-0.00145453,0.08120182,-0.08120181,0.01597788,-0.01597788,0.48492460,-0.48492459,4.16264928,-4.16264924,0.45968612,-0.45968611,0.00000000,-0.00000000
-2.85442721,4.25881027,-4.25881022,0.00143526,-0.00143526,0.07828382,-0.07828381,0.01428072,-0.01428071,0.48356188,-0.48356187,4.15866831,-4.15866827,0.45259188,-0.45259187,0.00000000,-0.00000000
-2.84842421,4.22553708,-4.22553702,0.00141170,-0.00141170,0.07532824,-0.07532824,0.01281073,-0.01281072,0.48095533,-0.48095532,4.13659004,-4.13658999,0.44485624,-0.44485623,0.00000000,-0.00000000
-2.84242121,4.17501008,-4.17501002,0.00138310,-0.00138310,0.07232167,-0.07232167,0.01154639,-0.01154639,0.47694943,-0.47694942,4.09574441,-4.09574436,0.43633089,-0.43633088,0.00000000,-0.00000000
-2.83641821,4.10692943,-4.10692937,0.00134899,-0.00134899,0.06925632,-0.06925631,0.01046790,-0.01046790,0.47142764,-0.47142763,4.03594964,-4.03594959,0.42690382,-0.42690381,0.00000000,-0.00000000
-2.83041521,4.02147981,-4.02147974,0.00130915,-0.00130915,0.06613047,-0.06613047,0.00955743,-0.00955743,0.46431572,-0.46431571,3.95751492,-3.95751486,0.41650270,-0.41650269,0.00000000,-0.00000000
-2.82441221,3.91931817,-3.91931810,0.00126363,-0.00126363,0.06294865,-0.06294864,0.00879923,-0.00879923,0.45558331,-0.45558330,3.86122438,-3.86122431,0.40509646,-0.40509645,0.00000000,-0.00000000
-2.81840920,3.80154364,-3.80154357,0.00121269,-0.00121269,0.05972135,-0.05972135,0.00817965,-0.00817965,0.44524381,-0.44524380,3.74830375,-3.74830368,0.39269494,-0.39269493,0.00000000,-0.00000000
-2.81240620,3.66965147,-3.66965140,0.00115682,-0.00115682,0.05646456,-0.05646456,0.00768706,-0.00768706,0.43335269,-0.43335268,3.62037155,-3.62037147,0.37934695,-0.37934694,0.00000000,-0.00000000
-2.80640320,3.52547372,-3.52547364,0.00109664,-0.00109664,0.05319893,-0.05319893,0.00731166,-0.00731166,0.42000435,-0.42000434,3.47937744,-3.47937737,0.36513676,-0.36513675,0.00000000,-0.00000000
-2.80040020,3.37110967,-3.37110959,0.00103293,-0.00103293,0.04994880,-0.04994880,0.00704526,-0.00704526,0.40532779,-0.40532778,3.32753091,-3.32753084,0.35017941,-0.35017940,0.00000000,-0.00000000
-2.79439720,3.20884953,-3.20884945,0.00096654,-0.00096654,0.04674103,-0.04674103,0.00688094,-0.00688094,0.38948131,-0.38948130,3.16722360,-3.16722352,0.33461504,-0.33461503,0.00000000,-0.00000000
-2.78839420,3.04109478,-3.04109470,0.00089839,-0.00089839,0.04360381,-0.04360381,0.00681276,-0.00681276,0.37264649,-0.37264648,3.00094878,-3.00094870,0.31860264,-0.31860264,0.00000000,-0.00000000
-2.78239120,2.87027868,-2.87027860,0.00082939,-0.00082939,0.04056538,-0.04056538,0.00683539,-0.00683539,0.35502188,-0.35502188,2.83122152,-2.83122145,0.30231346,-0.30231345,0.00000000,-0.00000000
-2.77638819,2.69879021,-2.69879013,0.00076046,-0.00076046,0.03765287,-0.03765287,0.00694375,-0.00694375,0.33681642,-0.33681641,2.66050247,-2.66050239,0.28592432,-0.28592431,0.00000000,-0.00000000
-2.77038519,2.52890409,-2.52890401,0.00069246,-0.00069246,0.03489118,-0.03489118,0.00713270,-0.00713270,0.31824302,-0.31824301,2.49112821,-2.49112813,0.26961133,-0.26961133,0.00000000,-0.00000000
-2.76438219,2.36271935,-2.36271928,0.00062616,-0.00062616,0.03230206,-0.03230206,0.00739671,-0.00739671,0.29951255,-0.29951254,2.32525037,-2.32525030,0.25354396,-0.25354395,0.00000000,-0.00000000
-2.75837919,2.20210820,-2.20210813,0.00056226,-0.00056226,0.02990333,-0.02990333,0.00772961,-0.00772961,0.28082826,-0.28082825,2.16478530,-2.16478523,0.23787981,-0.23787980,0.00000000,-0.00000000
-2.75237619,2.04867633,-2.04867626,0.00050134,-0.00050134,0.02770832,-0.02770832,0.00812437,-0.00812437,0.26238091,-0.26238090,2.01137529,-2.01137522,0.22276024,-0.22276024,0.00000000,-0.00000000
-2.74637319,1.90373534,-1.90373527,0.00044389,-0.00044389,0.02572552,-0.02572552,0.00857297,-0.00857297,0.24434471,-0.24434470,1.86636211,-1.86636205,0.20830692,-0.20830691,0.00000000,-0.00000000
-2.74037019,1.76828739,-1.76828733,0.00039027,-0.00039027,0.02395845,-0.02395845,0.00906633,-0.00906633,0.22687409,-0.22687409,1.73077267,-1.73077261,0.19461930,-0.19461929,0.00000000,-0.00000000
-2.73436718,1.64302158,-1.64302152,0.00034071,-0.00034071,0.02240576,-0.02240576,0.00959429,-0.00959430,0.21010141,-0.21010141,1.60531653,-1.60531647,0.18177312,-0.18177311,0.00000000,-0.00000000
-2.72836418,1.52832127,-1.52832122,0.00029535,-0.00029535,0.02106144,-0.02106144,0.01014572,-0.01014572,0.19413553,-0.19413552,1.49039421,-1.49039416,0.16981989,-0.16981989,0.00000000,-0.00000000
-2.72236118,1.42428133,-1.42428128,0.00025425,-0.00025425,0.01991530,-0.01991530,0.01070864,-0.01070864,0.17906125,-0.17906125,1.38611530,-1.38611526,0.15878728,-0.15878727,0.00000000,-0.00000000
-2.71635818,1.33073364,-1.33073360,0.00021734,-0.00021734,0.01895354,-0.01895354,0.01127042,-0.01127042,0.16493970,-0.16493969,1.29232470,-1.29232466,0.14868026,-0.14868026,0.00000000,-0.00000000
-2.71035518,1.24727959,-1.24727955,0.00018453,-0.00018453,0.01815939,-0.01815939,0.01181811,-0.01181811,0.15180930,-0.15180929,1.20863558,-1.20863554,0.13948312,-0.13948312,0.00000000,-0.00000000
-2.70435218,1.17332768,-1.17332764,0.00015562,-0.00015562,0.01751389,-0.01751389,0.01233871,-0.01233871,0.13968754,-0.13968753,1.13446736,-1.13446733,0.13116196,-0.13116195,0.00000000,-0.00000000
-2.69834917,1.10813473,-1.10813470,0.00013040,-0.00013040,0.01699669,-0.01699669,0.01281952,-0.01281952,0.12857326,-0.12857325,1.06908695,-1.06908693,0.12366771,-0.12366771,0.00000000,-0.00000000
-2.69234617,1.05084892,-1.05084889,0.00010863,-0.00010863,0.01658685,-0.01658685,0.01324851,-0.01324851,0.11844938,-0.11844938,1.01165168,-1.01165165,0.11693955,-0.11693955,0.00000000,-0.00000000
-2.68634317,1.00055322,-1.00055320,0.00009003,-0.00009003,0.01626363,-0.01626363,0.01361471,-0.01361471,0.10928602,-0.10928602,0.96125238,-0.96125236,0.11090843,-0.11090842,0.00000000,-0.00000000
-2.68034017,0.95630776,-0.95630774,0.00007434,-0.00007434,0.01600726,-0.01600726,0.01390853,-0.01390853,0.10104374,-0.10104374,0.91695530,-0.91695528,0.10550073,-0.10550073,0.00000000,-0.00000000
-2.67433717,0.91718981,-0.91718979,0.00006130,-0.00006130,0.01579963,-0.01579963,0.01412208,-0.01412208,0.09367693,-0.09367692,0.87784141,-0.87784139,0.10064189,-0.10064189,0.00000000,-0.00000000
-2.66833417,0.88233037,-0.88233035,0.00005068,-0.00005068,0.01562486,-0.01562486,0.01424945,-0.01424945,0.08713716,-0.08713716,0.84304237,-0.84304235,0.09625979,-0.09625978,0.00000000,-0.00000000
-2.66233117,0.85094642,-0.85094641,0.00004225,-0.00004225,0.01546984,-0.01546984,0.01428693,-0.01428693,0.08137640,-0.08137639,0.81177198,-0.81177197,0.09228785,-0.09228785,0.00000000,-0.00000000
-2.65632816,0.82236816,-0.82236815,0.00003585,-0.00003585,0.01532461,-0.01532461,0.01423315,-0.01423315,0.07634987,-0.07634987,0.78335274,-0.78335273,0.08866786,-0.08866786,0.00000000,-0.00000000
