energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.49074537,6.61856655,0.62802138,1.93779755,0.02483264,1.10699362,0.05263657,2.66813816,2.87193606,1.09000948
-3.48474237,6.45057578,0.60736209,1.91196154,0.02416809,1.06891627,0.05214924,2.59434530,2.76868921,1.05629569
-3.47873937,6.29335407,0.58745228,1.89057946,0.02351983,1.03363446,0.05170583,2.52239989,2.67159520,1.02353901
-3.47273637,6.14876277,0.56851020,1.87415877,0.02289656,1.00133144,0.05132411,2.45320755,2.58128426,0.99208835
-3.46673337,6.01835482,0.55071934,1.86309164,0.02230585,0.97212806,0.05102039,2.38758998,2.49822663,0.96226535
-3.46073037,5.90333541,0.53422465,1.85764531,0.02175401,0.94607963,0.05080904,2.32626286,2.42272287,0.93435541
-3.45472736,5.80453553,0.51913031,1.85795678,0.02124597,0.92317521,0.05070210,2.26981807,2.35490053,0.90860008
-3.44872436,5.72239971,0.50549906,1.86403218,0.02078526,0.90333926,0.05070890,2.21871100,2.29471759,0.88519138
-3.44272136,5.65698822,0.49335312,1.87575066,0.02037398,0.88643593,0.05083589,2.17325335,2.24197236,0.86426806
-3.43671836,5.60799347,0.48267655,1.89287264,0.02001290,0.87227553,0.05108650,2.13361162,2.19631939,0.84591411
-3.43071536,5.57476936,0.47341894,1.91505182,0.01970157,0.86062314,0.05146113,2.09981099,2.15729045,0.83015933
-3.42471236,5.55637183,0.46550015,1.94185033,0.01943850,0.85120881,0.05195725,2.07174437,2.12431966,0.81698203
-3.41870935,5.55160795,0.45881589,1.97275607,0.01922132,0.84373893,0.05256953,2.04918554,2.09677123,0.80631334
-3.41270635,5.55909089,0.45324377,2.00720133,0.01904704,0.83790817,0.05329010,2.03180574,2.07396859,0.79804303
-3.40670335,5.57729759,0.44864958,2.04458168,0.01891220,0.83341152,0.05410879,2.01919242,2.05522331,0.79202627
-3.40070035,5.60462592,0.44489343,2.08427402,0.01881313,0.82995560,0.05501345,2.01086915,2.03986249,0.78809098
-3.39469735,5.63944865,0.44183556,2.12565310,0.01874611,0.82726905,0.05599021,2.00631547,2.02725330,0.78604522
-3.38869435,5.68016133,0.43934140,2.16810563,0.01870752,0.82511124,0.05702381,2.00498571,2.01682362,0.78568429
-3.38269135,5.72522232,0.43728594,2.21104148,0.01869395,0.82327904,0.05809781,2.00632588,2.00807792,0.78679708
-3.37668834,5.77318350,0.43555703,2.25390168,0.01870228,0.82161143,0.05919488,2.00978792,2.00060787,0.78917154
-3.37068534,5.82271086,0.43405766,2.29616318,0.01872973,0.81999172,0.06029697,2.01484109,1.99409743,0.79259883
-3.36468234,5.87259512,0.43270724,2.33734051,0.01877380,0.81834743,0.06138552,2.02097998,1.98832253,0.79687639
-3.35867934,5.92175313,0.43144181,2.37698479,0.01883226,0.81664790,0.06244162,2.02772965,1.98314560,0.80180960
-3.35267634,5.96922121,0.43021336,2.41468076,0.01890304,0.81489988,0.06344620,2.03464786,1.97850566,0.80721240
-3.34667334,6.01414238,0.42898848,2.45004237,0.01898417,0.81314142,0.06438020,2.04132508,1.97440477,0.81290701
-3.34067034,6.05574945,0.42774629,2.48270790,0.01907363,0.81143444,0.06522477,2.04738286,1.97089165,0.81872290
-3.33466733,6.09334640,0.42647610,2.51233539,0.01916924,0.80985636,0.06596153,2.05247129,1.96804373,0.82449542
-3.32866433,6.12628999,0.42517483,2.53859903,0.01926860,0.80849140,0.06657284,2.05626619,1.96594852,0.83006437
-3.32266133,6.15397402,0.42384442,2.56118720,0.01936896,0.80742191,0.06704209,2.05846678,1.96468551,0.83527275
-3.31665833,6.17581755,0.42248940,2.57980267,0.01946719,0.80672020,0.06735412,2.05879435,1.96430937,0.83996603
-3.31065533,6.19125872,0.42111485,2.59416509,0.01955975,0.80644133,0.06749556,2.05699234,1.96483552,0.84399209
-3.30465233,6.19975469,0.41972460,2.60401595,0.01964270,0.80661711,0.06745527,2.05282811,1.96622855,0.84720201
-3.29864932,6.20078803,0.41832008,2.60912573,0.01971176,0.80725169,0.06722471,2.04609645,1.96839427,0.84945174
-3.29264632,6.19387928,0.41689954,2.60930291,0.01976236,0.80831884,0.06679838,2.03662471,1.97117539,0.85060462
-3.28664332,6.17860483,0.41545789,2.60440437,0.01978980,0.80976114,0.06617409,2.02427924,1.97435135,0.85053479
-3.28064032,6.15461896,0.41398687,2.59434634,0.01978937,0.81149089,0.06535333,2.00897277,1.97764192,0.84913110
-3.27463732,6.12167843,0.41247573,2.57911528,0.01975652,0.81339288,0.06434136,1.99067211,1.98071459,0.84630162
-3.26863432,6.07966809,0.41091213,2.55877792,0.01968700,0.81532868,0.06314736,1.96940563,1.98319526,0.84197815
-3.26263132,6.02862533,0.40928329,2.53348960,0.01957709,0.81714237,0.06178441,1.94526987,1.98468167,0.83612077
-3.25662831,5.96876196,0.40757723,2.50350033,0.01942373,0.81866723,0.06026928,1.91843466,1.98475914,0.82872197
-3.25062531,5.90048154,0.40578399,2.46915795,0.01922471,0.81973316,0.05862218,1.88914623,1.98301759,0.81981003
-3.24462231,5.82439083,0.40389676,2.43090806,0.01897875,0.82017449,0.05686639,1.85772777,1.97906933,0.80945165
-3.23861931,5.74130428,0.40191282,2.38929033,0.01868567,0.81983762,0.05502769,1.82457733,1.97256670,0.79775330
-3.23261631,5.65224052,0.39983420,2.34493136,0.01834643,0.81858828,0.05313382,1.79016252,1.96321875,0.78486132
-3.22661331,5.55841075,0.39766805,2.29853390,0.01796315,0.81631789,0.05121377,1.75501229,1.95080621,0.77096065
-3.22061031,5.46119875,0.39542662,2.25086305,0.01753913,0.81294885,0.04929707,1.71970578,1.93519415,0.75627207
-3.21460730,5.36213311,0.39312701,2.20272965,0.01707880,0.80843838,0.04741304,1.68485843,1.91634154,0.74104794
-3.20860430,5.26285233,0.39079043,2.15497145,0.01658760,0.80278075,0.04559004,1.65110595,1.89430749,0.72556669
-3.20260130,5.16506407,0.38844132,2.10843295,0.01607189,0.79600783,0.04385478,1.61908642,1.86925369,0.71012603
-3.19659830,5.07049984,0.38610614,2.06394430,0.01553876,0.78818797,0.04223163,1.58942147,1.84144300,0.69503518
-3.19059530,4.98086699,0.38381204,2.02230041,0.01499589,0.77942311,0.04074205,1.56269692,1.81123416,0.68060643
-3.18459230,4.89779976,0.38158547,1.98424076,0.01445128,0.76984458,0.03940408,1.53944386,1.77907296,0.66714617
-3.17858929,4.82281143,0.37945079,1.95043093,0.01391310,0.75960751,0.03823199,1.52012084,1.74548003,0.65494595
-3.17258629,4.75724964,0.37742898,1.92144639,0.01338945,0.74888446,0.03723597,1.50509792,1.71103603,0.64427372
-3.16658329,4.70225663,0.37553658,1.89775935,0.01288812,0.73785840,0.03642201,1.49464328,1.67636473,0.63536579
-3.16058029,4.65873641,0.37378493,1.87972908,0.01241643,0.72671548,0.03579186,1.48891297,1.64211466,0.62841963
-3.15457729,4.62733031,0.37217967,1.86759631,0.01198103,0.71563806,0.03534319,1.48794442,1.60894029,0.62358808
-3.14857429,4.60840206,0.37072069,1.86148178,0.01158778,0.70479822,0.03506977,1.49165381,1.57748328,0.62097498
-3.14257129,4.60203338,0.36940247,1.86138931,0.01124158,0.69435219,0.03496182,1.49983786,1.54835473,0.62063257
-3.13656828,4.60803026,0.36821480,1.86721308,0.01094635,0.68443585,0.03500647,1.51217969,1.52211888,0.62256074
-3.13056528,4.62593991,0.36714379,1.87874914,0.01070493,0.67516150,0.03518828,1.52825886,1.49927901,0.62670808
-3.12456228,4.65507777,0.36617333,1.89571049,0.01051913,0.66661608,0.03548979,1.54756512,1.48026566,0.63297489
-3.11855928,4.69456318,0.36528656,1.91774533,0.01038973,0.65886063,0.03589220,1.56951537,1.46542780,0.64121769
-3.11255628,4.74336239,0.36446758,1.94445754,0.01031652,0.65193120,0.03637599,1.59347317,1.45502659,0.65125533
-3.10655328,4.80033663,0.36370312,1.97542861,0.01029842,0.64584073,0.03692156,1.61876997,1.44923212,0.66287618
-3.10055028,4.86429303,0.36298404,2.01023988,0.01033360,0.64058187,0.03750991,1.64472718,1.44812271,0.67584619
-3.09454727,4.93403581,0.36230670,2.04849413,0.01041956,0.63613044,0.03812316,1.67067824,1.45168649,0.68991727
-3.08854427,5.00841520,0.36167387,2.08983522,0.01055328,0.63244924,0.03874509,1.69598954,1.45982514,0.70483582
-3.08254127,5.08637157,0.36109533,2.13396500,0.01073137,0.62949175,0.03936157,1.72007952,1.47235917,0.72035076
-3.07653827,5.16697254,0.36058799,2.18065626,0.01095015,0.62720580,0.03996087,1.74243512,1.48903447,0.73622093
-3.07053527,5.24944126,0.36017548,2.22976111,0.01120580,0.62553658,0.04053386,1.76262478,1.50952987,0.75222140
-3.06453227,5.33317437,0.35988728,2.28121419,0.01149445,0.62442910,0.04107413,1.78030784,1.53346515,0.76814846
-3.05852926,5.41774906,0.35975743,2.33503040,0.01181221,0.62382987,0.04157795,1.79523980,1.56040949,0.78382329
-3.05252626,5.50291886,0.35982286,2.39129711,0.01215530,0.62368775,0.04204413,1.80727357,1.58989004,0.79909402
-3.04652326,5.58859897,0.36012141,2.45016126,0.01252002,0.62395402,0.04247374,1.81635682,1.62140057,0.81383644
-3.04052026,5.67484203,0.36068971,2.51181191,0.01290280,0.62458182,0.04286985,1.82252591,1.65441005,0.82795335
-3.03451726,5.76180633,0.36156101,2.57645914,0.01330019,0.62552497,0.04323705,1.82589676,1.68837126,0.84137274
-3.02851426,5.84971839,0.36276314,2.64431053,0.01370883,0.62673647,0.04358104,1.82665359,1.72272937,0.85404519
-3.02251126,5.93883269,0.36431663,2.71554648,0.01412546,0.62816690,0.04390816,1.82503606,1.75693055,0.86594068
-3.01650825,6.02939093,0.36623320,2.79029588,0.01454684,0.62976281,0.04422489,1.82132574,1.79043061,0.87704514
-3.01050525,6.12158376,0.36851465,2.86861358,0.01496980,0.63146546,0.04453745,1.81583270,1.82270372,0.88735709
-3.00450225,6.21551724,0.37115227,2.95046097,0.01539115,0.63320994,0.04485138,1.80888276,1.85325099,0.89688465
-2.99849925,6.31118615,0.37412678,3.03569112,0.01580772,0.63492494,0.04517121,1.80080613,1.88160906,0.90564310
-2.99249625,6.40845588,0.37740878,3.12403922,0.01621636,0.63653316,0.04550022,1.79192782,1.90735831,0.91365313
-2.98649325,6.50705381,0.38095974,3.21511917,0.01661395,0.63795244,0.04584029,1.78256004,1.93013059,0.92093998
-2.98049025,6.60657049,0.38473345,3.30842659,0.01699747,0.63909752,0.04619184,1.77299667,1.94961626,0.92753329
-2.97448724,6.70647048,0.38867782,3.40334816,0.01736401,0.63988246,0.04655382,1.76350983,1.96557016,0.93346773
-2.96848424,6.80611170,0.39273694,3.49917687,0.01771092,0.64022340,0.04692384,1.75434804,1.97781635,0.93878407
-2.96248124,6.90477177,0.39685331,3.59513228,0.01803580,0.64004172,0.04729831,1.74573596,1.98625126,0.94353070
-2.95647824,7.00167939,0.40097003,3.69038475,0.01833666,0.63926716,0.04767270,1.73787495,1.99084508,0.94776513
-2.95047524,7.09604842,0.40503293,3.78408217,0.01861193,0.63784084,0.04804173,1.73094411,1.99164115,0.95155530
-2.94447224,7.18711205,0.40899236,3.87537760,0.01886060,0.63571791,0.04839971,1.72510136,1.98875333,0.95498041
-2.93846923,7.27415476,0.41280471,3.96345637,0.01908221,0.63286962,0.04874073,1.72048404,1.98236117,0.95813108
-2.93246623,7.35653967,0.41643342,4.04756094,0.01927691,0.62928470,0.04905895,1.71720866,1.97270304,0.96110857
-2.92646323,7.43372948,0.41984948,4.12701220,0.01944547,0.62496980,0.04934874,1.71536978,1.96006744,0.96402300
-2.92046023,7.50529952,0.42303142,4.20122600,0.01958919,0.61994910,0.04960493,1.71503758,1.94478252,0.96699056
-2.91445723,7.57094204,0.42596473,4.26972419,0.01970991,0.61426288,0.04982282,1.71625452,1.92720436,0.97012963
-2.90845423,7.63046171,0.42864080,4.33213967,0.01980986,0.60796527,0.04999828,1.71903095,1.90770434,0.97355615
-2.90245123,7.68376266,0.43105539,4.38821533,0.01989152,0.60112118,0.05012773,1.72334028,1.88665607,0.97737819
-2.89644822,7.73082832,0.43320684,4.43779748,0.01995752,0.59380260,0.05020811,1.72911377,1.86442240,0.98169026
-2.89044522,7.77169550,0.43509399,4.48082427,0.02001043,0.58608448,0.05023677,1.73623575,1.84134302,0.98656746
-2.88444222,7.80642504,0.43671408,4.51731034,0.02005260,0.57804050,0.05021140,1.74453952,1.81772328,0.99205991
-2.87843922,7.83507119,0.43806069,4.54732894,0.02008602,0.56973883,0.05012985,1.75380455,1.79382450,0.99818781
-2.87243622,7.85765223,0.43912200,4.57099296,0.02011213,0.56123830,0.04999010,1.76375534,1.76985640,1.00493742
-2.86643322,7.87412472,0.43987929,4.58843645,0.02013172,0.55258513,0.04979010,1.77406246,1.74597184,1.01225823
-2.86043022,7.88436350,0.44030597,4.59979792,0.02014485,0.54381052,0.04952773,1.78434587,1.72226417,1.02006159
-2.85442721,7.88814928,0.44036727,4.60520678,0.02015080,0.53492909,0.04920079,1.79418074,1.69876722,1.02822086
-2.84842421,7.88516484,0.44002043,4.60477387,0.02014811,0.52593853,0.04880697,1.80310575,1.67545791,1.03657321
-2.84242121,7.87500079,0.43921561,4.59858677,0.02013459,0.51682026,0.04834397,1.81063367,1.65226140,1.04492301
-2.83641821,7.85717059,0.43789747,4.58671024,0.02010750,0.50754126,0.04780960,1.81626404,1.62905839,1.05304666
-2.83041521,7.83113448,0.43600726,4.56919168,0.02006363,0.49805678,0.04720190,1.81949734,1.60569423,1.06069874
-2.82441221,7.79633090,0.43348542,4.54607125,0.01999954,0.48831400,0.04651938,1.81985026,1.58198932,1.06761913
-2.81840920,7.75221385,0.43027454,4.51739598,0.01991178,0.47825623,0.04576119,1.81687140,1.55775040,1.07354094
-2.81240620,7.69829417,0.42632250,4.48323677,0.01979705,0.46782749,0.04492738,1.81015682,1.53278200,1.07819875
-2.80640320,7.63418229,0.42158567,4.44370731,0.01965253,0.45697717,0.04401909,1.79936467,1.50689761,1.08133699
-2.80040020,7.55963034,0.41603194,4.39898350,0.01947597,0.44566453,0.04303876,1.78422836,1.47993011,1.08271801
-2.79439720,7.47457126,0.40964349,4.34932241,0.01926596,0.43386275,0.04199031,1.76456772,1.45174085,1.08212967
-2.78839420,7.37915290,0.40241908,4.29507933,0.01902206,0.42156225,0.04087924,1.74029760,1.42222723,1.07939207
-2.78239120,7.27376541,0.39437578,4.23672220,0.01874484,0.40877324,0.03971272,1.71143367,1.39132845,1.07436336
-2.77638819,7.15906070,0.38555001,4.17484248,0.01843598,0.39552711,0.03849955,1.67809501,1.35902927,1.06694437
-2.77038519,7.03596322,0.37599792,4.11016198,0.01809826,0.38187693,0.03725016,1.64050366,1.32536187,1.05708210
-2.76438219,6.90567161,0.36579494,4.04353538,0.01773544,0.36789669,0.03597643,1.59898088,1.29040583,1.04477190
-2.75837919,6.76965151,0.35503468,3.97594832,0.01735223,0.35367968,0.03469147,1.55394058,1.25428646,1.03005851
-2.75237619,6.62961999,0.34382716,3.90851132,0.01695409,0.33933579,0.03340942,1.50588000,1.21717173,1.01303594
-2.74637319,6.48752253,0.33229641,3.84244981,0.01654706,0.32498823,0.03214511,1.45536809,1.17926807,0.99384622
-2.74037019,6.34550366,0.32057770,3.77909075,0.01613758,0.31076954,0.03091372,1.40303216,1.14081537,0.97267729
-2.73436718,6.20587246,0.30881437,3.71984644,0.01573226,0.29681736,0.02973038,1.34954307,1.10208161,0.94975999
-2.72836418,6.07106433,0.29715444,3.66619598,0.01533770,0.28327004,0.02860985,1.29559969,1.06335714,0.92536423
-2.72236118,5.94360023,0.28574728,3.61966510,0.01496028,0.27026238,0.02756611,1.24191310,1.02494910,0.89979469
-2.71635818,5.82604451,0.27474018,3.58180472,0.01460603,0.25792162,0.02661201,1.18919092,0.98717604,0.87338577
-2.71035518,5.72096254,0.26427523,3.55416880,0.01428042,0.24636395,0.02575901,1.13812234,0.95036287,0.84649616
-2.70435218,5.63087871,0.25448645,3.53829176,0.01398834,0.23569158,0.02501683,1.08936415,0.91483611,0.81950298
-2.69834917,5.55823579,0.24549720,3.53566587,0.01373393,0.22599049,0.02439334,1.04352818,0.88091964,0.79279558
-2.69234617,5.50535585,0.23741809,3.54771871,0.01352063,0.21732892,0.02389434,1.00117021,0.84893064,0.76676895
-2.68634317,5.47440333,0.23034522,3.57579097,0.01335107,0.20975660,0.02352355,0.96278076,0.81917586,0.74181708
-2.68034017,5.46735039,0.22435889,3.62111481,0.01322715,0.20330460,0.02328255,0.92877760,0.79194790,0.71832598
-2.67433717,5.48594485,0.21952271,3.68479273,0.01315002,0.19798585,0.02317091,0.89950023,0.76752166,0.69666684
-2.66833417,5.53168073,0.21588305,3.76777737,0.01312016,0.19379617,0.02318622,0.87520606,0.74615069,0.67718913
-2.66233117,5.60577172,0.21346886,3.87085230,0.01313738,0.19071569,0.02332433,0.85606847,0.72806340,0.66021398
-2.65632816,5.70912768,0.21229172,3.99461404,0.01320093,0.18871053,0.02357956,0.84217641,0.71345925,0.64602790
-2.65032516,5.84233447,0.21234617,4.13945571,0.01330948,0.18773469,0.02394492,0.83353552,0.70250485,0.63487702
-2.64432216,6.00563745,0.21361017,4.30555251,0.01346123,0.18773192,0.02441236,0.83007065,0.69533005,0.62696203
-2.63831916,6.19892884,0.21604575,4.49284956,0.01365389,0.18863762,0.02497309,0.83162947,0.69202419,0.62243398
-2.63231616,6.42173959,0.21959973,4.70105230,0.01388473,0.19038052,0.02561784,0.83798725,0.69263264,0.62139113
-2.62631316,6.67323596,0.22420454,4.92961999,0.01415062,0.19288427,0.02633707,0.84885250,0.69715378,0.62387686
-2.62031016,6.95222134,0.22977916,5.17776263,0.01444800,0.19606875,0.02712125,0.86387339,0.70553665,0.62987899
-2.61430715,7.25714365,0.23623007,5.44444172,0.01477296,0.19985118,0.02796103,0.88264489,0.71767948,0.63933027
-2.60830415,7.58610874,0.24345240,5.72837516,0.01512120,0.20414701,0.02884743,0.90471650,0.73342922,0.65211034
-2.60230115,7.93689993,0.25133106,6.02804654,0.01548808,0.20887069,0.02977197,0.92960051,0.75258222,0.66804896
-2.59629815,8.30700397,0.25974215,6.34171908,0.01586865,0.21393620,0.03072672,0.95678064,0.77488629,0.68693052
-2.59029515,8.69364343,0.26855443,6.66745441,0.01625771,0.21925763,0.03170443,0.98572112,0.80004404,0.70849967
-2.58429215,9.09381542,0.27763099,7.00313613,0.01664984,0.22474963,0.03269847,1.01587596,0.82771763,0.73246796
-2.57828914,9.50433630,0.28683112,7.34649812,0.01703949,0.23032793,0.03370290,1.04669847,0.85753491,0.75852128
-2.57228614,9.92189208,0.29601238,7.69515759,0.01742108,0.23590996,0.03471237,1.07765077,0.88909670,0.78632772
-2.56628314,10.34309370,0.30503285,8.04665230,0.01778909,0.24141555,0.03572214,1.10821329,0.92198523,0.81554589
-2.56028014,10.76453650,0.31375350,8.39848170,0.01813817,0.24676773,0.03672797,1.13789399,0.95577338,0.84583316
-2.55427714,11.18286257,0.32204071,8.74815127,0.01846327,0.25189370,0.03772609,1.16623715,0.99003452,0.87685364
-2.54827414,11.59482497,0.32976887,9.09321922,0.01875978,0.25672589,0.03871317,1.19283163,1.02435264,0.90828573
-2.54227114,11.99735203,0.33682295,9.43134462,0.01902360,0.26120313,0.03968624,1.21731822,1.05833243,0.93982885
-2.53626813,12.38761020,0.34310098,9.76033568,0.01925132,0.26527180,0.04064267,1.23939597,1.09160890,0.97120923
-2.53026513,12.76306357,0.34851637,10.07819691,0.01944026,0.26888701,0.04158017,1.25882725,1.12385626,1.00218457
-2.52426213,13.12152795,0.35300000,10.38317350,0.01958859,0.27201370,0.04249677,1.27544141,1.15479564,1.03254735
-2.51825913,13.46121769,0.35650191,10.67379142,0.01969537,0.27462755,0.04339085,1.28913674,1.18420137,1.06212682
-2.51225613,13.78078305,0.35899260,10.94889146,0.01976057,0.27671570,0.04426119,1.29988072,1.21190553,1.09078957
-2.50625313,14.07933646,0.36046377,11.20765564,0.01978508,0.27827722,0.04510694,1.30770841,1.23780050,1.11843863
-2.50025013,14.35646584,0.36092855,11.44962442,0.01977068,0.27932323,0.04592774,1.31271902,1.26183942,1.14501132
-2.49424712,14.61223388,0.36042113,11.67470335,0.01971998,0.27987667,0.04672368,1.31507065,1.28403443,1.17047579
-2.48824412,14.84716228,0.35899568,11.88315823,0.01963632,0.27997168,0.04749537,1.31497336,1.30445278,1.19482661
-2.48224112,15.06220085,0.35672484,12.07559802,0.01952365,0.27965266,0.04824395,1.31268074,1.32321085,1.21807940
-2.47623812,15.25868164,0.35369745,12.25294564,0.01938640,0.27897291,0.04897103,1.30848030,1.34046627,1.24026497
-2.47023512,15.43825928,0.35001593,12.41639680,0.01922931,0.27799298,0.04967871,1.30268294,1.35640859,1.26142312
-2.46423212,15.60283909,0.34579317,12.56736808,0.01905729,0.27677873,0.05036947,1.29561188,1.37124869,1.28159637
-2.45822911,15.75449547,0.34114914,12.70743580,0.01887522,0.27539923,0.05104614,1.28759155,1.38520756,1.30082406
-2.45222611,15.89538359,0.33620728,12.83826789,0.01868781,0.27392448,0.05171170,1.27893671,1.39850473,1.31913693
-2.44622311,16.02764767,0.33109091,12.96155133,0.01849942,0.27242317,0.05236925,1.26994241,1.41134718,1.33655266
-2.44022011,16.15332991,0.32591969,13.07891822,0.01831392,0.27096044,0.05302179,1.26087505,1.42391890,1.35307233
-2.43421711,16.27428388,0.32080627,13.19187371,0.01813459,0.26959581,0.05367211,1.25196495,1.43637191,1.36867837
-2.42821411,16.39209634,0.31585336,13.30172906,0.01796401,0.26838134,0.05432266,1.24340074,1.44881895,1.38333369
-2.42221111,16.50802111,0.31115117,13.40954298,0.01780401,0.26736009,0.05497540,1.23532573,1.46132833,1.39698245
-2.41620810,16.62292823,0.30677552,13.51607409,0.01765564,0.26656495,0.05563168,1.22783646,1.47392110,1.40955223
-2.41020510,16.73727068,0.30278635,13.62174683,0.01751914,0.26601790,0.05629223,1.22098337,1.48657074,1.42095753
-2.40420210,16.85107054,0.29922709,13.72663265,0.01739403,0.26572968,0.05695706,1.21477356,1.49920536,1.43110457
-2.39819910,16.96392509,0.29612447,13.83044727,0.01727917,0.26569987,0.05762548,1.20917543,1.51171224,1.43989702
-2.39219610,17.07503263,0.29348907,13.93256439,0.01717280,0.26591751,0.05829617,1.20412493,1.52394449,1.44724245
-2.38619310,17.18323667,0.29131632,14.03204499,0.01707276,0.26636197,0.05896723,1.19953316,1.53572945,1.45305910
-2.38019010,17.28708622,0.28958806,14.12768102,0.01697655,0.26700430,0.05963631,1.19529470,1.54687841,1.45728278
-2.37418709,17.38490921,0.28827441,14.21805098,0.01688152,0.26780874,0.06030074,1.19129650,1.55719707,1.45987320
-2.36818409,17.47489533,0.28733596,14.30158502,0.01678500,0.26873455,0.06095772,1.18742671,1.56649623,1.46081974
-2.36218109,17.55518414,0.28672609,14.37663611,0.01668451,0.26973788,0.06160446,1.18358299,1.57460205,1.46014606
-2.35617809,17.62395431,0.28639334,14.44155401,0.01657785,0.27077375,0.06223836,1.17968005,1.58136560,1.45791332
-2.35017509,17.67950961,0.28628376,14.49475850,0.01646327,0.27179798,0.06285715,1.17565593,1.58667083,1.45422187
-2.34417209,17.72035780,0.28634306,14.53480869,0.01633957,0.27276895,0.06345907,1.17147676,1.59044098,1.44921115
-2.33816908,17.74527896,0.28651857,14.56046520,0.01620619,0.27364928,0.06404291,1.16713993,1.59264285,1.44305775
-2.33216608,17.75338032,0.28676091,14.57074279,0.01606326,0.27440716,0.06460811,1.16267538,1.59328888,1.43597166
-2.32616308,17.74413568,0.28702531,14.56495140,0.01591164,0.27501750,0.06515479,1.15814515,1.59243699,1.42819086
-2.32016008,17.71740801,0.28727267,14.54272421,0.01575292,0.27546265,0.06568371,1.15364120,1.59018820,1.41997432
-2.31415708,17.67345505,0.28747014,14.50403206,0.01558935,0.27573288,0.06619626,1.14928174,1.58668223,1.41159376
-2.30815408,17.61291816,0.28759155,14.44918415,0.01542381,0.27582644,0.06669431,1.14520614,1.58209143,1.40332452
-2.30215108,17.53679565,0.28761741,14.37881555,0.01525971,0.27574936,0.06718015,1.14156889,1.57661325,1.39543574
-2.29614807,17.44640251,0.28753471,14.29386275,0.01510084,0.27551485,0.06765629,1.13853286,1.57046178,1.38818048
-2.29014507,17.34331878,0.28733655,14.19552867,0.01495129,0.27514256,0.06812537,1.13626216,1.56385881,1.38178603
-2.28414207,17.22932920,0.28702155,14.08523910,0.01481527,0.27465747,0.06858994,1.13491503,1.55702474,1.37644485
-2.27813907,17.10635726,0.28659321,13.96459268,0.01469696,0.27408870,0.06905235,1.13463708,1.55016998,1.37230665
-2.27213607,16.97639653,0.28605915,13.83530670,0.01460036,0.27346822,0.06951459,1.13555516,1.54348708,1.36947173
-2.26613307,16.84144213,0.28543040,13.69916096,0.01452915,0.27282943,0.06997818,1.13777219,1.53714406,1.36798616
-2.26013007,16.70342534,0.28472066,13.55794199,0.01448655,0.27220583,0.07044410,1.14136307,1.53127916,1.36783883
-2.25412706,16.56415366,0.28394557,13.41338958,0.01447520,0.27162977,0.07091270,1.14637201,1.52599733,1.36896058
-2.24812406,16.42525859,0.28312213,13.26714751,0.01449704,0.27113131,0.07138374,1.15281120,1.52136841,1.37122562
-2.24212106,16.28815273,0.28226809,13.12072022,0.01455328,0.27073732,0.07185637,1.16066097,1.51742726,1.37445505
-2.23611806,16.15399760,0.28140148,12.97543638,0.01464430,0.27047074,0.07232925,1.16987134,1.51417564,1.37842252
-2.23011506,16.02368296,0.28054022,12.83242079,0.01476963,0.27035021,0.07280063,1.18036494,1.51158575,1.38286181
-2.22411206,15.89781783,0.27970173,12.69257476,0.01492798,0.27038990,0.07326853,1.19204104,1.50960515,1.38747607
-2.21810905,15.77673312,0.27890275,12.55656562,0.01511725,0.27059969,0.07373086,1.20478061,1.50816299,1.39194840
-2.21210605,15.66049518,0.27815903,12.42482517,0.01533459,0.27098554,0.07418568,1.21845198,1.50717681,1.39595335
-2.20610305,15.54892918,0.27748530,12.29755655,0.01557645,0.27155020,0.07463136,1.23291697,1.50655997,1.39916898
-2.20010005,15.44165087,0.27689505,12.17474909,0.01583872,0.27229398,0.07506683,1.24803711,1.50622891,1.40128883
-2.19409705,15.33810495,0.27640052,12.05619989,0.01611682,0.27321576,0.07549173,1.26367964,1.50611005,1.40203357
-2.18809405,15.23760797,0.27601262,11.94154110,0.01640581,0.27431398,0.07590663,1.27972294,1.50614582,1.40116159
-2.18209105,15.13939355,0.27574090,11.83027132,0.01670057,0.27558766,0.07631314,1.29606118,1.50629950,1.39847832
-2.17608804,15.04265781,0.27559350,11.72178962,0.01699588,0.27703727,0.07671399,1.31260789,1.50655852,1.39384367
-2.17008504,14.94660264,0.27557713,11.61543064,0.01728662,0.27866546,0.07711311,1.32929833,1.50693595,1.38717750
-2.16408204,14.85047482,0.27569703,11.51049893,0.01756784,0.28047755,0.07751555,1.34609043,1.50747018,1.37846265
-2.15807904,14.75359927,0.27595694,11.40630125,0.01783492,0.28248166,0.07792740,1.36296435,1.50822257,1.36774558
-2.15207604,14.65540489,0.27635907,11.30217527,0.01808366,0.28468863,0.07835563,1.37992064,1.50927332,1.35513443
-2.14607304,14.55544201,0.27690407,11.19751362,0.01831039,0.28711141,0.07880782,1.39697717,1.51071561,1.34079482
-2.14007004,14.45339106,0.27759098,11.09178248,0.01851202,0.28976432,0.07929191,1.41416498,1.51264845,1.32494325
-2.13406703,14.34906231,0.27841733,10.98453407,0.01868609,0.29266183,0.07981578,1.43152327,1.51516856,1.30783874
-2.12806403,14.24238742,0.27937911,10.87541315,0.01883082,0.29581717,0.08038693,1.44909399,1.51836178,1.28977281
