energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.71135568,2.95470215,-2.94888925,0.18448914,-0.18421511,1.24464175,-1.24060216,0.37065730,-0.36926853,0.77512822,-0.77595392,0.01754241,-0.01755017,0.44975152,-0.44854798,0.01912922,-0.01908971,0.40673312,-0.40519101
0.71735868,2.94350618,-2.93668196,0.18300388,-0.18267034,1.21270002,-1.20855058,0.39226534,-0.39071965,0.78980582,-0.79000946,0.01765061,-0.01764667,0.43643317,-0.43520733,0.01953943,-0.01947426,0.42551469,-0.42380945
0.72336168,2.94452054,-2.93680692,0.18186557,-0.18147702,1.18436943,-1.18013527,0.41566864,-0.41399136,0.80963266,-0.80927718,0.01785350,-0.01783846,0.42407871,-0.42283742,0.02019077,-0.02010014,0.44593525,-0.44408786
0.72936468,2.95698017,-2.94850234,0.18104975,-0.18061033,1.15964039,-1.15534579,0.44055693,-0.43877639,0.83410875,-0.83325940,0.01814136,-0.01811591,0.41274944,-0.41149865,0.02107779,-0.02096201,0.46774879,-0.46578247
0.73536768,2.97990413,-2.97078928,0.18053289,-0.18004639,1.13840235,-1.13407084,0.46657352,-0.46472052,0.86268922,-0.86141247,0.01850416,-0.01846909,0.40247501,-0.40121984,0.02219305,-0.02205253,0.49067708,-0.48861693
0.74137069,3.01211399,-3.00249020,0.18029291,-0.17976277,1.12044981,-1.11610435,0.49332154,-0.49142873,0.89479078,-0.89315342,0.01893161,-0.01888778,0.39325470,-0.39199956,0.02352680,-0.02336213,0.51441317,-0.51228583
0.74737369,3.05225788,-3.04225309,0.18030955,-0.17973895,1.10549157,-1.10115471,0.52037176,-0.51847296,0.92979869,-0.92786695,0.01941322,-0.01936157,0.38505980,-0.38380853,0.02506679,-0.02487874,0.53862586,-0.53645915
0.75337669,3.09883983,-3.08858097,0.18056472,-0.17995669,1.09316287,-1.08885688,0.54727200,-0.54540148,0.96707425,-0.96491311,0.01993831,-0.01987985,0.37783693,-0.37659291,0.02679795,-0.02658754,0.56296526,-0.56078773
0.75937969,3.15025409,-3.13986617,0.18104283,-0.18040031,1.08303994,-1.07878691,0.57355789,-0.57174956,1.00596297,-1.00363556,0.02049605,-0.02043186,0.37151216,-0.37027849,0.02870230,-0.02847083,0.58706925,-0.58490976
0.76538269,3.20482362,-3.19442882,0.18173103,-0.18105703,1.07465643,-1.07047827,0.59876468,-0.59705135,1.04580350,-1.04337057,0.02107547,-0.02100669,0.36599575,-0.36477532,0.03075882,-0.03050791,0.61057095,-0.60845816
0.77138569,3.26084187,-3.25055862,0.18261958,-0.18191728,1.06752123,-1.06343963,0.62243988,-0.62085244,1.08593719,-1.08345671,0.02166547,-0.02159329,0.36118734,-0.35998298,0.03294346,-0.03267506,0.63310695,-0.63106882
0.77738869,3.31661678,-3.30655872,0.18370218,-0.18297506,1.06113697,-1.05717321,0.64415611,-0.64272279,1.12571827,-1.12324503,0.02225489,-0.02218052,0.35698144,-0.35579594,0.03522925,-0.03494566,0.65432620,-0.65238950
0.78339170,3.37051565,-3.36079063,0.18497647,-0.18422837,1.05501854,-1.05119326,0.66352389,-0.66226956,1.16452435,-1.16210973,0.02283251,-0.02275722,0.35327291,-0.35210909,0.03758654,-0.03729041,0.67389926,-0.67208900
0.78939470,3.42100969,-3.41171864,0.18644447,-0.18567974,1.04871110,-1.04504396,0.68020383,-0.67914938,1.20176720,-1.19945886,0.02338719,-0.02331226,0.34996237,-0.34882308,0.03998340,-0.03967772,0.69152764,-0.68986661
0.79539770,3.46671669,-3.45795256,0.18811333,-0.18733679,1.04180685,-1.03831619,0.69391770,-0.69307956,1.23690324,-1.23474503,0.02390797,-0.02383466,0.34696128,-0.34584938,0.04238608,-0.04207417,0.70695302,-0.70546128
0.80140070,3.50644061,-3.49828727,0.18999594,-0.18921299,1.03396016,-1.03066252,0.70445802,-0.70384777,1.26944375,-1.26747554,0.02438417,-0.02431376,0.34419656,-0.34311487,0.04475970,-0.04444515,0.71996581,-0.71866027
0.80740370,3.53920657,-3.53173781,0.19211180,-0.19132835,1.02490043,-1.02181016,0.71169569,-0.71131981,1.29896420,-1.29722179,0.02480564,-0.02473934,0.34161454,-0.34056576,0.04706898,-0.04675558,0.73041291,-0.72930692
0.81340670,3.56429017,-3.55756875,0.19448777,-0.19371022,1.01444232,-1.01157114,0.71558536,-0.71544517,1.32511255,-1.32362762,0.02516289,-0.02510186,0.33918422,-0.33817088,0.04927909,-0.04897078,0.73820422,-0.73730729
0.81940970,3.58124005,-3.57531696,0.19715893,-0.19639405,1.00249313,-0.99984973,0.71616833,-0.71626002,1.34761610,-1.34641618,0.02544735,-0.02539265,0.33689962,-0.33592399,0.05135659,-0.05105738,0.74331761,-0.74263517
0.82541271,3.58989286,-3.58480666,0.20016921,-0.19942405,0.98905696,-0.98664670,0.71357270,-0.71388756,1.36628676,-1.36539523,0.02565160,-0.02560419,0.33478126,-0.33384527,0.05327037,-0.05298422,0.74580215,-0.74533542
0.83141571,3.59037998,-3.58615637,0.20357197,-0.20285371,0.97423563,-0.97206030,0.70801094,-0.70853571,1.38102440,-1.38046045,0.02576958,-0.02573028,0.33287661,-0.33198174,0.05499259,-0.05472335,0.74577933,-0.74552525
0.83741871,3.58312573,-3.57977733,0.20743029,-0.20674605,0.95822638,-0.95628404,0.69977471,-0.70049204,1.39181823,-1.39159685,0.02579688,-0.02576634,0.33125951,-0.33040677,0.05649964,-0.05625092,0.74344206,-0.74339340
0.84342171,3.56883688,-3.56636318,0.21181691,-0.21117355,0.94131628,-0.93960124,0.68922729,-0.69011631,1.39874603,-1.39887804,0.02573089,-0.02570959,0.33002863,-0.32921853,0.05777295,-0.05754804,0.73905159,-0.73919706
0.84942471,3.54848367,-3.54687129,0.21681372,-0.21621766,0.92387377,-0.92237667,0.67679378,-0.67783069,1.40197132,-1.40246330,0.02557106,-0.02555926,0.32930494,-0.32853744,0.05879970,-0.05860146,0.73293209,-0.73325664
0.85542771,3.52327280,-3.52249585,0.22251079,-0.22196778,0.90633730,-0.90504527,0.66294935,-0.66410814,1.40173841,-1.40259273,0.02531901,-0.02531676,0.32922819,-0.32850270,0.05957335,-0.05940417,0.72546318,-0.72594831
0.86143072,3.49461297,-3.49463375,0.22900476,-0.22851971,0.88920170,-0.88809869,0.64820613,-0.64945926,1.39836547,-1.39958021,0.02497864,-0.02498576,0.32995262,-0.32926803,0.06009405,-0.05995572,0.71707046,-0.71769468
0.86743372,3.46407395,-3.46484373,0.23639666,-0.23597345,0.87300248,-0.87206962,0.63309892,-0.63441802,1.39223574,-1.39380475,0.02455620,-0.02457227,0.33164183,-0.33099657,0.06036871,-0.06026243,0.70821435,-0.70895364
0.87343672,3.43334014,-3.43480023,0.24478899,-0.24443033,0.85829857,-0.85751464,0.61817045,-0.61952695,1.38378712,-1.38570001,0.02406029,-0.02408466,0.33446309,-0.33385516,0.06041097,-0.06033728,0.69937745,-0.70020584
0.87943972,3.40415988,-3.40624286,0.25428230,-0.25398964,0.84565411,-0.84499607,0.60395636,-0.60532217,1.37350033,-1.37574253,0.02350174,-0.02353351,0.33858113,-0.33800823,0.06024080,-0.06019960,0.69105082,-0.69194100
0.88544272,3.37829197,-3.38092303,0.26497106,-0.26474452,0.83561958,-0.83506316,0.59097063,-0.59231862,1.36188586,-1.36443876,0.02289350,-0.02293157,0.34415166,-0.34361122,0.05988396,-0.05987450,0.68371967,-0.68464361
0.89144572,3.35745066,-3.36054917,0.27693916,-0.27677752,0.82871308,-0.82823337,0.57969163,-0.58099619,1.34947013,-1.35231129,0.02225038,-0.02229346,0.35131470,-0.35080401,0.05937115,-0.05939208,0.67784876,-0.67877833
0.89744872,3.34325076,-3.34673198,0.29025498,-0.29015574,0.82540213,-0.82497419,0.57054935,-0.57178678,1.33678105,-1.33988448,0.02158883,-0.02163544,0.36018803,-0.35970436,0.05873705,-0.05878647,0.67386800,-0.67477563
0.90345173,3.33715451,-3.34093131,0.30496637,-0.30492587,0.82608654,-0.82568603,0.56391401,-0.56506288,1.32433336,-1.32766993,0.02092650,-0.02097504,0.37086093,-0.37040161,0.05801911,-0.05809464,0.67215877,-0.67301812
0.90945473,3.34042156,-3.34440635,0.32109568,-0.32110924,0.83108301,-0.83068675,0.56008643,-0.56112784,1.31261419,-1.31615210,0.02028191,-0.02033068,0.38338839,-0.38295093,0.05725623,-0.05735510,0.67304142,-0.67382792
0.91545773,3.35406379,-3.35817045,0.33863509,-0.33869723,0.84061175,-0.84019828,0.55929021,-0.56020804,1.30206907,-1.30577451,0.01967395,-0.01972118,0.39778604,-0.39736826,0.05648739,-0.05660653,0.67676421,-0.67745566
0.92146073,3.37880645,-3.38295225,0.35754254,-0.35764717,0.85478571,-0.85433577,0.56166617,-0.56244719,1.29308891,-1.29692675,0.01912139,-0.01916530,0.41402611,-0.41362617,0.05575024,-0.05588642,0.68349436,-0.68407142
0.92746373,3.41505684,-3.41916434,0.37773845,-0.37787917,0.87360280,-0.87309978,0.56726878,-0.56790284,1.28599837,-1.28993290,0.01864235,-0.01868123,0.43203434,-0.43165090,0.05507974,-0.05522961,0.69331128,-0.69375789
0.93346673,3.46288188,-3.46688076,0.39910357,-0.39927396,0.89694129,-0.89637158,0.57606505,-0.57654507,1.28104582,-1.28504164,0.01825380,-0.01828601,0.45168841,-0.45132064,0.05450681,-0.05466707,0.70620242,-0.70650616
0.93946973,3.52199554,-3.52582422,0.42147818,-0.42167200,0.92455880,-0.92391205,0.58793548,-0.58825753,1.27839549,-1.28241834,0.01797102,-0.01799506,0.47281763,-0.47246529,0.05405721,-0.05422466,0.72206190,-0.72221427
0.94547274,3.59175680,-3.59536392,0.44466267,-0.44487416,0.95609488,-0.95536422,0.60267742,-0.60284069,1.27812203,-1.28213961,0.01780707,-0.01782165,0.49520429,-0.49486777,0.05375058,-0.05392223,0.74069195,-0.74068850
0.95147574,3.67117870,-3.67452425,0.46841984,-0.46864391,0.99107728,-0.99025937,0.62001041,-0.62001717,1.28020768,-1.28419049,0.01777238,-0.01777643,0.51858658,-0.51826690,0.05359965,-0.05377280,0.76180734,-0.76164772
0.95747874,3.75894842,-3.76200460,0.49247877,-0.49271117,1.02893176,-1.02802679,0.63958359,-0.63943911,1.28454251,-1.28846448,0.01787429,-0.01786703,0.54266303,-0.54236183,0.05360981,-0.05378210,0.78504245,-0.78473042
0.96348174,3.85345820,-3.85620985,0.51654029,-0.51677771,1.06899524,-1.06800687,0.66098491,-0.66069735,1.29092745,-1.29476656,0.01811674,-0.01809769,0.56709854,-0.56681804,0.05377889,-0.05394831,0.80996112,-0.80950431
0.96948474,3.95284626,-3.95529092,0.54028390,-0.54052406,1.11053203,-1.10946711,0.68375189,-0.68333213,1.29908052,-1.30281920,0.01849999,-0.01846902,0.59153169,-0.59127463,0.05409723,-0.05426219,0.83606864,-0.83547832
0.97548774,4.05504664,-4.05719417,0.56337599,-0.56361761,1.15275248,-1.15162079,0.70738369,-0.70684511,1.30864580,-1.31227115,0.01902051,-0.01897785,0.61558324,-0.61535277,0.05454810,-0.05470739,0.86282575,-0.86211648
0.98149075,4.15784641,-4.15971814,0.58547892,-0.58572166,1.19483361,-1.19364748,0.73135416,-0.73071235,1.31920510,-1.32270897,0.01967092,-0.01961715,0.63886552,-0.63866510,0.05510829,-0.05526110,0.88966408,-0.88885321
0.98749375,4.25894826,-4.26057586,0.60626074,-0.60650507,1.23594102,-1.23471486,0.75512543,-0.75439793,1.33029185,-1.33367069,0.02044004,-0.02037611,0.66099230,-0.66082558,0.05574907,-0.05589493,0.91600244,-0.91510962
0.99349675,4.35603648,-4.35746030,0.62540502,-0.62565206,1.27525126,-1.27400105,0.77816178,-0.77736770,1.34140672,-1.34466127,0.02131316,-0.02124034,0.68158902,-0.68145965,0.05643726,-0.05657603,0.94126354,-0.94031010
0.99949975,4.44684360,-4.44811087,0.64262042,-0.64287173,1.31197393,-1.31071664,0.79994331,-0.79910288,1.35203449,-1.35516930,0.02227230,-0.02219220,0.70030265,-0.70021414,0.05713652,-0.05726831,0.96489031,-0.96389866
1.00550275,4.52921554,-4.53037824,0.65764956,-0.65790693,1.34537263,-1.34412565,0.81997893,-0.81911309,1.36166132,-1.36468413,0.02329672,-0.02321120,0.71681111,-0.71676667,0.05780871,-0.05793383,0.98636148,-0.98535444
1.01150575,4.60117249,-4.60228518,0.67027676,-0.67054195,1.37478405,-1.37356461,0.83781837,-0.83694830,1.36979191,-1.37271298,0.02436342,-0.02427455,0.73083172,-0.73083408,0.05841533,-0.05853423,1.00520567,-1.00420585
1.01750875,4.66096338,-4.66208091,0.68033419,-0.68060873,1.39963446,-1.39845904,0.85306280,-0.85220942,1.37596574,-1.37879704,0.02544779,-0.02535783,0.74212836,-0.74217962,0.05891891,-0.05903215,1.02101355,-1.02004271
1.02351176,4.70711169,-4.70828704,0.68770629,-0.68799129,1.41945298,-1.41833681,0.86537367,-0.86455717,1.37977170,-1.38252616,0.02652437,-0.02643565,0.75051706,-0.75061857,0.05928442,-0.05939255,1.03344764,-1.03252614
1.02951476,4.73845112,-4.73973338,0.69233220,-0.69262816,1.43388119,-1.43283778,0.87447960,-0.87371898,1.38086065,-1.38355139,0.02756757,-0.02748245,0.75586989,-0.75602212,0.05948043,-0.05958400,1.04224951,-1.04139582
1.03551776,4.75414963,-4.75558226,0.69420599,-0.69451267,1.44267878,-1.44171952,0.88018098,-0.87949362,1.37895523,-1.38159489,0.02855246,-0.02847326,0.75811687,-0.75831935,0.05948022,-0.05957970,1.04724404,-1.04647431
1.04152076,4.75372145,-4.75534079,0.69337484,-0.69369125,1.44572506,-1.44485894,0.88235241,-0.88175371,1.37385679,-1.37645690,0.02945555,-0.02938444,0.75724600,-0.75749726,0.05926258,-0.05935835,1.04834084,-1.04766858
1.04752376,4.73702675,-4.73886095,0.68993528,-0.69025959,1.44301649,-1.44224992,0.88094265,-0.88044574,1.36544899,-1.36801951,0.03025550,-0.03019446,0.75330139,-0.75359896,0.05881247,-0.05890477,1.04553277,-1.04496864
1.05352676,4.70425956,-4.70632793,0.68402756,-0.68435721,1.43466041,-1.43399715,0.87597251,-0.87558798,1.35369831,-1.35624726,0.03093378,-0.03088456,0.74637967,-0.74672010,0.05812133,-0.05821026,1.03889183,-1.03844351
1.05952976,4.65592504,-4.65823771,0.67582873,-0.67616049,1.42086548,-1.42030660,0.86753055,-0.86726636,1.33865136,-1.34118460,0.03147525,-0.03143924,0.73662484,-0.73700378,0.05718719,-0.05727272,1.02856267,-1.02823487
1.06553277,4.59280745,-4.59536551,0.66554450,-0.66587461,1.40192922,-1.40147331,0.85576705,-0.85562844,1.32042950,-1.32295061,0.03186853,-0.03184679,0.72422193,-0.72463422,0.05601455,-0.05609651,1.01475424,-1.01454875
1.07153577,4.51593091,-4.51872685,0.65340064,-0.65372500,1.37822359,-1.37786691,0.84088657,-0.84087608,1.29922094,-1.30173130,0.03210637,-0.03209957,0.70938976,-0.70982955,0.05461395,-0.05469205,0.99772987,-0.99764573
1.07753877,4.42651506,-4.42953352,0.63963410,-0.63994846,1.35017912,-1.34991591,0.82313928,-0.82325689,1.27527117,-1.27777003,0.03218574,-0.03219413,0.69237315,-0.69283406,0.05300143,-0.05307527,0.97779648,-0.97783021
1.08354177,4.32592792,-4.32914664,0.62448447,-0.62478462,1.31826855,-1.31809133,0.80281179,-0.80305502,1.24887198,-1.25135668,0.03210788,-0.03213129,0.67343498,-0.67391025,0.05119778,-0.05126690,0.95529331,-0.95543923
1.08954477,4.21563828,-4.21902927,0.60818609,-0.60846809,1.28299054,-1.28289055,0.78021756,-0.78058176,1.22034991,-1.22281612,0.03187810,-0.03191596,0.65284841,-0.65333110,0.04922768,-0.04929156,0.93058082,-0.93083128
1.09554777,4.09716978,-4.10070052,0.59096121,-0.59122158,1.24485441,-1.24482193,0.75568756,-0.75616611,1.19005465,-1.19249667,0.03150550,-0.03155687,0.63088967,-0.63137281,0.04711880,-0.04717690,0.90403003,-0.90437582
1.10155078,3.97205862,-3.97569327,0.57301454,-0.57325040,1.20436622,-1.20439101,0.72956134,-0.73014597,1.15834795,-1.16075896,0.03100263,-0.03106619,0.60783154,-0.60830828,0.04490080,-0.04495258,0.87601293,-0.87644357
1.10755378,3.84181629,-3.84551691,0.55452919,-0.55473840,1.16201695,-1.16208856,0.70217895,-0.70286001,1.12559353,-1.12796589,0.03038493,-0.03045907,0.58393785,-0.58440166,0.04260442,-0.04264938,0.84689408,-0.84739814
1.11355678,3.70789869,-3.71162631,0.53566432,-0.53584554,1.11827282,-1.11838094,0.67387386,-0.67464061,1.09214829,-1.09447378,0.02967018,-0.02975304,0.55945909,-0.55990388,0.04026063,-0.04029831,0.81702369,-0.81758909
1.11955978,3.57168200,-3.57539758,0.51655428,-0.51670706,1.07356818,-1.07370289,0.64496705,-0.64580795,1.05835513,-1.06062518,0.02887793,-0.02896746,0.53462922,-0.53504940,0.03789979,-0.03792980,0.78673231,-0.78734657
1.12556278,3.43444562,-3.43811089,0.49730938,-0.49743408,1.02830078,-1.02845279,0.61576243,-0.61666533,1.02453746,-1.02674330,0.02802887,-0.02812286,0.50966350,-0.51005414,0.03555100,-0.03557301,0.75632704,-0.75697755
1.13156578,3.29736193,-3.30094002,0.47801780,-0.47811557,0.98282948,-0.98299026,0.58654343,-0.58749587,0.99099529,-0.99312817,0.02714423,-0.02724041,0.48475759,-0.48511445,0.03324154,-0.03325532,0.72608931,-0.72676349
1.13756878,3.16149199,-3.16494801,0.45874865,-0.45882135,0.93747399,-0.93763587,0.55757086,-0.55856021,0.95800293,-0.96005425,0.02624522,-0.02634130,0.46008747,-0.46040701,0.03099645,-0.03100183,0.69627392,-0.69695942
1.14357179,3.02778656,-3.03108797,0.43955586,-0.43960587,0.89251634,-0.89267256,0.52908180,-0.53009546,0.92580794,-0.92776936,0.02535254,-0.02544626,0.43581017,-0.43608961,0.02883827,-0.02883516,0.66710916,-0.66779399
1.14957479,2.89709088,-2.90020787,0.42048235,-0.42051248,0.84820378,-0.84834848,0.50128941,-0.50231492,0.89463106,-0.89649472,0.02448592,-0.02457513,0.41206512,-0.41230238,0.02678684,-0.02677523,0.63879785,-0.63947054
1.15557779,2.77015225,-2.77305797,0.40156447,-0.40157775,0.80475248,-0.80488067,0.47438341,-0.47540862,0.86466693,-0.86642556,0.02366383,-0.02374648,0.38897584,-0.38916954,0.02485928,-0.02483920,0.61151884,-0.61216855
1.16158079,2.64762892,-2.65029976,0.38283621,-0.38283574,0.76235179,-0.76245928,0.44853110,-0.44954424,0.83608508,-0.83773225,0.02290311,-0.02297736,0.36665187,-0.36680125,0.02307002,-0.02304157,0.58542886,-0.58604552
1.16758379,2.53009931,-2.53251512,0.36433294,-0.36432171,0.72116844,-0.72125175,0.42387858,-0.42486842,0.80903109,-0.81056142,0.02221885,-0.02228304,0.34519057,-0.34529547,0.02143092,-0.02139421,0.56066438,-0.56123879
1.17358679,2.41807031,-2.42021469,0.34609449,-0.34607524,0.68135053,-0.68140683,0.40055222,-0.40150813,0.78362761,-0.78503699,0.02162423,-0.02167693,0.32467892,-0.32473969,0.01995141,-0.01990660,0.53734330,-0.53786727
1.17958979,2.31198417,-2.31384473,0.32816741,-0.32814253,0.64303088,-0.64305792,0.37865994,-0.37957203,0.75997499,-0.76126091,0.02113047,-0.02117046,0.30519487,-0.30521233,0.01863868,-0.01858595,0.51556637,-0.51603289
1.18559280,2.21222330,-2.21379192,0.31060630,-0.31057769,0.60632963,-0.60632565,0.35829242,-0.35915162,0.73815166,-0.73931344,0.02074677,-0.02077312,0.28680844,-0.28678376,0.01749787,-0.01743740,0.49541822,-0.49582152
1.19159580,2.11911279,-2.12038595,0.29347412,-0.29344315,0.57135595,-0.57131962,0.33952402,-0.34032224,0.71821396,-0.71925302,0.02048037,-0.02049238,0.26958223,-0.26951695,0.01653222,-0.01646424,0.47696790,-0.47730361
1.19759880,2.03292077,-2.03389978,0.27684162,-0.27680912,0.53820877,-0.53813921,0.32241346,-0.32314369,0.70019578,-0.70111588,0.02033658,-0.02033378,0.25357167,-0.25346759,0.01574326,-0.01566800,0.46026907,-0.46053433
1.20360180,1.95385679,-1.95454800,0.26078589,-0.26075215,0.50697680,-0.50687350,0.30700422,-0.30766060,0.68410791,-0.68491528,0.02031881,-0.02030099,0.23882473,-0.23868386,0.01513088,-0.01504860,0.44535983,-0.44555337
1.20960480,1.88206875,-1.88248364,0.24538823,-0.24535303,0.47773764,-0.47760049,0.29332463,-0.29390261,0.66993739,-0.67064085,0.02042862,-0.02039581,0.22538126,-0.22520584,0.01469346,-0.01460445,0.43226230,-0.43238448
1.21560780,1.81763892,-1.81779409,0.23073139,-0.23069408,0.45055647,-0.45038573,0.28138784,-0.28188422,0.65764701,-0.65825792,0.02066580,-0.02061823,0.21327213,-0.21306455,0.01442784,-0.01433247,0.42098211,-0.42103491
1.22161081,1.76057966,-1.76049667,0.21689651,-0.21685611,0.42548425,-0.42528057,0.27119160,-0.27160462,0.64717516,-0.64770735,0.02102837,-0.02096648,0.20251810,-0.20228090,0.01432941,-0.01422808,0.41150778,-0.41149477
1.22761381,1.71082951,-1.71053460,0.20395988,-0.20391516,0.40255582,-0.40232024,0.26271800,-0.26304737,0.63843619,-0.63890568,0.02151264,-0.02143708,0.19312859,-0.19286446,0.01439203,-0.01428523,0.40381032,-0.40373659
1.23361681,1.66825030,-1.66777384,0.19198970,-0.19193933,0.38178801,-0.38152194,0.25593321,-0.25618012,0.63132144,-0.63174608,0.02211322,-0.02202480,0.18510050,-0.18481230,0.01460803,-0.01449634,0.39784296,-0.39771497
1.23961981,1.63262560,-1.63200148,0.18104305,-0.18098569,0.36317792,-0.36288316,0.25078732,-0.25095442,0.62570089,-0.62609995,0.02282306,-0.02272276,0.17841714,-0.17810783,0.01496819,-0.01485231,0.39354123,-0.39336658
1.24562281,1.60366106,-1.60292586,0.17116325,-0.17109767,0.34670170,-0.34638038,0.24721424,-0.24730557,0.62142566,-0.62181926,0.02363349,-0.02352243,0.17304725,-0.17271999,0.01546170,-0.01534241,0.39082329,-0.39061055
1.25162581,1.58098678,-1.58017884,0.16237770,-0.16230289,0.33231369,-0.33196824,0.24513188,-0.24515279,0.61833118,-0.61873965,0.02453423,-0.02441366,0.16894448,-0.16860257,0.01607616,-0.01595440,0.38959076,-0.38934915
1.25762881,1.56416187,-1.56332026,0.15469632,-0.15461156,0.31994619,-0.31957930,0.24444244,-0.24439950,0.61624095,-0.61668421,0.02551353,-0.02538479,0.16604701,-0.16569391,0.01679765,-0.01667445,0.38972979,-0.38946893
1.26363182,1.55268112,-1.55184457,0.14811063,-0.14801556,0.30950992,-0.30912447,0.24503307,-0.24493387,0.61497088,-0.61546775,0.02655821,-0.02642276,0.16427775,-0.16391708,0.01761080,-0.01748731,0.39111263,-0.39084222
1.26963482,1.54598385,-1.54518964,0.14259360,-0.14248826,0.30089507,-0.30049404,0.24677662,-0.24662966,0.61433394,-0.61490147,0.02765385,-0.02751320,0.16354481,-0.16318036,0.01849891,-0.01837640,0.39359949,-0.39332900
1.27563782,1.54346457,-1.54274743,0.13810008,-0.13798494,0.29397299,-0.29355940,0.24953289,-0.24934737,0.61414504,-0.61479795,0.02878500,-0.02864070,0.16374254,-0.16337822,0.01944420,-0.01932400,0.39704077,-0.39677916
1.28164082,1.54448528,-1.54387639,0.13456806,-0.13444399,0.28859850,-0.28817534,0.25314995,-0.25293560,0.61422602,-0.61497608,0.02993538,-0.02978900,0.16475294,-0.16439279,0.02042804,-0.02031155,0.40127963,-0.40103507
1.28764382,1.54838930,-1.54791531,0.13192039,-0.13178863,0.28461275,-0.28418285,0.25746594,-0.25723280,0.61441047,-0.61526609,0.03108820,-0.03094132,0.16644758,-0.16609569,0.02143126,-0.02131990,0.40615482,-0.40593441
1.29364682,1.55451610,-1.55419828,0.13006716,-0.12992927,0.28184655,-0.28141251,0.26231110,-0.26206932,0.61454845,-0.61551432,0.03222655,-0.03208069,0.16868983,-0.16835031,0.02243455,-0.02232974,0.41150388,-0.41131343
1.29964982,1.56221708,-1.56207059,0.12890847,-0.12876624,0.28012407,-0.27968816,0.26751013,-0.26726979,0.61451089,-0.61558769,0.03333376,-0.03319039,0.17133757,-0.17101449,0.02341888,-0.02332199,0.41716656,-0.41701041
1.30565283,1.57087184,-1.57090513,0.12833759,-0.12819295,0.27926686,-0.27883095,0.27288489,-0.27265574,0.61419360,-0.61537790,0.03439385,-0.03425433,0.17424616,-0.17394344,0.02436594,-0.02427825,0.42298857,-0.42286936
1.31165583,1.57990473,-1.58011902,0.12824432,-0.12809924,0.27909810,-0.27866354,0.27825734,-0.27804865,0.61352095,-0.61480511,0.03539200,-0.03525755,0.17727161,-0.17699291,0.02525863,-0.02518128,0.42882551,-0.42874407
1.31765883,1.58880126,-1.58919020,0.12851850,-0.12837485,0.27944690,-0.27901445,0.28345279,-0.28327315,0.61244903,-0.61382132,0.03631501,-0.03618670,0.18027395,-0.18002263,0.02608153,-0.02601549,0.43454704,-0.43450224
1.32366183,1.59712402,-1.59767342,0.12905350,-0.12891294,0.28015259,-0.27972233,0.28830337,-0.28816048,0.61096832,-0.61241304,0.03715178,-0.03703048,0.18312068,-0.18289961,0.02682138,-0.02676740,0.44004117,-0.44002983
1.32966483,1.60452752,-1.60521530,0.12974955,-0.12961340,0.28106893,-0.28064017,0.29265155,-0.29255205,0.60910587,-0.61060360,0.03789375,-0.03778008,0.18569008,-0.18550158,0.02746750,-0.02742608,0.44521855,-0.44523535
1.33566783,1.61077175,-1.61156790,0.13051690,-0.13038602,0.28206794,-0.28163915,0.29635380,-0.29630311,0.60692675,-0.60845465,0.03853524,-0.03842959,0.18787448,-0.18772016,0.02801217,-0.02798351,0.45001665,-0.45005408
1.34167084,1.61573345,-1.61660025,0.13127852,-0.13115324,0.28304339,-0.28261215,0.29928404,-0.29928625,0.60453488,-0.60606708,0.03907379,-0.03897627,0.18958310,-0.18946380,0.02845093,-0.02843495,0.45440365,-0.45445200
1.34767384,1.61941487,-1.62030724,0.13197246,-0.13185249,0.28391375,-0.28347671,0.30133698,-0.30139470,0.60207294,-0.60358098,0.03951034,-0.03942077,0.19074465,-0.19066028,0.02878281,-0.02877909,0.45838181,-0.45842918
1.35367684,1.62194913,-1.62281515,0.13255360,-0.13243795,0.28462435,-0.28417722,0.30243100,-0.30254528,0.59972135,-0.60117469,0.03984930,-0.03976724,0.19130928,-0.19125881,0.02901041,-0.02901823,0.46199018,-0.46202253
1.35967984,1.62360176,-1.62438341,0.13299476,-0.13288172,0.28514886,-0.28468639,0.30251049,-0.30268081,0.59769609,-0.59906268,0.04009851,-0.04002323,0.19125005,-0.19123142,0.02913994,-0.02915827,0.46530630,-0.46530760
1.36568284,1.62476772,-1.62540187,0.13328723,-0.13317439,0.28548969,-0.28500576,0.30154754,-0.30177179,0.59624534,-0.59749224,0.04026902,-0.04019957,0.19056361,-0.19057374,0.02918105,-0.02920857,0.46844680,-0.46839918
1.37168584,1.62596363,-1.62638322,0.13344050,-0.13332480,0.28567748,-0.28516518,0.29954282,-0.29981732,0.59564468,-0.59673876,0.04037475,-0.04030994,0.18927018,-0.18930497,0.02914659,-0.02918174,0.47156658,-0.47145062
1.37768884,1.62781489,-1.62795041,0.13348143,-0.13335919,0.28576946,-0.28522122,0.29652547,-0.29684511,0.59619094,-0.59709960,0.04043193,-0.04037042,0.18741279,-0.18746718,0.02905224,-0.02909323,0.47485655,-0.47465160
