energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-2.87243622,3.20413388,0.00526993,0.13154323,0.79149387,1.40351108,0.52940553,0.49926470,0.02020768,0.76795948
-2.86643322,3.20554755,0.00551584,0.12880841,0.78423629,1.39929080,0.52627858,0.50205815,0.02093206,0.77168214
-2.86043022,3.19547995,0.00573418,0.12581454,0.77450915,1.38996701,0.52162519,0.50291162,0.02155555,0.77265770
-2.85442721,3.17388697,0.00592059,0.12256148,0.76237372,1.37561655,0.51541733,0.50177736,0.02206675,0.77083645
-2.84842421,3.14094900,0.00607120,0.11905823,0.74794890,1.35641411,0.50766565,0.49864479,0.02245632,0.76621848
-2.84242121,3.09706171,0.00618281,0.11532303,0.73140834,1.33262501,0.49841938,0.49353983,0.02271720,0.75885306
-2.83641821,3.04282045,0.00625300,0.11138308,0.71297573,1.30459539,0.48776471,0.48652322,0.02284487,0.74883660
-2.83041521,2.97899922,0.00628018,0.10727387,0.69291848,1.27274017,0.47582166,0.47768815,0.02283744,0.73630936
-2.82441221,2.90652518,0.00626368,0.10303811,0.67153996,1.23752952,0.46273975,0.46715708,0.02269572,0.72145097
-2.81840920,2.82645001,0.00620377,0.09872436,0.64917058,1.19947432,0.44869259,0.45507825,0.02242317,0.70447509
-2.81240620,2.73991933,0.00610164,0.09438548,0.62615795,1.15911128,0.43387183,0.44162179,0.02202577,0.68562327
-2.80640320,2.64814136,0.00595935,0.09007683,0.60285660,1.11698833,0.41848058,0.42697584,0.02151186,0.66515841
-2.80040020,2.55235617,0.00577980,0.08585452,0.57961752,1.07365072,0.40272676,0.41134260,0.02089181,0.64335794
-2.79439720,2.45380640,0.00556661,0.08177350,0.55677785,1.02962847,0.38681656,0.39493471,0.02017775,0.62050699
-2.78839420,2.35371056,0.00532397,0.07788594,0.53465126,0.98542526,0.37094832,0.37797185,0.01938314,0.59689188
-2.78239120,2.25323960,0.00505658,0.07423961,0.51351928,0.94150933,0.35530708,0.36067773,0.01852242,0.57279393
-2.77638819,2.15349725,0.00476944,0.07087657,0.49362385,0.89830638,0.34005992,0.34327748,0.01761055,0.54848403
-2.77038519,2.05550461,0.00446772,0.06783213,0.47516147,0.85619461,0.32535235,0.32599544,0.01666266,0.52421794
-2.76438219,1.96018908,0.00415662,0.06513412,0.45827920,0.81550193,0.31130568,0.30905333,0.01569361,0.50023252
-2.75837919,1.86837769,0.00384125,0.06280246,0.44307248,0.77650513,0.29801559,0.29266866,0.01471766,0.47674293
-2.75237619,1.78079446,0.00352646,0.06084917,0.42958509,0.73943099,0.28555179,0.27705346,0.01374822,0.45394087
-2.74637319,1.69806167,0.00321680,0.05927860,0.41781105,0.70445909,0.27395873,0.26241307,0.01279752,0.43199385
-2.74037019,1.62070427,0.00291637,0.05808804,0.40769841,0.67172588,0.26325733,0.24894498,0.01187651,0.41104541
-2.73436718,1.54915710,0.00262882,0.05726854,0.39915483,0.64132997,0.25344745,0.23683755,0.01099471,0.39121623
-2.72836418,1.48377400,0.00235726,0.05680600,0.39205456,0.61333809,0.24451118,0.22626865,0.01016018,0.37260599
-2.72236118,1.42483809,0.00210431,0.05668235,0.38624655,0.58779152,0.23641649,0.21740397,0.00937952,0.35529586
-2.71635818,1.37257257,0.00187202,0.05687684,0.38156324,0.56471251,0.22912128,0.21039504,0.00865791,0.33935130
-2.71035518,1.32715107,0.00166197,0.05736731,0.37782972,0.54411051,0.22257743,0.20537696,0.00799926,0.32482521
-2.70435218,1.28870700,0.00147528,0.05813139,0.37487266,0.52598771,0.21673477,0.20246575,0.00740632,0.31176093
-2.69834917,1.25734102,0.00131265,0.05914763,0.37252864,0.51034376,0.21154472,0.20175538,0.00688084,0.30019508
-2.69234617,1.23312630,0.00117442,0.06039632,0.37065149,0.49717926,0.20696340,0.20331464,0.00642370,0.29016001
-2.68634317,1.21611097,0.00106063,0.06186014,0.36911822,0.48649795,0.20295411,0.20718381,0.00603513,0.28168556
-2.68034017,1.20631765,0.00097107,0.06352453,0.36783334,0.47830743,0.19948905,0.21337138,0.00571480,0.27480011
-2.67433717,1.20373992,0.00090534,0.06537771,0.36673129,0.47261828,0.19655016,0.22185094,0.00546197,0.26953087
-2.66833417,1.20833599,0.00086288,0.06741046,0.36577694,0.46944172,0.19412907,0.23255842,0.00527555,0.26590313
-2.66233117,1.22001976,0.00084304,0.06961553,0.36496419,0.46878582,0.19222626,0.24538994,0.00515421,0.26393872
-2.65632816,1.23865014,0.00084506,0.07198690,0.36431275,0.47065049,0.19084938,0.26020040,0.00509634,0.26365373
-2.65032516,1.26401902,0.00086811,0.07451875,0.36386340,0.47502162,0.19001084,0.27680309,0.00510012,0.26505539
-2.64432216,1.29583921,0.00091131,0.07720432,0.36367196,0.48186454,0.18972499,0.29497043,0.00516341,0.26813866
-2.63831916,1.33373297,0.00097373,0.08003470,0.36380250,0.49111738,0.19000482,0.31443607,0.00528375,0.27288246
-2.63231616,1.37722251,0.00105436,0.08299764,0.36432004,0.50268478,0.19085863,0.33489839,0.00545828,0.27924603
-2.62631316,1.42572340,0.00115214,0.08607645,0.36528337,0.51643225,0.19228669,0.35602545,0.00568363,0.28716557
-2.62031016,1.47854181,0.00126593,0.08924904,0.36673839,0.53218198,0.19427825,0.37746139,0.00595591,0.29655154
-2.61430715,1.53487654,0.00139450,0.09248728,0.36871227,0.54971011,0.19680908,0.39883423,0.00627060,0.30728695
-2.60830415,1.59382638,0.00153657,0.09575661,0.37120908,0.56874621,0.19983958,0.41976485,0.00662254,0.31922676
-2.60230115,1.65440316,0.00169078,0.09901602,0.37420679,0.58897503,0.20331391,0.43987689,0.00700597,0.33219872
-2.59629815,1.71555058,0.00185574,0.10221844,0.37765619,0.61004068,0.20715986,0.45880733,0.00741449,0.34600568
-2.59029515,1.77616851,0.00203002,0.10531151,0.38148162,0.63155339,0.21128989,0.47621745,0.00784121,0.36042955
-2.58429215,1.83514207,0.00221223,0.10823874,0.38558344,0.65309853,0.21560302,0.49180355,0.00827885,0.37523666
-2.57828914,1.89137462,0.00240105,0.11094098,0.38984225,0.67424786,0.21998769,0.50530725,0.00871989,0.39018456
-2.57228614,1.94382331,0.00259530,0.11335827,0.39412455,0.69457237,0.22432548,0.51652483,0.00915681,0.40502996
-2.56628314,1.99153567,0.00279399,0.11543183,0.39828949,0.71365634,0.22849539,0.52531515,0.00958227,0.41953742
-2.56028014,2.03368567,0.00299643,0.11710619,0.40219631,0.73111187,0.23237858,0.53160588,0.00998942,0.43348849
-2.55427714,2.06960729,0.00320223,0.11833141,0.40571215,0.74659330,0.23586330,0.53539766,0.01037213,0.44669080
-2.54827414,2.09882396,0.00341142,0.11906514,0.40871958,0.75981064,0.23884975,0.53676586,0.01072524,0.45898662
-2.54227114,2.12107216,0.00362447,0.11927461,0.41112362,0.77054147,0.24125461,0.53586001,0.01104482,0.47026043
-2.53626813,2.13631768,0.00384234,0.11893824,0.41285765,0.77864043,0.24301499,0.53290048,0.01132833,0.48044506
-2.53026513,2.14476343,0.00406645,0.11804694,0.41388796,0.78404594,0.24409151,0.52817279,0.01157483,0.48952590
-2.52426213,2.14684793,0.00429870,0.11660499,0.41421662,0.78678352,0.24447048,0.52201942,0.01178503,0.49754304
-2.51825913,2.14323410,0.00454142,0.11463042,0.41388251,0.78696560,0.24416484,0.51482947,0.01196134,0.50459096
-2.51225613,2.13478850,0.00479725,0.11215484,0.41296030,0.78478761,0.24321391,0.50702650,0.01210781,0.51081573
-2.50625313,2.12255145,0.00506908,0.10922282,0.41155766,0.78052037,0.24168185,0.49905479,0.01223003,0.51640973
-2.50025013,2.10769907,0.00535985,0.10589070,0.40981047,0.77449932,0.23965501,0.49136471,0.01233493,0.52160412
-2.49424712,2.09149872,0.00567245,0.10222502,0.40787657,0.76711068,0.23723807,0.48439746,0.01243047,0.52665915
-2.48824412,2.07525954,0.00600946,0.09830046,0.40592817,0.75877549,0.23454932,0.47856986,0.01252537,0.53185285
-2.48224112,2.06028002,0.00637300,0.09419755,0.40414329,0.74993195,0.23171522,0.47425969,0.01262871,0.53746854
-2.47623812,2.04779505,0.00676448,0.09000014,0.40269679,0.74101710,0.22886453,0.47179202,0.01274951,0.54378163
-2.47023512,2.03892448,0.00718445,0.08579272,0.40175128,0.73244853,0.22612222,0.47142721,0.01289631,0.55104638
-2.46423212,2.03462548,0.00763240,0.08165778,0.40144841,0.72460699,0.22360362,0.47335075,0.01307674,0.55948308
-2.45822911,2.03565081,0.00810661,0.07767321,0.40190103,0.71782072,0.22140886,0.47766563,0.01329715,0.56926637
-2.45222611,2.04251485,0.00860406,0.07390994,0.40318650,0.71235213,0.21961810,0.48438728,0.01356220,0.58051515
-2.44622311,2.05546867,0.00912036,0.07042983,0.40534150,0.70838747,0.21828767,0.49344152,0.01387462,0.59328451
-2.44022011,2.07448558,0.00964976,0.06728387,0.40835868,0.70602979,0.21744733,0.50466545,0.01423493,0.60756010
-2.43421711,2.09925743,0.01018525,0.06451092,0.41218510,0.70529557,0.21709874,0.51781143,0.01464131,0.62325520
-2.42821411,2.12920214,0.01071861,0.06213671,0.41672278,0.70611504,0.21721526,0.53255399,0.01508957,0.64021066
-2.42221111,2.16348201,0.01124069,0.06017344,0.42183118,0.70833611,0.21774315,0.54849947,0.01557320,0.65819764
-2.41620810,2.20103205,0.01174162,0.05861984,0.42733146,0.71173164,0.21860393,0.56519816,0.01608350,0.67692328
-2.41020510,2.24059725,0.01221109,0.05746161,0.43301246,0.71600972,0.21969790,0.58215837,0.01660982,0.69603885
-2.40420210,2.28077722,0.01263872,0.05667235,0.43863805,0.72082633,0.22090863,0.59886213,0.01713992,0.71515030
-2.39819910,2.32007635,0.01301438,0.05621485,0.44395552,0.72579999,0.22210821,0.61478183,0.01766032,0.73383070
-2.39219610,2.35695751,0.01332857,0.05604270,0.44870468,0.73052751,0.22316291,0.62939729,0.01815677,0.75163413
-2.38619310,2.38989707,0.01357278,0.05610220,0.45262727,0.73460035,0.22393911,0.64221254,0.01861477,0.76811054
-2.38019010,2.41743919,0.01373978,0.05633437,0.45547626,0.73762070,0.22430911,0.65277174,0.01902000,0.78282089
-2.37418709,2.43824707,0.01382390,0.05667717,0.45702478,0.73921691,0.22415666,0.66067368,0.01935889,0.79535224
-2.36818409,2.45114935,0.01382127,0.05706766,0.45707409,0.73905739,0.22338184,0.66558423,0.01961905,0.80533190
-2.36218109,2.45517981,0.01372998,0.05744423,0.45546061,0.73686261,0.22190524,0.66724635,0.01978972,0.81244035
-2.35617809,2.44960904,0.01355013,0.05774857,0.45206145,0.73241480,0.21967108,0.66548727,0.01986212,0.81642230
-2.35017509,2.43396686,0.01328382,0.05792761,0.44679847,0.72556497,0.21664940,0.66022261,0.01982975,0.81709551
-2.34417209,2.40805493,0.01293515,0.05793510,0.43964060,0.71623709,0.21283702,0.65145734,0.01968860,0.81435703
-2.33816908,2.37194927,0.01250997,0.05773294,0.43060453,0.70442937,0.20825749,0.63928361,0.01943726,0.80818656
-2.33216608,2.32599277,0.01201575,0.05729224,0.41975362,0.69021271,0.20295987,0.62387559,0.01907690,0.79864697
-2.32616308,2.27077849,0.01146126,0.05659393,0.40719529,0.67372647,0.19701667,0.60548163,0.01861126,0.78588183
-2.32016008,2.20712444,0.01085630,0.05562914,0.39307700,0.65517187,0.19052089,0.58441419,0.01804643,0.77011010
-2.31415708,2.13604149,0.01021136,0.05439910,0.37758090,0.63480328,0.18358250,0.56103787,0.01739064,0.75161842
-2.30815408,2.05869559,0.00953726,0.05291484,0.36091767,0.61291808,0.17632442,0.53575626,0.01665395,0.73075106
-2.30215108,1.97636642,0.00884487,0.05119650,0.34331959,0.58984528,0.16887830,0.50899814,0.01584788,0.70789831
-2.29614807,1.89040406,0.00814474,0.04927240,0.32503327,0.56593369,0.16138026,0.48120352,0.01498506,0.68348357
-2.29014507,1.80218560,0.00744686,0.04717797,0.30631229,0.54153993,0.15396679,0.45281022,0.01407880,0.65794989
-2.28414207,1.71307354,0.00676040,0.04495441,0.28741005,0.51701702,0.14677099,0.42424141,0.01314270,0.63174643
-2.27813907,1.62437745,0.00609355,0.04264737,0.26857313,0.49270371,0.13991922,0.39589454,0.01219027,0.60531553
-2.27213607,1.53732031,0.00545333,0.04030550,0.25003529,0.46891526,0.13352835,0.36813211,0.01123457,0.57908071
-2.26613307,1.45301056,0.00484555,0.03797907,0.23201237,0.44593566,0.12770362,0.34127431,0.01028788,0.55343628
-2.26013007,1.37242062,0.00427475,0.03571860,0.21469822,0.42401178,0.12253716,0.31559388,0.00936151,0.52873872
-2.25412706,1.29637213,0.00374423,0.03357366,0.19826164,0.40334932,0.11810707,0.29131307,0.00846549,0.50530013
-2.24812406,1.22552812,0.00325608,0.03159171,0.18284446,0.38411076,0.11447721,0.26860266,0.00760851,0.48338394
-2.24212106,1.16039155,0.00281131,0.02981716,0.16856072,0.36641510,0.11169740,0.24758289,0.00679778,0.46320268
-2.23611806,1.10130977,0.00240990,0.02829061,0.15549674,0.35033930,0.10980410,0.22832605,0.00603903,0.44491793
-2.23011506,1.04848410,0.00205101,0.02704819,0.14371219,0.33592108,0.10882144,0.21086041,0.00533649,0.42864208
-2.22411206,1.00198332,0.00173305,0.02612113,0.13324182,0.32316297,0.10876240,0.19517524,0.00469297,0.41444166
-2.21810905,0.96176023,0.00145389,0.02553545,0.12409784,0.31203706,0.10963018,0.18122650,0.00410999,0.40234183
-2.21210605,0.92766993,0.00121094,0.02531183,0.11627266,0.30249037,0.11141963,0.16894292,0.00358781,0.39233186
-2.20610305,0.89948890,0.00100136,0.02546561,0.10974193,0.29445028,0.11411852,0.15823219,0.00312569,0.38437090
-2.20010005,0.87693379,0.00082211,0.02600682,0.10446766,0.28782992,0.11770884,0.14898690,0.00272193,0.37839401
-2.19409705,0.85967916,0.00067010,0.02694039,0.10040135,0.28253321,0.12216782,0.14109013,0.00237412,0.37431788
-2.18809405,0.84737336,0.00054228,0.02826638,0.09748686,0.27845934,0.12746889,0.13442039,0.00207921,0.37204618
-2.18209105,0.83965234,0.00043569,0.02998024,0.09566311,0.27550651,0.13358232,0.12885590,0.00183373,0.37147415
-2.17608804,0.83615073,0.00034754,0.03207315,0.09486642,0.27357501,0.14047574,0.12427810,0.00163385,0.37249248
-2.17008504,0.83651041,0.00027524,0.03453232,0.09503244,0.27256941,0.14811440,0.12057435,0.00147555,0.37499024
-2.16408204,0.84038641,0.00021641,0.03734130,0.09609768,0.27240002,0.15646133,0.11763987,0.00135467,0.37885701
-2.15807904,0.84745041,0.00016894,0.04048032,0.09800059,0.27298363,0.16547718,0.11537896,0.00126703,0.38398412
-2.15207604,0.85739197,0.00013093,0.04392654,0.10068228,0.27424362,0.17512001,0.11370560,0.00120850,0.39026512
-2.14607304,0.86991794,0.00010074,0.04765430,0.10408672,0.27610954,0.18534486,0.11254349,0.00117500,0.39759563
-2.14007004,0.88475035,0.00007696,0.05163536,0.10816067,0.27851623,0.19610315,0.11182565,0.00116260,0.40587261
-2.13406703,0.90162305,0.00005837,0.05583904,0.11285315,0.28140270,0.20734201,0.11149369,0.00116753,0.41499316
-2.12806403,0.92027757,0.00004395,0.06023236,0.11811475,0.28471072,0.21900340,0.11149674,0.00118619,0.42485310
-2.12206103,0.94045841,0.00003286,0.06478013,0.12389654,0.28838333,0.23102319,0.11179037,0.00121520,0.43534528
-2.11605803,0.96190814,0.00002439,0.06944505,0.13014893,0.29236333,0.24333019,0.11233528,0.00125137,0.44635786
-2.11005503,0.98436258,0.00001798,0.07418767,0.13682030,0.29659175,0.25584512,0.11309602,0.00129177,0.45777263
-2.10405203,1.00754622,0.00001315,0.07896652,0.14385566,0.30100645,0.26847972,0.11403978,0.00133370,0.46946344
-2.09804902,1.03116839,0.00000956,0.08373814,0.15119531,0.30554095,0.28113597,0.11513520,0.00137473,0.48129495
-2.09204602,1.05492012,0.00000690,0.08845717,0.15877365,0.31012339,0.29370558,0.11635142,0.00141271,0.49312170
-2.08604302,1.07847223,0.00000494,0.09307659,0.16651816,0.31467584,0.30606981,0.11765717,0.00144576,0.50478772
-2.08004002,1.10147478,0.00000353,0.09754792,0.17434878,0.31911402,0.31809982,0.11902022,0.00147232,0.51612671
-2.07403702,1.12355804,0.00000250,0.10182169,0.18217758,0.32334729,0.32965752,0.12040695,0.00149114,0.52696295
-2.06803402,1.14433536,0.00000177,0.10584794,0.18990899,0.32727929,0.34059710,0.12178232,0.00150126,0.53711303
-2.06203102,1.16340794,0.00000126,0.10957695,0.19744051,0.33080898,0.35076728,0.12310999,0.00150207,0.54638834
-2.05602801,1.18037160,0.00000091,0.11296008,0.20466403,0.33383222,0.36001421,0.12435293,0.00149328,0.55459857
-2.05002501,1.19482556,0.00000069,0.11595080,0.21146773,0.33624396,0.36818517,0.12547420,0.00147487,0.56155601
-2.04402201,1.20638310,0.00000055,0.11850586,0.21773852,0.33794084,0.37513273,0.12643813,0.00144717,0.56708057
-2.03801901,1.21468370,0.00000048,0.12058655,0.22336503,0.33882434,0.38071956,0.12721172,0.00141075,0.57100559
-2.03201601,1.21940649,0.00000047,0.12216000,0.22824100,0.33880416,0.38482341,0.12776633,0.00136646,0.57318399
-2.02601301,1.22028427,0.00000052,0.12320057,0.23226903,0.33780194,0.38734228,0.12807955,0.00131536,0.57349470
-2.02001001,1.21711764,0.00000062,0.12369112,0.23536436,0.33575496,0.38819941,0.12813713,0.00125874,0.57184899
-2.01400700,1.20978850,0.00000078,0.12362419,0.23745885,0.33261972,0.38734788,0.12793498,0.00119804,0.56819639
-2.00800400,1.19827219,0.00000101,0.12300301,0.23850455,0.32837530,0.38477452,0.12748106,0.00113484,0.56252996
-2.00200100,1.18264755,0.00000131,0.12184223,0.23847704,0.32302611,0.38050301,0.12679714,0.00107085,0.55489037
-1.99599800,1.16310424,0.00000170,0.12016837,0.23737821,0.31660407,0.37459576,0.12592014,0.00100785,0.54536882
-1.98999500,1.13994679,0.00000221,0.11801991,0.23523821,0.30916986,0.36715461,0.12490324,0.00094770,0.53410815
-1.98399200,1.11359475,0.00000285,0.11544700,0.23211676,0.30081334,0.35832012,0.12381636,0.00089228,0.52130236
-1.97798899,1.08457894,0.00000365,0.11251077,0.22810332,0.29165285,0.34826946,0.12274611,0.00084353,0.50719410
-1.97198599,1.05353340,0.00000466,0.10928222,0.22331640,0.28183351,0.33721293,0.12179509,0.00080339,0.49207037
-1.96598299,1.02118332,0.00000590,0.10584081,0.21790180,0.27152446,0.32538919,0.12108053,0.00077381,0.47625633
-1.95997999,0.98832913,0.00000742,0.10227260,0.21202991,0.26091522,0.31305938,0.12073221,0.00075675,0.46010744
-1.95397699,0.95582720,0.00000926,0.09866824,0.20589205,0.25021109,0.30050034,0.12088962,0.00075416,0.44400031
-1.94797399,0.92456783,0.00001149,0.09512065,0.19969606,0.23962801,0.28799719,0.12169856,0.00076800,0.42832233
-1.94197099,0.89545114,0.00001416,0.09172264,0.19366116,0.22938685,0.27583550,0.12330710,0.00080019,0.41346069
-1.93596798,0.86936169,0.00001733,0.08856442,0.18801237,0.21970738,0.26429346,0.12586096,0.00085262,0.39979102
-1.92996498,0.84714276,0.00002105,0.08573121,0.18297451,0.21080229,0.25363417,0.12949859,0.00092713,0.38766624
-1.92396198,0.82957108,0.00002540,0.08330095,0.17876608,0.20287120,0.24409849,0.13434595,0.00102546,0.37740580
-1.91795898,0.81733277,0.00003044,0.08134216,0.17559317,0.19609507,0.23589850,0.14051117,0.00114924,0.36928598
-1.91195598,0.81100142,0.00003623,0.07991212,0.17364348,0.19063114,0.22921197,0.14807930,0.00129991,0.36353129
-1.90595298,0.81101888,0.00004282,0.07905534,0.17308076,0.18660840,0.22417784,0.15710732,0.00147867,0.36030750
-1.89994997,0.81767933,0.00005027,0.07880238,0.17403966,0.18412394,0.22089282,0.16761958,0.00168644,0.35971636
-1.89394697,0.83111726,0.00005860,0.07916902,0.17662123,0.18324012,0.21940932,0.17960395,0.00192377,0.36179223
-1.88794397,0.85129946,0.00006784,0.08015588,0.18088916,0.18398254,0.21973446,0.19300875,0.00219075,0.36650065
-1.88194097,0.87802150,0.00007800,0.08174836,0.18686679,0.18633908,0.22183044,0.20774074,0.00248695,0.37373891
-1.87593797,0.91090865,0.00008906,0.08391704,0.19453507,0.19025977,0.22561587,0.22366428,0.00281137,0.38333846
-1.86993497,0.94942133,0.00010099,0.08661829,0.20383151,0.19565763,0.23096831,0.24060180,0.00316235,0.39506915
-1.86393197,0.99286492,0.00011374,0.08979541,0.21465011,0.20241029,0.23772763,0.25833570,0.00353752,0.40864507
-1.85792896,1.04040372,0.00012721,0.09337983,0.22684245,0.21036253,0.24570023,0.27661161,0.00393381,0.42373175
-1.85192596,1.09107889,0.00014130,0.09729275,0.24021977,0.21932955,0.25466392,0.29514316,0.00434737,0.43995460
-1.84592296,1.14382964,0.00015587,0.10144688,0.25455627,0.22910086,0.26437335,0.31361806,0.00477367,0.45690816
-1.83991996,1.19751757,0.00017077,0.10574838,0.26959337,0.23944488,0.27456590,0.33170537,0.00520750,0.47416607
-1.83391696,1.25095328,0.00018580,0.11009895,0.28504510,0.25011401,0.28496774,0.34906386,0.00564304,0.49129138
-1.82791396,1.30292468,0.00020076,0.11439793,0.30060433,0.26085011,0.29530014,0.36535102,0.00607397,0.50784694
-1.82191096,1.35222639,0.00021544,0.11854455,0.31594984,0.27139027,0.30528579,0.38023265,0.00649363,0.52340569
-1.81590795,1.39768920,0.00022961,0.12244009,0.33075409,0.28147286,0.31465495,0.39339245,0.00689511,0.53756050
-1.80990495,1.43820905,0.00024303,0.12599000,0.34469134,0.29084352,0.32315147,0.40454144,0.00727152,0.54993341
-1.80390195,1.47277452,0.00025546,0.12910604,0.35744606,0.29926114,0.33053836,0.41342666,0.00761607,0.56018401
-1.79789895,1.50049197,0.00026668,0.13170812,0.36872124,0.30650353,0.33660297,0.41983903,0.00792234,0.56801682
-1.79189595,1.52060780,0.00027648,0.13372612,0.37824644,0.31237273,0.34116153,0.42361972,0.00818446,0.57318748
-1.78589295,1.53252678,0.00028467,0.13510142,0.38578520,0.31669972,0.34406306,0.42466507,0.00839727,0.57550759
-1.77988994,1.53582608,0.00029108,0.13578815,0.39114155,0.31934850,0.34519238,0.42292961,0.00855650,0.57484814
-1.77388694,1.53026445,0.00029560,0.13575421,0.39416544,0.32021916,0.34447231,0.41842722,0.00865890,0.57114143
-1.76788394,1.51578618,0.00029811,0.13498187,0.39475677,0.31925013,0.34186492,0.41123027,0.00870236,0.56438146
-1.76188094,1.49251979,0.00029858,0.13346813,0.39286795,0.31641931,0.33737171,0.40146680,0.00868597,0.55462271
-1.75587794,1.46077143,0.00029699,0.13122457,0.38850478,0.31174408,0.33103285,0.38931595,0.00861007,0.54197754
-1.74987494,1.42101324,0.00029338,0.12827694,0.38172565,0.30528018,0.32292535,0.37500173,0.00847620,0.52661208
-1.74387194,1.37386718,0.00028781,0.12466429,0.37263917,0.29711956,0.31316033,0.35878558,0.00828708,0.50874085
-1.73786893,1.32008486,0.00028040,0.12043782,0.36140013,0.28738712,0.30187941,0.34095782,0.00804650,0.48862027
-1.73186593,1.26052420,0.00027130,0.11565932,0.34820418,0.27623663,0.28925026,0.32182862,0.00775921,0.46654129
-1.72586293,1.19612376,0.00026069,0.11039946,0.33328131,0.26384580,0.27546170,0.30171867,0.00743074,0.44282125
-1.71985993,1.12787570,0.00024876,0.10473580,0.31688847,0.25041092,0.26071820,0.28095004,0.00706726,0.41779543
-1.71385693,1.05679842,0.00023574,0.09875063,0.29930157,0.23614099,0.24523425,0.25983751,0.00667533,0.39180837
-1.70785393,0.98390978,0.00022185,0.09252880,0.28080731,0.22125181,0.22922856,0.23868076,0.00626176,0.36520533
-1.70185093,0.91020181,0.00020734,0.08615558,0.26169499,0.20596011,0.21291853,0.21775758,0.00583341,0.33832420
-1.69584792,0.83661779,0.00019244,0.07971449,0.24224881,0.19047798,0.19651494,0.19731838,0.00539697,0.31148795
-1.68984492,0.76403237,0.00017738,0.07328543,0.22274075,0.17500774,0.18021719,0.17758196,0.00495882,0.28499803
-1.68384192,0.69323514,0.00016237,0.06694292,0.20342433,0.15973747,0.16420917,0.15873285,0.00452488,0.25912873
-1.67783892,0.62491811,0.00014760,0.06075466,0.18452956,0.14483731,0.14865584,0.14091991,0.00410049,0.23412275
-1.67183592,0.55966725,0.00013324,0.05478037,0.16625889,0.13045660,0.13370073,0.12425629,0.00369033,0.21018797
-1.66583292,0.49795799,0.00011945,0.04907102,0.14878460,0.11672186,0.11946414,0.10882059,0.00329836,0.18749551
-1.65982991,0.44015457,0.00010635,0.04366828,0.13224732,0.10373577,0.10604237,0.09465900,0.00292777,0.16617900
-1.65382691,0.38651289,0.00009404,0.03860440,0.11675574,0.09157684,0.09350761,0.08178825,0.00258100,0.14633500
-1.64782391,0.33718644,0.00008259,0.03390240,0.10238756,0.08030002,0.08190866,0.07019928,0.00225976,0.12802455
-1.64182091,0.29223479,0.00007205,0.02957645,0.08919118,0.06993791,0.07127231,0.05986117,0.00196507,0.11127549
-1.63581791,0.25163409,0.00006244,0.02563254,0.07718840,0.06050257,0.06160518,0.05072547,0.00169735,0.09608566
-1.62981491,0.21528889,0.00005376,0.02206939,0.06637766,0.05198771,0.05289605,0.04273047,0.00145643,0.08242646
-1.62381191,0.18304496,0.00004602,0.01887940,0.05673767,0.04437129,0.04511843,0.03580540,0.00124172,0.07024698
-1.61780890,0.15470230,0.00003918,0.01604975,0.04823145,0.03761819,0.03823334,0.02987451,0.00105223,0.05947814
-1.61180590,0.13002807,0.00003321,0.01356353,0.04081043,0.03168298,0.03219202,0.02486074,0.00088673,0.05003692
-1.60580290,0.10876900,0.00002808,0.01140090,0.03441848,0.02651267,0.02693875,0.02068915,0.00074376,0.04183044
-1.59979990,0.09066295,0.00002373,0.00954013,0.02899590,0.02204925,0.02241335,0.01728994,0.00062177,0.03475981
-1.59379690,0.07544931,0.00002013,0.00795867,0.02448310,0.01823206,0.01855361,0.01460103,0.00051921,0.02872361
-1.58779390,0.06287834,0.00001723,0.00663409,0.02082408,0.01499989,0.01529737,0.01257035,0.00043454,0.02362094
-1.58179090,0.05271907,0.00001500,0.00554486,0.01796943,0.01229276,0.01258430,0.01115774,0.00036633,0.01935405
-1.57578789,0.04476591,0.00001341,0.00467114,0.01587908,0.01005344,0.01035748,0.01033645,0.00031334,0.01583053
-1.56978489,0.03884397,0.00001246,0.00399529,0.01452454,0.00822860,0.00856451,0.01009442,0.00027448,0.01296497
-1.56378189,0.03481303,0.00001212,0.00350240,0.01389077,0.00676971,0.00715847,0.01043521,0.00024893,0.01068021
-1.55777889,0.03257040,0.00001242,0.00318062,0.01397766,0.00563367,0.00609853,0.01137858,0.00023611,0.00890825
-1.55177589,0.03205251,0.00001338,0.00302139,0.01480094,0.00478312,0.00535028,0.01296079,0.00023570,0.00759071
-1.54577289,0.03323547,0.00001502,0.00301957,0.01639270,0.00418664,0.00488594,0.01523459,0.00024767,0.00667900
-1.53976988,0.03613449,0.00001740,0.00317348,0.01880144,0.00381868,0.00468426,0.01826873,0.00027226,0.00613431
-1.53376688,0.04080228,0.00002060,0.00348476,0.02209148,0.00365937,0.00473028,0.02214710,0.00030996,0.00592724
-1.52776388,0.04732632,0.00002468,0.00395825,0.02634186,0.00369420,0.00501495,0.02696733,0.00036152,0.00603734
-1.52176088,0.05582505,0.00002973,0.00460167,0.03164460,0.00391356,0.00553466,0.03283879,0.00042790,0.00645246
-1.51575788,0.06644298,0.00003585,0.00542523,0.03810230,0.00431223,0.00629050,0.03987999,0.00051020,0.00716803
-1.50975488,0.07934463,0.00004316,0.00644121,0.04582502,0.00488882,0.00728760,0.04821526,0.00060970,0.00818612
